dates,satname,nzd0031-0000,nzd0031-0001,nzd0031-0002,nzd0031-0003,nzd0031-0004,nzd0031-0005,nzd0031-0007,nzd0031-0008,nzd0031-0009,nzd0031-0010,nzd0031-0011,nzd0031-0012,nzd0031-0013,nzd0031-0014,nzd0031-0015,nzd0031-0016,nzd0031-0017,nzd0031-0018,nzd0031-0019,nzd0031-0020,nzd0031-0021,nzd0031-0022,nzd0031-0023,nzd0031-0024,nzd0031-0025,nzd0031-0028,nzd0031-0029,nzd0031-0030,nzd0031-0031,nzd0031-0032,nzd0031-0033,nzd0031-0034,nzd0031-0035,nzd0031-0036,nzd0031-0037,nzd0031-0038,nzd0031-0039,nzd0031-0040,nzd0031-0042,nzd0031-0043,nzd0031-0044,nzd0031-0045,nzd0031-0046,nzd0031-0047,nzd0031-0048,nzd0031-0059,nzd0031-0060,nzd0031-0061,nzd0031-0062,nzd0031-0063,nzd0031-0064,nzd0031-0065,nzd0031-0066,nzd0031-0067,nzd0031-0068,nzd0031-0069,nzd0031-0070,nzd0031-0071,nzd0031-0072,nzd0031-0073,nzd0031-0074,nzd0031-0075,nzd0031-0076,nzd0031-0077,nzd0031-0078,nzd0031-0079,nzd0031-0080,nzd0031-0086,nzd0031-0087,nzd0031-0088,nzd0031-0091,nzd0031-0096,nzd0031-0097,nzd0031-0098,nzd0031-0099,nzd0031-0100,nzd0031-0101,nzd0031-0102,nzd0031-0103,nzd0031-0104,nzd0031-0105,nzd0031-0106,nzd0031-0107,nzd0031-0108,nzd0031-0109,nzd0031-0110,nzd0031-0111,nzd0031-0112,nzd0031-0113,nzd0031-0114,nzd0031-0115,nzd0031-0116,nzd0031-0117,nzd0031-0118,nzd0031-0119,nzd0031-0120,nzd0031-0122,nzd0031-0123,nzd0031-0124,nzd0031-0125,nzd0031-0126,nzd0031-0127,nzd0031-0128,nzd0031-0129,nzd0031-0130,nzd0031-0131,nzd0031-0132,nzd0031-0133,nzd0031-0134,nzd0031-0135,nzd0031-0136,nzd0031-0137,nzd0031-0138,nzd0031-0139,nzd0031-0140,nzd0031-0141,nzd0031-0142,nzd0031-0143,nzd0031-0144,nzd0031-0145,nzd0031-0146,nzd0031-0147,nzd0031-0148,nzd0031-0149,nzd0031-0150,nzd0031-0151,nzd0031-0152,nzd0031-0153,nzd0031-0159,nzd0031-0160,nzd0031-0162,nzd0031-0163,nzd0031-0164,nzd0031-0165,nzd0031-0166,nzd0031-0167,nzd0031-0168,nzd0031-0169,nzd0031-0170,nzd0031-0178,nzd0031-0179,nzd0031-0180,nzd0031-0181,nzd0031-0006,nzd0031-0041,nzd0031-0049,nzd0031-0050,nzd0031-0051,nzd0031-0052,nzd0031-0053,nzd0031-0054,nzd0031-0058,nzd0031-0084,nzd0031-0085,nzd0031-0121,nzd0031-0154,nzd0031-0155,nzd0031-0156,nzd0031-0157,nzd0031-0158,nzd0031-0161,nzd0031-0171,nzd0031-0172,nzd0031-0173,nzd0031-0174,nzd0031-0175,nzd0031-0176,nzd0031-0177,nzd0031-0182,nzd0031-0183,nzd0031-0184,nzd0031-0055,nzd0031-0056,nzd0031-0057,nzd0031-0026,nzd0031-0027,nzd0031-0185,nzd0031-0186,nzd0031-0082,nzd0031-0083,nzd0031-0089,nzd0031-0090,nzd0031-0092,nzd0031-0093,nzd0031-0094,nzd0031-0095,nzd0031-0081
2011-03-12 22:01:19.581000,L5,,,,,,,529.66,534.45,529.72,522.98,513.53,526.01,511.18,,,,,,,,,,,,,,,,,,,535.93,542.51,543.27,537.81,530.99,465.53,,,,,,,,,,317.10,337.31,405.52,405.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.38,392.89,385.34,374.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.36,474.42,384.68,459.46,,,,,,,,,,,,,,,,,,,,393.00,473.68,516.68,556.84,,,499.15,523.28,507.44,,,,,,455.66,422.62,,,,,,,,,
2011-03-28 22:01:14.403000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19,326.51,397.42,395.21,225.81,482.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.89,397.67,384.22,388.21,,,,,504.91,495.51,487.19,525.73,530.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.65,403.92,394.62,399.38,,,,,,,527.09,475.54,367.89,462.09,,,,,,,,,,,,,,,388.50,,,502.25,,393.47,477.46,518.74,558.19,,,334.88,322.37,503.23,,,,,,454.08,423.59,,,,,,,,,
2011-08-19 22:00:12.535000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.10,413.80,399.15,401.16,,,,,513.73,486.21,495.94,524.23,524.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.86,536.28,468.82,366.13,452.43,,,,,,,,,,,,,,,,,,,254.07,206.10,405.76,437.38,536.22,529.99,,229.67,324.85,489.04,,,,,,444.97,402.09,,,,,,,,,
2011-09-04 22:00:03.630000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.08,347.66,401.60,405.44,396.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.79,405.25,395.08,389.93,,,,,515.38,492.60,492.10,527.13,530.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.19,476.08,187.80,460.35,,,,,,,,,,,,,,,,,,,,399.87,486.83,524.10,540.98,390.79,486.30,336.80,326.24,501.67,,,,,,449.12,408.69,,,,,,,,,
2011-09-11 22:06:09.236000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.86,525.74,333.67,270.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.89,310.66,289.67,282.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.46,409.32,411.27,398.30,,,,,,,,,,,,,,,,,,,,,,335.74,314.02,307.43,371.71,371.39,446.09,361.31,,,,,,375.91,325.62,,,,,,,,,
2013-04-25 22:19:21.025000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.89,495.40,509.28,559.34,,,,,,511.64,478.81,510.25,488.95,459.09,495.74,423.15,455.90,495.82,466.33,419.23,441.71,,,,,,206.06,351.79,549.76,,,,,,484.42,445.33,515.12,,,491.47,395.01,521.26,490.42,453.27,269.40,418.84,,,,,424.73,,,,,,,,,,,218.80,245.39,495.69,524.78,335.11,214.99,257.77,332.89,305.95,,,,379.97,266.58,398.12,239.63,233.30,,,,,,505.54,,474.85,548.55,536.25,,,,535.70,531.53,532.20,520.97,509.43,493.58,468.89,,,522.76,520.18,,545.39,460.16,351.01,532.07,,,489.74,469.66,446.26,484.47,421.89,397.85,,528.60,531.13,532.30,532.24,527.46,523.68,529.01,324.68,318.46,362.69,,,272.27,,,372.67,324.21,,,,,,,,169.09,
2013-05-11 22:19:31.249000,L8,449.66,502.32,530.08,529.17,536.90,,,503.30,494.50,399.18,369.02,390.84,343.38,376.34,305.14,459.53,476.65,414.88,549.82,492.79,,,,,,470.32,523.44,438.19,434.24,385.74,525.73,474.56,,,548.43,363.48,450.26,404.75,439.63,526.02,486.52,463.26,541.04,322.34,407.64,307.11,254.70,292.86,397.05,469.33,419.92,426.32,477.74,478.64,326.20,400.52,379.70,393.20,450.26,,,543.21,530.26,516.19,325.55,328.41,329.75,444.77,472.40,407.04,415.44,409.29,422.76,513.29,,,,,,,,260.85,264.01,234.00,233.55,345.28,343.72,333.83,332.13,304.70,331.56,308.77,312.94,307.85,275.61,313.39,391.65,389.84,417.82,430.11,446.71,395.30,401.31,452.64,445.41,512.00,362.36,441.78,415.00,465.18,487.15,459.74,515.77,360.00,525.84,534.02,507.01,279.43,346.03,317.96,504.33,454.68,,351.48,394.19,408.35,400.65,,390.93,340.08,383.97,376.92,378.57,514.40,518.66,498.35,505.60,421.73,513.45,315.59,313.92,308.19,313.44,,277.27,379.72,309.27,344.23,461.37,386.51,209.61,227.83,433.74,457.71,286.36,361.51,399.01,409.26,401.31,411.38,385.15,466.81,496.83,261.03,224.76,186.26,,265.36,316.81,287.36,343.20,,,,,,335.20,295.94,286.32,486.76,438.08,556.42,433.03,,,464.75,316.07
2013-05-20 22:13:26.604000,L8,501.89,490.25,474.55,480.01,515.01,506.61,515.53,533.58,528.69,521.86,507.89,514.34,492.24,503.59,501.42,509.54,509.46,506.03,506.51,506.48,505.72,504.65,521.09,537.36,544.41,508.17,522.62,517.68,515.22,516.11,535.85,532.44,541.05,541.21,541.67,534.63,527.18,532.36,520.05,520.53,525.63,529.04,540.25,546.77,,418.58,533.61,518.79,529.34,531.44,472.13,,,489.18,513.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.01,391.23,391.97,381.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.14,492.59,459.95,479.40,512.45,529.43,,,,445.66,516.83,,533.18,,,,,,,,,,,288.11,487.10,539.08,,,,513.15,529.44,517.54,432.45,518.94,533.95,520.58,483.14,471.82,438.05,,,,,,,,,
2013-06-05 22:13:27.306000,L8,502.84,494.34,511.14,530.05,506.12,507.41,517.65,530.64,521.29,516.62,504.06,510.13,481.03,481.33,421.64,510.88,505.59,464.52,,,,,,,,,,,,,,,,,,,,,,,459.00,523.64,377.19,388.36,500.60,,413.78,408.61,367.22,305.16,226.09,313.89,369.86,462.27,363.39,346.68,343.77,349.80,301.25,270.02,202.17,303.76,503.36,546.61,,,,311.99,323.26,,340.91,207.15,,251.71,457.84,522.62,419.43,,,,225.95,172.08,211.62,474.87,562.98,374.87,306.83,297.12,393.76,420.19,404.50,426.61,477.57,534.30,483.76,441.31,539.79,517.76,510.58,,,,389.62,404.08,,440.50,466.43,529.58,,,409.37,418.77,,366.65,475.18,233.44,223.69,269.60,337.91,432.46,425.93,429.44,,529.70,426.22,476.80,358.13,390.06,225.24,,397.73,419.69,185.47,376.46,447.76,,,,291.15,531.39,472.66,422.91,477.44,540.46,,,,,489.22,305.61,444.83,,296.36,326.18,535.65,345.94,329.84,336.07,348.71,288.27,,256.02,200.88,430.42,442.80,488.85,,,510.69,523.70,511.50,352.08,263.24,313.80,,,467.82,439.78,376.25,369.08,,,356.56,216.81,194.55,262.05,480.47
2013-06-28 22:19:33.252000,L8,455.27,504.04,530.42,532.35,539.29,,,433.51,433.00,439.18,458.82,510.16,478.59,526.01,545.66,278.82,529.85,493.73,361.42,329.67,,,,,,390.83,521.53,479.37,432.66,427.59,422.38,471.03,472.84,342.15,374.59,524.04,458.28,413.48,450.23,523.97,492.28,469.15,540.10,328.78,340.18,312.54,264.78,297.56,414.56,500.59,422.25,431.07,484.89,504.98,330.45,431.59,419.95,408.52,,,,,,,,,,452.91,471.06,480.53,437.04,510.99,550.03,,,,,,,,,463.34,444.01,464.90,498.68,346.06,345.34,335.33,329.48,339.41,351.47,363.46,363.52,201.58,228.75,317.80,511.38,514.25,481.47,,540.65,547.50,516.81,538.82,344.83,356.30,542.82,480.14,324.68,359.80,322.01,346.41,351.27,355.51,348.20,381.25,347.76,295.86,333.89,327.87,,,,277.27,394.74,403.13,401.76,370.75,535.75,539.52,537.26,530.02,530.64,526.53,525.43,518.50,515.88,519.66,517.45,318.73,317.18,305.76,306.49,,277.76,490.21,383.33,528.76,522.17,388.13,268.17,234.76,450.51,460.16,553.06,402.48,404.34,414.10,408.56,353.66,538.31,519.05,517.79,519.83,437.71,190.80,511.80,267.70,279.46,291.29,338.87,,,,,,343.05,301.74,,497.03,505.47,,446.70,,,,
2013-07-07 22:13:24.262000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.89,200.97,417.64,253.68,216.79,220.34,245.10,225.75,312.05,,,,403.62,533.68,247.22,,,,,,,483.85,439.94,439.62,440.26,469.46,448.50,483.24,416.35,471.06,506.12,523.72,,,,,236.75,261.92,298.28,465.18,479.92,401.27,260.28,185.97,487.21,502.44,497.01,,,,,282.26,520.33,471.97,350.20,472.30,,,,,,,,,,,,484.88,494.60,439.85,450.56,,374.08,227.29,312.56,439.18,499.43,547.77,552.66,535.17,561.54,507.19,521.79,510.80,,,,,,460.89,409.45,,,,,,,,,
2013-07-14 22:19:34.707000,L8,452.55,502.05,528.07,531.10,535.55,,,514.49,363.98,401.98,,,,,484.49,523.74,391.90,354.60,356.44,319.28,,424.77,500.78,514.29,511.47,474.53,519.95,502.04,,,471.69,481.46,475.68,,379.91,528.94,451.78,413.75,441.17,525.44,489.83,463.94,539.98,329.79,413.99,308.74,269.11,301.63,410.78,475.75,423.66,438.14,481.30,468.80,331.68,393.16,376.64,305.89,349.82,358.14,362.39,432.61,446.25,508.29,523.48,537.41,542.72,456.32,475.39,478.87,239.67,,,313.95,224.79,,,,,,,259.16,262.23,242.80,249.87,347.65,345.88,335.85,330.49,339.34,512.25,425.47,433.93,405.24,,,507.14,350.18,447.72,,,,,,348.84,356.92,544.69,477.28,326.62,363.02,314.33,347.31,355.09,359.69,352.92,387.79,349.67,353.11,348.73,335.92,344.17,,,358.01,396.62,404.85,404.30,381.52,540.82,540.57,538.08,532.92,531.74,528.04,522.88,519.34,515.90,520.19,518.64,318.49,315.60,304.42,306.27,,268.90,370.02,314.57,379.14,270.09,389.82,240.76,236.65,450.53,462.66,553.46,408.32,406.65,304.10,242.18,413.60,541.42,199.06,326.82,270.05,223.56,191.86,517.21,264.44,279.19,292.88,342.57,,,,,,342.05,301.93,524.17,516.56,458.00,260.78,203.64,189.12,,,532.22
2013-08-31 22:19:38.558000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.74,523.04,543.75,538.94,,,,,,499.43,514.93,510.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.12,313.95,329.82,316.94,316.55,292.62,,,213.71,282.29,473.78,497.65,467.18,401.79,331.54,311.08,278.38,274.22,299.21,213.21,264.32,334.04,326.08,333.58,298.45,326.40,322.11,333.09,305.76,264.99,,,,,,,,,,,,,400.72,392.21,387.48,399.87,372.83,533.38,534.57,530.71,531.69,531.01,529.02,528.80,528.35,518.51,504.74,491.26,464.53,,508.18,,,,536.34,407.32,341.54,468.56,,,503.51,424.50,420.81,417.91,398.63,393.25,394.17,526.27,527.76,528.79,526.92,524.10,524.09,524.82,318.04,298.83,350.91,,,276.04,,,351.76,303.35,,,,,,,,,
2013-10-02 22:19:28.820000,L8,,,480.67,442.40,264.61,,,,,,411.23,538.85,420.93,,,,,,259.77,367.84,373.31,,,,,419.38,,,,,,,,,,550.98,488.70,527.69,546.91,,,,,,,499.33,530.96,511.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.16,321.80,304.72,307.01,289.34,,,,,412.68,471.23,443.26,460.84,,,,,,,,,,532.21,514.82,442.14,463.58,464.41,534.40,298.70,339.09,285.58,448.94,285.49,252.50,188.05,293.09,538.36,495.26,334.36,532.21,258.22,,341.31,250.24,171.78,318.49,216.61,352.35,442.49,397.58,425.01,388.68,413.16,361.78,523.01,510.03,484.73,439.68,,511.76,,,,,,,557.81,,,496.07,483.37,179.77,,206.41,309.40,,486.84,530.79,530.19,535.93,529.51,526.63,529.49,282.99,255.86,326.62,,,519.40,486.85,441.49,345.87,268.64,,,,,,,,,
2013-10-18 22:19:25.762000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.12,487.03,520.06,535.79,534.43,500.32,509.36,,,,495.89,491.02,472.99,557.39,,,,,,,,,,,,,,,,,,,,,,,176.65,,,,,,,,190.95,234.25,394.33,431.18,392.83,200.86,298.29,317.28,303.26,310.71,303.11,435.94,437.38,450.12,232.33,228.69,370.94,408.36,375.24,242.05,204.14,404.28,378.43,,509.16,,,,,,,,,,,,,,,,,,,,,,,,,,,540.78,541.13,542.99,537.60,535.05,532.32,529.27,529.66,526.64,363.31,366.21,328.54,334.09,,509.52,,,,535.76,405.53,340.40,468.42,,,379.75,,,,,,539.05,529.01,526.68,526.24,240.52,527.18,208.83,307.67,318.88,298.01,357.07,,,510.15,,,352.90,315.38,,,,,168.47,198.80,337.86,335.36,
2013-11-03 22:19:20.378000,L8,,,,216.16,422.59,406.52,,,,,,275.62,396.82,,196.22,381.47,459.64,508.97,,,,,,,,,,,,,,417.78,193.82,,,,,,,,,,,,,383.41,,,,,,,,,,,,291.23,381.80,392.96,329.60,357.38,333.64,369.32,371.89,,,470.63,448.77,420.06,189.41,,,,,,,476.84,515.45,,,,,,,290.85,313.99,297.11,288.48,,,294.39,218.04,274.36,308.81,284.25,,,,,,,,,,,,282.91,286.33,326.18,296.92,314.82,303.42,230.41,317.59,287.07,494.12,,,,,,,,,,,,,,534.08,531.54,498.38,,,,,,,,,,,,,,,,,459.04,452.29,322.90,,,,,,,,,319.89,,,,,,,,,,,485.56,466.38,514.33,,,,,352.03,358.95,,472.40,187.58,,,,308.55
2013-12-05 22:19:13.005000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.31,444.59,,526.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.76,416.63,413.76,,,195.84,517.64,198.62,,,302.62,334.76,,,408.82,410.63,371.11,446.16,529.02,521.32,527.02,474.86,,,,,,,473.83,532.04,,,,,510.38,529.79,373.89,235.87,285.23,,,,364.95,316.41,269.42,,,322.81,304.25,363.94,,446.05,509.00,,,362.74,343.30,,,467.68,538.33,,544.83,491.52,481.45,
2013-12-14 22:12:57.636000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.22,384.08,393.26,382.57,,,,,526.84,500.61,509.21,538.44,537.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.96,406.79,354.28,458.73,,,,,,,,,,,,545.26,,,,,,,,417.15,480.04,536.97,484.43,483.83,525.12,490.88,507.86,501.14,,,,,,457.02,425.34,,,,,,,,,
2013-12-30 22:12:49.393000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.07,400.91,392.58,513.21,547.16,531.93,538.84,539.95,416.60,436.60,459.43,529.67,536.16,,,,,,,,,,,,,,,,,491.45,522.27,355.86,319.28,191.75,216.07,186.59,251.57,282.04,206.38,222.10,402.47,395.10,445.39,497.67,,,,,,,547.37,526.80,480.87,407.74,469.05,,,,,,,,,,,,459.47,212.45,244.46,286.50,317.11,312.59,459.56,519.82,484.75,469.47,492.92,501.77,,,507.27,524.83,511.70,,,,,,463.33,424.58,,,,,,,,,
2014-01-06 22:18:54.881000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.38,524.20,519.14,533.96,535.84,502.15,534.14,,,,489.02,481.89,280.23,502.03,512.23,435.38,441.20,480.75,392.88,342.37,173.29,,,,,,,,,521.70,490.96,,,,,,,,,,,,,,,,,,,,,469.24,,,,,,,,388.50,377.85,336.10,480.38,537.81,423.15,245.63,227.60,558.43,195.63,471.05,,,,,,,482.57,540.80,241.99,217.50,,,,267.20,257.31,410.68,479.88,436.11,402.31,373.96,188.55,,313.25,,,547.21,542.78,536.63,533.57,532.81,528.26,528.63,528.26,526.56,518.00,506.78,491.40,425.22,,509.44,,476.66,,535.02,453.58,348.22,423.50,,,372.27,290.84,259.37,209.26,,,547.87,526.75,525.93,529.59,525.92,326.52,522.91,525.87,321.47,342.81,361.26,,,502.49,,,353.97,316.66,311.28,279.77,,,,,,,356.33
2014-02-07 22:18:33.391000,L8,,,,,,,,,,,,,,,,514.69,525.61,473.46,,,,,,,,,,,,,,,,,,,527.70,525.21,534.71,540.25,504.61,523.80,,,,498.44,493.40,508.35,551.89,,,,,,,,457.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.26,321.32,307.60,296.43,177.05,,,,,465.08,490.12,448.50,495.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.29,537.75,537.91,464.66,534.96,532.80,507.64,460.40,522.48,517.26,509.71,493.47,462.37,,512.74,,,,,,,555.27,,,498.36,,,,,,544.79,528.32,529.18,529.92,530.52,525.22,523.42,527.27,325.56,311.44,360.70,,,528.42,,,360.67,318.79,,,,,,,,,
2014-02-23 22:18:20.398000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.29,524.46,518.26,531.35,533.92,500.51,507.14,,,,495.97,487.32,505.06,548.23,,,,,,,461.48,449.54,476.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.85,322.01,302.95,305.00,170.96,,,,435.63,449.82,487.89,445.12,403.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.21,539.88,535.27,531.81,529.34,525.15,524.72,524.24,194.49,337.22,330.96,325.92,339.68,,507.61,,,,531.84,405.17,346.52,511.56,,,489.02,,,,,,545.26,286.30,359.70,339.57,242.92,211.21,211.97,305.20,315.55,305.64,356.37,,,281.40,,,356.58,314.69,,,,,,,,,
2014-03-11 22:18:08.266000,L8,335.38,432.10,441.97,,,,,,,,,,,,,,,,,,,,,,,278.45,,,,,,,,,,,530.53,525.16,539.40,540.47,505.04,,,,,498.80,494.50,510.81,555.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.59,316.29,301.25,307.04,,,,,441.68,473.79,493.94,,,,,,,,,,319.78,328.95,321.96,330.87,350.79,,,,,,,,,499.71,458.06,,,,,469.86,502.53,478.29,,,,,,,,,,357.35,355.70,248.35,,,,,,513.71,,,,,,,517.88,,,495.01,,,,,,,190.31,,,,,,,,,254.04,,,279.24,195.13,268.95,554.28,284.72,,,,,,,,,
2014-03-27 22:17:50.001000,L8,,,,,422.08,536.87,,435.10,439.40,468.86,439.45,393.27,477.42,520.43,540.11,529.56,469.71,550.57,479.56,,,,,,,452.31,444.10,433.28,433.10,430.76,470.11,443.34,,,551.25,525.62,474.50,417.39,451.24,526.00,493.89,487.66,539.94,,,342.70,258.22,300.20,415.71,488.36,424.85,433.87,482.97,467.73,330.95,430.27,422.26,398.09,,,,,,,,,,450.24,472.14,475.13,555.69,,,,,,,,518.34,530.36,536.13,534.39,540.29,538.37,330.71,328.38,333.29,321.04,321.01,196.76,424.98,423.08,435.47,406.25,309.43,545.70,512.59,508.07,443.39,,505.59,520.37,461.86,533.03,509.99,,542.17,415.95,438.75,476.17,512.39,552.68,,,,,,,,,,,,,,,,,534.67,535.37,534.21,528.95,523.18,522.59,518.57,500.23,499.95,478.32,514.48,312.26,309.07,306.21,308.26,,287.93,492.45,397.96,529.71,494.94,390.99,325.86,384.84,436.72,457.30,508.95,,,,,541.09,532.41,510.48,511.27,268.08,228.05,193.39,,259.01,294.05,287.02,344.20,,,,,,335.25,292.53,,491.24,448.39,,448.51,,,,
2014-04-12 22:17:37.464000,L8,,,,,,,,,,,,,,,,,512.50,491.25,486.48,,,,,,,,,,,,,,,,,545.16,527.81,522.39,531.67,537.46,502.04,534.37,,,,497.16,414.15,506.48,550.77,,,,,,,,452.72,517.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.15,321.58,307.69,309.83,182.46,,,,,459.25,486.95,437.96,455.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.93,537.33,535.19,531.49,531.33,527.49,528.76,528.07,523.37,331.43,331.95,329.19,335.70,,505.85,,520.85,,540.89,451.34,346.36,430.22,,,495.53,,,,,,544.40,523.62,522.86,527.33,525.29,522.04,521.14,280.86,320.90,303.34,358.72,,,510.46,,,359.63,315.84,,,,,,,,,
2014-04-28 22:17:22.576000,L8,310.82,320.41,332.42,369.11,491.97,450.33,493.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.48,288.41,257.85,216.10,349.16,459.51,394.61,350.93,304.46,398.22,502.45,223.90,376.52,470.80,495.84,,,,,,,,,,,,,,,,,,,,,,,205.97,368.40,499.51,532.57,507.96,501.43,431.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.51,456.32,,,,,,,,554.03,537.68,534.63,530.56,520.83,514.31,500.77,472.95,465.01,,,,,,,,,,,,385.26,328.12,332.85,532.52,515.70,,528.28,530.56,530.87,531.62,528.23,524.27,530.69,323.15,313.42,367.83,,,,,,381.24,343.57,,,,,,,,,
2014-05-14 22:17:08.923000,L8,448.98,498.55,525.58,525.96,533.27,,,435.24,489.67,322.40,326.13,298.77,331.11,366.79,345.46,445.96,471.20,452.05,377.61,454.18,545.81,436.74,533.97,520.52,507.98,470.87,541.47,375.33,395.73,387.76,522.97,480.48,,,546.67,475.25,457.60,315.22,431.21,521.94,485.73,462.13,538.97,324.25,403.61,305.02,253.99,294.84,399.10,472.09,421.03,430.18,477.63,459.92,325.03,428.54,408.43,396.60,450.40,,,,,,,,,448.79,474.54,476.50,,509.39,425.32,564.06,,,,,,,,,,,329.01,512.79,524.45,520.13,428.92,472.46,402.74,419.57,434.08,398.16,303.59,313.01,513.26,516.34,532.99,,509.35,509.88,450.80,512.19,511.89,543.24,404.48,448.90,418.78,471.91,510.84,335.19,322.71,350.34,345.59,374.39,336.60,300.88,327.46,312.08,,,,,,,,,532.03,534.48,534.62,527.23,527.92,520.85,519.07,498.73,501.91,515.91,513.99,311.70,307.57,309.90,310.06,,277.97,365.39,311.80,365.57,465.77,386.06,223.51,229.12,440.28,458.24,289.55,518.18,486.35,,,541.63,530.69,515.45,511.37,,,,,260.42,282.45,282.70,341.34,,,,489.93,404.34,336.11,294.52,547.64,490.88,449.34,,,,,463.69,
2014-05-30 22:17:11.184000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.11,485.61,441.19,531.20,535.33,500.25,507.48,,,,494.37,277.03,455.56,544.02,,481.60,500.67,509.95,513.06,458.54,451.05,443.93,528.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.86,331.78,320.22,317.65,192.01,497.71,516.13,,,400.37,496.38,463.56,479.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.26,277.56,541.53,536.83,537.76,531.99,528.70,517.63,521.51,510.55,520.42,296.54,318.68,399.77,335.26,,501.67,,521.92,,539.96,403.95,330.35,427.03,,,503.57,,,,,,542.65,524.82,522.04,521.93,453.03,209.39,219.32,285.08,322.18,306.37,365.29,,,294.45,,,360.58,322.40,,,,,,,,,
