dates,nzd0031-0000,nzd0031-0001,nzd0031-0002,nzd0031-0003,nzd0031-0004,nzd0031-0005,nzd0031-0007,nzd0031-0008,nzd0031-0009,nzd0031-0010,nzd0031-0011,nzd0031-0012,nzd0031-0013,nzd0031-0014,nzd0031-0015,nzd0031-0016,nzd0031-0017,nzd0031-0018,nzd0031-0019,nzd0031-0020,nzd0031-0021,nzd0031-0022,nzd0031-0023,nzd0031-0024,nzd0031-0025,nzd0031-0028,nzd0031-0029,nzd0031-0030,nzd0031-0031,nzd0031-0032,nzd0031-0033,nzd0031-0034,nzd0031-0035,nzd0031-0036,nzd0031-0037,nzd0031-0038,nzd0031-0039,nzd0031-0040,nzd0031-0042,nzd0031-0043,nzd0031-0044,nzd0031-0045,nzd0031-0046,nzd0031-0047,nzd0031-0048,nzd0031-0058,nzd0031-0059,nzd0031-0060,nzd0031-0061,nzd0031-0062,nzd0031-0063,nzd0031-0064,nzd0031-0065,nzd0031-0066,nzd0031-0067,nzd0031-0068,nzd0031-0069,nzd0031-0070,nzd0031-0071,nzd0031-0072,nzd0031-0073,nzd0031-0074,nzd0031-0075,nzd0031-0076,nzd0031-0077,nzd0031-0078,nzd0031-0079,nzd0031-0080,nzd0031-0091,nzd0031-0096,nzd0031-0097,nzd0031-0098,nzd0031-0099,nzd0031-0100,nzd0031-0101,nzd0031-0102,nzd0031-0103,nzd0031-0104,nzd0031-0105,nzd0031-0106,nzd0031-0107,nzd0031-0108,nzd0031-0109,nzd0031-0110,nzd0031-0111,nzd0031-0112,nzd0031-0113,nzd0031-0114,nzd0031-0115,nzd0031-0116,nzd0031-0117,nzd0031-0118,nzd0031-0119,nzd0031-0120,nzd0031-0122,nzd0031-0123,nzd0031-0124,nzd0031-0125,nzd0031-0126,nzd0031-0127,nzd0031-0128,nzd0031-0129,nzd0031-0130,nzd0031-0131,nzd0031-0132,nzd0031-0133,nzd0031-0134,nzd0031-0135,nzd0031-0136,nzd0031-0137,nzd0031-0138,nzd0031-0139,nzd0031-0140,nzd0031-0141,nzd0031-0142,nzd0031-0143,nzd0031-0144,nzd0031-0145,nzd0031-0146,nzd0031-0147,nzd0031-0148,nzd0031-0149,nzd0031-0150,nzd0031-0151,nzd0031-0152,nzd0031-0153,nzd0031-0159,nzd0031-0160,nzd0031-0162,nzd0031-0163,nzd0031-0164,nzd0031-0165,nzd0031-0166,nzd0031-0167,nzd0031-0168,nzd0031-0169,nzd0031-0170,nzd0031-0178,nzd0031-0179,nzd0031-0180,nzd0031-0181,nzd0031-0006,nzd0031-0041,nzd0031-0049,nzd0031-0050,nzd0031-0051,nzd0031-0052,nzd0031-0053,nzd0031-0054,nzd0031-0084,nzd0031-0085,nzd0031-0121,nzd0031-0154,nzd0031-0155,nzd0031-0156,nzd0031-0157,nzd0031-0158,nzd0031-0161,nzd0031-0171,nzd0031-0172,nzd0031-0173,nzd0031-0174,nzd0031-0175,nzd0031-0176,nzd0031-0177,nzd0031-0182,nzd0031-0183,nzd0031-0184,nzd0031-0055,nzd0031-0056,nzd0031-0057,nzd0031-0026,nzd0031-0027,nzd0031-0081,nzd0031-0082,nzd0031-0083,nzd0031-0089,nzd0031-0090,nzd0031-0092,nzd0031-0093,nzd0031-0094,nzd0031-0095,nzd0031-0185,nzd0031-0186,nzd0031-0086,nzd0031-0087,nzd0031-0088,satname
1999-08-17 22:10:26+00:00,,317.97,,384.79,,,348.1,,369.66,,,302.41,,,,,,,,,,,,,,,,,384.09,380.11,,,,,,,,,,,,,,,,,,,,,,,,,227.42,270.26,307.51,,,294.12,347.09,311.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
1999-11-14 22:04:18+00:00,,317.97,292.06,384.79,,,348.1,,369.66,,,302.41,,,,,,,,341.79,,,,,,,,,384.09,380.11,,,,,,,,,,,,,,,,,,,374.86,,386.11,,,,227.42,270.26,307.51,,,294.12,347.09,311.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-02-09 22:10:19+00:00,,317.97,292.06,384.79,,,348.1,,369.66,,,302.41,,,,,,,,341.79,,,,,,,,,384.09,380.11,,,,,,,,,,,,,,,,312.68,,,375.175,,386.11,,,,227.42,270.26,307.51,,,294.12,347.09,311.72,,,,,,,,,,,,,,,,,,,,,,308.24,314.32,306.12,300.49,,,,,,,310.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.43,,,,,,,,,,,,,,,307.06,,,,,,,,,,,,,,,,,,,,383.19,,,,L7
2000-04-29 22:09:53+00:00,,,292.06,,,,,,,,,,,,,,,,,341.79,,,,,,,,,,,,,,,,,,,,,,,,,,312.68,,,375.175,,386.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.53999999999996,318.725,309.885,303.675,166.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.395,,,,,,,,,,,,,,,307.06,,,,,,,,,,,,,,,,,,,,383.19,,,,L7
2000-08-03 22:08:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.68,,,375.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.01,321.93333333333334,312.91333333333336,306.37333333333333,169.29500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.395,,,,,,,,,,,,,327.66,305.23,314.695,,,,,,,,,,,,,,,,,,,,373.93,,,,L7
2001-06-03 22:07:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.91,329.25,317.92,306.32,176.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.61,,,,,,,,,,,,,334.0,313.96,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-06-12 22:01:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.91,329.25,317.92,306.32,176.21,,,296.32,,,,,,,,,,,,,,,,,,,,,,,281.41,,,,,,,300.73,,,,,,,212.72,,,,,,,,,,,,,,,,,,,,,353.61,,,,,,,,,,,,,334.0,313.96,,,,,305.17,,,,,,,,,,,,,,,,,,,,L7
2001-10-02 21:59:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.91,329.25,317.92,306.32,176.21,,,296.32,306.11,,,290.08,345.57,,,,318.34,314.25,,,,,,,,,,,,,281.41,,,,,,,300.73,,,,,,,212.4,,,,,,,,,299.51,,,,,,,,,,,,353.61,,,303.09,,,,234.07,,,311.11,,,334.0,313.96,,,,,305.17,,,,,,,,,,,,,,,,,,,,L7
2002-03-27 22:00:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.75,310.32,,275.49,290.08,345.57,,,,318.34,314.25,,,,,,,,,,,,,296.76,,,,,,,,,,,,,,212.08,,,,,,,,201.04,288.44,,,,297.54,,,,,,,,,,,303.09,,,,234.07,,,311.495,,,,,297.24,,,330.32,,,,,,,,,,,,,,,,,,,,,L7
2002-06-22 22:06:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.22,,,,,,,,,,,,,,,,,,,,266.91,,,,,,,,,,,,,,,,,,221.52,,333.78,,,308.65,227.24,,,290.75,314.53,,275.49,,,302.92,328.31,,,,,307.17,317.25,320.85,303.07,,329.21,,346.12,328.44,,348.34,296.76,,343.95,323.46,337.06,332.38,,267.73,,,,,,,,,,,,,,,201.04,277.37,,,,297.54,,,,312.44,,,,288.72,,,,,,,,,,311.88,,,,,297.24,,,330.32,,,,,,,,,,,,,,,,,,,,,L7
2002-12-31 22:05:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.19,334.68,321.4,325.64,220.75,,,,,,,,,,,,,,,,294.92,288.82,279.29,,299.05,,311.23,300.28,,325.45,347.16,,,,,,,,336.42,360.67,,,,,,,,,,,,,,,,,,,,,,,,,,319.4,,,,,,,,,,,,,,,,,322.53,326.78,,,,,,,,,,,,,,,,,350.57,,,,L7
2003-01-16 22:06:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.075,323.655,311.105,310.725,220.75,,,,,,,,,,,,,,,,294.92,288.82,279.29,,299.05,,311.23,300.28,,325.45,347.16,,,,,,,,336.42,360.67,,,,,,,,,,,,,,,,,,,,,,,,,,319.4,,,,,,,,,,,,,,,,,322.53,326.78,,,,,,,,,,,,,,,,,350.57,,,,L7
2003-04-22 22:06:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.75666666666666,324.06333333333333,311.4733333333333,307.82,220.75,,,,,,,,,,,,,,,,294.92,288.82,279.29,,299.05,,311.23,300.28,,325.45,347.16,,,,,,,,336.42,360.67,,,,,,,,,,,,,,,,,,,,,,,,,,333.41999999999996,,,,,,,,,,,,,,,,,322.53,326.78,,,,,,,,,,,,,,,,,350.57,,,,L7
2003-05-08 22:06:20+00:00,,,,,,,,,,,,,269.48,,319.8,,,,,,,,,,,,,,,,,,,,,,,,,,,275.25,362.82,,,308.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.59,244.03,230.9,238.6,323.9575,328.605,318.3775,312.6375,220.75,341.39,348.06,,272.31,289.69,288.13,334.91,340.56,334.41,335.74,,299.84,322.61,325.92,319.25,309.02,305.58500000000004,295.405,324.19,321.18,337.04,332.84000000000003,321.90999999999997,344.58,345.36,361.32500000000005,361.22,363.7,339.54,343.08,341.87,336.09,351.77,336.42,360.67,,,,324.84,,,,,,,,,,,,,,,,,,,,,,323.26666666666665,,,319.75,,,,237.26,328.89,,,,,,,332.92,,324.28,322.91999999999996,,,,,,,,,,,,,,,,,350.57,,,,L7
2003-05-24 22:06:17+00:00,,345.53,360.05,,,,313.09,,344.54,,359.04,309.19,282.89,363.41,325.07,,,,,,,,,,,,,,,,,,,,,,294.93,,,,,286.03,368.5,,,308.63,,,,,,,,,,,,,,,,303.64,331.41,,,,,,,,,,,,,,,,,254.59,244.03,230.9,244.23000000000002,323.9575,328.605,323.09,312.6375,220.75,340.18,350.91499999999996,,278.84000000000003,294.175,289.58500000000004,336.58000000000004,340.44,337.925,340.405,299.63,308.825,324.625,325.925,324.91999999999996,318.02,314.89000000000004,306.1033333333333,326.405,334.48,341.35,341.6566666666667,331.0133333333333,349.03499999999997,353.19666666666666,361.32500000000005,364.8,368.095,345.94,345.655,344.185,336.29999999999995,354.015,336.42,360.67,,,,324.84,,,,,,,,,,,,,,,,,,278.42,,,,317.6325,,,329.53999999999996,,,,237.26,327.205,,,327.04,,,,332.92,248.15,324.06333333333333,322.91999999999996,,,,,,,,,,,,,,,,,350.57,,,,L7
2003-07-28 21:48:04+00:00,,345.53,360.05,,,,313.09,,344.54,,359.04,309.19,282.89,363.41,325.07,,,,,,,,,,,,,,,,,,,,,,294.93,,,,,284.0233333333333,368.5,,,,,,,,,,216.33,,,,,,,,,303.64,331.41,,,,,,,,,,,,,,,354.47,,254.59,244.03,230.9,244.23000000000002,328.84,333.55500000000006,331.0799999999999,314.54999999999995,,340.18,350.91499999999996,,278.84000000000003,294.175,289.58500000000004,336.58000000000004,340.44,337.925,340.405,299.63,308.825,324.625,325.925,324.91999999999996,329.56999999999994,327.92500000000007,319.51,326.405,352.19500000000005,341.35,356.87,346.38,349.03499999999997,367.06999999999994,375.49,364.8,368.095,345.94,345.655,344.185,336.29999999999995,354.015,,,,,,324.84,,,,,,,,,,248.01,,,,,,,,278.42,,,,317.04333333333335,,,329.53999999999996,,,,237.26,327.205,,314.45,327.04,,,,332.92,248.15,324.83,319.06,,,,,,,,,,,,,224.44,228.01,,,,,,,L5
2003-08-29 21:48:38+00:00,,345.53,360.05,,,,313.09,,344.54,,359.04,309.19,282.89,363.41,325.07,,,,,,,,,,,,,,,,,,,,,,294.93,,,,,284.0233333333333,368.5,,,,,,348.69,,,,216.33,,,,,,,,,303.64,331.41,,,,,,,,,,,,,,,354.47,,254.59,244.03,230.9,244.23000000000002,328.84,333.55500000000006,331.0799999999999,314.54999999999995,,340.18,350.91499999999996,,278.84000000000003,294.175,289.58500000000004,336.58000000000004,340.44,337.925,340.405,299.63,308.825,324.625,325.925,324.91999999999996,329.56999999999994,327.92500000000007,319.51,326.405,352.19500000000005,341.35,356.87,346.38,349.03499999999997,367.06999999999994,375.49,364.8,368.095,345.94,345.655,344.185,336.29999999999995,354.015,,,,,,324.84,,,,,,,,,,240.44,,,,,,,,278.42,,,,317.04333333333335,,,329.53999999999996,,,,237.26,327.205,,301.945,327.04,,,,332.92,248.15,324.83,319.06,,,336.23,278.76,,,,,,,,,224.44,228.01,,,,,,,L5
2004-06-12 21:52:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-07-21 22:00:04+00:00,,,,,,,,,,,,,,,,,,260.59,,335.5,,,,,,,,,,,,,,,,,,,,,,323.46,336.23,,,,,256.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.84,317.14,305.31,300.71,201.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.58,,,319.33,,,313.41,299.11,,162.63,,,,,,,,,,,,,,356.6,317.12,,,,L5
2004-07-30 21:54:04+00:00,,,,,,,,,,,,,,,,,,260.59,,335.5,,,,,,,,,,,,,,,,,,,,,,323.46,336.23,,,,,256.54,344.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.84,317.14,305.31,300.71,201.67,292.97,,256.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.11,,,,,,,,,,,,,,,,,,,,,,297.39,365.58,,,319.33,,,313.41,299.11,,162.63,329.86,286.15,,,,,,,,,,,,356.6,317.12,,,,L5
2005-01-13 22:03:41+00:00,,,,,,,,,,,,,,,,,,260.59,,335.5,,,,,,,,,,,,,,,,,,,,,,323.46,336.23,,,258.0,,,336.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,309.88,303.375,301.56,199.49,292.97,,256.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.11,331.2,341.16,323.37,324.65,,,,,,,,,,,,,,,,,,278.44,335.28,350.56,,319.33,,267.56,314.255,294.495,339.0,162.63,329.86,286.15,,,,,,,,,,,,352.765,313.185,,,,L5
2005-02-23 21:58:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.17,355.34,388.11,,,,258.0,,,323.765,,,217.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.16,302.62,301.44,302.41,197.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.2,341.16,323.37,324.65,,,,,,,,,,,,,,,,,,259.49,335.28,350.56,,,,267.56,315.1,289.88,339.0,,323.34,275.39,,,,,,,,,,,,348.93,309.25,,,,L5
2005-04-03 22:04:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.17,355.34,388.11,,,,258.0,,,326.9166666666667,,,217.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.285,305.11,297.38,296.645,191.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.26,341.16,324.855,326.11,,,,,,,,,,,,,,,,,,259.49,335.28,350.56,329.68,,,265.895,314.685,292.55,341.555,,323.34,275.39,,,,,,,,,,,,354.13,312.675,,,,L5
