dates,satname,nzd0489-0000,nzd0489-0001,nzd0489-0002,nzd0489-0003,nzd0489-0004,nzd0489-0005,nzd0489-0006,nzd0489-0007,nzd0489-0008,nzd0489-0009,nzd0489-0010,nzd0489-0011,nzd0489-0012,nzd0489-0013,nzd0489-0014,nzd0489-0015,nzd0489-0016,nzd0489-0017,nzd0489-0018,nzd0489-0019,nzd0489-0020,nzd0489-0021,nzd0489-0022,nzd0489-0023,nzd0489-0024,nzd0489-0025,nzd0489-0026,nzd0489-0027,nzd0489-0028,nzd0489-0029,nzd0489-0030,nzd0489-0031,nzd0489-0032,nzd0489-0033,nzd0489-0034,nzd0489-0035,nzd0489-0036,nzd0489-0037,nzd0489-0038,nzd0489-0039,nzd0489-0040,nzd0489-0041,nzd0489-0042,nzd0489-0043,nzd0489-0044,nzd0489-0045,nzd0489-0046,nzd0489-0047,nzd0489-0048,nzd0489-0049,nzd0489-0050,nzd0489-0051,nzd0489-0052,nzd0489-0053,nzd0489-0054,nzd0489-0055,nzd0489-0056,nzd0489-0057,nzd0489-0058,nzd0489-0059,nzd0489-0060,nzd0489-0061,nzd0489-0062,nzd0489-0063,nzd0489-0064,nzd0489-0065,nzd0489-0066,nzd0489-0067,nzd0489-0068,nzd0489-0069,nzd0489-0070,nzd0489-0071,nzd0489-0072,nzd0489-0073,nzd0489-0074,nzd0489-0075,nzd0489-0076,nzd0489-0077,nzd0489-0078,nzd0489-0079,nzd0489-0080,nzd0489-0081,nzd0489-0082,nzd0489-0083,nzd0489-0084,nzd0489-0085,nzd0489-0086
2023-03-05 22:14:49.135000,L9,351.38,260.89,,316.96,321.77,333.49,328.55,322.26,319.71,319.43,322.98,316.99,301.87,290.87,268.22,276.67,318.06,327.22,326.40,326.23,327.52,326.96,327.88,315.24,316.66,319.67,303.30,311.03,309.95,310.45,324.12,309.19,289.96,293.33,272.93,285.29,292.19,286.23,290.75,282.74,291.93,290.35,300.40,315.57,290.78,311.74,300.29,307.96,300.28,298.89,279.64,257.83,272.01,314.53,319.02,330.81,330.53,328.23,327.63,329.20,322.06,326.95,321.35,327.21,329.43,329.20,329.01,334.45,327.20,318.25,317.34,323.22,325.26,324.70,321.18,321.86,311.51,322.88,321.17,325.11,329.45,328.89,328.36,331.53,335.52,333.97,318.04
2023-03-12 22:20:56.415000,L9,,,,316.87,323.00,333.88,330.00,322.49,320.13,319.42,323.24,316.73,302.08,292.32,269.83,293.07,318.77,326.79,327.49,328.78,333.24,332.12,332.10,320.75,322.45,324.48,308.76,315.12,314.38,314.17,330.01,312.71,293.84,293.28,295.02,289.88,296.19,292.31,292.29,284.75,293.22,301.14,305.99,321.61,299.03,316.38,302.15,312.09,305.12,302.65,286.42,252.29,273.43,320.47,322.48,335.10,327.43,329.27,330.86,336.28,327.85,330.07,329.22,336.04,332.70,331.38,332.66,331.45,326.71,324.03,324.54,333.16,325.70,331.15,325.24,326.33,332.61,323.67,324.89,329.42,337.71,327.87,331.13,333.28,340.99,334.75,324.55
2023-04-05 22:20:04.508000,L8,,,,,,,,,,,,,,,,,309.29,320.18,318.17,322.43,325.04,320.07,320.42,311.66,314.91,319.78,300.12,301.95,298.31,300.78,319.38,278.29,255.55,,,,,,,,,,301.81,300.29,279.06,279.70,289.81,298.91,290.71,274.13,274.30,239.58,,,,,285.11,315.97,328.32,327.14,327.78,325.14,319.53,327.28,326.80,325.58,338.18,322.61,308.75,,,,,,,,,,,,,,,,,,
2023-04-14 22:14:09.763000,L8,365.72,320.26,378.18,376.26,376.67,383.28,378.90,377.40,377.58,371.02,367.73,365.46,355.98,361.83,343.85,324.93,363.28,352.27,346.61,353.67,355.76,343.31,361.11,331.53,332.02,329.02,312.00,333.97,341.68,339.78,349.67,333.69,334.43,326.82,325.65,318.20,328.82,330.43,299.93,300.02,340.46,327.45,323.93,334.06,317.11,340.66,338.19,352.69,346.86,341.21,328.31,311.95,326.04,342.85,348.37,355.82,349.27,353.30,343.88,364.19,353.94,367.37,364.16,362.06,370.73,376.04,375.19,375.68,371.08,363.53,363.78,361.40,369.84,376.25,372.68,363.58,352.09,355.05,359.35,354.10,361.65,368.49,368.84,359.52,365.54,363.87,351.12
2023-04-21 22:19:54.366000,L8,360.38,269.24,,315.61,322.78,335.52,329.54,319.73,317.81,315.62,320.62,315.98,303.47,289.26,260.66,281.70,316.96,328.10,328.02,325.71,329.02,327.59,326.06,317.89,320.12,323.42,306.10,312.34,310.01,311.66,326.78,308.80,291.22,295.55,300.76,291.08,289.17,285.87,292.11,278.21,291.36,293.98,305.18,316.78,294.20,312.97,299.73,311.31,301.60,299.58,282.24,252.99,268.64,319.94,319.93,334.13,324.59,326.12,326.97,331.04,323.22,327.37,326.57,331.62,332.98,331.82,331.75,328.93,326.44,325.13,321.88,333.46,323.18,328.68,323.38,320.90,324.62,321.73,322.34,326.34,331.77,326.68,328.40,331.13,336.74,333.17,321.37
2023-04-29 22:20:31.914000,L9,355.31,267.01,255.85,320.05,326.84,339.05,334.21,323.82,321.28,320.22,325.24,319.40,309.23,291.41,261.04,283.42,318.47,329.19,331.41,329.88,329.67,328.35,325.73,321.24,325.24,329.48,308.10,313.45,310.89,313.01,330.76,311.72,294.65,299.01,304.75,297.35,293.96,296.63,293.99,288.49,295.88,300.23,307.72,320.62,298.66,315.75,300.01,314.64,305.33,302.55,288.02,254.86,277.12,324.59,324.10,337.35,334.33,332.36,334.62,334.54,328.49,331.35,335.83,335.12,332.57,336.94,335.10,331.38,326.76,324.48,322.46,338.67,323.89,330.72,325.03,322.92,328.95,329.52,329.07,332.80,334.99,332.88,336.02,332.93,339.14,338.07,329.16
2023-05-15 22:20:23.769000,L9,,363.61,368.05,366.87,362.23,373.55,377.53,370.81,331.20,328.85,337.40,329.50,357.30,358.79,354.53,304.80,330.19,345.63,341.35,342.28,346.42,346.47,348.12,336.97,351.08,340.55,319.17,323.44,323.94,333.30,341.66,332.64,314.04,331.01,318.78,316.99,312.88,307.48,300.78,299.45,304.62,316.88,318.66,331.45,316.58,329.08,310.65,322.89,321.87,325.38,296.67,281.12,331.06,345.70,341.46,351.20,341.10,341.46,339.51,345.65,347.91,341.04,350.74,359.19,347.92,342.64,364.85,350.91,348.63,372.98,351.62,358.61,367.63,368.39,360.20,362.08,341.19,360.12,362.88,351.72,355.07,346.58,356.31,356.03,363.85,364.66,344.85
2023-05-23 22:19:41.662000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.05,306.59,308.27,310.67,310.36,313.39,311.34,312.53,301.17,,,,,,,,,296.21,293.70,284.54,304.29,309.68,309.09,294.81,302.11,299.36
2023-05-24 22:14:04.912000,L9,,,371.62,379.78,376.26,380.19,375.63,366.22,366.41,363.60,366.07,363.83,360.49,360.84,302.82,352.17,356.49,350.71,346.32,350.78,348.17,341.02,352.30,343.16,346.91,338.98,312.74,325.81,333.34,347.91,353.86,341.37,345.71,342.26,340.31,319.37,324.18,312.93,308.59,301.63,320.45,321.43,327.98,333.33,336.94,352.84,343.61,351.24,345.58,339.65,331.33,294.60,330.60,347.58,343.57,350.08,347.21,342.65,347.63,360.03,358.71,357.72,371.94,369.07,372.55,380.11,377.84,366.80,365.71,376.46,373.96,368.02,364.70,374.79,368.47,367.60,366.49,365.28,364.61,362.85,366.83,368.29,359.10,368.67,367.92,367.17,352.90
2023-06-01 22:13:55.021000,L8,,,290.62,316.78,323.11,333.56,329.02,318.41,314.46,315.55,321.87,315.52,302.43,284.42,,286.36,316.30,329.39,332.44,328.12,328.95,328.21,329.08,317.81,322.99,328.51,310.95,312.31,314.81,309.95,324.60,308.69,293.47,297.58,298.98,294.52,284.98,283.38,295.74,291.00,295.12,296.59,311.64,315.75,290.10,312.79,297.34,309.48,303.43,299.98,284.72,257.20,278.40,322.29,329.47,338.81,328.61,324.74,327.37,332.31,326.60,328.46,331.79,337.36,333.67,330.70,334.30,328.64,326.20,323.59,325.75,335.05,326.48,331.11,323.62,324.53,328.76,334.86,329.98,332.40,329.58,328.93,330.05,332.88,340.62,339.61,326.94
2023-06-08 22:20:12.046000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.69,279.64,282.81,281.50,295.24,313.60,321.49,304.73,286.53,314.19,302.15,310.78,303.82,295.93,281.63,229.40,273.50,318.62,321.71,339.83,330.68,332.03,336.64,338.25,329.88,331.48,339.77,395.51,340.55,343.66,390.94,346.45,382.03,382.99,383.89,359.49,328.74,331.37,332.85,322.34,326.22,331.98,356.26,372.44,372.85,338.35,393.38,382.62,386.33,380.03,360.50
2023-06-09 22:14:00.612000,L9,,,309.22,321.96,326.18,335.59,329.71,319.16,312.50,312.67,316.58,361.44,364.13,359.40,350.46,359.07,356.16,358.50,352.69,349.40,346.22,343.08,343.00,336.64,346.53,338.51,320.88,320.62,325.13,345.82,351.50,332.25,335.28,337.91,337.16,320.51,317.70,322.30,320.35,299.02,338.45,329.02,323.47,331.32,325.96,341.71,333.90,328.01,349.21,346.05,329.93,283.51,297.44,350.56,351.90,356.58,346.42,356.76,345.32,368.19,353.00,369.19,371.96,377.78,366.42,378.03,375.34,361.96,370.02,371.17,375.59,364.73,365.93,369.46,364.62,369.83,367.26,364.49,363.37,364.45,356.43,345.07,362.65,363.92,367.26,361.38,351.03
2023-06-24 22:20:18.087000,L8,,,,,,,,,,,,,,,,,,,,290.16,303.32,315.77,316.80,308.57,312.19,321.72,276.19,300.79,299.70,294.25,314.43,280.63,260.36,,,,,,,,,,,,,,,,,,,,,289.01,299.15,315.06,309.41,309.95,309.52,314.33,306.91,308.41,306.25,311.31,311.87,318.23,311.59,310.03,310.76,302.91,309.06,307.47,312.50,317.75,306.39,310.00,308.49,,297.68,301.54,293.51,310.29,315.08,309.38,297.47,300.01,299.89
2023-07-03 22:14:15.167000,L8,,,286.22,318.43,329.37,341.31,332.58,323.99,319.62,314.60,325.54,320.98,308.28,286.63,258.07,284.50,317.24,331.14,331.57,330.27,330.71,332.95,333.56,323.79,326.94,330.11,309.88,310.32,318.45,313.68,329.33,309.69,290.79,293.88,305.20,296.70,297.33,294.70,295.01,291.34,295.42,303.49,304.79,318.28,305.17,319.66,303.60,309.48,307.47,304.71,289.23,247.75,285.05,323.89,327.55,338.26,334.95,329.81,331.49,331.91,333.10,329.67,336.67,334.75,337.12,339.06,334.61,330.87,326.59,325.85,326.18,336.58,324.19,326.16,326.45,324.99,333.04,360.42,361.98,326.10,333.09,333.94,334.18,333.91,342.25,341.66,327.35
2023-07-10 22:20:29.201000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.94,312.37,307.35,304.57,307.27,308.17,311.00,310.51,312.93,307.19,311.27,300.36,306.34,308.62,310.15,314.11,304.16,309.77,305.80,,299.50,291.11,286.66,305.32,313.68,309.88,299.15,302.60,299.23
2023-07-11 22:14:12.102000,L9,,,293.61,320.86,343.85,353.92,342.84,338.85,335.66,325.21,327.77,329.99,321.44,292.08,266.31,303.96,319.73,330.83,333.79,329.87,329.83,331.10,329.48,321.04,320.64,329.24,315.08,321.28,317.01,318.96,333.27,317.22,301.24,308.46,314.03,308.28,305.52,303.16,300.33,298.49,308.83,310.49,317.71,321.76,320.14,321.39,307.56,322.11,317.20,312.83,292.29,271.67,292.50,324.09,331.33,344.46,335.13,331.95,336.05,336.63,336.32,330.68,335.20,338.89,341.19,345.33,350.03,343.01,336.13,328.68,328.44,339.20,332.10,349.15,336.99,333.04,333.94,333.27,331.45,331.87,331.78,335.85,337.02,335.85,341.26,341.14,329.07
2023-07-27 22:14:14.688000,L9,351.46,283.77,355.69,356.41,352.16,351.87,351.27,353.45,329.93,331.37,335.82,330.82,317.80,326.01,298.22,304.46,333.55,335.00,339.83,342.92,335.76,332.46,331.13,323.71,327.57,330.36,315.87,318.87,314.32,319.98,335.37,315.60,312.98,326.04,324.08,311.43,308.44,307.73,307.25,302.83,316.14,309.58,318.18,325.01,324.13,324.96,317.89,337.66,338.31,337.04,315.32,288.51,306.21,331.81,348.37,350.21,344.71,348.28,341.60,348.07,354.34,343.43,347.62,350.86,354.97,362.66,361.80,350.78,352.83,358.07,345.40,351.82,356.32,371.37,354.02,351.29,341.91,341.01,350.33,341.87,338.02,340.34,344.76,347.52,349.76,345.58,334.64
2023-08-12 22:14:23.119000,L9,,,288.75,316.70,323.36,336.39,329.58,321.17,318.63,315.78,321.32,315.81,301.36,284.46,263.32,295.70,318.46,328.57,329.55,326.14,327.50,329.35,330.07,319.21,324.00,326.63,306.15,311.26,309.92,311.27,326.18,308.11,287.97,296.80,303.75,295.44,298.15,296.37,292.13,290.83,296.10,301.60,306.02,318.23,304.27,314.98,301.27,311.82,303.80,298.97,283.27,262.88,278.38,320.47,322.24,336.01,330.69,333.03,332.45,334.01,332.40,327.75,328.60,331.34,334.95,332.89,334.47,331.56,327.62,325.03,324.32,330.95,324.11,331.37,325.88,322.92,328.70,324.60,327.24,325.85,331.59,333.13,332.37,333.13,338.96,335.01,324.88
2023-08-27 22:20:23.635000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.32,297.30,303.50,311.60,326.59,327.47,322.01,334.87,328.73,346.77,310.87,309.76,293.13,278.05,285.67,325.07,337.53,350.82,339.06,342.18,339.85,341.24,345.26,359.56,353.88,341.42,346.94,338.16,353.51,350.35,353.10,340.30,352.13,358.76,357.57,369.62,364.22,362.28,346.95,348.39,351.71,348.53,356.91,353.69,342.25,344.29,352.37,345.26,329.69
2023-09-12 22:20:25.936000,L8,,,,,,,,,,,,,,,,,311.84,322.70,325.22,322.50,325.18,325.14,326.27,317.73,320.54,324.80,304.88,311.55,307.72,309.63,324.25,304.97,288.54,287.32,297.91,290.61,290.45,284.83,288.20,283.58,291.93,293.71,301.15,311.07,294.90,310.91,299.58,309.69,301.95,297.32,281.45,253.23,268.88,318.30,319.36,332.68,325.61,325.94,325.34,329.94,325.19,326.85,326.15,331.08,331.97,330.15,331.80,327.21,325.43,321.09,321.11,328.19,319.11,321.17,320.72,318.81,322.85,321.77,321.21,323.26,329.46,328.45,327.09,330.44,338.16,332.17,316.82
2023-09-29 22:14:38.579000,L9,363.40,271.11,276.30,317.72,326.11,337.66,335.92,324.64,320.13,319.23,326.51,318.53,301.56,285.61,270.58,,316.46,327.98,334.55,329.20,329.90,331.72,331.25,326.25,328.89,329.32,310.38,314.50,311.71,320.00,332.46,314.19,298.33,306.56,315.79,304.96,304.72,294.76,294.79,292.10,296.00,306.99,308.32,320.24,300.68,316.55,309.47,321.31,308.35,309.91,287.57,255.65,281.71,327.13,331.82,336.96,335.01,334.40,334.12,336.75,332.70,330.34,333.12,335.14,339.45,333.36,335.91,329.60,330.19,326.97,326.71,333.14,324.34,330.60,324.28,324.28,332.08,338.45,334.04,337.37,337.56,339.44,336.84,335.36,351.34,341.60,404.17
2023-11-15 22:20:35.567000,L8,,,,,,,,,,,,,,,,273.86,313.16,324.61,325.57,326.08,325.91,328.13,329.55,321.08,321.77,322.14,300.58,311.27,308.89,313.57,326.64,308.92,287.71,294.24,298.82,287.45,288.12,284.11,288.37,285.25,291.50,296.71,301.71,311.06,294.64,312.59,299.72,310.51,300.17,298.33,282.00,258.43,273.46,321.19,324.21,333.31,331.13,331.39,330.89,331.04,328.88,328.48,330.82,330.61,333.60,333.91,335.88,332.51,326.24,323.69,316.42,326.90,319.79,324.36,320.94,321.96,326.34,327.45,325.05,330.92,331.72,336.28,334.29,334.23,339.12,338.88,325.36
2023-11-24 22:14:51.719000,L8,359.56,264.48,,317.30,322.23,332.83,328.70,319.91,316.25,316.63,318.03,312.10,295.63,280.24,,271.51,311.62,320.03,324.45,324.69,324.28,323.20,324.56,317.38,318.42,320.49,300.00,310.31,306.04,307.87,320.71,303.24,286.59,290.67,269.55,279.21,277.26,278.79,287.79,282.54,291.67,292.68,299.87,307.93,290.20,310.69,298.51,307.48,298.25,296.18,280.53,252.62,274.89,320.67,323.85,328.89,324.99,326.45,326.46,329.16,322.81,326.02,323.63,331.08,329.18,328.33,332.43,326.04,323.23,317.48,322.13,325.58,321.41,324.48,316.80,320.18,322.97,327.26,322.97,329.21,327.31,329.38,327.49,331.28,338.16,332.77,320.15
2023-12-09 22:20:38.456000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.33,292.76,305.57,294.65,290.24,277.94,239.81,274.09,316.75,318.22,329.31,324.66,325.96,327.85,329.59,316.65,319.90,321.77,328.64,327.41,337.27,334.47,331.46,326.56,325.39,327.47,333.53,324.60,331.05,326.94,327.80,336.27,337.16,339.74,349.85,353.22,370.76,342.12,359.44,367.37,370.15,345.92
2023-12-10 22:14:45.117000,L8,355.52,256.05,,315.72,320.70,331.35,327.58,318.48,316.35,315.38,316.70,310.65,296.18,277.97,,,311.86,319.88,321.87,324.86,321.68,322.84,323.81,314.24,316.46,318.25,299.76,309.61,307.09,307.39,321.50,304.70,284.41,290.89,270.85,279.58,279.10,280.90,285.26,279.24,289.39,291.31,297.92,309.34,294.27,310.95,298.81,304.77,298.09,292.25,277.75,255.24,273.64,313.77,319.84,328.00,324.34,324.79,326.43,328.09,324.02,319.80,323.71,323.59,325.72,328.53,327.13,324.90,320.47,319.64,317.23,321.83,315.74,318.99,319.49,317.69,324.61,325.71,320.08,319.92,325.35,328.91,324.46,331.17,336.52,333.56,320.69
2023-12-17 22:21:00.102000,L8,,,,,,,,,,,,,,,,292.78,322.52,332.88,337.29,336.23,339.18,346.95,347.94,334.30,348.38,344.27,311.99,334.06,341.30,346.39,349.65,334.29,343.75,319.58,339.13,324.73,343.62,340.64,300.63,292.60,307.24,326.07,322.43,327.20,316.81,336.02,320.60,343.99,359.24,369.25,340.54,320.87,340.69,407.56,380.82,391.57,380.84,389.65,380.36,382.14,369.89,370.86,339.03,378.08,359.23,336.21,358.02,368.47,331.28,322.37,327.74,334.19,326.77,354.53,330.27,328.45,339.42,336.06,338.26,362.63,334.22,336.70,341.54,340.55,364.45,348.35,328.96
2024-01-11 22:14:44.166000,L8,311.03,248.26,273.73,314.39,318.50,329.02,326.54,317.38,315.36,315.54,316.71,310.90,296.27,278.26,,280.26,314.71,327.25,327.75,327.68,327.07,323.28,323.41,314.28,317.66,318.50,300.59,311.11,309.65,312.64,324.45,310.77,285.56,289.74,273.22,278.44,281.47,281.23,291.02,282.05,293.48,287.95,300.58,313.94,301.66,313.86,301.02,307.56,300.96,299.18,281.06,259.47,277.31,331.37,322.56,335.09,321.96,327.25,326.49,325.97,332.19,329.60,330.89,328.15,330.76,328.80,331.97,329.67,323.12,332.21,364.75,361.88,312.53,310.20,322.47,324.21,359.66,337.65,359.99,349.11,356.35,360.78,333.23,343.85,332.26,326.49,334.68
2024-01-26 22:21:02.147000,L9,,,,,,,,,,,,,,,,,,,,,,,333.68,323.47,325.79,322.00,305.13,314.13,320.34,315.28,327.98,313.70,288.52,297.66,271.64,282.01,286.48,285.40,293.63,284.53,289.51,296.79,302.23,319.31,302.39,315.90,299.90,311.68,303.35,299.28,283.86,255.13,275.33,323.87,324.51,335.66,332.32,333.34,332.59,334.69,327.97,331.30,330.98,332.60,332.27,333.00,333.56,334.89,325.19,321.39,320.38,325.72,322.39,324.30,322.27,329.20,330.83,334.67,329.78,335.50,337.72,336.02,341.69,339.70,344.17,337.90,325.68
2024-01-27 22:14:37.376000,L8,357.18,269.61,289.73,367.93,337.34,374.64,348.19,340.80,338.08,333.46,363.24,362.91,351.06,344.16,300.69,286.65,360.21,367.14,370.36,370.31,365.45,364.95,368.15,354.44,350.38,368.95,373.52,363.05,354.17,357.51,370.36,365.03,364.03,367.56,357.21,355.25,360.36,360.77,359.33,362.52,358.21,357.15,355.13,361.43,315.06,338.94,337.89,345.24,343.32,350.12,333.78,346.03,348.43,394.98,,,,,,,421.73,419.59,405.23,400.03,402.03,386.49,380.69,405.48,412.16,401.90,384.65,403.56,406.66,402.50,411.31,425.80,,,,,,,,,,,
2024-02-04 22:14:55.450000,L9,351.34,256.17,273.28,317.15,321.32,332.08,327.28,319.65,317.74,317.14,318.37,314.06,299.12,282.50,,282.09,314.54,325.47,324.82,326.27,327.62,327.51,325.39,315.80,317.31,318.59,301.74,313.16,310.39,310.27,324.18,309.16,289.05,292.83,269.53,281.72,287.85,281.60,288.10,280.64,290.21,290.73,299.42,312.72,296.22,313.84,299.23,306.49,300.23,297.07,281.99,252.38,274.04,316.56,319.84,326.49,324.14,324.35,326.96,330.66,326.28,326.98,324.06,324.99,325.49,329.69,327.81,326.96,321.29,317.78,318.80,324.31,319.69,320.00,317.99,319.84,324.59,330.06,324.27,341.98,357.89,328.86,325.90,332.43,339.98,338.80,323.15
2024-02-12 22:14:41.937000,L8,353.29,263.24,347.84,360.81,367.36,372.88,366.13,363.26,364.48,363.26,366.55,355.31,356.50,319.66,299.01,295.22,321.25,331.32,331.67,363.43,354.89,351.43,358.62,350.48,328.03,320.70,303.59,314.63,336.48,342.11,330.36,337.73,292.02,300.59,335.85,292.94,316.23,293.12,294.84,285.88,292.71,303.70,303.70,324.14,302.67,326.37,304.01,313.09,306.29,304.01,284.07,259.84,338.69,349.65,350.96,339.09,332.21,336.09,331.62,335.86,329.77,328.37,326.58,331.10,337.86,330.99,337.76,366.19,368.67,322.28,317.01,327.00,324.33,330.47,325.94,326.23,327.54,335.56,361.54,362.70,361.58,341.68,369.57,353.27,366.54,363.84,351.76
2024-02-19 22:20:51.302000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.44,268.67,274.82,277.61,286.06,288.97,276.64,305.02,289.32,293.31,280.64,262.68,255.01,235.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.47,312.86,315.82,312.99,318.40,323.40,306.86
2024-03-06 22:20:15.177000,L8,353.27,265.43,286.38,320.14,326.75,335.22,329.66,324.00,322.23,318.95,322.30,318.27,303.56,286.94,262.57,,319.41,329.15,328.42,328.55,332.93,330.60,327.24,317.13,318.76,320.10,303.40,314.22,313.82,312.69,329.27,311.83,292.51,294.44,264.69,274.41,284.03,281.71,292.91,284.11,291.01,298.60,299.97,314.16,298.75,316.73,302.32,310.94,302.40,302.04,284.04,258.80,271.18,324.05,320.53,333.78,326.25,327.59,327.10,331.15,323.51,326.75,325.17,332.22,331.17,330.50,330.46,329.98,325.98,323.06,320.80,332.05,320.20,323.46,321.93,319.58,322.37,321.76,323.04,346.38,350.99,330.43,331.76,332.91,341.24,335.75,323.35
2024-03-07 22:14:47.781000,L9,347.89,259.27,287.04,319.17,326.79,332.99,329.15,321.60,318.78,319.73,322.79,315.67,300.28,286.03,259.92,,316.12,326.62,326.91,328.17,329.31,326.38,324.66,316.82,318.12,320.48,301.34,311.94,310.09,313.49,321.96,310.24,289.69,293.92,261.38,276.33,283.79,281.01,289.75,283.47,287.90,293.29,298.10,310.69,294.54,311.72,297.78,307.70,297.99,298.92,280.94,252.74,273.79,319.91,319.31,330.74,324.23,326.79,325.52,329.34,324.63,326.00,324.53,331.23,328.89,324.48,330.69,325.54,322.18,317.40,318.79,327.30,320.16,324.60,319.23,319.45,319.95,323.92,322.15,328.52,332.69,326.55,328.81,331.37,341.60,337.34,320.29
2024-03-22 22:20:06.355000,L8,354.88,265.25,291.06,320.77,325.72,335.21,331.67,322.39,321.20,320.99,323.41,318.59,306.67,287.08,259.67,272.75,318.17,330.15,331.08,331.31,329.97,329.62,329.31,322.05,323.64,323.28,305.40,312.00,316.96,318.86,329.42,314.68,293.87,297.54,269.21,283.71,288.63,284.16,292.31,286.26,292.49,299.76,309.31,311.49,296.42,312.97,300.35,311.41,302.70,301.02,286.65,258.90,272.86,323.96,323.51,334.66,331.68,330.38,332.07,331.04,327.89,327.72,327.52,331.00,333.17,330.06,335.24,335.43,326.53,322.80,314.18,326.26,319.82,324.32,321.28,322.90,321.79,324.77,326.60,347.64,333.70,333.34,331.39,336.19,342.46,344.54,325.45
2024-04-16 22:14:07.010000,L8,351.71,279.55,375.79,381.18,374.62,383.98,381.43,374.59,373.56,371.99,369.89,367.47,362.19,360.99,355.10,352.29,348.66,350.36,351.22,348.75,345.62,341.39,335.11,327.92,331.07,329.52,310.86,315.33,328.50,328.47,331.75,326.27,333.79,335.55,330.79,313.89,319.80,324.69,303.42,298.60,307.03,321.39,319.59,325.74,320.03,329.94,334.81,356.54,356.05,350.18,337.93,320.87,327.69,339.44,333.32,351.62,340.67,344.11,342.72,356.74,365.10,374.39,372.73,367.55,355.34,336.35,363.68,371.30,365.71,365.08,358.55,357.36,367.14,366.77,366.74,368.60,347.89,358.76,359.85,349.60,349.51,361.59,370.45,362.66,364.34,362.95,354.76
2024-04-24 22:14:13.960000,L9,,,288.29,318.48,325.41,333.72,328.50,320.72,318.51,318.77,322.30,316.44,301.02,286.94,259.53,283.15,317.98,329.13,330.98,328.84,329.82,329.62,328.99,317.93,319.22,324.60,306.04,313.13,312.99,312.76,327.70,311.41,290.49,295.86,274.60,286.61,287.92,281.96,293.18,282.88,290.24,293.24,301.79,311.89,297.62,313.66,298.30,305.93,299.68,297.24,281.17,245.21,276.49,320.02,320.46,331.80,324.77,323.69,326.84,328.72,325.92,324.22,325.49,329.64,330.81,328.92,328.45,328.04,321.38,318.34,320.07,330.50,319.63,322.60,321.98,318.81,324.19,326.02,331.48,325.38,328.52,329.05,327.44,331.55,336.45,335.36,322.21
2024-05-01 22:19:59.525000,L9,,365.45,371.67,373.27,378.50,387.24,384.12,376.23,373.85,374.97,371.78,367.31,362.83,360.52,355.66,348.82,351.51,357.84,347.57,349.30,348.49,344.14,340.61,329.00,336.09,331.56,310.76,315.65,324.19,336.89,338.89,329.47,337.42,332.19,327.89,320.28,320.73,321.76,309.88,304.61,308.24,310.89,316.02,325.48,322.12,327.49,321.15,349.69,351.59,347.37,338.12,330.73,333.68,352.19,344.91,353.77,342.94,348.06,363.90,367.26,375.98,381.49,371.51,365.29,352.43,357.64,369.06,365.05,372.99,358.84,355.69,355.77,362.72,363.13,367.74,366.98,361.08,350.67,347.05,347.49,346.48,348.79,365.08,364.12,364.87,366.25,359.84
2024-05-26 22:13:59.921000,L9,,,294.30,322.00,330.95,343.15,335.34,324.90,323.95,323.52,327.09,322.78,313.14,290.76,263.03,288.23,321.92,333.68,334.23,333.30,332.08,333.92,334.26,326.16,329.17,331.59,309.79,314.10,321.65,332.84,338.66,324.79,297.06,300.77,306.56,285.11,283.68,285.45,298.45,290.03,294.08,301.37,305.15,320.43,299.60,321.56,303.75,311.21,309.28,304.55,289.45,247.87,281.29,327.86,329.34,340.76,333.60,331.66,332.02,334.34,331.72,329.03,330.81,335.39,337.43,339.38,340.65,338.07,330.68,324.70,324.15,335.46,324.16,335.26,329.95,325.75,331.75,330.01,338.39,328.46,335.09,337.15,341.93,340.36,345.81,345.87,337.03
2024-06-02 22:19:45.605000,L9,,,370.27,370.60,374.98,382.66,384.69,380.62,379.95,377.32,380.19,369.84,366.66,366.43,364.28,359.42,353.41,355.52,351.52,352.62,349.63,349.54,345.85,340.54,338.96,335.76,322.76,321.84,320.79,333.94,343.78,330.08,333.14,331.46,334.35,326.75,324.11,324.90,313.66,308.80,317.03,316.00,321.19,337.13,334.26,337.18,334.81,364.75,364.54,362.56,348.14,337.56,344.42,353.78,348.17,375.05,362.97,364.58,362.91,376.62,382.29,385.05,385.05,387.25,362.70,367.31,363.94,374.98,370.66,374.22,370.53,381.18,381.56,386.20,385.61,380.23,376.55,364.88,365.14,358.82,370.19,380.99,387.45,381.35,385.61,377.24,368.16
