dates,nzd0361-0000,nzd0361-0001,nzd0361-0002,nzd0361-0003,nzd0361-0004,nzd0361-0005,nzd0361-0006,nzd0361-0007,nzd0361-0008,nzd0361-0009,nzd0361-0010,nzd0361-0011,nzd0361-0012,nzd0361-0013,nzd0361-0014,nzd0361-0015,nzd0361-0016,nzd0361-0017,nzd0361-0018,nzd0361-0019,nzd0361-0020,nzd0361-0021,nzd0361-0022,nzd0361-0023,nzd0361-0024,nzd0361-0025,nzd0361-0026,nzd0361-0027,nzd0361-0028,nzd0361-0029,nzd0361-0030,nzd0361-0031,nzd0361-0032,nzd0361-0033,nzd0361-0034,nzd0361-0035,nzd0361-0036,nzd0361-0037,nzd0361-0038,nzd0361-0039,nzd0361-0040,nzd0361-0041,nzd0361-0042,nzd0361-0043,nzd0361-0044,nzd0361-0045,nzd0361-0046,nzd0361-0047,nzd0361-0048,nzd0361-0049,nzd0361-0050,nzd0361-0051,nzd0361-0052,nzd0361-0053,nzd0361-0054,nzd0361-0055,nzd0361-0056,nzd0361-0057,nzd0361-0058,nzd0361-0059,nzd0361-0060,nzd0361-0061,nzd0361-0062,nzd0361-0063,nzd0361-0064,nzd0361-0065,nzd0361-0066,nzd0361-0067,nzd0361-0068,nzd0361-0069,nzd0361-0070,nzd0361-0071,nzd0361-0072,nzd0361-0073,nzd0361-0074,nzd0361-0075,nzd0361-0076,nzd0361-0077,nzd0361-0078,nzd0361-0079,nzd0361-0080,nzd0361-0081,nzd0361-0082,nzd0361-0083,nzd0361-0084,nzd0361-0085,nzd0361-0086,nzd0361-0087,nzd0361-0088,nzd0361-0089,nzd0361-0090,nzd0361-0091,nzd0361-0092,nzd0361-0093,nzd0361-0094,nzd0361-0095,nzd0361-0096,nzd0361-0097,nzd0361-0098,nzd0361-0099,nzd0361-0100,nzd0361-0101,nzd0361-0102,nzd0361-0103,nzd0361-0104,nzd0361-0105,nzd0361-0106,nzd0361-0107,nzd0361-0108,nzd0361-0109,nzd0361-0110,nzd0361-0111,nzd0361-0112,nzd0361-0113,nzd0361-0114,nzd0361-0115,nzd0361-0116,nzd0361-0117,nzd0361-0118,nzd0361-0119,nzd0361-0120,nzd0361-0121,nzd0361-0122,nzd0361-0123,nzd0361-0124,nzd0361-0125,nzd0361-0126,nzd0361-0127,nzd0361-0128,nzd0361-0129,nzd0361-0130,nzd0361-0131,nzd0361-0132,nzd0361-0133,nzd0361-0134,nzd0361-0135,nzd0361-0136,nzd0361-0137,nzd0361-0138,nzd0361-0139,nzd0361-0140,nzd0361-0141,nzd0361-0142,nzd0361-0143,nzd0361-0144,nzd0361-0145,nzd0361-0146,nzd0361-0147,nzd0361-0148,nzd0361-0149,nzd0361-0150,nzd0361-0151,nzd0361-0152,nzd0361-0153,nzd0361-0154,nzd0361-0155,nzd0361-0156,nzd0361-0157,nzd0361-0158,nzd0361-0159,nzd0361-0160,nzd0361-0161,nzd0361-0162,nzd0361-0163,nzd0361-0164,nzd0361-0165,nzd0361-0166,nzd0361-0167,nzd0361-0168,nzd0361-0169
2023-08-27 22:19:35+00:00,265.55571428571426,279.55,277.0571428571429,279.42999999999995,275.09999999999997,275.30444444444447,271.749,272.961,264.268,259.42299999999994,254.32700000000006,251.67199999999997,257.7872727272727,257.272,263.704,262.995,273.2318181818182,272.773,280.045,277.8727272727273,281.025,278.21636363636367,272.61,269.61636363636364,262.0672727272727,256.26454545454544,247.58545454545458,238.27272727272728,222.31636363636363,213.51090909090908,203.57454545454547,199.3090909090909,191.94545454545457,188.278,179.9781818181818,174.53,,,,,,,,,181.526,196.93272727272725,202.99818181818182,206.32636363636365,206.62454545454545,212.5472727272727,214.67818181818183,225.49909090909094,243.91083333333336,249.73000000000002,258.55583333333334,259.6608333333333,256.3281818181818,256.3663636363636,262.1175,266.53000000000003,266.2646153846154,262.0345454545455,266.0025,271.1281818181818,272.61545454545455,273.5466666666667,270.93545454545455,274.1516666666667,268.8209090909091,267.0127272727273,263.9236363636364,261.09,260.41909090909087,258.6581818181818,257.8463636363636,253.9318181818182,252.51799999999997,247.42600000000002,238.346,231.09900000000002,228.69400000000002,221.4290909090909,210.90545454545455,219.5181818181818,232.3172727272727,232.30454545454543,233.63454545454545,231.07090909090905,235.62272727272727,235.9690909090909,234.99181818181816,236.76363636363638,235.94000000000003,234.0909090909091,232.49545454545458,231.55727272727273,230.26363636363638,229.96272727272725,227.96818181818182,222.81636363636363,211.84545454545457,210.35363636363638,219.1563636363636,215.56363636363633,219.16000000000003,224.29818181818183,225.31636363636363,235.0981818181818,230.98363636363635,220.37727272727273,220.8345454545455,217.16727272727275,200.8481818181818,211.73999999999998,223.19636363636363,205.17545454545458,224.3390909090909,232.69818181818184,231.4872727272727,234.4409090909091,235.55454545454543,235.42363636363635,242.74272727272728,234.40363636363637,230.88636363636368,246.56454545454545,240.36909090909094,242.26000000000002,245.52545454545452,246.77,244.19899999999998,247.503,248.85399999999998,252.3090909090909,239.66727272727275,238.95363636363635,244.55363636363634,253.75454545454548,255.11727272727273,247.76100000000002,250.0118181818182,239.093,239.30300000000003,224.67636363636365,227.73454545454544,221.91272727272727,229.1790909090909,210.32636363636365,212.16545454545457,203.63,215.14545454545453,209.07090909090905,200.86999999999998,227.49272727272728,231.37181818181818,223.0881818181818,206.96272727272728,207.7790909090909,200.21727272727273,211.8090909090909,215.9436363636364,206.67545454545453,210.2072727272727,210.58818181818185,211.22272727272727,208.68090909090907,212.1936363636364,212.32,223.6553846153846,221.61272727272726
2023-08-28 22:13:20+00:00,265.55571428571426,279.55,277.0571428571429,287.03249999999997,275.09999999999997,275.30444444444447,271.749,272.961,264.268,259.42299999999994,254.32700000000006,251.67199999999997,257.7872727272727,257.272,263.704,262.995,273.2318181818182,272.773,284.34727272727275,279.5275,284.0627272727273,281.3541666666667,272.61,269.61636363636364,262.0672727272727,256.26454545454544,247.58545454545458,238.27272727272728,222.31636363636363,213.51090909090908,203.57454545454547,199.3090909090909,191.94545454545457,188.278,179.9781818181818,174.53,,,,,,,,,181.526,196.93272727272725,202.99818181818182,206.32636363636365,209.70833333333334,216.3083333333333,218.88666666666666,229.88333333333333,243.91083333333336,249.73000000000002,262.12615384615384,263.31538461538463,260.36333333333334,256.3663636363636,262.1175,269.4353846153846,270.3778571428571,265.07916666666665,269.29615384615386,274.1225,277.5516666666667,278.36384615384617,270.93545454545455,274.1516666666667,268.8209090909091,267.0127272727273,263.9236363636364,261.09,260.41909090909087,258.6581818181818,257.8463636363636,253.9318181818182,252.51799999999997,247.42600000000002,238.346,231.09900000000002,228.69400000000002,221.4290909090909,210.90545454545455,219.5181818181818,232.3172727272727,232.30454545454543,233.63454545454545,231.07090909090905,235.62272727272727,235.9690909090909,234.99181818181816,240.55916666666667,238.99333333333334,237.15416666666667,235.33333333333334,235.03,230.26363636363638,234.93666666666664,233.8516666666667,222.81636363636363,218.6866666666667,210.35363636363638,219.1563636363636,215.56363636363633,219.16000000000003,224.29818181818183,225.31636363636363,235.0981818181818,230.98363636363635,225.2675,220.8345454545455,217.16727272727275,200.8481818181818,217.4475,223.19636363636363,205.17545454545458,224.3390909090909,232.69818181818184,231.4872727272727,234.4409090909091,235.55454545454543,235.42363636363635,242.74272727272728,234.40363636363637,235.15,251.39583333333334,245.73833333333334,242.26000000000002,245.52545454545452,252.02307692307693,250.08545454545455,253.54545454545453,248.85399999999998,257.39166666666665,239.66727272727275,238.95363636363635,244.55363636363634,261.0058333333333,262.6116666666667,247.76100000000002,255.8175,239.093,239.30300000000003,224.67636363636365,227.73454545454544,221.91272727272727,229.1790909090909,210.32636363636365,212.16545454545457,203.63,215.14545454545453,214.80499999999998,207.29083333333332,227.49272727272728,235.06583333333333,223.0881818181818,206.96272727272728,213.97,200.21727272727273,211.8090909090909,215.9436363636364,206.67545454545453,210.2072727272727,210.58818181818185,211.22272727272727,208.68090909090907,212.1936363636364,217.36666666666667,223.6553846153846,225.31666666666663
2023-10-30 22:19:48+00:00,257.88,275.53,276.83000000000004,309.73499999999996,315.375,275.44500000000005,277.31333333333333,283.0933333333333,263.71999999999997,259.484,261.71999999999997,259.47499999999997,259.46166666666664,261.91833333333335,268.5416666666667,264.91599999999994,281.1657142857143,278.14833333333337,290.42857142857144,288.0625,292.4742857142857,290.33125,271.90166666666664,269.05,262.52,258.3633333333333,248.7066666666667,238.1116666666667,224.69499999999996,214.85166666666666,206.60500000000002,205.17142857142858,190.3166666666667,188.97500000000002,187.4257142857143,188.51666666666665,216.12,219.77,,185.31,186.89,,,216.35,186.84666666666666,198.34857142857143,201.915,206.23000000000002,213.0775,218.67000000000002,221.6875,233.97,240.79000000000002,250.445,263.0655555555556,265.2066666666667,264.31125,259.7057142857143,263.56428571428575,274.12375,274.42625,271.8675,275.36,282.16875,289.96625,286.63625,272.505,271.92,270.075,267.6566666666667,263.07,261.15666666666664,266.51000000000005,262.9485714285714,262.65714285714284,259.89142857142855,259.2616666666667,253.84833333333333,246.95833333333334,235.1,235.29833333333332,225.35857142857145,215.60714285714286,225.94285714285712,235.93571428571428,236.0542857142857,236.1142857142857,234.91285714285715,242.78857142857143,239.76,237.26499999999996,247.16625000000002,243.445,244.2525,239.35750000000002,241.56124999999997,235.82,242.20499999999998,244.7475,229.07142857142858,230.11875,211.7266666666667,219.32999999999996,217.5683333333333,219.75333333333336,225.655,231.96857142857144,239.1157142857143,234.8557142857143,232.84375,225.80714285714288,222.22428571428574,209.42142857142858,223.4375,224.78666666666663,203.89000000000001,229.83714285714285,238.96714285714285,232.4183333333333,235.60500000000002,239.16428571428574,241.18,249.76571428571427,239.04999999999998,242.6525,257.29625,251.29500000000002,246.60999999999999,250.7428571428571,255.52875,258.2842857142857,261.59000000000003,253.135,260.9814285714286,239.9,239.5533333333333,245.40499999999997,271.7125,272.9175,248.234,260.8442857142857,243.64,243.77166666666665,222.7033333333333,231.37714285714287,226.75285714285715,232.40142857142857,215.15142857142857,211.74,203.53833333333333,217.95142857142858,223.38625,215.1425,228.84714285714284,239.26000000000002,232.60142857142858,211.03,222.55875,203.71666666666667,218.32714285714286,222.8557142857143,212.05428571428573,217.74714285714285,212.26857142857145,214.49285714285716,211.99571428571426,215.51857142857145,223.1125,223.41375,229.95000000000002
2023-11-24 22:13:39+00:00,257.88,294.65000000000003,276.83000000000004,309.73499999999996,315.375,275.8300000000001,279.32250000000005,285.622,263.385,258.97999999999996,272.69,266.3616666666667,267.2416666666667,268.36833333333334,269.506,264.7175,279.128,286.10999999999996,298.0457142857143,297.25714285714287,309.08666666666664,301.69714285714286,272.12,269.2275000000001,261.815,257.8349999999999,248.34750000000005,237.28000000000006,224.25999999999996,214.32499999999996,206.14000000000004,206.07399999999998,189.4425,188.245,190.05599999999998,188.51666666666665,216.12,219.77,,185.31,186.89,,,216.35,190.1325,198.998,202.1275,206.23600000000002,214.795,221.22,225.71333333333337,237.375,241.842,252.595,265.49857142857144,271.47249999999997,269.07428571428574,260.11800000000005,273.96000000000004,278.72857142857146,280.2857142857143,278.5057142857143,283.8071428571429,290.4714285714286,297.055,300.86999999999995,272.6075,272.015,269.815,268.18750000000006,264.14500000000004,262.2724999999999,268.848,264.688,263.89399999999995,261.902,260.20400000000006,254.68599999999998,248.11999999999998,235.70999999999998,236.09399999999997,227.81400000000002,217.394,227.63600000000002,236.542,236.37399999999997,243.51,235.65600000000003,244.98200000000003,236.33750000000003,236.74249999999995,249.84500000000003,245.16833333333332,253.28714285714287,240.87,244.40714285714284,246.11,246.1483333333333,250.5616666666667,230.74,235.28333333333333,211.89250000000004,219.42749999999995,217.84249999999997,219.97250000000005,225.78000000000003,234.762,244.615,235.62400000000002,236.61333333333332,228.23200000000003,223.994,212.51,228.31000000000003,224.65749999999997,203.30000000000004,232.098,241.12599999999998,232.63249999999994,235.64250000000004,241.30599999999998,243.50799999999998,253.488,240.73799999999997,246.38833333333332,260.82166666666666,259.0242857142857,255.54333333333338,256.81333333333333,265.06,262.6542857142857,265.2757142857143,259.78166666666664,266.67571428571426,239.60500000000002,238.70499999999998,245.04249999999993,277.515,287.0042857142857,248.13666666666668,266.73400000000004,246.2125,245.73,222.68249999999998,232.98200000000003,228.46800000000002,232.974,218.356,211.9475,203.76999999999998,219.51400000000004,227.37833333333333,225.16714285714286,233.545,241.625,235.95800000000003,211.904,227.16,196.46499999999997,214.43799999999996,219.766,213.846,220.36200000000002,212.76000000000005,215.13400000000001,220.06666666666663,215.538,232.01999999999998,225.05666666666664,234.52285714285716
2024-01-10 22:19:51+00:00,257.88,294.65000000000003,276.83000000000004,309.73499999999996,315.375,273.79,285.8500000000001,296.1333333333334,261.735,256.1799999999999,281.23249999999996,271.0725,270.88,272.69,270.5,260.4449999999999,279.9,291.59749999999997,305.19,304.11800000000005,315.09000000000003,311.49800000000005,269.66999999999996,265.0900000000001,259.0,254.9249999999999,244.4500000000001,233.4900000000001,219.2249999999999,210.29999999999995,203.4000000000001,207.04666666666665,184.885,183.27500000000003,207.86,214.45,231.66999999999996,206.79000000000002,204.28,191.135,186.945,,,202.55,199.00333333333333,200.66750000000002,200.26333333333332,207.805,218.012,226.75,234.23999999999995,241.32599999999996,244.09,251.5975,267.866,273.6933333333333,272.7416666666667,264.9875,280.73750000000007,282.3516666666667,284.615,283.2733333333333,291.75,298.73499999999996,310.354,311.27,268.14,266.39500000000004,265.47499999999997,262.9450000000001,259.1400000000001,257.06499999999994,275.83500000000004,270.09,269.2925,267.1675,264.5275,261.92,254.7475,239.23250000000002,238.59,233.97,225.19,230.98499999999999,238.3725,235.77749999999997,245.238,237.47500000000002,247.3275,236.95666666666668,236.89,251.394,245.77399999999997,259.40999999999997,241.93,246.655,249.38400000000001,250.734,256.666,232.5425,241.342,216.3166666666667,221.90333333333334,221.87666666666664,225.95666666666668,229.17333333333332,239.04000000000002,247.39600000000002,237.2425,240.834,234.375,229.44,220.1475,233.958,227.26333333333332,202.59000000000006,235.935,245.53,238.03333333333333,239.67999999999998,246.785,248.43,258.46999999999997,245.59,255.60800000000003,267.326,265.39000000000004,266.98199999999997,259.4,271.095,270.28666666666663,271.90000000000003,267.1039999999999,273.5216666666667,235.885,248.88000000000002,241.3049999999999,289.252,299.3833333333333,242.08,279.7375,258.19,251.85,218.30499999999995,241.25500000000002,235.6975,237.3275,228.6225,209.15499999999997,199.87499999999997,226.705,233.016,232.26166666666668,237.652,242.958,243.535,215.24249999999998,234.12800000000001,204.60999999999999,216.9575,223.60000000000002,219.16750000000002,226.7575,217.01250000000002,219.47750000000002,223.592,219.82000000000002,238.58166666666668,225.345,238.85666666666665
2024-02-04 22:13:43+00:00,256.54,302.81,274.79,340.25,354.48,,300.97,310.12,258.54,252.96,290.24666666666667,277.1666666666667,275.44,277.17333333333335,274.29499999999996,257.68,284.43499999999995,297.87999999999994,312.14500000000004,310.6775,324.2875,320.1575,266.89,262.71,257.35,252.87,242.16,233.25,215.33999999999997,218.265,203.71,205.28,180.235,180.96500000000003,216.78333333333333,214.45,231.66999999999996,206.79000000000002,204.28,191.135,186.945,,,202.55,208.66,199.20999999999998,197.98666666666668,206.28750000000002,216.76999999999998,225.55,232.52399999999997,240.52599999999998,243.78,250.9925,267.46000000000004,273.4483333333333,272.0733333333333,264.4025,288.20000000000005,281.7766666666667,283.8066666666667,282.41,297.922,305.302,320.90749999999997,319.71999999999997,264.79499999999996,263.475,264.53999999999996,260.15999999999997,258.21000000000004,252.825,274.2075,269.3625,267.28499999999997,266.03000000000003,262.54499999999996,260.9325,252.7475,237.01999999999998,237.08749999999998,232.275,224.855,229.5575,237.465,233.7775,243.72400000000002,236.2225,245.9725,235.26,235.51999999999998,250.36999999999998,244.88400000000001,265.2525,240.848,245.59333333333336,248.586,249.416,255.808,230.85,239.394,214.73333333333332,219.52,217.79666666666665,224.98000000000002,226.84666666666666,237.14499999999998,247.192,235.935,239.8,232.3775,227.965,220.0775,233.644,224.93666666666664,198.195,234.595,244.83249999999998,237.14333333333335,238.85666666666665,245.9225,247.2625,257.0675,244.9325,255.296,266.226,265.8333333333333,272.945,258.816,270.50500000000005,270.2583333333333,271.785,265.98199999999997,272.8183333333333,231.825,248.2966666666667,237.87499999999994,298.065,308.09000000000003,242.96500000000006,272.992,252.3125,246.7475,216.14499999999998,241.825,234.25,235.90249999999997,229.51749999999998,207.20999999999998,194.73,226.8575,230.538,231.64666666666668,237.958,242.87199999999999,242.75,214.745,233.31,205.99333333333334,215.0225,223.16500000000002,217.175,226.48499999999999,215.6625,218.65,223.51399999999998,218.2825,238.25,223.6375,238.57333333333335
2024-02-27 22:19:43+00:00,,332.89,,,354.48,319.71,300.97,305.27,,,313.39,300.43333333333334,312.5,307.26666666666665,294.07,,303.96,323.8666666666666,330.32,330.21666666666664,343.29,337.42333333333335,,,259.27,,276.195,236.45,258.99,264.86,206.31,211.22000000000003,180.56,182.34,261.84666666666664,214.45,231.66999999999996,206.79000000000002,204.28,191.135,186.945,,,202.55,208.66,204.21,198.74,210.60000000000002,214.99666666666667,224.90666666666667,231.55999999999995,236.75999999999996,250.42000000000002,254.38333333333333,258.60666666666674,270.635,269.3475,268.82666666666665,304.24000000000007,280.065,278.325,278.91999999999996,298.20000000000005,310.51,317.43999999999994,331.96000000000004,298.65,298.33000000000004,302.36,260.62,258.85,283.45000000000005,290.21000000000004,288.2325,272.7733333333333,271.26000000000005,267.7366666666666,267.04333333333335,268.71000000000004,253.105,250.29500000000002,242.0666666666667,234.29999999999998,238.7475,243.6875,236.96666666666667,247.52,240.07000000000002,245.46,234.665,249.01666666666665,254.70250000000001,246.885,279.48333333333335,242.945,245.17399999999998,254.32399999999998,246.435,245.82999999999998,243.645,237.9775,233.52999999999997,235.20333333333335,233.76333333333332,242.10666666666668,243.51666666666665,247.48250000000002,249.05,238.8733333333333,234.4466666666667,244.36249999999998,239.62,237.4225,240.2475,237.97,237.70000000000002,243.79000000000002,248.92000000000002,250.4333333333333,241.49999999999997,246.68666666666664,248.1633333333333,250.36,249.85333333333335,255.73333333333335,274.4525,273.95200000000006,285.50666666666666,275.116,268.16,276.33,277.398,271.91249999999997,270.5,231.79,255.19000000000005,238.32,302.77333333333337,315.46999999999997,243.85,269.9766666666667,258.94666666666666,251.98000000000002,217.04,249.13333333333333,241.09,240.8133333333333,237.79,246.47999999999996,246.48,232.18999999999997,224.34333333333333,238.61399999999998,247.18800000000002,245.9225,250.21,231.8875,227.0,211.24,219.19666666666663,228.4,224.67,233.5333333333333,231.27749999999997,231.5625,228.2025,242.20999999999998,237.665,231.03666666666663,239.5625
2024-03-23 22:13:31+00:00,306.53,321.14,312.86,306.75,343.23,328.91999999999996,300.97,305.27,,,318.1333333333334,304.895,316.46500000000003,322.47749999999996,291.79999999999995,296.74,304.025,323.8666666666666,324.565,322.0875,351.05500000000006,326.4275,298.64,275.64,268.75,281.73,275.71333333333337,236.45,266.25,264.2866666666667,206.31,211.22000000000003,180.56,182.34,266.065,214.45,239.25,206.79000000000002,234.235,191.135,186.945,,,216.7733333333333,225.17,204.21,198.74,210.60000000000002,214.99666666666667,224.90666666666667,231.55999999999995,244.05749999999998,254.66199999999998,255.62,265.3525,270.635,271.12800000000004,278.815,310.0366666666667,279.796,280.53200000000004,283.07599999999996,299.575,317.166,322.45666666666665,328.236,300.93333333333334,299.6933333333333,302.31666666666666,260.62,258.85,288.43,291.678,290.408,272.7733333333333,278.61,277.4225,274.3375,273.13800000000003,260.52799999999996,255.546,242.0666666666667,234.29999999999998,241.55,246.454,241.69,250.24399999999997,247.365,251.9375,241.18999999999997,251.0675,253.196,246.58199999999997,268.885,242.25,244.81333333333336,251.80666666666664,250.336,248.67,243.68200000000002,237.996,234.94,239.43,237.7175,245.13,245.1975,248.584,249.52399999999997,242.635,234.4466666666667,244.41199999999998,246.76800000000003,243.32000000000002,239.92399999999998,244.175,252.06000000000003,249.98200000000003,248.92000000000002,252.08249999999998,248.0433333333333,250.6,253.31249999999997,257.42,262.2425,259.8075,279.88199999999995,276.7633333333334,285.09250000000003,278.2366666666667,269.586,277.96166666666664,279.33166666666665,277.78799999999995,272.15200000000004,231.79,255.19000000000005,238.32,309.3725,314.0925,243.85,269.9766666666667,258.94666666666666,251.98000000000002,217.04,249.13333333333333,241.09,240.8133333333333,237.79,247.77666666666664,255.32333333333335,232.18999999999997,231.7875,238.94999999999996,245.62833333333333,244.26800000000003,246.445,232.56599999999997,227.6775,217.83666666666667,227.015,231.77249999999998,224.67,233.195,230.43400000000003,232.25,231.448,252.14000000000001,237.665,231.03666666666663,239.5625
2024-04-07 22:19:11+00:00,298.745,314.6233333333333,305.84000000000003,301.22,335.78333333333336,325.3833333333333,311.07000000000005,320.405,,291.66,313.4275,304.276,317.64,325.744,291.79999999999995,296.74,304.025,337.7025,324.565,322.0875,340.658,320.92600000000004,305.07,275.64,268.75,281.73,275.71333333333337,236.45,268.7075,261.92,206.31,211.22000000000003,180.56,182.34,264.76599999999996,214.45,239.25,206.79000000000002,240.02666666666664,191.135,186.945,,,216.7733333333333,225.17,204.21,198.74,210.60000000000002,214.99666666666667,224.90666666666667,232.65999999999997,243.32599999999996,260.32166666666666,255.62,264.20799999999997,270.635,271.12800000000004,277.674,308.315,284.30333333333334,280.93666666666667,283.15166666666664,300.36199999999997,317.65500000000003,330.49,331.64000000000004,300.93333333333334,299.6933333333333,302.31666666666666,260.62,258.85,288.43,293.27500000000003,291.84166666666664,272.7733333333333,279.32000000000005,279.002,276.754,274.0366666666667,264.3383333333333,259.0466666666667,242.0666666666667,234.29999999999998,241.09333333333333,245.67666666666665,243.04000000000002,249.62666666666667,246.058,249.802,240.8175,250.02200000000002,252.53833333333333,246.44833333333335,263.886,242.225,244.12285714285713,249.91428571428568,248.9,246.83666666666667,244.58833333333334,243.25333333333333,235.63199999999998,237.948,238.19400000000002,243.75799999999998,244.766,248.6016666666667,249.52399999999997,251.94799999999995,236.5575,244.48166666666665,246.15,243.24333333333334,243.6483333333333,243.686,250.415,249.29833333333332,249.052,251.192,252.85999999999999,252.48000000000002,258.198,258.644,262.882,259.588,277.28,275.17857142857144,280.31800000000004,276.1742857142857,268.81666666666666,275.9714285714286,278.4742857142857,278.4533333333333,274.16333333333336,231.79,255.19000000000005,238.32,314.196,314.0925,243.85,269.9766666666667,258.94666666666666,251.98000000000002,217.04,249.13333333333333,241.09,240.8133333333333,237.79,252.53999999999996,250.795,231.77749999999997,232.296,237.7742857142857,244.26714285714283,243.49166666666667,244.118,231.85333333333332,230.16199999999998,227.815,227.664,237.248,224.67,233.195,230.43400000000003,235.5533333333333,231.448,254.63666666666666,237.665,231.03666666666663,239.5625
2024-05-02 22:12:44+00:00,286.8933333333333,305.45,297.0566666666667,294.3533333333333,310.18666666666667,312.53499999999997,295.94,300.89,263.5,275.09499999999997,299.95,295.948,324.0875,318.994,276.75,279.235,287.12,329.145,317.8875,310.86,333.574,311.768,293.56666666666666,271.515,266.6166666666667,269.78,269.5325,238.39,260.01599999999996,253.504,208.265,200.515,180.56,187.67000000000002,275.45,,250.815,193.81,240.02666666666664,196.96,187.0,,,216.98499999999996,230.925,195.37666666666667,199.4766666666667,207.65666666666667,210.60999999999999,218.44666666666663,225.135,238.55,257.7616666666667,251.02499999999998,260.19,264.83500000000004,267.04,273.188,302.0025,280.1116666666666,276.71,278.605,294.202,312.105,334.2166666666667,321.90000000000003,293.4675,292.105,294.0525,263.83000000000004,260.525,280.995,286.69666666666666,287.2633333333333,264.2266666666667,272.586,273.218,271.51599999999996,268.1166666666666,260.215,252.90666666666667,224.9466666666667,218.01666666666665,233.4316666666667,242.47666666666666,240.62600000000003,248.39999999999998,241.102,242.78000000000003,239.314,247.545,248.35166666666666,244.62500000000003,257.004,240.5283333333333,241.11571428571432,246.09714285714284,244.72166666666666,238.33166666666668,238.21833333333336,235.22333333333336,231.51,234.69833333333335,234.5,239.87,241.1783333333333,243.1716666666667,244.4,247.526,227.32500000000002,238.41166666666663,240.28333333333333,234.59500000000003,238.76333333333332,240.20000000000002,250.415,247.664,245.82999999999998,247.92,249.13599999999997,248.5,252.618,253.39000000000001,257.02799999999996,251.89600000000002,273.685,270.95285714285717,275.398,272.00714285714287,262.7583333333333,270.74142857142857,273.53428571428566,273.85499999999996,268.0333333333333,235.88,249.3466666666667,242.12499999999994,315.765,301.90749999999997,246.58500000000004,256.69666666666666,247.69000000000003,242.89666666666668,219.64499999999998,238.3066666666667,229.03,232.42666666666665,221.10666666666665,244.08999999999997,240.82599999999996,226.42,225.06,232.00857142857143,242.3814285714286,242.35666666666668,233.554,228.23833333333332,222.106,221.858,221.61999999999998,229.61399999999998,207.49666666666667,218.83999999999997,226.24200000000002,231.025,226.814,251.43666666666664,230.5125,224.65,231.85
2024-05-10 22:13:00+00:00,277.4425,299.684,292.2525,290.0025,301.0075,304.448,286.78,288.8566666666667,261.95500000000004,268.3766666666666,289.368,287.40833333333336,324.0875,307.25,269.74666666666667,272.00333333333333,280.4733333333333,316.854,308.858,303.928,324.6933333333333,305.94166666666666,297.2975,269.57666666666665,265.27,264.84666666666664,264.728,237.0233333333333,253.03833333333333,246.79833333333332,206.66666666666666,199.33666666666667,183.945,187.6766666666667,275.45,,250.815,193.81,240.02666666666664,196.96,187.0,,,216.98499999999996,230.925,192.6925,199.4775,207.04250000000002,209.4825,215.76,221.88000000000002,235.12666666666664,254.54857142857145,249.33800000000002,258.41,260.97,264.44,270.12,292.98,277.7142857142857,274.46285714285716,275.8342857142857,288.5733333333333,305.6857142857143,334.2166666666667,314.54714285714283,289.272,287.468,289.35,265.2,260.87,276.752,282.96285714285716,283.11428571428576,262.9625,269.3333333333333,269.8966666666667,267.5783333333333,263.8357142857143,255.91428571428574,249.11857142857144,220.7775,214.28,229.57,240.7442857142857,239.5,247.2028571428571,239.51500000000001,241.04166666666666,238.45000000000002,245.8414285714286,247.47571428571428,243.40000000000003,253.9466666666667,239.9042857142857,241.01125000000002,244.15875,243.42000000000002,237.04,236.22000000000003,232.1614285714286,228.40285714285713,232.32714285714286,231.87285714285716,236.92714285714285,238.72142857142856,240.2214285714286,242.61166666666668,244.3166666666667,225.57000000000002,235.54,236.72857142857146,229.9114285714286,234.5,237.78714285714287,242.526,243.56500000000003,242.548,245.4485714285714,246.52166666666665,246.07333333333335,249.34,250.84000000000003,253.28166666666664,248.455,269.6357142857143,266.7625,269.80833333333334,268.56624999999997,259.5385714285714,267.27875,270.26,270.3085714285714,264.42571428571426,237.2733333333333,245.89750000000004,243.12999999999997,315.765,292.936,247.12333333333336,254.29749999999999,245.28750000000002,242.4275,219.42999999999998,235.2125,226.9075,231.48499999999999,217.4825,238.66333333333333,234.3166666666667,224.42999999999998,222.42,227.89124999999999,241.6275,241.24857142857147,232.48166666666668,225.5342857142857,220.4716666666667,222.78333333333333,219.73166666666665,230.83,215.49,218.83999999999997,228.67999999999998,228.13285714285715,223.735,245.50142857142856,226.26799999999997,222.0825,228.404
