dates,satname,nzd0446-0000,nzd0446-0001,nzd0446-0002,nzd0446-0003,nzd0446-0004,nzd0446-0005,nzd0446-0006,nzd0446-0007,nzd0446-0008,nzd0446-0009,nzd0446-0010,nzd0446-0011,nzd0446-0012,nzd0446-0013,nzd0446-0014,nzd0446-0015,nzd0446-0016,nzd0446-0017,nzd0446-0018,nzd0446-0019,nzd0446-0020,nzd0446-0021,nzd0446-0022,nzd0446-0023,nzd0446-0024,nzd0446-0025,nzd0446-0026,nzd0446-0027,nzd0446-0028,nzd0446-0029,nzd0446-0030,nzd0446-0031,nzd0446-0032,nzd0446-0033,nzd0446-0034,nzd0446-0035,nzd0446-0036,nzd0446-0037,nzd0446-0038,nzd0446-0039,nzd0446-0040,nzd0446-0041,nzd0446-0042,nzd0446-0043,nzd0446-0044,nzd0446-0045,nzd0446-0046,nzd0446-0047,nzd0446-0048,nzd0446-0049,nzd0446-0050,nzd0446-0051,nzd0446-0052,nzd0446-0053,nzd0446-0054,nzd0446-0055,nzd0446-0056,nzd0446-0057,nzd0446-0058,nzd0446-0059,nzd0446-0060,nzd0446-0061,nzd0446-0062,nzd0446-0063,nzd0446-0064,nzd0446-0065,nzd0446-0066,nzd0446-0067,nzd0446-0068,nzd0446-0069,nzd0446-0070,nzd0446-0071,nzd0446-0072,nzd0446-0073,nzd0446-0074,nzd0446-0075,nzd0446-0076,nzd0446-0077,nzd0446-0078,nzd0446-0079,nzd0446-0080,nzd0446-0081,nzd0446-0082,nzd0446-0083,nzd0446-0084,nzd0446-0085,nzd0446-0086,nzd0446-0087,nzd0446-0088,nzd0446-0089,nzd0446-0090,nzd0446-0091,nzd0446-0092,nzd0446-0093,nzd0446-0094,nzd0446-0095,nzd0446-0096,nzd0446-0097,nzd0446-0098,nzd0446-0099,nzd0446-0100,nzd0446-0101,nzd0446-0102,nzd0446-0103,nzd0446-0104,nzd0446-0105,nzd0446-0106,nzd0446-0107,nzd0446-0108,nzd0446-0109,nzd0446-0110,nzd0446-0111,nzd0446-0112,nzd0446-0113,nzd0446-0114,nzd0446-0115,nzd0446-0116,nzd0446-0117,nzd0446-0118,nzd0446-0119,nzd0446-0120,nzd0446-0121,nzd0446-0122,nzd0446-0123,nzd0446-0124,nzd0446-0125,nzd0446-0126,nzd0446-0127,nzd0446-0128,nzd0446-0129,nzd0446-0130,nzd0446-0131,nzd0446-0132,nzd0446-0133,nzd0446-0134,nzd0446-0135,nzd0446-0136,nzd0446-0137,nzd0446-0138,nzd0446-0139,nzd0446-0140,nzd0446-0141,nzd0446-0142,nzd0446-0143,nzd0446-0144,nzd0446-0145,nzd0446-0146,nzd0446-0147,nzd0446-0148,nzd0446-0149,nzd0446-0150,nzd0446-0151,nzd0446-0152,nzd0446-0153,nzd0446-0154,nzd0446-0155,nzd0446-0156,nzd0446-0157,nzd0446-0158,nzd0446-0159,nzd0446-0160,nzd0446-0161,nzd0446-0162,nzd0446-0163,nzd0446-0164
2023-05-23 22:19:41.662000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.13,198.45,203.40,211.45,223.24,224.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.70,241.58,244.89,236.95,209.14,249.59,246.38,,253.94,260.28,261.21,274.75,239.45,279.39,262.75,269.81,259.95,263.13,198.71,195.52,201.10,198.78,196.18,198.94,206.44,207.42,205.57,203.69,205.60,205.18,207.39,213.93,214.57,211.54,207.77,264.08,265.86,256.68,252.57,246.88,245.30,245.01,245.35,202.93,256.52,248.56,258.34,254.64,253.01,208.84,202.26,204.68,202.05,202.82,233.30,219.53,233.95,203.41,212.98,222.93,220.73,,,,282.88,274.18
2023-06-08 22:19:24.116000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.58,175.28,172.28,176.15,178.87,187.78,177.90,183.88,177.21,179.92,172.46,175.94,166.10,,,,,175.23,168.40,182.02,184.01,183.91,182.06,178.10,181.19,179.94,180.51,173.48,,,,,,,,,,,
2023-06-08 22:19:48.079000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.69,185.24,190.55,197.35,208.65,196.42,212.07,219.24,217.17,209.06,207.71,202.78,206.34,202.45,201.35,202.51,208.51,208.69,207.91,206.82,209.84,207.00,209.51,215.10,217.20,213.65,211.59,209.97,207.95,205.66,205.56,204.76,202.80,202.01,202.25,206.49,206.72,208.20,211.25,212.27,210.46,211.97,206.91,209.07,206.34,204.59,200.74,198.22,214.07,202.14,202.89,199.82,186.94,,,,,
2023-06-16 22:19:18.751000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.05,211.65,220.71,214.77,214.67,220.99,222.55,219.52,,,,,220.13,229.52,234.40,204.59,233.66,222.87,,,,,228.52,236.78,230.56,198.28,197.02,241.05,,,,,,,,,245.53,241.75,237.68,233.14,233.68,240.99,236.73,249.86,175.51,182.60,186.29,195.65,267.73,257.75,261.41,254.36,254.10,240.52,246.50,244.96,243.11,250.47,242.46,242.35,245.33,243.19,234.34,248.85,256.23,257.90,232.25,258.00,259.58,253.72,257.33,254.32,248.56,242.32,247.38,250.04,246.00,199.60,226.02,240.68,242.64,245.67,243.76,250.46,247.16,246.39,240.14,242.03,236.18,225.86,236.20,229.21,230.68,228.55,222.02,232.22,220.39,228.57,,,,
2023-06-16 22:19:42.714000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.31,187.30,191.01,187.21,193.63,203.65,182.32,190.85,200.67,191.67,195.81,194.38,184.37,187.47,193.72,189.85,208.54,204.26,189.75,185.87,196.89,196.92,203.51,198.28,187.57,206.35,201.69,207.55,209.78,209.59,212.83,207.42,214.10,222.31,216.90,216.87,223.54,225.19,222.57,226.79,217.92,233.93,240.75,225.77,232.40,239.63,235.93,235.72,226.19,200.34,229.05,210.19,227.98,230.44,239.06,199.36,229.11,231.55,248.92,217.38,227.12,231.08,224.16,,,,219.93,247.55,243.51,240.64,235.79,235.56,246.28,238.76,251.94,250.96,262.05,236.99,269.89,270.30,261.00,263.83,256.78,256.64,241.87,248.27,248.36,244.83,251.87,244.90,243.70,249.48,244.68,247.95,251.61,229.52,259.18,258.10,259.33,261.31,255.34,259.60,256.22,250.70,244.43,249.35,251.63,248.04,241.32,248.09,242.24,245.44,247.04,245.16,252.86,248.93,247.62,241.35,243.90,237.57,228.01,238.23,232.25,231.99,230.68,223.37,234.39,221.95,230.02,228.08,181.67,,
2023-07-01 22:25:47.465000,L8,,,,,,,,,,,,,,,,,,,,,,,179.54,181.54,194.63,194.75,176.65,178.11,172.05,181.31,181.51,174.73,167.92,180.51,168.66,181.41,195.08,199.27,190.63,194.27,202.45,,,,167.40,177.39,175.63,175.84,191.37,201.15,194.03,199.69,203.48,204.78,202.83,204.37,215.68,200.69,198.32,202.29,208.49,197.48,216.16,213.27,216.41,219.02,220.04,219.69,214.53,214.43,216.92,220.49,233.97,237.12,228.74,245.07,229.29,236.49,233.43,224.16,219.62,224.47,225.73,226.98,231.71,218.74,234.43,193.41,232.50,222.35,189.44,224.07,253.20,198.38,225.46,224.93,233.81,171.60,188.18,191.23,193.86,186.64,177.94,198.17,188.81,236.35,247.36,263.58,262.99,255.64,248.37,255.91,255.36,262.33,262.05,253.81,251.82,252.37,254.56,253.82,249.68,252.77,242.02,235.92,251.61,251.41,256.22,257.69,258.67,250.14,260.00,263.76,259.96,256.01,253.81,242.72,251.93,254.48,238.93,234.22,245.78,247.33,240.55,234.60,247.59,255.60,248.59,255.87,244.03,233.67,232.98,232.56,231.74,230.52,235.93,233.74,223.32,215.26,214.70,223.32,218.74,237.57,251.44,277.01,270.29
2023-07-02 22:19:29.540000,L9,,,,,,,,,,,,,,,,,,,,,176.43,172.65,183.79,197.52,201.39,180.77,180.98,184.32,194.66,181.31,188.30,191.92,189.12,185.30,192.37,182.02,184.62,195.40,178.02,178.44,196.79,199.91,205.31,175.76,179.60,182.75,176.14,195.52,202.32,209.29,210.18,213.53,221.44,218.09,213.82,197.95,206.86,209.62,209.58,218.33,219.93,217.78,217.62,238.94,210.07,220.49,224.10,213.77,214.60,217.57,217.92,229.80,239.21,232.47,230.70,251.78,243.41,245.12,236.48,221.74,229.65,234.32,225.31,234.42,225.26,227.39,234.01,232.57,235.05,227.65,221.09,223.09,231.75,231.32,231.49,231.63,205.93,196.24,198.38,183.67,196.64,180.15,186.11,192.57,209.57,205.80,214.67,213.40,187.23,232.24,224.51,219.05,241.68,218.50,275.30,261.88,271.38,265.61,259.75,255.53,247.40,232.14,242.20,238.33,249.83,264.43,254.48,265.80,261.72,239.22,267.20,258.84,259.19,261.21,256.89,249.94,236.10,243.83,247.25,257.22,249.29,246.27,244.10,242.16,248.60,242.00,233.38,241.81,240.59,241.34,237.43,236.34,238.49,234.63,236.32,233.69,213.01,218.63,225.45,238.33,231.87,239.75,239.39,280.56,286.82
2023-07-10 22:19:41.271000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.86,177.60,180.34,181.48,179.79,174.40,174.90,177.73,176.82,171.74,,,,,,,,,,,
2023-07-10 22:20:05.230000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.21,171.30,174.17,173.18,175.21,165.46,173.05,165.98,,,,,,167.16,180.88,182.91,183.59,181.67,177.45,178.40,179.07,179.15,173.30,,,,,,,,,,,
2023-07-25 22:25:46.062000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.72,194.16,206.39,214.05,230.57,,,,,,,210.62,189.02,235.25,242.59,237.81,235.84,232.96,245.76,249.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.26,177.99,186.09,193.82,206.20,192.77,208.77,217.86,218.01,206.73,202.70,197.29,201.65,201.04,196.81,198.15,206.70,207.76,205.60,204.09,206.52,205.77,207.31,211.52,213.67,212.91,207.96,209.57,207.52,205.64,202.90,201.42,198.95,199.19,253.34,256.16,250.65,233.87,211.39,208.60,207.68,255.90,240.10,242.95,241.09,251.65,259.04,249.07,243.68,243.36,252.00,199.65,186.30,391.79,407.28,435.82,222.94,296.51
2023-07-26 22:19:47.089000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.19,200.18,209.14,213.10,203.19,212.72,181.12,181.24,217.89,217.74,214.20,195.95,172.09,176.49,210.27,220.88,,228.56,224.42,228.41,232.69,234.68,229.94,234.52,249.74,,,,211.70,206.99,217.50,212.35,226.41,,,,,,,,,449.35,467.59,472.44,468.73,484.02,,422.99,463.84,458.73,460.97,467.96,465.62,464.61,481.50,492.86,,,477.72,480.82,480.52,489.95,469.70,,,,,,,,,329.95,336.33,300.46,,175.42,240.35,239.81,257.82,205.50,273.05,258.52,265.11,271.19,270.61,267.00,254.05,267.31,270.98,267.10,232.57,266.60,261.15,255.70,249.01,251.91,261.67,265.10,273.04,272.00,271.99,258.10,254.96,257.02,266.41,231.46,255.64,257.84,257.07,264.23,250.56,261.60,258.45,255.53,257.65,269.78,394.42,365.63,390.13,379.10,206.47,201.84,198.23,210.45,200.88,201.03,202.31,188.32,254.13,265.72,288.95,303.22,286.28
2023-07-26 22:20:11.052000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.57,205.74,210.39,199.18,209.00,213.46,208.27,190.00,194.36,211.46,192.97,188.19,199.87,,,,224.79,200.14,224.39,228.50,,,,,,,,,,,,,,,,,,,,,444.37,463.49,465.01,461.43,,,,461.90,455.26,435.73,462.02,433.08,460.74,,,,,,,,,,,,,,,,,,,,,,172.94,177.18,180.46,191.61,202.57,192.07,205.68,212.33,208.87,201.20,198.56,195.32,265.38,268.55,264.97,264.82,262.61,259.02,251.63,245.92,248.96,259.45,262.50,270.77,270.41,270.12,249.88,250.31,205.29,263.73,266.79,251.04,255.62,254.87,261.74,248.28,259.51,255.83,251.24,255.43,267.81,264.19,219.80,204.19,203.52,202.76,199.81,234.88,263.91,260.57,268.09,255.57,254.98,251.89,263.52,287.00,299.36,284.05
2023-08-02 22:26:01.505000,L8,,,,,,,,,,,,,,,,,,,,,,,,182.43,184.09,187.55,189.89,184.14,194.95,185.11,187.88,179.28,185.93,183.51,196.32,189.15,188.06,181.37,187.25,200.37,,193.67,198.32,202.05,204.43,210.58,207.04,212.41,219.25,209.91,195.89,202.14,190.24,188.67,207.33,204.85,216.87,201.56,201.15,230.46,237.66,229.32,199.46,197.60,202.72,178.59,212.79,214.17,225.68,221.67,221.62,223.39,228.77,233.12,228.12,244.51,245.10,238.95,219.46,222.90,185.83,214.93,230.81,225.65,222.01,232.76,230.53,230.24,227.33,226.42,217.94,222.45,219.40,231.75,229.24,235.43,228.61,226.88,232.33,224.00,215.28,200.46,231.42,244.71,235.98,247.79,252.22,249.50,258.65,213.50,260.26,263.07,262.76,260.24,268.07,259.69,261.54,261.35,250.22,259.48,260.59,255.18,263.22,260.89,261.38,263.98,262.42,260.78,258.53,256.33,267.04,255.16,261.42,258.69,259.13,258.19,241.72,234.25,234.73,234.97,241.11,220.38,238.03,246.10,241.17,250.81,244.98,254.55,238.78,244.94,237.99,229.65,240.11,236.31,238.42,241.94,236.05,237.65,226.64,216.94,216.52,218.59,220.84,225.57,275.92
2023-08-26 22:26:04.475000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.32,202.67,212.80,209.20,215.25,197.44,205.83,197.20,214.52,221.47,228.72,227.25,,,198.78,206.92,214.13,212.80,,208.69,218.58,219.78,211.03,221.87,227.74,231.60,,,,,233.66,232.95,231.70,238.99,,,,,,,,,,,,,,,,,,,,,,237.84,229.77,239.41,230.17,229.05,241.98,249.41,256.10,259.15,169.47,176.27,181.04,180.33,258.39,271.40,273.06,266.75,260.93,202.50,199.84,195.26,199.92,197.13,196.12,196.79,203.01,205.13,200.92,200.76,202.93,202.27,271.04,234.02,268.33,271.30,269.09,271.23,259.40,238.08,248.83,249.77,237.86,247.48,255.50,246.31,243.68,236.45,255.48,253.35,255.36,253.44,250.05,241.47,238.81,247.71,201.26,251.75,261.52,243.70,246.55,242.27,258.06,255.53,280.48,267.70,287.23,281.13
2023-08-27 22:19:59.676000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.69,199.18,201.54,198.50,205.18,210.79,218.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.96,178.23,186.30,179.94,194.10,189.36,201.71,210.88,208.30,203.44,201.72,194.52,198.69,197.71,193.88,196.94,202.09,204.43,200.34,200.51,202.31,203.36,202.81,208.28,209.96,207.91,204.93,205.34,204.91,201.48,201.09,199.55,199.08,194.74,194.82,198.86,201.22,246.57,251.45,246.59,246.72,202.76,200.10,198.75,201.25,197.98,196.38,197.51,239.57,241.05,253.54,265.56,249.18,268.69,265.71,277.18,292.53,278.58
2023-08-27 22:20:23.635000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.36,195.17,198.69,201.66,198.44,204.48,209.76,218.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.06,231.99,232.75,239.28,,,,,,,170.39,177.77,186.70,179.25,194.44,189.24,201.27,210.13,207.78,200.75,199.26,194.19,196.61,196.04,193.02,196.28,199.75,201.83,199.26,199.77,201.58,202.72,201.21,207.97,208.97,207.36,204.29,204.89,204.48,201.29,199.96,199.15,198.66,194.16,192.92,198.63,245.50,245.57,250.55,245.70,245.12,202.45,199.42,197.92,201.41,197.40,195.86,197.70,240.61,241.16,255.11,264.25,249.21,269.54,265.10,276.90,292.55,277.15
2023-09-03 22:26:09.141000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.23,210.46,208.25,214.99,212.61,212.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.41,180.49,188.58,249.26,266.84,271.34,203.82,210.66,207.85,202.53,199.91,195.17,198.00,197.21,193.32,196.96,202.92,204.38,200.89,253.47,237.49,256.37,266.02,208.63,212.02,207.98,205.95,204.35,202.36,259.85,259.26,251.35,196.04,244.30,253.79,255.86,250.09,252.86,251.40,261.08,253.11,245.66,246.17,245.29,245.35,200.67,199.12,196.35,214.23,200.17,200.15,195.09,178.62,264.41,233.62,274.74,290.42,287.90
2023-09-12 22:20:01.977000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.39,177.53,184.41,177.39,193.55,188.00,200.59,211.89,207.31,200.95,199.57,196.30,199.09,196.63,194.48,198.92,207.58,205.80,202.16,199.97,236.96,242.74,239.12,245.24,246.75,207.55,205.02,201.04,200.16,202.29,202.72,203.31,204.69,196.88,196.88,236.99,202.30,216.96,202.34,196.24,197.64,230.15,201.98,220.97,206.43,229.91,196.11,187.45,202.30,199.57,224.57,228.13,214.59,,,,,
2023-09-12 22:20:25.936000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.15,194.93,188.31,181.93,179.83,174.54,179.00,180.85,176.41,183.16,188.11,186.50,182.26,178.15,181.16,178.94,175.77,176.40,195.07,170.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-21 22:26:20.084000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.61,181.07,186.36,186.44,201.41,188.02,203.05,210.28,206.86,200.12,198.31,193.38,194.22,194.36,192.18,195.50,199.67,199.55,198.26,198.80,202.98,203.76,199.45,206.68,209.34,207.12,204.27,206.09,204.40,192.15,196.72,198.49,188.55,199.11,207.59,200.24,200.83,200.56,210.91,204.82,202.78,203.20,203.28,207.55,205.70,196.00,198.17,198.17,207.07,199.95,199.49,196.35,182.05,,,174.25,289.94,278.03
2023-10-29 22:26:21.224000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.43,182.23,189.14,188.56,203.07,192.48,206.03,211.56,207.97,202.42,200.22,196.81,199.65,198.25,192.78,198.33,203.17,203.78,201.69,201.25,204.16,203.23,201.86,208.99,212.07,210.08,206.13,205.72,204.08,201.13,200.39,198.13,198.00,195.68,196.36,198.83,198.85,200.29,204.93,205.52,205.14,205.17,201.26,201.71,199.39,200.76,199.06,197.69,209.90,202.17,202.96,195.64,184.38,,,182.96,257.46,251.37
2023-11-06 22:26:20.628000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.79,182.00,188.11,190.44,203.33,191.68,207.38,210.99,208.49,201.33,199.20,196.48,198.56,195.84,193.94,199.25,204.69,205.17,201.38,200.64,203.68,203.15,203.24,209.90,212.25,209.69,206.62,204.39,203.81,201.98,200.32,198.57,197.45,194.85,196.00,199.82,200.96,202.53,204.69,205.87,205.75,205.42,201.92,201.52,200.74,199.48,199.72,197.81,206.27,200.90,203.45,195.09,185.12,,,,229.55,249.35
2023-11-23 22:20:17.141000,L9,,,,,,,,,,,,,175.43,203.51,184.36,170.17,179.17,215.01,189.34,241.66,189.14,197.35,227.68,196.13,226.42,200.97,228.86,197.31,188.18,203.62,235.49,230.31,236.64,201.34,202.70,209.59,245.72,274.30,285.55,314.31,303.02,262.09,292.91,304.32,249.56,307.72,207.82,326.32,352.31,360.49,362.65,241.38,221.45,220.96,252.14,219.29,223.51,224.73,229.66,228.40,231.14,235.51,227.21,238.09,220.93,235.41,227.72,233.81,238.90,241.54,276.07,243.67,246.59,248.17,245.15,248.66,250.16,247.14,246.96,249.96,249.56,254.92,246.98,294.83,329.07,351.26,364.83,248.32,252.15,249.31,254.86,257.96,296.21,336.06,332.93,314.89,345.49,380.69,356.56,385.73,387.75,424.79,267.49,277.25,291.89,281.52,315.82,332.52,288.64,276.57,277.81,286.62,278.29,279.88,274.75,276.04,274.08,274.73,272.21,271.77,263.77,263.70,260.48,253.63,252.75,271.50,271.70,279.63,274.10,268.96,272.42,270.85,283.17,269.22,266.74,263.28,262.36,258.76,258.62,254.60,253.37,255.19,259.83,261.67,264.59,266.46,263.58,256.73,257.45,253.75,266.36,266.96,269.90,262.39,267.55,258.26,268.24,263.47,259.07,262.01,265.63,268.74,278.03,290.84,288.48
2023-11-30 22:26:28.621000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.79,180.19,187.46,197.48,208.99,199.21,210.83,214.78,211.52,206.54,201.51,199.19,200.94,201.48,198.14,200.07,206.55,205.64,202.48,203.51,210.17,206.88,205.18,210.23,212.49,210.49,206.66,206.26,205.36,203.67,201.86,199.59,198.27,195.60,198.32,200.97,204.10,203.79,205.42,204.79,204.81,204.42,203.28,202.58,202.29,199.69,198.87,197.85,215.12,201.20,204.10,196.00,190.85,,180.94,185.23,277.21,243.96
2023-12-09 22:20:14.489000,L9,,,,,,,,,,,,,,181.29,193.08,247.88,240.16,210.32,256.77,268.68,313.60,245.93,268.40,308.47,266.76,277.13,297.56,200.79,267.11,188.76,197.79,199.98,193.19,333.92,292.62,350.89,350.87,281.63,338.50,256.85,317.10,299.70,294.80,369.34,233.35,193.39,328.56,323.33,335.64,329.40,329.65,342.86,326.89,215.77,218.90,215.34,224.80,221.88,217.37,216.66,228.84,219.73,226.39,226.92,221.45,241.04,225.38,245.75,239.49,241.17,236.54,232.62,315.68,281.62,331.85,313.35,244.31,243.63,245.41,239.86,244.77,245.13,244.17,252.26,237.05,236.92,237.51,240.72,240.97,390.82,318.46,343.41,340.39,320.35,345.35,311.87,296.61,231.38,399.29,390.94,398.83,408.16,382.34,415.35,364.49,391.98,347.63,352.12,344.08,341.73,265.74,274.28,269.83,270.14,269.78,269.97,261.51,263.57,265.05,258.61,253.07,262.80,249.84,253.06,251.77,262.57,258.70,264.94,263.97,270.48,268.65,266.54,261.84,268.49,260.85,266.38,252.98,252.77,255.24,253.40,250.14,254.50,254.31,253.61,251.13,254.61,256.16,257.31,256.89,261.55,257.70,260.25,264.84,256.95,265.25,254.57,262.90,267.62,262.10,267.99,261.97,327.58,349.77,296.97,377.76
2023-12-09 22:20:38.456000,L9,,,,,,,,,,,,,,181.71,193.63,247.90,240.22,212.71,258.72,269.66,315.61,247.56,270.21,310.46,267.31,277.63,299.59,191.16,310.73,188.56,307.70,348.64,193.34,284.92,357.53,351.68,353.97,281.73,338.57,257.52,317.09,299.63,296.22,370.77,231.91,193.49,222.59,205.19,201.04,206.21,209.34,209.51,214.67,217.29,218.83,215.59,224.78,222.14,217.15,216.54,230.01,219.67,226.59,227.59,332.14,343.48,225.28,246.68,239.29,241.64,236.53,232.65,317.20,329.70,337.36,314.86,244.25,243.64,245.74,297.49,324.01,328.57,339.89,309.58,324.40,365.59,358.76,240.68,240.71,313.43,364.76,343.60,341.42,320.32,346.59,260.11,297.54,231.30,399.91,307.80,399.15,408.55,385.11,416.45,369.42,293.51,349.19,353.02,345.88,343.18,266.01,273.76,269.92,269.65,269.93,269.80,261.93,263.36,265.41,258.19,252.92,264.84,249.16,253.54,330.14,381.63,394.80,403.65,374.36,368.35,346.38,339.48,371.12,372.84,318.16,266.60,252.87,253.38,254.96,253.57,250.17,254.80,254.22,253.75,250.32,254.73,354.82,379.69,348.14,344.02,411.34,385.57,264.28,256.70,264.20,254.85,263.59,267.81,262.33,267.66,262.25,328.81,350.86,297.46,379.41
2023-12-17 22:20:12.171000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.25,208.84,251.98,185.55,177.91,,,176.81,179.86,188.57,193.51,205.51,195.14,211.58,221.03,213.98,206.02,204.98,203.66,203.52,202.21,198.14,201.56,206.64,206.09,204.32,203.61,206.93,205.85,204.80,210.24,212.77,210.02,207.22,206.17,204.98,203.04,202.81,200.25,199.75,197.74,199.43,202.07,203.56,205.02,206.48,206.30,205.83,206.33,203.91,203.17,202.55,201.25,199.57,198.41,207.94,200.87,204.74,196.05,184.57,,,179.93,280.31,284.17
2023-12-17 22:20:36.139000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.08,207.03,216.78,185.35,,,,175.79,176.67,186.31,191.73,203.99,193.46,207.59,217.84,211.64,204.66,203.67,201.40,202.17,200.59,196.97,200.05,205.49,205.21,202.97,202.84,205.71,204.78,203.91,209.30,212.15,209.09,206.49,205.40,204.17,202.13,202.03,199.49,198.78,196.65,197.77,201.21,202.52,203.84,205.56,205.48,205.02,205.58,202.85,202.34,201.83,200.73,198.58,197.30,207.43,199.78,203.22,195.13,179.72,,,177.60,277.88,283.11
2024-01-02 22:20:29.479000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.22,174.68,181.55,192.69,208.55,197.00,208.64,213.29,211.09,205.01,203.21,202.91,201.02,202.70,205.00,214.43,206.82,208.06,207.87,208.12,213.62,214.20,209.88,214.56,215.34,212.96,210.51,209.27,207.64,205.95,204.81,201.15,199.08,196.80,197.30,201.57,205.11,204.79,205.71,205.77,204.30,207.08,201.16,204.90,201.02,201.87,197.96,197.98,204.89,200.83,202.16,199.36,187.15,,,,273.65,256.28
