dates,nzd0431-0000,nzd0431-0001,nzd0431-0002,nzd0431-0006,nzd0431-0007,nzd0431-0008,nzd0431-0009,nzd0431-0010,nzd0431-0011,nzd0431-0012,nzd0431-0013,nzd0431-0014,nzd0431-0015,nzd0431-0016,nzd0431-0017,nzd0431-0018,nzd0431-0019,nzd0431-0020,nzd0431-0021,nzd0431-0022,nzd0431-0023,nzd0431-0024,nzd0431-0025,nzd0431-0026,nzd0431-0027,nzd0431-0028,nzd0431-0029,nzd0431-0030,nzd0431-0031,nzd0431-0032,nzd0431-0033,nzd0431-0034,nzd0431-0035,nzd0431-0036,nzd0431-0037,nzd0431-0038,nzd0431-0039,nzd0431-0040,nzd0431-0041,nzd0431-0042,nzd0431-0043,nzd0431-0044,nzd0431-0045,nzd0431-0046,nzd0431-0047,nzd0431-0048,nzd0431-0049,nzd0431-0050,nzd0431-0051,nzd0431-0052,nzd0431-0053,nzd0431-0054,nzd0431-0055,nzd0431-0056,nzd0431-0057,nzd0431-0058,nzd0431-0059,nzd0431-0060,nzd0431-0061,nzd0431-0062,nzd0431-0063,nzd0431-0064,nzd0431-0065,nzd0431-0066,nzd0431-0067,nzd0431-0068,nzd0431-0069,nzd0431-0070,nzd0431-0071,nzd0431-0072,nzd0431-0073,nzd0431-0074,nzd0431-0075,nzd0431-0076,nzd0431-0077,nzd0431-0078,nzd0431-0079,nzd0431-0080,nzd0431-0081,nzd0431-0082,nzd0431-0083,nzd0431-0084,nzd0431-0085,nzd0431-0086,nzd0431-0087,nzd0431-0088,nzd0431-0089,nzd0431-0090,nzd0431-0091,nzd0431-0092,nzd0431-0093,nzd0431-0094,nzd0431-0095,nzd0431-0096,nzd0431-0097,nzd0431-0098,nzd0431-0099,nzd0431-0100,nzd0431-0101,nzd0431-0102,nzd0431-0103,nzd0431-0104,nzd0431-0105,nzd0431-0106,nzd0431-0107,nzd0431-0108,nzd0431-0109,nzd0431-0110,nzd0431-0111,nzd0431-0112,nzd0431-0113,nzd0431-0114,nzd0431-0115,nzd0431-0116,nzd0431-0117,nzd0431-0118,nzd0431-0119,nzd0431-0120,nzd0431-0121,nzd0431-0122,nzd0431-0123,nzd0431-0124,nzd0431-0125,nzd0431-0126,nzd0431-0127,nzd0431-0128,nzd0431-0129,nzd0431-0130,nzd0431-0131,nzd0431-0132,nzd0431-0133,nzd0431-0134,nzd0431-0135,nzd0431-0136,nzd0431-0137,nzd0431-0003,nzd0431-0004,nzd0431-0005,nzd0431-0138,nzd0431-0139,satname
2006-10-31 22:14:17.081,,,,,,,,,,,,,,,,,,,,,,,,,181.02,183.01,175.15,171.55,169.48,179.7,171.31,,168.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.09,185.99,184.51,188.31,199.21,203.96,213.0,213.3,210.95,193.72,171.1,,,,,,,,,,,233.68,231.38,228.46,225.28,220.23,217.8,193.4,198.01,199.18,,207.71,226.81,225.87,225.12,214.23,222.29,222.2,225.21,,,,,,,,,,,,,,,,,,,L5
2007-02-04 22:14:57.320,,,,,,,,,,,,,,,,,,,,,,,170.26,,180.155,182.22,175.04500000000002,175.09,174.20999999999998,179.70999999999998,170.20499999999998,,168.27,164.39,,,,,,,,180.14,209.2,193.78,,,,,,,,,,,,,,,,185.46,192.59,203.34,202.12,189.35,,,,,,,,,,,,,,,,,,,,174.97,181.32999999999998,182.14,191.005,202.115,205.74,214.0,213.685,212.615,197.905,175.35,,,,,,,,,,,238.5,236.83499999999998,234.275,232.985,228.39,225.38,200.22500000000002,202.25,205.865,212.05,216.14,223.845,227.16500000000002,231.57,223.20499999999998,227.51,227.96499999999997,230.57999999999998,224.13,234.32,220.35,215.4,,173.06,,,,,,,,,,,,,L5
2007-10-02 22:12:54.699,,,,,,,,,,,,,,,,,,,,,,,,,190.26,191.27,182.6,175.49,178.63,185.42,165.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.81,222.89,221.58,220.15,221.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2008-12-23 22:04:28.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.55,176.47,194.31,199.1,195.47,204.04,206.43,189.42,171.3,,,,,,,,,,,230.32,227.99,229.22,222.5,224.79,214.84,174.35,177.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2010-01-27 22:10:50.221,260.94,240.02,229.54,232.71,237.43,251.65,244.93,255.19,262.24,258.0,257.79,256.96,254.02,256.6,250.02,238.3,237.59,235.69,232.44,236.32,239.34,239.26,,247.59,,,,,,,,260.24,,,260.79,268.42,268.7,272.89,266.83,271.56,273.5,,,,,,277.22,278.43,,276.1,270.52,264.64,268.31,271.25,269.8,263.92,257.49,261.85,257.77,,,,,,,277.57,276.28,274.73,266.21,264.83,262.94,256.63,252.48,262.82,271.23,269.52,265.12,273.52,272.19,261.96,262.69,257.1,251.56,,,,,,,,,,,,,291.33,,,,,,,,296.13,,,,,,,,,,,,,,,,,,,,,,,,,,,289.28,280.97,282.76,289.64,250.19,235.04,231.5,231.94,249.39,259.55,L5
2010-12-13 22:09:49.260,,,,,,,,,,,,,,,,,,,,,,,182.33,,193.42,191.95,184.86,188.83,184.97,186.38,175.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.6,211.76,213.65,210.25,197.66,,,,,,,,,,,,,,,,,,,,183.67,184.85,183.99,194.48,202.24,205.61,214.77,221.91,214.33,212.13,190.19,185.23,,,190.57,194.32,,,,,,238.18,240.49,240.2,239.87,235.84,236.83,,,225.1,225.32,232.85,230.94,235.05,229.79,235.98,238.16,239.75,237.13,230.99,220.63,226.61,225.44,,174.14,,,,,,,,,,,,,L5
2011-01-21 22:16:06.266,248.47,234.85,219.38,234.09,236.27,236.15,235.19,250.34,252.18,253.43,261.54,264.01,275.84,270.07,275.5,,262.45,265.87,260.36,263.04,251.62,257.39,182.33,276.45,193.42,191.95,184.86,188.83,184.97,186.38,175.46,265.13,,,262.9,261.5,278.92,275.72,278.93,280.67,292.56,,,,,,274.14,282.0,,277.49,276.55,277.89,271.57,271.87,266.86,269.92,270.08,269.74,275.44,242.51,211.76,213.65,240.365,197.66,,296.48,287.82,277.73,274.59,269.59,269.02,254.02,264.23,268.32,275.19,267.38,268.34,272.95,272.89,261.93,267.38,251.49,249.73,183.67,184.85,183.99,194.48,202.24,205.61,214.77,221.91,214.33,212.13,190.19,185.23,299.29,,190.57,194.32,,,,,,238.18,271.695,274.07,274.2,271.3,236.83,,,225.1,225.32,232.85,230.94,235.05,229.79,235.98,238.16,239.75,237.13,230.99,220.63,226.61,225.44,,174.14,,,,,,,,235.6,246.87,237.44,,,L5
2011-02-15 22:09:58.365,240.16,227.11,209.42000000000002,234.09,236.27,236.15,235.19,250.34,252.18,253.43,261.54,220.745,275.84,270.07,275.5,,262.45,265.87,225.91500000000002,263.04,251.62,257.39,197.9,248.935,203.77999999999997,202.75,200.055,202.64,200.275,200.2,194.965,265.13,210.54,209.67,262.9,261.5,278.92,255.73000000000002,278.93,280.67,292.56,,250.54,234.87,226.51,,274.14,282.0,,277.49,276.55,277.89,257.235,258.375,254.44,257.49,255.01,258.115,258.14,242.25666666666666,218.79,223.59,239.28666666666666,213.51,201.59,296.48,261.82,261.58000000000004,263.27,259.245,254.685,246.985,248.885,257.75,263.975,257.945,255.85,259.54499999999996,255.595,245.625,244.02499999999998,235.49,226.14499999999998,197.795,200.7,200.66000000000003,209.96499999999997,220.885,226.43,233.47500000000002,237.39999999999998,232.71,228.79500000000002,209.125,203.95,260.62,215.44,205.055,209.5,215.27,205.48,211.53,205.62,267.69,254.75,271.41,272.39,272.67333333333335,270.49333333333334,252.575,254.45,249.36,235.95999999999998,237.34,242.69,239.345,243.85000000000002,242.99,248.825,252.29000000000002,254.52,252.97,250.11,220.63,226.61,242.305,254.48,189.665,183.74,193.9,,,,,,235.6,246.87,203.475,,,L5
2013-05-02 22:27:58.439,,,,,,,,,,,,,,,,,,,,,,,,,203.43,205.5,192.53,195.59,196.79,201.92,190.78,,196.12,172.35,,,,209.56,,,,199.26,224.49,221.75,212.96,215.93,,,217.43,,,,,231.33,229.93,227.15,230.43,,,,,,,,,,,,,,218.21,225.52,224.67,226.36,237.09,,,,,,,,,195.26,205.33,204.83,210.92,224.83,224.8,238.55,238.68,231.26,224.92,211.43,205.97,206.94,201.38,211.41,211.13,206.79,186.5,189.84,193.77,,243.34,241.22,248.09,246.17,245.79,242.98,241.41,242.63,238.88,243.79,244.16,242.07,240.75,246.36,239.63,242.09,237.74,243.95,236.1,236.3,235.32,241.46,,186.7,,,,,,,,,,,,,L8
2013-05-11 22:21:55.010,,,,,,,,,,,,,,,,,,,,,,,,,203.43,205.5,192.53,195.59,196.79,201.92,190.78,,196.12,172.35,,,,209.56,,,,199.26,224.49,221.75,212.96,215.93,,,217.43,,,,,231.33,229.93,227.15,230.43,,,,,,,,,,,,,,218.21,225.52,224.67,226.36,237.09,,,,,,,,,195.26,205.33,204.83,210.92,224.83,224.8,238.55,238.68,231.26,224.92,211.43,205.97,206.94,201.38,211.41,211.13,206.79,186.5,189.84,193.77,,241.035,239.73000000000002,243.125,243.185,240.91,241.56,233.23000000000002,242.63,238.88,243.79,237.76999999999998,235.33499999999998,234.8,241.4,236.25,242.09,237.74,243.95,236.1,236.3,235.32,241.46,,186.7,,,,,,,,,,,,,L8
2013-05-27 22:22:02.838,234.79,226.31,221.63,236.39,215.6,250.51,250.12,250.46,,,,191.13,293.81,275.77,288.44,,273.93,246.35,225.79,255.87,257.79,261.82,,258.55,203.43,205.5,192.53,195.59,196.79,201.92,190.78,299.3,196.12,172.35,302.35,248.9,258.75,209.56,265.55,271.29,277.54,199.26,224.49,221.75,212.96,215.93,266.55,300.66,217.43,295.98,292.37,285.51,277.14,251.075,229.93,246.685,248.38,272.09,263.62,263.85,264.96,272.45,,,,295.36,272.92,295.65,286.49,280.13,218.21,225.52,224.67,226.36,237.09,281.16,272.43,275.16,268.56,260.39,257.44,,225.19,195.26,205.33,204.83,210.92,224.83,224.8,252.75,251.87,231.26,240.925,228.505,222.845,225.06,201.38,225.01,226.345,221.76,186.5,189.84,193.77,280.42,241.035,239.73000000000002,243.125,243.185,240.91,241.56,233.23000000000002,242.63,238.88,243.79,237.76999999999998,235.33499999999998,234.8,241.4,236.25,242.09,237.74,243.95,236.1,236.3,235.32,241.46,292.43,186.7,,216.85,,,,,,222.32,241.06,204.63,,,L8
2013-07-14 22:21:58.456,234.79,226.31,221.63,236.39,215.6,250.51,250.12,250.46,,,,191.13,293.81,275.77,288.44,,273.93,246.35,225.79,255.87,257.79,261.82,,258.55,204.42000000000002,206.16,186.775,194.10000000000002,191.77499999999998,203.14999999999998,190.41,244.41500000000002,193.67000000000002,172.35,246.425,221.885,229.18,198.53,232.625,230.26500000000001,244.76500000000001,203.855,224.49,221.75,212.96,210.64,240.435,256.05,210.865,257.22,255.29500000000002,252.695,277.14,246.15,229.325,240.31333333333336,230.70000000000002,272.09,263.62,263.85,246.14999999999998,251.22,199.23,215.18,170.77,295.36,272.92,295.65,286.49,280.13,218.21,225.52,224.67,226.36,237.09,281.16,272.43,275.16,253.185,243.165,233.73000000000002,205.48,225.19,195.26,205.33,204.83,210.92,224.83,224.8,244.45666666666668,248.15333333333334,228.91,235.96,221.0666666666667,222.845,225.06,201.38,225.01,226.345,221.76,186.5,189.84,193.77,280.42,240.28666666666666,239.45000000000002,243.42666666666665,242.0,239.71,238.68999999999997,232.26333333333332,228.37,238.88,225.5,233.54666666666665,230.3033333333333,230.66666666666666,237.71666666666667,235.13,232.95499999999998,233.385,234.08999999999997,236.1,236.3,235.32,241.46,292.43,186.7,,216.85,,,,,,222.32,241.06,204.63,,,L8
2013-09-16 22:21:57.385,234.79,226.31,221.63,236.39,215.6,250.51,250.12,250.46,,,,191.13,293.81,275.77,288.44,,273.93,246.35,225.79,255.87,257.79,261.82,,258.55,204.06000000000003,204.41,187.22333333333336,191.79,189.95666666666668,201.52999999999997,188.2266666666667,227.2266666666667,193.53333333333333,170.965,227.5,213.67,218.95666666666668,199.20000000000002,221.63,214.25666666666666,235.32333333333335,202.93999999999997,223.055,218.635,211.185,210.67333333333332,232.90666666666667,243.06000000000003,209.15,243.67333333333332,242.90666666666667,243.45000000000002,277.14,241.41250000000002,227.4466666666667,236.1725,230.11,250.225,245.085,263.85,246.14999999999998,251.22,199.23,215.18,170.77,295.36,272.92,295.65,286.49,280.13,217.65,222.315,220.76999999999998,226.53,233.10500000000002,253.46,272.43,275.16,253.185,243.165,233.73000000000002,205.48,203.01,193.57999999999998,203.97500000000002,204.5,208.535,221.365,223.97500000000002,240.78,245.3475,229.34666666666666,232.6275,217.305,214.97,219.31000000000003,199.82999999999998,217.17333333333332,221.62,213.8133333333333,189.95999999999998,192.10000000000002,189.35500000000002,280.42,242.14249999999998,240.5375,244.4275,241.805,241.005,238.8075,231.905,225.62666666666667,226.695,225.5,233.54666666666665,230.3033333333333,230.66666666666666,237.71666666666667,235.13,230.43666666666664,231.86,234.51999999999998,236.1,236.3,235.32,241.46,292.43,186.7,,216.85,,,,,,222.32,241.06,204.63,,,L8
2013-09-23 22:28:04.083,234.79,226.31,221.63,236.39,215.6,250.51,250.12,250.46,,,,191.13,293.81,275.77,288.44,,273.93,246.35,225.79,255.87,257.79,261.82,182.76,258.55,204.66750000000002,205.3675,188.8825,191.15,191.29749999999999,201.495,187.94,219.4875,193.8675,170.63666666666666,219.3775,210.41750000000002,214.915,201.115,216.3725,208.435,229.1875,202.93999999999997,223.055,218.635,211.185,214.185,230.4125,238.525,212.5225,238.5575,236.4675,243.45000000000002,277.14,241.41250000000002,227.4466666666667,236.1725,230.11,244.68999999999997,242.81000000000003,246.11,238.34,244.29666666666665,217.26,217.745,170.77,295.36,272.92,295.65,286.49,280.13,217.98333333333335,225.4366666666667,225.87333333333333,228.49333333333334,235.81000000000003,245.61,272.43,275.16,246.37666666666667,234.6833333333333,226.08666666666667,202.5,198.32333333333335,197.58666666666667,205.03666666666666,206.94333333333336,210.73333333333335,222.92666666666665,226.33,240.416,244.594,231.03,231.55599999999998,216.252,212.8775,218.0725,203.54333333333332,216.3675,221.18,211.4275,191.16666666666666,193.85666666666668,187.67,280.42,243.98200000000003,242.93800000000002,245.58200000000002,243.99,243.34,240.56,232.266,226.3375,225.14666666666668,213.60333333333332,232.545,228.1775,229.155,236.515,234.51749999999998,229.4025,232.04000000000002,234.8825,236.695,236.3,235.32,241.46,292.43,186.7,,216.85,,,,,,222.32,241.06,204.63,,,L8
2013-10-18 22:21:49.490,234.79,226.31,221.63,236.39,215.6,250.51,250.12,250.46,,,,191.13,293.81,275.77,288.44,,273.93,246.35,225.79,255.87,257.79,261.82,182.76,258.55,203.942,205.382,187.988,189.186,190.66,200.60399999999998,186.442,213.16199999999998,192.298,169.6525,213.254,209.25,211.69400000000002,200.06400000000002,212.446,204.11,226.01,203.2525,221.03333333333333,215.77666666666667,204.84666666666666,210.17399999999998,227.39000000000001,234.166,210.908,232.60999999999999,231.5,239.8025,262.405,241.37800000000001,230.8625,237.43400000000003,232.68,244.22,241.865,243.4366666666667,238.1825,244.34,226.82666666666668,212.73333333333335,170.77,295.36,272.92,295.65,286.49,280.13,224.9925,228.69,229.535,232.245,239.4675,245.08,272.43,275.16,245.5525,233.405,219.87,197.68666666666664,194.605,196.38,202.17000000000002,211.6125,215.365,226.2575,230.0375,237.98333333333335,244.0583333333333,230.362,230.4333333333333,214.52833333333334,210.97199999999998,216.52800000000002,203.03,215.628,219.93,211.82199999999997,191.6475,194.6525,188.4125,280.42,243.39166666666665,242.20333333333335,246.025,242.82166666666663,245.16166666666666,241.65333333333334,234.58,224.5,222.655,216.415,233.07399999999998,230.404,231.704,241.27200000000002,238.262,235.08,234.67,237.252,237.6,236.65,238.235,243.135,292.43,185.06,175.61,200.52499999999998,,,,,,222.32,241.06,204.63,,,L8
2013-12-21 22:21:27.090,242.83,233.21,213.8,176.25,,,,,,,,186.49,,,,,280.87,254.95,194.48,271.08,278.51,281.14,182.76,290.0,208.654,211.266,186.85250000000002,195.372,196.998,206.666,185.35750000000002,191.6275,191.3425,168.75333333333333,190.98,203.63400000000001,206.03400000000002,197.69,204.606,195.846,219.504,204.58333333333334,219.305,212.79000000000002,200.78999999999996,208.73499999999996,224.41000000000003,223.67399999999998,209.27749999999997,222.86999999999998,216.2825,229.595,257.565,240.07750000000001,236.83249999999998,236.3075,229.25,241.0075,240.4125,241.38666666666666,238.40249999999997,242.3675,234.95,218.9675,183.845,,287.5,279.88,280.75,281.27,236.565,237.9,240.29500000000002,244.125,249.665,242.20250000000001,266.68,268.27,245.25250000000003,224.41,215.22,197.68666666666664,184.41,204.9125,207.815,218.6525,222.1575,231.58499999999998,236.32,236.31800000000004,244.68,230.1375,230.358,213.69400000000002,210.7,218.635,211.8675,216.2975,221.40499999999997,205.19666666666663,202.2225,196.25666666666666,186.62666666666667,308.95,251.69,243.44,253.496,249.404,253.27200000000002,248.52399999999997,242.08800000000002,219.9675,217.24666666666667,207.29,229.9433333333333,239.3925,241.34,250.97000000000003,248.8725,242.38000000000002,243.5,244.408,238.34999999999997,237.0,260.54999999999995,263.335,277.95,183.42,175.61,200.89999999999998,,,,,,,,172.86,,,L8
2014-03-02 22:26:45.220,242.83,233.21,213.8,176.25,,,,,,,,186.49,,,,,280.87,254.95,194.48,271.08,278.51,281.14,182.76,290.0,207.07199999999997,209.31599999999997,186.34500000000003,194.612,197.654,204.584,184.16250000000002,190.0225,188.82,167.7875,190.115,203.552,205.07799999999997,197.95,204.136,196.54399999999998,219.88000000000002,201.47000000000003,219.38666666666668,213.99333333333334,205.80666666666664,205.3025,224.92,224.82599999999996,209.3275,223.13400000000001,214.015,223.92000000000002,250.84,237.11,233.72750000000002,231.64000000000001,240.5533333333333,238.06199999999998,240.4125,234.8225,232.56,241.41500000000002,241.67749999999998,217.9325,196.92,,287.5,279.88,280.75,281.27,232.47600000000003,233.35999999999999,236.72000000000003,243.406,247.12399999999997,242.20250000000001,266.68,242.92,236.185,221.82666666666668,212.3425,190.58,184.41,202.016,204.732,211.994,219.156,226.754,228.112,236.208,242.07800000000003,230.1875,227.994,212.692,208.762,214.51,208.49200000000002,214.10999999999999,218.51,203.48250000000002,199.954,195.775,185.01,308.95,252.77399999999997,246.89999999999998,253.81,250.368,255.34,248.708,242.43,222.4,216.1975,215.98333333333335,235.81333333333336,243.93,246.465,254.10500000000002,250.04500000000002,245.96400000000003,245.70999999999998,249.08200000000002,238.8133333333333,237.57999999999998,253.97333333333333,256.51,277.95,181.89499999999998,173.54500000000002,194.0633333333333,,,,,,,,172.86,,,L8
2014-05-14 22:19:32.642,228.705,219.91000000000003,202.775,176.25,,,,,,,,179.175,,,,,280.87,254.95,179.38,271.08,278.51,281.14,195.91,290.0,212.78666666666666,216.52333333333334,192.4,206.90666666666667,208.12666666666667,211.69666666666663,193.155,194.85500000000002,189.3,172.745,193.995,203.36,209.17666666666665,195.105,208.17,211.34999999999997,229.44,199.11,224.91500000000002,220.86,215.945,208.46,231.59,229.76333333333332,209.37,233.96666666666667,219.29500000000002,225.04666666666665,252.425,240.00000000000006,235.055,230.16500000000002,250.36,242.76,257.81,236.41499999999996,234.90499999999997,245.37,242.72999999999996,224.35499999999996,196.92,,287.5,279.88,280.75,281.27,240.31000000000006,238.77999999999997,245.06500000000005,257.205,257.41999999999996,269.65,266.68,242.92,234.45,218.19,218.675,184.16,,209.90999999999997,210.155,209.175,222.61999999999998,226.785,222.60500000000002,243.255,245.25000000000006,226.76,232.625,219.74500000000003,217.32,220.015,215.86,221.21499999999997,222.79500000000002,198.34,209.83999999999997,194.33,180.16,308.95,261.4166666666667,257.88,263.02333333333337,261.27,264.2733333333333,259.40000000000003,251.88333333333335,238.2,224.655,236.685,247.195,254.28,255.2266666666667,256.6133333333333,252.4333333333333,248.83,260.98499999999996,263.665,239.74,238.16,260.385,262.36,277.95,180.37,171.48,198.99499999999998,,,,,,,,166.685,,,L8
2014-05-30 22:19:34.937,228.705,219.91000000000003,202.775,176.25,,,,,,,,179.175,,,,,280.87,254.95,179.38,271.08,278.51,281.14,195.91,290.0,212.78666666666666,216.52333333333334,192.4,206.90666666666667,208.12666666666667,211.69666666666663,193.155,194.85500000000002,189.3,172.745,193.995,203.36,207.67499999999998,201.50333333333333,208.65249999999997,207.80999999999997,226.75333333333333,203.92000000000002,229.59666666666666,223.98666666666668,219.58,216.50333333333333,231.4625,230.11249999999998,215.5566666666667,234.33499999999998,223.47333333333336,227.4875,249.39333333333335,241.93333333333337,236.34333333333333,232.13333333333335,245.44,239.3066666666667,247.51,234.84,233.97333333333333,242.48,242.10999999999999,225.34,191.77499999999998,,287.5,279.88,280.75,262.155,239.65333333333334,239.0,241.27666666666667,249.53666666666666,253.33,254.70499999999998,266.68,242.92,234.45,218.19,218.675,184.16,,209.90999999999997,210.155,209.175,222.61999999999998,226.785,222.60500000000002,243.255,245.25000000000006,226.76,232.625,217.46666666666667,215.54333333333332,219.12,214.91666666666666,218.81333333333336,220.9366666666667,203.51999999999998,209.83999999999997,194.33,180.16,308.95,257.4525,256.43333333333334,260.70500000000004,260.08,261.35249999999996,257.555,250.23250000000002,238.74333333333334,227.31333333333336,236.91,246.79333333333332,250.95499999999998,252.5575,250.79749999999999,248.3775,248.83,260.98499999999996,263.665,239.74,238.16,260.385,262.36,277.95,180.37,171.48,198.99499999999998,,,,,,,,166.685,,,L8
2014-07-01 22:19:46.174,214.58,206.61,191.75,,,,,,,,,171.86,,,,,,,164.28,,,,188.66,,206.17333333333332,208.59333333333333,194.42,197.27666666666667,198.52666666666667,203.52666666666664,193.15,194.91,192.53333333333333,175.4333333333333,195.46,198.14666666666668,202.66500000000002,202.99,202.79000000000002,194.55666666666664,214.22333333333333,202.95000000000002,226.79500000000002,223.8425,219.185,218.8175,224.72,223.755,213.8025,229.67000000000002,224.125,223.3625,241.08,237.40666666666667,230.36,226.83333333333334,238.88,231.21,237.87,226.64,222.76999999999998,233.03333333333333,236.58333333333334,223.31333333333336,187.62,,,,,243.04,218.37,231.98666666666668,232.48666666666668,237.365,241.055,242.45,240.76,231.26,221.075,225.22,209.885,199.89,,190.43,192.4,185.36,207.15,207.43,195.28,229.32,233.835,231.82,219.20499999999998,209.15,205.72666666666666,207.67,204.01,209.68500000000003,212.07500000000002,203.51999999999998,190.88,194.33,180.16,,248.9225,254.92249999999999,254.2275,253.97999999999996,254.22,250.555,242.8575,237.9425,226.5425,237.535,246.9,243.14,245.1325,242.37249999999997,240.8825,236.87666666666667,242.175,248.95499999999998,240.75,237.42000000000002,231.79499999999996,229.03999999999996,,188.38,171.48,180.39,,,,,,,,160.51,,,L8
2014-07-17 22:19:52.017,214.58,206.61,191.75,,,,,,,,,171.86,,,,,,,164.28,,,,188.66,,206.17333333333332,208.59333333333333,194.42,197.27666666666667,198.52666666666667,203.52666666666664,193.15,194.91,192.53333333333333,175.4333333333333,195.46,198.14666666666668,202.66500000000002,202.99,202.79000000000002,194.55666666666664,214.22333333333333,202.95000000000002,226.79500000000002,223.8425,219.185,218.8175,224.72,223.755,213.8025,229.67000000000002,224.125,223.3625,241.08,236.32500000000002,228.905,225.89249999999998,235.6866666666667,231.21,237.87,226.64,222.76999999999998,233.03333333333333,236.58333333333334,223.31333333333336,187.62,,,,,243.04,218.37,231.98666666666668,232.48666666666668,237.365,241.055,242.45,240.76,231.26,222.49,223.42,209.90333333333334,200.91333333333333,,190.43,192.4,185.36,207.15,207.43,195.28,229.32,233.835,231.82,219.20499999999998,209.15,205.72666666666666,207.67,204.01,209.68500000000003,212.07500000000002,203.51999999999998,190.88,194.33,180.16,,248.9225,250.718,250.748,251.34199999999996,249.598,247.542,237.786,237.9425,226.5425,237.535,246.9,243.14,245.1325,242.37249999999997,240.8825,236.87666666666667,242.175,248.95499999999998,240.75,237.42000000000002,231.79499999999996,229.03999999999996,,188.38,171.48,180.39,,,,,,,,160.51,,,L8
2014-09-03 22:20:06.649,214.58,206.61,191.75,,,,,,,,,171.86,,,,,,,164.28,,,,188.66,,208.61666666666667,211.01999999999998,198.35,197.4333333333333,198.45000000000002,205.46,194.0233333333333,198.84666666666666,197.32000000000002,179.11666666666667,197.84,200.4,205.1525,206.755,204.4925,194.24333333333334,215.86999999999998,204.4433333333333,229.88250000000002,224.3475,220.755,226.4125,225.7225,225.20499999999998,214.9375,230.35500000000002,227.5675,230.7375,242.65,238.45250000000004,232.03,231.1325,234.41250000000002,230.61,235.99333333333334,232.39499999999998,232.16999999999996,236.46,241.805,229.45000000000005,187.62,,,,,243.04,218.82000000000002,236.16333333333333,232.34,233.825,239.965,238.39666666666665,240.76,237.08499999999998,231.40333333333334,223.20333333333335,212.5533333333333,205.68333333333337,178.14,194.67,200.88,208.0,209.74,218.71,223.29,231.89999999999998,240.03,234.32,225.17999999999995,212.88,206.9333333333333,214.27,209.64499999999998,209.70999999999998,216.78,203.255,192.08,198.0,188.66,,250.0075,249.212,251.35999999999999,251.542,249.348,248.62399999999997,237.85,237.9325,228.33499999999998,235.91500000000002,243.9375,240.23,245.87666666666667,239.855,240.255,235.3166666666667,240.89,247.39,235.63,236.68,212.15499999999997,215.22,,196.39,,,,,,,,,,160.51,,,L8
2014-10-21 22:20:13.482,214.58,206.61,191.75,,,,,,,,,171.86,,,,,,,164.28,,,,188.66,,207.925,210.3325,196.85500000000002,195.51749999999998,197.3975,205.04,192.95749999999998,199.055,197.3175,177.07,198.0975,201.2125,205.298,206.352,204.4,194.79,217.90499999999997,205.15,231.43200000000002,224.35999999999999,221.63000000000002,226.99,225.37399999999997,225.64600000000002,216.78000000000003,229.098,227.71800000000002,230.38400000000001,244.37,237.64000000000001,231.892,231.41,230.138,231.3675,236.92000000000002,234.62333333333333,232.42666666666665,236.00666666666666,240.35,225.35000000000002,179.90666666666667,,,,,243.04,216.78,234.4725,234.3375,235.6933333333333,229.57333333333335,239.9275,240.76,231.85999999999999,232.84750000000003,220.06,210.54500000000002,201.6725,182.985,194.39499999999998,203.615,206.89,213.645,224.86,230.745,232.53666666666666,239.90333333333334,235.21333333333334,226.04666666666662,212.9875,207.725,214.01,209.91333333333333,211.81333333333336,217.82666666666668,203.08333333333334,191.68,197.9,184.95999999999998,,248.62600000000003,249.73333333333332,250.775,252.39166666666665,250.23000000000002,247.47333333333333,236.785,239.07799999999997,227.72999999999996,236.74,242.346,239.25,246.72750000000002,241.17399999999998,242.102,238.5,244.92666666666665,249.60333333333332,225.59333333333333,236.68,203.00333333333333,228.70999999999998,,196.39,,,,,,,,,,160.51,,,L8
