dates,satname,nzd0312-0000,nzd0312-0001,nzd0312-0002,nzd0312-0003,nzd0312-0004,nzd0312-0005,nzd0312-0006,nzd0312-0007,nzd0312-0008,nzd0312-0009,nzd0312-0010,nzd0312-0011,nzd0312-0021,nzd0312-0022,nzd0312-0023,nzd0312-0024,nzd0312-0025,nzd0312-0026,nzd0312-0027,nzd0312-0028,nzd0312-0120,nzd0312-0121,nzd0312-0122,nzd0312-0123,nzd0312-0124,nzd0312-0125,nzd0312-0092,nzd0312-0093,nzd0312-0094,nzd0312-0095,nzd0312-0096,nzd0312-0097,nzd0312-0098,nzd0312-0128,nzd0312-0129,nzd0312-0130,nzd0312-0044,nzd0312-0045,nzd0312-0046,nzd0312-0047,nzd0312-0048,nzd0312-0035,nzd0312-0036,nzd0312-0037,nzd0312-0038,nzd0312-0126,nzd0312-0127,nzd0312-0131,nzd0312-0117,nzd0312-0118,nzd0312-0029,nzd0312-0030,nzd0312-0090,nzd0312-0091,nzd0312-0031,nzd0312-0032,nzd0312-0119,nzd0312-0099,nzd0312-0110,nzd0312-0111,nzd0312-0112,nzd0312-0113,nzd0312-0114,nzd0312-0018,nzd0312-0019,nzd0312-0020,nzd0312-0012,nzd0312-0070,nzd0312-0071,nzd0312-0072,nzd0312-0073,nzd0312-0074,nzd0312-0075,nzd0312-0013,nzd0312-0014,nzd0312-0079,nzd0312-0080,nzd0312-0081,nzd0312-0082,nzd0312-0083,nzd0312-0084,nzd0312-0085,nzd0312-0086,nzd0312-0087,nzd0312-0088,nzd0312-0089,nzd0312-0100,nzd0312-0101,nzd0312-0102,nzd0312-0103,nzd0312-0104,nzd0312-0115,nzd0312-0116,nzd0312-0132,nzd0312-0015,nzd0312-0016,nzd0312-0017,nzd0312-0043,nzd0312-0107,nzd0312-0108,nzd0312-0109,nzd0312-0105,nzd0312-0039,nzd0312-0040,nzd0312-0041,nzd0312-0133,nzd0312-0134,nzd0312-0135,nzd0312-0136,nzd0312-0033,nzd0312-0106,nzd0312-0034,nzd0312-0078,nzd0312-0076,nzd0312-0077
2015-07-15 22:00:12.360000,L8,,,,,,,,195.51,238.57,164.98,200.47,237.81,229.66,206.33,167.84,,,,,,,,,,,,294.65,316.01,342.10,347.19,344.78,342.00,358.36,,,,,,,,,,,,,,,,,,,,268.03,298.30,,,,364.75,,,,,,274.20,263.13,219.30,298.21,,,,,,,295.39,253.37,,,,,,,,,,,,350.74,342.16,334.46,344.67,,,,,308.30,296.53,240.88,,,,,,,,,,,,,,,,,,
2015-07-24 21:54:04.364000,L8,,,,,,181.69,175.07,176.87,200.82,239.32,234.13,277.41,254.43,228.28,190.95,167.00,157.98,144.67,140.68,111.65,,,,,,,289.26,300.45,330.53,348.41,338.46,345.54,355.26,,,,119.49,136.93,157.78,163.98,162.83,,,,,,,,,,,,257.62,285.17,,,,360.11,,,,,283.21,286.60,,130.40,,,,,,,,,327.57,,,,,,,,,,,,349.42,339.33,331.74,336.19,,305.53,318.42,,314.18,299.40,287.17,104.15,,,,,,,,,,,,,,,,,
2015-08-16 22:00:22.731000,L8,,,,,,,,,,,184.10,231.58,,,,,,,89.34,84.92,,,,,,,,,,,,,,,,,118.97,131.74,141.57,154.09,146.60,139.37,154.00,143.51,123.65,,,,,,58.49,80.51,242.25,249.52,62.52,,,,196.62,208.50,271.02,268.86,269.92,,,,295.00,,,,,,,300.30,250.11,239.15,246.64,254.15,254.04,266.64,278.83,250.40,263.26,257.96,239.12,243.20,,,,,,228.29,,,190.66,,,96.66,283.82,193.44,206.05,,126.40,119.90,,241.07,286.96,272.67,313.06,,300.23,123.17,,,
2015-08-25 21:54:15.555000,L8,251.62,250.28,221.75,214.89,204.98,191.81,168.08,184.99,269.99,173.54,277.31,,264.23,238.76,210.87,195.24,174.71,156.02,144.36,,,,,,,,,,,,,,,,,,142.63,154.76,163.44,172.84,175.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13 21:54:34.679000,L8,,,,,,,,,,,167.21,281.94,247.53,220.42,185.03,171.22,141.85,122.64,118.12,,,,,,,,291.30,294.27,320.59,331.58,348.21,361.97,354.90,312.67,268.85,344.28,,,,,,,,,,,265.88,357.68,,,,,264.08,233.63,,,,348.85,,,,,,286.53,276.55,258.71,296.71,,,,,,,316.13,320.22,239.26,244.13,242.89,246.58,269.78,279.12,262.23,253.62,258.69,249.23,259.72,351.64,349.96,,,,,,368.82,318.03,304.20,292.62,,,,,,,,,,,,,,,,,,
2015-12-06 22:00:46.946000,L8,239.79,242.42,218.75,238.49,,,165.48,193.84,251.45,266.48,,,,,,,,,,,,,,,,,,,,,,,,339.62,343.74,352.42,51.46,66.33,79.53,157.00,,,,,,,340.34,364.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-16 21:54:33.494000,L8,245.52,240.60,202.58,211.76,173.53,170.08,195.22,192.03,246.54,256.40,274.86,286.96,,,,,,,,,,,,,290.22,314.51,294.79,313.09,333.09,346.32,356.38,358.73,368.40,337.49,343.93,351.15,,,,,,,,,,332.09,341.12,363.93,,,,,270.14,292.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-23 22:00:44.120000,L8,249.83,242.35,207.73,211.82,178.35,201.36,193.95,196.20,266.40,255.77,273.21,286.87,254.60,230.48,209.70,196.15,163.84,148.54,146.15,,,,,,294.77,312.84,,,,,,,,337.90,341.45,348.60,,,,,,,,,,330.01,338.35,362.24,,,,,,,,,,,,,,,,,,,303.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01 21:54:31.283000,L8,245.17,239.11,205.14,208.33,173.51,170.60,184.98,187.03,228.88,253.45,269.85,283.72,251.83,228.16,201.35,183.59,162.41,144.91,139.15,,,,,,,,292.31,304.37,330.29,340.37,343.43,349.97,,333.68,338.74,348.85,,,,,,,,,,,332.67,361.72,,,,,263.63,290.31,,,,,,,,,,,,,297.00,,,,,,,316.60,322.88,,,,,,,,,,,263.04,,,,,,,,,320.19,308.55,,,,,,,,,,,,,,,,,,,
2016-02-24 22:00:32.934000,L8,250.50,246.68,210.10,212.38,191.38,217.72,196.35,195.49,270.50,255.47,275.35,287.21,,,,,,,,,262.29,315.59,,,290.53,313.30,,,,,,,,341.38,342.25,,,,,,,,,,,334.09,345.75,,326.63,326.16,,,,,,,296.19,,,,,,,,,,303.58,,,,,,,319.71,322.57,,,,,,,,,,,,,,,,,,,,319.86,309.44,,,,,,,,,,,,,,,,,,,
2016-03-04 21:54:21.556000,L8,248.01,244.71,205.56,211.25,189.46,172.11,206.97,189.35,266.05,253.92,243.14,287.50,,,,,,,,,328.50,311.16,,,286.65,313.21,,,,,,,,340.54,340.91,350.35,139.98,148.64,163.80,171.77,175.85,,,,,332.29,342.52,364.06,,309.51,,,,,,,288.42,,,,,,,291.66,,,302.53,,,,,,,321.09,323.12,,,,,,,,,,,,,,,,,,,,320.90,309.25,294.73,,,,,,,,,,,,,,,,,,
2016-03-20 21:54:15.119000,L8,248.08,242.31,207.30,210.83,193.30,173.09,177.57,186.52,221.92,258.86,272.08,285.61,,,,,,,,,,,,,,,290.56,298.61,348.34,340.54,340.71,343.55,362.50,340.35,335.33,349.65,138.02,143.11,165.77,179.51,177.79,,,,,331.58,345.60,362.48,,,,,260.08,292.93,,,,,,,,,,288.23,,,298.62,,,,,,,316.81,318.15,,,,,,,,,,,,,,,,,,,,311.94,308.38,292.87,,,,,,,,,,,,,,,,,,
2016-03-27 22:00:21.157000,L8,252.07,249.58,227.67,213.70,193.64,217.06,192.15,196.59,267.86,255.80,273.75,286.08,,,,,,,,,265.75,320.96,,,,,,337.01,343.36,353.14,359.04,354.70,362.51,,,,,,,,,,,,,,,,,365.43,,,,,,,291.09,370.55,,,,,,,,,304.33,,,,,,,318.68,319.80,,,,,,,,,,,,,,,,,,,,318.05,309.50,,,,,,,,,,,,,,,,,,,
2016-04-05 21:54:06.527000,L8,250.29,243.01,213.50,214.02,190.34,174.82,172.14,178.98,235.38,173.84,272.05,284.42,256.82,233.87,209.99,192.42,165.27,157.53,,,,,,,,,,,,,,,,,,,146.08,146.94,165.49,172.48,176.09,,,,,,,,,,,,,,,,,,,,,,,286.34,,,301.27,,,,,,,317.50,317.09,,,,,,,,,,,,,,,,,,,,312.62,307.05,289.99,,,,,,,,,,,,,,,,,,
2016-04-21 21:54:00.236000,L8,251.81,247.79,210.69,218.43,206.12,180.97,163.83,182.54,195.85,169.15,267.33,284.40,,,,,,,,,261.90,319.93,,,301.83,323.92,,,,,,,,,,,145.91,158.13,173.59,179.98,178.38,,,,,244.42,,,,351.42,,,,,,,344.22,,,,,,,285.88,,,302.88,,,,,,,314.32,312.11,,,,,,,,,,,,,,,,,,,,301.31,304.91,290.37,,,,,,,,,,,,,,,,,,
2016-04-28 22:00:13.508000,L8,251.11,246.09,217.06,216.92,204.63,184.22,166.62,189.73,197.03,171.77,199.40,279.80,,,,,,,,,266.42,317.92,,,295.29,318.00,,,,,,,,,,,,,,,,,,,,333.09,347.75,,,364.62,,,,,,,241.16,,,,,,,,,,305.07,,,,,,,314.26,258.93,,,,,,,,,,,,,,,,,,,,205.41,,,,,,,,,,,,,,,,,,,,
2016-05-07 21:54:03.416000,L8,222.78,249.94,243.79,219.88,197.88,179.60,162.02,188.76,199.83,265.45,278.35,290.12,,,,,,,,,,,,,,,293.35,307.50,331.78,346.26,347.06,346.11,376.12,,,,,,,,,,,,,,,,,,,,265.68,295.36,,,,,,,,,,,,,300.60,,,,,,,318.66,318.27,,,,,,,,,,,,,,,,,,,,305.84,293.34,,,,,,,,,,,,,,,,,,,
2016-05-23 21:54:05.534000,L8,,,,,,,,,,,,191.70,,,,,,,,,,,,,,,277.56,293.34,317.77,324.07,265.32,,339.57,,,,116.03,131.95,144.12,157.16,157.50,143.02,140.57,103.48,,,,,,,,,245.57,253.08,,,,348.18,,,,,,,,,277.98,,,,,,,285.77,243.21,226.01,232.17,233.24,239.67,251.87,273.43,263.28,264.74,255.56,236.15,247.81,338.96,330.81,325.01,327.99,341.48,,,,180.82,,,100.94,,,,,,,,,,,,72.01,,95.26,246.94,,
2016-06-15 22:00:21.016000,L8,,,203.62,189.66,185.16,177.63,156.81,175.78,184.96,162.93,192.82,215.59,258.99,235.42,207.40,184.45,163.37,158.77,146.19,,,,,,,,287.71,303.20,338.29,341.98,333.32,,349.52,,,,130.75,147.01,161.59,174.23,170.99,,,,,,,,,,,,260.53,293.06,,,,358.05,,,,,,,142.16,253.88,297.08,,,,,,,296.81,253.93,,,,,,,,,,,,347.47,342.37,333.64,336.72,,,,,194.31,,,115.55,,,,,,,,,,,,,,,,,
2016-07-01 22:00:30.433000,L8,,205.75,207.46,196.80,201.43,198.15,161.57,184.50,191.58,168.30,207.62,225.77,,,,,,,,,332.09,272.07,,,,,,,,,,,,,,,136.99,157.24,163.84,174.80,169.74,,,,,,,,345.16,333.91,,,,,,,242.74,,,,,,,,,,307.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-26 21:54:28.635000,L8,,,,,,,,,,,,,,,,,,,,,,,,,256.15,314.24,291.15,304.70,330.00,351.95,347.00,346.49,360.23,,,,,,,,,,,,,240.31,,,,,,,263.99,295.57,,,,360.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.38,340.83,335.86,340.40,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-11 21:54:30.396000,L8,251.15,247.52,222.77,210.96,216.67,188.59,162.97,185.07,198.54,172.53,206.10,260.77,,,,,,,,,,,,,,,,,,,,,,,,,138.17,156.52,161.76,173.51,170.49,,,,,,,,,,,,,,,,,,,,,,,,,,302.11,,,,,,,314.48,266.53,,,,,,,,,,,,,,,,,,,,211.21,,,,,,,,,,,,,,,,,,,,
2016-08-27 21:54:38.045000,L8,307.10,347.05,226.88,219.74,202.43,218.76,193.41,197.73,273.67,237.12,283.23,,,,,,,,,,,,,,,,,,,,,,,,,,138.52,155.46,163.25,176.43,172.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-12 21:54:42.081000,L8,252.32,250.30,223.50,217.97,194.53,232.91,250.70,276.65,,,,,,,,,,,,,,,,,258.75,316.16,292.81,303.31,326.67,339.83,343.63,346.99,359.62,347.48,,,,,,,,,,,,234.99,340.50,,,,,,268.86,290.80,,,,355.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.95,342.26,328.78,332.50,345.55,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-30 21:54:49.407000,L8,265.70,258.74,247.45,223.66,193.03,181.95,204.97,195.43,263.83,266.77,283.52,,,,,,,,,,,,,,,,,,,,,,,,,,145.78,154.38,170.98,181.52,179.71,,,,,,,,285.90,278.83,,,,,,,211.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-15 21:54:48.578000,L8,247.53,238.94,206.33,211.03,179.77,175.54,174.55,188.68,235.06,249.49,270.46,,256.67,229.64,200.92,181.38,163.75,154.78,145.21,,,,,,,,,,,,,,,,,,139.93,150.73,164.40,180.19,171.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-22 22:00:59.693000,L8,247.97,239.64,208.59,210.38,178.67,173.64,177.23,189.58,215.51,249.81,268.74,286.14,260.51,231.11,200.79,182.69,165.03,154.99,143.86,,,,,,,,,,,,,,,341.91,344.84,352.74,,,,,,,,,,,342.58,,,,,,,,,,,,,,,,,,,,300.77,,,,,,,320.81,321.68,,,,,,,,,,,,,,,,,,,,320.31,308.22,,,,,,,,,,,,,,,,,,,
2016-12-17 21:54:43.657000,L8,253.52,240.21,205.44,202.69,171.16,163.98,166.62,192.55,267.09,257.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-09 22:00:50.195000,L8,247.88,237.83,202.03,208.19,174.85,165.53,171.34,,,,,,257.37,227.83,199.39,181.98,162.19,152.79,145.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-25 22:00:44.753000,L8,251.70,244.44,209.31,205.17,171.88,167.07,172.67,186.80,192.12,233.58,180.65,283.23,,,,,,,,,,,,,294.62,308.04,287.30,296.02,325.28,342.26,369.17,,,339.86,355.93,,,,,,,,,,,240.28,336.39,,346.43,263.44,,,265.23,288.70,,,227.00,,,,,,,288.11,,,298.06,,,,,,,313.79,323.22,,,,,,,,,,,,,,,,,,,,318.25,308.82,294.43,,,,,,,,,,,,,,,,,,
2017-02-03 21:54:29.385000,L8,249.21,243.46,204.94,210.72,190.53,170.33,188.01,192.77,265.08,256.07,275.08,288.20,,,,,,,,,320.82,301.80,,,,,325.91,330.38,338.50,,,,,,,,,,,,,,,,,,,,,263.52,,,265.25,295.23,,,233.23,,,,,,,,,,302.64,,,,,,,321.09,324.42,,,,,,,,,,,,,,,,,,,,322.20,,,,,,,,,,,,,,,,,,,,
2017-02-10 22:00:36.499000,L8,253.38,249.48,217.39,214.77,188.69,200.83,208.38,197.69,269.04,260.56,287.92,,,,,,,,,,325.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.56,325.53,,,,,,,308.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.70,,,,,,,,,,,,,,,,,,,,,,
2017-03-30 22:00:14.213000,L8,253.10,250.04,223.21,218.01,191.82,184.07,208.16,195.31,269.40,177.59,249.32,285.85,,,,,,,,,328.12,301.80,,,,,,,,,,,,,,,,159.21,170.81,183.15,178.29,,,,,,,,,260.53,,,,,,,348.81,,,,,,,290.97,,,305.29,,,,,,,319.53,321.18,,,,,,,,,,,,,,,,,,,,315.46,310.23,293.12,,,,,,,,,,,,,,,,,,
2017-04-08 21:53:59.259000,L8,251.12,250.80,245.85,215.82,200.54,185.04,205.99,186.67,271.61,178.64,282.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-15 22:00:06.096000,L8,249.69,249.70,224.89,214.15,190.72,183.49,165.02,184.29,199.51,173.45,269.99,283.49,,,,,,,,,268.57,304.37,,,288.81,323.98,,,,,,,,,,,145.68,153.93,171.65,192.52,179.81,,,,,290.68,,,,359.39,,,,,,,240.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-24 21:53:49.213000,L8,214.76,221.02,199.84,200.31,171.26,167.89,151.22,173.18,178.98,177.25,191.10,245.33,,,,,,,,,,,,,,,283.37,305.13,341.64,342.01,343.44,348.42,353.22,,,,137.09,149.86,162.78,175.11,175.13,,,,,,,,,,,,253.94,284.36,,,,363.64,,,,,,,,,299.92,,,,,,,309.80,313.01,,,,,,,,,,269.72,261.70,355.53,356.10,,,,,,,315.50,305.05,,,,,,,,,,,,,,,,,,,
2017-05-01 21:59:55.729000,L8,253.59,258.26,247.83,226.32,229.55,231.80,174.27,195.88,212.93,176.57,224.08,,,,,,,,,,258.90,321.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.03,,,,,,,233.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-11 21:54:09.489000,L8,,,213.87,196.16,198.13,193.88,161.19,183.47,185.57,170.60,205.64,223.40,,,,,,,,,328.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.63,,,,,,,306.25,,,,,,,,,,303.36,,,,,,,310.09,258.82,,,,,,,,,,,,,,,,,,,,200.85,,,,,,,,,,,,,,,,,,,,
2017-06-27 21:54:14.417000,L8,237.68,226.65,219.20,206.76,197.23,206.73,167.65,193.78,198.17,233.14,211.52,247.76,,,,,,,,,262.08,301.90,,,,,,335.64,345.25,351.55,360.41,358.88,363.52,,,,,,,,,,,,,,,,328.08,258.28,,,,,,,240.00,364.63,,,,,,,,,309.27,,,,,,,,,,,,,,,,,,,,,,,,,316.50,325.08,,,,,,,,,,,,,,,,,,,,,,
2017-07-04 22:00:26.578000,L8,,218.29,215.97,200.93,208.14,211.07,160.94,186.68,192.81,170.93,210.60,232.82,,,,,,,,,264.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.51,,,,,,,240.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-14 21:54:31.218000,L8,,,,,,,,178.75,197.12,183.37,193.78,249.94,258.29,236.15,200.30,176.71,155.31,148.42,139.87,,,,,,,,297.80,310.34,344.38,345.46,353.43,352.68,362.49,,,,145.82,154.06,167.21,178.83,176.61,,,,,,,,,,,,,300.62,,,,366.36,,,,,,284.87,,,299.88,,,,,,,309.47,262.28,,,,,,,,,,,,,,,,,,,,297.04,298.50,290.18,,,,,,,,,,,,,,,,,,
2017-08-21 22:00:43.875000,L8,248.44,251.25,218.43,211.04,194.82,221.09,174.11,193.74,199.02,181.60,271.96,288.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-22 22:00:49.855000,L8,253.62,255.87,233.27,218.10,189.54,220.63,177.32,189.42,183.27,165.89,190.02,231.41,,,,,,,,,321.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.07,,,,,,,334.60,,,,,,,,,,294.68,,,,,,,302.78,312.56,,,,,,,,,,,,,,,,,,,,315.16,308.03,,,,,,,,,,,,,,,,,,,
2017-10-01 21:54:42.738000,L8,248.51,244.31,218.13,210.95,189.40,180.81,181.59,186.60,192.91,258.68,274.82,289.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04 21:54:37.226000,L8,249.61,240.24,206.19,212.09,177.70,176.78,181.58,186.31,238.79,255.10,274.09,287.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11 22:00:48.493000,L8,248.20,239.72,206.38,211.68,178.06,172.78,188.80,188.97,243.05,253.88,275.12,289.20,,,,,,,,,318.74,,,,,,297.62,310.20,328.48,341.79,346.48,350.75,358.57,,,,,,,,,,,,,,,,,304.61,,,267.97,296.31,,,286.31,370.79,,,,,,,,,303.48,,,,,,,323.00,324.25,,,,,,,,,,,,,,,,,,,,322.43,308.12,,,,,,,,,,,,,,,,,,,
2017-12-20 21:54:40.369000,L8,248.04,239.76,203.64,211.71,176.07,168.14,195.27,,,,,,,231.71,209.12,189.35,171.83,158.74,143.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12 22:00:43.434000,L8,255.12,252.38,209.41,219.03,189.13,178.12,154.00,197.86,263.99,259.75,274.93,289.50,253.89,234.80,207.72,188.81,169.26,161.48,145.77,,,,,,205.75,237.99,,,,,,,,277.78,,,,,,,,,,,,244.89,342.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-22 21:54:13.622000,L8,253.82,252.60,241.88,219.28,192.52,177.32,229.92,190.49,268.56,267.41,280.18,292.39,,,,,,,,,,,,,301.73,321.27,297.16,306.42,344.71,352.33,368.21,353.06,368.48,,,,,,,,,,,,,303.38,,,,,,,268.44,296.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-10 21:54:04.984000,L8,251.58,251.28,245.69,215.27,184.51,219.04,212.22,190.48,273.33,,,,,,,,,,,,323.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.75,,,,,,,283.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-26 21:53:57.680000,L8,251.73,246.34,246.86,212.61,189.34,216.69,210.52,185.90,267.67,260.33,278.15,287.41,,,,,,,,,324.99,,,,,,297.21,309.34,355.90,363.78,,,,,,,,,,,,,,,,,,,319.65,330.34,,,,297.73,,,349.33,,,,,,,292.05,,,304.52,,,,,,,320.93,321.62,,,,,,,,,,,,,,,,,,,,316.34,309.96,294.60,,,,,,,,,,,,,,,,,,
2018-04-11 21:53:49.309000,L8,251.61,252.85,225.61,212.34,198.61,182.06,167.28,190.21,267.01,177.80,278.97,285.55,,,,,,,,,330.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.62,,,,,,,345.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18 21:59:55.573000,L8,249.40,249.28,226.19,212.74,195.17,183.57,175.57,184.73,232.86,180.80,271.03,285.06,,,,,,,,,265.46,299.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.38,,,,,,,238.12,,,,,,,291.40,,,306.23,,,,,,,318.01,318.06,,,,,,,,,,,,,,,,,,,,304.38,306.81,291.85,,,,,,,,,,,,,,,,,,
2018-06-14 21:53:21.713000,L8,,202.85,208.69,195.44,192.49,195.50,160.75,178.66,189.51,174.86,202.79,233.85,,,,,,,,,332.98,,,,299.76,323.66,,,,,,,,,,,140.78,158.45,170.42,183.29,177.87,,,,,286.40,,,,260.59,,,,,,,241.42,,,,,,,258.26,262.67,,301.34,,,,,,,308.78,263.91,,,,,,,,,,,,,,,,,,,,300.91,286.54,270.71,,,,,,,,,,,,,,,,,,
2018-06-30 21:53:31.667000,L8,,,,,,,,,,,,,221.33,212.91,179.29,132.43,124.82,116.58,120.48,88.98,,,,,,,,,,,,,,,,321.48,128.66,142.31,158.46,169.96,169.33,,,,,,,316.01,,,,,,,,,,,242.19,244.21,253.28,255.91,205.65,,,,,,230.77,249.04,251.12,236.99,230.98,,,,,,,,,,,,,,,282.82,287.80,282.25,333.74,,,284.38,,,,117.84,,206.58,236.96,,,,,248.72,318.81,280.84,,,,,216.10,199.15,196.28
2018-07-16 21:53:39.240000,L8,249.31,246.70,210.65,204.90,184.18,191.93,166.64,196.75,208.65,224.60,217.36,279.41,,,,,,,,,,,,,,,,340.48,341.21,349.83,354.61,360.06,364.04,,,,,,,,,,,,,,,,,,,,,,,,,368.38,,,,,,284.32,,,,,,,,,,320.11,321.36,,,,,,,,,,,,,,,,,,,,317.71,303.66,290.56,,,,,,,,,,,,,,,,,,
2018-07-23 21:59:52.623000,L8,239.20,241.07,205.28,193.11,190.20,181.73,155.80,,,,,,,,,,,,,,,,,231.89,253.08,272.68,,,,,,,,,,,,,,,,,,,,255.06,,,,,,,,,,,,,,,,,,274.27,,,,,,,,,,309.13,279.10,,,,,,,,,,,,,,,,,,,,298.88,285.89,278.34,,,,,,,,,,,,,,,,,,
2018-08-01 21:53:46.752000,L8,246.83,254.31,217.97,201.80,214.15,191.01,162.22,184.10,192.87,174.49,210.16,240.14,,,,,,,,,258.91,289.92,,,266.09,321.79,,,,,,,,,,,,,,,,,,,,246.36,,,,260.45,,,,,,,237.56,,,,,,,283.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.97,179.88,,,,,,,,,,,,,,,,,,
2018-08-08 22:00:01.706000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.31,340.39,344.70,136.30,144.76,162.05,178.93,171.24,,,,,,307.28,361.28,,,,,,,,,,,240.63,242.62,271.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.60,177.55,,,,,,,,,,,,,,
2018-08-24 22:00:09.684000,L8,249.14,256.63,227.75,211.14,206.32,218.97,168.09,195.26,269.26,177.76,278.23,,,,,,,,,,269.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.30,265.92,,,,,,,238.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-02 21:54:02.263000,L8,,,197.32,191.45,163.81,165.11,159.89,187.19,192.23,181.83,269.50,284.50,,,,,,,,64.27,,,,,,,299.35,306.92,328.96,338.97,342.91,347.87,364.41,337.75,348.49,352.11,130.52,149.20,158.18,174.32,174.18,,,,,,278.94,364.18,,,31.73,17.69,,298.85,19.16,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.26,,,,,,,,,,,,53.85,,,,,
2018-09-09 22:00:15.248000,L8,247.26,250.60,218.52,209.24,185.24,221.73,175.44,194.10,267.31,259.48,282.42,285.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
