dates,satname,nzd0351-0000,nzd0351-0001,nzd0351-0002,nzd0351-0003,nzd0351-0004,nzd0351-0005,nzd0351-0006,nzd0351-0007,nzd0351-0008,nzd0351-0009,nzd0351-0010,nzd0351-0011,nzd0351-0012,nzd0351-0013,nzd0351-0014,nzd0351-0015,nzd0351-0016,nzd0351-0017,nzd0351-0018,nzd0351-0019,nzd0351-0020,nzd0351-0021,nzd0351-0022,nzd0351-0023,nzd0351-0024,nzd0351-0025,nzd0351-0026,nzd0351-0027,nzd0351-0028,nzd0351-0029,nzd0351-0030,nzd0351-0031,nzd0351-0032,nzd0351-0033,nzd0351-0034,nzd0351-0035,nzd0351-0036,nzd0351-0037,nzd0351-0038,nzd0351-0039,nzd0351-0040,nzd0351-0041,nzd0351-0042,nzd0351-0043,nzd0351-0044,nzd0351-0045,nzd0351-0046,nzd0351-0047,nzd0351-0048,nzd0351-0049,nzd0351-0050,nzd0351-0051,nzd0351-0052,nzd0351-0053,nzd0351-0054,nzd0351-0055,nzd0351-0056,nzd0351-0057,nzd0351-0058,nzd0351-0059,nzd0351-0060,nzd0351-0061,nzd0351-0062,nzd0351-0063,nzd0351-0064,nzd0351-0065,nzd0351-0066,nzd0351-0067,nzd0351-0068,nzd0351-0069,nzd0351-0070,nzd0351-0071,nzd0351-0072,nzd0351-0073,nzd0351-0074,nzd0351-0075,nzd0351-0076,nzd0351-0077,nzd0351-0078,nzd0351-0079,nzd0351-0080,nzd0351-0081,nzd0351-0082,nzd0351-0083,nzd0351-0084,nzd0351-0085,nzd0351-0086,nzd0351-0087,nzd0351-0088,nzd0351-0089,nzd0351-0090,nzd0351-0091,nzd0351-0092,nzd0351-0093,nzd0351-0094,nzd0351-0095,nzd0351-0096,nzd0351-0097,nzd0351-0098,nzd0351-0099,nzd0351-0100,nzd0351-0101,nzd0351-0102,nzd0351-0103,nzd0351-0104,nzd0351-0105,nzd0351-0106,nzd0351-0107,nzd0351-0108,nzd0351-0109,nzd0351-0110,nzd0351-0111,nzd0351-0112,nzd0351-0113,nzd0351-0114,nzd0351-0115,nzd0351-0116,nzd0351-0117,nzd0351-0118,nzd0351-0119,nzd0351-0120,nzd0351-0121,nzd0351-0122,nzd0351-0123,nzd0351-0124,nzd0351-0125,nzd0351-0126,nzd0351-0127,nzd0351-0128,nzd0351-0129,nzd0351-0130,nzd0351-0131,nzd0351-0132,nzd0351-0133,nzd0351-0134,nzd0351-0135,nzd0351-0136,nzd0351-0137,nzd0351-0138,nzd0351-0139,nzd0351-0140,nzd0351-0141,nzd0351-0142,nzd0351-0143,nzd0351-0144,nzd0351-0145,nzd0351-0146,nzd0351-0147,nzd0351-0148,nzd0351-0149,nzd0351-0150,nzd0351-0151,nzd0351-0152,nzd0351-0153,nzd0351-0154,nzd0351-0155,nzd0351-0156,nzd0351-0157,nzd0351-0158,nzd0351-0159,nzd0351-0160,nzd0351-0161,nzd0351-0162,nzd0351-0163,nzd0351-0164,nzd0351-0165,nzd0351-0166,nzd0351-0167,nzd0351-0168,nzd0351-0169,nzd0351-0170,nzd0351-0171,nzd0351-0172
2004-05-18 22:00:14.650000,L5,226.66,204.16,193.49,191.19,186.43,190.41,,,,,,,,,,,,,,,,,,,,,,,,,,,168.42,183.97,195.51,184.46,196.75,212.40,209.03,217.97,196.46,205.94,200.27,182.03,194.44,181.19,181.33,186.62,178.02,177.86,181.47,172.65,196.02,171.26,194.26,185.18,184.02,178.07,187.03,182.41,177.40,186.09,172.46,196.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-10 22:04:35.857000,L5,,,,,,,,,,,,,,,,,,178.42,174.71,183.76,181.65,174.04,174.42,164.74,,,,,,,164.48,174.14,179.82,179.30,173.55,181.85,187.85,167.85,,,,,,178.45,183.00,188.30,182.87,193.16,180.69,177.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-23 22:00:07.370000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.39,181.51,178.65,201.31,194.62,187.22,185.06,,,168.02,176.38,179.00,171.12,177.75,173.84,183.83,183.27,193.71,179.89,184.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-25 22:03:29.142000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.61,181.37,178.01,184.11,178.33,183.67,169.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-24 22:04:54.778000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.77,200.90,200.46,216.72,192.99,209.33,187.82,198.87,182.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-15 22:09:34.535000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.63,190.29,182.87,188.77,184.81,184.45,190.44,181.14,172.64,180.09,,,172.77,178.17,183.24,181.25,175.70,188.87,192.91,184.88,175.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-11 22:21:31.047000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.89,216.78,212.19,211.35,198.90,209.88,219.53,214.42,217.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-05 22:15:27.079000,L8,,,,,,,,,,,,,,,,,,,540.12,333.18,333.27,352.18,451.50,508.59,515.46,303.81,,,,193.75,322.04,302.62,302.17,203.09,491.54,514.07,524.42,482.80,465.83,455.98,332.37,284.57,285.15,268.60,263.98,283.70,300.74,230.81,234.98,230.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.94,180.43,179.11,329.06,347.90,355.37,189.39,175.71,,,,,,,,198.38,199.19,189.87,188.53,182.97,196.34,205.14,203.89,199.69,197.28,,,,,,,,,,,,,502.74,488.36,492.59,509.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-18 22:21:25.531000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.52,185.49,188.48,197.82,187.83,177.28,170.85,,,170.93,187.66,203.36,190.47,212.61,,,,,,,,,,,,,,,,,176.29,183.95,192.58,188.90,179.70,177.94,174.62,,,,,171.21,181.92,185.02,182.48,181.01,188.72,192.93,,213.21,213.87,199.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-12 22:15:08.029000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.64,469.83,467.46,457.21,,439.96,444.51,436.91,454.07,437.08,451.55,441.95,,,,,,,,,,,,,,,,,317.87,332.01,231.40,,,272.00,297.93,308.99,436.39,451.02,416.96,410.96,377.95,381.62,365.80,371.19,,,,,,,,,,,,,373.86,243.66,333.65,305.64,277.88,258.71,367.73,382.78,397.36,510.90,448.77,,482.07,,237.49,385.77,387.90,393.57,396.57,396.56,415.43,376.86,299.63,208.56,,487.54,499.61,509.59,253.89,240.97,249.27,204.21,251.03,249.33,210.07,210.20,221.03,223.96,206.88,184.41,,,,484.25,497.21,502.70,509.59,497.83,504.89,506.42,512.27,359.33,,,,,,369.21,376.80,384.63,386.76,394.89,387.86,384.01,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-14 22:14:57.422000,L8,,,,,,,,285.24,304.57,190.77,382.77,290.60,288.40,240.06,279.88,294.95,303.31,259.47,243.77,228.68,235.34,262.34,288.44,203.90,221.41,170.88,188.20,234.23,221.74,215.61,235.35,223.65,249.60,290.09,232.34,263.07,307.63,217.79,189.28,274.77,334.48,341.02,350.91,236.13,306.32,314.59,286.86,324.23,213.19,237.08,379.92,382.03,366.33,369.32,362.85,229.72,340.53,345.84,341.23,208.97,259.38,191.09,291.33,302.06,287.91,192.14,180.92,206.71,213.11,207.37,314.44,329.79,197.90,191.52,192.36,192.00,210.15,201.56,196.06,191.35,164.82,186.80,211.57,210.55,217.01,211.89,214.80,224.60,223.26,217.58,197.84,187.85,190.31,186.52,197.48,194.77,191.78,242.07,270.25,298.25,217.15,328.20,172.64,184.78,214.23,229.12,193.69,184.81,199.06,207.15,216.17,194.93,203.15,213.82,183.26,208.75,219.46,198.74,222.62,421.38,341.24,315.32,379.65,387.30,303.74,228.95,208.39,308.96,341.04,345.61,275.47,328.56,329.80,357.79,337.09,179.11,198.84,222.32,199.16,206.29,181.42,182.94,172.67,185.61,194.58,204.01,177.59,,166.04,175.48,192.73,210.72,193.90,181.46,174.36,175.04,183.09,172.87,313.29,323.71,292.49,,,,,,,,276.24,284.55,294.82,321.80,441.71
2014-02-07 22:20:33.142000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.25,174.06,175.96,179.28,182.78,179.96,186.80,177.58,180.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.81,391.83,406.71,415.20,422.09,426.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-16 22:14:14.638000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.02,177.97,184.18,195.67,193.27,202.24,201.30,211.97,241.85,247.17,207.02,193.98,197.59,207.25,208.99,254.94,265.93,412.99,397.62,249.63,251.23,251.63,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-20 22:13:49.616000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.27,172.83,173.31,178.53,175.75,172.40,175.53,175.24,175.40,179.03,174.49,173.55,174.19,,,,,,417.77,422.80,437.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.07,406.60,393.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-05 22:13:34.516000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.02,300.50,301.54,,,,,,,,,,,,,,,,,,,,,427.79,445.69,447.76,,,,,,,,423.71,431.66,450.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-14 22:19:08.687000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.89,170.06,180.21,179.57,182.36,189.22,184.66,195.80,188.39,182.16,197.21,178.28,175.47,189.19,190.70,195.39,176.41,190.94,,,,171.49,174.80,181.95,203.84,194.73,185.65,196.49,195.73,200.14,187.20,189.39,197.59,,,,,184.03,186.70,184.29,189.57,192.11,203.63,,,,,,,,,442.34,400.25,415.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30 22:19:10.974000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.63,409.27,418.73,438.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.22,202.42,206.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-26 22:13:18.997000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.18,302.49,278.63,324.44,,169.83,177.57,174.02,185.62,212.93,,,,,,,,,,,,200.95,207.06,203.56,196.91,208.36,213.86,202.77,201.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-27 22:13:29.246000,L8,,,,,,,,,,,,,,,190.20,199.71,203.88,218.61,215.09,171.40,,,,,,,,,,,,178.91,190.85,191.19,202.50,222.29,223.08,231.28,244.83,257.84,228.87,204.96,178.88,198.42,200.43,183.09,172.24,,,,,,,,,183.22,214.03,234.94,246.03,,,,,,,,,,243.08,207.11,238.76,262.08,233.83,301.59,230.40,212.71,190.91,,,,,172.42,217.89,303.34,262.85,234.17,260.66,208.83,225.75,262.45,322.55,276.47,253.66,264.53,238.38,284.92,294.55,242.89,196.41,303.68,292.80,257.38,231.94,239.23,181.28,227.55,223.71,220.54,186.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-03 22:19:42.686000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.07,172.85,176.43,174.85,174.41,177.53,173.41,173.35,172.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-28 22:13:32.732000,L8,,,,,,,347.63,359.27,397.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.88,354.41,346.71,,,,,,,,,,,,,,,,,,,,,,,,,,224.62,239.34,248.57,262.53,,,,,,,,,,,,511.10,523.09,539.13,530.75,533.49,548.42,,,,,,,,,,,,,,,,,,,,,,,,,218.41,214.80,210.39,224.16,200.83,230.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-14 22:13:38.532000,L8,,,,,,,,,,,,,,,,521.92,517.66,269.55,271.77,280.86,,,,517.88,526.46,530.67,304.41,311.45,330.23,339.37,,,377.10,381.25,395.44,390.87,166.41,171.00,173.54,171.92,174.03,173.52,173.46,175.34,169.96,170.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.74,402.07,432.58,424.63,,,436.31,452.24,460.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-06 22:19:49.237000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.01,185.71,195.73,199.85,194.43,208.48,216.38,201.34,196.46,190.30,198.60,205.99,202.93,206.90,202.69,219.32,221.79,197.97,197.91,194.38,197.42,191.18,202.60,216.03,209.85,225.74,222.49,222.94,242.31,198.99,199.47,215.76,190.40,202.26,164.58,181.11,195.30,190.81,195.12,195.01,174.64,175.03,173.85,177.08,176.32,177.41,176.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.12,192.01,171.32,177.48,185.27,184.27,209.69,185.14,178.37,187.86,192.29,175.10,190.18,196.94,186.19,181.36,203.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-15 22:13:37.425000,L8,,,,,,,,,,,,483.82,522.26,528.92,534.29,536.51,,,,,,,,,,,,,,,,,,,417.42,426.68,442.53,,,,,,,,,,,,,,,,,,,,,,,,,170.54,176.55,234.33,243.62,255.07,259.65,261.95,237.98,,,,,,,,,,,,,,,,,,,,,,,,,238.19,233.24,231.09,233.35,231.21,217.30,,,,,206.56,284.58,231.70,215.40,270.79,204.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-22 22:19:45.715000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.66,181.49,178.33,186.48,190.14,185.40,204.90,184.15,172.06,178.15,210.54,185.85,209.52,206.16,201.14,205.93,209.54,191.76,203.16,195.48,,,,205.15,202.29,202.39,178.28,181.90,189.08,194.83,,,,201.04,203.02,198.97,194.38,196.90,193.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-25 22:19:32.598000,L8,,,,,,,,,,,,421.55,431.97,460.44,473.81,,,,,,,,,,,,,,,,,,,,,,174.49,176.47,176.10,175.61,177.65,175.74,174.36,170.53,171.16,168.08,172.49,,,,,,,,,,,,,,,,,,,,,,,,,419.39,433.46,441.98,433.68,439.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10 22:19:26.793000,L8,,,,,,,,,,,,,,,,,,,,,,343.84,343.22,354.27,350.27,,,,,,385.33,381.64,375.28,385.56,401.17,385.58,382.06,435.43,176.65,173.54,175.60,174.37,332.32,337.17,335.79,325.57,314.70,320.63,339.08,,,458.84,473.74,479.70,459.29,453.34,,,,,,,,,,,,,,,,,,,,,408.08,416.21,429.13,435.37,,,,,421.12,412.04,396.39,401.88,423.83,422.63,427.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.49,524.42,532.74,532.33,535.43,548.03,,,,,,,,,,,,,,,,,,,,,,,,,463.88,470.51,474.22,454.41,472.45,478.53,,,,,,,,,,,
2015-02-19 22:13:13.545000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.75,389.35,,450.44,483.44,504.68,425.16,328.15,525.96,172.28,173.34,195.95,202.39,216.38,413.07,208.55,257.67,344.73,407.82,412.01,383.06,363.48,276.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-14 22:19:11.321000,L8,,,,,,,,,,372.52,398.15,393.10,379.30,450.04,460.98,468.11,,,,,,,,,,,,,,,,,362.40,378.37,394.82,424.66,,,,,,,,,,,,,477.51,499.58,505.56,516.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23 22:12:56.955000,L8,,,,,,,,,,,,,,,230.14,220.48,231.50,265.16,264.57,264.64,,,,,,,,,,,,,,,,168.76,170.08,175.62,173.89,170.55,175.00,177.60,178.72,175.46,170.11,168.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30 22:19:01.640000,L8,360.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.58,178.36,173.90,171.29,176.66,176.12,178.36,176.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.81,475.31,486.20,466.65,,,,,,,,,,,,,,
2015-04-15 22:18:58.633000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.95,377.92,387.61,,,,,,,,,,,,,,,203.26,207.25,237.56,,,350.07,336.52,335.88,,,,,,,,,,,,,,,,,,,411.83,405.98,417.70,,414.29,432.41,195.22,207.71,196.68,421.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.73,371.64,389.71,196.50,219.58,218.51,227.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26 22:12:28.969000,L8,,,,,,,,,,,,,,,,458.87,472.07,472.64,481.32,,,509.98,521.78,512.82,,,508.35,514.46,510.77,506.88,520.06,516.45,,,,,168.03,174.22,174.00,172.93,175.54,171.78,508.85,512.82,508.04,507.51,516.42,517.10,,,,,,,,,,,,,,550.13,512.88,542.21,530.40,,,,,,,,,,,,,,,,,,,,,505.49,516.72,546.44,538.36,546.55,,,,,,,,,,545.57,547.14,542.98,517.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.71,460.87,468.41,480.55,491.87,491.52,,,,508.90,528.89,511.65,546.55,529.07,532.96,537.77,520.62,521.85,530.26,,,,,,,,,,,,,,,,,,
2015-07-20 22:19:10.496000,L8,,,,,,,,,,,,,,,,,486.27,502.32,509.38,491.27,,,,,,,215.36,223.30,240.93,315.26,325.91,362.80,545.69,544.73,326.69,382.88,360.39,,,,,,,,,,,,,,,,394.83,405.49,,238.48,261.01,265.88,280.35,279.28,279.88,263.33,258.13,250.58,251.50,,230.28,224.26,226.39,225.51,,,,,,,,,,,,,,,,,,,,359.86,353.72,370.90,377.88,364.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.61,419.62,431.95,426.97,,,476.19,476.45,439.09,433.86,443.88,,,,,,,,,,,,,,,,,,
2015-07-29 22:13:01.696000,L8,,440.11,399.72,407.17,303.49,281.34,,428.80,436.14,262.51,464.72,453.79,492.61,461.77,511.23,533.89,458.58,398.64,347.31,367.38,351.36,380.51,390.34,416.07,,,,,,,,,,,,,,,,,405.56,443.24,501.38,444.03,476.87,470.29,456.90,445.98,425.43,377.11,527.93,554.39,,,,,,,,,,,,,,535.90,488.11,504.21,445.58,444.30,422.94,,,,,,,,,437.04,516.40,,,,,,,,,,,,,,,,,,,,,401.33,432.63,400.34,,,,,,,,,,,,,,502.96,434.46,389.56,511.55,502.34,504.46,495.96,489.44,,,,,,,,,455.70,493.51,404.62,519.35,460.73,,504.56,523.04,499.42,,528.20,530.90,375.52,354.63,289.95,,,,,,,,,496.43,418.64,347.09,285.42,244.65,180.04,334.73,289.42,543.55,,,,,,,239.69,233.65
2015-09-06 22:19:26.774000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.04,299.11,293.64,300.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.68,499.31,469.30,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-24 22:19:40.609000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.11,224.11,224.98,227.26,209.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.76,208.62,212.52,201.45,234.08,244.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-20 22:13:33.327000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.29,171.93,173.04,180.36,179.19,175.49,175.66,173.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.68,420.32,437.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-27 22:19:43.199000,L8,,,,,,,,,,,,,,,176.73,180.73,190.63,186.64,229.68,211.72,221.10,197.10,221.84,232.45,238.44,245.24,173.36,229.05,184.04,245.57,332.44,330.04,,178.27,184.69,180.49,210.52,251.36,271.58,292.91,229.29,260.54,179.27,182.86,180.83,180.03,182.06,178.55,181.23,183.29,178.18,184.99,180.55,175.20,177.79,178.12,172.14,175.03,208.66,221.01,228.19,229.98,232.67,224.02,247.36,245.62,208.77,213.68,204.18,,194.25,191.88,198.39,200.92,206.75,213.70,213.64,169.33,213.55,227.99,217.77,205.55,190.30,176.88,177.22,170.10,170.63,186.08,189.97,183.07,245.87,240.99,262.86,235.53,256.71,270.05,292.69,289.32,281.53,,,,,244.75,265.59,193.19,197.17,201.54,192.33,192.83,197.38,,200.97,205.03,214.96,205.45,218.67,201.49,204.98,204.75,209.77,220.65,236.22,211.83,200.74,193.49,185.61,176.12,177.30,182.84,179.40,204.52,218.41,221.86,220.82,179.68,187.06,191.90,192.85,205.22,215.58,205.11,199.59,208.78,207.25,207.12,171.46,178.53,209.04,215.00,220.85,227.97,204.45,197.90,208.88,217.88,226.75,224.19,208.14,212.99,206.81,198.81,199.65,294.61,314.85,295.38,269.34,218.72,,,,,
2016-01-05 22:13:29.107000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.14,172.08,174.43,179.25,182.13,178.32,177.52,178.34,175.75,176.12,174.33,172.00,171.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-06 22:13:25.747000,L8,,,,,,,,,,,,,,,,,,,,,,183.28,188.99,188.84,190.77,197.30,207.34,214.02,216.20,,,,,,166.39,185.11,204.99,207.17,207.27,223.36,199.15,204.59,209.67,178.54,191.03,202.98,218.59,202.92,212.24,209.59,220.52,222.78,182.39,,,,,,,,,,212.17,218.23,198.72,204.06,216.51,197.40,199.73,202.99,219.76,196.29,213.35,228.71,283.18,228.51,195.32,185.42,,,,,,,187.60,208.38,218.78,190.61,181.07,192.78,195.13,165.09,,,,,,,,,,,,,,,,,,,,,,,,,,,178.37,192.23,187.16,190.22,200.53,197.05,178.50,188.15,185.07,169.15,,,,,,,,,,,,,,,,187.83,196.39,207.33,201.82,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-13 22:19:32.514000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.68,415.96,421.37,421.06,430.30,421.82,419.99,445.56,451.44,448.70,456.55,451.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
