dates,nzd0351-0000,nzd0351-0001,nzd0351-0002,nzd0351-0003,nzd0351-0004,nzd0351-0005,nzd0351-0006,nzd0351-0007,nzd0351-0008,nzd0351-0009,nzd0351-0010,nzd0351-0011,nzd0351-0012,nzd0351-0013,nzd0351-0014,nzd0351-0015,nzd0351-0016,nzd0351-0017,nzd0351-0018,nzd0351-0019,nzd0351-0020,nzd0351-0021,nzd0351-0022,nzd0351-0023,nzd0351-0024,nzd0351-0025,nzd0351-0026,nzd0351-0027,nzd0351-0028,nzd0351-0029,nzd0351-0030,nzd0351-0031,nzd0351-0032,nzd0351-0033,nzd0351-0034,nzd0351-0035,nzd0351-0036,nzd0351-0037,nzd0351-0038,nzd0351-0039,nzd0351-0040,nzd0351-0041,nzd0351-0042,nzd0351-0043,nzd0351-0044,nzd0351-0045,nzd0351-0046,nzd0351-0047,nzd0351-0048,nzd0351-0049,nzd0351-0050,nzd0351-0051,nzd0351-0052,nzd0351-0053,nzd0351-0054,nzd0351-0055,nzd0351-0056,nzd0351-0057,nzd0351-0058,nzd0351-0059,nzd0351-0060,nzd0351-0061,nzd0351-0062,nzd0351-0063,nzd0351-0064,nzd0351-0065,nzd0351-0066,nzd0351-0067,nzd0351-0068,nzd0351-0069,nzd0351-0070,nzd0351-0071,nzd0351-0072,nzd0351-0073,nzd0351-0074,nzd0351-0075,nzd0351-0076,nzd0351-0077,nzd0351-0078,nzd0351-0079,nzd0351-0080,nzd0351-0081,nzd0351-0082,nzd0351-0083,nzd0351-0084,nzd0351-0085,nzd0351-0086,nzd0351-0087,nzd0351-0088,nzd0351-0089,nzd0351-0090,nzd0351-0091,nzd0351-0092,nzd0351-0093,nzd0351-0094,nzd0351-0095,nzd0351-0096,nzd0351-0097,nzd0351-0098,nzd0351-0099,nzd0351-0100,nzd0351-0101,nzd0351-0102,nzd0351-0103,nzd0351-0104,nzd0351-0105,nzd0351-0106,nzd0351-0107,nzd0351-0108,nzd0351-0109,nzd0351-0110,nzd0351-0111,nzd0351-0112,nzd0351-0113,nzd0351-0114,nzd0351-0115,nzd0351-0116,nzd0351-0117,nzd0351-0118,nzd0351-0119,nzd0351-0120,nzd0351-0121,nzd0351-0122,nzd0351-0123,nzd0351-0124,nzd0351-0125,nzd0351-0126,nzd0351-0127,nzd0351-0128,nzd0351-0129,nzd0351-0130,nzd0351-0131,nzd0351-0132,nzd0351-0133,nzd0351-0134,nzd0351-0135,nzd0351-0136,nzd0351-0137,nzd0351-0138,nzd0351-0139,nzd0351-0140,nzd0351-0141,nzd0351-0142,nzd0351-0143,nzd0351-0144,nzd0351-0145,nzd0351-0146,nzd0351-0147,nzd0351-0148,nzd0351-0149,nzd0351-0150,nzd0351-0151,nzd0351-0152,nzd0351-0153,nzd0351-0154,nzd0351-0155,nzd0351-0156,nzd0351-0157,nzd0351-0158,nzd0351-0159,nzd0351-0160,nzd0351-0161,nzd0351-0162,nzd0351-0163,nzd0351-0164,nzd0351-0165,nzd0351-0166,nzd0351-0167,nzd0351-0168,nzd0351-0169,nzd0351-0170,nzd0351-0171,nzd0351-0172,satname
2024-04-07 22:19:11+00:00,,,,,236.57000000000002,,221.54,,189.05,221.625,205.28,224.17,236.61,321.4,193.72,177.65,207.23,212.9,224.74,216.67333333333332,210.84,221.02333333333334,212.97,221.86333333333334,201.22,221.365,215.67,176.47000000000003,198.16333333333333,197.99333333333334,187.24666666666667,216.13,199.52,210.8,208.91,194.95666666666668,176.828,181.06428571428572,181.76,186.1988888888889,182.90625,189.19111111111113,188.915,183.89000000000001,171.6057142857143,172.19666666666663,177.93666666666664,197.885,201.34,194.01333333333332,225.91,196.565,199.44333333333336,199.26,210.85,226.875,228.36333333333334,218.494,228.13666666666668,230.16,197.49333333333334,216.14249999999998,232.33,197.34,204.01,207.10333333333332,200.47,197.16,199.89,210.93,,196.055,192.08499999999998,302.19,211.87,202.525,200.195,188.41,185.57,223.3,203.0,225.76,197.555,195.44,196.93,193.85000000000002,192.005,200.47500000000002,213.39,192.87,199.98000000000002,235.33,223.0,182.85500000000002,192.77333333333334,177.53666666666663,182.03666666666663,208.01333333333332,192.14999999999998,196.4466666666667,190.17666666666665,197.31750000000002,192.375,198.9,184.64333333333332,186.7625,184.19999999999996,194.51666666666665,194.5666666666667,194.08999999999997,187.945,235.33999999999997,207.79,206.01,182.57,221.125,219.37,206.52,224.97,227.565,230.06,220.04,238.78,,,,,172.75,204.06,205.85,,205.38,191.31,198.34,193.87,,,,218.86,234.84,220.99,,193.96,190.22,223.93,,234.25,256.0,260.37,245.45,,207.32,173.65,,,,,,,,,,236.15,,236.07,219.62,220.28,237.9,244.55,,237.93,,,L8
2024-04-23 22:19:02+00:00,,,,,236.57000000000002,,221.54,,189.05,221.625,205.28,224.17,236.61,321.4,193.72,177.65,207.23,212.9,224.74,216.67333333333332,210.84,221.02333333333334,206.1775,215.15,198.05666666666664,211.65666666666667,209.2975,179.61,196.3225,193.735,187.8925,213.98,198.375,210.71666666666667,206.5075,194.1375,180.62833333333333,185.405,184.77599999999998,189.702,187.55777777777777,193.938,191.88666666666666,188.575,171.6057142857143,172.19666666666663,182.58571428571426,200.514,201.34,194.01333333333332,225.91,193.342,199.3125,203.198,208.6575,215.64333333333335,222.5925,217.20166666666668,218.13250000000002,230.985,204.4575,211.42799999999997,232.33,197.34,204.01,207.10333333333332,200.47,197.16,199.89,210.93,,196.055,192.08499999999998,302.19,211.87,202.525,200.195,188.41,185.57,223.3,203.0,225.76,197.555,189.25666666666666,196.47,193.82333333333335,191.4333333333333,200.1833333333333,203.755,187.83499999999998,199.98000000000002,235.33,223.0,182.85500000000002,192.77333333333334,177.53666666666663,182.03666666666663,208.01333333333332,192.14999999999998,196.4466666666667,190.17666666666665,197.31750000000002,192.375,198.9,184.64333333333332,186.7625,184.19999999999996,194.51666666666665,194.5666666666667,194.08999999999997,187.945,235.33999999999997,207.79,206.01,182.57,221.125,219.37,206.52,224.97,227.565,230.06,220.04,238.78,,,,,172.75,204.06,205.85,,205.38,191.31,198.34,193.87,,,,218.86,234.84,220.99,,193.96,190.22,223.93,,234.25,256.0,260.37,245.45,,207.32,173.65,,,,,,,,,,236.15,,236.07,219.62,220.28,237.9,244.55,,237.93,,,L8
2024-05-02 22:12:44+00:00,,,,,236.57000000000002,,221.54,,189.05,221.625,205.28,224.17,236.61,321.4,193.72,177.65,207.23,212.9,224.74,216.67333333333332,210.84,221.02333333333334,206.1775,215.15,198.05666666666664,211.65666666666667,207.04000000000005,179.61,196.3225,193.735,187.8925,213.98,198.375,210.71666666666667,206.5075,194.1375,180.62833333333333,185.405,185.90999999999997,191.0222222222222,188.52375,195.88,193.64875,190.60714285714286,171.75833333333333,172.368,182.58571428571426,200.514,201.34,194.01333333333332,225.91,193.342,199.3125,203.198,208.6575,215.64333333333335,222.5925,217.20166666666668,218.13250000000002,230.985,204.4575,211.42799999999997,232.33,197.34,204.01,207.10333333333332,200.47,197.16,199.89,210.93,278.16,196.055,192.08499999999998,302.19,211.87,202.525,200.195,188.41,185.57,223.3,203.0,225.76,197.555,189.25666666666666,196.47,193.82333333333335,191.4333333333333,200.1833333333333,203.755,187.83499999999998,199.98000000000002,235.33,223.0,182.85500000000002,192.77333333333334,177.53666666666663,182.03666666666663,208.01333333333332,192.14999999999998,196.4466666666667,190.17666666666665,197.31750000000002,192.375,198.9,184.64333333333332,186.7625,184.19999999999996,194.51666666666665,194.5666666666667,194.08999999999997,187.945,235.33999999999997,207.79,206.01,182.57,221.125,219.37,206.52,224.97,227.565,230.06,220.04,238.78,,,,,172.75,204.06,205.85,,205.38,191.31,198.34,193.87,,,,218.86,234.84,220.99,,193.96,190.22,223.93,,234.25,256.0,260.37,245.45,,207.32,173.65,,,,,,,,,,236.15,,236.07,219.62,220.28,237.9,244.55,,237.93,,,L8
2024-05-10 22:13:00+00:00,,,,,236.57000000000002,,221.54,,189.05,221.625,205.28,224.17,236.61,321.4,193.72,177.65,207.23,212.9,224.74,216.67333333333332,210.84,221.02333333333334,206.1775,215.15,198.05666666666664,211.65666666666667,207.04000000000005,179.61,196.3225,193.735,187.8925,218.612,201.46333333333334,210.71666666666667,206.5075,194.1375,180.62833333333333,185.405,185.90999999999997,191.0222222222222,188.52375,195.88,193.64875,190.60714285714286,171.75833333333333,172.368,182.58571428571426,200.514,201.34,194.01333333333332,225.91,193.342,199.3125,203.198,208.6575,215.64333333333335,222.5925,217.20166666666668,218.13250000000002,230.985,204.4575,211.42799999999997,232.33,197.34,204.01,207.10333333333332,200.47,197.16,199.89,210.93,278.16,196.055,192.08499999999998,302.19,213.59,208.58333333333334,211.28,208.24,205.45499999999998,218.35333333333332,203.0,225.76,197.555,189.25666666666666,196.47,193.82333333333335,191.4333333333333,200.1833333333333,203.755,187.83499999999998,199.98000000000002,235.33,223.0,182.85500000000002,192.77333333333334,177.53666666666663,182.03666666666663,208.01333333333332,192.14999999999998,196.4466666666667,190.17666666666665,197.31750000000002,192.375,198.9,184.64333333333332,186.7625,184.19999999999996,194.51666666666665,194.5666666666667,194.08999999999997,187.945,237.97,221.09,206.01,182.57,221.125,219.37,206.52,224.97,227.565,230.06,220.04,238.78,,,,,172.75,204.06,205.85,,205.38,191.31,198.34,193.87,,,,218.86,234.84,220.99,,193.96,190.22,223.93,,234.25,256.0,260.37,245.45,,207.32,173.65,,,,,,,,,,236.15,,236.07,219.62,220.28,237.9,244.55,,237.93,,,L9
2024-06-03 22:12:29+00:00,,,,,223.34000000000003,,221.54,,189.05,221.625,205.28,224.17,236.61,321.4,197.66,192.96,219.865,214.61666666666665,221.495,206.695,200.21999999999997,221.02333333333334,206.1775,215.15,198.05666666666664,211.65666666666667,207.04000000000005,182.0,200.67,195.31333333333336,191.76666666666665,217.3275,201.46333333333334,210.71666666666667,206.5075,194.1375,180.62833333333333,185.405,185.90999999999997,191.0222222222222,188.52375,195.88,193.64875,190.60714285714286,171.75833333333333,172.368,182.58571428571426,200.514,201.34,194.01333333333332,225.91,193.342,199.3125,208.0275,208.78333333333333,207.94500000000005,218.53666666666666,214.404,218.13250000000002,230.985,204.4575,211.42799999999997,232.33,197.34,204.01,207.10333333333332,200.47,197.16,199.89,210.93,278.16,196.055,192.08499999999998,302.19,213.59,208.58333333333334,211.28,208.24,205.45499999999998,218.35333333333332,203.0,225.76,197.555,189.25666666666666,196.47,193.82333333333335,191.4333333333333,200.1833333333333,203.755,187.83499999999998,199.98000000000002,235.33,223.0,181.65,192.555,168.49499999999998,174.97499999999997,213.34499999999997,200.195,200.63,189.77999999999997,200.29,197.61,205.77333333333334,184.22499999999997,184.54666666666665,184.19999999999996,194.51666666666665,194.5666666666667,194.08999999999997,187.945,237.97,221.09,206.01,182.57,221.125,219.37,206.52,224.97,214.40666666666667,216.6966666666667,204.39,217.56,193.92,188.36,201.4,,172.75,204.06,205.85,,205.38,191.31,198.34,193.87,,,,218.86,234.84,220.99,,193.96,190.22,223.93,,234.25,256.0,260.37,245.45,,207.32,173.65,,,,,,,,,,236.15,,236.07,219.62,220.28,237.9,244.55,,237.93,,,L8
2024-06-11 22:12:42+00:00,,,,,223.34000000000003,,221.54,,189.05,221.625,205.28,224.17,236.61,321.4,197.66,192.96,228.36666666666667,214.61666666666665,221.495,206.695,200.21999999999997,221.02333333333334,206.1775,215.15,198.05666666666664,211.65666666666667,207.04000000000005,182.0,200.67,195.31333333333336,191.76666666666665,217.3275,201.46333333333334,210.71666666666667,206.5075,194.1375,178.99857142857144,184.13111111111112,184.863,189.427,187.17222222222225,195.88,193.64875,188.48875,171.5914285714286,172.9283333333333,181.1575,195.9416666666667,201.34,194.01333333333332,225.91,193.342,199.3125,208.0275,208.78333333333333,207.94500000000005,218.53666666666666,214.404,218.13250000000002,230.985,204.4575,211.42799999999997,232.33,197.34,204.01,207.10333333333332,200.47,197.16,199.89,210.93,278.16,196.055,192.08499999999998,302.19,213.59,208.58333333333334,211.28,208.24,205.45499999999998,218.35333333333332,203.0,225.76,197.555,189.25666666666666,196.47,193.82333333333335,191.4333333333333,200.1833333333333,203.755,187.83499999999998,199.98000000000002,235.33,223.0,181.65,192.555,168.49499999999998,174.97499999999997,213.34499999999997,200.195,200.63,189.77999999999997,200.29,197.61,205.77333333333334,184.22499999999997,184.54666666666665,184.19999999999996,194.51666666666665,194.5666666666667,194.08999999999997,187.945,237.97,221.09,206.01,182.57,221.125,219.37,206.52,224.97,214.40666666666667,216.6966666666667,204.39,217.56,193.92,188.36,201.4,,172.75,204.06,205.85,,205.38,203.20499999999998,203.91,201.07,225.55,215.96,,218.86,234.84,220.99,,193.96,190.22,223.93,,234.25,256.0,260.37,245.45,,207.32,173.65,,,,,,,,,,236.15,,236.07,219.62,220.28,237.9,244.55,,237.93,,,L9
2024-07-05 22:12:45+00:00,,,,,223.34000000000003,,221.54,,189.05,221.625,205.28,224.17,236.61,321.4,197.26,198.33333333333334,226.8825,213.83499999999998,221.33,206.695,200.21999999999997,221.02333333333334,206.1775,215.15,198.05666666666664,211.65666666666667,207.04000000000005,182.0,200.67,195.31333333333336,191.76666666666665,217.3275,201.46333333333334,210.71666666666667,206.5075,194.1375,180.66333333333333,184.81,185.42777777777778,190.7388888888889,188.08875000000003,198.13,195.8314285714286,189.6257142857143,170.8814285714286,172.51,181.97625,199.70166666666668,209.585,213.47333333333336,223.8033333333333,201.868,201.7,208.67,208.19,204.69333333333336,218.53666666666666,214.404,212.38400000000001,225.31599999999997,205.936,213.53166666666667,231.0225,204.19333333333336,206.93,208.2925,198.92333333333332,194.95333333333335,199.89,202.57999999999998,235.40500000000003,196.0666666666667,192.87666666666667,302.19,213.59,205.365,211.28,208.24,205.45499999999998,218.35333333333332,203.0,225.76,197.555,186.915,198.26,197.1275,195.2575,194.7625,199.22,189.074,201.3975,216.315,206.575,181.485,186.07000000000002,170.72333333333336,174.38,213.34499999999997,200.195,194.38666666666666,190.54333333333332,196.54,197.2475,205.77333333333334,184.22499999999997,184.54666666666665,184.19999999999996,194.51666666666665,194.5666666666667,194.08999999999997,187.945,237.97,221.09,206.01,182.57,221.125,219.37,206.52,224.97,214.40666666666667,216.6966666666667,204.39,217.56,193.92,188.36,201.4,,172.75,204.06,205.85,,205.38,203.20499999999998,203.91,201.07,225.55,215.96,,218.86,234.84,220.99,,193.96,190.22,223.93,,234.25,256.0,260.37,245.45,,207.32,173.65,,,,,,,,,,236.15,,236.07,219.62,220.28,237.9,244.55,,237.93,,,L8
2024-07-20 22:19:02+00:00,,,,,223.34000000000003,,221.54,,189.05,221.625,205.28,224.17,236.61,321.4,199.02999999999997,208.675,233.4333333333333,215.1233333333333,213.32666666666668,197.85500000000002,195.05,212.36666666666667,200.815,216.42,196.82666666666668,206.6825,203.995,184.93,199.61666666666667,196.0966666666667,197.33666666666667,226.6933333333333,199.48333333333335,214.805,205.89333333333332,188.01333333333332,176.598,183.45625,185.4488888888889,189.16333333333333,188.08875000000003,195.19142857142856,191.40666666666667,189.6257142857143,170.8814285714286,176.38714285714286,182.15,200.51833333333335,206.57000000000002,213.73333333333335,220.015,201.56,202.948,210.09749999999997,215.9175,227.58,234.03333333333333,209.57250000000002,208.0925,222.21499999999997,210.5475,213.704,216.13666666666668,202.54000000000002,205.09,207.8475,191.17999999999998,186.8066666666667,199.72,194.105,235.40500000000003,193.745,187.875,302.19,221.445,211.16666666666666,224.86,228.07,225.34,219.87499999999997,222.16,218.24,212.22,183.64333333333332,197.20666666666668,196.66000000000003,195.3075,194.0675,193.285,188.05,195.585,203.23666666666668,199.16,178.2266666666667,186.07000000000002,174.15500000000003,170.5,229.27,217.0,191.53,199.17000000000002,197.63666666666666,197.92,196.125,184.22499999999997,184.45999999999998,180.71499999999997,189.53499999999997,186.25500000000002,193.65499999999997,190.7,241.75333333333333,232.695,190.89499999999998,171.37,189.525,212.57,206.52,207.29,197.59000000000003,197.15500000000003,204.39,196.34,193.92,188.36,201.4,,,,,,205.38,203.20499999999998,203.91,201.07,225.55,215.96,,218.86,234.84,220.99,,193.96,190.22,223.93,222.36,226.61,242.76,247.57,245.45,,207.32,173.65,,,,,,,,,,236.15,,236.07,219.62,220.28,237.9,244.55,,237.93,,,L9
2024-07-21 22:13:00+00:00,,,,,223.34000000000003,,221.54,,189.05,221.625,214.925,247.64499999999998,236.61,282.435,206.24666666666667,221.67333333333332,232.3575,211.0375,213.32666666666668,197.85500000000002,195.05,212.36666666666667,200.815,216.42,196.82666666666668,206.6825,203.995,184.93,199.61666666666667,196.0966666666667,197.33666666666667,226.6933333333333,198.005,214.67333333333332,207.57999999999998,195.745,176.598,187.34,191.248,190.823,190.86666666666667,195.19142857142856,194.66714285714286,191.55375,175.5775,176.38714285714286,182.15,200.51833333333335,206.57000000000002,211.7675,215.358,200.36,204.88666666666668,210.09749999999997,222.452,241.53750000000002,250.8675,209.57250000000002,210.52799999999996,220.748,213.394,217.26666666666665,222.9875,202.952,209.1,206.91799999999998,192.41500000000002,191.715,199.72,194.105,235.40500000000003,193.745,187.875,302.19,221.445,211.16666666666666,224.86,228.07,225.34,219.87499999999997,222.16,218.24,212.22,183.64333333333332,197.20666666666668,196.66000000000003,195.3075,194.0675,193.285,188.05,195.585,203.23666666666668,199.16,179.005,187.475,184.03,172.06000000000003,229.27,217.0,191.53,199.17000000000002,197.63666666666666,197.92,196.125,184.22499999999997,184.45999999999998,180.71499999999997,189.53499999999997,186.25500000000002,193.65499999999997,190.7,241.75333333333333,232.695,190.89499999999998,171.37,189.525,212.57,206.52,207.29,197.59000000000003,197.15500000000003,204.39,196.34,193.92,188.36,201.4,,,,,,205.38,203.20499999999998,203.91,201.07,225.55,215.96,,218.86,234.84,220.99,,217.745,189.17000000000002,227.97,231.195,216.01,238.01999999999998,247.57,245.45,,207.32,173.65,,,,,,,,,,236.15,,236.07,219.62,220.28,237.9,244.55,,237.93,,,L8
2024-10-09 22:13:21+00:00,,,,,,,,,,,224.57,271.12,,243.47,206.24666666666667,221.67333333333332,232.3575,213.88000000000002,204.51,192.71,191.99,183.64,189.43,195.01,190.775,192.0,192.51999999999998,184.93,187.5,184.865,189.07,222.33499999999998,198.005,212.47999999999996,205.96999999999997,205.31,180.27666666666667,197.902,209.98000000000002,196.72000000000003,198.02750000000003,236.66,214.945,200.02666666666664,182.67666666666662,182.7266666666667,193.135,196.23250000000002,209.185,214.3766666666667,208.32333333333335,198.51000000000002,207.03250000000003,215.09499999999997,226.965,241.53750000000002,264.3566666666667,210.74,199.25999999999996,216.99333333333334,220.66,217.23333333333335,235.32,206.6933333333333,214.8166666666667,209.17999999999998,191.53666666666672,194.1933333333333,211.04,194.105,235.40500000000003,196.09,194.46,,217.03,208.205,233.45,228.07,225.34,208.46,,,,178.39,199.58999999999997,191.40333333333334,190.32000000000002,185.0,186.58333333333334,183.45000000000002,192.29,187.19,187.24,178.12333333333333,182.39499999999998,189.48000000000002,174.18500000000003,,,181.9,192.07,185.29,196.16,,,,,,,189.64,190.55,224.46500000000003,247.69,175.78,171.37,171.86,,,,188.09,189.97,188.74,196.34,193.92,188.36,201.4,,,,,,,215.1,209.48,208.27,225.55,215.96,,,,,,241.53,188.12,232.01,231.195,206.89,229.02999999999997,234.77,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-11-02 22:13:29+00:00,,,,,,,,,,,224.57,271.12,,243.47,206.24666666666667,221.67333333333332,232.3575,213.88000000000002,204.51,192.71,191.99,183.64,193.06,,189.82,191.76,194.86,183.97,184.2,188.77,188.31,237.14,198.26333333333332,214.41,212.64,211.535,189.13,199.75,217.2825,190.59250000000003,189.11333333333337,,214.23,189.35499999999996,182.67666666666662,182.7266666666667,187.35333333333332,191.30000000000004,209.185,214.3766666666667,208.32333333333335,204.53000000000006,209.7366666666667,211.24,235.26,257.6566666666667,293.895,,204.82999999999993,208.76,216.26999999999998,220.46666666666667,230.70666666666668,212.9375,214.8166666666667,209.17999999999998,191.53666666666672,194.1933333333333,211.04,194.105,192.65,196.09,194.46,,217.03,208.205,233.45,228.07,225.34,208.46,,,,179.89,203.63,190.22000000000003,190.335,177.70000000000002,182.815,188.81000000000003,192.29,187.19,187.24,178.12333333333333,182.39499999999998,189.48000000000002,174.18500000000003,,,181.9,192.07,185.29,196.16,,,,,,,189.64,190.55,224.46500000000003,247.69,175.78,171.37,171.86,,,,188.09,189.97,188.74,196.34,193.92,188.36,201.4,,,,,,,215.1,209.48,208.27,225.55,215.96,,,,,,241.53,188.12,232.01,231.195,206.89,229.02999999999997,234.77,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-11-17 22:19:38+00:00,301.39,294.51,,,,,,,,,224.57,271.12,,218.58499999999998,205.1125,223.66500000000002,231.76999999999998,220.45000000000002,205.47666666666666,193.77,193.155,192.885,204.975,214.26,200.195,197.22,198.94,194.76,184.2,203.675,188.31,265.09,193.575,214.41,212.64,211.535,198.235,207.75666666666666,224.084,190.59250000000003,189.11333333333337,275.47,214.23,204.89333333333332,194.515,192.92,199.18,191.30000000000004,209.185,214.3766666666667,208.32333333333335,216.09750000000003,209.7366666666667,211.24,234.4025,254.795,288.19666666666666,,204.82999999999993,208.76,216.26999999999998,235.0525,245.81,220.96599999999998,218.66,214.57750000000001,191.53666666666672,194.1933333333333,227.72,196.37333333333333,202.73000000000002,205.115,210.32999999999998,,252.42,195.71,211.54,222.62,205.12,204.68,,,,179.89,203.63,190.22000000000003,190.335,177.70000000000002,182.815,188.81000000000003,192.29,187.19,187.24,178.12333333333333,182.39499999999998,189.48000000000002,174.18500000000003,243.96,246.39,181.9,192.07,185.29,196.16,,,,,,,189.64,190.55,205.7,256.8,175.78,171.37,171.86,,235.57,188.59,193.885,199.995,197.44,193.22500000000002,212.165,205.74,204.09,,199.37,207.59,213.13,235.14,225.59,235.055,226.03,194.505,234.15,229.25,210.77,187.19,,,199.52,241.53,188.12,232.01,231.195,206.89,229.02999999999997,234.77,,189.69,201.25,,247.68,260.75,243.71,241.75,240.2,,262.45,,222.69,235.04,,,,,,233.55,244.58,,,,L8
2025-01-12 22:19:45+00:00,301.39,294.51,,,,,,,,,224.57,271.12,,218.58499999999998,211.19500000000005,238.65500000000003,229.27499999999998,219.47,197.71499999999997,193.77,193.155,192.885,204.975,214.26,191.79333333333332,192.02666666666664,192.30000000000004,191.00666666666666,193.20499999999998,204.53333333333333,198.16500000000002,229.39499999999998,194.9766666666667,202.375,205.985,209.32666666666668,206.825,215.55166666666665,232.85999999999999,200.8975,204.41,275.47,222.805,222.02666666666667,218.48000000000002,211.29666666666665,217.01666666666668,202.235,203.89,206.35000000000002,202.69,216.84,207.59333333333333,202.43,234.625,257.0975,271.2875,231.02,218.23000000000002,217.10500000000002,219.31333333333336,239.58,254.03,221.7325,219.11499999999998,214.6525,192.91333333333333,196.71666666666667,227.72,190.4533333333333,202.85500000000002,204.36,215.17,,252.42,191.94,201.565,210.775,200.41999999999996,201.47,185.51,204.54,206.71,185.39,216.73,173.4,179.7,183.04000000000002,177.54500000000002,183.155,184.32,181.115,186.21,176.21333333333334,188.865,196.935,178.87,214.71,246.39,,182.58,184.41,186.27,214.59,211.65,202.16,236.63,227.18,213.72,185.935,190.08,202.24,256.8,177.91,179.575,179.255,180.61,235.57,188.20499999999998,197.17000000000002,198.79500000000002,198.97,187.01,204.665,223.12,206.78,174.84,190.82000000000005,192.13,194.54,220.805,200.835,255.01,242.58,180.74,242.75,242.54,210.77,187.19,,,199.52,241.53,188.12,232.01,231.195,206.89,229.02999999999997,234.77,,189.69,201.25,,247.68,260.75,243.71,241.75,240.2,,262.45,,222.69,235.04,,,,,,233.55,244.58,,,,L9
2025-01-21 22:13:37+00:00,301.39,294.51,,,,,,,,,,,,193.7,201.71,229.64,229.42,240.16,207.41,194.83,194.32,202.13,216.89,214.26,192.78,192.15999999999997,191.02000000000004,194.52499999999998,202.21,212.41500000000002,208.02,229.39499999999998,197.78,190.34,183.47000000000003,193.25,200.76600000000002,211.734,225.39,193.86,194.40333333333334,275.47,231.38,230.51500000000001,209.35,203.99666666666667,205.95666666666668,187.29000000000002,207.24,,,250.8,204.82,202.43,203.54,208.59333333333333,248.68000000000006,231.02,216.19,219.33,216.58000000000004,241.08,257.5266666666667,242.375,223.84999999999997,221.465,199.96,198.11,244.4,188.68999999999997,202.85500000000002,204.36,215.17,,252.42,191.94,201.565,210.775,200.41999999999996,201.47,185.51,204.54,206.71,185.39,216.73,,185.46,189.18,179.61,182.72,189.71,185.15,188.09,175.59,186.04,190.09,182.56,214.71,246.39,,182.58,184.41,186.27,214.59,211.65,202.16,236.63,227.18,213.72,182.23,189.61,198.78,256.8,180.04,187.78,186.65,180.61,235.57,188.20499999999998,197.17000000000002,198.79500000000002,198.97,187.01,204.665,223.12,206.78,174.84,190.82000000000005,192.13,194.54,220.805,200.835,255.01,242.58,180.74,242.75,242.54,210.77,187.19,,,199.52,,,,,,,,,189.69,201.25,,247.68,260.75,243.71,241.75,240.2,,262.45,,222.69,235.04,,,,,,233.55,244.58,,,,L9
2025-02-13 22:19:46+00:00,245.505,245.78,225.68,225.35,175.59,176.73,,,,,,260.03,,195.045,188.445,223.57,232.16,225.79,206.415,204.88,198.925,206.82999999999998,213.07,217.49,202.29999999999998,194.43666666666664,205.14000000000001,194.50333333333333,198.3,209.75666666666666,228.32,225.84666666666666,207.70499999999998,190.34,183.47000000000003,193.25,200.76600000000002,211.734,225.39,193.86,194.40333333333334,275.47,232.09,227.7733333333333,209.35,203.99666666666667,206.625,187.29000000000002,227.15,,228.61,249.52,215.60000000000002,212.88,205.28750000000002,208.59333333333333,247.99,231.02,216.19,219.33,216.58000000000004,241.08,252.0875,253.26,227.63,221.465,199.96,198.11,244.4,188.68999999999997,215.70333333333335,216.18666666666664,215.17,,252.42,201.20999999999998,205.11666666666667,209.93666666666664,202.0633333333333,201.32333333333335,198.20499999999998,215.785,224.22,192.845,226.21499999999997,,212.3,214.66500000000002,179.61,182.72,189.71,185.15,184.125,185.3,196.975,203.685,202.155,214.81333333333336,230.075,245.81,182.58,194.72500000000002,198.39,216.41,216.3,208.79,217.22,213.7,213.65,200.015,208.655,225.65500000000003,255.825,199.73,187.78,186.65,189.145,235.57,188.20499999999998,197.17000000000002,198.79500000000002,198.97,188.32666666666668,201.72666666666666,209.91500000000002,201.8,194.21999999999997,197.88000000000002,192.92,194.54,225.41666666666666,203.86,224.1,213.62,187.365,211.725,225.27499999999998,212.895,181.75,197.62,188.88,207.29000000000002,213.75,223.94,194.51,,,,,226.82,204.37,216.57,,247.68,260.75,243.71,241.75,240.2,,262.45,,222.69,235.04,,,,,,233.55,244.58,,224.69,256.82,L9
