dates,satname,nzd0332-0000,nzd0332-0001,nzd0332-0002,nzd0332-0003,nzd0332-0004,nzd0332-0005,nzd0332-0006,nzd0332-0007,nzd0332-0008,nzd0332-0009,nzd0332-0010,nzd0332-0011,nzd0332-0012,nzd0332-0013,nzd0332-0014,nzd0332-0015,nzd0332-0016,nzd0332-0017,nzd0332-0018,nzd0332-0019,nzd0332-0020,nzd0332-0021,nzd0332-0022,nzd0332-0023,nzd0332-0024,nzd0332-0025,nzd0332-0026,nzd0332-0027,nzd0332-0028,nzd0332-0029,nzd0332-0030,nzd0332-0031,nzd0332-0032,nzd0332-0033,nzd0332-0034,nzd0332-0035,nzd0332-0036,nzd0332-0037,nzd0332-0038,nzd0332-0039,nzd0332-0040,nzd0332-0041,nzd0332-0042,nzd0332-0043,nzd0332-0044,nzd0332-0045,nzd0332-0046,nzd0332-0047,nzd0332-0048,nzd0332-0049,nzd0332-0050,nzd0332-0051,nzd0332-0052,nzd0332-0053,nzd0332-0054,nzd0332-0055,nzd0332-0056,nzd0332-0057,nzd0332-0058,nzd0332-0059,nzd0332-0060,nzd0332-0061,nzd0332-0062,nzd0332-0063,nzd0332-0064,nzd0332-0065,nzd0332-0066,nzd0332-0067,nzd0332-0068,nzd0332-0069,nzd0332-0070,nzd0332-0071,nzd0332-0072,nzd0332-0073,nzd0332-0074,nzd0332-0075,nzd0332-0076,nzd0332-0077,nzd0332-0078,nzd0332-0079,nzd0332-0080,nzd0332-0081,nzd0332-0082,nzd0332-0083,nzd0332-0084,nzd0332-0085,nzd0332-0086
2015-05-28 22:00:07.580000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.27,277.79,279.55,279.41,283.15,279.31,,,,,259.77,276.22,281.94,274.13,284.11,,,,,,,,,,,,
2015-06-29 22:00:02.432000,L8,315.17,310.91,293.32,281.02,298.74,300.35,304.15,312.14,307.30,308.92,308.40,309.10,316.90,316.06,312.10,323.48,326.06,318.71,314.60,325.45,317.38,322.68,326.04,320.01,319.50,323.01,326.56,325.49,320.00,323.92,317.69,319.29,310.91,314.99,317.30,318.31,323.72,317.10,310.08,322.77,328.11,325.36,264.20,282.48,316.13,318.01,299.37,282.49,290.13,283.12,282.33,,,,,,284.08,291.31,293.20,295.59,299.23,316.15,316.19,322.31,321.19,323.91,317.98,317.29,315.28,285.51,316.42,319.97,324.46,322.90,331.89,328.58,321.02,321.08,315.49,316.32,385.68,347.46,,,376.04,354.55,358.50
2015-08-07 22:06:28.150000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.18,285.77,284.60,283.40,278.19,279.75,278.80,,,,,,,,,,,,,,,,,,,,,
2015-08-16 22:00:22.731000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.29,275.06,274.68,281.57,281.16,279.21,279.84,282.38,279.47,,,,,259.99,278.52,281.83,282.07,287.32,,,,,,,,,,,,
2015-08-16 22:00:46.699000,L8,,,,,276.62,283.86,287.78,295.07,292.06,297.14,295.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.06,284.70,289.26,291.02,295.28,292.80,293.47,292.09,287.11,287.50,281.70,283.54,286.80,292.33,285.90,287.83,288.97,283.67,288.47,289.66,270.08,,265.54,285.99,287.38,289.47,291.62,293.72,284.55,286.28,286.86,286.08,,,,,,,
2015-09-24 22:06:49.672000,L8,333.11,350.08,324.02,321.38,325.30,337.33,340.67,338.71,341.74,374.65,344.00,338.25,343.53,344.35,346.46,342.70,350.91,342.76,352.61,344.89,340.28,343.14,344.53,340.40,343.24,344.39,344.82,346.91,339.82,340.92,344.98,338.72,339.89,340.70,339.75,349.49,351.94,350.37,350.12,355.77,398.69,352.13,343.96,337.19,343.30,357.98,359.57,341.38,341.00,345.63,364.73,351.34,363.35,358.95,362.34,363.52,357.98,359.08,388.66,360.89,370.16,367.58,,,,,,,,,,,,,,,369.98,363.60,363.02,363.06,366.76,364.52,372.88,371.63,364.71,357.97,356.53
2015-10-10 22:06:50.850000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.77,280.19,277.96,284.80,280.97,282.57,,,,,,,,,,,,,,,,,,,,,
2015-10-19 22:00:41.924000,L8,,,,,282.96,288.18,293.47,301.28,301.25,301.96,300.75,299.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.40,272.80,284.50,279.95,285.36,290.28,283.71,289.63,295.45,295.66,296.10,299.18,294.76,290.49,292.58,290.54,285.25,294.53,295.72,290.94,293.16,279.97,284.40,290.60,292.27,270.25,,,,,,,275.83,289.05,293.88,292.13,295.16,288.66,283.78,295.68,291.70,287.19,272.80,317.86
2015-10-19 22:01:05.887000,L8,,,,,282.82,288.15,293.29,301.50,301.04,301.86,300.50,299.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.97,272.97,284.30,279.50,285.34,289.21,283.62,289.56,295.38,295.72,296.09,298.98,294.70,290.35,292.21,290.21,284.90,294.29,295.58,290.69,293.04,279.49,284.26,290.48,292.16,270.22,,,,,,,275.40,288.63,293.60,291.80,294.79,288.43,283.53,295.52,291.68,286.89,272.87,317.19
2015-12-06 22:00:46.946000,L8,,,,,289.98,299.86,300.89,306.32,306.84,309.10,309.40,309.81,308.49,309.55,304.60,316.20,320.94,311.73,303.10,305.87,,,,,,327.01,313.01,304.89,305.02,293.46,284.56,,,,,,,,,,,,214.47,215.95,273.14,299.85,293.76,298.90,300.31,301.22,302.71,306.18,307.69,308.44,309.05,304.90,300.88,299.46,299.63,295.04,306.84,306.18,298.81,309.11,301.91,301.50,300.81,299.96,285.58,245.09,280.89,296.25,302.55,307.98,303.40,312.32,304.73,303.36,301.10,302.32,294.47,292.41,297.42,285.02,279.04,278.01,329.43
2015-12-06 22:01:10.909000,L8,,,,,288.48,298.76,300.38,306.25,306.41,308.65,308.50,309.71,307.90,308.82,304.23,315.30,320.87,311.68,301.95,304.93,,,,,,325.45,312.45,304.68,304.22,291.91,286.28,,,,,,,,,,,,212.95,214.09,271.82,298.56,293.12,297.79,299.61,300.40,302.07,305.49,307.06,307.43,308.27,304.23,299.86,298.29,298.81,294.48,305.40,305.54,298.15,308.41,301.07,300.25,300.22,299.17,285.30,245.51,278.81,295.36,301.61,307.25,302.35,311.18,303.47,302.40,299.87,301.55,293.08,291.18,296.49,284.07,277.15,277.37,327.86
2015-12-13 22:06:57.477000,L8,,,,,279.07,284.29,285.24,295.17,290.85,298.63,297.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.23,261.86,284.09,294.03,280.81,287.08,,,,,,,,,,,
2015-12-29 22:06:57.073000,L8,323.05,331.54,337.48,312.92,315.15,334.91,327.28,337.91,338.78,329.33,326.92,330.28,333.36,332.87,328.15,324.22,331.93,332.39,328.13,332.42,328.09,329.00,334.76,333.79,330.33,329.59,331.70,326.58,329.90,319.93,322.22,334.57,331.36,328.79,326.54,350.05,360.85,345.30,338.36,340.21,341.65,348.52,337.29,340.19,331.09,341.04,340.32,339.04,330.32,330.04,348.61,335.15,366.87,356.08,350.27,342.41,343.59,336.98,341.61,335.04,334.10,345.96,386.08,345.32,360.11,340.55,353.52,343.01,339.21,352.92,358.21,354.66,362.37,351.16,340.29,361.84,360.85,350.24,343.08,332.44,343.72,334.03,344.81,343.86,332.22,344.51,351.98
2016-01-14 22:06:54.937000,L8,367.26,329.32,337.35,327.51,328.03,329.15,327.72,334.64,329.58,345.25,328.29,344.58,344.63,346.81,347.98,364.04,344.88,360.69,363.43,349.05,344.46,329.45,329.58,339.13,335.19,333.66,334.56,325.23,330.81,328.07,322.01,330.66,332.51,335.65,331.62,360.27,332.11,316.76,324.68,331.31,317.03,342.46,324.81,293.25,323.92,329.58,321.55,333.58,326.82,323.97,328.93,340.24,355.47,344.69,348.28,342.02,337.28,332.95,346.03,329.74,329.58,342.75,346.02,347.44,346.32,343.93,333.97,344.88,332.43,352.20,356.18,321.41,322.51,345.33,346.78,327.70,332.95,330.98,322.30,350.06,315.99,319.45,317.47,320.05,314.61,316.36,351.68
2016-01-30 22:06:53.492000,L8,317.80,314.89,297.00,288.15,295.89,303.79,309.60,312.31,310.82,312.86,312.67,317.29,312.71,314.32,307.38,318.64,324.18,320.42,314.34,312.37,309.85,,312.00,312.83,305.58,317.99,318.25,314.59,309.20,307.80,308.07,317.01,312.42,309.71,309.34,313.13,316.72,310.71,301.20,306.58,311.24,297.86,266.72,284.05,302.28,307.84,306.19,304.77,305.29,303.81,309.74,311.89,314.58,315.68,313.56,311.49,308.77,306.68,304.71,300.67,308.34,308.78,305.11,312.11,309.43,307.49,306.75,307.16,294.58,288.58,292.13,304.45,309.93,310.51,311.96,315.92,315.98,312.63,310.88,310.73,308.84,306.79,310.10,311.32,304.87,298.41,333.97
2016-03-02 22:06:43.439000,L8,322.72,325.65,316.16,302.95,299.42,313.25,316.45,320.25,314.18,318.91,318.23,316.76,318.26,317.83,306.69,318.65,326.14,325.31,313.28,315.43,307.33,315.28,313.41,316.88,310.38,323.96,330.12,323.22,314.12,314.13,310.78,321.73,314.65,314.37,315.68,317.05,325.62,316.07,308.71,309.83,315.07,300.39,268.65,298.26,304.02,309.88,309.23,307.72,307.36,306.14,313.50,314.11,315.73,317.75,315.57,315.98,311.52,309.66,307.47,303.87,310.57,311.54,305.98,314.10,312.36,310.06,306.66,307.96,295.35,293.89,291.84,308.27,314.37,312.55,314.20,318.48,318.17,315.26,316.38,314.88,312.34,312.11,315.89,316.65,308.98,297.79,335.28
2016-03-18 22:06:37.904000,L8,318.11,323.42,299.33,315.76,315.23,299.13,301.44,309.57,336.31,310.08,313.70,313.43,313.55,312.75,314.18,312.41,329.11,314.97,316.92,321.79,295.91,,,,,308.06,309.07,309.62,314.30,303.07,317.48,319.48,304.57,309.17,306.93,301.44,306.18,304.28,305.00,306.15,304.27,298.13,262.95,294.30,301.19,306.50,307.05,304.50,303.45,301.19,303.58,309.50,312.83,311.67,307.88,306.17,301.54,302.54,302.03,299.13,306.01,306.26,302.14,308.00,305.10,301.81,302.28,297.81,288.06,252.15,284.60,296.38,299.27,303.65,300.07,306.76,304.81,300.98,299.34,301.58,298.57,295.00,299.06,301.25,294.51,285.63,323.39
2016-04-03 22:06:28.545000,L8,312.86,307.82,288.10,272.48,298.96,300.51,302.69,315.30,314.64,291.91,323.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.49,241.02,267.07,288.86,302.37,301.26,297.60,288.51,296.76,294.90,295.78,308.44,304.66,308.21,299.77,295.19,288.97,300.01,337.67,331.02,309.43,282.04,,,,,,,,,,,,310.14,309.83,308.86,302.93,301.39,296.50,290.69,294.13,291.75,310.62,300.16,290.19,317.49
2016-04-12 22:00:39.192000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.48,279.69,278.16,280.66,264.45,278.36,,,,,263.61,257.30,283.68,283.98,286.18,,,,,,,,,,,,
2016-04-19 22:06:22.901000,L8,,,,,270.44,281.03,287.54,296.77,288.42,292.97,297.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.24,208.01,210.06,269.80,272.17,264.70,,,,,,,,,,,,,,282.91,281.59,279.76,283.78,278.38,280.43,285.68,279.49,270.05,,,,,,,,,,,,,,,,,,
2016-04-28 22:00:13.508000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.48,278.59,279.06,280.75,267.09,277.85,,,,,,,,,,,,,,,,,,,,,
2016-04-28 22:00:37.466000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.32,279.68,280.16,282.28,269.98,278.65,,,,,,,,,,,,,,,,,,,,,
2016-05-21 22:06:26.340000,L8,,,,,286.04,290.24,294.69,304.36,297.30,300.20,298.98,296.49,298.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.15,209.87,242.25,277.58,285.96,270.84,277.45,284.33,278.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-01 22:00:30.433000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.78,217.34,261.63,277.45,288.29,287.72,289.67,292.17,289.80,279.33,,,,,297.91,289.97,295.37,280.07,289.68,287.72,293.99,291.90,286.35,,,,,,,250.63,290.65,289.88,294.11,290.66,298.23,285.99,276.25,,,,,,,,,
2016-07-01 22:00:54.396000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.69,218.81,263.51,278.50,289.51,289.16,290.99,294.20,289.92,279.08,,,,,,,,,,,,,,,,,,,,252.95,291.41,291.42,295.74,291.96,299.62,286.29,276.56,,,,,,,,,
2016-07-17 22:00:37.249000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.57,277.03,280.59,276.45,279.81,276.92,,,,,,,,,,,,,,,,,,,,,
2016-07-17 22:01:01.204000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.29,278.02,282.61,279.39,281.82,277.49,,,,,,,,,,,,,,,,,,,,,
2016-08-09 22:06:51.832000,L8,,,,,278.21,285.29,291.93,297.84,292.70,297.21,300.92,297.90,292.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.05,211.23,211.75,277.79,282.09,276.42,280.63,279.48,283.96,290.04,294.71,298.77,295.45,291.97,291.08,286.83,286.41,289.05,286.88,290.09,290.72,291.82,290.89,293.58,288.75,291.44,291.93,274.72,,265.09,265.84,285.06,293.00,293.67,296.59,292.61,291.34,285.35,290.82,,,,,,,
2016-08-18 22:00:44.970000,L8,,,,,278.35,283.92,291.73,298.28,294.03,295.51,298.23,290.90,296.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.95,212.82,217.22,274.71,277.21,272.50,281.78,290.21,284.26,288.88,293.38,298.23,294.51,291.67,298.05,289.50,287.95,293.10,289.54,288.69,294.44,293.96,292.54,291.44,290.57,291.94,293.55,275.42,,265.20,268.12,285.12,293.89,295.87,299.05,292.14,288.40,286.34,294.08,286.31,284.83,291.57,290.65,288.61,,
2016-10-12 22:07:09.122000,L8,319.68,312.17,300.06,304.47,303.46,308.85,314.47,319.52,320.18,315.19,316.45,313.88,312.91,313.17,325.68,320.37,326.74,320.88,316.69,318.58,321.20,319.26,321.07,319.39,321.58,320.31,323.95,327.02,319.42,310.63,328.54,323.10,326.37,313.79,310.60,306.98,315.00,310.02,312.46,315.98,324.72,311.93,305.07,282.71,309.11,318.49,323.14,312.71,310.54,309.50,315.87,316.77,326.72,315.71,314.39,315.62,314.81,312.01,309.40,319.47,317.61,318.00,304.79,315.68,325.77,315.68,309.72,309.66,296.03,273.90,334.61,331.56,332.16,319.43,310.23,317.66,318.52,321.23,340.91,341.81,336.45,326.51,325.78,321.11,317.60,304.35,334.57
2016-12-08 22:00:57.455000,L8,,,,,276.88,281.90,287.55,296.29,288.00,296.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.18,276.94,272.92,286.24,283.96,285.00,289.26,283.25,282.74,283.09,284.32,267.87,,254.21,274.24,283.56,290.21,285.62,289.03,283.88,284.67,284.52,285.65,279.95,275.65,285.64,283.18,276.37,,
2016-12-15 22:07:06.028000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.38,281.44,275.52,286.56,278.31,276.87,279.00,275.56,,,,,,,,,,,,,,,,,,,
2017-02-10 22:00:36.499000,L8,,,,,278.22,283.10,284.64,292.80,287.84,293.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.32,216.48,270.29,277.32,271.35,277.18,,,,,,,,,,276.94,276.10,271.50,285.05,285.43,281.83,287.05,283.16,281.25,285.03,283.09,270.99,,264.97,283.29,283.49,287.65,282.62,288.17,283.84,281.02,281.75,283.32,277.93,274.51,288.99,282.21,,,
2017-02-10 22:01:00.454000,L8,,,,265.58,278.92,284.07,285.50,293.62,288.43,294.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.06,217.25,271.12,277.94,272.08,277.79,,,,,,,,,,277.78,276.76,272.29,285.59,286.16,282.60,287.46,283.92,281.97,285.54,284.21,271.69,,265.33,284.06,284.26,288.31,283.43,289.20,284.33,281.97,282.29,283.62,278.69,274.95,289.82,282.90,,,
2017-02-26 22:00:55.430000,L8,,,,,277.55,281.03,286.46,293.54,287.32,292.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.95,214.39,268.58,277.62,267.26,,,,,,,,,,,,272.72,271.05,282.21,281.53,278.81,287.34,284.47,281.54,283.44,284.18,268.87,,256.64,281.26,286.84,285.10,282.22,,,,,,,,,,,,
2017-04-06 22:06:21.875000,L8,,,,,277.43,281.72,287.81,293.31,286.16,295.66,296.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.29,280.81,280.67,282.26,280.60,281.15,283.05,284.62,267.80,,257.30,274.51,284.48,281.92,282.12,,,,,,,,,,,,
2017-04-15 22:00:06.096000,L8,,,,307.21,291.43,305.94,309.39,324.40,312.78,317.51,305.57,,,,,,,,,,,,,,,305.82,309.80,309.92,307.40,298.47,287.59,,,,,,294.28,284.92,299.75,309.96,308.12,290.18,268.53,279.74,309.96,335.05,311.50,308.36,302.45,303.33,305.30,311.03,313.35,311.04,310.22,307.00,303.81,302.51,303.12,297.37,304.98,302.17,302.67,308.31,307.90,307.54,295.02,294.39,278.26,,268.76,286.59,289.69,287.93,288.32,292.94,295.32,292.52,289.39,290.46,288.30,294.62,302.34,301.77,296.33,284.16,329.61
2017-04-15 22:00:30.050000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.30,275.61,281.14,283.93,284.93,289.04,296.42,300.48,295.19,297.89,292.31,289.54,288.78,287.49,281.83,283.16,280.61,288.75,294.16,294.64,292.89,279.75,281.35,,,,,,,,,,,,,,,,,,,
2017-04-22 22:06:12.286000,L8,,,,,275.68,285.13,289.30,296.34,290.66,295.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.74,214.34,217.84,275.44,281.25,267.71,,,,,,,,,,,279.96,277.25,276.50,282.89,282.62,281.67,286.26,283.47,282.71,285.43,286.29,269.41,,262.12,284.08,285.64,285.99,285.30,288.64,,,,,,,,,,,
2017-05-24 22:06:22.329000,L8,,,,,282.77,289.29,294.67,302.09,297.21,298.56,297.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.27,273.52,286.17,281.68,292.35,292.48,288.05,271.48,274.92,,,,,,,,
2017-07-04 22:00:26.578000,L8,,,,,272.72,286.27,289.29,295.72,291.05,295.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.55,276.83,280.39,274.18,280.93,276.74,,,,,,,,,,,,,,,,,,,,,
2017-07-04 22:00:50.541000,L8,,,,,274.10,287.17,289.56,296.13,291.88,296.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.46,278.02,281.76,275.43,282.43,277.60,285.12,282.64,,,,,,,,,,,,,,,,,,,
2017-08-21 22:00:43.875000,L8,307.15,305.51,284.48,280.20,290.22,300.41,301.28,310.67,307.15,300.92,298.67,304.53,304.78,305.65,298.77,306.08,313.62,309.50,296.51,307.82,292.46,,,,,305.29,309.79,309.75,304.90,300.20,295.81,310.74,305.28,302.85,302.02,302.37,307.85,324.73,293.40,,301.67,297.00,279.09,284.24,302.48,304.52,309.85,304.74,306.21,306.79,310.54,313.83,320.33,318.03,321.27,322.77,,,,,319.30,294.05,311.31,311.43,312.23,310.57,313.78,305.13,290.87,256.15,283.69,301.40,302.95,306.20,304.24,316.55,313.95,315.40,311.16,311.39,307.44,306.05,309.56,300.25,297.59,286.03,323.74
2017-08-21 22:01:07.834000,L8,,,281.63,276.90,288.01,298.33,299.74,308.66,304.46,299.44,296.17,302.98,302.71,302.52,296.56,304.47,311.89,304.76,,,,,,,,,,,,,,,,,,,,,,,,287.00,245.57,276.20,298.07,301.70,305.71,300.66,302.87,303.67,304.68,311.33,313.37,311.14,316.07,315.05,365.08,,,,,,305.64,306.80,310.18,307.00,311.56,301.74,285.81,245.90,278.81,298.01,300.22,303.87,301.20,312.94,310.47,312.23,308.64,308.18,304.35,300.55,307.57,296.97,294.83,282.36,320.86
2017-09-22 22:01:13.818000,L8,307.38,304.19,291.57,285.82,301.81,301.87,312.35,310.55,307.90,314.59,312.88,313.30,312.49,308.11,313.01,313.93,316.03,315.23,309.13,311.52,299.85,,303.25,306.26,311.49,317.12,312.18,314.39,307.46,308.38,310.12,312.12,309.77,315.57,315.56,312.64,313.00,316.01,315.10,324.58,325.14,315.10,311.65,308.38,316.71,323.97,318.69,314.01,306.51,313.99,326.80,332.04,343.75,345.68,330.06,336.83,349.95,336.13,340.52,318.89,329.18,322.36,327.26,349.86,366.16,352.81,358.64,332.60,324.05,327.37,341.29,337.52,,,,,,,,,,,352.79,352.74,349.31,340.79,333.86
2017-10-15 22:07:07.600000,L8,386.35,319.65,312.24,311.24,304.13,322.64,317.81,325.86,317.80,314.62,313.43,315.94,310.63,319.21,330.59,332.46,349.53,333.81,325.40,327.34,321.12,320.22,325.59,321.64,329.21,329.62,321.92,324.23,333.74,321.68,312.39,321.76,334.74,315.46,318.69,322.08,333.75,320.30,314.35,316.24,332.00,318.18,271.57,329.80,339.59,343.47,345.73,343.67,345.55,340.90,332.54,337.71,332.48,327.15,323.17,315.26,333.03,329.72,325.39,334.55,335.00,344.77,349.94,340.71,329.12,329.20,310.03,319.18,305.81,296.54,291.77,331.74,325.68,316.13,320.87,331.94,318.95,317.89,320.56,331.31,316.80,312.41,307.78,328.87,308.36,343.16,339.94
2017-10-24 22:01:21.408000,L8,390.04,360.03,325.31,351.73,361.57,328.05,,,,,,,,357.93,351.29,385.30,345.61,409.81,325.58,325.91,340.19,320.20,327.94,327.40,330.39,331.57,327.23,324.58,325.44,333.52,322.79,336.04,331.35,323.97,366.76,331.33,335.67,331.27,323.13,324.66,327.39,302.10,317.00,331.11,333.38,331.86,331.17,323.96,323.57,321.37,325.49,336.76,332.35,335.81,324.42,320.78,329.26,330.01,331.70,335.07,334.18,328.34,326.99,333.51,331.33,337.82,325.30,316.33,303.48,295.46,303.30,332.87,322.35,311.20,307.27,326.17,355.86,329.85,329.43,318.93,335.07,334.64,337.90,330.27,332.67,327.70,343.56
2017-12-11 22:00:48.493000,L8,395.91,329.02,327.09,323.11,326.01,330.41,322.87,329.59,331.26,335.19,327.53,321.61,325.32,329.64,329.44,331.26,333.06,334.50,334.74,327.03,331.18,334.03,334.11,333.03,338.51,336.34,337.34,341.49,328.11,335.97,341.58,333.28,322.90,338.69,334.60,342.41,335.02,336.94,320.56,324.58,336.59,347.67,348.51,318.26,326.12,334.58,340.23,344.48,347.71,348.64,337.68,352.67,359.13,345.27,334.60,330.40,327.82,328.00,339.25,341.34,339.87,351.87,335.02,326.21,332.24,338.32,355.94,340.61,346.30,350.09,340.72,338.67,340.66,334.37,318.37,329.21,331.44,333.19,330.91,334.32,332.87,334.86,341.22,339.60,338.72,341.51,346.69
2017-12-11 22:01:12.448000,L8,397.78,387.31,328.39,323.71,328.31,331.53,324.13,331.64,333.10,336.12,328.57,324.46,326.12,330.75,330.85,332.42,334.08,335.62,336.01,328.32,332.90,335.25,336.92,334.47,339.51,337.39,338.68,344.24,329.51,336.95,342.89,334.29,324.49,339.69,335.77,343.29,335.87,338.61,321.79,325.43,337.72,349.36,349.69,319.32,327.25,335.58,339.79,345.21,348.12,350.13,338.73,353.58,361.41,348.85,335.71,331.45,329.98,328.89,340.02,342.25,341.51,352.24,337.42,327.77,333.16,338.83,356.49,341.20,348.28,351.51,341.89,339.04,341.20,336.39,319.27,330.44,333.70,334.09,331.51,335.21,333.43,335.47,342.11,341.05,340.85,341.97,346.47
2018-01-12 22:00:43.434000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.92,230.55,267.49,285.73,294.67,284.62,289.76,291.06,287.97,292.12,299.44,304.41,303.02,303.31,300.17,297.09,291.80,295.19,294.76,298.45,300.15,299.48,303.95,300.54,298.78,299.44,295.50,287.73,266.04,283.99,296.79,300.32,302.95,298.69,306.73,304.54,302.58,301.14,300.08,296.55,293.93,302.10,298.84,296.89,285.86,326.68
2018-01-28 22:00:34.167000,L8,,,,,280.28,284.83,292.99,297.01,288.67,296.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.18,213.20,215.91,269.29,276.28,267.17,279.62,,,,,,,,,,272.38,280.10,277.92,286.11,284.12,282.50,286.53,282.67,286.17,285.53,277.40,,,264.48,279.67,287.41,289.03,282.65,289.02,,,,,,,,,,,
2018-01-28 22:00:58.125000,L8,,,,,280.72,285.62,293.54,297.90,289.17,297.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.07,213.54,216.37,270.19,276.75,266.98,280.06,,,,,,,,,,272.14,280.57,278.56,286.34,284.83,282.71,286.66,283.32,286.22,285.94,274.69,,,263.56,280.19,287.75,289.44,282.93,289.02,,,,,,,,,,,
2018-02-04 22:06:41.601000,L8,,,,,282.59,290.56,298.56,301.35,298.17,299.15,300.24,302.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.89,220.15,220.70,277.61,281.15,273.03,281.02,278.42,279.29,279.54,293.30,291.23,290.91,294.21,,,,,,286.93,286.54,276.79,289.49,288.49,287.96,287.58,282.66,273.40,,265.74,281.69,290.22,289.53,285.46,292.93,290.99,290.63,286.20,282.97,270.95,,,,,,
2018-03-17 22:00:35.960000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.30,285.24,277.34,286.62,281.10,284.18,282.59,278.46,,,,,,,,,,,,,,,,,,,
2018-04-18 21:59:55.573000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.93,218.09,276.39,279.57,274.75,277.18,278.87,276.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18 22:00:19.528000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.19,215.64,219.22,277.51,280.65,275.59,277.92,279.48,277.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25 22:06:02.812000,L8,,,391.05,369.09,377.21,376.21,363.61,364.88,367.38,359.44,368.05,365.75,361.83,357.58,408.63,362.66,369.96,378.20,363.51,375.63,380.22,392.36,401.15,382.58,397.63,371.85,396.28,406.45,369.34,371.89,383.91,391.39,,,,,,,,,,,,,,,,,,,,387.58,390.08,403.70,385.04,,,,,,399.80,369.52,380.22,369.36,392.47,370.57,356.68,381.66,,,,358.82,356.15,375.21,391.27,396.94,395.09,370.90,362.88,362.55,360.69,367.50,360.88,371.45,369.50,381.83,371.27
