dates,nzd0227-0000,nzd0227-0001,nzd0227-0002,nzd0227-0003,nzd0227-0004,nzd0227-0005,nzd0227-0006,nzd0227-0007,nzd0227-0008,nzd0227-0009,nzd0227-0010,nzd0227-0011,nzd0227-0012,nzd0227-0013,nzd0227-0014,nzd0227-0015,nzd0227-0016,nzd0227-0022,nzd0227-0023,nzd0227-0024,nzd0227-0025,nzd0227-0026,nzd0227-0027,nzd0227-0028,nzd0227-0017,nzd0227-0018,nzd0227-0019,nzd0227-0020,nzd0227-0021,nzd0227-0029,nzd0227-0030,nzd0227-0031,nzd0227-0033,nzd0227-0034,nzd0227-0035,nzd0227-0036,nzd0227-0037,nzd0227-0038,nzd0227-0039,nzd0227-0040,nzd0227-0041,nzd0227-0042,nzd0227-0032
2024-05-29 21:52:42+00:00,365.79181818181814,350.3081818181818,338.9775,359.73285714285714,368.0683333333333,388.97333333333336,388.96166666666664,383.7728571428571,384.1828571428572,384.20285714285717,384.0514285714285,377.1814285714286,362.71571428571434,329.0942857142857,343.8366666666667,335.86090909090905,348.6842857142857,307.65,340.242,311.5581818181818,314.25076923076927,312.938,302.9308333333333,283.39166666666665,302.54555555555555,333.27714285714285,295.505,302.17625000000004,300.40875000000005,287.77750000000003,316.44999999999993,333.2114285714286,365.774,294.39000000000004,270.01,313.0785714285715,357.204,388.95428571428573,391.79833333333335,357.68,357.39444444444445,353.86555555555555,352.6083333333333
2024-06-06 21:53:01+00:00,365.5941666666667,349.9558333333334,338.9775,359.73285714285714,368.0683333333333,388.97333333333336,388.96166666666664,383.7728571428571,384.1828571428572,384.20285714285717,384.0514285714285,377.1814285714286,362.71571428571434,326.455,343.8366666666667,334.6483333333333,348.6842857142857,306.5,340.242,310.925,313.76142857142855,312.21090909090907,302.13461538461536,282.8969230769231,302.54555555555555,333.27714285714285,295.1072727272727,301.07,299.0911111111111,285.0666666666667,310.5475,333.2114285714286,365.774,291.622,266.66499999999996,313.0785714285715,357.204,388.95428571428573,391.79833333333335,357.68,357.39444444444445,353.86555555555555,352.6083333333333
2024-06-14 21:52:47+00:00,364.63454545454545,348.9927272727273,328.61,359.83166666666665,367.37399999999997,389.06800000000004,389.13199999999995,384.055,384.4883333333334,385.06,383.9066666666666,377.165,361.5116666666667,314.945,341.9175,327.9091666666667,348.36999999999995,300.02727272727276,340.242,309.09923076923076,310.78428571428566,308.47272727272724,299.4576923076923,281.2835714285714,293.8077777777778,331.9816666666667,289.1536363636364,293.5777777777778,291.5444444444445,279.496,309.7528571428571,333.3983333333333,365.774,288.4011111111111,266.66499999999996,313.0785714285715,353.67,387.24333333333334,391.79833333333335,357.68,357.39444444444445,353.86555555555555,352.6083333333333
2024-06-21 21:59:05+00:00,366.1390909090909,347.178,331.46875,363.42,371.078,389.86750000000006,392.682,387.34999999999997,387.23333333333335,387.845,386.43,380.37833333333333,364.32166666666666,317.19875,340.7214285714286,329.4316666666667,352.21999999999997,301.0072727272727,339.0675,310.57307692307694,311.4771428571429,310.3881818181818,300.00307692307695,278.8876923076923,296.25333333333333,335.62333333333333,290.96181818181816,295.7655555555556,293.4822222222222,274.87333333333333,307.70833333333337,331.97799999999995,365.5,284.01500000000004,266.66499999999996,313.0785714285715,353.67,384.64000000000004,394.6133333333333,358.16,356.79222222222216,352.6725,352.91
2024-06-29 21:58:59+00:00,368.99499999999995,350.00272727272727,336.6255555555556,364.8071428571429,372.80833333333334,390.832,392.72499999999997,388.0357142857143,387.6842857142857,388.40000000000003,386.7242857142857,381.3614285714286,365.7271428571429,322.9511111111111,343.3975,333.35846153846154,354.0,305.285,339.0675,313.73928571428576,314.15133333333335,312.95916666666665,302.05428571428575,281.6928571428571,302.051,336.7885714285714,295.6591666666667,301.353,299.00699999999995,274.87333333333333,307.70833333333337,331.97799999999995,365.5,288.59,266.66499999999996,313.0785714285715,351.322,383.93285714285713,394.6133333333333,359.844,357.216,353.59000000000003,353.4614285714286
2024-07-07 21:59:13+00:00,370.3016666666667,352.5054545454545,338.7344444444445,366.32428571428574,375.40333333333336,392.13199999999995,393.8516666666667,390.2228571428572,389.9871428571429,389.71571428571434,388.7342857142857,384.39285714285717,371.9414285714286,328.8311111111111,347.8225,335.63846153846157,359.82000000000005,307.8308333333334,340.2425,315.92500000000007,315.944,314.025,302.16692307692307,279.3730769230769,305.52,342.4114285714286,298.72583333333336,305.752,302.61,270.975,306.398,332.03999999999996,362.478,288.995,266.66499999999996,313.2766666666667,348.996,384.6483333333333,396.71,359.543,357.704,354.52555555555557,353.3228571428571
2024-07-08 21:53:01+00:00,372.91692307692307,354.135,341.354,365.8875,375.19428571428574,391.0316666666667,393.00714285714287,389.0975,389.86,389.75,389.47375,386.54375,371.3975,333.83500000000004,350.6044444444444,338.2521428571428,360.34625,310.6046153846154,339.95,317.9706666666667,318.004375,316.84153846153845,302.16692307692307,279.3730769230769,310.17,344.36125,302.49461538461543,309.79454545454547,306.3309090909091,270.975,306.398,332.03999999999996,357.52833333333336,288.995,266.66499999999996,313.2766666666667,346.99500000000006,384.6483333333333,396.71,360.31636363636363,358.24999999999994,355.22700000000003,353.3228571428571
2024-07-23 21:59:27+00:00,372.91692307692307,354.135,341.354,365.8875,375.19428571428574,394.32,394.8275,390.87333333333333,389.86,389.75,390.52666666666664,389.1011111111111,373.7733333333333,337.0845454545455,352.02299999999997,340.0733333333333,360.3211111111111,312.4757142857143,341.2816666666667,319.03375,319.0417647058824,317.7207142857143,302.16692307692307,282.20142857142855,314.2783333333333,344.79777777777775,306.18071428571426,313.6141666666667,309.6525,276.0088888888889,308.99333333333334,333.09399999999994,357.52833333333336,288.995,267.3342857142857,313.2766666666667,346.99500000000006,382.96999999999997,397.67333333333335,360.965,358.18666666666667,355.1636363636364,353.81999999999994
2024-07-24 21:53:05+00:00,373.8378571428571,355.79538461538465,343.9018181818182,366.4622222222222,375.9725,394.32,394.84222222222223,391.235,389.90555555555557,389.9533333333333,390.26,388.376,374.523,339.2775,354.44545454545454,341.265625,360.81,313.84000000000003,341.25714285714287,320.7005882352941,319.7077777777778,318.48999999999995,302.89214285714286,284.31,317.2123076923077,344.457,308.062,315.1546153846154,311.7769230769231,279.32700000000006,311.58714285714285,333.13166666666666,354.6842857142857,288.995,268.00374999999997,314.4428571428572,345.92,381.77875,398.98,362.213076923077,358.20692307692303,355.9375,352.9755555555555
2024-08-09 21:53:13+00:00,373.8378571428571,357.265,346.7616666666667,367.091,376.7288888888889,394.41375,394.897,391.2990909090909,389.922,390.19300000000004,390.06363636363636,387.17272727272723,374.523,339.2775,354.44545454545454,342.5770588235294,360.36454545454546,314.96,341.63125,322.47555555555556,321.5052631578947,319.25374999999997,303.59599999999995,286.311875,319.39,344.3290909090909,309.75,316.4721428571429,313.3085714285714,282.92454545454547,313.805,334.61857142857144,354.6842857142857,291.19888888888886,268.6377777777777,314.27375,344.985,381.01444444444445,399.95875,363.1707142857143,358.59785714285715,356.65,353.541
2024-08-24 21:59:36+00:00,376.6769230769231,360.42846153846153,346.06,370.06000000000006,379.0275,394.41375,394.897,393.1990909090909,392.37199999999996,391.50300000000004,390.961,389.096,377.1122222222223,340.8691666666667,361.796,343.8773333333333,362.29090909090905,316.59000000000003,342.58,324.69529411764705,323.3527777777778,321.05266666666665,305.4978571428572,288.2646666666667,318.0184615384615,345.28,308.73333333333335,317.3671428571428,314.5357142857143,285.30100000000004,315.48125,335.19428571428574,352.93,299.09555555555556,269.05875,317.6614285714286,342.78875000000005,379.62888888888887,403.5,366.6038461538462,361.4738461538461,360.88166666666666,353.007
2024-09-01 21:59:36+00:00,376.6769230769231,360.42846153846153,346.06,370.06000000000006,379.0275,394.41375,394.897,393.1990909090909,392.37199999999996,391.50300000000004,390.961,389.096,377.1122222222223,340.8691666666667,353.9636363636364,343.8773333333333,362.29090909090905,316.59000000000003,342.58,324.69529411764705,323.3527777777778,321.05266666666665,302.326,285.885,318.0184615384615,345.28,305.840625,317.3671428571428,314.5357142857143,285.30100000000004,315.48125,335.19428571428574,352.93,299.09555555555556,269.05875,317.6614285714286,342.78875000000005,379.62888888888887,403.5,366.6038461538462,361.4738461538461,360.88166666666666,353.007
2024-09-10 21:53:28+00:00,376.6938461538461,361.02307692307687,346.1445454545455,363.37545454545455,370.8111111111111,387.0588888888889,388.3481818181818,387.3983333333333,386.46636363636367,385.64909090909094,384.9918181818182,382.00181818181824,369.648,340.5833333333333,354.14727272727276,343.722,357.63416666666666,316.732,339.7477777777778,324.81823529411764,323.5416666666667,321.2786666666667,302.686,286.26875,318.15999999999997,341.1658333333333,305.926875,317.3728571428572,315.0571428571429,285.33900000000006,310.30555555555554,328.825,338.4525,297.3311111111111,268.22875,318.86285714285714,338.4477777777778,373.05,396.39000000000004,364.8123076923076,359.1892307692308,357.9975,353.007
2024-09-17 21:59:40+00:00,374.53461538461545,358.2153846153846,342.22545454545457,357.51545454545453,363.36333333333334,380.37222222222226,381.7490909090909,381.72166666666664,380.82545454545453,380.11,379.26181818181817,376.1736363636364,363.582,337.63615384615383,350.58272727272725,341.13666666666666,353.6325,313.89,334.3088888888889,323.09000000000003,321.96944444444443,319.8059999999999,301.4766666666667,284.08625,316.8107142857143,337.34666666666664,304.84,315.21666666666664,313.0013333333333,281.176,304.5611111111111,322.5775,320.18,291.8877777777778,266.44,312.8971428571429,331.94222222222226,364.659,389.7922222222222,361.7430769230769,356.5238461538462,353.2558333333333,352.2488888888889
2024-09-25 21:59:43+00:00,372.7914285714286,356.32571428571424,340.00416666666666,352.40166666666664,357.65700000000004,375.13100000000003,376.7191666666667,377.25615384615384,376.27500000000003,375.71250000000003,374.715,370.82916666666665,358.0109090909091,335.22357142857146,347.4275,339.58375,349.8369230769231,312.26,329.837,321.9222222222222,321.0910526315789,318.545625,300.67375000000004,283.24823529411765,315.79266666666666,334.1561538461538,303.98277777777776,313.491875,311.364375,279.66363636363633,300.751,317.8177777777778,307.3177777777778,289.717,265.90444444444444,310.29375,328.64,359.76545454545453,385.088,359.6028571428571,353.9428571428572,350.11538461538464,347.633
2024-10-12 21:53:39+00:00,372.5864285714285,355.73785714285714,339.69416666666666,347.9053846153846,352.52454545454543,370.38272727272727,372.1638461538462,373.2107142857143,372.3246153846154,371.8192307692307,370.7892307692308,365.9930769230769,352.98,334.9185714285714,344.4146153846154,339.296875,346.4321428571429,311.841875,326.10181818181815,321.8355555555556,321.02789473684214,318.36562499999997,300.613125,283.05705882352936,315.74133333333333,331.22214285714284,303.90222222222224,313.301875,311.43125000000003,279.62,297.4981818181818,313.65700000000004,300.28900000000004,288.498,264.59777777777776,307.48,325.8836363636364,355.6875,380.3454545454546,359.375,351.544,347.59785714285715,343.37
2024-10-28 21:53:49+00:00,372.89,357.93307692307684,342.1875,342.5561538461538,346.06454545454545,364.58363636363634,366.87230769230763,369.0135714285714,367.61538461538464,366.8607692307693,366.1869230769231,360.6776923076923,347.15333333333336,332.82466666666664,340.61846153846153,336.775,342.5664285714286,313.10125,321.2063636363636,321.69823529411764,321.05277777777775,319.435625,301.0,283.58375,318.10333333333335,327.8728571428572,305.12888888888887,314.565625,312.9625,278.2133333333333,292.23909090909086,308.63199999999995,286.14599999999996,286.078,263.3666666666667,301.66,320.7709090909091,348.57,373.9927272727273,356.9173333333334,348.55199999999996,344.1164285714285,339.1918181818182
2024-11-04 21:59:57+00:00,372.38153846153847,357.9253846153846,341.3992307692307,341.3142857142857,343.8233333333333,363.80749999999995,366.01785714285717,367.28266666666667,367.61538461538464,366.8607692307693,365.98285714285714,359.63214285714287,345.8023076923077,333.64133333333336,340.6342857142857,337.934375,341.1433333333333,314.16375,320.5808333333333,322.26529411764704,321.7038888888889,319.99062499999997,301.4786666666667,284.036875,317.90625,327.20200000000006,305.93222222222226,315.88374999999996,314.441875,279.91416666666663,292.0458333333333,307.80454545454546,282.65,286.34399999999994,264.43600000000004,303.2188888888889,322.36833333333334,351.0438461538461,373.52833333333336,358.47999999999996,349.59066666666666,344.3092857142857,337.68416666666667
2024-11-12 21:59:50+00:00,372.32714285714286,357.145,340.8542857142857,340.53333333333336,342.6353846153846,361.8738461538461,365.2386666666667,366.17312499999997,366.4628571428571,366.2742857142857,364.79400000000004,357.96133333333336,344.80071428571426,333.221875,339.63866666666667,337.83411764705886,339.814375,313.5623529411764,321.8876923076923,321.57666666666665,321.1273684210526,319.18882352941176,301.03125,285.86117647058825,317.64294117647063,325.95125,305.7915789473684,314.8841176470588,313.5676470588235,283.2576923076923,294.6076923076923,310.2575,282.65,285.41818181818184,268.02818181818185,304.795,323.07615384615383,353.7835714285714,375.15769230769234,359.76374999999996,351.15375,346.062,337.9738461538461
2024-12-06 21:59:59+00:00,372.90642857142853,357.59071428571434,340.70866666666666,338.7033333333333,343.87928571428574,360.11538461538464,362.38866666666667,363.151875,363.5464285714285,363.5321428571429,362.3586666666667,353.878,341.2857142857143,334.159375,336.04666666666674,342.46999999999997,337.44437500000004,314.39058823529416,323.26071428571424,324.5823529411765,325.305294117647,319.35235294117643,300.072,290.93199999999996,324.909375,323.76187500000003,311.6470588235294,315.44117647058823,314.39882352941174,286.3107692307692,296.3591666666667,309.2166666666667,275.081,287.59636363636366,271.0627272727273,305.1527272727273,323.76000000000005,353.67785714285714,375.9230769230769,360.875625,351.724375,345.774,337.1923076923077
2024-12-14 21:59:51+00:00,372.98333333333335,357.48733333333337,345.83000000000004,339.91375,345.312,361.37071428571426,363.51124999999996,364.2647058823529,364.5686666666667,364.778,363.011875,354.851875,342.03266666666667,338.93187500000005,335.394375,346.473125,337.2852941176471,317.4935294117647,323.5473333333333,326.54941176470584,327.20235294117646,321.36,301.9613333333333,293.35599999999994,327.93687500000004,324.08647058823533,314.90058823529415,319.0111764705882,317.6882352941177,291.6215384615385,295.90384615384613,309.5761538461539,275.081,288.8491666666667,272.8391666666667,305.1925,324.464,355.252,377.59357142857147,362.0041176470588,352.9888235294117,347.035625,336.9642857142857
2024-12-23 21:53:43+00:00,369.5313333333333,355.8925,342.9807142857143,337.2606666666667,342.05642857142857,361.37071428571426,360.9886666666667,361.80875,362.1978571428571,362.4214285714285,360.72066666666666,352.3473333333333,339.32,337.03933333333333,333.6035294117647,342.785,332.98058823529414,314.10823529411766,321.49312499999996,323.70764705882357,324.70529411764704,318.7823529411765,299.92333333333335,292.17499999999995,323.75875,322.421875,311.0305882352941,317.185625,313.8294117647059,289.5078571428572,293.7857142857143,307.2057142857143,270.65636363636366,287.42,272.55615384615385,303.8246153846154,322.69875,353.5135714285714,375.4438461538462,361.16375,352.39937499999996,347.035625,335.5353846153846
2024-12-31 21:53:47+00:00,368.156,355.128125,341.79,336.22266666666667,341.15928571428566,360.8328571428571,359.7593333333333,360.908125,361.4942857142857,361.33,359.41266666666667,351.12600000000003,337.645,335.97466666666674,332.77764705882356,341.208125,332.0064705882353,312.49470588235295,321.73764705882354,321.6617647058824,322.99764705882353,317.72117647058826,298.60066666666665,290.92499999999995,322.83437499999997,321.7525,309.5476470588235,315.335625,312.25235294117647,289.778,294.2493333333333,307.53200000000004,270.65636363636366,284.4984615384615,273.3071428571429,304.3364285714286,322.411875,353.84999999999997,377.9535714285715,361.74875000000003,353.510625,347.46,333.35
2025-01-07 21:59:57+00:00,363.0385714285714,351.78933333333333,336.72153846153844,331.6261538461539,335.21416666666664,356.1166666666666,355.22769230769234,356.84142857142854,356.6291666666666,355.63384615384615,352.71714285714285,344.29615384615386,330.1353846153846,328.59214285714285,327.3275,335.658,327.09749999999997,308.66062500000004,319.098125,318.22125,319.48375,313.729375,298.23812499999997,290.35235294117643,317.49133333333333,316.8446666666667,304.76874999999995,309.8353333333334,308.27625,289.405625,293.620625,306.690625,254.89444444444447,284.21214285714285,273.6693333333333,304.27933333333334,320.97133333333335,355.52733333333333,378.25600000000003,361.9826666666667,353.426,345.8873333333333,331.3546153846154
2025-01-23 22:00:02+00:00,359.5864285714286,348.33466666666664,331.75538461538457,328.34000000000003,331.01363636363635,350.84999999999997,346.8572727272727,349.68416666666667,353.5709090909091,349.68,343.3469230769231,334.9490909090909,316.97999999999996,320.05384615384617,319.24666666666667,329.8021428571428,320.1806666666667,303.484,313.482,313.8686666666667,316.3426666666667,310.4906666666667,296.666875,285.643125,309.57142857142856,309.8757142857143,297.8666666666667,302.4342857142857,301.42733333333337,284.24399999999997,287.38,300.70933333333335,243.91555555555558,283.1673333333334,273.29857142857145,302.05199999999996,317.9386666666667,352.8130769230769,374.19461538461536,360.34230769230777,352.7269230769231,341.68928571428575,325.06166666666667
2025-02-01 21:53:47+00:00,360.7493333333333,349.410625,331.75538461538457,330.6169230769231,334.0233333333333,353.1666666666667,348.7808333333333,351.47615384615386,355.3925,349.68,343.3469230769231,337.53333333333336,316.97999999999996,321.54785714285714,320.428125,330.7786666666667,320.1806666666667,304.80249999999995,313.482,313.8686666666667,316.72125,312.28562500000004,296.666875,285.643125,311.1406666666666,309.8757142857143,299.1475,303.97666666666663,302.72625000000005,284.24399999999997,287.38,300.70933333333335,243.91555555555558,283.1275,274.12333333333333,302.64124999999996,317.9386666666667,355.32571428571424,376.78142857142853,362.3607142857143,354.7635714285715,341.68928571428575,325.06166666666667
2025-02-24 21:59:57+00:00,358.29066666666665,344.8853333333334,326.8507692307692,320.65333333333336,329.59090909090907,347.4816666666666,342.5841666666667,341.7758333333333,345.02727272727276,340.5941666666667,338.24923076923073,332.8408333333333,315.95000000000005,317.3321428571429,316.429375,327.58133333333336,313.0021428571429,300.17266666666666,307.34214285714285,307.66785714285714,311.0833333333333,308.81266666666664,293.5033333333333,280.78866666666664,307.82466666666664,302.5869230769231,296.16875,298.24142857142857,296.97,277.6921428571428,280.06,293.0214285714286,231.0211111111111,276.894,273.8233333333334,300.22,313.52,351.9916666666666,371.13999999999993,357.6984615384615,351.4146153846154,336.3430769230769,317.2590909090909
2025-02-25 21:53:31+00:00,357.59437499999996,343.99125000000004,325.65999999999997,318.62076923076927,329.59090909090907,345.70923076923077,340.74461538461543,339.9646153846154,343.1875,339.21384615384613,336.94,331.26,314.58214285714286,316.29133333333334,315.57411764705876,326.735,312.3586666666667,299.436875,306.1633333333333,307.424,310.7875,308.33187499999997,293.478125,280.4325,307.03562500000004,300.90928571428566,295.50117647058823,297.3093333333333,295.98125,276.752,279.33866666666665,292.09666666666664,232.07600000000002,276.653125,273.485625,299.475,312.584,351.9916666666666,371.13999999999993,355.8978571428571,351.36428571428576,337.5571428571429,315.7
2025-03-04 21:59:42+00:00,356.1423529411764,342.4235294117648,323.714,315.6764285714286,329.59090909090907,342.76785714285717,337.82714285714286,337.14142857142855,340.44153846153847,337.05,334.8226666666667,328.9892857142857,312.17466666666667,314.053125,316.31823529411764,325.2729411764706,310.778125,298.1617647058824,304.325,306.4575,309.8476470588235,307.055294117647,294.84187499999996,281.18625,305.08294117647057,298.09000000000003,296.32705882352946,295.79499999999996,294.35823529411766,275.275,277.83625,290.073125,230.15818181818184,276.653125,272.27941176470586,299.475,310.76937499999997,351.9916666666666,371.13999999999993,353.076,351.36428571428576,337.5571428571429,312.8546153846154
2025-03-05 21:53:44+00:00,357.46,343.59333333333336,325.4675,315.6764285714286,332.19666666666666,342.76785714285717,337.82714285714286,337.14142857142855,340.44153846153847,337.05,334.8226666666667,328.9892857142857,312.17466666666667,314.053125,316.31823529411764,325.2729411764706,310.778125,298.1617647058824,304.325,308.4494117647059,311.4577777777778,308.5872222222222,296.2429411764706,281.18625,305.08294117647057,298.09000000000003,296.32705882352946,295.79499999999996,294.35823529411766,275.275,277.83625,290.073125,230.15818181818184,276.653125,272.89500000000004,300.15764705882356,310.76937499999997,355.7515384615385,374.2823076923077,353.076,352.47266666666667,339.476,312.8546153846154
2025-03-12 21:59:53+00:00,357.34333333333336,342.59888888888895,325.391875,316.0314285714286,332.3775,342.75999999999993,337.9085714285714,336.9971428571429,340.28692307692313,337.0242857142857,334.6953333333333,329.2664285714286,312.46,314.081875,315.96117647058827,325.36176470588236,310.71062500000005,298.0523529411764,302.576875,308.35705882352937,311.32,308.3205555555556,295.9935294117647,280.864375,304.88470588235293,297.42266666666666,296.2352941176471,295.79999999999995,293.915294117647,275.27687499999996,277.94625,289.724375,230.61636363636362,276.98062500000003,273.59611111111116,298.72235294117644,310.69750000000005,359.2441666666667,373.97846153846154,352.4893333333333,352.1993333333333,341.0493333333333,311.86
2025-03-21 21:53:32+00:00,357.4738888888889,342.86777777777775,325.85125,316.5585714285714,332.74333333333334,342.9864285714286,338.1671428571429,337.2207142857143,340.39,337.1107142857143,334.9926666666667,329.98357142857145,312.80533333333335,314.51250000000005,316.00470588235294,325.67117647058825,310.831875,298.4164705882353,302.891875,308.55411764705883,311.3911111111111,308.385,296.01882352941175,281.19062499999995,305.2917647058824,297.4713333333333,296.42411764705884,295.84875,293.68,275.5225,278.36125000000004,290.10249999999996,231.49199999999996,277.36375,274.7516666666667,299.65000000000003,312.933125,366.8041666666666,376.9475,355.89933333333335,353.318,341.29066666666665,311.86
2025-03-28 21:59:42+00:00,357.8016666666667,343.4466666666667,326.535,317.47499999999997,333.3041666666667,343.4307142857143,338.69714285714286,337.5628571428571,340.6615384615385,337.36642857142857,335.34066666666666,330.83428571428567,313.5833333333333,315.02,316.1682352941176,326.1358823529412,311.09875,298.87882352941176,303.050625,308.77,311.4566666666667,308.61833333333334,296.19117647058823,281.60812500000003,305.56,297.49533333333335,296.6635294117647,296.2675,293.9376470588236,275.894375,278.706875,290.491875,241.11000000000004,278.191875,275.9433333333333,300.06176470588235,314.808125,370.80916666666667,377.76666666666665,358.382,355.0853333333333,343.90999999999997,311.6192857142857
2025-04-13 21:59:43+00:00,359.89166666666665,345.32944444444445,327.19374999999997,318.3228571428571,333.7275,343.92999999999995,339.31357142857144,337.71214285714285,340.95846153846156,337.935,335.978,332.59384615384613,314.852,315.68625000000003,317.8405882352941,327.7605882352941,311.67375,299.9264705882353,303.955,308.98764705882354,311.50277777777774,308.8622222222223,296.3335294117647,281.99375,306.11000000000007,297.78866666666664,297.13176470588235,296.843125,294.1582352941176,276.47875,281.31875,291.846875,248.00100000000003,278.91875,276.1288888888889,301.005,315.94375,375.62916666666666,378.6758333333333,361.0766666666667,357.0146666666667,343.98400000000004,311.045
