dates,satname,nzd0104-0000,nzd0104-0001,nzd0104-0035,nzd0104-0036,nzd0104-0037,nzd0104-0038,nzd0104-0039,nzd0104-0040,nzd0104-0041,nzd0104-0042,nzd0104-0043,nzd0104-0044,nzd0104-0045,nzd0104-0046,nzd0104-0047,nzd0104-0048,nzd0104-0049,nzd0104-0050,nzd0104-0051,nzd0104-0052,nzd0104-0053,nzd0104-0054,nzd0104-0055,nzd0104-0056,nzd0104-0057,nzd0104-0058,nzd0104-0059,nzd0104-0060,nzd0104-0061,nzd0104-0062,nzd0104-0063,nzd0104-0064,nzd0104-0065,nzd0104-0066,nzd0104-0067,nzd0104-0068,nzd0104-0069,nzd0104-0070,nzd0104-0071,nzd0104-0072,nzd0104-0073,nzd0104-0074,nzd0104-0075,nzd0104-0076,nzd0104-0077,nzd0104-0078,nzd0104-0079,nzd0104-0080,nzd0104-0081,nzd0104-0082,nzd0104-0083,nzd0104-0084,nzd0104-0085,nzd0104-0086,nzd0104-0087,nzd0104-0088,nzd0104-0089,nzd0104-0090,nzd0104-0091,nzd0104-0092,nzd0104-0093,nzd0104-0094,nzd0104-0002,nzd0104-0003,nzd0104-0030,nzd0104-0031,nzd0104-0032,nzd0104-0033,nzd0104-0034,nzd0104-0026,nzd0104-0027,nzd0104-0028,nzd0104-0029,nzd0104-0004,nzd0104-0021,nzd0104-0022,nzd0104-0023,nzd0104-0024,nzd0104-0025,nzd0104-0005,nzd0104-0006,nzd0104-0007,nzd0104-0008,nzd0104-0009,nzd0104-0010,nzd0104-0011,nzd0104-0012,nzd0104-0013,nzd0104-0014,nzd0104-0015,nzd0104-0016,nzd0104-0017,nzd0104-0018,nzd0104-0019,nzd0104-0020
2016-08-16 22:11:53.694000,L8,,333.59,391.80,389.67,385.60,380.52,374.70,370.83,368.94,369.30,368.88,365.70,367.94,361.31,354.74,358.76,355.34,361.88,356.37,340.51,345.00,344.73,340.65,338.67,333.59,337.22,344.30,343.18,344.75,351.10,349.05,345.85,344.09,367.94,371.70,361.41,354.22,349.03,300.06,357.57,355.82,361.89,359.71,361.18,354.26,347.10,369.66,368.35,356.59,370.39,376.82,371.06,368.98,362.92,365.77,371.60,383.21,359.14,354.14,372.73,384.78,357.90,373.13,304.98,,,,,,,,,,383.96,,,,,,358.46,352.58,,,331.51,327.85,329.96,324.57,293.95,313.77,298.75,308.97,305.79,,,
2016-11-04 22:12:09.415000,L8,,,,,,,375.53,370.81,371.36,373.63,372.98,370.20,371.85,366.25,361.60,361.37,361.56,363.17,361.63,349.86,385.78,,,,,,,,348.38,306.19,308.72,307.77,269.86,338.31,335.95,286.54,319.09,294.29,295.13,314.53,322.56,323.63,324.84,317.99,312.50,266.45,314.52,310.18,309.03,308.46,316.15,305.87,297.96,297.73,286.51,303.29,317.37,384.86,,,,,,,,,,,,,,,,,,,,,,,,,,326.41,327.91,329.68,333.30,330.15,331.89,326.97,325.14,319.35,,,
2016-11-20 22:12:09.409000,L8,,328.75,392.15,391.19,385.55,381.55,375.63,369.77,369.87,370.02,372.14,369.77,370.77,364.97,361.09,359.87,360.06,362.10,360.13,346.57,350.43,346.52,343.19,336.71,336.27,337.79,344.87,343.66,346.37,350.35,350.61,349.59,347.30,341.63,341.29,329.23,323.98,320.14,305.03,321.88,326.53,329.35,330.35,326.63,321.67,291.49,320.70,317.47,316.07,315.18,320.83,313.95,310.67,304.98,302.65,309.45,323.65,324.16,300.49,340.10,348.54,362.97,373.70,374.77,,,,,,,,,,383.05,,,,,,363.61,355.60,313.37,321.67,329.24,328.21,332.84,329.25,,,,,,,,
2016-12-22 22:12:03.110000,L8,,328.67,,,387.23,383.31,377.77,370.57,369.58,370.94,371.27,368.49,371.14,364.51,359.66,360.44,361.23,363.17,359.71,346.42,348.81,347.35,341.46,337.75,335.82,340.79,344.01,344.42,346.99,308.74,297.75,289.18,297.04,307.77,253.80,327.00,325.00,320.48,304.58,323.32,327.42,333.54,328.48,276.42,279.97,277.60,,,,,,,305.05,301.23,295.69,303.94,317.47,272.03,,,,,374.94,378.86,,,,,,,,,,385.13,,,,,,303.72,352.78,,304.16,331.28,325.68,330.67,329.26,285.38,317.09,311.71,316.18,309.99,,,
2017-06-16 22:11:31.847000,L8,215.61,335.76,,,,,376.36,372.14,371.12,374.35,374.88,371.15,373.31,368.55,361.84,362.63,363.02,365.57,366.20,349.93,355.64,350.39,350.73,343.99,340.12,341.94,340.91,341.48,341.62,351.60,351.21,351.12,346.61,339.87,343.20,327.88,323.99,320.01,304.64,326.22,331.20,333.14,333.85,331.16,327.84,300.36,323.85,319.33,321.07,320.38,326.24,315.89,312.00,312.28,303.47,312.42,322.63,329.61,329.33,341.85,348.58,361.63,373.84,376.29,394.07,399.36,,,,379.97,374.59,379.76,385.29,377.65,388.20,387.58,382.87,383.33,382.46,,276.53,338.35,297.76,325.94,326.36,325.91,323.92,291.80,315.10,309.94,314.11,310.97,342.45,329.06,338.51
2017-07-18 22:11:40.412000,L8,,333.24,392.56,390.32,385.38,380.38,374.98,371.64,370.00,373.05,370.73,367.99,370.28,361.67,358.16,359.31,358.29,362.24,358.65,340.40,350.26,349.00,343.31,342.19,336.50,345.12,346.32,345.53,348.02,353.86,349.99,346.66,345.29,340.97,340.97,328.06,320.79,319.64,298.15,322.93,326.54,330.63,331.35,331.57,324.66,298.59,323.75,317.81,357.39,370.58,377.35,363.58,359.94,357.90,367.91,364.58,320.69,314.79,300.97,338.60,346.35,358.73,376.44,379.54,,,,,,,,,,384.28,,,,,,387.95,386.19,,326.09,332.14,328.49,330.43,322.73,279.95,314.33,307.44,315.54,304.72,,,
2017-08-03 22:11:47.949000,L8,,329.38,,,,,376.58,362.53,361.91,328.39,374.59,366.05,368.57,365.03,344.25,357.39,356.91,361.18,357.56,341.93,349.51,348.23,338.48,255.20,336.03,335.72,341.97,336.78,333.82,342.12,311.21,341.71,334.98,,,,,,,,,,,,,,,,,,,,,,,,,,295.45,333.70,317.65,,374.26,378.20,,,,,,,,,,382.99,,,,,,380.71,372.19,,,,,,,,310.42,324.94,316.69,308.62,280.00,290.96,314.11
2017-09-04 22:11:55.578000,L8,,337.01,,,,382.35,373.64,369.46,369.00,369.18,369.91,366.22,367.56,360.42,353.22,356.24,356.21,359.29,356.02,343.76,379.73,380.57,371.35,372.48,364.29,373.90,374.33,343.73,344.81,350.54,349.69,348.57,345.63,341.86,340.59,328.60,320.91,318.23,300.95,323.39,326.28,327.68,330.61,325.42,324.44,295.37,318.74,315.92,317.41,315.35,321.48,313.22,307.37,308.43,301.35,310.02,322.03,328.87,301.12,340.47,345.23,358.16,375.48,376.13,,,,,,,,,,381.64,,,,,,373.62,362.10,340.35,332.74,330.22,336.22,330.69,296.82,,,,,,,,
2018-01-10 22:11:54.118000,L8,216.19,334.94,,,,,375.66,371.10,370.79,372.94,371.93,369.72,371.43,362.00,356.50,359.12,357.08,362.67,358.04,343.92,351.00,348.13,337.73,328.98,326.27,329.86,336.63,337.99,337.80,350.81,348.63,347.78,334.65,337.67,339.52,324.66,321.54,318.15,300.08,320.35,325.71,330.45,330.60,328.05,378.57,367.78,360.10,362.23,360.23,367.07,376.83,364.21,364.25,361.47,371.27,373.94,386.50,320.59,292.59,337.13,347.62,358.82,373.21,377.28,393.70,395.37,394.01,,,385.06,385.79,390.27,393.27,383.79,,,,,388.82,382.14,,,326.82,328.34,329.04,336.08,330.16,326.62,319.48,317.04,316.81,306.70,,,
2018-04-16 22:11:06.667000,L8,215.02,336.76,,,,,380.96,377.24,377.84,376.99,379.19,374.62,375.97,369.94,366.30,363.31,364.12,365.65,364.78,350.71,358.03,350.08,351.00,344.75,339.10,346.86,349.45,348.61,350.01,353.76,351.72,350.92,345.92,342.48,342.93,327.46,324.06,320.33,303.83,326.93,332.36,336.34,334.77,332.64,357.22,342.03,357.41,364.90,318.75,363.74,367.76,372.70,355.49,356.72,359.56,367.16,379.57,364.18,358.61,375.78,349.82,364.73,375.20,376.82,,,,,,,,,,383.68,,,,,,385.15,387.25,,323.83,328.82,329.36,328.83,324.95,286.66,314.75,304.61,312.83,303.64,284.18,300.74,
2018-05-02 22:10:57.873000,L8,216.57,337.12,,,,,378.93,373.70,374.11,377.61,377.45,374.49,375.25,368.62,365.53,361.88,362.56,365.05,363.92,348.91,358.10,350.55,348.67,344.05,338.68,346.07,347.16,346.04,347.60,351.04,349.63,348.33,345.02,340.18,339.52,326.78,323.24,319.90,301.14,324.27,330.68,331.27,331.61,330.28,323.32,297.43,344.61,317.31,315.69,317.15,323.40,316.56,312.86,310.54,304.14,311.40,326.39,328.20,327.06,340.67,351.18,363.61,374.03,376.25,,,,,,,,,,381.67,,,,,,386.16,385.92,,,327.33,326.40,326.78,318.87,291.41,312.66,302.96,311.82,303.75,,,
2018-07-05 22:10:54.795000,L8,224.05,345.66,,,,,378.90,372.16,372.13,374.12,376.29,371.39,373.61,368.81,362.68,360.76,362.09,363.63,361.83,344.29,354.45,347.80,347.43,339.95,337.91,342.84,348.02,345.59,350.19,351.56,351.95,347.65,347.46,340.21,341.57,326.40,323.66,321.60,305.33,330.03,334.29,332.71,329.57,332.86,325.12,301.49,319.14,318.21,318.24,315.50,323.03,345.69,366.40,360.04,358.41,369.42,325.34,329.47,302.07,341.14,346.77,359.57,376.40,308.71,,,,,,,,,,335.51,,,,,,309.14,286.31,341.74,330.63,329.47,332.51,327.94,327.74,315.91,315.53,306.71,315.59,304.92,285.55,301.39,
2018-09-07 22:11:24.397000,L8,214.73,340.40,,,,,377.95,373.02,375.01,373.83,375.31,369.63,374.12,364.71,361.12,360.06,361.24,363.44,361.03,344.22,353.70,349.18,349.64,343.68,337.69,345.59,348.86,344.76,347.92,351.08,351.97,349.45,346.66,343.80,342.20,329.17,322.61,318.60,299.81,324.74,327.96,331.71,331.64,372.22,374.73,369.74,367.78,366.95,365.49,367.09,367.37,367.23,356.37,366.31,363.76,372.90,383.63,361.98,351.25,374.65,385.40,361.67,375.98,377.34,,,,,,,,,,384.76,,,,,,384.01,387.66,,,332.38,333.78,331.59,326.63,280.71,313.65,298.62,308.94,305.14,282.93,298.88,
2019-02-14 22:11:33.473000,L8,210.94,333.66,388.61,389.39,384.07,380.91,373.09,368.27,369.46,369.16,371.77,368.54,369.55,361.10,355.91,356.08,356.25,361.01,358.08,340.53,350.92,343.98,338.77,335.60,330.86,334.33,342.01,340.89,339.76,349.83,350.81,345.45,342.00,334.16,336.88,319.15,318.53,313.80,296.59,301.12,320.62,326.30,329.48,327.36,319.27,288.93,,,,312.46,319.56,305.78,306.43,,,,316.47,313.52,286.10,335.68,345.81,359.16,371.59,374.41,392.05,394.10,393.15,,,383.16,383.06,386.67,390.10,380.04,371.65,391.47,387.22,386.38,386.19,379.99,352.29,360.86,338.28,341.63,340.03,341.47,334.69,332.76,330.27,324.32,319.96,326.58,286.04,304.02,363.57
2019-03-02 22:11:29.304000,L8,219.08,340.96,,,,,376.46,371.06,371.77,371.24,374.05,368.24,372.56,362.36,358.90,357.26,358.36,361.34,359.85,338.13,352.54,347.18,342.73,338.59,336.33,344.00,346.46,343.04,345.14,354.82,354.29,347.62,380.79,373.74,370.68,365.41,355.04,360.24,348.69,364.98,363.29,371.29,370.22,366.84,361.81,346.17,348.55,342.66,375.13,369.37,381.77,376.16,370.37,373.06,365.73,381.45,387.76,367.99,362.77,379.07,344.97,360.90,377.32,378.48,,,,,,,,,,385.18,,,,,,385.45,389.95,,331.58,334.96,334.74,336.86,331.18,297.48,316.04,319.38,314.58,307.81,284.99,300.99,
2019-06-06 22:11:35.277000,L8,,312.23,384.84,386.30,378.73,375.28,369.01,365.27,366.05,363.85,367.03,363.46,365.00,357.63,348.69,352.40,353.45,357.77,357.20,337.82,350.15,341.36,338.33,332.51,328.91,335.70,339.61,337.69,335.57,345.04,347.35,345.64,341.62,336.16,336.68,319.83,314.95,315.28,294.44,320.88,326.43,328.32,331.97,329.44,317.39,283.97,312.98,311.21,310.74,309.43,317.06,303.78,297.24,295.77,261.81,275.51,263.22,,,,,,367.31,368.25,382.63,375.90,375.94,389.07,391.67,370.26,348.08,358.75,374.81,,,369.43,372.16,324.87,375.81,,,393.90,391.94,394.11,,,,,,,,,,,
2019-06-22 22:11:40.996000,L8,228.43,348.80,,,,,380.52,375.88,375.95,377.99,379.06,373.96,375.78,372.93,365.90,361.83,361.52,364.97,365.04,343.30,358.17,351.62,350.30,344.82,338.88,349.85,352.41,351.30,351.00,358.66,360.79,355.37,351.54,342.72,345.63,328.85,324.53,324.67,306.00,330.57,336.13,339.96,343.04,338.71,331.14,301.20,324.15,320.58,328.96,318.52,324.73,319.34,315.74,316.96,307.19,315.35,327.26,331.44,304.95,340.76,350.86,362.71,379.02,379.51,,,,,,,,,,383.83,,,,,,387.16,391.03,,327.38,327.86,324.91,320.75,323.74,313.30,313.20,306.99,313.98,302.21,284.98,297.32,
2019-07-08 22:11:44.725000,L8,214.66,330.67,390.90,389.69,379.83,358.13,370.08,350.02,342.20,277.80,269.05,,364.58,363.12,354.50,353.18,344.95,324.24,327.53,332.24,334.43,268.65,270.76,,,,,,,,,,,,,313.38,309.07,312.07,290.75,319.56,323.86,287.77,,,,,,,,,,,,,,263.29,274.39,286.78,276.00,291.23,297.32,,373.28,375.98,392.10,392.54,385.98,393.73,,,,309.85,384.75,379.83,,354.66,381.76,295.85,267.15,,297.57,394.93,397.72,337.57,338.91,337.51,342.71,404.12,324.09,317.66,317.59,386.12,,,
2019-07-24 22:11:48.987000,L8,222.97,338.89,,,,,379.39,376.37,373.78,376.10,377.65,374.24,376.67,369.40,361.84,360.61,360.43,365.01,364.15,344.43,359.09,347.91,345.67,342.33,337.44,346.29,348.88,349.92,349.28,358.33,357.51,353.23,350.59,342.61,343.76,329.05,324.83,324.85,304.94,329.60,337.63,339.77,340.77,336.64,330.52,299.96,322.13,318.60,328.15,319.51,324.31,315.89,313.43,314.74,303.75,314.83,325.66,334.36,328.64,342.93,351.43,363.33,377.12,309.70,,,,,,,,,,337.38,,,,,,356.86,310.40,341.54,329.30,331.76,333.52,330.25,328.04,319.48,310.49,306.51,314.79,302.88,280.15,294.63,
2019-08-09 22:11:55.358000,L8,227.47,342.38,,,,,379.13,373.92,376.37,377.33,377.40,373.47,374.82,370.52,360.74,359.79,358.75,364.24,361.42,338.56,356.16,349.84,344.92,341.97,336.47,347.94,349.08,346.70,348.32,356.71,359.55,353.13,349.93,340.13,342.12,326.07,323.37,321.59,300.84,327.25,334.31,336.95,341.64,337.17,330.91,296.71,322.75,317.97,321.91,314.96,323.15,315.90,313.46,313.56,302.88,312.96,323.98,327.53,295.24,338.90,347.88,360.87,379.35,381.12,,,,,,,,,,384.95,,,,,,389.33,391.53,,,333.21,334.48,330.51,330.28,318.20,313.84,303.70,315.53,304.77,,,
2020-01-16 22:11:59.041000,L8,222.20,341.52,,,,,375.05,369.89,372.33,373.68,376.66,372.94,374.59,368.88,361.39,359.38,359.54,362.31,364.74,342.69,354.97,349.02,343.21,337.89,337.11,345.26,347.24,344.96,346.44,355.23,357.82,352.67,350.47,341.05,341.37,325.31,326.41,324.53,303.38,327.32,330.22,334.86,333.95,334.17,326.78,290.16,322.82,319.48,320.96,315.69,324.25,315.73,311.78,313.21,305.34,312.72,325.61,331.16,330.59,343.30,349.92,362.99,378.14,376.22,,,,,,,,,,380.59,,,,,,385.83,388.62,,300.59,330.56,330.86,336.14,329.84,293.25,317.89,323.08,316.69,305.71,,,
2020-02-01 22:11:53.781000,L8,227.64,342.92,,,,,376.17,371.17,376.30,375.47,378.38,375.48,375.81,369.58,362.01,360.78,360.36,364.48,365.03,345.71,356.58,350.33,347.44,340.51,336.77,345.27,347.98,345.42,346.45,355.19,355.59,351.69,348.81,340.33,341.78,325.01,376.18,366.70,363.51,368.92,375.40,372.38,367.68,333.95,362.30,353.23,356.34,357.23,354.15,374.34,380.60,375.18,377.41,379.43,382.98,358.36,368.95,371.14,331.66,341.58,351.18,363.37,378.83,376.48,,,,,,,,,,381.71,,,,,,389.13,287.70,343.81,332.10,331.88,333.18,337.24,332.57,311.16,329.34,325.40,342.90,323.18,280.73,300.17,
2020-04-21 22:11:21.823000,L8,228.96,349.38,,,,,378.50,374.93,377.59,374.90,379.53,373.32,375.61,369.20,365.88,360.67,360.50,363.39,364.19,338.98,357.16,349.15,345.64,342.19,337.81,346.51,350.48,348.28,348.06,356.94,356.73,351.85,348.46,341.78,341.68,324.13,323.99,324.28,302.67,327.74,330.49,334.10,333.63,334.71,327.63,300.20,325.26,318.05,321.01,315.14,326.69,315.11,315.94,316.87,305.33,315.54,328.55,333.37,332.64,343.36,341.89,359.38,380.49,379.09,,,,,,,,,,384.98,,,,,,389.23,395.82,,321.81,329.92,327.64,329.90,321.14,321.59,308.49,305.61,308.88,,,,
2020-05-07 22:11:12.613000,L8,,,,,,,374.48,372.54,376.64,374.46,377.12,371.05,374.50,367.26,362.52,357.69,358.02,362.23,361.32,337.47,353.69,347.03,344.47,339.08,335.52,342.95,348.25,346.48,346.21,353.96,353.90,349.10,345.75,338.94,338.49,320.84,315.54,321.56,302.25,326.25,328.81,331.69,331.75,332.60,324.64,295.83,320.62,315.52,316.90,314.18,324.01,314.15,312.23,310.30,296.27,314.91,323.73,326.32,290.48,339.15,347.78,363.64,376.56,377.03,,,,,,381.22,383.02,390.08,,382.51,,,,268.49,376.06,383.79,392.47,,318.79,332.45,328.43,329.61,324.54,,,,,,,,
2020-07-10 22:11:39.723000,L8,211.40,326.13,357.06,309.85,379.03,302.07,298.63,351.71,359.67,328.38,342.77,308.68,,,,,,,,,,,,,,324.31,338.69,334.83,333.12,,,,,,,,,,,,,,,,,247.14,264.67,255.00,257.54,267.47,307.86,301.25,294.80,296.48,268.39,277.60,285.27,289.89,294.60,336.10,342.83,355.75,368.88,370.53,,,,,,272.75,,,,,,,,322.01,343.12,,,350.53,337.33,337.08,330.07,327.42,327.33,321.72,316.18,307.48,316.59,308.59,288.08,296.10,
2020-07-26 22:11:44.648000,L8,225.48,349.38,,,,383.21,374.72,373.18,372.91,376.16,375.74,372.14,374.73,367.96,361.04,358.59,356.44,364.00,360.96,338.13,354.72,349.98,344.18,344.47,337.21,348.69,348.40,348.09,346.79,358.42,357.45,353.26,349.17,342.31,341.83,327.73,326.11,330.22,298.63,328.25,331.11,333.65,333.28,334.29,328.77,299.15,324.34,318.00,319.71,363.81,370.26,357.43,353.29,336.61,357.61,364.69,373.29,381.63,356.01,375.60,349.28,359.03,379.64,380.13,,,,,,,,,,383.83,,,,,,389.45,391.03,,,,,,,,307.10,295.89,314.21,296.34,280.10,289.94,
2020-08-27 22:11:56.368000,L8,223.10,343.66,,,,,376.33,374.19,377.38,376.28,380.10,375.52,377.64,370.50,362.70,360.13,361.15,364.25,366.86,344.06,357.82,349.71,348.48,342.61,336.42,346.64,347.67,344.64,345.83,357.50,358.32,351.89,348.70,344.47,342.79,330.21,326.21,324.28,304.41,332.42,334.55,335.82,333.59,332.81,326.98,298.90,322.03,316.50,321.43,316.60,324.75,314.30,310.94,309.68,303.53,312.97,322.82,330.54,325.72,339.77,348.20,361.41,378.98,377.69,,,,,,,,,,383.23,,,,,,385.29,392.27,,,,,,,,,,,,,,
2020-12-01 22:12:09.987000,L8,,,,,,,,,,,,,,,,,,,357.48,347.39,354.68,349.81,340.86,338.25,332.13,338.36,340.90,344.32,278.48,298.80,263.55,268.99,252.31,339.43,339.18,326.69,328.35,324.41,304.89,326.45,333.23,337.34,336.96,333.85,328.56,293.87,325.18,319.53,320.04,316.96,322.38,314.76,312.32,313.37,305.08,364.49,376.34,377.70,294.20,338.49,349.10,361.83,,323.20,,,,,,,,,,380.28,,,,,,385.06,390.59,340.54,328.48,332.08,330.08,334.71,327.72,326.52,346.22,350.90,366.44,331.01,,,
2021-02-03 22:11:56.237000,L8,,307.71,,,,,371.32,368.59,373.25,371.85,374.87,369.40,370.46,363.54,352.85,352.32,354.12,358.36,358.93,342.83,352.03,344.44,340.87,338.74,333.25,342.56,345.36,344.37,342.56,353.13,353.54,348.21,343.73,338.15,338.06,322.40,323.18,322.45,301.18,327.74,334.01,337.94,334.86,334.39,326.68,293.11,320.62,316.56,317.20,315.03,325.39,315.24,312.75,312.19,302.07,311.40,321.79,323.87,294.75,337.89,346.97,362.32,358.25,365.83,382.80,397.04,393.23,,,366.49,,356.97,369.07,,,380.42,376.23,382.61,377.28,,,,,,,,,,,,,,,,
2021-02-19 22:11:51.945000,L8,224.82,349.84,,,,384.24,376.40,370.54,373.24,375.57,375.57,374.12,374.84,367.49,358.24,358.71,356.95,364.10,360.54,338.92,354.84,348.88,341.04,338.82,335.01,347.57,346.60,345.04,343.81,356.72,357.30,351.51,347.04,340.22,340.12,325.14,327.24,325.48,299.84,326.90,332.72,334.85,333.62,334.23,326.33,294.19,327.06,318.74,321.75,316.38,322.89,315.36,310.74,312.52,301.55,311.60,323.49,329.80,325.38,339.97,349.71,360.86,378.27,379.30,,,,,,,,,,383.27,,,,,,389.57,390.32,,329.12,332.68,332.75,335.76,328.00,324.18,314.16,321.25,317.77,304.55,,,
2021-03-23 22:11:37.336000,L8,222.62,342.75,,,,,,372.94,377.59,376.76,378.90,375.72,375.51,369.08,362.44,360.33,359.58,364.91,364.29,339.06,357.28,352.63,344.56,343.95,336.37,348.22,348.67,346.06,346.17,356.25,358.72,351.06,347.39,338.16,339.70,324.50,326.87,324.99,304.88,327.92,336.16,340.72,337.87,336.99,328.73,300.23,325.47,320.31,321.96,316.36,325.24,318.07,313.90,312.11,304.87,312.25,325.02,327.37,300.98,338.84,351.06,363.19,376.71,377.63,,,,,,,,,,382.44,,,,,,389.54,393.78,,,330.46,329.41,330.73,325.26,299.59,309.21,308.69,312.06,299.33,,,
2021-04-24 22:11:25.382000,L8,232.78,354.17,,,,,,377.13,378.93,379.01,381.10,377.57,378.35,374.10,369.27,366.05,365.58,368.63,368.21,345.98,359.47,355.88,348.63,347.26,341.38,353.90,354.01,352.79,352.87,360.65,361.81,357.69,352.40,375.91,377.01,366.38,361.94,357.83,355.34,358.55,362.18,364.52,368.22,363.92,363.01,353.20,346.03,344.95,340.85,344.79,346.87,348.00,347.18,354.47,351.56,360.52,367.58,367.70,353.78,,,,380.14,377.20,,,,,,,,,,385.14,,,,,,392.22,395.69,,,,,,,,,,,,,,
2021-05-26 22:11:31.065000,L8,248.89,360.48,,,,,,,,,,,,,388.30,383.20,375.98,383.50,371.12,366.39,372.22,374.25,377.03,366.89,371.40,372.75,374.13,,,,,,370.38,366.90,368.67,354.35,355.39,349.91,346.26,353.76,366.71,370.27,375.68,,375.41,368.12,366.38,368.57,371.57,368.69,376.76,367.64,360.99,359.50,355.42,358.06,380.90,,,,,,384.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11 22:11:38.046000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.22,350.91,346.20,315.46,333.78,316.84,319.65,319.76,300.95,322.04,328.42,334.90,334.03,332.17,323.46,298.55,319.70,306.55,321.88,318.50,325.98,305.53,315.20,299.43,255.37,,,,,,,,,,,,,,,,,,,383.80,379.81,396.14,389.91,,,385.39,384.42,345.82,333.66,330.06,317.28,323.08,290.41,,309.60,308.98,318.44,321.09,399.32,393.70,341.94
2021-07-13 22:11:43.513000,L8,227.21,347.65,,,,,375.06,374.24,374.74,379.12,375.83,377.34,380.99,375.08,363.44,363.50,362.82,366.76,365.15,344.19,359.30,350.02,347.25,344.34,339.41,348.96,351.71,351.34,358.21,358.35,361.01,356.39,352.61,347.29,342.94,326.31,321.61,332.58,302.59,329.56,335.28,342.05,341.40,338.84,326.44,301.57,323.57,317.75,324.12,314.99,325.34,317.46,315.67,310.10,301.44,312.10,322.31,331.97,304.54,338.99,349.44,365.25,375.49,373.95,,,,,,,,,,382.24,,,,,,384.42,390.33,,,,,,,,,,,,,,
2021-10-01 22:12:10.732000,L8,224.58,342.85,,387.27,384.11,382.33,372.68,368.25,369.74,374.22,370.80,370.28,373.40,371.47,363.56,360.59,391.24,390.77,384.29,380.50,,,,,,,,350.53,355.51,333.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.04,378.16,,,,,,,,,,384.26,,,,,,389.27,393.68,,,,,,,,,,,,,,
2021-11-06 22:12:48.299000,L9,217.96,338.24,393.60,389.22,383.28,379.20,373.00,369.44,369.01,373.34,370.64,369.00,375.58,377.69,360.69,363.83,359.94,366.19,368.58,344.92,363.53,358.81,348.78,350.10,342.59,354.23,352.81,353.62,357.42,369.65,366.39,364.38,348.87,341.68,339.82,330.34,325.33,327.47,308.37,331.79,340.93,344.40,345.20,342.99,331.29,302.75,335.75,331.15,333.96,322.56,326.87,322.13,315.74,316.72,311.73,316.31,327.45,330.00,301.10,339.92,354.73,366.97,374.06,372.98,,,,,,,,,,379.37,,,,,,382.31,391.11,,,,,,,,,,,,,,
2021-11-18 22:12:08.776000,L8,220.30,341.17,390.81,384.84,382.63,380.38,372.75,367.09,368.17,371.05,369.86,367.90,372.31,368.31,359.99,358.49,358.97,361.48,360.09,338.92,354.90,346.46,341.71,339.13,336.02,343.42,346.03,344.80,347.31,356.25,358.58,351.87,348.01,340.42,339.54,329.26,325.70,323.28,307.60,325.97,335.71,341.17,339.39,337.45,328.33,301.25,327.37,322.78,322.63,362.97,364.59,367.23,357.92,356.38,357.31,366.26,379.94,366.18,301.17,340.41,349.03,365.61,377.29,375.32,,,,,,,,,,382.66,,,,,,384.09,390.00,,,,,,,,,,,,,,
2022-01-13 22:12:02.740000,L9,223.21,340.83,389.75,384.35,381.97,379.16,372.37,365.33,365.98,369.23,369.75,367.69,371.08,367.43,360.84,358.43,358.49,361.08,359.10,340.34,351.92,343.79,336.38,332.38,332.37,336.86,342.77,342.06,342.86,351.77,353.05,349.80,346.19,339.78,339.09,325.81,324.47,325.65,304.90,326.74,332.88,337.95,334.87,335.25,325.18,295.97,324.96,320.63,323.04,317.14,325.14,316.97,313.64,313.37,304.83,310.77,325.18,325.72,294.04,337.12,350.08,362.23,376.62,375.83,,,,,,,,,,380.53,,,,,,385.77,388.25,,,,,,,276.69,307.49,312.62,312.87,302.97,280.65,298.57,
2022-01-21 22:11:59.917000,L8,,,,,,376.12,364.27,362.50,361.91,368.44,372.18,365.23,367.26,363.37,351.98,351.90,358.50,361.94,360.96,346.34,354.53,347.26,338.68,335.56,331.08,342.84,345.44,344.75,346.46,353.77,352.32,350.47,347.01,338.93,346.74,325.41,314.93,322.55,346.42,327.72,333.27,339.90,341.24,329.24,323.08,300.63,334.14,329.10,319.31,385.26,,,,385.34,327.65,370.95,333.70,346.69,327.17,326.28,347.22,365.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-29 22:12:05.530000,L9,,,395.48,388.30,384.74,383.36,373.91,368.11,367.47,371.82,371.14,371.58,376.14,369.37,360.87,361.54,361.17,363.89,360.59,342.86,354.27,345.74,339.21,335.72,333.75,341.20,344.91,343.49,344.17,355.52,352.61,349.94,345.39,339.97,339.93,328.56,326.88,326.87,305.04,377.97,359.09,366.02,363.21,365.97,362.16,375.71,376.20,370.46,371.60,370.39,372.14,373.81,364.82,364.24,363.20,371.35,359.04,366.46,359.08,370.20,383.05,365.64,,,,,,,,,,,,,,,,,,,,,,,,,,,317.99,323.28,319.57,333.16,292.82,298.31,
