dates,nzd0514-0000,nzd0514-0001,nzd0514-0002,nzd0514-0003,nzd0514-0004,nzd0514-0005,nzd0514-0006,nzd0514-0007,nzd0514-0008,nzd0514-0009,nzd0514-0010,nzd0514-0011,nzd0514-0012,nzd0514-0013,nzd0514-0014,nzd0514-0015,nzd0514-0016,nzd0514-0017,nzd0514-0018,nzd0514-0019,nzd0514-0020,nzd0514-0021,nzd0514-0022,nzd0514-0023,nzd0514-0024,nzd0514-0025,nzd0514-0026,nzd0514-0027,nzd0514-0028,nzd0514-0029,nzd0514-0030,nzd0514-0031,nzd0514-0032,nzd0514-0033,nzd0514-0034,nzd0514-0035,nzd0514-0036,nzd0514-0037,nzd0514-0038,nzd0514-0039,nzd0514-0040,nzd0514-0041,nzd0514-0042,nzd0514-0043,nzd0514-0045,nzd0514-0046,nzd0514-0047,nzd0514-0048,nzd0514-0049,nzd0514-0044
2018-03-06 22:20:26+00:00,317.18,307.61,,,,,,,,,214.53666666666666,218.0,219.67,300.32,285.2266666666667,299.92333333333335,295.74,261.6766666666667,273.775,248.04,230.98,307.61,247.98000000000002,253.60500000000002,250.4,244.60333333333335,297.8566666666666,320.6566666666667,319.39000000000004,252.26,295.68,298.94,294.54999999999995,298.6933333333333,303.3933333333334,294.1433333333334,296.54333333333335,286.5266666666667,273.02666666666664,265.6333333333334,249.17000000000004,289.5833333333333,290.59666666666664,289.225,292.90000000000003,295.5566666666667,284.8333333333333,279.7633333333333,281.30333333333334,294.8833333333333
2018-03-15 22:14:10+00:00,317.18,307.61,,,,,,,,,215.5275,219.31,213.4175,300.32,289.025,301.45,297.635,266.51,261.8,240.01,237.92499999999998,258.33000000000004,251.12666666666667,252.41666666666666,248.67333333333332,242.3775,301.6125,321.875,319.93,252.26,295.125,299.065,294.54999999999995,299.3325,304.39750000000004,295.485,297.27500000000003,287.26,275.7125,260.96750000000003,248.56250000000003,290.345,291.91,273.1933333333333,293.0575,295.8375,286.82,279.7,283.5925,294.695
2018-04-16 22:13:54+00:00,,,,,,,,,,,215.99,221.51333333333332,192.30666666666664,302.3233333333333,298.735,300.84749999999997,299.2575,256.9,235.195,213.415,246.23999999999998,240.24,251.84,248.11,243.00666666666666,241.6225,299.75,322.105,321.01500000000004,253.83666666666667,286.095,299.19,289.89,299.505,306.16,272.4425,298.8275,288.2625,276.27,262.0575,247.13250000000002,289.435,286.6675,265.115,290.2575,289.67,284.3775,279.4025,285.61,294.7175
2018-05-02 22:13:45+00:00,,,,,,,,,,,215.99,221.51333333333332,192.30666666666664,302.3233333333333,297.314,299.13800000000003,299.2575,253.22599999999997,235.195,212.19,246.23999999999998,231.7375,245.385,246.65,243.265,240.38400000000001,290.02,320.838,320.036,246.7275,264.8566666666666,299.19,289.89,293.562,305.526,257.43399999999997,298.726,287.648,267.56,259.43,247.62800000000001,289.435,286.6675,259.088,290.2575,289.67,280.13,277.898,283.834,293.95
2018-05-18 22:13:34+00:00,,,,,,,,,,,216.7175,220.265,192.345,303.06,297.8516666666667,299.50666666666666,298.704,251.34166666666667,240.79,211.94833333333335,246.23999999999998,227.956,245.385,255.56599999999997,242.39600000000002,246.35666666666668,285.2366666666667,315.5266666666667,320.1816666666667,241.99,257.335,299.19,289.89,294.4733333333333,305.7616666666667,248.225,299.07666666666665,288.6033333333333,267.56,259.01,249.45833333333334,289.435,284.444,255.6483333333333,287.74399999999997,289.67,280.3283333333333,276.87166666666667,283.04833333333335,294.1066666666666
2018-07-12 22:19:56+00:00,,,,,,,,,,,216.7175,220.265,192.345,303.06,297.8516666666667,299.50666666666666,298.704,251.34166666666667,240.79,211.94833333333335,246.23999999999998,227.956,245.385,255.56599999999997,242.39600000000002,246.35666666666668,278.25,306.8085714285714,315.70428571428573,237.55166666666665,250.22200000000004,299.19,289.89,294.4733333333333,305.7616666666667,241.61285714285714,299.07666666666665,284.05571428571426,262.605,256.90142857142854,250.32142857142858,289.435,284.444,255.6483333333333,287.74399999999997,289.67,280.3283333333333,276.87166666666667,283.04833333333335,294.1066666666666
2018-07-21 22:13:49+00:00,,,,,,,,310.87,308.91,,214.47200000000004,219.858,192.345,304.226,296.53285714285715,299.78000000000003,298.59666666666664,251.34166666666667,244.3775,212.07857142857142,237.39249999999998,227.956,247.76,254.87166666666667,242.26999999999998,245.70857142857145,278.09625,306.8085714285714,316.19625,235.43714285714285,257.97499999999997,297.885,296.28999999999996,294.42285714285714,305.04,241.61285714285714,299.14142857142855,285.2875,262.605,256.40500000000003,252.38875000000002,289.435,286.97333333333336,255.6483333333333,287.275,289.67,281.7685714285714,276.87166666666667,284.31714285714287,295.3128571428571
2018-08-29 22:20:19+00:00,316.47,309.8,,,,,,310.87,308.91,,214.50250000000003,220.1425,192.37666666666667,305.165,296.8283333333333,298.24285714285713,296.1166666666666,252.35,244.3775,211.16000000000003,241.56999999999996,223.85500000000002,248.78399999999996,255.10833333333335,242.38833333333332,248.03142857142862,270.21999999999997,299.15714285714284,312.45125,232.58857142857144,258.2285714285714,297.885,296.28999999999996,293.68,305.2433333333334,227.7657142857143,299.315,281.49125,254.10833333333335,252.91625,253.80500000000004,286.96250000000003,285.07,247.10000000000002,286.32666666666665,284.295,281.47285714285715,276.84,284.15999999999997,294.55285714285714
2018-09-07 22:14:12+00:00,316.86,311.21000000000004,,,,,,310.87,308.91,,204.6125,220.09,193.14000000000001,305.66333333333336,295.962,296.4814285714286,290.0833333333333,247.91833333333332,244.76749999999998,210.79714285714286,223.50333333333333,207.53499999999997,249.6833333333333,254.24,241.8242857142857,248.75714285714284,263.78375,297.77857142857147,311.2925,232.8014285714286,257.78375,297.885,302.69,292.576,304.99800000000005,215.53,299.49199999999996,276.8425,246.39166666666668,248.86624999999998,253.25625,279.14,285.9716666666667,244.37333333333333,285.0233333333333,279.76,281.4614285714286,276.12166666666667,282.98285714285714,294.3142857142857
2018-09-30 22:20:31+00:00,316.7766666666667,310.25,,,,,309.3,294.73,305.735,,193.3625,220.4975,195.17,304.0,294.18199999999996,294.5571428571429,287.725,242.58666666666667,247.45999999999998,210.18142857142857,208.1533333333333,208.25666666666666,249.71333333333328,255.65714285714284,241.2642857142857,249.32285714285715,256.77,296.94,311.195,241.10500000000002,257.24375,296.58,295.4,290.814,303.01,213.71285714285713,299.09000000000003,276.24,238.29833333333332,249.075,253.2575,279.135,285.7083333333333,252.72000000000003,285.47499999999997,279.195,280.73285714285714,276.0983333333333,281.1914285714286,293.7714285714286
2018-11-10 22:14:32+00:00,316.5325,309.8875,,,,,309.3,294.73,308.3933333333334,320.02,193.3625,220.4975,195.17,304.39000000000004,297.375,296.89166666666665,286.50166666666667,251.596,251.13400000000001,211.894,208.1533333333333,217.62199999999999,253.81749999999997,259.87399999999997,239.56599999999997,248.5,256.496,295.07,310.92857142857144,251.27142857142854,265.3057142857143,300.28499999999997,297.36333333333334,297.0725,303.4475,233.21833333333336,299.31999999999994,275.5042857142857,244.57,249.75714285714284,253.04285714285714,280.415,288.04333333333335,260.115,285.318,281.2966666666667,284.338,276.28,280.76800000000003,294.074
2018-12-28 22:14:29+00:00,318.798,313.214,330.83,327.5,,,309.3,294.73,308.3933333333334,320.02,184.85000000000002,221.82333333333335,196.52499999999998,303.95000000000005,296.32,296.0,284.504,254.01500000000001,250.9225,212.1825,208.1533333333333,218.82,253.81749999999997,252.035,239.72749999999996,241.57,255.29,304.5466666666667,313.88142857142856,266.9185714285714,278.29,307.82,303.2375,302.615,307.9475,253.06500000000003,303.4575,277.87,254.28166666666667,256.58,252.115,286.742,295.14500000000004,280.9525,293.594,291.0525,291.1,284.7775,287.224,299.032
2019-02-14 22:14:21+00:00,317.125,312.0216666666667,330.83,327.5,,,309.3,278.59,308.135,320.02,189.17,224.22,196.33,304.79499999999996,302.14333333333326,297.552,287.00600000000003,254.01500000000001,249.51666666666668,211.9566666666667,206.80499999999995,218.82,252.66999999999996,252.24666666666667,239.09,241.1025,253.90499999999997,314.556,317.738,286.06399999999996,285.904,313.44000000000005,303.42,304.36249999999995,309.8425,270.50166666666667,303.9325,280.86833333333334,262.40333333333336,264.27333333333337,246.36600000000004,288.45166666666665,295.52166666666665,285.76599999999996,297.18,293.204,291.2725,283.98999999999995,287.788,299.236
2019-02-21 22:20:30+00:00,319.40000000000003,314.27714285714285,330.78,327.935,334.89,323.97,320.725,306.45,318.2033333333333,331.88,226.45749999999998,248.1625,196.33,304.79499999999996,308.97499999999997,303.28833333333336,294.5933333333333,269.53000000000003,249.51666666666668,211.9566666666667,206.80499999999995,218.82,252.66999999999996,252.24666666666667,239.09,241.1025,253.90499999999997,319.8566666666667,317.738,293.84999999999997,292.655,317.5933333333333,308.245,307.916,309.8425,270.50166666666667,303.9325,280.86833333333334,262.40333333333336,269.9971428571429,254.32833333333338,288.45166666666665,295.52166666666665,285.76599999999996,297.18,293.204,295.452,287.49666666666667,291.47666666666663,299.236
2019-05-28 22:20:29+00:00,323.22333333333336,315.605,330.78,327.935,334.89,323.97,332.15,334.31,338.34,343.74,278.385,272.705,195.94,310.58,317.78,311.9066666666667,321.54999999999995,331.59,,,,,,253.19,236.6,236.83499999999998,242.57,336.0733333333333,326.435,332.67499999999995,315.27,306.97,309.94,314.81333333333333,295.16333333333336,313.90999999999997,305.71,292.8633333333334,279.92,298.59,264.17,304.525,306.73,313.40999999999997,310.96500000000003,311.06499999999994,313.65,297.20000000000005,305.3566666666666,308.33666666666664
2019-06-22 22:14:28+00:00,323.22333333333336,315.605,330.78,327.935,334.89,323.97,332.15,334.31,338.34,343.74,278.385,272.705,195.94,310.58,317.78,311.9066666666667,321.54999999999995,331.59,,,,,,253.19,236.6,236.83499999999998,242.57,330.53999999999996,320.38,332.67499999999995,305.0625,306.97,309.94,314.81333333333333,285.0075,312.35999999999996,304.06,291.375,280.525,298.59,262.70000000000005,304.525,306.73,313.40999999999997,310.96500000000003,311.06499999999994,313.65,297.20000000000005,305.3566666666666,306.6325
2019-11-29 22:14:55+00:00,329.18,324.96,329.24,326.23,329.34,318.17,328.12,331.45,332.78,339.76,332.55,318.63,,327.69,327.07,328.48,,,,,,,,,,,,313.94,308.27,,274.44,,,,254.54,309.26,299.11,286.91,282.34,301.14,258.29,305.76,307.09,311.24,312.93,314.06,310.88,,,306.325
2019-12-22 22:21:03+00:00,329.18,324.96,329.24,326.23,329.34,318.17,320.115,320.57,322.255,328.905,322.125,306.395,202.71,316.315,317.355,317.755,,,,,,,,,,,,,,309.93,301.52,302.42,297.39,301.31,253.66,,,,,289.615,257.0,298.66499999999996,299.16999999999996,303.86,305.05,306.185,299.635,,,303.005
2020-01-23 22:20:55+00:00,328.855,326.03499999999997,329.605,325.925,330.93499999999995,319.975,323.8433333333333,324.60999999999996,326.87666666666667,333.47,327.26,310.91,202.71,320.4266666666667,321.15333333333336,322.23333333333335,332.6,328.33,,,,,,,,,,346.74,340.7,321.14,313.885,313.375,308.775,311.27,253.66,321.33,317.45,309.96,303.02,294.63,271.63500000000005,302.98333333333335,303.92333333333335,309.67333333333335,308.8,309.9266666666667,302.54333333333335,306.7,308.58,306.9066666666667
2020-03-11 22:20:40+00:00,328.855,327.5833333333333,331.49,327.31,333.68333333333334,322.1033333333333,326.595,327.815,330.605,337.0625,331.01,314.64,202.71,324.085,324.65999999999997,325.8425,335.12,331.67499999999995,,,,,,,,,,349.92,343.75,321.14,313.885,313.375,308.775,311.27,253.66,321.33,319.9,312.66499999999996,305.09000000000003,298.045,286.97,305.46500000000003,307.3975,312.88,308.8,310.5975,303.425,309.145,308.4,306.9066666666667
2020-05-30 22:20:16+00:00,328.53,328.895,332.615,327.85,335.855,324.06999999999994,326.0866666666667,326.6033333333333,329.88000000000005,336.16333333333336,330.49666666666667,313.31,202.71,322.88333333333327,323.8566666666666,317.85,315.83,331.67499999999995,,205.13,,,219.02,233.77,231.49,253.7,252.17,340.04333333333335,334.8533333333333,321.14,313.885,313.375,308.775,306.20666666666665,253.66,315.19,313.25666666666666,304.82666666666665,299.59666666666664,297.0133333333334,279.33250000000004,305.36666666666673,305.095,313.4266666666667,300.06666666666666,309.4433333333334,300.94,309.145,308.4,304.795
2020-06-08 22:14:11+00:00,328.53,328.895,332.615,327.85,336.32,323.87999999999994,328.1325,328.98249999999996,329.88000000000005,338.6,330.49666666666667,315.1875,202.71,322.88333333333327,323.8566666666666,317.85,315.83,331.67499999999995,,205.13,,,219.02,233.77,231.49,253.7,252.17,342.8825,337.1475,326.78000000000003,319.27,319.0233333333333,315.2633333333333,310.96000000000004,253.66,318.93,314.6575,306.97749999999996,301.115,299.055,280.546,306.555,307.35,313.4266666666667,304.64,312.495,304.945,309.5933333333333,311.31666666666666,304.795
2020-07-10 22:14:27+00:00,328.53,328.895,332.615,327.85,336.32,323.87999999999994,333.4733333333333,335.4133333333333,338.95500000000004,345.45000000000005,339.895,322.19666666666666,,331.85499999999996,331.9649999999999,321.4566666666667,315.83,331.67499999999995,,209.76,,,219.02,217.37,232.20499999999998,250.70499999999998,252.635,338.87600000000003,330.95799999999997,335.20500000000004,328.145,327.32499999999993,324.2,314.17666666666673,255.35,318.93,311.652,302.744,290.398,306.04333333333335,280.544,311.55,308.162,321.9,302.14250000000004,305.7525,310.4633333333333,309.5933333333333,311.31666666666666,307.335
2020-07-26 22:14:32+00:00,,330.68,335.26,330.08,338.21500000000003,324.92999999999995,326.7033333333333,327.5366666666667,321.34000000000003,333.3733333333333,342.26,323.325,179.4,320.06,335.18,311.10999999999996,302.43,335.02,248.83,212.41,,287.19,220.985,218.00666666666666,230.86333333333334,257.04,261.91333333333336,334.738,326.356,338.06,314.06,315.42499999999995,316.365,305.8466666666667,275.23,314.82666666666665,308.252,299.196,287.01000000000005,306.735,275.418,305.5733333333333,305.396,308.4,297.5675,300.9375,311.515,311.03999999999996,312.68500000000006,301.2
2020-08-27 22:14:44+00:00,,330.68,335.26,330.08,338.21500000000003,324.92999999999995,326.7033333333333,327.5366666666667,321.34000000000003,333.3733333333333,342.26,323.325,187.075,320.06,335.18,305.505,297.58,335.02,248.83,212.7525,199.0,271.67999999999995,230.08,216.8525,232.715,260.065,262.5175,331.54333333333335,323.5733333333333,338.06,304.56666666666666,315.42499999999995,307.67,305.8466666666667,271.10333333333335,314.82666666666665,305.64,296.81666666666666,287.01000000000005,306.735,271.045,301.88,303.47499999999997,294.65333333333336,296.358,300.15999999999997,302.1066666666666,311.03999999999996,312.68500000000006,299.43666666666667
2021-03-30 22:20:34+00:00,331.47,328.09,332.97,327.32,334.71,322.41,334.87,334.78,339.56,349.49,344.72,,,,,,,,,342.72,339.62,,,,,,,349.97,341.61,334.04,327.77,327.16,326.74,327.22,334.1,326.78,324.09,315.59,308.19,307.04,290.32,313.44,317.77,,320.15,320.32,316.08,309.31,313.89,322.69
2021-05-01 22:20:19+00:00,331.47,328.09,337.915,331.74,335.67999999999995,322.53,335.805,337.83,341.745,348.385,343.415,322.22,,337.06,335.39,337.55,,337.49,,339.985,337.74,,,,,,,351.54,343.495,336.315,329.605,328.6,327.46000000000004,326.79,331.91,326.92999999999995,322.11,314.585,307.365,305.95000000000005,289.17499999999995,312.65999999999997,316.79999999999995,,319.45,318.845,316.385,308.56,315.2,321.99
2021-05-17 22:20:24+00:00,331.47,328.09,337.915,331.74,335.67999999999995,322.53,335.805,337.83,329.32666666666665,339.4433333333333,335.66333333333336,311.745,196.57,324.635,317.44,324.015,304.32,337.49,,331.22,325.92333333333335,259.06,228.94,247.41,231.87,245.46,,342.6666666666667,336.55333333333334,296.99333333333334,320.93,322.2033333333334,318.94666666666666,317.3333333333333,323.7633333333334,321.8766666666666,316.3333333333333,308.59,301.66,290.09,279.76666666666665,312.65999999999997,310.0933333333333,242.63,319.45,318.845,316.385,308.56,315.2,310.08
2021-06-11 22:14:25+00:00,331.47,315.93499999999995,337.915,331.74,335.67999999999995,322.53,335.805,337.83,329.32666666666665,339.4433333333333,335.66333333333336,311.745,191.63,324.635,317.44,312.02333333333337,279.205,337.49,,331.22,325.92333333333335,259.06,228.94,231.92000000000002,232.43,239.695,243.96,337.3725,329.7225,274.575,320.93,322.2033333333334,318.94666666666666,301.38,307.805,321.8766666666666,316.3333333333333,299.465,287.525,278.41,275.08,312.65999999999997,301.13,242.62,308.0233333333333,307.2866666666667,316.385,308.56,315.2,307.53
2021-06-18 22:20:38+00:00,331.47,312.65,337.915,331.74,335.67999999999995,322.53,335.805,337.83,329.32666666666665,339.4433333333333,335.66333333333336,311.745,191.98333333333335,324.635,317.44,308.475,282.75,337.49,,327.8225,319.5,262.26,229.565,233.22333333333336,236.91666666666666,242.88,257.085,335.422,327.816,262.434,315.32,322.2033333333334,307.225,293.62800000000004,305.658,319.0275,312.42499999999995,298.518,280.056,274.006,272.97799999999995,312.65999999999997,301.108,258.68,303.695,304.485,316.385,308.56,315.2,307.13800000000003
2021-08-05 22:20:52+00:00,331.47,312.65,337.915,331.74,335.67999999999995,322.53,327.76666666666665,327.4633333333333,322.2475,333.015,328.795,307.28000000000003,195.3875,318.37333333333333,305.0733333333333,306.634,279.0625,337.49,,325.51800000000003,315.32800000000003,262.6466666666667,228.33333333333334,239.0825,235.8725,243.4075,251.23000000000002,333.09,325.10833333333335,256.2,312.098,322.2033333333334,304.732,286.35,297.92333333333335,319.0275,309.684,297.19166666666666,273.6433333333334,270.22499999999997,269.965,312.65999999999997,300.6716666666667,261.3,299.15999999999997,302.504,304.83,308.56,315.2,306.5833333333333
2021-08-30 22:14:49+00:00,331.47,312.65,337.915,331.74,335.67999999999995,322.53,327.76666666666665,327.4633333333333,322.2475,333.015,328.795,307.28000000000003,195.706,318.37333333333333,305.0733333333333,306.634,272.77799999999996,337.49,246.48,325.51800000000003,315.32800000000003,262.6466666666667,228.42000000000002,236.02000000000004,233.85999999999999,241.958,251.23000000000002,333.09,318.06714285714287,254.66,312.098,322.2033333333334,304.732,280.3657142857143,291.3457142857143,319.0275,309.684,293.2714285714286,266.12714285714287,266.1,266.9057142857143,312.65999999999997,296.9742857142857,258.866,297.03833333333336,299.18,296.7025,308.56,315.2,303.3757142857143
2021-12-20 22:14:55+00:00,,319.21,324.5,326.48,329.78,317.05,320.305,319.405,317.505,327.01,321.34000000000003,305.405,201.29,316.01,303.87,314.74,281.6133333333333,327.91,246.48,322.125,313.75,296.74,227.27500000000003,240.21500000000006,229.27499999999998,240.575,239.52,321.43,293.6950000000001,266.73333333333335,312.03499999999997,321.56,306.11,247.21000000000004,278.23333333333335,319.69,307.295,289.42,254.23333333333335,265.16333333333336,260.5366666666667,307.4,294.3866666666667,259.145,283.725,288.56999999999994,277.02,304.42,307.77,293.97
2022-01-28 22:20:55+00:00,327.84,321.79999999999995,327.2,326.6,331.24,318.22,324.73333333333335,324.09,324.13,332.4266666666667,326.87333333333333,309.93,201.29,320.31,312.42333333333335,320.7633333333333,294.47,329.63,246.48,325.3,319.2266666666667,308.6366666666667,264.02,240.21500000000006,266.18666666666667,273.97,293.26000000000005,335.93,309.9766666666667,283.56,317.14000000000004,323.58500000000004,311.34666666666664,247.21000000000004,290.155,320.93,310.9766666666667,295.06,266.925,274.8975,265.3525,311.67999999999995,299.5375,280.7533333333334,295.7733333333333,299.2733333333333,288.3433333333333,304.625,310.12,303.0433333333333
2022-02-06 22:14:44+00:00,327.17499999999995,322.25666666666666,326.90000000000003,326.42333333333335,331.40000000000003,316.1466666666667,330.53666666666663,332.49333333333334,335.37,341.27666666666664,336.11666666666673,315.51,196.98,327.2366666666667,328.45666666666665,331.26666666666665,310.15250000000003,329.34666666666664,246.48,329.34,329.4266666666667,331.34999999999997,300.93333333333334,223.77,301.69,305.67,344.99000000000007,349.64,319.5266666666667,310.40000000000003,326.07666666666665,323.37666666666667,319.90000000000003,244.46,306.1925,321.24666666666667,316.65333333333336,299.53499999999997,282.11,287.7,270.76250000000005,312.02666666666664,303.605,298.4666666666667,307.98,307.3833333333334,297.7133333333333,304.09,309.74666666666667,307.81333333333333
2022-02-13 22:20:52+00:00,320.6233333333333,317.69,326.90000000000003,326.42333333333335,331.40000000000003,316.1466666666667,330.53666666666663,332.49333333333334,335.37,341.27666666666664,307.83000000000004,288.4175,189.015,321.8475,322.22249999999997,325.185,309.48,322.85,246.48,324.16749999999996,322.21000000000004,326.4125,304.34749999999997,222.03500000000003,304.89,306.9825,338.16333333333336,342.8633333333334,319.45750000000004,308.59000000000003,320.765,323.37666666666667,306.0425,233.66000000000003,305.934,316.2675,312.345,297.37399999999997,282.296,285.098,264.908,306.585,301.62800000000004,299.6675,305.9675,304.82,297.7133333333333,297.68,300.665,305.315
2022-02-22 22:14:38+00:00,320.6233333333333,317.69,326.90000000000003,326.42333333333335,331.40000000000003,316.1466666666667,330.53666666666663,332.49333333333334,335.37,341.27666666666664,291.01000000000005,272.63,187.06000000000003,318.9,318.474,321.83599999999996,309.3433333333333,319.69,246.48,314.304,311.102,323.656,306.68600000000004,222.03500000000003,307.476,307.98400000000004,334.7275,339.4275,319.668,308.1066666666667,317.716,319.205,304.25,255.96333333333334,305.7,313.622,309.804,296.21,282.56666666666666,283.77500000000003,261.7066666666667,303.752,300.67,300.31800000000004,297.37399999999997,304.82,297.7133333333333,285.93,300.665,299.254
2022-03-09 22:20:49+00:00,316.985,314.868,326.90000000000003,326.42333333333335,331.40000000000003,316.1466666666667,330.53666666666663,332.49333333333334,335.37,341.27666666666664,279.1566666666667,261.84166666666664,183.54,317.07666666666665,315.47499999999997,319.19166666666666,318.9866666666667,316.90000000000003,,309.75666666666666,309.51666666666665,321.48499999999996,323.98199999999997,220.3,325.29200000000003,322.64,333.036,337.194,328.582,317.13166666666666,315.53833333333336,319.205,304.25,261.37999999999994,314.73499999999996,311.4783333333333,308.0783333333333,299.4216666666667,292.7966666666667,284.25666666666666,260.22,301.20666666666665,303.3666666666667,310.892,299.832,307.92,294.44666666666666,280.68666666666667,289.344,302.0559999999999
2022-04-10 22:20:41+00:00,316.985,314.868,326.90000000000003,326.42333333333335,331.40000000000003,316.1466666666667,330.53666666666663,332.49333333333334,335.37,341.27666666666664,271.63142857142856,261.84166666666664,185.9325,316.58,314.0257142857143,317.9357142857143,317.90142857142865,316.1928571428571,,310.15,309.9985714285714,320.78999999999996,323.51,220.3,324.83,322.545,332.2083333333333,336.065,327.6233333333333,314.9328571428572,314.24571428571426,319.205,297.09,261.27,314.73499999999996,305.4842857142857,307.07142857142856,298.5414285714286,292.08714285714285,283.04,253.86428571428573,300.1714285714285,302.4928571428572,309.465,299.80333333333334,305.286,277.81,275.5828571428571,279.34999999999997,302.0
2022-05-05 22:14:18+00:00,316.756,314.415,326.90000000000003,326.42333333333335,331.40000000000003,316.1466666666667,330.53666666666663,332.49333333333334,335.37,341.27666666666664,271.63142857142856,261.84166666666664,187.102,315.1725,311.7625,317.9357142857143,315.26750000000004,311.9175,248.03,310.15,309.9985714285714,320.78999999999996,323.51,217.10500000000002,324.83,317.0414285714286,332.2083333333333,335.0785714285715,326.32571428571424,302.58,312.2375,316.152,296.70142857142855,269.158,313.36571428571426,306.02125,306.2625,297.89875,291.58625,278.68375,253.335,296.6025,301.90000000000003,309.465,297.5628571428571,300.1516666666667,265.87,275.5828571428571,279.34999999999997,301.3528571428571
2022-05-28 22:20:18+00:00,316.756,313.8614285714285,326.90000000000003,326.42333333333335,331.40000000000003,316.1466666666667,330.53666666666663,332.49333333333334,327.545,333.76,265.69875,254.28428571428572,188.09333333333333,314.50666666666666,310.2655555555555,316.83625,313.86333333333334,309.2677777777778,267.555,306.91249999999997,304.29,319.9475,322.64285714285717,217.10500000000002,323.5357142857143,315.245,331.7885714285714,334.2825,325.6875,292.60555555555555,311.0988888888889,315.02500000000003,297.11,274.195,312.215,306.6188888888889,305.8122222222222,297.54,291.29999999999995,275.25,253.99777777777777,296.18333333333334,301.5655555555556,308.34714285714284,295.88875,298.3414285714286,260.0416666666667,275.5828571428571,279.34999999999997,301.61125
2022-06-05 22:20:51+00:00,316.756,313.395,326.90000000000003,326.42333333333335,331.40000000000003,316.1466666666667,325.9175,326.8225,319.894,329.27799999999996,265.69875,254.28428571428572,189.35,313.886,308.842,315.94666666666666,312.236,306.621,274.77666666666664,307.9111111111111,299.3966666666667,317.5111111111111,321.3,220.27666666666667,313.73875,311.19444444444446,326.66875,333.58444444444444,324.78333333333336,284.634,309.969,313.8457142857143,297.71777777777777,278.07,311.15999999999997,306.908,305.555,297.352,290.925,272.806,254.872,295.852,301.404,303.41249999999997,293.5877777777778,297.91,256.3385714285714,275.5828571428571,279.34999999999997,301.8488888888889
2022-06-21 22:21:00+00:00,316.756,311.79375,328.1,326.395,332.21000000000004,315.69500000000005,324.9166666666667,325.07,316.3675,326.525,247.15,239.4742857142857,189.12625,311.79499999999996,304.956,312.79777777777775,307.678,302.146,270.1375,306.44888888888886,294.6066666666667,313.2366666666667,321.3,219.815,305.1144444444445,304.822,319.56,332.377,323.925,272.021,304.32,312.56,295.96,280.00624999999997,308.03222222222223,304.38800000000003,304.031,295.853,286.09,267.397,253.06900000000005,294.56888888888886,300.022,302.6877777777778,293.01599999999996,296.7055555555555,253.1225,270.77666666666664,273.666,301.676
2022-06-22 22:14:26+00:00,316.756,311.79375,328.1,326.395,332.21000000000004,315.69500000000005,324.9166666666667,325.07,316.3675,326.525,247.15,239.4742857142857,189.12625,311.79499999999996,304.956,310.90299999999996,305.2281818181818,302.146,270.1375,306.44888888888886,294.6066666666667,308.537,310.69111111111107,220.58200000000002,297.76599999999996,298.7990909090909,315.672,331.44545454545454,323.1027272727273,266.7081818181818,303.5854545454545,311.07142857142856,296.64099999999996,280.00624999999997,306.959,305.0463636363636,303.87636363636364,295.6536363636364,286.0436363636364,265.8709090909091,253.77636363636367,294.56888888888886,299.7890909090909,302.349,293.01599999999996,296.7055555555555,253.1225,270.77666666666664,273.666,301.62454545454545
2022-07-15 22:20:36+00:00,316.756,311.79375,328.1,326.395,332.21000000000004,315.69500000000005,320.7875,320.9075,313.692,322.902,247.15,239.4742857142857,189.61444444444444,311.14818181818185,303.42545454545456,310.3272727272727,303.89416666666665,300.4109090909091,270.1375,307.413,295.40299999999996,307.36636363636364,302.134,222.1816666666667,292.69363636363636,296.01,312.44363636363636,330.765,322.1875,262.5733333333333,303.05833333333334,310.13625,296.93636363636364,281.6633333333333,305.74454545454546,299.62083333333334,303.51500000000004,295.3616666666667,283.195,264.2608333333333,254.4716666666667,293.822,298.88916666666665,301.9418181818182,292.16,296.496,253.1225,270.77666666666664,273.666,301.57916666666665
2022-07-23 22:21:07+00:00,316.756,311.79375,328.1,326.395,332.21000000000004,315.69500000000005,320.7875,320.9075,313.692,322.902,247.15,234.82874999999999,189.441,311.14818181818185,303.42545454545456,308.65333333333336,299.4315384615384,295.1958333333334,270.1375,298.6381818181818,288.88363636363636,303.61333333333334,302.134,221.48000000000002,287.84999999999997,291.4661538461538,306.70166666666665,329.32076923076926,319.8723076923077,258.73846153846154,300.41076923076923,310.13625,296.93636363636364,281.6633333333333,301.77500000000003,292.04615384615386,303.51500000000004,294.35923076923075,279.59230769230766,262.8992307692307,254.39846153846156,293.822,297.2838461538462,296.9891666666667,290.4633333333333,295.3109090909091,251.70222222222225,270.77666666666664,263.43,300.5515384615385
