dates,satname,nzd0514-0000,nzd0514-0001,nzd0514-0002,nzd0514-0003,nzd0514-0004,nzd0514-0005,nzd0514-0006,nzd0514-0007,nzd0514-0008,nzd0514-0009,nzd0514-0010,nzd0514-0011,nzd0514-0012,nzd0514-0013,nzd0514-0014,nzd0514-0015,nzd0514-0016,nzd0514-0017,nzd0514-0018,nzd0514-0019,nzd0514-0020,nzd0514-0021,nzd0514-0022,nzd0514-0023,nzd0514-0024,nzd0514-0025,nzd0514-0026,nzd0514-0027,nzd0514-0028,nzd0514-0029,nzd0514-0030,nzd0514-0031,nzd0514-0032,nzd0514-0033,nzd0514-0034,nzd0514-0035,nzd0514-0036,nzd0514-0037,nzd0514-0038,nzd0514-0039,nzd0514-0040,nzd0514-0041,nzd0514-0042,nzd0514-0043,nzd0514-0045,nzd0514-0046,nzd0514-0047,nzd0514-0048,nzd0514-0049,nzd0514-0044
2016-09-08 22:21:00.541000,L8,315.84,307.45,,,,,297.40,282.15,215.93,,267.54,211.54,196.63,286.19,283.35,287.39,284.02,242.85,190.36,216.76,262.89,256.23,256.67,264.01,271.09,261.00,243.18,272.98,298.00,265.76,287.18,197.01,285.37,250.31,264.34,202.76,253.23,276.22,234.00,248.72,254.33,284.77,277.24,242.13,286.79,263.38,277.03,281.74,286.05,294.21
2016-11-27 22:21:07.723000,L8,316.55,306.62,,,,,311.32,312.77,315.41,323.45,316.32,297.24,303.07,311.10,310.78,310.13,311.41,302.00,314.45,311.91,306.12,311.84,312.49,316.47,316.11,315.58,325.45,327.51,323.23,311.44,283.00,289.83,301.76,302.54,309.64,303.50,299.75,292.54,285.28,285.39,263.18,291.46,289.45,242.48,298.60,301.28,299.59,289.84,296.27,295.06
2016-12-29 22:21:01.343000,L8,329.22,319.69,328.63,324.42,331.81,321.57,328.60,331.09,334.14,340.54,334.12,316.73,321.92,327.62,327.31,328.76,329.94,326.27,327.65,328.17,325.24,330.00,334.60,337.09,335.29,335.57,341.69,344.40,338.97,330.32,323.70,321.72,318.51,320.23,324.11,320.26,316.33,307.26,301.32,302.93,288.69,312.13,315.51,317.53,317.19,320.07,313.00,310.30,309.06,315.97
2017-01-30 22:20:50.623000,L8,312.73,306.71,,,,,,,,319.29,312.91,263.93,196.03,305.79,307.31,309.18,310.52,303.69,311.25,311.81,304.98,312.89,314.97,319.46,308.40,302.04,315.16,326.86,321.64,304.43,301.24,301.62,293.03,296.32,306.08,301.79,298.05,288.13,283.01,284.66,257.72,294.01,300.27,303.53,302.49,301.72,297.00,283.63,293.51,300.70
2017-02-08 22:14:34.654000,L8,327.16,323.58,329.37,325.50,327.22,315.86,311.09,309.24,329.91,332.02,325.29,312.16,317.74,324.17,324.62,323.04,325.70,324.10,325.65,326.81,323.90,327.91,329.62,334.04,334.63,335.02,340.63,341.52,337.84,328.61,322.31,320.48,316.52,317.30,323.27,319.21,414.65,232.03,220.25,219.28,241.78,352.97,354.03,320.02,314.79,313.80,311.19,298.33,308.58,315.97
2017-02-15 22:20:43.526000,L8,,,,,,,,,,,,199.71,194.57,203.37,203.37,295.97,291.96,283.54,189.73,208.35,258.63,305.03,310.10,310.92,296.87,272.16,297.39,320.61,318.68,296.36,293.62,255.03,278.00,293.05,300.17,294.25,295.68,280.87,217.29,248.12,238.30,292.19,290.23,236.89,296.45,296.66,284.38,278.12,277.42,293.27
2017-04-20 22:20:11.117000,L8,,,,,,,,,,,218.50,217.58,195.77,298.32,293.10,297.27,298.12,282.62,239.45,209.72,219.55,202.36,239.27,249.64,292.59,267.96,272.16,319.41,317.30,246.11,227.26,204.88,288.56,295.13,299.77,197.90,295.40,283.53,246.49,250.55,246.67,289.27,298.77,294.45,296.91,278.57,278.90,278.73,287.65,297.86
2017-05-06 22:20:07.089000,L8,,,,,,,,,,,217.24,214.01,194.05,299.68,296.25,297.76,297.71,281.48,194.84,201.22,215.74,209.20,250.88,253.36,266.43,273.92,270.88,320.63,318.52,226.62,221.52,156.37,300.31,294.81,299.41,290.58,297.97,286.03,259.72,253.99,250.48,294.66,300.45,296.60,299.35,268.44,268.44,272.07,290.91,301.01
2017-06-07 22:20:26.915000,L8,,,,,,,,,,,,,,,,,,235.66,190.75,206.16,,193.06,220.80,248.36,258.09,242.50,,294.44,299.44,207.40,222.63,,240.48,261.21,261.48,190.98,243.66,276.65,155.70,245.51,232.92,,,,,,,,285.22,
2017-07-02 22:14:23.696000,L8,,,,,,,,,,,,,,,,,,,,,,,,246.39,243.11,229.66,,233.37,278.76,,,,,,,,242.35,257.61,142.98,,,,,,,,,,,
2017-07-09 22:20:35.589000,L8,,,,,,,,,,,,,,,,294.86,295.08,239.55,190.32,215.76,169.34,189.32,213.60,255.47,258.23,233.32,206.38,314.05,301.65,,,,,253.08,265.24,,298.73,277.61,246.12,250.98,260.87,,,161.28,294.80,,,,208.27,304.92
2017-08-03 22:14:35.682000,L8,319.32,318.59,,,,,312.30,314.57,,,,,161.33,231.95,222.88,297.63,296.35,284.03,253.04,218.50,255.09,261.82,227.47,304.75,256.03,268.39,261.90,317.30,304.53,219.09,300.13,298.14,182.23,144.91,294.61,310.10,300.27,287.42,280.77,255.69,257.45,295.46,304.19,303.42,300.49,278.63,282.86,259.07,292.48,304.36
2017-09-27 22:21:00.343000,L8,317.53,308.22,,,,,,,,,214.86,215.17,282.07,299.26,293.98,300.60,291.57,281.86,315.33,311.70,214.83,193.97,256.37,261.63,265.83,271.38,272.35,320.51,317.81,295.27,252.23,299.98,300.25,298.89,301.24,298.04,293.69,285.04,279.89,249.94,254.66,291.21,298.32,246.55,298.10,298.08,291.20,281.15,286.41,295.65
2017-10-29 22:21:05.518000,L8,327.45,323.98,330.57,327.03,333.23,324.68,330.29,332.60,336.10,342.11,336.33,319.90,324.74,328.78,329.10,330.83,331.46,329.09,330.16,329.26,327.79,329.95,333.58,337.34,337.09,337.57,342.87,343.90,341.50,332.01,323.98,321.68,321.54,320.73,325.51,320.10,314.26,308.37,301.06,302.05,289.07,307.12,309.35,311.15,313.93,315.24,315.37,305.09,309.01,311.91
2017-11-30 22:20:56.190000,L8,326.95,322.66,329.48,326.43,332.65,323.78,330.93,333.95,336.74,341.06,335.88,318.98,326.64,329.40,330.09,331.96,331.57,329.62,330.21,331.52,328.01,332.51,335.23,338.42,337.82,338.30,344.11,346.72,342.20,332.51,325.52,322.97,321.04,321.67,326.95,321.82,317.15,309.77,305.08,303.91,289.59,313.03,308.19,312.51,314.08,319.58,315.21,306.80,308.91,311.69
2017-12-25 22:14:47.702000,L8,326.47,324.75,330.06,328.18,332.09,322.50,327.17,331.36,334.14,339.15,177.29,195.50,238.74,201.45,207.99,148.60,331.93,328.45,314.92,334.44,327.75,255.10,333.00,332.18,296.59,233.74,270.02,256.79,160.60,324.49,322.00,320.06,317.33,320.53,322.52,320.05,308.27,300.70,295.05,305.79,284.77,307.12,313.23,341.09,314.03,317.81,314.01,305.10,310.95,312.85
2018-01-01 22:20:56.342000,L8,325.31,318.68,326.96,325.84,330.49,315.22,325.54,329.81,331.73,337.48,331.21,316.41,320.21,326.66,325.64,329.51,328.67,326.57,325.70,328.34,325.05,329.81,334.44,337.71,336.09,335.78,342.89,343.43,338.19,329.17,323.96,320.58,315.99,318.51,322.88,319.92,314.70,306.80,300.73,303.14,283.00,312.37,313.08,322.11,313.57,316.94,309.29,309.17,308.43,312.03
2018-02-11 22:14:26.201000,L8,189.69,305.42,,,,,,,,,216.86,217.19,184.43,304.15,297.62,304.61,302.47,290.37,187.75,212.30,230.06,204.62,248.32,243.85,234.83,229.09,288.36,321.76,320.18,294.05,299.00,296.32,214.37,297.92,304.28,287.72,299.62,287.79,281.72,267.07,243.51,293.13,298.05,300.09,297.55,298.50,285.70,280.44,285.03,296.43
2018-02-27 22:14:19.470000,L8,,,,,,,,,,,214.35,218.72,192.25,300.47,294.76,299.40,297.67,233.18,189.18,216.61,224.86,305.21,311.40,317.94,295.19,228.37,307.21,319.72,320.61,248.84,215.63,187.76,233.46,298.88,303.82,298.59,298.10,286.48,280.48,271.05,241.57,288.33,289.34,294.37,291.27,293.42,281.42,277.77,277.23,293.77
2018-03-06 22:20:26.446000,L8,,,,,,,,,,,214.02,220.98,189.22,301.61,299.28,300.60,264.37,285.99,231.21,216.27,252.65,306.21,311.61,314.81,307.62,234.53,312.84,321.50,319.97,252.77,220.14,186.17,286.12,298.53,305.91,199.24,298.05,287.79,252.32,245.08,250.35,289.34,280.68,295.34,288.75,295.24,281.38,280.31,285.07,295.12
2018-03-15 22:14:10.086000,L8,,,,,,,,,,,218.22,219.61,194.33,306.05,211.85,305.17,264.96,243.75,236.31,215.44,256.97,208.39,255.78,248.14,240.27,235.19,309.60,324.14,321.16,293.88,291.57,297.35,210.90,300.95,306.97,294.12,299.13,288.48,249.84,246.31,245.39,292.27,292.21,239.92,290.18,296.06,289.48,278.97,289.60,293.65
2018-04-16 22:13:54.370000,L8,,,,,,,,,,,,,,301.18,295.90,293.04,268.29,241.18,196.22,203.88,,203.53,253.55,246.23,245.11,265.11,261.18,319.33,320.90,253.77,222.25,171.29,231.40,297.84,306.32,201.08,298.98,287.41,237.42,252.20,245.75,285.97,274.43,240.37,285.50,271.81,277.96,278.45,285.14,294.57
2018-05-02 22:13:45.572000,L8,,,,,,,,,,,,,,260.84,291.63,292.30,250.87,238.53,189.54,207.29,,206.23,226.02,242.27,244.04,235.43,251.10,315.77,316.12,225.40,222.38,151.73,242.07,269.79,302.99,197.40,298.32,285.19,232.72,248.92,249.61,207.95,141.04,234.98,,198.84,263.14,271.88,276.73,290.88
2018-05-18 22:13:34.690000,L8,318.36,314.82,,,,,273.89,308.82,309.38,,219.42,218.80,194.80,308.72,302.99,305.17,300.00,279.81,284.56,316.46,306.14,309.58,284.79,308.22,240.54,278.95,274.49,283.42,322.06,224.61,292.52,302.54,300.07,300.80,308.40,204.13,301.41,294.46,288.71,258.92,262.25,,278.57,239.65,280.58,218.17,284.43,273.96,283.17,297.51
2018-07-12 22:19:56.652000,L8,317.12,238.86,,,,,,,,,208.14,215.33,179.62,203.98,148.33,293.33,283.33,236.95,190.24,207.50,,,220.45,239.83,240.95,194.85,239.90,313.45,293.54,216.90,266.08,,285.63,249.96,256.32,202.96,247.27,259.83,241.64,247.12,257.50,,,,,,,,,
2018-07-21 22:13:49.390000,L8,327.12,224.60,,,,,310.90,191.15,307.54,,267.62,215.77,268.77,219.31,286.87,299.40,296.68,285.84,253.77,212.35,208.56,287.47,241.38,250.16,241.09,239.81,268.99,318.33,317.62,222.18,295.76,295.58,266.93,292.66,299.05,261.62,299.16,291.55,284.06,252.02,266.45,,297.08,292.29,283.38,224.60,289.31,195.81,289.86,301.89
2018-08-29 22:20:19.957000,L8,316.78,310.41,,,,,303.99,285.23,302.53,,,,,237.64,222.93,289.75,284.77,240.00,190.94,210.92,,252.05,249.78,250.19,238.87,245.49,249.17,268.30,293.00,247.96,280.38,163.25,167.20,249.40,257.00,202.14,246.33,257.52,230.87,244.42,253.76,285.92,279.71,244.29,286.74,273.82,281.23,278.29,278.03,291.07
2018-09-07 22:14:12.130000,L8,317.52,313.34,,,,,306.73,306.51,302.25,,175.89,224.56,193.53,295.44,286.06,291.88,289.59,245.32,235.66,214.99,202.16,210.41,255.22,250.77,240.27,241.41,264.83,313.75,314.11,258.53,256.88,176.49,240.35,249.35,257.80,205.32,250.17,254.36,236.64,245.29,248.57,289.28,295.69,268.79,282.80,278.54,284.22,277.09,284.63,294.75
2018-09-30 22:20:31.646000,L8,316.61,308.33,,,,,309.30,278.59,302.56,,173.50,224.87,200.75,299.01,291.52,292.56,289.17,249.02,248.62,211.61,212.71,213.38,257.60,259.96,241.30,239.66,305.93,319.66,320.77,299.23,290.25,202.53,288.11,292.44,297.47,286.79,297.46,284.64,235.21,248.64,246.75,292.61,294.27,291.21,296.24,294.42,287.68,279.37,277.92,290.33
2018-11-10 22:14:32.733000,L8,327.54,323.18,329.84,326.87,328.11,322.16,326.54,331.23,332.76,338.58,330.77,318.99,320.92,326.90,326.09,326.64,326.36,326.61,327.04,328.93,324.83,328.74,332.76,335.63,336.10,334.30,341.34,342.96,339.42,328.29,321.91,319.96,316.29,319.14,323.06,317.82,313.61,306.04,298.54,298.25,291.56,304.30,306.04,309.96,309.66,313.78,313.51,306.53,307.24,309.33
2018-12-28 22:14:29.227000,L8,328.23,326.97,331.43,327.85,333.52,325.36,329.11,333.03,336.29,343.54,336.33,320.71,326.34,328.87,329.04,331.54,331.50,329.76,330.40,329.61,327.83,330.54,335.27,338.62,338.75,338.37,345.21,346.55,342.28,333.12,326.15,323.40,321.54,321.87,325.39,321.76,318.09,310.42,303.70,305.03,296.29,312.60,318.94,322.70,319.75,321.15,315.73,306.55,312.04,320.47
2019-01-13 22:14:27.136000,L8,320.38,316.97,,,324.10,303.00,319.67,322.75,251.39,239.64,324.72,309.54,313.13,319.34,319.30,321.45,321.80,319.78,318.84,320.56,318.68,321.97,327.78,330.49,327.89,328.35,334.36,335.50,330.69,319.75,316.90,314.28,309.93,309.94,316.00,313.14,307.68,301.06,292.78,293.66,272.43,302.14,308.74,306.56,,309.48,230.43,296.55,304.29,
2019-02-14 22:14:21.185000,L8,423.27,488.02,515.45,516.13,488.77,463.85,506.25,468.72,410.95,415.13,413.33,405.12,473.96,428.46,384.73,375.47,422.48,420.45,412.42,415.66,398.84,405.50,426.49,494.09,501.41,460.91,410.20,480.95,494.23,502.03,406.37,371.99,517.45,496.51,432.52,429.50,440.39,368.01,360.10,450.35,439.69,364.15,380.02,380.66,374.90,374.29,475.93,508.95,476.07,384.00
2019-02-21 22:20:30.485000,L8,332.14,327.40,330.17,327.95,334.34,323.36,331.58,333.79,337.72,343.14,337.76,319.52,324.13,328.99,329.04,331.47,331.99,330.97,329.41,329.44,329.31,331.05,335.73,338.69,338.45,338.79,345.72,345.73,339.93,332.21,325.83,325.26,321.94,321.45,327.30,322.79,317.11,309.49,302.75,303.93,291.46,313.47,323.37,322.25,320.03,316.94,311.41,303.51,309.47,318.46
2019-03-02 22:14:17.011000,L8,329.97,327.27,332.64,328.75,332.84,323.92,331.10,332.80,337.33,341.88,338.13,322.62,326.18,330.61,329.07,332.34,332.86,331.68,328.26,329.50,330.38,331.53,335.15,340.26,338.32,340.26,345.97,346.53,341.84,332.32,325.70,327.36,322.33,322.23,327.95,322.08,318.74,312.32,305.96,304.96,287.24,314.95,321.62,325.27,319.54,318.66,313.72,302.84,312.95,320.65
2019-05-28 22:20:29.609000,L8,317.61,303.56,,,,,,,,,,,,301.52,288.02,296.58,286.57,,,,,,210.16,255.40,237.70,234.64,244.50,317.73,312.68,209.61,294.94,295.33,288.00,175.60,255.46,201.61,298.85,280.52,252.86,244.54,257.80,,300.56,238.84,,,,,,302.64
2019-06-22 22:14:28.716000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.94,308.27,176.83,274.44,,,255.26,254.54,309.26,299.11,286.91,282.34,244.32,258.29,,,237.95,,,,,,301.52
2019-09-10 22:14:51.565000,L8,332.32,326.16,323.72,328.00,334.93,320.11,329.48,329.39,333.11,338.28,330.34,313.80,319.99,324.92,326.28,326.23,328.24,327.81,327.05,327.45,327.88,332.70,316.74,297.92,171.72,182.38,220.82,324.08,344.48,329.49,322.24,321.83,318.79,317.35,320.69,318.50,312.01,306.60,296.35,299.03,289.96,211.08,313.51,357.18,164.31,296.81,,,,310.18
2019-09-26 22:14:56.917000,L8,334.97,329.01,332.71,328.44,335.63,322.71,326.82,323.01,328.63,334.22,327.45,309.60,313.76,329.24,326.44,328.97,331.13,329.31,331.20,328.82,327.90,330.76,334.91,365.09,346.88,339.09,343.71,346.56,344.93,339.02,349.18,345.23,329.41,347.43,432.53,325.07,312.34,308.59,301.51,299.30,288.03,306.60,312.30,310.66,303.31,290.12,301.79,296.38,301.55,303.70
2019-11-13 22:14:57.837000,L8,,,,,332.10,331.81,327.65,323.72,268.06,273.14,201.37,300.60,305.68,314.07,310.04,305.27,250.21,243.30,316.72,317.48,316.99,321.97,328.13,336.39,336.63,337.78,342.70,345.64,342.55,331.36,322.27,320.95,319.87,322.33,324.82,319.77,315.60,309.45,302.62,301.55,292.19,305.96,308.10,312.19,314.37,314.49,311.17,305.95,308.69,312.36
2019-11-29 22:14:55.870000,L8,329.18,324.96,329.24,326.23,329.34,318.17,328.12,331.45,332.78,339.76,332.55,318.63,320.59,327.69,327.07,328.48,328.92,328.42,329.24,329.96,326.42,328.62,333.60,336.08,337.02,335.77,342.73,343.64,341.03,330.66,323.08,321.71,319.27,321.29,325.35,318.50,313.53,307.67,300.11,301.14,299.09,305.76,307.09,311.24,312.93,314.06,310.88,301.55,307.24,311.13
2019-12-22 22:21:03.498000,L8,,,,,,,,,,,174.58,216.96,199.86,296.66,302.67,302.77,298.17,281.57,192.78,203.11,203.77,202.78,217.76,219.74,213.41,,196.62,263.95,318.36,273.43,295.81,231.29,285.52,298.67,300.39,198.32,229.71,256.17,280.96,275.73,241.75,288.85,286.74,292.76,292.50,296.47,279.14,280.67,283.13,292.08
2020-01-23 22:20:55.593000,L8,328.20,326.57,329.23,324.99,331.77,320.85,330.58,332.11,335.41,341.84,336.57,319.19,321.59,328.16,328.23,330.55,331.92,327.53,328.18,329.54,328.64,329.91,335.17,338.79,337.52,337.07,344.91,345.95,339.91,331.69,325.60,323.56,319.28,320.52,324.38,320.66,316.56,309.22,302.05,304.08,284.54,310.90,312.69,320.24,315.60,316.57,307.94,305.42,307.96,313.73
2020-03-04 22:14:32.767000,L8,,,,,,,,,,,170.57,210.72,192.99,291.09,296.49,300.24,299.37,286.26,193.63,210.01,189.14,203.55,256.68,222.67,146.42,238.51,316.42,327.63,319.34,248.26,234.11,302.97,198.72,196.53,249.18,198.48,298.84,285.25,283.19,245.19,238.71,293.02,297.82,299.04,296.03,295.63,,,,295.61
2020-03-11 22:20:40.527000,L8,316.54,289.94,,,,,,,,,175.56,217.49,196.07,312.99,309.10,310.95,310.78,304.09,272.89,274.81,279.83,249.97,260.80,324.97,317.79,310.94,327.65,330.34,322.61,262.04,196.71,,,249.13,178.39,277.39,301.39,293.25,287.37,286.88,257.03,295.27,299.63,303.76,,,,,,302.02
2020-05-30 22:20:16.612000,L8,326.83,308.86,,,,,312.91,312.67,301.52,317.76,174.80,210.97,182.77,310.37,304.27,310.50,304.02,291.21,317.18,317.06,315.13,304.73,319.35,325.14,314.73,302.32,328.80,332.13,324.47,175.27,302.20,310.50,304.25,305.16,311.74,311.89,303.15,295.83,291.66,250.85,264.64,293.62,301.97,306.28,300.14,295.83,289.38,,,305.67
2020-06-08 22:14:11.756000,L8,343.10,338.39,341.66,337.89,337.62,324.13,334.87,336.83,342.49,346.49,342.64,321.43,328.51,336.72,338.94,339.76,339.71,337.91,337.45,335.67,336.97,336.48,341.18,344.46,344.00,347.86,350.50,351.93,344.59,338.61,330.53,330.90,328.79,325.66,329.69,326.83,319.57,313.86,306.09,305.72,286.16,310.62,316.74,321.62,319.03,322.11,317.32,311.57,317.67,320.39
2020-07-10 22:14:27.456000,L8,314.97,307.28,,,,,,,,,,,,300.32,288.92,153.19,289.45,157.12,191.91,215.63,,,,213.21,234.82,252.82,258.48,326.63,310.23,173.90,296.23,306.68,288.73,292.41,258.55,202.69,300.41,290.95,283.14,242.54,258.48,,172.79,295.16,289.88,275.94,278.77,,,302.17
2020-07-26 22:14:32.385000,L8,319.34,312.13,,,,,310.99,309.06,300.89,306.37,300.76,301.71,179.40,305.06,288.77,300.15,292.40,282.42,248.83,217.71,,287.19,222.95,219.28,228.18,269.71,280.47,326.05,317.69,209.55,298.08,300.53,304.49,296.24,295.11,309.02,300.45,292.22,286.08,257.10,260.64,293.69,299.60,294.30,298.00,298.15,164.68,,,302.44
2020-08-27 22:14:44.105000,L8,319.54,316.86,,,,,312.84,307.74,301.07,,236.10,219.84,196.56,306.87,291.03,296.86,291.18,282.76,317.33,316.30,210.71,245.64,256.87,219.20,252.82,275.65,271.84,321.79,317.37,265.24,294.10,304.39,298.85,287.40,293.00,309.24,298.02,293.03,240.51,249.23,253.48,293.37,298.12,292.51,299.08,301.20,289.29,282.23,278.67,299.53
2020-09-19 22:21:03.690000,L8,328.60,324.76,329.29,327.36,334.91,322.39,332.30,332.12,335.81,340.00,330.60,311.62,317.13,327.00,324.54,329.14,331.76,330.26,332.45,331.05,329.63,329.86,335.00,338.60,338.44,338.97,346.06,346.40,343.03,333.11,324.48,324.15,323.54,321.09,324.41,319.93,312.26,310.24,301.83,302.44,301.09,303.21,310.01,315.73,314.59,312.44,311.99,302.95,308.85,311.37
2020-10-14 22:14:56.808000,L8,317.78,311.25,,,,,,,,,223.95,221.71,202.43,259.87,300.89,299.22,288.49,270.30,316.81,315.74,200.58,213.53,221.93,252.06,249.85,269.11,326.04,325.18,324.69,308.85,298.69,304.14,301.06,300.83,306.17,297.08,298.66,291.58,,208.81,229.36,288.59,294.64,271.00,298.99,300.19,291.42,280.79,277.82,296.58
2020-11-22 22:21:06.915000,L8,316.02,307.11,,,,,,,314.73,327.93,318.43,297.69,213.42,313.61,314.91,314.17,310.78,298.42,316.66,317.35,310.71,311.30,243.18,238.85,225.52,241.37,202.39,280.70,199.75,218.01,247.07,193.18,245.29,301.28,308.47,303.85,301.77,286.92,285.50,277.07,248.30,287.50,284.06,235.71,284.95,300.06,295.41,286.10,295.09,278.03
2021-02-19 22:14:39.648000,L8,,,,,,,,,,,219.47,210.52,187.23,198.61,294.75,311.46,301.40,236.16,199.97,207.38,300.78,316.97,313.48,247.79,168.68,239.55,320.10,279.88,312.90,262.43,302.90,308.83,302.98,303.54,310.29,308.29,301.83,293.92,287.05,255.13,250.18,294.50,300.24,296.97,301.31,305.14,285.39,280.33,293.88,302.85
2021-03-30 22:20:34.287000,L8,332.18,328.40,333.39,327.73,335.19,322.96,335.59,335.81,340.13,350.46,345.76,331.83,337.71,338.37,339.13,336.29,341.55,341.77,341.70,344.28,340.86,343.70,342.07,349.45,349.37,346.33,351.76,350.67,342.00,334.49,328.24,327.71,327.31,328.03,334.96,327.38,324.97,316.40,308.74,307.75,292.81,313.93,318.43,329.19,320.68,321.13,316.57,310.77,314.97,323.49
2021-05-01 22:20:19.495000,L8,,,,,,,,,,,175.11,142.27,189.43,314.62,306.46,312.79,308.22,295.13,314.00,317.12,315.27,316.42,319.44,288.17,287.55,259.08,329.66,331.43,325.11,237.76,307.17,215.14,303.94,299.73,309.05,283.37,302.71,295.37,289.38,272.66,257.64,294.56,300.19,303.28,300.42,289.53,236.66,219.67,,304.19
2021-05-17 22:20:24.395000,L8,,,,,,,,,,,179.45,210.74,192.02,201.26,205.16,220.28,194.90,237.03,192.57,202.66,204.11,211.03,222.47,229.65,225.86,240.43,242.20,318.33,318.62,214.07,296.24,306.16,295.02,293.31,302.11,309.99,302.98,294.14,261.61,251.86,255.93,,279.22,238.15,,,,,,276.28
2021-06-11 22:14:25.766000,L8,316.96,303.78,,,,,,,,,,180.46,186.69,197.12,203.31,288.04,254.09,,,,,,,216.43,232.99,233.93,243.96,321.49,309.23,207.32,238.51,,,253.52,259.93,197.53,237.67,272.09,245.12,243.37,261.02,,274.24,242.61,285.17,284.17,233.18,,,299.88
2021-06-18 22:20:38.709000,L8,319.97,307.57,,,,,,,,,180.30,209.79,194.29,302.58,279.57,299.49,291.55,,315.18,318.24,305.18,287.51,233.61,238.34,275.54,269.92,277.44,328.92,321.70,214.68,300.55,303.50,302.07,265.44,298.73,295.92,301.24,295.22,251.23,257.29,265.47,,301.54,295.97,292.58,296.79,293.80,,,306.12
2021-08-05 22:20:52.997000,L8,322.31,311.14,,,,,312.38,307.67,302.71,315.27,311.05,299.17,206.10,308.70,283.17,301.50,292.58,284.66,279.47,316.73,301.89,265.91,228.02,260.12,233.90,245.84,241.59,323.91,314.20,225.96,300.62,307.00,268.44,251.52,293.94,205.08,299.07,292.30,242.61,252.65,255.72,290.63,298.90,270.34,281.85,295.47,283.06,206.16,232.39,304.11
2021-08-30 22:14:49.951000,L8,320.00,311.74,,,,,307.73,309.07,305.88,317.25,306.53,302.46,203.57,313.33,284.01,304.86,292.75,285.52,269.93,261.33,284.05,259.15,258.45,261.00,237.55,245.32,264.09,325.68,317.72,303.47,303.08,307.40,303.87,267.20,296.98,306.31,299.05,293.51,279.22,246.65,255.41,289.21,297.50,268.08,298.50,292.12,283.46,280.29,264.30,301.49
2021-09-22 22:21:05.391000,L8,319.49,312.69,,,,,312.60,310.27,304.63,318.57,296.11,299.94,203.03,312.56,291.59,306.43,292.95,285.24,317.76,317.04,217.23,298.04,261.23,309.35,259.65,269.56,325.17,328.25,322.05,304.21,302.44,308.27,301.77,297.91,304.00,294.31,299.09,291.34,282.64,254.05,256.49,292.35,296.01,269.74,299.98,300.16,291.03,284.33,292.42,301.06
2021-11-18 22:14:56.496000,L8,326.60,321.54,324.47,326.18,328.23,313.80,329.37,331.46,333.94,339.28,335.29,315.77,318.26,327.41,327.33,330.83,328.64,326.73,329.38,328.76,327.92,329.26,333.58,337.72,336.33,338.51,342.38,343.53,341.40,331.84,322.89,321.09,319.13,320.11,324.32,319.24,312.64,308.70,299.50,299.53,279.07,306.47,303.77,311.09,311.70,315.12,311.04,304.93,305.97,310.02
2021-12-20 22:14:55.954000,L8,326.20,319.21,324.50,326.48,329.78,317.05,328.92,332.08,334.00,340.29,334.49,312.46,318.76,326.17,327.40,330.21,329.20,327.91,328.88,327.95,328.86,330.06,335.26,338.54,337.33,338.83,342.60,346.04,340.23,329.75,324.86,321.56,317.46,320.07,323.57,319.69,315.87,307.95,300.09,302.82,278.16,307.40,309.88,319.69,315.23,315.42,310.56,304.42,307.77,311.47
2022-01-13 22:14:50.477000,L9,327.80,322.32,323.89,328.23,328.17,314.30,329.36,332.64,334.86,340.85,335.07,317.48,318.35,328.11,328.66,331.98,331.46,329.17,329.09,329.13,330.26,330.42,336.53,339.36,339.04,338.66,345.50,345.95,341.38,331.16,325.65,324.09,319.72,319.93,325.38,321.13,315.63,307.96,304.71,303.02,277.67,312.20,314.60,318.95,318.39,317.53,311.58,299.18,310.05,318.26
2022-01-28 22:20:55.692000,L8,,,,,,,,,,,223.34,212.21,195.48,311.33,309.20,310.19,311.23,308.32,195.81,311.33,307.71,315.62,319.52,285.15,284.92,283.63,326.39,330.47,321.89,308.82,307.43,239.25,260.60,217.60,307.03,302.60,301.08,290.19,285.15,278.72,240.35,293.77,297.12,303.85,302.08,299.92,285.16,281.82,287.62,299.89
2022-02-06 22:14:44.088000,L8,326.51,323.17,326.30,326.07,331.72,312.00,329.10,331.94,334.73,340.28,335.92,315.09,318.20,326.63,328.44,330.78,330.73,328.78,328.46,328.42,329.24,331.56,336.61,339.62,339.25,340.09,342.98,348.85,340.22,332.39,326.02,322.96,320.42,321.08,323.40,321.88,315.75,308.46,302.32,302.53,276.54,312.72,314.76,322.30,317.64,318.91,309.83,303.02,309.00,318.12
2022-02-13 22:20:52.491000,L8,,,,,,,,,,,219.59,203.70,147.54,298.06,297.99,304.31,302.00,297.62,193.24,204.88,215.77,201.60,224.44,215.15,243.07,248.75,271.23,328.25,317.28,295.31,300.17,303.62,202.38,266.22,302.50,300.01,298.27,286.36,281.39,244.12,236.71,288.76,291.98,301.70,297.07,295.96,254.85,273.66,266.52,295.95
2022-02-22 22:14:38.338000,L8,,,,,,,,,,,220.83,205.44,167.13,257.77,295.74,304.37,300.83,298.47,191.86,200.40,211.32,305.99,312.68,315.05,242.90,269.37,318.77,327.02,317.97,295.89,301.40,256.90,260.55,260.07,299.72,300.81,298.19,286.72,281.55,242.51,241.44,290.59,293.34,300.44,224.07,,203.37,233.01,188.82,268.51
