dates,satname,nzd0200-0000,nzd0200-0001,nzd0200-0002,nzd0200-0003,nzd0200-0004,nzd0200-0005,nzd0200-0006,nzd0200-0007,nzd0200-0008,nzd0200-0009,nzd0200-0010,nzd0200-0011,nzd0200-0012,nzd0200-0013,nzd0200-0014,nzd0200-0015,nzd0200-0016,nzd0200-0017,nzd0200-0018,nzd0200-0019,nzd0200-0020,nzd0200-0021,nzd0200-0022,nzd0200-0023,nzd0200-0024,nzd0200-0025,nzd0200-0026,nzd0200-0027,nzd0200-0028,nzd0200-0029,nzd0200-0030,nzd0200-0031,nzd0200-0032,nzd0200-0033,nzd0200-0034,nzd0200-0035,nzd0200-0036,nzd0200-0049,nzd0200-0050,nzd0200-0051,nzd0200-0052,nzd0200-0053,nzd0200-0054,nzd0200-0055,nzd0200-0056,nzd0200-0057,nzd0200-0058,nzd0200-0059,nzd0200-0060,nzd0200-0061,nzd0200-0062,nzd0200-0063,nzd0200-0064,nzd0200-0065,nzd0200-0066,nzd0200-0087,nzd0200-0088,nzd0200-0089,nzd0200-0090,nzd0200-0091,nzd0200-0092,nzd0200-0093,nzd0200-0094,nzd0200-0095,nzd0200-0096,nzd0200-0037,nzd0200-0038,nzd0200-0039,nzd0200-0070,nzd0200-0071,nzd0200-0072,nzd0200-0073,nzd0200-0074,nzd0200-0075,nzd0200-0076,nzd0200-0077,nzd0200-0078,nzd0200-0079,nzd0200-0080,nzd0200-0081,nzd0200-0097,nzd0200-0098,nzd0200-0099,nzd0200-0040,nzd0200-0041,nzd0200-0042,nzd0200-0043,nzd0200-0044,nzd0200-0045,nzd0200-0046,nzd0200-0047,nzd0200-0048,nzd0200-0067,nzd0200-0068,nzd0200-0069,nzd0200-0082,nzd0200-0083,nzd0200-0084,nzd0200-0085,nzd0200-0086,nzd0200-0100,nzd0200-0101,nzd0200-0102,nzd0200-0103,nzd0200-0104,nzd0200-0105,nzd0200-0106,nzd0200-0107,nzd0200-0108,nzd0200-0109,nzd0200-0110,nzd0200-0111,nzd0200-0112,nzd0200-0113
2023-03-30 22:05:59.281000,L9,,,,,306.56,328.35,351.43,343.07,350.26,354.58,380.40,390.80,389.26,379.00,382.87,377.64,382.90,372.68,,353.83,381.17,332.56,366.01,363.23,360.58,355.30,351.72,342.30,326.73,286.72,324.11,346.30,329.70,325.41,329.30,346.30,364.82,362.36,407.10,385.97,300.23,383.58,386.97,400.59,404.34,403.62,396.23,385.33,335.01,321.69,359.95,334.64,304.98,349.93,331.12,389.51,365.98,386.66,389.31,395.69,,349.04,334.55,403.04,393.42,346.32,372.49,348.98,347.40,324.87,328.01,341.37,380.39,370.25,324.24,348.40,344.80,339.54,348.97,306.06,402.92,355.98,338.46,350.83,348.12,343.35,349.04,372.07,382.13,385.44,365.74,366.44,346.76,374.82,385.94,343.66,326.14,344.93,406.06,338.90,304.65,381.94,390.80,325.60,352.24,317.38,302.23,,,,,,,
2023-04-06 22:12:09.294000,L9,380.62,355.24,332.19,265.81,297.67,306.67,,,,,,,,,,,,,,,,,,,,,428.49,417.52,333.41,361.76,386.23,355.03,361.45,379.59,378.27,376.98,381.52,,,,317.82,345.51,298.64,350.80,,,,,,,,,,,,,,,,,,,,,,383.10,382.05,363.15,,,,,,,,,,,,,,,,370.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-07 22:05:40.262000,L8,367.11,418.49,376.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.28,411.70,404.54,410.60,415.10,408.84,,,,,,,,,,,,,,,,,405.97,417.79,401.54,427.89,414.01,421.36,391.92,377.75,391.98,366.94,389.74,420.71,,,,,411.88,418.85,387.99,416.26,427.44,,,,,,415.55,398.98,388.33,405.48,,,,,411.99,403.89,399.05,401.59,396.47,390.32,385.29,391.80,384.01,,,
2023-04-23 22:05:33.182000,L8,,,,,328.88,357.04,361.69,411.15,373.07,391.27,409.35,412.37,414.06,404.05,403.14,404.05,401.14,400.02,383.15,401.97,405.30,376.15,410.98,399.23,398.99,392.46,391.12,389.31,372.82,367.80,370.24,387.91,376.48,387.08,393.80,402.24,411.56,,,,,,,,,423.57,418.86,409.32,393.41,401.81,409.66,404.98,419.47,395.79,413.72,,,,,,,,,,,378.89,411.16,393.46,398.97,404.54,397.46,418.18,411.05,420.02,388.87,373.82,393.10,367.06,393.83,410.24,,,,378.60,372.06,368.16,382.03,409.72,,,,,402.65,416.45,412.28,399.58,392.54,402.91,,,,,,411.48,405.14,409.98,403.55,395.34,416.68,,,,,
2023-05-24 22:11:41.159000,L9,,363.38,329.89,288.55,299.16,314.46,,,,,,,,,,,,,,,,,,,,,,,,286.09,299.50,326.97,310.23,329.70,345.05,361.78,338.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.02,341.88,317.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-25 22:05:20.631000,L8,,,,,,,,,,,350.10,362.22,342.79,347.48,348.96,349.57,350.34,341.26,,,347.73,306.09,341.32,340.63,335.19,337.31,333.60,327.39,315.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-02 22:05:29.872000,L9,,,,,,,,,398.50,373.31,406.52,405.36,414.76,408.90,392.27,389.78,388.14,388.10,352.92,396.02,402.12,376.85,417.01,,,,414.97,367.38,387.73,307.76,355.31,391.88,395.97,,,323.47,321.80,,423.12,393.62,392.96,398.93,404.69,412.83,415.45,419.14,416.13,406.95,375.39,391.47,394.74,381.63,423.90,379.85,408.01,,388.70,436.32,400.31,404.09,376.82,407.81,,,,304.14,330.79,401.51,389.27,381.54,389.63,405.57,399.76,396.19,373.68,,,405.65,407.59,390.09,,413.22,390.03,,,,,,,,,,382.68,,405.31,408.65,,,,,355.09,372.99,386.04,390.65,377.16,371.77,354.76,361.38,340.94,326.97,334.85,337.99,,
2023-06-09 22:11:36.868000,L9,,,,,351.02,354.97,371.60,405.44,,,,,,,,,,,,323.42,409.40,,,,,,,,,276.86,291.36,317.95,303.95,322.21,326.36,318.94,327.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-10 22:05:27.865000,L8,,,292.47,274.39,317.86,339.27,358.13,361.08,366.82,373.59,391.04,396.95,392.70,367.47,385.12,386.51,389.31,385.94,305.64,382.39,390.75,341.21,380.17,379.78,378.64,372.72,367.48,360.93,349.64,338.74,355.38,368.30,348.24,361.52,367.05,385.89,393.89,,,,,,,,,,,,,,,,,306.27,343.61,,,,,,,302.33,406.12,407.87,394.77,312.60,319.58,305.28,345.37,339.56,366.08,361.41,380.87,390.63,,,,,,,409.85,324.17,295.85,,,,,,,,,,339.08,352.19,306.56,,,,,,,,,,,,,,,,,,,
2023-06-17 22:11:41.011000,L8,,,,,,,,,,,,,309.68,346.64,343.22,381.32,368.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-18 22:05:21.666000,L9,,,,,269.97,317.65,303.03,308.67,310.92,336.44,360.45,377.19,365.40,367.17,362.63,362.70,362.60,354.14,,,367.46,315.76,354.80,352.79,349.77,348.03,340.52,341.51,325.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 22:11:32.179000,L9,,362.93,330.57,291.38,303.42,317.43,,,,,,,,,,,,,,,,,,,,,,,,282.13,296.09,321.41,309.84,328.05,344.20,376.89,332.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.43,340.98,318.67,,,,,,,,,,,,,,,,306.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-12 22:05:44.275000,L8,,,,281.78,322.77,348.31,366.41,367.76,374.57,378.98,394.66,400.73,397.67,394.08,392.53,392.60,393.21,388.76,326.26,389.83,397.32,343.91,393.87,389.88,387.87,381.18,378.74,370.35,358.15,351.23,361.72,379.00,359.25,371.85,380.79,396.28,403.65,,414.72,375.80,320.36,370.99,372.77,387.90,401.57,411.46,401.40,392.71,335.82,351.91,367.98,317.23,339.83,320.88,379.82,401.69,375.40,415.47,378.98,378.21,361.86,379.88,410.25,425.51,366.04,360.37,383.43,380.19,358.55,355.15,374.70,374.57,389.23,391.84,322.77,342.38,327.90,335.23,344.40,,363.23,316.21,,374.44,361.13,,,,,,,,348.30,408.80,365.82,336.79,333.32,351.16,353.68,352.37,,,,306.85,342.33,363.16,313.25,,,,,,,
2023-07-27 22:11:50.922000,L9,,362.51,332.72,292.03,299.37,317.81,,,,,,,,,,,,,,,,,,,,,,,,282.57,294.94,324.39,307.78,331.03,342.46,341.43,340.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.86,339.20,309.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-04 22:12:04.441000,L8,,351.98,344.71,378.79,299.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.40,338.84,387.23,375.93,343.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-05 22:05:47.142000,L9,,,,,307.68,325.19,349.35,317.16,347.66,342.80,363.32,378.02,373.62,377.99,367.93,369.31,373.75,360.31,,,378.39,321.35,371.22,356.61,348.03,349.67,344.26,338.73,328.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.87,,,,335.61,332.73,334.03,340.61,370.26,369.95,,,,,,,400.47,337.64,318.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21 22:05:52.129000,L9,,,,,308.85,326.39,352.98,318.19,346.57,348.05,369.00,387.23,379.94,377.19,366.15,371.47,380.27,360.39,,371.82,381.41,324.49,374.18,366.91,357.58,360.19,359.32,353.92,339.19,317.40,322.80,349.92,345.68,356.56,,,,,,,,,,,395.67,395.19,387.79,369.93,,,,312.93,301.90,302.52,326.55,338.14,356.11,375.72,343.04,,,,,404.91,389.80,,,,337.14,323.12,329.51,343.95,374.20,374.44,,,,,,,404.85,343.45,339.53,,,,,,,,,,337.60,344.15,308.49,,,,,321.69,,,,,,,,,,,,,,
2023-08-28 22:12:08.221000,L9,419.31,348.91,301.97,263.59,287.04,,,,,,,,,,,,,,,,,,,,,,,,320.70,342.65,319.73,378.69,370.06,378.55,397.50,398.61,388.07,,,,339.92,315.79,341.86,352.44,328.65,335.71,312.87,,,,,,,,,,,,,,,,,,,325.96,374.75,370.09,,,,,,,,,,,,,,,,374.86,347.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-29 22:06:02.142000,L8,,,,241.31,312.15,331.36,357.62,345.51,349.20,349.52,372.13,389.79,383.73,383.48,378.55,376.13,380.76,366.41,,375.85,386.93,325.04,379.71,377.28,370.69,360.51,359.35,360.39,340.36,319.23,349.24,358.77,347.40,362.42,349.41,383.17,391.08,,,,,375.15,349.97,399.16,402.38,395.84,394.01,369.72,329.15,324.72,366.83,323.42,391.97,341.67,351.29,393.80,361.33,404.68,381.62,395.01,,347.72,334.59,406.34,392.60,344.36,366.09,358.09,340.64,323.72,333.14,349.06,379.26,377.60,311.72,347.81,336.62,339.90,348.52,303.32,406.93,355.41,335.40,356.10,356.15,344.41,348.17,371.57,384.78,378.77,,,352.66,380.92,366.62,341.42,323.13,344.75,343.56,336.24,,384.15,391.82,320.02,344.36,316.01,,,,,,,,
2023-10-08 22:06:10.308000,L9,,,315.42,297.36,341.39,357.91,379.35,384.76,386.09,385.32,400.04,407.37,406.19,401.75,401.11,398.86,,,391.86,423.91,405.13,369.59,402.64,400.49,396.85,394.82,393.26,391.58,377.17,369.28,378.33,393.39,377.94,396.78,401.19,399.63,418.22,382.18,364.83,358.68,429.27,,,,,,,,,,,327.62,396.52,396.26,414.95,,,,,,,,,,,401.06,419.62,403.70,404.75,404.17,393.19,421.61,404.27,387.11,350.28,380.23,390.53,360.78,394.64,410.07,,,,399.33,388.78,366.37,369.61,403.06,429.14,404.31,404.27,403.55,405.68,429.67,407.44,396.70,376.81,401.21,,,,,410.36,408.09,401.29,409.03,401.14,397.66,391.55,397.50,391.68,395.46,398.53,394.54
2023-10-15 22:12:27.040000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.03,406.35,398.62,379.74,385.78,375.34,375.28,369.92,359.98,353.85,338.81,334.74,336.51,334.82,337.55,324.58,326.04,307.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.16,389.63,384.39,379.15,386.90,407.76,396.72,395.43,377.49,,,,,,,,,,,,,,,,,,,,,,
2023-10-23 22:12:23.914000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.32,411.81,402.54,386.41,393.83,383.87,387.55,377.99,375.51,363.31,344.87,345.39,342.37,337.28,371.88,328.87,346.74,323.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.93,411.23,384.39,318.87,322.01,,,,,,,,,,,,,,,,,,,,
2023-11-08 22:12:20.984000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.73,419.55,408.07,392.34,396.96,387.63,388.11,383.06,376.52,366.16,346.50,349.25,350.74,341.69,358.71,339.63,345.99,325.56,,,,,,,,,,,,,,308.13,,,,,,,,,,,,,,,,,,,,,416.83,418.76,388.64,325.49,332.87,304.48,,,,,,,,,,,,,,,,,,,
2023-11-09 22:06:12.836000,L9,,,,,,,,,,,,,,,,397.61,392.74,394.41,377.62,401.43,409.83,381.67,407.43,401.13,404.56,,,,,,,,381.80,398.62,408.02,418.25,421.12,394.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.96,422.08,407.47,,,,,415.42,417.13,396.21,397.77,387.79,385.32,405.12,422.94,,,,402.98,393.25,372.09,375.44,407.68,428.13,412.42,410.52,408.28,,,,405.82,389.24,409.40,,,,,,413.97,409.72,416.50,410.90,404.72,401.92,407.72,402.37,405.24,412.85,400.98
2023-12-19 22:06:15.197000,L8,,,,,291.77,323.35,346.60,323.14,315.90,,,,,373.97,362.39,369.40,377.02,374.48,,374.11,381.78,321.12,365.00,358.15,348.26,346.08,343.20,,,,,,,328.59,340.17,349.50,359.02,366.21,412.66,392.15,392.77,396.60,397.82,405.06,408.45,407.07,399.63,385.13,381.80,389.83,376.25,353.04,384.89,374.27,376.22,392.13,364.54,389.76,392.75,394.31,389.58,388.03,338.09,382.19,381.51,348.55,370.54,350.72,379.94,381.66,379.27,401.03,384.74,373.59,344.12,358.91,338.51,351.92,371.63,372.20,363.06,353.08,352.86,357.27,357.75,344.78,356.92,377.12,389.68,389.13,392.96,366.98,370.87,388.16,388.71,382.23,357.80,377.36,404.54,387.85,334.17,387.43,396.87,391.87,355.62,396.74,389.46,386.01,380.09,374.93,372.19,377.29,390.87,376.71
2024-01-11 22:12:20.397000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.41,415.65,400.78,389.01,397.96,386.92,389.16,381.33,375.59,363.91,344.04,343.80,342.60,336.56,346.46,325.71,330.45,322.95,,,,,,,,,,,,,,304.13,343.75,333.73,,,,,,,,,,,,,417.44,398.36,395.28,398.56,409.72,424.73,413.82,406.13,379.54,316.08,318.43,301.45,,,,,,,,,,,,,,,,,,,
2024-01-12 22:06:18.916000,L9,360.99,349.68,345.35,347.87,350.39,370.06,388.97,415.40,420.70,420.44,,,,,,,,,,,,,,,,,,393.43,404.83,375.26,384.90,392.72,379.99,392.79,,,,400.61,,,,,,,,,421.41,412.17,408.60,415.02,413.34,411.76,428.57,,,,,,,,,,,,,402.34,418.24,410.66,,,,,421.71,421.01,400.41,403.79,395.88,386.56,406.53,,,,,395.18,392.39,377.58,379.99,403.99,425.55,413.03,414.87,401.55,,,,,,,,,,,,415.52,411.76,418.03,413.80,407.02,404.47,421.86,,,,
2024-01-20 22:06:07.304000,L8,359.74,347.46,344.96,347.50,352.12,370.87,387.82,390.45,393.38,392.01,413.42,420.88,416.80,415.91,411.34,406.35,404.97,403.69,387.94,405.76,408.22,379.35,407.18,404.60,403.13,396.20,398.86,393.16,382.63,371.38,387.25,392.21,381.22,394.28,399.73,410.25,422.20,398.71,436.02,,,,,,,,421.50,412.95,409.89,415.86,415.41,412.08,,,,,,,,,,,,,,400.81,418.66,404.00,,,,,,424.40,402.14,394.07,403.10,389.19,412.62,423.74,,,,394.39,390.01,375.60,379.30,404.01,424.31,414.95,418.15,401.97,,,,,,,,,,,,418.71,412.79,420.66,415.92,410.44,406.11,412.61,408.84,411.22,420.89,408.37
2024-01-28 22:06:18.213000,L9,,,,,,,,,,,,394.52,398.54,386.46,389.83,387.34,390.05,387.03,328.59,,,,377.77,343.27,380.71,373.07,370.59,364.92,,328.90,348.01,362.24,351.25,358.19,,,,375.78,418.78,405.28,402.07,401.98,408.89,414.75,416.06,417.00,414.06,404.76,407.01,400.79,391.35,397.16,407.39,392.19,400.66,389.31,374.13,400.23,,,,,,,,,,,402.09,392.63,392.52,411.89,386.41,388.27,384.84,377.64,388.32,365.38,396.95,405.17,,,,,368.23,364.63,370.47,387.98,399.12,400.07,401.98,382.62,403.12,411.52,405.72,407.57,362.50,394.30,416.69,393.62,,,,,,,,,,,,392.25,401.86,385.19
2024-02-13 22:06:17.947000,L9,,,,,,,,,,,,,,,,,,,,,320.65,313.71,335.92,338.70,327.34,313.57,302.64,,,265.82,297.64,323.07,306.59,320.42,330.90,338.16,346.36,354.02,405.79,378.59,379.26,386.63,391.87,395.63,397.63,377.40,368.79,364.37,370.99,,353.26,338.15,344.94,355.55,318.88,380.40,359.09,376.73,380.88,381.01,377.26,354.66,330.14,385.83,384.13,339.62,358.25,339.35,348.72,319.37,326.27,,,,,,,,,,376.59,355.05,324.58,340.23,340.13,317.34,347.01,367.76,378.98,381.68,,,348.12,346.48,385.02,333.78,320.08,374.35,397.76,346.55,,373.91,388.26,,,372.25,365.51,348.92,,,324.39,351.54,348.89,360.82
2024-02-20 22:12:20.045000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.58,,374.28,362.76,395.03,420.16,427.35,344.60,,,,,,,,,,,,,,,,,,,,,,,421.50,,,,,,,,,,,,,,,,407.42,393.69,386.45,390.90,405.30,417.96,409.15,396.19,376.15,,,,,,,,,,,,,,,,,,,,,,
2024-02-28 22:12:12.195000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.99,419.61,403.49,391.15,395.59,387.63,390.43,384.35,376.49,365.16,347.39,351.92,346.01,338.72,354.19,332.98,339.16,323.90,,,,,,,,,,,,,,304.89,,,,,,,,,,,,,,,,,,,,,420.31,416.84,385.07,321.96,328.15,302.79,,,,,,,,,,,,,,,,,,,
2024-02-29 22:06:11.471000,L9,,,,277.09,323.01,340.18,363.09,357.01,358.41,360.53,387.17,393.18,391.32,385.18,385.51,380.03,385.52,377.75,,377.71,385.32,339.70,373.53,377.33,375.06,365.34,364.76,356.09,314.22,311.49,349.82,358.78,342.33,346.43,357.38,373.87,390.94,372.90,417.14,398.78,396.82,405.35,402.67,388.59,400.51,390.36,300.17,,,,,,,,,390.76,371.08,,,,,384.49,382.67,377.76,,351.91,382.97,361.42,347.46,383.86,383.01,400.39,395.87,384.60,350.70,369.93,345.78,335.91,359.75,,,,,358.70,357.51,354.46,359.36,382.79,394.04,398.39,388.87,382.46,,,,,318.80,361.57,409.12,394.99,,,,,,384.85,368.83,367.11,344.10,382.35,364.50,352.71,370.34,359.47
2024-03-07 22:12:24.019000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.22,413.94,397.33,391.12,384.72,365.56,381.96,375.96,357.38,358.90,346.91,356.50,328.95,334.92,346.23,313.52,321.54,322.11,,,,,,,,,,,,,421.59,,,,,,,,,,,,,,,,416.68,396.47,398.93,412.16,428.47,421.63,411.01,405.66,381.21,311.88,337.34,293.70,,,,,,,,,,,,,,,,,,,
2024-03-15 22:12:01.931000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.07,422.17,405.56,392.87,396.97,387.39,390.56,383.18,375.06,365.46,347.47,351.92,413.98,420.57,356.03,417.05,327.79,360.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.28,414.54,386.65,350.41,340.27,,,,,,,,,,,,,,,,,,,,
2024-03-23 22:12:19.569000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.28,424.40,410.13,384.31,386.63,379.50,381.75,376.53,369.91,356.48,343.45,336.85,334.96,331.46,335.02,311.91,321.76,316.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.92,347.39,324.29,292.61,,,,,,,,,,,,,,,,,,,
2024-03-24 22:05:42.068000,L8,,,,,,,,304.38,307.63,307.81,358.54,376.34,343.05,354.94,360.39,356.31,359.00,335.24,,,348.44,320.23,347.06,346.63,340.32,341.16,339.27,329.07,317.23,265.37,308.86,332.09,305.81,318.19,327.57,337.85,351.10,348.11,400.01,378.53,,364.76,347.37,396.65,400.02,383.10,366.70,363.60,334.10,,343.74,318.64,315.11,308.79,315.82,384.07,355.80,368.94,352.54,384.10,,326.65,327.76,392.80,386.76,291.93,362.20,334.90,337.68,320.04,341.28,342.39,334.49,373.13,293.84,,,,,,382.49,353.25,332.71,337.52,344.95,337.55,347.37,369.95,378.41,381.22,320.19,318.99,340.54,341.91,361.18,,,,,336.19,,377.18,384.63,380.46,,,,,,,,,,
2024-04-08 22:12:11.179000,L9,,,,,,,,,,,,,,,,,,,,,356.50,378.90,383.74,364.51,365.29,295.74,,,,,,,,,,,422.81,342.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.69,406.75,403.63,,,,,,,,,,,,,,,,391.07,374.29,370.83,375.69,386.64,400.26,395.10,378.84,365.03,,,,,,,,,,,,,,,,,,,,,,
2024-04-09 22:05:37.411000,L8,,,,,,,,,,,,,,,,,,,,,363.97,325.19,347.48,349.13,342.51,334.45,351.86,334.91,319.50,296.33,342.06,355.38,333.38,336.66,345.37,352.58,374.21,,,,,351.99,370.65,397.88,404.02,404.93,407.73,340.56,325.28,,360.70,352.57,316.43,,,,,,,,,,,,,345.14,372.62,351.75,359.60,334.43,365.87,369.10,342.22,305.31,,,,,,,,,,350.00,347.69,318.98,349.45,374.56,374.35,,,,340.57,371.62,377.69,,,,,,,,,,,,,,,,,,,
2024-04-17 22:05:51.812000,L9,,,,,,,,363.23,367.45,375.36,390.98,395.16,390.22,386.30,379.58,369.84,376.12,372.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.33,365.66,385.76,381.30,318.28,318.93,344.12,376.64,,,,391.44,399.00,391.50,400.45,406.33,407.91,367.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.39,357.21,310.60,,,,,,,,,,,,,,,331.87,347.56,343.56,332.52,377.94
2024-05-03 22:05:38.004000,L9,,,,,,,,,303.70,333.80,369.84,381.65,375.46,368.69,373.88,370.50,375.57,367.61,,,365.78,322.35,354.46,354.81,349.63,345.97,340.90,336.15,323.67,,,,,,,,,,,,,,,,,382.35,373.77,362.92,,,,,,,,,,,,,,,,,377.85,,,,,,,,,,,,,,,,371.74,335.50,327.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10 22:11:48.735000,L9,,353.97,307.01,273.10,293.78,295.84,,,,,,,,,,,,,,,,,,,,,,,280.89,298.61,303.18,330.49,320.70,334.49,320.71,393.54,339.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.34,343.14,324.87,,,,,,,,,,,,,,,,307.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11 22:05:15.899000,L8,,,,,,,,,307.92,343.38,368.49,385.18,374.77,376.04,372.63,370.92,373.94,370.00,,,367.89,322.61,353.83,355.83,350.16,346.60,340.55,335.51,324.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.45,,,,,,,,,,,,,,,,350.30,334.99,335.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 22:11:17.606000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.92,398.85,377.48,370.31,364.93,367.05,366.14,372.73,362.77,352.52,323.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.05,388.89,366.31,381.42,408.16,415.74,393.03,393.56,373.31,,,,,,,,,,,,,,,,,,,,,,
2024-06-20 22:05:06.981000,L9,,,,,,,,,308.43,314.21,365.24,378.05,373.40,370.08,371.33,368.81,373.62,368.02,,,375.38,321.45,356.14,355.44,350.32,346.41,339.42,334.51,322.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27 22:11:16.996000,L9,,363.74,329.17,316.63,302.02,319.56,359.13,,,,,,303.55,345.22,345.43,378.52,370.85,,,313.82,370.53,365.55,348.82,,,,,,,,,,306.08,325.75,313.97,301.64,328.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28 22:05:19.477000,L8,,,,247.46,308.74,326.94,351.15,347.27,349.81,352.86,375.93,392.13,385.03,381.40,382.75,377.26,380.88,376.82,,373.37,382.66,328.49,373.00,374.99,370.10,361.02,359.33,354.40,336.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.89,331.30,339.49,347.23,356.12,379.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-21 22:11:48.540000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.34,376.54,305.19,305.14,343.18,332.26,348.93,390.78,399.23,376.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.63,357.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22 22:05:28.427000,L9,351.56,350.12,337.56,339.98,348.05,367.61,398.82,,,,,,,,,,,,,,,,,423.78,415.26,398.06,416.47,411.11,377.92,366.38,384.47,401.96,,,,,396.03,,,,,394.68,395.30,403.62,409.59,411.72,404.51,393.02,382.93,397.68,395.53,379.37,428.10,,,,,,,,,,,,,334.75,343.57,402.31,387.57,384.16,395.01,400.95,402.72,412.25,349.77,360.01,375.76,359.24,377.21,407.64,,417.01,382.52,415.39,396.08,355.22,357.41,395.90,424.16,429.45,,,,,410.43,378.16,357.42,378.83,425.66,,346.26,358.21,379.74,390.92,374.99,374.21,361.91,360.18,343.47,329.87,329.99,335.13,365.98,359.67
2024-07-30 22:05:39.076000,L8,,,,,,,,306.71,310.34,331.14,363.05,378.35,373.83,371.34,370.81,367.80,372.32,371.59,,355.97,375.04,321.17,363.00,365.27,363.57,348.56,340.78,338.77,327.60,,,,,,,,,,,,,318.52,346.33,339.44,,,,,,,,,,,,,,,,,,,,,361.24,,,,324.37,324.56,335.81,339.43,364.59,373.48,,,,,,,402.80,331.58,344.15,,,,,,,,,,,,334.77,,,,,,,,,,,,,,,,,,,
