dates,satname,nzd0372-0000,nzd0372-0001,nzd0372-0002,nzd0372-0003,nzd0372-0004,nzd0372-0005,nzd0372-0006,nzd0372-0007,nzd0372-0008,nzd0372-0009,nzd0372-0010,nzd0372-0011,nzd0372-0012,nzd0372-0015,nzd0372-0016,nzd0372-0017,nzd0372-0018,nzd0372-0019,nzd0372-0020,nzd0372-0022,nzd0372-0023,nzd0372-0024,nzd0372-0025,nzd0372-0026,nzd0372-0035,nzd0372-0036,nzd0372-0037,nzd0372-0038,nzd0372-0039,nzd0372-0040,nzd0372-0041,nzd0372-0042,nzd0372-0043,nzd0372-0044,nzd0372-0045,nzd0372-0046,nzd0372-0047,nzd0372-0048,nzd0372-0049,nzd0372-0050,nzd0372-0051,nzd0372-0052,nzd0372-0053,nzd0372-0054,nzd0372-0055,nzd0372-0056,nzd0372-0013,nzd0372-0014,nzd0372-0021,nzd0372-0027,nzd0372-0028,nzd0372-0029,nzd0372-0030,nzd0372-0031,nzd0372-0032,nzd0372-0033,nzd0372-0034,nzd0372-0057,nzd0372-0058,nzd0372-0059,nzd0372-0060,nzd0372-0061,nzd0372-0062,nzd0372-0063,nzd0372-0064,nzd0372-0065,nzd0372-0066,nzd0372-0067
2024-07-21 22:13:00.412000,L8,221.56,199.41,230.79,208.31,224.60,231.83,236.61,216.50,,,,,,,,,,,232.59,209.23,178.23,,194.27,228.15,209.19,191.19,173.77,229.99,219.57,213.08,238.95,240.44,235.88,251.33,258.66,256.16,254.01,252.94,244.91,252.35,252.80,228.22,236.46,227.82,228.63,229.70,,,175.06,242.66,245.68,248.01,243.90,177.38,181.18,189.11,215.47,225.35,,,,,,,,,,
2024-08-05 22:19:06.438000,L9,254.32,260.37,274.00,270.97,272.22,268.30,266.63,259.45,251.51,251.17,249.70,254.92,251.27,255.36,265.59,266.56,261.86,267.28,266.23,271.99,271.21,274.60,274.46,272.74,277.31,273.73,275.21,275.36,278.71,277.92,278.81,278.03,280.75,282.71,280.41,282.99,279.74,277.88,278.73,275.60,278.57,279.14,278.30,279.49,275.85,272.19,257.08,261.62,267.70,274.62,276.64,278.62,277.13,273.06,274.58,277.49,276.95,266.67,253.31,258.84,260.27,255.07,241.74,,,,,
2024-10-09 22:13:21.382000,L8,282.59,287.91,293.24,283.65,282.38,278.91,275.95,275.66,269.24,264.93,267.02,264.06,261.30,269.69,269.97,254.74,272.29,275.33,325.74,237.16,229.97,239.57,281.68,290.38,284.03,284.57,285.60,281.03,282.58,293.63,284.96,292.87,290.50,285.15,290.76,283.37,282.71,286.94,281.62,281.00,287.40,284.50,285.72,290.58,281.42,280.13,261.24,262.63,427.38,282.16,368.56,289.39,284.96,287.36,284.67,286.09,286.70,167.95,272.89,274.16,265.63,265.64,239.11,,,,,
2024-11-01 22:19:30.989000,L8,291.09,313.71,309.71,296.82,288.44,281.63,279.98,272.96,263.14,259.53,264.20,273.30,267.02,267.98,270.46,273.14,282.27,307.58,301.18,276.68,273.90,282.22,282.52,281.35,284.32,284.80,284.55,281.98,281.95,283.52,284.92,282.99,284.74,288.58,286.32,284.89,282.05,281.15,279.81,281.51,286.77,281.74,288.67,289.78,283.69,282.85,268.14,269.08,317.71,277.72,280.10,284.94,287.40,283.43,306.21,323.54,310.80,277.26,275.18,278.87,271.39,274.19,244.07,,,,,
2024-11-02 22:13:29.609000,L9,286.62,283.15,293.62,288.17,286.40,283.82,282.28,275.05,264.81,262.09,264.50,267.72,275.03,275.91,276.83,285.51,291.72,284.50,282.06,280.86,284.22,302.24,293.00,286.02,288.09,293.45,286.11,286.15,293.60,284.96,286.65,297.36,290.17,293.44,297.63,285.21,285.80,285.06,284.08,290.15,288.91,291.31,290.66,289.40,287.69,282.59,278.51,291.74,281.29,288.20,286.73,286.41,288.88,287.38,285.21,293.96,289.43,178.41,273.77,273.77,266.39,265.68,244.08,,,,,
2024-11-09 22:19:39.731000,L9,283.86,289.02,290.95,285.01,282.63,279.50,279.73,273.57,263.66,260.85,260.24,264.67,263.81,266.90,268.00,271.42,272.11,273.40,277.48,277.81,277.08,281.80,282.53,282.52,284.16,284.33,283.50,282.78,283.64,282.80,283.16,283.29,284.98,288.10,284.03,284.90,281.44,282.15,281.07,280.60,284.21,281.64,286.16,288.80,282.60,281.00,268.13,269.02,275.53,282.64,283.27,284.33,283.20,282.69,281.76,284.05,283.00,274.22,272.16,268.16,263.76,264.87,238.48,,,,,
2024-11-10 22:13:25.502000,L8,282.13,286.36,291.91,285.99,285.23,281.66,280.67,275.79,267.43,263.22,263.72,270.46,268.07,270.95,271.22,275.22,276.34,278.15,279.49,282.19,279.54,283.95,285.66,285.05,285.00,286.24,284.06,282.55,287.02,283.56,283.42,286.33,285.02,286.76,293.34,283.50,287.86,288.52,281.39,287.27,286.40,283.06,289.62,288.68,284.56,280.29,272.41,273.06,280.57,285.88,285.95,286.17,285.90,285.70,282.59,287.04,283.65,275.36,271.93,272.34,265.46,264.30,241.69,,,,,
2024-11-17 22:19:38.631000,L8,326.89,337.80,326.92,313.43,300.27,303.03,294.02,286.16,279.63,274.56,270.61,271.29,277.32,281.12,279.89,282.09,281.37,283.64,319.44,289.29,322.41,313.38,313.31,307.44,317.04,312.24,309.10,310.98,324.62,316.46,332.53,314.21,306.74,306.88,303.85,305.24,295.91,295.92,307.19,300.97,314.66,314.49,302.49,301.55,309.32,315.08,281.80,281.87,307.45,290.14,307.80,288.15,313.41,314.77,317.17,309.79,314.30,283.54,284.52,287.64,287.69,277.41,253.81,,,,,
2024-12-27 22:19:45.824000,L9,261.90,283.54,289.43,279.60,274.60,278.76,280.48,274.70,265.22,260.60,265.99,264.73,256.60,263.37,267.98,270.23,271.95,271.46,275.28,281.48,272.22,263.26,288.06,288.55,280.39,287.91,253.23,286.24,276.08,283.35,298.16,259.65,259.12,290.29,292.75,289.45,280.20,284.67,280.75,280.55,284.14,280.34,282.35,281.19,279.91,277.56,263.82,266.17,278.29,291.71,276.78,283.66,283.99,282.40,279.03,283.66,281.40,269.69,265.59,262.28,261.13,262.71,238.55,,,,,
2025-01-04 22:19:38.813000,L8,285.67,288.28,292.73,286.35,288.28,287.58,285.59,279.24,271.47,267.51,269.07,270.68,269.48,266.01,270.69,275.18,275.79,273.90,276.94,282.71,282.37,284.11,285.83,285.75,284.17,284.14,283.19,283.77,284.77,283.84,289.36,284.51,289.25,287.65,284.16,287.58,282.39,286.83,283.33,280.16,286.65,284.22,289.56,287.76,282.97,281.47,269.98,269.22,279.22,285.05,286.50,284.65,285.61,284.24,280.75,284.06,282.61,272.96,269.01,268.91,263.58,265.44,239.49,,,,,
2025-01-05 22:13:30.889000,L9,295.05,308.87,311.09,296.11,295.07,293.09,288.76,283.15,274.75,272.06,273.20,276.16,274.46,272.29,272.13,279.80,280.35,283.10,282.67,287.89,286.18,287.38,294.02,288.95,286.81,287.96,288.98,284.73,293.94,295.17,291.62,298.05,299.21,292.97,297.92,294.71,294.81,295.25,288.93,294.91,294.66,291.58,295.98,295.45,289.93,288.32,277.91,274.90,283.75,288.32,290.16,288.14,288.81,291.41,284.92,287.59,287.86,277.87,276.82,283.75,268.26,267.05,245.73,,,,,
2025-01-20 22:19:37.347000,L8,283.24,290.27,290.37,287.09,285.92,287.44,284.66,279.31,273.77,268.27,271.88,271.75,270.71,267.53,272.39,274.70,274.88,276.93,277.84,282.01,282.45,283.54,285.72,284.75,283.86,283.46,283.21,285.52,283.43,285.38,287.32,283.41,290.42,287.28,285.05,288.94,281.53,289.12,281.34,281.05,281.43,280.99,290.00,284.87,282.99,280.61,269.12,271.53,278.77,284.81,285.17,284.20,285.84,285.03,280.80,285.12,282.18,272.52,273.22,264.85,260.84,264.16,238.36,,,,,
2025-02-13 22:19:46.686000,L9,273.96,286.98,287.26,281.44,276.24,275.19,278.88,272.98,265.51,263.27,264.22,268.64,268.06,264.10,268.63,270.16,270.77,272.53,272.66,276.54,276.53,280.48,282.47,280.89,279.96,278.99,279.44,281.03,281.12,283.63,283.88,282.03,285.72,283.17,283.08,283.81,281.04,281.93,279.56,279.39,280.13,279.96,282.19,280.35,280.68,275.60,266.21,267.72,273.88,281.24,281.07,281.49,283.59,282.80,276.07,281.89,280.71,268.60,267.26,262.77,261.13,263.58,237.23,,,,,
2025-02-14 22:13:24.276000,L8,275.84,286.49,300.10,286.40,284.22,285.45,284.37,278.79,273.36,268.19,270.46,271.97,273.11,268.23,273.89,273.46,271.81,275.49,278.66,279.86,281.03,283.75,283.52,285.03,283.75,282.06,283.52,284.47,284.30,285.81,290.28,285.20,290.70,291.40,289.01,290.43,287.75,285.82,288.42,284.69,283.17,287.44,287.16,284.28,284.54,278.68,271.87,271.22,279.64,284.93,284.07,284.61,284.78,284.34,281.07,284.13,284.64,275.28,273.75,269.27,266.24,268.93,242.76,,,,,
2025-03-25 22:19:15.873000,L8,274.07,287.65,287.54,282.22,280.59,275.58,276.29,271.05,263.71,261.04,261.82,268.22,268.65,267.77,270.40,274.32,272.52,273.27,274.60,278.40,276.75,280.73,282.52,281.99,280.67,282.49,280.80,281.51,282.19,282.09,285.19,282.77,285.51,287.71,282.30,285.45,281.97,281.39,280.39,279.35,283.04,281.44,281.79,281.20,279.95,278.63,268.45,270.30,274.12,281.39,282.61,283.55,283.39,284.59,278.31,283.58,281.96,270.51,266.74,266.16,264.29,260.25,244.85,,,,,
2025-03-26 22:13:17.287000,L9,282.50,296.38,294.18,286.52,285.39,286.66,284.44,276.92,270.55,263.23,267.63,269.43,269.68,267.39,271.02,274.86,274.50,277.23,274.10,278.35,280.24,281.41,282.19,282.10,282.05,279.92,282.75,281.88,282.05,285.20,285.40,282.67,287.09,288.38,283.19,288.35,283.13,281.39,284.84,280.93,281.71,286.15,282.40,283.35,285.04,277.92,270.97,270.41,276.69,281.32,281.96,283.94,283.19,283.18,279.78,282.97,283.50,272.84,273.40,265.88,266.79,268.43,244.75,,,,,
2025-04-10 22:19:10.647000,L8,278.55,289.92,289.88,281.69,276.01,275.64,272.82,267.32,257.50,256.34,258.20,261.51,260.83,261.75,264.74,268.23,266.93,270.57,271.47,273.56,272.45,275.09,278.82,277.31,279.24,278.15,278.17,276.67,278.40,280.41,281.68,280.09,282.58,281.21,280.64,282.00,278.94,280.52,278.57,277.82,279.29,278.44,279.50,279.62,278.23,275.85,262.22,264.36,271.49,278.70,277.62,280.37,281.86,281.71,275.03,280.54,280.05,270.30,261.87,266.85,264.01,263.13,245.38,,,,,
2025-04-27 22:13:08.647000,L9,226.32,232.48,239.07,228.06,238.27,245.71,242.37,232.63,227.35,225.18,229.35,228.51,231.71,232.10,235.03,240.91,239.16,236.30,242.33,242.74,245.76,233.49,244.05,247.03,236.27,235.99,238.98,238.95,231.38,235.99,245.83,239.68,256.01,255.71,251.82,254.24,240.67,238.43,241.10,238.55,240.62,234.36,231.23,225.63,217.83,,234.80,234.90,237.31,251.08,243.45,260.80,247.16,242.27,235.62,243.72,246.40,,,,,,,,,,,
2025-05-04 22:19:17.449000,L9,284.84,295.03,289.21,285.82,275.71,282.60,278.59,272.22,266.28,257.84,266.73,268.09,267.72,270.29,270.84,274.25,273.03,271.15,275.22,278.09,279.54,280.41,282.35,283.11,281.06,282.33,282.36,280.09,283.35,282.85,282.82,285.20,283.45,284.34,283.84,281.76,283.76,280.53,279.11,280.18,279.36,286.77,281.18,282.17,282.83,279.56,268.63,265.90,278.29,283.02,283.46,285.94,282.92,282.90,280.39,282.60,282.70,273.37,270.14,269.91,267.03,194.06,242.08,,,,,
2025-05-05 22:12:48.453000,L8,305.80,310.87,297.10,288.86,282.16,288.08,283.51,273.96,271.14,263.41,267.13,270.53,270.38,272.12,274.09,277.43,271.23,271.45,270.30,280.31,280.71,283.49,283.11,278.49,283.11,282.90,282.52,284.48,282.36,284.32,288.60,284.19,286.95,291.45,283.78,291.78,286.52,280.64,283.36,281.17,279.92,286.62,282.59,280.68,282.51,273.23,271.49,270.47,275.86,272.03,271.77,276.30,274.58,284.72,281.48,284.09,283.49,265.72,265.15,265.85,265.26,264.87,248.37,,,,,
2025-05-29 22:12:51.583000,L9,385.22,382.53,342.33,335.70,300.70,285.91,290.13,298.35,298.45,291.66,274.50,275.47,280.23,272.88,274.06,278.77,277.83,277.59,281.14,284.05,282.27,285.52,287.05,285.68,282.65,284.12,282.81,282.65,285.46,283.57,284.77,287.81,284.19,283.92,288.70,282.51,282.34,285.86,279.45,280.08,281.07,279.95,283.01,281.92,281.13,278.44,273.45,278.28,285.60,285.14,286.63,286.30,286.56,285.93,282.27,286.15,285.56,271.90,260.23,267.39,264.03,263.24,248.51,,,,,362.02
2025-06-06 22:12:54.682000,L8,287.89,292.35,285.61,277.42,273.19,270.17,264.89,267.90,253.68,250.30,257.76,259.92,261.66,264.51,264.82,264.72,269.36,265.90,268.79,271.52,275.80,277.17,277.34,276.75,276.38,277.61,277.66,276.59,278.76,278.02,280.19,281.94,282.20,279.52,282.13,280.88,279.10,280.78,276.63,276.50,277.68,276.89,278.13,279.23,277.58,276.15,264.61,259.78,271.71,277.45,276.00,280.97,280.83,278.98,274.74,280.17,278.38,269.79,262.37,265.87,264.92,263.55,254.59,,,,,
2025-06-13 22:19:12.647000,L8,221.24,215.27,232.84,222.88,228.10,243.47,237.44,224.92,215.74,221.70,225.54,216.44,224.99,223.11,219.17,228.09,228.94,201.27,233.39,230.84,232.14,216.60,235.04,228.63,210.12,190.19,231.17,224.12,221.89,205.66,235.13,232.41,238.12,246.10,249.58,246.03,247.32,234.13,236.32,245.14,241.55,232.26,231.11,225.34,226.91,227.87,225.40,226.00,181.95,242.61,234.80,249.11,236.02,178.24,179.49,197.67,219.28,226.96,,,,,,,,,,
2025-06-14 22:12:59.081000,L9,219.40,218.72,227.19,209.64,219.81,236.80,237.47,219.92,218.19,219.58,223.98,221.10,,,,,,176.07,229.55,219.07,184.80,203.07,231.65,219.80,,,,,,,,,,,,229.40,231.01,227.85,227.18,235.09,234.28,205.98,204.00,211.99,,,,,203.91,239.77,238.81,244.61,235.28,234.43,,,,,,,,,,,,,,
2025-06-30 22:13:07.586000,L9,,,,,,,,,,,,,,216.57,225.61,226.66,228.82,,233.72,208.87,212.57,,193.02,221.17,,,,207.21,212.98,172.46,231.18,232.72,231.60,241.66,252.58,245.63,243.63,245.63,231.81,250.42,241.79,225.37,228.68,223.42,227.33,224.88,,212.09,175.69,237.44,233.04,245.13,236.42,231.20,,,,225.74,,,,,,,,,,
2025-07-07 22:19:18.993000,L9,265.11,274.57,278.23,277.40,272.82,270.47,264.57,260.30,255.07,248.03,259.74,254.66,254.67,261.67,259.12,267.17,267.43,262.59,269.92,270.83,273.40,273.12,274.47,274.93,273.32,275.50,274.46,275.36,276.41,274.29,278.13,279.56,279.53,281.37,280.59,279.42,279.90,277.59,276.93,277.15,275.94,278.42,276.56,277.61,277.92,271.70,262.46,258.25,269.30,273.71,276.16,276.90,274.41,275.23,273.43,278.26,277.34,266.06,261.53,257.64,260.57,255.57,241.53,,,,,
2025-07-23 22:19:27.321000,L9,294.92,306.68,297.50,283.74,276.04,275.49,270.25,271.07,259.29,258.18,261.63,262.06,262.36,266.57,264.68,270.58,269.30,270.13,272.71,290.76,273.42,273.97,277.30,274.45,306.03,305.33,307.26,276.32,281.92,283.54,283.68,280.31,283.08,282.22,280.96,282.31,281.21,280.56,280.46,278.52,281.09,280.90,280.97,289.37,280.75,280.18,262.67,264.03,271.88,282.21,280.50,280.24,281.79,281.97,280.26,284.49,281.99,274.91,270.96,275.40,270.19,274.18,252.95,,,,,
2025-07-24 22:13:17.780000,L8,216.15,188.17,228.91,196.30,217.01,242.78,237.75,223.27,222.30,225.85,232.14,225.15,224.38,230.73,233.59,238.75,236.63,237.83,245.14,243.32,242.98,239.92,246.46,247.91,239.02,235.75,245.61,239.21,231.78,220.83,245.47,235.94,246.69,256.38,254.27,259.43,255.25,245.70,254.00,248.34,244.24,236.83,228.94,229.79,230.26,232.88,232.40,234.39,242.02,249.42,249.52,261.01,250.68,248.17,241.13,251.05,249.19,228.08,,,,,,,,,,
2025-07-31 22:19:29.712000,L8,222.36,225.97,236.29,225.80,234.81,244.93,235.85,220.17,215.55,225.24,231.36,223.53,226.97,225.52,226.81,231.75,224.05,228.63,236.72,233.09,230.23,206.38,235.10,232.06,232.30,220.83,235.31,228.77,219.67,222.47,242.21,235.03,234.33,256.07,255.65,258.26,256.07,246.22,254.07,251.58,251.88,245.78,235.74,237.65,233.68,235.62,227.57,229.54,230.47,244.14,241.18,252.69,239.37,238.50,233.25,240.70,237.67,230.88,,,,,,,,,,
2025-08-01 22:13:18.765000,L9,223.81,224.02,232.58,217.22,237.64,242.31,236.38,221.67,217.71,225.74,231.18,223.70,226.03,229.70,228.90,233.15,232.34,219.04,236.65,230.57,180.15,,191.72,219.01,232.61,224.91,235.18,233.24,215.36,207.53,198.89,228.74,238.81,246.64,257.27,259.08,251.25,253.10,251.99,251.54,251.95,225.50,231.51,237.83,234.17,234.07,227.76,224.94,215.43,240.08,240.51,246.66,236.95,238.81,233.55,242.81,240.85,228.32,,,,,,,,,,
2025-08-08 22:19:36.289000,L9,262.78,277.49,281.34,277.79,273.46,269.88,271.59,261.88,251.47,248.23,250.07,258.57,254.35,259.46,264.35,277.95,271.00,269.73,268.57,274.26,271.65,275.47,278.74,277.89,281.21,278.32,286.89,283.67,278.75,276.38,275.59,276.96,278.90,278.47,280.20,282.08,276.17,275.03,275.00,275.03,275.83,275.48,276.41,279.20,275.75,274.49,257.11,263.64,270.51,278.24,275.24,282.93,277.67,278.74,271.73,275.64,277.94,269.65,196.71,257.74,258.69,257.07,242.16,,,,,
2025-08-09 22:13:25.366000,L8,268.53,284.15,282.93,281.30,275.57,277.33,296.44,278.42,261.90,265.51,261.97,262.20,263.03,263.18,262.17,265.11,269.32,267.90,271.84,281.03,289.30,290.44,280.33,278.73,283.26,282.96,286.66,286.42,283.51,276.84,279.85,280.92,281.97,302.19,302.41,348.40,348.69,338.98,334.57,333.60,347.77,342.32,326.26,298.90,277.28,272.88,261.18,260.61,275.03,279.57,279.46,283.00,283.20,276.92,274.68,282.07,283.87,265.70,258.09,261.73,260.96,258.11,244.14,,,,,
2025-08-16 22:19:38.492000,L8,228.66,234.34,242.49,232.68,246.39,244.97,238.50,227.21,220.68,227.34,232.32,224.80,225.66,226.86,230.16,233.32,229.52,227.67,237.19,233.55,202.00,,,,,,,,,,,,,236.11,247.73,258.62,253.84,232.42,,,,,,,,,228.41,230.73,232.80,,,,,201.55,231.80,234.40,232.33,,,,,,,,,,,
2025-08-24 22:19:42.822000,L9,282.76,294.10,288.32,282.18,275.60,277.39,270.16,266.14,261.51,253.72,262.13,265.16,261.24,265.81,267.03,267.61,267.47,268.90,270.95,272.41,274.00,273.40,275.33,277.97,276.54,278.07,278.77,279.35,279.44,279.87,280.86,281.94,282.90,282.12,282.71,281.23,279.56,280.67,278.66,279.99,278.67,280.71,282.10,280.48,281.07,276.24,264.71,264.73,272.93,277.48,279.87,282.04,280.24,280.55,275.78,277.75,279.10,271.11,268.52,261.48,264.32,262.25,246.98,,,,,
2025-08-25 22:13:27.754000,L8,299.79,303.09,291.98,287.04,279.83,280.16,277.96,273.18,266.81,264.72,267.31,270.82,267.82,269.06,270.06,272.37,272.38,272.90,274.03,277.17,278.08,279.84,280.79,281.85,281.93,280.72,279.69,280.97,282.71,280.42,283.83,285.78,284.01,286.23,287.00,281.99,283.46,284.95,280.47,282.85,281.31,281.67,287.06,284.32,283.67,281.85,266.59,269.63,276.23,283.93,284.32,283.65,285.67,282.66,280.17,284.28,280.56,275.82,272.43,273.21,267.02,265.72,248.30,,,,,
2025-09-18 22:13:37.653000,L9,282.78,285.93,291.18,284.48,278.40,276.57,273.99,269.40,261.42,259.98,262.15,262.78,267.59,268.73,269.02,269.79,266.97,268.04,271.46,270.55,274.54,278.98,274.43,275.49,281.21,276.96,279.68,277.99,279.86,278.02,281.15,281.06,280.78,282.68,283.11,280.97,282.57,281.49,279.85,282.92,282.73,281.28,282.35,280.79,280.65,275.35,266.75,268.36,269.34,279.18,279.20,279.91,279.77,280.12,279.11,278.54,278.93,272.26,265.42,270.58,265.82,268.21,192.07,,,,,
2025-09-26 22:13:38.933000,L8,535.95,332.34,292.71,287.24,280.84,283.24,280.20,271.43,264.57,259.03,264.89,265.89,265.44,268.20,268.92,272.26,271.55,272.18,276.23,275.70,279.11,279.93,279.05,282.44,285.34,281.70,282.39,280.24,279.92,281.74,285.20,283.49,284.70,287.68,283.48,284.13,286.03,280.87,281.13,281.76,280.36,282.53,282.23,282.14,284.87,279.22,268.44,268.66,273.78,284.44,282.32,283.90,283.19,281.66,281.11,283.01,282.03,276.43,274.89,265.10,266.18,273.08,243.18,,,,,
