dates,satname,nzd0366-0000,nzd0366-0001,nzd0366-0002,nzd0366-0003,nzd0366-0004,nzd0366-0005,nzd0366-0006,nzd0366-0007,nzd0366-0008,nzd0366-0009,nzd0366-0010,nzd0366-0011,nzd0366-0012,nzd0366-0013,nzd0366-0014,nzd0366-0015,nzd0366-0016,nzd0366-0017,nzd0366-0018,nzd0366-0019,nzd0366-0020,nzd0366-0021,nzd0366-0022,nzd0366-0023,nzd0366-0024,nzd0366-0025,nzd0366-0026,nzd0366-0027,nzd0366-0028,nzd0366-0029,nzd0366-0030,nzd0366-0031,nzd0366-0032,nzd0366-0033,nzd0366-0034,nzd0366-0035,nzd0366-0036,nzd0366-0037,nzd0366-0038,nzd0366-0039,nzd0366-0040,nzd0366-0041,nzd0366-0042,nzd0366-0043,nzd0366-0044,nzd0366-0045,nzd0366-0046,nzd0366-0047,nzd0366-0048,nzd0366-0049,nzd0366-0050,nzd0366-0051,nzd0366-0052,nzd0366-0053,nzd0366-0054,nzd0366-0055,nzd0366-0056,nzd0366-0057
2021-05-17 22:19:12.497000,L8,,,,,,240.96,234.59,265.19,261.93,283.89,280.54,269.95,265.31,261.24,256.51,254.06,246.55,244.47,249.69,242.86,238.82,233.71,226.53,219.98,235.64,221.33,251.09,263.47,261.14,259.90,262.99,258.25,265.70,264.48,267.60,267.74,256.99,260.56,257.45,237.77,244.36,228.24,246.28,262.13,272.51,284.65,290.53,283.71,248.65,196.81,209.82,283.69,287.82,274.16,,,,
2021-05-26 22:13:06.904000,L8,224.84,211.64,171.35,214.97,191.37,265.96,277.98,287.02,300.20,311.05,304.21,307.86,295.68,289.49,291.28,272.22,275.26,274.69,277.76,290.11,296.22,268.53,262.06,267.19,285.16,298.12,291.74,295.76,314.54,283.31,288.94,296.60,294.01,282.71,282.36,284.75,277.40,286.20,278.86,278.31,276.22,269.60,283.18,285.54,297.33,307.78,308.34,311.30,285.78,276.79,237.01,307.06,311.53,302.90,273.21,308.47,293.37,284.74
2021-06-02 22:19:21.079000,L8,,,,,,,,261.13,269.30,285.39,275.55,265.68,264.59,260.41,256.70,246.10,238.23,244.98,246.73,243.55,239.27,233.94,227.07,221.64,243.46,224.58,247.68,259.95,259.46,253.42,258.93,262.72,263.86,260.42,266.38,263.24,249.09,259.19,252.79,241.33,245.66,231.68,237.73,257.10,267.29,281.73,284.31,280.87,247.53,198.89,202.05,279.77,287.25,272.47,,,,
2021-08-14 22:13:33.494000,L8,,,,,,,247.66,253.68,280.14,272.38,232.39,220.17,201.99,275.99,267.83,269.97,248.38,260.27,266.90,267.27,265.70,262.59,260.79,266.01,272.80,279.20,284.53,282.96,283.00,279.58,287.41,282.04,282.36,278.11,274.31,270.28,268.44,267.66,265.66,267.63,270.09,265.91,272.03,280.73,290.73,301.58,307.53,303.47,280.35,243.95,240.06,305.51,308.89,297.47,267.19,304.45,285.27,
2021-08-30 22:13:38.062000,L8,360.81,403.72,431.95,183.57,244.02,278.42,304.69,321.04,334.10,335.32,325.61,312.88,298.35,287.45,280.53,273.05,269.35,267.94,265.47,263.57,264.10,261.24,258.64,267.11,274.58,277.90,280.07,281.32,284.22,285.25,288.22,287.41,284.83,282.51,282.27,278.41,275.32,272.68,270.51,270.78,270.65,267.48,275.53,284.49,292.02,304.40,310.03,309.98,297.57,301.48,270.48,318.85,318.45,325.14,293.76,308.70,296.51,295.32
2021-09-06 22:19:50.994000,L8,,,,,236.17,270.45,289.60,316.27,312.97,322.64,305.15,304.93,326.05,287.65,284.60,273.06,275.39,263.66,264.42,264.59,261.19,262.96,259.45,268.06,285.80,284.75,280.58,281.02,281.40,280.50,289.53,288.91,287.51,289.01,292.44,271.73,274.58,272.98,269.70,273.50,275.53,292.70,310.27,296.74,300.92,304.52,313.05,313.28,315.18,312.03,314.28,318.99,317.36,318.89,322.14,315.52,289.03,273.04
2021-11-02 22:13:50.004000,L8,,,,,239.18,282.42,297.62,346.65,473.93,484.16,482.31,491.16,497.38,488.32,477.63,481.47,509.02,500.30,509.34,432.68,451.04,453.83,413.07,473.93,494.05,475.97,487.80,480.68,340.40,495.58,488.49,502.45,514.61,340.67,345.10,345.96,360.78,314.57,317.22,369.03,397.19,376.33,380.33,393.03,326.72,312.04,317.50,333.85,342.29,362.86,382.51,388.34,364.11,365.17,371.17,377.75,391.97,431.38
2021-11-06 22:14:23.901000,L9,,,,,229.07,277.07,303.24,325.47,349.91,374.76,364.67,356.71,344.05,328.95,320.05,311.09,282.24,288.83,291.24,298.90,271.56,267.27,270.52,282.66,279.05,280.21,288.79,291.60,293.39,306.45,315.18,320.05,320.80,327.75,319.29,321.63,312.21,280.88,318.32,296.50,317.26,279.15,282.93,291.02,294.58,300.74,308.94,311.35,313.82,320.27,346.74,323.80,329.08,349.57,336.99,334.32,336.50,350.03
2021-11-18 22:13:44.611000,L8,275.16,231.95,166.01,,238.66,285.41,317.55,331.05,376.12,400.48,405.84,348.53,358.19,357.00,345.51,333.70,308.31,289.95,290.70,298.68,301.21,307.36,311.15,330.83,304.57,305.56,313.10,318.15,331.23,344.46,343.83,332.37,330.18,335.63,335.55,344.49,341.59,348.76,332.88,311.87,309.89,341.26,298.86,300.77,307.50,309.55,323.43,331.21,334.53,353.27,350.55,349.91,351.80,344.29,337.56,341.10,358.31,394.39
2021-12-20 22:13:44.065000,L8,513.87,504.49,,,215.36,275.28,299.66,321.36,347.18,359.47,362.85,382.16,378.75,367.27,361.60,362.64,375.20,377.46,383.64,379.67,295.29,342.74,360.41,366.84,368.22,374.10,389.96,365.87,369.81,363.56,346.67,348.81,358.57,362.61,356.55,361.41,364.90,358.81,369.60,359.43,387.45,381.22,377.06,369.28,384.38,409.25,401.97,418.93,421.98,423.65,458.01,319.91,374.03,437.28,425.95,482.19,453.21,445.03
2022-01-04 22:19:51.928000,L9,,,,,,237.76,240.61,253.05,264.31,274.73,254.96,,,,,,,,,198.32,192.60,199.00,223.28,233.67,247.63,249.75,251.27,253.43,253.39,252.57,255.64,251.71,251.29,249.87,254.04,249.74,243.67,244.15,241.83,246.31,244.90,231.18,231.59,253.55,267.70,281.39,280.76,271.30,235.04,195.79,215.39,285.09,283.39,269.83,,,,
2022-01-12 22:19:49.339000,L8,,,,,193.76,267.21,289.29,311.97,329.33,344.96,347.79,350.20,349.36,327.59,292.65,278.43,287.19,268.08,260.35,258.22,261.67,257.69,258.38,275.07,275.06,275.44,280.23,281.02,301.87,296.89,286.14,358.54,362.24,375.46,370.23,365.68,369.19,290.73,284.63,288.35,274.67,277.77,283.46,278.06,287.79,300.11,303.65,307.86,308.53,309.30,308.86,314.91,314.79,313.27,323.01,323.05,322.11,339.23
2022-01-13 22:13:38.580000,L9,,,,,233.52,274.82,300.66,321.61,341.42,355.43,357.39,358.91,369.28,364.58,355.48,368.77,298.66,290.83,301.30,280.21,317.54,306.18,265.88,275.26,325.87,331.69,353.18,340.10,339.11,335.70,352.25,294.75,347.78,357.80,358.72,361.62,365.49,356.62,344.42,346.44,354.57,354.61,364.89,368.08,376.77,387.07,500.89,504.22,443.73,398.79,424.59,447.17,462.11,486.79,441.42,490.39,501.72,
2022-01-20 22:19:51.389000,L9,,,,,225.41,278.95,305.16,329.32,348.06,415.15,412.89,440.97,448.37,476.92,526.78,417.54,426.09,405.09,356.56,423.98,284.74,488.16,491.32,523.02,522.17,537.64,387.37,372.19,383.63,377.54,384.40,373.00,370.09,368.04,375.55,355.83,365.71,371.42,374.13,347.60,351.17,355.66,366.50,374.20,368.27,322.64,313.03,337.31,354.92,440.03,440.22,379.27,394.74,397.57,431.87,444.94,455.69,455.16
2022-01-21 22:13:35.739000,L8,287.52,304.01,,,222.69,266.17,287.67,306.15,327.29,340.71,341.95,341.79,351.21,346.13,326.95,305.51,272.56,278.65,520.13,537.56,540.26,262.17,257.14,262.92,271.90,273.74,277.83,278.57,280.34,280.68,284.12,282.00,285.85,279.21,278.28,275.52,276.04,375.43,372.15,348.41,356.05,365.95,285.62,282.11,292.70,300.62,305.02,305.47,294.17,295.60,295.48,316.36,308.71,305.09,311.45,310.54,303.61,321.26
2022-01-28 22:19:43.811000,L8,360.91,316.50,160.27,,234.50,284.52,308.38,332.07,347.81,356.22,363.72,372.63,382.42,390.77,407.96,362.90,350.37,324.11,326.61,284.96,281.32,307.81,325.25,315.85,307.62,302.91,300.97,318.94,327.57,328.13,306.68,321.32,358.47,355.47,360.18,351.35,339.88,370.83,342.56,335.02,333.02,340.25,348.58,355.11,362.36,370.19,380.59,387.68,386.42,432.35,398.60,341.53,355.24,363.08,375.58,386.98,392.95,411.92
2022-02-13 22:19:40.610000,L8,,,,,,259.10,271.84,285.46,300.33,306.87,300.98,292.65,281.40,273.37,268.15,257.50,255.54,255.86,251.63,249.68,248.26,325.15,336.09,335.68,265.75,269.27,272.13,274.97,272.60,273.96,280.70,278.49,278.04,269.90,271.31,348.51,329.93,332.40,329.30,256.14,262.28,258.68,264.72,268.62,285.11,295.99,305.83,305.42,285.29,270.10,257.22,305.57,300.03,295.22,282.02,299.58,286.57,276.51
2022-03-01 22:19:36.627000,L8,,,,,237.20,283.06,307.48,327.79,335.54,346.09,386.27,352.71,347.56,369.47,362.40,323.61,309.69,292.66,278.44,276.84,277.03,276.70,291.65,311.20,303.88,299.38,294.38,290.28,295.66,303.43,299.14,292.40,304.95,302.77,291.69,290.70,296.66,305.17,304.01,285.60,284.85,292.00,300.68,301.50,295.79,309.07,315.06,317.12,312.55,316.99,331.16,339.74,334.01,353.84,356.70,361.95,346.78,367.91
2022-03-02 22:13:25.844000,L9,,,,,,264.35,279.60,294.78,310.26,314.86,310.96,305.12,293.30,284.14,278.20,271.19,268.35,270.64,266.21,259.60,256.48,256.04,254.05,264.09,273.31,273.73,279.58,281.29,286.13,279.21,288.90,286.86,285.84,278.22,284.87,278.67,274.98,273.59,276.82,267.39,270.15,267.23,277.63,275.91,289.72,303.84,314.82,318.74,295.02,285.89,278.50,315.25,314.94,304.42,302.58,309.23,297.68,294.75
2022-03-09 22:19:37.376000,L9,,,,,221.79,268.75,284.86,297.98,315.00,320.40,314.09,312.47,320.76,315.10,304.08,296.00,288.44,272.25,264.34,261.77,262.15,258.18,259.47,269.70,275.62,276.89,278.98,280.39,279.80,281.28,285.41,282.71,283.30,282.99,283.96,281.00,278.90,274.38,278.04,275.33,272.62,271.85,276.76,281.08,291.75,302.46,306.76,306.26,298.71,296.92,296.74,314.08,314.39,310.62,314.71,320.82,325.20,330.96
2022-03-17 22:19:29.825000,L8,214.57,201.79,,199.48,187.96,261.35,280.12,296.69,286.77,256.58,287.80,266.74,378.02,500.13,500.98,328.47,396.33,294.17,330.43,496.37,276.64,295.07,415.39,387.72,349.79,342.52,416.29,460.39,296.51,306.37,306.03,373.64,446.50,442.09,361.30,392.53,303.87,304.19,486.23,535.73,454.52,523.96,302.19,294.82,292.57,304.80,320.88,312.92,291.30,293.92,276.18,310.73,306.95,299.01,283.15,306.95,281.74,265.75
2022-03-25 22:19:32.579000,L9,,,,,,268.48,281.33,293.68,306.59,315.39,310.31,302.68,292.12,286.75,280.80,273.36,268.96,276.52,265.63,260.36,516.03,522.78,535.76,521.51,496.93,498.30,514.49,279.79,280.63,506.90,488.10,513.61,505.36,501.94,515.66,470.50,497.48,461.40,474.58,510.27,386.16,396.99,406.98,424.97,291.21,302.91,308.15,306.12,290.73,289.67,264.84,311.67,307.87,304.85,294.81,308.59,298.81,295.52
2022-03-26 22:13:11.665000,L8,,,,,235.71,271.57,285.62,299.69,313.99,320.21,318.43,310.22,300.83,296.43,291.32,282.04,282.36,280.88,268.97,263.54,262.53,260.89,258.50,266.77,276.54,278.05,280.24,280.99,282.77,284.11,286.88,284.82,285.72,281.41,284.56,280.45,277.78,273.32,273.76,271.58,274.23,271.23,276.88,279.22,291.94,302.82,308.26,309.83,296.72,297.87,480.39,498.82,533.07,549.25,540.72,315.14,304.05,312.47
2022-04-02 22:19:19.614000,L8,,,,,244.49,301.99,315.08,329.74,336.74,348.82,390.10,401.49,389.83,375.69,371.91,372.93,369.84,375.15,378.16,380.05,323.46,324.05,344.52,350.53,369.33,360.86,363.07,353.64,381.47,376.71,375.77,357.66,374.58,353.71,353.95,339.08,334.00,335.90,338.04,324.19,369.50,349.16,373.74,384.79,390.13,416.02,427.19,428.50,445.96,435.51,452.85,461.92,400.14,504.40,509.95,484.90,450.41,448.68
2022-04-03 22:13:21.180000,L9,,,,,264.99,390.12,495.38,515.39,504.05,518.29,430.40,517.98,499.83,530.05,464.08,552.42,518.61,392.78,362.19,326.82,316.88,324.09,386.99,394.57,402.75,391.87,402.47,398.43,404.37,393.10,381.89,378.57,390.26,392.43,377.42,379.73,390.20,379.63,385.31,385.72,380.27,381.73,396.10,404.75,414.54,422.44,434.85,448.93,459.23,466.11,404.44,420.58,454.90,504.82,478.89,525.83,506.81,
2022-05-04 22:19:25.824000,L8,,,,,,250.36,256.21,266.85,275.63,282.47,279.83,263.81,255.66,258.07,249.57,246.32,243.01,239.22,240.76,239.98,237.06,231.91,214.12,224.96,249.72,246.09,245.53,248.08,247.56,240.37,241.93,230.42,252.35,251.53,244.39,257.20,240.42,244.35,249.80,210.61,,,,,,,,,,,,,,,,,,
2022-05-05 22:13:06.945000,L9,345.76,,,,,278.17,298.30,321.61,329.36,339.48,339.45,332.77,324.60,319.62,311.56,303.05,295.62,293.28,282.42,275.09,271.70,268.05,265.89,276.00,282.91,286.71,289.26,290.67,290.26,292.38,292.88,293.18,293.70,291.47,293.55,293.89,291.53,288.19,293.42,289.28,433.26,428.48,439.55,445.90,301.61,310.97,317.43,317.78,319.66,317.62,321.89,473.31,504.09,504.80,515.98,529.12,508.82,357.28
2022-05-20 22:19:32.278000,L8,,,,,,,236.38,260.91,245.56,277.25,275.00,265.31,260.46,258.13,252.28,248.82,245.31,241.66,,,,,218.96,232.89,252.01,252.11,246.63,253.48,252.45,248.77,245.20,249.48,258.50,255.65,253.95,255.16,247.33,251.12,247.82,245.19,247.93,236.11,230.94,250.28,267.52,280.29,283.35,276.05,239.95,191.10,205.73,283.22,169.76,269.81,,,,
2022-05-28 22:19:06.541000,L9,,,,,,,233.84,268.77,282.72,290.87,285.51,273.95,269.27,264.07,259.92,242.67,229.93,,,,,,225.40,226.16,255.65,263.75,262.81,264.53,261.95,260.30,261.60,266.74,268.99,263.79,262.80,262.00,,,237.91,250.61,253.45,241.13,233.63,260.42,272.90,285.15,293.12,286.63,246.50,198.66,210.35,287.60,163.93,279.06,,,,
2022-06-05 22:19:39.450000,L8,,,,,,,230.57,262.56,209.74,282.06,279.87,265.75,262.90,261.36,256.44,245.18,237.83,229.81,238.96,236.74,234.02,228.68,216.43,229.40,253.23,257.60,250.15,257.00,257.12,253.49,250.24,253.34,259.70,258.26,259.34,260.33,234.40,234.43,244.09,248.13,252.69,242.27,229.44,245.77,264.91,283.53,287.87,279.87,246.37,192.65,204.00,279.42,286.72,274.19,,,,
2022-06-21 22:19:48.760000,L8,,,,,,,,,203.22,284.25,281.98,267.67,263.85,263.40,258.59,245.72,236.84,227.49,238.56,237.26,231.58,228.29,212.23,217.35,248.54,254.45,253.19,200.89,190.80,193.78,198.27,176.42,263.69,258.46,255.05,257.21,236.44,235.43,243.07,244.24,242.92,226.43,197.13,,254.56,276.01,274.49,257.69,238.38,186.48,196.11,274.65,285.28,270.63,,,,
2022-06-22 22:13:14.546000,L9,,,,,,,225.45,266.20,209.63,290.66,285.99,272.26,270.42,267.71,263.38,248.19,239.09,234.21,244.08,242.55,238.27,232.99,214.66,222.66,254.81,258.54,260.36,266.88,265.72,261.49,265.60,267.10,269.31,261.47,262.11,260.65,242.96,245.17,245.77,247.66,246.99,231.94,205.76,,255.41,282.32,279.37,265.65,244.71,192.01,197.91,278.76,291.08,274.90,,,,
2022-06-30 22:13:39.455000,L8,,,,,,,231.24,260.81,264.84,281.83,276.97,267.73,263.99,262.50,256.14,248.59,240.67,236.41,244.54,243.10,237.59,232.06,215.49,225.43,253.42,254.45,252.70,263.78,262.93,256.69,256.39,263.72,265.90,261.34,262.76,261.17,247.20,249.02,249.11,247.27,242.64,231.17,210.95,201.82,254.63,280.08,276.80,259.75,241.81,195.69,196.67,274.93,286.87,271.33,,,,
2022-07-31 22:19:39.391000,L9,,,,,,,222.52,259.09,266.09,280.80,273.60,264.67,261.96,260.66,252.43,249.08,245.74,242.45,245.11,245.11,238.25,233.84,219.04,222.31,253.60,251.03,252.29,259.60,258.55,255.85,258.43,260.84,262.04,255.36,248.19,236.61,239.43,247.30,245.89,222.57,242.59,222.57,212.42,212.19,261.62,278.71,273.51,255.11,235.60,189.57,198.53,275.77,282.03,266.24,,,,
2022-08-09 22:13:34.311000,L9,,,,,,271.60,293.25,305.00,314.75,326.52,311.44,331.28,295.56,290.53,282.58,277.29,276.83,273.20,272.28,268.75,265.89,264.26,258.13,268.80,274.86,276.14,277.82,280.63,281.82,281.80,287.11,288.00,285.93,278.84,283.63,280.13,276.39,274.24,271.07,269.63,273.77,267.85,281.87,277.97,298.97,311.86,316.40,314.03,301.07,301.96,293.92,318.35,329.82,355.78,310.58,317.24,307.05,310.19
2022-09-09 22:20:11.413000,L8,225.58,233.55,176.37,,260.72,293.95,333.74,338.76,346.32,375.78,386.43,394.99,350.43,342.02,333.41,348.68,335.61,320.62,321.64,322.89,281.32,278.43,289.39,303.45,296.98,282.27,286.86,290.22,302.36,301.50,291.65,299.13,294.59,293.64,292.74,298.26,297.28,310.14,313.49,290.77,296.07,302.67,312.78,323.58,337.43,352.13,316.10,331.01,332.18,355.09,331.99,330.27,332.38,329.37,333.93,348.31,346.98,364.81
2022-11-04 22:20:00.291000,L9,,,,,242.64,274.74,285.05,297.36,313.72,327.71,328.11,303.32,295.80,288.38,283.42,275.40,275.84,268.35,263.78,265.91,261.51,258.04,252.98,262.77,268.73,270.35,271.30,275.35,274.51,277.31,281.72,277.65,278.35,273.53,272.23,270.78,268.74,267.95,262.56,262.33,268.15,264.19,271.33,273.45,308.67,312.90,332.47,302.43,289.64,289.57,283.91,309.48,305.77,305.12,306.59,308.85,300.45,308.53
2022-11-13 22:13:53.032000,L9,288.52,299.10,336.81,387.71,420.71,268.23,281.58,294.70,307.35,307.98,302.99,296.63,289.00,281.19,277.57,271.04,267.24,262.95,265.35,264.76,259.89,257.71,254.81,265.89,270.44,271.44,273.98,275.89,276.25,278.26,282.54,279.84,277.90,273.84,272.24,270.42,269.72,268.28,264.88,264.32,266.57,266.54,273.40,276.69,288.59,298.17,303.80,304.13,292.78,283.42,283.26,314.58,310.54,306.11,312.11,312.46,303.94,312.86
2022-12-23 22:13:47.690000,L8,,,,,247.10,274.28,290.35,301.52,317.40,332.58,347.12,347.63,336.57,315.46,300.54,294.23,298.58,281.81,282.38,274.08,269.17,259.99,254.45,269.25,271.01,274.76,276.51,276.32,275.26,276.97,282.70,279.74,282.21,277.65,270.83,271.58,538.22,462.80,336.36,339.79,361.11,520.26,463.36,298.52,464.02,459.67,499.91,498.01,302.41,294.42,350.34,357.71,314.82,314.57,315.40,312.86,305.91,327.16
2023-01-08 22:13:48.257000,L8,468.54,383.16,163.17,166.55,276.41,304.08,320.53,319.97,343.94,369.14,386.08,414.61,378.74,379.73,356.50,344.27,326.48,313.45,325.83,344.62,347.24,332.68,293.87,289.58,291.10,301.31,305.15,297.42,314.93,326.10,299.78,324.59,324.79,285.17,282.59,279.92,278.25,278.58,288.00,293.38,320.12,323.53,333.67,299.30,335.31,312.62,311.25,345.53,326.41,352.76,325.72,332.12,334.21,349.27,390.42,340.72,379.70,358.41
2023-01-23 22:19:56.581000,L9,460.64,433.89,281.27,222.37,274.19,301.68,314.07,331.67,345.41,367.05,380.63,396.71,423.32,418.31,356.53,326.44,369.28,367.37,362.76,363.00,304.74,306.15,289.35,286.44,294.80,296.01,301.71,318.06,309.07,301.34,322.99,319.89,289.97,317.41,285.29,327.55,329.58,281.28,279.55,278.62,282.01,286.42,284.83,290.91,326.34,309.43,333.95,386.16,325.21,384.74,381.41,377.55,377.83,374.48,347.86,346.57,341.97,359.81
2023-01-24 22:13:46.509000,L8,292.77,287.37,301.82,210.54,245.31,268.55,279.33,291.84,307.34,314.01,312.96,305.04,293.35,283.77,277.74,270.96,267.11,264.89,264.82,261.61,261.66,253.71,249.39,263.42,270.67,272.01,272.69,275.95,276.74,277.19,281.35,279.88,278.55,272.36,271.51,269.61,267.73,267.27,265.20,263.87,264.95,267.52,273.05,274.73,287.17,298.50,304.39,301.72,295.37,284.72,278.82,312.33,311.55,305.83,310.11,307.94,298.78,297.58
2023-02-08 22:20:06.294000,L9,,,,,,259.52,271.64,284.72,297.90,303.97,306.41,319.32,298.24,318.28,327.88,274.23,270.86,257.04,269.21,295.89,264.35,336.46,357.78,372.76,381.82,397.88,417.12,280.05,276.09,273.14,276.59,275.02,305.32,261.74,259.85,255.61,254.84,253.87,252.96,254.84,259.05,253.88,258.24,260.38,275.60,287.60,287.57,283.76,269.68,218.80,243.71,298.26,291.54,290.67,262.29,294.23,191.25,160.27
2023-02-16 22:19:49.808000,L8,409.31,362.52,358.86,202.58,225.33,269.09,281.94,294.21,308.47,315.80,327.06,327.76,313.96,345.34,326.69,278.77,273.52,269.27,267.43,260.89,263.07,283.76,252.40,274.82,281.79,283.87,288.13,287.69,290.11,287.60,287.24,283.80,283.12,277.97,276.37,274.37,270.16,269.75,270.38,268.47,271.36,272.49,277.14,278.66,288.61,298.38,304.13,304.29,300.83,296.22,284.18,315.71,311.55,311.31,310.17,310.05,298.53,298.05
2023-02-24 22:19:51.579000,L9,,,,,,265.39,280.41,291.26,304.27,308.52,308.60,303.14,292.02,288.33,280.71,275.24,271.08,267.31,263.49,259.11,256.20,253.53,248.00,261.11,271.42,277.06,280.60,280.76,282.00,282.59,286.76,283.39,283.40,277.12,280.21,278.44,273.76,274.20,274.65,275.23,274.40,277.41,282.15,281.61,287.89,298.93,304.69,300.48,286.93,274.91,259.30,309.77,304.97,300.68,288.81,300.53,286.55,284.96
2023-03-05 22:13:37.250000,L9,442.84,466.43,329.29,320.73,349.92,296.16,324.98,337.38,344.87,359.25,378.36,402.74,407.14,405.76,374.97,404.69,354.14,343.96,350.99,353.04,345.18,372.74,362.19,330.19,337.86,328.40,332.60,332.67,361.64,333.85,337.73,389.24,392.93,372.92,358.54,331.47,327.42,305.35,354.87,381.01,323.89,344.29,356.92,350.64,364.88,362.34,390.22,403.37,365.42,364.47,366.17,380.39,409.18,469.31,438.00,432.58,438.55,491.71
2023-03-13 22:13:22.974000,L8,314.07,322.69,,,,266.84,281.83,295.17,311.21,314.62,315.61,322.91,294.35,284.66,278.26,281.86,277.03,275.50,265.36,260.76,263.33,257.88,253.58,261.73,273.20,275.51,278.73,280.90,281.28,280.90,282.90,280.35,281.55,275.69,276.15,274.30,271.80,270.56,268.92,267.11,270.61,270.31,275.03,276.70,288.57,299.16,305.45,304.46,297.04,288.02,275.94,313.18,311.74,307.96,296.01,307.81,290.73,289.30
2023-03-21 22:13:31.023000,L9,,,,,210.36,280.15,310.64,334.73,307.38,308.74,376.91,405.83,412.53,382.38,278.44,269.96,265.70,261.84,262.07,258.48,262.39,259.83,292.54,302.23,309.84,308.61,296.63,313.78,317.48,313.11,304.24,302.23,292.54,293.43,301.31,296.97,280.05,289.22,297.21,297.29,296.76,309.20,309.84,285.10,311.21,312.54,312.18,322.54,327.59,329.81,271.15,323.91,312.12,323.49,344.56,364.99,335.00,396.56
2023-03-28 22:19:33.271000,L9,299.72,280.17,333.09,287.30,362.39,272.58,282.43,297.50,312.16,318.93,314.67,311.45,297.20,291.80,293.86,276.17,273.22,269.23,264.68,263.73,261.50,254.20,248.84,262.28,271.56,275.40,275.22,276.79,280.59,281.95,284.04,280.73,280.00,275.84,276.16,274.89,272.46,272.51,270.66,266.80,266.90,481.40,475.07,516.37,543.09,524.38,307.91,306.55,302.81,297.54,284.74,313.54,311.41,310.10,325.24,310.70,295.09,294.71
2023-03-29 22:13:12.871000,L8,307.60,357.57,266.30,,,268.30,283.51,297.04,311.93,318.05,314.54,310.27,296.75,289.23,282.96,276.34,272.73,270.78,267.69,265.77,262.12,254.04,250.21,263.41,272.07,275.02,277.09,278.99,281.35,283.49,286.10,282.27,280.45,276.85,277.08,275.37,272.97,272.61,268.97,267.40,269.52,273.57,277.18,281.00,291.25,300.37,307.32,308.23,302.11,300.35,286.61,315.60,313.28,312.87,315.20,313.05,296.60,297.99
2023-04-06 22:13:21.161000,L9,,,,,166.92,265.08,279.15,293.70,307.14,314.78,309.80,303.33,289.95,285.30,278.53,271.52,269.17,265.44,265.56,263.67,261.82,259.61,252.45,262.58,270.52,273.78,273.88,277.32,276.82,276.59,280.70,279.38,278.25,271.59,272.85,273.40,268.31,268.66,262.94,258.57,269.64,263.63,269.73,269.12,288.25,303.98,313.43,317.35,292.90,292.50,256.77,310.70,307.53,306.19,293.23,310.60,292.76,288.94
2023-04-13 22:19:26.824000,L9,,,,,161.28,269.94,283.44,300.53,311.75,318.64,316.71,308.93,296.13,289.17,282.51,280.61,276.15,277.65,272.64,270.51,263.92,257.86,251.04,261.00,272.48,273.94,275.56,277.91,278.97,279.17,283.39,280.89,278.16,275.30,275.18,270.65,275.87,271.37,267.02,266.41,268.05,266.85,273.67,276.46,288.19,299.57,305.76,304.66,300.47,298.62,292.38,314.28,311.89,314.05,317.88,312.11,299.35,298.03
2023-04-14 22:12:57.887000,L8,302.21,277.99,,,159.17,269.20,284.82,298.06,314.40,319.76,316.27,311.37,297.60,290.08,299.44,281.14,275.48,274.92,271.20,267.19,265.76,257.17,252.63,261.18,272.65,275.11,276.55,277.90,280.37,281.63,285.17,282.00,281.36,278.68,275.51,273.90,426.46,401.66,428.37,436.48,438.26,268.85,275.50,278.05,289.27,299.68,306.43,305.57,299.92,299.31,292.10,314.08,312.85,314.91,318.53,312.14,301.24,306.42
2023-04-21 22:19:06.448000,L8,,,,,,272.14,283.85,317.72,309.25,313.43,310.22,303.65,292.25,287.27,278.28,274.15,271.14,268.39,267.08,263.97,263.31,257.63,252.58,263.60,270.59,270.97,411.39,417.89,414.18,427.92,422.67,280.10,280.76,276.14,277.94,273.72,380.14,388.64,400.52,407.69,399.62,264.75,276.24,278.87,292.27,494.00,471.64,528.20,325.12,338.29,269.82,311.21,307.93,305.41,297.29,308.89,296.75,295.65
2023-04-22 22:13:14.998000,L9,,,,,202.02,279.57,290.33,302.22,325.08,335.88,331.36,321.27,360.33,306.72,309.31,314.83,286.44,275.71,277.82,275.13,285.98,280.55,267.94,276.94,280.01,280.11,281.57,284.62,287.40,288.22,292.45,291.41,288.42,282.60,282.79,279.22,277.46,275.14,273.92,272.21,273.06,273.59,279.77,282.73,291.35,302.45,308.31,309.13,307.63,305.07,295.40,318.68,317.17,319.08,332.28,337.52,339.56,307.43
2023-05-23 22:18:53.736000,L8,,,,,,200.15,233.56,267.27,282.64,289.55,282.57,272.19,267.20,264.10,257.45,248.54,248.74,242.80,243.81,245.09,236.79,224.55,220.17,222.65,255.28,253.68,254.12,260.73,259.92,256.30,262.37,264.53,260.02,259.46,262.43,260.66,255.29,257.30,251.78,242.74,246.44,231.01,235.18,245.92,266.39,277.44,282.30,271.91,243.53,191.02,202.15,279.82,287.39,272.96,,,,
2023-05-24 22:12:53.035000,L9,,,,,,,221.44,259.56,279.92,285.88,276.18,267.16,263.29,262.11,253.76,245.90,244.16,237.82,243.02,241.68,230.73,219.82,217.47,219.05,248.44,245.07,249.83,258.03,257.70,254.15,252.12,256.86,260.50,254.93,259.00,260.59,252.53,256.95,251.50,238.84,244.15,225.58,232.79,237.04,257.19,278.20,277.03,266.82,239.41,188.04,199.38,276.48,284.29,266.38,,,,
