dates,satname,nzd0269-0000,nzd0269-0001,nzd0269-0002,nzd0269-0003,nzd0269-0004,nzd0269-0005,nzd0269-0006,nzd0269-0007,nzd0269-0008,nzd0269-0009,nzd0269-0010,nzd0269-0011,nzd0269-0012,nzd0269-0013,nzd0269-0014,nzd0269-0015,nzd0269-0016,nzd0269-0017,nzd0269-0018,nzd0269-0019,nzd0269-0020,nzd0269-0021,nzd0269-0022,nzd0269-0023,nzd0269-0024,nzd0269-0025,nzd0269-0026,nzd0269-0027,nzd0269-0028,nzd0269-0029,nzd0269-0030,nzd0269-0031,nzd0269-0032,nzd0269-0033,nzd0269-0034,nzd0269-0035,nzd0269-0036,nzd0269-0037,nzd0269-0038,nzd0269-0039,nzd0269-0040,nzd0269-0041,nzd0269-0042,nzd0269-0043,nzd0269-0044,nzd0269-0045,nzd0269-0046,nzd0269-0047,nzd0269-0048,nzd0269-0049,nzd0269-0050,nzd0269-0051,nzd0269-0052,nzd0269-0053,nzd0269-0054,nzd0269-0055,nzd0269-0056,nzd0269-0057,nzd0269-0058,nzd0269-0059,nzd0269-0060,nzd0269-0061,nzd0269-0062,nzd0269-0065,nzd0269-0066,nzd0269-0067,nzd0269-0068,nzd0269-0069,nzd0269-0070,nzd0269-0071,nzd0269-0072,nzd0269-0073,nzd0269-0075,nzd0269-0076,nzd0269-0077,nzd0269-0078,nzd0269-0079,nzd0269-0082,nzd0269-0083,nzd0269-0084,nzd0269-0085,nzd0269-0086,nzd0269-0087,nzd0269-0088,nzd0269-0089,nzd0269-0090,nzd0269-0091,nzd0269-0092,nzd0269-0093,nzd0269-0094,nzd0269-0095,nzd0269-0096,nzd0269-0097,nzd0269-0098,nzd0269-0099,nzd0269-0100,nzd0269-0101,nzd0269-0102,nzd0269-0103,nzd0269-0104,nzd0269-0105,nzd0269-0106,nzd0269-0107,nzd0269-0108,nzd0269-0109,nzd0269-0110,nzd0269-0111,nzd0269-0112,nzd0269-0113,nzd0269-0114,nzd0269-0115,nzd0269-0116,nzd0269-0117,nzd0269-0118,nzd0269-0119,nzd0269-0120,nzd0269-0121,nzd0269-0122,nzd0269-0123,nzd0269-0124,nzd0269-0125,nzd0269-0126,nzd0269-0064,nzd0269-0074,nzd0269-0080,nzd0269-0081,nzd0269-0063
2022-01-14 22:06:39.395000,L8,284.48,294.05,305.93,283.96,285.81,298.15,299.39,300.69,298.53,301.90,305.05,297.48,302.33,300.45,295.64,306.23,284.45,301.18,294.60,294.44,334.65,333.62,344.43,352.27,295.17,289.65,283.09,283.25,275.43,296.37,270.49,269.23,266.87,249.43,228.17,251.24,231.53,249.97,243.59,234.60,245.69,263.72,269.46,274.39,280.93,275.16,292.19,325.96,323.38,300.75,277.09,288.79,286.72,272.29,275.89,,,,,208.54,261.27,,,,,,293.49,279.13,289.10,286.75,277.26,262.56,260.66,264.87,275.55,274.02,276.82,280.66,279.31,286.10,278.48,288.86,289.42,298.88,291.16,300.92,301.94,371.01,365.12,370.47,368.67,377.69,365.97,317.10,314.63,342.03,329.41,346.42,349.77,353.32,339.44,347.08,330.10,325.14,330.14,300.97,278.74,274.52,320.74,322.20,315.00,341.75,337.44,337.05,335.46,302.60,315.20,315.54,315.76,335.92,300.20,322.33,,,280.46,273.32,
2022-01-22 22:06:42.172000,L9,344.72,330.17,345.22,346.73,349.99,350.16,354.58,378.41,390.82,383.36,379.21,383.72,398.60,396.68,383.01,378.87,372.40,371.95,374.65,353.37,354.16,339.06,361.78,367.19,378.50,368.63,385.24,358.67,356.12,340.78,304.83,303.15,339.21,342.85,345.01,314.43,273.77,315.10,281.01,274.51,310.34,314.47,301.00,332.73,351.59,358.77,344.39,349.12,343.33,346.29,327.91,357.87,343.94,342.96,329.01,243.42,,,229.85,270.61,281.95,282.95,297.84,318.18,209.58,317.81,313.76,314.05,299.03,298.63,299.13,296.44,285.53,294.31,297.73,303.11,294.76,305.35,305.09,313.92,319.37,320.75,346.59,327.99,313.06,386.01,403.09,406.30,382.74,383.46,382.73,388.38,386.13,384.77,401.03,376.83,350.39,363.61,366.30,362.71,373.93,363.77,365.78,366.59,373.01,324.92,321.14,328.03,330.08,345.29,356.55,360.80,366.22,369.85,351.98,348.95,376.23,367.09,376.15,344.31,350.30,345.00,308.27,216.15,302.58,295.13,239.67
2022-01-30 22:06:34.320000,L8,326.02,332.39,333.21,331.60,333.68,341.92,347.66,360.44,361.73,354.20,346.28,335.97,338.24,343.93,334.02,329.66,326.94,329.69,320.92,327.18,325.10,330.79,329.45,334.49,327.01,336.87,343.88,345.85,332.79,327.49,328.74,311.16,311.32,318.38,309.82,311.16,313.45,305.96,298.21,294.24,302.87,318.44,321.55,319.35,323.50,331.51,319.96,321.89,329.01,329.32,325.75,335.67,320.95,317.18,321.87,270.51,,268.50,278.09,281.82,306.88,315.01,336.73,227.21,211.39,185.31,212.14,219.03,209.63,185.75,339.86,338.47,345.61,346.75,352.34,347.69,338.68,339.42,326.19,341.17,337.60,319.30,332.08,339.84,346.32,362.55,371.22,345.88,332.96,333.48,351.76,352.63,345.52,361.78,358.72,343.34,341.62,343.12,339.37,338.00,344.05,342.58,358.54,352.87,414.10,313.30,305.60,314.17,318.10,369.03,347.35,350.39,353.50,352.23,347.77,341.69,336.08,506.60,378.72,341.46,331.45,342.36,365.38,337.21,346.46,352.01,352.21
2022-02-23 22:06:32.050000,L9,304.10,310.44,327.63,342.84,308.23,308.46,310.03,309.67,306.87,311.07,321.27,306.06,318.47,307.86,305.88,315.82,310.25,312.23,309.84,314.13,315.02,316.24,308.99,332.00,306.53,302.08,297.13,297.83,294.79,309.13,295.07,278.54,282.03,280.58,271.96,261.96,253.84,283.69,256.22,255.35,268.66,287.23,277.74,287.23,289.68,284.92,295.10,315.57,319.64,309.71,301.34,296.13,299.02,292.44,281.40,227.86,488.99,476.12,216.56,268.35,279.10,283.76,293.95,431.41,426.16,420.82,414.45,417.22,403.97,404.85,404.16,399.39,280.30,292.97,299.08,291.93,287.87,294.50,299.36,309.48,305.05,290.93,296.76,303.03,301.38,307.73,308.20,307.08,310.67,309.94,296.19,253.43,341.84,346.29,320.02,322.18,326.37,363.81,327.66,322.77,331.40,341.10,362.35,361.30,397.30,307.88,319.61,321.21,305.15,314.00,319.91,341.86,348.87,359.55,340.88,431.26,374.18,402.62,325.92,329.15,308.53,326.44,453.84,404.68,294.74,288.60,446.82
2022-03-27 22:06:22.460000,L9,527.75,510.75,494.30,498.58,472.71,438.10,512.42,455.97,455.67,380.14,383.20,394.11,405.69,307.20,386.41,387.83,388.79,376.27,362.46,365.25,384.18,366.73,404.97,423.84,344.61,298.42,296.97,297.84,288.04,312.25,277.50,301.81,280.48,279.42,261.96,422.21,415.00,413.44,414.43,396.72,425.49,390.92,392.79,435.40,447.43,438.68,438.36,443.39,447.00,453.36,435.53,444.16,455.53,466.08,443.65,482.93,473.34,417.05,418.97,428.05,438.12,454.09,463.40,313.39,313.36,307.32,305.18,299.49,297.89,296.64,295.21,289.14,280.25,287.14,290.45,291.96,289.20,290.87,295.68,302.49,300.02,300.05,295.75,312.54,301.83,308.69,308.56,304.11,311.06,307.85,299.60,252.06,343.66,347.50,328.60,323.82,342.92,348.14,369.11,364.86,378.31,340.17,349.30,348.38,339.19,297.06,324.53,344.18,340.80,340.00,356.50,354.98,365.44,340.68,331.07,327.72,328.96,322.92,385.34,392.89,397.38,346.66,310.88,230.46,289.89,287.91,418.92
2022-04-28 22:06:11.016000,L9,282.02,279.03,292.21,305.14,406.24,352.98,341.26,317.61,293.15,190.58,,,,,287.64,324.92,307.64,338.61,331.54,323.08,331.57,336.87,337.21,344.37,330.80,256.91,247.85,272.78,268.10,307.76,278.19,297.80,302.94,254.98,219.41,238.91,223.69,253.03,249.10,233.47,260.22,260.11,270.25,292.69,297.34,290.99,322.28,301.50,299.14,265.35,290.28,380.04,402.67,349.47,253.10,203.56,,,,,,,,495.01,284.67,217.33,291.65,281.72,291.36,288.22,288.89,267.02,224.89,275.47,273.16,278.65,292.48,293.66,263.46,206.88,239.60,289.90,359.25,370.14,386.14,381.36,343.95,325.99,,288.10,281.92,353.71,341.58,342.41,328.87,328.84,325.17,332.32,276.34,284.21,287.40,309.41,307.52,314.58,301.63,271.46,266.32,247.23,270.40,276.13,282.37,314.57,337.10,308.63,271.30,327.80,324.33,317.92,311.69,309.14,315.50,321.35,549.28,203.01,318.20,271.41,
2022-05-06 22:06:17.651000,L8,298.54,434.29,437.02,415.28,407.54,479.97,498.93,491.83,490.06,484.14,373.81,514.05,503.44,473.29,515.52,407.37,413.45,355.50,401.94,393.90,325.72,444.80,334.76,465.58,410.29,415.32,427.16,425.17,418.88,407.44,429.06,424.20,334.30,357.70,333.47,380.51,397.95,402.01,397.88,399.56,399.18,348.50,391.40,382.31,356.29,410.95,429.13,435.56,452.20,420.50,291.59,302.81,503.50,518.88,498.81,405.80,439.31,477.01,208.97,269.16,281.05,283.92,276.94,423.91,414.01,416.85,397.75,392.31,371.69,340.94,414.40,409.64,275.51,277.99,288.39,293.40,288.56,292.73,296.19,304.74,303.64,301.49,291.84,313.73,295.38,316.48,311.25,320.02,313.03,314.19,305.45,250.73,336.42,350.36,369.12,360.25,364.85,364.52,382.41,387.99,399.83,339.72,348.08,348.48,341.04,326.57,319.13,333.97,331.22,345.31,365.37,357.99,344.51,333.28,333.78,328.95,324.73,320.24,318.47,324.02,304.88,308.26,447.58,397.33,289.41,292.59,247.87
2022-05-22 22:06:22.554000,L8,301.50,331.56,326.49,332.71,301.89,305.93,305.98,307.18,305.18,304.01,546.97,526.37,526.88,513.17,384.89,404.31,411.79,398.45,407.86,310.42,485.30,473.66,484.97,498.93,493.28,479.58,482.66,386.68,432.75,403.54,402.91,392.12,283.51,283.40,260.87,279.18,241.17,282.48,270.87,250.56,286.74,459.58,458.03,459.47,470.19,283.90,293.80,294.72,357.14,361.59,375.68,382.72,387.27,292.87,283.08,177.76,,,,268.83,279.69,280.49,,388.89,394.50,395.72,394.42,399.39,402.87,297.69,456.31,448.94,273.39,290.91,279.98,287.02,286.46,290.79,295.78,302.44,307.73,296.32,294.37,308.98,297.90,307.21,307.32,299.51,308.39,309.84,301.73,254.31,328.62,338.06,322.66,315.89,318.00,323.85,319.23,316.75,326.43,334.67,346.73,354.07,339.79,302.98,283.63,286.48,295.93,307.69,315.50,336.22,340.55,330.32,320.12,402.68,472.44,411.11,319.36,323.80,305.73,,383.75,439.27,290.65,287.49,351.37
2022-06-15 22:06:03.914000,L9,286.15,317.88,324.60,323.13,322.28,330.56,331.92,338.67,349.45,349.91,340.29,336.22,335.68,335.65,337.19,337.03,331.08,318.80,311.85,305.36,315.13,307.88,313.22,323.65,313.58,306.27,300.76,297.51,302.46,305.99,284.41,290.61,290.31,291.44,298.86,246.76,231.20,285.46,272.47,294.68,299.66,269.83,282.65,287.76,302.18,248.26,256.74,264.41,289.99,303.88,293.63,294.00,299.80,290.30,290.82,211.58,,,,277.73,291.79,308.27,274.13,295.63,337.76,331.05,333.93,321.60,334.69,315.44,295.46,255.01,,,253.65,241.09,207.32,252.54,256.36,251.12,235.12,265.55,279.72,289.99,268.29,343.70,278.78,327.50,337.45,336.44,273.84,244.56,341.44,339.28,332.21,327.91,328.11,333.74,328.00,332.83,332.75,341.69,345.01,348.87,337.67,330.69,314.84,317.25,318.08,320.72,315.98,337.86,336.81,341.40,331.26,324.87,328.10,335.49,324.60,341.01,336.31,,267.75,,271.51,261.71,330.61
2022-07-01 22:06:18.392000,L9,301.84,304.86,333.44,339.84,350.76,346.52,338.58,342.30,353.84,364.29,360.46,328.45,353.03,318.27,333.28,350.63,347.51,359.98,342.46,323.28,327.44,336.51,349.25,356.21,354.89,354.33,370.33,324.99,320.43,314.70,306.75,292.80,305.04,317.32,230.65,248.15,232.72,269.69,306.84,307.14,327.31,307.65,308.05,319.84,318.68,334.04,326.11,324.00,330.21,320.62,307.59,318.26,317.54,294.21,306.41,284.26,,,275.10,295.99,313.91,320.06,343.65,335.53,331.88,334.14,325.77,324.10,222.83,311.67,190.73,272.66,215.35,222.86,309.11,328.54,322.30,305.03,313.34,318.13,324.16,325.77,333.41,342.98,333.57,327.96,313.90,344.40,347.16,337.28,352.49,356.25,357.14,346.74,338.55,333.06,332.21,337.05,342.19,344.32,346.73,349.91,353.48,368.35,367.20,341.95,315.78,324.46,331.38,344.31,347.91,343.34,344.09,352.13,332.88,333.05,353.63,366.62,331.05,345.98,337.22,,348.78,344.86,317.37,329.34,340.95
2022-08-10 22:06:56.211000,L8,345.76,386.94,406.41,384.56,378.14,385.63,358.61,348.67,344.92,318.41,334.47,348.27,352.01,356.95,352.28,339.26,333.33,345.36,328.30,316.46,317.84,331.63,332.08,339.60,341.85,331.74,320.39,308.31,311.76,316.38,307.87,313.73,314.72,332.17,325.07,330.23,330.43,323.55,311.01,308.49,298.00,305.90,319.54,310.14,318.57,316.43,316.87,318.35,315.76,321.77,300.80,294.79,299.55,316.12,316.85,253.07,381.46,350.65,277.76,274.47,283.20,318.29,345.73,232.55,210.32,196.37,207.65,220.49,211.79,187.83,373.19,355.65,334.93,318.16,321.36,319.24,315.48,316.42,313.70,323.08,323.25,334.26,411.69,378.08,383.06,393.80,387.73,382.23,385.67,381.80,339.33,338.96,345.90,344.66,334.34,373.12,359.26,375.18,353.82,338.54,337.38,356.62,403.02,372.40,412.67,354.27,325.91,322.26,332.16,371.78,381.02,349.76,356.11,367.82,337.56,345.80,422.74,342.30,328.02,329.99,333.41,325.76,349.36,343.14,314.96,317.70,345.47
2022-08-26 22:06:58.286000,L8,292.97,315.21,317.05,323.81,326.65,317.32,313.69,330.04,322.13,313.48,325.06,328.22,274.79,288.55,289.59,318.60,327.01,334.15,306.38,305.60,308.98,311.02,318.85,339.50,340.25,266.38,269.69,277.75,253.65,308.46,292.77,298.30,289.12,258.41,216.48,241.00,230.32,260.55,256.41,250.24,207.58,219.25,261.08,288.61,305.70,311.38,303.55,310.49,317.34,317.24,288.07,281.28,299.89,308.80,281.27,,,,,266.88,288.22,272.60,,260.97,327.86,329.19,331.50,280.83,,270.63,269.72,262.93,311.45,310.26,302.58,264.85,255.24,308.54,310.74,315.42,274.79,269.83,273.16,284.62,284.77,294.35,295.86,287.21,287.24,332.73,319.52,344.64,340.88,206.07,209.31,224.36,297.82,326.74,253.90,,,,,,,,,,320.35,291.60,324.00,309.00,330.46,330.92,322.83,327.15,322.40,327.96,325.59,318.48,310.26,315.83,,322.51,284.70,301.97,
2022-10-05 22:06:46.770000,L9,301.97,316.37,315.30,327.26,298.70,304.05,304.78,304.27,305.83,306.18,329.86,432.35,437.09,365.02,398.52,350.56,288.65,308.59,295.73,316.63,296.68,304.71,304.77,309.42,300.72,295.98,295.71,327.64,333.92,325.19,307.94,277.63,316.66,305.50,338.30,311.26,207.72,253.77,263.08,250.49,229.68,197.52,259.42,277.61,288.60,311.01,287.00,294.18,285.03,285.47,266.27,280.95,285.90,282.11,474.12,493.47,492.77,492.10,,262.56,274.90,279.34,,246.96,216.95,323.35,291.71,210.84,228.97,311.92,294.75,276.06,,,199.26,263.56,265.52,350.26,319.77,353.38,356.86,385.37,327.38,409.61,384.56,392.16,397.86,393.95,394.46,349.49,387.47,377.08,374.32,384.58,339.00,339.04,334.02,350.59,355.08,372.99,361.15,356.44,354.56,363.84,337.12,293.54,323.88,334.26,339.74,334.97,314.94,359.43,340.40,333.16,331.26,340.89,348.56,334.26,327.74,357.34,303.45,337.00,425.47,233.33,338.23,353.81,
2022-10-21 22:06:53.495000,L9,519.14,505.19,508.95,359.06,338.75,351.22,354.30,375.96,349.47,347.58,354.14,363.08,391.61,384.76,378.77,347.18,330.87,345.73,355.15,357.50,339.19,342.85,341.49,350.76,366.98,361.73,358.90,327.59,310.75,318.89,314.28,318.22,322.51,339.99,331.16,334.26,363.37,353.69,358.38,352.67,311.26,313.61,315.71,323.25,330.99,285.15,296.00,316.20,323.65,350.36,359.54,380.96,419.06,423.56,373.04,,,423.71,409.65,428.74,346.70,349.08,368.47,359.27,387.11,313.35,314.44,299.01,305.03,297.44,546.34,379.75,293.33,314.47,312.57,325.14,345.26,349.28,344.35,346.35,349.64,355.07,367.13,362.54,351.92,354.03,352.24,356.64,369.14,381.45,368.97,377.94,387.51,388.39,386.11,373.89,367.05,367.67,362.37,356.85,349.96,368.61,371.60,367.48,364.10,359.67,324.56,339.63,332.89,355.05,365.16,360.89,363.54,377.73,359.96,355.85,366.19,371.76,339.23,381.07,363.57,343.68,393.39,377.34,332.60,340.85,398.36
2022-11-14 22:06:59.140000,L8,287.34,300.74,297.03,247.81,330.75,350.17,389.48,409.32,380.89,421.51,251.79,242.75,,,,,,,,,498.21,457.81,421.71,425.70,404.32,,,,,,,,,,303.14,244.59,298.46,252.79,263.47,304.37,270.24,276.04,293.94,340.46,350.70,312.92,328.49,303.07,316.48,318.77,334.65,310.22,268.79,267.18,268.58,,,,,243.42,239.03,303.63,251.84,261.77,228.56,305.03,295.05,294.01,294.75,398.53,402.34,416.60,269.61,286.73,281.21,285.01,283.14,287.21,292.77,297.58,296.27,291.81,293.36,302.38,296.94,303.83,304.81,303.61,305.39,305.34,298.13,380.66,372.58,369.11,362.80,355.92,320.13,324.15,322.68,320.77,324.18,335.61,343.04,349.96,335.67,295.56,280.21,279.56,310.12,307.83,316.87,338.91,343.49,330.45,329.29,325.97,324.08,321.01,316.86,326.26,305.94,324.97,,404.47,285.05,283.95,
2022-12-24 22:06:50.044000,L9,352.45,347.36,350.40,349.10,342.35,342.22,346.56,333.88,335.78,346.02,331.06,339.98,344.62,344.21,339.16,329.61,317.33,316.21,319.52,323.88,317.06,335.73,323.56,333.96,350.67,342.57,394.82,323.65,307.53,305.11,306.31,312.75,370.30,361.02,370.85,371.01,348.76,345.06,347.86,337.96,333.50,318.10,309.95,320.58,299.78,303.00,306.94,308.59,307.74,313.18,316.67,316.81,324.66,331.16,324.19,244.08,287.75,296.82,267.18,274.05,296.08,306.84,329.49,232.53,209.80,184.89,210.90,215.37,210.35,185.28,377.71,367.33,345.53,390.37,323.87,321.35,310.86,322.06,319.12,332.13,337.43,333.27,347.65,426.84,383.69,371.72,353.59,349.74,350.63,355.84,358.30,360.13,359.07,349.63,349.43,327.39,378.89,339.56,336.28,334.55,348.46,341.31,350.68,357.34,341.02,326.29,319.39,334.61,327.88,327.24,336.72,338.80,347.87,342.35,340.12,342.94,341.81,340.45,332.79,330.48,327.19,333.01,335.61,359.14,373.55,310.57,333.11
2023-01-17 22:06:42.340000,L8,,,,,,,,,,,,,,,260.89,353.26,410.72,409.28,415.39,311.76,296.72,310.85,307.29,321.14,374.61,418.15,344.36,321.99,299.36,292.37,,,,,,,,296.33,303.39,335.41,304.93,314.58,322.35,323.92,321.54,283.92,295.53,300.24,301.25,301.51,279.04,286.94,287.60,284.13,278.32,,,397.52,377.41,198.41,275.79,278.03,,314.00,308.73,309.61,294.57,296.64,293.23,292.99,293.38,270.16,271.83,285.89,286.74,282.36,281.55,288.08,292.62,299.77,293.03,296.71,294.61,304.53,300.56,300.90,319.51,380.60,368.64,307.39,308.01,301.04,335.00,340.39,323.45,316.47,320.81,331.18,393.72,328.71,335.79,338.70,358.14,331.04,400.04,309.70,282.17,284.12,300.30,320.01,317.65,320.41,358.92,336.24,325.54,313.40,303.59,295.94,304.09,344.97,309.01,310.68,,401.63,284.38,284.74,
2023-02-18 22:06:37.945000,L8,,,,,,479.21,464.47,471.19,423.15,394.64,425.73,552.74,,,431.55,417.05,331.31,354.95,,,,459.43,510.65,467.40,452.27,,,,,,352.90,419.43,473.51,369.87,464.77,496.64,456.59,423.19,,,,350.68,374.46,515.18,334.74,334.85,529.36,,,,,,,,,,,,,418.60,390.05,335.34,346.17,220.04,206.10,186.09,206.69,215.50,211.05,184.11,347.72,364.18,338.11,361.01,339.78,330.77,330.93,438.26,415.86,387.87,359.91,345.75,410.22,420.26,362.68,353.91,340.56,350.83,384.26,382.26,382.55,392.95,373.23,365.03,370.76,369.11,379.12,386.45,357.60,346.63,351.42,418.97,397.40,357.86,455.56,341.17,322.81,340.43,346.51,367.36,362.80,357.43,358.04,361.25,543.22,436.34,385.49,423.05,450.79,416.55,451.69,463.99,374.46,370.34,371.42,399.13,360.12
2023-03-06 22:06:26.184000,L8,335.59,348.69,354.95,353.16,339.61,346.73,354.15,354.91,352.24,388.95,389.60,431.29,456.46,446.13,455.22,429.10,390.72,388.42,389.49,373.77,344.86,345.88,360.03,359.95,418.49,378.54,349.92,340.38,326.73,319.82,318.97,327.23,324.88,331.51,333.09,311.55,333.47,340.91,346.40,344.18,324.92,319.05,327.53,313.39,331.47,325.15,325.28,323.10,317.03,322.59,385.84,426.78,389.11,393.02,396.12,447.60,450.79,420.97,376.84,352.06,397.11,353.35,354.24,383.86,369.91,402.72,375.78,383.23,404.14,404.39,418.84,404.93,382.69,389.65,384.34,372.46,433.88,341.28,351.39,387.27,346.98,413.13,471.07,435.68,366.81,371.96,354.57,391.10,379.34,383.89,397.36,395.10,361.19,366.26,349.90,373.81,359.94,367.03,349.28,340.09,385.42,399.62,404.50,356.32,383.79,335.05,328.08,340.06,375.46,374.26,372.65,369.92,410.85,409.29,342.22,382.37,455.02,339.38,333.02,337.93,336.47,336.33,402.48,400.12,395.23,379.61,362.37
2023-03-14 22:06:35.185000,L9,305.00,308.73,326.07,331.73,314.83,307.55,305.83,308.45,318.78,307.92,318.32,304.50,323.19,307.56,306.11,317.52,406.12,392.45,399.97,409.12,315.47,302.61,315.20,312.99,312.52,299.49,295.70,297.87,291.97,313.49,289.47,281.53,376.00,398.99,402.59,259.81,250.07,282.33,284.68,254.38,288.58,383.21,365.27,355.89,378.87,400.44,421.83,436.66,443.98,395.75,386.83,412.57,414.93,288.12,281.31,222.54,,,219.30,269.50,279.24,289.87,233.59,428.53,426.10,427.37,424.49,405.22,302.87,297.21,297.81,294.10,286.77,277.62,299.15,285.42,290.50,294.05,297.43,305.33,303.25,309.12,474.62,476.95,484.67,465.03,349.32,382.48,415.48,404.63,300.71,255.05,338.29,344.22,326.95,381.02,363.85,400.41,413.61,403.96,387.36,341.10,355.01,357.55,351.07,303.87,328.86,345.15,360.68,354.21,320.68,343.17,344.66,342.02,329.42,331.81,346.26,326.83,324.09,326.37,314.93,320.99,439.60,178.44,289.58,291.38,276.99
2023-03-22 22:06:16.808000,L8,317.20,389.73,408.47,415.24,372.49,376.37,413.90,461.94,507.85,,,,472.19,467.68,440.52,414.02,407.91,388.16,391.90,394.14,381.24,395.93,430.86,457.89,475.81,465.75,469.99,412.09,409.69,378.81,383.62,378.64,426.55,401.32,432.72,452.10,453.33,436.44,388.49,386.64,381.03,356.44,354.39,365.92,398.57,432.58,408.41,421.73,424.83,471.92,478.21,490.51,492.51,,,335.77,530.07,461.81,177.34,190.64,179.27,205.38,227.42,352.07,370.79,394.03,411.38,434.11,419.76,371.97,386.82,444.44,359.36,315.06,353.11,366.93,332.84,371.35,444.40,439.27,449.73,378.42,377.44,413.64,445.74,422.29,363.80,449.05,381.49,412.89,423.80,404.95,368.27,391.10,371.18,383.99,356.00,377.00,352.55,348.03,350.86,365.65,427.23,384.77,458.86,409.84,382.72,341.69,405.57,363.84,415.00,375.87,395.34,349.57,348.54,404.00,453.24,401.60,370.34,435.37,368.93,352.46,389.67,387.88,416.16,372.03,214.63
2023-03-30 22:06:23.236000,L9,296.29,310.41,323.90,301.90,300.50,303.79,306.10,307.21,307.05,303.91,317.17,300.95,313.71,307.13,299.39,311.30,288.92,308.81,309.38,308.23,305.30,305.87,326.89,315.87,311.58,314.69,299.62,298.46,287.18,309.03,280.78,278.70,279.52,282.01,257.81,267.63,246.81,274.64,282.56,256.84,281.85,272.63,275.98,317.67,296.68,297.30,315.11,319.37,329.01,325.21,334.86,311.37,295.93,293.58,280.71,240.11,,,,267.73,282.61,284.25,,317.09,314.31,307.58,294.76,297.71,298.13,295.84,295.70,270.53,273.32,283.31,290.36,284.18,287.77,289.88,289.48,297.76,293.46,286.85,285.18,298.33,297.05,306.34,305.01,300.26,302.61,298.98,293.53,253.70,330.30,334.36,330.17,320.80,324.65,331.84,323.75,320.66,325.19,340.24,349.10,361.95,351.38,301.35,296.76,311.50,309.09,312.33,322.75,342.88,344.90,338.74,335.13,330.57,337.67,333.46,326.59,334.02,308.20,315.64,,,286.95,282.11,
2023-04-07 22:06:04.212000,L8,,,,,270.28,259.64,215.37,272.58,269.66,245.42,233.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.28,222.71,237.15,228.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.78,223.27,230.04,249.07,251.91,249.11,235.33,231.01,233.89,241.29,246.95,,285.38,297.95,281.70,275.79,273.93,292.23,266.86,267.13,275.81,259.37,279.09,280.93,294.61,255.21,229.77,231.20,250.55,258.84,265.79,282.95,296.79,281.24,260.63,282.27,290.66,285.08,287.12,302.27,,,,,,,
2023-04-15 22:06:16.894000,L9,294.12,308.54,316.46,313.59,305.64,302.14,300.27,304.31,300.54,302.42,311.88,303.07,313.25,299.72,302.20,311.99,359.84,389.80,373.16,296.89,307.93,299.92,310.25,312.31,305.10,297.75,286.57,295.53,280.73,302.35,284.05,279.30,279.74,282.48,260.02,257.65,245.86,270.78,262.22,252.90,270.17,273.80,275.48,279.75,289.47,290.90,295.93,308.00,306.78,303.94,293.57,284.92,288.94,280.75,278.33,239.74,,,,265.95,274.50,279.22,,304.12,312.44,297.85,303.84,292.80,295.46,294.02,291.84,280.44,270.27,273.36,291.74,284.00,284.57,288.33,289.09,301.89,295.00,295.92,296.63,310.96,304.56,308.75,308.36,308.08,310.25,310.81,302.24,275.05,336.39,343.17,323.87,321.44,321.62,327.39,325.33,326.02,328.92,338.66,345.27,350.16,339.29,308.45,298.03,289.39,308.85,315.36,321.67,343.90,339.05,336.39,329.36,327.87,333.26,327.01,331.01,324.66,307.64,319.42,295.94,,285.15,283.26,
2023-04-23 22:05:57.137000,L8,298.02,307.41,364.25,362.55,375.23,361.41,361.42,367.16,357.10,394.21,350.74,296.43,312.52,297.63,298.85,311.41,303.30,345.64,341.62,315.77,329.54,342.12,349.29,332.15,307.03,294.10,275.50,290.09,284.23,312.44,300.22,316.35,265.31,268.65,325.60,328.05,234.20,305.05,311.17,299.95,274.89,283.47,323.48,307.91,315.93,269.67,287.81,294.78,316.98,316.22,288.89,283.83,286.94,279.34,280.27,,,,,264.49,205.13,280.37,,311.90,216.30,333.44,325.83,291.62,295.23,202.09,189.02,187.75,361.84,338.39,181.50,317.68,308.50,278.90,315.98,335.13,301.46,240.79,243.73,294.90,289.17,309.11,305.77,299.12,293.62,294.71,285.74,250.69,349.88,354.61,304.32,297.53,310.56,329.85,328.90,341.68,345.50,338.83,345.72,353.23,350.94,331.90,320.74,331.09,332.51,345.83,359.53,340.41,536.03,461.01,347.05,438.37,417.79,371.72,343.04,318.71,331.82,342.97,294.80,,338.19,342.73,
