dates,nzd0269-0000,nzd0269-0001,nzd0269-0002,nzd0269-0003,nzd0269-0004,nzd0269-0005,nzd0269-0006,nzd0269-0007,nzd0269-0008,nzd0269-0009,nzd0269-0010,nzd0269-0011,nzd0269-0012,nzd0269-0013,nzd0269-0014,nzd0269-0015,nzd0269-0016,nzd0269-0017,nzd0269-0018,nzd0269-0019,nzd0269-0020,nzd0269-0021,nzd0269-0022,nzd0269-0023,nzd0269-0024,nzd0269-0025,nzd0269-0026,nzd0269-0027,nzd0269-0028,nzd0269-0029,nzd0269-0030,nzd0269-0031,nzd0269-0032,nzd0269-0033,nzd0269-0034,nzd0269-0035,nzd0269-0036,nzd0269-0037,nzd0269-0038,nzd0269-0039,nzd0269-0040,nzd0269-0041,nzd0269-0042,nzd0269-0043,nzd0269-0044,nzd0269-0045,nzd0269-0046,nzd0269-0047,nzd0269-0048,nzd0269-0049,nzd0269-0050,nzd0269-0051,nzd0269-0052,nzd0269-0053,nzd0269-0054,nzd0269-0066,nzd0269-0067,nzd0269-0068,nzd0269-0069,nzd0269-0071,nzd0269-0072,nzd0269-0073,nzd0269-0075,nzd0269-0076,nzd0269-0077,nzd0269-0078,nzd0269-0079,nzd0269-0082,nzd0269-0083,nzd0269-0084,nzd0269-0085,nzd0269-0086,nzd0269-0087,nzd0269-0088,nzd0269-0089,nzd0269-0090,nzd0269-0091,nzd0269-0092,nzd0269-0093,nzd0269-0094,nzd0269-0095,nzd0269-0096,nzd0269-0097,nzd0269-0098,nzd0269-0099,nzd0269-0100,nzd0269-0101,nzd0269-0102,nzd0269-0103,nzd0269-0104,nzd0269-0105,nzd0269-0106,nzd0269-0107,nzd0269-0108,nzd0269-0109,nzd0269-0110,nzd0269-0111,nzd0269-0112,nzd0269-0113,nzd0269-0114,nzd0269-0115,nzd0269-0116,nzd0269-0117,nzd0269-0118,nzd0269-0119,nzd0269-0120,nzd0269-0121,nzd0269-0122,nzd0269-0123,nzd0269-0124,nzd0269-0125,nzd0269-0126,nzd0269-0055,nzd0269-0056,nzd0269-0057,nzd0269-0058,nzd0269-0064,nzd0269-0065,nzd0269-0070,nzd0269-0074,nzd0269-0080,nzd0269-0081,nzd0269-0063,nzd0269-0059,nzd0269-0060,nzd0269-0061,nzd0269-0062,satname
2024-01-12 22:06:42+00:00,307.82,311.6000000000001,345.0566666666667,334.45,307.76,309.16,343.0725,292.635,307.73,289.15,328.32,280.45,343.63000000000005,306.81,307.77,315.36,307.29,312.08,315.36999999999995,324.19,316.1766666666667,308.3733333333334,299.6933333333333,315.275,303.21,296.94,275.1333333333333,296.54499999999996,270.99666666666667,,273.47,285.985,265.48333333333335,286.78333333333336,255.22,258.39,238.3,268.56,273.49,262.6566666666667,287.74,287.22,273.2,313.29,305.31,,,248.62,276.57,,318.2,314.19000000000005,309.58666666666664,258.65,300.305,206.685,294.81333333333333,212.74,318.1066666666666,296.60999999999996,,307.44,281.66,298.54499999999996,313.53999999999996,,,,,,327.01,,304.4,309.26,320.535,306.38,315.84,321.96,311.27,311.4,282.74,,359.66,,329.69,,322.91,306.90999999999997,322.74,330.8,330.46,338.99,348.13,353.0133333333333,344.955,304.93,324.085,327.15,,291.32499999999993,320.3075,297.93,,,339.93333333333334,333.8233333333333,333.1933333333333,328.89,333.62333333333333,332.47333333333336,318.55,,258.31,,236.735,260.35,295.65,219.68,208.89,313.95,288.85,296.78,329.1,275.98,289.7375,306.92,325.6266666666666,L9
2024-02-29 22:06:35+00:00,310.19,324.85,343.62,334.45,307.76,309.16,343.0725,309.33,307.73,309.91,328.32,299.01,332.7850000000001,306.81,307.77,315.36,307.29,312.08,320.38499999999993,324.19,316.46500000000003,314.07000000000005,315.47999999999996,321.75499999999994,303.21,296.56,295.65,299.59,295.26,,290.22,277.45,282.17,294.895,258.08,261.49,238.74,,277.85,269.895,290.255,305.39,,313.29,305.31,,,,311.16,,318.2,314.19000000000005,320.18,,318.95,209.01,316.42,214.65000000000003,319.075,298.53,,307.44,281.66,298.54499999999996,313.53999999999996,,,,,,327.01,,304.4,309.26,320.535,306.38,315.84,321.96,311.27,311.4,300.16,,359.66,,329.69,,322.91,330.17,322.74,330.8,330.46,338.99,348.13,354.465,344.955,317.63000000000005,320.78999999999996,327.15,,310.34,335.1066666666666,,,,347.31999999999994,337.275,335.545,335.54,333.62333333333333,331.33000000000004,307.0,,258.31,,236.735,260.35,295.65,235.85,210.9,313.95,,299.775,329.1,277.81666666666666,295.1333333333334,306.92,325.6266666666666,L9
2024-05-03 22:06:01+00:00,,,362.19,,,,354.8666666666666,,,,,,344.16,,,,,,333.59,337.88,333.12,324.62,323.09,327.84,,,,,,,,,282.01,297.1,257.01,276.49,244.06,279.24,290.525,290.0,293.72,289.12,275.81,294.64,297.255,,,,311.16,,318.2,309.4166666666667,309.81666666666666,285.92,300.04999999999995,209.805,336.1,212.995,316.935,,,324.39,,301.96,313.53999999999996,,,293.08,295.12,302.26,315.19,299.14,296.78,312.5,320.02,309.3,309.58,322.725,310.92,311.78,304.69,272.23,359.66,,321.96,318.12,319.19,327.49,325.72,,328.26,,349.07,355.31,345.095,326.95500000000004,320.154,327.15,,,334.39000000000004,,,340.44,341.66499999999996,337.71000000000004,332.435,330.685,329.3766666666667,329.47333333333336,307.99,305.03,256.17499999999995,,236.735,260.35,303.59,235.85,210.9,313.95,292.0,299.46,329.1,278.5833333333333,294.71666666666664,307.40250000000003,325.6266666666666,L9
2024-06-04 22:05:47+00:00,,,362.19,,,,355.66,,,,,,370.82,,,,,,,337.88,333.12,324.62,323.09,327.84,,,,,,,,,282.01,282.98,257.01,276.49,244.06,279.24,290.525,290.0,293.72,289.12,275.81,294.64,297.255,,,,311.16,,318.005,309.49,304.245,285.92,300.04999999999995,209.805,336.1,212.995,308.66,,,,,301.96,308.07,,314.03,293.08,295.12,302.26,315.19,299.14,296.78,312.5,320.02,309.3,309.58,322.725,310.92,311.78,304.69,272.23,,,321.96,318.12,319.19,327.49,325.72,,328.26,,349.07,355.31,345.095,336.18,321.8575,324.39,,,331.99333333333334,,,340.44,338.92499999999995,337.71000000000004,337.84,336.1566666666667,330.58,326.47,307.99,305.03,257.225,,218.16,254.85,317.875,235.85,210.9,,292.0,299.46,331.995,274.095,286.1,300.30000000000007,328.955,L9
2024-06-20 22:05:30+00:00,,,362.19,,,,355.66,,,,,,370.82,,,,,,,337.88,333.12,324.62,323.09,327.84,,,,,,,,,282.01,282.98,257.01,276.49,244.06,279.24,290.525,292.68,293.72,289.12,275.81,298.95666666666665,297.255,,,,311.16,,318.005,313.7575,307.52,302.83000000000004,304.84666666666664,209.8033333333333,336.1,211.92,308.66,,,,,301.96,308.07,,314.03,293.08,295.12,302.26,319.25,299.14,296.78,312.5,320.02,309.3,309.58,322.725,310.92,311.78,304.69,272.23,,,321.96,318.12,319.19,327.49,325.72,,328.26,,349.07,359.72,345.095,338.12333333333333,324.572,330.11,,332.76,336.275,,,340.44,339.7233333333333,337.71000000000004,337.84,337.3225,332.02,332.7,307.99,305.03,261.04,,220.51999999999998,254.85,317.875,220.675,209.39499999999998,,292.0,299.46,331.995,274.095,287.16333333333336,302.30333333333334,328.955,L9
2024-07-22 22:05:52+00:00,,,,,,,,,,,,,370.82,,,,,,357.54,,,,,319.92,317.3,,,,314.42,,,,282.01,297.42,257.01,276.49,244.06,279.24,287.34,291.595,,282.35,275.81,291.78999999999996,289.2,,,,,,317.81,314.20666666666665,301.5799999999999,302.83000000000004,297.79499999999996,210.2,336.1,212.57,308.66,,,315.44,,302.35,,314.35,303.53999999999996,293.08,295.12,302.26,315.37,299.14,296.78,312.5,301.38,309.3,309.58,308.43,310.92,311.78,304.69,272.23,,,321.96,318.12,319.19,327.49,325.72,,328.26,,357.07,360.32000000000005,340.79,352.6833333333334,323.988,318.72666666666663,,332.76,336.1933333333333,,339.94,340.54499999999996,337.23,332.49,334.76,338.91,333.405,335.43666666666667,317.975,314.735,261.04,,220.51999999999998,254.85,317.875,205.5,207.89,,303.755,295.58,334.89,274.095,287.16333333333336,298.37,330.09,L9
2024-11-03 22:06:24+00:00,,,,,,,,,,,,,362.555,,,,,,357.54,,,,,319.92,317.3,,,,314.42,309.94,307.73,,303.41,311.86,,,,,,291.595,,291.85,,307.59,,,,,,313.58,314.43,316.86666666666673,311.57,318.41499999999996,308.86,210.885,,209.97500000000002,,,,315.44,304.55,302.35,,314.35,303.53999999999996,,,,327.37,,,,,,,,,,,,,,,,,,,,,,357.07,368.78499999999997,356.94,349.065,323.68,322.765,,332.895,344.27,336.73,340.945,340.67499999999995,337.44,332.35,337.945,346.12749999999994,336.05999999999995,340.275,327.96,324.44,264.54,,220.51999999999998,254.85,332.16,221.2,210.48,,315.51,303.64,334.89,281.14,292.06,306.31,330.09,L8
2025-01-06 22:06:30+00:00,303.09,324.63,331.52,362.46,304.95,,,309.01,310.88,311.14,328.8,307.05,340.345,311.62,311.89,323.18,308.64,314.73,335.03499999999997,316.18,320.23,,328.86,316.20000000000005,313.255,304.33,,,314.42,309.49,299.125,281.44,293.49,298.78,261.79,279.73,,,284.65,271.12,291.04,281.84000000000003,282.31,282.16,291.12,287.54,,,313.18,315.995,302.68,305.97,300.385,305.395,294.49,211.97,315.77,210.18,308.6,298.97,298.9,304.39,297.255,299.37,297.82,304.54,291.485,293.69,299.35,302.96,309.15,310.48,316.78,,304.43,312.71,310.08,312.37,310.82,316.06,315.0,,,345.31,331.51,319.69,332.23,340.98,329.94,329.39,334.65,343.89,357.07,369.03,356.94,354.41499999999996,311.28999999999996,315.41999999999996,314.1,324.57,333.22,336.73,340.945,340.67499999999995,342.6566666666667,332.35,327.24,348.29499999999996,331.025,332.125,319.845,329.78,228.69,,,,,236.9,213.07,,302.91999999999996,298.13,300.46,268.87,280.7,,293.5,L8
2025-01-14 22:06:37+00:00,303.09,337.4,343.185,362.16999999999996,304.95,,364.93,309.01,310.88,311.14,341.5,307.05,348.07,311.62,311.89,323.18,308.64,314.73,335.03499999999997,327.53499999999997,325.45000000000005,331.08,334.445,325.32,323.43666666666667,321.45,332.87,326.92,315.01,310.3566666666666,304.74666666666667,281.44,302.01666666666665,303.1333333333333,282.69500000000005,291.19500000000005,,,284.65,271.12,301.82000000000005,289.6566666666667,293.805,297.33000000000004,291.12,304.03499999999997,,,313.18,315.995,307.86333333333334,311.76666666666665,300.385,305.395,294.49,211.945,315.77,210.61,308.6,298.97,311.125,312.12666666666667,304.57666666666665,299.37,297.82,304.54,291.485,293.69,299.35,302.96,319.56,314.15999999999997,316.78,,304.43,312.71,310.08,312.37,310.82,333.94,315.0,,,345.31,331.51,329.125,336.135,341.125,332.44,329.39,334.65,349.985,359.95,363.965,363.03999999999996,342.7833333333333,311.5575,319.78999999999996,314.1,327.99333333333334,337.23,342.875,340.945,340.67499999999995,341.6725,332.35,330.905,341.75333333333333,330.59666666666664,335.03,325.02666666666664,329.78,228.69,,,268.02,335.31,236.68,213.01999999999998,325.56,302.91999999999996,298.13,320.365,279.28499999999997,280.7,328.73,312.155,L9
2025-01-30 22:06:32+00:00,303.09,337.4,343.185,362.16999999999996,304.95,,364.93,309.01,310.88,311.14,341.5,307.05,348.07,311.62,311.89,323.18,308.64,314.73,312.53,327.53499999999997,325.45000000000005,331.08,334.445,328.02,326.505,321.45,332.87,326.92,315.6,310.3566666666666,304.74666666666667,281.44,302.01666666666665,298.77,282.69500000000005,291.19500000000005,,,284.65,254.41,301.82000000000005,288.56,293.805,297.33000000000004,291.12,304.03499999999997,,,313.18,315.995,307.86333333333334,311.76666666666665,300.385,305.395,294.49,211.34666666666666,315.77,210.32000000000002,308.6,298.97,311.125,310.47,304.57666666666665,296.39,297.82,294.73,289.92,293.69,299.35,302.96,319.56,314.15999999999997,316.78,,304.43,312.71,310.08,312.37,310.82,333.94,315.0,,,345.31,331.51,329.125,336.135,341.125,332.44,329.39,334.65,349.985,362.83,363.965,363.03999999999996,328.86499999999995,317.105,331.705,314.1,327.99333333333334,337.23,342.875,341.95,340.7,345.33000000000004,338.56,334.57,344.84666666666664,328.7,334.84999999999997,323.55999999999995,335.12,228.69,,,268.02,335.31,232.62666666666667,212.42666666666665,325.56,290.33,292.62,320.365,279.28499999999997,280.7,328.73,312.155,L9
2025-02-23 22:06:19+00:00,303.95,327.47333333333336,338.3233333333333,351.41,309.79999999999995,308.94,364.93,309.105,309.93,310.66999999999996,338.05333333333334,307.1,341.99,309.58000000000004,310.95,321.06,308.79999999999995,314.345,313.645,317.06666666666666,322.40333333333336,316.38,328.76,322.21999999999997,320.91333333333336,315.31666666666666,318.435,313.33500000000004,302.535,311.9675,303.65250000000003,285.46000000000004,297.2675,290.44,279.6066666666667,281.09000000000003,254.22,281.68,290.91999999999996,250.505,301.82000000000005,285.73,288.58666666666664,295.5133333333333,293.28999999999996,298.3233333333333,,,313.18,315.995,307.86333333333334,311.76666666666665,300.385,305.395,294.49,211.34666666666666,307.825,210.32000000000002,302.505,298.21000000000004,306.1033333333333,304.26,304.57666666666665,286.59000000000003,296.375,288.95000000000005,292.26,294.21500000000003,298.70500000000004,304.245,319.56,320.76,316.78,,303.595,310.885,311.71,309.83500000000004,310.82,333.94,331.555,,,345.31,331.51,329.125,336.135,341.125,330.56666666666666,327.615,335.52,347.0566666666667,354.32,359.49666666666667,355.34666666666664,319.89666666666665,317.105,317.05333333333334,309.82000000000005,324.64,333.07,346.75,341.95,342.345,341.764,335.59666666666664,334.57,344.84666666666664,330.95,334.84999999999997,323.55999999999995,335.685,228.69,,,246.28500000000003,322.935,232.62666666666667,212.42666666666665,325.56,290.04499999999996,291.96000000000004,320.365,276.04,279.185,310.07500000000005,312.155,L8
2025-03-19 22:06:18+00:00,305.5733333333333,322.945,338.3233333333333,351.41,309.79999999999995,308.94,364.93,309.105,309.93,310.66999999999996,338.05333333333334,307.1,341.99,308.58666666666664,307.68,321.06,308.79999999999995,314.345,313.645,317.06666666666666,322.40333333333336,316.38,328.76,322.21999999999997,320.91333333333336,315.31666666666666,318.435,313.33500000000004,302.535,311.9675,303.65250000000003,285.46000000000004,297.2675,290.44,279.6066666666667,281.09000000000003,254.22,281.68,290.91999999999996,250.505,302.83666666666664,285.73,288.58666666666664,295.5133333333333,293.28999999999996,298.3233333333333,,,313.18,315.995,307.86333333333334,311.76666666666665,300.385,305.395,294.49,211.34666666666666,307.825,210.32000000000002,302.505,298.21000000000004,306.1033333333333,304.26,304.57666666666665,286.59000000000003,296.375,288.95000000000005,292.26,294.21500000000003,298.70500000000004,304.245,319.56,320.76,316.78,,301.71666666666664,308.57666666666665,310.1566666666667,309.83500000000004,310.82,333.94,330.3533333333333,,,345.31,340.945,333.29,333.9266666666667,341.125,330.56666666666666,332.69666666666666,335.52,347.0566666666667,353.24,359.49666666666667,355.34666666666664,326.1425,318.558,317.05333333333334,309.82000000000005,324.64,335.82,346.75,343.31,339.08666666666664,339.105,333.36,329.53,341.8425,329.8075,336.34999999999997,327.28,335.685,228.69,,,234.33666666666667,322.935,232.62666666666667,212.42666666666665,325.56,290.04499999999996,291.96000000000004,320.365,272.825,277.65000000000003,310.07500000000005,312.155,L9
2025-04-28 22:05:51+00:00,305.5733333333333,322.945,342.1675,352.495,309.79999999999995,308.94,373.07,309.105,309.93,310.66999999999996,338.05333333333334,307.1,341.99,308.58666666666664,307.68,321.06,308.79999999999995,314.345,313.645,317.06666666666666,322.40333333333336,316.38,328.76,322.21999999999997,320.91333333333336,315.31666666666666,318.435,313.33500000000004,302.535,311.9675,303.65250000000003,285.46000000000004,297.2675,290.44,279.6066666666667,281.09000000000003,254.22,281.68,290.91999999999996,250.505,302.83666666666664,285.73,288.58666666666664,295.5133333333333,293.28999999999996,298.3233333333333,,,313.18,315.995,307.86333333333334,311.76666666666665,300.385,305.395,294.49,211.4475,307.825,209.2475,302.505,261.62,306.1033333333333,304.26,304.57666666666665,286.59000000000003,296.375,288.95000000000005,292.26,294.21500000000003,298.70500000000004,304.245,319.56,320.76,316.78,,301.71666666666664,308.57666666666665,310.1566666666667,309.83500000000004,310.82,333.94,330.3533333333333,,,345.31,340.945,333.29,333.975,341.125,330.56666666666666,332.69666666666666,335.52,347.0566666666667,353.24,359.0775,354.025,326.884,316.15833333333336,318.675,309.82000000000005,324.64,337.9816666666666,346.75,342.8,339.08666666666664,337.94571428571425,333.36,329.53,341.252,329.956,335.365,327.28,335.4766666666667,228.69,,,234.33666666666667,322.935,233.305,212.615,325.56,290.04499999999996,291.96000000000004,320.365,272.825,277.65000000000003,310.07500000000005,312.155,L8
2025-05-06 22:06:06+00:00,305.41999999999996,319.91400000000004,342.1675,352.495,309.79999999999995,307.5,373.07,309.105,309.93,308.6233333333333,335.64250000000004,305.16333333333336,333.9075,304.83500000000004,304.39,317.30333333333334,306.28666666666663,313.2866666666667,312.4433333333333,312.145,318.51,310.04,323.685,319.2075,317.535,311.4975,307.36333333333334,307.49666666666667,291.3766666666667,310.9975,295.86,283.5833333333333,291.79249999999996,289.35249999999996,274.54,276.6675,245.905,279.40999999999997,289.3233333333333,251.13666666666666,299.6075,283.105,285.52,289.39,292.03,289.7175,,,308.85,318.41,306.27,313.72499999999997,291.7,293.7,285.7,211.2733333333333,304.3,208.93666666666664,299.67333333333335,244.265,306.1033333333333,304.26,295.0166666666667,283.49666666666667,293.20666666666665,286.1566666666667,292.90333333333336,293.41333333333336,297.18333333333334,303.80333333333334,319.56,314.2075,304.6,315.47,299.925,308.4475,309.4475,308.4433333333333,310.08,333.94,322.53499999999997,258.61,336.04,343.83500000000004,334.99666666666667,329.5,331.21,337.1166666666667,329.28999999999996,329.955,333.77666666666664,345.135,351.7625,354.59,349.65749999999997,318.39799999999997,307.76666666666665,313.27333333333337,305.1,318.1725,333.68,351.76,343.225,338.0433333333333,336.5214285714286,332.7075,329.7266666666667,335.29799999999994,329.5133333333333,334.604,323.1975,327.48,228.69,,,234.33666666666667,315.43333333333334,232.10666666666668,212.46333333333337,325.56,289.33,290.4266666666667,320.365,272.825,277.65000000000003,310.07500000000005,312.155,L9
