dates,nzd0244-0000,nzd0244-0001,nzd0244-0002,nzd0244-0003,nzd0244-0004,nzd0244-0005,nzd0244-0006,nzd0244-0007,nzd0244-0008,nzd0244-0009,nzd0244-0010,nzd0244-0011,nzd0244-0012,nzd0244-0013,nzd0244-0014,nzd0244-0015,nzd0244-0016,nzd0244-0017,nzd0244-0018,nzd0244-0019,nzd0244-0020,nzd0244-0021,nzd0244-0022,nzd0244-0023,nzd0244-0024,nzd0244-0025,nzd0244-0026,nzd0244-0027,nzd0244-0028,nzd0244-0029,nzd0244-0030,nzd0244-0031,nzd0244-0032,nzd0244-0033,nzd0244-0034,nzd0244-0035,nzd0244-0036,nzd0244-0037,nzd0244-0038,nzd0244-0039,nzd0244-0040,nzd0244-0041,nzd0244-0042,nzd0244-0043,nzd0244-0044,nzd0244-0045,nzd0244-0046,nzd0244-0047,nzd0244-0048,nzd0244-0049,nzd0244-0050,nzd0244-0051,nzd0244-0052,nzd0244-0053,nzd0244-0054,nzd0244-0055,nzd0244-0056,nzd0244-0057,nzd0244-0058,nzd0244-0059,nzd0244-0060,nzd0244-0061,nzd0244-0062,nzd0244-0063,nzd0244-0064,nzd0244-0065,nzd0244-0066,nzd0244-0067,nzd0244-0068,nzd0244-0069,nzd0244-0070,nzd0244-0071,nzd0244-0072,nzd0244-0073,nzd0244-0074,nzd0244-0075,nzd0244-0076,nzd0244-0077,nzd0244-0078,nzd0244-0079,nzd0244-0080,nzd0244-0081,nzd0244-0087,nzd0244-0088,nzd0244-0089,nzd0244-0090,nzd0244-0091,nzd0244-0082,nzd0244-0083,nzd0244-0084,nzd0244-0085,nzd0244-0086,satname
2023-03-22 22:06:16.808,430.15,264.594,234.775,263.4575,365.70714285714286,347.1977777777778,328.319,318.233,289.584,309.199,279.3809090909091,248.48000000000002,304.681,302.52454545454543,300.17600000000004,296.655,292.942,296.9490909090909,293.2,293.9723076923077,263.5233333333333,276.455,294.865,288.1609090909091,298.47125,341.046,327.394,320.9121428571429,320.63,315.9635714285714,320.52500000000003,318.91230769230776,313.65727272727275,308.4785714285714,307.25533333333334,305.67375,294.83,286.9546153846154,295.43142857142857,297.51214285714286,304.89500000000004,305.1542857142857,301.9153846153846,329.223,330.51,341.33222222222224,368.7366666666667,328.668,337.10400000000004,343.68857142857144,332.86384615384617,354.2225,330.92833333333334,337.805,328.3536363636363,330.4485714285714,329.47999999999996,328.15222222222224,330.50888888888886,333.69124999999997,325.1609090909091,316.36583333333334,332.74923076923073,330.81624999999997,328.415625,308.20750000000004,291.8109090909091,284.35111111111115,260.661,223.29333333333335,190.142,,,253.065,219.99499999999998,,,,,,,,223.3125,253.856875,270.53833333333336,271.388,293.1744444444445,,,207.20999999999995,192.63384615384615,210.451875,L8
2023-03-30 22:05:59.281,430.15,260.7590909090909,235.6222222222222,264.69111111111107,365.70714285714286,347.1977777777778,323.5672727272727,312.6872727272727,288.71181818181816,308.72636363636366,282.635,255.67384615384617,306.60818181818183,303.81333333333333,301.9372727272727,297.89272727272726,296.27181818181816,298.0708333333334,294.9242857142857,295.12071428571426,266.148,277.8122222222222,295.3463636363636,288.06750000000005,299.18,337.77,325.6518181818182,320.63933333333335,321.071875,316.2606666666667,320.41200000000003,318.3764285714286,313.2,308.2713333333333,307.055,305.42176470588237,294.60411764705884,286.88928571428573,295.286,297.74133333333333,304.636,304.8786666666666,302.18071428571426,327.50454545454545,329.19,337.54900000000004,368.7366666666667,328.668,337.10400000000004,343.68857142857144,332.86384615384617,354.2225,330.92833333333334,337.805,337.38666666666666,334.5866666666667,332.1309090909091,329.878,332.119,333.84777777777776,325.53416666666664,316.36769230769227,331.94714285714286,330.8023529411764,327.99352941176465,308.4392307692308,293.105,285.50600000000003,261.47818181818184,224.638,190.142,324.54,257.64,253.065,210.18666666666664,,,,,,,,222.10529411764705,253.40235294117647,269.85153846153844,272.19363636363636,294.232,,,207.20999999999995,192.63384615384615,210.451875,L9
2023-03-30 22:06:23.236,430.15,255.29416666666665,234.77400000000003,264.508,365.70714285714286,347.1977777777778,318.41333333333336,307.47583333333336,286.26916666666665,308.72636363636366,281.1523076923077,260.8335714285714,307.085,304.04692307692306,302.43,297.795,296.0725,297.66692307692307,295.214,294.84866666666665,266.5190909090909,277.554,295.26500000000004,287.3546153846154,299.15700000000004,334.64916666666664,323.7816666666667,319.92375,320.80294117647054,315.57375,319.95,317.58733333333333,312.1046153846154,307.763125,306.6452941176471,304.96333333333337,294.19888888888886,285.6673333333334,294.843125,297.694375,304.23875000000004,304.3225,302.028,325.3883333333333,326.94166666666666,333.95000000000005,368.7366666666667,328.668,337.10400000000004,345.10333333333335,332.86384615384617,354.2225,330.47538461538466,337.805,341.9607692307692,337.275,333.6583333333333,329.1118181818182,330.97272727272724,333.281,324.49,316.0657142857143,330.5733333333333,330.17555555555555,327.1633333333333,308.19714285714286,293.63000000000005,285.93363636363637,261.68,224.47090909090912,187.96,324.54,257.64,253.065,210.18666666666664,,,,,,,,220.71,252.66055555555556,269.01928571428573,272.4816666666666,294.67545454545456,,,207.20999999999995,192.63384615384615,210.451875,L9
2023-04-07 22:05:40.262,426.445,255.29416666666665,234.77400000000003,264.508,367.01125,348.79,316.78153846153845,307.47583333333336,286.99461538461543,308.85833333333335,282.19,259.26866666666666,306.89230769230767,304.23357142857145,302.70384615384614,297.71923076923076,295.9130769230769,297.6464285714286,295.75124999999997,294.84866666666665,266.5190909090909,277.554,295.26500000000004,287.3546153846154,299.15700000000004,334.64916666666664,323.7816666666667,319.92375,320.80294117647054,315.57375,321.7176470588235,318.625,313.53142857142853,308.3970588235294,307.43888888888887,305.7321052631579,294.4847368421053,286.716875,295.6117647058823,299.0576470588235,305.8982352941177,305.5970588235294,303.54375,326.46153846153845,326.94166666666666,334.03083333333336,367.006,330.2809090909091,338.16,346.4125,334.96785714285716,355.2053846153846,330.47538461538466,341.6453846153846,344.4764285714286,339.51,337.1938461538461,329.1118181818182,330.97272727272724,333.281,324.49,317.3566666666667,331.0025,330.17555555555555,327.1633333333333,308.19714285714286,293.63000000000005,285.93363636363637,261.68,224.47090909090912,187.96,346.74,257.64,253.065,210.18666666666664,,,,,,,,220.16526315789474,253.5715789473684,269.01928571428573,272.4816666666666,294.67545454545456,,,207.20999999999995,192.63384615384615,208.94941176470587,L8
2023-04-07 22:06:04.212,426.445,250.58846153846156,234.48454545454544,264.65909090909093,367.9411111111111,350.03363636363633,316.78153846153845,307.47583333333336,287.55642857142857,305.10076923076923,282.5146666666667,257.5925,306.13142857142856,304.146,302.6878571428571,297.3378571428571,295.4985714285714,297.348,295.75529411764705,294.29125,266.7808333333333,277.00636363636363,295.15769230769234,286.70285714285717,299.1781818181818,332.00384615384615,323.7816666666667,319.92375,320.80294117647054,315.57375,323.1433333333333,319.4688235294118,314.57466666666664,308.8922222222222,308.06368421052633,306.3515,294.68600000000004,287.5917647058824,296.2505555555556,300.0861111111111,307.3211111111111,306.65666666666664,304.82823529411763,327.3107142857143,326.94166666666666,333.8246153846154,365.3836363636364,331.55583333333334,338.9666666666667,345.48176470588237,336.71866666666665,353.6142857142857,331.03285714285715,342.02642857142854,344.274,338.88,340.1478571428571,329.1118181818182,330.97272727272724,335.35636363636365,324.49,318.410625,331.31823529411764,331.6436842105263,327.1633333333333,308.19714285714286,294.66571428571433,285.93363636363637,261.68,224.47090909090912,187.96,346.74,257.64,253.065,210.18666666666664,,,,,,,,219.6065,254.2775,269.628,272.4816666666666,294.67545454545456,,,207.20999999999995,192.63384615384615,207.54222222222222,L8
2023-04-23 22:05:33.182,407.25750000000005,250.58846153846156,234.48454545454544,264.65909090909093,367.9411111111111,350.03363636363633,305.28999999999996,298.11199999999997,287.55642857142857,302.5781818181818,286.54846153846154,261.5085714285714,306.2041666666667,305.35538461538465,305.3616666666667,299.87583333333333,297.97166666666664,299.0015384615385,296.3453333333334,294.96785714285716,267.4045454545454,274.7183333333333,293.7,284.745,298.527,332.00384615384615,323.7816666666667,320.65399999999994,322.3093333333333,316.1806666666667,324.37,320.4125,315.67928571428575,309.65235294117645,308.7661111111111,302.0921052631579,288.71736842105264,284.31,294.56,298.3647368421053,305.57842105263154,304.92052631578946,303.09722222222223,323.69466666666665,323.4046153846154,329.84857142857146,353.713,317.16,324.5790909090909,335.676875,329.25071428571425,345.59384615384613,328.12642857142856,333.4646153846154,341.698125,338.18117647058824,342.1230769230769,330.062,331.668,336.711,325.3566666666666,316.879375,331.31823529411764,331.315,326.99529411764706,307.8346153846154,292.94076923076926,286.11333333333334,261.3627272727272,224.329,187.96,346.74,257.64,253.065,210.18666666666664,,,,,,,,216.72947368421052,252.24526315789473,269.0885714285714,270.21181818181816,291.838,,,207.20999999999995,195.30909090909088,205.629375,L8
2023-04-23 22:05:57.137,407.25750000000005,250.58846153846156,234.48454545454544,264.65909090909093,367.9411111111111,350.03363636363633,305.28999999999996,298.11199999999997,287.55642857142857,302.5781818181818,286.54846153846154,261.5085714285714,306.2041666666667,305.35538461538465,305.3616666666667,299.87583333333333,297.97166666666664,299.0015384615385,296.3453333333334,294.96785714285716,267.4045454545454,270.45846153846156,293.7,284.745,298.527,332.00384615384615,323.7816666666667,320.65399999999994,322.3093333333333,316.1806666666667,324.37,320.4125,315.67928571428575,309.65235294117645,308.7661111111111,299.98249999999996,286.77450000000005,281.1768421052632,292.8965,296.62,303.837,303.2365,301.4336842105263,320.384375,320.10714285714283,326.17199999999997,346.5281818181818,313.10083333333336,320.47583333333336,332.1929411764706,326.138,341.6742857142857,325.082,330.39142857142855,339.2270588235294,335.4133333333333,342.1230769230769,330.062,331.668,336.711,325.3566666666666,315.00529411764705,331.31823529411764,329.40473684210525,325.055,305.70214285714286,291.1307142857143,286.11333333333334,260.4216666666667,224.329,187.96,346.74,257.64,253.065,210.18666666666664,,,,,,,,215.01399999999998,249.823,266.87333333333333,268.74499999999995,289.78818181818184,,,207.20999999999995,195.30909090909088,205.629375,L8
2023-05-25 22:05:20.631,397.4966666666667,231.17307692307693,233.9609090909091,265.57454545454544,363.84250000000003,359.0533333333333,298.40636363636366,291.2288888888889,286.01307692307694,298.86454545454546,289.99083333333334,265.07615384615383,303.385,304.3146153846154,303.8175,298.8383333333333,297.53000000000003,298.87076923076927,296.144,294.72214285714284,267.47090909090906,269.4741666666667,294.36999999999995,284.2709090909091,298.4177777777778,326.5392307692308,319.2716666666667,318.3528571428572,322.3414285714286,314.31928571428574,324.055,319.9786666666667,314.7553846153846,308.839375,308.24,300.1257894736842,285.8857894736842,279.555,291.9463157894737,295.7247368421053,303.6,302.34263157894736,300.87388888888887,319.02200000000005,318.8507692307692,325.0371428571429,341.9375,308.6375,316.7183333333333,331.2422222222222,323.8392857142857,339.35846153846154,321.4928571428572,327.75642857142856,338.84625000000005,333.5594117647059,342.4130769230769,329.97444444444443,332.28799999999995,337.647,328.90999999999997,316.495625,329.59235294117644,329.3194444444444,324.68470588235294,306.95,292.46769230769235,290.81888888888886,261.2069230769231,225.08545454545455,187.96,346.74,257.64,253.065,210.18666666666664,,,,,,,,212.2563157894737,250.5957894736842,264.7092857142857,268.61545454545455,291.4718181818182,,,207.20999999999995,194.9922222222222,202.84428571428572,L8
2023-05-25 22:05:44.594,397.4966666666667,227.9335714285714,233.24583333333337,265.7133333333333,352.2366666666667,359.0533333333333,296.3566666666667,288.096,283.94142857142856,295.52833333333336,287.91692307692307,261.5042857142857,301.3723076923077,303.4407142857143,302.58846153846156,297.96230769230766,296.6284615384615,298.14428571428573,295.97562500000004,294.2613333333333,267.86999999999995,269.4741666666667,294.6083333333333,282.9458333333333,297.923,324.71500000000003,318.3015384615385,317.6626666666667,322.3414285714286,314.31928571428574,324.055,319.9786666666667,314.7553846153846,308.2352941176471,307.7111111111111,300.0,286.043,278.62,291.6915,295.55,303.4245,301.9415,300.7905263157895,316.870625,317.1171428571428,322.8933333333334,338.04615384615386,307.66153846153844,316.3146153846154,330.3663157894737,323.6053333333333,337.82428571428574,320.982,327.534,338.4517647058824,332.0877777777778,341.33785714285716,328.861,331.7890909090909,337.1781818181818,329.1091666666667,316.8564705882353,329.3722222222222,329.3694736842105,325.115,307.6653333333333,294.7221428571429,294.658,261.8507142857143,225.53666666666666,187.96,346.74,257.64,253.065,210.18666666666664,,,,,,,,211.419,250.141,264.66866666666664,269.27166666666665,292.7141666666667,,,207.20999999999995,194.9922222222222,202.84428571428572,L8
2023-06-02 22:05:29.872,397.4966666666667,227.9335714285714,230.08615384615388,263.2476923076923,339.02200000000005,359.0533333333333,296.3566666666667,288.096,279.5933333333333,289.82,287.91692307692307,257.4306666666667,301.3723076923077,303.4407142857143,302.58846153846156,297.96230769230766,296.6284615384615,298.14428571428573,295.97562500000004,294.2613333333333,267.86999999999995,265.2576923076923,294.6083333333333,282.9458333333333,297.923,324.71500000000003,318.3015384615385,313.35812500000003,317.76733333333334,310.19800000000004,324.055,319.9786666666667,314.7553846153846,308.2352941176471,307.7111111111111,300.0,286.043,278.62,291.6915,295.55,303.4245,301.9415,300.7905263157895,313.20000000000005,313.268,322.8933333333334,332.6557142857143,307.66153846153844,316.3146153846154,330.3663157894737,323.6053333333333,337.82428571428574,320.982,327.534,338.4517647058824,332.0877777777778,341.33785714285716,328.861,331.7890909090909,337.1781818181818,329.1091666666667,316.8564705882353,329.3722222222222,329.3694736842105,325.115,307.6653333333333,294.7221428571429,294.658,261.8507142857143,225.53666666666666,187.96,346.74,257.64,253.065,210.18666666666664,,,,,,,,211.419,250.141,264.66866666666664,269.27166666666665,292.7141666666667,,,207.20999999999995,194.9922222222222,202.84428571428572,L9
2023-06-02 22:05:53.830,397.4966666666667,227.9335714285714,227.07928571428573,260.9592857142857,327.6809090909091,359.0533333333333,296.3566666666667,288.096,275.444375,284.1171428571428,287.91692307692307,253.6025,301.3723076923077,303.4407142857143,302.58846153846156,297.96230769230766,296.6284615384615,298.14428571428573,295.97562500000004,294.2613333333333,267.86999999999995,265.2576923076923,294.6083333333333,282.9458333333333,297.923,324.71500000000003,318.3015384615385,313.35812500000003,317.76733333333334,310.19800000000004,324.055,319.9786666666667,314.7553846153846,308.2352941176471,307.7111111111111,300.0,286.043,278.62,291.6915,295.55,303.4245,301.9415,300.7905263157895,309.3422222222223,309.09125,322.8933333333334,327.48133333333334,307.66153846153844,316.3146153846154,330.3663157894737,323.6053333333333,337.82428571428574,320.982,327.534,338.4517647058824,332.0877777777778,341.33785714285716,328.861,331.7890909090909,337.1781818181818,329.1091666666667,316.8564705882353,329.3722222222222,329.3694736842105,325.115,307.6653333333333,294.7221428571429,294.658,261.8507142857143,225.53666666666666,187.96,346.74,257.64,253.065,210.18666666666664,,,,,,,,211.419,250.141,264.66866666666664,269.27166666666665,292.7141666666667,,,207.20999999999995,194.9922222222222,202.84428571428572,L9
2023-06-10 22:05:27.865,389.35,227.9335714285714,227.07928571428573,260.9592857142857,327.6809090909091,359.0533333333333,296.3566666666667,288.096,275.444375,284.1171428571428,287.91692307692307,253.6025,300.3507142857143,303.9853333333333,302.3557142857143,298.0214285714286,297.8728571428572,298.69733333333335,296.1617647058824,294.05375,269.3961538461538,265.2576923076923,294.11692307692306,282.54,298.2872727272727,322.88866666666667,317.11357142857145,311.37470588235294,315.1575,308.37624999999997,322.10529411764713,317.859375,314.7942857142857,307.62055555555554,307.65736842105264,300.13714285714286,286.61809523809524,277.88800000000003,291.52571428571434,296.10571428571427,303.33000000000004,301.9761904761905,300.60749999999996,309.78578947368425,309.09125,323.42625000000004,327.48133333333334,307.66153846153844,316.3146153846154,330.3663157894737,323.6053333333333,337.82428571428574,320.48062500000003,327.18,337.8238888888889,332.5236842105263,340.242,327.76363636363635,331.1975,336.70166666666665,328.92923076923074,316.795,329.3310526315789,329.31899999999996,324.56684210526316,308.04812499999997,295.3353333333334,294.76454545454544,262.79200000000003,226.32923076923078,186.27714285714288,346.74,257.64,253.065,210.18666666666664,,,,,,,,210.5195238095238,250.08666666666664,264.8125,269.8538461538461,293.72153846153844,,,207.20999999999995,194.9922222222222,202.84428571428572,L8
2023-06-10 22:05:51.824,382.31000000000006,225.66066666666666,227.07928571428573,260.9592857142857,327.6809090909091,359.0533333333333,296.3566666666667,288.096,275.444375,284.1171428571428,287.1542857142857,252.81529411764703,298.94733333333335,302.976875,301.728,297.694,297.186,298.45750000000004,295.93,293.7176470588235,269.73785714285714,265.2576923076923,293.43642857142856,281.81642857142856,298.24666666666667,321.058125,315.7993333333333,309.5138888888889,312.64941176470586,306.59235294117644,319.72222222222223,315.79294117647055,313.7006666666667,306.9721052631579,307.334,300.1445454545455,287.00772727272727,277.0857142857143,291.0,296.37045454545455,303.1463636363637,301.7359090909091,300.3438095238095,308.9125,309.09125,323.42625000000004,327.48133333333334,308.00857142857143,316.3146153846154,330.3663157894737,323.6053333333333,337.82428571428574,319.8805882352941,326.6876470588236,337.1321052631579,331.28200000000004,338.63625,326.6741666666666,330.5,335.9369230769231,328.2142857142857,316.6342105263158,328.977,329.12523809523805,323.97950000000003,308.0947058823529,295.62375000000003,294.4508333333333,263.38625,226.4492857142857,186.27714285714288,346.74,257.64,253.065,210.18666666666664,,,,,,,,209.51954545454544,249.8659090909091,264.7535294117647,270.1942857142857,294.33,,,207.20999999999995,194.9922222222222,202.84428571428572,L8
2023-06-18 22:05:21.666,382.31000000000006,225.66066666666666,223.70933333333335,258.63,317.92333333333335,359.0533333333333,296.3566666666667,288.096,271.4335294117647,279.09666666666664,287.1542857142857,252.81529411764703,298.94733333333335,302.976875,301.728,297.694,297.186,298.45750000000004,295.93,293.7176470588235,269.73785714285714,265.2576923076923,293.43642857142856,281.81642857142856,298.24666666666667,321.058125,315.7993333333333,309.5138888888889,312.64941176470586,306.59235294117644,319.72222222222223,315.79294117647055,313.7006666666667,306.9721052631579,307.334,300.1445454545455,287.00772727272727,277.0857142857143,291.0,296.37045454545455,303.1463636363637,301.7359090909091,300.3438095238095,308.9125,309.09125,323.42625000000004,327.48133333333334,308.00857142857143,316.3146153846154,330.3663157894737,323.6053333333333,337.82428571428574,319.8805882352941,326.6876470588236,337.1321052631579,331.28200000000004,338.63625,326.6741666666666,330.5,335.9369230769231,328.2142857142857,316.6342105263158,328.977,329.12523809523805,323.97950000000003,308.0947058823529,295.62375000000003,294.4508333333333,263.38625,226.4492857142857,186.27714285714288,346.74,257.64,253.065,210.18666666666664,,,,,,,,209.51954545454544,249.8659090909091,264.7535294117647,270.1942857142857,294.33,,,207.20999999999995,194.9922222222222,202.84428571428572,L9
2023-07-28 22:05:50.970,382.31000000000006,195.35363636363635,222.9746153846154,257.6261538461539,295.96888888888884,354.03833333333324,278.8122222222222,279.2825,266.05,273.6030769230769,291.72166666666664,256.70733333333334,299.71153846153845,302.36642857142857,301.63846153846157,296.6569230769231,296.7846153846154,298.2721428571429,295.84,294.36133333333333,269.5083333333333,258.1925,292.88916666666665,277.13,298.471,310.865,311.5981818181818,298.64933333333335,302.5228571428571,298.3228571428572,316.0793333333333,318.2823076923077,314.3172727272727,307.92400000000004,308.003125,300.4511111111111,286.12611111111113,275.19176470588235,291.15722222222223,297.6255555555556,303.635,301.9777777777778,300.9929411764706,301.3152631578947,297.2366666666667,316.9857142857143,313.445,309.06,316.7309090909091,322.8006666666667,325.18615384615384,330.2266666666667,309.7376923076923,327.15400000000005,338.38823529411764,331.46833333333336,339.67357142857145,328.227,331.4190909090909,338.01909090909095,329.39000000000004,316.7823529411765,326.000625,325.5941176470588,318.016875,308.64933333333335,295.38714285714286,296.01599999999996,262.8857142857143,228.79250000000002,186.27714285714288,346.74,257.64,,190.57,,,,,,,,205.68388888888887,248.1927777777778,256.9023076923077,269.48499999999996,293.48083333333335,,,,185.61999999999998,197.484,L8
2023-07-28 22:06:14.924,382.31000000000006,193.99833333333333,223.10071428571428,258.17357142857145,291.935,342.1728571428571,277.45500000000004,276.03444444444443,264.7675,271.70714285714286,289.02923076923076,254.00625,294.31928571428574,298.6806666666667,301.63846153846157,292.3,293.99071428571426,297.09600000000006,295.2564705882353,293.635625,269.04923076923075,258.8192307692308,292.4307692307692,276.5781818181818,297.5427272727273,311.25692307692304,311.97333333333336,299.55562499999996,303.7133333333333,298.52933333333334,315.58875,317.4278571428572,313.19916666666666,307.66,307.5341176470588,300.18631578947367,286.34789473684214,274.81111111111113,291.0847368421053,297.4478947368421,303.37315789473683,301.68631578947367,300.8377777777778,301.3152631578947,297.2366666666667,315.79799999999994,313.445,308.5546153846154,316.8058333333333,322.54062500000003,325.15785714285715,329.9538461538462,310.295,327.175,337.9894444444444,331.57736842105265,339.15400000000005,327.6327272727272,331.58916666666664,337.8933333333334,329.8523076923077,317.72111111111116,326.4005882352941,325.8944444444444,318.7117647058824,309.2925,297.308,296.50454545454545,263.79266666666666,232.42076923076925,186.27714285714288,395.63000000000005,350.96500000000003,341.15,190.57,319.91,,,,,,,204.88684210526316,247.64368421052635,257.4142857142857,270.25384615384615,294.4484615384616,,,,185.61999999999998,197.484,L8
2023-08-05 22:05:47.142,382.31000000000006,194.01384615384615,223.27733333333333,259.03333333333336,288.87,333.3425,276.72818181818184,274.554,263.83235294117645,270.24733333333336,286.8328571428571,251.66823529411764,289.718,297.13,299.90999999999997,288.5833333333333,292.1793333333333,296.29125,294.79999999999995,293.03470588235297,268.6342857142857,259.5392857142857,291.92785714285714,275.4116666666667,297.01166666666666,311.0,311.21000000000004,300.09882352941173,304.560625,298.61625000000004,319.25882352941176,320.31733333333335,315.52461538461534,309.5329411764706,308.8522222222222,302.0085,287.506,274.81111111111113,291.0847368421053,297.4478947368421,303.37315789473683,301.68631578947367,300.8377777777778,301.3152631578947,297.2366666666667,315.79799999999994,313.445,308.5546153846154,316.8058333333333,322.54062500000003,325.15785714285715,329.9538461538462,310.295,327.175,337.9894444444444,331.57736842105265,340.400625,327.6408333333333,335.2992307692308,338.9153846153846,333.3078571428572,319.8384210526316,328.1716666666667,326.9131578947368,320.33833333333337,312.28470588235297,297.124375,295.37333333333333,263.79375,233.83928571428575,188.30625,414.735,378.1433333333334,332.32,190.57,319.91,,,,,,,203.6945,248.48250000000002,257.78933333333333,270.60785714285714,294.59214285714285,,,,185.61999999999998,197.484,L9
2023-08-21 22:05:52.129,382.31000000000006,194.05384615384617,222.5006666666667,260.62,286.4941666666667,326.9955555555555,276.68,272.9236363636364,263.83235294117645,270.24733333333336,286.8328571428571,252.22125,285.935,296.44625,296.6928571428571,285.5225,290.19375,295.574705882353,297.4605882352941,293.039375,272.8007692307692,258.2853846153846,292.54,275.30692307692306,296.8876923076923,310.59599999999995,310.8757142857143,301.55875,305.4653333333333,301.5713333333333,322.8564705882353,321.69250000000005,316.26785714285717,311.7158823529412,310.2329411764706,304.4815789473684,293.2021052631579,276.4866666666667,293.14166666666665,299.34,305.32444444444445,304.03111111111116,303.9958823529412,301.3615,297.15125,312.8813333333334,306.63571428571424,310.61,316.87833333333333,325.0506666666667,328.32,328.35857142857145,312.73923076923074,330.022,341.25470588235294,334.6982352941177,342.94375,327.6408333333333,336.9307692307693,342.10714285714283,336.1633333333333,324.1778947368421,330.68882352941176,330.09722222222223,324.60941176470584,317.569375,308.35533333333336,298.32454545454544,266.8014285714286,233.83928571428575,188.30625,422.76800000000003,387.055,329.7033333333333,190.57,319.91,,,,,,,203.17736842105262,247.5278947368421,259.9742857142857,272.97769230769234,298.2653846153846,,,,185.61999999999998,194.95625,L9
2023-08-21 22:06:16.088,382.31000000000006,193.95928571428573,222.819375,260.98125,284.38153846153847,321.763,276.4569230769231,271.415,263.1822222222222,269.29812499999997,284.8873333333333,250.11470588235292,282.52352941176474,294.2594117647059,292.47333333333336,282.78882352941173,288.2188235294118,294.81444444444446,296.90055555555557,292.36352941176466,271.59285714285716,258.725,291.9992857142857,275.03285714285715,296.5442857142857,310.166875,310.42600000000004,301.8794117647059,304.72375,301.61,324.6983333333334,322.7994117647059,316.776,311.5711111111111,310.18055555555554,304.5875,293.056,275.55263157894734,292.8173684210526,298.8894736842105,304.8926315789474,303.5457894736842,303.67777777777775,301.36333333333334,297.0258823529412,310.750625,305.51733333333334,309.5664285714286,316.0392307692308,323.033125,327.98333333333335,326.8926666666667,312.82785714285717,329.174375,340.1094444444444,334.6982352941177,342.94375,327.6408333333333,338.8878571428572,344.836,338.68375000000003,325.9625,332.5311111111111,331.77,326.9183333333333,318.74352941176465,314.245,298.32454545454544,266.8014285714286,233.83928571428575,188.30625,428.1616666666667,392.512,328.5125,190.57,319.91,,,,,,,204.35549999999998,248.603,260.02066666666667,272.95142857142855,298.4192857142857,,,,185.61999999999998,194.95625,L9
2023-08-29 22:06:02.142,382.31000000000006,193.55800000000002,222.78058823529412,261.2505882352941,282.305,316.78363636363633,275.59857142857146,270.2269230769231,262.5105263157895,268.13117647058823,283.039375,248.23333333333332,279.3311111111111,291.42333333333335,288.208125,280.1483333333333,286.15722222222223,293.5289473684211,296.3,291.63666666666666,270.5586666666667,259.1186666666666,291.4886666666667,273.75600000000003,295.57399999999996,309.4235294117647,310.42600000000004,301.8794117647059,308.28705882352943,305.23764705882354,326.7194736842105,324.0016666666667,318.579375,313.1121052631579,311.05631578947373,305.4971428571429,293.29571428571427,277.264,291.91549999999995,298.42199999999997,304.107,302.75,303.03789473684213,300.3940909090909,296.5494444444445,308.5170588235294,304.43,308.04866666666663,314.1671428571429,321.14941176470586,326.11875,325.18875,311.4413333333333,327.7617647058824,338.83631578947364,332.7216666666667,340.84294117647056,325.72230769230765,336.84066666666666,342.41125,339.44882352941175,326.07666666666665,332.70105263157893,332.166,326.6121052631579,321.26666666666665,317.8535294117647,298.32454545454544,266.25466666666665,232.5926666666667,188.30625,428.1616666666667,392.512,328.5125,207.74,319.91,217.99,184.16,,,,,204.38857142857142,248.96619047619046,260.02066666666667,272.95142857142855,298.4192857142857,,,,185.61999999999998,194.14444444444445,L8
2023-08-29 22:06:26.093,382.31000000000006,192.92687500000002,222.5338888888889,261.1788888888889,280.358,312.3125,274.20399999999995,268.7457142857143,261.7375,266.93944444444446,281.0847058823529,246.4715789473684,276.3384210526316,288.78736842105263,284.2605882352941,277.6957894736842,283.73894736842107,292.104,295.6375,290.7552631578947,269.32375,259.3375,290.94124999999997,272.41875,294.583125,308.495,309.63625,301.0494444444444,311.30333333333334,307.2583333333333,328.45950000000005,325.0031578947369,320.0523529411765,314.33450000000005,311.767,306.2663636363636,293.61318181818183,279.3904761904762,291.0204761904762,297.84476190476187,303.197619047619,301.8757142857143,302.321,299.42782608695654,296.0263157894737,306.45166666666665,303.28882352941173,306.520625,312.34599999999995,319.355,324.36764705882354,323.50529411764705,309.9675,326.34333333333336,337.5665,330.8347368421053,338.88388888888886,323.78928571428565,334.87125,340.1470588235294,340.0266666666667,326.7754545454546,332.784,332.47714285714284,327.898,322.3842105263158,320.9466666666667,298.32454545454544,265.363125,232.5926666666667,188.30625,428.1616666666667,392.512,328.5125,207.74,319.91,217.99,184.16,,,,,204.29409090909093,249.1340909090909,260.02066666666667,272.95142857142855,298.4192857142857,,,,185.61999999999998,193.28799999999998,L8
