dates,satname,nzd0482-0000,nzd0482-0001,nzd0482-0002,nzd0482-0003,nzd0482-0004,nzd0482-0005,nzd0482-0006,nzd0482-0007,nzd0482-0008,nzd0482-0009,nzd0482-0010,nzd0482-0011,nzd0482-0012,nzd0482-0013,nzd0482-0014,nzd0482-0015,nzd0482-0016,nzd0482-0017,nzd0482-0018,nzd0482-0019,nzd0482-0020,nzd0482-0021,nzd0482-0022,nzd0482-0023,nzd0482-0024,nzd0482-0025,nzd0482-0028,nzd0482-0029,nzd0482-0030,nzd0482-0031,nzd0482-0032,nzd0482-0033,nzd0482-0034,nzd0482-0035,nzd0482-0036,nzd0482-0037,nzd0482-0038,nzd0482-0039,nzd0482-0040,nzd0482-0041,nzd0482-0042,nzd0482-0043,nzd0482-0044,nzd0482-0045,nzd0482-0046,nzd0482-0047,nzd0482-0048,nzd0482-0049,nzd0482-0050,nzd0482-0051,nzd0482-0052,nzd0482-0053,nzd0482-0054,nzd0482-0055,nzd0482-0056,nzd0482-0057,nzd0482-0062,nzd0482-0063,nzd0482-0064,nzd0482-0065,nzd0482-0066,nzd0482-0067,nzd0482-0068,nzd0482-0069,nzd0482-0070,nzd0482-0071,nzd0482-0072,nzd0482-0073,nzd0482-0074,nzd0482-0075,nzd0482-0076,nzd0482-0077,nzd0482-0078,nzd0482-0079,nzd0482-0080,nzd0482-0081,nzd0482-0082,nzd0482-0083,nzd0482-0084,nzd0482-0085,nzd0482-0086,nzd0482-0087,nzd0482-0088,nzd0482-0089,nzd0482-0090,nzd0482-0091,nzd0482-0092,nzd0482-0093,nzd0482-0094,nzd0482-0095,nzd0482-0096,nzd0482-0097,nzd0482-0098,nzd0482-0099,nzd0482-0100,nzd0482-0101,nzd0482-0102,nzd0482-0103,nzd0482-0104,nzd0482-0105,nzd0482-0106,nzd0482-0107,nzd0482-0108,nzd0482-0109,nzd0482-0110,nzd0482-0111,nzd0482-0112,nzd0482-0113,nzd0482-0114,nzd0482-0115,nzd0482-0116,nzd0482-0117,nzd0482-0118,nzd0482-0119,nzd0482-0120,nzd0482-0121,nzd0482-0122,nzd0482-0123,nzd0482-0124,nzd0482-0125,nzd0482-0126,nzd0482-0127,nzd0482-0128,nzd0482-0129,nzd0482-0130,nzd0482-0131,nzd0482-0132,nzd0482-0133,nzd0482-0134,nzd0482-0135,nzd0482-0136,nzd0482-0137,nzd0482-0138,nzd0482-0139,nzd0482-0140,nzd0482-0141,nzd0482-0142,nzd0482-0143,nzd0482-0144,nzd0482-0145,nzd0482-0146,nzd0482-0147,nzd0482-0148,nzd0482-0149,nzd0482-0150,nzd0482-0058,nzd0482-0059,nzd0482-0060,nzd0482-0061,nzd0482-0026,nzd0482-0027
2013-07-07 22:16:11.966000,L8,,,,,,286.54,275.37,279.60,278.97,283.26,291.64,293.11,285.80,312.28,312.68,304.02,277.93,,,294.36,308.38,310.94,316.56,314.41,316.87,303.42,308.19,307.47,312.83,303.41,313.22,318.35,310.56,316.55,309.28,294.84,314.44,304.46,283.68,315.05,314.13,305.73,268.86,,,,279.75,288.04,299.07,309.79,313.03,311.17,301.84,303.01,313.93,269.47,305.99,310.79,303.91,314.50,313.90,318.34,325.24,315.66,302.26,319.72,287.13,275.66,302.69,324.80,298.74,318.33,,305.61,331.27,300.45,336.14,332.44,313.79,293.02,303.65,324.95,337.71,283.72,326.09,335.73,333.29,333.80,344.37,348.33,337.68,344.58,351.13,350.15,349.25,343.89,304.48,340.17,348.12,348.85,341.12,295.32,326.22,337.23,326.51,333.09,348.55,350.79,355.44,354.22,346.68,353.53,360.04,347.63,327.37,,,359.07,383.76,354.03,341.87,322.49,329.85,332.71,361.84,341.12,345.83,331.48,370.46,370.68,366.28,345.22,360.16,353.47,353.41,358.60,361.10,367.17,363.88,365.35,364.64,362.06,383.48,372.09,382.08,,320.31,318.99,304.44,302.27,306.16
2013-07-07 22:16:35.929000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,291.43,296.55,286.61,286.49,275.36,308.06,289.43,304.31,300.16,289.09,307.97,298.09,280.01,304.68,303.02,300.06,,,,,,281.95,294.98,305.47,306.85,303.71,288.13,288.75,284.07,262.68,298.47,294.19,293.98,307.94,307.55,310.73,284.35,300.82,294.71,308.23,270.78,,,,,,,294.59,306.46,294.59,312.73,289.68,297.44,287.40,295.00,303.46,313.97,278.05,310.78,330.40,321.89,314.28,333.72,332.88,327.23,310.29,312.46,332.64,336.16,296.22,301.03,327.09,325.73,326.66,323.91,286.59,300.23,316.57,316.00,317.06,305.80,307.17,314.24,340.42,336.00,345.09,345.96,336.65,260.15,,,,,328.13,331.14,307.56,322.75,325.65,320.40,331.99,329.34,324.13,319.64,337.72,350.04,308.48,313.88,336.42,330.51,331.91,349.89,357.86,356.88,355.61,356.20,339.24,372.70,364.09,376.98,,310.31,309.47,296.91,,283.94
2013-07-14 22:22:22.423000,L8,,,,,,,,292.80,289.18,300.09,308.16,302.63,302.95,319.84,315.15,314.02,306.86,302.64,296.04,290.70,301.88,296.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.94,308.33,306.73,303.72,315.04,302.87,302.84,303.45,305.06,308.70,304.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-23 22:16:10.674000,L8,,,,,285.34,286.37,290.25,296.64,297.18,306.80,319.17,314.16,328.89,342.35,343.06,334.97,335.64,330.64,332.57,323.14,327.91,328.86,332.45,306.49,329.05,324.39,318.78,304.51,336.16,301.42,317.23,317.23,324.05,319.59,323.60,300.23,328.62,320.11,281.37,318.89,319.31,309.83,263.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.20,331.27,298.67,340.37,344.40,340.65,295.13,308.83,317.53,338.61,282.42,323.58,341.50,343.42,347.91,349.07,352.92,345.21,349.96,350.31,349.61,351.91,349.60,305.98,351.63,352.37,351.77,337.84,291.36,315.68,340.06,338.39,334.47,345.83,351.84,359.63,354.84,349.21,355.53,356.77,356.56,367.60,357.06,357.35,354.91,350.22,351.76,343.70,316.28,332.74,366.38,367.27,364.16,360.07,362.64,380.56,383.80,370.51,359.16,364.95,357.60,360.66,360.62,360.11,370.98,361.45,359.01,361.23,358.68,388.15,373.35,387.68,,,,,317.24,315.67
2013-07-23 22:16:34.633000,L8,,,,,285.56,286.62,290.84,296.88,297.64,307.17,319.46,314.50,329.23,342.76,343.36,335.21,335.90,331.03,333.12,323.46,328.40,329.15,332.94,307.38,329.45,324.59,318.93,304.68,336.49,301.79,317.34,317.44,326.39,319.50,323.78,300.35,328.98,320.18,281.82,319.00,319.51,310.22,264.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.42,331.81,299.12,340.56,345.43,340.73,295.30,309.08,317.69,338.62,283.18,324.12,341.89,343.71,348.48,349.40,353.39,345.58,350.29,350.62,349.80,352.30,349.67,306.24,352.05,352.50,352.13,338.26,291.85,315.86,340.39,338.93,334.54,346.20,352.68,359.95,355.14,349.39,355.74,357.14,356.75,367.93,357.27,357.82,355.43,350.26,352.16,343.98,316.94,333.05,366.84,367.68,364.29,359.96,363.09,381.03,383.98,370.66,359.80,365.05,357.72,361.22,360.55,359.79,371.19,361.68,359.19,361.10,358.90,387.96,373.45,387.58,,,,,317.59,315.86
2013-08-31 22:22:26.282000,L8,295.95,312.39,317.60,314.82,310.72,308.26,314.98,315.55,317.89,321.73,318.92,324.12,330.77,349.80,339.83,340.48,346.44,354.74,325.93,368.26,331.77,376.30,320.05,313.33,317.82,308.78,307.27,309.67,308.43,305.55,363.28,371.98,367.56,307.72,308.32,295.14,310.15,347.22,329.37,334.00,343.16,347.55,293.42,348.56,357.45,353.03,295.10,295.41,319.98,323.51,352.76,307.94,309.32,308.39,312.27,306.25,309.64,329.89,335.22,316.40,313.44,315.72,303.59,316.72,311.55,314.51,313.29,307.06,308.58,317.63,312.29,315.25,315.02,348.14,354.67,317.57,318.94,326.83,344.89,307.27,333.12,322.99,317.93,318.45,334.90,324.72,334.26,326.61,336.99,339.93,338.71,344.95,343.20,338.60,342.40,333.92,321.46,350.46,356.24,355.94,347.62,321.68,329.69,349.89,339.83,334.06,339.66,345.09,355.18,350.52,343.91,345.45,348.72,348.43,355.10,349.54,343.98,346.10,348.78,347.92,349.64,357.50,358.21,356.52,354.67,352.88,355.53,363.57,372.34,362.30,355.42,346.83,347.52,343.44,345.88,348.50,353.66,365.33,349.98,351.78,351.85,352.02,370.62,356.64,371.65,311.84,329.13,325.13,312.61,304.30,305.47
2013-09-16 22:22:21.348000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.74,303.19,341.03,285.91,300.13,,,,,,,,,376.23,274.03,311.94,299.80,290.12,298.02,307.70,320.43,326.82,388.68,392.49,376.52,345.86,305.38,294.84,298.48,292.40,308.43,313.57,314.51,309.76,313.66,302.82,307.92,298.85,293.37,303.15,310.99,319.75,308.55,313.05,319.94,323.65,325.21,379.50,,,,,333.80,318.74,319.53,334.46,325.81,326.14,324.69,332.64,339.30,333.65,331.35,340.26,393.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.05,310.92,316.98,306.86,,
2013-09-25 22:16:04.975000,L8,299.80,310.64,322.08,320.29,309.02,311.55,312.40,309.57,314.20,320.46,319.97,320.87,326.00,345.49,331.32,344.34,323.69,362.43,322.82,321.69,323.21,320.22,317.19,312.87,311.56,296.85,301.07,306.95,314.22,306.54,315.35,313.47,305.56,321.41,310.62,295.19,305.05,301.37,294.43,384.80,,,340.82,341.86,324.87,317.15,302.61,336.88,321.06,325.55,328.12,306.75,304.86,295.19,306.41,306.57,304.50,307.09,304.98,308.47,310.60,311.87,308.17,313.10,306.56,303.07,302.12,301.66,303.16,310.54,314.45,312.64,310.05,321.15,322.53,319.06,314.99,316.88,325.12,301.58,313.82,313.34,319.05,316.04,330.88,330.84,323.36,326.01,337.23,334.46,325.50,328.90,332.86,335.19,336.85,323.25,322.27,332.11,346.19,347.87,347.24,315.63,321.91,344.50,339.47,335.05,338.75,340.72,341.81,338.83,338.71,337.38,340.39,344.37,346.28,341.85,340.02,344.91,349.39,352.39,349.87,351.98,350.35,352.46,354.46,351.22,357.93,358.98,360.68,358.40,352.43,342.38,343.27,339.40,346.55,346.75,349.51,348.52,347.73,349.57,349.72,347.24,375.87,357.74,370.23,307.30,312.41,317.18,313.07,300.46,305.11
2013-09-25 22:16:28.938000,L8,300.45,310.89,322.28,320.36,309.28,311.77,312.70,309.91,314.43,320.61,320.68,321.02,326.15,343.87,331.84,344.45,323.89,362.55,323.04,321.85,322.86,321.48,317.57,313.11,312.00,297.14,300.95,307.19,314.46,307.11,316.08,313.96,305.84,321.50,310.66,295.39,305.13,301.68,295.51,383.99,,,340.67,342.32,324.06,317.78,302.86,336.88,320.90,325.48,328.37,306.86,305.34,295.65,306.61,306.30,304.92,307.11,305.19,308.78,311.04,312.36,308.24,313.26,306.57,303.20,302.43,301.98,303.33,310.71,314.83,313.55,310.00,321.33,322.45,318.16,315.17,316.54,325.44,301.82,314.08,313.41,319.10,315.90,330.51,331.30,323.75,325.89,337.38,334.72,325.76,328.57,333.44,334.90,337.08,323.44,322.28,332.42,346.28,347.98,346.93,315.73,321.15,344.46,339.78,335.05,338.62,340.88,341.86,338.81,338.64,336.51,340.25,344.07,345.99,341.77,340.27,344.94,349.24,352.57,350.01,352.65,350.15,352.28,354.63,351.32,357.90,358.99,360.46,357.85,351.89,341.96,342.79,339.04,346.28,345.89,349.24,347.92,347.10,348.78,349.28,346.76,375.02,357.17,369.29,307.56,312.69,317.90,312.84,300.82,305.44
2013-10-02 22:22:16.506000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.46,303.11,304.18,302.65,305.69,307.76,291.15,295.37,306.13,322.23,324.43,314.06,,,303.05,301.16,297.17,291.97,297.53,304.14,305.51,299.35,278.79,298.25,310.63,310.62,310.06,286.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-11 22:16:05.328000,L8,281.16,303.49,305.06,305.96,295.00,289.69,289.87,292.71,296.46,304.59,306.25,303.59,337.36,338.94,322.41,316.69,309.61,316.37,310.66,300.69,306.04,306.17,311.17,290.17,305.00,289.27,296.10,295.68,303.02,299.46,306.58,307.48,300.21,299.65,294.54,288.17,297.30,285.93,289.39,310.40,306.87,299.75,269.62,307.17,300.54,291.96,288.45,290.86,330.17,327.60,333.83,303.15,300.22,293.64,301.60,294.80,295.30,292.90,284.00,296.03,296.27,296.19,291.92,294.72,290.84,293.07,297.23,290.24,298.89,296.04,293.15,290.62,295.83,307.90,343.44,306.05,315.43,312.71,313.04,294.65,301.89,300.86,304.06,299.91,312.55,317.29,313.83,315.65,319.37,315.97,316.49,319.00,324.34,321.76,326.72,315.75,314.87,325.70,363.75,333.64,335.65,296.48,295.12,326.15,326.97,324.21,317.80,324.32,329.52,326.61,321.60,318.79,326.44,330.81,332.49,326.44,324.73,322.72,325.64,333.71,337.55,328.17,332.14,331.36,330.38,333.56,343.04,341.04,337.22,337.01,329.10,318.43,324.14,331.27,336.54,346.33,344.72,341.95,342.35,336.54,341.83,344.72,364.78,350.18,364.99,287.60,302.80,306.59,303.29,300.15,296.37
2013-10-11 22:16:29.291000,L8,284.95,309.37,309.15,310.71,301.31,294.61,293.62,298.01,300.38,311.84,309.93,307.63,342.47,342.74,325.98,321.26,314.04,324.17,313.73,306.13,312.05,310.84,316.39,297.87,337.71,293.97,301.77,299.69,307.71,303.09,310.24,310.48,305.12,305.09,299.72,294.39,302.60,292.44,292.72,318.24,313.43,303.14,276.37,313.26,344.79,329.18,315.21,294.06,335.40,331.12,339.23,309.07,303.23,297.55,304.35,300.91,299.31,297.76,289.23,299.54,299.00,299.48,296.23,302.48,295.65,297.50,300.83,294.52,302.91,302.27,296.62,299.18,321.89,346.59,347.45,341.10,346.24,317.73,318.28,298.86,308.18,305.15,309.02,306.22,318.84,324.46,318.05,322.27,323.20,348.45,330.14,323.75,347.15,325.91,330.05,320.13,346.28,354.34,370.60,339.35,343.71,307.74,313.50,329.70,331.43,330.71,322.01,331.12,335.00,330.18,325.44,323.94,331.10,337.22,340.64,330.71,332.60,330.25,329.95,337.20,341.82,335.63,338.05,336.41,334.75,337.84,353.95,348.28,349.10,342.02,333.39,324.43,329.61,334.85,342.72,349.17,349.66,359.40,346.63,340.59,348.13,352.31,368.15,354.63,366.78,294.96,307.93,310.30,306.28,307.48,301.79
2013-10-18 22:22:13.444000,L8,310.24,329.94,335.07,350.76,323.13,323.39,328.21,329.88,331.16,342.52,339.17,340.39,346.10,358.25,354.09,347.43,342.74,352.69,343.35,334.40,336.24,343.45,345.51,345.29,345.94,336.64,328.01,328.11,330.14,322.50,335.41,330.55,328.87,329.67,320.28,311.69,326.87,320.47,327.64,329.18,326.75,323.30,286.47,334.68,341.24,330.96,319.76,325.73,331.16,332.76,342.62,331.79,337.73,312.34,326.77,325.99,315.23,326.86,330.52,328.19,324.21,330.19,320.52,325.45,320.31,323.55,329.14,332.99,326.28,334.98,327.29,332.62,322.06,334.98,337.88,334.72,336.07,331.08,333.38,292.86,300.12,303.87,307.02,295.28,318.36,321.20,324.34,313.31,321.06,324.35,329.70,329.40,331.87,334.30,339.78,326.97,322.90,337.36,343.54,347.04,354.62,287.64,,,,,,309.78,322.65,339.35,332.55,335.22,340.98,333.35,339.24,283.94,,,314.22,336.21,337.44,334.27,343.39,350.65,351.13,355.80,358.18,349.46,344.62,349.43,327.35,309.11,316.57,323.55,314.94,324.97,335.85,340.50,346.07,361.51,357.12,351.77,368.71,350.53,385.89,314.82,328.32,332.09,325.96,324.37,327.97
2013-10-27 22:15:55.590000,L8,279.59,301.95,307.74,309.28,296.42,292.41,292.79,295.50,300.75,305.47,306.50,301.07,310.87,340.40,340.56,330.48,312.68,317.52,327.94,327.22,308.18,314.80,316.34,295.22,312.18,296.44,297.77,295.97,311.97,302.39,303.42,308.18,297.53,305.38,302.29,286.50,295.88,281.95,285.19,315.66,308.95,305.01,,326.48,339.15,328.32,310.59,317.17,301.58,312.96,307.02,299.68,288.86,286.80,281.60,275.88,293.77,291.26,286.12,299.50,302.52,305.02,289.27,280.87,287.61,290.83,274.91,281.91,299.80,291.35,288.94,282.45,302.01,332.01,312.57,305.68,313.63,310.34,318.26,290.61,295.22,298.63,303.91,294.23,301.99,328.59,315.96,311.27,315.75,336.26,332.87,342.72,329.60,346.74,348.00,316.24,336.04,333.18,354.14,351.03,343.57,283.05,281.70,325.81,334.18,334.44,321.64,329.93,327.54,334.81,336.84,330.48,337.62,344.44,338.68,331.59,321.33,,334.63,341.83,342.11,316.31,324.77,347.44,346.67,347.83,351.43,352.16,339.92,335.24,326.18,307.70,316.80,345.51,324.51,347.74,346.74,341.80,354.18,356.27,354.49,353.59,365.72,352.39,363.66,,301.39,299.84,300.04,312.88,323.98
2013-10-27 22:16:19.549000,L8,273.85,298.58,302.98,304.04,291.49,288.37,288.19,292.15,296.04,301.34,302.51,296.54,306.72,331.05,323.82,317.65,309.48,313.25,313.52,323.10,304.86,311.63,311.82,279.14,306.94,293.68,294.32,289.77,286.81,296.25,277.00,305.13,291.18,301.27,297.90,280.49,293.47,279.58,281.24,298.19,302.33,299.66,,302.96,314.01,293.65,298.32,291.43,298.39,308.20,302.99,296.04,280.25,272.56,277.53,259.16,289.25,284.25,280.59,296.05,298.97,294.27,285.80,276.31,268.00,286.50,267.79,272.04,292.36,283.09,282.96,278.62,293.44,312.19,307.81,301.29,308.09,293.61,306.81,286.15,289.74,292.37,301.11,289.61,298.18,316.14,310.23,305.21,309.23,326.96,315.48,313.41,314.65,329.41,335.04,307.54,309.67,327.63,349.66,345.95,338.37,273.92,273.80,316.09,320.77,319.02,312.96,311.80,315.43,325.32,316.43,313.23,322.55,334.33,327.18,326.18,316.06,,322.57,332.58,331.39,305.70,320.67,327.74,322.34,328.25,330.08,330.73,325.85,327.21,321.62,303.61,310.74,313.62,316.73,322.16,322.20,319.62,322.76,352.37,350.62,348.68,360.35,339.69,344.88,,292.81,296.35,293.77,309.19,301.58
2013-11-19 22:22:01.448000,L8,363.54,366.82,363.69,358.27,351.66,343.02,351.48,347.84,355.00,356.79,357.40,358.05,365.47,377.24,371.94,365.14,355.27,359.34,354.48,345.75,347.79,355.93,355.50,350.30,345.44,338.54,347.09,346.17,350.89,346.79,351.68,348.88,348.17,340.86,341.66,333.05,342.09,337.29,335.27,341.98,347.50,347.75,350.20,367.52,356.63,360.32,354.60,357.83,370.47,387.18,350.78,345.78,350.12,349.28,352.99,353.38,354.37,357.48,350.00,362.93,355.53,354.54,362.36,360.84,350.56,346.08,347.46,344.85,348.39,351.21,354.89,352.59,353.68,366.99,364.87,356.89,355.12,361.55,364.47,364.23,377.18,367.56,371.78,373.50,381.48,379.67,372.66,374.11,379.64,376.58,374.66,381.51,381.01,378.50,382.39,378.11,378.72,389.66,389.15,388.91,392.99,388.45,391.69,397.17,389.38,383.81,381.69,390.71,393.39,394.60,396.29,391.05,394.65,396.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.48,364.79,362.01,356.26,333.94,343.87
2013-12-05 22:22:00.725000,L8,313.46,336.66,337.89,365.43,353.89,350.15,335.26,341.61,347.35,348.83,348.10,348.22,346.84,365.39,,371.29,361.02,364.36,351.74,339.10,350.73,362.69,353.47,342.52,352.08,343.38,335.37,331.84,338.44,330.95,332.98,329.77,332.70,314.37,298.51,288.01,295.59,287.24,285.33,293.00,303.64,299.64,258.81,,,,264.05,293.44,318.34,341.13,336.62,316.37,311.18,306.79,309.00,302.38,287.44,291.07,299.72,313.05,325.86,315.89,315.86,327.02,318.39,311.10,301.12,306.09,322.04,317.10,319.77,322.43,347.22,361.09,349.89,348.27,349.18,345.90,326.52,301.33,298.08,,,,,279.65,298.88,317.27,321.73,330.28,312.21,341.81,349.30,340.69,326.59,324.28,338.77,345.59,346.11,325.46,303.22,297.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.11,323.58,323.21,308.45,362.25,346.47
2013-12-30 22:15:37.096000,L8,290.08,313.81,331.76,333.27,313.43,313.75,313.75,327.36,336.63,325.58,288.95,314.65,321.79,,,,,,,,,,,,,,,,,,271.85,311.49,306.65,304.84,285.47,278.06,304.77,286.94,288.39,276.55,,,,,,,277.43,299.71,312.70,317.72,321.61,314.84,299.37,300.19,308.19,295.04,317.27,314.51,308.86,320.62,318.40,322.21,312.48,315.20,308.31,313.34,310.92,295.10,302.58,310.93,307.14,306.55,318.67,329.13,332.42,347.65,339.48,327.13,337.12,305.38,311.73,319.81,315.51,323.82,313.42,328.70,337.63,357.17,358.95,344.54,340.50,341.98,340.11,343.79,344.88,336.40,333.01,334.77,348.43,347.77,343.63,299.71,310.63,338.37,341.69,339.96,332.21,338.57,344.20,340.08,342.62,345.99,351.81,350.91,350.37,350.09,346.52,351.47,348.18,347.59,347.62,320.16,354.82,355.65,350.81,346.63,348.93,344.85,346.93,349.37,351.32,334.68,340.56,344.43,347.30,349.40,352.66,359.00,352.92,355.51,356.00,341.44,372.51,357.23,357.67,297.18,314.74,325.94,322.23,,
2013-12-30 22:16:01.055000,L8,291.46,315.00,333.27,333.97,314.14,314.61,315.93,354.56,341.19,352.64,291.62,317.73,323.63,,,,,,,,,,,,,,,,,268.87,274.40,312.00,307.44,305.73,287.24,280.03,305.83,287.78,288.69,280.51,,,,,,,277.96,300.04,312.82,317.94,321.97,315.47,300.12,301.18,309.07,296.56,318.48,315.55,310.00,321.13,318.68,322.68,312.96,315.69,308.90,313.76,311.42,296.50,302.95,311.80,308.17,307.46,319.27,329.48,333.20,348.07,339.81,327.65,337.46,305.95,329.35,320.97,315.88,325.04,314.72,329.25,339.17,358.30,359.82,345.28,340.98,342.52,341.07,344.51,345.69,337.35,333.77,336.50,349.28,348.81,344.77,300.17,312.42,340.19,344.20,341.02,333.84,339.80,345.51,341.14,343.65,346.62,352.42,351.38,351.60,350.59,347.62,353.08,349.94,348.33,348.19,320.95,356.66,356.84,351.71,347.70,350.03,346.92,348.72,350.84,352.28,335.75,341.94,345.04,347.93,350.32,353.35,359.87,353.74,356.34,356.80,342.53,373.27,357.90,358.27,297.92,315.40,326.55,322.89,,
2014-01-22 22:21:31.494000,L8,316.57,319.77,332.15,329.71,313.74,311.32,318.03,312.48,315.35,320.77,323.93,319.99,347.64,334.44,356.99,336.63,329.50,346.93,330.84,354.80,331.43,328.39,325.59,319.57,325.80,304.01,321.03,308.03,348.76,342.58,349.69,338.46,326.11,320.72,319.02,304.96,307.00,304.30,307.56,307.09,308.50,304.63,298.54,337.31,352.77,350.68,342.55,330.24,374.04,346.79,324.62,321.20,316.83,312.70,311.44,309.26,317.33,311.07,307.38,315.38,324.09,319.37,319.68,321.41,311.55,309.26,312.94,301.49,311.72,315.01,322.12,315.23,321.80,329.85,328.72,351.02,339.86,328.43,336.43,319.57,335.75,325.85,322.22,322.88,337.21,335.33,335.38,331.16,343.76,338.42,336.84,340.56,344.01,343.18,349.40,337.43,335.13,349.19,350.36,351.61,350.54,338.33,338.89,347.40,347.81,339.10,341.86,351.86,353.32,349.35,346.44,345.84,349.67,352.50,358.48,352.75,349.73,349.55,353.67,355.63,359.63,365.67,368.97,364.83,357.45,356.25,358.73,364.17,367.71,366.37,356.90,349.36,353.18,351.72,355.90,357.75,390.13,,,,,,,,,315.42,334.65,327.70,315.40,340.86,321.42
2014-02-07 22:21:21.056000,L8,264.31,290.99,310.21,306.45,292.29,290.90,286.56,297.90,290.72,299.27,312.90,308.17,315.00,344.77,314.63,278.42,311.91,317.29,317.77,311.20,308.05,310.88,307.15,295.98,295.53,278.91,312.64,295.16,303.90,301.03,297.12,302.14,277.16,,,,,,,,,,,,,,,,,,,,,,,,,299.72,280.74,297.79,301.21,303.92,291.40,292.15,290.69,294.25,271.49,271.58,286.08,290.58,285.43,290.01,305.37,308.27,308.96,311.52,312.65,307.71,321.24,297.56,299.20,297.57,307.93,301.23,299.31,313.68,317.42,315.93,324.08,322.46,319.36,323.30,320.39,328.58,328.26,320.77,317.85,335.67,336.13,344.31,338.91,307.04,305.58,328.83,335.29,326.15,322.96,324.78,325.12,329.42,325.91,330.53,333.68,336.45,337.52,332.98,327.12,,327.94,334.55,337.59,319.17,332.61,329.15,323.39,327.28,334.58,328.83,325.01,336.20,337.32,309.33,320.15,338.50,331.96,348.55,344.58,364.54,359.89,362.18,354.46,344.98,375.83,356.54,361.66,,,,,291.90,289.85
2014-02-23 22:21:08.076000,L8,322.92,308.10,310.28,330.72,298.43,297.26,300.20,335.70,303.85,313.25,320.01,319.85,360.06,348.35,354.16,346.34,342.24,348.53,377.37,357.11,378.21,371.55,347.51,337.42,336.61,295.49,339.75,364.76,348.49,368.71,308.76,315.19,355.36,373.12,316.27,328.93,312.35,338.03,346.72,332.39,332.56,346.63,350.94,323.26,381.69,388.38,343.82,335.58,357.23,318.39,321.80,306.42,305.57,304.54,304.08,307.11,305.81,304.67,300.11,313.16,323.85,329.52,327.16,315.03,304.53,346.49,340.11,296.50,305.72,311.77,298.72,303.24,312.14,332.38,359.89,358.29,356.49,368.50,395.94,372.33,386.47,389.40,383.83,311.65,322.67,323.12,322.61,327.28,336.30,329.69,328.30,329.66,334.40,342.04,352.43,329.45,324.74,366.67,352.48,348.76,346.87,315.56,317.01,334.86,338.65,329.15,326.99,332.70,340.18,337.76,342.39,342.70,344.26,340.61,344.22,342.14,337.22,336.76,336.84,342.25,344.52,341.99,346.98,341.83,344.60,344.74,348.96,341.95,349.16,351.64,349.38,334.10,344.24,343.33,342.05,346.18,355.20,360.73,359.13,365.39,368.04,350.15,368.26,349.34,364.29,310.58,315.54,328.44,313.24,305.55,317.89
2014-03-11 22:20:55.957000,L8,,,,,354.01,355.99,364.24,369.11,363.11,367.41,368.02,362.70,360.53,371.09,374.29,368.44,365.97,363.60,364.09,,,,,378.85,366.04,346.21,376.80,372.64,372.62,364.88,370.26,358.93,365.09,371.00,358.71,356.19,356.13,351.98,361.74,364.93,360.73,360.10,373.75,370.68,371.06,367.11,348.68,340.62,345.88,361.06,365.97,394.90,,,,,,,,,,,,,,,,,,,394.60,389.41,385.16,394.12,385.05,384.62,379.79,386.09,387.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.57,379.73
