dates,satname,nzd0284-0000,nzd0284-0001,nzd0284-0002,nzd0284-0003,nzd0284-0004,nzd0284-0005,nzd0284-0006,nzd0284-0007,nzd0284-0008,nzd0284-0009,nzd0284-0010,nzd0284-0011,nzd0284-0012,nzd0284-0013,nzd0284-0014,nzd0284-0015,nzd0284-0016,nzd0284-0017,nzd0284-0019,nzd0284-0020,nzd0284-0021,nzd0284-0022,nzd0284-0023,nzd0284-0024,nzd0284-0025,nzd0284-0026,nzd0284-0027,nzd0284-0028,nzd0284-0029,nzd0284-0030,nzd0284-0031,nzd0284-0032,nzd0284-0033,nzd0284-0034,nzd0284-0038,nzd0284-0039,nzd0284-0040,nzd0284-0041,nzd0284-0042,nzd0284-0068,nzd0284-0069,nzd0284-0070,nzd0284-0071,nzd0284-0072,nzd0284-0073,nzd0284-0074,nzd0284-0075,nzd0284-0084,nzd0284-0085,nzd0284-0086,nzd0284-0087,nzd0284-0088,nzd0284-0089,nzd0284-0090,nzd0284-0091,nzd0284-0092,nzd0284-0093,nzd0284-0094,nzd0284-0102,nzd0284-0103,nzd0284-0104,nzd0284-0105,nzd0284-0106,nzd0284-0107,nzd0284-0108,nzd0284-0109,nzd0284-0110,nzd0284-0111,nzd0284-0112,nzd0284-0113,nzd0284-0114,nzd0284-0115,nzd0284-0124,nzd0284-0125,nzd0284-0126,nzd0284-0127,nzd0284-0128,nzd0284-0129,nzd0284-0130,nzd0284-0131,nzd0284-0132,nzd0284-0133,nzd0284-0134,nzd0284-0135,nzd0284-0136,nzd0284-0137,nzd0284-0138,nzd0284-0139,nzd0284-0151,nzd0284-0152,nzd0284-0153,nzd0284-0154,nzd0284-0155,nzd0284-0156,nzd0284-0157,nzd0284-0159,nzd0284-0160,nzd0284-0161,nzd0284-0162,nzd0284-0163,nzd0284-0164,nzd0284-0165,nzd0284-0166,nzd0284-0167,nzd0284-0168,nzd0284-0169,nzd0284-0018,nzd0284-0035,nzd0284-0036,nzd0284-0037,nzd0284-0048,nzd0284-0049,nzd0284-0050,nzd0284-0051,nzd0284-0052,nzd0284-0053,nzd0284-0055,nzd0284-0056,nzd0284-0057,nzd0284-0058,nzd0284-0059,nzd0284-0067,nzd0284-0076,nzd0284-0077,nzd0284-0078,nzd0284-0079,nzd0284-0080,nzd0284-0083,nzd0284-0095,nzd0284-0096,nzd0284-0097,nzd0284-0098,nzd0284-0099,nzd0284-0116,nzd0284-0117,nzd0284-0118,nzd0284-0119,nzd0284-0120,nzd0284-0121,nzd0284-0122,nzd0284-0123,nzd0284-0140,nzd0284-0141,nzd0284-0142,nzd0284-0143,nzd0284-0144,nzd0284-0146,nzd0284-0147,nzd0284-0148,nzd0284-0149,nzd0284-0150,nzd0284-0158,nzd0284-0043,nzd0284-0047,nzd0284-0054,nzd0284-0081,nzd0284-0082,nzd0284-0100,nzd0284-0101,nzd0284-0145,nzd0284-0044,nzd0284-0045,nzd0284-0046,nzd0284-0060,nzd0284-0061,nzd0284-0062,nzd0284-0063,nzd0284-0064,nzd0284-0065,nzd0284-0066
2023-09-16 21:54:08.428000,L8,,,330.62,344.24,338.45,323.98,337.35,326.50,315.37,310.30,316.15,308.34,,,,,,,,,,,283.61,289.87,295.77,297.59,303.42,328.02,314.79,336.29,309.63,311.61,324.54,320.34,302.01,,,,,,,,,,,,,300.38,315.51,319.75,309.78,326.07,325.97,328.35,322.00,297.65,,,,,,,,,,,,,,,,,,,,,,,,284.35,305.48,305.71,311.76,314.88,310.53,318.77,313.55,298.62,,,,,,,,,,,,,,,,,,,,290.71,309.53,325.61,,310.98,323.86,318.93,271.66,270.78,,,,,,,,,,,,292.26,,,,,,,,,,,,,,300.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-09 22:00:24.593000,L8,331.23,335.14,331.30,341.73,342.39,334.22,347.26,338.80,332.74,348.74,353.31,335.89,335.93,332.47,334.12,341.32,329.59,302.79,296.16,312.83,308.66,310.39,304.69,303.83,321.62,312.24,329.89,336.26,328.53,341.27,316.76,332.50,337.40,328.04,351.03,340.22,331.78,328.67,291.16,352.65,340.82,343.95,343.41,345.19,326.99,323.59,317.12,325.57,326.49,337.99,338.53,340.98,338.61,356.30,336.16,306.36,,,304.71,317.38,321.04,307.78,311.78,325.75,331.98,334.96,319.96,321.13,318.41,325.24,314.24,314.85,,,,,,,294.59,315.29,330.64,333.32,311.02,331.19,331.89,334.45,328.21,320.56,327.05,348.36,347.98,347.82,335.41,337.01,341.08,326.82,326.33,321.14,323.38,335.05,327.90,306.03,286.31,293.80,280.15,272.65,287.25,320.62,337.44,346.35,287.77,326.99,325.33,317.12,289.31,279.03,319.16,322.54,326.70,328.62,311.84,345.00,339.41,349.53,325.55,344.25,303.19,338.16,,,,,,,,,,,,,,339.08,340.80,334.52,304.81,295.79,,,,,310.09,331.82,289.38,,267.59,,,299.98,339.26,282.81,,,,,,,,,,
2023-10-18 21:54:12.973000,L8,,,,,,,,,,,,,,,,,,,,,395.66,374.37,360.11,387.15,394.58,399.91,390.50,390.52,392.12,,,,,,405.86,402.83,389.59,394.57,400.49,,,,,,414.59,412.34,405.27,401.27,405.73,400.04,410.44,412.21,415.35,416.31,413.43,405.71,386.71,395.02,407.21,418.37,,,,,,,,,,,,411.87,,,,,,,,,,,,,,,,,388.19,389.49,389.03,382.85,385.83,369.15,385.06,395.86,385.61,388.02,383.94,,,,,,,,,,395.04,403.03,,,,,,,,,,,,,415.31,411.63,410.47,404.41,409.53,391.03,,,,405.68,407.87,409.69,390.29,399.38,388.76,395.49,400.73,,,,,395.87,393.15,387.88,402.79,385.50,386.83,383.82,386.05,388.87,379.14,,,398.49,386.02,412.19,412.94,387.44,382.13,388.52,392.96,,,,,,,
2023-11-03 21:54:16.690000,L8,330.02,279.24,320.00,353.25,350.90,355.46,354.90,327.31,329.33,314.92,324.42,315.18,321.18,314.38,332.21,338.36,308.14,285.02,281.81,305.27,295.00,291.67,296.65,290.19,301.24,298.00,304.74,322.59,334.95,338.56,305.00,315.83,329.98,319.45,349.04,344.61,325.66,313.81,,334.37,297.82,340.04,316.63,324.21,,,,294.01,308.78,333.89,305.90,326.19,315.14,332.65,322.72,,,,,,,294.03,294.01,307.18,334.28,298.28,303.10,299.04,294.13,317.52,,,,,,305.14,328.14,344.87,304.11,305.91,339.99,327.61,344.56,329.16,329.77,344.33,343.32,339.11,310.76,323.80,330.37,336.13,329.29,312.17,335.51,322.77,316.38,275.02,,,,,,,,,292.57,311.58,318.46,343.85,,,,,,,313.14,302.31,303.96,321.47,301.01,,,,,,,312.84,,,,,,,,,,,,,,337.47,334.34,326.50,324.76,322.54,327.32,328.89,326.31,322.54,303.61,319.77,,,,,,,,306.68,,,,,,,,,,
2023-11-11 21:54:15.194000,L9,349.50,352.28,352.76,360.26,357.90,354.00,360.58,359.83,362.59,361.42,360.46,366.01,370.91,362.13,355.47,349.17,343.91,341.96,343.21,343.78,338.40,345.95,343.38,342.26,342.88,338.14,344.95,345.17,345.72,345.52,343.59,338.51,348.44,343.56,361.36,356.90,339.75,339.25,293.75,367.36,358.32,359.42,364.77,364.72,368.88,359.19,355.29,349.06,345.69,351.26,360.04,363.11,353.49,361.94,354.82,353.79,307.79,,343.39,357.32,344.26,342.70,360.90,353.38,348.83,338.50,343.72,340.52,341.20,336.41,347.50,347.67,344.92,355.79,354.48,351.50,353.69,352.25,346.03,350.49,360.09,364.95,364.19,349.65,342.02,354.12,349.04,347.73,353.92,355.15,351.87,350.77,349.65,353.47,354.63,347.37,352.74,350.73,348.27,348.73,344.16,353.41,350.82,351.00,350.76,366.07,348.07,349.91,348.45,363.95,348.10,348.90,335.17,330.90,326.44,333.61,328.97,334.96,348.80,347.06,351.03,354.60,364.36,364.50,363.82,364.18,312.24,350.19,,329.03,351.19,340.68,350.12,346.45,347.36,346.05,345.04,348.81,349.43,345.14,347.85,349.64,347.58,346.59,346.63,343.17,348.89,343.39,346.14,351.52,351.11,347.81,306.78,310.76,327.75,367.03,363.11,345.63,337.69,343.00,320.19,,326.64,353.96,354.79,352.49,301.53,288.46,270.13,361.85
2023-11-26 22:00:29.850000,L8,371.40,372.79,382.87,391.18,392.28,411.28,353.49,352.71,354.60,366.18,365.87,363.05,358.09,353.60,349.75,355.95,346.81,340.96,350.76,337.41,337.82,345.38,329.54,326.94,332.45,339.60,343.34,345.34,341.01,342.06,338.08,345.88,345.11,343.70,353.50,354.74,340.01,340.50,338.06,348.01,360.00,396.52,396.90,410.08,392.19,417.33,356.31,352.51,354.48,357.36,359.11,364.60,360.53,370.21,351.42,344.94,352.25,352.67,348.15,352.99,334.20,345.32,344.35,339.02,345.82,356.05,340.98,333.41,333.77,372.44,392.13,395.95,352.44,350.79,347.97,357.42,349.98,345.74,350.29,359.57,362.32,357.90,353.00,357.93,359.38,358.45,354.43,357.76,348.47,350.74,352.35,351.94,353.90,348.04,360.81,347.41,345.92,343.71,343.27,344.15,344.90,346.47,348.92,346.58,353.14,367.74,345.79,355.92,341.03,361.63,343.97,344.13,337.99,331.24,328.97,337.37,338.08,336.97,353.13,342.37,349.75,366.53,361.98,361.55,365.16,365.92,355.76,354.52,345.89,345.47,345.55,351.76,354.21,339.96,345.17,348.10,350.38,340.76,336.61,342.66,344.81,355.98,351.25,347.28,343.68,337.96,346.29,344.92,346.57,348.46,345.83,345.46,324.47,328.36,330.97,366.87,361.73,345.98,349.14,337.26,323.23,319.91,328.31,353.32,338.47,320.65,300.03,293.77,348.66,363.62
2023-11-27 21:54:23.229000,L9,334.07,333.58,335.12,338.59,348.60,350.03,353.56,325.41,324.06,317.48,322.40,316.88,315.68,314.84,323.12,320.81,308.83,286.20,,,,,292.87,293.51,298.21,294.25,304.46,320.28,336.38,337.63,303.15,309.46,322.98,308.08,342.90,334.54,316.23,305.55,,314.80,293.98,333.00,319.07,319.64,,,,301.38,303.70,320.23,306.53,321.41,314.18,325.47,318.49,,,,,,,,,,,,,,,,,,308.15,330.27,298.19,320.61,316.80,307.81,317.49,319.68,321.89,327.93,338.62,330.38,323.99,338.23,325.64,340.05,324.85,346.99,339.43,342.48,342.07,342.77,337.75,,,,,304.68,304.83,299.86,285.83,291.57,279.70,272.77,,309.96,321.67,341.81,286.45,341.72,331.16,318.03,265.99,262.73,307.43,301.63,301.85,313.22,298.94,,,,,,,312.52,,,,,,,,,,,,300.18,310.57,343.74,327.18,326.43,319.59,329.79,321.35,321.83,321.44,318.16,315.06,286.78,,,,,,,,308.32,,,,,,,,,,
2023-12-13 21:54:22.355000,L9,338.94,343.98,353.36,359.70,362.59,361.10,360.12,360.66,361.02,362.62,368.35,367.37,369.67,365.24,357.11,355.68,351.36,351.84,342.17,342.18,338.00,347.79,335.79,334.12,341.20,340.90,343.78,342.15,375.07,354.26,338.96,345.86,348.13,341.48,353.98,356.25,340.69,343.04,340.01,352.62,356.32,355.14,361.83,361.72,362.71,358.41,356.43,343.87,345.12,352.41,358.73,362.90,359.69,361.39,348.68,345.84,347.97,354.75,351.88,352.64,351.97,355.31,349.74,351.67,347.75,343.00,341.04,343.70,339.74,345.24,343.19,337.89,351.37,351.09,350.01,348.51,350.24,351.17,353.82,358.82,350.53,353.19,350.48,347.25,368.61,349.12,344.32,348.09,354.40,352.77,352.52,352.27,348.17,346.95,350.43,343.11,338.07,343.38,340.88,342.33,348.72,345.30,347.60,355.98,352.91,356.82,348.94,349.69,355.73,362.89,346.85,346.01,343.49,336.16,327.25,322.77,336.06,343.10,338.24,345.33,345.90,354.00,361.18,362.04,356.26,356.83,353.18,348.49,345.51,347.99,345.21,345.87,349.51,336.36,344.26,344.51,345.10,344.06,334.53,335.27,346.21,344.53,349.20,343.95,340.16,339.23,340.74,337.53,343.53,347.49,352.48,350.98,315.86,339.85,335.76,359.60,354.57,330.03,351.26,336.65,326.79,325.49,331.15,343.04,341.17,341.07,313.34,289.70,272.16,353.73
2023-12-20 22:00:35.660000,L9,340.94,331.37,352.14,356.82,356.01,354.57,355.92,326.25,328.76,321.46,349.58,320.53,320.19,318.51,326.58,354.04,309.28,298.82,285.29,303.89,298.72,291.70,295.96,295.12,304.26,303.15,304.87,345.40,346.51,348.03,301.69,310.29,337.99,309.60,341.70,337.58,317.82,308.19,,324.11,297.39,334.41,322.65,331.26,,,,298.50,304.93,321.74,306.41,321.77,313.55,324.17,318.22,293.88,,,,,,,,,,,,,,,,,309.81,322.54,292.04,319.37,316.30,306.83,315.57,302.96,324.73,329.34,330.34,332.18,324.26,332.41,326.56,333.08,324.93,335.97,339.06,336.14,330.47,334.75,330.01,315.35,316.62,310.65,310.12,304.99,306.31,303.51,282.99,295.09,283.81,267.63,,309.47,317.86,355.33,,,,,,,305.37,301.76,304.54,313.15,301.88,,,,,,,306.98,,,,,,,,282.85,302.38,304.80,299.80,299.16,312.76,328.59,325.98,331.53,318.65,320.44,310.53,317.30,314.97,318.64,310.72,305.89,,,,,,,,306.79,,,,,,,,,,
2024-01-06 21:54:09.654000,L8,339.11,334.80,346.80,356.44,350.93,349.44,355.99,324.07,322.31,312.13,352.74,318.74,313.66,311.14,322.72,326.28,306.41,292.06,,,,,289.51,293.12,298.47,292.85,298.60,318.11,336.24,342.07,299.86,299.50,312.88,301.92,327.15,350.46,311.46,303.82,,314.80,297.59,353.91,318.83,323.11,,,,293.18,302.58,319.28,296.09,317.30,308.09,322.76,310.75,,,,,,,,,,,,,,,,,,307.10,334.43,294.48,320.22,315.76,304.22,317.69,326.21,327.83,340.53,338.06,332.60,325.21,337.95,336.28,345.92,327.63,346.45,345.60,342.51,339.18,343.70,332.87,320.94,318.82,310.50,305.44,305.36,305.18,301.20,295.32,293.71,281.00,266.63,,289.07,301.04,352.18,,,,,,,304.04,297.28,297.36,303.62,296.32,,,,,,,299.30,,,,,,,,,,,,304.06,307.99,338.43,340.83,340.32,337.06,335.81,330.88,332.32,327.66,328.72,311.95,300.73,,,,,,,,331.39,,,,,,,,,,
2024-01-13 22:00:23.000000,L8,344.28,324.84,351.56,357.50,356.50,352.37,350.38,326.41,324.07,317.59,322.11,322.37,318.21,314.34,346.83,353.62,309.24,293.71,,,,,293.09,293.23,302.66,300.84,303.82,346.35,321.65,346.00,302.46,308.03,322.04,307.80,316.58,338.01,317.18,305.10,,322.41,296.09,337.47,319.73,331.86,,,,297.25,304.17,317.23,303.11,318.91,312.04,323.59,314.80,,,,,,,,,,,,,,,,,,310.27,324.03,291.13,318.81,316.77,311.30,317.02,325.49,323.91,338.74,332.63,330.62,322.38,332.87,327.91,342.31,321.59,338.18,339.95,341.88,331.16,335.43,329.58,313.29,316.08,310.88,307.46,304.61,305.49,301.71,287.61,293.99,280.58,262.05,,303.96,312.47,353.98,,,,,,,304.34,299.39,301.25,310.45,299.90,,,,,,,299.21,,,,,,,,283.29,300.43,313.75,298.88,302.59,311.24,333.79,338.81,327.38,319.18,333.87,307.41,317.41,313.97,316.81,308.82,304.90,,,,,,,,307.47,,,,,,,,,,
2024-01-22 21:54:08.036000,L8,363.51,363.86,347.06,319.26,363.76,370.12,320.61,341.51,371.05,385.10,369.28,318.23,307.53,299.15,379.48,325.55,353.63,303.08,,,,,291.30,291.83,297.20,293.65,298.81,345.46,345.79,350.75,297.47,302.61,323.89,302.65,338.07,351.71,315.72,302.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.81,326.10,299.34,332.65,318.76,309.69,315.93,328.76,320.82,334.84,318.38,327.95,319.72,323.40,350.99,345.35,318.18,335.11,340.20,339.71,328.46,330.85,326.94,309.81,312.72,309.24,304.60,305.68,304.07,300.40,288.02,292.06,279.43,267.34,,309.85,306.59,356.67,290.03,316.47,342.95,305.00,273.71,,298.39,298.79,297.54,302.48,296.87,,,,,,,,,,,,,,,,,,295.05,302.65,311.01,350.15,331.75,335.99,314.43,307.64,336.79,297.51,311.29,313.65,306.78,295.43,,,,,,,,306.94,,,,,,,,,,
2024-02-06 22:00:34.132000,L9,352.04,351.22,359.54,362.80,362.41,359.11,358.37,329.40,328.45,362.45,352.62,322.68,322.82,316.36,327.79,357.63,310.39,290.97,284.26,303.39,300.43,291.13,295.30,296.00,305.31,304.55,307.36,331.98,337.37,347.02,304.20,311.82,346.54,313.26,344.24,350.27,320.85,308.07,,351.30,352.34,354.63,324.31,331.11,322.51,,,297.41,307.55,321.86,310.54,316.13,312.18,329.02,318.83,,,,,,,,,,,,300.74,287.47,291.33,309.62,298.34,302.03,310.18,328.79,305.13,327.00,321.57,312.74,319.78,349.13,342.91,335.32,341.85,337.54,325.08,350.86,340.77,345.09,325.71,344.17,347.93,343.99,334.37,338.26,329.90,314.54,313.84,311.96,307.86,304.49,306.01,302.60,292.88,292.20,281.92,271.46,,306.70,314.90,353.32,283.26,347.34,342.88,335.56,271.90,271.15,306.21,303.20,304.16,312.95,298.33,,,,,,,307.50,,,,,,,,284.31,303.32,315.30,305.60,306.67,311.31,333.25,341.60,340.27,337.85,327.74,319.70,327.70,315.00,321.34,309.78,306.14,,,,,,,,307.34,,,,,,,,,,
2024-02-07 21:54:10.708000,L8,349.69,356.78,353.57,359.86,362.86,361.35,363.72,365.60,364.09,368.85,375.05,375.72,371.00,367.66,356.72,361.34,354.21,355.21,353.16,342.91,337.99,313.34,303.04,336.31,330.82,329.57,335.49,335.08,341.75,345.98,314.95,329.93,336.52,328.35,363.67,361.36,359.02,354.51,335.53,293.90,355.77,353.83,362.95,356.35,364.49,355.25,368.83,352.31,353.26,356.69,358.14,358.32,366.53,368.84,361.42,361.15,357.39,,351.57,345.91,347.48,344.79,344.78,325.12,344.88,341.71,337.54,333.37,339.34,341.03,346.01,347.58,353.34,355.02,350.05,353.20,362.11,365.61,365.63,368.09,367.52,364.17,365.27,368.52,364.60,361.34,355.50,352.49,356.46,356.36,352.53,363.16,361.76,357.54,359.42,351.01,354.68,354.93,344.86,343.89,345.49,354.67,355.81,336.21,373.86,374.89,354.05,324.34,342.16,361.25,326.38,342.08,334.42,332.27,330.20,338.52,342.35,344.49,345.98,350.67,350.05,358.10,368.94,364.99,366.52,364.84,364.88,360.20,,,349.92,350.03,351.70,344.20,348.46,348.10,350.67,352.79,350.52,342.22,345.44,358.06,356.12,349.73,354.76,346.37,351.79,355.33,360.24,357.80,359.04,352.71,,,337.58,370.34,369.17,339.39,352.62,346.18,,,,349.85,349.55,348.04,313.05,293.48,353.28,357.61
2024-02-14 22:00:19.314000,L8,,,,403.54,394.46,399.76,414.24,406.98,411.73,415.16,,,,414.47,407.81,394.04,382.98,375.84,385.52,386.82,391.09,376.15,368.08,370.84,370.97,394.55,393.96,384.98,384.10,393.86,382.59,376.49,378.50,383.98,391.88,384.48,384.52,377.55,372.12,,402.92,400.98,400.49,389.83,388.44,393.01,405.30,385.82,383.71,394.18,396.69,388.72,402.23,408.94,395.74,394.72,391.03,391.25,392.44,385.70,381.65,388.15,381.53,392.03,388.35,386.61,384.87,382.90,381.77,379.36,378.43,383.04,386.42,375.69,382.74,387.26,373.27,378.82,375.65,385.72,373.53,385.83,394.09,392.65,385.79,389.43,384.98,382.43,382.89,380.79,379.96,373.54,389.34,404.93,397.97,388.00,374.81,364.34,367.79,368.89,364.94,,,,,,383.09,385.41,375.00,398.25,379.59,382.28,369.19,380.54,366.60,371.04,,,,,,,408.94,403.73,394.13,404.54,407.87,392.70,400.04,396.91,402.62,379.22,389.07,383.41,381.40,378.62,385.09,379.25,382.85,384.80,379.67,,,,,,,,390.90,367.22,368.63,373.14,357.34,370.34,380.10,399.55,383.94,383.37,396.73,,360.17,383.27,375.25,,,,,,,
2024-02-15 21:54:18.336000,L9,348.08,350.52,353.86,367.08,358.87,359.41,366.58,359.62,360.61,364.17,357.10,359.32,353.98,355.55,349.70,340.57,329.51,312.38,292.77,344.73,305.97,300.72,300.88,304.85,339.30,338.23,348.02,352.40,343.21,337.98,313.69,335.74,331.58,318.96,364.70,359.10,331.75,320.91,,328.48,342.63,354.53,357.40,342.87,339.51,316.38,309.18,316.51,349.20,353.20,360.80,371.55,337.90,336.88,334.25,297.08,295.23,,324.95,318.08,318.55,309.41,312.29,301.35,342.65,301.56,304.72,328.52,302.37,329.36,299.92,304.04,332.56,337.30,330.40,333.39,346.17,346.97,345.53,350.30,351.73,348.55,355.67,346.95,335.71,345.33,350.51,348.57,345.14,344.69,347.15,350.49,344.91,346.68,343.34,335.99,333.13,335.09,339.48,333.68,329.27,312.14,306.57,300.91,291.20,287.85,344.06,319.17,324.56,362.22,341.29,346.65,337.41,338.23,275.40,279.90,335.35,336.31,331.54,337.08,344.57,,342.43,342.88,326.40,329.00,306.05,323.87,,,,,,307.54,298.48,293.86,301.95,320.62,334.92,320.77,317.97,347.11,345.77,341.92,335.52,335.22,330.37,330.07,338.52,339.58,314.32,315.31,,,335.77,,,291.67,312.59,323.12,,,,349.91,345.97,347.30,321.37,295.18,277.31,283.02
2024-02-23 21:54:07.048000,L8,340.07,335.30,337.09,343.39,349.81,350.50,351.04,328.00,324.16,315.38,356.17,319.67,323.65,314.71,349.01,339.57,309.05,288.64,281.90,303.95,291.73,288.08,292.80,292.86,302.32,297.02,305.23,334.79,315.60,338.98,306.58,331.35,321.40,310.12,332.43,343.79,325.33,305.92,,348.15,298.90,345.01,320.41,336.96,,,,288.17,306.60,317.33,302.54,314.54,314.09,323.89,320.07,296.62,,,,,,297.19,291.47,291.23,346.26,292.98,296.77,288.57,288.24,335.87,,,311.07,337.07,306.09,327.07,322.24,314.12,318.23,341.53,331.66,347.83,348.67,344.66,324.94,341.84,348.22,345.80,318.75,345.46,347.58,344.67,340.54,341.13,333.68,318.78,315.13,310.64,307.45,306.28,305.96,301.90,292.67,292.44,279.88,268.91,,308.51,306.58,344.32,,,,,,,325.16,299.82,299.23,305.63,296.83,,,,,,,297.91,,,,,,,,,,,,310.03,309.28,342.67,339.99,342.01,331.52,334.98,319.30,331.24,317.37,339.21,309.75,307.74,,,,,,,,307.14,,,,,,,,,,
2024-03-01 22:00:12.744000,L8,347.57,343.71,349.48,360.64,352.67,348.80,355.65,350.61,345.20,344.34,342.27,351.40,339.81,346.13,338.16,337.33,342.29,316.96,298.48,322.97,313.85,311.31,307.49,318.26,327.46,321.39,329.77,333.55,336.14,336.45,321.09,334.93,338.81,329.54,349.30,344.99,333.30,321.03,292.22,339.77,344.75,347.28,344.78,343.75,347.10,352.76,337.88,335.24,326.17,348.30,339.68,337.07,347.53,353.51,348.49,345.43,303.24,,343.99,330.24,339.38,333.84,331.30,327.39,335.40,327.84,332.27,325.36,320.99,323.19,320.85,332.59,325.16,339.69,339.52,343.25,335.47,337.79,344.38,343.80,346.10,348.63,342.37,350.39,342.93,338.12,339.46,339.34,339.04,347.36,340.01,340.40,337.63,348.16,341.35,333.33,340.92,335.42,330.06,337.04,327.65,313.90,303.28,301.42,292.09,290.91,319.39,332.94,327.64,346.32,306.28,328.63,329.14,322.16,299.39,280.89,320.83,336.21,336.72,337.38,322.84,351.80,347.41,347.84,337.67,337.72,321.63,335.90,,,,,,321.48,314.45,329.84,322.56,341.18,335.07,338.13,335.31,337.27,337.07,333.32,337.48,331.35,322.02,332.89,337.26,329.48,333.73,339.08,307.34,,275.02,,342.93,333.69,331.17,322.73,307.77,,,311.52,337.80,346.63,313.77,296.57,278.96,277.19
2024-03-09 22:00:26.085000,L9,347.71,351.83,357.87,361.11,360.16,357.31,363.22,357.88,355.89,356.21,361.49,349.91,354.43,349.49,351.92,350.81,338.71,342.03,334.37,331.15,345.46,340.78,329.67,338.39,332.36,322.96,340.15,341.32,341.63,342.96,323.84,329.61,343.30,338.83,352.21,345.83,337.87,333.57,292.98,357.32,357.58,356.01,365.55,355.86,360.45,355.34,352.97,347.94,342.56,350.44,354.42,361.88,364.11,365.47,362.78,361.35,349.85,351.39,348.45,346.86,352.38,335.87,342.45,342.59,343.61,339.83,336.35,340.76,339.12,343.91,333.26,335.70,337.38,347.86,350.80,348.17,351.57,360.92,359.42,365.63,350.44,359.83,357.36,354.40,350.73,360.68,359.61,357.16,358.16,348.97,352.69,353.29,358.42,346.32,353.47,355.25,356.63,350.22,346.59,353.25,352.05,357.66,355.75,352.83,355.70,368.60,347.08,342.90,362.49,366.23,332.24,347.40,343.14,332.93,328.04,284.52,340.98,338.50,346.82,353.13,352.35,362.98,359.52,365.20,363.22,360.91,323.58,348.48,354.45,277.31,349.89,339.38,353.85,346.74,346.84,349.81,344.44,349.25,351.04,343.70,338.36,350.37,349.63,347.82,342.74,340.32,344.18,342.86,335.69,346.93,349.36,350.09,305.61,311.13,331.31,368.15,364.85,339.64,359.40,339.11,305.67,,,351.60,342.31,342.34,347.76,296.25,284.43,278.33
2024-03-10 21:53:55.670000,L8,,,307.12,323.32,313.58,296.93,308.72,310.14,305.45,300.62,305.81,300.12,,,,,,,,,,,,270.63,284.99,272.46,274.88,299.00,287.48,280.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.45,291.44,309.34,316.72,310.42,310.11,307.81,315.87,310.82,316.46,,311.56,321.94,318.01,312.04,319.15,309.40,,,,,288.06,294.84,289.42,277.59,272.98,263.90,254.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.75,305.93,300.31,294.65,297.13,,,,,,,,,,,,,,283.31,,,,,,,,,,
2024-03-17 22:00:02.951000,L8,345.43,347.41,349.90,353.10,344.90,344.17,349.37,340.95,343.81,334.46,350.02,351.12,344.22,338.87,337.74,336.78,335.72,314.81,297.86,328.18,311.32,317.74,313.31,319.68,314.58,320.15,323.78,333.04,339.11,340.31,333.90,339.57,342.11,326.83,345.46,344.41,334.09,331.85,297.25,344.92,343.74,344.50,348.75,350.21,349.12,351.58,351.05,336.37,334.51,338.67,335.19,338.41,349.06,347.05,339.06,326.51,330.23,,344.28,342.46,338.42,340.76,340.08,337.86,340.65,333.97,323.32,320.46,326.28,331.43,324.14,332.25,332.17,340.58,336.89,341.70,341.44,339.99,336.98,343.14,337.32,344.06,344.18,343.63,340.61,343.47,330.82,341.01,332.56,341.64,341.82,343.12,337.99,346.98,344.68,335.91,333.52,335.10,330.21,326.83,337.47,330.56,341.68,344.05,352.81,362.94,285.94,328.23,335.53,340.50,326.41,329.55,329.79,322.99,292.95,282.74,318.28,322.07,328.37,330.78,331.40,280.75,356.33,357.99,347.96,350.03,315.17,336.93,,,335.55,342.96,340.57,324.79,338.41,339.83,331.68,337.92,336.43,340.90,336.80,340.47,336.42,333.51,334.18,330.33,332.73,334.78,330.48,332.55,335.33,338.13,311.11,308.50,310.65,338.68,337.85,320.30,336.80,327.17,287.04,,,333.73,328.74,328.27,317.34,304.54,316.73,273.61
