dates,satname,nzd0467-0000,nzd0467-0001,nzd0467-0002,nzd0467-0003,nzd0467-0004,nzd0467-0005,nzd0467-0006,nzd0467-0007,nzd0467-0008,nzd0467-0009,nzd0467-0010,nzd0467-0011,nzd0467-0012,nzd0467-0013,nzd0467-0014,nzd0467-0016,nzd0467-0017,nzd0467-0018,nzd0467-0019,nzd0467-0020,nzd0467-0021,nzd0467-0022,nzd0467-0023,nzd0467-0024,nzd0467-0025,nzd0467-0057,nzd0467-0058,nzd0467-0059,nzd0467-0060,nzd0467-0061,nzd0467-0062,nzd0467-0063,nzd0467-0064,nzd0467-0065,nzd0467-0066,nzd0467-0067,nzd0467-0068,nzd0467-0069,nzd0467-0070,nzd0467-0073,nzd0467-0074,nzd0467-0075,nzd0467-0076,nzd0467-0077,nzd0467-0078,nzd0467-0079,nzd0467-0080,nzd0467-0081,nzd0467-0082,nzd0467-0083,nzd0467-0084,nzd0467-0085,nzd0467-0086,nzd0467-0087,nzd0467-0088,nzd0467-0089,nzd0467-0090,nzd0467-0091,nzd0467-0092,nzd0467-0093,nzd0467-0094,nzd0467-0095,nzd0467-0096,nzd0467-0097,nzd0467-0098,nzd0467-0099,nzd0467-0100,nzd0467-0101,nzd0467-0102,nzd0467-0103,nzd0467-0104,nzd0467-0105,nzd0467-0106,nzd0467-0107,nzd0467-0108,nzd0467-0109,nzd0467-0110,nzd0467-0111,nzd0467-0112,nzd0467-0113,nzd0467-0114,nzd0467-0115,nzd0467-0116,nzd0467-0117,nzd0467-0118,nzd0467-0119,nzd0467-0120,nzd0467-0121,nzd0467-0122,nzd0467-0128,nzd0467-0129,nzd0467-0130,nzd0467-0131,nzd0467-0132,nzd0467-0026,nzd0467-0027,nzd0467-0028,nzd0467-0051,nzd0467-0052,nzd0467-0053,nzd0467-0054,nzd0467-0055,nzd0467-0056,nzd0467-0123,nzd0467-0124,nzd0467-0125,nzd0467-0126,nzd0467-0049,nzd0467-0050,nzd0467-0127,nzd0467-0015,nzd0467-0029,nzd0467-0030,nzd0467-0031,nzd0467-0032,nzd0467-0033,nzd0467-0036,nzd0467-0037,nzd0467-0038,nzd0467-0039,nzd0467-0042,nzd0467-0043,nzd0467-0044,nzd0467-0045,nzd0467-0046,nzd0467-0047,nzd0467-0048,nzd0467-0071,nzd0467-0072,nzd0467-0133,nzd0467-0035,nzd0467-0134,nzd0467-0034,nzd0467-0040,nzd0467-0041
2022-09-26 22:14:34.231000,L9,319.51,322.50,316.28,315.68,317.78,321.75,325.28,323.76,324.70,327.89,332.48,335.60,331.80,330.22,335.45,284.23,289.56,284.39,278.52,283.08,280.00,272.97,331.79,331.23,331.33,319.32,316.02,315.62,313.31,314.28,310.77,308.77,310.07,305.22,307.76,258.97,303.40,301.11,,,298.79,288.95,307.65,319.14,324.07,325.56,329.24,333.31,338.06,338.72,332.71,322.77,321.90,312.69,318.39,309.48,305.96,306.00,308.21,308.43,305.50,310.30,313.69,318.87,316.49,303.05,303.50,306.52,307.77,304.19,299.83,292.42,298.78,300.86,301.52,292.06,291.90,286.87,294.52,294.12,287.67,291.73,296.43,290.42,291.88,289.51,285.48,284.91,284.15,,,,,,324.23,,,,,,,321.91,312.10,282.21,,,,323.08,320.84,,272.14,,,,,,,,,,,325.41,289.18,276.68,330.44,324.98,317.82,,,,,,,,
2022-11-21 22:14:44.924000,L8,321.76,318.92,318.46,319.38,318.76,320.06,323.05,322.85,324.30,326.04,326.98,330.61,331.77,334.72,333.88,328.87,333.70,340.22,329.86,333.24,337.83,336.44,334.50,336.82,332.48,325.79,323.18,326.06,321.63,321.21,320.37,318.00,313.89,309.97,307.15,308.20,311.85,302.98,302.50,,309.52,302.90,312.22,317.23,325.09,328.84,328.34,331.42,339.46,344.15,346.86,360.41,331.05,334.41,318.75,314.14,310.08,313.43,319.77,325.17,329.62,319.87,330.33,337.05,333.35,329.09,334.05,323.97,314.55,315.80,316.13,339.25,311.09,304.89,303.31,307.53,306.94,343.41,335.55,304.62,338.81,297.53,295.82,295.52,290.88,293.03,290.62,288.13,289.77,322.36,320.44,318.53,326.86,326.31,333.24,336.98,334.70,333.87,333.14,333.86,329.61,330.36,322.30,288.19,,,,341.11,337.59,301.05,329.81,328.45,,320.15,321.63,311.09,,,,326.64,332.81,336.56,336.39,333.22,335.99,332.66,331.81,,,319.17,319.37,296.38,318.16,325.54,331.74
2023-01-08 22:14:36.179000,L8,320.72,325.83,322.41,321.45,321.71,322.81,323.67,325.48,326.43,365.00,359.57,362.07,357.56,355.62,364.12,348.69,336.05,365.34,332.52,333.35,337.35,336.29,334.33,334.35,336.18,364.80,356.50,328.30,324.80,338.99,351.80,320.38,316.94,312.63,326.57,312.74,314.27,308.95,302.67,306.86,311.82,313.28,320.47,324.57,328.66,330.45,330.97,364.14,359.02,375.51,359.06,364.72,354.86,352.46,342.35,330.10,320.34,322.15,323.55,346.78,340.93,357.06,355.08,337.31,359.52,353.59,350.54,356.33,347.00,349.23,344.91,319.19,311.62,308.12,309.66,309.08,308.27,302.94,306.41,310.81,301.58,301.45,299.61,295.73,299.39,292.14,292.60,294.35,285.99,333.24,344.81,350.62,349.70,345.79,367.02,345.01,336.86,342.65,336.25,368.07,333.60,369.88,372.85,297.51,,,,334.78,340.82,343.01,371.36,336.98,317.62,327.20,325.16,323.77,,,323.99,292.01,330.93,270.26,337.68,346.07,336.79,338.19,334.72,291.93,305.15,321.66,318.39,,320.17,329.55,336.88
2023-02-17 22:14:37.295000,L9,310.57,313.09,308.16,309.62,310.55,312.06,315.31,319.89,319.81,322.50,323.87,324.21,325.41,327.75,329.40,325.94,329.40,328.24,327.24,325.06,329.11,327.50,323.96,332.91,325.84,312.76,319.69,317.16,314.38,315.20,313.08,311.47,309.94,307.16,302.98,299.79,302.61,,,,303.73,300.23,309.80,316.10,319.67,319.08,322.42,329.04,330.63,341.31,333.25,327.81,325.92,320.71,314.19,310.08,306.88,311.62,319.70,318.06,319.16,321.35,325.76,331.13,330.24,333.18,332.93,324.87,319.52,317.79,321.37,315.38,306.96,306.18,306.83,304.28,305.78,302.61,302.06,306.53,300.68,299.56,301.14,296.17,294.33,299.47,289.24,291.15,292.58,321.67,318.91,320.52,326.86,323.67,325.83,334.02,329.79,327.48,326.48,329.53,304.61,,,286.11,,,,322.01,329.97,297.46,319.06,314.66,,,,,,,,,,330.28,333.43,330.86,328.66,325.32,320.07,,,318.37,,,,,
2023-02-25 22:14:16.003000,L8,314.22,313.50,308.61,311.77,310.50,310.28,315.37,319.91,320.14,322.49,322.84,322.42,323.34,325.70,329.21,324.18,328.73,326.59,325.39,323.53,327.39,329.62,323.85,331.56,329.43,314.17,318.19,318.72,316.02,314.46,312.11,311.56,310.16,306.99,302.68,295.89,303.06,,,,303.97,301.89,311.81,314.09,320.27,320.63,324.18,327.12,330.56,341.65,332.77,325.98,328.65,322.98,315.20,308.54,307.12,309.86,316.18,317.57,318.86,318.74,320.89,327.72,331.51,326.56,335.03,319.48,318.25,315.27,318.71,317.20,308.59,308.84,305.39,306.68,304.49,303.38,304.86,303.06,302.46,301.47,298.16,298.22,298.26,291.30,295.78,290.01,287.56,319.58,317.00,318.38,325.31,320.68,326.32,331.33,328.20,330.08,324.27,328.73,,,,297.77,,,,326.75,332.21,287.58,320.95,,,313.83,313.71,311.92,,,,,,333.63,332.05,330.58,325.64,324.39,322.01,,,315.39,310.94,,312.21,,
2023-03-05 22:14:25.172000,L9,309.99,311.00,307.45,308.51,308.61,310.16,313.50,316.21,317.43,319.66,319.58,321.46,321.56,324.01,327.36,324.45,325.26,324.75,324.64,322.99,326.89,327.34,323.44,326.43,327.41,318.00,315.70,315.68,312.61,312.45,310.21,310.89,308.07,304.82,300.50,293.42,290.09,,,,300.40,299.21,310.74,313.53,317.07,315.73,321.80,327.38,328.28,336.82,331.77,325.02,326.33,318.60,315.13,306.68,306.00,310.27,314.50,315.51,312.83,316.93,317.93,329.19,319.65,319.91,323.55,319.03,316.26,310.34,318.18,310.43,306.79,304.76,305.47,302.60,303.50,299.23,301.52,305.37,298.00,299.41,300.27,294.32,294.54,294.95,289.75,291.14,288.32,317.30,313.43,313.38,322.13,318.38,324.87,323.42,328.89,,,,,,,288.01,,,,,,297.75,313.39,,,,,,,,,,,331.36,330.90,330.14,324.49,321.81,,,,312.00,,,,,
2023-03-13 22:14:10.896000,L8,309.91,312.30,304.27,308.45,308.33,310.13,313.84,318.36,318.13,321.17,323.74,323.94,324.98,325.54,330.53,324.90,327.11,326.74,325.28,324.98,326.66,329.11,326.11,327.07,332.55,318.11,317.07,315.86,312.70,314.07,312.37,311.29,308.31,306.45,301.75,290.90,,,,,292.91,297.13,306.66,310.97,319.81,315.11,324.30,327.38,327.43,337.82,333.69,325.48,328.14,319.17,314.22,307.05,306.32,309.75,314.91,316.05,315.24,319.00,320.85,327.40,327.69,323.79,327.54,316.97,314.36,310.45,318.74,314.25,306.66,305.82,303.48,305.56,301.60,300.88,303.76,304.10,300.27,300.08,297.96,295.04,295.54,290.31,292.06,289.62,285.12,,,,,,323.78,281.39,328.14,,,,,,,292.39,,,,,,,319.70,,,,,,,,,,,277.93,330.53,329.42,322.05,,,,,,,,,,
2023-04-22 22:14:02.920000,L9,318.61,319.54,315.89,318.45,318.65,321.86,324.00,327.21,327.30,327.74,334.25,335.09,332.43,332.36,337.75,288.90,280.98,278.56,277.84,278.97,275.37,272.98,337.71,335.93,340.44,326.65,325.29,324.96,322.52,322.09,319.51,316.86,315.25,311.70,308.23,305.13,270.32,305.05,295.77,,306.70,300.63,310.20,317.26,325.82,325.83,334.23,333.05,337.21,339.15,336.78,329.25,332.37,323.95,320.26,313.62,313.59,314.01,317.33,317.69,318.54,322.27,320.87,327.25,324.70,323.57,326.77,314.49,312.01,310.61,314.79,316.53,311.78,312.81,311.98,310.27,306.42,304.91,307.72,305.62,304.74,304.30,299.69,297.55,302.58,292.12,296.24,289.31,286.63,,,,,,327.30,333.47,332.93,335.64,332.87,332.99,325.25,326.33,321.64,293.06,,,,331.94,337.62,,292.61,,,,,,,,,323.27,324.70,335.57,332.99,332.19,334.91,330.27,330.79,,,,,,,326.66,331.61
2023-05-24 22:13:40.953000,L9,320.96,324.00,322.38,320.95,322.65,323.77,324.34,326.97,328.25,330.04,335.02,337.94,334.63,335.37,339.33,287.86,278.09,278.88,277.88,283.26,276.09,271.40,352.29,336.43,348.20,328.80,328.94,326.53,323.17,336.88,321.58,317.66,315.83,314.65,309.69,254.35,313.28,276.72,303.25,302.09,312.06,307.98,317.09,327.21,329.50,327.35,338.52,338.73,339.63,340.76,346.02,335.57,329.35,324.69,342.46,314.76,336.23,318.90,350.55,322.80,344.94,355.77,354.33,338.25,354.98,329.36,331.18,322.38,319.91,316.95,319.35,317.91,317.94,317.03,316.12,312.64,311.99,308.21,308.85,314.38,305.64,305.77,316.53,302.54,306.83,308.02,303.61,305.88,288.42,,,,,,343.40,343.03,340.72,297.95,288.08,344.71,333.65,332.98,325.08,292.48,,,,293.06,295.68,,291.14,334.65,327.27,331.95,332.71,327.75,,327.02,332.71,337.43,336.49,338.38,336.16,340.34,273.00,295.49,299.58,,303.12,,332.33,,328.84,337.53,341.11
2023-06-01 22:13:31.049000,L8,319.33,315.56,313.90,315.20,315.11,319.51,321.89,322.56,324.96,326.14,327.62,331.90,325.74,330.04,333.11,325.88,329.78,327.90,329.29,328.33,331.35,336.31,336.83,333.75,284.93,323.50,322.23,322.47,318.16,318.55,314.44,313.14,312.90,309.96,308.39,304.26,307.03,302.61,301.94,,312.76,302.50,312.00,319.51,324.00,322.03,330.01,328.95,337.25,336.24,333.73,328.95,325.12,321.90,317.88,312.27,309.88,312.25,314.12,312.27,315.68,315.13,318.28,321.00,316.82,318.52,317.59,316.17,311.52,309.44,311.29,312.68,315.16,313.70,312.65,309.65,306.92,303.17,304.75,305.55,300.73,299.65,308.58,298.79,295.03,301.73,289.70,290.52,288.42,318.56,314.61,314.28,322.19,321.68,328.23,326.41,332.02,333.13,332.09,332.47,,327.34,317.49,282.62,,,,333.49,335.07,,319.09,329.79,,323.94,320.52,317.76,,,318.27,329.31,329.74,330.48,332.79,331.05,337.65,333.28,331.26,,,315.98,321.36,,318.67,327.19,333.68
2023-06-17 22:13:40.818000,L8,312.70,306.08,291.29,304.30,309.19,313.24,316.80,323.76,327.79,324.83,332.15,335.53,331.31,331.87,334.91,318.76,332.00,329.03,337.80,333.97,338.39,340.58,335.33,336.94,336.62,,319.91,319.41,314.20,317.26,316.62,315.72,313.46,310.73,309.19,310.11,311.54,299.60,296.92,,315.14,304.64,314.17,317.89,327.53,327.64,343.41,336.11,340.92,339.53,336.14,336.35,332.38,328.23,341.12,322.15,342.06,347.53,377.87,356.87,337.17,344.11,355.64,343.19,360.51,356.13,359.93,344.02,330.98,350.08,330.08,349.78,354.42,335.98,349.19,343.37,346.99,347.51,339.00,318.17,315.19,314.52,300.68,313.57,314.28,299.57,300.02,285.73,300.77,328.39,321.72,329.03,328.84,326.71,,,,335.24,333.42,330.69,,,,285.44,,,,336.57,337.34,320.76,322.25,,,,,,,,,,,294.19,296.96,329.66,334.42,333.39,334.54,,,318.86,,,,,
2023-07-03 22:13:51.195000,L8,316.40,313.50,303.88,311.02,313.51,313.43,323.10,323.10,321.48,323.91,325.56,328.99,281.36,325.30,329.41,306.24,327.00,324.69,328.47,320.80,291.55,301.38,,,,,314.13,316.91,314.17,317.18,309.71,307.89,268.99,305.27,297.47,,,,,,,,282.34,315.88,321.29,320.29,331.21,326.96,335.12,332.57,329.92,325.44,318.88,318.84,316.77,312.30,307.20,309.80,314.25,307.63,309.66,307.45,315.84,318.05,313.06,312.24,307.50,308.70,302.29,302.83,299.82,313.12,314.74,315.79,310.81,305.45,303.66,298.10,301.81,298.65,294.34,296.45,295.08,298.35,292.54,291.10,287.83,279.96,284.56,,,,,,,,,,,,,,,280.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-27 22:13:50.729000,L9,304.07,284.99,275.17,292.81,298.62,303.89,313.83,314.37,314.57,316.87,315.80,319.55,314.44,316.75,316.38,,,,315.77,315.88,316.12,325.87,,,,,,305.89,307.08,307.48,302.34,301.67,301.68,297.78,,,,,,,,277.15,285.71,301.73,314.31,310.86,324.69,318.62,321.27,,,,,,305.96,300.70,297.86,301.19,299.07,300.39,299.98,293.69,272.25,265.33,288.06,297.57,298.40,275.04,258.60,268.17,285.14,298.65,305.74,305.23,303.55,301.32,286.44,287.57,293.27,280.87,283.19,288.14,280.93,284.67,282.75,277.74,270.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-12 22:13:59.156000,L9,322.73,326.12,322.63,322.96,323.22,326.59,327.60,331.17,336.33,331.38,338.68,338.25,334.70,337.02,336.65,292.50,284.44,280.37,283.03,284.18,280.35,279.32,285.12,290.06,287.87,327.22,327.41,327.02,323.89,320.14,321.84,319.53,317.11,311.86,310.47,315.05,313.47,267.73,302.66,,316.35,306.17,317.53,323.27,329.24,328.99,340.48,336.66,341.96,339.96,334.59,332.52,329.44,326.08,318.68,314.36,318.41,319.09,321.21,316.18,319.07,316.31,329.32,329.58,319.27,319.15,323.55,318.30,314.38,315.93,316.95,315.56,315.42,317.10,312.37,311.23,306.83,301.67,306.16,302.48,300.42,300.04,297.05,303.47,303.16,295.10,290.76,288.27,283.34,328.78,328.45,328.00,327.70,326.08,306.26,295.56,288.02,338.28,336.21,336.24,329.84,328.92,327.51,279.74,,,,341.90,340.73,320.77,298.17,302.22,298.37,330.16,328.76,324.83,,325.94,329.95,333.95,335.98,337.59,336.32,335.48,338.18,339.65,338.08,,,324.49,327.28,318.14,325.80,331.80,337.70
2023-08-20 22:14:11.307000,L8,319.08,319.16,315.88,316.69,318.46,319.66,324.04,325.69,326.47,326.67,331.64,331.97,327.90,331.96,333.45,322.96,329.46,327.22,330.60,326.72,329.30,337.22,331.77,332.68,332.88,324.51,322.36,321.16,319.13,317.60,314.08,314.53,313.12,309.07,304.82,306.05,309.39,298.70,296.76,,307.50,301.31,311.08,319.01,324.85,325.57,331.75,330.18,336.91,335.13,329.27,326.50,323.46,320.30,317.16,310.68,313.48,313.68,313.51,307.86,314.44,311.99,318.98,320.15,315.06,310.27,313.06,310.58,308.63,308.40,306.53,307.88,310.50,310.88,308.54,304.05,301.01,295.97,298.31,297.51,292.08,295.61,294.01,295.07,292.31,289.20,286.77,284.48,285.53,,,,,,324.13,326.72,330.84,334.70,331.60,331.42,317.36,324.63,322.02,283.14,,,,334.33,337.43,,320.01,315.60,,319.57,318.88,318.63,,,287.18,325.52,313.40,332.85,330.96,330.71,333.39,333.83,334.36,,,,317.66,,313.47,324.63,330.75
2023-10-15 22:14:26.851000,L9,321.45,323.28,318.62,318.15,319.05,320.59,325.39,327.24,328.43,329.90,333.57,335.17,332.53,331.84,337.30,329.23,336.73,332.09,338.60,336.50,339.10,341.92,337.22,337.22,340.15,325.07,323.92,323.50,321.84,321.23,320.71,315.49,314.46,311.39,307.25,309.14,314.26,302.45,298.72,,305.27,299.93,314.57,324.31,326.84,327.48,334.24,334.99,340.45,344.63,336.46,331.99,332.90,326.64,319.34,312.63,313.83,314.40,320.22,320.27,323.93,323.66,327.56,332.40,331.37,324.98,333.50,319.20,313.47,314.68,317.52,318.15,306.41,307.29,305.16,309.32,303.15,302.84,306.35,303.04,305.04,299.82,298.02,297.64,293.47,291.28,290.20,285.68,289.06,,,,,,329.82,336.45,335.67,335.90,331.53,332.42,318.51,330.62,324.07,286.25,,,,333.34,340.01,,322.78,,,315.01,316.74,318.12,,,,,,336.36,334.48,335.56,334.00,331.71,330.61,,,,316.59,,311.43,,
2023-11-24 22:14:27.756000,L8,317.56,315.78,310.60,312.07,312.36,312.26,317.51,319.93,320.47,323.13,326.25,324.45,324.15,327.82,329.92,321.57,328.10,325.99,327.04,325.47,329.57,331.26,325.46,331.51,329.91,321.21,320.78,319.57,316.37,317.11,315.05,311.93,311.26,307.87,305.16,303.21,253.68,294.03,,,306.41,300.00,314.46,321.92,322.49,322.96,326.07,330.26,335.80,341.31,335.57,329.71,328.58,323.75,316.51,311.17,308.80,309.76,319.09,318.61,322.05,320.24,327.00,331.23,328.66,326.43,336.46,321.06,314.00,314.12,316.95,319.63,306.55,304.89,303.94,302.60,304.52,303.17,302.47,303.56,304.67,299.54,301.59,297.77,291.72,297.75,291.78,289.04,298.26,316.09,305.20,308.26,318.55,316.44,320.14,327.50,289.32,331.02,326.26,330.59,312.57,327.07,317.09,290.71,,,,327.41,335.01,301.91,300.50,,,,,,,,,,,333.43,269.56,330.24,329.31,329.29,325.87,,,313.14,,296.02,,,
2023-12-10 22:14:21.153000,L8,318.45,315.25,313.17,312.37,312.66,312.81,319.55,320.90,322.07,325.12,328.47,327.76,326.64,332.63,330.48,324.32,330.37,328.33,328.43,327.85,332.57,330.68,328.21,334.74,327.15,322.00,321.90,320.55,315.40,318.21,315.40,313.47,312.58,308.37,305.67,303.97,308.12,298.21,,,307.26,299.84,314.46,320.61,322.20,323.26,324.31,329.34,334.75,344.13,336.65,330.39,328.56,322.69,314.96,310.72,308.04,309.39,321.55,319.64,321.60,321.15,327.49,331.25,329.54,329.97,336.50,323.13,315.22,314.88,318.26,321.71,306.52,303.98,304.93,301.47,304.58,302.27,302.25,304.46,304.23,299.01,299.92,296.53,292.29,302.53,290.73,292.09,296.70,317.36,306.91,309.14,320.56,318.15,328.83,333.42,331.33,331.30,329.97,331.86,322.55,328.50,315.14,297.79,,298.13,296.57,331.13,333.46,303.36,322.63,316.35,,,,,,,,320.37,318.43,330.99,334.17,331.26,333.32,332.76,328.31,,,315.45,,293.16,,318.76,322.82
2023-12-18 22:14:32.867000,L9,329.78,328.22,326.64,325.27,325.88,325.93,330.56,335.43,335.12,337.02,342.30,339.69,338.24,340.07,341.97,344.29,346.37,341.88,341.24,340.50,347.49,345.08,340.48,344.46,342.80,337.38,337.80,331.45,330.26,331.19,326.68,322.13,320.36,323.36,318.72,317.32,320.32,310.50,307.74,309.65,321.54,308.84,327.21,330.66,331.56,335.86,334.95,344.55,344.33,356.84,351.59,340.32,343.77,344.89,328.80,327.84,323.17,321.94,330.88,334.59,340.31,339.50,341.77,342.49,340.74,348.44,349.26,330.65,329.28,327.75,341.95,339.22,318.17,318.75,313.45,323.13,316.62,316.51,317.46,317.44,321.19,311.58,312.81,312.36,296.24,309.73,300.80,305.33,310.63,331.00,318.29,320.39,341.84,331.92,342.49,345.56,340.67,343.90,337.83,345.20,337.57,347.86,333.75,323.69,306.59,306.81,302.28,346.41,345.72,311.66,334.94,336.68,317.94,329.78,332.35,325.80,,,326.09,331.64,340.39,342.06,341.58,342.01,344.08,343.41,339.03,,302.74,333.34,326.09,315.48,324.99,331.47,340.23
2024-01-19 22:14:28.085000,L9,385.16,379.58,380.04,375.51,375.12,373.62,380.78,383.54,384.87,381.03,381.14,389.79,391.46,382.82,389.38,389.53,386.87,390.79,392.46,384.58,390.99,392.04,392.69,383.89,391.47,320.88,319.61,316.58,311.48,315.73,312.17,309.93,310.10,306.25,304.23,301.84,304.36,298.86,293.83,287.89,304.32,299.62,313.23,317.12,317.77,315.69,319.72,327.61,328.60,339.34,336.70,331.08,329.53,323.38,313.72,307.29,306.19,308.58,314.13,315.16,314.17,318.66,320.36,327.17,328.25,323.73,325.83,315.53,317.67,315.89,320.54,311.05,305.44,305.62,303.50,302.80,303.19,300.32,302.72,301.18,298.51,300.54,295.20,294.57,294.22,289.20,291.72,290.14,286.41,318.88,316.11,318.75,326.41,321.46,390.30,383.51,323.84,327.77,328.30,329.81,325.36,328.80,316.98,290.64,,,,328.92,330.34,297.85,394.80,,,,,,,,,,,329.47,332.71,329.10,329.10,330.26,327.02,262.13,282.19,319.55,,319.28,,,
2024-02-04 22:14:31.487000,L9,313.49,315.71,311.78,313.45,312.65,315.82,319.60,322.22,323.25,324.10,326.50,327.91,326.90,328.85,330.88,326.83,329.43,327.31,327.87,327.40,331.14,329.72,325.78,333.52,327.88,324.61,322.69,318.25,316.23,317.49,315.56,315.02,313.08,308.72,306.16,303.83,309.47,304.30,298.97,301.30,307.86,303.37,315.36,320.45,320.74,321.09,323.22,330.13,337.46,352.78,349.76,338.24,334.53,328.56,319.53,312.83,309.79,317.60,325.91,323.17,338.42,321.34,328.67,332.54,339.12,353.98,349.86,340.31,329.66,329.15,342.53,335.14,336.13,338.43,315.44,322.26,334.94,340.38,320.40,319.21,319.72,318.18,327.81,328.47,342.10,344.04,338.44,340.69,343.58,335.09,320.00,326.32,346.24,343.54,329.12,333.21,329.28,331.14,329.50,332.33,333.07,331.18,320.91,352.82,352.07,312.85,309.64,331.83,335.42,317.76,322.83,323.91,,,,,,,311.72,320.67,328.45,333.59,335.18,331.93,332.39,332.34,330.94,263.68,290.92,328.45,,310.17,,320.14,324.70
2024-02-12 22:14:17.978000,L8,310.32,312.34,305.95,309.72,308.42,309.62,313.46,318.15,319.93,320.69,324.10,322.48,323.39,324.56,328.26,322.25,326.33,324.20,324.61,323.78,324.60,326.29,320.84,327.21,,320.76,319.80,316.72,314.15,314.37,312.16,309.30,309.48,306.39,303.74,302.21,303.14,296.24,295.85,293.35,303.70,299.97,310.73,316.63,317.77,317.91,321.12,326.14,327.78,339.54,335.67,331.03,329.40,323.50,314.10,308.62,306.46,307.56,315.15,315.33,318.57,316.70,322.84,326.73,328.25,324.98,349.14,321.40,316.16,318.22,319.87,321.93,307.84,309.33,306.84,307.29,304.93,304.65,304.83,303.26,304.37,300.23,298.04,297.81,292.71,293.65,292.65,288.20,290.50,322.55,315.20,316.83,328.27,322.84,,,,329.87,323.58,329.96,326.20,326.70,318.32,294.11,,,,328.19,330.61,302.96,317.59,,,,,,,,,,,333.21,331.80,330.26,325.41,328.05,324.65,246.76,289.72,320.64,,294.51,,,
2024-02-20 22:14:19.830000,L9,309.70,312.13,306.90,308.72,308.10,310.02,313.76,316.61,319.55,319.82,323.22,322.81,322.47,324.24,328.17,294.11,276.89,280.94,280.63,279.87,279.79,279.09,321.43,325.65,325.13,320.49,319.54,316.22,313.21,313.80,310.63,309.06,309.10,305.47,303.16,301.63,301.93,298.36,293.75,296.69,303.16,297.92,311.60,315.18,316.95,317.69,321.05,326.86,326.79,339.40,335.12,326.69,329.27,319.45,313.99,307.65,305.26,307.85,312.85,315.31,313.26,319.92,319.30,325.99,327.09,325.65,327.31,316.34,319.22,318.08,321.60,313.36,306.65,309.20,308.12,306.31,305.40,303.49,305.03,304.09,300.65,304.13,311.43,306.81,307.05,306.09,296.54,301.15,293.61,322.03,317.86,321.47,328.42,324.65,324.80,324.20,326.84,331.23,324.30,329.95,326.03,326.96,317.43,297.80,300.42,303.34,300.69,327.61,331.94,296.51,301.88,,,,308.61,305.98,,,,,,287.75,330.82,330.22,325.00,327.69,325.65,279.43,293.99,317.60,300.09,293.04,309.45,,
2024-03-07 22:14:23.817000,L9,,,,,,,,,,,,,,,,,,,320.99,326.26,324.95,325.85,322.11,327.94,325.70,321.73,319.88,315.88,313.28,314.02,311.93,310.23,309.48,305.68,303.27,301.67,301.82,295.61,294.85,297.84,303.09,298.41,310.79,314.64,315.97,317.26,321.48,326.67,327.41,341.40,335.90,326.83,339.49,324.68,314.71,307.60,306.56,308.52,313.75,315.82,314.12,319.05,319.30,325.90,325.35,325.36,328.33,317.06,317.77,315.81,321.06,313.49,306.86,308.02,306.52,305.83,303.61,302.46,303.16,303.63,300.03,300.26,298.49,294.75,296.19,290.97,291.31,289.45,286.64,322.53,318.37,320.39,327.32,323.86,323.56,321.26,,330.85,326.00,330.05,325.92,327.48,316.24,295.07,,,,327.17,329.91,,,,,,,,,,,,,331.20,331.86,329.33,327.06,328.27,325.76,274.01,292.24,318.58,,,,,
2024-03-15 22:14:01.713000,L8,307.33,308.83,303.60,306.69,305.61,306.94,308.15,308.33,312.43,312.56,304.78,309.49,,,,,,,,,,,,,,321.29,320.26,313.71,308.61,311.18,308.26,305.13,305.94,302.94,300.73,298.86,296.07,290.32,287.49,285.82,298.65,286.80,303.00,308.34,308.11,307.65,312.40,318.10,320.67,329.11,328.72,319.23,317.95,300.74,301.78,298.78,296.27,299.26,303.52,304.77,303.62,306.83,307.71,317.70,314.81,313.81,314.33,303.66,307.62,306.01,310.46,303.85,302.39,302.29,304.77,301.78,302.97,299.06,302.42,304.91,298.42,299.63,298.83,294.32,295.26,294.45,289.16,291.54,288.42,323.50,313.95,318.01,326.62,325.20,,,,326.27,319.77,327.73,324.40,328.25,318.96,285.33,,,,,,,,,,,,,,,,,,,,,,,,275.28,287.05,317.51,,,,,
2024-03-23 22:14:19.359000,L9,313.24,310.67,295.70,317.50,308.31,293.99,,,303.93,318.06,324.09,325.01,324.43,326.40,327.90,334.83,323.15,323.73,325.20,324.91,326.93,325.57,322.82,331.72,323.79,317.15,317.45,304.94,303.96,315.54,300.72,302.86,258.47,303.50,300.22,299.43,292.98,302.26,295.70,296.69,300.63,298.87,316.08,313.16,310.01,316.10,320.65,322.85,331.49,338.84,331.32,326.80,323.16,315.81,315.29,309.84,306.94,308.27,318.98,317.49,320.45,319.16,320.82,327.91,331.29,332.29,328.79,325.72,321.88,313.41,321.59,311.57,311.83,309.25,306.29,301.66,302.64,299.83,301.42,321.17,352.04,349.18,350.42,337.10,342.07,344.71,318.30,306.64,294.81,321.88,318.71,324.00,327.66,325.05,324.65,324.67,325.15,,,319.18,315.70,332.38,313.94,307.18,297.02,300.94,301.26,,,304.08,319.73,315.13,,,,,,,,,,,,,,,,290.90,288.17,319.39,,,,,
