dates,nzd0467-0000,nzd0467-0001,nzd0467-0002,nzd0467-0003,nzd0467-0004,nzd0467-0005,nzd0467-0006,nzd0467-0007,nzd0467-0008,nzd0467-0009,nzd0467-0010,nzd0467-0011,nzd0467-0012,nzd0467-0013,nzd0467-0014,nzd0467-0016,nzd0467-0017,nzd0467-0018,nzd0467-0019,nzd0467-0020,nzd0467-0021,nzd0467-0022,nzd0467-0023,nzd0467-0024,nzd0467-0025,nzd0467-0026,nzd0467-0027,nzd0467-0028,nzd0467-0043,nzd0467-0044,nzd0467-0045,nzd0467-0053,nzd0467-0054,nzd0467-0055,nzd0467-0056,nzd0467-0057,nzd0467-0058,nzd0467-0059,nzd0467-0060,nzd0467-0061,nzd0467-0062,nzd0467-0063,nzd0467-0064,nzd0467-0065,nzd0467-0066,nzd0467-0067,nzd0467-0068,nzd0467-0069,nzd0467-0070,nzd0467-0072,nzd0467-0073,nzd0467-0074,nzd0467-0075,nzd0467-0076,nzd0467-0077,nzd0467-0078,nzd0467-0079,nzd0467-0080,nzd0467-0081,nzd0467-0082,nzd0467-0083,nzd0467-0084,nzd0467-0085,nzd0467-0086,nzd0467-0087,nzd0467-0088,nzd0467-0089,nzd0467-0090,nzd0467-0091,nzd0467-0092,nzd0467-0093,nzd0467-0094,nzd0467-0095,nzd0467-0096,nzd0467-0097,nzd0467-0098,nzd0467-0099,nzd0467-0100,nzd0467-0101,nzd0467-0102,nzd0467-0103,nzd0467-0104,nzd0467-0105,nzd0467-0106,nzd0467-0107,nzd0467-0108,nzd0467-0109,nzd0467-0110,nzd0467-0111,nzd0467-0112,nzd0467-0113,nzd0467-0114,nzd0467-0115,nzd0467-0116,nzd0467-0117,nzd0467-0118,nzd0467-0119,nzd0467-0120,nzd0467-0121,nzd0467-0122,nzd0467-0128,nzd0467-0129,nzd0467-0130,nzd0467-0131,nzd0467-0132,nzd0467-0133,nzd0467-0134,nzd0467-0046,nzd0467-0047,nzd0467-0048,nzd0467-0049,nzd0467-0050,nzd0467-0051,nzd0467-0052,nzd0467-0123,nzd0467-0124,nzd0467-0125,nzd0467-0126,nzd0467-0127,nzd0467-0015,nzd0467-0042,nzd0467-0071,nzd0467-0029,nzd0467-0039,nzd0467-0040,nzd0467-0041,nzd0467-0038,nzd0467-0030,nzd0467-0031,nzd0467-0032,nzd0467-0033,nzd0467-0034,nzd0467-0035,nzd0467-0036,nzd0467-0037
2022-08-09 22:14:22+00:00,310.985,306.96500000000003,305.15,307.375,308.505,311.34000000000003,312.305,315.85,315.96500000000003,317.51,318.62000000000006,320.0833333333333,306.1933333333333,321.27,323.52,321.52,323.17,319.06666666666666,323.84999999999997,324.985,323.155,328.6433333333334,327.90999999999997,324.28000000000003,324.99666666666667,316.64,324.31,321.515,325.43666666666667,325.4066666666667,325.42499999999995,323.02,290.57,318.5,311.34000000000003,308.16,314.3633333333333,313.6066666666667,311.09,310.8566666666666,307.25666666666666,305.49333333333334,304.47333333333336,301.06333333333333,299.28,287.7366666666667,297.7966666666667,287.0466666666667,,224.404,263.29333333333335,291.91333333333336,289.33,306.96,311.7266666666667,314.08666666666664,315.52,322.40000000000003,324.26666666666665,325.43333333333334,328.2633333333333,324.12666666666667,317.40000000000003,318.78333333333336,312.9166666666667,308.6333333333333,307.46,300.40333333333336,301.18499999999995,305.58,305.27666666666664,305.6166666666667,308.4433333333333,311.51666666666665,313.1666666666667,310.34999999999997,309.54333333333335,309.81666666666666,306.23,305.9866666666667,304.6933333333333,305.3933333333333,302.6433333333334,304.6366666666667,301.55,301.5366666666667,297.1366666666667,294.86,288.81333333333333,291.46,290.28999999999996,287.8233333333333,290.7,290.49666666666667,285.2733333333333,287.22333333333336,283.26666666666665,275.98333333333335,272.26,269.5,312.375,311.64,311.86,315.47,315.485,306.005,233.27999999999997,311.84,307.925,306.5225,317.84,318.12666666666667,301.1066666666667,295.46,265.81666666666666,271.58,273.6666666666667,265.5625,305.155,308.27,319.58,245.94,,321.33,319.57,,,,,,,,,,
2022-09-10 22:14:27+00:00,314.875,311.205,309.395,312.29499999999996,312.91999999999996,317.645,318.57500000000005,317.735,319.68,320.745,320.87000000000006,322.99,307.3833333333334,325.41499999999996,325.61333333333334,321.56333333333333,325.29,320.33,325.96,327.2133333333333,328.775,332.40000000000003,313.16333333333336,326.7966666666667,326.34000000000003,315.91999999999996,322.68,308.385,326.12,325.81333333333333,327.86,325.58,318.63,321.28499999999997,317.36,309.2266666666667,315.3566666666666,315.06333333333333,311.94,312.01,308.51666666666665,306.4866666666667,306.26666666666665,302.40333333333336,300.69666666666666,271.58666666666664,300.5933333333333,288.65333333333336,285.58,204.06799999999998,246.1,293.71,289.65000000000003,306.79333333333335,312.1366666666667,314.86333333333334,316.99666666666667,325.0466666666667,325.06666666666666,327.42,327.34666666666664,324.1433333333333,318.58666666666664,316.57,314.1933333333333,310.0933333333333,308.82,302.19,303.645,305.49333333333334,304.7,306.3233333333333,305.8733333333334,312.2233333333333,313.29333333333335,309.76000000000005,305.6433333333334,307.8333333333333,305.20666666666665,304.8833333333334,303.9033333333333,303.35999999999996,301.38666666666666,304.75333333333333,302.2866666666667,301.26666666666665,297.11999999999995,293.4066666666667,287.0266666666667,290.68,287.70666666666665,286.8066666666667,288.95666666666665,287.4866666666667,285.7,286.3733333333334,279.95,275.68,267.1566666666667,265.94666666666666,312.69500000000005,309.225,310.905,316.09000000000003,316.6,305.615,233.35,314.6366666666667,309.74,308.665,321.3666666666667,320.32,307.88,302.435,265.56666666666666,267.5,271.8833333333333,265.275,303.54999999999995,308.52,319.58,245.94,,321.33,319.57,,,,,307.47,302.68,302.76,295.97,,
2022-09-26 22:14:34+00:00,314.56333333333333,311.205,309.68333333333334,310.96,312.75666666666666,317.16333333333336,317.7966666666667,317.735,319.19666666666666,320.5933333333333,321.5375,323.5075,310.995,324.25333333333333,325.495,320.685,324.7925,319.90250000000003,326.6725,327.5625,326.59,332.0225,313.16333333333336,326.2125,325.805,317.2733333333333,310.93333333333334,308.385,324.8225,324.5525,325.23,322.96999999999997,318.63,321.28499999999997,317.36,301.9875,313.86,313.8125,310.3325,310.875,307.2175,305.2025,305.3275,301.4275,300.15749999999997,276.0875,298.5525,287.615,285.58,199.34666666666666,239.4925,291.7075,287.645,305.7925,311.86,314.4575,316.78000000000003,324.1575,324.89,327.4275,327.68,324.25,318.3825,316.0475,313.1925,309.8525,306.96,300.945,301.99333333333334,304.5575,304.04999999999995,304.9425,304.885,311.15749999999997,312.6725,309.15250000000003,303.96000000000004,305.98,304.35249999999996,303.38250000000005,302.455,301.2775,298.635,301.96750000000003,299.94,298.8525,293.73749999999995,291.89750000000004,286.76,289.6725,287.48,285.9275,287.61249999999995,288.5725,285.6375,286.005,281.4625,276.5,270.61,270.15999999999997,309.7966666666667,307.3633333333333,309.2366666666667,313.69666666666666,314.62,303.8566666666666,232.755,311.1575,309.74,308.665,320.545,318.77750000000003,310.61800000000005,305.56800000000004,266.5925,272.12,275.48,265.29,302.00333333333333,310.0933333333333,319.58,245.94,,321.33,319.57,,,,,307.47,302.68,302.76,295.97,,
2022-11-21 22:14:44+00:00,314.56333333333333,311.205,309.68333333333334,310.96,312.75666666666666,317.16333333333336,317.7966666666667,317.735,319.19666666666666,320.5933333333333,321.5375,323.5075,310.995,324.25333333333333,325.495,320.685,311.058,319.90250000000003,326.6725,327.5625,326.59,332.0225,301.1825,326.2125,325.805,317.2733333333333,299.95,293.59,324.8225,324.5525,325.23,322.96999999999997,318.63,321.28499999999997,317.36,301.9875,313.86,313.8125,310.3325,310.875,307.2175,305.2025,305.3275,301.4275,300.15749999999997,276.0875,298.5525,287.615,285.58,179.21249999999998,239.4925,291.7075,287.645,305.7925,311.86,314.4575,316.78000000000003,324.1575,324.89,327.4275,327.68,324.25,318.3825,316.0475,313.1925,309.8525,306.96,300.945,301.99333333333334,304.5575,304.04999999999995,304.9425,304.885,311.15749999999997,312.6725,309.15250000000003,303.96000000000004,305.98,304.35249999999996,303.38250000000005,302.455,301.2775,298.635,301.96750000000003,299.94,298.8525,293.73749999999995,291.89750000000004,286.76,289.6725,287.48,285.9275,287.61249999999995,288.5725,285.6375,286.005,281.4625,276.5,270.61,270.15999999999997,309.7966666666667,307.3633333333333,309.2366666666667,313.69666666666666,314.62,303.8566666666666,230.3166666666667,311.1575,319.06333333333333,318.2033333333334,320.545,318.77750000000003,320.96750000000003,315.00000000000006,266.5925,272.12,275.48,258.4125,302.00333333333333,301.645,319.58,,,321.33,319.57,267.07,,262.2,,307.47,274.18,302.76,279.07500000000005,259.6,266.14
2023-02-17 22:14:37+00:00,313.5366666666667,312.2,309.6466666666666,308.94,310.82666666666665,314.71,318.26500000000004,316.84000000000003,318.6933333333333,320.09999999999997,322.92,324.47666666666663,322.2033333333334,324.16,325.4166666666667,320.6466666666667,294.3725,320.7033333333333,326.16333333333336,327.43666666666667,324.8,330.31,288.95000000000005,326.99666666666667,326.03,321.90000000000003,300.2125,294.28333333333336,324.4766666666667,325.03333333333336,323.75333333333333,321.99666666666667,314.275,320.82500000000005,313.29499999999996,304.23333333333335,313.52666666666664,312.84999999999997,308.34666666666664,310.11666666666673,306.3533333333333,303.90333333333336,304.4166666666667,300.5433333333333,298.9766666666667,276.18333333333334,297.40000000000003,284.7766666666667,280.71500000000003,180.04499999999996,235.3166666666667,293.1233333333334,287.34,303.38,310.28,313.15333333333336,314.25,320.0133333333334,324.35333333333335,327.34,329.28333333333336,323.91333333333336,319.25333333333333,315.92333333333335,312.78999999999996,308.71,302.91,300.4833333333333,302.3833333333334,305.22333333333336,304.53000000000003,306.42333333333335,305.47,312.32666666666665,315.58666666666664,310.61333333333334,310.23333333333335,311.0433333333333,306.03999999999996,303.4533333333333,302.7766666666667,302.55333333333334,298.9433333333333,298.09666666666664,297.94,295.46333333333337,291.15666666666664,290.82666666666665,291.65999999999997,290.02666666666664,290.87000000000006,289.2966666666667,287.96666666666664,290.82666666666665,288.9533333333333,287.07666666666665,288.22333333333336,281.4766666666667,278.83666666666664,283.04,309.69,307.16,309.83666666666664,314.48,313.60999999999996,305.4433333333333,231.07333333333335,316.37333333333333,322.405,322.36,322.31666666666666,323.1566666666667,324.36999999999995,320.6066666666667,275.66333333333336,282.59999999999997,286.7766666666667,262.29,303.16,304.20500000000004,,,314.79,,,267.07,,262.2,,307.47,274.18,302.76,279.07500000000005,259.6,266.14
2023-02-25 22:14:16+00:00,312.19,312.2,307.965,307.99,309.39750000000004,312.2025,314.93666666666667,315.47,317.5525,319.0,321.2975,322.585,321.12,322.7725,324.59749999999997,320.32,288.968,320.2025,326.16333333333336,325.21,323.55,328.8,296.02250000000004,326.28,325.64000000000004,322.15250000000003,304.648,301.40000000000003,325.1825,325.3475,323.8225,321.885,314.275,320.82500000000005,313.29499999999996,306.40250000000003,313.4625,312.57,308.3275,309.7975,305.91499999999996,303.68,304.1725,300.4525,298.09250000000003,279.4975,296.825,284.7766666666667,280.71500000000003,181.86666666666665,233.53750000000002,293.7525,288.6775,304.125,309.6975,312.5825,313.5825,318.7375,323.8025,326.295,330.15250000000003,324.3,318.87,317.75,313.4225,308.8725,302.235,300.3425,302.7,305.675,305.5075,307.4225,307.0425,312.4525,315.46500000000003,311.4375,310.915,311.875,306.945,304.385,303.48,304.0875,300.3,298.905,298.45,296.2975,292.525,292.1025,292.64,291.9925,292.4875,290.6575,289.79249999999996,291.6225,289.6725,288.6875,288.045,283.3725,281.1125,283.59749999999997,309.69,307.16,309.83666666666664,314.48,313.60999999999996,305.4433333333333,232.1175,316.90999999999997,320.6566666666667,320.11,321.63,323.48249999999996,316.7025,320.045,280.325,285.1775,288.4725,262.57000000000005,303.16,305.834,,,313.22,,,267.07,,262.2,306.54,307.405,277.3866666666667,303.78499999999997,284.26,259.6,266.14
2023-03-05 22:14:25+00:00,312.19,312.2,307.965,308.0,309.066,311.636,314.265,315.1725,317.38800000000003,318.946,320.688,322.585,321.122,322.81,324.76,320.948,294.86333333333334,320.426,325.52750000000003,324.808,323.53000000000003,328.494,301.898,326.19,325.64,322.996,307.9533333333333,305.88800000000003,325.978,325.962,324.71999999999997,321.885,314.275,321.27000000000004,310.8233333333333,308.85,313.996,312.73400000000004,308.856,310.304,306.17199999999997,304.21,304.568,300.828,298.19,282.41999999999996,297.024,287.0575,284.0233333333333,181.86666666666665,233.53750000000002,295.03200000000004,290.276,305.242,310.22799999999995,312.908,313.86800000000005,318.56600000000003,324.5,326.492,330.71,324.896,319.548,319.088,314.08,309.86199999999997,302.738,300.82,303.558,306.83000000000004,306.61400000000003,308.448,308.144,312.974,317.47200000000004,311.998,310.915,311.875,309.378,305.28200000000004,304.29200000000003,307.524,302.32800000000003,299.83599999999996,299.166,297.34000000000003,293.654,293.622,294.486,293.13599999999997,294.496,291.912,291.09,293.166,290.446,289.328,290.3,284.348,284.192,286.63199999999995,309.69,307.16,309.83666666666664,314.48,313.9625,306.98,232.1175,316.90999999999997,313.755,313.9875,314.082,314.884,309.82,312.02200000000005,283.842,287.354,289.934,262.824,305.435,307.35333333333335,319.08,,305.98333333333335,,,267.07,,262.2,310.03,294.38,285.7625,306.4533333333333,289.95500000000004,259.6,266.14
2023-03-13 22:14:10+00:00,309.355,307.185,304.95,305.876,306.99,308.674,311.1325,312.9525,316.24,317.62,319.048,320.15999999999997,320.562,321.21,323.936,320.664,294.0516666666667,319.68199999999996,324.0925,322.658,321.508,326.626,309.288,324.746,325.3625,323.048,308.085,311.01599999999996,326.092,325.73400000000004,324.072,321.075,309.92,320.38,307.35,307.95,313.154,311.648,307.566,309.456,305.212,303.56399999999996,303.546,300.04,296.87600000000003,290.242,294.23,285.87666666666667,283.245,182.17666666666665,233.84249999999997,293.196,290.12600000000003,304.526,309.26,312.03000000000003,312.156,316.318,323.938,325.19199999999995,331.236,325.47,319.37600000000003,320.224,313.388,309.05,301.78000000000003,300.06,303.326,307.328,307.468,308.43,309.976,312.986,317.794,312.91999999999996,314.195,313.9625,310.134,305.562,304.54800000000006,309.556,303.21799999999996,300.03000000000003,298.81000000000006,297.684,294.038,294.302,295.28,294.27599999999995,296.666,292.986,292.406,294.908,290.648,290.146,291.808,285.826,287.976,289.49399999999997,308.89,308.385,310.89,314.255,313.75333333333333,308.68,233.58999999999997,314.025,311.5825,310.655,311.28599999999994,312.558,308.956,304.20799999999997,287.6,291.41999999999996,292.274,263.69,307.90333333333336,307.25666666666666,319.08,,305.98333333333335,,,267.07,,262.2,310.03,287.835,280.1233333333333,308.3,287.95000000000005,259.6,266.14
2023-04-22 22:14:02+00:00,309.2625,308.92,304.835,306.214,306.84,308.61,310.885,314.15999999999997,316.8825,317.812,319.43600000000004,320.3825,321.226,321.73799999999994,324.68,321.828,294.6366666666667,320.19,323.54,322.21,321.93199999999996,327.334,312.925,325.39,327.15749999999997,323.906,314.02500000000003,313.05833333333334,327.512,326.722,325.0975,322.18333333333334,304.685,312.18666666666667,301.06666666666666,306.854,314.88,312.898,309.216,310.70799999999997,306.358,304.518,304.584,301.168,297.36800000000005,291.38800000000003,295.78000000000003,289.71999999999997,283.245,185.18999999999997,236.7925,295.144,291.704,304.798,309.15999999999997,312.256,312.17199999999997,316.722,324.262,325.064,331.756,326.302,320.106,321.906,314.36,309.788,302.71999999999997,301.26800000000003,304.39,308.46999999999997,308.84400000000005,310.144,312.25,314.01599999999996,318.646,313.992,317.7125,317.1625,311.03000000000003,306.57399999999996,305.496,311.558,305.98199999999997,301.656,300.72200000000004,300.212,297.20199999999994,296.14599999999996,297.552,296.898,299.33799999999997,295.746,295.09799999999996,295.774,291.81,292.264,292.646,287.736,289.338,290.442,311.07,309.77,312.675,316.65,314.2133333333333,309.4,234.62249999999997,307.71,308.46,307.93600000000004,305.26,307.714,302.98199999999997,296.34000000000003,291.31399999999996,292.31,292.81399999999996,263.352,309.2133333333333,307.7083333333333,319.08,,305.98333333333335,,,267.07,,262.2,309.1566666666667,295.68,287.7975,307.96,287.115,259.6,266.14
2023-05-24 22:13:40+00:00,310.812,310.7175,307.152,307.635,308.39166666666665,310.13500000000005,312.334,315.1766666666667,317.934,318.705,320.31166666666667,322.12,322.3,322.93333333333334,325.77833333333336,322.645,308.2183333333333,321.045,325.844,324.4583333333333,323.285,328.87166666666667,325.8666666666667,326.18666666666667,328.108,325.26,324.9116666666667,324.0266666666667,328.29333333333335,327.27166666666665,325.0975,322.18333333333334,312.64000000000004,316.4175,305.72749999999996,306.854,315.85166666666663,314.05833333333334,310.285,312.65000000000003,307.28666666666663,305.6983333333333,305.445,302.335,298.445,293.5083333333333,297.415,283.60749999999996,287.9866666666667,185.18999999999997,236.7925,297.22166666666664,293.3283333333333,305.7683333333334,310.6333333333333,313.78999999999996,313.58166666666665,318.185,325.55333333333334,326.26,332.07166666666666,327.25333333333333,320.95,322.265,315.37333333333333,309.788,303.8433333333333,302.21333333333337,305.6133333333333,309.1983333333333,308.84400000000005,310.144,312.25,314.01599999999996,321.04333333333335,314.10833333333335,317.27,317.49,312.20166666666665,307.18333333333334,305.985,311.8383333333333,306.8633333333333,303.24,302.68333333333334,301.58,298.68833333333333,297.4816666666666,298.62666666666667,298.05333333333334,300.5133333333333,296.8566666666667,295.945,297.97,293.31166666666667,293.8,294.79833333333335,290.15000000000003,291.72166666666664,294.46999999999997,312.46999999999997,299.70666666666665,312.32,321.85999999999996,316.1725,310.245,235.91199999999998,300.746,305.8516666666667,305.36,302.97166666666664,304.9883333333333,300.78,293.8666666666667,293.3766666666666,293.6333333333333,293.265,264.835,310.7,315.65333333333336,323.525,,311.47,332.16,328.69,334.29,326.54,322.23,312.975,302.9125,306.385,311.4075,302.66499999999996,,
2023-06-01 22:13:31+00:00,311.59,310.578,307.32,307.90714285714284,308.59285714285716,310.5442857142857,312.96166666666664,315.3771428571428,318.14000000000004,318.9814285714286,320.5828571428571,322.29333333333335,322.01142857142855,323.01714285714286,325.59142857142854,322.38571428571424,310.53142857142853,321.1057142857143,325.58666666666664,324.20142857142855,323.7185714285714,329.1657142857143,326.3142857142857,326.4557142857143,327.93,324.95142857142855,324.7857142857143,323.87857142857143,327.92285714285714,327.36,325.0975,322.18333333333334,315.4275,317.788,307.63800000000003,302.5083333333334,315.8671428571428,314.3071428571429,310.5671428571428,312.66857142857145,307.3728571428571,305.63714285714286,305.88428571428574,302.6028571428571,298.9114285714286,294.2642857142857,297.8757142857143,285.562,289.86,185.9475,236.7925,297.7942857142857,293.16285714285715,305.74142857142857,311.0,313.93285714285713,313.92571428571426,319.0242857142857,325.2057142857143,326.5371428571429,331.97999999999996,327.1142857142857,321.0828571428571,321.83142857142855,315.7057142857143,310.08166666666665,304.17999999999995,302.46285714285716,305.6642857142857,308.7757142857143,308.36,310.31166666666667,311.8333333333333,313.90500000000003,320.1485714285714,313.5671428571428,316.3183333333333,316.66333333333336,311.75714285714287,306.82857142857137,305.7042857142857,310.82,306.6642857142857,304.11285714285714,303.62857142857143,302.0614285714286,299.24285714285713,297.64142857142855,298.6542857142857,298.0214285714286,300.22142857142853,296.7957142857143,295.72999999999996,298.38428571428574,294.04285714285714,293.5128571428572,295.2885714285714,289.71285714285716,291.3442857142857,295.2657142857143,312.22249999999997,301.81,312.145,320.505,316.044,310.518,235.90499999999997,296.59666666666664,304.55428571428575,303.7242857142857,302.08428571428567,304.24142857142857,299.59857142857146,292.6271428571428,289.81857142857143,292.2842857142857,292.84857142857146,264.38142857142856,310.576,315.32142857142856,323.49333333333334,,313.75,328.61,321.85,330.795,321.43,315.64,313.456,305.36,307.43,311.448,303.538,,
2023-07-03 22:13:51+00:00,311.09714285714284,309.8066666666667,305.85714285714283,307.1325,308.5525,310.045,312.63714285714286,315.2825,317.5242857142857,318.6925,320.3975,321.93857142857144,321.34,322.45,324.5775,320.79625,311.725,320.51875,324.9357142857143,323.0725,322.60249999999996,327.64625,326.3142857142857,326.4557142857143,327.93,324.95142857142855,324.7857142857143,323.87857142857143,326.895,326.59125,324.052,322.18333333333334,315.4275,317.788,307.63800000000003,302.5083333333334,314.90125,313.35,310.08875,312.15500000000003,306.7175,304.8725,305.27375,301.88625,298.9114285714286,294.2642857142857,297.8757142857143,285.562,289.86,185.9475,236.7925,297.7942857142857,293.16285714285715,303.04875,310.6375,313.63,313.4325,319.58125,324.475,326.11,331.08375,326.17875,320.56125000000003,320.6725,315.4375,309.75857142857143,303.9275,302.05375000000004,305.075,308.7757142857143,308.36,310.31166666666667,314.14,313.90500000000003,318.8425,311.9875,314.3328571428571,314.79714285714283,310.26,301.73375,304.47625,308.515,305.80125,304.11285714285714,303.62857142857143,301.6675,298.83,296.925,297.48125,297.37874999999997,298.50874999999996,295.4275,294.84375,296.89375,293.56374999999997,293.11125000000004,293.62625,288.52,288.28875,292.54625,292.446,301.81,312.145,320.505,316.044,310.518,235.18,296.59666666666664,304.55428571428575,303.7242857142857,302.08428571428567,304.24142857142857,299.59857142857146,292.6271428571428,286.925,289.175,290.9375,263.3275,297.00333333333333,315.32142857142856,323.49333333333334,,313.75,328.61,321.85,330.795,321.43,315.64,313.456,305.36,307.43,311.448,303.538,,
2023-08-12 22:13:59+00:00,311.3875,309.8066666666667,306.345,307.40444444444444,308.8977777777778,310.5444444444445,313.1975,315.5566666666667,317.77125,318.79,320.63222222222225,321.93857142857144,321.37333333333333,322.6322222222222,324.4977777777778,320.8177777777778,313.15444444444444,320.5,325.06,318.4555555555555,323.0377777777778,327.9622222222222,326.2425,326.51875,327.5285714285714,324.95142857142855,324.7857142857143,323.87857142857143,326.895,326.43888888888887,324.3,322.315,314.778,317.925,309.2383333333333,304.6385714285715,314.9522222222222,313.2988888888889,310.2711111111111,312.0022222222222,306.81777777777774,304.9322222222222,305.3322222222222,301.8911111111111,299.00875,294.65250000000003,298.26375,285.3933333333333,289.86,184.958,235.03400000000002,298.07625,292.635,303.35999999999996,310.62,313.71111111111105,313.5755555555555,320.0566666666666,324.44555555555553,326.1922222222222,330.69555555555553,325.8944444444444,320.34666666666664,320.40777777777777,315.31444444444446,309.655,303.7944444444444,302.28111111111116,305.15333333333336,308.1425,307.66857142857145,310.07714285714286,313.1875,313.7,318.1144444444444,311.5566666666667,312.9275,313.99,309.51666666666665,301.87111111111113,304.2111111111111,307.81444444444446,305.06444444444446,303.64875,303.58,301.59222222222223,298.3644444444444,295.7611111111111,295.94,296.1355555555555,296.6744444444444,293.9577777777778,293.47444444444443,294.69666666666666,292.2288888888889,291.0377777777778,291.18333333333334,285.2444444444444,285.04999999999995,288.96444444444444,277.83666666666664,301.81,312.145,320.505,316.044,310.518,232.99625,296.59666666666664,307.29,306.67375,305.26874999999995,307.34749999999997,303.10625,292.6271428571428,283.96333333333337,285.98,287.6111111111111,262.40222222222224,287.47285714285715,315.26625,323.0425,,313.75,326.24333333333334,319.22333333333336,328.86333333333334,319.4166666666667,312.8866666666667,312.74,306.305,307.3833333333333,310.86,304.3666666666666,,
2023-08-20 22:14:11+00:00,311.70142857142855,310.166,306.45285714285717,307.655,309.21625,310.89125,313.1975,315.74375000000003,318.04285714285714,318.8925,320.805,322.20000000000005,321.33500000000004,322.60625,324.5875,320.64,318.35125,320.41375,325.33714285714285,312.3122222222222,323.1675,328.28,327.42857142857144,326.41857142857145,327.5285714285714,325.315,324.33,323.755,326.8514285714286,326.22249999999997,324.118,322.0133333333333,315.9925,317.79,309.322,303.06,314.93375,313.32625,310.5425,312.24,306.87,304.9475,305.40999999999997,301.99125,299.19571428571425,294.71142857142866,298.36285714285714,286.626,280.955,184.958,234.01,298.2842857142858,292.7185714285714,303.39374999999995,310.87125,313.94124999999997,313.85249999999996,320.84375,324.505,326.15875,330.4475,326.0,320.255,320.63625,315.3225,310.0042857142857,303.8275,302.3725,305.20250000000004,307.84142857142854,307.31666666666666,309.61333333333334,313.23428571428576,313.2966666666667,317.59875,311.07000000000005,310.25714285714287,312.0657142857143,309.14875,301.04375000000005,303.68875,307.1475,304.65125,303.98,303.95285714285717,301.96625,298.59499999999997,295.8425,295.39375,296.24499999999995,296.37874999999997,293.50374999999997,293.41875,294.6675,292.0825,291.1925,290.58250000000004,285.12125,284.76374999999996,288.03999999999996,265.315,298.0366666666667,310.9,320.8066666666667,316.16,309.62,232.6514285714286,291.476,305.64,304.80571428571426,303.1657142857143,304.3885714285714,300.2157142857142,288.00499999999994,283.47875000000005,285.08500000000004,286.62375000000003,262.1425,279.9971428571429,310.2825,315.742,255.28,313.49,326.24333333333334,319.22333333333336,328.86333333333334,319.4166666666667,312.8866666666667,312.74,306.305,307.3833333333333,310.86,304.3666666666666,263.58,265.26
2023-10-15 22:14:26+00:00,313.7583333333333,311.59399999999994,308.6816666666667,309.0566666666667,311.4683333333333,313.546,315.35,317.7183333333333,319.38666666666666,320.52833333333336,322.798,324.62600000000003,322.645,323.895,325.47333333333336,320.81,326.7,321.0466666666667,326.9666666666667,311.12,324.40400000000005,330.67333333333335,331.572,328.044,328.86249999999995,326.16999999999996,325.685,325.66499999999996,326.83799999999997,326.16166666666663,324.34999999999997,323.65999999999997,315.908,318.29200000000003,311.188,297.4925,315.7033333333333,314.10166666666663,311.9866666666667,313.52333333333337,307.9433333333333,305.45166666666665,306.4066666666667,303.06399999999996,301.10599999999994,297.862,302.024,286.552,277.7875,184.7725,237.0225,299.26000000000005,292.308,302.9783333333333,312.15833333333336,315.18333333333334,315.35833333333335,324.0266666666667,325.2816666666667,327.44666666666666,330.02,326.09166666666664,320.8983333333333,320.03833333333336,315.72499999999997,310.36400000000003,304.77666666666664,303.27666666666664,305.4433333333333,307.298,306.39,310.1025,314.164,313.43,316.77,310.26666666666665,309.36833333333334,311.80333333333334,307.3666666666666,298.5733333333333,303.06333333333333,303.88666666666666,303.69166666666666,304.18,305.198,302.2566666666667,299.545,295.11833333333334,294.205,296.50166666666667,294.7316666666667,293.29333333333335,292.73833333333334,293.57666666666665,292.15333333333336,290.53333333333336,288.7866666666667,283.93666666666667,281.18666666666667,286.99333333333334,258.5842857142857,298.0366666666667,309.015,318.31,314.4275,308.9633333333333,232.645,274.73333333333335,306.764,306.51000000000005,305.642,307.748,305.96999999999997,292.05,278.85166666666663,281.00666666666666,283.42833333333334,261.85,268.95285714285717,309.15333333333336,314.9075,255.28,325.4,326.24333333333334,319.22333333333336,328.86333333333334,319.4166666666667,312.8866666666667,312.10200000000003,313.84799999999996,311.81,310.42999999999995,305.23999999999995,263.58,265.26
