dates,satname,nzd0106-0001,nzd0106-0002,nzd0106-0003,nzd0106-0004,nzd0106-0005,nzd0106-0006,nzd0106-0007,nzd0106-0008,nzd0106-0009,nzd0106-0010,nzd0106-0011,nzd0106-0013,nzd0106-0014,nzd0106-0015,nzd0106-0016,nzd0106-0017,nzd0106-0018,nzd0106-0019,nzd0106-0020,nzd0106-0021,nzd0106-0022,nzd0106-0023,nzd0106-0024,nzd0106-0025,nzd0106-0026,nzd0106-0027,nzd0106-0028,nzd0106-0029,nzd0106-0030,nzd0106-0031,nzd0106-0032,nzd0106-0033,nzd0106-0034,nzd0106-0035,nzd0106-0036,nzd0106-0037,nzd0106-0038,nzd0106-0039,nzd0106-0040,nzd0106-0041,nzd0106-0042,nzd0106-0043,nzd0106-0044,nzd0106-0045,nzd0106-0046,nzd0106-0047,nzd0106-0048,nzd0106-0049,nzd0106-0050,nzd0106-0051,nzd0106-0052,nzd0106-0053,nzd0106-0054,nzd0106-0055,nzd0106-0056,nzd0106-0057,nzd0106-0058,nzd0106-0059,nzd0106-0060,nzd0106-0061,nzd0106-0062,nzd0106-0063,nzd0106-0064,nzd0106-0065,nzd0106-0066,nzd0106-0067,nzd0106-0068,nzd0106-0069,nzd0106-0070,nzd0106-0071,nzd0106-0072,nzd0106-0073,nzd0106-0074,nzd0106-0075,nzd0106-0076,nzd0106-0077,nzd0106-0078,nzd0106-0079,nzd0106-0080,nzd0106-0081,nzd0106-0082,nzd0106-0083,nzd0106-0084,nzd0106-0085,nzd0106-0086,nzd0106-0087,nzd0106-0088,nzd0106-0089,nzd0106-0090,nzd0106-0091,nzd0106-0092,nzd0106-0093,nzd0106-0094,nzd0106-0095,nzd0106-0096,nzd0106-0097,nzd0106-0098,nzd0106-0099,nzd0106-0100,nzd0106-0101,nzd0106-0102,nzd0106-0103,nzd0106-0104,nzd0106-0105,nzd0106-0106,nzd0106-0107,nzd0106-0108,nzd0106-0109,nzd0106-0110,nzd0106-0111,nzd0106-0112,nzd0106-0113,nzd0106-0114,nzd0106-0115,nzd0106-0116,nzd0106-0117,nzd0106-0118,nzd0106-0119,nzd0106-0120,nzd0106-0121,nzd0106-0122,nzd0106-0123,nzd0106-0124,nzd0106-0125,nzd0106-0012
2019-08-09 22:11:55.358000,L8,,,262.83,295.54,371.39,380.67,379.27,370.15,363.99,358.00,363.28,394.32,383.19,388.27,383.06,384.83,384.44,380.64,376.50,371.48,370.37,366.81,365.35,366.93,363.26,319.23,319.32,380.32,377.55,378.58,355.74,371.61,366.28,386.17,383.46,378.54,373.66,313.04,371.81,372.79,365.42,309.31,323.35,323.37,319.29,302.17,306.96,318.93,315.22,316.63,314.06,314.03,311.78,311.81,310.76,307.85,308.38,311.03,312.86,306.91,308.38,308.16,312.09,311.17,314.55,313.36,314.11,310.41,314.91,311.00,309.82,310.44,312.76,311.35,310.95,307.44,301.28,297.56,295.81,303.25,303.49,296.20,300.79,302.25,307.05,307.05,304.08,301.50,298.16,296.49,,304.29,303.40,303.24,296.96,303.35,297.16,296.80,,,,,,,,,,,,,,,,,,,,,,,,,,271.74,358.86
2020-01-16 22:11:59.041000,L8,,,,,312.71,320.64,326.75,325.80,314.20,314.99,312.83,324.67,326.02,326.82,324.26,323.10,325.60,326.56,325.76,321.63,319.85,320.96,315.48,314.82,312.67,319.02,318.32,319.29,318.89,321.57,319.95,317.33,317.44,322.00,318.47,317.07,316.05,312.90,367.45,370.13,365.26,368.28,320.35,320.34,318.52,304.67,302.45,319.06,315.74,315.03,313.20,311.92,311.37,310.53,309.61,307.52,307.44,308.64,304.64,305.35,306.24,303.42,305.34,308.20,311.49,313.53,312.53,307.04,316.29,310.03,308.48,310.23,311.85,310.16,310.34,306.70,299.92,292.74,296.50,303.44,302.09,294.30,298.12,298.67,302.99,301.35,302.25,302.16,293.31,295.76,276.57,304.62,302.44,302.28,296.02,298.85,297.65,292.09,,,,,,,,,,,,,,,,,,,,,,,,,,276.11,311.93
2020-02-01 22:11:53.781000,L8,,,,279.74,104.36,319.54,325.36,324.51,310.22,313.70,311.20,322.53,322.95,323.68,323.55,323.03,323.05,325.65,323.43,319.12,317.35,316.17,315.89,314.36,313.34,318.67,316.44,317.33,317.40,320.68,318.00,318.05,318.43,320.95,316.50,316.76,314.57,311.70,316.35,317.44,378.52,384.25,380.08,380.18,381.42,381.20,382.56,379.71,382.12,373.64,312.70,311.21,308.39,308.70,307.58,304.71,305.93,306.89,307.20,305.03,305.13,301.27,305.62,307.33,310.55,312.26,312.41,310.23,313.78,309.53,306.94,308.65,310.13,308.18,307.67,304.77,297.67,290.81,294.66,300.46,300.17,287.90,297.92,297.52,302.95,300.64,301.42,298.53,293.93,295.67,,305.07,303.19,300.76,294.12,299.33,297.67,292.14,,,,,,,,,,,,,,,,,,,,,,,,,,,303.55
2020-04-21 22:11:21.823000,L8,,,,281.68,306.06,320.59,325.98,322.92,309.32,313.07,304.38,323.26,323.19,318.31,324.70,322.72,324.44,326.26,325.29,322.36,318.46,322.15,315.65,321.99,315.51,320.51,308.10,318.75,320.83,287.79,313.79,312.16,311.52,296.17,313.90,315.20,317.64,307.60,267.05,,,,,,,,,,305.16,314.53,313.63,312.26,311.05,310.90,309.19,303.21,306.85,307.75,308.26,308.13,305.73,306.70,308.25,310.00,313.62,313.67,313.48,306.68,313.42,310.31,308.89,308.89,310.49,309.80,306.54,305.28,299.27,292.90,288.40,300.01,298.73,293.69,297.15,297.03,303.04,303.17,301.73,300.96,294.93,293.74,,299.68,299.33,301.05,292.59,297.50,292.55,285.23,,,,,,,,,,,,,,,,,,,,,,,,,,,256.86
2020-05-07 22:11:12.613000,L8,,,,298.13,309.88,313.46,323.28,321.63,304.36,307.67,251.64,312.44,314.11,304.50,388.46,392.90,,328.12,337.10,318.15,313.63,313.95,310.54,309.72,320.01,320.93,321.85,324.78,324.37,325.41,323.21,319.33,324.36,325.59,325.79,321.13,319.20,317.09,320.86,321.38,316.77,309.46,320.01,323.20,315.78,304.92,,,,,,,,,,,,,,369.35,366.78,300.60,301.57,297.18,316.88,315.53,316.49,310.84,316.78,313.24,310.20,310.19,313.35,313.15,311.67,307.46,381.91,350.25,,,,382.38,356.56,294.09,312.84,291.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.97,
2020-06-08 22:11:24.028000,L8,,,,,,,,,,,,,,,,,,300.99,311.47,308.43,309.35,307.93,305.60,304.45,304.31,305.52,307.35,306.77,304.80,,,,,,,,,,,,,,,,,,281.85,304.68,296.80,300.27,298.84,300.89,293.21,299.62,298.11,295.22,296.24,298.58,297.12,293.84,294.44,285.64,293.60,295.94,299.90,302.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-10 22:11:39.723000,L8,,,,293.36,311.48,323.60,377.67,377.23,384.80,370.99,376.16,324.67,371.59,361.42,372.53,327.01,326.03,361.30,372.56,357.68,360.20,364.01,348.06,314.49,319.84,321.47,320.01,319.52,323.57,324.05,321.15,320.36,323.28,324.12,324.03,321.93,315.92,316.26,317.55,319.29,317.12,311.41,324.68,323.16,321.54,302.27,295.79,319.12,315.58,315.66,313.66,314.20,311.89,312.59,310.60,309.20,309.36,312.04,312.59,308.30,308.57,309.49,312.20,310.86,317.06,314.25,316.63,309.68,315.07,311.68,308.74,311.68,313.63,311.95,311.41,308.14,300.55,297.46,291.40,303.95,302.25,296.25,301.42,300.89,307.24,306.91,304.31,302.62,300.04,294.83,,303.68,304.04,302.18,294.82,299.48,292.65,292.33,,,,,,,,,,,,,,,,,,,,,,,,,,,319.83
2020-07-26 22:11:44.648000,L8,,,,246.87,376.01,385.73,355.71,355.71,350.04,348.78,347.85,353.83,385.03,384.05,381.99,379.95,385.75,376.85,345.94,360.64,369.48,364.35,368.13,340.33,312.41,319.16,318.07,318.21,317.30,371.03,372.04,367.52,371.13,376.09,381.03,370.90,368.71,360.89,316.30,315.90,314.69,303.91,322.31,320.14,316.33,299.47,292.40,316.96,311.63,314.30,311.36,312.28,308.83,311.20,307.99,307.54,307.25,310.53,308.93,304.74,306.76,305.79,306.48,307.75,311.94,311.97,311.62,306.00,313.35,309.35,304.07,311.72,310.25,308.66,309.20,307.02,298.10,292.08,291.74,302.60,300.19,293.78,298.55,299.11,306.07,304.71,303.01,300.65,297.68,293.80,,302.15,301.75,301.09,289.96,298.22,291.97,282.33,,,,,,,,,,,,,,,,,,,,,,,,,,,342.54
2020-08-27 22:11:56.368000,L8,,,,282.07,306.50,323.63,359.05,356.12,353.78,371.61,318.54,350.03,348.63,386.03,381.71,386.02,384.09,383.07,342.28,376.77,336.67,340.45,371.96,372.76,360.66,369.28,382.05,375.75,383.49,381.28,376.87,378.03,373.97,388.22,341.81,376.39,379.63,379.34,375.29,373.91,372.07,365.70,378.23,370.15,377.57,370.74,372.88,373.20,342.26,342.90,357.07,339.02,358.18,366.18,356.50,363.38,355.17,361.57,360.39,352.14,360.95,355.03,330.32,361.89,367.58,342.47,368.87,361.15,343.68,362.72,359.96,362.79,314.78,312.35,312.71,311.51,304.49,299.62,349.42,358.98,352.06,300.59,301.27,305.48,308.65,307.68,308.03,304.28,301.59,301.50,276.32,307.91,307.70,304.03,297.91,304.61,298.71,300.87,,,,352.03,348.84,351.76,,,,303.97,310.67,302.18,302.56,306.93,313.19,308.87,301.86,302.53,299.98,,,,,,,272.69,341.28
2020-10-14 22:12:09.092000,L8,,,,263.73,306.13,314.67,321.92,318.61,309.97,315.84,310.70,,,,,,,,297.23,314.47,313.51,311.98,312.59,311.32,310.07,314.86,314.21,315.40,315.45,317.79,316.10,317.46,317.68,319.84,317.45,315.07,311.87,310.33,312.94,313.89,313.33,306.39,317.80,317.51,314.22,299.59,292.21,314.46,310.00,373.11,311.16,309.87,307.24,308.85,305.43,304.24,301.00,305.73,303.16,302.21,303.65,300.44,303.69,306.88,309.33,308.23,309.07,303.76,310.69,306.31,302.98,309.33,309.68,302.27,300.49,302.09,295.87,289.65,285.65,298.44,297.90,296.79,288.39,295.55,299.09,296.50,297.22,297.88,290.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01 22:12:09.987000,L8,,,,280.42,313.89,322.56,327.02,323.76,310.39,320.76,314.51,326.23,325.94,325.77,327.19,327.98,328.15,328.91,325.87,328.58,324.58,317.88,322.51,314.80,318.00,321.20,320.50,321.05,322.11,323.27,321.29,320.82,321.54,324.17,372.38,362.96,350.76,360.60,318.31,319.56,318.37,313.98,324.30,323.88,323.67,309.20,310.93,320.57,317.99,316.78,314.07,314.99,313.25,313.37,310.59,310.01,308.26,310.70,308.63,306.87,309.01,305.09,311.12,312.11,316.80,314.78,315.50,310.73,315.99,311.94,310.35,313.22,314.26,311.66,312.41,308.40,301.32,294.10,299.63,303.65,303.18,297.27,300.79,302.36,307.19,306.68,306.50,301.80,301.55,297.26,,305.94,305.21,305.32,296.84,301.87,299.34,299.10,,,,,,,,,,,,301.76,303.44,308.55,309.75,306.48,301.63,301.36,,,,,,,,277.65,310.11
2021-01-18 22:11:57.463000,L8,,,147.10,149.27,316.22,324.76,329.27,315.54,303.94,312.78,306.53,321.27,333.94,375.17,377.23,379.65,382.64,380.25,376.10,372.29,380.69,344.22,326.97,318.71,311.83,362.34,315.84,314.49,323.83,383.84,381.23,366.62,380.07,340.07,,,,,,,,,,,403.43,301.40,292.27,321.63,313.28,,,,,,,356.98,345.05,308.78,307.91,305.65,304.29,307.88,310.82,310.56,314.38,313.46,317.25,312.57,318.82,311.96,311.70,313.79,312.61,309.77,311.47,,,,388.65,354.99,391.41,299.39,302.23,290.35,305.00,294.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.37,260.84
2021-02-03 22:11:56.237000,L8,,,,352.25,100.39,364.38,382.63,377.13,367.87,351.41,378.81,381.55,378.39,377.84,378.25,380.04,380.14,378.39,374.56,371.58,342.84,368.01,367.63,364.25,362.67,362.74,350.39,317.15,316.20,317.40,319.38,318.56,318.70,319.59,318.12,318.05,313.54,312.57,317.51,320.17,316.74,309.89,320.22,320.49,319.37,306.63,300.92,319.39,315.95,315.20,312.58,313.34,312.10,311.44,308.40,308.43,306.88,309.22,305.20,307.57,306.12,302.45,306.42,307.34,311.16,310.43,314.64,308.89,316.11,309.18,306.89,310.42,310.40,305.52,305.92,305.22,295.39,289.02,293.89,301.25,300.49,293.20,297.76,298.58,303.25,299.03,302.44,297.24,294.65,292.70,,304.34,306.56,303.44,289.56,301.61,297.57,292.03,,,,,,,,,,,,,,,,,,,,,,,,,,,380.26
2021-02-19 22:11:51.945000,L8,,,,274.10,106.99,318.82,324.04,320.54,301.57,316.28,308.45,362.91,389.71,386.51,358.29,393.07,394.51,392.81,351.14,352.84,380.63,375.14,379.30,376.65,378.80,382.88,384.04,356.24,382.39,357.05,380.92,384.63,381.94,388.59,385.62,381.23,383.00,386.76,385.92,379.45,380.87,376.68,377.52,373.60,375.19,356.72,382.04,373.13,374.73,372.15,308.43,310.15,307.12,308.86,305.98,305.66,303.35,304.85,302.21,301.69,303.96,298.75,303.64,306.01,310.08,310.32,309.94,305.09,313.28,307.96,303.60,308.70,309.23,300.10,303.39,303.36,297.36,288.81,330.79,331.77,329.31,408.14,378.37,363.79,302.74,295.50,301.50,297.16,293.06,290.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.34
2021-03-23 22:11:37.336000,L8,,,,278.05,382.75,374.61,366.33,363.96,362.31,359.13,357.84,364.27,357.63,357.68,355.95,363.13,363.63,356.70,350.60,346.07,339.76,339.58,342.15,345.48,347.05,350.91,351.05,356.94,356.85,357.46,354.12,355.83,353.53,357.39,400.04,385.16,358.40,383.59,384.72,380.68,380.54,384.76,382.26,383.43,382.54,354.30,384.14,358.37,381.59,375.59,378.44,351.14,373.59,368.07,370.37,364.77,367.21,367.25,370.24,374.11,371.31,368.57,368.79,370.54,374.87,375.30,353.45,371.13,369.15,310.06,306.16,309.40,309.47,307.38,308.17,305.50,299.88,292.73,290.81,300.25,300.64,293.79,297.65,297.69,303.16,303.55,303.28,297.90,295.79,294.39,,302.15,302.69,302.09,285.99,299.96,296.88,293.93,,,,,,,,,,,,,,,,,,,,,,,,,,,359.86
2021-04-24 22:11:25.382000,L8,,,,,311.51,324.15,328.40,328.25,310.84,319.12,322.66,,,,,,,,,,,299.30,308.54,279.54,358.17,,,,,,,,,,,,,,,,,408.39,383.17,386.38,314.39,371.04,374.67,350.11,363.67,366.72,309.67,310.51,309.49,311.56,311.81,316.91,307.61,309.73,308.49,371.80,365.90,315.91,,,,394.48,369.34,361.64,316.18,311.08,309.73,312.36,311.33,309.53,309.52,307.13,300.85,296.10,292.75,303.29,302.68,295.29,298.83,299.24,304.54,303.88,305.18,302.10,300.08,295.27,,306.44,302.16,300.53,295.28,298.61,294.72,293.71,,,,,,,,,,,,,,,,,,,,,,,,,,,318.11
2021-05-26 22:11:31.065000,L8,299.95,303.07,349.59,370.70,382.03,382.96,383.23,372.48,371.32,372.52,361.99,391.77,370.26,359.40,375.11,362.53,372.30,377.80,376.12,377.31,373.05,362.76,366.68,356.53,367.47,388.73,384.74,361.18,407.83,379.83,375.33,371.57,382.18,370.17,387.36,370.01,369.25,365.67,364.04,368.44,366.66,359.64,354.73,357.64,359.60,365.16,359.72,370.98,378.30,368.92,367.84,366.10,360.69,363.48,363.40,358.40,355.52,362.03,371.41,373.87,360.14,358.85,361.30,358.82,371.03,364.07,375.60,361.24,362.31,352.43,354.15,356.00,347.12,356.67,356.54,355.02,347.41,347.94,350.39,357.17,342.46,346.84,341.85,349.04,354.36,363.08,362.74,366.90,350.20,349.79,350.66,355.72,364.33,365.39,353.13,348.87,347.13,344.33,343.21,339.03,341.29,343.06,348.29,334.97,340.87,345.99,341.89,339.55,340.54,341.71,343.11,351.95,353.03,351.52,344.61,348.34,355.52,358.08,353.91,348.82,341.27,353.76,354.05,340.34,385.40
2021-06-11 22:11:38.046000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.50,307.33,320.46,312.67,316.02,310.39,315.23,312.35,296.53,303.89,303.45,,,,,,,,,,,,,,,,,,275.99,286.32,287.89,291.63,282.63,282.98,,,,,,,,,,,,,,,,,,,301.32,303.92,289.83,299.44,297.62,304.97,304.16,303.78,302.33,297.60,296.22,,304.14,303.80,301.15,293.83,300.40,295.31,293.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13 22:11:43.513000,L8,,,,286.25,306.78,322.22,325.12,324.62,310.49,318.33,307.82,325.75,339.68,326.86,330.10,328.35,330.58,345.94,324.99,327.37,319.92,325.47,319.71,318.03,321.03,319.04,320.31,321.06,319.60,323.47,323.17,321.78,322.18,323.09,329.88,318.08,316.30,318.70,319.69,322.00,317.82,308.57,320.92,325.41,316.46,302.25,300.10,318.26,315.02,316.61,314.55,313.17,309.66,310.91,309.13,309.93,309.60,313.34,311.12,307.28,308.37,310.27,307.20,308.70,314.45,312.80,316.48,309.95,320.34,311.96,309.58,310.25,311.67,306.09,308.94,306.45,299.94,293.97,299.95,304.15,303.10,297.11,299.30,299.65,304.82,302.70,306.58,302.47,298.79,296.01,,303.87,307.11,302.66,295.32,301.75,294.74,295.62,,,,,,,,,,,,,,,,,,,,,,,,,,,313.60
2021-10-17 22:12:14.625000,L8,,,,231.58,312.04,328.40,329.42,331.73,258.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.54,365.19,398.88,391.06,313.30,311.45,313.76,314.45,316.17,315.07,313.00,312.55,314.03,317.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.13,312.15,303.02,,,,,,,,,,,,,,,,414.32,307.39,312.71,312.39,308.39,304.50,345.54,307.43,307.15,305.54,301.47,,,,276.45,
2021-11-06 22:12:48.299000,L9,,,,278.16,311.96,324.77,325.26,332.36,318.74,320.83,315.65,336.00,342.01,339.32,345.80,348.19,331.90,329.55,324.38,326.03,331.30,326.45,324.58,325.03,319.85,321.97,320.27,327.00,328.41,328.04,325.98,328.61,326.50,325.57,330.88,323.01,322.35,320.89,326.86,324.68,324.10,318.14,326.21,328.09,328.91,309.72,314.39,325.12,321.92,321.23,315.89,316.60,312.68,314.33,311.55,312.54,310.65,313.49,315.20,310.96,315.02,311.95,312.39,317.16,319.23,319.01,320.67,315.11,324.60,316.03,314.45,317.78,317.78,311.54,314.16,309.68,304.91,301.41,299.87,306.06,307.33,301.14,302.18,303.97,308.26,307.58,312.04,304.72,302.54,302.61,278.28,308.84,309.47,307.63,300.14,305.89,302.92,303.46,,,,,,,,,,306.60,306.16,304.87,304.29,308.20,312.75,309.92,304.54,302.11,301.87,302.16,302.54,303.07,298.88,298.94,287.73,276.68,317.30
2021-11-18 22:12:08.776000,L8,,,,270.17,106.14,318.27,322.52,322.91,308.17,316.10,310.21,323.14,324.63,323.91,324.71,322.50,322.24,321.64,319.91,317.80,315.93,314.38,312.09,312.31,309.50,314.76,316.05,317.82,316.14,319.31,318.03,316.51,317.81,319.96,320.02,314.67,313.38,309.95,311.96,321.26,318.70,302.65,318.12,320.11,314.76,294.59,298.15,313.97,311.23,313.07,310.14,310.18,307.67,308.00,306.24,306.10,307.33,307.38,302.63,265.26,,,,310.82,311.46,311.90,310.97,305.36,313.59,308.97,307.32,303.89,305.95,305.10,307.89,303.99,297.52,294.00,288.27,299.89,299.33,290.03,295.28,297.72,302.84,303.19,302.57,298.98,294.03,292.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13 22:12:02.740000,L9,,,,294.06,373.30,379.45,381.67,378.56,378.16,350.88,375.24,376.87,375.63,356.51,375.70,367.73,373.24,367.76,342.57,340.65,363.04,365.44,352.19,342.96,363.43,361.15,360.33,320.38,318.97,321.96,320.13,320.40,317.52,321.18,318.55,315.74,316.14,315.61,318.10,319.96,318.05,312.02,321.98,323.86,316.61,305.23,302.11,319.00,315.04,316.76,313.04,313.78,309.55,311.78,309.11,308.27,307.38,308.40,308.80,305.76,308.67,305.19,309.05,311.04,312.28,313.81,312.62,311.32,316.31,310.86,307.49,310.20,306.51,304.87,308.18,305.08,298.87,292.57,294.72,301.84,301.59,294.99,298.61,298.76,304.74,302.37,305.81,298.80,296.28,294.76,,302.15,302.45,302.19,285.82,302.27,298.53,294.77,,,,,,,,,,,,,,,,,,,,,,,,,,277.40,370.46
2022-01-21 22:11:59.917000,L8,,,,277.37,310.82,323.13,326.09,327.41,312.90,318.86,316.33,324.94,327.53,326.38,328.89,328.09,329.83,327.91,326.00,343.63,319.14,325.25,320.10,337.51,320.79,313.84,314.43,314.59,316.08,320.97,321.86,324.79,324.75,323.80,326.44,318.98,315.93,316.06,356.74,360.67,363.25,312.45,319.63,403.55,342.58,,,,337.84,329.03,315.55,314.45,312.17,312.09,390.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.34
2022-01-29 22:12:05.530000,L9,,,,283.22,310.48,322.00,324.42,326.15,312.68,314.92,292.22,387.11,385.14,381.44,372.18,386.06,390.42,371.07,367.39,357.77,355.82,316.27,298.06,,,,,,,,,,,,,298.02,284.69,321.64,320.58,324.52,316.43,363.98,378.93,370.88,380.09,372.06,373.81,373.14,371.45,371.67,369.97,368.43,361.32,364.86,357.50,361.92,337.97,364.03,357.39,365.69,361.56,355.85,365.49,362.19,373.28,368.25,372.47,360.56,364.36,303.12,302.77,310.48,309.76,305.96,308.85,306.23,300.14,293.46,295.46,302.40,302.53,296.07,298.91,299.67,304.59,305.34,306.07,301.52,297.62,295.40,,303.98,304.41,303.67,286.51,301.86,299.53,298.75,,,,,,,,,,,,,,,,,,,,,,,,,,276.02,350.83
2022-02-14 22:12:01.049000,L9,,,,248.53,313.62,320.72,326.57,324.94,311.11,320.08,315.01,323.02,325.60,324.05,325.93,322.37,321.97,324.34,322.74,320.46,318.04,317.64,314.54,313.10,312.59,316.53,317.10,318.90,316.80,317.35,319.03,317.53,315.19,319.82,320.11,316.82,313.51,312.48,316.56,318.57,314.61,308.73,319.37,321.24,315.89,301.64,293.45,317.07,311.00,367.93,363.21,363.62,356.36,309.56,308.44,306.61,304.58,307.79,303.29,304.85,305.28,304.56,304.15,308.78,311.78,311.89,313.31,306.52,314.51,308.99,305.83,308.37,308.90,306.22,308.89,306.63,298.79,291.45,292.15,300.81,301.92,294.33,297.95,297.87,302.62,299.82,303.50,300.66,294.81,292.57,,306.03,303.79,300.46,290.23,298.42,296.93,290.92,,,,,,,,,,,,,,,,,,,,,,,,,,,316.78
2022-02-22 22:11:50.626000,L8,,,,294.95,97.97,319.31,327.31,323.39,309.16,318.14,312.80,322.31,325.29,323.59,326.23,321.80,322.90,323.19,321.31,318.53,316.49,317.06,314.29,313.40,312.31,313.84,315.98,317.07,315.17,315.74,320.01,316.51,316.32,318.62,316.70,313.49,312.88,311.63,316.77,318.14,314.73,300.68,318.77,319.95,314.44,302.01,288.63,316.25,310.61,314.22,310.79,311.74,307.81,308.73,307.46,305.94,303.40,307.60,303.53,304.01,305.11,303.91,303.42,306.41,310.51,310.66,311.84,307.72,315.94,308.85,305.64,307.23,305.05,303.36,305.96,305.66,298.35,291.23,294.81,300.64,300.59,293.17,297.29,295.48,302.14,296.99,302.48,296.80,291.44,290.65,,301.26,300.67,298.49,280.51,299.21,292.76,288.71,,,,,,,,,,,,,,,,,,,,,,,,,,,315.75
2022-03-18 22:11:49.046000,L9,,,,362.32,367.37,369.15,331.47,326.27,314.64,322.06,324.24,395.81,385.27,391.59,401.65,404.68,401.29,389.75,378.96,378.55,375.91,370.17,332.44,362.58,347.54,318.46,315.35,317.03,319.44,330.41,324.55,331.15,323.34,332.87,332.04,367.06,397.63,378.54,361.22,348.01,324.30,322.27,334.97,329.11,326.49,355.56,353.25,344.99,331.60,321.66,323.19,315.80,322.28,319.70,317.88,312.02,314.45,309.08,312.74,313.44,324.70,311.02,312.34,317.56,357.23,320.75,321.88,315.49,326.55,319.07,320.25,310.16,316.57,315.02,312.93,315.04,305.20,305.84,309.59,307.67,310.54,300.30,305.83,307.71,309.32,310.60,313.47,310.89,308.17,306.02,,312.75,314.01,313.00,303.66,308.32,305.63,305.55,297.96,,,,,,,,,306.85,305.58,300.87,303.76,308.90,313.92,313.68,309.49,303.82,308.34,307.21,307.25,309.65,303.66,304.23,293.81,287.21,367.79
2022-04-03 22:11:45.362000,L9,,,,343.81,54.80,376.31,383.73,356.10,315.87,319.61,370.64,373.42,358.48,326.89,330.34,326.65,327.45,326.24,324.06,322.12,323.48,322.53,315.58,313.96,311.85,317.83,316.51,319.88,317.66,321.48,322.49,316.84,316.42,320.59,321.22,316.08,314.57,317.36,319.30,320.30,315.31,309.91,318.69,322.87,316.01,309.76,291.73,319.36,313.43,315.40,311.84,312.18,310.01,310.42,309.43,307.99,306.46,309.99,307.71,305.43,306.95,307.90,303.59,311.50,311.16,313.19,314.65,310.90,317.81,310.69,308.66,309.73,310.78,306.24,308.99,306.50,299.58,295.34,295.62,304.95,305.46,295.50,299.88,299.22,304.56,302.32,305.42,303.19,296.89,294.78,,305.94,304.18,302.00,292.11,300.61,297.92,293.89,,,,,,,,,,,,,,,,,,,,,,,,,,,368.04
2022-05-05 22:11:31.114000,L9,,,,298.14,318.19,329.38,331.66,335.77,319.36,321.74,361.18,369.19,337.81,333.38,334.92,330.36,330.58,327.32,324.60,322.29,351.13,354.68,349.47,350.90,342.31,338.20,320.04,323.55,324.23,326.67,323.29,323.71,322.50,324.08,326.50,321.25,320.03,321.44,323.28,322.91,322.87,316.06,323.28,325.51,322.62,305.01,301.06,324.39,317.21,320.75,315.20,315.32,312.36,313.61,312.43,310.77,310.38,313.14,313.01,311.15,310.43,311.03,311.34,315.32,319.66,316.47,319.07,314.81,320.42,314.47,311.35,314.11,313.64,308.73,311.69,309.72,302.25,300.50,296.57,305.55,305.76,298.39,302.22,302.00,307.56,307.60,307.49,304.81,301.94,299.29,,307.42,307.92,304.44,296.58,302.00,298.96,298.58,,,,,,,,,,,,,,,,,,,299.49,300.21,300.66,302.54,297.54,296.51,286.16,,361.55
2022-05-21 22:11:19.594000,L9,,,,,,,,,,,,,,,,,,,,,,,318.26,319.52,310.67,317.49,319.19,320.64,319.16,320.27,318.46,316.61,317.19,319.47,320.10,313.01,311.46,314.42,315.57,318.58,312.99,380.51,351.27,379.24,383.68,370.83,311.84,325.08,323.91,322.04,319.89,319.50,318.50,316.63,317.63,311.97,315.69,315.22,315.10,315.33,313.40,314.53,312.94,318.72,322.20,321.53,320.24,315.75,320.52,318.18,313.79,313.78,313.82,309.31,312.81,308.30,305.22,301.40,296.08,303.48,302.55,296.88,301.04,300.72,305.58,306.27,302.36,303.11,296.23,292.04,,304.69,302.82,302.38,290.43,295.84,293.68,282.46,,,,,,,,,,,303.72,301.06,302.57,308.29,313.22,309.83,304.76,303.94,304.99,303.99,300.80,304.94,298.47,300.40,289.22,284.38,
