dates,nzd0106-0001,nzd0106-0002,nzd0106-0003,nzd0106-0004,nzd0106-0005,nzd0106-0006,nzd0106-0007,nzd0106-0008,nzd0106-0009,nzd0106-0010,nzd0106-0011,nzd0106-0013,nzd0106-0014,nzd0106-0015,nzd0106-0016,nzd0106-0017,nzd0106-0018,nzd0106-0019,nzd0106-0020,nzd0106-0021,nzd0106-0022,nzd0106-0023,nzd0106-0024,nzd0106-0025,nzd0106-0026,nzd0106-0027,nzd0106-0028,nzd0106-0029,nzd0106-0030,nzd0106-0031,nzd0106-0032,nzd0106-0033,nzd0106-0034,nzd0106-0035,nzd0106-0036,nzd0106-0037,nzd0106-0038,nzd0106-0039,nzd0106-0040,nzd0106-0041,nzd0106-0042,nzd0106-0043,nzd0106-0044,nzd0106-0045,nzd0106-0046,nzd0106-0047,nzd0106-0048,nzd0106-0049,nzd0106-0050,nzd0106-0051,nzd0106-0052,nzd0106-0053,nzd0106-0054,nzd0106-0055,nzd0106-0056,nzd0106-0057,nzd0106-0058,nzd0106-0059,nzd0106-0060,nzd0106-0061,nzd0106-0062,nzd0106-0063,nzd0106-0064,nzd0106-0065,nzd0106-0066,nzd0106-0067,nzd0106-0068,nzd0106-0069,nzd0106-0070,nzd0106-0071,nzd0106-0072,nzd0106-0073,nzd0106-0074,nzd0106-0075,nzd0106-0076,nzd0106-0077,nzd0106-0078,nzd0106-0079,nzd0106-0080,nzd0106-0081,nzd0106-0082,nzd0106-0083,nzd0106-0084,nzd0106-0085,nzd0106-0086,nzd0106-0087,nzd0106-0088,nzd0106-0089,nzd0106-0090,nzd0106-0091,nzd0106-0092,nzd0106-0093,nzd0106-0094,nzd0106-0095,nzd0106-0096,nzd0106-0097,nzd0106-0098,nzd0106-0099,nzd0106-0100,nzd0106-0101,nzd0106-0102,nzd0106-0103,nzd0106-0104,nzd0106-0105,nzd0106-0106,nzd0106-0107,nzd0106-0108,nzd0106-0109,nzd0106-0110,nzd0106-0111,nzd0106-0112,nzd0106-0113,nzd0106-0114,nzd0106-0115,nzd0106-0116,nzd0106-0117,nzd0106-0118,nzd0106-0119,nzd0106-0120,nzd0106-0121,nzd0106-0122,nzd0106-0123,nzd0106-0124,nzd0106-0125,nzd0106-0012,satname
2022-04-03 22:11:45+00:00,,,,343.81,313.62,320.015,326.94,334.1975,313.72,325.908,314.4866666666667,327.10999999999996,336.4566666666667,332.76,327.5,323.6066666666666,324.1066666666666,324.59,327.67,325.44,319.33666666666664,319.07666666666665,324.15,320.855,312.25,316.06666666666666,316.53000000000003,319.0575,317.15000000000003,319.1325,321.52799999999996,319.97799999999995,318.39,321.156,321.492,317.02799999999996,315.89,315.594,319.51800000000003,320.33000000000004,317.36,309.896,321.004,323.202,318.372,305.672,298.062,319.36,314.4,316.90250000000003,312.89,313.575,310.0125,310.964,309.198,308.27,306.49399999999997,309.454,307.706,306.202,308.206,306.702,306.52,310.978,312.992,313.712,314.618,310.31399999999996,317.834,311.084,308.414,310.662,309.804,306.446,309.236,306.71,300.1,294.4,295.434,302.86,303.378,295.826,299.182,299.06000000000006,304.464,301.816,305.85,300.834,296.392,295.07399999999996,278.28,304.84399999999994,304.11199999999997,302.154,289.762,301.28000000000003,297.812,294.35,,,,,,,,,,306.6,306.16,304.87,304.29,308.2,312.75,309.92,304.54,302.11,301.87,302.16,302.54,,,,,,316.60999999999996,L9
2022-05-05 22:11:31+00:00,,,,343.81,313.62,323.1366666666667,328.5133333333333,334.512,314.848,325.2133333333333,314.4866666666667,327.10999999999996,336.795,332.884,329.355,325.295,325.725,325.2725,327.056,324.81,327.285,327.97749999999996,329.21400000000006,326.864,319.765,321.59999999999997,317.4075,319.956,318.56600000000003,320.64,321.82166666666666,320.59999999999997,319.075,321.6433333333333,322.32666666666665,317.7316666666666,316.58,316.5683333333333,320.145,320.76,318.27833333333336,310.92333333333335,321.3833333333333,323.58666666666664,319.08,305.56166666666667,298.56166666666667,320.1983333333333,314.86833333333334,317.672,313.352,313.924,310.482,311.40500000000003,309.7366666666667,308.68666666666667,307.14166666666665,310.0683333333333,308.59,307.02666666666664,308.57666666666665,307.42333333333335,307.3233333333333,311.70166666666665,314.1033333333333,314.1716666666667,315.35999999999996,311.06333333333333,318.26500000000004,311.64833333333337,308.90333333333336,311.2366666666667,310.4433333333333,306.82666666666665,309.645,307.21166666666664,300.4583333333333,295.4166666666667,295.62333333333333,303.30833333333334,303.775,296.25333333333333,299.68833333333333,299.55,304.98,302.78000000000003,306.12333333333333,301.49666666666667,297.31666666666666,295.77666666666664,278.28,305.2733333333333,304.74666666666667,302.535,290.8983333333333,301.40000000000003,298.00333333333333,295.055,,,,,,,,,,306.6,306.16,304.87,304.29,308.2,312.75,309.92,304.54,302.11,300.68,301.185,301.6,302.54,297.54,296.51,,,316.60999999999996,L9
2022-07-08 22:11:39+00:00,,,,343.81,313.62,323.1366666666667,328.5133333333333,335.04999999999995,313.875,330.18833333333333,327.60999999999996,322.66499999999996,336.795,332.884,329.355,325.295,325.725,325.2725,327.056,324.81,336.162,336.59000000000003,331.6516666666667,333.68833333333333,329.402,330.892,317.4075,319.956,318.56600000000003,320.64,320.99,318.99799999999993,317.59000000000003,320.858,320.616,316.676,315.42600000000004,315.704,318.80199999999996,319.976,317.11400000000003,309.48,320.418,322.68600000000004,317.114,304.72999999999996,294.9533333333334,319.2166666666667,313.45799999999997,316.7825,312.7175,313.255,310.15,310.9483333333333,309.50666666666666,308.005,306.825,309.57166666666666,307.91833333333335,306.49833333333333,307.48833333333334,306.8183333333333,306.9433333333333,310.93833333333333,313.815,313.535,314.7966666666667,310.28999999999996,316.50500000000005,310.95,307.95,310.2,309.525,306.815,308.96,306.74,299.9116666666667,294.9533333333333,291.44166666666666,302.78833333333336,303.06399999999996,295.276,299.19,298.66600000000005,304.324,301.82000000000005,304.94,300.852,296.27200000000005,294.40999999999997,,304.56,303.802,301.51599999999996,289.05,300.50200000000007,297.02,293.37399999999997,,,,,,,,,,,,,,,,,,,299.49,300.21,300.66,302.54,297.54,296.51,,,316.265,L9
2022-07-16 22:12:03+00:00,,,,322.245,313.62,323.1366666666667,328.5133333333333,335.04999999999995,313.875,326.05,325.395,323.60999999999996,334.816,326.706,328.928,325.196,326.288,325.308,323.43600000000004,320.48,333.20166666666665,333.245,325.2966666666667,329.22499999999997,326.8516666666667,330.892,318.014,319.786,318.11400000000003,320.576,321.06000000000006,318.41999999999996,318.2,320.98199999999997,321.52799999999996,316.974,315.088,315.892,318.368,319.314,316.452,309.22400000000005,319.79200000000003,322.12199999999996,316.668,304.346,295.195,318.8566666666667,313.014,316.1675,312.5675,312.7125,310.18600000000004,310.65833333333336,309.52833333333336,307.8666666666667,306.92333333333335,309.89000000000004,307.90166666666664,306.71999999999997,307.22666666666663,307.5233333333333,306.395,310.945,314.11333333333334,313.55,314.87333333333333,309.795,316.2233333333333,310.91333333333336,308.3533333333333,309.7966666666667,310.2633333333333,307.4316666666667,309.0833333333333,306.9166666666667,300.465,296.1383333333333,292.68666666666667,303.055,303.204,295.47999999999996,299.386,299.012,304.46,302.758,304.646,302.04,296.344,294.204,,304.69399999999996,304.162,301.524,290.262,299.978,296.552,291.812,,,,,,,,,,,,,,,,,,,299.49,300.21,300.66,302.54,297.54,296.51,,,317.3533333333333,L8
2022-09-10 22:12:03+00:00,,,,308.8966666666667,305.3,326.1,329.785,341.51666666666665,317.615,330.6766666666667,336.885,337.40999999999997,341.0633333333333,332.3725,330.82666666666665,327.27,328.8566666666667,326.33666666666664,324.37666666666667,321.1366666666667,341.17,341.1925,330.7375,337.2125,334.0525,345.96000000000004,328.33,329.88,328.4325,322.7875,321.39250000000004,319.3175,318.6225,321.60499999999996,321.5,317.55,315.67499999999995,316.76,318.25,318.77750000000003,317.19,311.1875,318.4275,323.14,317.67,306.0266666666667,297.27250000000004,319.955,314.4866666666666,316.81666666666666,313.16,313.03666666666663,310.78000000000003,311.41499999999996,310.31750000000005,308.6625,308.39,310.9875,310.1475,307.865,308.2425,309.1675,307.7,312.62,315.5975,314.6875,316.0225,311.1325,316.72249999999997,311.90999999999997,309.6625,310.795,311.90749999999997,308.75250000000005,309.9125,307.3025,301.41249999999997,298.53749999999997,293.166,304.024,303.55,296.4275,300.26250000000005,299.28000000000003,305.0925,304.725,304.86,304.20000000000005,297.495,295.1175,,304.3425,303.7475,302.33,291.8125,300.335,296.65999999999997,293.77250000000004,,,,,,,,,,,,,,,,,,,299.49,300.21,300.66,302.54,297.54,296.51,,,319.53,L9
2023-02-09 22:12:09+00:00,,,,288.63,308.945,321.66999999999996,324.95000000000005,328.765,317.49,318.77,317.55,340.245,327.88,342.32000000000005,327.08,324.09,324.94,324.88,324.47,319.89,321.71,320.61,316.25,315.61,311.51,339.38,337.9,338.33500000000004,338.27,322.21500000000003,319.98,318.845,317.3,320.725,318.73,317.185,315.77,314.4,316.84000000000003,317.62,317.80499999999995,311.33000000000004,316.875,323.9,320.43,319.97,303.42,323.19,313.52,316.07,311.51,311.38,310.26,311.04,309.57,308.52,308.05,310.18,309.52,306.74,308.64,307.27,306.84,310.54,311.21,315.02,314.31,310.93,315.74,310.0,306.68,308.31,308.68,306.03,308.99,306.61,299.07,297.51,296.92,302.59000000000003,302.005,295.115,297.96000000000004,296.41,302.85,301.95000000000005,302.385,301.895,295.28499999999997,293.90999999999997,,301.19,298.64,300.65,286.68,299.08,293.57,295.66,,,,,,,,,,,,,,,,,,,,,,,,,,,320.66,L8
2023-03-13 22:11:47+00:00,,,,301.15999999999997,312.59,320.52,335.78999999999996,324.95000000000005,315.58500000000004,319.76,316.46500000000003,327.905,325.46000000000004,332.145,326.1,324.885,323.34000000000003,323.265,322.12,318.9,319.0,317.35,315.26,314.725,313.145,317.95,318.34000000000003,318.71500000000003,318.83500000000004,318.94,318.48,318.47,319.41,321.435,320.43,318.145,315.985,314.065,318.70500000000004,318.67,317.745,313.895,320.385,322.695,317.625,312.66,297.64,320.52,313.21500000000003,315.88,312.24,312.1,309.72,311.155,309.63,308.17999999999995,305.755,306.09000000000003,306.705,305.82500000000005,309.655,308.76,305.94,309.01,311.095,313.64,312.935,310.505,313.36,308.96000000000004,306.71000000000004,308.46500000000003,308.48,305.14,308.21000000000004,306.105,298.95,299.89,294.565,301.6,302.305,295.1,297.56,296.925,303.55,302.53499999999997,302.79499999999996,298.95000000000005,296.12,294.42999999999995,,304.99,304.54,301.44,284.18,301.66,299.27,297.82,,,,,,,,,,,,,,,,,,,,,,,,,,277.46,316.025,L8
2023-05-16 22:11:04+00:00,,,,301.15999999999997,312.59,320.52,335.78999999999996,324.95000000000005,315.58500000000004,319.76,316.46500000000003,327.905,325.46000000000004,332.145,326.1,324.885,323.34000000000003,323.265,322.12,318.9,319.0,317.35,315.26,314.725,313.145,317.95,318.34000000000003,318.71500000000003,318.83500000000004,318.94,318.48,318.47,319.41,321.435,320.43,318.145,328.43666666666667,314.065,318.70500000000004,318.67,317.745,313.895,320.385,322.695,317.625,312.66,307.47,318.99,312.6433333333334,315.2,312.24,311.55333333333334,309.34666666666664,310.59999999999997,309.58666666666664,308.17999999999995,304.97333333333336,305.2033333333333,305.49,305.99666666666667,314.92333333333335,309.68,304.9533333333333,309.1333333333334,310.79333333333335,313.3733333333333,312.22333333333336,310.0333333333333,312.17,307.98333333333335,307.47,308.51,309.36999999999995,305.3433333333333,307.76,305.37,299.5933333333333,300.84666666666664,292.7133333333333,301.5733333333333,302.31333333333333,295.95,297.89000000000004,297.3233333333333,303.5933333333333,304.1666666666667,303.16,300.8666666666667,297.59,295.4733333333333,,304.83000000000004,305.96000000000004,301.43,289.615,301.06500000000005,299.155,295.85,,,,,,,,,,,,,,,,,,,,,,,,,,278.28999999999996,316.025,L8
2023-05-24 22:11:17+00:00,,,,302.43666666666667,316.505,321.23,331.71,323.11333333333334,314.9533333333333,319.02666666666664,315.74666666666667,326.19666666666666,325.43666666666667,328.76,326.5233333333333,325.03,323.37333333333333,321.58,321.79,318.18,318.26666666666665,316.1466666666667,314.2733333333333,315.0733333333333,312.09666666666664,315.4433333333333,318.25,318.41333333333336,317.95666666666665,317.91333333333336,318.68,318.29,320.50333333333333,321.75,319.45,316.95,324.6275,314.9533333333333,317.58,317.59,316.8,314.14000000000004,320.3,322.12333333333333,316.0466666666667,311.07666666666665,302.8725,318.1975,312.68,315.22249999999997,312.54,311.4975,309.425,310.2875,309.555,307.86999999999995,304.785,305.33,305.365,305.77,316.83,309.3725,304.775,308.85,310.6975,313.255,312.02250000000004,310.325,311.6,307.52750000000003,308.0825,308.73,309.26,305.8225,307.9825,305.3525,299.31,300.155,291.96500000000003,301.29499999999996,302.2475,296.0025,297.9275,297.2575,303.355,304.735,303.15,301.23,297.03499999999997,295.45,,305.2366666666667,305.6066666666666,301.07,288.8066666666667,301.8966666666667,299.3666666666667,295.78,,,,,,,,,,,,,,,,,,,,,,,,,,279.8833333333333,317.02,L9
2023-06-09 22:11:12+00:00,,,,303.2025,317.1766666666667,322.1466666666667,329.7975,323.055,314.755,319.25,315.175,325.355,325.305,327.21500000000003,326.635,325.5025,324.0325,321.1875,321.8175,318.165,317.8,315.5475,314.0325,315.3425,312.53,315.155,318.31,318.52,317.78,317.415,318.925,318.62,321.4375,322.1675,319.31,316.88,322.39399999999995,314.84749999999997,316.9425,317.28000000000003,316.64250000000004,314.5,320.44,322.38,315.58,310.65000000000003,300.662,317.69,312.78000000000003,315.394,312.9125,311.878,309.53000000000003,310.444,309.694,307.91999999999996,305.21999999999997,305.946,306.262,305.87600000000003,316.18,309.21999999999997,304.65,308.446,310.736,313.168,312.064,310.88,311.746,307.416,308.668,308.93600000000004,309.724,306.022,308.422,305.604,299.38199999999995,300.28,291.87600000000003,301.488,302.746,296.476,297.992,297.316,303.392,305.084,303.344,301.76800000000003,297.786,296.162,,305.495,306.345,301.45500000000004,290.0125,301.9125,299.615,294.995,,,,,,,,,,,,,,,,,,,,,,,,,,280.09749999999997,314.655,L9
2023-07-11 22:11:24+00:00,,,,303.2025,317.1766666666667,322.1466666666667,329.7975,323.055,314.76800000000003,319.146,314.498,324.664,324.896,325.974,326.07800000000003,325.586,323.892,321.008,321.366,318.054,317.394,314.704,313.48,314.764,312.36199999999997,314.764,318.132,318.308,317.526,316.758,318.688,318.46999999999997,321.71000000000004,321.98,319.214,316.932,320.8483333333333,314.32,316.474,316.35600000000005,316.206,314.5,320.762,322.306,315.282,309.538,299.99333333333334,317.1066666666667,312.5933333333333,315.34499999999997,312.754,311.98499999999996,309.39500000000004,310.45166666666665,309.555,307.744,305.06166666666667,306.11,306.7916666666667,305.5883333333333,314.88,309.03333333333336,304.5983333333333,308.2033333333333,310.7033333333333,313.30333333333334,311.9866666666667,310.97666666666663,311.32166666666666,307.22,308.54,309.10833333333335,309.7416666666666,306.21999999999997,308.57,305.61,299.2916666666667,299.97666666666663,291.3066666666667,301.4583333333333,302.82166666666666,296.6066666666666,297.8833333333333,297.48333333333335,303.615,305.27500000000003,303.49666666666667,301.665,297.6983333333333,296.17833333333334,,305.32,305.922,301.302,288.81,302.02,299.502,294.902,,,,,,,,,,,,,,,,,,,,,,,,,,280.192,313.838,L9
2023-07-27 22:11:26+00:00,,,,303.2025,317.1766666666667,322.1466666666667,329.7975,322.47200000000004,314.7716666666667,319.26666666666665,314.26666666666665,324.3583333333333,325.02,325.05,332.16833333333335,325.586,323.892,321.008,321.366,324.32166666666666,322.045,314.704,313.48,314.764,312.36199999999997,314.764,322.46,318.308,317.4316666666667,316.37666666666667,318.455,318.2966666666667,321.745,321.81,319.12166666666667,317.21666666666664,319.6985714285714,314.0733333333333,316.065,315.5916666666667,315.8233333333333,314.108,320.69166666666666,322.205,315.03333333333336,308.99333333333334,299.76714285714286,316.7,312.45714285714286,315.2628571428572,312.72166666666664,311.94,309.3471428571429,310.3357142857143,309.40999999999997,307.7283333333333,305.0642857142857,306.4614285714286,307.2685714285714,305.46714285714285,313.80428571428575,308.81142857142856,304.3128571428571,307.9942857142857,310.58,313.2857142857143,312.11428571428576,311.23,311.1671428571429,307.19571428571425,308.5157142857143,309.15714285714284,309.65857142857146,306.19,308.15999999999997,305.62,299.13714285714286,299.71999999999997,291.1485714285714,301.38714285714286,302.8757142857143,296.6028571428571,297.89428571428573,297.29857142857145,303.68,305.0885714285714,303.29285714285714,301.7242857142857,297.77714285714285,296.20714285714286,,305.2,306.1016666666667,301.195,288.82,302.2583333333333,299.18833333333333,294.5133333333333,,,,,,,,,,,,,,,,,,,,,,,,,,280.3983333333333,314.31333333333333,L9
2023-08-28 22:11:44+00:00,,,,303.71250000000003,315.5133333333334,321.3066666666667,329.25,321.112,313.6433333333334,318.33166666666665,312.64000000000004,322.4,323.66,321.0266666666667,333.18600000000004,324.67600000000004,322.418,318.89199999999994,319.63,325.20799999999997,320.6766666666667,312.70599999999996,312.142,314.004,311.602,312.714,321.4816666666667,317.38399999999996,316.28166666666664,314.65333333333336,317.675,317.83666666666664,321.27666666666664,321.24333333333334,317.87166666666667,315.6483333333333,318.5971428571429,313.466,315.43999999999994,314.71200000000005,315.034,312.288,319.50666666666666,320.6983333333333,313.59999999999997,306.075,297.6542857142857,315.3128571428571,311.42571428571426,314.70714285714286,312.3516666666667,311.4042857142857,308.7085714285714,309.8328571428571,309.3833333333333,307.57,304.56666666666666,305.84166666666664,306.8933333333334,304.90285714285716,313.2014285714286,307.9714285714286,303.32142857142856,306.98428571428576,310.0842857142857,312.6457142857143,311.39428571428573,310.54857142857145,309.92428571428576,306.04714285714283,308.09285714285716,308.98857142857145,309.11571428571426,305.8142857142857,307.55571428571426,305.2271428571429,298.73857142857145,298.9771428571429,290.145,300.6985714285714,302.21000000000004,296.34999999999997,297.61857142857144,296.59999999999997,303.32714285714286,304.90714285714284,303.09000000000003,301.7214285714286,297.7371428571428,295.7857142857143,,305.2,306.1016666666667,301.195,288.82,302.2583333333333,299.18833333333333,294.5133333333333,,,,,,,,,,,,,,,,,,,,,,,,,,279.87857142857143,311.76,L9
2024-01-11 22:11:56+00:00,,,,299.92,311.37,318.865,319.25,317.7266666666667,311.8833333333334,315.36333333333334,311.17,320.9766666666667,334.51,318.665,364.27,319.54,343.555,340.57,342.885,359.495,329.4,325.06,309.56,311.81,307.71,333.375,324.31333333333333,316.63,316.16333333333336,313.5366666666667,316.07666666666665,316.56666666666666,317.15000000000003,318.9866666666666,316.725,313.9799999999999,311.4900000000001,312.84,314.02,311.12,313.78,308.67333333333335,317.28666666666663,317.93333333333334,313.15333333333336,304.68333333333334,296.76666666666665,314.6766666666667,309.29333333333335,313.78333333333336,310.3966666666667,309.74,307.36999999999995,308.95666666666665,307.915,307.08,303.755,307.875,307.05,303.69666666666666,306.21333333333337,303.52,301.11,304.8566666666667,308.8533333333333,311.42,311.4066666666667,309.3966666666667,309.63666666666666,304.50499999999994,306.0450000000001,308.28999999999996,307.72,305.0833333333333,305.65,305.2833333333333,297.5133333333333,295.8233333333333,290.96000000000004,298.93,300.44666666666666,294.2833333333333,296.33666666666664,295.45666666666665,302.26,301.67333333333335,301.58,300.34999999999997,296.18666666666667,293.0733333333333,,304.525,305.385,299.81,291.545,301.095,297.66499999999996,292.775,,,,,,,,,,,,,,,,,,,,,,,,,,279.0,309.9433333333333,L8
2024-02-28 22:11:48+00:00,,,,304.355,315.90999999999997,320.21500000000003,319.98,316.02,310.615,316.27,312.745,320.68,358.17,,365.92,,369.54,366.84,369.98,363.33,,339.5,,,,357.99,315.24,317.77,317.02,312.805,315.045,316.62,313.91499999999996,318.685,317.28,315.17,311.45,309.76,315.88,311.245,314.12,308.435,319.74,318.53999999999996,314.01,306.195,303.08500000000004,315.615,310.69,314.505,309.895,310.8,307.74,310.6,307.895,306.14,302.07,305.755,303.53,303.485,306.58000000000004,302.26,301.38,304.65999999999997,309.28499999999997,310.375,311.03499999999997,307.59,311.33,305.77,306.38,309.44,308.33500000000004,304.635,306.11,305.905,298.02,295.83500000000004,291.20000000000005,298.57,299.51,293.8,296.21000000000004,297.23,302.525,301.715,301.865,300.16999999999996,294.44,291.04999999999995,,304.45,303.77,298.96,294.22,298.74,297.71,292.98,,,,,,,,,,,,,,,,,,,,,,,,,,279.28,307.8,L8
2024-05-10 22:11:24+00:00,,,,305.84999999999997,317.17,321.39000000000004,321.80333333333334,317.09999999999997,311.70666666666665,318.1366666666667,313.3966666666667,321.525,341.93,321.04,346.245,326.02,358.95500000000004,356.88,357.43,343.04999999999995,318.81,327.895,314.03,316.89,320.5,338.16499999999996,317.265,318.67999999999995,317.04499999999996,313.41,316.68,317.20666666666665,316.02,319.56333333333333,318.195,315.515,312.43,311.21000000000004,315.565,313.2966666666667,315.03,321.97333333333336,320.4733333333333,319.78666666666663,314.16333333333336,305.90333333333336,302.55333333333334,315.65000000000003,310.68666666666667,315.29333333333335,310.94666666666666,311.61,308.42333333333335,310.8,308.47,306.55333333333334,303.0333333333333,307.02,305.16333333333336,304.2633333333333,307.2633333333333,303.77,301.5133333333333,305.17,309.2266666666667,310.5933333333333,311.18666666666667,308.80333333333334,311.5566666666667,306.48,307.705,309.86,308.66333333333336,304.88666666666666,306.37333333333333,306.0366666666667,297.7866666666667,296.16,290.3333333333333,299.3,300.8933333333334,294.91,296.72,296.0366666666667,303.0833333333333,302.77666666666664,302.19666666666666,299.99,294.69666666666666,291.2233333333333,,304.74,305.25,300.1,293.23,301.24,298.61,294.055,,,,,,,,,,,,,,,,,,,,,,,,,,279.64000000000004,311.98,L9
2024-05-18 22:10:55+00:00,,,363.03,306.24,317.255,321.12,321.9275,317.1325,312.0875,317.98,313.8375,321.92333333333335,335.75666666666666,319.03,338.34,323.19,345.1766666666667,345.68666666666667,346.0466666666666,335.41333333333336,318.885,324.01,313.53999999999996,315.29499999999996,315.83000000000004,329.2033333333333,317.18666666666667,318.3666666666666,317.18666666666667,313.7975,316.2425,316.925,315.7725,319.245,317.71,315.11333333333334,312.90333333333336,311.94,315.96999999999997,312.795,315.10249999999996,319.6575,320.15749999999997,319.51,314.2025,305.74,302.4,316.1225,310.8825,315.1475,311.0675,311.15,308.3375,310.435,308.745,306.3825,303.215,307.115,304.85,304.325,307.2,303.7625,301.155,305.42,309.14,311.115,311.0075,308.3125,310.645,305.8333333333333,307.17,309.2966666666667,308.175,304.6975,306.2325,305.6175,297.975,296.1225,289.815,299.1825,301.69,294.7075,296.3525,295.5725,302.6375,302.5225,301.9875,300.055,294.9675,291.7125,,304.9866666666667,304.96,299.09,292.8766666666667,300.1433333333334,297.60999999999996,292.9266666666667,,,,,,,,,,,,,,,,,,,,,,,,,,278.975,312.27333333333337,L8
2024-06-11 22:11:06+00:00,,,363.03,306.824,317.094,321.582,322.31,317.456,312.71999999999997,318.116,313.894,322.4725,335.75666666666666,330.54,338.34,323.78333333333336,339.41,340.79,340.53,331.7725,319.1133333333333,322.22,313.9533333333333,315.3233333333333,315.1066666666667,325.385,317.74,318.4325,317.7525,314.88800000000003,316.58000000000004,317.194,316.034,319.682,317.6625,315.68,313.1875,313.25,316.2725,313.466,315.312,318.832,320.436,319.818,314.248,305.448,302.19,316.298,311.728,315.364,311.386,311.46400000000006,308.754,310.492,309.072,306.454,303.88599999999997,307.6,306.0,304.62399999999997,307.504,304.236,301.408,305.748,309.412,311.554,311.804,309.176,310.87600000000003,306.305,307.18,309.1,308.562,305.148,306.63800000000003,305.642,298.312,296.65,289.63800000000003,299.504,302.26000000000005,294.786,296.57800000000003,295.938,302.98400000000004,302.966,301.902,300.546,295.514,291.88199999999995,,305.735,305.7975,299.975,292.05,301.0525,297.5725,292.74,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,312.4,L9
2024-06-27 22:10:53+00:00,,,363.03,306.6666666666667,317.08,321.87166666666667,322.4066666666667,317.715,312.72499999999997,318.116,313.894,322.4725,333.03000000000003,328.1375,338.34,323.78333333333336,339.41,340.79,340.53,337.18,328.7125,328.95799999999997,313.9533333333333,315.3233333333333,315.1066666666667,325.385,318.14,318.29200000000003,317.62,314.79833333333335,316.855,317.42833333333334,316.0,319.8666666666667,317.6625,315.68,313.1875,319.414,323.77799999999996,313.945,315.445,317.34166666666664,320.075,319.46,314.14000000000004,305.23499999999996,301.7683333333334,316.1433333333334,311.75166666666667,315.51666666666665,311.56,311.665,308.79333333333335,310.4583333333333,309.17833333333334,306.59,304.0416666666667,307.78833333333336,306.42333333333335,304.78833333333336,307.6016666666667,304.2183333333333,301.3183333333333,305.84999999999997,309.395,311.6433333333333,311.9916666666667,309.35499999999996,310.94166666666666,306.184,307.194,308.66999999999996,308.685,305.42833333333334,306.76666666666665,305.5733333333333,298.66,296.59,289.37,299.62833333333333,302.4433333333333,294.855,296.72499999999997,295.97499999999997,302.92333333333335,303.535,301.97833333333335,301.155,294.9683333333333,291.84166666666664,,305.618,305.57399999999996,299.846,291.966,300.742,297.57,291.922,,,,,,,,,,,,,,,,,,,,,,,,,,280.3966666666667,312.4,L9
2024-08-06 22:11:21+00:00,,,363.03,307.452,317.468,322.3,323.148,318.26,313.08166666666665,319.30600000000004,313.80800000000005,323.07,324.65000000000003,328.1375,324.54999999999995,323.78333333333336,329.36666666666673,332.10666666666674,330.7133333333333,330.64250000000004,328.7125,326.3225,313.9533333333333,315.3233333333333,315.1066666666667,313.515,318.454,318.114,317.41999999999996,314.70666666666665,316.3516666666667,317.345,316.16,320.0683333333334,317.19,315.13800000000003,312.64,317.7733333333333,322.0216666666667,313.67,315.2416666666666,319.21799999999996,320.53599999999994,319.904,314.20000000000005,305.21799999999996,301.47,316.11400000000003,312.114,315.73999999999995,312.004,312.014,309.1,310.608,309.556,306.606,304.364,307.90999999999997,306.914,305.034,307.74800000000005,304.724,301.416,306.14799999999997,309.47799999999995,311.52,311.5133333333334,308.75166666666667,310.5566666666667,305.86833333333334,306.7683333333333,308.675,308.27500000000003,304.70166666666665,306.65000000000003,305.5166666666667,298.2966666666667,295.93666666666667,288.9,299.24,302.4666666666667,294.84000000000003,296.465,294.95,302.9716666666667,304.28333333333336,302.23833333333334,301.0,294.74,291.75499999999994,,305.128,305.262,299.61199999999997,289.94,301.082,297.03,292.358,,,,,,,,,,,,,,,,,,,,,,,,,,280.4016666666667,313.93333333333334,L8
2024-08-22 22:11:34+00:00,,,363.03,305.81166666666667,316.74833333333333,321.685,323.148,324.69,313.08166666666665,319.30600000000004,313.0166666666667,322.145,323.855,325.35,323.05999999999995,321.9225,325.885,327.4075,327.3375,327.718,325.91999999999996,323.846,312.8775,314.41499999999996,313.6,312.404,317.70666666666665,317.4783333333333,316.77500000000003,314.34142857142854,316.11571428571426,316.7814285714286,315.73285714285714,319.56857142857143,316.48833333333334,313.74833333333333,312.17333333333335,316.7785714285714,320.78285714285715,313.1471428571428,314.72285714285715,315.9816666666666,318.9883333333333,318.74,313.7,304.625,299.92,315.45,310.9116666666667,315.12833333333333,311.455,311.27666666666664,308.03833333333336,309.7683333333333,308.74666666666667,306.1333333333333,303.50333333333333,307.31333333333333,306.17,304.41333333333336,307.02333333333337,303.55833333333334,300.9533333333333,305.705,308.83666666666664,311.13142857142856,310.9614285714286,308.42571428571426,310.2042857142857,305.4271428571428,306.1657142857143,307.9642857142857,307.3714285714286,303.99285714285713,305.87142857142857,304.94428571428574,297.71000000000004,295.23857142857145,288.9,298.7942857142857,301.84857142857146,294.1014285714286,295.99571428571426,293.70285714285717,302.1114285714286,303.3142857142857,301.7257142857143,300.1028571428571,293.8514285714286,291.0414285714286,,305.128,305.262,299.61199999999997,289.94,301.082,297.03,292.358,,,,,,,,,,,,,,,,,,,,,,,,,,280.4016666666667,311.35,L8
