dates,satname,nzd0159-0000,nzd0159-0001,nzd0159-0002,nzd0159-0003,nzd0159-0007,nzd0159-0008,nzd0159-0009,nzd0159-0010,nzd0159-0011,nzd0159-0012,nzd0159-0013,nzd0159-0014,nzd0159-0015,nzd0159-0016,nzd0159-0017,nzd0159-0018,nzd0159-0019,nzd0159-0020,nzd0159-0021,nzd0159-0022,nzd0159-0023,nzd0159-0024,nzd0159-0025,nzd0159-0026,nzd0159-0027,nzd0159-0028,nzd0159-0029,nzd0159-0030,nzd0159-0031,nzd0159-0032,nzd0159-0033,nzd0159-0034,nzd0159-0035,nzd0159-0036,nzd0159-0037,nzd0159-0038,nzd0159-0039,nzd0159-0040,nzd0159-0041,nzd0159-0042,nzd0159-0043,nzd0159-0044,nzd0159-0045,nzd0159-0046,nzd0159-0047,nzd0159-0048,nzd0159-0004,nzd0159-0005,nzd0159-0006
2025-02-23 22:05:55.493000,L8,,,,,236.86,240.69,248.31,249.69,258.56,261.23,264.70,262.44,265.14,269.34,269.19,275.12,273.83,,,,269.76,274.14,272.90,277.05,275.50,274.79,280.46,270.44,273.77,275.83,268.55,273.23,269.25,273.09,277.02,279.82,288.66,285.02,286.56,283.93,282.51,284.69,282.70,279.19,275.62,266.37,,,
2025-03-27 22:05:17.003000,L8,,,,,235.34,243.56,248.79,248.93,256.08,262.46,267.02,264.67,269.11,266.59,269.12,276.36,273.78,273.94,,,270.79,269.75,275.19,278.27,276.44,277.70,275.55,282.29,270.35,259.24,,,,,,,,,,,,,,,,,,,
2025-03-27 22:05:40.953000,L8,,,,,235.82,244.30,249.98,250.17,256.88,263.93,268.60,265.21,270.29,268.21,269.80,277.00,274.26,274.74,271.46,273.92,271.24,270.96,276.40,278.98,277.29,278.37,276.58,286.63,271.08,260.09,,,,,,,,,,,,,,,,,,,
2025-04-12 22:05:36.436000,L8,,,,,239.60,248.15,250.45,255.00,261.34,264.31,259.76,348.65,292.97,339.46,316.06,302.48,284.32,291.66,312.24,318.45,312.69,269.28,280.21,317.35,369.95,370.74,409.57,289.86,310.43,341.36,265.03,313.30,337.80,315.33,344.46,281.76,361.69,352.81,337.84,348.48,319.58,356.16,355.15,383.89,,,,,
2025-05-30 22:05:06.698000,L8,,,,,,,,,,376.08,306.54,300.96,307.89,363.24,,,,345.26,339.29,337.38,290.37,291.53,290.37,290.12,382.55,332.34,312.69,292.99,287.80,291.90,288.99,289.23,294.07,292.11,292.93,295.12,302.24,306.92,299.14,298.50,296.67,296.87,295.00,296.55,291.53,285.70,,,
2025-06-07 22:05:05.116000,L9,,,,,,235.71,242.11,243.30,256.04,267.84,272.05,299.11,269.66,264.75,270.11,273.36,278.08,,,,273.84,278.24,274.29,277.76,274.98,276.20,283.00,273.38,272.95,271.60,270.68,270.14,268.52,273.34,276.02,284.65,282.56,286.32,287.77,288.40,288.77,287.55,290.12,279.39,298.16,268.43,,,
2025-06-07 22:05:29.079000,L9,,,,,,234.16,240.10,241.52,253.39,264.64,268.66,265.29,267.26,262.34,268.77,271.81,275.33,,,,,,,,273.01,273.95,276.37,269.37,269.45,269.31,267.90,264.35,265.85,268.76,273.77,281.94,281.03,284.44,285.80,283.67,,,,,,,,,
2025-06-15 22:05:40.693000,L8,,,,,,,,237.31,248.64,253.60,258.79,261.29,262.55,263.47,265.19,271.19,279.19,271.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23 22:05:18.348000,L9,,,,,,,,,,,,,,,,,,,,,,,,,269.55,269.28,270.82,268.09,263.48,265.42,265.01,262.42,265.34,267.04,274.98,287.07,281.40,284.56,283.49,,,,,,,,,,
2025-08-02 22:05:33.990000,L8,,,,,,,,,,,,,,,,,,,,,269.60,274.07,272.27,271.56,273.78,273.69,274.95,269.53,269.60,270.09,269.98,266.20,266.52,268.35,275.80,283.59,283.46,284.49,285.78,,,,,,,,,,
2025-08-02 22:05:57.944000,L8,,,,,,,,,,,,,,,,,,,,,269.92,275.77,273.28,273.21,274.48,274.20,277.27,270.40,270.52,270.59,270.90,267.53,267.45,269.37,276.50,284.66,285.10,285.09,286.42,,,,,,,,,,
2025-08-10 22:06:04.262000,L9,,,,,247.08,249.01,243.71,242.15,294.57,308.28,320.60,319.64,301.40,301.46,302.09,295.94,288.83,295.05,302.42,291.04,285.84,293.00,291.63,290.64,297.63,287.92,299.47,298.02,289.16,294.84,294.60,296.00,294.24,299.21,299.85,302.21,305.43,313.88,312.98,307.44,302.99,300.70,302.89,303.65,302.22,294.02,,,
2025-10-05 22:05:52.792000,L8,,,,,,,,,,,,,,,,,,,,,,,,,272.05,273.23,271.22,269.45,271.07,270.85,266.11,275.48,265.07,,,,,,,,,,,,,,,,
2025-10-05 22:06:16.755000,L8,,,,,,,,,,,,,,,,,,,,,,,,,271.53,272.36,270.88,268.59,270.46,270.37,265.55,274.35,264.73,,,,,,,,,,,,,,,,
2025-11-06 22:06:19.899000,L8,,,,,,,,,,,,,,,,,,,,,,,,,272.60,271.92,271.18,268.33,269.44,270.41,267.05,265.22,266.02,,,,,,,,,,,,,,,,
2025-11-14 22:06:00.505000,L9,,,,,,,,,,,,,,,,,,,,,,,,,277.87,266.47,270.24,270.06,264.77,266.77,261.03,265.38,264.17,,,,,,,,,,,,,,,,
