dates,satname,nzd0495-0000,nzd0495-0001,nzd0495-0002,nzd0495-0003,nzd0495-0004,nzd0495-0005,nzd0495-0006,nzd0495-0007,nzd0495-0008,nzd0495-0009,nzd0495-0010,nzd0495-0011,nzd0495-0012,nzd0495-0013,nzd0495-0014,nzd0495-0015,nzd0495-0016,nzd0495-0017,nzd0495-0018,nzd0495-0019,nzd0495-0020,nzd0495-0021,nzd0495-0022,nzd0495-0023,nzd0495-0024,nzd0495-0025,nzd0495-0026,nzd0495-0027,nzd0495-0028,nzd0495-0029,nzd0495-0030,nzd0495-0031,nzd0495-0032,nzd0495-0033,nzd0495-0034,nzd0495-0035,nzd0495-0036,nzd0495-0037,nzd0495-0038,nzd0495-0039,nzd0495-0040,nzd0495-0041,nzd0495-0042,nzd0495-0043,nzd0495-0044,nzd0495-0045,nzd0495-0046,nzd0495-0047,nzd0495-0048,nzd0495-0049,nzd0495-0050,nzd0495-0051,nzd0495-0052,nzd0495-0053,nzd0495-0054,nzd0495-0055,nzd0495-0056,nzd0495-0057,nzd0495-0058,nzd0495-0059,nzd0495-0060,nzd0495-0061
2017-12-25 22:14:47.702000,L8,,306.39,313.89,310.61,302.76,298.28,285.61,229.86,234.57,306.70,303.04,294.45,297.68,303.59,308.03,307.69,301.54,304.11,272.25,,304.45,305.05,309.38,309.44,308.57,300.69,309.12,,306.72,312.05,309.86,303.29,297.20,303.31,300.29,303.23,299.48,293.75,301.16,302.17,303.38,144.62,145.99,157.08,149.48,172.55,183.57,177.89,148.24,113.38,84.55,95.09,147.46,182.96,203.34,288.12,298.29,297.72,298.80,301.18,298.23,292.74
2018-01-01 22:20:32.383000,L8,331.49,328.50,322.15,323.86,312.40,313.77,301.56,242.42,289.21,320.37,315.21,306.81,310.48,315.09,323.47,320.13,317.23,318.19,317.55,319.36,318.12,321.84,324.56,325.69,321.78,318.18,324.38,318.12,321.99,328.19,325.62,320.40,315.77,315.70,315.33,316.40,315.08,311.35,317.77,316.69,318.05,319.62,322.87,325.44,325.09,331.55,332.61,333.83,322.87,321.28,314.48,307.57,312.46,310.48,303.99,305.90,313.01,313.58,227.85,317.97,314.90,314.40
2018-01-01 22:20:56.342000,L8,334.43,328.99,322.82,324.29,313.17,315.17,301.92,244.49,284.67,320.45,315.29,306.27,309.97,314.74,322.86,319.75,316.80,317.50,316.92,318.84,317.54,320.40,324.21,325.13,321.00,317.40,323.23,315.41,320.63,325.88,324.30,319.55,314.99,314.61,314.37,315.60,314.51,311.00,316.66,316.09,317.21,319.03,321.80,324.16,323.79,330.25,331.42,332.04,320.40,319.59,313.91,306.65,310.00,309.80,303.16,301.35,310.40,310.08,312.75,316.21,311.66,312.14
2018-02-02 22:20:15.593000,L8,342.26,336.64,332.80,329.51,319.79,319.29,307.45,254.50,294.84,344.13,318.04,310.34,314.55,318.99,325.51,322.43,318.49,323.19,323.43,334.24,324.37,331.95,333.07,327.95,326.98,324.09,352.54,323.95,358.08,362.92,367.48,364.28,366.17,367.82,374.85,364.75,366.91,355.70,361.45,391.98,,390.90,383.46,365.65,364.51,361.26,363.23,334.78,322.60,320.18,314.45,306.55,309.54,310.29,303.98,306.13,310.66,308.01,314.03,316.71,311.98,311.93
2018-02-11 22:14:26.201000,L8,332.38,331.09,332.05,329.24,321.65,318.81,310.99,254.71,289.88,324.24,317.36,315.46,314.93,320.73,325.31,323.06,319.74,321.65,319.70,325.57,324.34,326.25,328.98,326.90,326.07,323.35,327.41,322.55,324.85,328.84,325.53,320.48,317.43,314.25,314.55,316.41,315.72,314.37,318.34,317.12,317.58,318.48,319.30,321.91,320.88,328.12,331.43,330.84,321.93,319.10,315.21,309.37,309.30,308.87,302.84,179.44,310.45,,,,,
2018-02-27 22:14:19.470000,L8,329.99,328.72,331.84,328.11,318.55,319.14,309.90,261.18,295.52,324.74,316.42,313.15,310.71,318.24,322.66,322.26,318.33,322.89,320.11,322.71,332.79,326.09,329.16,328.06,325.84,321.37,326.46,320.75,323.95,327.16,324.58,319.60,314.65,311.64,308.39,313.60,310.96,310.06,314.55,314.67,314.94,317.51,318.64,321.00,317.39,324.20,328.82,329.96,322.42,317.21,313.01,304.67,306.82,308.22,302.52,300.32,308.19,307.53,309.10,312.43,309.79,308.07
2018-03-06 22:20:02.483000,L8,294.36,307.93,320.79,319.70,308.73,302.19,282.95,220.18,,,,,,,,,,,,,,308.70,315.28,312.30,310.85,283.10,312.06,303.63,310.08,313.20,303.83,,,,,296.18,294.09,291.70,300.17,299.01,296.91,298.68,303.78,301.10,300.09,310.24,316.05,178.65,168.60,97.86,74.07,84.38,148.03,180.86,219.93,252.40,295.78,292.54,295.32,294.12,295.06,293.84
2018-03-06 22:20:26.446000,L8,337.81,329.30,332.63,328.83,322.18,318.41,306.64,247.89,273.96,315.10,310.77,304.98,303.65,304.81,307.10,,282.55,314.29,309.46,323.45,330.26,326.74,328.59,329.33,326.53,323.70,327.28,320.93,322.77,324.84,322.05,314.59,300.24,301.80,303.60,312.53,312.94,311.19,315.17,314.47,314.80,317.56,317.39,316.52,315.25,322.61,328.96,329.24,319.84,318.10,313.32,306.58,306.97,308.25,301.07,299.31,307.17,306.62,307.62,309.74,308.10,307.29
2018-03-15 22:14:10.086000,L8,337.62,330.26,331.88,329.88,321.59,320.78,311.41,266.07,308.82,325.74,319.91,314.00,311.67,320.33,324.85,323.65,322.04,323.71,320.38,327.48,324.86,326.52,330.30,329.27,327.23,322.30,327.56,321.98,325.21,329.84,325.28,321.68,315.92,314.17,313.52,315.34,312.61,313.29,316.57,315.87,315.97,317.50,318.10,319.28,318.12,324.68,332.27,329.62,319.41,319.11,313.42,306.22,306.79,306.84,302.17,300.59,309.46,306.25,307.11,310.22,308.12,307.01
2018-04-16 22:13:54.370000,L8,,296.77,309.25,315.15,301.15,293.00,286.45,221.62,241.69,309.91,312.04,296.21,297.11,305.07,307.19,310.30,303.93,307.51,305.46,,,,,,,268.35,312.23,298.47,311.11,315.57,310.50,306.02,297.84,297.79,285.48,301.61,294.57,293.85,296.84,299.59,299.65,304.87,301.87,,297.03,310.13,313.96,313.69,305.23,121.87,84.52,98.03,159.14,191.04,,247.86,295.53,293.16,292.63,291.12,294.86,293.47
2018-07-12 22:19:32.680000,L8,343.10,308.63,318.72,323.60,310.71,297.70,298.46,239.39,291.98,330.65,320.99,308.04,311.77,317.32,318.43,321.47,321.44,326.57,321.96,331.11,326.50,328.23,329.47,332.51,326.92,327.24,329.91,321.23,329.57,332.14,326.97,322.79,320.05,318.08,318.11,320.71,318.19,318.50,322.53,320.04,320.96,322.95,324.18,325.25,323.19,326.72,331.69,332.19,324.47,320.75,318.58,310.35,308.66,310.17,162.56,306.83,318.57,313.13,224.52,318.01,313.77,313.67
2018-07-12 22:19:56.652000,L8,,292.71,309.16,314.73,302.91,286.36,287.74,228.73,263.70,319.02,312.85,299.61,300.96,305.11,293.55,310.63,300.47,313.74,313.18,318.55,314.68,317.92,318.83,321.15,315.73,313.36,320.27,307.67,316.54,322.19,317.72,312.47,309.38,306.87,304.67,307.99,304.43,301.92,308.01,306.87,307.56,310.02,310.15,308.97,308.61,316.11,321.21,322.31,309.96,306.31,278.89,298.32,298.23,300.65,294.53,292.96,303.43,301.06,303.63,306.28,303.44,299.99
2018-07-21 22:13:49.390000,L8,344.08,312.50,320.32,325.83,311.73,303.58,300.29,243.63,349.67,354.36,327.35,313.28,315.13,326.79,321.61,326.28,327.77,355.96,350.84,360.51,354.69,354.78,351.43,359.00,355.41,357.57,349.78,331.77,348.99,350.63,348.21,349.83,356.75,332.85,327.05,343.51,343.75,341.70,346.91,342.74,353.73,348.58,350.16,345.62,343.96,356.77,348.30,345.34,353.54,330.97,330.05,341.50,333.37,334.95,387.47,351.77,339.49,345.70,340.32,342.66,341.18,242.25
2018-07-28 22:19:39.327000,L8,343.83,322.90,330.45,333.44,321.08,317.81,311.17,243.04,305.05,334.92,329.89,317.11,314.84,322.14,321.24,323.80,320.62,321.37,319.30,328.57,325.49,324.32,324.83,324.54,322.72,325.30,329.16,322.61,331.49,334.36,328.87,328.46,321.47,320.74,319.16,321.99,317.14,320.30,323.83,320.08,316.57,2.27,140.77,105.23,71.22,91.29,142.67,152.59,,86.26,168.34,157.87,,,,,297.29,298.10,302.94,316.71,317.05,251.01
2018-08-29 22:19:55.985000,L8,335.83,321.86,332.97,335.98,322.34,327.45,311.09,259.70,273.86,325.60,327.21,319.98,310.66,319.54,321.18,321.93,319.63,322.29,322.38,330.66,325.82,326.62,331.48,331.47,326.77,325.14,327.65,319.70,325.77,331.35,326.55,321.23,317.89,316.74,316.25,318.51,315.33,317.28,319.16,316.50,316.33,319.65,319.54,319.78,316.22,323.34,329.21,329.14,317.90,319.43,313.83,306.05,306.15,308.02,301.46,300.58,310.39,310.05,309.19,314.35,241.98,309.30
2018-08-29 22:20:19.957000,L8,335.28,321.33,332.60,335.72,321.92,326.99,310.70,257.78,268.53,324.92,326.89,319.37,310.04,318.89,320.68,321.37,318.85,321.81,321.94,329.38,325.00,326.25,330.66,330.40,326.37,324.66,327.27,318.96,325.02,330.72,326.02,320.77,317.24,315.94,315.78,317.68,314.80,316.59,318.71,315.97,315.79,318.86,318.93,318.80,315.27,322.84,328.72,328.39,316.95,318.90,313.43,305.64,305.73,307.59,300.94,300.09,309.89,309.66,308.81,313.69,310.35,308.28
2018-09-14 22:20:00.822000,L8,333.62,321.35,330.73,329.00,321.24,324.04,309.25,264.14,260.04,321.35,323.20,312.02,306.80,313.98,317.49,319.18,318.02,321.21,321.02,326.42,322.21,325.83,327.11,328.71,325.57,323.52,325.87,314.01,319.44,326.49,324.71,318.06,315.35,312.76,314.26,313.99,313.23,313.21,317.39,313.15,314.19,316.27,316.72,315.86,312.30,321.23,327.45,326.52,316.10,318.35,73.78,304.91,305.31,306.94,299.73,298.30,308.50,309.05,307.91,311.78,308.83,307.08
2018-09-30 22:20:07.683000,L8,341.01,330.46,317.84,324.84,314.33,313.16,299.82,232.13,270.59,318.10,315.12,315.89,313.74,318.95,,327.58,326.72,324.49,325.26,330.85,334.62,344.52,,307.15,343.57,330.62,328.55,319.92,329.68,335.77,346.85,363.17,371.91,359.80,365.96,337.84,367.29,369.90,350.21,328.37,326.98,324.95,326.87,330.13,313.68,319.11,339.64,335.73,327.60,318.97,313.24,313.03,309.52,309.18,303.26,308.91,319.37,319.31,320.91,319.69,314.35,225.66
2018-09-30 22:20:31.646000,L8,342.47,333.92,319.51,324.74,314.23,313.34,300.77,235.01,266.74,317.69,314.58,315.51,313.29,325.90,,327.77,326.17,324.91,324.80,331.07,339.48,346.60,,310.28,348.68,330.45,327.22,319.49,329.42,337.18,364.50,365.89,372.28,360.75,367.59,350.60,369.28,372.61,356.62,334.30,328.37,324.88,326.95,330.99,315.38,320.21,338.67,335.02,326.71,318.62,312.88,311.70,308.18,308.08,302.09,306.66,317.99,318.73,319.89,319.10,312.00,223.85
2018-12-28 22:14:29.227000,L8,289.52,302.03,313.95,313.07,303.40,298.06,277.61,225.47,,308.34,297.47,293.31,298.96,304.74,309.76,309.84,304.49,307.94,285.34,308.81,311.71,314.89,318.83,315.76,313.23,306.66,313.46,297.86,311.45,317.02,313.23,308.34,301.43,303.87,301.66,303.95,305.66,301.94,305.02,303.73,303.99,14.61,143.39,156.08,70.85,94.22,182.13,182.10,306.36,111.65,93.46,107.16,146.86,178.41,201.31,289.54,299.10,296.46,299.18,301.71,299.81,296.10
2019-01-04 22:20:15.514000,L8,355.85,333.75,333.26,330.41,321.54,320.38,312.94,257.02,303.70,331.19,319.28,316.05,315.78,322.37,328.05,325.54,323.59,323.91,321.19,326.72,326.33,328.75,332.44,330.29,327.76,326.04,329.17,319.47,326.15,330.05,326.43,321.00,316.32,316.33,316.52,318.94,318.21,315.24,318.40,316.33,317.81,320.31,322.04,324.45,323.05,326.11,331.09,333.32,324.92,320.45,316.15,315.24,311.36,136.28,303.75,306.92,313.97,311.81,317.18,316.41,313.31,309.81
2019-01-20 22:20:12.251000,L8,339.22,323.39,321.88,320.68,310.02,310.97,303.96,241.17,248.99,322.62,316.60,311.46,317.19,313.42,309.06,338.94,387.96,330.45,319.55,321.91,317.95,320.71,324.59,319.45,322.12,316.48,317.93,310.18,319.05,322.46,319.37,315.12,311.13,309.62,309.94,314.10,315.37,310.18,315.94,311.11,312.43,314.48,317.06,324.62,325.54,335.61,337.01,325.55,338.16,328.84,309.57,301.85,301.71,301.67,295.07,295.72,306.25,302.52,,,,
2019-02-05 22:20:09.281000,L8,373.25,337.43,333.33,330.19,323.24,321.77,314.32,259.30,312.18,346.72,318.36,316.26,315.93,320.51,326.07,320.40,321.19,318.58,318.27,321.08,321.58,321.07,323.04,320.08,320.34,318.01,322.12,309.10,317.54,321.23,318.15,314.53,311.65,316.67,318.46,318.13,316.08,313.55,316.82,316.62,317.68,319.76,319.46,323.87,322.11,325.76,330.85,332.64,323.79,320.10,316.76,67.72,308.86,309.14,302.78,370.77,320.21,307.90,308.59,310.17,306.83,304.49
2019-02-05 22:20:33.244000,L8,328.87,324.19,324.92,322.24,312.62,312.99,302.28,247.89,253.63,317.11,310.98,304.14,306.93,311.37,317.31,312.96,310.15,310.42,307.61,,,,,,,,,,,,,,292.45,307.44,305.95,307.81,308.03,304.35,308.40,308.56,309.58,311.94,311.48,311.57,311.16,318.12,323.22,323.41,312.92,309.16,306.73,301.95,301.78,302.48,167.34,298.00,304.23,294.09,,,,
2019-02-14 22:14:21.185000,L8,293.75,310.54,321.43,319.30,310.67,307.25,293.88,244.75,233.10,311.19,310.06,299.05,302.41,305.78,309.51,310.75,304.48,308.38,280.11,,,,,,,,,,311.23,315.22,310.99,306.02,295.96,301.95,268.85,302.83,300.52,297.77,298.86,301.14,299.46,303.96,303.77,302.74,302.00,311.23,317.63,314.38,303.29,116.84,76.09,86.72,143.75,180.16,205.58,284.39,297.88,294.23,295.82,294.69,297.40,
2019-02-21 22:20:06.522000,L8,341.22,329.78,329.17,317.29,307.93,309.69,298.53,254.82,252.11,315.06,312.43,302.40,306.46,308.31,314.95,313.07,313.03,314.19,311.98,315.21,321.84,322.72,323.69,322.70,324.71,320.84,324.04,313.67,318.97,323.57,321.43,316.71,310.95,312.32,310.48,314.89,312.54,312.61,314.94,317.21,317.93,319.29,317.39,318.28,313.98,323.77,329.58,328.84,318.41,317.67,314.23,71.23,308.61,309.22,303.84,300.41,309.39,308.34,308.90,313.11,309.20,254.82
2019-02-21 22:20:30.485000,L8,,,,,,,,,,,,,,,,,,,,,,,311.60,303.79,307.22,297.94,297.99,,309.36,314.39,309.75,305.16,297.82,299.59,296.23,302.48,298.31,298.28,299.66,299.92,300.02,7.08,134.04,138.36,301.54,311.36,315.75,313.48,306.29,301.33,300.64,295.82,296.91,296.08,290.06,290.02,297.94,295.73,297.89,298.05,298.73,293.80
2019-03-02 22:14:17.011000,L8,336.28,329.04,331.28,327.40,321.06,318.91,309.61,264.06,292.72,324.84,318.30,313.34,313.33,318.22,322.59,321.95,319.81,319.67,320.50,324.14,324.59,324.55,325.12,325.63,326.55,323.47,326.00,315.35,322.60,325.90,324.43,318.60,316.36,314.30,315.52,315.30,318.52,314.68,319.49,318.25,319.97,319.14,319.00,317.69,320.21,324.92,330.89,330.62,318.37,317.50,315.27,308.76,309.27,309.09,302.94,301.71,310.85,308.99,309.47,313.47,310.19,309.17
2019-05-28 22:20:05.638000,L8,,293.20,310.49,310.27,302.63,289.23,285.56,221.69,248.39,312.73,312.26,297.11,298.44,305.10,291.82,307.79,,,,,,,,,,,,,,,,,,,277.97,303.66,304.61,302.30,298.73,294.57,288.53,302.17,304.19,303.64,303.96,310.83,311.47,311.85,,124.29,89.53,95.72,149.96,197.25,,288.03,299.64,293.61,296.84,293.79,297.29,294.81
2019-05-28 22:20:29.609000,L8,,292.40,310.29,309.93,302.48,288.82,284.88,222.03,247.73,312.20,311.96,296.79,296.88,304.51,291.48,307.52,,,,,,,,,,,,,,,,,,,276.26,303.12,303.03,301.31,298.08,299.17,288.27,300.68,303.75,302.63,302.49,310.38,310.46,311.52,,123.43,88.97,94.98,149.23,196.95,,287.96,299.22,293.60,264.75,293.42,297.11,294.72
2019-06-22 22:14:28.716000,L8,,277.37,302.05,304.60,296.49,283.98,281.20,221.99,,,,,,,,,,,,,,,,,,,317.33,303.32,314.09,317.62,311.31,305.94,302.12,303.68,300.87,305.98,301.30,299.64,291.35,273.78,,139.35,148.51,163.54,84.48,145.20,309.22,310.67,,,,,,,,,247.24,294.63,297.64,289.57,299.36,
2019-09-01 22:20:35.671000,L8,383.77,341.88,346.01,347.07,335.09,333.42,317.64,278.16,330.77,367.91,333.02,327.12,357.97,352.18,368.87,371.70,370.46,363.26,358.13,365.02,369.71,349.81,340.16,375.36,365.68,367.89,367.64,363.84,371.74,373.76,368.17,366.27,368.65,344.76,353.53,332.08,354.95,348.54,329.48,326.77,331.93,337.77,332.02,330.63,362.63,343.89,337.39,349.95,327.28,325.06,317.92,344.16,343.89,351.64,349.86,345.40,358.97,348.78,347.27,347.84,348.78,355.41
2019-09-10 22:14:51.565000,L8,350.56,327.44,331.78,329.27,320.24,322.50,292.02,265.12,350.39,357.17,,,359.33,376.34,355.54,373.00,354.09,327.48,321.87,326.77,327.63,327.58,329.62,328.23,326.84,326.83,328.16,318.96,322.57,360.40,358.47,372.30,,380.12,316.66,316.99,316.70,315.66,315.36,315.84,316.51,320.50,320.41,330.10,314.67,335.61,351.56,330.88,321.96,316.66,315.66,307.05,307.81,309.04,301.88,304.91,305.00,308.65,313.09,314.20,310.12,314.87
2019-09-26 22:14:56.917000,L8,338.02,326.46,331.63,331.45,321.26,320.95,310.25,260.13,289.73,321.01,321.54,314.21,311.88,316.86,321.23,321.21,320.51,320.71,320.54,325.93,326.24,327.32,329.04,328.40,325.82,324.96,325.95,318.11,322.56,327.97,313.65,,,377.12,316.00,317.57,316.33,314.86,315.58,313.48,313.45,317.96,316.94,317.24,285.71,,292.33,325.05,318.85,31.74,309.31,305.35,304.94,164.24,294.14,292.98,307.16,304.72,307.53,310.81,308.33,308.86
2019-10-03 22:20:45.371000,L8,339.37,327.22,333.13,330.56,322.66,322.57,312.19,260.74,291.11,324.76,320.61,315.51,312.97,320.89,322.72,324.63,323.82,325.59,323.49,350.36,329.33,328.61,329.23,331.64,328.38,328.98,330.11,318.02,323.26,327.97,326.33,319.20,317.60,315.77,317.33,317.19,317.76,316.18,318.82,315.55,317.79,319.33,319.74,316.88,317.16,321.85,328.71,329.24,319.79,320.14,314.86,310.85,112.28,309.39,303.07,300.42,309.20,307.97,309.18,312.34,309.48,312.67
2019-11-13 22:14:57.837000,L8,365.01,346.85,334.79,330.73,325.42,322.51,318.30,254.39,320.83,366.83,327.03,375.55,372.29,370.21,375.89,374.01,378.61,388.16,,,,,,,,,,,,,,,,,,,,390.56,372.68,375.76,370.47,372.28,359.46,362.23,362.89,364.78,367.95,372.70,353.89,349.26,329.18,333.48,321.75,315.85,305.84,311.94,321.32,321.20,341.08,318.75,318.83,318.46
2019-11-29 22:14:55.870000,L8,336.45,328.15,328.74,325.26,316.82,315.79,306.37,244.44,289.08,321.29,314.57,311.44,310.72,317.89,322.03,322.45,320.10,321.03,318.19,320.58,324.58,326.61,327.97,329.03,327.88,325.20,327.37,315.71,322.79,327.82,323.58,319.46,315.63,315.07,316.02,317.61,315.94,316.95,316.93,315.60,314.72,318.78,317.59,316.96,316.60,322.34,327.67,325.75,25.09,315.02,312.62,310.04,306.94,307.91,301.58,300.27,309.96,309.28,308.83,312.67,242.96,307.87
2019-12-22 22:20:39.535000,L8,346.06,324.79,323.73,324.32,313.18,315.18,302.59,239.70,302.37,321.89,314.56,309.21,311.91,317.37,323.26,324.55,321.29,321.00,318.76,323.97,327.80,328.72,329.94,331.26,330.18,327.95,329.62,316.79,326.87,330.32,326.38,321.02,317.00,317.71,317.30,319.16,318.80,318.98,318.40,318.00,317.50,322.37,321.94,324.05,321.88,326.07,330.71,333.64,325.50,321.46,317.34,315.16,308.57,310.08,304.46,307.46,317.37,311.45,316.80,245.51,312.99,312.90
2019-12-22 22:21:03.498000,L8,,307.63,314.43,312.74,304.93,299.46,285.56,230.10,248.53,305.12,301.78,292.42,299.60,305.30,308.01,309.66,304.74,306.62,304.51,288.04,310.52,311.80,316.39,313.46,312.22,309.85,313.85,299.80,312.19,316.70,313.00,307.49,302.58,304.71,302.74,305.25,303.81,301.23,302.19,302.65,302.96,307.99,307.43,306.13,303.71,313.13,318.40,318.25,306.35,300.82,295.21,96.39,296.99,176.13,293.29,290.90,229.17,298.62,299.07,301.86,300.88,295.49
2020-01-23 22:20:31.626000,L8,328.30,323.30,327.43,323.81,313.54,313.63,303.41,242.36,272.75,320.21,313.35,306.37,309.17,314.96,317.66,318.62,317.77,319.06,317.44,321.61,322.42,324.98,325.33,326.18,325.58,323.27,325.41,313.19,320.39,325.16,322.62,318.25,314.76,313.94,315.03,316.88,318.13,314.59,317.17,317.16,317.95,319.53,319.43,319.39,319.35,324.79,330.34,332.07,324.11,321.21,314.53,313.95,308.91,309.18,303.67,301.71,311.66,309.43,311.87,314.03,310.25,308.68
2020-01-23 22:20:55.593000,L8,329.58,324.90,328.79,324.77,315.22,315.02,304.84,244.13,275.53,321.07,314.14,308.27,310.00,315.70,319.31,319.50,318.32,319.82,318.28,322.29,323.58,325.81,325.96,326.70,325.92,323.75,326.01,313.78,321.45,325.93,323.18,318.68,315.10,314.22,315.46,317.13,318.80,314.73,317.34,317.35,318.18,319.88,319.54,319.91,319.63,324.93,330.62,332.59,324.03,321.28,314.57,313.55,308.95,309.25,303.71,301.35,311.70,309.43,311.29,313.87,310.20,308.30
2020-02-08 22:20:26.619000,L8,334.14,331.27,331.54,326.68,320.14,319.62,307.96,250.42,293.84,322.99,316.88,312.29,312.18,317.96,321.59,321.25,320.10,327.10,321.69,357.50,325.75,339.25,335.44,328.96,325.81,324.15,325.84,316.02,329.21,330.05,323.23,318.65,315.81,315.21,315.65,319.94,317.35,322.10,317.97,318.39,319.24,324.04,321.86,319.69,322.64,324.43,330.18,330.23,320.95,319.46,314.15,312.76,309.55,163.85,303.19,294.42,275.76,264.61,260.21,312.24,305.95,309.09
2020-02-24 22:20:22.879000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.83,323.04,381.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-11 22:20:16.572000,L8,352.03,327.97,332.87,328.91,321.42,319.40,309.69,263.69,300.00,325.96,319.47,313.31,311.70,318.64,323.15,322.06,319.48,322.25,320.93,323.06,321.68,328.33,331.26,327.81,326.91,327.48,328.19,317.30,326.75,330.01,325.59,320.78,316.27,315.66,317.32,320.28,318.78,315.17,316.35,315.78,316.73,319.86,320.28,319.91,319.64,324.97,329.67,331.14,320.87,317.97,312.95,306.52,306.78,306.90,301.34,300.00,308.28,307.98,308.90,311.91,309.54,306.88
2020-03-11 22:20:40.527000,L8,350.94,327.58,332.10,328.32,321.17,319.18,309.29,263.08,300.12,325.51,318.72,312.92,311.70,318.68,322.98,321.76,319.47,321.98,320.76,323.03,321.75,328.15,330.98,327.77,327.00,327.41,328.21,317.23,326.76,330.01,325.65,320.69,316.34,315.76,317.41,320.52,318.99,315.30,316.63,315.92,316.90,320.00,320.52,320.10,319.81,325.17,330.01,331.58,321.83,318.62,313.28,306.82,307.09,307.19,301.57,300.25,308.72,308.25,309.27,312.57,309.97,252.75
2020-05-30 22:19:52.640000,L8,,290.42,306.33,307.11,300.11,287.23,284.12,220.75,,318.41,312.88,296.80,301.74,305.98,287.84,312.34,,,,313.27,314.80,321.51,321.33,323.68,319.45,322.40,324.55,310.70,319.11,322.63,317.76,312.58,310.47,311.37,311.14,312.91,310.24,309.06,308.07,310.29,307.68,314.79,314.25,312.34,313.65,316.97,322.40,323.86,313.61,310.97,294.95,298.52,300.57,300.95,295.18,292.98,303.03,300.16,304.27,305.80,303.69,301.68
2020-05-30 22:20:16.612000,L8,,288.98,305.86,306.63,299.78,286.69,282.94,220.67,,317.25,311.71,295.53,300.25,304.94,286.59,311.31,296.55,306.10,309.94,312.27,313.74,320.40,320.38,322.72,317.93,321.35,323.59,309.57,317.88,321.67,316.74,311.54,309.72,310.14,309.99,311.43,309.53,306.37,306.92,308.86,307.04,313.95,313.16,155.24,313.04,316.52,322.17,323.03,311.76,308.37,293.20,298.10,299.95,300.45,200.87,293.01,302.66,240.48,250.78,305.67,303.57,301.35
2020-06-08 22:14:11.756000,L8,,291.53,308.89,311.51,301.95,292.63,291.37,229.13,287.63,324.15,314.75,301.75,308.40,312.93,298.20,317.05,313.46,319.99,316.40,323.45,321.85,325.89,326.36,329.27,326.07,328.91,329.33,319.20,327.10,331.10,325.88,321.11,319.65,320.22,320.07,322.16,320.35,317.93,321.59,318.78,319.03,323.96,323.62,324.46,323.13,329.70,332.38,331.13,319.82,320.39,315.80,309.62,308.18,308.88,303.08,308.47,318.43,356.75,233.32,314.86,312.26,312.89
2020-07-01 22:20:10.673000,L8,,,,,,,,,,,,,,,,,,,,,301.16,310.29,314.53,316.78,311.01,311.79,315.74,288.51,311.18,316.89,312.60,304.64,303.41,307.12,306.10,304.36,299.98,299.41,298.82,268.15,,,,,,,,,,,,,,,,,,,,,,
2020-07-01 22:20:34.636000,L8,,,,,,,,,,,,,,,,,,,,,305.45,312.99,315.65,318.05,311.88,312.91,316.95,296.76,312.50,318.20,313.49,305.39,305.69,307.80,307.70,305.48,301.94,300.76,300.35,300.70,,,,,,,,,,,,,,,,,,,,,,
2020-07-10 22:14:27.456000,L8,,262.42,296.67,303.59,292.37,282.59,282.62,216.92,,,,,,,,,,,,310.65,309.65,314.80,316.52,319.66,314.69,318.51,319.48,301.62,315.19,319.46,314.37,309.31,308.82,309.25,309.84,309.40,306.82,306.05,304.09,303.30,291.10,310.19,308.95,306.21,,,,,,,,188.69,155.20,187.91,,,301.33,295.54,260.49,302.65,300.75,296.00
2020-07-17 22:20:16.691000,L8,,287.99,309.46,308.90,302.82,289.31,287.50,222.48,,316.25,314.03,297.72,298.31,306.72,290.34,310.42,,,,311.91,312.09,318.97,318.92,321.44,317.55,319.36,319.73,300.69,315.58,321.09,315.79,311.93,309.79,312.15,311.02,313.42,305.86,308.87,306.99,306.06,292.24,312.66,312.49,309.67,304.92,313.13,318.14,315.53,307.06,301.33,304.98,195.09,142.64,172.72,,287.94,298.88,295.06,298.29,299.78,299.04,295.22
2020-07-17 22:20:40.662000,L8,,288.24,309.74,309.12,302.84,289.59,287.53,223.13,,316.49,314.05,297.61,298.98,306.50,289.84,310.63,,,,312.37,312.31,318.88,318.82,321.57,317.30,319.26,319.76,302.18,315.65,320.77,315.82,311.75,309.62,311.76,310.60,312.96,306.04,308.56,307.60,306.60,300.71,312.21,312.20,309.70,305.73,313.69,318.47,316.12,307.22,302.89,305.32,109.81,140.02,170.38,207.19,289.14,299.53,296.10,299.08,301.39,299.98,276.63
2020-07-26 22:14:32.385000,L8,,287.09,311.08,307.06,302.66,287.88,284.90,223.12,250.92,316.55,311.93,298.04,300.25,305.65,291.82,310.91,295.63,300.78,310.63,315.81,314.97,321.01,321.97,322.75,318.71,320.67,321.14,306.91,320.25,323.62,319.16,312.95,313.17,313.63,312.44,314.46,310.06,308.88,309.16,307.89,305.48,313.27,313.28,312.74,314.34,315.74,320.42,320.16,309.63,307.30,300.55,296.75,142.01,300.85,294.86,292.18,303.02,300.42,303.83,305.54,303.70,300.38
