dates,nzd0533-0000,nzd0533-0001,nzd0533-0002,nzd0533-0003,nzd0533-0004,nzd0533-0005,nzd0533-0006,nzd0533-0007,nzd0533-0008,nzd0533-0009,nzd0533-0010,nzd0533-0011,nzd0533-0012,nzd0533-0013,nzd0533-0014,nzd0533-0015,nzd0533-0016,nzd0533-0017,nzd0533-0018,nzd0533-0019,nzd0533-0020,nzd0533-0021,nzd0533-0022,nzd0533-0023,nzd0533-0024,nzd0533-0025,nzd0533-0026,nzd0533-0027,nzd0533-0028,nzd0533-0029,nzd0533-0030,nzd0533-0031,nzd0533-0032,nzd0533-0042,nzd0533-0043,nzd0533-0044,nzd0533-0045,nzd0533-0046,nzd0533-0047,nzd0533-0048,nzd0533-0049,nzd0533-0050,nzd0533-0051,nzd0533-0052,nzd0533-0053,nzd0533-0054,nzd0533-0055,nzd0533-0056,nzd0533-0057,nzd0533-0058,nzd0533-0059,nzd0533-0060,nzd0533-0061,nzd0533-0062,nzd0533-0063,nzd0533-0033,nzd0533-0034,nzd0533-0035,nzd0533-0036,nzd0533-0037,nzd0533-0038,nzd0533-0039,nzd0533-0040,nzd0533-0041,satname
2022-09-16 22:27:36.613,281.12166666666667,275.0316666666667,259.18,243.7142857142857,244.475,230.86333333333332,228.51999999999998,236.67833333333337,224.8083333333333,208.70666666666668,206.4333333333333,203.01666666666665,203.77666666666664,206.46166666666667,211.88166666666666,207.66333333333333,215.14666666666665,220.20000000000002,222.65,244.04666666666665,254.2483333333333,254.43400000000003,237.89399999999995,245.75,238.27800000000002,250.3116666666667,252.334,260.67833333333334,257.632,270.4375,286.7,305.43833333333333,295.83399999999995,344.0,363.44,371.85714285714283,372.54857142857145,380.1266666666666,379.23499999999996,386.83500000000004,377.91833333333335,383.945,365.05833333333334,318.855,311.6716666666667,325.955,340.4916666666667,347.01500000000004,339.9433333333333,333.965,352.6133333333333,365.815,364.80428571428575,362.6257142857143,363.3183333333333,299.57399999999996,309.1139999999999,332.81,288.25666666666666,282.056,247.42800000000003,265.93,259.39833333333337,293.11,L8
2022-11-19 22:27:29.757,285.85,276.4675,257.19,239.296,243.23499999999999,231.70499999999998,229.14,250.302,226.49749999999997,209.3875,206.27499999999998,203.76999999999998,203.34749999999997,207.325,212.065,207.295,215.065,219.08,225.32000000000002,243.8925,255.46249999999998,252.98333333333335,236.56333333333328,243.94000000000003,236.44333333333336,249.58500000000004,249.21333333333337,260.7975,246.7066666666667,268.0733333333333,279.4575,305.054,296.9225,332.75,358.054,366.32,368.528,377.49999999999994,379.345,386.218,379.244,383.696,366.17400000000004,307.61,309.065,332.83000000000004,342.668,348.498,337.98999999999995,332.846,353.978,366.79200000000003,364.33166666666665,363.535,365.12600000000003,300.9275,302.09666666666664,348.945,283.6225,282.65000000000003,244.99666666666667,262.41,255.6225,274.83,L8
2022-11-27 22:27:24.278,282.7083333333333,275.39,255.266,240.8816666666667,242.37800000000001,230.86400000000003,226.47600000000003,254.63666666666666,230.73000000000002,211.86399999999998,204.106,203.76999999999998,203.34749999999997,207.325,212.065,207.295,215.065,219.08,225.32000000000002,243.8925,255.46249999999998,252.98333333333335,233.17499999999998,244.32750000000001,236.515,249.23200000000003,249.22,257.88,246.655,265.0075,275.586,297.6466666666667,291.24,329.6666666666667,355.84833333333336,367.285,369.2283333333333,378.834,381.05000000000007,386.58833333333337,379.51666666666665,382.945,365.7483333333334,305.892,305.70799999999997,330.18833333333333,341.9433333333333,347.9816666666666,337.81,332.75666666666666,352.3966666666667,367.15000000000003,364.6685714285714,364.43571428571425,362.9333333333334,295.97200000000004,297.955,338.28200000000004,281.864,277.52,241.98000000000002,260.27666666666664,256.45799999999997,274.6625,L9
2022-12-13 22:27:25.324,281.7885714285714,274.86833333333334,255.095,242.10142857142858,243.63166666666666,231.86833333333334,227.78,252.26,230.25166666666667,212.0716666666667,205.21666666666667,205.86599999999999,208.308,214.218,216.85,215.63400000000001,217.81600000000003,221.406,226.18,243.712,256.524,256.89250000000004,236.62599999999998,246.132,238.842,249.96833333333336,251.142,258.87333333333333,252.79000000000002,267.818,275.73,294.39285714285717,289.03000000000003,329.29499999999996,354.87857142857143,368.5571428571429,370.60571428571427,380.1783333333333,382.62000000000006,387.1271428571429,381.2957142857143,383.29857142857145,366.92428571428576,305.1483333333333,303.83666666666664,328.1771428571428,340.3228571428572,346.9042857142857,336.4142857142857,332.5414285714286,352.75,367.2757142857143,365.22125,363.93375,362.62,294.0516666666667,295.724,331.87666666666667,281.50166666666667,274.838,238.544,258.085,256.66,275.058,L9
2022-12-21 22:27:21.309,280.82125,274.68142857142857,254.92714285714285,247.80714285714288,244.20142857142858,232.5142857142857,228.3842857142857,250.46,229.74285714285716,212.1242857142857,205.76285714285717,206.27833333333334,208.59333333333333,214.0666666666667,216.72333333333333,215.475,218.54166666666666,222.64166666666668,227.57833333333335,244.255,257.3016666666667,257.832,238.68499999999997,247.06833333333336,240.06499999999997,250.45714285714286,252.20333333333335,259.18,256.385,267.6116666666667,275.7528571428571,291.765,287.0042857142857,329.05,359.42142857142863,372.97999999999996,376.04714285714283,379.95285714285717,381.8542857142857,386.98125,381.32375,383.0525,367.435,310.0785714285715,302.88571428571424,328.8025,340.0475,346.6475,336.26875,332.09625,351.68125000000003,365.61125,368.16249999999997,367.2825,362.935,291.3457142857143,294.09,327.14285714285717,284.89833333333337,278.98,242.796,258.618,260.205,276.24,L8
2022-12-29 22:27:24.705,280.7288888888889,274.775,255.8075,248.93,246.0325,233.46625,229.70875,249.56,229.925,212.62,206.68,207.06714285714287,209.19714285714284,214.44285714285712,217.27428571428572,215.9257142857143,219.49428571428572,224.05285714285716,229.31714285714287,245.31285714285715,258.33142857142855,259.78333333333336,241.10999999999999,248.27,241.82,251.25375000000003,253.71714285714285,260.1525,259.59857142857146,269.88,276.545,290.3666666666667,286.47,334.71666666666664,361.96625,374.125,377.15875,381.15125,382.15875000000005,387.43,381.7944444444445,383.37666666666667,368.00444444444446,313.325,303.7275,328.83444444444444,340.31,347.26444444444445,336.84666666666664,332.74555555555554,351.93555555555554,365.22222222222223,368.3411111111111,366.55333333333334,363.6166666666667,290.70875,293.78285714285715,324.03625,285.32714285714286,277.3457142857143,243.65166666666667,260.17833333333334,261.7285714285714,287.6614285714286,L9
2023-01-14 22:27:21.562,280.59299999999996,274.97999999999996,256.1588888888889,249.61222222222224,246.64222222222224,233.92444444444448,230.67000000000002,248.844,229.9188888888889,212.8411111111111,207.38888888888889,207.305,209.44875,214.52625,217.5975,216.19625,219.94625000000002,225.005,230.2775,245.935,259.5125,261.37,242.86374999999998,249.0575,242.805,251.8722222222222,254.6475,260.45444444444445,262.2,271.68125,276.65222222222224,288.961,285.65222222222224,338.8357142857143,363.24,374.70666666666665,377.7711111111111,381.6,382.1966666666667,387.798,382.349,383.858,368.616,313.2344444444445,303.6066666666667,328.334,340.675,347.83299999999997,337.501,333.436,352.824,365.84299999999996,367.917,366.523,363.906,289.90333333333336,293.40375,321.5488888888889,285.83875,276.195,243.88714285714286,260.5142857142857,262.255,296.67625,L9
2023-01-30 22:27:25.570,279.2245454545455,273.825,255.127,248.88299999999998,245.64000000000001,232.738,229.705,247.14818181818183,228.596,211.94899999999998,206.72899999999998,206.3011111111111,207.88888888888889,212.08,214.86444444444444,216.19625,217.6988888888889,223.1688888888889,228.8011111111111,244.95000000000002,258.0444444444445,259.9925,241.42111111111112,247.87111111111113,241.27888888888887,250.93699999999998,253.14999999999998,258.35900000000004,259.9644444444445,270.15333333333336,274.886,286.5327272727273,283.49300000000005,340.4925,361.53900000000004,372.344,375.541,380.337,381.88800000000003,387.69545454545454,381.7981818181818,382.70454545454544,367.4390909090909,312.018,300.924,325.56363636363636,338.3618181818182,346.33272727272725,337.50363636363636,332.99727272727273,352.90727272727275,365.5681818181818,367.3472727272727,365.48727272727274,363.0954545454546,287.38,291.7922222222222,318.86800000000005,284.3544444444444,277.1388888888889,248.3725,258.96,262.8744444444444,302.12888888888887,L9
2023-02-23 22:27:02.902,277.694,271.32222222222225,253.56111111111113,249.40444444444444,244.11333333333334,232.7555555555556,229.19333333333336,247.227,227.33444444444444,212.12111111111113,206.49666666666667,206.57875,208.5775,212.835,215.17000000000002,219.4114285714286,218.8375,225.40375,231.44250000000002,245.53250000000003,257.36625000000004,261.8,243.76333333333332,249.44111111111113,243.33444444444442,251.66444444444446,255.33666666666664,257.4522222222222,263.6222222222222,271.9711111111111,275.253,283.253,280.1622222222222,344.27375,361.39000000000004,372.37111111111113,375.9822222222222,381.14888888888885,381.12,387.875,384.086,381.81000000000006,367.325,312.71777777777777,298.5444444444444,325.40999999999997,338.108,346.121,337.90999999999997,333.624,353.107,365.03444444444443,366.4144444444444,363.7033333333333,362.33444444444444,283.44125,292.3225,320.6233333333333,280.8475,272.04,243.81,258.4442857142857,262.775,311.83444444444444,L8
2023-03-27 22:26:47.387,278.31625,272.5571428571429,254.13857142857145,251.3557142857143,246.54571428571427,233.91428571428574,230.49428571428575,250.625,229.53428571428572,213.73428571428573,207.4542857142857,208.36833333333334,211.32000000000002,215.93500000000003,217.42833333333337,223.55,220.5616666666667,227.35500000000002,232.4416666666667,246.7566666666667,260.1133333333334,264.19,245.03571428571425,250.41857142857148,244.34571428571425,252.6071428571429,255.92714285714283,257.93285714285713,267.83714285714285,272.56,276.59499999999997,275.99125,280.82125,346.47285714285715,361.0371428571429,373.3471428571429,377.21857142857147,383.20714285714286,383.7714285714286,390.2,386.71750000000003,378.52,370.02875,311.025,296.05249999999995,322.15333333333336,336.42333333333335,345.52888888888884,336.1255555555556,330.8744444444444,351.09888888888895,362.8375,362.29499999999996,361.65875,360.13,284.0842857142857,291.8957142857143,314.75124999999997,281.38428571428574,273.50714285714287,243.81,257.81,263.9916666666666,322.8714285714286,L8
2023-04-28 22:26:27.911,277.68111111111114,272.6625,254.41875,251.90625,246.92375,233.62624999999997,230.5225,248.76999999999998,228.41375,212.89875,207.11499999999998,207.00142857142856,209.63000000000002,213.75428571428571,216.0814285714286,221.14,219.20142857142858,225.83857142857144,231.46428571428572,245.92714285714285,258.7185714285714,262.84142857142854,243.70874999999998,249.78375,243.97750000000002,251.73625000000004,255.72125,257.6075,268.93625,273.47249999999997,277.41555555555556,278.61777777777775,283.57444444444445,346.5425,361.17,373.33375,376.6625,381.45875,382.87875,389.59222222222223,386.07444444444445,378.328,368.6333333333334,311.7422222222222,297.59222222222223,322.294,336.312,346.344,336.879,331.438,351.09888888888895,363.7388888888888,363.08666666666664,361.65875,360.76777777777784,284.7525,293.22,313.9922222222222,283.29499999999996,274.64125,243.39125,258.8157142857143,264.45285714285717,323.33375,L8
2023-06-23 22:26:17.575,268.5116666666667,272.88,255.92399999999998,253.37399999999997,247.78400000000002,233.64600000000002,232.41,237.80399999999995,225.01999999999998,211.17400000000004,208.33599999999996,205.28400000000002,205.848,208.23599999999996,212.09800000000004,215.7925,216.68400000000003,224.26799999999997,231.212,246.30599999999998,257.81399999999996,261.936,245.45,249.53599999999997,244.15200000000004,251.80600000000004,256.038,257.958,270.65999999999997,268.1466666666667,268.72,279.598,283.782,348.125,368.2,367.1266666666667,370.795,374.365,374.95666666666665,383.48,383.49,368.8442857142857,365.59400000000005,310.92833333333334,295.7657142857143,313.4385714285714,329.3157142857143,341.28000000000003,333.30428571428575,330.04833333333335,344.36833333333334,355.9316666666667,355.35833333333335,349.434,354.01500000000004,280.9525,297.50200000000007,308.858,286.76199999999994,274.24,250.3,260.86,260.41999999999996,336.03,L9
2023-09-19 22:27:02.596,260.2866666666667,270.67999999999995,253.51999999999998,250.0,241.34,230.16000000000003,227.245,234.07999999999998,220.135,207.025,204.01,199.645,201.745,201.1,208.6,207.32999999999998,212.05,217.10500000000002,224.53,241.91,249.74,253.575,235.57499999999996,245.54000000000002,239.54500000000002,245.23500000000007,251.41500000000002,251.31,261.765,254.1966666666667,260.77,282.69,287.95,323.37,365.21000000000004,359.99,366.7966666666666,365.99666666666667,364.90000000000003,372.90333333333336,378.20500000000004,355.9875,356.94000000000005,299.3666666666666,294.5,309.15999999999997,326.4175,335.9775,325.905,324.5733333333333,332.3333333333333,350.79499999999996,351.1975,341.85666666666674,347.8725,283.16499999999996,294.745,302.36,286.595,275.71500000000003,234.53,261.545,254.39000000000001,288.12333333333333,L8
2023-10-05 22:27:04.875,263.5675,269.81,252.24666666666667,247.64666666666668,239.43666666666664,229.80333333333337,226.37,233.79999999999998,220.27999999999997,206.88,203.96333333333334,200.01666666666665,203.42666666666665,201.61333333333332,209.25666666666666,207.42333333333332,213.51999999999998,218.32666666666668,224.72,241.66,249.76999999999998,253.90333333333334,236.23,246.03333333333333,239.36333333333334,245.18000000000004,250.78333333333333,249.41666666666666,255.34333333333333,256.3825,263.32,277.01,281.7133333333333,325.13,359.1066666666666,361.9575,365.78,365.2425,366.9875,374.0175,377.7166666666667,365.89250000000004,357.50333333333333,306.68,297.83000000000004,313.9225,334.565,340.52750000000003,332.245,336.60333333333335,343.83,357.7025,357.83500000000004,349.56666666666666,352.01750000000004,279.53666666666663,291.4866666666667,300.6933333333333,282.8433333333333,271.15333333333336,232.53666666666666,260.1066666666667,256.405,285.3375,L8
2023-10-29 22:27:09.154,263.8825,269.24333333333334,250.3166666666667,244.62666666666667,235.9333333333333,229.92666666666665,225.45000000000002,234.42666666666665,221.40666666666667,208.07666666666668,204.94333333333336,202.88333333333333,207.31333333333336,203.73333333333335,211.48666666666668,208.68666666666664,216.57333333333335,221.34666666666666,225.98,243.56000000000003,250.21,255.8166666666667,239.43999999999997,247.11333333333334,240.02666666666667,246.64000000000001,250.66666666666666,249.55666666666664,247.59666666666666,252.47,259.075,267.2366666666667,270.40333333333336,319.8275,356.6066666666666,363.975,367.81,367.97499999999997,368.39000000000004,374.79499999999996,380.0533333333333,368.28749999999997,363.46000000000004,320.73333333333335,295.6875,311.555,337.01250000000005,338.03999999999996,330.5425,336.6666666666667,346.22249999999997,357.10249999999996,356.9925,353.46500000000003,349.88250000000005,274.2933333333333,286.1566666666667,297.2366666666667,275.9033333333333,265.48,229.22333333333333,259.20666666666665,255.4125,274.5275,L9
2023-11-30 22:27:16.547,266.62,270.745,251.2625,245.81,238.455,231.9725,227.9725,235.8975,223.6575,210.15,207.13,205.29250000000002,209.725,207.19,213.9175,211.725,218.4925,224.5175,229.195,245.695,254.29749999999999,259.9725,243.14499999999998,249.31,243.1575,249.53750000000002,253.87,253.4375,255.6175,259.38,263.13199999999995,267.2366666666667,270.40333333333336,321.976,353.885,362.07,368.258,372.14,373.41200000000003,379.214,382.2775,372.33,366.725,327.265,296.5,312.024,339.31800000000004,341.056,334.23400000000004,338.93,348.636,359.71,359.196,356.712,352.728,274.2933333333333,286.1566666666667,306.64250000000004,275.9033333333333,265.48,229.22333333333333,260.565,258.356,274.5275,L9
2024-04-14 22:26:30.529,276.51666666666665,274.8,254.24666666666667,248.75666666666666,242.61333333333334,235.90333333333334,231.96333333333334,239.17666666666665,226.65,212.69666666666663,209.26666666666668,208.48666666666668,212.00333333333333,211.04,216.15333333333334,215.52666666666667,220.60999999999999,227.04333333333332,232.9466666666667,247.44333333333336,256.99,262.12333333333333,245.67666666666665,250.90666666666667,246.97333333333333,254.1066666666667,258.4666666666667,260.415,266.535,291.82666666666665,278.84666666666664,270.31,286.25,333.16,358.72333333333336,372.67333333333335,379.6433333333334,386.57,390.1233333333333,394.03999999999996,390.40333333333336,388.42,376.0366666666667,344.47333333333336,301.7933333333333,318.3966666666666,347.43666666666667,350.46333333333337,342.94000000000005,341.6033333333333,355.8233333333333,369.59666666666664,368.6066666666666,367.59999999999997,364.29333333333335,281.83,294.69,314.59999999999997,275.85,280.565,238.88,263.45666666666665,269.96666666666664,283.33,L8
2024-05-08 22:26:34.592,264.29333333333335,276.35,238.0666666666667,237.75,232.23333333333335,225.46,222.35,230.13666666666668,216.3033333333333,204.09,201.95333333333335,196.28,212.42999999999998,213.04500000000002,216.88500000000002,216.85000000000002,220.81499999999997,227.665,234.73000000000002,247.84,259.65,262.94,246.48999999999995,252.07,248.765,256.1500000000001,260.735,265.08,279.68,305.635,284.77,,300.83,336.83,360.7850000000001,368.355,379.02,389.7800000000001,394.06499999999994,397.13999999999993,391.63500000000005,389.53999999999996,376.38500000000005,336.89,293.94,311.67,348.60499999999996,353.83000000000004,345.985,344.05499999999995,357.035,370.11999999999995,369.885,355.46000000000004,367.7750000000001,289.96,302.88,323.125,259.42,295.57,247.24,264.10999999999996,262.93333333333334,259.26,L9
2024-06-01 22:26:02.044,257.65500000000003,277.45,230.05,231.945,225.34000000000003,219.135,215.755,225.05,209.25,197.95,196.08500000000004,188.16,207.9,208.53,212.56,212.86,217.38,221.3,230.62,243.58,252.74,253.44,238.72,248.24,244.98,254.07,257.99,,,340.815,309.745,,300.83,343.09,375.85,396.445,387.99,390.76,394.63,397.39,394.32,390.58,390.025,326.92,299.90333333333336,310.555,349.48,352.12,341.34000000000003,343.56,357.15,373.305,373.955,356.18666666666667,368.13,289.96,302.88,311.39,259.42,295.57,247.24,263.58,259.335,259.26,L8
2024-07-19 22:26:32.482,257.65500000000003,277.45,230.05,231.945,225.34000000000003,219.135,215.755,225.05,209.25,197.95,196.08500000000004,188.16,207.9,208.53,212.56,212.86,217.38,221.3,230.62,243.58,252.74,253.44,238.72,248.24,244.98,254.07,257.99,,,340.815,309.745,,300.83,343.09,375.85,396.445,387.99,390.76,394.63,397.39,394.32,390.58,390.025,326.92,299.90333333333336,310.555,349.48,352.12,341.34000000000003,343.56,357.15,373.305,373.955,356.18666666666667,368.13,289.96,302.88,311.39,259.42,295.57,247.24,263.58,247.76333333333332,257.565,L8
2024-08-12 22:26:33.739,258.49666666666667,265.2,232.49,231.21666666666667,222.26999999999998,214.40333333333334,211.5,223.19999999999996,206.82000000000002,196.78666666666666,195.50333333333333,188.16,207.9,208.53,212.56,212.86,217.38,221.3,230.62,243.58,252.74,253.44,238.72,248.24,244.98,254.07,257.99,,,340.815,309.745,,306.56999999999994,360.355,379.20500000000004,394.14000000000004,393.725,395.54999999999995,396.265,401.67499999999995,403.08500000000004,399.33,393.39000000000004,326.92,299.90333333333336,310.555,349.22333333333336,352.12,347.19,351.81666666666666,367.3433333333333,383.44,381.97666666666663,368.1825,368.13,303.19,320.205,326.28,295.87,295.57,247.24,263.58,247.76333333333332,257.565,L9
2024-08-20 22:26:43.417,264.6675,267.96999999999997,237.6775,233.98000000000002,225.41,217.23499999999999,213.7975,225.52749999999997,209.60750000000002,198.5075,197.0,191.22333333333333,204.405,204.94,209.675,210.185,214.84,218.46,228.025,241.77,249.94,251.505,236.62499999999997,245.79000000000002,242.125,251.07000000000005,256.815,257.28,262.18,334.14000000000004,312.17333333333335,296.01,296.76,364.8666666666666,379.3066666666667,391.3875,391.4066666666667,393.0466666666666,392.67333333333335,398.7166666666667,399.3233333333333,395.58666666666664,389.0725,320.665,302.7725,316.95666666666665,348.1225,351.3866666666667,345.9875,349.27750000000003,365.41999999999996,380.695,379.6825,369.496,368.1033333333333,298.0566666666667,313.8533333333333,320.34666666666664,294.75333333333333,292.515,244.84,263.58,247.76333333333332,257.565,L8
2024-09-13 22:26:48.444,264.254,265.745,238.31400000000002,234.07800000000003,225.23000000000002,216.712,212.916,225.504,209.92,198.296,196.496,191.13,197.56333333333336,196.17,209.675,210.185,214.84,218.46,228.025,241.77,249.94,251.505,236.62499999999997,245.79000000000002,242.125,251.07000000000005,256.815,257.28,262.18,334.14000000000004,312.17333333333335,296.01,296.76,353.4375,369.4525,381.974,380.0,381.28,382.41499999999996,388.485,387.72,385.9125,378.15,314.91,301.31399999999996,313.9575,344.61800000000005,347.2525,341.466,343.628,360.976,375.75,375.71799999999996,369.496,368.1033333333333,298.0566666666667,313.8533333333333,310.85,288.52750000000003,280.71666666666664,238.54666666666665,258.505,249.20499999999998,261.63,L9
2024-09-29 22:26:52.739,265.74333333333334,267.02599999999995,240.61833333333334,235.57666666666668,227.13333333333333,219.21333333333334,214.76166666666666,227.41,211.82333333333335,200.04166666666666,197.94500000000002,193.82999999999998,200.04500000000002,199.2375,211.12333333333333,210.88,216.86333333333334,220.31333333333336,228.70333333333335,241.90333333333334,249.82333333333335,251.42666666666665,237.89,246.42,242.63333333333333,250.9366666666667,254.90666666666667,253.875,258.78499999999997,334.14000000000004,312.17333333333335,280.46000000000004,290.265,347.494,365.276,379.17,377.368,378.622,379.98,385.724,385.468,383.71799999999996,374.9666666666667,312.96000000000004,301.7133333333333,315.04200000000003,342.85999999999996,345.54,340.18333333333334,341.6483333333333,358.1016666666667,372.565,372.6016666666667,367.375,365.17,291.8425,307.945,309.276,286.098,278.9025,237.60500000000002,258.7266666666667,251.38600000000002,266.1125,L9
2024-10-15 22:27:00.905,267.2766666666667,269.674,240.55999999999997,234.76333333333332,226.57333333333335,219.0916666666667,213.89166666666665,226.95833333333334,212.21166666666667,200.53666666666666,198.8983333333333,195.172,201.93,200.82,212.66666666666666,212.57000000000002,219.16333333333333,223.24666666666667,230.87333333333333,242.42,249.89,252.66666666666666,240.9766666666666,247.51666666666665,241.58333333333334,247.51000000000002,251.93999999999997,253.90666666666667,270.92,339.08500000000004,323.16999999999996,277.65000000000003,284.72749999999996,342.944,359.79200000000003,375.535,371.996,372.604,376.15199999999993,382.80800000000005,383.526,379.762,372.42833333333334,318.2875,306.1333333333333,316.098,340.49333333333334,343.098,338.28,339.805,356.98499999999996,370.02333333333337,370.47333333333336,368.3983333333333,365.25,286.79499999999996,305.255,307.53000000000003,284.69166666666666,277.14,234.2525,256.8966666666667,247.654,268.192,L9
2024-11-08 22:26:59.650,278.3333333333333,277.61499999999995,248.262,238.97999999999996,230.304,222.78000000000003,216.846,230.612,216.07200000000003,203.68,201.52999999999997,201.26999999999998,201.93,200.82,212.66666666666666,212.57000000000002,219.16333333333333,223.24666666666667,230.87333333333333,242.42,249.89,252.66666666666666,240.9766666666666,247.51666666666665,241.58333333333334,247.51000000000002,251.93999999999997,253.90666666666667,284.28,334.79333333333335,322.75666666666666,288.045,291.154,350.2966666666667,366.17333333333335,380.0628571428571,377.5216666666667,377.91333333333336,381.4583333333333,387.8633333333334,388.32500000000005,386.0366666666667,372.42833333333334,335.658,311.804,321.645,340.49333333333334,343.098,343.8142857142857,345.86,361.84857142857146,374.84285714285716,375.12,382.705,365.25,293.842,310.71799999999996,307.53000000000003,289.746,277.14,234.2525,256.8966666666667,249.03,291.628,L8
2024-11-16 22:27:05.551,280.5042857142857,277.62142857142857,249.24833333333333,240.51,232.29999999999998,225.21333333333334,219.80166666666665,232.07333333333335,218.12,205.365,203.22833333333332,203.284,204.106,204.292,215.48250000000002,214.875,220.725,224.405,231.82,243.27749999999997,251.1125,254.865,243.30749999999998,249.1,243.4125,249.03250000000003,255.02249999999998,259.4575,284.28,322.555,321.53,288.8,292.38166666666666,354.43142857142857,368.62857142857143,381.62624999999997,378.74285714285713,380.2471428571429,383.6914285714285,389.93857142857144,389.23428571428576,387.3671428571429,371.6471428571428,342.1483333333333,318.84666666666664,323.912,341.3,344.97333333333336,343.96875,346.3825,361.8,376.2925,375.45,382.4971428571429,367.36,298.0333333333333,313.0083333333333,306.1666666666667,287.935,274.9,234.2525,256.8966666666667,249.03,304.41833333333335,L9
2024-11-24 22:27:09.131,283.81,281.79499999999996,256.88571428571424,240.51,232.29999999999998,225.21333333333334,219.80166666666665,232.07333333333335,218.12,205.365,203.22833333333332,203.284,204.106,204.292,215.48250000000002,214.875,220.725,224.405,231.82,243.27749999999997,251.1125,254.865,243.30749999999998,249.1,243.4125,249.03250000000003,255.02249999999998,259.4575,293.736,323.18199999999996,321.81399999999996,294.74666666666667,297.5657142857143,357.025,371.12,383.8722222222222,380.69,382.54375,385.85249999999996,391.645,390.84125,388.99375000000003,373.365,347.3514285714286,326.15999999999997,331.55,344.415,348.85714285714283,345.4211111111111,347.48333333333335,362.50888888888886,376.82444444444445,375.8966666666667,382.69,369.825,302.8285714285715,316.13142857142856,311.31,294.3085714285714,274.9,234.2525,256.8966666666667,249.03,313.5442857142857,L8
2024-12-10 22:26:57.719,284.3311111111111,282.13,258.65125,242.68714285714285,235.8042857142857,227.72285714285712,222.29714285714286,233.92428571428573,220.3057142857143,207.56,205.14857142857142,205.88166666666666,206.84,207.41833333333332,217.502,217.0,222.344,226.504,233.72200000000004,245.11599999999999,252.79000000000002,256.968,246.08199999999997,250.37399999999997,245.88400000000001,251.27200000000002,256.898,261.282,290.855,308.37199999999996,313.82399999999996,295.1928571428571,299.28625,357.4166666666667,370.8766666666667,380.00888888888886,381.01444444444445,382.54555555555555,385.50444444444446,391.47333333333336,390.3966666666667,388.6077777777778,369.32124999999996,346.6575,327.49142857142857,330.68285714285713,343.58125,348.45285714285717,345.3722222222222,346.8377777777778,361.9577777777778,375.8355555555556,374.77444444444444,381.97249999999997,369.7816666666667,300.56125,315.1275,312.33250000000004,296.20375,275.075,239.06400000000002,261.4775,255.44400000000002,313.5442857142857,L8
2024-12-18 22:27:07.864,283.483,281.476,258.1822222222222,243.96625,237.41375,229.17249999999999,224.4325,235.4075,221.99375,209.51125,206.99625,207.71857142857144,208.52428571428572,209.45142857142858,218.50166666666667,218.72,223.8083333333333,228.24333333333334,235.72166666666666,247.83,255.4466666666667,260.74833333333333,248.62833333333333,251.62833333333333,247.71166666666667,253.06333333333336,258.14166666666665,262.27833333333336,289.2842857142857,304.3666666666666,308.115,293.3625,298.99333333333334,358.979,372.303,381.41999999999996,382.876,384.077,387.244,392.802,390.779,388.892,370.3111111111111,348.08444444444444,331.305,331.7125,347.4577777777778,351.21375000000006,345.703,348.80100000000004,363.106,376.56399999999996,375.678,381.6422222222222,370.0385714285714,301.73333333333335,316.1166666666667,313.65222222222224,298.0788888888889,274.2114285714286,242.87833333333333,261.4775,271.705,319.72625,L9
2025-01-19 22:27:10.923,283.0672727272727,281.1890909090909,258.162,245.14999999999998,238.93333333333334,230.24666666666664,226.14888888888888,236.61222222222224,223.2488888888889,210.76666666666668,208.1877777777778,208.85375,209.4925,210.72875,219.16857142857143,219.1985714285714,224.21714285714285,228.88000000000002,236.24714285714285,248.9442857142857,257.2257142857143,262.51,250.34857142857143,252.31714285714287,248.8857142857143,254.33285714285716,259.42857142857144,263.2757142857143,288.18125,302.0071428571428,304.1657142857143,292.1022222222222,298.00699999999995,360.2663636363637,373.4418181818182,382.8172727272727,383.9318181818182,385.1345454545454,388.5763636363636,393.9236363636364,391.94272727272727,389.7627272727273,371.39399999999995,346.504,331.305,331.6355555555555,348.652,352.9866666666667,346.6627272727273,349.3445454545454,363.9281818181818,377.0490909090909,376.0672727272727,381.286,369.8325,300.81100000000004,315.275,314.788,299.029,273.19,243.64714285714285,263.16400000000004,289.4483333333333,334.0,L9
2025-02-04 22:27:05.181,284.51500000000004,283.1608333333333,260.6545454545454,249.79000000000002,242.087,232.275,228.744,238.458,225.16,213.224,210.183,210.74777777777777,211.00333333333333,212.47,221.26375000000002,221.40125,225.61875,230.4175,237.535,250.99624999999997,259.525,264.975,252.64499999999998,253.65625,250.36375,255.77625,260.70875,264.295,287.5544444444444,305.03999999999996,306.1,294.538,300.6290909090909,361.72,374.45166666666665,383.52500000000003,384.6233333333333,386.08,389.4691666666667,394.81333333333333,393.17833333333334,390.6441666666667,372.7918181818182,349.4627272727273,334.7366666666667,333.71,353.1609090909091,354.64500000000004,347.92083333333335,350.3233333333333,364.9183333333333,378.10249999999996,376.77500000000003,382.2181818181818,369.8325,302.9572727272727,317.00363636363636,316.7118181818182,300.7290909090909,273.19,243.64714285714285,263.16400000000004,299.2485714285714,338.32666666666665,L9
