dates,nzd0524-0000,nzd0524-0001,nzd0524-0002,nzd0524-0003,nzd0524-0004,nzd0524-0005,nzd0524-0006,nzd0524-0007,nzd0524-0008,nzd0524-0009,nzd0524-0010,nzd0524-0011,nzd0524-0012,nzd0524-0013,nzd0524-0014,nzd0524-0015,nzd0524-0016,nzd0524-0017,nzd0524-0019,nzd0524-0020,nzd0524-0021,nzd0524-0022,nzd0524-0023,nzd0524-0024,nzd0524-0025,nzd0524-0026,nzd0524-0027,nzd0524-0028,nzd0524-0029,nzd0524-0030,nzd0524-0031,nzd0524-0032,nzd0524-0033,nzd0524-0034,nzd0524-0035,nzd0524-0036,nzd0524-0037,nzd0524-0038,nzd0524-0039,nzd0524-0040,nzd0524-0041,nzd0524-0042,nzd0524-0043,nzd0524-0044,nzd0524-0045,nzd0524-0046,nzd0524-0047,nzd0524-0048,nzd0524-0049,nzd0524-0050,nzd0524-0051,nzd0524-0052,nzd0524-0053,nzd0524-0054,nzd0524-0055,nzd0524-0056,nzd0524-0057,nzd0524-0058,nzd0524-0059,nzd0524-0060,nzd0524-0018,satname
2023-08-27 22:20:47+00:00,,319.2699999999999,329.8671428571428,330.2142857142857,337.28124999999994,334.105,340.26625,339.84999999999997,340.97222222222223,339.8622222222223,335.0122222222222,331.89444444444445,326.8711111111111,325.91333333333336,325.0444444444445,323.15875,335.95875,347.25875,352.2975,352.90250000000003,349.03,344.1444444444444,345.82666666666665,343.7077777777778,337.1377777777777,330.41777777777776,325.3044444444444,320.1711111111111,322.54,325.23555555555555,328.06666666666666,330.62,334.88,331.084,336.548,338.01800000000003,337.08900000000006,338.21,343.9054545454546,348.83272727272725,349.2863636363636,347.8372727272727,344.14181818181817,341.9890909090909,336.04727272727274,335.05100000000004,330.25100000000003,327.27200000000005,326.966,329.355,331.166,331.45,329.543,320.971,322.318,317.865,314.631,314.116,313.526,325.075,319.56500000000005,L8
2023-09-04 22:20:46+00:00,,319.2699999999999,329.8671428571428,330.08125,337.3022222222222,333.9233333333334,340.1922222222222,340.00777777777773,341.094,339.913,335.08799999999997,331.81100000000004,326.919,326.127,325.482,323.3,335.81444444444446,346.85333333333335,352.02666666666664,352.74555555555554,348.7988888888889,344.179,345.774,343.591,337.052,330.19999999999993,325.11499999999995,320.22400000000005,322.334,325.181,328.145,330.56,334.848,331.3954545454545,336.7390909090909,338.12545454545455,337.23636363636365,338.65272727272725,344.00916666666666,349.17,349.35083333333336,348.09999999999997,344.31,342.13000000000005,336.26416666666665,334.7809090909091,330.1054545454545,326.8872727272728,326.88545454545454,329.25363636363636,331.2981818181818,331.36,329.7918181818182,321.2554545454546,322.75272727272727,317.86999999999995,314.54727272727274,314.4327272727273,313.4736363636364,324.7572727272727,318.6414285714286,L9
2023-09-05 22:14:34+00:00,,319.2699999999999,329.8671428571428,330.12111111111113,337.417,334.06000000000006,340.235,340.26,341.22545454545457,340.17,335.2281818181818,331.9981818181818,327.01363636363635,326.4463636363637,325.9990909090909,323.726,335.86400000000003,346.672,351.945,352.68100000000004,348.717,344.3663636363636,345.8545454545455,343.5236363636364,337.25363636363636,330.2445454545454,325.20181818181817,320.2572727272727,322.33636363636367,325.3809090909091,328.2809090909091,330.62454545454545,334.94272727272727,331.74,336.97999999999996,338.30916666666667,337.44166666666666,339.69916666666666,344.3276923076923,349.4907692307692,349.6076923076923,348.3784615384615,344.58,342.33384615384614,336.61999999999995,334.84999999999997,330.1675,326.6725,326.87833333333333,329.41,331.72583333333336,331.67833333333334,330.0258333333333,321.57,323.30249999999995,317.90333333333336,314.5808333333334,314.57416666666666,313.7058333333334,324.7683333333333,318.6414285714286,L8
2023-12-09 22:21:02+00:00,,339.38,331.49399999999997,331.0957142857143,337.97999999999996,334.855,342.6328571428571,343.2314285714286,343.4775,342.45625,337.6975,334.595,328.7075,328.7875,329.72875,324.39874999999995,336.2225,346.12874999999997,352.61125,353.36875000000003,349.3075,346.60625,348.88374999999996,345.51875,338.90125,331.98125000000005,327.13374999999996,322.02,323.9725,326.595,330.52875,332.55625,337.10875,335.71875,340.155,341.25625,341.09000000000003,342.64625,350.1825,355.64375,353.805,352.49,349.97125,346.56875,341.48875,336.82,332.59749999999997,328.03625,328.15000000000003,331.20625,334.90250000000003,335.92375000000004,333.65375,325.175,327.785,320.58125,316.775,317.64125,316.3725,327.75875,322.496,L9
2024-01-26 22:21:02+00:00,,339.38,336.155,332.72,338.74999999999994,336.1525000000001,341.485,343.155,343.57000000000005,342.53249999999997,338.0224999999999,334.125,329.24249999999995,329.8275,331.79249999999996,327.924,337.45200000000006,345.372,352.82399999999996,353.92600000000004,349.96,347.3,350.072,346.794,340.606,333.826,329.45,325.938,324.425,327.76,332.0725,333.83,338.3525,336.7925,341.24249999999995,342.08750000000003,342.82500000000005,344.2375,350.6424999999999,356.77750000000003,353.99749999999995,353.17749999999995,350.9775,347.3525,341.88999999999993,336.8325,333.17499999999995,326.6725,329.5325,332.4425,336.58500000000004,334.84000000000003,334.6675,326.15000000000003,330.12750000000005,320.385,317.07749999999993,319.41499999999996,317.08500000000004,326.43,325.17333333333335,L9
2024-01-27 22:14:37+00:00,,339.38,336.155,332.72,338.74999999999994,336.1525000000001,341.485,343.155,343.57000000000005,342.53249999999997,338.0224999999999,334.125,329.24249999999995,329.8275,331.79249999999996,327.52166666666665,337.595,345.535,352.64166666666665,353.65000000000003,349.91833333333335,347.23,350.455,347.2816666666667,340.7716666666667,334.6416666666667,330.225,326.91333333333336,326.002,328.59000000000003,332.0725,333.83,338.3525,336.7925,341.24249999999995,342.08750000000003,342.82500000000005,344.2375,350.6424999999999,356.77750000000003,353.99749999999995,353.17749999999995,350.9775,347.3525,341.88999999999993,336.8325,333.17499999999995,326.6725,329.5325,332.4425,336.58500000000004,334.84000000000003,334.6675,326.15000000000003,330.12750000000005,320.385,317.07749999999993,319.41499999999996,317.08500000000004,326.43,325.86,L8
2024-02-19 22:20:51+00:00,,336.0,336.66,334.154,339.012,336.946,341.68,343.13199999999995,343.57800000000003,342.806,338.092,334.448,330.106,330.146,331.216,327.85571428571427,337.56,345.5842857142857,352.7957142857143,353.9642857142857,350.09999999999997,347.4557142857143,350.9985714285714,347.8771428571428,341.3,335.48857142857145,330.8742857142857,327.72428571428566,327.06,329.32166666666666,332.72200000000004,335.38599999999997,339.546,338.228,342.86,343.73,344.776,343.736,352.74799999999993,357.86,355.046,353.44,351.26,347.872,342.47799999999995,337.454,334.106,327.438,329.69,332.9599999999999,336.93399999999997,334.894,334.072,324.83000000000004,328.60800000000006,319.742,317.46999999999997,318.966,316.898,326.498,325.904,L8
2024-03-22 22:20:30+00:00,,335.65333333333336,339.3333333333333,340.82666666666665,341.4266666666667,342.15333333333336,343.8866666666666,343.87000000000006,345.27000000000004,344.93,340.755,337.12,334.03,333.0133333333334,333.41,330.366,339.38800000000003,346.92400000000004,355.746,356.92400000000004,353.47799999999995,350.28200000000004,355.976,352.3,344.904,341.112,336.304,333.408,332.9125,333.79,339.54333333333335,343.2066666666667,349.74333333333334,343.93,348.715,359.66333333333336,361.5,344.87000000000006,362.4866666666667,365.37000000000006,361.01666666666665,356.85,357.115,353.46500000000003,347.29499999999996,343.66999999999996,341.24,333.77500000000003,334.57000000000005,338.6199999999999,340.32499999999993,338.06000000000006,335.98,325.19500000000005,327.625,322.235,321.83500000000004,321.82,319.90999999999997,328.4133333333333,330.17600000000004,L8
2024-04-24 22:14:13+00:00,,335.1125,339.3825,341.0575,341.8975,342.9425,344.645,344.32000000000005,345.6333333333334,344.9433333333333,341.50333333333333,337.27666666666664,334.84999999999997,333.7275,333.4375,330.05833333333334,339.36833333333334,346.8733333333334,356.02500000000003,357.62000000000006,354.1433333333334,350.7283333333333,356.27666666666664,352.2833333333333,345.3066666666667,341.56333333333333,336.34999999999997,333.315,332.948,333.554,338.85,342.8575,348.47749999999996,344.2266666666667,348.715,359.66333333333336,361.5,344.87000000000006,362.4866666666667,365.37000000000006,361.01666666666665,356.85,357.115,353.46500000000003,347.29499999999996,343.66999999999996,341.24,333.77500000000003,334.57000000000005,338.6199999999999,340.32499999999993,338.06000000000006,335.98,325.19500000000005,325.94666666666666,321.92333333333335,321.3833333333334,321.42333333333335,319.54999999999995,328.385,330.8933333333334,L9
2024-05-26 22:13:59+00:00,,336.188,339.27200000000005,342.014,343.936,342.9425,346.664,345.35600000000005,347.79,346.265,343.375,338.9,336.2575,333.72400000000005,333.85,330.34142857142854,339.9642857142857,347.2642857142858,357.3528571428572,358.86571428571426,355.3528571428571,351.7271428571429,357.0942857142857,352.48999999999995,346.11428571428576,342.60857142857145,336.82142857142856,333.54,333.10833333333335,333.5416666666667,338.462,342.002,347.572,344.005,349.00666666666666,357.13,358.3125,343.02250000000004,361.78499999999997,366.2925,362.055,356.50666666666666,354.81666666666666,351.28000000000003,346.13333333333327,341.92,340.44,333.22,333.2033333333334,338.12999999999994,341.84,338.6666666666667,335.2433333333333,325.46999999999997,327.11,323.06,322.83000000000004,324.2625,321.9275,330.38399999999996,332.52285714285716,L9
2024-06-03 22:13:41+00:00,,336.7033333333333,338.825,341.5233333333333,343.18833333333333,343.90999999999997,347.00666666666666,345.59666666666664,347.702,346.36,343.336,339.01,336.428,333.68833333333333,333.945,330.37375,339.8025,347.26125,357.87875,359.36375000000004,355.67875,352.10875,357.1725,352.56,346.365,342.87625,336.86875,333.5525,333.0671428571428,333.46571428571434,338.32166666666666,341.56333333333333,347.49,344.084,349.3225,355.948,357.20799999999997,343.71000000000004,362.162,366.36199999999997,362.438,356.68,354.35,350.77750000000003,345.84749999999997,341.6675,340.4675,333.2575,332.535,337.73999999999995,341.7675,338.69,334.2725,324.73249999999996,328.89399999999995,323.05,322.838,324.422,322.224,331.15,333.3675,L8
2024-06-10 22:19:52+00:00,,337.0916666666667,337.89,341.215,344.27833333333336,345.17199999999997,348.1383333333333,346.07166666666666,348.51,346.83000000000004,343.42199999999997,339.466,337.264,333.6033333333333,333.8333333333333,329.98749999999995,339.70125,347.2925,358.53000000000003,360.26500000000004,356.56374999999997,352.90875,357.77125,352.74625000000003,347.0,343.805,337.105,333.4775,333.26000000000005,333.18857142857144,337.86,341.32,347.46,344.216,350.3175,356.596,357.162,343.34,362.204,366.746,363.02799999999996,356.2925,352.3125,349.5725,344.8275,340.075,339.59,333.46750000000003,331.1475,336.9225,342.005,337.81,333.205,323.01,328.28,322.574,322.796,324.738,322.53,331.2866666666667,334.325,L8
2024-06-19 22:13:49+00:00,,337.1028571428572,337.37142857142857,340.83142857142855,344.5885714285714,345.74,348.2842857142858,346.17428571428576,348.19,346.59,343.36833333333334,339.3283333333333,337.45,333.37857142857143,333.8285714285715,329.7422222222222,339.62111111111113,347.3511111111111,358.8555555555556,360.5233333333333,356.8066666666666,353.13444444444445,357.6455555555556,352.72333333333336,347.12444444444446,343.9388888888889,337.1022222222222,333.29,333.16125,332.9575,337.7442857142857,341.18,347.1928571428571,343.9666666666667,350.406,355.71166666666664,356.83833333333337,343.18,362.3433333333333,366.6483333333333,363.5416666666667,356.25,352.55199999999996,349.89,344.664,340.072,339.63,334.062,331.17600000000004,336.63199999999995,342.13800000000003,339.07000000000005,334.59399999999994,324.216,328.94666666666666,322.9716666666667,322.77333333333337,324.84499999999997,323.1683333333333,331.81142857142856,334.86777777777775,L8
2024-06-26 22:20:04+00:00,,336.76625,336.87,340.69375,344.77750000000003,346.31,348.58250000000004,346.595,348.24142857142857,346.80428571428575,343.64142857142855,339.6014285714286,337.6542857142857,333.4925,333.905,329.86299999999994,339.671,347.496,359.39700000000005,360.98900000000003,357.171,353.473,357.87800000000004,352.824,347.327,344.36600000000004,337.361,333.37399999999997,333.2733333333333,333.00111111111113,337.8325,341.34749999999997,347.05125,344.2357142857143,351.1033333333333,355.4042857142857,356.92,344.0057142857143,362.6557142857143,366.7485714285714,364.0242857142857,356.60999999999996,352.63166666666666,350.1066666666666,344.59833333333336,340.09833333333336,339.675,334.4066666666667,331.27666666666664,336.67333333333335,342.1383333333333,339.9533333333333,335.45166666666665,324.255,330.67999999999995,323.02714285714285,322.8357142857143,325.4985714285714,323.56142857142856,332.1725,335.261,L8
2024-07-04 22:20:03+00:00,,336.62888888888887,336.46444444444444,340.2288888888889,344.56,346.3225,348.55444444444447,346.4211111111111,348.0275,346.59875,343.46875,339.41375,337.33500000000004,333.27,333.74555555555554,329.66090909090906,339.4645454545455,347.4654545454545,359.5490909090909,361.17545454545456,357.33454545454543,353.57,357.81454545454545,352.72545454545457,347.1709090909091,344.3209090909091,337.17636363636365,333.22,333.10900000000004,332.79200000000003,337.5655555555556,341.1066666666667,346.72777777777776,344.04625000000004,350.98285714285714,354.88375,356.02250000000004,343.71125,362.4375,366.72625,363.74875,356.7742857142857,352.60571428571427,350.1171428571429,344.3971428571428,339.9357142857143,339.1842857142857,334.1928571428571,331.0885714285714,336.33,341.9142857142857,339.8471428571429,335.07857142857137,323.71999999999997,330.44374999999997,322.66375,322.5175,325.2325,323.25874999999996,331.99,332.49545454545455,L9
2024-07-12 22:20:12+00:00,,336.932,336.139,339.678,344.485,346.69444444444446,348.757,346.539,348.07,346.60999999999996,343.69111111111107,339.46333333333337,337.4644444444445,333.419,333.879,329.72416666666663,339.40916666666664,347.7816666666667,359.89750000000004,361.3925,357.585,353.7366666666667,357.9266666666667,352.7675,347.2375,344.51,337.17083333333335,333.2975,333.09,332.86545454545455,337.581,341.184,346.76099999999997,344.21777777777777,351.31624999999997,354.6922222222222,355.68444444444447,344.39888888888885,362.4622222222222,366.71666666666664,363.84,356.7775,352.56874999999997,350.43375000000003,344.41375,340.07375,339.08625,334.0525,331.14625,336.42625,341.72,340.05,335.04125,323.61125,330.60777777777776,322.5266666666667,322.3988888888889,325.14222222222224,323.1666666666667,331.989,332.71250000000003,L8
2024-07-13 22:14:02+00:00,,337.0090909090909,335.69454545454545,339.0309090909091,344.70909090909095,346.945,348.8090909090909,346.7327272727273,348.127,346.735,343.881,339.54499999999996,337.706,333.5254545454545,333.95727272727277,329.80923076923074,339.5046153846154,347.7923076923077,360.1361538461539,361.6023076923077,357.79692307692306,353.9607692307692,357.9676923076923,352.7246153846154,347.4323076923077,344.6007692307693,337.30846153846153,333.4,333.11583333333334,332.93,337.5209090909091,341.2709090909091,346.85272727272724,344.23900000000003,351.5577777777778,354.6,355.456,343.989,362.56,366.768,363.629,356.80111111111114,352.4977777777778,350.20222222222225,344.33888888888885,340.12888888888887,338.94444444444446,333.9211111111111,331.15555555555557,336.5188888888889,341.67777777777775,340.34444444444443,335.19444444444446,323.5155555555555,329.996,322.46500000000003,322.432,325.19899999999996,323.133,332.0327272727273,333.0092307692308,L9
2024-08-05 22:20:18+00:00,,336.6816666666667,335.28833333333336,338.4725,344.6766666666667,346.8545454545455,348.43666666666667,346.59833333333336,347.86,346.5718181818182,343.6645454545455,339.38545454545454,337.4218181818182,333.38416666666666,334.105,330.02416666666664,339.50666666666666,347.73083333333335,361.28833333333336,362.705,358.75666666666666,354.74583333333334,358.30750000000006,352.87750000000005,348.0466666666667,345.2808333333333,337.3491666666667,333.24666666666667,333.1075,332.90833333333336,337.3916666666667,341.12666666666667,346.78916666666663,344.1218181818182,351.27,354.25636363636363,355.40818181818184,345.01545454545453,362.54090909090905,366.5790909090909,363.3036363636364,356.597,352.43399999999997,349.95799999999997,344.125,340.131,338.935,333.232,330.972,336.306,341.515,339.884,334.599,322.98400000000004,330.07272727272726,321.9118181818182,322.1627272727273,324.7763636363636,322.82454545454544,331.64416666666665,333.97583333333336,L9
2024-08-13 22:20:26+00:00,,336.30307692307696,335.23692307692306,338.34230769230766,344.73538461538465,346.9675,348.4884615384616,346.69307692307694,347.89916666666664,346.5683333333333,343.7083333333333,339.3583333333333,337.495,333.4507692307692,334.35,330.2661538461538,339.6707692307692,347.52923076923076,361.36538461538464,362.69461538461536,358.7407692307692,354.7861538461538,358.22999999999996,352.8876923076923,348.1261538461539,345.40461538461534,337.42384615384617,333.32076923076926,333.23923076923074,332.99923076923073,337.643076923077,341.25615384615384,346.88384615384615,344.2183333333333,351.3354545454545,354.17333333333335,355.6016666666667,345.5783333333333,362.77583333333337,366.7383333333333,363.44666666666666,356.6390909090909,352.54727272727274,349.99636363636364,344.21363636363634,340.2418181818182,339.0881818181818,332.94545454545454,331.1563636363636,336.4154545454545,341.47090909090906,339.84909090909093,334.5418181818182,322.8863636363636,330.28249999999997,321.8591666666667,322.18583333333333,324.8625,322.84499999999997,331.59076923076924,331.28999999999996,L8
2024-08-30 22:14:23+00:00,,336.1892307692308,335.08769230769224,337.95000000000005,345.3507692307692,347.6016666666667,348.94,347.1223076923077,348.28583333333336,346.8775,344.1333333333334,339.7366666666667,337.91833333333335,333.73692307692306,334.99230769230775,330.5776923076923,339.80846153846153,347.51,361.92999999999995,363.22230769230765,359.3784615384615,355.32,358.4323076923077,352.9907692307692,348.50769230769225,345.94307692307694,337.66692307692307,333.4030769230769,333.3953846153846,333.11538461538464,337.9507692307692,341.3961538461538,347.2592307692308,344.41499999999996,351.4736363636364,354.4583333333333,356.0083333333334,347.11083333333335,363.11999999999995,367.1891666666666,363.57750000000004,356.95909090909095,352.53,349.92,344.22,340.29272727272723,339.3990909090909,333.0327272727273,331.45272727272726,336.55727272727273,341.71363636363634,340.13272727272727,334.4418181818182,322.8890909090909,331.31166666666667,321.9508333333333,322.36583333333334,325.4158333333333,323.27916666666664,331.78000000000003,332.11769230769227,L9
2024-09-07 22:14:30+00:00,,335.9114285714286,335.375,338.26785714285717,345.58142857142855,347.7384615384616,349.145,347.35785714285714,348.58230769230767,347.07615384615383,344.4469230769231,339.9323076923077,338.08307692307693,334.09214285714285,335.30285714285714,330.93857142857144,339.9714285714286,347.46285714285716,362.05571428571426,363.3085714285714,359.59000000000003,355.53499999999997,358.69357142857143,353.15285714285716,348.7342857142857,346.27785714285716,338.03000000000003,333.54571428571427,333.8257142857143,333.4928571428572,338.3764285714286,341.7964285714285,347.5657142857143,344.7315384615385,351.915,354.72923076923075,356.3992307692308,346.6561538461538,363.7307692307692,367.63,363.97,357.3883333333333,353.03583333333336,350.36083333333335,344.6991666666667,340.8233333333333,339.86083333333335,333.2391666666667,331.9833333333333,336.8066666666667,341.96166666666664,340.1458333333333,334.50333333333333,322.6666666666667,331.44076923076926,322.04999999999995,322.4876923076923,325.67769230769227,323.55846153846153,331.9114285714286,332.59000000000003,L8
2024-09-22 22:20:32+00:00,,335.6821428571429,335.30071428571426,338.205,345.49142857142857,347.9376923076924,349.6907142857143,347.9342857142857,348.6921428571428,347.1835714285714,344.4564285714286,340.01714285714286,338.13571428571424,334.3264285714286,335.47285714285715,331.04857142857145,340.0521428571429,347.1921428571428,362.1471428571429,363.3892857142857,359.55285714285714,355.6192857142857,358.48928571428576,353.06,348.89928571428567,346.5271428571428,338.16357142857134,333.5664285714286,333.82928571428573,333.48857142857145,338.3014285714286,341.7742857142857,346.9385714285714,344.88571428571424,351.87538461538463,352.9015384615385,355.0746153846154,347.7976923076923,363.95307692307694,367.8030769230769,364.16692307692307,357.56384615384616,353.2376923076923,350.4676923076923,344.8076923076923,341.07615384615383,340.16769230769233,333.19153846153847,332.2307692307692,337.08846153846156,342.06230769230774,340.08,334.2653846153846,322.40076923076924,331.52500000000003,321.765,322.46642857142854,325.59499999999997,323.53428571428566,332.15142857142865,332.98857142857145,L9
2024-10-16 22:20:51+00:00,,335.812,335.75866666666667,338.69733333333335,345.9626666666666,348.0607142857143,349.9746666666667,348.214,349.03,347.3726666666667,344.684,340.238,338.394,334.71666666666664,335.762,331.5113333333333,340.4286666666667,347.1453333333333,362.30333333333334,363.5586666666667,359.772,355.86800000000005,358.77733333333333,353.40866666666665,349.1953333333333,346.87399999999997,338.51466666666664,334.06333333333333,334.00533333333334,333.9353333333333,338.78333333333336,342.13866666666667,347.4633333333333,345.304,352.15214285714285,353.29785714285714,355.685,349.17214285714283,364.6414285714286,368.30642857142857,364.6171428571429,358.05428571428575,353.8564285714286,351.0785714285715,345.6821428571429,341.75357142857143,340.6378571428572,333.1621428571429,332.70071428571424,337.61428571428576,342.1021428571429,339.8457142857143,334.2207142857143,322.50357142857143,331.2973333333333,321.816,322.586,325.60066666666665,323.47,332.04466666666667,333.3353333333333,L8
2024-10-24 22:20:57+00:00,,336.0953333333334,336.066,338.92133333333334,346.46200000000005,348.31,350.34799999999996,348.55466666666666,349.436,347.67066666666665,345.0066666666667,340.5466666666667,338.608,334.8066666666666,336.14,332.01399999999995,340.6666666666667,347.05199999999996,362.75600000000003,363.7613333333333,359.9793333333334,356.15933333333334,358.9793333333334,353.6526666666667,349.51733333333334,347.29266666666666,338.87666666666667,334.314,334.1793333333334,334.28133333333335,339.222,342.4146666666666,347.9626666666666,345.714,352.30533333333335,353.474,356.2846666666667,348.54866666666663,365.1193333333334,368.6886666666667,365.166,358.38866666666667,354.3113333333333,351.97999999999996,346.8066666666667,342.79533333333336,340.99733333333336,333.17466666666667,333.0,337.9766666666667,342.1346666666667,339.666,334.296,322.50466666666665,331.498,321.804,322.7806666666666,325.92133333333334,323.76933333333335,332.15933333333334,333.61333333333334,L9
2025-01-05 22:14:42+00:00,,334.76,336.5266666666667,338.2311111111111,346.9266666666667,348.34333333333336,350.1655555555555,348.9888888888888,349.69888888888886,347.90444444444444,345.41333333333336,340.69111111111107,338.9433333333333,335.9377777777778,337.29999999999995,333.5222222222222,341.19444444444446,346.5733333333333,362.7566666666667,363.48222222222216,359.97111111111116,356.25333333333333,358.91666666666674,353.982,350.004,347.9855555555556,339.53555555555556,335.11,334.87111111111113,335.5077777777778,340.56999999999994,343.88888888888886,349.51222222222225,346.9033333333333,353.00333333333333,354.7177777777777,358.52777777777777,352.0855555555555,366.87222222222226,369.49666666666667,365.2922222222222,359.21111111111105,355.4244444444445,353.20333333333326,348.46111111111117,344.70222222222225,342.05555555555554,332.0855555555556,334.1888888888889,338.93000000000006,341.8833333333334,339.0188888888889,333.3977777777778,321.2311111111111,330.4488888888889,320.46888888888884,322.3433333333333,324.9733333333333,322.8277777777778,330.49444444444447,333.2088888888889,L9
2025-04-10 22:20:22+00:00,,337.26,344.00666666666666,345.2033333333334,351.80333333333334,348.71999999999997,352.3533333333333,350.6566666666667,351.8,348.9066666666667,346.0133333333333,341.56666666666666,339.09999999999997,337.1866666666667,338.4866666666666,336.03999999999996,343.2633333333333,346.4566666666667,362.21999999999997,364.0133333333333,360.33,356.75,360.81666666666666,355.52250000000004,350.275,348.9666666666667,340.97999999999996,337.27,335.03333333333336,337.59,342.4766666666667,345.6266666666667,351.39333333333326,349.8066666666667,353.31333333333333,355.87000000000006,361.03000000000003,354.07666666666665,370.05999999999995,371.6366666666667,367.8766666666667,362.0933333333333,358.84,359.27666666666664,355.5733333333333,349.96000000000004,344.9866666666667,333.2733333333333,336.25,341.54333333333335,341.81,337.8833333333334,334.93,323.1566666666667,325.2733333333333,321.66,322.26666666666665,323.46,321.74333333333334,329.53,336.01,L8
2025-05-04 22:20:29+00:00,,337.1,344.96,344.71000000000004,352.745,348.62,351.39,349.155,348.745,348.11,343.99,339.895,335.16999999999996,333.845,336.62,333.695,341.68,346.775,359.15999999999997,361.865,358.095,354.145,360.025,354.3633333333333,347.98333333333335,344.515,338.0,333.775,333.295,334.53,338.095,343.83000000000004,347.9,346.83000000000004,349.645,353.24,356.495,355.78999999999996,365.635,366.83,361.01,358.68499999999995,354.005,354.025,347.23,342.03499999999997,343.08500000000004,333.69,332.755,338.055,341.93,340.08500000000004,336.62,322.865,324.03499999999997,321.855,320.02,320.275,320.98,329.315,333.98,L9
2025-05-05 22:14:00+00:00,,337.0466666666667,344.82666666666665,346.0,352.07666666666665,349.07666666666665,351.57666666666665,349.64000000000004,349.5,348.33666666666664,344.05,340.0333333333333,335.59,334.15000000000003,336.75333333333333,333.7833333333333,342.6166666666666,346.56,359.69666666666666,362.06333333333333,358.35999999999996,354.53000000000003,360.55,354.66999999999996,348.3625,344.7133333333333,338.25333333333333,334.57666666666665,333.50666666666666,334.91,339.0233333333333,343.8833333333334,348.43666666666667,347.17333333333335,349.77,353.4866666666667,357.28000000000003,356.96000000000004,366.1066666666666,367.1566666666667,361.82666666666665,358.84999999999997,354.77,354.0233333333333,347.74,342.6433333333334,343.2633333333333,333.8533333333333,333.24666666666667,337.88,342.47333333333336,340.54,337.25333333333333,322.84,324.43666666666667,322.5566666666667,320.78666666666663,320.71,321.8533333333333,330.18,335.7133333333333,L8
2025-06-05 22:20:11+00:00,,337.0466666666667,344.82666666666665,346.0,352.07666666666665,349.07666666666665,351.57666666666665,349.64000000000004,349.5,348.33666666666664,344.05,340.0333333333333,334.57,333.4225,336.75333333333333,333.7833333333333,342.6166666666666,345.7625,359.5625,362.0775,358.3175,354.8275,360.06,354.63599999999997,348.748,344.97249999999997,338.4825,334.325,333.5,334.61,339.585,343.545,348.405,347.375,349.4,353.45,356.865,352.6825,366.40250000000003,367.4675,361.40749999999997,358.2875,354.86,353.98249999999996,347.1725,342.4075,342.5775,333.77750000000003,332.90999999999997,337.475,342.45,340.4575,336.84000000000003,322.46500000000003,326.34749999999997,322.4125,320.855,320.64,321.505,330.18,337.0325,L9
2025-06-14 22:14:10+00:00,,336.975,342.91999999999996,345.0325,351.9975,349.2475,351.47249999999997,349.555,349.525,348.2575,344.1825,339.95,334.326,333.198,336.195,332.97249999999997,341.9775,345.116,359.39,362.052,358.736,355.036,360.086,354.4866666666667,348.48,344.434,338.332,333.78000000000003,333.21000000000004,334.052,339.022,343.408,348.038,346.746,349.308,353.108,356.066,350.164,366.058,367.45799999999997,360.93199999999996,357.65999999999997,354.586,353.938,346.622,342.098,341.872,333.65,332.49,336.93,342.162,340.15,336.576,322.27799999999996,327.552,321.77,320.702,320.382,321.628,330.685,337.258,L9
2025-06-22 22:14:19+00:00,,336.66999999999996,341.93,345.02799999999996,351.378,350.06399999999996,351.6,349.688,349.774,348.456,344.116,340.118,334.59666666666664,333.50333333333333,336.37,332.896,342.6,345.2166666666667,359.85999999999996,362.4083333333333,359.1116666666667,355.415,360.2716666666667,354.7371428571428,348.63142857142856,344.7083333333333,338.57666666666665,333.99666666666667,333.315,334.07666666666665,339.96,343.5566666666667,348.2483333333333,347.36666666666673,349.5216666666667,353.35999999999996,354.0416666666667,350.79333333333335,366.4866666666667,367.795,361.2966666666666,357.6383333333333,355.0933333333333,354.295,346.88000000000005,342.1483333333333,342.17,334.0233333333333,332.52833333333336,336.81666666666666,342.4533333333334,340.40000000000003,337.0983333333333,322.665,329.0566666666667,322.43,321.1433333333333,320.9533333333333,322.4316666666667,331.94,338.68666666666667,L8
2025-06-29 22:20:32+00:00,,337.19666666666666,341.6166666666666,344.9483333333333,352.09666666666664,350.4916666666666,351.9066666666667,349.8666666666666,350.18666666666667,348.78666666666663,344.39000000000004,340.3233333333333,334.8014285714286,333.5642857142857,336.585,332.8333333333333,342.69,345.7914285714286,360.3342857142857,362.79714285714283,359.51714285714286,355.7871428571429,360.84857142857146,354.94124999999997,348.65125,344.8142857142857,338.51000000000005,333.89428571428573,333.21000000000004,334.09142857142854,340.09999999999997,343.4857142857143,348.34285714285716,347.4857142857143,349.6742857142857,353.6985714285714,353.3285714285715,349.25714285714287,367.0142857142857,368.2042857142857,362.22285714285715,357.6842857142857,355.38142857142856,354.59142857142854,346.98285714285714,342.2714285714286,342.3471428571429,334.1642857142857,332.5514285714286,337.0842857142857,342.2285714285714,340.38571428571424,337.03999999999996,322.83714285714285,329.7742857142857,322.4814285714286,321.3228571428571,321.45142857142855,322.5242857142857,332.15166666666664,338.28000000000003,L8
