dates,satname,nzd0524-0000,nzd0524-0001,nzd0524-0002,nzd0524-0003,nzd0524-0004,nzd0524-0005,nzd0524-0006,nzd0524-0007,nzd0524-0008,nzd0524-0009,nzd0524-0010,nzd0524-0011,nzd0524-0012,nzd0524-0013,nzd0524-0014,nzd0524-0015,nzd0524-0016,nzd0524-0017,nzd0524-0019,nzd0524-0020,nzd0524-0021,nzd0524-0022,nzd0524-0023,nzd0524-0024,nzd0524-0025,nzd0524-0026,nzd0524-0027,nzd0524-0028,nzd0524-0029,nzd0524-0030,nzd0524-0031,nzd0524-0032,nzd0524-0033,nzd0524-0034,nzd0524-0035,nzd0524-0036,nzd0524-0037,nzd0524-0038,nzd0524-0039,nzd0524-0040,nzd0524-0041,nzd0524-0042,nzd0524-0043,nzd0524-0044,nzd0524-0045,nzd0524-0046,nzd0524-0047,nzd0524-0048,nzd0524-0049,nzd0524-0050,nzd0524-0051,nzd0524-0052,nzd0524-0053,nzd0524-0054,nzd0524-0055,nzd0524-0056,nzd0524-0057,nzd0524-0058,nzd0524-0059,nzd0524-0060,nzd0524-0018
2019-03-02 22:14:17.011000,L8,367.57,328.48,331.19,330.50,335.44,332.33,339.62,338.58,339.75,335.64,333.57,330.60,328.61,328.71,325.54,321.40,330.67,346.44,341.80,344.68,342.74,337.31,340.96,340.44,332.24,327.13,323.67,320.24,322.55,322.59,323.46,329.22,333.91,332.26,335.20,338.84,338.84,336.88,343.06,349.74,344.74,342.17,340.28,340.26,336.03,330.79,327.85,322.83,326.25,327.74,328.79,326.50,325.75,317.41,314.74,312.63,306.01,308.12,307.30,319.85,304.59
2019-05-28 22:20:29.609000,L8,380.78,338.87,324.16,326.64,329.46,334.36,344.62,343.84,342.98,341.67,337.47,335.38,329.42,327.10,324.71,321.05,334.01,349.61,350.29,351.43,348.49,343.86,346.23,341.12,334.39,326.51,324.15,316.98,321.85,320.67,321.16,327.89,333.13,330.39,335.33,338.66,337.87,336.96,343.40,351.46,346.57,350.17,346.05,342.66,337.92,337.00,329.50,330.71,327.59,326.57,328.41,333.80,331.05,325.36,323.70,320.38,314.41,316.94,311.69,330.23,
2019-07-24 22:14:36.716000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.00,287.02,297.94,294.01,289.28,287.14,293.61,,,,,,,,,,,
2019-09-26 22:14:56.917000,L8,,,,,312.79,322.69,332.38,327.52,330.35,321.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.94,298.15,295.55,304.06,291.95,308.49,303.42,289.62,276.01,,,,300.82,304.59,
2019-11-13 22:14:57.837000,L8,366.82,358.97,351.76,333.92,337.29,344.36,343.01,348.81,345.19,339.46,336.38,333.41,326.76,328.26,329.46,326.37,332.09,341.58,343.07,352.86,346.45,343.51,347.60,345.94,338.56,333.31,329.00,324.07,324.01,324.86,327.16,332.62,335.90,334.67,338.17,338.88,339.17,339.10,347.81,353.32,348.41,349.94,345.94,345.05,339.71,337.64,333.34,330.64,330.93,333.36,334.94,334.16,330.40,327.19,322.35,322.38,312.49,304.55,305.24,324.58,
2019-11-29 22:14:55.870000,L8,367.17,330.38,335.06,331.97,338.02,335.45,341.98,344.24,343.78,342.37,336.61,335.45,329.39,330.38,329.93,326.18,335.97,344.17,342.99,348.42,345.89,342.61,347.33,344.57,337.44,332.04,327.26,321.26,321.63,323.39,325.12,328.64,333.88,331.72,337.59,338.66,339.39,337.77,345.56,351.31,347.66,348.00,344.09,342.85,339.38,334.96,331.21,328.83,329.46,333.54,333.33,329.78,327.90,325.06,320.60,317.13,308.83,304.03,305.07,322.80,308.81
2020-03-04 22:14:32.767000,L8,369.94,327.89,331.34,331.13,336.80,333.04,339.24,337.87,340.97,336.76,333.63,331.24,328.54,328.04,325.66,321.68,332.37,345.57,341.31,345.18,343.97,337.76,340.88,340.80,333.37,328.16,324.81,320.98,325.15,322.99,326.12,330.35,334.41,332.41,335.89,338.63,338.09,338.52,343.52,351.25,344.28,344.63,341.58,343.59,337.63,332.74,330.17,326.77,328.58,331.53,330.35,329.11,329.73,320.63,320.13,312.16,306.90,310.98,310.75,321.45,
2020-04-12 22:20:24.358000,L8,372.66,327.72,330.65,330.36,336.86,335.23,339.74,339.49,340.50,337.75,333.97,330.92,328.44,326.93,324.65,321.10,333.73,344.28,345.09,348.18,344.64,340.26,344.13,342.52,335.58,328.33,325.02,320.72,323.79,322.82,325.01,330.05,334.25,332.99,336.40,338.75,337.98,338.11,344.83,351.26,348.48,348.79,346.00,344.20,340.16,335.60,331.52,328.73,329.07,331.40,330.82,333.86,333.77,325.56,323.43,316.95,313.34,312.08,312.31,325.70,
2020-05-14 22:20:12.530000,L8,,,,,,,308.29,321.71,317.83,321.59,311.15,312.61,308.46,303.65,290.71,,,,,,,,,,,,,,,,,315.58,319.82,317.03,323.11,324.72,324.71,317.64,310.56,335.33,330.87,333.28,330.30,329.61,326.67,323.63,318.15,315.61,315.77,312.76,307.02,304.93,313.24,304.70,301.69,,294.20,296.63,296.31,303.79,
2020-05-30 22:20:16.612000,L8,381.55,336.51,328.50,328.74,335.04,332.15,342.33,343.03,343.61,342.48,339.29,335.22,329.26,328.15,324.92,321.75,335.03,352.26,350.25,352.78,350.25,345.17,349.90,345.80,338.04,329.34,324.32,319.33,322.69,323.12,325.47,329.38,335.91,335.27,337.48,338.49,338.27,339.05,341.70,353.10,349.95,352.99,349.67,346.78,342.79,340.51,336.51,332.89,330.12,331.62,328.25,333.69,331.60,325.14,324.27,317.47,312.10,314.08,313.54,328.90,
2020-07-01 22:20:34.636000,L8,376.40,328.55,325.48,324.89,330.77,327.48,337.85,338.89,340.07,338.04,336.12,334.46,328.66,327.63,323.98,324.51,337.83,347.34,348.78,350.78,348.53,344.11,349.38,344.28,336.71,328.57,325.01,319.40,322.20,320.76,323.46,330.27,335.10,333.40,336.19,335.95,336.85,338.06,343.53,351.66,350.11,351.58,348.84,346.94,343.70,339.40,335.78,334.53,329.84,333.25,337.30,340.54,331.17,321.98,316.88,315.27,311.58,309.00,314.11,329.79,
2020-07-10 22:14:27.456000,L8,390.60,334.70,327.03,326.52,335.04,329.52,339.96,339.68,341.84,338.69,336.14,332.16,326.46,327.07,321.67,319.05,330.83,341.73,345.57,347.65,347.05,341.52,345.46,342.21,335.28,327.59,322.08,316.30,320.97,319.93,321.73,328.46,334.57,332.27,336.34,337.88,336.60,338.14,341.01,349.37,347.67,350.66,349.19,344.94,340.42,338.19,331.93,329.98,326.94,326.46,330.35,333.90,329.26,324.11,314.54,314.96,312.24,308.60,312.15,328.33,
2020-07-17 22:20:40.662000,L8,386.88,334.45,327.81,327.22,336.12,330.83,342.14,343.06,343.31,340.40,336.87,333.91,327.81,327.08,325.42,319.69,332.57,345.43,346.56,349.06,347.40,342.49,347.29,343.76,336.40,328.14,323.45,318.01,321.50,320.51,323.32,330.27,334.69,334.03,336.76,338.61,338.18,338.28,342.20,351.77,346.81,351.96,347.40,346.00,341.05,337.27,332.97,331.17,327.08,330.27,330.86,332.32,328.07,319.17,311.90,311.42,310.03,306.14,308.29,325.55,
2020-07-26 22:14:32.385000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.37,311.24,310.58,319.77,319.39,324.91,318.58,306.37,319.51,301.25,305.12,329.77,328.90,312.51,294.66,284.92,289.33,285.82,288.09,285.36,303.32,297.27,283.03,269.20,264.95,283.32,,,,
2020-08-27 22:14:44.105000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.67,302.13,315.20,318.91,318.64,321.45,324.95,309.70,328.73,315.90,308.76,328.35,328.55,308.86,288.75,289.81,290.68,291.01,293.01,299.44,310.52,308.14,294.17,275.75,262.43,,,265.64,277.83,
2020-09-19 22:21:03.690000,L8,,275.23,317.46,319.44,324.21,319.47,332.87,336.10,340.83,318.68,292.22,326.20,314.81,299.11,,,,,,,,,,,,,,,,,,,,,324.99,325.92,325.74,329.42,310.49,335.98,331.33,331.27,332.78,332.64,322.07,308.56,318.19,316.30,311.89,323.45,327.73,328.39,328.68,323.61,311.50,309.76,306.18,303.60,299.85,314.59,
2020-10-14 22:14:56.808000,L8,371.44,330.34,332.04,331.47,337.52,334.37,342.50,345.44,345.59,344.94,338.14,335.97,331.18,331.11,332.09,328.17,337.30,344.54,347.69,349.54,347.99,344.50,348.31,346.90,338.42,333.59,326.66,322.52,322.79,323.19,325.25,331.22,335.71,334.50,337.43,338.20,339.15,340.09,345.18,352.21,347.70,350.60,345.93,344.85,343.45,334.31,335.02,326.27,327.85,332.12,335.85,332.59,332.53,328.63,321.74,317.35,312.41,312.59,309.29,323.05,307.71
2020-11-22 22:21:06.915000,L8,367.24,331.45,335.21,333.75,338.29,336.32,342.61,345.05,346.23,344.22,337.99,336.32,330.78,331.34,330.88,328.05,337.24,342.37,348.49,350.74,347.74,345.31,349.76,346.94,340.29,333.53,329.01,323.31,324.59,326.29,326.47,333.24,336.40,335.05,339.47,339.29,340.37,339.96,349.83,354.09,350.12,351.18,346.97,345.49,343.81,337.24,336.00,330.92,331.65,336.37,338.55,335.36,336.45,331.58,325.72,321.74,318.44,340.60,364.21,363.81,313.76
2021-02-19 22:14:39.648000,L8,369.02,330.47,334.77,333.76,339.95,336.34,342.02,342.52,343.16,340.92,336.85,333.50,329.56,330.28,328.57,323.42,335.32,346.19,346.60,346.73,345.02,340.29,345.03,344.33,338.21,331.67,327.80,322.51,326.00,326.30,327.49,331.90,335.00,335.10,337.81,340.79,340.69,340.35,344.42,352.45,348.05,344.28,343.50,343.98,339.68,333.73,330.19,328.73,328.83,332.42,333.68,328.60,328.88,323.65,320.32,317.04,310.07,311.03,309.77,322.48,310.18
2021-03-30 22:20:34.287000,L8,368.27,334.74,330.57,332.21,342.06,340.59,345.13,344.25,344.84,344.00,338.52,336.03,332.30,330.54,328.77,326.10,336.60,347.39,349.86,351.74,347.07,344.57,348.25,346.99,339.62,333.96,328.93,325.75,324.88,327.03,327.69,331.27,335.67,333.72,338.74,341.33,340.04,340.73,345.87,352.94,349.94,349.77,344.84,343.60,342.39,335.42,332.32,329.92,329.13,332.65,338.12,332.28,330.89,322.86,320.24,318.44,317.41,315.85,314.44,327.74,303.39
2021-05-17 22:20:24.395000,L8,375.20,332.56,331.72,332.49,337.11,336.11,343.37,344.67,344.15,344.35,339.11,335.91,331.75,330.89,329.94,328.74,337.96,350.54,352.47,354.29,350.19,346.55,352.37,349.42,342.43,336.39,331.33,326.16,329.03,328.11,328.71,332.68,335.67,336.08,340.59,341.20,339.82,340.84,349.67,354.51,356.63,354.68,350.20,347.95,343.88,339.46,336.06,333.12,329.97,336.33,343.20,348.12,341.78,333.70,334.57,327.22,323.49,321.37,319.68,336.35,
2021-06-11 22:14:25.766000,L8,380.22,335.25,328.57,328.27,337.63,332.54,343.57,345.58,344.49,343.76,338.97,335.46,330.74,328.32,326.93,323.48,334.61,354.01,351.19,352.97,347.51,345.33,347.04,345.34,339.42,333.41,327.52,320.34,324.11,322.66,324.18,331.03,333.84,333.92,337.20,338.70,338.30,338.39,343.76,351.75,348.60,351.99,348.78,345.41,341.84,337.34,333.72,332.07,327.13,330.52,336.88,334.16,328.90,324.42,320.24,318.58,316.28,312.37,316.95,332.91,
2021-06-18 22:20:38.709000,L8,370.34,339.10,330.38,334.33,338.61,337.79,348.68,346.54,349.26,345.48,341.85,338.84,333.77,331.25,327.65,326.35,338.77,351.43,353.28,355.97,349.94,346.49,351.70,347.92,341.58,335.24,329.09,322.62,326.10,326.06,326.73,333.35,335.89,336.47,338.98,340.23,337.38,342.41,348.22,353.30,353.90,354.50,349.62,346.58,344.07,338.79,336.11,334.13,328.68,333.42,339.11,339.62,334.86,332.11,324.26,321.85,317.54,313.27,318.61,333.47,305.44
2021-08-05 22:20:52.997000,L8,377.43,331.05,328.20,329.17,336.23,328.39,339.47,338.92,340.63,335.15,334.93,330.46,326.56,326.91,325.79,321.27,330.12,343.17,342.42,346.42,343.59,338.88,342.26,339.39,333.83,326.91,322.62,317.80,320.49,321.60,322.41,328.50,331.69,333.21,335.29,338.45,337.32,338.72,342.01,349.22,345.02,346.79,342.93,342.60,335.05,328.61,326.94,324.68,326.45,326.60,332.74,331.93,329.13,325.86,319.13,316.35,310.22,308.49,304.24,321.80,
2021-08-14 22:14:45.391000,L8,361.84,326.92,323.67,321.99,326.11,321.16,332.08,333.12,334.51,332.00,327.45,326.94,320.03,320.27,318.10,316.86,326.56,335.55,304.98,341.53,338.56,335.41,338.80,335.59,331.30,324.67,320.25,314.46,316.62,320.63,320.28,326.76,330.34,329.39,334.69,336.85,335.14,340.52,340.56,347.87,345.51,347.34,342.55,342.45,335.55,328.82,327.67,325.32,327.03,330.01,336.57,334.86,331.14,324.54,317.14,313.47,312.39,310.82,307.03,324.37,
2021-08-30 22:14:49.951000,L8,376.41,330.04,332.20,332.76,340.69,334.71,341.47,344.11,343.60,339.49,336.24,334.00,329.13,330.17,329.61,326.15,335.22,344.83,345.23,348.32,345.99,342.78,345.03,342.52,337.67,331.12,324.74,320.37,322.48,324.62,325.91,330.24,333.81,334.08,337.16,339.66,338.99,341.85,342.35,350.80,346.33,348.22,344.36,344.04,340.14,329.96,328.63,328.73,328.97,333.01,337.56,334.24,329.52,329.95,319.82,314.28,311.76,311.46,308.10,324.31,
2021-09-22 22:21:05.391000,L8,375.49,328.96,333.16,332.54,340.46,333.96,341.79,344.34,344.50,341.86,336.84,334.14,328.42,330.53,331.25,327.01,335.94,346.03,346.26,349.25,346.51,343.09,346.80,343.37,338.16,332.03,325.13,320.16,321.46,324.65,326.10,330.56,333.01,333.34,337.21,339.07,337.69,344.47,345.46,351.42,347.60,350.35,342.29,344.33,339.69,329.92,330.53,327.87,327.79,333.01,335.99,335.99,333.41,329.88,322.68,315.80,310.95,310.99,307.18,321.90,310.25
2021-11-02 22:15:01.893000,L8,373.66,330.60,334.80,334.13,340.71,337.50,342.62,343.10,344.22,341.82,336.74,334.24,329.70,329.19,330.51,327.49,335.29,342.97,344.80,347.45,345.38,343.52,346.18,345.27,338.92,333.20,327.31,321.86,322.75,325.77,328.01,330.78,335.48,335.07,336.90,335.56,340.76,339.55,346.68,354.19,344.65,352.21,349.28,352.52,342.14,337.81,334.59,332.98,336.96,350.82,342.41,330.55,328.03,320.76,318.24,315.76,311.20,310.77,307.87,331.79,310.48
2021-11-18 22:14:56.496000,L8,366.82,330.18,335.42,334.56,339.88,337.57,341.64,343.22,343.79,342.52,336.75,334.63,328.98,328.97,330.32,327.43,335.55,344.59,345.12,347.54,345.70,342.62,346.07,344.58,339.22,333.99,327.28,323.47,322.89,326.16,327.43,331.48,335.09,334.92,337.72,339.27,339.11,340.62,347.75,352.53,348.45,347.71,343.33,342.26,338.88,335.13,332.23,327.15,328.76,332.21,333.68,329.07,329.29,324.14,319.83,317.33,312.65,312.86,310.62,321.24,311.80
2021-12-12 22:14:55.412000,L9,372.59,331.83,336.39,336.75,340.55,338.14,342.03,343.31,343.73,342.70,337.97,335.24,330.06,330.84,329.88,327.84,335.06,343.89,346.03,348.00,346.16,344.03,346.66,345.99,340.49,334.83,329.64,325.06,326.93,327.66,328.64,334.34,337.18,336.54,340.11,341.18,341.23,340.91,348.80,355.21,352.64,347.15,344.76,344.67,342.54,337.53,333.74,330.79,331.32,334.65,336.24,329.77,332.35,325.20,322.13,320.02,315.65,316.11,313.57,323.05,311.83
2021-12-19 22:21:04.274000,L9,348.12,340.45,333.52,337.41,334.57,336.83,339.28,347.28,347.67,344.82,337.24,333.79,326.33,324.81,324.93,318.01,327.28,334.20,,,,,,303.77,310.07,328.28,326.27,318.24,326.15,332.13,326.62,333.42,336.44,340.08,342.39,342.32,342.07,339.38,349.34,353.82,352.57,349.33,345.18,345.38,344.67,339.41,336.53,330.13,330.32,336.95,340.09,333.57,331.35,325.61,321.89,318.40,315.08,315.87,313.61,324.22,
2021-12-20 22:14:55.954000,L8,368.34,333.15,338.33,338.10,340.96,338.85,342.11,343.40,344.26,343.51,337.66,335.62,330.67,331.25,329.94,328.56,337.48,344.34,347.85,348.64,347.18,343.52,347.45,345.64,340.60,335.72,330.97,326.01,328.05,328.28,330.42,334.88,339.04,338.12,340.08,342.87,342.11,341.63,351.44,355.59,352.74,346.89,347.51,344.97,342.51,336.92,334.52,331.50,330.55,335.01,338.62,329.34,330.48,324.05,321.77,318.04,314.75,316.39,312.79,324.61,315.37
2022-01-13 22:14:50.477000,L9,369.98,335.53,338.33,340.30,341.77,340.96,342.50,344.92,345.23,346.22,338.99,337.25,333.55,332.44,330.49,329.24,336.60,349.62,347.75,348.68,347.60,344.23,346.54,346.06,340.50,335.76,331.34,327.14,330.68,330.11,330.76,336.17,339.41,338.93,341.82,344.02,343.42,342.14,350.62,356.48,352.88,349.07,348.55,345.73,343.19,338.70,334.91,327.74,329.22,334.02,339.05,331.54,331.74,321.20,322.07,318.54,316.10,316.25,313.87,324.82,310.56
2022-01-28 22:20:55.692000,L8,368.26,332.35,338.25,339.45,341.85,339.85,341.88,344.31,345.02,345.44,339.53,336.62,333.90,331.35,330.68,329.21,337.48,348.48,348.74,350.16,348.01,344.62,347.40,345.91,340.32,335.67,330.38,327.90,329.79,330.65,331.13,337.08,339.76,339.35,342.17,344.61,343.71,341.80,351.79,355.73,351.77,347.81,348.86,346.74,343.36,338.11,334.40,329.14,329.42,333.50,339.61,330.62,331.59,321.81,323.95,319.57,317.29,317.13,313.04,325.65,311.57
2022-02-06 22:14:44.088000,L8,367.44,330.55,336.57,338.48,339.90,334.86,340.83,342.39,344.02,343.83,338.14,335.31,330.81,330.35,328.37,326.40,334.89,346.32,345.98,347.51,345.83,341.52,344.99,343.70,339.19,333.09,329.53,324.63,329.03,329.50,328.93,334.82,338.62,337.52,341.04,343.52,342.14,340.75,349.71,355.11,353.39,345.92,346.62,345.35,343.40,337.46,333.01,323.58,328.00,331.96,337.04,330.22,331.13,323.62,320.18,317.34,314.43,314.43,312.93,324.92,309.17
2022-02-13 22:20:52.491000,L8,367.18,331.18,337.06,339.01,340.14,339.10,342.69,343.65,344.40,345.07,338.98,335.98,332.67,330.99,329.14,328.13,336.41,346.21,348.90,349.92,347.48,343.83,346.01,346.21,339.10,334.60,329.57,327.91,328.45,329.40,330.89,335.44,337.56,338.29,341.60,343.08,342.73,342.17,350.81,355.53,355.25,349.81,347.73,345.40,344.34,337.82,335.11,327.79,328.77,332.60,339.40,333.83,335.65,323.64,324.73,319.32,316.93,315.42,312.43,326.70,311.58
2022-02-22 22:14:38.338000,L8,365.31,329.08,335.35,332.95,338.29,333.84,340.07,339.08,342.43,341.73,336.59,332.90,329.28,328.89,326.34,323.51,334.22,344.96,346.05,346.86,345.91,340.23,344.13,343.23,336.75,331.50,325.69,323.88,325.27,326.84,328.34,333.71,336.32,336.29,339.35,342.27,340.43,339.51,348.40,353.69,350.43,344.59,345.99,344.59,341.77,336.10,331.95,326.58,327.68,329.99,333.72,329.41,332.94,323.32,323.00,318.20,314.62,315.26,312.70,324.52,309.09
2022-03-01 22:20:48.516000,L8,365.99,330.36,336.04,333.25,337.99,333.92,341.31,340.36,342.51,343.21,336.45,333.52,330.73,330.94,329.73,328.29,336.72,345.52,350.00,351.00,348.73,345.93,347.88,346.71,340.56,335.76,331.52,327.46,329.57,330.17,330.99,335.90,339.31,338.98,341.70,345.15,343.02,341.49,352.38,356.18,353.92,350.48,349.24,346.60,343.87,339.17,334.78,330.50,330.27,333.92,336.85,331.46,331.41,321.95,323.19,318.93,317.04,318.21,315.68,326.78,308.62
2022-03-02 22:14:37.725000,L9,366.81,329.88,336.71,336.78,339.51,335.72,341.86,342.12,343.48,342.54,337.47,335.01,332.18,330.36,328.57,327.03,335.29,345.49,348.58,349.79,346.76,343.40,346.45,344.80,339.41,334.23,330.67,327.29,328.01,329.23,330.01,334.96,337.52,337.19,341.30,343.15,341.46,340.49,350.83,355.42,352.90,349.85,346.40,346.16,343.69,338.11,333.26,328.77,329.34,333.19,337.29,331.07,330.19,320.41,321.37,317.65,316.71,316.66,314.83,325.75,310.16
2022-03-09 22:20:49.257000,L9,367.78,329.63,336.48,337.45,339.43,336.49,342.43,343.37,344.04,343.43,338.08,335.38,331.08,330.94,329.03,327.09,336.97,346.31,349.78,350.70,348.00,344.43,346.78,346.00,339.43,335.67,330.57,326.80,328.13,329.97,330.14,335.30,338.73,338.59,341.18,343.20,342.63,340.39,351.69,355.70,353.68,350.89,347.52,346.89,344.09,337.91,334.09,329.29,329.32,333.06,336.65,329.55,330.48,320.67,323.44,317.77,314.70,313.09,310.19,324.58,309.76
2022-04-02 22:20:31.499000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.90,319.27,322.78,325.94,328.70,324.90,321.36,312.21,315.15,311.76,308.29,306.30,287.26,,
2022-04-10 22:20:41.030000,L9,369.75,329.02,334.46,335.41,338.49,334.53,341.42,341.45,343.07,343.05,337.46,334.27,330.28,330.10,329.08,326.88,335.38,345.18,350.35,350.63,349.65,344.36,346.89,345.04,340.71,334.01,330.12,324.52,327.58,328.08,328.71,333.71,337.64,338.61,339.91,343.79,341.71,339.42,350.11,355.75,352.80,348.94,347.36,345.30,343.02,337.41,332.56,325.89,328.51,332.58,337.03,332.43,327.13,318.21,321.37,316.53,315.32,314.75,313.47,327.30,
2022-05-04 22:20:37.713000,L8,376.45,338.07,336.27,338.35,341.32,342.07,344.39,344.77,345.23,345.64,340.64,337.13,333.28,332.22,330.76,328.89,337.51,345.99,352.71,353.88,352.35,347.49,349.84,347.75,342.18,336.73,332.43,326.41,328.42,329.05,330.07,334.20,339.11,339.62,341.69,343.90,341.62,341.21,352.00,356.04,355.99,352.66,348.49,345.91,342.94,338.00,333.05,328.84,330.34,334.15,338.34,335.14,332.76,329.73,328.35,323.90,322.22,324.23,318.10,331.40,302.25
2022-05-05 22:14:18.830000,L9,377.80,335.13,335.97,339.91,343.83,345.59,343.77,344.49,346.37,348.46,344.36,339.08,334.48,333.82,333.55,331.97,340.83,347.67,353.57,355.08,352.65,346.45,349.02,347.03,347.50,342.48,332.91,326.94,327.71,330.96,330.60,334.44,337.67,337.69,340.55,358.47,404.70,348.22,350.96,355.30,354.04,352.35,348.61,348.04,,,,,,,,,,,,,,,,,323.51
2022-05-28 22:20:18.438000,L9,,,,,,,319.61,323.68,317.93,320.15,283.38,308.18,302.85,304.70,291.58,,,,,,,,,,,,,,,,,,318.77,318.20,326.16,325.29,326.88,326.50,321.23,317.76,340.95,334.18,332.10,330.68,318.32,321.85,303.74,302.08,312.70,297.85,308.24,302.75,316.29,314.26,308.67,305.20,301.23,305.16,302.85,313.15,
2022-06-05 22:20:51.340000,L8,381.92,336.93,335.46,336.00,342.47,343.61,350.18,348.97,349.29,347.32,347.06,339.71,336.12,331.31,329.33,324.44,338.64,354.64,357.07,359.96,357.04,351.92,351.83,348.95,344.07,338.25,333.44,324.31,329.32,328.05,328.69,332.12,338.92,338.64,340.24,342.90,341.05,341.09,347.68,355.02,358.46,354.15,350.40,347.85,342.74,339.21,335.15,332.61,329.69,335.52,340.47,337.63,335.21,330.37,326.57,325.94,321.84,326.33,320.38,337.10,
2022-06-21 22:21:00.653000,L8,,,,,,,326.31,327.19,316.81,323.93,307.77,313.62,309.69,305.38,,,,,,,,,,,,,,,,,,313.46,318.40,317.47,326.02,327.53,329.10,320.91,307.78,312.44,341.28,325.03,332.95,332.38,310.09,290.91,289.35,283.30,291.35,292.83,306.53,302.39,317.34,310.08,303.58,,,,,,
2022-06-22 22:14:26.439000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.15,310.71,311.27,320.34,318.62,320.60,306.45,301.70,310.37,334.40,310.75,327.24,326.80,306.17,281.75,279.99,276.00,285.01,283.60,,,,,,,,,,,
2022-06-30 22:14:51.348000,L8,374.64,335.24,334.78,336.36,338.25,341.52,346.61,346.71,346.39,346.57,340.15,336.90,332.46,331.43,330.39,329.01,338.72,347.92,350.88,352.85,349.47,343.36,344.05,342.04,336.65,331.70,326.01,318.78,322.10,322.51,327.52,331.07,336.83,334.63,337.43,339.74,338.32,335.54,344.25,348.13,351.16,346.75,346.56,343.70,327.82,322.19,318.23,283.95,,,,,,,,,,,,,
2022-07-15 22:20:36.379000,L9,372.88,332.22,329.23,328.80,336.00,332.71,342.17,341.57,342.33,341.75,336.29,332.64,327.77,327.98,325.59,324.30,332.01,344.51,351.35,351.82,348.02,345.39,346.59,344.62,339.66,331.62,325.90,320.92,323.04,324.55,324.25,330.11,335.14,333.79,337.76,340.10,339.56,340.51,342.93,349.95,351.20,350.22,345.80,342.84,340.18,335.22,326.72,327.28,326.07,326.12,331.80,336.54,331.66,322.64,323.61,319.27,315.56,311.69,310.51,327.84,
2022-07-23 22:21:07.605000,L8,377.25,331.98,329.83,329.58,338.03,334.11,342.95,343.99,344.24,342.59,337.38,333.79,328.76,329.73,328.07,326.08,334.11,344.38,352.82,353.37,349.86,346.91,347.42,346.70,341.10,335.73,328.10,324.54,326.32,326.68,327.40,332.97,336.68,334.71,339.73,341.19,340.56,347.63,347.95,353.28,351.90,350.97,347.16,344.52,340.42,335.24,329.51,325.65,326.95,328.25,335.54,333.95,332.55,322.23,326.74,320.17,315.92,311.85,311.21,326.40,
2022-07-31 22:20:51.284000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.21,315.27,313.30,319.94,320.86,323.42,315.03,307.26,314.11,325.86,310.58,328.26,329.02,306.80,286.26,286.00,,,,303.15,303.44,312.64,305.66,301.57,298.86,242.55,258.54,264.36,256.99,
2022-08-08 22:21:16.880000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.31,317.44,316.56,320.92,323.70,323.92,320.64,306.50,313.33,309.46,310.57,330.65,329.84,304.75,286.08,286.51,,,,,,,,,,,261.01,266.17,257.69,
2022-08-09 22:14:46.212000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.48,317.63,313.93,319.54,324.03,324.56,320.16,306.21,313.25,331.69,309.45,332.08,329.69,307.31,289.36,287.07,,274.41,282.55,303.54,302.17,290.80,272.26,278.20,,289.61,263.81,266.37,259.08,
2022-08-24 22:21:19.767000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.09,317.83,315.23,318.89,321.35,322.41,318.71,316.21,317.96,313.25,312.92,320.00,321.31,300.51,284.47,,,,,,,,,,,,,,,
2022-08-25 22:14:50.743000,L9,374.39,327.66,332.30,330.89,337.60,333.81,340.56,341.71,342.68,340.94,335.46,329.87,327.71,328.04,327.52,324.38,334.30,342.89,347.56,348.80,346.91,344.41,345.58,343.98,338.06,331.95,324.65,321.47,323.45,324.44,326.36,331.12,335.34,333.29,338.09,341.92,338.29,340.27,348.70,351.47,350.38,349.50,344.19,343.05,337.42,330.91,328.52,321.14,324.57,326.01,329.37,331.00,327.76,320.86,322.82,313.53,310.79,310.04,307.74,320.74,
2022-09-09 22:21:23.307000,L8,371.87,336.53,341.02,316.69,309.65,,,315.58,326.23,343.61,331.60,330.62,354.80,354.22,333.44,336.76,357.43,314.70,342.71,350.96,351.07,342.69,344.14,339.84,314.17,328.06,324.24,321.54,324.49,326.67,328.30,331.14,339.19,337.72,336.69,342.29,340.72,351.13,352.65,359.85,354.60,363.02,351.04,346.79,342.70,348.03,363.81,,,,,292.25,320.64,322.26,329.52,333.78,312.13,,,,301.54
