dates,satname,nzd0459-0000,nzd0459-0001,nzd0459-0002,nzd0459-0003,nzd0459-0004,nzd0459-0005,nzd0459-0006,nzd0459-0007,nzd0459-0008,nzd0459-0009,nzd0459-0012,nzd0459-0013,nzd0459-0014,nzd0459-0015,nzd0459-0016,nzd0459-0017,nzd0459-0018,nzd0459-0019,nzd0459-0020,nzd0459-0021,nzd0459-0022,nzd0459-0023,nzd0459-0024,nzd0459-0025,nzd0459-0031,nzd0459-0032,nzd0459-0033,nzd0459-0034,nzd0459-0035,nzd0459-0036,nzd0459-0037,nzd0459-0046,nzd0459-0047,nzd0459-0048,nzd0459-0049,nzd0459-0050,nzd0459-0051,nzd0459-0052,nzd0459-0053,nzd0459-0054,nzd0459-0055,nzd0459-0056,nzd0459-0057,nzd0459-0058,nzd0459-0059,nzd0459-0060,nzd0459-0061,nzd0459-0062,nzd0459-0063,nzd0459-0064,nzd0459-0065,nzd0459-0066,nzd0459-0104,nzd0459-0105,nzd0459-0106,nzd0459-0107,nzd0459-0108,nzd0459-0109,nzd0459-0110,nzd0459-0111,nzd0459-0112,nzd0459-0155,nzd0459-0156,nzd0459-0157,nzd0459-0158,nzd0459-0159,nzd0459-0160,nzd0459-0161,nzd0459-0162,nzd0459-0163,nzd0459-0164,nzd0459-0165,nzd0459-0166,nzd0459-0167,nzd0459-0168,nzd0459-0067,nzd0459-0068,nzd0459-0069,nzd0459-0070,nzd0459-0071,nzd0459-0072,nzd0459-0073,nzd0459-0074,nzd0459-0169,nzd0459-0170,nzd0459-0171,nzd0459-0172,nzd0459-0038,nzd0459-0039,nzd0459-0040,nzd0459-0041,nzd0459-0042,nzd0459-0043,nzd0459-0044,nzd0459-0045,nzd0459-0075,nzd0459-0095,nzd0459-0096,nzd0459-0097,nzd0459-0098,nzd0459-0099,nzd0459-0100,nzd0459-0101,nzd0459-0102,nzd0459-0103,nzd0459-0113,nzd0459-0114,nzd0459-0115,nzd0459-0116,nzd0459-0125,nzd0459-0126,nzd0459-0127,nzd0459-0129,nzd0459-0130,nzd0459-0131,nzd0459-0132,nzd0459-0133,nzd0459-0134,nzd0459-0135,nzd0459-0136,nzd0459-0010,nzd0459-0011,nzd0459-0026,nzd0459-0027,nzd0459-0028,nzd0459-0029,nzd0459-0030,nzd0459-0076,nzd0459-0077,nzd0459-0078,nzd0459-0079,nzd0459-0080,nzd0459-0081,nzd0459-0082,nzd0459-0083,nzd0459-0084,nzd0459-0085,nzd0459-0086,nzd0459-0087,nzd0459-0088,nzd0459-0089,nzd0459-0090,nzd0459-0091,nzd0459-0092,nzd0459-0093,nzd0459-0094,nzd0459-0117,nzd0459-0118,nzd0459-0119,nzd0459-0120,nzd0459-0121,nzd0459-0122,nzd0459-0123,nzd0459-0124,nzd0459-0128,nzd0459-0137,nzd0459-0138,nzd0459-0139,nzd0459-0140,nzd0459-0141,nzd0459-0142,nzd0459-0143,nzd0459-0144,nzd0459-0145,nzd0459-0146,nzd0459-0147,nzd0459-0148,nzd0459-0149,nzd0459-0150,nzd0459-0151,nzd0459-0152,nzd0459-0153,nzd0459-0154,nzd0459-0173,nzd0459-0174,nzd0459-0175
2017-12-09 22:14:21.308000,L8,,,,306.30,314.71,317.50,313.03,303.44,315.51,318.90,325.75,329.64,333.79,336.73,331.00,332.19,330.91,331.02,334.98,342.34,329.30,330.02,335.33,328.60,313.37,305.48,307.56,304.52,329.13,321.78,324.60,318.24,321.37,320.33,316.89,327.32,325.62,336.66,334.43,335.28,336.66,332.75,331.04,328.08,330.01,328.10,,,,292.92,309.16,310.81,336.54,341.11,335.71,338.29,342.06,337.00,325.71,323.71,321.53,,,,,,,,,,,,,,,302.82,306.57,322.92,315.17,307.45,,,,,,,,328.21,329.78,322.93,324.27,322.21,323.97,319.21,320.58,,287.95,288.24,306.60,330.27,330.33,330.07,329.92,333.67,339.52,331.42,334.89,335.87,330.16,326.14,328.03,327.97,318.84,317.53,320.01,,,,,,323.85,327.43,331.93,321.80,336.02,319.10,324.15,,,,,,,,,,,,,,,,,,,,328.15,329.61,330.60,327.78,329.13,329.40,323.47,323.87,316.19,,,,,,,,,,,,,,,,,,,,,
2018-01-26 22:14:08.959000,L8,,,,306.49,316.45,321.34,321.96,303.64,315.68,324.27,328.13,330.52,334.31,338.19,332.85,334.17,340.42,337.35,342.65,351.16,332.73,332.26,338.64,334.09,316.82,306.82,309.29,314.41,329.88,321.40,321.91,315.40,318.75,323.12,315.19,332.07,317.18,327.23,339.04,339.02,346.51,342.53,339.19,338.18,337.05,336.09,285.84,285.34,,287.23,303.53,312.33,332.29,334.04,330.77,335.23,329.44,320.44,324.70,314.73,317.28,,,,,,,,,,,,,,,305.36,305.54,327.19,316.85,308.44,300.45,,,,,,,330.19,325.96,324.34,323.99,322.28,321.83,320.91,316.81,311.99,302.80,300.44,332.21,335.40,335.35,336.53,329.80,332.26,335.21,326.28,334.24,335.25,332.09,325.59,325.10,324.45,312.14,301.09,285.80,292.88,283.19,284.64,279.42,291.11,325.49,325.69,337.68,337.54,340.10,323.25,318.68,302.13,312.16,296.42,296.27,293.83,285.04,293.40,311.47,291.61,294.77,294.40,314.52,299.57,305.71,284.90,289.72,294.54,301.29,294.79,331.09,329.97,330.31,328.87,328.25,328.83,328.79,325.81,311.81,287.22,,,,,,,,,,,,,,,,,,319.38,407.64,378.67
2018-02-11 22:14:02.243000,L8,,,,309.94,318.01,321.82,322.22,309.72,318.09,323.53,335.15,331.30,335.74,339.62,335.34,336.51,342.64,338.65,336.59,348.95,332.80,332.30,339.69,336.03,318.01,307.71,315.63,316.57,333.39,323.32,321.79,317.18,316.77,321.26,313.55,332.33,319.21,322.19,340.24,340.93,343.23,363.78,336.69,336.62,336.00,332.01,,,,282.95,315.84,315.09,331.95,331.40,322.53,328.03,330.01,309.82,328.73,314.79,315.81,,,,,,,,,,,,,,,305.10,304.13,326.17,316.92,306.68,,,,,,,,327.53,325.40,322.09,324.31,321.45,321.17,321.08,316.56,,302.25,289.83,306.94,308.20,326.71,330.89,327.37,329.94,332.17,321.49,326.68,329.42,329.59,323.80,321.57,319.24,304.99,290.97,,,,,,,327.04,332.06,337.16,340.55,341.74,324.92,327.32,,,,,,,,,291.15,300.03,300.70,309.21,300.67,305.25,284.19,288.94,305.76,299.97,291.42,329.50,329.53,329.01,329.03,327.44,329.43,329.89,325.98,308.91,,,,,,,,,,,,,,,,,,,,,
2018-03-31 22:13:39.641000,L8,,,,315.45,332.14,330.67,335.43,317.72,333.02,333.70,339.21,345.83,347.87,342.43,342.84,359.03,345.78,341.69,343.49,370.38,360.32,338.74,364.98,338.01,318.29,304.42,308.84,313.62,336.22,332.75,336.42,322.02,315.69,323.66,323.21,333.13,316.65,336.06,362.62,362.65,364.81,341.01,335.64,339.35,334.79,330.00,,,,290.79,312.19,288.60,333.16,330.35,296.64,285.81,284.59,303.78,317.09,309.79,297.28,,,,,,,,,,,,,,,305.02,303.55,306.84,308.80,305.95,,,,,,,,336.07,361.83,331.28,332.03,330.13,328.40,323.27,326.25,,294.65,298.67,305.36,310.16,324.17,335.74,322.51,325.58,334.32,313.33,315.17,319.76,321.20,317.18,311.65,314.71,301.63,,,,,,,,338.10,340.65,374.71,345.67,356.75,327.23,330.74,,,,,,,,,,280.89,285.41,292.39,292.56,290.08,288.16,287.12,297.53,292.62,299.63,322.77,321.68,321.13,323.13,316.57,319.06,321.70,319.71,305.27,,,,,,,,,,,,,,,,,,,,,
2018-04-16 22:13:30.411000,L8,,,,323.74,334.61,333.00,335.05,326.23,336.11,336.47,341.03,346.59,349.48,349.41,348.03,351.66,345.68,344.28,342.75,351.30,341.19,340.99,347.00,338.22,319.16,308.35,319.09,321.50,342.94,339.08,339.32,328.62,324.03,322.88,326.92,338.70,327.26,354.10,355.11,358.80,359.49,348.76,347.92,347.79,339.00,326.31,,,,285.36,318.14,289.65,333.66,331.45,299.20,287.66,286.49,299.83,320.66,312.93,310.23,,,,,,,,,,,,,,,304.10,306.80,308.18,308.52,310.36,,,,,,,,344.70,345.92,336.04,336.49,333.76,337.30,332.38,332.31,,296.80,307.49,302.87,313.51,326.27,339.84,320.44,328.94,337.49,317.81,321.50,326.88,321.93,314.68,314.18,318.09,305.72,303.74,304.03,299.26,296.38,,,,338.96,342.81,349.58,347.18,354.10,322.92,332.41,,,,,,,,,287.09,284.69,288.40,291.63,290.20,292.92,285.38,290.97,297.89,291.92,299.21,322.15,322.62,321.97,318.65,319.10,317.11,316.38,315.74,308.67,,,,,,,,,,,,,,,,,,,,,
2018-05-02 22:13:21.609000,L8,,,,321.65,332.59,332.74,335.22,322.63,330.24,348.53,346.28,347.97,354.22,341.21,357.48,364.71,361.54,361.50,361.93,367.63,361.03,340.72,352.16,337.55,319.45,308.46,315.08,314.48,343.89,337.44,343.50,325.38,318.74,322.44,323.84,337.19,324.90,321.17,355.73,353.02,354.99,350.32,327.19,351.77,332.76,316.65,,,,,,,324.93,298.78,297.65,285.36,285.71,295.02,315.72,297.64,304.22,,,,,,,,,,,,,,,,,,,,,,,,,,,347.93,334.16,332.58,332.64,330.12,327.64,329.10,327.31,,298.06,292.68,300.33,301.85,308.98,323.16,313.30,321.64,332.77,313.39,321.12,325.35,324.95,313.15,312.40,313.35,300.44,301.43,300.72,296.90,293.53,,,,344.12,355.02,352.81,361.24,360.02,314.32,330.80,,,,,,,,,,,284.21,289.66,286.72,292.28,281.36,290.59,289.98,292.43,289.79,323.61,323.66,322.55,323.50,320.42,321.02,318.83,316.33,306.70,,,,,,,,,,,,,,,,,,,,,
2018-05-18 22:13:10.727000,L8,,,,307.35,320.30,321.67,320.68,307.92,321.89,331.95,332.21,338.75,340.31,336.32,333.90,338.33,336.66,332.16,329.56,345.62,337.22,334.42,338.13,334.05,320.65,305.86,303.81,313.88,332.44,329.37,332.58,319.69,316.46,320.22,317.01,329.85,310.68,317.68,339.49,341.73,348.85,334.37,317.44,328.52,326.79,310.99,,,,,,,295.81,297.83,290.21,295.76,283.34,302.26,287.68,296.24,282.83,,,,,,,,,,,,,,,,,,,,,,,,,,,330.30,335.84,326.61,329.51,322.83,324.31,321.42,322.42,,292.81,290.71,299.24,300.40,312.08,308.89,317.40,298.65,325.40,292.35,282.14,293.24,322.33,280.76,284.62,305.39,300.33,303.24,301.09,299.75,293.59,285.11,,,330.40,335.85,337.44,338.16,343.91,314.79,325.81,,,,,,,,,,,,,,,,,,,292.72,321.79,323.30,319.84,318.49,319.23,314.65,318.45,293.89,301.89,,,,,,,,,,,,,,,,,,,,,
2018-06-03 22:12:59.523000,L8,399.32,405.89,403.13,384.79,379.45,381.37,380.40,380.28,376.26,373.15,369.18,369.70,369.17,371.61,373.11,370.43,374.07,367.13,368.45,370.12,368.71,367.94,373.44,370.91,373.87,360.31,358.94,355.74,359.15,360.10,361.17,356.69,351.87,358.33,369.68,367.28,375.75,375.33,372.18,369.21,363.74,359.27,360.71,363.05,359.44,360.82,351.03,359.52,359.57,357.29,361.30,361.89,382.88,377.51,374.83,376.60,361.38,374.51,370.68,356.10,314.40,298.20,,,,300.20,293.20,329.47,348.12,350.53,353.00,351.25,358.89,368.60,368.82,362.90,360.83,353.29,359.11,361.38,356.25,354.25,363.38,362.64,364.88,361.08,359.18,360.85,361.84,362.69,361.82,352.27,349.36,347.63,354.31,362.70,390.96,386.01,394.29,392.61,390.71,392.48,396.57,390.14,392.00,314.66,313.82,329.91,347.36,284.17,285.50,289.56,289.04,312.92,319.65,316.82,303.94,281.98,298.21,307.54,360.74,364.00,374.55,373.88,374.29,375.76,371.77,365.89,363.70,358.63,365.26,361.88,365.93,364.65,360.77,361.08,364.06,361.44,374.06,368.74,369.15,364.73,377.94,377.73,377.27,383.37,343.76,346.34,343.18,344.18,338.22,329.73,341.72,329.62,309.57,294.43,309.44,312.93,306.67,294.26,289.40,291.28,298.36,309.40,322.00,303.86,284.38,311.80,330.76,380.84,317.74,361.36,286.20,397.75,,
2018-07-21 22:13:25.431000,L8,,,,313.89,327.54,330.31,328.32,313.46,329.47,336.15,335.89,340.67,342.01,339.76,340.13,342.51,340.93,336.70,338.32,345.65,336.70,336.86,339.96,334.17,322.96,305.93,303.65,319.11,332.98,332.58,336.94,323.96,320.76,321.93,323.48,337.12,308.37,324.47,335.97,339.47,340.13,333.14,322.76,330.53,331.48,317.99,,,,,,,,,,,282.06,303.54,321.65,311.10,296.93,,,,,,,,,,,,,,,,,,,,,,,,,,,335.84,336.54,331.68,333.56,328.04,330.00,325.27,328.36,,287.95,290.63,293.56,300.49,317.47,319.42,322.08,306.11,327.42,316.29,286.27,323.58,330.00,320.00,308.38,315.86,301.64,291.41,317.20,304.19,302.77,,,,333.08,339.64,341.29,340.44,343.63,322.95,329.26,,,,,,,,,,,,,,277.81,283.10,281.10,290.64,286.59,291.97,326.95,329.20,327.75,333.29,326.90,329.04,333.15,328.65,306.16,,,,,,,,,,,,,,,,,,,,,
2018-09-07 22:13:48.162000,L8,,,,310.99,328.50,327.96,332.85,313.79,331.91,344.78,339.84,354.10,350.74,355.05,342.97,362.13,343.55,357.56,350.49,362.52,357.65,347.17,355.83,336.12,320.02,305.90,307.01,308.36,327.80,321.40,322.08,321.94,318.84,323.86,324.03,346.32,314.69,346.86,334.80,346.67,355.71,333.43,345.52,331.05,346.37,320.95,,,,284.58,306.89,287.30,320.44,297.87,291.54,281.61,284.44,300.97,308.33,319.74,318.56,,,,,,,,,,,,,,,304.65,302.63,304.68,306.87,303.53,,,,,,,,324.89,353.72,332.96,350.37,329.51,347.65,326.32,327.73,,290.40,293.06,295.90,301.38,314.67,323.49,316.55,320.09,328.48,327.69,328.90,340.32,333.25,324.85,320.85,324.57,322.84,313.81,313.16,310.77,315.69,303.01,301.88,283.80,339.45,340.69,366.80,341.80,349.82,323.46,332.13,,,,,,,,,,,284.13,288.25,290.85,285.28,282.74,284.93,294.12,288.76,293.18,331.13,332.01,332.67,329.05,329.27,331.04,331.20,326.37,321.19,,,,,,,,,,,,,,,,,,,,,
2018-11-10 22:14:08.770000,L8,,,,319.47,331.73,337.14,334.82,326.38,337.23,342.00,349.65,353.03,352.49,348.87,351.21,354.56,348.93,344.28,343.88,372.43,341.20,339.61,345.21,337.26,319.43,305.14,308.17,318.93,347.12,339.61,339.47,332.80,323.42,327.11,321.06,339.83,325.59,327.84,344.52,366.93,349.89,339.20,329.72,330.48,333.19,317.83,,,,286.49,304.64,296.03,323.56,306.66,303.00,308.42,299.58,304.16,309.47,303.64,295.36,,,,,,,,,,,,,,,304.94,302.96,307.56,307.10,303.26,294.36,,,,,,,341.52,347.13,336.66,337.84,330.62,333.60,329.12,331.17,,294.12,293.17,301.64,301.71,323.71,322.18,323.96,301.22,330.44,309.20,308.22,321.89,301.19,313.43,297.68,310.42,294.84,278.49,,,,,,,342.73,349.23,347.51,345.72,350.31,307.42,328.13,,,,,,,,,,,,,,,285.82,288.41,292.22,291.40,290.45,320.05,318.63,320.09,325.07,317.86,313.81,325.13,321.21,301.94,,,,,,,,,,,,,,,,,,,,,
2019-02-14 22:13:57.218000,L8,,,,,,,,,307.99,313.07,320.03,323.62,327.97,328.13,336.68,368.65,,,,,,,,,309.55,297.08,311.04,315.60,329.97,323.07,322.13,315.81,314.60,318.13,312.15,321.83,317.72,318.85,334.45,335.98,337.79,334.56,331.04,331.29,327.88,315.39,,,,,,,326.83,320.64,310.38,308.61,314.19,294.62,307.22,306.87,309.22,,,,,,,,,,,,,,,,,,,,,,,,,,,328.36,325.77,321.77,323.52,323.34,321.71,319.37,316.93,,,284.10,292.30,288.73,317.97,317.16,309.47,322.46,327.16,307.36,321.75,325.10,317.34,320.84,317.81,,,,,,,,,,316.26,324.65,,,,316.49,309.38,,,,,,,,,,,,,,,,,,,,322.42,321.83,321.29,321.89,321.42,326.21,322.32,318.59,,,,,,,,,,,,,,,,,,,,292.72,355.43,357.32
2019-03-02 22:13:53.044000,L8,,,,308.71,321.41,321.95,325.63,310.25,325.81,329.70,330.91,334.22,340.23,341.38,337.85,349.89,340.37,335.06,333.71,366.59,339.06,332.55,341.66,333.84,316.13,305.34,313.58,316.94,332.31,322.46,324.40,318.45,318.64,322.03,319.47,327.34,320.25,332.93,336.15,339.04,341.25,338.72,337.26,335.87,334.30,330.37,,,,,,,332.96,330.33,325.04,315.60,320.66,299.77,308.06,310.49,313.82,,,,,,,,,,,,,,,,,,,,,,,,,,,332.02,333.68,328.06,330.15,327.10,327.48,320.83,324.08,,285.12,288.45,295.49,301.92,325.11,325.12,321.80,328.72,333.79,323.12,326.62,331.02,329.70,325.43,327.80,324.45,315.20,292.10,,,,,,,334.44,334.12,337.28,336.28,344.91,326.18,326.86,,,,,,,,,,,,,,,,,,,,329.24,329.23,330.60,326.90,327.65,335.44,325.53,323.18,313.51,,,,,,,,275.61,290.00,291.38,282.95,263.99,274.41,269.19,,,,,,,
2019-06-06 22:13:59.042000,L8,,,,318.95,322.42,327.82,324.68,320.56,331.95,332.53,336.31,338.41,342.62,338.87,339.92,342.92,340.09,339.11,338.28,361.88,337.04,338.09,349.26,332.41,318.45,308.31,313.37,322.03,326.47,330.63,334.34,325.96,323.23,325.70,317.65,337.44,315.10,323.25,337.61,340.98,345.37,364.69,335.61,346.85,339.75,329.98,,,,,,,323.36,293.58,292.03,296.02,286.76,292.20,305.99,304.51,308.74,,,,,,,,,,,,,,,,,,,,,,,,,,,346.99,354.43,332.69,330.23,332.19,328.12,331.11,326.84,,,283.69,295.12,286.12,317.39,296.69,315.88,295.86,329.60,318.12,324.86,327.97,320.88,320.67,321.03,311.15,302.28,292.81,,,,,,,334.40,336.58,344.49,342.13,344.75,309.12,317.78,,,,,,,,,,,,,,,,,,,,323.03,325.45,323.21,323.20,324.55,327.12,322.13,319.55,303.78,,,,,,,,,,,,,,,,,,,,,
2019-06-22 22:14:04.757000,L8,,,,307.83,322.74,323.02,323.15,309.02,331.50,332.58,337.66,343.28,346.35,342.91,341.53,358.65,342.71,339.79,338.48,356.88,342.39,342.37,351.86,336.54,318.52,306.58,312.09,319.19,323.78,333.74,339.38,322.25,323.53,322.88,321.01,337.10,310.78,352.92,360.04,344.10,350.53,342.23,337.08,339.11,339.10,326.33,,,,,,,328.37,285.45,,,,296.75,308.83,308.74,310.45,,,,,,,,,,,,,,,,,,,,,,,,,,,338.82,342.54,337.65,333.53,330.95,331.13,325.76,329.23,,,285.75,293.71,287.78,321.63,321.55,314.56,325.18,329.86,322.41,326.41,330.23,323.69,328.79,327.68,319.72,304.31,292.78,289.77,289.66,278.67,276.85,,,334.86,343.23,348.15,347.01,347.66,311.94,320.40,,,,,,,,,,,,,,,,,,,,325.20,329.52,332.57,327.38,336.75,335.06,323.21,323.12,306.35,,,,,,,,,,,,,,,,,,,,,
2019-07-24 22:14:12.757000,L8,,,319.97,351.30,349.80,355.42,325.00,314.65,338.35,397.98,356.95,381.72,357.50,337.91,341.07,346.25,335.54,344.50,339.84,349.78,342.96,333.86,332.47,336.11,309.36,307.44,324.14,326.19,338.03,332.95,332.97,314.06,291.92,319.12,323.55,332.32,309.89,316.31,348.42,342.81,350.77,334.56,348.95,350.80,353.72,306.48,,,,321.21,337.36,338.96,,,,,,,,,,,,,,,,,,,,,,,,336.63,342.70,350.22,341.98,354.18,359.56,351.89,330.06,,,,,349.11,332.73,338.31,334.44,339.63,334.16,338.79,328.88,341.26,,,,,,,,,,,,,,,,,,,,,,,,,359.58,351.45,294.10,,,,318.03,349.07,349.00,336.20,331.95,323.52,302.93,283.61,,,,,,,,,,,,,,281.89,279.12,284.48,278.10,281.05,280.26,281.08,,,,,,,,,,,,,,,,,,,,,,
2019-09-10 22:14:27.602000,L8,,,,374.30,366.62,362.49,367.13,362.19,350.32,352.09,350.68,348.72,347.32,347.79,349.07,356.18,358.35,362.23,364.87,355.18,348.95,344.50,355.46,343.99,359.22,359.34,354.73,362.71,362.37,351.22,348.46,349.49,356.66,325.40,351.40,351.27,355.68,360.57,357.21,354.62,354.83,346.52,357.16,360.26,360.48,359.61,351.56,348.51,352.78,365.98,372.29,359.04,373.23,364.13,294.45,276.29,,,,,282.98,324.16,331.56,341.52,267.62,,,342.77,353.71,340.04,338.50,312.63,345.70,,291.57,338.34,352.09,381.70,373.89,378.32,351.01,351.43,351.82,345.78,335.73,331.41,341.54,343.21,343.09,345.00,345.97,346.73,353.50,347.44,348.37,333.27,373.88,368.86,374.17,373.10,386.73,370.89,325.12,331.20,374.62,287.86,286.77,286.15,291.42,307.69,291.76,291.38,275.94,,,,,,,,345.24,349.39,353.32,343.62,362.46,357.65,361.49,318.18,333.03,352.85,341.34,341.10,339.05,345.62,329.97,339.65,346.77,300.02,355.60,362.95,359.71,369.64,367.61,342.47,340.73,356.13,288.29,292.25,302.66,328.31,299.38,318.18,351.75,322.55,300.25,,264.41,332.55,336.16,332.70,339.33,346.28,304.10,341.07,333.57,295.44,266.51,294.18,336.31,351.07,340.47,355.62,324.84,367.73,394.58,397.22
2019-11-13 22:14:33.870000,L8,,,,311.86,324.36,323.17,325.73,314.20,323.82,327.22,327.52,334.38,335.74,340.94,337.51,335.84,334.64,331.05,327.02,326.83,326.66,328.14,333.63,328.94,313.64,299.54,295.20,311.43,332.09,327.68,334.19,318.17,314.40,317.35,317.32,328.13,311.19,314.89,326.31,331.28,332.94,321.59,310.33,319.98,317.40,295.15,,,,,,,336.74,307.88,312.37,316.07,316.55,307.82,330.36,374.22,373.38,,,,,,,,,,,,,,,,,,,,,,,,,,,334.41,334.21,327.15,330.40,327.09,326.56,322.64,321.73,,292.79,294.38,300.82,303.86,321.04,323.16,327.74,328.55,338.64,371.44,375.63,384.77,369.88,303.14,303.81,314.36,288.34,,,,,,,,324.39,332.07,336.39,333.55,335.81,296.88,320.17,,,,,,,,,,,,,,,,,,,292.59,,,,406.08,332.25,364.57,363.89,339.47,301.84,,,,,,,,,,,,,,,,,,,,,
2020-01-16 22:14:22.794000,L8,,,,308.42,316.24,317.83,319.45,313.13,316.46,318.84,334.67,359.81,341.93,337.57,328.53,332.25,328.36,324.90,322.29,322.96,321.64,317.38,330.53,325.56,313.94,302.29,294.76,308.71,331.53,312.42,319.09,328.13,352.00,323.57,331.56,332.60,331.99,329.29,327.27,318.40,330.73,319.38,,,,,,,,,,,339.90,329.62,305.94,,,293.91,303.11,306.60,313.08,,,,,,,,,,,,,,,,,,,,,,,,,,,327.13,323.41,324.13,323.29,324.29,322.87,325.22,324.60,,,,,,,308.64,325.90,327.22,340.38,317.69,288.17,323.16,317.42,321.17,321.50,290.93,,,,,,,,,317.21,325.13,327.24,326.31,335.11,310.11,328.23,,,,,,,,,,,,,,,,,,,,323.43,340.93,280.11,325.09,323.95,324.76,326.87,324.55,,,,,,,,,,,,,,,,,,,,,,
2020-03-04 22:14:08.808000,L8,,,,314.05,322.80,324.86,325.28,318.73,322.05,327.38,327.28,333.05,336.19,339.94,337.20,336.24,334.26,330.13,328.83,343.52,333.21,329.73,337.22,333.27,307.48,302.40,296.96,320.25,329.93,320.11,320.19,308.05,304.54,313.66,309.83,319.90,311.82,316.80,333.17,333.16,334.99,357.70,329.05,341.31,331.55,316.56,,,,285.66,303.35,308.75,333.98,331.94,329.53,327.28,316.99,308.36,317.79,317.00,319.54,,,,,,,,,,,,,,,307.02,300.27,313.80,300.93,293.70,,,,,,,,325.34,325.33,324.18,323.84,328.52,324.00,325.55,308.75,,321.05,293.19,304.51,324.68,323.58,327.59,328.80,330.13,334.09,325.38,324.20,329.26,322.33,322.79,317.51,321.92,299.97,289.12,,,,,,,326.66,327.72,336.07,331.65,337.54,307.86,311.22,,,,,,,,,,,,,,,,,,,284.58,324.81,326.20,324.53,326.61,325.47,326.26,327.12,324.35,305.04,,,,,,,,,,,,,,,,,,,,,
2020-05-23 22:13:39.631000,L8,,,,316.35,322.17,323.96,325.27,321.43,331.31,332.96,338.52,340.00,339.39,338.94,338.84,339.41,332.33,332.69,330.24,328.78,331.26,331.71,334.26,329.28,308.32,299.66,287.70,310.98,321.62,323.30,324.43,321.92,322.27,320.25,313.66,319.21,292.14,304.13,321.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.05,323.73,325.39,324.75,327.14,324.55,326.91,320.55,,,284.72,291.87,286.97,321.90,296.65,310.64,,,,,,,,,,,,,,,,,,335.22,335.50,332.30,324.16,331.58,294.24,311.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08 22:13:47.789000,L8,,,,304.11,315.10,315.84,317.46,302.55,324.53,332.36,331.69,337.03,336.36,338.31,336.52,335.07,329.95,329.74,328.18,324.73,330.34,328.79,333.41,327.96,306.14,299.00,291.74,306.50,314.40,321.34,322.56,317.11,322.14,318.45,314.55,316.10,290.13,304.50,314.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.10,325.38,324.25,325.61,323.81,325.04,321.59,321.13,,,,,,,,,,,,,,,,,,,,,,,,,,331.15,332.63,331.45,323.88,330.37,289.93,310.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-10 22:14:03.489000,L8,,,,305.93,318.89,321.20,319.44,305.20,321.82,329.41,328.06,334.58,334.76,333.70,329.60,333.46,327.25,326.89,321.18,,279.77,321.13,321.72,323.99,304.53,294.76,288.96,287.52,311.53,318.98,319.49,320.27,322.43,318.42,316.81,317.44,293.78,297.11,313.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.48,321.73,323.08,325.72,322.45,325.43,321.50,323.98,,289.64,291.49,295.50,298.50,307.73,312.88,366.82,296.11,294.11,,,,,,,,,,,,,,,,326.47,330.27,325.58,318.01,321.63,291.01,309.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11 22:14:11.423000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.47,309.27,307.42,304.86,304.55,299.37,284.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.44,316.77,315.42,315.03,309.58,313.71,312.63,311.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27 22:14:20.137000,L8,,,,313.14,319.77,321.26,325.18,313.36,326.10,328.01,334.10,335.00,335.36,336.96,335.87,337.16,331.34,333.16,327.56,312.95,320.73,329.44,331.19,328.42,311.19,303.36,292.34,311.91,325.30,323.87,325.30,320.13,322.08,318.77,316.53,317.78,293.51,307.03,320.60,299.17,297.51,293.39,288.48,,,,,,,,,,292.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.10,324.26,329.02,325.88,323.07,325.35,324.04,320.39,,290.23,285.94,292.29,288.27,307.50,311.35,308.26,296.25,302.44,,,,,,,,,,,,,,,,331.81,333.59,329.83,323.56,329.49,297.89,317.54,,,,,,,,,,,,,,,,286.82,282.88,285.53,282.11,279.83,276.50,280.32,308.68,286.70,313.83,310.83,291.20,,,,,,,,,,,,,,,,,,,,,,
