dates,satname,nzd0063-0000,nzd0063-0001,nzd0063-0002,nzd0063-0003,nzd0063-0004,nzd0063-0008,nzd0063-0009,nzd0063-0010,nzd0063-0011,nzd0063-0012,nzd0063-0013,nzd0063-0014,nzd0063-0005,nzd0063-0006,nzd0063-0007
2025-03-02 22:11:40.284000,L8,354.23,367.89,374.77,365.73,351.07,335.26,333.41,351.63,359.14,343.93,358.29,351.05,348.00,341.22,338.44
2025-03-10 22:11:28.326000,L9,342.61,348.12,357.20,348.37,330.10,324.15,319.78,329.33,328.70,328.28,331.72,327.73,327.46,320.39,323.34
2025-03-10 22:11:52.276000,L9,342.64,348.13,357.21,348.38,330.07,324.13,319.75,329.31,328.66,328.26,331.76,327.62,327.49,320.39,323.37
2025-03-18 22:11:06.753000,L8,381.52,369.52,382.31,377.90,355.43,363.18,360.33,365.24,365.47,367.32,363.67,355.84,358.96,355.64,364.29
2025-03-26 22:11:41.456000,L9,339.02,342.41,358.19,346.46,321.72,318.71,311.63,326.02,325.77,316.54,316.99,318.59,318.48,313.59,313.78
2025-04-11 22:11:17.724000,L9,387.41,371.55,388.83,379.42,380.31,366.95,385.92,381.40,364.63,365.87,364.84,352.70,377.85,375.73,367.13
2025-04-11 22:11:41.675000,L9,387.67,371.96,389.42,379.48,380.40,367.61,386.33,381.45,364.79,366.10,365.01,352.88,377.87,375.85,367.27
2025-04-19 22:10:53.223000,L8,337.32,335.12,349.25,293.49,310.38,304.81,296.76,311.55,316.24,318.75,321.93,318.59,307.51,297.32,303.03
2025-04-19 22:11:17.173000,L8,335.04,334.11,347.91,291.87,309.52,303.79,295.33,311.17,315.98,318.56,321.75,318.80,305.93,296.52,302.23
2025-05-05 22:11:12.639000,L8,354.78,355.29,368.29,345.30,336.12,336.68,325.18,340.95,340.19,339.53,341.94,346.32,337.70,333.55,335.16
2025-05-13 22:10:58.639000,L9,344.48,347.01,357.54,340.90,328.72,328.79,317.47,332.65,330.20,331.12,333.76,330.65,332.04,326.50,328.30
2025-05-13 22:11:22.590000,L9,344.07,346.61,357.17,340.49,328.29,328.43,316.89,332.23,329.82,330.98,333.49,330.35,331.58,325.96,327.76
2025-05-21 22:10:52.095000,L8,349.05,359.12,367.74,349.02,338.75,337.63,328.47,341.47,338.39,339.74,344.24,341.40,340.29,333.81,335.77
2025-05-21 22:11:16.046000,L8,348.35,359.27,367.60,349.01,338.66,337.63,328.52,341.69,338.69,340.16,343.51,341.25,340.56,334.08,335.90
2025-05-29 22:10:51.794000,L9,329.31,324.85,338.40,315.46,315.50,314.56,291.89,,,,,,317.27,309.79,311.28
2025-05-29 22:11:15.744000,L9,328.68,323.80,338.20,314.61,315.39,314.35,291.06,,,,,,317.17,309.57,311.16
2025-06-06 22:10:54.888000,L8,344.60,342.33,356.81,336.04,329.48,327.34,316.81,325.15,325.35,326.54,328.64,325.98,328.30,322.17,326.98
2025-06-06 22:11:18.842000,L8,344.12,343.63,357.78,337.92,330.98,329.05,318.70,327.87,327.60,329.05,331.20,328.38,330.69,324.05,328.81
2025-06-22 22:11:07.771000,L8,351.73,358.26,369.82,346.92,342.92,342.25,331.10,343.01,339.76,341.60,344.85,341.98,340.14,339.61,340.73
2025-06-22 22:11:31.725000,L8,352.06,359.26,370.44,347.59,344.29,344.46,332.74,344.11,340.88,343.08,348.27,345.56,342.14,340.92,342.09
2025-06-30 22:11:07.788000,L9,354.11,361.66,372.34,347.52,339.10,337.94,339.00,350.50,348.59,356.52,361.83,359.62,337.32,337.58,337.18
2025-06-30 22:11:31.747000,L9,357.88,365.41,375.22,353.54,346.33,347.14,349.89,355.61,362.07,368.78,368.81,372.08,344.09,345.21,343.31
2025-07-16 22:11:13.006000,L9,323.52,357.53,367.89,348.67,321.49,318.58,328.59,336.30,332.03,343.80,,,317.01,316.82,318.21
2025-07-16 22:11:36.965000,L9,320.80,357.15,367.69,347.69,321.68,318.96,328.99,336.62,332.38,348.89,,,317.27,317.16,318.72
2025-08-01 22:11:18.967000,L9,346.43,348.24,359.81,340.75,329.41,329.78,326.09,334.89,332.50,332.59,335.87,330.01,330.63,327.85,329.02
2025-08-01 22:11:42.925000,L9,345.24,347.75,359.12,340.87,329.16,329.67,325.67,335.20,332.66,333.01,335.91,329.85,330.36,327.52,328.84
2025-08-09 22:11:25.572000,L8,355.02,353.99,368.55,343.55,340.82,339.02,335.90,342.22,338.76,341.11,354.46,345.80,341.40,338.06,338.09
2025-08-09 22:11:49.526000,L8,354.42,353.20,367.78,342.89,340.13,338.27,335.20,341.69,338.12,340.39,352.39,345.00,340.67,337.10,337.39
2025-08-17 22:11:30.718000,L9,,,,,,,,325.90,322.44,327.96,331.87,323.04,,,
2025-09-18 22:11:37.859000,L9,344.01,339.90,358.61,343.43,327.22,318.96,309.53,,,,,,324.22,323.86,322.73
2025-09-18 22:12:01.813000,L9,348.85,348.18,366.55,349.55,341.79,,,,,,,,332.85,333.84,336.42
2025-10-04 22:11:42.144000,L9,345.66,351.49,371.85,347.68,340.60,355.69,346.28,342.15,338.76,345.13,,,341.74,339.92,344.35
2025-10-04 22:12:06.102000,L9,345.63,352.03,371.82,348.11,340.83,355.77,346.40,342.64,339.07,345.62,,,342.14,340.60,345.07
2025-11-05 22:11:46.482000,L9,360.09,350.67,367.81,353.39,348.91,347.52,339.87,345.44,340.18,340.47,355.14,346.10,346.72,344.55,343.19
2025-11-05 22:12:10.440000,L9,360.13,351.02,367.85,353.57,348.97,347.63,340.10,345.96,340.15,340.60,354.76,346.14,346.80,344.65,343.35
2025-11-13 22:11:40.635000,L8,348.42,345.47,357.40,346.78,329.68,328.49,325.62,329.47,332.93,331.48,334.85,328.02,332.08,323.73,326.56
2025-11-13 22:12:04.594000,L8,348.62,345.75,357.61,347.00,329.85,328.90,326.09,329.84,333.30,331.87,335.13,328.67,332.61,324.15,326.86
