dates,satname,nzd0494-0000,nzd0494-0001,nzd0494-0002,nzd0494-0003,nzd0494-0004,nzd0494-0005,nzd0494-0006,nzd0494-0007,nzd0494-0008,nzd0494-0009,nzd0494-0010
2024-10-24 22:20:33.682000,L9,334.03,343.71,349.55,347.93,350.67,352.38,375.96,377.85,370.42,377.79,340.46
2024-10-24 22:20:57.649000,L9,295.36,170.22,,,,,,,,,
2024-11-02 22:14:41.503000,L9,374.94,342.06,346.31,308.28,326.83,304.80,216.03,321.86,313.39,309.19,516.15
2024-11-10 22:14:37.391000,L8,310.76,288.71,267.22,294.33,293.51,289.28,258.97,296.71,265.19,251.74,
2024-11-17 22:20:26.561000,L8,318.88,314.79,303.88,327.35,307.08,303.29,303.77,324.16,258.19,331.32,
2024-12-04 22:14:48.196000,L9,298.16,175.24,,,,,,,,,
2024-12-27 22:20:33.745000,L9,319.58,306.28,310.51,302.28,308.59,303.37,222.28,312.74,332.26,251.58,
2024-12-27 22:20:57.717000,L9,301.79,281.35,188.70,,,,,,,,
2025-01-05 22:14:42.782000,L9,309.64,289.83,294.03,294.96,294.33,296.29,294.74,301.94,303.06,282.73,
2025-01-21 22:14:48.959000,L9,319.39,297.26,301.34,300.19,298.98,298.56,295.33,301.46,308.05,293.01,
2025-02-21 22:20:19.105000,L8,307.66,296.25,299.61,298.54,297.89,300.06,297.18,305.39,311.31,297.99,
2025-03-09 22:20:38.333000,L8,298.67,274.89,169.39,,,,,,,,
2025-03-25 22:20:03.799000,L8,338.51,351.99,346.07,340.94,339.21,337.45,347.95,355.22,366.49,354.46,289.25
2025-04-03 22:14:16.015000,L8,312.03,193.95,163.72,,,,,,,,
2025-04-10 22:19:58.565000,L8,316.65,296.26,306.25,299.59,301.81,300.05,300.42,309.76,311.75,295.81,
2025-04-18 22:20:37.112000,L9,309.63,286.44,284.32,,,290.60,286.10,294.58,298.76,277.74,
2025-05-04 22:20:05.371000,L9,310.77,186.53,171.93,,,,,,,,
2025-05-04 22:20:29.330000,L9,313.42,287.42,294.08,,,,286.88,296.80,298.79,,
2025-05-12 22:19:47.477000,L8,352.39,296.28,310.72,302.26,305.92,304.96,302.20,224.21,256.65,213.76,262.88
2025-05-13 22:14:10.289000,L9,263.96,192.29,184.14,,,,,,,,
2025-05-20 22:19:54.234000,L9,321.49,296.08,310.47,307.71,307.67,302.97,226.74,308.29,312.66,300.70,
2025-06-06 22:14:06.580000,L8,303.57,241.46,184.62,,,,,,,,
2025-06-22 22:14:19.462000,L8,237.99,,,,,,,,,,
2025-06-29 22:20:08.809000,L8,177.32,189.56,200.92,,,,293.01,296.63,300.88,,
2025-06-30 22:14:19.484000,L9,178.61,171.44,188.30,,,,,,,,
2025-07-15 22:20:37.213000,L8,180.64,207.72,189.69,,,,,,,,
2025-07-23 22:20:15.252000,L9,222.86,194.26,188.17,,,,,,,,
2025-08-25 22:14:39.643000,L8,322.15,297.96,306.06,303.60,303.55,300.83,300.15,302.86,307.57,303.30,
2025-09-02 22:14:47.227000,L9,319.44,296.99,310.14,305.57,310.48,305.45,301.42,302.95,310.06,304.06,
2025-09-10 22:14:44.053000,L8,321.99,298.10,304.39,301.11,301.70,298.93,299.16,306.15,306.62,304.89,
2025-09-18 22:14:49.542000,L9,304.99,280.78,189.23,,,,,,,,
2025-10-11 22:20:45.483000,L9,326.33,300.29,312.62,304.21,177.31,306.45,338.99,311.61,315.94,305.07,
2025-10-11 22:21:09.442000,L9,325.50,300.01,312.04,304.54,306.89,306.17,302.00,312.33,317.69,303.14,
