dates,nzd0429-0000,nzd0429-0001,nzd0429-0002,nzd0429-0003,nzd0429-0004,nzd0429-0005,nzd0429-0006,nzd0429-0007,nzd0429-0008,nzd0429-0009,nzd0429-0010,nzd0429-0011,nzd0429-0012,nzd0429-0013,nzd0429-0014,nzd0429-0015,nzd0429-0016,nzd0429-0017,nzd0429-0018,nzd0429-0019,nzd0429-0020,nzd0429-0021,nzd0429-0022,nzd0429-0023,nzd0429-0024,nzd0429-0025,nzd0429-0026,nzd0429-0027,nzd0429-0028,nzd0429-0029,nzd0429-0030,nzd0429-0031,nzd0429-0032,nzd0429-0033,nzd0429-0034,nzd0429-0035,nzd0429-0036,nzd0429-0041,nzd0429-0042,nzd0429-0043,nzd0429-0044,nzd0429-0045,nzd0429-0046,nzd0429-0047,nzd0429-0048,nzd0429-0049,nzd0429-0050,nzd0429-0051,nzd0429-0052,nzd0429-0053,nzd0429-0037,nzd0429-0038,nzd0429-0039,nzd0429-0040,satname
2023-10-06 22:20:06+00:00,232.10250000000002,254.325,280.91999999999996,263.81,265.0725,273.23,308.332,308.88199999999995,318.53,315.49499999999995,324.28000000000003,287.3175,280.765,283.1175,281.57,255.95749999999998,248.47749999999996,264.4425,267.3975,268.25666666666666,274.1499999999999,273.91499999999996,263.19666666666666,264.2966666666667,266.50666666666666,264.34666666666664,254.71,262.52,262.4466666666667,259.855,277.635,273.7933333333333,264.6699999999999,265.238,261.6325,256.77500000000003,234.33,232.01250000000002,285.7566666666667,323.85,317.125,296.56000000000006,288.855,293.56999999999994,313.845,341.87800000000004,335.096,326.39,320.592,355.81,,,189.5275,206.68,L9
2023-10-30 22:20:12+00:00,240.54750000000004,254.11999999999998,277.4,261.0133333333333,264.50333333333333,274.305,315.78599999999994,308.2175,318.526,315.74,323.434,288.0125,281.2875,283.4975,283.1066666666666,259.77799999999996,253.82199999999997,266.245,269.20500000000004,269.23,276.78666666666663,274.2,257.26,259.11,262.25,263.94666666666666,256.19,262.32666666666665,264.59333333333336,261.0575,281.12,277.9099999999999,267.03999999999996,265.84799999999996,262.15999999999997,255.8925,232.7625,232.45000000000005,288.21999999999997,324.9025,317.04,297.71750000000003,292.2825,294.35,315.09000000000003,344.18333333333334,337.10200000000003,333.025,322.67600000000004,355.81,,,191.1525,207.0,L8
2023-11-23 22:20:17+00:00,239.61200000000002,256.51,277.515,263.9825,265.6775,275.57399999999996,313.93666666666667,308.964,325.8433333333333,324.338,331.385,288.0125,281.2875,282.606,281.8725,261.2966666666667,255.82666666666668,265.366,268.76000000000005,269.4,276.5825,274.07,264.59666666666664,263.41333333333336,267.30333333333334,266.69,263.69,264.905,267.3525,269.08750000000003,280.28,278.97999999999996,267.06499999999994,266.425,262.868,258.51000000000005,233.06199999999998,236.85200000000003,292.0575,324.28599999999994,316.352,298.778,294.948,296.37,315.09000000000003,347.092,345.17,336.742,332.88250000000005,355.81,,,193.81400000000002,208.37833333333333,L9
2023-12-09 22:20:14+00:00,243.68200000000002,262.3375,277.515,272.45000000000005,269.85,281.4375,321.69,314.048,330.15333333333336,338.77000000000004,340.14166666666665,288.0125,281.2875,282.606,282.14,271.97333333333336,269.635,261.16166666666663,268.535,269.21999999999997,276.47799999999995,274.21,277.7133333333333,274.33,277.0433333333333,276.075,277.77666666666664,271.26,276.18,275.3533333333334,280.28,278.97999999999996,266.83799999999997,266.8157142857143,263.4683333333333,260.1116666666667,234.37666666666667,237.86166666666668,295.41999999999996,324.28599999999994,323.585,298.778,294.948,296.37,315.09000000000003,347.092,345.17,338.8,332.88250000000005,355.81,328.17,,196.21666666666667,214.03333333333333,L9
2024-01-26 22:20:14+00:00,243.68200000000002,262.3375,277.515,272.45000000000005,269.85,281.8633333333333,326.82,313.375,330.928,338.77000000000004,337.392,286.8533333333333,281.73,282.595,282.14,271.97333333333336,269.635,261.16166666666663,268.535,269.21999999999997,276.47799999999995,274.21,277.7133333333333,274.33,277.0433333333333,276.075,277.77666666666664,271.26,276.18,275.3533333333334,280.28,280.7633333333333,266.29249999999996,266.5733333333333,263.4683333333333,263.12,237.39285714285714,237.86166666666668,295.41999999999996,324.28599999999994,324.0816666666667,297.3575,292.40500000000003,305.538,323.5625,347.938,348.03999999999996,341.53,338.64000000000004,355.81,328.17,,196.21666666666667,215.35285714285715,L9
2024-02-19 22:20:03+00:00,244.3716666666667,262.12399999999997,277.06,272.045,270.27,281.875,321.262,312.802,328.87666666666667,338.77000000000004,336.06666666666666,285.9475,281.1875,281.66,282.2083333333333,271.6985714285714,269.7628571428571,261.5442857142857,268.13428571428574,269.03000000000003,275.9,274.09749999999997,276.1925,274.2475,276.46,275.594,277.0525,271.13800000000003,275.1225,274.59250000000003,279.3625,279.03499999999997,265.20799999999997,266.4442857142857,263.48571428571427,262.8025,239.15375,237.95714285714286,296.99833333333333,323.67333333333335,322.5185714285714,297.906,294.236,304.635,323.438,346.875,348.98799999999994,340.1928571428571,339.32750000000004,355.81,328.17,,196.1657142857143,215.10375000000002,L8
2024-02-27 22:20:07+00:00,244.03,261.92333333333335,276.6725,271.682,269.93199999999996,281.166,317.14166666666665,311.526,327.665,343.33500000000004,338.076,284.57,281.17333333333335,280.7825,282.39833333333337,271.0757142857143,270.3871428571428,261.0366666666667,267.84666666666664,268.786,276.29999999999995,274.09749999999997,276.086,274.036,276.216,275.37,276.75,270.875,274.616,274.158,278.488,278.12,264.52,266.11857142857144,263.4428571428571,264.31625,239.46625,239.16428571428574,299.035,324.41833333333335,323.3557142857143,298.31800000000004,295.338,305.1933333333333,325.36,349.7683333333334,351.338,342.89333333333326,339.79800000000006,351.91,328.17,,197.28857142857143,214.70375,L9
2024-03-29 22:25:46+00:00,244.8271428571429,262.04999999999995,276.6725,271.5625,269.61249999999995,280.62749999999994,320.82,311.08500000000004,328.916,356.0925,340.85249999999996,284.66499999999996,280.805,280.36666666666673,281.816,271.0416666666667,270.405,260.148,267.216,269.9325,276.13749999999993,274.0633333333333,276.005,273.17,275.935,274.99,276.75,271.38599999999997,275.3325,273.64250000000004,278.26,278.71999999999997,264.532,266.1933333333333,263.78666666666663,266.9575,242.11,241.09833333333333,303.73400000000004,326.41600000000005,326.6816666666667,299.4275,299.1,307.45199999999994,328.0875,349.70799999999997,352.9875,342.41999999999996,340.55000000000007,,328.17,,198.505,215.1457142857143,L8
2024-04-07 22:19:35+00:00,245.42285714285714,264.50666666666666,277.495,271.9925,271.9975,280.554,307.10600000000005,311.392,327.29833333333335,348.96,335.352,284.58,280.5266666666667,279.5525,281.66833333333335,270.748,262.01166666666666,258.79499999999996,267.582,269.418,275.89,273.24,276.23199999999997,273.252,276.02200000000005,274.97,276.335,272.30499999999995,275.18399999999997,273.336,277.78599999999994,277.89399999999995,264.53,266.90333333333336,264.2516666666666,267.90375,242.52375,245.01666666666665,302.4316666666667,320.734,324.35714285714283,299.11199999999997,297.82,306.14666666666665,323.938,350.446,353.94,343.6766666666667,339.80800000000005,,328.17,,199.93499999999997,216.02714285714288,L8
2024-05-01 22:19:35+00:00,241.45666666666668,263.2283333333333,270.582,269.758,271.9,280.92199999999997,303.58000000000004,312.785,327.97999999999996,349.344,336.87600000000003,286.97,279.83666666666664,278.0725,281.20666666666665,269.67,252.58166666666668,255.27666666666664,266.53,268.146,273.93,273.24,276.23199999999997,273.252,276.02200000000005,274.84800000000007,276.2,271.68999999999994,273.68999999999994,272.6,276.288,276.79999999999995,264.5316666666667,267.32666666666665,265.28,267.9475,241.80875,245.53199999999998,302.812,320.1925,326.7633333333333,299.065,298.2925,308.328,321.84399999999994,349.696,355.83000000000004,345.96999999999997,342.49800000000005,,328.17,350.52,200.53799999999998,216.35500000000002,L9
2024-05-09 22:19:15+00:00,241.45666666666668,263.2283333333333,270.582,269.758,271.9,281.0733333333333,303.09333333333336,318.96571428571434,330.0442857142857,351.2133333333333,340.84000000000003,286.72,279.9275,279.178,281.16857142857145,270.226,251.51857142857142,255.27666666666664,266.53,268.146,273.93,273.24,276.23199999999997,273.252,276.02200000000005,274.84800000000007,276.2,271.68999999999994,273.68999999999994,272.6,276.288,276.79999999999995,264.5316666666667,267.4428571428572,266.1985714285714,267.8022222222222,243.29555555555555,245.53199999999998,302.812,320.1925,324.35857142857145,299.118,295.78200000000004,308.328,316.76,349.696,353.496,347.3171428571428,340.80833333333334,,328.17,350.52,200.53799999999998,216.35500000000002,L8
2024-05-25 22:19:02+00:00,242.57399999999998,262.65999999999997,268.81999999999994,268.97499999999997,272.575,281.158,296.90500000000003,315.93142857142857,320.09285714285716,340.9683333333333,334.78000000000003,286.72,279.9275,279.21250000000003,281.66833333333335,270.56,249.12999999999997,251.98999999999995,266.38,267.70500000000004,273.41999999999996,273.0066666666667,275.47249999999997,273.56,263.916,262.90999999999997,262.11,261.552,261.5475,266.77,271.81600000000003,269.482,260.06166666666667,263.16142857142853,262.64285714285717,263.56444444444446,239.13666666666666,243.29999999999998,302.6225,319.65000000000003,326.1516666666667,298.1425,293.325,309.8025,305.4157142857143,343.965,353.496,346.60166666666663,340.80833333333334,,328.17,350.52,199.55749999999998,216.57200000000003,L8
2024-06-10 22:19:04+00:00,242.505,262.65999999999997,268.81999999999994,268.97499999999997,272.575,281.158,293.13428571428574,312.15999999999997,316.53000000000003,328.795,331.76500000000004,286.72,279.9275,279.21250000000003,281.36,270.5166666666667,244.84399999999997,263.84,265.865,267.44,272.53999999999996,272.26500000000004,274.81,273.59,254.57000000000002,251.78400000000002,250.994,251.154,255.696,263.4166666666667,269.6066666666667,266.42,256.29833333333335,262.16166666666663,262.005,262.995,238.91,243.42999999999998,300.54,319.65000000000003,319.4320000000001,298.1425,293.325,309.8025,297.1875,340.51142857142855,353.496,346.104,340.80833333333334,,,350.52,196.66666666666666,216.65750000000003,L8
2024-06-26 22:19:16+00:00,242.505,262.65999999999997,268.81999999999994,268.97499999999997,272.575,281.158,290.65125,309.245,314.10249999999996,324.0385714285714,331.76500000000004,286.72,279.9275,279.21250000000003,281.36,270.5166666666667,244.84399999999997,263.84,265.865,267.44,272.53999999999996,272.26500000000004,274.81,273.59,249.45166666666668,245.15,245.085,246.59,250.93666666666664,260.44714285714286,267.64,263.36857142857144,254.6757142857143,259.41285714285715,259.00857142857143,259.15666666666664,238.91,243.42999999999998,300.54,319.65000000000003,319.4320000000001,298.1425,293.325,309.8025,297.1875,337.85625,343.4766666666667,346.104,340.80833333333334,,,350.52,196.66666666666666,216.65750000000003,L8
2024-07-04 22:19:15+00:00,242.505,262.65999999999997,268.81999999999994,268.97499999999997,272.575,281.158,290.65125,309.245,314.10249999999996,324.0385714285714,331.76500000000004,286.72,279.9275,279.21250000000003,281.36,270.5166666666667,244.84399999999997,263.84,265.865,267.44,272.53999999999996,272.26500000000004,274.81,273.59,249.45166666666668,245.15,236.92285714285714,241.98857142857145,246.2942857142857,258.255,265.425,260.00375,252.93375,256.78875,255.8875,256.148,238.91,243.42999999999998,300.54,319.65000000000003,319.4320000000001,298.1425,293.325,309.8025,297.1875,335.7233333333333,343.4766666666667,346.104,340.80833333333334,,,350.52,196.66666666666666,216.65750000000003,L9
2024-07-20 22:19:26+00:00,242.505,262.65999999999997,268.81999999999994,268.97499999999997,272.575,281.158,290.65125,309.245,314.10249999999996,324.0385714285714,331.76500000000004,286.72,279.9275,279.21250000000003,281.36,270.5166666666667,244.84399999999997,263.84,265.865,267.44,272.53999999999996,272.26500000000004,274.81,273.59,249.45166666666668,245.15,230.60500000000002,237.78625,242.02374999999998,255.5388888888889,263.30444444444447,256.8277777777778,251.01666666666668,253.23333333333332,252.3211111111111,252.38454545454545,238.91,243.42999999999998,300.54,319.65000000000003,319.4320000000001,298.1425,293.325,309.8025,297.1875,333.885,335.9414285714286,346.104,340.80833333333334,,,350.52,196.66666666666666,216.65750000000003,L9
2024-08-13 22:19:38+00:00,242.505,262.65999999999997,268.81999999999994,268.97499999999997,272.575,281.158,290.65125,309.245,314.10249999999996,324.0385714285714,331.76500000000004,286.72,279.9275,279.21250000000003,281.36,270.5166666666667,244.84399999999997,263.84,265.865,267.44,272.53999999999996,272.26500000000004,274.81,273.59,249.45166666666668,245.15,226.11,235.46888888888887,239.46777777777777,253.551,262.056,255.044,249.45300000000003,250.86499999999995,247.93599999999998,249.506,236.54142857142855,243.42999999999998,300.54,319.65000000000003,311.08500000000004,298.1425,293.325,299.0,284.36625,330.968,328.14428571428573,349.09999999999997,341.088,,,350.52,196.66666666666666,214.45333333333338,L8
2024-11-17 22:20:02+00:00,242.22,254.05,276.8,261.44,275.46,281.75,280.18,296.075,304.0125,304.68,323.5,286.77,280.99,280.02,281.19,271.8,269.99,264.96,267.39,269.91,277.91,273.66,279.42,273.28,237.0475,231.29250000000002,212.7242857142857,224.97285714285712,231.00142857142856,246.03571428571428,256.87,247.83142857142852,244.33714285714288,241.64333333333332,236.43166666666662,233.38400000000001,212.265,268.68,308.23,323.68,316.23,307.92,306.01,304.19,260.89,322.22428571428566,301.5025,326.66,340.56,,,,208.29,218.89,L8
2024-12-27 22:20:09+00:00,239.68000000000006,254.25999999999993,277.53,266.58500000000004,273.25,283.28999999999996,305.98,315.88,322.24,322.975,321.21500000000003,286.325,281.23,279.51,282.22,271.755,270.95500000000004,265.40999999999997,267.9,270.07500000000005,277.40999999999997,274.55,279.04,274.905,277.165,276.43500000000006,224.298,237.292,241.488,252.202,261.32800000000003,254.04399999999995,249.46999999999997,247.676,241.52599999999998,240.70749999999998,225.255,262.535,305.985,324.53499999999997,315.425,305.77,303.53999999999996,303.235,295.8966666666667,328.62,309.385,327.98,342.185,,,,209.415,218.685,L9
2025-01-04 22:20:02+00:00,236.9566666666667,254.51999999999998,276.1033333333333,270.21,273.6166666666667,282.45666666666665,304.98,315.09666666666664,321.02666666666664,321.85,319.85999999999996,286.05,280.99333333333334,281.18,281.87666666666667,272.0133333333333,269.91333333333336,266.39333333333326,267.31,270.75666666666666,276.96999999999997,275.2166666666667,279.1266666666667,274.9866666666666,276.65333333333336,276.32,233.38500000000002,243.01999999999998,247.25,254.525,264.18,261.80999999999995,254.11800000000002,254.0,248.118,249.6425,226.24666666666667,261.6933333333333,304.58,324.49666666666667,314.93666666666667,305.02,302.0833333333333,302.94,302.1875,332.424,309.385,327.98,342.185,,,,209.43999999999997,218.40333333333334,L8
2025-01-20 22:20:01+00:00,235.68750000000003,254.1375,266.9825,271.97249999999997,273.43,281.8275,303.4225,313.88,320.0725,320.74,318.1625,284.1225,279.8025,280.03499999999997,280.2525,270.4625,268.4925,264.72499999999997,266.2475,270.09000000000003,275.205,274.575,277.3575,274.16249999999997,275.485,275.2825,255.4325,258.605,262.5925,263.93,271.4425,270.01599999999996,259.62199999999996,262.41400000000004,256.668,262.04,226.285,258.39,303.175,323.40999999999997,313.8575,302.96500000000003,299.8,302.53,305.526,336.428,317.2325,324.1466666666667,337.57,,,297.86,208.76999999999998,217.39749999999998,L8
2025-02-13 22:20:10+00:00,234.58800000000002,253.56,260.902,270.654,275.03000000000003,281.83000000000004,303.796,313.84000000000003,320.04200000000003,320.44,318.502,284.14,279.576,280.062,279.456,269.884,267.372,264.06,265.75,270.062,274.31399999999996,274.346,277.47200000000004,273.62399999999997,275.576,275.074,277.435,273.97999999999996,277.1925,273.0675,277.755,277.01,265.11400000000003,270.518,268.35999999999996,262.132,226.10999999999999,257.31399999999996,302.464,323.56,313.996,303.27200000000005,298.956,302.62600000000003,320.504,340.87800000000004,324.815,322.4175,334.975,356.79,,293.31,208.71599999999998,216.87599999999998,L9
2025-02-21 22:19:55+00:00,234.56333333333336,253.55499999999998,257.03000000000003,270.8533333333333,274.5083333333333,281.655,303.04333333333335,313.6016666666667,319.945,320.455,318.35999999999996,284.09666666666664,279.67333333333335,280.41333333333336,279.59,269.7816666666667,267.5183333333334,263.9316666666667,265.9866666666667,269.97499999999997,274.2316666666666,274.3616666666667,277.01,274.2833333333333,275.31333333333333,275.115,277.39,274.176,276.584,272.848,277.386,276.3616666666666,264.36,269.97166666666664,267.89,260.75666666666666,225.78666666666666,255.01166666666666,301.1166666666667,322.83,313.04833333333335,302.5783333333333,296.99833333333333,301.71666666666664,320.3066666666667,344.80833333333334,327.824,328.67400000000004,337.33000000000004,356.79,,293.31,207.915,216.18999999999997,L8
2025-03-25 22:19:39+00:00,232.08857142857144,250.53857142857143,251.24285714285716,266.26714285714286,271.3542857142857,277.6271428571428,299.10857142857145,310.55571428571426,317.19428571428574,317.82142857142856,314.05571428571426,284.09666666666664,279.67333333333335,275.4971428571429,279.59,259.2885714285714,255.47857142857143,251.56571428571428,253.45428571428573,269.97499999999997,274.2316666666666,274.3616666666667,271.54285714285714,269.8985714285714,270.1557142857143,275.115,277.39,269.8933333333333,272.32,269.8333333333333,274.54,273.66714285714284,260.62714285714287,266.63,264.9271428571428,257.1657142857143,221.6157142857143,248.62428571428572,294.8957142857143,322.83,313.04833333333335,302.5783333333333,282.98571428571427,301.71666666666664,320.3066666666667,344.80833333333334,327.824,324.26,331.785,346.8,,293.31,207.915,212.53857142857143,L8
2025-04-10 22:19:34+00:00,232.82375000000002,250.80499999999998,251.24285714285716,266.09375,272.4175,278.0475,299.68125,311.28375,317.50874999999996,318.5525,315.05,284.15714285714284,279.74,275.74625000000003,278.4442857142857,254.57125,250.73875,245.60999999999999,247.7575,268.6385714285714,273.1171428571428,273.4785714285714,272.0875,270.08875,270.89,275.0557142857143,277.54833333333335,270.6242857142857,272.7942857142857,270.2542857142857,275.08714285714285,274.11,261.135,267.13124999999997,265.17125,257.37875,221.66125,247.31625,295.07,321.9585714285714,311.8442857142857,300.8357142857143,274.42625,300.34999999999997,318.4271428571428,344.94571428571425,332.7916666666667,326.42857142857144,331.6714285714285,346.8,,293.31,207.52714285714288,212.6975,L8
