dates,satname,nzd0541-0000,nzd0541-0001,nzd0541-0002,nzd0541-0003,nzd0541-0004,nzd0541-0005,nzd0541-0006,nzd0541-0007,nzd0541-0008,nzd0541-0009,nzd0541-0010,nzd0541-0011,nzd0541-0012,nzd0541-0013,nzd0541-0014,nzd0541-0015,nzd0541-0016,nzd0541-0017,nzd0541-0018,nzd0541-0019,nzd0541-0020,nzd0541-0021,nzd0541-0022,nzd0541-0023,nzd0541-0024,nzd0541-0025,nzd0541-0026,nzd0541-0027,nzd0541-0028,nzd0541-0029,nzd0541-0030,nzd0541-0031,nzd0541-0034,nzd0541-0032,nzd0541-0033
2025-04-10 22:20:22.528000,L8,348.42,359.12,358.60,360.83,361.09,359.91,357.72,360.86,358.58,357.53,358.53,359.15,354.95,353.63,352.21,347.74,347.63,349.38,350.73,348.11,338.46,331.98,328.13,329.11,324.29,327.82,323.04,322.21,319.65,313.46,299.37,304.04,311.59,309.76,309.26
2025-05-04 22:20:29.330000,L9,,,,,,,,,,,,,316.09,317.11,312.10,304.00,289.23,298.32,306.10,305.29,289.25,293.88,297.44,310.19,313.57,306.33,294.59,291.02,290.96,252.60,,,,,
2025-05-13 22:14:10.289000,L9,,,,,,,,,290.73,323.42,326.45,330.53,330.15,327.25,327.62,327.56,330.30,331.50,331.14,329.44,316.78,308.40,311.50,307.20,306.75,299.27,,,,,,,,,
2025-05-29 22:14:27.444000,L9,285.44,311.34,304.83,313.16,317.26,,,,,,,,297.14,313.74,311.08,302.62,304.29,313.68,315.30,315.46,300.73,302.47,299.01,307.34,304.65,305.86,297.88,295.39,297.10,271.77,248.98,,,,
2025-06-22 22:14:43.425000,L8,,,,,,,,,,,,,,,,,,,,,385.14,374.90,372.99,369.99,360.21,374.79,381.98,363.60,,,,,,,
2025-06-30 22:14:43.451000,L9,277.86,317.93,309.77,310.38,326.84,,,,,,,,,,,,,,,,,277.29,288.84,302.81,303.24,288.33,284.52,251.09,,,,,,,
2025-07-23 22:20:39.223000,L9,290.70,318.56,311.09,320.04,333.16,325.94,337.92,308.22,,,,,326.65,326.55,321.11,313.29,301.86,322.11,317.42,310.29,301.44,310.34,308.38,317.26,317.29,306.40,291.71,267.64,275.48,254.16,,,,,
2025-08-25 22:14:39.643000,L8,352.40,361.64,361.59,362.06,365.10,361.16,360.54,361.59,357.94,357.29,359.30,361.34,354.94,353.34,354.66,349.53,350.90,355.50,353.68,349.47,347.63,334.11,332.53,331.25,327.14,329.47,326.46,322.72,323.41,317.94,303.12,313.71,319.72,316.72,322.67
2025-08-25 22:15:03.602000,L8,351.65,361.17,361.31,361.68,364.78,360.95,360.36,361.33,357.81,357.12,358.91,361.19,355.05,353.36,354.77,349.57,350.72,355.20,353.31,349.55,347.68,334.04,332.32,331.14,326.97,329.58,326.42,322.71,323.26,317.93,302.89,313.73,319.48,316.52,322.50
2025-09-02 22:14:47.227000,L9,300.91,316.02,313.08,300.25,333.66,335.16,336.66,310.46,323.50,326.63,330.11,326.35,328.22,328.20,324.21,322.36,321.79,326.48,329.47,326.55,314.66,315.92,314.01,317.36,313.79,309.39,302.40,290.24,296.94,288.20,275.25,265.96,,,
2025-09-18 22:14:49.542000,L9,311.35,322.18,319.00,328.26,342.08,339.81,337.89,331.52,331.54,332.24,337.35,332.14,332.69,332.75,328.91,325.89,326.24,332.96,335.10,331.73,325.54,321.24,318.95,318.69,315.40,312.27,309.40,305.45,302.12,291.15,280.77,283.82,,280.65,
2025-10-11 22:21:09.442000,L9,350.00,359.55,360.15,362.84,362.97,366.12,362.83,378.04,363.43,375.57,379.86,380.02,373.55,364.39,368.22,362.23,367.21,367.78,369.26,366.87,351.11,336.88,344.92,338.74,328.48,335.48,329.86,337.42,346.95,320.60,319.48,322.42,323.45,327.38,331.70
2025-11-13 22:14:52.318000,L8,345.74,352.94,353.87,356.46,359.62,357.78,357.65,361.07,359.57,361.04,364.86,364.80,361.06,359.17,355.37,353.32,352.85,357.54,359.06,354.19,347.02,336.17,335.49,334.51,329.32,335.78,333.07,334.21,327.53,318.35,302.83,307.91,306.37,307.09,308.92
2025-11-13 22:15:16.286000,L8,344.64,351.88,352.84,355.26,358.63,356.60,356.82,360.18,359.02,359.61,364.63,364.26,360.79,358.48,355.08,353.21,352.57,357.39,358.64,353.87,346.72,335.86,335.42,334.08,329.01,335.89,332.72,334.12,327.17,317.98,302.18,307.44,305.58,306.37,308.52
