dates,nzd0541-0000,nzd0541-0001,nzd0541-0002,nzd0541-0003,nzd0541-0004,nzd0541-0005,nzd0541-0006,nzd0541-0007,nzd0541-0008,nzd0541-0009,nzd0541-0010,nzd0541-0011,nzd0541-0012,nzd0541-0013,nzd0541-0014,nzd0541-0015,nzd0541-0016,nzd0541-0017,nzd0541-0018,nzd0541-0019,nzd0541-0020,nzd0541-0021,nzd0541-0022,nzd0541-0023,nzd0541-0024,nzd0541-0025,nzd0541-0026,nzd0541-0027,nzd0541-0028,nzd0541-0029,nzd0541-0030,nzd0541-0031,nzd0541-0032,nzd0541-0033,nzd0541-0034,satname
2020-10-14 22:15:20.775,332.85857142857145,338.87,339.56375,347.15142857142854,351.8885714285715,346.54857142857145,349.51,320.65833333333336,287.01,350.805,335.712,329.81,342.57444444444445,344.61125000000004,340.8875,329.94,340.84499999999997,344.7733333333333,348.19,333.8777777777778,342.92125,330.13,323.92384615384617,335.352,334.79699999999997,328.96,320.482,315.1041666666667,316.51363636363635,294.8988888888889,298.47727272727275,286.31100000000004,272.1,286.1263636363637,313.9475,L8
2021-02-19 22:14:39.648,353.008,363.702,363.20200000000006,365.992,366.988,364.196,363.804,363.77,334.3925,361.268,359.8866666666667,349.0025,355.3966666666667,352.1266666666667,356.27799999999996,354.594,360.038,364.894,360.802,353.0233333333333,350.7833333333333,344.13000000000005,342.71166666666664,342.71333333333337,341.635,339.37833333333333,335.18333333333334,336.67333333333335,333.75,306.8075,313.585,317.30333333333334,319.99333333333334,326.8966666666667,327.4583333333333,L8
2021-02-19 22:15:03.615,352.09833333333336,362.77833333333336,362.3866666666667,365.3766666666667,366.1366666666667,363.24500000000006,362.8666666666666,362.7,338.756,360.1166666666666,359.99571428571426,351.72200000000004,356.0671428571428,352.8542857142857,355.98333333333335,353.91499999999996,358.8183333333333,363.83666666666664,360.7866666666667,353.32142857142856,351.08714285714285,344.14285714285717,342.78285714285715,342.50428571428574,341.18857142857144,339.4757142857143,335.4485714285714,337.0014285714286,333.78999999999996,310.912,313.13571428571424,316.3,319.00857142857143,325.48999999999995,325.74857142857144,L8
2021-03-30 22:20:34.287,349.25000000000006,360.28200000000004,361.8,363.786,365.424,361.562,362.018,363.968,360.98999999999995,360.134,365.45199999999994,365.26599999999996,361.82599999999996,358.10200000000003,355.37199999999996,353.308,356.19,362.552,361.856,356.95799999999997,354.70599999999996,344.87800000000004,344.512,342.57599999999996,341.618,343.09,338.77599999999995,341.816,336.508,328.722,311.582,313.92,314.646,319.812,318.07399999999996,L8
2021-05-17 22:20:24.395,348.0150000000001,360.4166666666667,361.68666666666667,364.56666666666666,365.20666666666665,361.5133333333333,362.0566666666666,363.51000000000005,360.59666666666664,358.9333333333334,363.9733333333333,359.0775,355.88,353.385,348.855,346.055,348.1275,362.03,363.3533333333333,357.47666666666663,349.575,340.4575,339.6575,339.3275,337.93999999999994,337.4325,332.3325,336.16,331.41249999999997,323.6825,306.0475,312.7033333333333,314.2766666666667,319.34999999999997,318.01666666666665,L8
2021-05-26 22:14:18.793,348.0150000000001,360.4166666666667,361.68666666666667,364.56666666666666,365.20666666666665,361.5133333333333,362.0566666666666,363.51000000000005,360.59666666666664,358.9333333333334,363.9733333333333,359.0775,355.88,353.385,348.855,346.055,348.1275,362.03,363.3533333333333,357.47666666666663,349.575,340.4575,339.6575,331.89,331.64199999999994,337.4325,332.3325,336.16,331.41249999999997,323.6825,306.0475,312.7033333333333,314.2766666666667,319.34999999999997,318.01666666666665,L8
2021-06-11 22:14:25.766,348.0150000000001,360.4166666666667,361.68666666666667,364.56666666666666,365.20666666666665,361.5133333333333,362.0566666666666,363.51000000000005,360.59666666666664,358.9333333333334,363.9733333333333,359.0775,355.88,353.385,348.855,346.055,348.1275,362.03,363.3533333333333,357.47666666666663,339.318,330.55,331.77799999999996,327.995,328.75499999999994,327.252,332.3325,336.16,331.41249999999997,323.6825,306.0475,312.7033333333333,314.2766666666667,319.34999999999997,318.01666666666665,L8
2021-06-11 22:14:49.734,348.0150000000001,362.0275,363.41499999999996,365.285,366.9625,363.08250000000004,363.635,364.65000000000003,360.75,358.07250000000005,362.1175,359.134,355.838,352.474,347.40200000000004,345.266,347.088,359.2975,362.0825,356.53249999999997,340.505,332.935,333.24666666666667,330.0514285714286,330.9871428571428,329.13666666666666,332.2,336.28000000000003,332.03,324.524,306.966,314.19,315.1,319.1,318.09000000000003,L8
2021-06-18 22:20:38.709,348.0150000000001,362.0275,363.41499999999996,365.285,366.9625,363.08250000000004,358.312,364.65000000000003,360.75,352.136,362.1175,355.71000000000004,355.838,352.474,344.71166666666664,342.935,344.25499999999994,359.2975,362.0825,356.53249999999997,339.1114285714285,333.07428571428574,332.50857142857143,330.41625,331.43125,328.34714285714284,327.95166666666665,329.91833333333335,328.41333333333336,320.985,304.72499999999997,314.19,315.1,319.1,318.09000000000003,L8
2021-08-05 22:20:52.997,351.51000000000005,363.6,364.438,367.11,368.21,364.778,360.03,365.538,361.034,353.48,362.022,356.8557142857143,356.5116666666666,353.14000000000004,345.61428571428576,343.6057142857143,345.3014285714286,358.91999999999996,361.748,356.876,340.82875,334.67625,334.09,332.2988888888889,333.25,329.84625,328.8514285714286,330.45285714285717,329.0857142857143,322.0585714285714,305.9985714285714,315.62399999999997,316.77200000000005,319.584,318.718,L8
2021-08-14 22:14:45.391,351.51000000000005,363.6,364.438,367.11,368.21,364.778,360.03,365.538,361.034,353.48,362.022,356.8557142857143,351.38571428571424,350.39,343.22375,340.8875,342.53999999999996,354.795,356.945,350.4216666666666,338.96,334.0866666666667,333.05111111111114,331.985,332.582,326.1933333333333,328.8514285714286,330.45285714285717,329.0857142857143,322.0585714285714,303.21,315.62399999999997,316.77200000000005,319.584,318.718,L8
2021-08-14 22:15:09.363,352.71750000000003,363.53666666666663,364.45,366.93,368.10999999999996,364.19000000000005,360.09714285714284,364.85999999999996,360.15333333333336,353.2514285714286,360.905,356.64875,351.35625,350.16375,343.34,341.0022222222222,342.6488888888889,354.38428571428574,356.78999999999996,350.41285714285715,339.572,334.96,333.742,332.85818181818183,333.45363636363635,327.134,329.3325,330.44625,328.68625,322.02,303.8155555555556,314.875,316.16,318.94,317.975,L8
2021-08-30 22:14:49.951,356.24333333333334,364.466,366.308,368.302,369.908,366.406,360.8866666666666,366.712,360.97799999999995,352.65833333333336,360.522,354.82,348.87428571428575,348.0157142857143,340.765,338.66875000000005,340.69,352.84999999999997,355.66333333333336,349.22166666666664,337.3588888888889,333.79111111111115,332.4866666666667,332.045,332.933,325.3622222222223,327.64285714285717,328.04857142857145,327.10571428571427,320.5385714285714,302.70000000000005,316.18600000000004,316.84000000000003,319.328,317.872,L8
2021-09-22 22:21:05.391,356.24333333333334,363.58500000000004,365.16333333333336,367.1933333333333,368.9766666666667,365.25499999999994,360.7042857142857,365.91,360.14166666666665,353.22285714285715,360.5933333333333,355.5625,349.745,348.55,341.5444444444444,339.3077777777778,341.58888888888885,353.1771428571429,355.84857142857146,349.7271428571429,338.356,334.76200000000006,333.534,332.9627272727273,333.6209090909091,326.835,328.51625,328.65125,327.59749999999997,320.67375000000004,303.31222222222226,315.31166666666667,316.27833333333336,318.835,316.50333333333333,L8
2021-11-02 22:15:01.893,355.145,363.41833333333335,364.62166666666667,366.785,368.7166666666667,364.9083333333333,360.11857142857144,365.47499999999997,359.57500000000005,353.1485714285714,360.8383333333333,355.60875,349.6825,348.475,341.7255555555555,339.60333333333335,341.89,353.27285714285716,355.8314285714286,349.89285714285717,337.877,334.847,333.731,333.0890909090909,333.5963636363636,326.806,328.28000000000003,328.5,327.63875,320.26,303.29999999999995,315.3233333333333,316.435,318.15000000000003,315.41833333333335,L8
2021-11-02 22:15:25.865,354.96799999999996,363.51142857142855,364.8885714285714,366.9042857142857,369.1028571428572,365.2342857142857,361.0025,366.0128571428572,360.7357142857143,354.93125,362.6671428571429,357.6766666666667,351.87,350.37333333333333,344.078,341.91700000000003,344.018,355.365,357.71625,351.65500000000003,339.81363636363636,336.31363636363636,335.4418181818182,334.4916666666667,334.71750000000003,328.6809090909091,330.0288888888889,330.51222222222225,329.49111111111114,321.75,304.71500000000003,316.0628571428571,316.8728571428572,318.6471428571429,315.67,L8
2021-11-18 22:14:56.496,354.96799999999996,363.00374999999997,364.34625,366.1525,368.50875,364.375,360.77444444444444,365.29,360.3325,355.3533333333333,362.775,360.57222222222225,354.85555555555555,353.06666666666666,347.276,344.79699999999997,346.59499999999997,355.96000000000004,358.1677777777778,352.6122222222223,342.0245454545455,338.0309090909091,337.36181818181814,335.42333333333335,335.7041666666667,330.67454545454547,332.94444444444446,333.0233333333333,331.8888888888889,323.8977777777778,306.92199999999997,315.44625,316.1725,318.0025,314.49875,L8
2021-11-18 22:15:20.463,354.96799999999996,362.56333333333333,363.8777777777778,365.5155555555555,367.99444444444447,363.6411111111111,360.55499999999995,364.6355555555556,359.98,355.608,362.8266666666666,360.894,355.43600000000004,353.505,348.0672727272727,345.4481818181818,347.2,356.369,358.481,353.34000000000003,342.8933333333334,338.57166666666666,337.92333333333335,335.7976923076923,335.89384615384614,331.74583333333334,333.419,333.772,332.26099999999997,323.838,307.1281818181818,314.9555555555555,315.6177777777778,317.4777777777778,313.5633333333333,L8
2021-12-12 22:14:55.412,354.5183333333334,362.0788888888889,363.1922222222222,365.2077777777778,367.3288888888889,363.10777777777776,360.059,364.2522222222222,360.11,356.35900000000004,364.3855555555556,361.72799999999995,356.628,355.38800000000003,350.3863636363636,347.4127272727273,348.5072727272727,358.316,359.536,354.937,348.6736363636364,343.9018181818182,343.2590909090909,342.1645454545455,341.14090909090913,337.26,335.329,335.49899999999997,333.767,324.113,307.20272727272726,314.51444444444445,315.27555555555557,317.31111111111113,312.5488888888889,L9
2021-12-19 22:21:04.274,353.6014285714286,361.476,362.803,364.735,366.88700000000006,362.587,362.23699999999997,364.01099999999997,359.831,359.481,364.39700000000005,364.89099999999996,357.60181818181815,356.22,353.0127272727273,349.69545454545454,350.8736363636363,358.72818181818184,360.2663636363636,355.5890909090909,351.09272727272725,344.9645454545455,344.72818181818184,342.96636363636367,341.65818181818184,339.19545454545454,338.476,339.938,336.37399999999997,326.32000000000005,308.59,314.14099999999996,314.931,317.035,312.098,L9
2021-12-20 22:14:55.954,353.6014285714286,359.35909090909087,360.75363636363636,362.0854545454545,364.8518181818182,360.1645454545455,360.26454545454544,364.01099999999997,358.0081818181818,357.90727272727275,362.4654545454545,363.11,357.60181818181815,355.46166666666664,350.97583333333336,348.7391666666667,349.8999999999999,356.4158333333333,359.35083333333336,355.5890909090909,351.09272727272725,344.9645454545455,344.72818181818184,342.96636363636367,341.65818181818184,339.19545454545454,338.476,339.938,336.37399999999997,324.50454545454545,307.3441666666667,311.74636363636364,312.3954545454545,315.58181818181816,312.098,L8
2021-12-20 22:15:19.918,353.39375,359.335,360.82,362.14416666666665,364.89166666666665,360.24499999999995,361.05749999999995,364.73636363636365,358.6525,358.7916666666667,363.6575,363.11,359.99333333333334,356.70846153846156,352.8107692307692,349.95461538461535,351.5730769230769,357.20000000000005,360.4507692307692,358.8975,354.57083333333327,344.9645454545455,344.72818181818184,342.96636363636367,341.65818181818184,339.19545454545454,340.5309090909091,340.09181818181816,335.94545454545454,324.61833333333334,307.87615384615384,311.49666666666667,312.5775,315.6741666666667,311.52454545454543,L8
2022-01-13 22:14:50.477,352.88666666666666,359.26307692307694,360.8546153846154,362.2484615384615,364.8923076923077,360.0784615384615,360.8715384615385,364.3725,358.5776923076923,358.6769230769231,363.6823076923077,363.4508333333333,360.58769230769224,357.3514285714286,353.67857142857144,350.4785714285714,352.045,357.75357142857143,361.2242857142857,359.2415384615384,355.09615384615387,345.10833333333335,344.83833333333337,342.9725,341.7175,339.64166666666665,340.41416666666663,340.30833333333334,335.93,324.77846153846156,308.1035714285714,311.5184615384615,312.6230769230769,315.7338461538462,311.35333333333335,L9
2022-01-28 22:20:55.692,352.683,359.505,360.98,362.70714285714286,365.0242857142857,360.2707142857143,360.93071428571426,364.5,358.85714285714283,358.80642857142857,363.78499999999997,363.77153846153846,361.03357142857146,357.8926666666667,354.128,350.70533333333333,352.27599999999995,358.1,361.55333333333334,359.36571428571426,355.17285714285714,345.12,344.74692307692305,342.8853846153846,341.9692307692308,340.00384615384615,340.3107692307692,340.48692307692306,336.07615384615383,325.15285714285716,308.2713333333333,311.53000000000003,312.71,315.92,311.54615384615386,L8
2022-02-06 22:14:44.088,351.748,358.8807142857143,360.4757142857143,362.0857142857143,364.44428571428574,359.45071428571424,360.295,363.9669230769231,358.5814285714286,358.6928571428571,363.93642857142856,364.0946153846154,361.46500000000003,358.50399999999996,354.9073333333334,351.43666666666667,352.98199999999997,358.574,362.2033333333333,359.6321428571428,355.8392857142857,345.09923076923076,344.71250000000003,342.2638461538462,341.48333333333335,341.38230769230773,340.7376923076923,341.00307692307695,336.17,324.455,307.966,310.64214285714286,312.0285714285714,315.61285714285714,310.95,L8
2022-02-06 22:15:08.047,351.20545454545453,358.6466666666667,360.2246666666667,362.01599999999996,364.21666666666664,359.2306666666666,360.0126666666667,363.4685714285714,358.3193333333333,358.298,363.7126666666666,364.0657142857143,361.56199999999995,358.710625,355.23,351.625,353.28,358.575,362.385,359.48333333333335,356.0473333333333,344.91285714285715,344.71250000000003,341.4728571428572,341.48333333333335,342.11857142857144,340.4814285714286,340.4864285714286,335.5571428571429,323.83200000000005,307.796875,310.27466666666663,311.9026666666667,315.4746666666667,310.675,L8
2022-02-13 22:20:52.491,350.47181818181815,358.3666666666667,360.0506666666667,361.892,364.0713333333333,358.9866666666666,359.92533333333336,363.37857142857143,358.45399999999995,358.606,364.1546666666666,364.68499999999995,365.375,361.35266666666666,358.276,354.4213333333334,355.896,360.99399999999997,365.0973333333333,363.28928571428565,359.4164285714286,346.3607692307693,346.9409090909091,342.4961538461539,342.54727272727274,346.0684615384616,340.7607142857143,340.8385714285714,335.8771428571428,323.9206666666667,309.3013333333334,310.24466666666666,311.7473333333334,315.43733333333336,310.2557142857143,L8
2022-02-22 22:14:38.338,350.18083333333334,358.40125,360.033125,361.8725,364.090625,358.869375,359.821875,363.08933333333334,358.32125,358.36625,364.015,364.64466666666664,365.1673333333334,361.365,358.285625,354.28125,355.71500000000003,360.86125,364.89750000000004,363.066,359.02000000000004,346.2892857142857,346.56916666666666,342.38428571428574,342.17,345.5807142857143,340.38733333333334,340.38399999999996,335.59,323.750625,309.193125,310.1925,311.68375000000003,315.33625,310.122,L8
2022-02-22 22:15:02.305,349.9053846153846,358.3841176470588,359.92,361.73117647058825,364.0035294117647,358.68411764705877,359.63470588235293,362.6875,358.09235294117644,358.0252941176471,363.7629411764706,364.4375,364.8125,361.2341176470588,358.14176470588234,353.96705882352944,355.3741176470589,360.6382352941177,364.64235294117645,362.71687499999996,358.460625,346.1306666666667,346.11615384615385,342.2006666666667,341.74461538461543,344.9626666666667,339.930625,339.86562499999997,335.14624999999995,323.4288235294118,308.95000000000005,310.0482352941176,311.49941176470594,315.1070588235294,309.90000000000003,L8
2022-03-01 22:20:48.516,349.3784615384615,358.3123529411764,359.6723529411765,361.62529411764706,363.7835294117647,358.3005882352941,359.3982352941176,362.22562500000004,358.0788235294117,358.07529411764705,363.90294117647056,364.83937499999996,365.45875,361.8382352941176,358.88,354.50117647058823,355.73647058823525,360.89058823529416,364.8870588235294,363.09375,359.026875,346.23133333333334,346.1776923076923,342.10400000000004,341.56230769230774,345.07599999999996,340.06875,340.183125,335.416875,323.40058823529415,308.89588235294116,309.80117647058825,311.3341176470588,314.9370588235294,309.558125,L8
2022-03-02 22:14:37.725,349.3784615384615,358.43333333333334,359.7788888888889,361.90833333333336,363.87944444444446,358.4338888888889,359.42333333333335,362.2535294117647,358.1583333333333,358.1688888888889,363.94,364.9752941176471,365.4288235294118,361.95444444444445,358.9894444444445,354.56055555555554,355.8122222222222,361.05444444444447,365.2177777777777,362.9958823529411,359.0658823529412,346.25187500000004,346.06142857142856,342.209375,341.6385714285715,345.01625,339.89058823529416,340.52176470588233,335.42411764705884,323.55,308.9033333333333,309.84,311.40222222222224,315.0261111111111,309.63176470588235,L9
2022-03-09 22:20:49.257,347.3128571428571,356.9578947368421,357.8410526315789,360.4621052631579,362.7910526315789,357.2194736842105,358.3068421052632,360.74611111111113,356.9852631578947,357.25315789473683,362.8431578947368,363.84,365.4288235294118,361.95444444444445,358.9894444444445,354.56055555555554,355.8122222222222,361.05444444444447,365.2177777777777,362.9958823529411,359.0658823529412,345.5394117647059,345.024,341.5564705882353,340.72533333333337,343.92411764705884,338.82722222222225,339.28,334.09666666666664,323.55,307.76736842105265,309.84,311.40222222222224,315.0261111111111,309.63176470588235,L9
2022-03-17 22:20:41.710,347.72133333333335,357.1925,357.8410526315789,360.466,362.873,357.2205,358.43999999999994,360.74611111111113,356.9852631578947,357.489,362.942,363.8452631578947,365.1961111111111,362.30210526315796,359.03421052631575,354.66368421052636,355.7921052631579,361.0478947368421,365.5768421052631,363.32666666666665,359.31,346.4255555555556,347.269375,342.23333333333335,342.0525,345.07944444444445,338.81894736842105,339.48,334.1978947368421,323.6121052631579,307.8745,309.9794736842105,311.4863157894737,315.12684210526317,309.93,L8
2022-04-10 22:20:41.030,347.815625,357.219,357.97,360.668,363.0075,357.3275,358.51550000000003,360.9427777777778,357.18684210526317,357.671,363.1015,364.13684210526316,365.7105555555556,362.79894736842107,359.59,355.1289473684211,356.11315789473684,361.28210526315786,365.8531578947368,363.62611111111113,359.6977777777778,346.5155555555556,347.283125,342.16,341.94937500000003,345.15222222222224,338.9763157894737,339.88894736842104,334.3594736842105,323.76157894736843,307.921,309.9363157894737,311.45684210526315,315.12157894736845,309.9822222222222,L9
2022-05-04 22:20:37.713,347.0671428571428,356.5722222222222,357.11764705882354,360.0433333333333,362.22444444444443,356.405,356.54315789473685,360.08125,356.15,355.6768421052632,360.9305263157895,362.06222222222226,364.1005882352942,361.44277777777774,357.92333333333335,353.12388888888887,354.2794444444445,359.2661111111111,364.5827777777778,362.32235294117646,358.59,345.46529411764703,345.728,340.86941176470594,340.67466666666667,344.1094117647059,337.91,338.40055555555557,332.60833333333335,321.9266666666667,306.33894736842103,308.92882352941183,310.69588235294117,314.5247058823529,307.3729411764706,L8
2022-05-28 22:20:18.438,347.0671428571428,356.23812499999997,356.688,359.966875,361.98812499999997,356.1975,356.2817647058823,360.1192857142857,355.992,355.3664705882353,360.64176470588234,361.81375,364.52200000000005,361.9,358.135,353.231875,354.37687500000004,359.12624999999997,362.19470588235293,359.004375,356.100625,345.57733333333334,342.7507142857143,338.62312499999996,338.92,342.36125,335.5705882352941,335.18882352941176,332.1925,321.71500000000003,305.9870588235294,308.642,310.62533333333334,314.6766666666667,307.53066666666666,L9
2022-06-05 22:20:51.340,347.91266666666667,357.15,357.744375,360.98176470588237,362.95588235294116,357.25647058823535,357.0833333333333,361.1933333333334,356.786875,355.92277777777775,360.9944444444444,362.15058823529415,364.47625000000005,361.7405882352941,357.88470588235293,353.0652941176471,354.30411764705883,359.02529411764704,362.19470588235293,359.004375,356.100625,345.81375,342.95666666666665,339.04235294117643,339.66133333333335,342.4994117647059,335.5705882352941,335.18882352941176,332.65000000000003,322.28764705882355,306.5711111111111,309.51687499999997,311.37437500000004,315.21562500000005,308.334375,L8
2022-06-21 22:21:00.653,347.1983333333333,358.13384615384615,358.3641666666667,362.5507692307693,363.9438461538462,358.10769230769233,356.78357142857146,359.9541666666667,356.9475,355.2364285714285,360.20714285714286,362.38142857142856,359.7557142857143,359.4092857142858,355.44714285714286,352.24923076923085,353.7615384615384,356.8671428571428,361.38384615384615,352.29642857142863,352.46153846153845,343.35866666666664,339.9164285714286,337.204375,337.7642857142858,340.276875,330.3433333333333,330.9353333333333,331.245,322.35923076923075,306.4385714285714,310.85499999999996,312.83750000000003,316.19250000000005,308.4876923076923,L8
2022-07-15 22:20:36.379,347.04999999999995,358.1116666666666,358.09999999999997,362.47166666666675,363.8641666666667,358.11000000000007,356.64076923076925,359.91636363636366,356.88090909090903,355.07769230769225,359.91692307692307,362.01076923076926,359.143076923077,358.92461538461544,354.7153846153846,351.8291666666667,353.39333333333326,351.8135714285714,356.8307692307692,348.02785714285716,348.3384615384615,340.21933333333334,337.67,335.13875,335.66857142857145,339.992,329.7157142857142,330.0957142857143,330.8976923076923,321.9975,306.08307692307693,310.7709090909091,312.8072727272728,316.169090909091,308.40583333333336,L9
2022-07-31 22:20:51.284,346.66999999999996,358.2558333333333,358.35090909090906,362.41833333333335,364.1683333333333,358.62583333333333,357.1769230769231,360.1790909090909,356.93,355.0346153846154,359.7669230769231,361.77230769230766,358.81615384615384,358.3961538461538,354.37461538461537,351.5625,353.1691666666666,351.36857142857144,356.4576923076923,347.7242857142857,347.6858333333333,339.8592857142857,337.6414285714286,335.261875,335.8085714285714,339.71666666666664,329.40142857142854,329.5392857142857,330.58769230769235,321.8283333333333,306.1469230769231,311.21363636363634,313.01363636363635,316.16,308.5208333333333,L9
2022-08-08 22:21:16.880,347.78888888888895,359.10909090909087,359.352,363.31,365.24090909090904,360.1072727272727,358.1225,361.69899999999996,358.464,356.08750000000003,360.4975,362.1433333333334,358.81583333333333,358.09833333333336,354.1075,351.44545454545454,352.5254545454545,350.81230769230774,355.3766666666666,346.89384615384614,345.109,339.16,339.32933333333335,336.83466666666664,336.7213333333333,337.9771428571429,329.13000000000005,329.0346153846154,331.3733333333333,323.7,306.9241666666667,313.067,313.59700000000004,316.506,309.42090909090905,L8
2022-08-09 22:14:46.212,347.78888888888895,359.10909090909087,359.352,363.31,365.24090909090904,360.1072727272727,358.1225,361.69899999999996,358.464,356.08750000000003,360.4975,362.1433333333334,358.81583333333333,358.09833333333336,354.1075,351.44545454545454,352.5254545454545,350.81230769230774,355.3766666666666,346.89384615384614,340.94,336.61615384615385,337.27000000000004,335.42812499999997,335.29875,337.9771428571429,329.13000000000005,329.0346153846154,331.3733333333333,323.7,306.9241666666667,313.067,313.59700000000004,316.506,309.42090909090905,L9
2022-08-25 22:14:50.743,349.0357142857143,359.68,359.7225,364.27555555555557,366.1344444444444,361.87,358.877,363.4425,359.64,356.65999999999997,360.477,361.78499999999997,358.08299999999997,357.03100000000006,353.096,351.17,352.75,348.90909090909093,353.577,344.2754545454545,337.8888888888889,335.12,336.55785714285713,334.7085714285714,335.2371428571428,337.875,327.99,328.0172727272727,331.761,324.74222222222227,307.196,314.3325,314.84999999999997,317.575,310.2711111111111,L9
2022-08-25 22:15:14.706,349.7475,359.945,360.13666666666666,364.524,366.43399999999997,362.21200000000005,359.38000000000005,363.68888888888887,359.6733333333333,356.6136363636364,360.5863636363636,361.66,358.22,356.9718181818182,353.4063636363636,350.946,352.639,349.565,354.18545454545455,345.2966666666666,339.392,335.9508333333334,336.95333333333326,335.1706666666667,335.59933333333333,337.9692307692308,328.42083333333335,328.2866666666667,331.64818181818185,324.59900000000005,307.27272727272725,313.96444444444444,314.5777777777778,317.33888888888885,310.31800000000004,L9
2022-09-09 22:21:23.307,357.2085714285714,367.34999999999997,366.57857142857137,368.2875,369.805,365.7525,360.85222222222217,366.4442857142857,360.98428571428576,356.2266666666667,359.6411111111112,360.3833333333334,357.786,355.531,352.308,350.39888888888885,351.90666666666664,348.09727272727275,352.223,343.5290909090909,336.7322222222222,335.003,336.83461538461535,334.8723076923077,335.8807692307692,338.40636363636366,328.111,327.02799999999996,332.94777777777773,324.40666666666664,309.3255555555556,314.85375,314.5325,317.20124999999996,309.53666666666663,L8
2022-09-10 22:14:51.402,357.2085714285714,367.34999999999997,362.1925,366.0622222222222,367.88222222222225,363.3177777777778,359.54499999999996,363.65125,358.7275,354.938,358.21400000000006,358.81600000000003,356.52272727272725,354.4472727272727,351.32,348.967,350.552,347.66833333333335,351.9145454545455,343.65000000000003,337.059,334.6118181818182,336.2421428571428,334.45714285714286,335.45714285714286,337.45250000000004,327.6181818181818,326.54090909090905,331.38800000000003,322.83299999999997,308.00100000000003,313.24666666666667,312.80888888888893,315.00666666666666,308.099,L9
2022-09-17 22:21:06.325,357.83666666666676,368.16428571428565,362.1925,366.7525,368.31375,364.0775,359.38666666666666,363.65125,358.7275,354.15666666666664,357.48,358.24666666666667,356.05100000000004,353.036,350.46799999999996,348.12777777777774,350.01,346.4627272727273,349.902,341.35,334.1255555555556,327.3854545454546,332.8030769230769,332.9738461538461,333.4184615384615,334.9736363636364,326.51300000000003,324.887,330.87333333333333,322.6222222222222,307.7888888888889,313.34125,312.785,314.765,307.3322222222222,L9
2022-10-19 22:21:14.754,359.55800000000005,369.57333333333327,362.2357142857143,362.565,365.72249999999997,361.26875,357.2933333333333,360.86125000000004,356.06624999999997,352.2055555555555,355.5066666666667,355.76666666666665,353.916,350.998,348.679,345.2522222222222,348.14000000000004,345.18545454545455,348.51899999999995,339.92545454545456,332.1166666666667,325.1554545454546,331.9383333333333,332.32,332.9658333333333,334.331,324.456,322.504,328.8266666666666,322.3925,307.62,313.8014285714286,307.30875000000003,311.58375,303.6244444444444,L9
2022-10-28 22:15:03.247,358.3633333333333,368.66999999999996,362.20875,363.04999999999995,365.88,361.92555555555555,358.17400000000004,361.71333333333337,357.2944444444444,353.672,357.152,357.381,355.00363636363636,352.5436363636364,349.9745454545455,346.95799999999997,349.10900000000004,346.9533333333334,350.2090909090909,341.7925,334.7,326.97833333333335,333.31384615384616,333.6353846153846,334.1769230769231,336.1190909090909,326.80636363636364,325.03636363636366,330.45099999999996,323.05111111111114,307.8833333333333,313.6175,308.1377777777778,312.04777777777775,304.562,L9
2022-10-28 22:15:27.210,357.34999999999997,367.86749999999995,362.0733333333333,363.341,365.879,362.33599999999996,358.7009090909091,362.309,358.147,354.78818181818184,358.29727272727274,358.55636363636364,355.85083333333336,353.7291666666667,350.95000000000005,348.19454545454545,349.8281818181818,348.3253846153847,351.4533333333333,343.31615384615384,336.78181818181815,328.44615384615383,334.2714285714286,334.5628571428571,335.14428571428573,337.56083333333333,328.62583333333333,327.0225,331.5990909090909,323.471,308.01,313.37888888888887,308.677,312.337,305.2218181818182,L9
2022-12-06 22:21:13.854,352.44714285714286,362.82625,356.98777777777775,359.04999999999995,361.80699999999996,358.252,357.383,358.146,354.73,353.452,357.684,357.48,354.7318181818182,352.92454545454547,350.55181818181813,347.952,349.465,348.2909090909091,353.58363636363634,346.59499999999997,339.019,326.0763636363636,336.5318181818182,336.62,334.29833333333335,340.0833333333333,330.5790909090909,330.0363636363636,330.31399999999996,322.1433333333333,306.4255555555556,309.51666666666665,305.198,309.168,304.025,L9
2022-12-30 22:21:12.462,352.44714285714286,365.04,359.29499999999996,361.43181818181813,363.8554545454545,360.79454545454547,360.1381818181818,361.58,358.38909090909095,356.7518181818182,361.33363636363634,361.4827272727273,361.73454545454547,359.6263636363637,353.32,347.952,349.465,350.74800000000005,358.54749999999996,354.02583333333337,344.4081818181818,326.804,338.151,342.4190909090909,335.13545454545454,347.6,333.589,337.04090909090905,334.4390909090909,326.654,306.4255555555556,309.51666666666665,305.198,309.168,304.025,L8
2023-01-07 22:21:14.460,352.44714285714286,364.781,359.74454545454546,361.92249999999996,364.23583333333335,361.2616666666667,360.73083333333335,362.3416666666667,359.27250000000004,357.80916666666667,362.46166666666664,362.7708333333333,362.90333333333336,360.7491666666667,355.08272727272725,349.60181818181815,350.8872727272727,352.4627272727273,359.8961538461538,354.9892307692308,346.33166666666665,328.91636363636366,339.4418181818182,342.96000000000004,336.33,348.44500000000005,334.96090909090907,338.54249999999996,334.95416666666665,326.97545454545457,307.32800000000003,310.101,306.1009090909091,309.98,305.18545454545455,L9
