dates,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0103,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0063,nzd0239-0064,nzd0239-0072,nzd0239-0076,nzd0239-0077,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0116,nzd0239-0122,nzd0239-0123,nzd0239-0138,nzd0239-0139,nzd0239-0140,satname
2023-08-14 21:59:37+00:00,246.65666666666667,268.37,235.305,260.318,268.83299999999997,284.786,305.85909090909087,296.03200000000004,295.21,286.024,295.479,307.3309090909091,300.198,297.321,199.402,265.9657142857143,278.88875,309.96000000000004,284.7714285714286,280.88875,278.7936363636364,278.20625,260.693,267.71777777777777,282.98,256.034,256.56444444444446,235.33125,245.74499999999998,284.56666666666666,313.11,311.68,283.096,276.19444444444446,242.91250000000002,194.58375,281.942,282.52799999999996,283.81399999999996,284.206,283.373,285.563,287.39300000000003,290.52900000000005,287.58444444444444,289.27599999999995,298.3945454545455,300.36636363636364,302.77666666666664,302.29272727272723,306.8545454545454,304.2572727272727,292.98636363636365,301.73818181818183,299.2445454545454,292.4190909090909,298.45714285714286,288.8614285714286,290.7857142857143,290.32166666666666,295.14,285.69125,290.5675,285.91625,285.3025,295.64,292.83272727272725,292.99363636363637,294.05727272727273,295.7963636363636,297.34272727272725,300.342,289.83299999999997,298.764,297.899,300.96,300.43,298.93888888888887,300.29999999999995,301.0481818181818,301.579,304.6627272727273,277.7490909090909,283.907,226.26666666666668,215.15500000000003,228.43333333333334,266.52500000000003,282.628,289.914,302.96099999999996,309.9536363636364,314.2154545454545,314.13181818181823,311.8581818181819,311.0,310.0845454545455,306.9136363636364,301.78499999999997,301.774,277.30699999999996,287.831,277.3645454545454,273.43,235.72,185.603,246.525,269.5655555555556,249.06666666666663,238.25333333333333,275.8457142857143,293.2833333333333,303.555,308.01,282.6355555555555,200.98125,255.93727272727273,267.08299999999997,275.629,305.1054545454545,308.35818181818183,299.3533333333333,306.42999999999995,306.865,292.79454545454547,296.4036363636364,293.72818181818184,301.8881818181818,298.1209090909091,308.6088888888889,307.4166666666667,304.7009090909091,290.066,269.203,215.32599999999996,216.03444444444443,315.52363636363634,314.8081818181818,173.48,,,L9
2023-08-22 21:59:50+00:00,246.65666666666667,268.37,235.305,260.318,268.83299999999997,284.786,305.85909090909087,296.03200000000004,295.21,286.024,295.479,307.3309090909091,300.198,297.321,230.735,265.9657142857143,278.88875,309.96000000000004,290.9775,287.2111111111111,278.7936363636364,285.4,260.693,267.71777777777777,282.98,263.3781818181818,256.56444444444446,235.33125,245.74499999999998,296.7175,327.355,326.87,287.85636363636365,276.19444444444446,242.91250000000002,194.58375,286.02909090909094,286.6581818181818,288.3709090909091,288.79727272727274,283.373,290.25454545454545,291.44363636363636,294.5709090909091,292.742,289.27599999999995,302.24666666666667,304.535,307.302,307.00166666666667,311.21999999999997,308.6233333333333,297.66416666666663,305.55833333333334,304.20166666666665,292.4190909090909,298.45714285714286,296.15749999999997,297.18874999999997,297.3514285714286,301.9614285714286,292.5422222222222,290.5675,291.48333333333335,291.62333333333333,295.64,297.1775,296.7325,297.5208333333333,299.8925,297.34272727272725,304.90727272727275,295.12363636363636,303.63000000000005,302.51363636363635,305.4809090909091,306.06399999999996,304.09499999999997,305.82099999999997,301.0481818181818,306.63272727272727,309.3,277.7490909090909,291.87363636363636,226.26666666666668,215.15500000000003,228.43333333333334,266.52500000000003,282.628,296.46363636363634,308.3963636363636,314.7791666666667,314.2154545454545,314.13181818181823,311.8581818181819,311.0,310.0845454545455,306.9136363636364,301.78499999999997,301.774,277.30699999999996,287.831,277.3645454545454,273.43,235.72,185.603,246.525,269.5655555555556,249.06666666666663,238.25333333333333,275.8457142857143,293.2833333333333,319.26,325.78999999999996,282.6355555555555,200.98125,255.93727272727273,267.08299999999997,280.4063636363636,309.5183333333333,308.35818181818183,307.1642857142857,319.10999999999996,319.8,296.6233333333334,299.9508333333333,297.235,305.57416666666666,302.1525,308.6088888888889,313.125,309.62666666666667,290.066,269.203,215.32599999999996,216.03444444444443,315.52363636363634,314.8081818181818,173.48,268.57,242.57,L8
2023-09-07 21:59:49+00:00,254.55666666666664,272.35,249.71,263.52272727272725,271.4844444444445,289.192,309.4581818181818,297.09222222222223,298.444,289.55499999999995,296.52,312.4145454545455,308.425,300.5077777777778,247.9414285714286,265.9657142857143,281.31888888888886,309.0366666666667,295.5925,291.9288888888889,282.3872727272728,290.29999999999995,263.3377777777778,276.34333333333336,286.13375,273.15909090909093,265.3811111111111,235.33125,251.71800000000002,298.182,323.56666666666666,321.78000000000003,290.2763636363636,279.4288888888889,243.33428571428573,195.19857142857146,288.7981818181818,289.2490909090909,290.78818181818184,291.04636363636365,285.919,292.82727272727277,293.9818181818182,297.0290909090909,295.35,291.653,304.5658333333334,306.8716666666666,309.817,309.5025,313.68666666666667,311.18583333333333,299.9008333333333,307.7391666666667,306.5733333333333,295.11999999999995,302.6657142857143,300.205,300.90000000000003,302.66857142857145,303.28249999999997,295.72999999999996,294.6225,297.8622222222222,298.3933333333333,297.38111111111107,299.4841666666667,299.1758333333333,300.11833333333334,302.4141666666667,299.77000000000004,307.8872727272728,298.44818181818187,306.5827272727273,305.43454545454546,308.1518181818182,308.918,306.84000000000003,308.70500000000004,301.914,309.53727272727275,311.9716666666667,284.1963636363637,296.8527272727273,226.66750000000002,217.12399999999997,231.4377777777778,266.38222222222225,286.044,297.842,309.514,316.9325,316.7845454545455,314.731,312.33000000000004,311.528,310.709,309.2227272727273,305.186,304.769,276.97777777777776,290.34900000000005,280.1118181818182,275.594,237.48090909090908,187.85200000000003,245.6942857142857,269.1775,260.5283333333333,246.20833333333334,280.5557142857143,296.60249999999996,319.4125,318.24333333333334,285.03666666666663,199.38285714285715,258.75363636363636,269.98900000000003,283.17545454545456,311.96750000000003,310.72727272727275,311.4357142857143,317.2975,316.83500000000004,298.8641666666667,301.99666666666667,299.5908333333333,307.5933333333333,304.37666666666667,313.04,316.68500000000006,312.46083333333337,294.20799999999997,274.093,215.58666666666667,216.28875,317.8954545454546,317.42,169.725,268.57,242.57,L8
2023-09-15 21:59:56+00:00,254.55666666666664,272.35,249.71,265.514,272.7875,292.2144444444445,310.995,298.52250000000004,299.90333333333336,290.2444444444444,297.9725,314.029,310.00111111111113,301.67,247.9414285714286,265.9657142857143,281.31888888888886,309.0366666666667,295.5925,291.9288888888889,283.91600000000005,290.29999999999995,266.32374999999996,282.485,286.13375,280.21,270.2275,235.33125,253.2844444444445,298.182,323.56666666666666,321.78000000000003,291.823,280.90625,244.24333333333334,196.29333333333332,290.28499999999997,290.805,292.245,292.444,286.9788888888889,294.207,295.185,302.0254545454546,296.93,292.36777777777775,305.6027272727273,307.9672727272727,311.18444444444447,310.51363636363635,314.8718181818181,312.3263636363636,303.7981818181818,308.7827272727273,307.8463636363636,295.90999999999997,305.0166666666666,302.6542857142857,302.9757142857143,310.1966666666667,306.10428571428565,297.33875,296.6928571428571,299.47125,300.6925,299.0925,300.59272727272725,300.30636363636364,305.6408333333333,307.6666666666667,300.39300000000003,309.317,299.909,308.075,306.689,309.59700000000004,310.6922222222222,312.802,315.341,302.8733333333333,311.074,313.21909090909094,282.873,306.49636363636364,226.17714285714288,217.6022222222222,231.85000000000002,266.28625000000005,287.2522222222222,306.51300000000003,317.24300000000005,318.1209090909091,317.54499999999996,315.0188888888889,312.9333333333334,312.2555555555556,311.46222222222224,309.921,305.92555555555555,305.96,276.57,291.6744444444445,281.17199999999997,276.6777777777778,238.14900000000003,188.6477777777778,244.56499999999997,268.6042857142857,263.38399999999996,246.20833333333334,280.5557142857143,296.60249999999996,319.4125,318.24333333333334,285.03666666666663,197.20833333333334,259.71799999999996,271.1077777777778,284.69500000000005,316.65333333333336,311.54699999999997,315.3733333333334,317.2975,316.83500000000004,299.86454545454546,307.04083333333335,304.7316666666666,312.6608333333333,305.58363636363634,314.735,318.6311111111111,313.75636363636363,295.4511111111111,275.27000000000004,215.57375,216.47857142857143,318.653,318.095,169.725,269.08500000000004,239.02499999999998,L9
2023-10-01 21:59:55+00:00,254.55666666666664,272.35,249.71,267.76,273.68125000000003,296.4625,311.931,297.4875,301.70875,293.06374999999997,300.2485714285714,316.25111111111113,312.265,301.67,247.9414285714286,267.52,284.36,309.0366666666667,295.5925,291.9288888888889,284.291,290.4088888888889,266.66125,282.93875,286.08625,288.43555555555554,270.2275,236.03875,253.73222222222225,298.182,323.56666666666666,321.78000000000003,289.81363636363636,280.90625,243.23,195.74714285714285,288.4718181818182,289.09000000000003,290.41727272727275,290.30727272727273,285.537,292.2781818181818,293.4327272727273,299.97083333333336,294.688,292.0922222222223,305.3390909090909,307.6045454545455,311.30555555555554,310.18454545454546,314.7063636363636,312.22727272727275,306.4463636363636,308.5890909090909,307.9890909090909,297.215,305.0166666666666,299.67625,300.34375,304.5185714285714,306.10428571428565,297.33875,296.6928571428571,299.47125,300.6925,299.0925,300.48818181818183,300.3127272727273,305.58250000000004,307.09166666666664,301.4211111111111,308.10699999999997,299.367,308.005,306.10900000000004,309.527,310.4177777777778,311.852,314.994,302.68555555555554,310.645,312.98454545454547,289.40666666666664,309.696,224.64857142857142,216.12111111111113,230.575,265.75875,289.00124999999997,305.913,316.873,318.0236363636364,317.396,314.93333333333334,312.5733333333333,312.1788888888889,311.27444444444444,309.704,305.7044444444444,305.96666666666664,276.36125,291.4111111111111,281.169,276.55111111111114,237.788,189.77,244.56499999999997,268.6042857142857,263.38399999999996,246.20833333333334,280.5557142857143,296.60249999999996,319.4125,318.24333333333334,283.188,189.38833333333332,260.173,269.394,282.7581818181818,315.8691666666667,311.236,311.08,317.2975,316.83500000000004,299.5681818181818,306.6816666666667,303.7891666666667,312.4083333333333,305.51454545454544,314.10375,318.51,313.63272727272727,297.66875,277.20625,215.0575,215.60428571428568,318.232,317.767,169.725,269.08500000000004,239.02499999999998,L9
2023-11-10 21:59:59+00:00,267.42400000000004,274.1225,257.14,275.73,276.06333333333333,306.6328571428572,317.2677777777778,299.1516666666667,305.00666666666666,296.65,309.17,323.33624999999995,324.57857142857137,309.5585714285714,260.7866666666667,271.37333333333333,286.0525,313.9275,299.40625,295.54,289.15333333333336,297.15125,271.1542857142857,289.68,292.2214285714286,296.87375,277.92,237.93833333333336,256.07714285714286,298.8516666666667,320.1775,318.6275,293.014,285.7785714285714,244.448,197.056,291.92999999999995,291.736,294.062,293.512,288.0955555555555,295.629,296.446,302.9490909090909,298.28222222222223,295.29499999999996,308.129,310.30100000000004,313.1411111111111,312.92699999999996,317.996,315.425,309.63,311.463,311.10900000000004,301.1711111111111,305.73285714285714,300.19444444444446,300.94,304.845,306.35249999999996,299.60625000000005,299.59285714285716,305.15500000000003,304.27750000000003,301.31624999999997,303.53000000000003,302.764,308.13000000000005,310.22,304.2725,311.08000000000004,303.50666666666666,311.11333333333334,309.25333333333333,312.68888888888887,314.22124999999994,315.71,318.7988888888889,305.40875,314.91666666666674,316.087,309.74375000000003,322.98875,223.32,216.51000000000002,230.59166666666667,264.445,294.2557142857143,311.0211111111111,320.9088888888889,320.21999999999997,320.25444444444446,318.04625,314.92125,315.34749999999997,316.1725,313.03,306.41285714285715,308.91285714285715,277.42,294.16285714285715,285.50222222222226,281.34375,239.03625,194.67857142857142,231.8775,265.708,281.3175,251.24666666666667,285.1557142857143,299.368,318.29,314.9125,286.92,177.3125,264.7477777777778,273.4455555555556,286.373,318.89181818181817,314.1422222222222,310.69125,314.29,313.726,302.34700000000004,309.26363636363635,306.84727272727275,315.0109090909091,308.339,316.11875,320.61333333333334,316.962,303.31142857142856,284.2014285714286,214.11166666666668,215.05999999999995,320.43111111111114,320.12444444444446,170.68999999999997,269.08500000000004,239.02499999999998,L8
2023-11-26 22:00:05+00:00,267.42400000000004,274.1225,257.14,275.73,276.06333333333333,306.6328571428572,317.2677777777778,299.1516666666667,305.00666666666666,296.65,309.17,323.33624999999995,324.57857142857137,309.5585714285714,260.7866666666667,271.37333333333333,286.0525,313.9275,299.40625,295.54,289.15333333333336,297.15125,271.1542857142857,289.68,292.2214285714286,296.87375,277.92,237.93833333333336,256.07714285714286,298.8516666666667,320.1775,318.6275,293.014,285.7785714285714,244.448,197.056,291.92999999999995,294.2263636363636,297.0109090909091,293.512,288.0955555555555,295.629,296.446,302.9490909090909,298.28222222222223,295.29499999999996,311.2336363636363,312.35636363636365,316.31499999999994,315.93545454545455,321.2845454545454,315.425,309.63,314.73727272727274,314.63454545454545,304.85299999999995,305.73285714285714,300.19444444444446,300.94,304.845,309.4677777777777,299.60625000000005,299.59285714285716,307.99111111111114,304.27750000000003,301.31624999999997,303.53000000000003,305.0709090909091,309.85333333333335,312.7033333333333,304.2725,311.08000000000004,303.50666666666666,311.11333333333334,309.25333333333333,312.68888888888887,314.22124999999994,315.71,318.7988888888889,305.40875,314.91666666666674,316.087,309.74375000000003,322.98875,223.32,216.51000000000002,230.59166666666667,264.445,294.2557142857143,314.879,320.9088888888889,320.21999999999997,320.25444444444446,318.04625,314.92125,315.34749999999997,316.1725,313.03,306.41285714285715,308.91285714285715,277.42,294.16285714285715,285.50222222222226,281.34375,239.03625,194.67857142857142,231.8775,265.708,281.3175,251.24666666666667,285.1557142857143,299.368,322.21,319.524,286.92,177.3125,269.906,273.4455555555556,286.373,321.1016666666667,317.815,310.69125,314.29,313.726,304.89363636363635,311.99083333333334,306.84727272727275,315.0109090909091,311.26181818181817,320.6088888888889,320.61333333333334,319.76181818181817,303.31142857142856,284.2014285714286,214.11166666666668,215.05999999999995,320.43111111111114,320.12444444444446,170.68999999999997,259.8833333333333,226.33333333333334,L8
2024-01-13 21:59:59+00:00,276.535,274.1225,265.66333333333336,291.7025,269.7,320.56000000000006,320.1033333333333,290.16333333333336,303.6266666666667,299.0566666666667,321.94500000000005,339.65999999999997,338.94999999999993,332.1066666666666,345.3733333333334,279.46,293.8725,321.69666666666666,316.58000000000004,307.76599999999996,295.298,298.865,267.53,297.63250000000005,290.05,316.98249999999996,289.73333333333335,228.47333333333336,254.33800000000002,311.9225,320.1775,318.6275,295.1042857142857,286.034,241.71499999999997,197.54000000000005,293.68142857142857,296.3975,300.09749999999997,294.7471428571429,287.81,298.1985714285714,298.62,305.3075,300.5885714285714,295.75666666666666,314.075,314.35,318.4975,321.4425,323.7825,321.915,314.2757142857143,317.09375,321.8985714285714,311.38333333333327,311.24250000000006,309.83,309.55,311.68600000000004,317.1483333333333,314.028,304.7025,315.0516666666667,312.804,306.79499999999996,305.2442857142857,307.05,312.8877777777777,315.9611111111111,305.55600000000004,312.42333333333335,308.5933333333333,313.1666666666667,312.07,314.22833333333335,315.0733333333333,317.2642857142857,320.7071428571429,302.08000000000004,317.0316666666667,321.82,323.9425,354.505,201.07999999999998,215.35750000000002,227.63000000000002,257.22333333333336,300.36749999999995,323.4857142857142,327.61833333333334,321.3014285714286,320.24333333333334,317.65200000000004,312.63599999999997,314.12600000000003,316.242,312.70000000000005,304.84250000000003,311.9125,272.08,295.52,287.0783333333333,284.656,238.474,212.99,221.21,259.115,299.75,254.34666666666666,294.1725,303.5625,322.21,319.524,291.12399999999997,174.83333333333334,272.7685714285714,272.65500000000003,288.63428571428574,324.5755555555556,319.21,318.296,319.52750000000003,319.25750000000005,306.86,314.83777777777783,309.075,316.365,313.7175,324.2366666666667,325.2083333333333,322.90625,308.45000000000005,293.5625,196.725,204.41499999999994,320.0733333333333,320.8,170.68999999999997,259.8833333333333,226.33333333333334,L8
2024-02-14 21:59:55+00:00,280.26500000000004,279.875,278.97499999999997,295.13500000000005,262.96333333333337,329.3450000000001,310.892,282.0533333333333,298.24666666666667,293.36999999999995,336.63,347.68499999999995,346.9849999999999,340.45,369.2900000000001,273.29999999999995,285.2633333333333,317.895,316.64000000000004,303.23,295.13000000000005,291.28833333333336,274.61333333333334,286.045,281.51,319.01666666666665,301.94500000000005,228.11666666666667,247.98499999999999,313.1366666666667,322.53333333333336,320.9433333333333,290.2366666666666,276.69,227.41500000000002,192.47,289.55333333333334,293.1557142857143,296.93857142857144,290.755,281.77,294.06666666666666,294.2633333333333,301.8414285714286,295.875,289.552,310.9942857142857,311.2942857142857,315.89,318.23857142857145,320.71999999999997,317.978,310.15166666666664,314.88714285714286,326.26,306.06,313.9100000000001,311.84250000000003,311.15250000000003,309.55,324.47499999999997,321.0133333333334,306.6700000000001,320.255,320.11,307.19499999999994,301.3333333333333,304.15714285714284,311.14750000000004,313.91125,300.095,305.6816666666667,301.04,306.505,305.4116666666667,308.1116666666667,309.07666666666665,312.20142857142855,315.3385714285714,294.4475,310.1616666666667,318.412,326.99000000000007,361.0733333333333,203.75666666666666,205.1875,225.9375,263.25333333333333,289.155,317.7471428571429,322.2633333333333,319.26666666666665,317.094,313.14,308.53999999999996,310.96500000000003,310.9225,309.908,306.5775,300.195,281.47999999999996,283.8425,281.844,275.97799999999995,231.3925,198.95333333333335,229.81,269.635,299.75,270.125,282.68,308.495,331.5375,322.4025,288.0433333333333,178.48333333333335,267.835,265.33000000000004,284.185,322.175,315.2,316.51750000000004,319.53000000000003,318.3,303.80428571428575,312.69125,305.7314285714286,313.9371428571429,310.1028571428571,325.6,321.07599999999996,321.3614285714285,299.1875,283.5375,206.8,206.26666666666662,316.108,317.298,169.29499999999996,259.8833333333333,226.33333333333334,L8
2024-03-09 22:00:02+00:00,284.06,282.90999999999997,287.155,301.235,278.675,346.89,311.35,300.72999999999996,299.5933333333333,281.76,340.705,346.235,346.185,340.18,332.37,277.78999999999996,283.45666666666665,315.73,308.205,291.81666666666666,299.8966666666667,277.024,280.15,281.905,278.794,312.095,302.4000000000001,228.11666666666667,246.32999999999998,295.37,312.065,303.78499999999997,281.41999999999996,274.4575,227.41500000000002,192.47,280.77799999999996,285.5816666666667,290.86833333333334,280.498,279.932,284.046,286.566,295.2866666666667,286.09399999999994,289.62199999999996,303.95,303.14,310.7766666666667,309.67833333333334,313.4166666666667,302.1966666666667,301.064,308.50333333333333,315.98,304.14399999999995,309.76,296.5833333333333,296.9866666666667,295.1766666666667,315.77,299.305,301.39,311.40333333333336,301.385,304.64,291.216,299.01,305.7442857142857,308.0385714285714,297.33,293.34000000000003,288.212,294.09799999999996,294.216,297.78000000000003,297.76599999999996,304.60833333333335,307.03000000000003,297.944,298.50800000000004,305.1925,321.12,344.055,203.75666666666666,195.75,216.99333333333334,273.61,287.2425,310.06142857142856,314.56333333333333,307.826,314.62,316.34000000000003,312.212,317.35800000000006,316.93199999999996,313.062,298.3333333333333,304.785,281.47999999999996,287.2275,281.508,276.31000000000006,233.13250000000002,201.16333333333333,253.86333333333334,279.9433333333333,315.255,268.78,280.95500000000004,302.605,320.52,311.87,287.8833333333333,191.02,266.2866666666667,263.928,274.70799999999997,315.8142857142857,314.74500000000006,304.18,301.16999999999996,302.08500000000004,296.71,307.94999999999993,298.8766666666666,308.3716666666666,303.47166666666664,321.9025,306.2675,311.8183333333333,295.9725,280.82000000000005,206.8,206.26666666666662,313.826,313.942,172.425,255.54,218.215,L9
2024-04-18 21:59:19+00:00,285.44,285.3,292.2,306.3933333333333,288.8675,341.29,318.768,314.2525,308.405,281.76,338.43333333333334,345.59666666666664,343.46000000000004,348.81333333333333,334.605,280.4225,289.005,314.02333333333337,314.39,298.7975,318.53333333333336,284.93,293.6,294.45750000000004,288.438,314.09,299.7433333333334,227.02,255.1925,302.29333333333335,315.34,309.5566666666667,290.548,282.82399999999996,217.68,,288.71,292.3933333333334,297.2966666666667,288.464,288.202,293.25200000000007,294.852,295.11199999999997,294.71000000000004,299.084,309.87333333333333,309.72333333333336,316.76500000000004,317.34499999999997,321.775,306.71500000000003,309.688,315.66833333333335,326.665,313.312,317.3,311.0566666666667,312.11999999999995,313.79,317.54499999999996,307.1433333333334,308.5933333333333,313.95,309.4866666666667,309.08666666666664,298.442,305.8233333333333,304.09499999999997,307.7433333333333,303.798,303.634,298.586,303.374,303.342,305.944,306.564,306.018,303.66,307.65,308.312,316.2325,325.85999999999996,325.29499999999996,200.68,194.87,218.03999999999996,286.415,291.572,307.27333333333337,308.83000000000004,312.916,320.43199999999996,323.122,317.868,323.05000000000007,323.928,319.58000000000004,300.375,316.21500000000003,302.9066666666667,297.55,288.65,281.466,240.97,203.36,267.185,285.96,310.6033333333333,268.78,280.95500000000004,310.26,321.755,312.3775,305.44,209.6525,271.68666666666667,271.15,283.71799999999996,318.31166666666667,322.54833333333335,317.82,307.69666666666666,309.37666666666667,303.94,307.62333333333333,298.604,306.34399999999994,310.00333333333333,332.7675,316.4925,317.6333333333333,301.896,286.43,208.19,206.95499999999993,319.41999999999996,319.606,170.45666666666668,241.48,200.95,L8
2024-04-26 21:59:28+00:00,285.44,285.3,292.2,306.3933333333333,284.71400000000006,341.29,315.5683333333333,310.306,305.854,284.46000000000004,326.9,334.245,333.28999999999996,348.81333333333333,334.605,277.332,286.098,304.545,314.39,298.7975,306.8275,282.24,286.69,294.45750000000004,285.7966666666667,301.84,288.2925,230.07333333333335,253.63000000000002,302.29333333333335,315.34,309.5566666666667,290.548,282.82399999999996,226.805,192.47,286.585,290.21285714285716,294.22142857142853,286.805,286.33166666666665,290.865,292.8233333333333,292.925,292.8,296.42333333333335,307.4271428571428,307.71714285714285,314.3285714285715,314.63428571428574,318.7085714285714,292.32666666666665,307.37833333333333,312.9242857142857,319.996,308.665,317.3,304.26,306.3125,306.52250000000004,309.46999999999997,301.6575,302.4175,308.77200000000005,309.4866666666667,302.8,298.442,303.34142857142854,301.73999999999995,305.4171428571429,302.08666666666664,302.26500000000004,296.38166666666666,301.43,300.80833333333334,304.83,305.3183333333333,303.885,302.3066666666667,305.80333333333334,305.92833333333334,313.258,325.85999999999996,325.29499999999996,205.66666666666666,198.31333333333336,219.63333333333333,286.415,289.01500000000004,304.42857142857144,307.165,312.1666666666667,319.21,321.35833333333335,316.58666666666664,321.41333333333336,321.07166666666666,317.02333333333337,300.7366666666667,312.55,302.9066666666667,293.408,285.4833333333333,278.615,238.67,203.36,268.822,283.846,310.6033333333333,268.78,278.68,310.26,321.755,312.3775,305.44,209.6525,268.94,269.59,281.68666666666667,316.0228571428571,319.94428571428574,310.77000000000004,307.69666666666666,309.37666666666667,301.34000000000003,305.18,296.71333333333337,304.67333333333335,307.57142857142856,332.7675,312.342,315.79,299.2,286.43,208.05,208.95999999999995,318.39666666666665,318.9066666666667,170.45666666666668,241.48,200.95,L9
2024-05-04 21:59:10+00:00,285.735,286.4425,292.555,308.355,288.97833333333335,342.8225,319.16285714285715,310.306,305.854,284.46000000000004,326.848,333.964,333.28999999999996,351.5725,333.83666666666664,279.375,288.1383333333333,303.80600000000004,317.15,297.7,305.72799999999995,283.91571428571433,287.65000000000003,300.444,287.28285714285715,299.64,287.72,230.07333333333335,256.6816666666667,299.435,315.76,309.9925,293.6816666666667,284.805,245.13,192.47,289.40999999999997,292.35375,295.355,289.21,289.2657142857143,293.2642857142858,295.1642857142857,295.68142857142857,295.3914285714286,298.71714285714285,308.82,309.54,316.2025,316.6,320.88124999999997,302.02,309.9057142857143,314.615,321.3233333333333,310.79285714285714,317.5625,307.012,310.006,308.752,310.36833333333334,304.536,305.634,309.99833333333333,312.22249999999997,306.1,301.9166666666667,305.445,304.00374999999997,307.2,304.63428571428574,305.8885714285715,300.06142857142856,304.9357142857143,304.14285714285717,307.56714285714287,307.86285714285714,306.5457142857143,305.65999999999997,310.0057142857143,309.0371428571429,316.1066666666667,326.975,326.46666666666664,205.66666666666666,198.31333333333336,219.63333333333333,291.738,292.4414285714286,306.09250000000003,309.28999999999996,314.80428571428575,321.90999999999997,324.3228571428572,319.1171428571428,325.11285714285714,324.40285714285716,321.79285714285714,300.7366666666667,312.55,313.055,298.58666666666664,288.3,280.09,241.66666666666666,204.81,274.1483333333333,286.175,317.3,271.15000000000003,281.345,307.635,321.664,309.19,303.9525,214.41400000000004,269.98125,271.6642857142857,283.9657142857143,317.62,321.58625,313.09800000000007,309.675,312.90999999999997,303.625,307.11125,299.9642857142857,306.92571428571426,309.40125,332.558,315.71166666666664,316.85125,302.40142857142854,290.71000000000004,208.05,208.95999999999995,320.92857142857144,321.1928571428571,169.66750000000002,241.48,200.95,L8
