dates,satname,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0063,nzd0239-0064,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0072,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0076,nzd0239-0077,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0116,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0122,nzd0239-0123,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0138,nzd0239-0139,nzd0239-0140,nzd0239-0103
2001-10-13 21:42:15.922000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.72,373.46,362.90,367.67,362.66,383.52,376.00,379.67,378.24,386.43,388.70,403.22,387.69,388.06,,,,,,,,,,,,,,379.36,380.37,383.14,382.59,385.65,381.44,394.87,393.00,395.25,393.06,400.44,10.48,23.60,16.60,26.98,18.19,9.13,0.41,4.92,387.26,387.96,391.56,395.17,399.08,403.27,398.68,409.14,404.09,411.73,415.80,415.62,417.42,414.02,419.17,420.43,423.61,421.95,423.23,423.61,419.13,423.99,422.16,414.34,411.88,411.69,404.32,402.86,393.07,388.83,374.04,375.22,369.13,366.09,417.83,,,,,,,,399.99
2001-10-20 21:48:09.707000,L7,270.36,258.29,258.85,279.45,293.67,306.59,323.86,315.93,318.01,317.64,317.67,327.01,329.87,328.08,317.40,295.30,291.19,304.22,299.11,303.51,286.93,278.95,301.44,307.39,302.21,296.45,293.98,295.02,297.70,296.46,298.07,287.57,258.35,289.08,296.55,301.58,308.88,308.90,314.22,304.15,302.41,309.65,299.99,270.46,233.43,232.11,246.14,263.01,290.59,308.08,307.85,313.58,310.42,319.75,314.39,319.27,322.33,321.21,335.16,332.09,335.11,338.93,342.94,340.36,353.56,351.16,343.11,343.83,343.52,345.30,347.08,347.96,339.30,335.29,338.69,345.98,344.47,340.18,342.34,336.04,335.06,349.35,356.89,352.82,349.17,358.46,349.88,367.32,,355.86,360.98,353.25,353.38,354.81,350.62,364.75,355.01,364.29,358.52,358.63,363.28,372.03,378.23,,399.45,358.98,368.95,371.17,368.10,365.39,367.74,371.26,377.06,393.70,378.72,388.32,382.06,394.70,388.00,396.12,385.83,390.37,411.17,395.81,372.00,369.47,396.78,365.10,374.00,358.78,359.51,348.17,339.35,321.42,315.06,322.37,272.28,,,,
2002-01-24 21:48:42.967000,L7,,283.66,287.28,307.53,338.36,357.13,350.58,356.81,353.24,355.31,355.73,376.91,378.94,,,,,343.95,348.42,336.15,340.07,,,,,,,,,,,,,,,,,,,,,,,,354.73,318.02,362.19,336.73,326.07,,,,,366.76,364.31,351.17,384.11,381.99,,,,,,,,,,,,,,,,,,,,,,,,,403.56,391.61,389.70,387.67,381.22,397.24,,,,392.09,392.22,390.34,381.67,383.67,393.98,384.11,399.58,387.12,398.10,367.34,360.18,403.28,399.21,420.00,425.34,417.35,430.00,419.64,430.01,416.79,420.71,418.95,421.52,422.57,414.26,423.22,422.49,418.50,421.27,412.98,406.27,402.83,395.42,373.67,372.89,371.43,382.27,377.57,369.97,358.04,352.37,332.56,326.42,308.19,286.94,285.22,,,375.22
2002-02-09 21:48:45.674000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.96,389.05,397.03,397.28,396.94,399.79,392.41,390.25,396.28,10.13,22.15,20.50,27.13,19.85,5.10,397.09,2.06,397.06,391.72,397.68,392.13,400.44,401.18,398.44,401.56,404.18,403.86,405.12,408.95,420.07,419.47,413.94,424.54,419.55,421.78,417.95,418.72,418.27,414.83,413.84,414.71,409.33,392.85,379.77,375.47,371.99,371.48,364.03,359.58,363.84,356.08,346.81,328.46,317.96,300.44,284.88,274.22,269.59,242.16,397.44
2002-02-25 21:48:47.943000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.80,397.28,389.89,396.16,396.04,404.98,394.31,402.11,388.18,403.33,402.75,396.59,399.36,,416.04,405.16,418.60,415.41,419.94,409.23,422.41,424.10,421.64,424.20,414.77,419.15,414.25,413.46,415.47,421.24,420.15,413.62,413.68,391.41,384.47,371.95,368.01,384.35,377.94,367.64,358.64,356.83,356.76,333.03,314.01,,,272.21,276.57,264.87,
2002-04-14 21:48:38.601000,L7,,,,,,,,,,,,,,,,,,,,,,296.52,351.00,348.69,353.33,346.55,343.32,351.10,349.76,351.27,351.13,347.58,335.09,336.55,344.61,352.93,353.90,355.84,355.82,354.71,357.26,356.64,349.85,,256.61,341.22,342.74,338.26,341.90,351.38,352.96,352.73,351.63,343.96,352.44,351.64,357.57,360.58,365.05,362.58,362.54,375.21,374.41,373.39,370.55,377.89,367.51,367.44,369.85,368.90,367.47,369.62,366.91,379.48,379.97,365.47,373.27,364.89,376.21,365.51,369.32,365.21,364.43,361.05,368.81,359.36,371.86,370.36,371.15,391.10,36.08,45.99,49.60,51.30,43.67,39.62,35.25,35.98,26.60,14.43,5.38,387.30,378.50,398.18,384.49,388.64,393.90,,423.69,398.04,400.30,397.47,389.63,397.38,421.41,401.47,405.81,397.72,397.98,418.46,408.74,441.27,,,438.52,377.41,388.76,362.48,358.43,357.97,373.22,405.77,333.56,319.25,301.93,,,,,,391.43
2002-05-16 21:48:34.178000,L7,301.07,296.49,298.52,325.16,337.42,358.30,371.92,366.99,363.87,359.89,364.46,370.38,372.73,370.19,366.28,316.66,334.26,352.88,350.49,345.76,338.65,311.77,341.08,340.96,362.95,375.91,349.14,326.64,336.39,332.47,337.48,342.71,297.60,327.38,339.45,343.25,341.50,349.50,356.34,,,350.90,335.12,313.30,265.22,315.84,322.62,331.01,334.80,,,,,,,,,,,,,,,,,,,,,387.71,367.24,373.34,370.27,378.29,377.81,378.19,379.08,,,,,,,401.35,379.97,379.90,378.00,384.50,391.36,401.83,392.71,402.00,407.71,377.74,376.06,385.77,40.86,44.50,33.32,21.80,16.49,2.59,399.17,,417.55,401.32,404.71,410.26,416.34,413.00,413.94,408.08,403.78,411.89,407.92,416.01,408.60,406.75,409.59,411.72,412.51,418.98,403.37,417.17,398.52,381.07,362.91,372.51,375.28,368.15,362.48,347.27,332.02,321.62,316.99,323.46,287.27,267.21,265.54,248.11,400.03
2002-06-01 21:48:28.245000,L7,293.25,291.50,303.38,324.93,337.38,366.16,373.98,371.89,370.83,370.95,369.61,367.83,367.71,368.05,361.20,323.56,321.28,353.28,352.23,347.24,349.79,309.23,317.07,342.63,338.99,364.18,337.29,339.56,337.04,,,,,307.86,335.51,341.07,347.63,338.07,365.91,,,,,,,,345.89,332.30,334.74,355.82,363.35,331.59,342.17,333.80,363.06,374.00,340.46,374.40,385.61,,349.29,379.36,358.76,386.63,,,,,378.27,355.47,376.13,388.15,354.35,,,,,364.30,344.18,373.09,351.66,372.93,375.37,342.20,374.89,383.34,379.61,383.68,389.66,373.22,383.50,381.66,392.11,380.40,391.85,366.86,383.31,386.35,384.81,375.88,380.30,382.34,380.83,392.58,405.33,373.47,391.95,396.02,398.08,377.56,386.79,412.05,404.99,408.77,404.79,404.43,408.97,410.74,407.43,405.59,413.08,400.43,401.68,400.59,385.47,371.42,360.94,368.90,356.53,347.72,353.28,348.59,334.54,317.89,302.99,,,,,,388.11
2002-07-19 21:48:09.583000,L7,293.38,291.87,285.14,302.37,313.01,343.02,355.43,354.16,354.51,350.10,345.28,357.46,364.54,351.64,354.08,321.96,315.87,326.54,344.15,331.37,329.77,320.19,331.12,329.41,338.06,323.09,330.16,336.57,322.52,324.16,316.92,318.89,268.19,275.75,303.43,314.56,329.51,317.61,313.67,295.78,297.77,289.40,314.40,314.89,287.14,253.85,332.58,283.18,308.59,330.44,345.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.25,352.21,348.56,351.71,348.48,352.22,344.46,345.92,349.92,420.12,,,35.93,43.92,43.52,38.09,37.60,339.05,,21.78,19.92,1.23,0.82,7.92,348.82,352.46,365.18,356.61,358.60,358.16,363.06,365.20,365.93,372.74,378.50,375.34,369.66,377.59,373.78,375.09,386.83,370.79,372.73,411.62,414.56,412.09,403.25,398.98,356.43,342.90,376.06,366.47,366.11,389.78,312.35,350.35,,,,,,,356.35
2002-08-20 21:47:58.545000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.33,309.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.36,382.86,390.25,391.82,393.56,393.54,400.99,393.87,392.16,380.95,390.81,23.20,12.35,17.19,3.18,400.78,11.60,389.03,392.05,402.91,413.15,425.10,423.72,417.27,404.74,418.79,409.83,417.57,414.00,418.50,423.28,422.01,424.46,409.33,406.48,403.50,406.65,405.46,415.27,406.64,394.98,391.81,386.26,369.43,361.95,362.44,368.79,353.06,335.38,337.75,327.14,302.95,290.66,286.94,258.02,395.01
2002-10-07 21:47:33.100000,L7,,,,,,,,,,,,,,,,,,,,,,,366.60,365.18,361.30,358.52,362.31,356.97,361.95,,,,,,,,,,,,,,,,342.07,343.64,352.58,343.66,342.03,342.96,346.84,351.52,365.69,362.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.06,381.61,377.22,379.93,381.93,382.91,13.76,25.48,23.56,29.29,21.46,9.99,14.49,6.77,386.60,385.92,393.45,392.04,401.03,,,,,,,,,,409.37,407.21,406.65,411.69,409.21,409.18,410.94,406.52,409.11,403.79,401.25,404.77,397.62,394.85,391.70,382.34,373.60,366.54,363.72,354.40,344.91,343.74,334.41,324.11,311.03,301.00,279.06,258.37,408.60
2002-10-23 21:47:39.211000,L7,303.11,299.21,304.64,310.08,334.19,353.52,364.63,,,359.15,348.44,359.24,357.91,361.91,361.31,328.49,322.90,345.74,349.16,349.29,355.50,344.33,327.16,333.76,335.31,327.41,341.21,336.08,339.64,331.06,359.64,327.35,294.16,,,,,,,,335.98,335.41,330.36,327.17,264.95,307.72,333.58,333.17,328.81,347.81,341.17,346.32,344.45,347.80,331.48,353.05,,,,,,370.79,377.60,368.36,366.80,381.85,375.72,390.56,,,,,,,,370.69,351.90,376.03,359.41,369.94,359.48,356.83,362.98,361.75,353.22,357.40,395.19,403.33,371.96,372.53,399.77,32.97,409.21,384.94,370.05,357.44,371.40,416.19,10.58,382.12,401.48,398.70,376.69,368.56,383.87,413.25,407.17,415.11,415.66,387.75,395.32,388.44,393.26,409.10,395.78,406.40,389.38,386.03,389.92,400.92,384.65,407.73,409.53,387.32,370.00,388.59,393.42,417.91,407.47,354.93,342.75,340.38,327.36,321.07,301.02,,,,,,367.38
2002-11-08 21:47:44.401000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.84,360.82,363.03,371.77,372.90,374.81,,,,,,,,,,,,,,,384.09,372.87,366.36,371.05,370.47,359.19,369.26,386.50,,,,,379.48,395.17,375.15,374.69,372.98,7.01,5.68,15.45,13.89,15.24,1.74,370.71,382.93,385.06,386.44,387.29,385.46,393.73,389.16,,385.05,396.80,399.00,393.00,401.79,411.17,405.97,404.87,402.52,426.77,406.56,400.19,401.29,399.85,414.65,402.78,403.63,392.55,395.45,391.53,397.20,407.66,407.33,390.71,379.00,359.72,355.18,346.85,338.91,338.65,319.23,305.82,290.47,275.46,244.46,383.56
2002-11-17 21:42:06.289000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.63,379.09,375.01,383.09,386.13,386.69,389.07,397.08,391.89,385.94,389.66,384.54,385.56,384.37,381.80,384.69,381.34,376.15,386.28,391.84,386.11,393.35,387.92,392.38,396.46,402.82,409.90,409.19,411.20,413.77,416.24,417.36,412.02,410.92,413.83,409.47,415.70,412.07,418.44,423.94,433.53,434.28,425.45,427.16,422.30,,,,409.37,396.90,407.65,406.03,401.00,401.70,392.39,374.59,370.26,352.55,351.17,327.97,316.35,288.64,257.10,397.16
2002-11-24 21:48:02.112000,L7,304.03,296.65,301.58,312.87,326.35,377.46,367.89,348.67,345.37,356.42,357.98,361.65,362.97,361.65,363.59,339.66,337.33,,,,,,,,,,337.19,350.79,328.82,348.63,327.11,333.67,287.40,335.54,328.69,335.87,358.19,,,,,,,,,,,,,,,349.45,336.44,339.06,334.07,348.12,363.91,350.97,353.52,360.98,371.78,360.97,372.16,372.93,376.81,393.84,396.09,368.11,357.13,366.59,369.19,359.74,,,391.82,372.76,357.12,355.64,356.48,352.69,355.45,361.51,360.37,355.51,354.00,399.22,361.31,363.97,360.05,364.84,26.95,36.64,37.02,45.00,35.01,41.68,27.53,23.14,14.83,7.59,361.70,364.07,370.25,372.19,388.30,375.42,381.20,383.99,375.69,388.40,384.91,385.72,379.82,384.00,383.78,400.98,388.94,386.37,391.74,393.90,386.77,383.63,398.54,383.77,397.51,372.35,363.82,388.68,364.82,363.70,342.32,349.01,344.11,316.83,305.89,295.16,,,,,364.44
2002-12-26 21:48:11.926000,L7,,297.44,294.91,317.08,334.83,352.39,362.59,354.66,355.85,353.01,353.00,360.11,360.40,361.39,362.73,344.31,341.38,344.14,341.94,351.45,332.10,304.96,327.44,331.86,331.48,327.83,326.41,342.72,327.32,328.59,330.04,328.83,298.46,320.86,328.67,336.99,346.50,340.00,348.22,344.87,341.96,338.69,334.00,330.57,322.72,296.87,324.34,332.62,328.98,332.30,336.61,339.11,337.36,340.45,374.43,,365.39,347.29,349.86,357.46,355.72,356.86,373.83,372.73,370.77,376.94,375.28,363.95,367.46,364.12,362.33,362.61,359.01,362.29,370.36,365.35,366.17,363.20,356.36,366.42,363.51,377.04,368.79,360.37,379.23,365.90,371.00,375.40,381.66,379.85,387.94,3.65,13.90,12.24,13.75,360.48,380.89,402.95,,,,3.66,,378.33,394.78,394.28,392.50,396.47,395.61,399.20,410.20,434.40,446.64,,,,,,,,441.64,399.09,381.86,381.72,380.37,382.27,,414.78,368.65,365.80,357.70,349.93,343.83,335.75,322.35,312.81,301.07,284.65,270.90,247.30,386.48
2003-01-11 21:48:14.464000,L7,307.53,292.56,288.74,302.99,321.07,346.92,350.79,358.09,358.16,355.57,346.91,354.67,362.23,354.89,359.65,344.54,335.91,348.07,341.05,339.97,330.28,294.98,326.39,327.61,325.68,323.00,328.19,327.56,322.67,331.32,325.15,330.73,298.92,323.25,329.63,334.69,337.35,354.01,348.43,345.10,342.10,339.42,338.76,323.59,324.44,286.98,323.89,324.74,332.33,335.77,337.63,336.27,338.76,337.66,340.74,345.60,347.69,347.39,349.66,355.18,358.57,361.32,367.14,374.05,368.52,368.66,369.81,364.43,359.60,366.22,360.49,363.95,364.67,359.01,373.81,357.93,352.37,359.98,359.56,364.37,358.40,358.90,361.08,356.61,363.96,359.20,373.52,365.63,371.84,373.88,368.17,1.98,9.53,3.16,10.01,366.34,365.15,366.24,367.94,369.16,374.88,382.42,379.24,384.30,383.32,382.41,385.01,384.59,394.27,400.45,404.60,431.54,410.53,396.48,398.07,393.16,395.72,399.01,428.96,420.71,,,,421.69,382.76,374.86,381.48,379.28,386.58,377.48,370.91,374.97,378.91,360.03,340.80,322.16,301.16,292.20,292.26,257.82,377.36
2003-01-27 21:48:21.149000,L7,,,310.15,308.28,317.75,352.35,352.44,350.08,338.73,353.84,354.13,359.01,,377.22,352.27,333.58,317.57,,,,,,,,,,,,,,,,,,331.45,338.93,331.77,332.88,349.95,350.04,350.44,350.57,344.78,293.13,273.52,239.67,293.19,314.55,328.86,321.11,338.91,311.52,327.98,321.42,328.71,325.14,327.01,341.58,315.02,319.86,322.92,332.21,337.10,335.35,340.25,346.87,338.74,342.09,346.42,342.51,354.72,351.63,357.80,350.08,356.97,354.66,347.41,352.94,352.20,349.85,358.69,353.01,361.43,369.18,366.68,369.16,370.75,375.94,370.26,382.29,,0.08,378.60,387.64,371.74,374.32,370.76,370.98,381.20,400.84,,380.59,382.98,382.39,387.02,408.69,432.91,,,,,426.49,429.46,409.34,412.78,414.41,417.50,402.97,414.19,435.52,437.68,415.90,391.92,391.06,375.15,363.62,378.60,374.62,377.09,342.41,326.72,320.82,311.61,,,,,,,,373.13
2003-02-21 21:42:20.469000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.85,19.82,16.62,19.00,15.88,4.23,,,,,,,,,392.67,403.61,397.63,395.77,404.87,401.08,444.74,,411.17,410.75,409.41,407.41,414.20,449.63,434.75,423.87,416.68,408.72,426.64,,,,,,,,,418.56,381.17,387.95,376.31,324.47,338.72,290.07,274.75,248.44,
2003-02-21 21:42:44.547000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.23,342.38,344.74,355.77,356.91,357.48,355.28,350.31,360.33,358.69,361.03,360.10,353.84,354.81,355.34,351.38,349.92,343.88,349.29,347.76,347.57,348.90,346.49,368.28,348.13,346.82,351.34,347.18,359.47,367.61,360.11,350.77,349.60,349.04,351.46,350.06,358.77,360.96,353.25,350.01,352.36,353.53,355.84,356.55,352.32,359.63,374.92,366.28,361.57,369.15,365.25,363.81,367.05,370.12,381.29,399.58,376.63,375.74,376.46,376.94,379.69,393.32,385.72,381.99,379.20,375.55,382.59,377.83,368.68,367.72,364.47,359.32,356.02,348.92,348.47,344.66,334.77,322.03,,,,,,,369.39
2003-03-16 21:48:34.204000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.97,357.58,354.01,357.35,359.81,354.30,361.59,350.63,357.69,,,,,,,338.63,349.21,360.82,351.93,354.65,350.63,345.12,353.43,354.92,366.83,361.80,365.59,371.56,379.21,385.20,374.10,379.28,375.94,379.57,371.30,374.16,369.03,369.67,366.23,364.11,361.79,366.60,365.13,359.68,359.91,362.29,365.22,365.13,368.82,379.45,379.98,377.25,368.96,374.51,371.17,379.00,378.58,377.88,372.63,367.33,373.30,372.83,373.84,370.61,375.93,372.05,373.60,375.24,380.15,377.94,380.29,386.33,384.31,390.46,389.82,391.39,395.31,393.29,391.71,397.77,390.27,397.00,397.69,393.47,392.88,394.10,395.83,388.85,395.61,392.58,389.17,387.05,381.31,377.86,380.37,366.71,364.30,367.40,358.04,353.62,345.70,334.75,321.18,303.41,283.60,264.81,238.62,382.60
2003-05-03 21:48:37.175000,L7,281.66,270.08,267.55,287.54,303.09,321.94,338.46,332.34,328.34,330.61,335.39,340.26,337.70,334.09,313.64,303.70,313.68,316.10,313.32,315.73,301.49,285.71,313.01,316.28,313.92,314.20,309.83,311.42,315.24,316.81,315.20,304.18,261.79,291.70,306.77,315.73,318.68,321.06,322.70,316.11,310.91,318.94,311.10,297.93,270.46,248.27,262.57,279.70,300.74,325.25,324.61,319.63,321.90,324.90,327.63,326.84,327.50,336.68,339.53,336.55,349.58,347.75,348.68,349.08,354.23,352.56,356.82,350.10,347.57,349.56,352.51,366.08,355.63,348.98,345.85,354.11,350.25,352.10,354.04,347.84,344.37,350.08,350.90,351.12,374.24,353.70,353.64,351.57,362.17,351.93,46.57,48.62,52.65,53.83,58.16,49.77,39.31,43.09,32.93,22.49,14.67,12.56,1.25,377.17,374.69,358.66,369.82,383.68,375.23,390.56,374.16,372.99,377.02,392.29,388.88,418.74,386.90,394.95,389.31,394.03,399.74,393.34,383.48,378.79,365.54,368.61,361.21,345.94,340.88,339.12,331.94,326.05,327.87,321.69,,,,,,,377.80
2003-07-23 21:30:14.355000,L5,297.15,276.77,278.59,300.23,308.69,327.34,339.62,338.20,338.83,334.46,339.62,340.03,347.03,341.06,334.47,310.31,314.50,318.51,315.71,319.49,306.50,297.69,314.44,318.98,320.80,317.84,313.15,315.15,318.51,317.34,317.74,299.51,275.17,303.48,319.91,325.41,325.65,324.74,325.89,320.78,325.27,327.82,328.37,301.92,261.38,253.95,271.55,282.39,301.88,326.36,322.20,325.06,328.49,327.47,329.87,332.58,340.51,338.76,344.62,342.71,351.27,359.04,359.11,359.98,360.36,359.04,359.91,353.89,353.19,355.97,349.67,350.36,356.45,347.61,352.17,356.23,352.38,349.36,346.21,345.49,345.73,344.05,352.04,350.80,356.32,353.34,355.32,355.99,359.85,358.59,361.56,25.00,32.22,39.07,43.44,350.25,6.70,0.31,15.66,354.34,352.05,355.16,365.98,366.38,367.54,363.54,371.04,377.15,371.10,376.01,378.72,384.67,379.31,380.96,381.53,385.17,384.56,387.45,384.32,380.85,374.83,378.94,377.40,373.69,367.82,367.56,352.52,341.76,340.72,338.07,337.53,332.12,327.60,309.24,,,,,,,363.07
2003-07-23 21:30:38.185000,L5,295.08,276.06,280.03,293.69,308.63,324.80,336.47,334.80,335.81,331.43,337.34,334.69,342.52,338.83,328.80,306.69,313.06,315.44,313.64,316.25,301.73,292.39,310.80,313.44,318.93,314.29,309.48,311.95,314.52,313.37,315.19,296.10,275.26,301.42,316.92,319.69,320.91,323.47,319.52,319.54,319.00,326.52,325.46,295.53,257.65,252.15,267.65,281.76,300.32,324.83,321.27,321.17,326.09,325.19,328.53,327.84,338.18,336.50,340.26,339.94,349.37,353.79,353.60,352.88,356.81,355.35,356.10,349.95,350.69,349.83,349.15,347.20,354.13,344.67,349.99,352.62,351.23,344.98,344.55,341.39,342.50,342.03,348.93,348.08,350.95,350.28,351.80,353.76,358.90,354.79,356.12,351.08,354.96,352.32,356.59,348.06,348.71,348.75,352.68,350.83,348.47,351.51,357.81,360.88,363.82,359.44,367.79,373.42,368.79,374.10,375.59,379.86,377.94,377.10,378.12,381.04,384.46,385.52,381.20,374.42,372.80,374.12,375.17,370.87,364.68,361.84,350.49,337.70,337.36,334.00,337.06,329.03,324.97,307.34,,,,,,,360.54
2003-08-15 21:36:48.503000,L5,265.41,232.95,216.70,251.04,274.36,289.83,308.83,298.21,298.00,,,,,,258.96,283.43,277.60,279.65,275.15,281.69,276.38,260.12,287.63,291.02,287.67,284.16,281.87,284.62,281.64,285.36,287.71,276.08,243.74,269.08,276.91,289.64,286.14,296.16,291.28,289.68,277.45,290.85,282.26,263.47,221.30,,,239.15,266.08,283.91,293.91,288.46,291.41,293.18,298.68,297.77,302.52,306.81,306.59,311.20,316.47,321.53,320.79,321.72,319.48,324.01,319.00,309.81,314.88,320.20,316.48,324.06,318.28,311.98,315.04,313.95,318.01,311.12,311.49,306.89,304.20,309.28,315.08,316.19,316.08,312.95,317.58,309.37,312.10,304.27,320.83,314.39,89.78,93.78,60.46,81.09,307.00,306.87,309.37,310.85,300.69,321.74,314.57,318.44,329.92,318.83,329.73,334.93,336.98,346.54,342.28,342.77,344.69,344.84,340.02,347.18,346.00,349.88,347.38,345.90,337.76,342.39,340.34,338.91,331.77,323.96,317.79,307.35,305.32,,,,,,,,,,,,314.14
2003-08-24 21:31:12.559000,L5,,,261.78,277.64,295.50,310.67,327.84,325.83,322.26,320.03,317.27,331.52,330.99,329.20,316.12,305.70,302.44,308.87,307.32,308.87,294.66,287.43,305.27,312.83,306.64,308.38,297.60,308.38,298.77,307.50,299.27,295.77,263.26,294.54,310.61,313.74,316.02,315.21,314.33,310.61,304.89,318.09,302.40,286.90,253.40,241.27,257.17,276.25,295.75,311.80,313.56,324.39,327.41,332.65,325.74,331.83,323.19,332.04,331.34,330.21,340.72,343.91,346.78,348.12,349.26,346.46,348.68,345.09,342.87,342.70,343.85,341.22,342.82,339.99,342.84,345.96,347.07,340.75,339.75,338.15,329.74,338.13,339.09,343.30,340.60,344.03,342.62,346.02,346.85,348.84,349.69,15.52,23.82,20.33,28.21,338.38,336.08,342.21,340.90,346.46,344.91,351.23,352.66,353.27,360.46,352.20,363.65,367.56,367.73,371.70,371.10,372.08,370.99,372.60,374.99,376.05,376.68,377.36,376.40,367.58,364.14,364.94,367.92,363.77,356.18,353.16,342.47,336.22,325.72,330.14,320.79,321.99,311.27,299.71,,,,,,,354.56
2003-08-31 21:37:06.588000,L5,256.50,234.15,,,267.08,277.56,300.23,295.02,288.62,,,,,,,271.76,277.58,268.50,264.13,268.08,269.73,249.86,279.65,286.52,279.23,285.67,273.69,280.20,276.07,276.44,281.75,270.91,236.65,265.94,255.41,,,,,282.85,271.27,286.37,282.23,251.92,211.01,,,239.61,262.13,285.57,286.59,286.85,288.00,291.83,290.63,300.57,298.44,303.00,301.37,313.52,318.64,319.38,321.33,320.99,319.31,321.15,319.14,309.07,314.87,317.91,315.13,319.03,318.65,310.35,315.85,313.30,315.88,303.33,309.49,305.47,307.14,309.93,316.53,318.34,309.14,311.45,307.47,306.04,306.16,306.59,317.37,316.82,313.33,313.52,313.31,293.10,289.96,296.86,290.33,300.01,278.04,313.65,306.22,312.51,327.71,317.55,328.79,334.24,333.19,343.23,340.74,339.73,344.07,341.14,341.66,344.61,347.75,347.91,345.96,341.34,336.76,340.36,339.98,337.67,326.98,322.76,313.19,307.10,,,,,,,,,,,,,311.26
