dates,satname,nzd0226-0000,nzd0226-0001,nzd0226-0002,nzd0226-0003,nzd0226-0004,nzd0226-0005,nzd0226-0006,nzd0226-0007,nzd0226-0008,nzd0226-0009,nzd0226-0010,nzd0226-0011,nzd0226-0012,nzd0226-0013,nzd0226-0014,nzd0226-0015,nzd0226-0016,nzd0226-0017,nzd0226-0018,nzd0226-0019,nzd0226-0020,nzd0226-0021,nzd0226-0022,nzd0226-0023,nzd0226-0024,nzd0226-0025,nzd0226-0026,nzd0226-0027,nzd0226-0028,nzd0226-0029,nzd0226-0030,nzd0226-0031,nzd0226-0032,nzd0226-0033,nzd0226-0034,nzd0226-0035,nzd0226-0036,nzd0226-0037,nzd0226-0038,nzd0226-0039,nzd0226-0040,nzd0226-0041,nzd0226-0042,nzd0226-0043,nzd0226-0044,nzd0226-0045,nzd0226-0046,nzd0226-0047,nzd0226-0048,nzd0226-0049,nzd0226-0050,nzd0226-0051,nzd0226-0052,nzd0226-0053,nzd0226-0054,nzd0226-0055,nzd0226-0056,nzd0226-0057,nzd0226-0058,nzd0226-0059,nzd0226-0060,nzd0226-0061,nzd0226-0062,nzd0226-0063,nzd0226-0064,nzd0226-0065,nzd0226-0066,nzd0226-0067,nzd0226-0068,nzd0226-0069,nzd0226-0070,nzd0226-0071,nzd0226-0072,nzd0226-0073,nzd0226-0074,nzd0226-0075,nzd0226-0076,nzd0226-0077,nzd0226-0078,nzd0226-0079,nzd0226-0080,nzd0226-0081,nzd0226-0082,nzd0226-0083,nzd0226-0084,nzd0226-0085,nzd0226-0086,nzd0226-0087,nzd0226-0088,nzd0226-0089,nzd0226-0090,nzd0226-0091,nzd0226-0092,nzd0226-0093,nzd0226-0094,nzd0226-0095,nzd0226-0096,nzd0226-0097,nzd0226-0098,nzd0226-0099,nzd0226-0100,nzd0226-0101,nzd0226-0102,nzd0226-0103,nzd0226-0104,nzd0226-0105,nzd0226-0106,nzd0226-0107,nzd0226-0108,nzd0226-0109,nzd0226-0110,nzd0226-0111,nzd0226-0112,nzd0226-0113,nzd0226-0114,nzd0226-0115,nzd0226-0116,nzd0226-0117,nzd0226-0118,nzd0226-0119,nzd0226-0120,nzd0226-0121,nzd0226-0122,nzd0226-0123,nzd0226-0124,nzd0226-0125,nzd0226-0126,nzd0226-0127,nzd0226-0128,nzd0226-0129,nzd0226-0130,nzd0226-0131,nzd0226-0132,nzd0226-0133,nzd0226-0134,nzd0226-0135,nzd0226-0136,nzd0226-0137,nzd0226-0138,nzd0226-0139,nzd0226-0140,nzd0226-0141,nzd0226-0142,nzd0226-0143,nzd0226-0144,nzd0226-0145,nzd0226-0146,nzd0226-0147,nzd0226-0148,nzd0226-0149,nzd0226-0150,nzd0226-0151,nzd0226-0152,nzd0226-0153,nzd0226-0154,nzd0226-0155,nzd0226-0156,nzd0226-0157,nzd0226-0158,nzd0226-0159,nzd0226-0160,nzd0226-0161,nzd0226-0162,nzd0226-0163,nzd0226-0164,nzd0226-0166,nzd0226-0167,nzd0226-0168,nzd0226-0169,nzd0226-0170,nzd0226-0171,nzd0226-0172,nzd0226-0173,nzd0226-0174,nzd0226-0175,nzd0226-0176,nzd0226-0177,nzd0226-0178,nzd0226-0179,nzd0226-0180,nzd0226-0181,nzd0226-0182,nzd0226-0183,nzd0226-0184,nzd0226-0185,nzd0226-0186,nzd0226-0187,nzd0226-0188,nzd0226-0189,nzd0226-0190,nzd0226-0191,nzd0226-0192,nzd0226-0193,nzd0226-0194,nzd0226-0195,nzd0226-0196,nzd0226-0165
2005-02-25 21:46:35.721000,L5,,57.58,43.32,3.12,312.67,308.34,306.30,307.79,311.71,315.13,320.89,320.25,321.14,319.94,128.21,299.31,313.12,315.48,317.59,315.95,313.68,312.32,311.13,312.40,308.34,312.18,314.46,307.80,309.61,305.31,303.98,304.20,305.62,306.54,310.78,302.37,301.38,304.99,310.34,308.35,306.21,313.05,318.07,325.20,317.95,317.16,317.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-13 21:46:47.612000,L5,,33.79,4.53,276.31,296.66,289.80,281.93,,,,236.21,271.73,304.30,174.94,141.27,225.22,144.51,130.10,110.57,80.63,77.47,85.67,67.55,43.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-29 21:46:54.602000,L5,,53.33,18.37,,288.07,284.99,280.11,261.00,282.60,275.15,246.48,290.56,296.57,285.14,143.43,155.44,149.02,129.29,113.57,87.48,88.52,109.62,75.76,79.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-30 21:47:03.060000,L5,,60.52,30.29,286.53,297.50,298.68,293.68,293.56,303.39,299.89,259.03,300.02,173.96,313.04,298.34,313.42,310.97,308.92,308.70,87.28,294.35,295.63,303.39,57.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.66,316.68,314.19,314.36,320.36,308.35,307.59,,,,,,,,,,,,,,,,,,,,,,,324.82,318.01,325.81,326.02,331.97,342.35,323.21,,,,,,,,,,389.51,406.53,374.05,369.85,321.10,320.98,312.49,322.21,318.09,327.81,337.75,319.75,325.21,324.89,322.12,,,,,,,,327.89,323.46,342.74,332.05,321.08,327.68,326.84,328.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-01 21:47:18.718000,L5,,,1.27,,,,,,224.74,258.49,235.91,293.85,303.72,291.77,169.44,188.52,161.42,138.85,125.09,96.66,106.77,132.55,81.77,114.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-19 21:47:39.248000,L5,,,,,,,,,,,,,,,,,184.83,150.96,139.15,105.91,143.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-08 21:48:04.756000,L5,330.93,342.05,336.38,338.71,335.00,332.15,332.34,333.97,341.32,172.64,344.56,343.53,343.38,347.52,347.40,347.53,342.54,335.88,334.29,338.66,341.07,337.59,334.25,334.13,331.23,332.86,336.77,333.42,332.15,327.68,330.71,338.45,342.36,341.35,341.07,339.13,340.62,336.91,334.69,334.12,331.25,336.89,350.06,347.43,349.04,341.14,341.34,336.51,335.94,331.40,332.09,331.45,335.16,334.86,338.15,338.53,330.90,328.89,328.19,331.07,334.92,332.98,337.13,334.81,332.06,328.63,328.11,331.00,334.41,337.62,345.83,348.52,351.41,346.25,335.05,337.29,335.65,337.49,335.52,338.77,330.65,332.19,335.18,329.87,329.43,334.08,345.85,346.66,348.30,341.93,345.64,345.01,339.19,344.10,348.09,354.51,353.17,355.98,349.37,342.99,344.90,339.81,339.44,342.08,332.41,327.14,331.60,333.30,338.13,337.85,335.23,335.62,333.34,337.82,349.27,348.48,346.26,347.73,342.75,336.59,338.75,331.29,334.77,327.17,333.46,335.59,338.70,337.97,336.67,336.55,335.64,341.46,338.99,345.52,340.41,342.98,346.03,351.05,336.71,353.27,349.86,344.15,334.98,336.90,336.59,342.24,344.04,342.68,347.61,343.45,344.46,333.74,330.60,338.12,336.61,351.24,363.94,348.34,352.14,341.53,338.77,341.50,349.30,353.18,,,,,,,,319.83,324.84,336.02,324.93,322.68,327.13,326.37,333.45,333.23,341.92,336.45,336.41,331.75,331.80,324.00,325.11,324.88,326.81,325.41,325.46,333.43,334.10,336.10,345.17,333.88,
2005-11-24 21:48:28.120000,L5,,78.82,301.58,318.12,322.94,320.25,320.44,319.69,323.80,324.79,326.98,320.61,326.16,320.94,320.27,327.82,318.96,318.36,320.08,321.89,316.67,315.45,318.96,321.53,323.98,324.89,329.71,323.50,321.00,319.21,314.80,317.12,322.99,319.35,311.44,311.53,304.96,309.08,314.56,314.46,311.46,315.54,320.89,327.49,325.67,322.22,322.01,323.38,320.85,321.16,322.33,325.60,323.82,322.11,329.35,327.36,323.41,316.25,,,,,,,,,,,,,,,,,,313.73,322.19,317.23,319.99,324.01,323.95,323.09,324.56,325.52,317.70,319.37,327.55,327.42,328.87,317.58,325.08,323.31,318.10,323.27,,,,,,,,,,322.49,323.38,319.23,318.18,323.78,322.40,324.55,324.46,323.96,327.65,330.43,332.22,332.06,329.80,331.21,,,,,,,,313.64,317.34,312.74,312.02,313.36,317.47,319.04,321.94,328.14,328.59,331.15,328.56,330.98,324.15,326.54,331.03,328.60,330.32,328.93,325.81,326.92,325.75,326.31,323.66,315.56,312.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-27 21:49:58.544000,L5,,12.58,,,290.46,221.53,277.49,234.33,,,228.30,285.87,297.90,296.27,222.19,182.03,139.81,129.94,114.42,82.91,74.71,82.54,65.23,46.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-12 21:50:20.287000,L5,333.32,353.61,358.28,351.14,200.21,367.58,380.65,349.12,343.43,349.98,353.03,360.11,358.12,350.22,350.93,347.65,354.75,354.56,355.45,350.61,349.10,352.12,350.47,346.46,354.96,349.69,350.92,345.74,347.05,345.93,356.82,345.21,345.71,352.41,351.77,358.70,348.75,344.67,339.42,337.59,339.67,345.70,361.49,360.16,359.97,354.32,350.61,349.95,345.08,353.35,354.21,349.86,347.04,346.00,350.65,353.81,349.53,335.03,335.65,333.82,338.84,337.15,342.81,345.64,340.81,340.60,354.84,342.77,343.24,345.25,350.55,350.99,354.48,353.26,350.95,348.94,346.02,343.59,342.53,339.93,339.03,346.97,341.65,340.18,335.12,343.31,338.93,360.60,348.50,344.55,343.67,349.37,345.69,347.85,344.48,346.42,350.09,356.14,351.28,347.05,348.04,346.27,341.46,343.26,340.89,334.54,342.84,342.96,346.59,346.56,348.27,348.49,340.38,343.81,345.89,344.26,343.90,352.46,353.67,340.86,342.05,343.06,337.77,338.73,342.04,336.56,339.53,346.00,343.17,338.60,340.77,342.90,345.42,345.52,352.73,346.36,350.26,351.53,351.14,352.34,351.75,348.49,346.50,337.39,336.24,340.60,338.47,343.95,357.50,359.85,353.58,341.00,342.53,340.94,345.86,354.31,354.44,358.40,361.05,353.63,357.21,346.66,356.30,366.03,,361.13,360.60,362.51,372.02,367.84,348.89,346.19,345.72,343.09,343.20,339.79,346.83,421.61,339.23,338.05,325.33,321.70,323.81,331.84,340.52,336.46,332.31,329.63,337.48,342.39,336.77,341.30,342.13,348.75,334.89,335.11,354.85
2006-02-28 21:50:40.410000,L5,338.67,362.40,360.23,352.37,362.94,348.88,342.77,352.03,349.21,348.96,360.13,353.93,354.47,358.41,365.24,360.87,352.81,356.07,353.51,355.70,357.16,353.26,353.24,352.37,347.72,350.25,350.27,358.33,354.76,348.47,354.76,354.12,349.40,349.40,352.18,345.46,345.80,345.14,348.43,339.96,340.84,349.33,354.28,359.19,359.72,356.61,354.88,352.94,350.31,342.91,341.91,347.33,349.92,352.24,347.88,354.71,345.00,339.00,341.23,340.76,342.51,341.66,343.80,346.14,353.96,342.98,342.12,347.13,342.72,361.09,351.95,369.36,374.02,361.63,364.48,363.87,359.33,352.87,347.31,346.83,343.46,347.63,343.87,347.03,334.84,334.63,344.33,348.57,359.35,345.71,345.85,356.83,357.26,360.41,352.50,354.76,349.43,355.06,359.18,356.59,353.69,347.24,352.70,345.19,339.59,343.72,341.14,348.02,348.10,350.71,356.74,355.34,348.91,349.98,347.06,348.52,357.91,359.48,351.39,343.90,344.23,338.66,343.18,340.87,340.64,339.49,345.40,336.76,341.79,354.41,352.15,349.45,349.92,351.38,361.40,355.46,357.79,362.04,362.27,365.63,367.50,366.17,357.12,356.99,354.74,354.84,346.59,346.36,346.31,348.17,349.77,342.90,349.47,347.86,344.08,357.05,363.49,364.05,358.75,361.77,358.34,363.44,358.62,364.42,348.81,365.61,359.04,365.43,357.08,353.31,352.50,357.06,353.14,354.85,349.89,345.41,348.35,339.78,345.40,337.16,340.06,337.94,340.76,347.31,335.71,343.92,337.79,331.75,333.08,337.84,342.34,344.99,350.11,347.61,356.28,352.61,356.48
2006-07-06 21:52:45.642000,L5,,57.14,32.06,,,,,,,,234.46,282.12,297.08,283.01,239.25,219.07,,143.65,129.80,98.99,107.49,159.09,88.35,119.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-22 21:52:58.572000,L5,,79.04,50.99,299.41,312.14,304.10,316.43,315.76,324.28,327.52,323.04,329.15,333.02,330.41,324.16,333.39,318.93,316.30,312.50,324.42,291.54,,,,,,,,309.71,310.19,310.15,307.02,321.64,311.90,319.08,308.05,307.29,323.45,317.26,323.56,323.39,328.12,325.45,336.56,333.37,338.08,339.78,340.10,359.08,351.56,440.10,,,,,,,,,,,435.47,403.18,418.18,413.49,348.09,324.18,334.09,332.35,330.61,328.27,338.49,328.83,,,313.86,320.76,306.22,312.62,325.00,325.57,324.49,326.48,323.26,320.29,323.09,329.22,329.30,324.46,318.98,338.21,338.66,330.47,327.25,333.05,330.61,,,,,,,,,,,,,,,,,326.17,328.08,335.08,334.51,333.59,330.43,322.45,,,,,,,315.35,322.36,316.54,316.31,311.87,321.86,328.75,326.70,329.62,332.44,328.35,324.21,325.02,322.04,318.25,328.08,321.26,318.28,,,321.53,322.12,322.41,320.21,319.83,317.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-23 21:53:23.469000,L5,342.84,92.71,68.55,30.68,352.87,348.26,347.93,351.54,352.14,355.61,357.46,354.02,358.22,369.42,363.74,355.05,359.58,348.83,346.89,352.30,352.00,351.15,350.54,346.11,347.87,348.30,357.46,361.72,353.27,352.41,348.84,353.59,358.68,364.00,365.60,360.40,351.38,351.69,352.64,350.77,347.46,360.60,361.58,361.37,356.62,359.19,356.94,354.19,348.87,348.13,344.84,348.99,352.80,353.75,354.33,359.74,355.49,351.74,351.88,342.38,343.70,351.70,353.51,347.97,345.19,347.69,345.69,354.78,355.14,354.76,359.50,368.20,367.58,370.65,363.59,367.63,356.57,354.17,353.66,347.89,351.89,357.78,353.79,351.18,384.13,345.83,353.69,352.55,362.77,353.76,357.08,357.25,350.86,356.64,352.64,359.76,364.56,365.49,361.67,365.85,354.03,361.50,352.81,353.05,351.67,350.45,345.66,347.79,356.38,359.64,364.99,368.18,357.70,356.11,358.44,357.91,360.34,366.15,365.69,355.39,355.69,354.19,347.47,350.14,347.87,356.20,355.07,355.62,354.87,361.07,361.34,355.42,356.47,355.13,351.97,357.42,360.31,370.96,370.87,367.62,371.27,373.50,379.80,413.12,417.42,414.08,364.21,361.62,360.36,365.20,359.75,358.40,362.77,352.46,352.31,378.12,368.84,341.72,341.73,361.56,359.82,368.31,366.35,380.57,373.93,367.43,358.11,366.45,365.31,361.41,366.97,377.86,364.86,354.70,359.32,349.69,367.47,354.15,356.23,357.72,356.59,362.14,360.60,362.32,349.50,365.47,354.23,352.63,351.07,343.68,359.83,345.29,352.84,350.49,363.39,355.72,375.05
2006-10-10 21:53:56.892000,L5,324.53,314.86,326.46,211.97,333.36,327.07,328.40,331.33,336.16,336.40,337.71,336.46,336.07,338.15,342.83,341.03,340.15,336.33,340.42,340.65,335.42,337.63,340.42,333.70,338.84,336.04,340.89,338.10,331.97,328.09,325.87,329.95,332.43,333.49,333.86,329.41,326.72,331.05,330.22,331.38,329.19,339.81,343.22,348.55,345.93,341.32,342.64,340.06,337.46,340.76,333.70,341.95,337.98,333.09,335.18,331.79,334.21,327.19,324.15,326.96,325.90,328.26,326.65,327.54,327.15,326.03,329.91,329.88,338.69,342.20,346.02,352.24,349.95,345.28,346.66,341.71,344.25,334.59,335.20,328.89,332.66,329.83,331.36,334.12,318.98,324.70,329.00,331.94,333.97,328.57,338.78,337.47,339.50,342.02,341.35,343.17,339.12,344.76,343.50,340.09,328.64,331.89,331.10,336.53,339.64,330.39,325.84,331.50,333.72,336.75,339.59,341.08,337.39,336.80,339.88,334.49,340.26,342.93,334.36,326.85,328.81,326.58,320.78,,325.03,324.84,333.96,330.63,332.79,327.50,334.52,338.75,339.28,347.87,344.73,345.76,343.30,344.79,345.52,341.07,344.21,335.68,338.84,334.20,329.43,332.09,327.63,335.02,327.88,332.99,329.65,320.38,323.88,323.82,328.17,342.56,331.70,333.21,323.75,,,,,,,,,,,,,,,,,,325.95,322.98,329.76,330.17,318.85,327.28,329.36,322.06,321.89,315.53,313.99,313.57,319.76,318.70,322.74,327.90,330.49,327.05,331.17,331.24,
2006-11-27 21:54:23.315000,L5,,39.97,274.68,283.40,289.42,285.86,285.62,291.12,293.19,301.16,296.18,280.34,306.83,290.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-13 21:54:55.384000,L5,,11.88,259.59,266.98,262.99,258.92,253.52,265.35,266.37,274.19,268.03,292.12,277.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-30 21:54:48.635000,L5,,70.60,46.70,280.49,298.00,296.22,292.65,294.19,309.17,305.92,312.76,311.65,313.58,316.10,306.08,132.50,126.73,112.82,99.23,71.48,67.09,74.11,56.77,24.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-15 21:54:49.756000,L5,347.87,263.24,241.20,217.90,205.29,193.30,183.97,181.39,173.03,170.21,345.33,344.70,349.88,352.12,353.96,355.76,350.77,346.62,341.17,346.10,347.75,352.09,338.49,343.91,342.36,344.25,347.43,342.77,336.66,339.27,341.21,340.77,342.98,335.02,346.39,349.41,347.22,345.85,343.72,340.34,340.19,344.77,352.26,358.35,356.26,351.83,354.15,,,,,,443.67,378.28,352.64,344.18,341.02,335.41,333.13,330.32,334.67,336.90,338.94,343.97,353.32,347.23,342.59,341.62,348.47,356.82,354.22,357.25,364.82,372.27,360.89,360.77,355.07,359.57,347.94,,,,,,,,,,,,,409.62,355.45,355.97,365.45,360.24,357.79,363.43,363.83,356.71,358.57,357.44,355.65,353.22,345.71,347.14,348.46,344.93,348.05,351.16,356.94,355.54,350.43,348.01,350.15,344.12,347.01,347.55,351.94,351.80,344.23,345.10,343.95,338.27,341.94,344.26,346.73,356.70,342.93,344.64,358.57,354.39,353.13,350.11,347.63,364.32,361.48,357.25,360.01,357.54,355.56,353.27,353.03,354.63,355.67,347.54,343.37,346.09,344.88,347.18,345.49,338.23,337.98,349.32,346.90,348.13,357.81,364.95,362.36,347.20,355.13,359.21,360.24,361.02,364.14,349.82,355.72,343.46,345.63,352.14,360.36,359.05,353.35,351.59,351.49,347.23,349.70,352.58,346.03,349.61,345.95,344.98,345.08,345.66,342.99,336.51,341.07,337.06,344.56,337.40,340.74,347.78,351.26,354.35,344.10,347.44,349.93
2011-01-25 21:49:47.233000,L5,376.95,93.56,67.32,28.09,349.98,342.28,342.45,339.10,345.47,343.30,341.88,355.68,353.62,366.96,365.25,365.65,389.56,350.34,377.84,387.48,375.78,368.85,358.52,343.86,387.85,395.42,384.10,371.90,372.69,335.62,377.59,385.00,385.70,381.37,352.86,392.81,337.91,373.31,402.30,374.37,367.65,349.52,368.92,357.27,406.86,346.77,353.42,357.02,384.83,376.25,363.72,355.17,352.07,356.70,366.02,352.13,359.71,368.15,363.29,356.65,351.00,351.77,364.29,388.53,375.34,391.73,375.32,379.69,380.57,372.87,373.46,387.36,393.79,403.86,387.38,357.50,356.28,357.38,362.41,358.70,363.87,356.82,373.01,361.33,349.34,352.95,369.23,353.41,372.96,405.99,389.89,379.07,365.40,413.03,410.91,389.40,378.04,357.96,358.27,388.77,393.98,370.77,395.52,410.45,381.29,388.74,362.15,349.49,340.04,370.09,363.41,370.53,369.77,345.00,364.66,364.83,367.54,374.71,388.30,387.43,382.21,356.37,373.07,357.77,353.78,366.00,351.79,371.78,383.19,389.89,379.54,349.38,342.02,349.79,354.01,372.49,351.18,352.26,365.42,345.85,363.34,369.87,364.85,336.83,337.29,348.88,380.00,363.64,366.18,360.87,372.65,367.10,350.52,370.13,371.66,364.98,394.93,359.29,381.77,457.84,374.94,387.74,370.06,368.68,374.75,376.74,387.63,386.69,350.48,336.83,,388.17,359.31,386.85,361.21,376.97,372.78,374.86,371.37,362.63,364.56,372.79,356.68,366.59,344.82,363.30,358.76,358.08,348.20,345.25,362.92,355.62,353.81,373.57,367.57,375.01,395.19
2011-10-24 21:47:48.042000,L5,,83.79,53.27,303.78,310.39,313.48,314.11,310.62,326.42,175.46,341.18,329.96,143.49,144.45,125.00,127.21,129.34,116.54,102.37,75.74,63.09,325.35,318.31,322.48,322.66,325.86,331.71,324.92,325.40,316.94,313.93,322.99,319.83,317.46,324.02,322.01,315.40,320.00,329.12,320.02,322.83,330.29,330.23,343.92,335.08,332.02,333.71,328.52,327.29,326.27,331.80,328.22,326.09,333.40,334.14,333.67,321.35,322.33,316.26,313.80,317.57,319.89,326.96,325.04,322.61,316.61,315.34,,,,,,,,316.38,321.49,320.48,322.09,319.46,321.52,321.19,320.96,328.45,324.78,316.98,316.99,324.84,329.00,325.57,327.00,333.19,333.95,329.53,328.89,331.61,327.50,326.66,,,,,,,328.91,323.25,323.29,321.99,324.75,322.35,324.33,324.63,326.39,324.09,329.12,328.62,331.08,330.04,331.62,336.25,,,,,,319.62,321.74,321.70,323.82,321.35,322.53,326.11,326.27,330.28,329.30,332.13,330.78,329.66,330.70,320.92,324.50,326.07,324.95,322.89,,323.69,323.83,329.11,325.00,325.74,322.45,319.86,317.49,320.20,322.22,320.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-23 22:01:46.719000,L8,,86.39,58.20,284.24,277.72,288.22,296.87,299.29,203.52,206.96,317.76,319.85,322.15,177.15,189.10,156.36,151.47,129.16,122.05,88.81,100.22,104.98,83.95,51.74,12.82,,,,,,,,,,,,299.32,304.27,306.11,299.79,303.19,311.51,312.20,315.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.93,317.15,325.49,324.43,325.39,317.07,315.04,315.01,333.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-09 22:01:50.636000,L8,,73.31,47.15,,,,,,,,258.81,261.07,239.13,222.51,198.71,194.03,199.89,146.75,146.66,110.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25 22:01:49.952000,L8,,79.31,54.74,12.11,,,,269.47,301.57,302.02,308.81,193.49,,,230.07,154.09,140.67,124.61,121.49,85.46,94.95,107.41,81.44,54.43,9.68,,,,,,,,,,,,298.17,301.03,305.58,319.62,306.62,318.47,307.52,315.52,323.04,313.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-27 22:01:43.236000,L8,,84.94,47.25,280.65,279.38,285.29,287.89,289.20,305.36,301.66,305.39,302.64,300.79,296.90,306.60,302.97,305.46,303.92,298.42,325.38,299.08,299.52,299.80,52.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-29 22:01:34.321000,L8,,85.72,55.63,45.40,286.01,284.47,288.08,287.95,300.31,189.12,303.97,305.07,303.70,300.39,307.09,309.62,304.57,301.04,300.04,305.10,294.31,300.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.17,433.09,366.06,,,342.34,419.15,416.11,416.20,380.97,,,,,,,,,,,,,,,,,,,,,,437.96,409.38,361.37,400.63,425.71,439.49,400.70,,,,,,452.40,354.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-14 22:01:33.487000,L8,,80.95,50.67,280.49,285.22,285.45,290.75,288.06,299.21,301.35,312.90,304.17,304.03,301.52,307.55,310.56,304.79,305.40,296.37,303.43,297.75,301.88,54.76,26.91,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
