dates,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0041,nzd0231-0042,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0104,nzd0231-0105
2023-07-29 21:59:31+00:00,333.5571428571429,370.9483333333333,365.114,361.7,362.735,340.5228571428571,376.7366666666667,320.8233333333333,379.94500000000005,349.37142857142857,346.205,374.875,366.42,343.83,375.53333333333336,340.96999999999997,372.4,368.27000000000004,348.05,351.76875,359.325,355.37,362.9766666666667,382.6116666666667,360.63875,365.9642857142857,350.27333333333337,358.3671428571429,355.53999999999996,375.884,360.15833333333336,356.7125,378.16499999999996,349.5228571428571,349.86625,340.0257142857143,335.06,361.752,330.6928571428571,334.43375,359.6000000000001,330.08714285714285,334.98285714285714,350.5675,320.97249999999997,358.6666666666667,364.1166666666666,364.332,336.6614285714286,363.784,358.48,359.20000000000005,346.115,363.44166666666666,365.6366666666667,365.57,366.89,367.1066666666666,364.9814285714286,361.0816666666667,359.0566666666667,329.5016666666666,355.64500000000004,351.338,353.1583333333333,343.8866666666667,326.9025,316.844,351.5566666666667,353.38250000000005,357.6,353.2957142857143,348.91428571428565,349.33500000000004,354.276,355.45,346.96999999999997,357.6366666666666,356.85999999999996,361.744,358.9542857142857,336.1457142857143,356.6275,353.24,338.51750000000004,342.126,332.06,333.22999999999996,321.49000000000007,318.59749999999997,325.4585714285714,324.28285714285715,299.06875,321.21285714285716,339.92375000000004,339.9,329.28999999999996,315.31666666666666,340.28999999999996,338.4725,337.5728571428572,334.2266666666667,330.15333333333336,358.47400000000005,318.46333333333337,306.07
2023-08-14 21:59:37+00:00,333.5571428571429,370.9483333333333,365.114,361.7,362.735,336.97,376.7366666666667,320.60249999999996,379.94500000000005,345.6975,343.18285714285713,374.875,366.42,341.4625,375.53333333333336,338.3171428571428,372.4,368.27000000000004,345.15000000000003,348.9711111111111,356.0228571428571,352.4,362.9766666666667,382.6116666666667,357.4577777777778,365.9642857142857,348.29857142857145,355.16625,352.62666666666667,375.884,355.94428571428574,353.9733333333333,378.16499999999996,346.5325,346.8833333333333,337.5525,332.95125,361.752,328.15,331.3211111111111,359.6000000000001,327.5525,331.76375,341.966,318.776,358.6666666666667,364.1166666666666,364.332,333.635,363.784,358.48,359.20000000000005,341.6242857142857,363.44166666666666,365.6366666666667,365.57,366.89,367.1066666666666,364.9814285714286,361.0816666666667,359.0566666666667,326.80428571428575,355.64500000000004,351.338,353.1583333333333,343.8866666666667,323.94,314.1433333333334,351.5566666666667,353.38250000000005,357.6,353.2957142857143,348.91428571428565,349.33500000000004,354.276,355.45,342.2357142857142,357.6366666666666,356.85999999999996,361.744,358.9542857142857,333.6175,356.6275,353.24,335.57,342.126,328.20375,333.22999999999996,317.86625000000004,315.92555555555555,325.4585714285714,324.28285714285715,296.8611111111111,321.21285714285716,336.85333333333335,335.49571428571426,327.27875,314.5575,337.18625,335.84666666666664,334.58750000000003,331.94428571428574,327.7528571428571,358.47400000000005,318.46333333333337,306.07
2023-08-22 21:59:50+00:00,333.5571428571429,373.02571428571434,368.0133333333333,365.46999999999997,367.274,336.97,378.08,320.60249999999996,378.196,345.6975,343.18285714285713,377.07142857142856,369.5228571428571,341.4625,374.67428571428576,338.3171428571428,370.67199999999997,368.27000000000004,346.70000000000005,350.17199999999997,356.0228571428571,352.4,364.8957142857143,384.1385714285715,357.4577777777778,369.51874999999995,348.29857142857145,355.16625,352.62666666666667,379.55,355.94428571428574,353.9733333333333,378.96714285714285,346.5325,346.8833333333333,337.5525,332.95125,362.6433333333334,328.15,331.3211111111111,361.00428571428574,327.5525,331.76375,341.966,318.776,359.8442857142857,365.62,366.4533333333333,333.635,365.25499999999994,360.8633333333334,362.61400000000003,341.6242857142857,364.7557142857143,367.85714285714283,367.0028571428571,367.864,368.06,365.395,362.27,359.0142857142857,326.80428571428575,358.028,353.56,354.5414285714286,345.39285714285717,323.94,314.1433333333334,353.77250000000004,356.458,358.23,353.53,349.4025,349.5042857142857,353.96333333333337,355.4328571428572,343.47999999999996,358.76714285714286,357.0357142857143,361.4916666666666,358.8175,333.6175,358.476,353.82,335.57,342.126,329.25333333333333,334.96125,319.49,317.196,327.37874999999997,324.9875,296.8611111111111,323.36875000000003,336.85333333333335,335.49571428571426,327.27875,314.5575,337.18625,335.84666666666664,334.58750000000003,331.94428571428574,327.7528571428571,361.3966666666667,322.0942857142857,306.07
2023-08-30 21:59:47+00:00,335.20375,373.02571428571434,370.27714285714285,369.82,370.65833333333336,336.97,378.08,320.60249999999996,378.196,345.6975,343.18285714285713,377.07142857142856,369.5228571428571,341.4625,374.67428571428576,338.3171428571428,370.67199999999997,369.938,346.70000000000005,350.17199999999997,356.0228571428571,352.4,364.8957142857143,384.1385714285715,357.4577777777778,369.51874999999995,348.29857142857145,355.16625,352.62666666666667,383.90000000000003,355.94428571428574,353.9733333333333,378.96714285714285,346.5325,346.8833333333333,337.5525,332.95125,362.6433333333334,328.15,331.3211111111111,361.00428571428574,327.5525,331.76375,341.966,318.776,359.8442857142857,365.62,366.4533333333333,333.635,365.25499999999994,360.8633333333334,362.61400000000003,341.6242857142857,364.7557142857143,369.5375,368.735,367.864,368.57,365.21,362.62875,359.895,326.80428571428575,358.77,353.56,355.32124999999996,346.76,323.94,314.1433333333334,355.11400000000003,355.7383333333334,358.49142857142857,354.1688888888889,350.1844444444444,350.3625,355.5371428571429,355.88,344.9588888888889,358.76714285714286,358.32125,361.94,359.6977777777778,333.6175,358.476,353.9214285714285,335.57,345.045,329.25333333333333,334.96125,319.49,317.196,327.37874999999997,324.9875,296.8611111111111,325.84555555555556,336.85333333333335,335.49571428571426,327.27875,314.5575,337.18625,335.84666666666664,334.58750000000003,331.94428571428574,327.7528571428571,361.3966666666667,325.325,309.825
2023-09-07 21:59:49+00:00,331.0185714285714,371.9983333333334,370.27714285714285,369.82,370.65833333333336,334.27555555555557,378.08,319.312,368.52333333333337,339.88875,340.25875,377.07142857142856,370.84833333333336,336.69875,367.865,335.89375,370.67199999999997,369.938,341.74222222222227,347.75,352.61375,346.5875,361.1225,375.5942857142858,351.17,368.25999999999993,346.05375000000004,352.7555555555556,346.78777777777776,383.90000000000003,352.06625,347.9777777777778,378.1566666666667,344.43555555555554,340.49444444444447,335.43111111111114,328.3225,355.04833333333335,321.90625,324.4766666666667,361.5366666666667,325.2655555555555,325.62,331.768,317.11333333333334,361.6783333333333,365.62,369.14799999999997,327.1125,366.032,362.612,362.61400000000003,335.55571428571426,356.6742857142857,370.4728571428572,369.7071428571429,370.385,369.39,365.70875,363.83714285714285,361.5485714285714,323.8325,358.77,353.56,349.21555555555557,347.4542857142857,317.7811111111111,311.75714285714287,355.11400000000003,355.7383333333334,358.49142857142857,353.82125,350.77625,350.53285714285715,356.55333333333334,357.4428571428571,344.9588888888889,351.2557142857143,357.2214285714286,361.94,358.515,331.19111111111107,358.476,353.9214285714285,332.296,338.4085714285714,328.41499999999996,334.96125,315.09375,314.4836363636363,327.76714285714286,324.63571428571424,290.4477777777778,325.745,331.8322222222222,331.78499999999997,325.3566666666667,313.856,331.765,330.6411111111112,331.7344444444445,329.445,324.52250000000004,362.492,325.325,310.1928571428571
2023-09-15 21:59:56+00:00,330.975,371.9983333333334,372.8533333333333,372.896,374.84400000000005,328.7688888888889,379.96000000000004,318.715,359.07,332.8425,333.96375,377.9666666666667,370.988,334.64222222222224,360.1875,333.72,370.67199999999997,369.938,335.9244444444445,344.09272727272725,349.53222222222223,344.44777777777773,357.36555555555555,366.65,344.80333333333334,368.25999999999993,344.1688888888889,347.4044444444445,342.2522222222222,383.90000000000003,345.68875,342.0488888888889,377.964,338.3933333333333,335.4366666666667,330.74333333333334,324.60375000000005,346.31666666666666,316.56500000000005,317.9177777777778,362.72400000000005,319.55555555555554,318.70125,327.25,315.59857142857146,361.966,367.98333333333335,369.14799999999997,325.0777777777778,366.54999999999995,363.56250000000006,362.61400000000003,327.40000000000003,349.22857142857146,370.34666666666664,369.6716666666667,370.385,371.57166666666666,365.28714285714284,365.1383333333333,363.44666666666666,321.77111111111105,358.77,354.36,343.7022222222222,347.86833333333334,312.65,305.73285714285714,356.425,359.514,360.73333333333335,354.0142857142857,352.43,353.9116666666667,356.55333333333334,357.4428571428571,346.40375,345.3614285714286,360.9766666666667,364.59166666666664,361.47857142857146,328.8044444444444,358.476,353.9214285714285,327.694,334.5071428571428,329.8614285714285,333.4742857142857,315.09375,309.2418181818182,332.3533333333333,328.9066666666667,287.7088888888889,330.11428571428576,325.3611111111111,325.84875,322.37666666666667,313.17333333333335,327.79875,324.26,325.5877777777778,323.81374999999997,316.53125,365.915,330.80428571428575,314.75666666666666
2023-11-10 21:59:59+00:00,341.7025,381.505,376.58000000000004,381.925,383.09,312.945,389.56333333333333,318.715,352.3075,321.59166666666664,322.66833333333335,387.2466666666667,384.1933333333333,322.89833333333337,354.354,320.8666666666667,371.25333333333333,381.7966666666667,328.4114285714286,334.88875,337.955,330.72999999999996,347.45666666666665,362.214,332.30333333333334,369.928,333.66166666666663,332.71500000000003,329.27,395.062,328.7780000000001,329.5833333333333,389.66,326.01500000000004,322.41333333333336,318.49333333333334,315.4016666666667,338.9425,305.72333333333336,304.3866666666667,370.48999999999995,307.1716666666667,306.34,319.634,310.49833333333333,368.70250000000004,369.41333333333336,373.115,311.28000000000003,369.21999999999997,367.68666666666667,368.4466666666667,314.776,342.81500000000005,374.6825,374.71000000000004,369.1966666666667,370.79,366.324,366.038,361.105,308.90166666666664,361.0975,359.1766666666667,338.1416666666666,352.1525,299.16,299.8733333333334,353.92,356.57,358.16,358.49399999999997,354.22400000000005,353.946,353.622,356.554,343.19999999999993,337.2125,360.78000000000003,359.40749999999997,363.052,313.7366666666667,359.39000000000004,354.064,322.25375,327.30199999999996,327.268,331.134,308.37666666666667,302.8788888888889,335.5275,331.915,279.4571428571429,332.738,310.47833333333335,315.57166666666666,310.90000000000003,313.17333333333335,316.03999999999996,313.28333333333336,311.03833333333336,315.1233333333333,307.46999999999997,372.345,340.22200000000004,342.8225
2023-11-26 22:00:05+00:00,341.7025,381.505,376.58000000000004,381.925,383.09,311.7471428571429,389.56333333333333,317.29285714285714,344.78999999999996,320.79285714285714,321.7728571428571,387.2466666666667,384.1933333333333,321.67571428571426,347.67833333333334,319.60714285714283,371.25333333333333,381.7966666666667,326.585,333.0133333333333,335.80285714285714,329.73,344.37857142857143,356.09,331.65142857142854,369.928,332.71714285714285,332.17285714285714,328.7528571428571,395.062,327.805,328.6614285714286,389.66,325.3314285714286,321.2485714285714,317.52571428571434,314.1871428571429,332.07399999999996,304.80285714285714,303.48285714285714,370.48999999999995,306.2842857142858,304.9142857142857,316.0933333333333,309.04285714285714,368.70250000000004,369.41333333333336,373.115,309.9057142857143,369.21999999999997,351.63,368.4466666666667,313.1466666666667,335.476,361.17999999999995,361.91400000000004,353.4925,370.79,355.52833333333336,355.31166666666667,348.706,307.6257142857143,361.0975,343.8525,332.0628571428571,340.428,298.3328571428571,298.76714285714286,341.45799999999997,343.568,345.148,347.47499999999997,343.5716666666667,344.435,353.622,346.4816666666666,337.75624999999997,329.76599999999996,349.11800000000005,348.822,353.83666666666664,312.45714285714286,343.4875,344.01666666666665,319.0155555555556,321.16499999999996,320.6116666666667,323.40333333333336,304.05,300.901,322.474,319.13,277.66375000000005,332.738,309.38714285714286,313.06857142857143,309.60571428571427,311.90000000000003,314.4771428571429,311.9757142857143,309.9328571428572,313.81,306.3385714285714,372.345,340.22200000000004,342.8225
2024-01-13 21:59:59+00:00,355.90000000000003,382.40333333333336,377.06,384.3733333333334,377.32500000000005,310.86199999999997,386.14,315.206,331.47749999999996,319.812,321.13399999999996,384.255,385.4433333333333,320.3059999999999,329.83750000000003,317.714,363.775,371.5933333333333,326.58666666666664,329.02,334.84000000000003,328.562,341.08500000000004,342.84,337.0466666666667,388.9166666666667,331.284,331.28000000000003,328.088,396.68999999999994,332.7916666666667,333.3933333333333,380.3633333333333,330.6766666666667,319.954,316.97200000000004,317.2633333333334,324.892,305.22799999999995,302.898,361.0133333333333,305.7900000000001,303.56800000000004,304.40199999999993,307.43000000000006,359.57666666666665,362.2133333333333,359.9466666666667,313.74666666666667,359.98,343.655,360.77,312.196,329.01800000000003,354.31800000000004,356.718,345.57,363.97499999999997,345.77,347.554,343.282,305.714,358.465,338.99666666666667,323.854,336.878,301.1383333333334,301.75333333333333,334.482,335.54200000000003,335.868,334.83000000000004,335.01,338.7875,354.81666666666666,339.5925,329.4742857142857,319.55,344.94,342.90999999999997,346.396,313.83666666666664,331.755,332.764,311.5571428571429,314.95,315.134,326.1366666666667,308.305,300.14750000000004,312.8225,303.34250000000003,278.1866666666667,333.7625,314.0983333333333,309.1116666666667,313.3416666666667,315.69166666666666,318.7316666666666,315.87000000000006,308.75,318.07,305.284,376.01,336.835,333.72333333333336
2024-02-14 21:59:55+00:00,347.8625,378.905,374.47,381.64750000000004,377.32500000000005,309.98,383.745,312.88000000000005,331.47749999999996,319.54,319.3399999999999,385.90000000000003,383.6675,317.56999999999994,329.83750000000003,315.77,364.5,371.5933333333333,328.2525,330.9675,334.4975,326.62000000000006,341.08500000000004,342.84,339.72,388.9166666666667,328.82666666666665,331.2366666666667,327.53000000000003,391.282,342.38,342.578,380.3633333333333,344.12600000000003,317.9033333333333,315.6733333333334,317.43,324.892,304.3,301.04333333333335,361.0133333333333,305.1233333333334,300.3333333333334,302.4433333333333,305.20666666666676,359.57666666666665,356.5725,359.9466666666667,321.706,359.98,343.655,360.77,310.3733333333334,329.01800000000003,354.31800000000004,356.01,348.142,363.97499999999997,345.77,347.554,343.83500000000004,302.76,358.928,338.99666666666667,324.09,334.7133333333333,306.384,306.57,333.05833333333334,335.54200000000003,339.0566666666667,334.83000000000004,335.01,338.7875,356.065,339.5925,336.326,319.55,344.94,342.90999999999997,346.396,314.6719999999999,331.994,332.764,311.832,314.95,325.80333333333334,326.1366666666667,316.33,302.21000000000004,313.524,305.682,278.6075000000001,330.43199999999996,325.634,309.3225,318.612,316.7475,329.094,327.09799999999996,306.1833333333334,318.9575,301.5033333333333,374.125,335.95599999999996,335.9
2024-03-09 22:00:02+00:00,330.0025,347.4675,341.5233333333333,352.14333333333326,345.46000000000004,308.84999999999997,345.355,313.2166666666667,317.5166666666667,316.93,318.43,361.2733333333333,366.45750000000004,316.20666666666665,315.12666666666667,314.75,348.65000000000003,353.82,317.2166666666667,321.0933333333333,333.6725,326.92,327.18,326.49666666666667,338.69500000000005,367.3833333333334,328.82666666666665,330.6566666666667,325.45,368.4575,342.988,342.584,361.6033333333333,343.37,316.5566666666666,313.98,317.2325,313.4525,304.78,299.5333333333333,340.55999999999995,302.3866666666666,299.40333333333336,301.06666666666666,302.8533333333333,338.0733333333333,339.8975,335.63666666666666,320.77200000000005,336.2766666666667,327.465,337.7,308.78,317.1175,329.5725,338.684,335.78000000000003,339.42,325.435,326.7525,328.77200000000005,302.49,341.93,316.2833333333333,304.8525,319.174,305.626,305.628,314.548,312.27,321.62,313.59000000000003,315.1825,315.44666666666666,334.0133333333334,314.49,318.27,302.94,318.4666666666667,323.7825,328.395,312.7,318.358,312.175,310.536,305.31,308.4866666666667,307.4433333333333,303.9675,296.378,300.002,294.252,275.475,309.81,324.76599999999996,308.2725,317.55,315.9875,328.334,326.712,304.8066666666667,319.8,302.1933333333333,338.295,294.6975,335.83
2024-04-18 21:59:19+00:00,314.274,329.86800000000005,329.98249999999996,339.61,335.07,309.07666666666665,334.18666666666667,314.0833333333333,317.82,317.5233333333333,318.33666666666664,350.425,357.31800000000004,316.6766666666667,315.84,314.78333333333336,340.6975,345.98,317.62000000000006,323.49,335.115,328.78000000000003,329.37333333333333,328.7366666666667,339.57000000000005,358.94,328.5566666666667,331.01666666666665,325.27666666666664,360.618,343.236,343.284,354.5775,344.14,319.1366666666667,314.81333333333333,318.53000000000003,316.055,302.43333333333334,299.57666666666665,332.41999999999996,303.6766666666667,301.69,301.7233333333333,304.34999999999997,330.6975,333.70799999999997,329.5075,321.562,330.3375,324.67199999999997,332.42,309.74,317.08000000000004,327.358,335.3833333333333,332.7683333333334,333.65,322.63800000000003,323.22400000000005,325.75500000000005,304.1233333333334,335.11,313.9175,306.385,316.3933333333334,306.982,306.912,312.92833333333334,309.468,318.37833333333333,311.27799999999996,312.054,312.4175,325.58250000000004,311.845,316.448,304.0833333333333,315.4775,322.364,324.898,313.298,316.22166666666664,309.07,310.39,305.4,303.66499999999996,303.65250000000003,300.03200000000004,297.53999999999996,295.76166666666666,290.625,275.0975,302.31,325.342,309.65749999999997,318.15,317.0525,328.868,327.928,305.99666666666667,321.41999999999996,303.48333333333335,328.9766666666667,279.93399999999997,335.83
2024-04-26 21:59:28+00:00,305.175,318.03333333333336,323.964,332.65999999999997,329.18600000000004,310.52,329.63250000000005,316.095,319.06,318.64,319.89,344.544,351.7366666666667,317.9675,316.2175,316.0725,336.36,341.43600000000004,319.04,323.93,334.068,329.9525,329.685,329.48,338.632,353.954,329.94,332.055,326.5025,355.24666666666667,340.72833333333335,341.0266666666667,349.96999999999997,341.0933333333333,320.2075,315.27250000000004,317.348,314.922,302.745,302.015,326.972,305.02,302.81,303.515,305.48249999999996,325.87199999999996,329.48499999999996,324.714,319.2816666666667,325.146,322.56333333333333,328.84000000000003,310.0675,315.728,325.41833333333335,332.82,330.0314285714286,329.236,320.70166666666665,320.575,323.1771428571429,304.875,330.23333333333335,312.2,305.69,314.2642857142857,305.71333333333337,306.065,311.1171428571429,307.635,316.0942857142857,309.1066666666666,309.83,310.46,320.15200000000004,309.956,314.465,305.1475,313.476,321.01166666666666,322.6166666666667,312.9166666666667,314.0671428571428,307.1666666666667,308.9116666666667,303.95,301.162,301.45,297.52,295.96999999999997,293.2728571428571,288.6985714285714,274.566,297.6133333333333,322.705,308.73999999999995,316.565,316.094,326.47666666666663,325.2283333333333,307.03,320.072,304.435,323.755,271.255,335.83
2024-05-04 21:59:10+00:00,297.9557142857143,310.3914285714286,319.83166666666665,328.04,325.16,311.252,326.81600000000003,317.16999999999996,319.658,319.56,320.754,340.38,347.8614285714286,318.93999999999994,316.816,316.56000000000006,333.77833333333336,338.41833333333335,319.786,324.68,333.69166666666666,330.922,330.202,330.32000000000005,338.32166666666666,351.2516666666667,330.834,332.4,327.29200000000003,351.62142857142857,339.4842857142857,339.9971428571429,347.29333333333335,339.1042857142857,321.264,316.11800000000005,316.955,314.72166666666664,302.784,303.0,324.28999999999996,305.462,303.63800000000003,304.34,306.272,322.87333333333333,326.6171428571428,322.5366666666667,318.2285714285714,323.00666666666666,321.32,326.77500000000003,310.744,315.115,324.40999999999997,331.1125,328.35875,326.72333333333336,319.5285714285714,319.23285714285714,321.2,306.048,327.25,311.18666666666667,305.71999999999997,312.79125,305.11,305.37142857142857,310.08125,306.7342857142857,314.2325,308.2114285714286,308.45142857142855,309.58,317.0683333333333,309.15500000000003,313.86857142857144,306.09000000000003,311.9566666666667,320.28428571428566,321.21000000000004,312.7942857142857,312.78,305.2157142857142,307.9271428571429,303.34142857142854,299.185,300.1483333333333,295.6828571428572,295.32428571428574,291.4475,286.82875,274.065,294.32571428571424,321.1528571428571,309.075,315.94428571428574,315.745,325.14285714285717,323.71999999999997,307.832,319.84166666666664,305.056,321.034,264.5842857142857,335.83
2024-06-29 21:58:59+00:00,286.34833333333336,299.0666666666667,310.836,317.448,315.794,312.925,326.81600000000003,319.2725,320.8925,320.45,321.8425,340.38,340.8566666666667,320.09,317.445,317.6875,327.776,329.582,321.2825,326.3475,335.852,332.72,331.275,331.5325,340.438,341.70200000000006,331.78,333.27,327.70250000000004,343.2966666666666,342.2416666666666,342.80833333333334,338.9320000000001,342.0833333333333,323.01500000000004,317.21750000000003,318.966,316.746,303.66,304.235,316.256,306.5875,305.4575,305.8275,307.7625,314.024,320.1216666666666,315.33000000000004,320.99,322.45,318.034,320.834,312.18,316.914,320.436,328.2083333333333,326.59499999999997,319.182,315.87399999999997,314.242,319.1066666666666,307.5675,323.33,303.7,307.746,309.9733333333333,307.06666666666666,313.56857142857143,307.3316666666667,301.87399999999997,311.97833333333335,303.444,303.486,302.305,311.06800000000004,302.725,310.056,307.6175,304.3475,316.86199999999997,324.7333333333333,314.13,309.53166666666664,299.02199999999993,304.026,300.696,288.8375,292.39,290.834,293.408,288.00333333333333,283.69666666666666,268.9825,289.1883333333333,332.5,311.28,318.295,318.04200000000003,328.48333333333335,326.985,308.965,322.62399999999997,306.4325,321.034,252.35999999999999,326.69666666666666
2024-07-07 21:59:13+00:00,286.34833333333336,299.0666666666667,313.78833333333336,317.448,315.794,319.114,330.83666666666664,325.13800000000003,328.68,330.198,321.8425,343.0457142857143,343.34714285714284,328.304,323.65999999999997,325.39799999999997,327.776,333.7483333333333,328.582,330.67600000000004,336.99833333333333,335.31800000000004,335.166,337.572,342.9666666666667,344.2683333333334,338.27599999999995,337.38199999999995,335.394,345.8328571428571,342.36428571428576,343.21571428571434,339.97,342.1528571428571,326.47200000000004,319.422,320.625,318.4566666666667,311.21999999999997,311.014,319.31666666666666,310.508,310.268,309.07000000000005,310.47799999999995,316.02,320.43142857142857,317.06333333333333,320.56428571428575,322.4357142857143,319.23333333333335,321.20166666666665,314.226,317.76166666666666,321.3833333333333,328.4057142857143,326.15285714285716,319.5,316.82666666666665,315.35166666666663,318.99857142857144,309.196,322.5642857142857,305.982,308.6466666666667,310.7485714285714,307.7628571428572,313.41249999999997,308.15999999999997,302.93333333333334,312.1057142857143,304.43833333333333,304.1016666666667,304.01,311.24333333333334,305.554,310.79833333333335,309.354,307.352,318.18833333333333,325.66285714285715,315.0228571428571,309.90000000000003,301.22666666666663,305.0783333333333,303.4166666666667,292.17199999999997,295.88,294.3483333333333,296.05,290.88142857142856,285.42857142857144,272.44,289.77428571428567,333.9125,312.88166666666666,318.2442857142857,318.69166666666666,327.9857142857143,327.2442857142857,313.832,325.22999999999996,311.06000000000006,323.5833333333333,252.35999999999999,326.69666666666666
2024-07-23 21:59:27+00:00,272.944,282.20400000000006,317.8157142857143,317.448,303.6675,319.114,330.83666666666664,334.00166666666667,338.06333333333333,340.67,321.8425,343.5442857142857,344.90142857142854,337.74,333.2083333333333,334.49499999999995,327.776,337.5933333333333,336.9433333333333,338.94,340.40333333333336,335.31800000000004,343.3533333333333,346.0933333333333,345.675,346.81500000000005,346.73499999999996,346.21999999999997,335.394,340.58666666666664,339.0216666666667,346.5942857142857,341.97,344.32142857142856,334.56666666666666,319.422,323.2866666666667,323.22,320.12666666666667,311.014,322.21666666666664,318.76666666666665,318.09666666666664,309.07000000000005,310.47799999999995,310.284,315.34999999999997,311.634,317.57666666666665,318.92833333333334,314.526,315.53000000000003,314.226,312.51599999999996,325.55333333333334,325.2266666666667,323.30833333333334,314.29,312.29200000000003,310.46,316.06,309.196,317.4833333333333,305.982,308.6466666666667,307.34999999999997,305.44166666666666,311.7885714285714,307.04499999999996,299.712,311.4716666666667,301.438,300.11,304.01,316.6642857142857,305.554,318.02833333333336,309.354,307.352,321.3566666666666,327.63428571428574,313.015,314.0314285714286,306.885,309.4033333333333,308.57166666666666,300.9733333333333,304.3566666666667,299.23333333333335,292.692,295.12857142857143,284.5,272.44,290.2985714285714,337.15749999999997,309.328,315.18,319.51166666666666,325.14000000000004,324.8183333333333,322.12833333333333,320.81399999999996,319.74333333333334,329.0785714285715,239.314,335.60333333333335
2024-08-08 21:59:24+00:00,272.944,282.20400000000006,316.77125,317.448,303.6675,319.114,336.8557142857143,340.86285714285714,345.35571428571427,349.1485714285714,321.8425,343.5442857142857,350.96625,337.74,333.2083333333333,341.51714285714286,327.776,337.5933333333333,342.49000000000007,338.94,349.49142857142857,335.31800000000004,350.0185714285714,353.52714285714285,353.33714285714285,346.81500000000005,346.73499999999996,346.21999999999997,344.4983333333334,347.06857142857143,339.0216666666667,346.5942857142857,341.97,350.34625,334.56666666666666,319.422,323.2866666666667,323.22,320.12666666666667,311.014,322.21666666666664,318.76666666666665,318.09666666666664,309.07000000000005,310.47799999999995,310.284,315.34999999999997,311.634,317.57666666666665,318.92833333333334,314.526,315.53000000000003,314.226,312.51599999999996,325.55333333333334,325.2266666666667,323.30833333333334,314.29,312.29200000000003,310.46,316.06,309.196,317.4833333333333,305.982,308.6466666666667,307.34999999999997,305.44166666666666,311.7885714285714,307.04499999999996,299.712,311.4716666666667,301.438,300.11,304.01,319.5575,313.355,321.43714285714293,309.354,307.352,321.3566666666666,327.63428571428574,313.015,314.0314285714286,306.885,309.4033333333333,314.39142857142855,307.7342857142857,304.3566666666667,299.23333333333335,299.59999999999997,298.6475,284.5,272.44,290.2985714285714,338.5911111111111,309.328,315.18,323.6228571428571,330.2,324.8183333333333,322.12833333333333,320.81399999999996,319.74333333333334,335.15375,239.314,333.9925
