dates,satname,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0041,nzd0231-0042,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0104,nzd0231-0105
2021-06-29 21:59:44.847000,L8,,261.47,289.84,297.42,299.79,305.30,303.77,309.22,314.91,312.44,312.47,310.26,315.04,313.99,311.84,314.10,311.61,314.40,315.47,318.35,321.32,322.83,321.89,314.60,324.72,323.66,321.47,324.38,321.87,316.81,317.80,318.03,319.72,320.30,315.47,313.07,306.30,303.02,304.25,306.12,312.87,309.92,307.33,308.08,305.29,309.82,299.10,301.18,295.46,294.64,294.74,305.19,300.78,303.11,303.24,304.07,299.67,300.19,304.67,302.78,307.66,311.53,308.69,310.13,311.17,312.10,310.85,307.26,307.48,306.32,303.42,304.12,303.94,303.23,299.92,295.82,298.24,295.32,294.94,292.55,293.27,296.95,295.30,296.47,289.63,299.11,305.36,305.65,298.34,306.71,301.68,286.96,294.82,,,,,,,,,,,,,
2021-07-31 21:59:54.645000,L8,,262.47,295.64,302.05,303.65,311.07,307.25,312.86,317.27,315.07,316.64,311.81,319.38,318.05,313.72,316.62,316.20,318.90,317.47,325.44,328.87,332.33,325.32,320.56,325.43,327.58,326.51,325.86,319.72,322.06,323.80,325.43,326.07,322.56,321.37,316.37,309.36,307.47,306.37,313.22,321.95,315.10,314.12,313.42,312.27,316.02,310.13,309.47,304.34,306.41,304.44,304.95,309.60,308.28,310.33,307.58,308.39,309.12,312.92,307.26,318.36,316.52,316.05,313.25,318.48,316.51,316.97,313.83,311.88,307.54,309.25,309.72,307.69,307.34,304.28,303.79,302.14,294.69,297.44,294.51,300.48,297.36,296.97,304.93,300.07,305.98,306.05,309.17,310.82,315.05,314.36,314.33,307.30,306.80,305.25,303.14,302.71,308.02,304.48,306.06,293.82,289.70,283.25,274.69,,
2021-08-16 22:00:00.606000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.96,333.38,339.85,319.43,309.55,378.16,344.64,314.47,315.02,291.00,357.87,,365.98,304.30,304.35,294.09,310.71,316.27,304.84,322.73,315.07,312.16,311.99,310.07,311.92,310.99,303.59,303.91,304.18,299.73,299.03,300.96,298.40,298.13,291.11,291.75,289.63,288.42,289.74,291.34,291.46,288.67,291.71,291.63,296.70,300.78,303.90,298.47,307.08,305.33,306.17,302.62,296.49,300.39,294.96,290.37,301.19,290.84,297.82,285.06,281.30,279.37,265.10,,
2021-09-01 22:00:05.226000,L8,,267.71,294.93,298.41,303.09,306.40,305.03,310.71,314.84,314.04,316.52,311.53,317.49,315.54,313.75,312.97,312.15,318.91,317.39,318.46,323.92,323.74,321.12,322.93,324.79,327.01,327.09,324.19,322.21,323.96,319.28,326.83,327.55,323.07,316.24,313.88,309.40,306.08,308.23,311.67,313.30,313.19,310.48,312.68,314.01,312.78,307.07,306.19,307.62,307.01,302.58,305.36,306.98,308.63,305.77,307.41,306.16,303.69,307.70,307.39,310.73,313.95,311.76,311.45,314.14,314.28,313.34,308.96,308.51,309.13,305.95,307.98,308.98,302.37,301.54,297.38,295.24,295.07,294.59,293.96,294.18,293.63,297.53,297.42,298.23,301.27,302.48,309.17,304.09,311.03,310.95,308.17,308.86,306.32,306.63,305.00,299.80,306.78,304.42,301.51,297.61,288.73,284.77,273.26,,
2021-09-17 22:00:08.745000,L8,,266.32,289.94,293.05,299.48,301.70,303.21,310.46,309.64,311.13,314.19,311.67,315.46,312.94,313.50,310.36,312.33,311.77,314.53,317.58,323.15,322.53,321.09,327.60,322.90,326.18,323.50,323.72,321.16,319.03,318.24,325.36,324.45,320.61,314.80,312.23,305.34,302.72,307.29,307.36,310.23,309.11,306.57,312.16,309.66,308.08,303.54,305.25,310.91,306.14,302.22,304.40,304.93,305.02,306.97,305.85,303.16,299.84,305.90,305.67,309.34,310.18,310.17,311.20,310.65,313.05,310.03,307.62,308.94,304.38,303.38,304.18,303.38,300.42,299.17,295.53,295.17,290.57,290.17,295.30,292.86,297.86,292.96,297.14,298.32,298.46,303.77,302.25,303.33,310.58,308.72,309.66,305.73,300.89,303.42,299.06,296.82,304.37,299.12,301.72,290.77,284.48,285.29,268.96,,
2021-10-19 22:00:17.158000,L8,,275.89,293.48,298.97,300.16,302.84,305.06,309.95,312.82,312.59,315.16,312.25,314.32,315.36,311.51,310.95,313.92,311.78,313.16,318.37,323.34,322.34,320.77,323.22,323.14,323.37,323.80,323.74,320.12,321.49,321.21,324.01,321.11,316.52,314.55,311.86,304.65,300.94,304.59,309.43,310.10,310.38,307.58,307.16,309.17,310.09,302.01,304.33,304.68,307.38,305.69,305.77,304.68,304.20,303.23,300.99,300.03,305.10,305.75,304.38,303.97,306.93,311.63,310.05,309.66,312.34,311.19,309.16,302.89,304.77,306.14,303.20,305.59,299.66,299.12,297.96,293.07,293.98,291.52,290.85,293.41,293.17,294.64,296.50,294.04,299.73,300.54,305.96,304.85,306.43,308.32,306.29,304.19,302.67,303.53,301.70,298.82,302.34,303.91,301.26,289.62,286.29,278.49,268.45,,
2021-11-18 21:59:23.089000,L9,266.86,283.57,296.47,298.71,300.89,307.59,308.75,310.96,312.89,314.86,316.65,316.93,317.34,316.33,315.79,314.30,313.73,315.27,314.91,318.96,323.88,322.02,323.04,322.76,324.51,326.11,326.09,324.98,324.46,323.28,321.66,323.97,321.60,320.64,315.36,314.07,302.23,301.97,305.99,309.94,312.28,307.29,304.82,306.61,310.75,311.32,302.27,302.33,303.48,307.14,307.97,304.92,300.89,302.68,305.38,306.11,304.70,304.48,303.67,305.02,308.67,311.83,311.40,309.90,309.10,311.42,313.16,310.14,307.89,306.59,304.17,303.38,305.34,304.12,299.24,294.32,293.08,292.96,293.67,294.07,294.55,293.33,294.87,298.78,298.30,302.45,303.76,306.39,305.61,310.57,310.82,310.81,308.23,305.33,306.79,304.38,301.81,307.05,306.22,303.65,292.74,286.21,280.43,271.03,,
2021-11-20 22:00:11.610000,L8,,357.09,323.78,332.55,330.61,336.06,,,,390.25,345.86,336.63,340.81,344.80,349.15,342.95,366.63,,,346.18,330.05,340.49,335.29,339.02,347.26,354.32,,347.78,351.75,352.53,348.89,344.86,337.30,346.82,,349.24,321.61,316.63,320.67,333.48,333.51,338.24,324.54,385.09,336.89,399.70,,,,,,,,,,,,366.07,337.29,331.45,329.96,331.46,338.38,339.69,330.75,330.52,338.80,330.55,336.58,334.30,330.69,320.36,327.12,323.95,320.58,317.12,315.59,313.51,311.64,321.60,321.94,321.87,313.71,317.71,322.37,323.32,322.12,324.50,320.39,325.01,328.45,358.15,333.86,319.30,315.07,321.69,326.80,330.94,333.04,329.15,309.90,325.67,290.00,285.33,285.87,
2021-12-22 22:00:09.882000,L8,352.15,336.79,334.28,316.73,354.76,339.28,335.01,335.31,337.85,344.24,345.64,331.42,359.70,331.82,331.86,347.61,342.12,338.12,341.01,334.91,335.35,331.37,334.96,335.90,346.42,339.89,339.05,336.47,339.55,339.58,347.52,341.62,349.07,337.45,327.08,341.72,321.39,313.48,323.06,320.63,329.93,327.92,316.84,321.95,321.39,332.27,333.31,332.31,320.89,324.87,331.31,327.12,329.40,332.74,323.93,327.44,321.06,331.62,335.87,338.59,333.16,320.09,327.90,333.79,334.11,338.80,324.25,326.08,324.96,324.14,324.57,315.89,317.66,314.01,315.24,312.49,307.06,316.85,306.63,302.12,308.39,312.96,314.04,317.89,325.59,327.05,328.32,325.48,335.20,332.08,341.09,337.29,329.28,325.05,321.86,313.64,317.57,320.67,325.50,323.89,318.65,299.89,303.62,311.53,304.15,
2021-12-30 22:00:08.484000,L9,,272.74,287.48,292.76,296.89,299.34,300.02,303.59,308.68,307.32,309.40,305.83,310.75,309.98,308.69,309.12,310.47,313.89,311.60,318.18,321.79,321.62,321.97,320.30,321.34,324.94,324.53,322.79,321.58,318.74,324.05,320.88,322.32,321.35,314.56,310.18,302.38,299.52,308.74,304.95,306.79,308.09,308.30,311.34,306.27,309.21,305.68,302.57,310.70,299.20,305.23,307.84,306.43,305.19,307.96,307.27,307.83,305.70,308.82,308.82,314.27,311.68,310.31,312.61,311.91,310.05,313.69,307.24,307.69,304.26,305.08,305.17,301.63,301.82,300.01,296.51,294.61,293.12,296.42,294.94,300.81,299.07,297.48,300.76,301.39,306.29,306.24,309.34,308.03,313.57,314.50,316.34,310.78,309.41,309.04,306.45,304.18,306.66,306.38,301.72,290.14,287.47,290.51,274.63,,
2022-01-07 22:00:05.789000,L8,,,,,,382.56,367.63,361.32,374.14,384.20,374.07,345.90,351.02,389.93,361.42,359.12,353.80,358.05,369.14,358.90,355.02,356.11,388.73,356.33,351.72,354.82,385.57,373.04,357.80,353.83,359.74,360.24,348.25,403.84,362.56,345.88,383.21,322.83,335.41,331.68,343.67,333.15,330.69,356.68,358.86,366.07,350.06,335.36,336.14,363.16,343.06,345.10,333.08,331.70,340.61,406.15,367.56,373.70,372.54,342.20,368.13,333.04,350.70,337.79,339.94,349.56,339.07,336.37,342.72,359.16,336.39,330.09,335.57,333.55,337.66,331.66,335.95,335.15,331.31,329.36,338.35,363.70,365.46,370.13,337.28,337.76,342.20,345.28,340.47,351.02,351.95,345.12,344.46,382.37,377.70,352.29,360.35,338.22,334.23,334.97,316.88,319.67,319.39,344.66,350.34,233.64
2022-01-31 22:00:07.787000,L9,,,285.67,288.78,294.66,335.58,298.91,304.96,302.95,309.92,312.44,309.31,355.11,303.09,295.86,296.33,292.08,297.47,303.75,306.14,312.31,316.94,314.89,314.72,319.91,324.09,319.63,337.89,319.97,317.22,319.82,320.22,321.95,319.37,313.08,310.31,303.38,298.49,304.19,307.07,309.86,309.40,305.64,307.47,307.00,309.83,302.24,303.54,301.99,300.00,302.09,303.51,302.62,302.17,302.72,299.40,299.63,301.59,302.04,302.66,303.51,305.33,307.52,307.70,310.32,311.75,309.36,306.78,305.91,307.21,303.87,302.27,304.06,301.14,300.56,292.22,293.74,292.67,319.17,292.14,291.83,292.38,290.85,294.67,295.56,297.35,301.49,305.38,300.97,308.42,308.62,306.82,305.78,302.14,302.68,296.30,299.60,308.64,304.80,300.04,292.43,283.02,289.09,293.37,,
2022-02-24 21:59:52.897000,L8,307.67,296.47,302.48,303.28,303.88,310.66,308.96,315.38,319.78,322.37,321.55,323.55,320.31,323.54,324.87,325.49,326.42,328.64,326.18,327.17,328.31,330.47,330.31,330.22,331.70,330.45,330.01,333.29,327.73,328.11,328.48,326.58,324.98,323.64,321.63,313.11,307.21,305.98,306.91,311.32,311.76,313.98,310.73,313.57,317.18,316.59,314.49,310.98,309.52,313.93,313.45,317.11,313.05,309.23,311.61,309.52,312.42,315.06,312.98,311.84,310.26,314.60,315.60,315.41,314.99,313.97,318.02,315.05,312.09,314.91,312.36,314.57,311.85,311.79,306.99,300.88,301.57,300.55,306.48,301.60,304.49,307.01,309.80,313.37,308.29,310.16,316.25,313.28,309.99,318.60,318.82,315.42,312.21,304.63,309.43,306.39,299.93,303.92,299.41,300.65,295.94,290.07,287.45,274.62,251.68,
2022-03-04 21:59:52.753000,L9,,265.09,292.32,325.39,327.75,334.76,318.94,323.52,335.53,341.29,318.66,319.13,322.27,338.14,312.63,318.55,338.75,346.16,319.97,334.65,328.60,325.00,338.15,337.05,340.10,336.49,330.97,333.53,319.84,320.33,323.00,324.57,331.88,324.17,317.14,316.10,311.81,314.79,331.80,311.71,315.56,320.28,314.43,320.30,330.49,316.16,310.53,306.05,301.33,303.86,307.30,311.21,307.20,312.25,315.61,308.52,306.60,310.61,310.64,310.95,313.27,315.06,316.17,321.89,326.70,321.07,314.21,313.52,335.54,309.62,322.59,308.25,306.89,301.66,307.29,311.61,327.72,318.63,323.47,320.42,304.41,330.98,300.09,314.71,322.58,322.30,324.98,338.43,334.95,328.18,320.38,320.20,324.97,322.67,326.90,317.37,312.91,316.82,320.79,310.52,301.00,289.53,288.15,277.40,240.47,
2022-03-28 21:59:36.245000,L8,,,281.73,285.85,289.42,295.81,295.36,302.86,304.53,303.69,307.93,302.27,305.36,309.32,303.75,305.20,303.42,287.63,,,,,,,,,,,,,,,,,293.29,306.33,295.31,294.90,296.18,301.58,302.16,300.28,294.79,297.62,291.90,296.61,288.54,,,,283.99,288.89,294.00,292.54,293.30,293.66,293.37,297.63,296.59,278.77,299.39,304.21,306.82,303.11,304.37,304.72,304.46,301.47,299.27,298.30,296.52,296.08,296.57,289.28,292.92,287.42,287.59,287.71,286.41,287.55,288.20,289.24,288.63,291.09,288.43,293.69,296.87,299.26,294.17,304.74,299.58,303.54,299.95,293.17,298.76,291.42,283.77,299.20,280.58,294.00,261.80,272.45,267.25,258.59,,
2022-04-13 21:59:41.496000,L8,328.07,332.65,346.52,363.55,360.12,359.68,352.04,360.45,360.83,362.14,364.98,360.49,358.73,352.35,349.10,342.46,344.47,352.68,348.35,350.18,354.77,346.77,352.70,355.90,354.37,357.74,358.79,354.75,360.33,354.85,360.99,352.31,351.21,367.04,362.03,339.93,333.76,326.86,327.55,332.65,330.68,335.26,338.47,335.78,345.08,336.72,337.39,337.09,339.16,341.48,340.85,343.46,338.01,332.22,331.74,333.46,327.81,329.65,336.48,388.16,338.77,339.17,341.13,331.84,342.23,334.31,330.48,336.09,338.54,342.47,336.84,331.40,335.37,324.94,316.29,324.23,332.08,327.38,322.46,361.86,322.89,369.30,,,,376.29,376.18,365.43,362.80,372.53,372.95,374.67,363.35,360.17,358.50,352.88,347.08,348.49,345.44,335.14,305.48,324.92,301.00,288.57,275.33,254.20
2022-04-29 21:59:37.379000,L8,256.98,273.75,295.83,304.28,306.12,311.97,311.01,320.44,321.41,321.11,321.43,319.94,322.25,320.89,321.22,320.23,319.22,321.77,321.76,328.94,329.02,334.59,330.95,327.34,332.78,332.74,331.02,332.72,326.88,328.73,327.29,329.49,331.17,325.43,323.99,319.77,309.60,309.49,308.86,312.49,318.06,316.57,312.98,313.64,316.67,317.26,309.91,309.79,309.41,309.28,311.17,311.53,309.98,307.43,309.18,309.44,306.45,307.79,312.10,307.39,314.83,313.39,314.54,312.61,313.93,315.44,314.18,312.11,311.67,306.74,310.97,307.34,307.36,306.27,302.46,300.12,296.49,296.41,298.45,298.10,303.30,301.93,301.89,307.23,305.04,309.63,311.13,311.58,313.78,318.91,317.79,317.38,311.25,310.59,309.81,308.11,306.56,314.67,306.67,305.66,297.33,287.23,285.09,273.54,,
2022-05-07 21:59:32.291000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.31,384.67,393.21,376.92,385.60,384.40,,,,394.02,395.53,392.15,382.44,379.61,379.11,372.43,375.03,359.37,360.53,374.53,373.32,367.83,360.08,,,,,,,,,,,386.34,347.27,353.32,350.65,376.09,339.24,334.36,355.10,315.67,343.72,376.90,,,
2022-05-23 21:59:21.876000,L9,267.34,273.65,304.44,308.73,306.31,316.52,315.65,324.19,327.56,326.54,329.82,321.74,329.87,325.47,322.33,325.41,321.01,327.39,326.15,329.79,332.16,336.01,335.08,331.82,338.60,337.35,336.33,335.18,333.27,331.73,333.20,336.39,335.42,328.54,327.88,322.49,314.30,311.86,313.82,315.01,320.78,323.15,317.34,316.37,321.28,320.87,315.54,314.89,316.03,314.60,310.15,316.12,313.91,314.65,315.51,312.17,314.24,313.91,315.49,316.33,319.32,320.40,319.65,316.45,320.74,319.77,321.92,319.89,315.72,314.31,317.69,315.66,318.26,312.30,310.29,305.76,301.06,304.89,304.99,307.40,307.33,305.82,307.01,310.20,310.38,312.82,314.08,317.26,316.86,322.65,321.66,317.37,315.42,312.58,313.74,310.87,307.10,313.73,303.53,306.40,301.60,289.76,286.89,278.59,,
2022-07-02 22:00:06.048000,L8,261.38,265.73,298.56,306.29,306.90,311.57,314.97,319.95,321.13,323.96,324.88,318.84,320.64,319.31,320.19,319.02,316.55,323.40,321.99,323.35,329.28,328.55,331.15,331.08,332.08,333.68,333.14,332.25,329.00,326.02,335.85,335.99,332.41,329.61,326.16,322.11,313.21,308.72,316.72,317.44,318.97,317.99,315.56,313.56,319.62,319.26,311.89,312.48,311.38,312.89,308.94,313.50,315.94,310.03,314.55,309.97,308.06,311.79,312.96,315.73,314.06,314.60,316.68,315.72,317.42,316.89,315.61,317.17,310.83,310.97,310.18,308.80,310.88,304.78,305.35,301.06,296.63,298.75,297.15,300.02,301.75,299.46,302.21,300.92,299.35,305.59,309.08,313.91,313.51,316.81,318.82,315.22,313.72,310.93,310.16,308.11,303.74,307.78,300.98,304.45,294.77,288.96,285.95,278.65,,
2022-08-03 22:00:18.311000,L8,,261.13,295.95,305.90,305.32,311.45,308.75,313.60,319.17,316.57,317.17,319.65,319.14,318.01,313.67,317.55,317.51,319.30,320.64,319.98,324.21,327.77,330.01,323.38,333.43,327.26,325.99,324.28,320.43,321.91,322.83,324.12,326.96,323.32,316.59,314.17,306.35,302.93,310.87,310.25,307.79,314.33,309.93,315.78,310.92,311.69,306.08,307.81,309.06,302.51,299.89,310.68,305.72,303.70,304.60,303.87,307.54,307.13,309.19,306.08,311.83,315.76,317.71,313.60,316.18,317.98,316.33,308.62,309.29,308.31,306.50,306.15,307.04,307.79,302.48,295.73,297.32,296.77,296.87,294.85,299.94,305.63,300.18,299.83,300.04,303.94,308.88,310.81,304.80,314.32,312.17,313.06,312.71,307.95,307.80,301.28,299.86,306.05,297.57,303.96,292.53,287.04,286.74,275.51,,
2022-08-11 22:00:01.791000,L9,,262.33,296.94,305.91,303.62,310.48,308.21,314.39,319.50,316.51,318.63,313.87,318.59,316.76,314.54,317.00,314.97,319.63,318.59,320.21,326.10,327.71,327.41,325.62,331.50,333.56,329.30,331.25,326.83,323.51,325.80,326.33,328.22,326.59,322.86,313.47,308.63,304.19,313.12,309.56,307.08,311.44,308.78,313.06,309.46,313.22,304.81,305.49,303.97,301.73,301.03,310.56,309.41,304.56,304.27,304.30,306.81,305.61,310.50,305.15,311.01,313.59,313.92,313.55,316.84,314.83,312.75,307.30,306.67,305.55,304.51,305.71,305.77,301.26,298.15,294.99,296.29,294.31,299.83,294.55,296.80,298.93,297.50,299.01,299.21,302.77,308.39,308.31,307.40,312.96,311.81,312.73,308.10,302.12,306.09,302.09,300.24,306.77,298.00,305.78,292.17,286.83,285.08,275.76,,
2022-08-27 22:00:05.491000,L9,,,292.60,302.08,301.99,307.79,304.79,310.53,315.28,312.92,314.79,312.58,314.67,316.48,308.99,310.11,313.41,312.03,311.95,318.68,321.21,322.22,322.59,319.27,324.83,323.84,324.61,324.77,320.48,318.85,319.44,322.84,320.66,320.41,313.11,309.99,305.34,298.80,307.83,306.14,306.25,309.55,304.89,307.58,306.29,307.76,301.02,301.13,299.74,299.77,294.42,304.02,301.07,298.94,299.61,298.39,302.59,302.64,303.33,303.13,306.94,309.70,310.27,310.36,311.75,310.38,308.56,305.96,304.41,304.99,301.02,301.16,303.21,300.14,294.44,293.78,294.14,291.33,289.51,291.24,293.76,296.06,292.98,297.50,296.36,298.45,302.86,302.98,301.11,309.43,308.16,309.03,304.98,294.23,301.14,296.18,295.02,299.44,289.79,298.85,284.62,280.93,281.82,271.31,,
2022-09-12 22:00:07.391000,L9,,,284.68,288.06,293.64,298.61,297.06,304.49,306.80,309.16,308.35,303.03,307.62,308.73,303.63,305.40,303.76,305.16,308.20,310.94,313.89,314.70,313.50,305.82,316.21,318.14,312.88,311.85,309.58,307.01,307.90,310.89,312.08,309.71,305.83,302.58,295.17,291.59,296.36,303.15,299.91,301.22,295.06,296.95,294.99,296.77,289.20,287.96,285.00,287.37,288.38,290.47,292.65,289.36,294.98,295.61,290.39,287.64,294.05,288.12,302.43,301.94,306.56,299.49,299.26,,,,,,289.17,291.14,302.40,291.45,294.66,288.86,283.73,285.19,283.89,287.37,291.00,286.82,287.81,290.73,285.40,290.62,293.47,303.38,286.61,295.05,269.08,296.05,299.97,293.13,292.98,288.97,285.26,297.59,281.20,285.05,,,,,,
2022-10-06 22:00:26.730000,L8,,269.35,295.82,298.37,303.09,303.07,304.61,311.16,310.27,314.44,315.37,312.88,315.99,317.46,313.90,314.33,311.63,319.19,315.74,319.55,326.45,323.54,325.44,330.72,325.92,328.79,324.63,326.73,321.51,319.34,321.98,323.31,324.49,322.56,316.23,312.14,303.84,301.51,308.05,310.36,313.86,312.12,307.39,309.01,308.09,308.98,302.03,306.64,309.42,306.35,303.09,306.05,305.14,301.32,302.52,300.16,302.26,303.66,305.50,308.29,308.17,312.96,312.40,309.05,311.97,312.20,311.44,308.78,307.39,307.75,307.03,305.05,303.01,300.43,301.76,292.11,291.55,293.67,293.15,294.53,296.99,296.17,295.90,298.39,298.95,300.88,303.67,308.22,304.93,308.65,310.06,307.48,306.62,301.46,303.44,300.51,294.18,300.04,291.92,298.96,291.29,285.21,277.64,267.05,,
2022-10-22 22:00:27.201000,L8,309.91,304.87,306.71,308.63,308.64,315.36,313.34,319.20,320.76,320.77,317.11,319.50,322.19,323.81,322.39,314.45,315.19,315.30,316.88,322.84,326.45,331.85,334.55,337.19,336.26,333.02,333.14,336.19,330.50,328.68,333.34,330.58,331.89,324.25,323.79,320.17,308.57,311.92,314.64,313.56,318.25,314.47,316.22,312.09,319.24,321.45,318.08,318.84,318.33,315.01,315.33,315.06,314.75,307.04,309.87,311.61,308.92,311.98,314.20,315.50,318.28,313.90,316.22,312.64,316.18,318.19,313.26,316.35,313.65,311.18,313.14,307.65,305.92,301.97,298.13,298.24,294.58,297.10,298.05,296.77,303.20,299.26,298.76,303.35,300.97,303.83,303.84,308.77,311.22,313.81,313.31,307.59,305.16,305.96,304.97,302.31,296.95,297.64,297.04,303.52,296.62,286.26,281.31,285.11,259.44,
2022-12-01 22:00:15.540000,L9,,,,,,,,,,388.35,383.43,340.79,350.40,343.34,357.72,370.38,338.27,346.49,346.28,366.43,380.98,355.50,375.02,379.83,390.49,387.40,372.21,358.63,359.68,357.50,366.24,370.04,357.53,382.15,350.26,349.14,345.64,343.32,354.79,363.76,342.88,350.55,337.91,351.54,362.48,373.11,343.57,345.56,350.43,352.32,366.96,355.63,330.41,335.12,333.06,342.21,358.37,355.12,342.33,340.44,339.63,345.09,351.99,354.68,362.74,356.49,342.41,383.45,379.19,350.06,353.10,352.26,352.77,372.86,364.37,344.20,340.13,350.38,341.08,341.13,338.32,337.82,345.75,345.87,345.49,345.77,343.51,335.46,356.17,345.82,354.16,342.81,330.06,349.67,343.13,350.00,323.36,312.01,317.66,328.93,304.61,301.29,312.23,317.65,320.35,302.61
2022-12-25 22:00:15.054000,L8,,,,,,,,,,,,359.28,308.34,310.11,305.41,305.34,304.07,305.46,316.35,308.39,317.77,324.18,317.11,303.99,319.74,311.31,318.31,319.52,316.61,344.38,312.23,320.94,320.61,312.75,307.80,304.62,296.52,297.21,299.82,301.24,304.48,304.06,300.77,301.03,297.44,301.26,293.20,296.28,291.93,296.49,298.22,294.25,295.26,291.76,295.55,296.30,293.44,296.97,301.16,296.99,300.35,301.78,305.36,300.58,304.22,305.20,305.17,300.05,296.74,298.64,295.39,294.53,295.98,291.37,291.52,287.21,286.87,289.79,288.64,288.78,290.23,291.11,289.18,290.32,290.97,295.86,296.04,298.93,293.93,301.53,302.08,299.56,295.42,297.52,298.38,292.99,289.75,290.27,286.32,292.32,283.28,278.46,268.83,288.39,234.67,
2023-01-18 22:00:10.104000,L9,,,,287.92,290.85,295.92,297.71,295.52,284.60,278.24,,,,,,,,,,,,,,311.19,312.67,298.03,307.79,292.54,288.96,281.17,,,,300.06,303.60,297.04,289.83,284.98,289.28,289.75,299.76,298.14,293.15,294.67,289.80,296.61,283.96,286.29,283.72,285.77,279.49,284.62,287.31,288.82,288.28,289.30,286.23,294.60,294.81,283.19,296.03,296.55,299.34,292.13,302.49,287.76,283.19,,,,291.29,291.09,292.58,290.93,291.65,287.41,286.48,279.34,282.30,284.06,289.86,289.74,290.09,289.94,287.12,295.65,297.33,299.79,294.90,301.40,305.15,300.53,293.62,290.98,295.82,288.08,282.20,289.46,277.45,287.14,265.16,268.55,258.78,252.29,,
2023-02-19 22:00:13.172000,L9,,,,,,,,,,,,,,293.94,288.33,288.94,285.91,286.38,291.47,295.95,297.80,297.95,,,,,,283.12,288.65,290.26,287.90,291.68,295.62,291.97,288.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.86,269.73,263.02,266.28,263.29,259.70,,,,,,,,,
2023-03-07 22:00:01.421000,L9,,,,,,,,,,,,,,,,,,,,,368.64,370.17,388.92,386.76,390.04,373.54,393.63,,,,,,,367.39,378.05,358.63,350.40,368.57,373.83,383.31,363.62,345.70,354.47,361.20,367.46,373.17,347.03,354.05,352.16,362.05,354.08,374.83,351.48,353.40,360.32,337.60,362.49,351.12,359.78,354.31,348.04,362.03,356.67,364.51,358.33,357.84,353.88,356.52,353.92,350.09,347.33,345.28,349.41,367.12,347.45,337.90,341.85,381.68,,,345.33,335.11,338.03,340.63,338.05,337.76,337.82,348.36,347.25,342.02,344.72,339.40,334.22,356.32,370.25,328.08,318.30,319.89,358.19,358.43,304.05,323.71,327.82,310.41,317.99,268.71
2023-03-15 21:59:48.555000,L8,327.53,347.19,350.57,345.08,341.92,356.98,361.53,366.63,372.38,371.66,369.09,363.49,366.10,373.04,377.31,391.60,390.88,342.98,360.82,352.33,345.30,355.68,362.07,384.53,380.15,401.66,357.74,366.94,358.11,364.01,365.79,378.97,357.73,340.38,341.49,333.87,324.46,340.86,323.64,333.99,332.66,326.47,346.80,331.77,331.96,335.55,357.52,334.93,337.16,341.72,351.25,353.74,349.74,364.10,334.28,337.37,351.84,340.20,330.59,337.13,334.34,339.26,343.80,348.07,347.02,353.22,343.41,341.89,334.77,339.76,337.03,330.43,328.55,324.23,334.28,327.43,325.70,329.76,322.20,324.27,314.69,313.31,314.00,324.78,332.61,324.50,323.35,323.66,317.81,320.38,323.65,318.89,319.90,314.32,309.54,309.32,305.53,306.66,306.37,301.00,291.49,288.12,286.72,284.15,270.33,229.43
