dates,nzd0462-0000,nzd0462-0001,nzd0462-0002,nzd0462-0003,nzd0462-0004,nzd0462-0005,nzd0462-0006,nzd0462-0007,nzd0462-0008,nzd0462-0009,nzd0462-0010,nzd0462-0035,nzd0462-0036,nzd0462-0037,nzd0462-0038,nzd0462-0039,nzd0462-0040,nzd0462-0041,nzd0462-0042,nzd0462-0043,nzd0462-0044,nzd0462-0045,nzd0462-0046,nzd0462-0047,nzd0462-0048,nzd0462-0049,nzd0462-0050,nzd0462-0051,nzd0462-0052,nzd0462-0028,nzd0462-0029,nzd0462-0030,nzd0462-0031,nzd0462-0032,nzd0462-0033,nzd0462-0034,nzd0462-0053,nzd0462-0054,nzd0462-0055,nzd0462-0056,nzd0462-0057,nzd0462-0058,nzd0462-0059,nzd0462-0060,nzd0462-0061,nzd0462-0062,nzd0462-0063,nzd0462-0064,nzd0462-0065,nzd0462-0066,nzd0462-0067,nzd0462-0068,nzd0462-0069,nzd0462-0070,nzd0462-0071,nzd0462-0072,nzd0462-0073,nzd0462-0074,nzd0462-0075,nzd0462-0076,nzd0462-0077,nzd0462-0078,nzd0462-0079,nzd0462-0080,nzd0462-0081,nzd0462-0082,nzd0462-0083,nzd0462-0084,nzd0462-0085,nzd0462-0086,nzd0462-0087,nzd0462-0088,nzd0462-0089,nzd0462-0090,nzd0462-0091,nzd0462-0092,nzd0462-0093,nzd0462-0094,nzd0462-0095,nzd0462-0096,nzd0462-0011,nzd0462-0012,nzd0462-0019,nzd0462-0020,nzd0462-0021,nzd0462-0022,nzd0462-0023,nzd0462-0024,nzd0462-0025,nzd0462-0026,nzd0462-0027,nzd0462-0013,nzd0462-0014,nzd0462-0015,nzd0462-0016,nzd0462-0017,nzd0462-0018,satname
2022-06-14 22:14:22+00:00,,,,275.785,307.97799999999995,309.065,315.4733333333333,303.2,65.46333333333332,300.80333333333334,302.84666666666664,349.545,355.1816666666667,348.27,332.81,335.8033333333333,339.31500000000005,335.81,,,,319.02,,,,274.65599999999995,,303.96500000000003,299.22,352.37199999999996,347.226,350.014,353.34400000000005,351.28666666666663,353.6383333333333,353.215,318.19,307.05333333333334,303.01,304.38666666666666,313.36,315.75,316.96,313.81,309.27,315.58,309.39,306.31666666666666,309.71,323.3333333333333,320.76,,,,,362.67,,,361.24,340.42,345.4625,,,,,,337.28,,,336.44,,336.37,,322.56333333333333,343.77,,348.47,350.54,346.76,350.955,321.7975,312.9125,328.3916666666667,330.06399999999996,341.586,345.756,339.312,338.73400000000004,336.592,345.66399999999993,347.18833333333333,311.306,322.342,323.40500000000003,322.685,325.81666666666666,330.20166666666665,L8
2022-08-09 22:14:22+00:00,,,,274.26,307.596,308.418,309.72999999999996,299.46750000000003,63.02,301.38,300.06,348.41999999999996,354.256,345.964,332.5325,342.505,353.12,,,,,,,,327.08,271.5,,309.74,295.225,352.46500000000003,347.255,349.355,352.8525,349.906,352.8,351.70400000000006,285.13,301.7966666666667,299.81,306.33500000000004,318.55,316.635,323.18,317.68,314.01,,313.08,302.18,307.4975,321.5933333333333,318.8566666666666,324.76,,,335.77,362.67,,,361.425,346.5975,350.56,,,,,,337.28,,,332.39,,336.37,,304.98,346.7,,,,353.92,353.02,323.81500000000005,313.09000000000003,324.854,326.21500000000003,338.8175,343.1875,336.7125,336.755,334.53499999999997,345.23,347.796,304.58500000000004,319.1625,321.796,320.37399999999997,322.71,327.68600000000004,L9
2022-09-10 22:14:27+00:00,,,,270.20799999999997,304.962,304.32000000000005,309.72999999999996,299.2066666666667,62.955,309.01,,347.83799999999997,353.86,345.114,330.635,341.71000000000004,349.44,354.98,348.36,,,,,,323.775,270.15,,309.74,291.26,353.48499999999996,347.09250000000003,347.8975,352.34499999999997,350.188,352.426,351.364,287.3,298.5933333333333,299.345,304.95000000000005,317.975,317.43,325.84000000000003,318.06,314.01,,311.31,303.04333333333335,304.2975,320.15999999999997,319.7125,324.76,,,335.77,362.67,,,363.75666666666666,350.1075,352.65250000000003,,,,,,337.28,,,332.39,,336.37,,304.98,346.7,,,,353.92,353.02,332.03,318.01,323.058,323.5425,336.8775,341.015,334.65250000000003,335.1125,333.8625,343.7675,348.256,301.89750000000004,318.0025,323.564,319.19999999999993,321.416,325.628,L9
2022-11-21 22:14:44+00:00,,,,273.78,302.29,303.4533333333334,302.92999999999995,291.93000000000006,60.06666666666666,,,343.9925,350.6,339.2125,325.22999999999996,338.6433333333334,349.44,343.53,348.36,,,,,,323.775,272.0,,,289.72333333333336,348.6666666666667,341.8166666666666,340.26000000000005,345.42333333333335,347.58,351.1325,347.4825,287.37333333333333,298.40999999999997,299.36333333333334,304.9666666666667,316.92,317.125,325.84000000000003,318.06,314.01,,311.31,299.8766666666667,294.3333333333333,313.17,317.14,324.76,,,335.77,362.67,,,364.98333333333335,350.9875,346.57,,,,,,,,,,,,,,,,,,353.92,,,,321.34749999999997,319.6933333333333,330.89000000000004,334.46,329.1466666666667,329.81,330.5433333333333,334.2966666666667,342.2525,305.57666666666665,314.3066666666667,323.8125,318.7525,317.72249999999997,322.96500000000003,L8
2023-01-08 22:14:36+00:00,,,,280.9766666666667,304.49666666666667,307.43666666666667,314.655,305.755,63.31999999999999,,,345.58666666666664,353.41333333333336,344.49333333333334,325.22999999999996,338.6433333333334,349.44,343.53,348.36,,,,,,323.775,274.1925,,,289.72333333333336,348.6666666666667,341.8166666666666,340.26000000000005,345.42333333333335,347.2733333333333,350.45,347.5,287.37333333333333,298.4533333333333,299.36333333333334,304.9666666666667,316.92,319.30333333333334,325.84000000000003,318.06,314.01,,311.31,299.8766666666667,294.3333333333333,313.17,317.14,324.76,,,335.77,,,,362.21500000000003,347.71500000000003,346.57,,,,,,,,,,,,,,,,,,353.92,,335.39,327.86,326.0925,325.40250000000003,335.08000000000004,334.46,329.1466666666667,329.81,338.47499999999997,340.7875,346.69,311.01,319.5125,327.65999999999997,322.5375,322.0375,327.7625,L8
2023-02-17 22:14:37+00:00,,,,282.725,304.355,306.41999999999996,328.22,320.62,59.239999999999995,,,348.26666666666665,353.0,349.44,327.57666666666665,334.66,345.76,343.53,348.36,,,323.14,,316.44,320.47,276.8325,,282.15,290.21999999999997,347.27,340.65,338.925,344.28999999999996,346.235,353.89000000000004,347.59999999999997,295.5733333333333,301.53000000000003,301.31,306.80000000000007,316.75333333333333,317.615,328.5,318.44,,,309.54,299.61,292.4,,322.28,,,,,,,,362.21500000000003,343.5425,344.72,,,,,,,,342.57,,,,,,346.89,356.01,,,,,328.67499999999995,323.625,330.115,327.10249999999996,336.0925,334.78,330.62333333333333,330.88666666666666,339.5625,340.5475,345.1975,316.04,321.5725,328.3275,322.94,323.4825,329.25,L9
2023-02-25 22:14:16+00:00,,,,282.725,304.355,306.41999999999996,328.22,320.62,59.239999999999995,,,345.295,350.83000000000004,347.295,327.3475,336.0933333333333,345.76,343.53,340.305,321.26,319.52,323.16999999999996,312.13,316.33500000000004,320.47,277.35,,279.895,289.615,345.21999999999997,337.6566666666667,337.44,342.76666666666665,343.9433333333334,350.995,346.25,294.40250000000003,300.4125,298.54333333333335,304.6233333333334,316.685,318.32,321.885,318.44,,,308.12,301.37666666666667,291.7,326.03,323.15,330.86,,,,,,,359.5933333333334,341.23400000000004,342.5525,,,,,,,358.8,344.03499999999997,344.2,345.03,,348.18,,346.04999999999995,352.095,346.16,,,323.27,328.67499999999995,305.9633333333333,329.536,325.12399999999997,334.65999999999997,334.0,329.4925,330.03999999999996,337.448,337.79200000000003,342.568,315.01599999999996,320.26,325.448,320.61400000000003,321.786,328.238,L8
2023-03-05 22:14:25+00:00,,,,282.725,304.355,306.41999999999996,328.22,320.62,59.239999999999995,289.81,304.51,345.78200000000004,351.072,347.295,329.014,336.0933333333333,345.76,343.53,340.305,321.26,319.52,323.16999999999996,312.13,316.33500000000004,320.47,277.81333333333333,,281.1133333333333,290.19,345.21999999999997,337.6566666666667,337.44,342.76666666666665,343.9433333333334,350.995,351.072,296.826,300.4125,298.54333333333335,304.6233333333334,316.685,318.32,321.885,318.44,,,308.12,301.37666666666667,291.7,326.03,323.15,330.86,,,,,,,359.5933333333334,341.19,343.014,,,,,,,358.8,344.03499999999997,344.2,345.03,,348.18,,346.04999999999995,352.095,346.16,,,323.27,325.8,305.53499999999997,329.34666666666664,325.1666666666667,334.39166666666665,334.358,330.04200000000003,330.34000000000003,336.9433333333333,336.89,342.568,314.7416666666667,320.035,325.77,320.31,321.52333333333337,328.25333333333333,L9
2023-03-13 22:14:10+00:00,,,,305.13,320.12,305.96500000000003,325.36,312.015,175.2,294.345,306.635,347.904,350.14,352.98,332.64,335.41,,330.14,332.25,321.26,319.52,323.16999999999996,312.13,316.33500000000004,,279.12833333333333,,281.1133333333333,292.748,343.1825,336.6366666666667,338.1233333333334,342.69666666666666,342.3866666666667,350.02,351.396,298.665,302.45500000000004,299.24666666666667,302.635,316.44666666666666,317.97,315.27,,,316.11,309.155,304.08,297.21,326.03,324.02,331.77,,,,,,,355.18000000000006,341.0833333333333,341.046,,,,,,345.82,354.13,344.03499999999997,344.2,345.03,,348.18,,346.04999999999995,352.095,346.16,,,332.08,325.2675,307.242,330.92333333333335,326.56166666666667,334.74,334.41999999999996,330.696,330.658,337.6566666666667,336.8666666666667,341.846,316.83500000000004,321.74499999999995,326.08166666666665,321.21833333333336,322.365,330.12,L8
2023-04-22 22:14:02+00:00,,,,305.13,320.12,305.96500000000003,322.33666666666664,310.49333333333334,216.66,298.51,310.15333333333336,349.3633333333334,353.06399999999996,355.106,334.1433333333334,338.56,,330.14,332.25,321.26,319.52,323.16999999999996,312.13,316.33500000000004,,277.86,,281.1133333333333,293.085,347.998,337.96500000000003,344.285,344.5225,346.21000000000004,350.194,353.5683333333333,297.37399999999997,303.584,299.24666666666667,302.48999999999995,316.44666666666666,317.97,315.27,324.1,323.33,320.19,313.67,306.9775,302.69,326.03,324.02,331.77,,,,,,,355.18000000000006,340.7342857142857,341.046,,,,,,345.82,354.13,344.03499999999997,344.2,345.03,,348.18,325.14,346.04999999999995,352.095,346.16,,,332.08,324.474,308.245,330.74142857142857,327.0957142857143,335.01714285714286,338.0783333333333,334.6166666666667,331.72999999999996,338.8157142857143,337.44,342.97666666666663,317.3514285714286,322.3757142857143,327.55285714285714,321.99000000000007,323.5514285714286,330.04,L9
2023-06-01 22:13:31+00:00,,,,305.13,320.12,305.96500000000003,322.33666666666664,310.49333333333334,216.66,298.51,310.15333333333336,350.03833333333336,353.99,357.17,336.28333333333336,340.8475,,328.2,332.25,321.26,319.52,323.16999999999996,312.13,316.33500000000004,,277.87166666666667,,281.1133333333333,293.3633333333333,349.602,337.8775,347.1075,345.76,347.14750000000004,350.56399999999996,354.15166666666664,296.558,304.14,300.12666666666667,300.23333333333335,315.2266666666667,317.725,318.51,320.395,321.12,319.83666666666664,312.0425,309.615,305.65250000000003,327.79499999999996,320.53999999999996,331.77,,,,,348.25,,354.35,343.77000000000004,342.2825,,,,,,345.82,354.13,344.03499999999997,344.2,345.03,,347.73,332.17499999999995,346.01666666666665,352.095,346.16,,,333.2233333333333,324.474,308.245,331.1014285714286,327.08,334.9485714285714,338.38666666666666,335.45666666666665,331.78999999999996,339.4342857142857,338.0,344.34666666666664,316.7871428571429,322.50714285714287,327.3328571428571,322.02,324.54571428571427,329.19,L8
2023-07-27 22:13:50+00:00,,,,,,290.67,319.395,305.43,216.66,298.51,310.15333333333336,350.68857142857144,356.18333333333334,357.8416666666667,335.73285714285714,341.1,,328.2,332.25,321.26,319.52,323.16999999999996,312.13,316.33500000000004,,277.29200000000003,,281.1133333333333,294.3614285714285,349.6666666666667,338.836,347.622,347.434,349.266,351.0566666666667,355.7071428571429,294.49666666666667,304.14,300.47,300.92,312.845,317.30333333333334,318.51,319.45,320.8666666666667,319.8925,311.094,308.068,304.246,331.17,320.15000000000003,331.77,,,,,344.765,,354.35,342.9371428571429,343.684,,,,,,345.82,354.13,344.03499999999997,344.2,345.03,,348.82,336.2133333333333,346.43,352.095,346.16,,,333.2233333333333,321.745,304.322,328.3542857142857,324.0228571428571,332.59142857142854,338.28000000000003,335.19714285714286,331.71714285714285,335.0728571428572,334.59285714285716,340.8616666666667,313.0957142857143,319.65857142857146,324.7742857142857,319.4542857142857,322.31857142857143,325.13571428571424,L9
2023-08-12 22:13:59+00:00,,,,,,290.67,319.395,305.43,216.66,298.51,310.15333333333336,349.83500000000004,355.1628571428572,355.9357142857143,334.50375,339.96,340.75,328.2,332.25,321.26,319.52,323.16999999999996,312.13,316.33500000000004,,277.29200000000003,,281.1133333333333,294.3614285714285,348.5785714285715,338.30333333333334,346.3333333333333,346.885,348.4316666666667,350.2242857142857,354.3825,294.49666666666667,304.14,300.47,300.92,312.288,316.91,318.18333333333334,317.19,319.025,318.248,309.90333333333336,305.49666666666667,301.59999999999997,326.825,315.97749999999996,331.4266666666667,,,,,343.18333333333334,,354.35,343.64375,343.5833333333333,,,,,,345.82,354.13,344.03499999999997,344.2,345.03,,348.82,338.6825,346.448,350.7,346.16,,349.5,333.2233333333333,321.745,304.322,326.94624999999996,322.475,331.57124999999996,337.37,334.15375,330.47499999999997,333.76750000000004,333.80375,340.35571428571427,308.8175,318.7325,323.09125,318.61625,320.86375,323.47249999999997,L9
2023-08-20 22:14:11+00:00,,,,,,290.67,319.395,305.43,297.13,298.51,310.15333333333336,348.82124999999996,355.38142857142856,354.00999999999993,333.64500000000004,338.9642857142857,340.75,328.2,332.25,321.26,319.52,323.2,312.13,316.23,,275.328,,280.59499999999997,294.4783333333333,348.3085714285714,338.2871428571429,346.02714285714285,346.86857142857144,348.16857142857145,348.05428571428575,354.3,290.1116666666667,303.9625,300.47,300.826,311.53200000000004,316.86400000000003,317.8375,316.07800000000003,318.15,317.4916666666667,309.30428571428575,304.2085714285714,300.02,324.762,314.078,331.4266666666667,,,,,343.18333333333334,,354.35,346.56375,344.95166666666665,,,,,,345.82,354.13,345.5,344.2,345.03,,348.82,339.816,345.40599999999995,348.04499999999996,346.16,,349.5,333.0725,321.67333333333335,300.555,325.3625,321.23875,330.62375000000003,337.0875,333.62,329.42499999999995,332.65125,333.535,340.6871428571429,305.15875,317.63624999999996,321.0675,317.87625,319.98875,321.41999999999996,L8
2023-10-15 22:14:26+00:00,,,,,,,316.29,307.45,299.58,306.84,317.19,350.018,358.262,353.754,332.582,339.806,340.75,,,,,,,,,268.8499999999999,,,294.47999999999996,350.93399999999997,339.54800000000006,348.736,348.524,350.862,349.296,354.42,285.81500000000005,304.36999999999995,301.7700000000001,300.96500000000003,310.295,316.14750000000004,318.6933333333333,316.07800000000003,318.15,317.76800000000003,309.36400000000003,302.334,299.68199999999996,324.445,311.5925,330.74,,,,,343.18333333333334,,,350.054,346.57,,,,,,,,,,,,349.14,333.6983333333333,337.478,331.41,311.91,308.52,326.565,334.065,321.3,313.26,323.262,320.026,329.86,338.736,335.52000000000004,328.804,332.388,334.894,342.794,299.726,316.70199999999994,319.522,318.32800000000003,320.53999999999996,317.83799999999997,L9
2023-12-10 22:14:21+00:00,,,,,,,,,,287.62,303.65,348.6025,357.19,350.91249999999997,329.47749999999996,336.135,340.75,,,,,,,,307.47,270.075,,,300.35,345.745,339.51750000000004,344.8575,348.00750000000005,348.55499999999995,348.7425,352.235,283.80500000000006,304.74,301.765,301.40333333333336,310.69,316.2375,316.8966666666667,314.4425,315.43,315.1466666666667,305.65333333333336,297.0,292.50999999999993,322.74,309.77,331.315,,,,,342.75333333333333,,,349.2725,346.0,,,,,,,,,,,,351.0,334.46000000000004,335.36,331.41,311.91,308.52,326.565,332.62,314.39,304.79,320.6975,317.9,328.8225,334.6375,331.0425,327.9625,329.5775,333.205,340.3,296.96000000000004,314.6925,316.6775,316.30499999999995,316.96999999999997,316.1725,L8
2024-01-19 22:14:28+00:00,,,,,,,,,,287.62,303.65,344.102,352.834,346.664,329.47749999999996,336.135,340.75,310.13,306.46,297.34,300.78,292.74,293.72,289.84,302.25,267.53,,,300.35,340.822,335.462,341.028,344.51000000000005,344.402,345.098,347.56399999999996,283.80500000000006,304.74,301.765,301.40333333333336,310.69,316.2375,316.8966666666667,314.4425,315.43,315.1466666666667,305.65333333333336,297.0,292.50999999999993,322.74,309.77,320.79,303.17,316.24,316.43,330.42,337.40999999999997,342.22,,349.2725,346.0,329.12,325.4,339.02,339.96,325.44,331.3,335.79,327.55,329.26,327.12,334.13,336.095,330.73400000000004,332.012,330.48,320.045,320.58,327.5833333333333,332.62,314.39,304.79,314.82,312.384,324.786,331.256,331.0425,327.9625,329.5775,333.205,334.79200000000003,296.96000000000004,314.6925,316.6775,316.30499999999995,316.96999999999997,311.72999999999996,L9
2024-02-12 22:14:17+00:00,,,,,,,319.67,303.76,298.17,293.5,303.65,345.2525,349.32666666666665,344.78,330.44,334.3833333333334,,310.13,306.46,297.34,300.78,292.74,293.72,289.84,302.25,269.745,,,,341.83000000000004,336.9275,341.68,341.42666666666673,343.3875,345.6275,346.59749999999997,283.42,304.74,302.03,300.615,313.5,316.38,316.58000000000004,314.9,313.93,313.71,305.71,296.48,290.54,316.51,306.48,315.815,303.17,316.24,316.43,330.42,334.16999999999996,342.22,,347.3533333333333,345.81500000000005,329.12,325.4,339.02,339.96,325.44,331.3,335.79,327.55,329.26,327.12,334.13,321.19,321.09666666666664,321.95666666666665,321.765,320.045,320.58,316.625,332.62,315.5,307.68,314.8025,314.945,327.415,335.0475,335.3766666666666,334.0,335.51,337.2733333333333,334.135,308.3766666666666,317.43,321.7233333333333,318.52666666666664,319.76,315.5125,L8
2024-02-20 22:14:19+00:00,,,,,,,319.15999999999997,304.23,297.88,295.67,306.6,348.77750000000003,352.8766666666667,346.745,331.77333333333337,335.08000000000004,,310.13,306.46,297.34,300.78,292.74,293.72,289.84,302.25,272.6375,,,,345.0475,339.78249999999997,345.77,344.8966666666667,346.40250000000003,347.7075,349.30499999999995,,304.74,302.03,300.78,312.73,316.08,316.36,318.17,313.21,,,,,,,315.815,303.17,316.24,316.43,330.42,334.16999999999996,342.22,,343.8233333333333,344.29,329.12,325.4,339.02,339.96,325.44,331.3,335.79,327.55,329.26,327.12,334.13,321.19,309.47,312.09499999999997,321.765,320.045,320.58,316.625,316.08,316.2866666666667,308.1066666666666,316.34250000000003,318.7325,331.0625,339.5675,339.40000000000003,341.56333333333333,342.1666666666667,341.43666666666667,335.4225,317.50666666666666,321.52,327.02,321.3733333333334,323.50666666666666,320.905,L9
2024-03-15 22:14:01+00:00,,,,,,,319.15999999999997,304.23,297.88,295.67,306.6,348.77750000000003,352.8766666666667,346.745,331.77333333333337,335.08000000000004,,310.13,306.46,297.34,300.78,292.74,293.72,289.84,302.25,272.6375,,,,340.462,335.82399999999996,342.142,339.32,346.40250000000003,347.7075,349.30499999999995,,304.74,302.03,300.78,312.73,316.08,316.36,318.17,313.21,,,,,,,315.815,303.17,316.24,316.43,330.42,334.16999999999996,339.845,345.6,339.1725,333.525,329.03,326.16999999999996,336.515,339.96,325.44,332.51,334.40999999999997,331.23,330.38,330.895,335.055,322.405,312.88000000000005,313.8566666666666,321.765,320.045,320.58,316.625,316.08,316.2866666666667,308.1066666666666,316.34250000000003,318.7325,331.0625,339.5675,339.40000000000003,341.56333333333333,342.1666666666667,341.43666666666667,329.934,317.50666666666666,321.52,327.02,321.3733333333334,323.50666666666666,320.905,L8
2024-04-24 22:13:49+00:00,,,,,,290.44,320.7,306.31333333333333,301.19666666666666,298.33,311.51666666666665,348.77750000000003,352.8766666666667,346.745,334.2575,335.08000000000004,,310.13,306.46,297.34,300.78,292.74,293.72,289.84,302.25,273.31,,,,346.3383333333333,335.82399999999996,342.142,339.32,350.712,347.7075,349.30499999999995,,304.74,302.03,300.78,312.73,316.08,316.36,318.17,313.21,,,,,,,315.815,303.17,316.24,316.43,330.42,334.16999999999996,339.845,345.6,343.56399999999996,333.525,329.03,326.16999999999996,336.515,339.96,325.44,332.51,334.40999999999997,331.23,330.38,330.895,335.055,322.405,317.765,318.0,328.62,328.18,332.64,329.62,316.08,319.105,311.3175,319.83000000000004,324.774,336.254,343.99,344.115,345.03249999999997,346.16499999999996,346.07000000000005,334.87833333333333,319.635,324.6325,330.28499999999997,323.9375,326.8775,325.42999999999995,L9
2024-05-02 22:13:32+00:00,380.29,,,,,293.88,320.945,306.31333333333333,301.19666666666666,298.33,311.51666666666665,348.77750000000003,352.8766666666667,346.745,335.55,335.08000000000004,,310.13,306.46,297.34,300.78,292.74,293.72,289.84,302.25,273.31,,,,346.3383333333333,335.82399999999996,342.142,339.32,350.712,347.7075,349.30499999999995,,304.74,302.03,300.78,312.73,316.08,316.36,318.17,313.21,,,,,,,315.815,303.17,316.24,316.43,330.42,334.16999999999996,339.845,354.35,345.7166666666667,342.8666666666666,329.03,326.16999999999996,336.515,339.96,325.44,332.51,334.40999999999997,331.23,330.38,330.895,335.055,322.405,317.765,318.0,328.62,328.18,332.64,329.62,316.08,319.105,311.3175,327.09,324.774,342.94166666666666,343.99,344.115,345.03249999999997,346.16499999999996,346.07000000000005,334.87833333333333,319.635,324.6325,330.28499999999997,323.9375,326.8775,325.42999999999995,L8
2024-06-03 22:13:17+00:00,380.29,,,,,293.88,320.945,306.31333333333333,301.19666666666666,298.33,311.51666666666665,347.47200000000004,352.85,345.76200000000006,334.02000000000004,334.08,344.84,325.51,306.46,297.34,300.78,292.74,293.72,289.84,302.25,273.31,,,,345.8771428571428,337.21666666666664,342.805,340.738,350.37833333333333,348.25,349.176,,304.74,302.03,300.78,310.69,315.08,313.47,317.255,309.78999999999996,305.63,309.81,301.04,286.54,,,315.28,314.265,316.24,325.055,330.42,335.73333333333335,344.44000000000005,357.39000000000004,343.0857142857143,340.5775,329.03,326.91333333333336,325.29333333333335,335.595,321.575,332.51,335.69,331.4266666666667,331.94,330.09666666666664,329.43666666666667,319.22,317.765,318.0,336.83000000000004,328.18,332.64,337.53999999999996,304.005,319.105,311.3175,323.85714285714283,323.335,341.4428571428571,343.21166666666664,341.594,342.26599999999996,342.608,343.52000000000004,334.5785714285715,319.635,324.6325,325.6,320.392,324.032,323.24499999999995,L8
2024-07-05 22:13:33+00:00,380.29,,,,,293.88,320.945,306.31333333333333,301.19666666666666,301.9,315.45,346.8875,350.9666666666667,344.41,336.1666666666667,333.53,344.84,325.51,306.46,297.34,300.78,292.74,293.72,289.84,297.03,274.68199999999996,,,,345.68,336.346,342.23199999999997,339.175,351.328,348.245,348.7125,,,,,308.65,314.08,310.58,316.34,306.37,305.63,309.81,301.04,308.925,,,306.97499999999997,314.265,316.24,325.055,330.42,330.12,344.44000000000005,363.28000000000003,343.17333333333335,345.855,329.03,326.91333333333336,325.29333333333335,335.595,321.575,332.51,335.69,331.4266666666667,331.94,330.09666666666664,329.43666666666667,319.22,317.765,318.0,336.83000000000004,328.18,332.64,337.53999999999996,304.005,320.6766666666667,313.49333333333334,324.05333333333334,323.338,342.8733333333333,344.538,343.36,344.28999999999996,344.51,345.46750000000003,333.8233333333333,320.88333333333327,326.7633333333333,326.0875,320.65999999999997,325.11749999999995,323.466,L8
2024-09-07 22:14:06+00:00,380.29,,,,,293.88,322.73,310.48,307.83,303.40999999999997,313.61,350.025,356.625,349.05499999999995,336.392,336.38,344.84,340.89,,,,,,,,275.41333333333336,,,,351.2175,344.44000000000005,347.00333333333333,343.31333333333333,362.19666666666666,361.355,359.25,,,,,308.65,314.08,310.58,316.34,306.37,305.63,309.81,301.04,308.925,,,314.21,325.36,,333.68,,338.86,345.55000000000007,363.28000000000003,343.236,346.586,328.94,327.67,318.43,331.23,317.71,333.72,335.64,333.365,337.25333333333333,331.585,327.09,318.235,319.7,317.38,345.04,,,345.46,291.93,322.19,315.475,332.73499999999996,335.0733333333333,353.8225,353.83,346.32,347.62000000000006,346.2,348.2633333333333,338.305,323.21,334.46000000000004,326.72333333333336,321.32,327.9633333333333,328.75,L8
2024-09-15 22:14:02+00:00,380.29,,,,,293.88,322.73,310.48,307.83,303.40999999999997,313.61,352.3633333333334,358.2633333333333,351.45,335.18666666666667,336.91,344.84,340.89,,,,,,,,275.14,,,,362.51750000000004,359.3233333333333,359.34,356.9766666666667,363.32,361.355,361.9266666666667,304.97,,,,308.65,314.08,317.705,318.12,306.37,305.63,309.81,301.04,309.3233333333333,,309.13,314.21,325.36,,333.68,,338.86,353.63,367.36,347.798,352.29200000000003,,328.4,302.85,331.23,317.71,,338.25,331.82,340.13,328.5,318.2,312.85,,,345.04,,,345.46,308.445,322.19,315.475,331.57599999999996,336.53499999999997,353.91999999999996,354.63250000000005,348.0025,348.5325,347.02,349.255,349.28499999999997,320.1933333333333,333.7,327.95750000000004,322.36249999999995,329.2,328.935,L9
2024-10-09 22:14:09+00:00,380.29,,,,,293.88,318.80333333333334,303.11,299.64,299.91,310.22,353.5725,358.45,351.735,334.01142857142855,336.64,342.03999999999996,336.145,,,,,,,,275.248,,,303.07,362.804,359.82,360.21,357.77,362.706,362.93666666666667,362.21,304.97,306.95,,312.39,308.65,319.445,317.705,318.12,306.37,305.63,309.81,308.69,309.6825,,312.615,314.21,325.36,,333.68,,338.86,353.63,366.35,346.93833333333333,351.02666666666664,,328.4,302.85,331.23,317.71,,338.25,331.82,340.13,328.5,318.2,312.85,,,345.04,,,342.995,308.445,321.0466666666667,311.67333333333335,330.0516666666667,336.93999999999994,353.60833333333335,355.65600000000006,349.18199999999996,349.106,347.92600000000004,349.644,349.84,320.1975,331.9225,329.0,322.94399999999996,329.796,328.892,L8
2024-10-17 22:14:18+00:00,380.29,,,,,293.88,318.80333333333334,303.11,299.64,299.91,310.22,353.094,357.87600000000003,351.42199999999997,332.94500000000005,336.64,343.8066666666667,333.57666666666665,,,,,,,,274.865,,,300.315,361.8766666666667,358.738,359.344,357.29,362.1066666666666,361.8775,361.524,302.45000000000005,306.95,,312.39,308.65,321.07666666666665,317.705,319.58,306.37,315.265,316.235,308.69,307.804,320.11,310.03000000000003,314.21,325.36,,333.68,350.15,346.405,353.63,364.78666666666663,345.78714285714284,349.48,,328.4,302.85,331.23,317.71,,338.25,331.82,340.13,328.5,318.2,312.85,,,345.04,,360.59,345.3533333333333,308.445,321.0466666666667,311.67333333333335,328.8528571428571,336.5733333333333,352.5385714285714,355.545,347.99499999999995,348.7166666666667,347.24,349.0333333333333,349.185,318.802,330.66999999999996,328.08833333333337,322.4533333333333,329.38666666666666,327.12166666666667,L9
2024-11-02 22:14:17+00:00,,,,,,,310.95,295.74,291.45,291.8833333333334,303.53333333333336,353.465,358.28833333333336,352.1683333333333,329.5028571428571,336.63,343.15749999999997,331.925,,,,,,,,275.32166666666666,,,298.5233333333333,359.34999999999997,358.40333333333336,359.16833333333335,357.4783333333333,360.7383333333333,361.556,361.70166666666665,299.73,307.635,309.4,314.075,308.65,321.07666666666665,317.705,320.6975,306.37,316.67333333333335,317.9166666666667,308.69,307.0833333333333,320.11,311.5725,314.21,325.36,,333.68,351.38,346.405,353.63,363.97166666666664,340.4816666666667,346.34714285714284,,328.4,302.85,331.23,317.71,,338.25,331.82,340.13,328.5,318.2,312.85,,,345.04,,360.59,345.3533333333333,320.62333333333333,318.38333333333327,307.8933333333333,322.08666666666664,334.56,347.48,354.3666666666666,346.2516666666666,347.8766666666666,345.4266666666667,347.205,347.15166666666664,317.438,329.998,326.18833333333333,321.2716666666667,328.2233333333333,324.08166666666665,L9
