dates,nzd0450-0000,nzd0450-0001,nzd0450-0002,nzd0450-0003,nzd0450-0004,nzd0450-0005,nzd0450-0006,nzd0450-0007,nzd0450-0008,nzd0450-0009,nzd0450-0010,nzd0450-0011,nzd0450-0012,nzd0450-0013,nzd0450-0014,nzd0450-0018,nzd0450-0019,nzd0450-0020,nzd0450-0021,nzd0450-0022,nzd0450-0023,nzd0450-0024,nzd0450-0025,nzd0450-0026,nzd0450-0027,nzd0450-0028,nzd0450-0029,nzd0450-0030,nzd0450-0031,nzd0450-0032,nzd0450-0033,nzd0450-0034,nzd0450-0035,nzd0450-0036,nzd0450-0037,nzd0450-0038,nzd0450-0039,nzd0450-0040,nzd0450-0041,nzd0450-0042,nzd0450-0043,nzd0450-0044,nzd0450-0045,nzd0450-0046,nzd0450-0047,nzd0450-0048,nzd0450-0049,nzd0450-0050,nzd0450-0051,nzd0450-0052,nzd0450-0053,nzd0450-0054,nzd0450-0055,nzd0450-0056,nzd0450-0057,nzd0450-0058,nzd0450-0059,nzd0450-0060,nzd0450-0061,nzd0450-0062,nzd0450-0063,nzd0450-0064,nzd0450-0065,nzd0450-0066,nzd0450-0067,nzd0450-0068,nzd0450-0069,nzd0450-0070,nzd0450-0071,nzd0450-0072,nzd0450-0073,nzd0450-0074,nzd0450-0075,nzd0450-0076,nzd0450-0077,nzd0450-0078,nzd0450-0079,nzd0450-0080,nzd0450-0081,nzd0450-0082,nzd0450-0083,nzd0450-0084,nzd0450-0085,nzd0450-0086,nzd0450-0087,nzd0450-0088,nzd0450-0089,nzd0450-0090,nzd0450-0091,nzd0450-0092,nzd0450-0093,nzd0450-0094,nzd0450-0095,nzd0450-0096,nzd0450-0097,nzd0450-0098,nzd0450-0099,nzd0450-0100,nzd0450-0101,nzd0450-0102,nzd0450-0103,nzd0450-0104,nzd0450-0105,nzd0450-0106,nzd0450-0107,nzd0450-0108,nzd0450-0109,nzd0450-0110,nzd0450-0111,nzd0450-0112,nzd0450-0113,nzd0450-0114,nzd0450-0115,nzd0450-0116,nzd0450-0117,nzd0450-0118,nzd0450-0119,nzd0450-0120,nzd0450-0121,nzd0450-0122,nzd0450-0123,nzd0450-0124,nzd0450-0125,nzd0450-0126,nzd0450-0127,nzd0450-0128,nzd0450-0129,nzd0450-0130,nzd0450-0131,nzd0450-0132,nzd0450-0133,nzd0450-0134,nzd0450-0135,nzd0450-0136,nzd0450-0137,nzd0450-0138,nzd0450-0139,nzd0450-0140,nzd0450-0141,nzd0450-0142,nzd0450-0143,nzd0450-0144,nzd0450-0145,nzd0450-0146,nzd0450-0147,nzd0450-0148,nzd0450-0149,nzd0450-0150,nzd0450-0151,nzd0450-0152,nzd0450-0153,nzd0450-0015,nzd0450-0016,nzd0450-0017,satname
2021-05-24 22:25:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.48,173.51,184.83333333333334,181.09666666666666,186.09,194.4,192.59333333333333,207.85666666666665,195.01999999999998,198.95000000000002,207.54,212.25333333333333,226.73333333333335,232.79999999999998,229.82666666666668,230.31333333333336,217.92,215.64000000000001,215.79,215.33666666666667,213.37666666666667,215.65,211.89666666666668,210.57333333333335,217.85333333333332,223.99666666666667,215.89,225.17999999999998,231.29333333333332,219.42,207.28333333333333,203.0566666666667,205.28,202.04999999999998,202.60666666666668,187.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-06-18 22:20:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.48,172.27249999999998,181.9425,179.4275,183.8525,191.75,191.06,203.27499999999998,194.39,199.19,207.1625,212.1325,224.6825,230.51,228.01,227.435,218.0325,215.0375,215.6725,214.5975,213.39249999999998,214.9875,211.76999999999998,210.68,216.0725,220.94,214.20499999999998,221.64249999999998,226.3725,216.315,206.95499999999998,202.96,204.2575,200.47,201.7725,193.7125,165.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-07-11 22:26:28+00:00,218.38,229.43,227.42,221.46,211.29,201.05,196.85,192.81,186.61,181.68,177.91,183.04,184.26,180.52,186.86,209.2,208.88,206.38,202.3,201.44,201.89,196.83,195.15,185.3,183.12,,,,,,,,,,,,,,,,,,,,,,176.34,176.4,186.48,190.95,190.42,186.37,185.12,191.4,192.8,194.33,196.24,205.79,187.98,179.53799999999998,187.01600000000002,185.904,183.8525,198.072,191.06,203.27499999999998,194.39,199.19,218.11800000000002,222.098,232.53400000000002,239.82199999999997,237.16800000000003,237.142,227.628,225.05599999999998,225.526,224.406,223.856,225.644,222.23000000000002,222.97799999999998,216.0725,220.94,223.968,221.64249999999998,226.3725,216.315,206.95499999999998,202.96,204.2575,200.47,201.7725,194.592,165.83,,,,,,,,,,,,180.12,191.57,186.89,190.36,189.34,,193.92,181.01,,,,,,,,,,,,,,,,,,,180.82,186.18,185.79,194.75,198.5,205.88,206.94,210.98,217.76,232.07,246.33,251.88,257.01,250.58,250.22,251.28,251.1,252.3,255.04,193.99,200.29,207.99,L8
2021-08-12 22:26:42+00:00,218.38,229.43,227.42,221.46,211.29,201.05,196.85,192.81,186.61,181.68,177.91,183.04,184.26,180.52,186.86,209.2,208.88,206.38,202.3,201.44,201.89,196.83,195.15,185.3,183.12,,,,,,,,,,,,,,,,,,,,,,176.34,173.14499999999998,180.95,188.515,187.63,194.10500000000002,186.095,192.015,184.22,183.895,191.62,198.63,189.43666666666664,183.42999999999998,191.93166666666664,191.84,183.8525,201.62333333333333,191.06,203.27499999999998,194.39,199.57999999999998,224.92166666666665,228.40333333333334,239.09333333333333,244.17,242.80166666666665,242.89000000000001,234.82833333333335,231.64166666666665,231.845,232.635,229.70166666666668,232.36666666666667,227.94666666666663,227.24666666666667,216.0725,226.752,225.62,219.86999999999998,223.67200000000003,214.81199999999998,207.25,203.714,205.26799999999997,201.17,202.802,196.85,165.83,,,,,,,,,,,,180.12,191.57,186.89,190.36,189.34,,193.92,181.01,,,,,,,,,,,,,,,,,,,180.82,186.18,185.79,194.75,198.5,205.88,206.94,210.98,217.76,232.07,246.33,251.88,257.01,250.58,250.22,251.28,251.1,252.3,255.04,193.99,200.29,207.99,L8
2021-09-13 22:26:27+00:00,218.38,229.43,227.42,221.46,211.29,201.05,196.85,192.81,186.61,181.68,177.91,183.04,184.26,180.52,186.86,209.2,208.88,206.38,202.3,201.44,201.89,196.83,195.15,185.3,183.12,,,,,,,,,,,,,,,,,,,,,,176.34,173.14499999999998,180.95,188.515,187.63,194.10500000000002,186.095,192.015,184.22,183.895,191.62,198.63,189.43666666666664,185.82599999999996,195.78799999999998,194.20999999999998,183.73499999999999,205.204,189.71750000000003,202.99,193.0,205.86999999999998,230.1933333333333,233.96,246.65499999999997,251.745,251.415,247.18833333333336,242.13333333333333,239.3216666666667,240.47333333333333,241.33833333333334,237.54666666666665,240.405,236.99333333333334,226.80499999999998,215.7725,225.946,225.19499999999996,219.092,222.692,214.802,206.792,203.634,204.94,201.13600000000002,202.32999999999998,196.66333333333333,165.83,,,,,,,,,,,,180.12,191.57,186.89,190.36,189.34,,193.92,181.01,,,,,,,,,,,,,,,,,,,180.82,186.18,185.79,194.75,198.5,205.88,206.94,210.98,217.76,232.07,246.33,251.88,257.01,250.58,250.22,251.28,251.1,252.3,255.04,193.99,200.29,207.99,L8
2021-09-29 22:26:31+00:00,218.38,229.43,227.42,221.46,211.29,201.05,196.85,192.81,186.61,181.68,177.91,183.04,184.26,180.52,186.86,209.2,208.88,206.38,202.3,201.44,201.89,196.83,195.15,185.3,183.12,,,,,,,,,,,,,,,,,,,,,,176.34,173.14499999999998,180.95,188.515,187.63,194.10500000000002,186.095,192.015,184.22,183.895,191.62,194.31333333333336,187.17499999999998,188.4483333333333,195.865,197.79999999999998,190.512,207.81166666666664,195.084,208.76999999999998,195.772,209.99833333333333,226.5885714285714,236.3557142857143,242.21,247.35285714285715,247.04857142857142,242.90857142857143,242.13333333333333,239.3216666666667,237.0542857142857,237.61142857142858,234.73142857142855,237.5771428571429,233.97857142857143,225.1285714285714,215.93200000000002,224.33333333333334,223.76571428571427,218.14666666666665,221.38166666666666,214.20833333333334,207.205,204.37,205.01999999999998,201.58666666666667,203.20833333333334,194.76571428571427,165.83,,,,,,,,,,,,180.12,191.57,186.89,190.36,189.34,,193.92,181.01,,,,,,,,,,,,,,,,,,,180.82,186.18,185.79,194.75,198.5,205.88,206.94,210.98,217.76,232.07,246.33,251.88,257.01,250.58,250.22,251.28,251.1,252.3,255.04,193.99,200.29,207.99,L8
2022-01-19 22:26:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.34,,246.17,267.08,,,,,,,,,,,,,,,,,169.89,175.42,186.08,184.84,201.84,187.07,192.63,174.57,176.62,184.725,184.89000000000001,184.90666666666667,200.20333333333335,202.98333333333332,212.41666666666666,199.2966666666667,217.96,205.16333333333333,213.47,205.53,220.7625,234.6825,248.1325,248.5675,245.10750000000002,248.0775,248.1825,264.1666666666667,261.82,251.0425,253.07,247.095,240.385,239.1375,221.0675,224.81333333333336,230.5425,226.43,220.41750000000002,221.4725,215.26500000000001,207.985,206.365,208.1525,207.765,205.7925,189.5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.59,206.4,209.36,209.7,215.26,,,,,,,,,,,,,,,L8
2022-01-27 22:26:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.34,,246.17,267.08,,,,,,,,,,,,,,,,,169.89,175.42,186.08,184.84,201.84,187.07,192.63,174.57,176.62,184.725,184.89000000000001,184.90666666666667,194.69,197.21749999999997,205.68,193.6875,212.2225,202.745,207.68,204.70499999999998,216.1,230.32200000000003,241.09,242.358,240.06800000000004,242.96999999999997,241.60999999999999,252.3725,261.82,244.154,245.66199999999998,240.484,235.44400000000002,233.718,219.198,221.61,226.878,223.012,219.10999999999999,219.31599999999997,213.632,207.77200000000002,206.272,207.66799999999998,206.76399999999998,205.77399999999997,186.81199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.59,206.4,209.36,209.7,215.26,,,,,,,,,,,,,,,L9
2022-02-20 22:26:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.34,,246.17,267.08,,,,,,,,,,,,,,,,,,,,,,,,173.5,180.155,182.99,182.03333333333333,185.92999999999998,187.84,193.015,198.66500000000002,191.692,209.3275,203.984,209.404,208.38000000000002,219.84,227.538,236.38,237.81,233.60750000000002,239.946,232.87599999999998,239.9,258.98,234.57399999999998,234.31199999999998,231.362,227.81,228.015,211.85,221.61,221.09749999999997,220.29499999999996,220.69249999999997,226.42800000000003,220.67600000000002,208.052,205.97199999999998,206.76799999999997,206.392,205.346,181.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.59,206.4,209.36,209.7,215.26,,,,,,,,,,,,,,,L8
2022-03-16 22:26:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.34,,246.17,267.08,,,,,,,,,,,,,,,,,,,,,,,,173.5,180.155,182.99,182.03333333333333,185.92999999999998,184.57800000000003,188.664,194.16400000000002,191.762,204.01600000000002,204.212,209.388,209.368,211.86499999999998,219.968,227.2925,228.098,221.45999999999998,228.802,227.53000000000003,229.07999999999998,243.19999999999996,223.996,223.76600000000002,222.34,216.87750000000003,214.65,212.8025,222.16,222.21499999999997,220.78500000000003,222.415,227.346,220.61399999999998,208.75,206.44,207.856,206.654,205.786,180.38799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.59,206.4,209.36,209.7,215.26,,,,,,,,,,,,,,,L9
2022-03-24 22:26:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.34,,246.17,267.08,,,,,,,,,,,,,,,,,,,,,,,,173.5,180.155,182.99,182.03333333333333,185.92999999999998,184.57800000000003,188.664,192.05499999999998,189.50333333333333,201.18833333333336,202.1,213.10333333333332,208.88833333333332,209.78400000000002,218.125,223.77399999999997,232.44333333333336,221.85399999999998,227.58166666666668,225.75666666666666,226.356,235.61249999999998,222.53666666666663,221.90833333333333,221.16333333333333,215.43800000000002,214.07199999999997,212.43,220.05599999999998,220.756,218.712,220.342,225.11,218.27833333333334,208.08166666666668,205.82833333333335,206.92999999999998,205.585,204.88,180.8033333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.59,206.4,209.36,209.7,215.26,,,,,,,,,,,,,,,L8
2022-04-01 22:26:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.34,,246.17,267.08,,,,,,,,,,,,,,,,,,,,,,,,173.5,180.155,180.35999999999999,177.33333333333334,183.50666666666666,179.798,186.02799999999996,188.00666666666666,185.35666666666668,196.75333333333333,198.91,208.61,207.10166666666666,203.516,218.18666666666664,219.56199999999998,232.5616666666667,224.814,227.38166666666666,225.62,224.3033333333333,230.946,221.60333333333332,221.165,220.10833333333335,215.814,218.74,216.108,222.352,219.956,217.606,219.73600000000002,228.92333333333332,219.686,213.66833333333332,209.8466666666667,206.1833333333333,204.41166666666663,203.34,180.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.59,206.4,209.36,209.7,215.26,,,,,,,,,,,,,,,L9
2022-05-11 22:26:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.34,,246.17,267.08,,,,,,,,,,,,,,,,,,,,,,,,173.5,180.155,180.35999999999999,177.33333333333334,183.50666666666666,179.08,183.59333333333333,186.42285714285714,184.65857142857143,195.02428571428572,197.46857142857144,205.99142857142857,205.80571428571426,206.255,217.01142857142855,218.2733333333333,230.43428571428572,224.1966666666667,226.36999999999998,224.46285714285713,223.3642857142857,228.06666666666663,220.71,220.39714285714285,219.27428571428572,215.4433333333333,217.55166666666665,215.4,220.42833333333337,218.83833333333334,216.18166666666664,218.3066666666667,226.41571428571427,217.73833333333334,212.89000000000001,209.35142857142858,207.66714285714286,204.3557142857143,203.54,182.90142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.59,206.4,209.36,209.7,215.26,,,,,,,,,,,,,,,L8
2022-06-05 22:20:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.34,,246.17,267.08,,,,,,,,,,,,,,,,,,,,,,,,173.5,180.155,180.35999999999999,178.705,183.875,178.51,182.52571428571426,189.10375,187.9725,197.02875,198.89875,205.2075,206.39374999999998,209.58999999999997,216.60999999999999,217.6157142857143,230.525,225.47714285714284,229.17749999999998,224.46285714285713,226.48125,226.2042857142857,220.2625,219.74125,218.88750000000002,215.35714285714286,217.02142857142857,214.83857142857144,219.33285714285716,218.07999999999998,216.25,217.62714285714287,224.855,216.76857142857142,212.635,209.6125,210.27125,205.80249999999998,207.74875,183.57375,170.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.59,206.4,209.36,209.7,215.26,228.83,235.66,239.42,240.13,,,252.59,252.53,258.01,249.0,221.45,,,,L8
2022-06-20 22:25:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.34,,246.17,267.08,,,,,,,,,,,,,,,,,,,,,,,,173.5,180.155,180.35999999999999,178.705,183.875,177.9,181.35375,187.42111111111112,187.50888888888892,195.79666666666668,197.98444444444442,203.47888888888892,206.36333333333334,208.965,216.50444444444443,218.06125,229.05555555555554,226.51,229.4888888888889,223.61625,225.71555555555557,224.9775,219.98333333333332,219.5055555555556,218.72222222222223,215.58249999999998,216.8925,216.14000000000001,223.35250000000002,217.795,215.5625,217.0275,223.73777777777775,216.11625,212.51333333333332,209.4288888888889,209.75222222222223,205.3811111111111,207.1277777777778,183.29,170.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.59,206.4,209.36,209.7,215.26,228.83,235.66,239.42,240.13,,,252.59,252.53,258.01,249.0,221.45,,,,L9
2022-06-21 22:20:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.34,,246.17,267.08,,,,,,,,,,,,,,,,,,,,,,,,173.5,180.155,180.35999999999999,178.705,183.875,177.9,181.35375,187.42111111111112,187.50888888888892,195.79666666666668,197.98444444444442,203.47888888888892,206.36333333333334,208.965,216.50444444444443,218.06125,224.10999999999999,221.61222222222221,225.012,218.88111111111112,221.477,219.42111111111112,215.87399999999997,215.56300000000002,215.506,215.58249999999998,216.8925,216.14000000000001,223.35250000000002,217.795,215.5625,217.0275,223.73777777777775,216.11625,212.51333333333332,209.4288888888889,209.75222222222223,205.3811111111111,207.1277777777778,183.29,170.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.59,206.4,209.36,209.7,215.26,228.83,235.66,239.42,240.13,,,252.59,252.53,258.01,249.0,221.45,,,,L8
2022-07-22 22:26:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.53,179.31499999999997,179.10000000000002,184.50666666666666,175.29142857142855,178.18624999999997,184.20777777777778,184.38111111111112,191.77777777777777,194.13,199.75555555555556,203.29555555555555,206.21625,213.4988888888889,215.20999999999998,221.279,221.4888888888889,224.97200000000004,214.2711111111111,217.04500000000002,214.44444444444446,211.58399999999997,211.502,211.773,215.70125000000002,216.335,216.29874999999998,218.96125,213.545,210.98000000000002,212.4225,219.3477777777778,212.785,212.5288888888889,209.2488888888889,208.55888888888887,202.79888888888888,206.69,184.26777777777778,170.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.83,235.66,239.42,240.13,,,252.59,252.53,258.01,249.0,221.45,,,,L9
2022-08-08 22:20:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.53,179.31499999999997,179.10000000000002,184.50666666666666,174.81500000000003,177.9385714285714,182.3322222222222,183.87111111111113,189.6788888888889,192.48777777777775,198.85333333333335,201.92222222222222,205.63875000000002,211.84111111111113,214.26500000000001,220.667,221.47555555555556,224.70999999999998,214.24222222222224,216.53400000000002,213.82399999999998,211.083,210.91500000000002,211.45,214.92875,216.215,217.53375000000003,219.16875000000002,212.98749999999998,210.75,211.53750000000002,219.01666666666668,212.4375,212.1211111111111,208.46666666666667,207.86333333333334,201.76444444444445,205.85000000000002,184.17555555555558,170.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.83,235.66,239.42,240.13,,,252.59,252.53,258.01,249.0,221.45,,,,L8
2022-09-08 22:26:47+00:00,209.95,220.09,214.02,209.43,200.2,190.97,186.03,176.07,,,,,169.83,176.8,186.41,203.04,230.29,192.83,196.91,196.51,191.53,186.52,182.35,178.18,171.1,,,,,,,,,,,,,,,,,,,,,,,174.84,177.48,181.82,179.71,187.05,183.72,175.63,185.59,181.02,180.44,178.64000000000001,182.47,177.34,177.69285714285712,183.06777777777776,185.51777777777778,189.41222222222223,192.62555555555554,199.0111111111111,202.17333333333332,208.56444444444446,211.09444444444443,217.59222222222223,217.50222222222223,224.783,221.24999999999997,217.22555555555556,216.04444444444445,209.1322222222222,210.58777777777777,214.506,214.712,217.5188888888889,219.02555555555557,220.15,221.43666666666667,216.5722222222222,213.48333333333332,214.68111111111114,217.59333333333333,212.61375,215.54555555555555,212.32444444444445,208.245,205.6011111111111,209.37666666666667,186.21777777777777,170.21,,,,,,166.98,175.9,187.86,194.8,210.79,,,,,196.77,,,,,,,,,,,,,,,,,,,,,,,166.25,174.46,174.79,182.58,185.57,191.02,196.55,206.4,219.625,226.49,234.175,237.815,233.83,238.87,246.935,245.62,240.675,243.22,227.82999999999998,203.73,201.68,200.98,L9
2022-09-09 22:20:59+00:00,209.95,220.09,214.02,209.43,200.2,190.97,186.03,176.07,,,,,169.83,176.8,186.41,203.04,230.29,192.83,196.91,196.51,191.53,186.52,182.35,178.18,171.1,,,,,,,,,,,,,,,,,,,,,,,174.84,177.48,181.82,179.71,187.05,183.72,175.63,185.59,181.02,180.44,178.64000000000001,182.47,176.16000000000003,177.765,182.339,185.988,188.314,191.68599999999998,197.537,200.903,207.40900000000002,210.29000000000002,216.70300000000003,217.03699999999998,224.2409090909091,220.95,217.036,215.96300000000002,209.48200000000003,210.859,214.52545454545455,214.5609090909091,216.993,218.14000000000001,219.04900000000004,220.43699999999998,216.281,213.225,214.219,216.923,211.89000000000001,214.30599999999998,211.11700000000002,207.38444444444445,204.81900000000002,208.70700000000002,185.35700000000003,170.21,,,,,,166.98,175.9,187.86,194.8,210.79,,,,,196.77,,,,,,,,,,,,,,,,,,,,,,,166.25,174.46,174.79,182.58,185.57,191.02,196.55,206.4,219.625,226.49,234.175,237.815,233.83,238.87,246.935,245.62,240.675,243.22,227.82999999999998,203.73,201.68,200.98,L8
2022-10-02 22:26:47+00:00,209.95,220.09,214.02,209.43,200.2,190.97,186.03,176.07,,,,,169.83,176.8,186.41,203.04,230.29,192.83,196.91,196.51,191.53,186.52,182.35,178.18,171.1,,,,,,,,,,,,,,,,,,,,,,,174.84,177.48,181.82,179.71,187.05,183.72,175.63,185.59,181.02,185.78,182.17000000000002,187.14499999999998,176.05499999999998,180.27428571428572,184.82750000000001,189.9475,191.04250000000002,191.265,196.97500000000002,201.70625,210.44857142857146,210.835,215.15,211.9475,222.60666666666668,220.29,216.54375,215.22625,207.9025,209.84625,214.2866666666667,214.23444444444442,215.81875,215.6225,219.71125,222.505,220.05125,217.135,214.435,214.8275,217.1375,211.265,208.97375,208.22285714285712,205.76375,210.4775,186.47875,170.21,,,,,,166.98,175.9,187.86,194.8,210.79,,,,,196.77,,,,,,,,,,,,,,,,,,,,,,,166.25,174.46,174.79,182.58,185.57,191.02,196.55,206.4,219.625,226.49,234.175,237.815,233.83,238.87,246.935,245.62,240.675,243.22,227.82999999999998,203.73,201.68,200.98,L8
2022-12-29 22:26:36+00:00,209.95,220.09,214.02,209.43,200.2,190.97,186.03,176.07,,,,,169.83,176.8,186.41,203.04,230.29,192.83,196.91,196.51,191.53,186.52,182.35,178.18,171.1,,,,,,,,,,,,,,,,,,,,,,,174.84,177.48,181.82,179.71,187.05,183.72,175.63,185.59,181.02,185.78,181.52,189.31,177.3733333333333,185.3075,181.905,186.11833333333334,188.70666666666668,187.68499999999997,197.40166666666664,198.92666666666665,203.59199999999998,208.69333333333336,214.0283333333333,213.44,225.6916666666667,220.186,223.22799999999998,214.754,211.218,213.78400000000002,219.6833333333333,218.05666666666664,215.32500000000002,216.708,227.07666666666668,219.05499999999998,221.13,218.42999999999998,219.31000000000003,218.66166666666666,221.36833333333334,217.37666666666667,209.59333333333333,202.824,204.3516666666667,207.21166666666667,184.23666666666668,,,,,,,166.98,175.9,187.86,194.8,210.79,,,,,196.77,,,,,,,,,,,,,,,,,,,,,,,166.25,174.46,174.79,182.58,185.57,191.02,196.55,206.4,210.42,217.32,228.93,235.5,233.83,238.87,241.28,238.71,223.34,237.44,234.21,203.73,201.68,200.98,L9
2023-01-14 22:26:57+00:00,209.95,220.09,214.02,209.43,200.2,190.97,186.03,176.07,,,,,169.83,176.8,186.41,203.04,230.29,192.83,196.91,196.51,191.53,186.52,182.35,178.18,171.1,,,,,,,,,,,,,,,,,,,,,,,174.84,177.48,181.82,179.71,187.05,183.72,175.63,185.59,181.02,185.78,181.52,189.31,177.3733333333333,185.3075,181.905,183.92714285714285,186.97142857142856,186.35714285714286,195.27142857142857,197.19857142857146,202.23833333333332,207.61285714285714,213.02714285714288,213.82333333333335,224.69571428571427,219.91666666666666,221.72833333333332,214.67499999999998,211.18666666666664,213.33166666666668,218.32857142857142,217.50428571428571,214.10142857142858,215.16666666666666,228.3242857142857,217.39285714285714,219.40285714285716,216.69714285714286,222.06285714285715,216.82714285714286,225.45,220.33571428571432,209.1685714285714,202.87166666666667,203.4457142857143,206.26285714285714,183.06285714285715,,,,,,,166.98,175.9,187.86,194.8,210.79,,,,,196.77,,,,,,,,,,,,,,,,,,,,,,,166.25,174.46,174.79,182.58,185.57,191.02,196.55,206.4,210.42,217.32,228.93,235.5,233.83,238.87,241.28,238.71,223.34,237.44,234.21,203.73,201.68,200.98,L9
2023-01-22 22:26:55+00:00,209.95,220.09,214.02,209.43,200.2,190.97,186.03,176.07,,,,,169.83,176.8,186.41,203.04,230.29,192.83,196.91,196.51,191.53,186.52,182.35,178.18,171.1,,,,,,,,,,,,,,,,,,,,,,,174.84,177.48,181.82,179.71,187.05,183.72,175.63,185.59,181.02,185.78,181.52,189.31,177.3733333333333,190.12666666666667,182.20833333333334,187.25428571428571,188.01714285714283,187.68428571428572,195.57857142857142,198.0842857142857,202.42166666666665,207.76000000000002,213.27,214.26833333333332,224.60714285714286,220.17333333333332,221.9416666666667,215.1833333333333,211.51333333333332,213.78833333333333,218.22571428571428,217.81285714285715,214.16428571428568,215.12666666666667,228.24857142857144,218.43714285714285,219.2057142857143,216.63857142857145,222.65571428571428,217.3657142857143,225.70428571428573,221.67428571428573,210.58428571428573,203.24166666666667,204.1142857142857,206.82285714285715,180.33142857142857,,,,,,,166.98,175.9,187.86,194.8,210.79,,,,,196.77,,,,,,,,,,,,,,,,,,,,,,,166.25,174.46,174.79,182.58,185.57,191.02,196.55,206.4,210.42,217.32,228.93,235.5,233.83,238.87,241.28,238.71,223.34,237.44,234.21,203.73,201.68,200.98,L8
2023-02-08 22:20:54+00:00,209.95,220.09,214.02,209.43,200.2,190.97,186.03,176.07,,,,,169.83,176.8,186.41,203.04,230.29,192.83,196.91,196.51,191.53,186.52,182.35,178.18,171.1,,,,,,,,,,,,,,,,,,,,,,,174.84,177.48,181.82,179.71,187.05,183.72,175.63,185.59,181.02,185.78,181.52,189.31,175.67999999999998,186.9675,183.155,187.74,188.23428571428573,187.72,195.71857142857144,198.25857142857143,203.92,210.00142857142856,219.51,217.98333333333335,229.8942857142857,220.43166666666664,222.00166666666667,216.11833333333334,212.70000000000002,214.72,221.67142857142855,220.08714285714285,215.09999999999997,215.37833333333333,226.61714285714285,217.4485714285714,218.6985714285714,218.2128571428572,224.26,218.56571428571428,226.54428571428573,223.7642857142857,211.46428571428572,203.62166666666667,205.01714285714283,207.57,181.13714285714286,,,,,,,166.98,175.9,187.86,194.8,210.79,,,,,196.77,,,,,,,,,,,,,,,,,,,,,,,166.25,174.46,174.79,182.58,185.57,191.02,196.55,206.4,210.42,217.32,228.93,235.5,233.83,238.87,241.28,238.71,223.34,237.44,234.21,203.73,201.68,200.98,L9
2023-02-15 22:26:37+00:00,209.95,220.09,214.02,209.43,200.2,190.97,186.03,176.07,,,,,169.83,176.8,186.41,203.04,230.29,192.83,196.91,196.51,191.53,186.52,182.35,178.18,171.1,,,,,,,,,,,,,,,,,,,,,,,174.84,177.48,181.82,179.71,187.05,183.72,175.63,185.59,181.02,185.78,181.52,189.31,175.67999999999998,186.9675,181.19285714285712,186.35,187.1575,187.3375,195.01,197.58124999999998,203.98714285714283,209.69,218.78875,218.09,228.99625,220.44571428571427,221.6585714285714,216.5842857142857,213.19,216.06428571428572,220.745,219.3175,214.56,214.46142857142857,224.6375,216.33499999999998,218.17875,217.74625000000003,222.51125,217.34625,224.52875,221.6225,210.64875,206.41,205.04625,207.1075,181.57750000000001,,,,,,,166.98,175.9,187.86,194.8,210.79,,,,,196.77,,,,,,,,,,,,,,,,,,,,,,,166.25,174.46,174.79,182.58,185.57,191.02,196.55,206.4,210.42,217.32,228.93,235.5,233.83,238.87,241.28,238.71,223.34,237.44,234.21,203.73,201.68,200.98,L9
