dates,satname,nzd0215-0000,nzd0215-0001,nzd0215-0002,nzd0215-0003,nzd0215-0004,nzd0215-0005,nzd0215-0006,nzd0215-0007,nzd0215-0008,nzd0215-0009,nzd0215-0010,nzd0215-0011,nzd0215-0012,nzd0215-0013,nzd0215-0014,nzd0215-0015,nzd0215-0016,nzd0215-0017,nzd0215-0018,nzd0215-0019,nzd0215-0020,nzd0215-0021,nzd0215-0022,nzd0215-0023,nzd0215-0024,nzd0215-0025,nzd0215-0026,nzd0215-0027,nzd0215-0028,nzd0215-0029,nzd0215-0030,nzd0215-0031,nzd0215-0032,nzd0215-0033,nzd0215-0034,nzd0215-0035,nzd0215-0036,nzd0215-0037,nzd0215-0038,nzd0215-0039,nzd0215-0040,nzd0215-0041,nzd0215-0042,nzd0215-0043,nzd0215-0044,nzd0215-0045,nzd0215-0046,nzd0215-0047,nzd0215-0048,nzd0215-0049,nzd0215-0050,nzd0215-0051,nzd0215-0052,nzd0215-0053,nzd0215-0054,nzd0215-0055,nzd0215-0056,nzd0215-0057,nzd0215-0058,nzd0215-0059,nzd0215-0060,nzd0215-0061,nzd0215-0062,nzd0215-0063,nzd0215-0064,nzd0215-0065,nzd0215-0066,nzd0215-0067,nzd0215-0068,nzd0215-0069,nzd0215-0070,nzd0215-0071,nzd0215-0072
2022-08-04 21:53:47.033000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,400.59,411.24,389.65,384.12,377.40,368.39,358.50,352.62,348.17,343.23,337.96,333.65,341.89,340.25,336.81,338.47,347.38,345.81,353.49,360.79,372.50,385.87,396.32,,,,,,,,369.18,363.94,378.54,382.40,395.05,396.06,,,,,394.51,394.86,384.51,382.35,387.59,388.26,388.87,395.01
2022-08-12 21:54:11.286000,L8,,,,,,,,,,,,,365.16,363.62,364.20,352.85,353.44,362.99,363.78,348.10,366.47,369.05,292.79,,,400.22,404.76,385.38,383.89,374.55,367.74,355.18,350.79,348.16,339.68,334.29,331.78,339.77,334.00,334.31,337.47,345.71,344.04,349.50,359.70,369.55,381.66,391.26,,,,,,,,,,,,,,,403.73,385.56,390.90,381.86,378.01,382.64,384.51,385.73,390.68,388.94,395.35
2022-08-20 21:53:53.868000,L9,,,,,,,,,,,,,361.21,362.52,365.47,352.04,354.28,351.60,362.03,348.33,365.66,358.26,295.39,,,400.76,400.40,386.13,384.11,375.61,365.90,356.13,351.09,348.38,339.02,330.90,331.63,339.36,327.50,334.17,337.23,344.63,343.12,348.72,358.48,368.76,381.20,389.28,,,,,,,,365.89,362.65,377.24,384.01,387.25,389.46,414.98,404.64,388.37,392.33,383.38,382.71,383.23,385.26,390.60,393.00,386.50,394.81
2022-09-05 21:53:54.124000,L9,,,,,,,,,,,,,,,366.24,351.99,350.77,356.15,363.64,349.51,366.17,,,,,401.54,411.88,393.61,388.37,381.63,377.58,360.96,351.10,348.60,341.23,332.75,331.27,336.91,323.93,335.19,339.33,346.34,346.25,351.11,363.30,368.46,382.05,394.88,418.55,,,,,,,368.52,366.20,378.04,383.43,391.92,394.07,,,,,,,384.00,382.50,404.85,389.69,386.46,396.83
2022-10-23 21:54:07.910000,L9,,,,,,,,,,,,,,363.20,362.42,353.39,352.12,354.37,358.52,348.97,367.51,353.51,327.14,,374.61,384.95,394.70,386.11,379.64,369.53,362.10,352.36,348.68,342.57,331.40,329.98,327.90,334.12,323.88,334.24,336.41,344.62,341.46,345.39,356.50,363.82,377.52,390.50,406.03,399.51,380.00,367.86,363.23,357.43,360.66,355.82,359.27,372.09,375.92,384.10,383.65,408.16,397.06,378.21,378.03,369.79,373.50,376.20,372.64,375.79,378.06,374.51,389.95
2022-11-24 21:54:07.607000,L9,,,,,,,,,,,,,,359.91,359.80,359.86,347.39,356.95,356.09,350.84,363.73,,,,376.14,390.00,399.70,384.86,377.71,376.81,370.34,358.55,356.46,344.62,341.73,336.18,328.74,333.87,325.90,331.38,341.04,344.99,341.88,345.07,354.87,366.19,377.76,391.71,409.27,402.34,386.63,371.37,369.91,364.99,364.09,367.63,367.57,375.51,374.68,386.80,390.89,408.63,400.95,383.37,390.45,378.45,375.17,379.69,387.46,376.20,391.79,383.47,386.86
2022-12-02 21:54:14.237000,L8,,,,,,,,,,,,,,360.73,357.56,365.58,347.47,350.42,356.25,348.34,364.36,352.43,281.60,,366.99,379.79,390.77,385.94,375.90,368.02,359.95,357.22,347.53,347.14,330.48,338.44,324.68,332.42,323.07,330.70,334.95,344.62,342.76,343.98,351.08,361.78,375.56,388.38,409.54,399.39,376.41,370.41,362.22,354.58,356.99,355.83,357.03,365.16,373.96,374.54,377.73,406.81,395.67,376.39,382.59,373.00,373.66,374.07,365.37,367.30,373.83,371.82,382.29
2022-12-26 21:54:05.616000,L9,432.77,397.46,388.34,379.31,368.33,352.42,366.62,367.92,361.26,362.24,353.40,369.78,350.09,355.18,354.40,347.84,343.59,344.75,349.22,342.61,354.86,344.53,272.07,334.89,363.51,375.52,389.87,380.93,373.89,364.54,355.64,346.91,341.01,335.36,326.70,321.92,320.89,329.37,318.91,325.11,328.13,326.63,334.52,340.49,347.19,357.03,368.16,379.87,405.48,396.41,374.38,361.68,357.72,351.00,349.97,349.76,354.29,359.60,365.30,379.11,377.15,403.80,387.25,371.57,374.01,370.28,368.01,366.86,363.15,367.54,364.38,360.65,369.62
2023-01-19 21:53:58.846000,L8,,,,,,,,,,,,,361.52,361.36,360.32,352.97,349.63,357.67,359.54,349.82,361.00,,,,,386.41,400.39,391.78,383.32,369.84,368.01,359.63,355.87,349.65,341.46,334.62,329.29,334.75,327.97,332.63,338.37,343.80,346.02,345.80,353.32,365.25,377.40,391.63,412.28,403.26,384.68,370.11,368.86,364.58,358.03,364.99,362.82,370.81,376.30,388.51,389.77,409.15,402.88,385.85,381.38,377.32,374.10,378.74,376.48,371.71,382.17,377.30,388.70
2023-02-20 21:53:49.750000,L8,,407.60,399.64,384.21,382.15,366.39,,,,,,,353.94,363.29,360.87,376.61,351.44,359.90,360.57,350.14,364.66,356.55,285.46,,374.57,385.37,393.38,384.97,380.13,371.49,364.49,362.30,350.00,355.13,339.67,337.25,328.93,335.20,323.60,332.64,337.41,347.22,341.39,347.35,355.62,365.69,379.23,391.99,413.44,405.08,379.86,369.33,368.82,359.50,362.42,362.73,360.36,374.28,379.88,388.08,387.43,408.20,399.35,379.30,380.33,369.63,376.71,379.33,374.09,378.05,378.81,373.73,393.36
2023-02-28 21:53:56.178000,L9,,,,,,,,,,,,,,,359.71,369.79,348.81,360.08,362.52,367.50,,,,,376.08,389.16,397.90,384.94,379.30,370.54,366.85,357.51,348.21,351.33,345.35,335.12,329.80,336.02,327.21,332.11,338.36,346.50,341.29,347.17,355.54,363.36,378.46,391.66,417.67,405.18,388.63,374.32,365.54,367.22,360.10,367.49,368.06,375.68,378.18,386.21,393.26,411.86,402.89,384.53,380.67,378.27,379.39,380.04,377.04,377.07,381.97,378.20,391.95
2023-03-08 21:53:38.861000,L8,,406.91,399.66,385.76,382.07,358.64,,374.29,371.25,370.12,372.08,365.09,353.60,361.58,360.37,352.27,348.82,359.54,359.64,348.37,359.97,351.10,286.55,,367.48,383.77,389.54,384.48,377.46,369.60,359.04,347.23,345.94,343.79,331.08,325.65,325.99,335.65,322.53,331.90,335.97,345.50,339.48,346.59,352.33,364.28,377.33,387.64,405.88,405.63,376.76,365.90,361.31,356.42,357.79,358.14,357.69,370.40,374.64,380.68,384.61,412.88,423.61,410.06,379.37,387.50,382.43,377.68,372.35,370.55,374.45,383.98,389.14
2023-03-24 21:53:30.443000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.68,357.12,360.23,350.03,358.28,373.59,352.35,336.00,340.19,340.80,,,,,,,,,,,,,,,,,,,,,,,,,,394.45,375.62,371.13,376.24,376.35,374.83,386.17
2023-05-11 21:52:58.358000,L8,,,,,,,,,,,,,,,,,,,,,,,,,374.07,383.68,391.70,385.21,382.13,371.30,363.26,392.15,351.88,346.98,334.23,330.52,332.30,339.91,325.28,335.38,339.14,339.48,346.73,351.28,358.06,372.07,383.33,395.97,413.96,404.49,384.29,371.02,371.15,365.60,364.06,367.39,361.47,373.18,375.35,385.72,387.22,407.31,398.35,383.35,398.01,378.58,391.88,378.29,373.66,384.28,382.51,374.62,393.09
2023-06-12 21:53:07.226000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,395.04,398.12,392.31,385.77,378.06,380.37,368.86,365.47,353.48,349.08,337.12,340.15,345.40,338.08,343.80,346.14,350.03,350.39,360.31,366.50,381.10,389.88,408.64,,,,,,,,375.87,365.31,380.02,381.40,395.12,400.03,,410.00,388.17,390.28,386.32,381.92,385.73,377.74,374.91,380.96,381.61,391.81
2023-07-14 21:53:22.893000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.67,379.82,369.47,368.11,356.17,350.36,348.29,339.05,345.06,340.46,343.18,343.39,349.92,354.35,361.47,374.15,380.02,396.75,407.32,,,,,,,,371.66,373.95,381.31,390.28,397.31,403.80,,407.22,391.80,395.26,383.02,384.64,381.85,380.84,382.37,377.98,379.61,398.36
2023-07-22 21:53:15.800000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.51,348.50,348.61,347.31,369.55,,,,,,,,,,,,,,,,,,,,,,,,,407.94,390.43,393.00,379.09,376.97,379.71,370.86,378.29,388.82
2023-07-30 21:53:30.466000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,394.21,398.25,391.49,385.54,380.55,378.58,362.71,361.58,355.92,345.76,334.38,337.64,344.22,336.34,343.16,345.32,349.12,348.38,358.77,367.93,381.08,388.21,408.56,,,,,,,,373.32,366.46,383.78,382.52,394.99,400.70,,413.63,388.40,397.22,388.39,387.56,387.58,381.35,379.91,381.82,387.04,395.06
2023-08-07 21:53:26.257000,L9,,,,,,,,,,,,,,,,,,,,,,,,,377.90,396.69,400.67,390.81,385.70,378.81,374.09,364.88,354.46,351.87,341.72,341.49,335.03,342.11,334.32,340.10,341.26,349.59,348.92,356.87,362.99,374.79,389.31,399.31,,,,,,,,,,,,,,,413.71,386.61,388.72,387.01,389.78,380.11,376.71,377.57,376.42,377.14,388.39
2023-08-23 21:53:32.316000,L9,,,,,,,,376.94,371.95,370.24,363.19,364.01,356.10,364.01,365.82,353.88,354.03,355.73,359.96,348.86,364.29,353.09,283.89,,373.80,385.36,394.14,384.48,381.95,373.80,364.03,359.62,351.10,346.91,335.38,329.93,330.01,337.07,325.29,333.15,338.22,339.48,345.11,349.66,357.58,369.34,381.91,392.97,,403.60,382.01,373.51,371.66,363.59,361.85,364.04,361.24,375.69,380.00,392.05,396.21,414.83,399.33,382.81,379.89,373.91,386.74,378.88,369.51,375.87,372.75,373.43,390.72
2023-08-31 21:53:40.223000,L8,,,,,,,,,,,,,,,,,,,,,,,,,378.13,398.72,416.08,390.11,384.37,376.54,370.10,365.05,353.33,355.45,339.90,333.80,332.61,339.46,330.05,338.44,341.85,344.32,347.28,353.61,363.50,373.84,387.77,398.34,,,,,,,,367.45,365.57,378.53,384.64,392.67,393.46,,404.11,390.67,393.33,381.96,386.37,380.89,375.01,397.19,383.40,379.20,394.28
2023-09-16 21:53:44.465000,L8,,,,,,,,,,,,,366.47,366.42,368.09,357.49,356.13,364.78,362.58,354.20,366.15,361.27,284.69,,374.39,387.38,393.22,388.05,382.51,376.66,368.56,358.60,352.23,350.97,336.02,332.17,330.13,340.01,326.50,336.89,339.31,343.86,343.63,352.19,356.85,371.48,382.99,393.77,411.94,,,,,,361.64,363.71,361.71,377.94,379.09,385.50,398.05,413.36,401.84,385.64,379.44,383.62,383.50,380.43,378.00,374.38,375.90,372.09,389.45
2023-10-02 21:53:47.913000,L8,422.07,383.91,379.38,367.17,360.23,306.84,351.23,361.94,339.27,348.05,349.32,,,328.60,318.59,324.27,344.55,352.00,353.38,340.09,350.56,342.93,282.24,,,,,,383.86,368.55,356.52,353.79,348.17,344.81,326.77,321.44,324.04,332.56,320.67,327.58,331.84,329.60,337.77,346.78,350.15,360.80,373.29,384.84,407.88,,,,,,,358.83,356.16,364.04,382.36,381.82,386.64,407.91,403.55,375.71,384.49,381.95,370.97,358.50,366.45,372.95,367.55,366.33,376.49
2023-10-18 21:53:49.019000,L8,,,,,,,,,,,,,362.09,364.68,364.90,367.13,354.33,362.93,361.13,352.06,365.29,368.73,,,368.82,386.10,391.07,402.60,385.00,379.52,366.01,359.52,353.74,347.81,334.76,329.29,328.82,338.98,326.78,336.39,339.67,339.10,342.96,351.17,355.99,371.28,383.75,393.75,409.79,403.77,381.95,371.60,365.58,360.37,359.24,361.27,361.71,367.76,379.53,384.65,394.73,411.51,406.77,397.81,380.07,382.98,378.13,372.80,369.52,379.80,373.24,372.06,383.93
2023-11-03 21:53:52.735000,L8,,401.47,392.01,380.10,378.66,357.00,374.19,379.21,362.90,371.24,364.86,369.20,354.64,358.86,359.19,352.32,346.24,351.52,355.51,347.10,356.89,345.03,279.03,343.46,367.11,383.61,389.69,384.12,378.17,373.34,366.26,354.57,349.64,346.80,331.10,326.72,326.42,334.61,320.56,330.14,335.00,337.69,341.13,346.38,352.00,368.20,376.80,388.59,407.69,401.48,379.76,369.13,,,354.65,370.71,361.43,386.53,378.12,384.67,397.18,,423.65,414.86,380.09,377.23,380.05,377.61,372.96,371.52,369.29,373.87,382.50
2023-11-11 21:53:51.231000,L9,,,,,,,,380.06,371.13,376.84,362.15,373.29,360.44,366.59,366.30,364.95,354.29,356.49,358.97,358.86,368.45,356.51,284.00,,371.25,385.56,397.12,388.61,384.02,378.30,366.17,356.75,352.78,348.19,334.72,337.59,332.24,338.97,323.42,337.11,339.43,339.52,347.34,353.79,358.05,372.60,383.92,392.69,409.24,403.43,382.58,371.50,364.78,361.00,354.00,362.98,362.89,371.37,377.50,383.47,392.21,410.37,401.67,388.25,378.25,376.74,375.44,376.16,368.59,371.04,371.74,373.30,386.95
2023-11-27 21:53:59.270000,L9,,,,,,,,,,,,,,366.92,363.82,376.87,349.65,358.20,361.93,360.44,364.49,,,,376.69,389.82,394.79,392.68,385.56,383.60,367.77,359.37,359.69,351.44,342.96,335.81,332.81,339.02,322.54,335.80,341.11,341.97,346.87,352.51,356.34,371.51,382.47,392.69,412.18,404.22,386.86,372.56,365.31,364.34,354.60,364.92,361.51,371.26,378.88,386.56,393.34,412.94,399.95,387.85,380.08,374.57,378.96,377.18,372.89,370.57,369.42,369.38,386.47
2023-12-13 21:53:58.396000,L9,,404.45,394.74,385.76,376.54,358.43,375.86,375.95,368.69,374.11,362.70,371.42,352.80,361.08,362.02,361.30,350.36,355.53,359.32,350.30,364.66,353.71,282.21,,370.80,383.35,396.26,387.32,383.05,372.20,364.28,357.51,352.11,350.60,332.17,337.76,328.58,335.14,320.53,331.55,336.67,333.66,340.20,347.92,355.42,366.93,378.56,389.79,412.73,404.43,385.88,372.66,367.83,364.78,356.70,362.59,360.35,367.23,376.25,385.92,395.49,410.04,399.00,381.00,379.03,373.42,378.66,374.97,368.18,371.44,371.35,368.89,382.14
2024-01-22 21:53:44.081000,L8,,,,,,,,,,,,,,357.44,356.71,352.97,346.30,358.42,358.81,348.56,,,,,370.07,386.26,393.75,388.07,381.90,377.75,363.32,357.21,356.19,348.37,346.85,329.08,326.73,333.34,320.36,329.63,335.71,343.75,339.13,347.31,350.81,370.61,377.75,390.93,409.07,403.63,388.31,371.81,369.48,,359.70,369.86,359.92,373.93,373.50,385.84,393.05,406.74,398.27,381.18,377.17,370.20,370.57,376.39,370.08,367.33,371.62,372.27,389.23
2024-02-07 21:53:46.753000,L8,,400.16,385.41,386.09,369.03,354.79,375.79,375.96,360.02,372.08,364.40,374.27,350.50,356.30,359.35,350.00,349.75,354.33,345.05,346.72,360.29,345.21,281.23,,363.00,377.40,387.91,381.30,375.57,366.93,356.93,351.36,344.61,346.40,329.02,322.12,324.24,331.84,316.98,330.56,332.64,336.82,336.32,343.33,348.55,363.86,373.73,386.52,405.94,401.46,378.03,367.44,364.06,357.57,350.67,359.31,356.10,368.23,373.46,380.50,384.67,399.96,396.08,376.57,373.00,372.08,369.62,378.94,369.00,366.34,372.68,371.53,385.36
2024-02-15 21:53:54.385000,L9,,401.00,389.85,380.12,373.33,356.66,376.47,376.01,361.20,369.63,362.38,372.95,352.86,358.61,359.86,352.29,351.24,357.27,348.16,348.45,360.28,348.66,285.05,,367.18,382.11,391.03,384.98,382.08,370.35,361.31,349.08,348.80,349.68,331.40,326.28,328.22,334.81,320.13,331.02,335.73,335.00,339.14,346.55,351.07,368.54,376.42,389.20,406.01,403.26,379.14,370.05,366.42,359.20,358.17,362.22,358.54,368.98,373.55,381.76,385.33,402.28,396.33,380.06,376.75,372.05,372.29,377.97,366.86,372.32,377.00,370.06,385.24
2024-02-23 21:53:43.093000,L8,,402.03,391.07,393.14,376.30,357.51,378.01,379.58,366.20,368.73,372.73,373.78,354.71,360.14,362.06,353.49,355.51,363.02,349.40,350.33,366.30,350.07,285.36,,368.05,382.15,390.43,386.93,380.79,374.16,363.25,353.66,352.38,349.67,332.17,328.11,327.73,335.70,319.66,333.27,337.07,337.43,340.86,348.50,352.90,369.75,379.44,390.94,405.69,401.33,381.07,370.10,363.20,360.43,356.73,361.96,359.50,371.79,374.55,382.30,386.28,402.56,397.29,381.35,378.66,369.86,370.46,374.12,373.02,369.64,372.93,370.22,388.60
2024-03-10 21:53:31.716000,L8,,403.10,389.06,387.11,375.08,353.75,376.17,374.46,363.23,370.42,,,354.27,360.28,360.65,354.69,353.38,360.55,347.01,351.75,365.01,349.80,285.44,,365.56,380.92,390.75,385.62,379.65,370.60,361.90,354.83,349.29,348.04,330.69,324.02,328.54,334.60,318.03,332.87,335.25,336.09,337.53,345.94,352.94,365.38,380.09,388.51,407.97,402.18,381.06,370.75,361.89,358.38,355.38,362.87,358.45,367.64,380.49,379.30,383.73,403.20,394.55,375.52,376.34,375.47,374.41,379.20,369.81,371.19,372.48,371.46,389.66
2024-03-18 21:53:49.665000,L9,,,,,,,,,,,,,354.48,363.74,364.96,358.45,356.60,363.61,353.42,353.52,370.38,357.30,286.84,,369.09,384.52,398.04,389.18,386.28,386.89,364.93,359.56,350.98,349.97,333.36,335.97,332.38,338.19,323.02,333.78,338.30,346.19,341.11,350.99,357.29,369.52,383.02,393.86,413.24,404.10,389.66,379.80,369.62,361.84,360.94,369.87,362.84,371.16,383.84,385.99,394.91,408.63,401.15,384.18,379.90,376.76,376.12,377.64,369.57,371.15,372.57,372.07,387.79
2024-03-26 21:53:16.812000,L8,,,,,,,,,,,,368.40,352.74,360.71,359.65,351.38,349.87,363.25,343.07,354.94,362.44,349.21,334.38,,,,,,,,380.47,352.78,347.77,345.95,330.57,324.79,328.08,335.90,318.20,331.06,333.86,334.43,337.90,346.93,352.06,365.68,377.35,388.14,404.08,,,,,,,,,384.67,374.78,379.53,385.03,403.17,392.61,375.56,375.52,371.37,372.37,376.33,374.79,367.77,371.82,370.29,388.30
2024-04-03 21:53:40.750000,L9,402.09,372.05,366.84,337.10,326.81,328.48,351.02,352.89,,,313.67,331.76,316.42,338.91,344.34,340.16,341.77,341.41,334.39,342.24,352.70,339.35,288.36,,367.81,382.45,393.09,385.94,381.58,371.41,362.22,348.76,344.73,338.03,328.48,320.29,327.14,334.99,318.44,326.66,331.28,328.30,337.05,345.41,351.16,363.16,372.93,386.55,403.24,398.87,381.12,368.15,367.35,361.16,359.26,367.96,360.88,369.20,374.12,383.73,389.18,407.14,397.90,382.69,378.76,373.92,370.69,372.84,362.99,361.76,359.74,361.74,374.62
2024-04-27 21:53:04.874000,L8,,,,394.40,382.12,359.54,375.55,379.99,370.93,373.30,,,361.08,365.80,367.45,360.64,356.92,369.30,346.89,353.85,370.51,352.62,289.29,,371.02,383.95,394.95,388.96,382.81,375.48,363.07,355.56,351.11,344.12,334.95,330.59,331.76,341.74,325.41,334.59,338.97,345.44,342.84,353.95,357.86,372.68,383.49,394.50,405.74,,380.79,374.98,373.66,361.96,360.56,363.79,360.89,374.22,377.59,382.93,392.16,410.08,398.10,380.62,377.13,375.11,379.31,393.71,378.51,382.62,386.43,380.44,389.81
2024-05-13 21:52:50.779000,L8,410.12,393.25,393.54,364.02,366.80,369.49,369.25,368.78,360.29,376.98,,,347.64,377.57,350.10,315.49,326.03,348.40,351.07,356.41,305.80,323.80,186.35,257.80,294.30,325.94,394.29,387.30,381.61,371.51,361.65,345.34,325.95,300.57,326.76,320.77,325.55,335.88,,310.99,341.79,346.41,340.56,351.03,356.43,376.10,386.81,387.37,404.81,,,,,,,,,,375.43,371.95,367.65,303.56,375.85,376.22,372.46,365.49,355.31,367.26,370.91,364.41,367.27,356.35,371.14
2024-05-21 21:53:07.832000,L9,,,,,,,,,,,,,359.43,368.32,370.77,362.07,361.83,370.87,351.13,,,,,,379.33,389.80,399.98,392.98,386.21,378.04,366.59,359.68,354.22,351.29,340.31,333.60,337.46,341.99,336.28,341.59,345.65,349.79,352.00,362.51,365.32,379.20,388.41,402.89,,,,,,,,377.62,369.23,375.66,385.25,389.92,396.98,415.57,403.15,386.99,382.47,378.78,377.29,379.67,376.25,403.41,418.11,381.75,389.73
2024-05-29 21:52:42.839000,L8,,,,,,,,,,,,,361.25,368.81,368.21,360.17,358.15,371.78,349.54,358.35,372.58,355.83,290.36,,372.70,385.61,396.28,389.18,384.99,374.73,364.40,357.01,353.01,348.40,337.87,333.40,335.39,342.47,333.46,335.55,341.87,345.55,346.98,354.88,361.19,373.97,388.97,396.45,,,,,,367.20,362.34,366.90,362.67,372.50,381.94,384.68,395.57,414.69,402.77,385.40,379.77,376.71,386.26,378.93,373.33,374.37,372.25,378.97,388.42
2024-06-06 21:53:01.632000,L9,,,,,,,,,,,,,,,,,,,,,,,,,379.51,391.08,399.08,393.46,389.03,377.78,371.83,361.26,360.76,349.36,343.62,335.22,341.01,345.83,336.05,346.08,347.85,348.77,349.56,357.99,363.36,382.19,388.45,404.35,,,,,,,,373.64,366.51,380.29,388.19,391.47,397.96,,406.06,386.85,386.37,381.12,378.41,380.90,375.63,374.98,375.70,377.20,392.41
2024-07-08 21:53:01.737000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,393.00,400.51,392.66,387.14,378.73,375.16,361.86,359.82,356.57,343.04,335.03,340.07,344.00,336.38,341.59,347.30,346.11,347.07,359.35,362.88,381.83,388.11,405.25,,,,,,,,,,,,,,,410.52,388.72,397.30,383.44,380.97,383.91,379.98,377.57,379.20,375.00,391.50
2024-07-24 21:53:05.581000,L9,,,,,,,,,,,,373.72,359.91,366.23,367.36,355.34,355.11,366.30,345.92,349.03,368.10,359.91,287.65,,381.95,388.41,399.51,387.46,385.00,377.88,371.18,356.86,354.17,349.76,339.80,331.99,335.72,340.29,329.77,335.86,342.06,342.59,344.58,350.46,356.81,372.98,382.59,395.14,,,,,,,,372.47,363.01,381.95,378.68,386.23,394.37,,401.76,385.07,397.16,383.74,383.30,376.17,371.76,372.71,373.65,371.12,380.85
2024-08-09 21:53:13.369000,L9,,,,,,,,,,,,,364.36,372.85,371.01,358.47,356.11,369.06,357.79,,,,,,,,,,,,,,,,353.53,354.78,342.96,347.59,341.54,343.94,348.43,349.95,354.21,364.39,366.53,381.28,392.82,409.18,,,,,,,,,,,,,,,,,,,,402.81,392.70,390.83,386.71,392.06,399.88
2024-08-25 21:53:26.860000,L9,,,,,,,,,,,,,365.71,361.98,358.12,353.75,352.65,353.82,343.19,345.12,351.34,345.92,288.55,,369.67,381.22,389.93,379.80,378.00,372.65,362.19,349.55,353.97,347.92,335.30,334.45,336.13,339.57,350.74,338.20,339.54,343.74,350.53,353.01,356.19,365.67,379.96,390.86,414.81,408.32,392.25,379.42,372.57,369.91,365.95,,,,,,,416.70,409.48,387.73,385.34,385.08,387.48,375.26,372.04,371.83,374.17,374.44,385.23
2024-09-10 21:53:28.798000,L9,,,,,,,,,,,,,,370.09,372.18,370.18,364.67,368.38,355.32,357.53,372.66,369.08,,,379.67,388.88,399.79,392.40,389.30,380.61,376.67,359.56,359.87,351.09,341.02,330.85,334.52,340.33,329.43,340.53,343.28,342.07,349.73,354.58,357.00,376.10,385.10,400.39,,,,,,,363.02,372.61,367.93,376.34,381.42,386.08,394.97,413.85,405.30,386.77,387.44,379.38,379.22,379.66,372.46,375.19,377.26,373.87,385.91
2024-10-04 21:53:32.935000,L8,,,,,,,,,,,,,,,,,356.91,363.45,347.52,355.72,365.12,368.27,,,,,,,,395.09,381.00,360.70,353.26,352.13,332.93,324.96,326.75,333.67,320.01,330.38,333.51,334.73,340.15,344.92,350.45,363.44,371.96,386.59,409.73,398.42,381.90,365.59,361.14,358.94,,,356.56,366.13,372.77,383.46,389.69,408.80,397.88,376.13,375.07,374.83,373.07,388.10,374.85,378.97,373.62,361.80,385.69
2024-10-12 21:53:39.268000,L9,,,,,,,,,,,,,359.74,364.82,367.29,358.46,357.25,359.49,346.29,353.50,368.02,353.19,285.27,,371.72,390.89,405.02,389.92,385.41,385.81,366.72,360.43,355.38,350.22,340.53,337.02,330.90,335.91,320.90,332.44,339.36,342.33,349.17,352.43,355.85,367.71,382.25,393.35,416.03,404.48,388.39,375.19,371.17,364.28,359.61,364.84,362.19,370.93,378.02,386.52,393.54,412.66,403.71,385.68,381.78,373.91,373.69,377.23,366.54,371.77,373.29,375.27,388.93
2024-10-20 21:53:45.329000,L8,,,,,,,,,,,,,,367.13,368.98,370.88,361.91,367.64,352.14,360.53,375.29,359.63,,,,,,,,,,,,,,,,,328.94,369.97,342.89,342.34,350.88,357.56,358.03,377.79,385.18,403.08,,,,,,,,,,,,,,,,,,,391.14,394.59,379.56,375.83,378.82,386.36,393.61
2024-10-28 21:53:49.531000,L9,,,,,,,,,,,,,,361.51,362.27,354.86,353.44,357.74,346.96,350.16,363.74,350.47,285.27,,369.16,383.17,390.79,386.62,383.16,375.61,364.63,358.37,353.02,350.15,334.81,324.93,326.93,336.55,323.25,334.19,337.87,337.85,347.13,350.99,354.89,369.07,380.96,391.28,410.82,405.50,381.47,371.88,367.69,360.08,356.83,365.85,359.00,367.32,376.55,385.85,393.52,413.15,404.46,384.84,384.50,378.44,372.78,377.09,373.86,372.20,374.23,375.70,390.74
2024-11-21 21:53:48.742000,L8,,,,,,,,,,,,,355.20,362.53,362.64,355.20,354.42,354.72,343.35,352.68,365.97,350.42,283.20,,368.39,382.46,394.01,387.44,382.93,375.19,364.50,355.20,350.48,346.74,333.70,327.35,329.42,337.56,322.13,332.55,337.74,337.89,341.06,351.12,353.41,365.26,379.74,389.65,410.67,401.78,379.96,372.35,365.65,358.87,357.86,361.89,359.55,365.53,377.33,381.13,386.81,414.58,401.24,377.78,377.41,376.49,375.14,374.90,387.39,382.15,374.10,371.36,389.08
2024-12-23 21:53:43.692000,L8,,394.22,387.00,379.44,369.83,354.15,369.61,372.81,362.94,373.76,,,353.95,358.78,358.61,352.40,350.35,354.80,340.98,348.37,360.72,347.23,285.53,,366.18,378.59,388.84,382.71,377.55,370.68,360.18,350.65,346.18,344.43,328.67,322.91,326.09,332.15,316.88,328.78,333.52,337.05,338.09,346.71,349.66,363.97,374.69,387.66,407.53,403.84,379.46,368.50,361.75,358.41,354.99,358.32,356.77,365.82,380.01,378.75,385.40,410.16,398.11,375.17,373.00,372.38,370.04,373.94,369.02,366.06,370.11,371.96,382.91
