dates,nzd0215-0000,nzd0215-0001,nzd0215-0002,nzd0215-0003,nzd0215-0004,nzd0215-0005,nzd0215-0006,nzd0215-0007,nzd0215-0008,nzd0215-0009,nzd0215-0010,nzd0215-0011,nzd0215-0012,nzd0215-0013,nzd0215-0014,nzd0215-0015,nzd0215-0016,nzd0215-0017,nzd0215-0018,nzd0215-0019,nzd0215-0020,nzd0215-0021,nzd0215-0022,nzd0215-0023,nzd0215-0024,nzd0215-0025,nzd0215-0026,nzd0215-0027,nzd0215-0028,nzd0215-0029,nzd0215-0030,nzd0215-0031,nzd0215-0032,nzd0215-0033,nzd0215-0034,nzd0215-0035,nzd0215-0036,nzd0215-0037,nzd0215-0038,nzd0215-0039,nzd0215-0040,nzd0215-0041,nzd0215-0042,nzd0215-0043,nzd0215-0044,nzd0215-0045,nzd0215-0046,nzd0215-0047,nzd0215-0048,nzd0215-0049,nzd0215-0050,nzd0215-0051,nzd0215-0052,nzd0215-0053,nzd0215-0054,nzd0215-0055,nzd0215-0056,nzd0215-0057,nzd0215-0058,nzd0215-0059,nzd0215-0060,nzd0215-0061,nzd0215-0062,nzd0215-0063,nzd0215-0064,nzd0215-0065,nzd0215-0066,nzd0215-0067,nzd0215-0068,nzd0215-0069,nzd0215-0070,nzd0215-0071,nzd0215-0072,satname
2017-06-11 21:53:21+00:00,,,387.55,375.36,372.19,360.09000000000003,358.01,370.115,367.04999999999995,358.03,371.31,369.885,353.98,357.36,357.53999999999996,352.20000000000005,350.95500000000004,353.85,343.295,348.26000000000005,358.285,353.635,280.05,339.99,368.74666666666667,379.1666666666667,389.8733333333333,388.1366666666667,378.6233333333333,373.98,364.225,350.5633333333333,346.40333333333336,335.03499999999997,330.57,326.2933333333333,325.43666666666667,336.1366666666667,326.93333333333334,336.27666666666664,333.7166666666667,333.93,336.05333333333334,341.99666666666667,350.93666666666667,361.7633333333333,376.67,386.1933333333333,397.6633333333334,397.16,372.16499999999996,362.6450000000001,351.68500000000006,354.145,351.015,356.28666666666663,353.77,360.2166666666667,370.3633333333334,372.90333333333336,382.16,394.78,392.06666666666666,375.51666666666665,370.8733333333333,366.21,368.91,377.10999999999996,364.02666666666664,361.9166666666667,374.57,375.04999999999995,388.375,L8
2017-08-14 21:53:43+00:00,,,,,,365.82000000000005,375.38,377.335,375.5,379.09,,,,358.85,360.38,354.65,353.68,358.73,356.17,351.25,358.78,353.77,292.79,,375.22,386.105,394.955,387.16499999999996,382.91499999999996,374.23,368.79,357.91999999999996,353.11,348.45,338.28499999999997,333.585,329.59000000000003,341.155,332.67499999999995,342.51,340.635,341.91499999999996,342.135,347.22,358.355,366.645,382.13,392.27,404.805,403.66,385.91,375.33,367.32,360.26,359.065,366.05,360.735,370.79999999999995,377.78999999999996,381.46000000000004,389.69,402.36,400.05,382.385,378.28,375.2,,378.52,367.025,366.485,373.48,376.52,391.355,L8
2017-10-01 21:53:54+00:00,,,,,,365.82000000000005,375.38,377.335,375.5,379.09,,,,356.625,358.31,351.90999999999997,350.46500000000003,354.725,349.79,348.745,353.985,350.75,288.49,,375.49666666666667,386.105,394.955,387.16499999999996,382.91499999999996,374.23,368.79,357.91999999999996,352.5733333333333,348.45,339.09999999999997,330.7733333333333,328.24333333333334,339.06666666666666,330.67,340.30333333333334,339.2833333333333,340.3233333333333,340.96666666666664,346.71000000000004,355.59666666666664,364.7,379.6166666666666,390.18,404.805,403.66,385.91,373.23,364.71000000000004,360.26,359.065,366.05,360.49666666666667,370.79999999999995,377.1466666666667,381.22,388.5566666666667,401.34999999999997,399.46000000000004,380.85999999999996,377.6933333333333,375.2,371.65,378.4166666666667,367.1666666666667,365.8233333333333,372.28999999999996,374.9433333333333,389.98,L8
2017-12-04 21:53:49+00:00,,,,,363.46,361.00666666666666,367.365,373.78999999999996,369.55333333333334,369.025,,360.47,351.37,355.8766666666667,357.2733333333333,351.65000000000003,349.41333333333336,353.4166666666667,347.31666666666666,347.8633333333334,353.46000000000004,348.3566666666666,285.59,340.48,372.56,382.7866666666667,394.955,384.8,379.99,374.23,362.305,352.53666666666663,349.995,340.685,336.04,327.56,326.2925,336.49,327.76,337.2875,336.5825,337.29499999999996,339.28,344.87,352.935,362.715,377.5925,388.115,401.76,399.31500000000005,378.275,369.73333333333335,360.3,356.5333333333333,356.54333333333335,357.65999999999997,358.0075,366.69,374.0425,378.975,385.9625,399.2375,396.77,379.19,375.5275,372.265,369.19,376.98249999999996,366.7775,364.4575,370.8675,372.275,388.515,L8
2018-04-11 21:53:01+00:00,,,,,363.46,351.38,359.35,366.7,357.66,358.96,,360.47,351.37,354.38,355.2,351.13,347.31,350.8,342.37,346.1,352.41,343.57,279.79,340.48,363.75,376.15,,385.21500000000003,380.055,377.58,361.97,349.815,348.615,342.28499999999997,333.51,327.155,325.71500000000003,334.77,326.91499999999996,335.195,336.57000000000005,339.38,341.08000000000004,350.405,351.955,361.67499999999995,378.67499999999995,388.995,395.67,394.97,380.435,369.775,361.735,349.08,351.5,357.72,361.85,366.82500000000005,374.605,381.03999999999996,389.005,402.705,396.97,382.49,376.28999999999996,374.28999999999996,372.025,375.3,367.62,365.415,372.42,370.325,388.525,L8
2018-05-29 21:52:29+00:00,,,,,363.46,351.38,359.35,366.7,357.66,358.96,,360.47,351.37,354.38,355.2,351.13,347.31,350.8,342.37,346.1,352.41,343.57,279.79,340.48,363.75,376.15,,385.21500000000003,380.055,377.58,361.97,349.815,348.615,342.28499999999997,335.86,329.15333333333336,327.56666666666666,337.5,330.08666666666664,338.26,337.36,340.69666666666666,342.84999999999997,351.34999999999997,354.84,364.65333333333336,381.28999999999996,392.16333333333336,395.67,400.57500000000005,383.2966666666666,371.33666666666664,364.4266666666667,356.76,355.95,360.3866666666667,362.08666666666664,369.2266666666667,375.8633333333334,381.76,390.9433333333333,403.92,398.01,382.6666666666667,377.0733333333333,375.56666666666666,373.3666666666666,375.54333333333335,368.09666666666664,366.8666666666666,373.5466666666667,372.47666666666663,389.09666666666664,L8
2018-07-16 21:52:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.36,385.97,377.58,368.12,357.86,354.97,351.65,340.36,334.77,338.57,350.28999999999996,335.615,343.27,341.8,346.93999999999994,347.16499999999996,361.5,367.5433333333333,378.22333333333336,394.55,399.5533333333333,,406.18,389.62499999999994,375.635,370.9,364.44,360.4,365.94500000000005,367.86,374.605,381.43000000000006,386.52,397.32499999999993,409.43,402.66499999999996,386.90999999999997,381.095,378.68500000000006,376.68499999999995,379.76666666666665,373.85999999999996,376.9433333333333,379.8566666666666,381.52666666666664,393.82666666666665,L8
2018-08-17 21:53:07+00:00,,,,,,,,,,,,,366.79,362.93,362.29,369.55,357.59,363.72,364.57,,,,,,,387.75,,388.57,383.275,377.5,366.8,357.93,353.725,350.56,339.91,332.90666666666664,336.0625,347.65749999999997,334.23,342.6933333333333,342.6366666666667,345.82333333333327,344.84999999999997,358.005,365.2525,375.3175,391.51,397.78999999999996,407.19,406.19,389.09666666666664,375.52,369.68333333333334,362.89,359.30499999999995,364.47333333333336,365.0733333333333,373.44,380.69,384.18,394.24333333333334,407.8733333333333,401.1499999999999,384.57666666666665,379.84666666666664,377.6666666666667,376.68499999999995,379.32,373.225,377.185,380.0125,380.9925,394.975,L8
2018-10-04 21:53:26+00:00,,399.43,,,373.15,,,371.18,371.61,366.44,378.69,,362.03499999999997,360.385,360.545,361.815,356.37,360.04,360.49,348.83,,363.15,,,367.32,387.75,389.93,387.5333333333333,381.1266666666667,375.3766666666667,366.06666666666666,356.1466666666667,352.4666666666667,348.08,337.5475,331.79249999999996,333.828,345.31399999999996,332.96500000000003,341.6075,341.605,344.2075,343.0875,355.212,362.486,372.36800000000005,388.59000000000003,395.33599999999996,403.04499999999996,404.3866666666666,386.71500000000003,373.5575,367.22,359.69666666666666,357.7333333333333,362.4875,362.69000000000005,372.9075,379.01,382.435,391.5525,405.59000000000003,399.0525,381.84,378.27250000000004,376.4275,376.27,378.23,371.032,374.11199999999997,377.7,379.2,393.776,L8
2018-10-20 21:53:32+00:00,,399.43,,,373.15,,,371.18,371.61,366.44,378.69,374.64,359.6666666666667,359.6266666666667,359.98,361.6366666666666,357.19666666666666,358.6766666666667,359.03999999999996,348.78499999999997,365.93,361.16999999999996,,,367.095,385.03499999999997,390.365,386.24333333333334,380.31666666666666,373.17333333333335,364.57,354.62999999999994,350.26666666666665,345.1166666666666,334.92999999999995,330.0475,332.93199999999996,344.142,332.1125,340.6675,339.325,341.7175,340.995,351.70799999999997,360.802,371.09800000000007,386.872,393.70799999999997,401.0,402.2525,384.075,369.69,363.445,357.635,356.465,358.9275,357.9,370.8025,374.5575,379.105,386.705,401.235,396.09999999999997,377.6,375.59250000000003,373.8625,373.17,378.264,369.38399999999996,372.628,375.726,378.01599999999996,392.894,L8
2019-02-25 21:53:22+00:00,,399.43,,,373.15,358.36,372.56,373.49,370.93,368.225,375.95,374.64,358.08,360.74666666666667,361.2166666666667,362.8333333333333,357.57,357.5366666666667,358.1933333333333,355.00333333333333,365.93,361.16999999999996,,,367.095,382.32,390.365,385.975,380.18500000000006,371.04999999999995,364.115,353.1066666666666,349.6166666666666,343.65333333333336,332.2233333333333,329.6666666666667,327.23999999999995,337.06666666666666,331.5566666666667,338.9466666666667,336.9533333333333,341.17333333333335,339.35,345.48,352.08666666666664,361.5833333333333,378.47,387.42,398.7833333333333,398.315,379.08,366.1133333333334,359.2866666666667,354.7133333333333,354.11666666666673,357.8033333333333,356.93666666666667,368.9566666666667,371.54333333333335,378.3533333333333,383.72,399.2266666666667,394.31666666666666,374.93666666666667,373.22,371.27666666666664,371.09,374.7,364.20666666666665,362.7733333333333,369.7066666666667,372.3533333333333,388.09666666666664,L8
2019-05-16 21:53:15+00:00,,,,,,358.36,372.56,375.8,370.25,370.01,373.21,,362.03,366.29,366.0,373.14,358.71,360.3,362.03,367.44,,,,,,390.06,,393.5,386.7,380.17,380.29,357.03999999999996,351.76,347.03999999999996,337.775,333.615,331.975,341.485,336.97,344.8,340.895,347.28999999999996,343.005,348.55499999999995,357.74,363.94,385.29999999999995,393.03999999999996,405.63,,378.0,369.33,361.14,359.38,355.1,364.95,361.27,368.8,373.99,381.34,387.24,403.85,399.075,382.29999999999995,378.445,376.695,375.39,376.59000000000003,371.545,369.305,376.8,376.46000000000004,390.20500000000004,L8
2019-06-17 21:53:30+00:00,,,,,,358.36,372.56,375.8,370.25,370.01,373.21,,362.03,366.29,366.0,373.14,358.71,360.3,362.03,367.44,,,,,375.22,390.875,399.97,395.38,388.505,384.32000000000005,381.555,357.26,354.15000000000003,348.92333333333335,338.74,333.93333333333334,333.28,343.21999999999997,337.93666666666667,348.12000000000006,346.83666666666664,348.8666666666666,344.4433333333333,350.7733333333333,359.37000000000006,368.505,387.43666666666667,394.39000000000004,405.63,,378.0,369.33,361.14,359.38,355.1,370.505,365.59000000000003,375.37,381.975,382.955,393.53,408.915,401.31333333333333,384.09666666666664,378.8733333333333,378.7033333333334,378.01,377.98,372.6033333333333,373.56666666666666,378.8666666666666,379.05333333333334,391.52666666666664,L8
2019-08-04 21:53:45+00:00,,,,,,358.36,372.56,375.8,370.25,370.01,373.21,,362.03,366.29,366.0,373.14,358.71,360.3,362.03,367.44,,,,,375.22,390.875,399.97,395.38,388.08,384.32000000000005,381.555,357.26,354.15000000000003,348.92333333333335,338.74,335.65,334.975,343.69,339.0525,348.2,346.83666666666664,348.8666666666666,344.4433333333333,350.7733333333333,359.37000000000006,368.505,387.43666666666667,394.39000000000004,405.63,,378.0,369.33,361.14,359.38,355.1,370.505,365.59000000000003,375.37,381.975,382.955,393.53,408.915,401.31333333333333,384.09666666666664,378.8733333333333,378.7033333333334,378.01,381.67,379.0475,373.56666666666666,384.42,382.2275,392.695,L8
2019-11-24 21:53:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,375.22,391.69,399.97,397.26,388.77,388.47,382.82,357.7,358.93,352.69,340.67,337.68499999999995,337.975,345.895,341.135,351.59999999999997,358.72,352.02,347.32,355.21,362.63,373.07,391.71,397.09,,,,,,,,376.06,362.64,381.94,389.96,384.57,399.82,413.98,405.79,387.69,379.73,382.72,383.25,386.75,386.55,382.09,392.04,387.995,395.18499999999995,L8
2019-12-26 21:53:55+00:00,,,,,,,,,369.45,,,,351.44,358.93,358.99,348.39,346.75,348.96,339.78,345.55,355.59,343.43,284.2,344.38,368.12,377.09,,,381.76,,,346.89,344.03,339.99,329.06,332.91499999999996,332.28999999999996,338.66,334.06,340.08000000000004,334.54,345.49,337.3,343.14,348.36,360.6,369.08,385.69,401.53,,,369.86,,352.88,361.83,350.64,355.52,363.49,370.42,377.82,384.68,397.78,393.33,375.15,376.39,375.87,376.68,385.185,384.675,363.27,387.38,382.765,389.77,L8
2020-01-11 21:53:51+00:00,,,,,,,,371.36,365.18,360.59,,364.18,354.46000000000004,361.65999999999997,360.98,359.03,351.395,354.315,345.25,350.48,360.565,353.36,284.2,344.38,367.025,378.13,,384.32,380.56666666666666,369.9,359.68,346.725,345.635,338.9,330.22,331.41,331.36999999999995,338.2066666666667,333.83666666666664,338.41333333333336,340.56,342.265,337.46500000000003,343.53499999999997,351.82500000000005,362.29,373.505,387.395,400.66999999999996,398.55,384.95,368.185,359.35,352.815,358.4,348.64,354.99666666666667,361.625,368.645,378.245,383.94,398.125,392.38,376.655,375.135,373.82,376.94,381.95,376.78999999999996,363.06,381.6766666666667,377.77666666666664,385.7966666666666,L8
2020-01-27 21:53:47+00:00,,,,,,359.06,364.0,368.29,365.07,362.075,371.24,366.645,354.3233333333333,361.9266666666667,361.3733333333334,356.51,351.9433333333333,355.1133333333333,346.03,349.6366666666667,361.48333333333335,350.05,283.205,342.825,366.2033333333334,378.62000000000006,388.45,383.895,379.745,369.015,358.58500000000004,346.29333333333335,345.18666666666667,338.59,330.26,330.2425,329.85249999999996,337.52500000000003,332.31,336.3275,337.16333333333336,337.77,336.91,343.20666666666665,351.40333333333336,362.43666666666667,373.7633333333333,387.09999999999997,399.2133333333333,397.435,381.34000000000003,366.81333333333333,356.595,351.83666666666664,356.04333333333335,347.8533333333333,353.8875,359.87999999999994,367.06,377.24333333333334,383.1666666666667,398.0733333333333,390.75666666666666,376.44666666666666,374.1466666666667,372.6933333333333,374.84666666666664,380.1575,372.165,362.07,378.0575,374.365,383.0325,L8
2020-02-12 21:53:42+00:00,,,,,,359.06,364.0,368.29,365.07,362.075,371.24,365.97,355.305,363.0225,363.1225,360.70500000000004,354.9625,357.45,350.275,352.27750000000003,363.89,350.05,283.205,342.825,366.62,378.7025,389.54999999999995,383.40333333333336,377.505,368.97333333333336,358.7966666666667,346.195,345.3025,338.2225,331.235,327.1425,327.375,335.3725,330.73,332.85249999999996,337.1975,337.27750000000003,338.0075,343.5475,352.625,363.055,375.815,388.3725,399.59749999999997,398.58,380.66,366.45,357.53,351.8375,355.6675,347.95,354.014,359.9175,367.1,377.54,383.2325,398.675,391.425,377.1575,375.35,372.4275,379.5625,377.4975,370.785,362.07,370.3833333333334,368.57,378.6433333333334,L8
2020-03-31 21:53:22+00:00,,,,,,359.06,364.0,368.29,365.07,362.075,371.24,365.97,356.556,363.346,364.07000000000005,360.274,356.56800000000004,358.17199999999997,352.842,356.162,363.89,350.05,283.205,342.825,366.844,379.44,390.7133333333333,384.23,378.33000000000004,369.5775,360.165,347.19,346.37,338.732,332.02200000000005,327.596,327.98400000000004,336.228,331.31,334.526,337.1975,337.27750000000003,338.0075,343.5475,352.625,363.055,375.815,388.3725,400.654,400.89,383.735,367.81399999999996,360.1875,353.444,355.6675,352.07599999999996,354.63166666666666,364.008,369.286,378.69,386.122,398.675,394.288,378.494,377.584,374.678,379.40999999999997,378.162,370.80400000000003,362.53999999999996,369.90500000000003,368.9225,378.7075,L8
2020-10-25 21:54:00+00:00,,404.8,391.69,390.61,379.95,362.28,375.53,,,,,,360.6,366.46,365.6,374.8,357.54,360.73,355.97,362.35,365.83,368.99,,,372.11,386.33,393.57,389.51,384.1,378.66,366.26,356.23,353.64,348.28,337.45,333.23,329.43,340.43,330.94,339.17,347.55,330.52,341.53,349.09,357.37,,383.29,393.65,404.86,406.95,381.78,,358.76,357.12,358.9,360.77,361.08,367.71,378.02,382.04,393.01,412.57,,383.12,377.02,375.95,379.15,376.94,371.51,376.66,378.15,379.2,389.55,L8
2020-11-10 21:53:57+00:00,,404.8,391.69,390.61,379.95,362.28,375.53,,,,,,360.01,366.105,365.345,366.07500000000005,355.895,357.37,351.475,357.935,364.53999999999996,358.62,297.96,,371.53499999999997,384.935,395.03499999999997,388.19,384.11,377.57000000000005,365.735,355.82500000000005,352.73,349.58,337.03999999999996,334.59000000000003,330.685,339.755,330.53,338.505,343.805,334.095,343.97,350.92499999999995,357.95,372.08,384.70500000000004,394.31,408.275,406.95,381.78,,358.76,357.12,358.9,363.455,363.845,372.38,380.105,387.49,395.03499999999997,412.57,404.86,386.605,378.90999999999997,378.21000000000004,379.62,378.84000000000003,372.87,377.59000000000003,381.44,380.99,390.32,L8
2020-11-26 21:54:00+00:00,,404.8,391.69,390.61,379.95,362.28,375.53,,,,,,360.01,362.99333333333334,363.53,365.33666666666664,354.6433333333334,356.5733333333333,350.9666666666667,361.9866666666667,364.53999999999996,358.62,297.96,,371.53499999999997,384.935,395.03499999999997,387.5933333333333,385.48,376.2833333333333,365.735,356.77333333333337,352.49333333333334,349.59,335.2733333333333,333.82,328.77,337.37666666666667,328.29,336.02,343.78000000000003,334.0833333333333,341.7166666666667,348.58666666666664,355.49,369.19,382.48333333333335,392.82666666666665,408.82666666666665,405.895,385.43499999999995,372.37,363.495,360.58000000000004,358.9,363.455,363.845,372.2633333333333,378.68666666666667,388.41333333333336,395.33,412.57,404.27,386.52,379.4533333333334,378.22333333333336,377.96999999999997,378.53999999999996,372.98,375.90000000000003,381.1933333333333,380.9166666666667,389.68666666666667,L8
2020-12-12 21:54:01+00:00,,404.8,391.69,390.61,378.115,359.66999999999996,374.51,376.75,368.58,371.98,372.69,371.51,358.76666666666665,362.66499999999996,362.765,366.1225,353.725,355.8325,350.8575,360.0875,364.3666666666666,360.6566666666667,290.77,,369.55,384.935,394.8733333333333,386.86,384.4775,376.3475,365.19,356.435,351.09,348.7675,333.9425,332.7075,328.325,336.4625,326.865,335.265,344.52250000000004,336.03,340.7425,347.5125,355.46,368.1366666666666,381.5575,391.8725,406.825,404.28666666666663,385.6499999999999,371.53,362.66333333333336,358.8866666666667,358.505,361.27666666666664,361.06,370.0925,377.51,386.90250000000003,392.9775,409.36,401.7366666666667,384.9525,378.7375,376.91,377.605,377.99,371.34000000000003,374.995,380.4675,379.58,387.96500000000003,L8
2021-01-29 21:53:48+00:00,,404.8,391.69,390.61,378.115,359.66999999999996,374.51,376.75,368.58,371.98,372.69,371.51,358.76666666666665,362.66499999999996,362.765,366.1225,353.725,355.8325,350.8575,360.0875,364.3666666666666,360.6566666666667,290.77,,369.55,384.935,394.8733333333333,386.86,384.4775,376.3475,365.19,356.435,351.09,348.7675,333.46999999999997,332.116,328.736,336.546,327.158,334.774,343.188,335.328,340.52,347.366,355.402,368.6175,381.24,392.03000000000003,405.654,404.2675,384.19,370.7133333333333,362.0,358.3625,360.85999999999996,359.545,359.7175,369.712,376.698,386.346,394.444,408.28666666666663,402.325,384.45,382.078,377.622,377.62399999999997,377.946,370.31,371.0,380.4675,379.58,387.96500000000003,L8
2021-03-02 21:53:38+00:00,,404.8,391.69,390.61,377.06333333333333,358.12999999999994,370.75,370.19,364.95,365.09000000000003,373.05,376.06,357.055,361.722,361.97799999999995,362.752,352.62800000000004,354.656,349.1,357.518,362.03249999999997,356.08500000000004,288.84999999999997,,368.475,382.04333333333335,393.2,385.884,382.822,374.82,363.28499999999997,353.93600000000004,349.714,346.536,332.765,330.9816666666666,327.99833333333333,336.44,326.25666666666666,334.125,341.07666666666665,334.97499999999997,340.0233333333333,346.9083333333333,354.955,368.224,380.75,391.3866666666667,404.815,403.282,382.584,370.56,360.62,356.97400000000005,361.78499999999997,358.36199999999997,358.628,367.9166666666667,375.70166666666665,385.22499999999997,393.385,408.42499999999995,401.052,383.44666666666666,381.075,378.39166666666665,378.23333333333335,379.57666666666665,370.2716666666667,372.5466666666666,378.87600000000003,378.81,386.52799999999996,L8
2021-04-03 21:53:26+00:00,,404.8,391.69,390.61,377.06333333333333,358.12999999999994,370.75,370.19,364.95,365.09000000000003,373.05,376.06,357.055,361.722,361.97799999999995,362.752,352.62800000000004,354.656,349.1,357.518,362.03249999999997,356.08500000000004,288.84999999999997,,368.762,382.805,394.47799999999995,387.84,383.605,377.25500000000005,365.786,355.14166666666665,350.36833333333334,347.4316666666667,334.0385714285714,332.18142857142857,329.3771428571428,337.69428571428574,327.8742857142857,334.9042857142857,343.1242857142857,337.30571428571426,340.8971428571428,348.1857142857143,355.75,368.84499999999997,381.7457142857143,392.20428571428573,405.84857142857146,403.282,384.0883333333333,373.23,361.55833333333334,357.8633333333334,361.78499999999997,360.00333333333333,359.96000000000004,369.3071428571429,376.61857142857144,385.36428571428576,395.00428571428574,408.42499999999995,402.34833333333336,384.1642857142857,381.5671428571428,378.7442857142857,378.7942857142857,379.82714285714286,370.86,372.74285714285713,379.3416666666667,378.6466666666667,386.605,L8
2021-05-05 21:53:09+00:00,,,,,375.62,356.05499999999995,368.36,370.19,364.95,365.09000000000003,373.05,376.06,357.16999999999996,362.742,362.91400000000004,361.332,354.16600000000005,355.632,347.3825,356.30999999999995,360.76666666666665,351.78333333333336,288.84999999999997,,368.40599999999995,381.63000000000005,395.204,388.3066666666667,383.93666666666667,376.97333333333336,366.358,354.2916666666667,350.39000000000004,347.0083333333334,334.7528571428571,332.33,330.72285714285715,338.36,329.3528571428571,335.33142857142855,341.96999999999997,340.1828571428572,341.51714285714286,348.6228571428571,356.5128571428572,369.8385714285714,382.20285714285717,393.2085714285714,406.2257142857143,403.50999999999993,385.33166666666665,374.38000000000005,362.94166666666666,358.5,362.7466666666666,362.205,360.16333333333336,371.3428571428571,377.59142857142854,387.38,397.06428571428575,407.0433333333333,403.19,384.75714285714287,384.46571428571434,380.2585714285715,379.2342857142857,380.9271428571428,371.09285714285716,372.31428571428575,379.68833333333333,378.6566666666667,385.7966666666667,L8
2021-06-22 21:53:32+00:00,,,,,374.96,355.05,363.23,363.63,361.32,358.2,373.41,380.61,356.49,364.75500000000005,364.55500000000006,360.71000000000004,356.735,357.78000000000003,342.07,347.24,355.03,342.37,285.01,,368.4966666666666,380.675,394.98999999999995,390.6366666666667,383.2699999999999,378.37000000000006,366.5575,352.08,350.54,345.08666666666676,337.32,332.1775,332.7975,341.306,332.23749999999995,336.35749999999996,340.238,341.9200000000001,342.29499999999996,349.84999999999997,357.78000000000003,371.115,383.12,394.65500000000003,405.285,403.87999999999994,384.2049999999999,375.80500000000006,362.105,359.56399999999996,365.06499999999994,362.5425,359.71999999999997,371.68499999999995,377.78,386.5224999999999,400.1375,407.4899999999999,404.28,384.15250000000003,388.33250000000004,382.53000000000003,380.8425,382.86749999999995,370.94999999999993,370.72,378.13666666666677,377.60666666666674,384.15666666666675,L8
2021-07-08 21:53:34+00:00,,,,,374.96,355.05,363.23,363.63,361.32,358.2,373.41,380.61,356.49,364.75500000000005,364.55500000000006,360.71000000000004,356.735,357.78000000000003,342.07,347.24,355.03,342.37,285.01,,368.4966666666666,380.675,394.98999999999995,390.6366666666667,383.2699999999999,378.37000000000006,366.344,352.08,350.54,345.08666666666676,338.12833333333333,332.1775,332.7975,341.84499999999997,333.43199999999996,336.49,339.60166666666663,342.54400000000004,342.29499999999996,349.84999999999997,359.11,372.32800000000003,383.588,396.702,405.285,403.87999999999994,384.2049999999999,375.80500000000006,362.105,359.56399999999996,365.06499999999994,362.5425,359.71999999999997,371.68499999999995,377.78,386.5224999999999,400.1375,407.4899999999999,404.28,384.886,388.33250000000004,382.53000000000003,380.8425,382.74799999999993,371.65199999999993,372.062,379.70000000000005,380.10249999999996,386.06,L8
2021-08-09 21:53:47+00:00,,,,,374.96,355.05,363.23,363.63,365.27,361.825,373.41,380.61,356.49,364.75500000000005,364.2866666666667,358.645,356.22333333333336,358.07,350.605,347.16499999999996,358.91999999999996,345.375,285.01,,369.43499999999995,380.675,394.98999999999995,390.6366666666667,383.2699999999999,378.37000000000006,365.4883333333334,350.23,350.54,343.33750000000003,338.87833333333333,331.9175,333.1825,342.2083333333333,334.062,336.8059999999999,338.9066666666667,343.08000000000004,342.65000000000003,350.7425,359.328,372.806,383.78000000000003,396.658,406.72333333333336,403.7149999999999,385.6699999999999,378.0466666666668,362.80333333333334,360.2575,364.56,365.2733333333333,361.06333333333333,372.8499999999999,379.2233333333333,386.825,397.69,408.84,404.7025,385.62,384.65250000000003,383.2166666666667,381.89000000000004,383.796,372.53000000000003,375.20799999999997,379.284,379.81399999999996,385.908,L8
2021-09-10 21:53:56+00:00,,,,,,,,,369.22,365.45,,,361.06,371.56,367.01500000000004,361.77,360.21500000000003,362.13,359.14,347.09,362.81,348.38,,,370.8299999999999,385.09,398.395,394.96500000000003,386.80499999999984,383.2000000000001,367.072,352.32666666666665,353.70500000000004,345.24666666666667,340.806,334.12,334.9825,342.97166666666664,337.808,337.988,340.584,348.844,344.3533333333333,352.07,360.28599999999994,374.345,385.552,398.78,409.775,408.09,390.4249999999999,382.0200000000001,366.65500000000003,363.2033333333333,,371.095,364.46,379.80499999999984,383.4749999999999,389.22666666666663,401.38250000000005,,407.6166666666666,388.77599999999995,387.51666666666665,383.70500000000004,382.19500000000005,380.984,374.11,375.646,383.782,383.304,388.414,L8
2021-10-12 21:54:05+00:00,,,,,,,,,369.22,365.45,,,361.06,371.56,367.01500000000004,361.77,360.21500000000003,362.13,359.14,347.09,362.81,348.38,,,371.28999999999996,,397.2,392.31,386.09,376.97,364.89250000000004,347.905,353.77,341.915,340.5875,331.49,337.52,342.59499999999997,337.865,337.77000000000004,337.68199999999996,348.646,343.46000000000004,352.805,359.988,376.655,385.24,399.33666666666664,407.5,408.09,389.24,380.13,367.06,363.65,,373.98,362.3,381.96,384.83,390.74,400.27000000000004,,407.01,388.85249999999996,389.015,386.55,382.23,381.82,379.306,376.0775,389.202,389.01000000000005,393.36,L8
2021-12-31 21:53:55+00:00,,,,,,,,,369.22,365.45,,,,357.79,361.21500000000003,352.72,351.76,355.79499999999996,357.21500000000003,349.325,362.935,347.935,291.23,,369.865,378.68,,,376.2,369.57,362.1566666666667,344.68,344.15,339.13,335.96333333333337,327.495,334.40250000000003,340.488,333.5975,335.682,335.5,346.178,338.57500000000005,350.855,357.83799999999997,373.46750000000003,383.41400000000004,395.00333333333333,403.89,,,,357.81,352.14,358.65,354.37,355.68,359.22,378.78,382.625,392.6066666666666,404.54,400.085,386.155,378.31500000000005,371.98,375.84,380.35200000000003,379.474,377.27500000000003,389.302,389.704,394.886,L8
2022-01-08 21:53:55+00:00,,,,,366.34,360.0,368.85,372.75,369.31,365.29499999999996,364.26,372.51,359.56,360.31,361.6033333333333,353.50333333333333,351.59,355.21999999999997,356.19,349.96999999999997,362.76666666666665,348.1566666666667,289.125,,369.55,379.33000000000004,,,379.315,371.305,360.7733333333333,346.755,345.02,338.02666666666664,332.3333333333333,328.3566666666666,333.006,338.242,330.52250000000004,334.11,334.34999999999997,345.09599999999995,338.52000000000004,349.584,355.57599999999996,370.3125,381.61800000000005,389.81333333333333,403.15999999999997,,376.12,,359.78499999999997,352.245,356.625,354.635,356.15999999999997,361.82500000000005,375.78999999999996,383.3433333333333,390.5525,406.63,398.8866666666666,384.35,379.50666666666666,371.02,374.22,378.97400000000005,379.178,376.5875,388.524,388.40999999999997,394.692,L9
