dates,nzd0100-0000,nzd0100-0001,nzd0100-0002,nzd0100-0003,nzd0100-0004,nzd0100-0005,nzd0100-0006,nzd0100-0007,nzd0100-0008,nzd0100-0009,nzd0100-0010,nzd0100-0011,nzd0100-0012,nzd0100-0013,nzd0100-0014,nzd0100-0015,nzd0100-0016,nzd0100-0017,nzd0100-0018,nzd0100-0019,nzd0100-0020,nzd0100-0021,nzd0100-0022,nzd0100-0023,nzd0100-0024,nzd0100-0025,nzd0100-0026,nzd0100-0027,nzd0100-0028,nzd0100-0029,nzd0100-0030,nzd0100-0031,nzd0100-0032,nzd0100-0033,nzd0100-0034,nzd0100-0035,nzd0100-0036,nzd0100-0037,nzd0100-0038,nzd0100-0039,nzd0100-0040,nzd0100-0041,nzd0100-0042,nzd0100-0043,nzd0100-0044,nzd0100-0045,nzd0100-0046,nzd0100-0047,nzd0100-0048,nzd0100-0049,nzd0100-0050,nzd0100-0051,nzd0100-0052,nzd0100-0053,nzd0100-0054,nzd0100-0055,nzd0100-0056,nzd0100-0057,nzd0100-0058,nzd0100-0059,nzd0100-0060,nzd0100-0061,nzd0100-0062,nzd0100-0063,nzd0100-0064,nzd0100-0065,nzd0100-0066,nzd0100-0067,nzd0100-0068,nzd0100-0069,nzd0100-0070,nzd0100-0071,nzd0100-0072,nzd0100-0073
2024-05-18 22:10:55+00:00,357.508,343.25,202.5725,167.29000000000002,,,,373.27,,,262.755,232.41500000000002,291.70666666666665,314.40333333333336,313.70666666666665,285.79333333333335,311.3,303.05,315.305,309.5425,291.04499999999996,307.7866666666667,313.78333333333336,307.1933333333333,310.8025,310.7475,298.4325,294.855,298.77250000000004,318.47400000000005,307.13800000000003,293.342,281.852,299.648,308.64,305.054,297.582,297.36800000000005,308.91999999999996,297.16999999999996,302.514,214.0325,228.7,202.65,282.82,291.4025,197.162,229.454,301.914,307.635,291.7925,296.45500000000004,264.2875,276.24,272.6475,276.52,263.1,276.445,279.95500000000004,280.37399999999997,301.934,329.86400000000003,371.3825,328.184,307.26599999999996,297.48,298.87800000000004,297.368,292.47,276.39,,,213.765,293.705
2024-06-11 22:11:06+00:00,356.3883333333333,341.184,200.88400000000001,167.29000000000002,,,,373.27,,,265.91,232.39000000000001,294.27,315.15250000000003,315.2125,286.76,312.48,304.242,316.312,310.17600000000004,292.21,309.23,315.3775,308.78999999999996,311.736,311.662,298.886,295.38,299.11,318.85333333333335,307.9783333333333,293.8666666666667,281.77000000000004,300.31333333333333,308.76,305.44,298.87666666666667,298.59333333333336,309.8666666666667,297.745,303.53333333333336,213.42799999999997,230.41799999999998,203.53666666666666,285.5525,293.198,197.22333333333336,230.53333333333333,303.95666666666665,307.635,292.716,297.43,266.074,276.152,274.27799999999996,278.118,265.108,277.68,281.27,281.545,302.75500000000005,330.31333333333333,371.872,328.6066666666667,307.43833333333333,299.30333333333334,302.4666666666667,300.10499999999996,294.2616666666667,279.02,,234.1,213.765,295.802
2024-06-27 22:10:53+00:00,356.0142857142857,340.13166666666666,201.58166666666668,166.1,,,,373.27,,,267.705,232.52666666666667,294.81399999999996,315.82,316.488,287.588,313.47833333333335,305.2583333333333,317.10166666666663,310.695,292.21,309.23,315.3775,308.78999999999996,312.34166666666664,312.5566666666667,299.3433333333333,295.6383333333333,299.0683333333333,319.2642857142857,308.44571428571425,294.12,282.06142857142856,300.82,309.26142857142855,305.75714285714287,299.78285714285715,299.54285714285714,310.35714285714283,298.00857142857143,303.8828571428571,214.31833333333336,230.995,204.1557142857143,285.152,293.6066666666666,197.51000000000002,230.71857142857144,305.20285714285717,307.796,293.1983333333333,297.70166666666665,267.12833333333333,276.8883333333333,274.6766666666667,279.08166666666665,266.45666666666665,278.6766666666667,281.56166666666667,282.1671428571429,303.0314285714286,330.5957142857143,372.10833333333335,328.9871428571428,307.3771428571428,299.74285714285713,303.34142857142854,300.36,294.86285714285714,280.4485714285714,190.21,230.8,217.11333333333334,295.55
2024-08-06 22:11:21+00:00,357.10571428571427,341.425,199.6783333333333,166.1,,,,373.27,,,267.73400000000004,233.07999999999998,293.945,315.365,316.19,288.04833333333335,314.1366666666667,305.865,317.8233333333333,310.81,292.82800000000003,309.26,316.86,308.6375,312.72499999999997,313.335,299.52000000000004,295.46666666666664,298.9433333333333,318.7742857142857,308.63,294.2271428571429,282.0242857142857,301.13571428571424,309.52,305.9214285714285,301.02,302.0385714285714,310.6557142857143,297.5757142857143,304.9085714285714,214.13857142857142,231.11142857142858,205.3657142857143,285.73499999999996,293.6066666666666,197.18285714285713,231.7757142857143,305.1714285714285,307.914,292.90000000000003,297.6028571428572,268.48333333333335,278.21166666666664,275.53333333333336,280.8533333333333,267.385,280.56666666666666,282.3666666666666,283.34142857142854,303.40142857142854,330.34142857142854,372.31857142857143,328.82714285714286,307.01000000000005,301.25428571428574,305.40142857142854,301.4685714285714,295.8328571428571,277.99857142857144,189.965,230.8,220.51666666666668,295.94
2024-08-22 22:11:34+00:00,356.27625,340.4185714285714,198.42142857142858,166.1,,,,373.27,,,266.29,233.39875,292.94714285714286,314.98999999999995,315.1042857142857,288.03714285714284,313.6228571428572,305.2,317.2728571428571,310.43142857142857,292.25666666666666,308.68199999999996,316.652,308.488,312.5242857142857,312.69571428571425,299.2242857142857,295.1614285714286,298.15285714285716,318.73375,308.35875,293.9675,281.97,300.9275,309.48375,305.93375,300.3775,301.77250000000004,310.32625,297.415,304.72875,214.22625,235.47375,205.245,285.4657142857143,293.6066666666666,196.98250000000002,231.33,305.1714285714285,306.30333333333334,291.60875000000004,295.57875,266.9814285714286,277.7914285714286,275.1557142857143,280.6714285714285,267.11857142857144,279.90142857142854,282.2442857142857,283.275,303.01625,330.32125,371.83125,328.59000000000003,307.04375,300.9175,305.455,301.2675,295.22125,275.345,189.965,230.8,220.16250000000002,295.02
2024-11-18 22:11:59+00:00,351.84000000000003,335.1475,195.0725,163.72,,334.64,335.81,,,,268.0575,234.3825,293.87750000000005,315.42999999999995,316.15250000000003,289.72,314.58000000000004,306.145,317.88999999999993,310.77,292.3933333333333,308.9966666666666,317.75333333333333,308.8933333333334,313.02500000000003,313.06,306.912,295.27500000000003,297.71500000000003,323.55,309.09,294.17999999999995,281.76500000000004,309.184,315.72799999999995,313.9,301.32,308.488,314.046,302.754,304.96750000000003,214.42,242.2475,205.9275,287.45,298.015,197.24750000000003,231.97750000000002,311.7133333333333,304.08,291.42500000000007,294.7025,266.90999999999997,277.1275,275.71500000000003,281.90749999999997,268.62749999999994,279.66,282.6725,286.07800000000003,303.105,337.26800000000003,376.04,332.46999999999997,312.65,308.47999999999996,313.56,304.784,298.738,280.20799999999997,217.38333333333335,230.8,221.0066666666667,303.052
2024-12-28 22:11:50+00:00,348.92333333333335,335.57,190.54500000000002,,,334.64,335.81,,,,257.24666666666667,236.81333333333336,287.85333333333335,310.37333333333333,308.3133333333333,286.16333333333336,309.60333333333335,300.9266666666667,313.28333333333336,307.52666666666664,288.24333333333334,306.1133333333333,313.30999999999995,305.1433333333333,308.81666666666666,307.9066666666667,306.52250000000004,292.50666666666666,295.5133333333333,322.875,305.47333333333336,291.81666666666666,280.29,308.4025,315.6325,314.2975,294.27333333333337,305.78249999999997,311.42,301.77000000000004,301.92,213.28333333333333,241.40666666666664,203.67666666666665,284.08,285.04,195.2266666666667,228.9766666666667,307.69500000000005,300.93666666666667,285.87,288.82,259.94000000000005,274.35,271.69,276.9833333333333,262.21,271.87666666666667,278.98333333333335,283.4825,298.97,337.2275,374.10499999999996,331.4475,313.3325,303.96999999999997,307.1775,299.8075,294.555,273.1425,230.97000000000003,,219.60500000000002,305.5933333333334
2025-01-05 22:11:55+00:00,348.92333333333335,335.57,190.54500000000002,162.87,,334.64,335.81,,,,258.63250000000005,238.3125,288.95500000000004,311.1825,308.76,286.0025,310.07000000000005,301.2925,313.28333333333336,307.52666666666664,288.24333333333334,306.1133333333333,313.30999999999995,305.975,308.9,307.9225,305.03200000000004,292.90999999999997,297.15749999999997,322.104,306.27250000000004,292.2875,281.765,306.884,314.352,313.868,294.35,304.366,310.64,300.73,302.5625,214.74,239.92,204.7075,285.3525,289.115,196.1575,230.505,309.23333333333335,302.5225,287.295,290.54,261.57500000000005,275.015,272.27,277.6325,262.2775,271.8075,280.015,283.47200000000004,299.87750000000005,336.21400000000006,373.33,330.968,312.312,302.66999999999996,307.342,299.378,294.14,274.752,232.58666666666667,,219.60500000000002,303.34250000000003
2025-01-13 22:11:54+00:00,345.2375,333.26750000000004,190.54500000000002,162.87,,334.64,335.81,,,,259.236,239.23200000000003,289.47400000000005,311.966,306.34399999999994,285.76599999999996,310.10600000000005,300.63,313.1675,307.6825,288.155,306.1325,313.29499999999996,306.012,308.848,307.46999999999997,303.865,292.906,297.424,321.43,306.12,292.194,282.204,305.52500000000003,313.14,312.8,293.746,302.83166666666665,309.98333333333335,299.98833333333334,302.70799999999997,215.11999999999998,237.462,204.792,285.308,289.19666666666666,196.28199999999998,230.642,299.275,302.33599999999996,287.342,291.17,262.096,274.90600000000006,272.158,277.38199999999995,262.46999999999997,270.592,279.684,282.56,299.226,334.8833333333334,373.6033333333333,330.21,311.37666666666667,300.745,305.0933333333333,298.8616666666667,293.38,275.12333333333333,232.58666666666667,,218.98,301.072
2025-02-06 22:11:55+00:00,343.615,331.2575,188.20499999999998,162.87,,334.64,335.81,,,,257.08,239.086,288.454,310.96000000000004,303.794,283.02200000000005,308.942,298.73,311.5525,307.12,286.825,305.695,311.62,305.95799999999997,308.05,306.06800000000004,303.39,292.37800000000004,297.02000000000004,321.46666666666664,305.514,291.55,282.192,304.925,312.72333333333336,313.1116666666666,291.904,301.225,309.53666666666663,299.1066666666666,302.79200000000003,215.42399999999998,236.496,204.93,284.054,288.0,195.99200000000002,229.82399999999998,299.0525,301.452,286.114,290.158,260.834,274.11199999999997,271.63599999999997,276.098,261.732,268.402,279.09399999999994,281.89166666666665,298.734,335.15333333333336,372.56,330.4866666666667,311.7366666666666,299.33666666666664,304.495,298.135,292.84499999999997,279.2183333333333,254.02,,218.41499999999996,300.76800000000003
2025-03-26 22:11:41+00:00,342.6125,330.5325,179.68,162.87,,334.64,335.81,,387.52,,256.5825,239.95000000000002,288.8275,310.51500000000004,302.59499999999997,281.785,308.5425,298.11,310.74666666666667,306.7733333333333,285.9666666666667,305.46999999999997,311.3625,305.108,307.56,305.676,303.18833333333333,292.618,293.684,320.47499999999997,304.394,290.38800000000003,281.79799999999994,304.68,312.0366666666667,312.94,291.322,300.4816666666666,309.89166666666665,298.865,303.04,215.35399999999998,229.73200000000003,205.012,285.13,288.752,196.208,229.97400000000002,293.384,303.656,288.46,293.544,259.79400000000004,273.21,266.776,269.7,257.206,262.476,278.49,281.70799999999997,297.67199999999997,335.11,373.38800000000003,329.9483333333333,311.4883333333333,299.49333333333334,298.3333333333333,291.23833333333334,291.80333333333334,285.28,254.02,,220.12,302.5
