dates,satname,nzd0490-0000,nzd0490-0001,nzd0490-0002,nzd0490-0003,nzd0490-0004,nzd0490-0005,nzd0490-0006,nzd0490-0007,nzd0490-0008,nzd0490-0014,nzd0490-0015,nzd0490-0016,nzd0490-0017,nzd0490-0018,nzd0490-0019,nzd0490-0020,nzd0490-0021,nzd0490-0024,nzd0490-0025,nzd0490-0026,nzd0490-0027,nzd0490-0028,nzd0490-0029,nzd0490-0030,nzd0490-0031,nzd0490-0032,nzd0490-0033,nzd0490-0035,nzd0490-0036,nzd0490-0037,nzd0490-0038,nzd0490-0039,nzd0490-0009,nzd0490-0010,nzd0490-0011,nzd0490-0022,nzd0490-0023,nzd0490-0034,nzd0490-0012,nzd0490-0013
2022-06-30 22:14:51.348000,L8,,,,260.75,266.71,278.17,290.46,298.20,309.62,300.70,295.83,294.18,286.35,289.39,281.84,309.45,302.71,330.16,333.70,337.33,329.85,337.74,326.35,335.53,326.60,325.64,321.94,333.17,326.93,366.88,368.72,383.82,316.07,301.80,285.68,283.75,340.48,309.14,302.55,298.24
2022-07-15 22:20:12.412000,L9,,,,,,,,,,,,,,,,,,354.70,357.81,353.82,352.51,357.49,396.83,383.42,370.48,357.63,368.58,379.12,349.65,344.01,371.75,325.66,,,,,355.91,351.35,,
2022-07-23 22:20:43.638000,L8,,,,,,,,,,,,,,,,,,,,330.54,322.02,326.94,313.05,320.53,314.71,311.23,306.88,307.68,318.67,311.89,306.23,,,,,,,298.16,,
2022-08-09 22:14:46.212000,L9,,,262.42,266.75,279.34,283.38,291.63,298.31,311.57,309.38,304.63,304.33,291.36,305.97,288.40,323.61,306.10,330.85,337.12,339.51,331.54,337.74,329.18,335.18,330.27,326.45,321.83,326.07,327.30,371.11,360.60,363.48,321.84,309.85,301.59,291.52,335.86,314.79,305.26,302.48
2022-08-25 22:14:50.743000,L9,,,,255.49,265.14,274.93,286.44,293.37,304.17,299.33,296.51,293.10,289.37,299.27,286.90,310.12,300.35,330.27,332.73,335.01,330.27,332.69,323.95,330.33,325.76,322.93,314.48,326.36,326.02,322.63,323.90,311.33,308.55,300.04,290.84,289.22,328.08,305.85,294.31,296.48
2022-09-10 22:14:51.402000,L9,,,,253.76,261.61,271.96,282.44,291.62,299.98,296.16,292.30,290.75,289.56,297.49,288.41,310.87,301.35,329.93,332.94,331.89,328.23,328.97,321.43,325.72,323.48,318.19,314.79,316.70,326.21,319.46,316.65,309.65,303.72,298.65,290.86,285.50,310.37,309.72,290.93,292.35
2022-10-28 22:15:03.247000,L9,,,,260.35,265.74,268.35,283.72,294.13,304.39,295.84,291.94,290.79,298.27,302.08,294.32,308.60,309.42,331.52,341.14,329.63,331.43,320.19,323.41,319.27,325.73,321.12,315.93,324.98,326.22,322.70,318.08,319.82,307.20,305.98,301.21,299.52,317.09,311.75,301.49,293.80
2022-11-04 22:20:48.217000,L9,,,,,,,,,,,,,,,273.94,300.65,307.68,323.34,332.95,301.90,,,,,,,,320.83,329.64,321.09,314.50,315.26,,,,296.64,304.04,281.33,,
2022-12-30 22:21:12.462000,L8,,,313.35,325.66,302.91,325.19,325.64,331.06,332.19,325.62,324.85,316.61,315.48,330.67,339.84,316.05,327.27,334.83,351.50,355.12,346.25,336.96,339.93,337.25,328.07,321.83,319.92,334.62,331.13,332.62,325.74,325.73,336.39,339.46,341.60,326.50,324.61,334.63,332.06,322.64
2023-01-07 22:21:14.460000,L9,,,,,,,,,,,,,,,,296.84,300.97,320.94,325.20,329.07,328.49,321.69,316.73,323.22,319.42,312.37,304.13,311.96,318.88,309.94,311.49,306.86,,,,291.12,310.38,303.16,,
2023-01-08 22:15:00.142000,L8,,,256.92,253.01,263.47,279.37,289.18,297.87,299.47,289.79,284.93,284.68,289.90,294.94,284.90,296.72,299.20,319.28,321.25,326.74,327.71,320.30,316.33,318.65,318.05,311.11,303.71,308.64,315.03,308.54,302.93,303.91,304.37,299.05,292.68,289.47,305.34,296.64,291.25,287.72
2023-01-15 22:20:41.683000,L8,,,266.97,266.53,273.00,287.27,296.41,305.59,322.36,309.24,326.42,326.17,330.95,331.61,362.84,339.27,313.57,321.58,327.29,330.73,330.11,328.66,318.74,322.14,321.38,313.39,305.92,315.39,322.81,312.74,311.46,307.54,342.11,312.15,304.38,302.32,312.51,303.46,302.67,296.56
2023-02-01 22:15:05.201000,L9,,,281.03,270.85,320.67,304.18,328.35,318.10,325.58,306.54,327.98,317.52,324.42,324.14,301.29,335.71,312.63,351.77,355.46,355.69,338.62,328.72,323.25,323.94,324.10,320.65,313.62,329.50,329.09,329.48,319.02,327.40,329.21,318.18,338.19,312.44,317.37,308.91,298.33,342.15
2023-02-17 22:15:01.258000,L9,,,254.33,254.65,269.30,312.48,298.41,310.52,314.80,295.94,292.39,296.85,293.71,300.68,287.13,302.69,301.14,321.38,328.41,328.97,328.10,320.91,317.64,318.04,320.55,314.34,306.64,314.79,318.89,316.57,309.92,312.31,330.87,305.69,297.24,291.39,310.21,302.33,294.22,290.47
2023-02-24 22:20:39.496000,L9,,,260.26,256.65,297.90,300.64,318.32,311.46,317.59,293.42,290.72,293.43,294.23,301.42,292.83,320.94,300.36,328.31,331.72,332.72,330.06,323.52,319.23,321.71,321.41,313.64,306.65,315.13,323.40,315.90,318.62,312.83,323.34,301.77,296.69,293.60,317.32,303.02,290.32,289.03
2023-02-25 22:14:39.957000,L8,,,,259.65,271.10,290.31,300.76,306.60,315.59,371.32,292.01,300.39,293.79,305.89,290.67,301.43,299.85,325.70,345.26,330.07,329.75,323.48,319.75,319.58,321.50,313.87,305.80,311.03,318.70,314.38,307.64,310.04,355.05,372.21,366.45,292.88,309.87,300.64,344.68,343.27
2023-03-05 22:14:49.135000,L9,,,,252.59,263.86,282.74,295.41,304.30,312.42,294.20,291.88,292.01,292.31,300.05,289.44,301.79,301.26,323.83,330.31,331.77,329.19,325.18,320.10,321.15,322.40,316.00,306.40,313.46,317.39,311.91,308.78,311.48,337.91,303.31,295.47,293.87,313.04,301.72,294.00,289.27
2023-03-12 22:20:56.415000,L9,,,,259.41,271.88,287.00,292.45,307.49,312.31,296.01,294.75,297.84,297.61,308.92,292.92,309.26,301.74,330.40,338.07,334.86,329.91,329.38,320.26,323.60,322.17,316.60,310.38,316.37,321.23,315.38,315.72,311.19,310.73,305.37,296.49,292.58,317.07,304.23,294.00,292.81
2023-04-05 22:20:04.508000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.22,310.77,304.04,,,,,,,,
2023-04-06 22:14:33.046000,L9,,,,,,364.65,364.34,361.83,356.00,347.37,318.43,301.24,296.34,312.60,287.99,308.34,304.95,332.02,335.44,334.88,329.20,330.07,319.97,325.45,326.78,344.22,323.07,363.48,354.24,347.33,351.16,310.66,340.37,331.18,324.72,293.87,323.21,354.55,320.13,316.94
2023-04-14 22:14:09.763000,L8,,,,262.98,265.96,278.89,290.24,298.79,307.62,297.32,295.05,292.27,288.80,296.50,289.40,312.11,301.98,330.87,336.15,331.43,329.38,329.44,323.61,329.20,324.02,320.24,315.45,321.77,327.08,324.01,320.64,311.32,308.51,301.33,294.44,290.89,328.16,306.12,298.49,293.66
2023-04-21 22:20:18.329000,L8,,,,262.68,268.08,275.77,285.82,301.92,307.69,298.28,296.26,290.39,291.78,293.83,288.03,312.00,304.75,330.63,334.15,333.11,327.94,333.21,322.17,331.66,323.26,319.07,316.13,321.75,329.91,326.06,321.29,309.12,307.96,301.34,296.07,289.20,322.02,305.76,301.45,294.92
2023-04-29 22:20:31.914000,L9,327.04,301.56,293.15,315.99,295.76,358.70,343.29,355.89,337.15,350.66,339.64,336.51,298.01,314.62,295.08,320.58,313.91,339.75,338.87,340.74,335.36,343.90,327.24,342.18,330.45,330.96,330.27,331.17,337.04,332.27,379.95,381.26,328.81,363.24,373.38,295.75,331.06,319.65,362.90,318.44
2023-05-15 22:20:23.769000,L9,,,320.30,278.82,276.23,283.95,331.54,305.80,310.76,314.18,317.53,326.94,294.00,299.58,291.49,310.71,310.91,338.77,340.43,341.51,333.44,338.30,330.99,345.57,329.54,331.34,322.88,330.17,383.28,374.98,369.51,381.99,318.07,305.43,298.91,293.96,333.63,318.44,303.47,303.35
2023-05-24 22:14:04.912000,L9,,335.73,309.09,311.12,317.54,290.97,313.16,322.28,334.79,342.08,314.61,320.51,293.21,298.73,290.87,318.91,310.52,335.05,345.13,340.08,335.13,338.95,332.71,342.65,329.52,329.80,326.77,347.96,342.00,331.37,332.31,313.26,331.87,311.22,302.45,294.08,335.66,319.49,323.97,339.76
2023-06-01 22:13:55.021000,L8,367.58,341.54,315.15,295.86,286.74,339.63,314.21,333.26,340.15,331.85,332.48,345.97,295.09,298.76,289.90,324.16,311.08,338.51,341.96,340.73,339.91,343.30,336.68,352.80,332.35,333.28,328.08,363.05,345.43,369.44,,,349.43,348.01,361.35,292.13,364.00,321.63,327.83,332.52
2023-06-08 22:19:48.079000,L8,,,,,,,,,,,,,,,,,,,,,334.59,338.78,329.63,338.54,329.08,325.38,322.23,327.80,335.00,325.63,315.76,298.17,,,,,,316.33,,
2023-06-09 22:14:00.612000,L9,,,274.04,262.75,262.47,275.50,293.13,318.86,328.54,359.77,351.41,327.32,293.85,299.30,293.57,320.34,310.14,337.46,344.72,341.32,336.85,343.06,335.55,346.38,332.87,331.94,328.73,356.63,342.82,375.07,370.89,370.42,339.25,314.26,339.10,290.99,339.69,317.56,359.76,370.27
2023-06-24 22:20:18.087000,L8,,,,,,,,306.59,315.03,307.61,302.84,300.82,295.21,301.29,297.74,315.02,315.38,340.23,347.56,344.51,341.85,347.34,338.53,347.16,333.20,333.79,328.55,335.98,339.50,330.57,330.96,315.55,314.99,308.30,301.31,296.42,342.01,323.34,314.58,305.08
2023-07-11 22:14:12.102000,L9,,,277.94,265.45,270.54,278.43,287.91,298.89,297.62,298.50,299.19,295.10,293.55,291.58,294.02,308.00,299.56,333.86,335.90,338.53,332.45,340.53,330.45,335.75,327.81,327.15,325.05,331.68,330.54,328.98,326.85,312.02,306.95,299.66,291.07,290.47,326.04,317.70,305.45,296.16
2023-07-27 22:14:14.688000,L9,,,,,,,,,,281.68,275.92,265.04,275.03,274.36,274.41,293.43,293.98,313.89,322.37,318.33,319.69,319.88,310.10,316.04,308.73,308.41,304.18,305.60,315.36,310.86,302.26,279.52,,283.15,275.03,270.77,298.70,294.85,280.96,279.43
2023-08-12 22:14:23.119000,L9,,,278.35,267.54,263.42,277.18,293.11,303.12,320.39,314.11,311.45,302.23,290.51,298.99,288.68,329.35,307.09,335.25,338.11,336.76,330.90,332.97,324.54,336.80,324.59,325.11,319.21,328.25,332.78,325.87,321.65,311.47,386.87,317.51,297.44,293.37,328.19,311.05,381.65,325.57
2023-08-27 22:20:47.606000,L8,,,,,,,,,,,,,,,,,,,,,,,315.08,318.07,317.85,312.98,304.72,307.46,316.47,314.12,304.88,298.85,,,,,,298.87,,
2023-09-12 22:20:49.904000,L8,,,261.85,279.22,283.85,278.15,287.29,297.48,308.19,298.17,333.25,291.37,292.61,293.31,290.99,321.90,302.08,338.28,341.40,335.64,329.35,328.97,319.53,327.69,322.41,319.41,313.42,316.60,325.29,318.99,314.57,308.28,300.45,300.78,294.36,292.10,325.76,307.15,305.55,297.99
2023-09-29 22:14:38.579000,L9,,,,261.13,264.65,265.20,278.31,292.95,296.10,296.92,313.68,290.67,292.70,292.89,292.65,305.97,301.52,330.33,335.92,331.62,330.47,325.07,321.07,324.76,321.39,318.49,311.87,314.50,322.14,317.06,311.84,309.30,299.62,303.36,298.94,294.26,313.60,306.55,305.82,295.67
2023-11-15 22:20:35.567000,L8,,,263.03,261.26,263.23,265.76,277.23,290.04,297.11,292.51,292.70,285.88,289.64,289.30,288.02,298.02,298.57,328.36,329.91,329.44,327.67,320.10,317.31,319.28,320.90,313.66,306.06,312.71,318.33,311.13,309.67,307.96,294.88,297.58,295.37,295.05,308.60,302.01,293.96,291.92
2023-11-24 22:14:51.719000,L8,,,263.60,258.03,259.87,263.40,272.43,284.10,287.52,291.85,290.67,285.18,288.85,288.87,287.16,297.79,298.40,321.67,328.60,328.22,326.35,318.17,314.97,318.73,319.20,313.08,304.42,308.98,315.15,307.46,305.11,307.43,290.28,296.16,295.84,299.57,307.18,299.51,292.44,290.42
2023-12-10 22:14:45.117000,L8,,,262.37,255.61,256.23,263.55,272.66,286.58,290.83,289.73,285.02,284.23,288.12,287.72,285.59,295.41,296.81,320.76,324.19,325.46,325.17,317.52,316.00,317.51,319.58,312.30,302.92,307.42,314.34,305.96,299.00,303.40,290.35,294.43,293.32,293.69,305.87,294.66,290.99,289.86
2023-12-17 22:20:36.139000,L8,,,258.08,257.81,257.22,265.57,275.86,286.71,286.72,293.92,288.75,287.15,282.57,271.08,,,,308.64,320.21,320.38,324.56,318.41,317.73,317.79,318.84,312.56,301.86,307.67,316.38,307.11,308.76,307.48,289.89,295.46,297.13,273.86,302.13,298.21,295.24,291.33
2024-01-11 22:14:44.166000,L8,,,255.74,254.02,255.01,259.95,267.27,280.67,283.83,292.25,287.70,282.39,286.44,286.18,284.74,298.67,301.44,319.60,326.47,324.66,326.83,317.44,315.89,317.09,318.76,312.55,305.70,313.91,318.72,312.85,308.09,304.58,287.40,293.84,292.26,295.16,307.11,303.83,291.76,288.03
2024-01-26 22:20:38.184000,L9,,,,,,,,,,291.06,311.42,286.51,287.13,286.68,291.73,305.99,303.82,322.04,324.14,327.95,328.65,319.76,317.92,318.36,321.40,313.01,309.57,315.40,325.87,316.77,311.35,309.41,,,,295.90,309.74,304.95,,
2024-02-04 22:14:55.450000,L9,,,261.98,254.68,257.63,260.13,267.43,281.44,285.62,292.17,289.89,285.73,286.86,291.30,287.46,304.23,302.12,321.46,328.37,327.06,327.12,317.82,316.22,316.71,318.40,312.09,308.64,315.95,319.17,315.76,308.67,305.80,288.77,294.88,294.13,294.71,310.23,304.26,291.41,288.48
2024-02-12 22:14:41.937000,L8,,,,262.73,258.09,264.51,273.49,289.22,292.13,292.57,286.43,280.04,287.76,291.74,291.32,303.01,302.49,319.17,325.59,326.89,327.02,318.73,315.89,318.47,319.19,312.97,305.56,314.48,321.37,314.18,309.15,305.44,289.08,293.30,288.94,292.70,309.14,304.97,289.95,287.28
2024-02-19 22:20:51.302000,L8,,,,,,,,,,,,,,,,,,,,322.88,319.45,308.61,309.91,309.28,310.90,302.20,301.36,309.72,327.60,329.69,308.11,307.15,,,,,,298.11,,
2024-03-06 22:20:15.177000,L8,,,262.64,265.61,261.47,269.07,319.20,313.87,316.86,300.33,304.19,296.42,292.19,298.45,292.57,318.49,307.66,329.03,331.83,330.65,327.94,326.67,320.42,324.08,324.01,316.43,313.53,318.36,327.34,321.30,330.58,309.60,315.89,301.18,301.44,298.27,318.04,308.02,307.11,314.08
2024-03-07 22:14:47.781000,L9,,,323.90,302.81,307.70,317.91,326.17,336.98,328.96,310.05,338.08,340.43,347.65,351.98,345.21,348.40,386.28,,,,,,,,,,,286.82,288.24,259.65,285.10,351.45,330.22,326.30,317.12,,,281.88,326.97,322.61
2024-03-22 22:20:30.323000,L8,,,261.35,262.84,262.95,261.61,276.92,290.71,297.77,292.74,293.04,290.78,288.65,292.45,289.30,307.70,302.14,328.02,330.39,330.39,327.67,324.87,319.22,321.05,321.37,316.59,315.42,323.41,327.23,321.18,318.65,308.46,294.14,295.91,291.74,294.77,313.23,306.64,292.58,289.74
2024-04-16 22:14:07.010000,L8,,,272.62,265.58,263.43,265.57,279.52,292.86,311.37,298.85,293.92,294.21,289.57,290.83,290.65,311.78,306.17,327.95,332.82,333.80,395.51,387.74,382.66,378.40,379.42,383.82,374.50,370.46,362.96,381.11,368.67,361.47,313.58,299.27,293.29,289.91,331.51,374.27,294.90,293.90
2024-04-24 22:14:13.960000,L9,,,,255.91,255.97,260.63,266.24,282.37,290.27,293.85,289.10,284.37,284.97,288.42,284.37,308.26,302.98,327.60,329.63,332.37,328.71,326.95,321.05,323.04,321.73,320.20,313.99,319.04,324.36,321.32,314.26,307.16,290.15,293.62,287.18,291.78,317.29,304.72,291.24,289.07
2024-05-01 22:19:59.525000,L9,,,313.98,295.47,298.46,297.57,305.33,308.29,319.70,326.92,326.23,341.77,293.97,293.60,292.81,336.02,310.52,338.67,341.23,390.29,395.14,389.91,380.68,340.25,371.30,368.10,367.66,372.01,368.85,354.53,344.42,358.25,323.99,325.75,328.70,296.21,344.91,362.17,316.98,316.36
2024-05-25 22:19:26.651000,L8,,,,,,,,,,304.34,302.91,298.15,292.45,293.39,291.85,316.48,305.21,324.12,330.89,326.46,323.72,325.50,316.63,322.14,319.99,321.54,324.45,,348.22,319.97,367.16,380.06,,281.07,296.56,286.49,308.99,349.14,296.13,296.11
2024-05-26 22:13:59.921000,L9,,,,248.66,246.08,250.89,260.68,271.40,280.54,,,,,,,,,,,,,,,,308.14,318.13,315.43,321.07,320.74,304.42,303.48,,285.33,286.49,267.73,,,300.17,,
2024-06-02 22:19:45.605000,L9,,,270.15,261.46,256.21,264.16,270.25,286.65,303.86,299.37,293.59,290.53,288.35,293.43,288.86,313.96,308.38,332.59,336.99,337.31,333.99,342.65,331.17,336.68,333.73,327.20,323.53,325.36,327.02,321.88,322.69,305.65,299.74,300.24,287.80,287.41,327.36,317.94,297.35,293.48
2024-06-03 22:13:41.381000,L8,,,,260.07,254.50,262.71,269.49,286.39,300.23,296.45,293.08,289.30,286.99,288.64,287.08,309.87,305.84,329.10,334.81,333.77,328.35,339.07,325.88,337.67,325.50,325.49,321.16,323.12,325.29,319.03,324.06,302.32,298.16,297.08,284.38,288.99,335.21,313.37,292.81,292.66
2024-06-19 22:13:49.014000,L8,,,,238.03,242.57,250.18,258.69,273.97,273.25,288.53,286.46,276.77,280.66,281.78,274.94,303.42,301.53,270.30,,,321.96,328.49,321.40,325.42,317.89,316.81,314.63,314.53,322.45,316.34,317.01,274.84,286.74,287.00,280.34,279.55,312.96,305.27,282.55,284.92
2024-07-05 22:13:57.118000,L8,,,,216.61,251.30,260.58,266.90,282.75,292.19,293.30,290.47,286.62,285.22,287.15,285.41,308.65,304.53,327.70,331.54,332.62,326.97,336.09,323.73,330.75,325.84,324.04,320.91,322.39,325.51,321.01,322.40,287.04,296.02,294.40,284.31,283.84,322.51,308.58,292.70,290.86
2024-07-13 22:14:02.265000,L9,,,,274.05,276.71,298.80,313.15,321.60,313.67,298.80,298.43,291.68,288.53,289.54,292.99,313.46,311.91,323.40,344.06,339.76,334.46,337.93,330.90,344.21,333.16,330.82,323.27,331.81,335.07,327.60,338.59,322.74,309.04,304.81,300.08,301.54,329.86,322.00,300.41,297.19
2024-08-29 22:20:33.674000,L8,,,,,,,,,,,,,,,,,,,,334.08,330.16,332.49,322.43,333.22,326.72,388.90,375.54,374.79,372.21,373.08,361.93,373.35,,,,,,305.56,,
2024-08-30 22:14:23.037000,L9,,,271.24,289.70,289.63,271.59,298.16,306.44,349.04,315.05,334.19,345.04,289.21,291.64,293.02,314.98,302.54,331.14,337.80,337.02,329.75,333.65,325.34,331.33,327.42,324.32,316.84,327.15,328.10,319.80,320.78,311.32,313.25,315.96,301.55,290.24,335.50,307.98,313.44,304.21
2024-09-07 22:14:30.806000,L8,,,,262.06,266.32,267.06,283.89,302.07,302.84,299.88,328.20,296.65,289.86,291.33,290.55,316.51,302.74,332.76,339.07,335.56,330.99,330.31,322.88,331.07,323.39,321.68,313.51,318.65,327.50,319.96,319.40,310.44,304.87,302.87,295.47,293.07,322.23,306.90,304.65,309.89
2024-09-22 22:20:32.853000,L9,,,,259.43,266.37,269.45,280.97,291.42,301.85,298.67,301.59,290.37,290.86,291.19,291.77,308.72,303.88,330.30,332.51,331.37,329.64,329.04,322.03,325.52,321.07,316.82,310.69,316.57,323.95,319.13,313.88,309.96,294.16,300.54,297.18,292.53,314.01,305.73,299.74,297.04
2024-09-23 22:14:30.418000,L8,,,,,239.95,245.29,254.32,268.72,271.37,278.80,276.80,266.79,275.94,266.07,,,,314.10,321.41,320.71,320.67,314.57,310.46,312.10,308.12,306.76,299.53,301.38,311.02,306.43,296.89,302.35,277.94,283.99,276.31,,,291.82,280.12,278.96
2024-10-09 22:14:33.271000,L8,,,267.51,254.21,257.88,263.35,274.87,290.05,292.69,287.90,285.27,285.29,291.93,296.66,292.92,305.87,301.68,333.82,338.99,334.91,331.67,331.11,323.15,328.97,326.53,323.23,316.61,322.08,327.25,321.44,319.30,385.62,291.74,294.62,289.51,293.66,335.90,309.21,289.22,286.78
2024-11-17 22:20:50.529000,L8,,353.97,325.39,303.80,302.92,314.56,321.39,335.51,346.60,349.75,350.37,350.42,356.93,360.69,360.16,360.02,361.31,368.32,377.71,379.90,375.05,370.93,371.54,368.28,332.32,356.07,365.42,356.50,328.83,320.68,320.05,318.45,351.58,351.62,351.33,360.99,364.78,357.34,348.01,339.10
2024-12-04 22:14:48.196000,L9,,,255.31,254.29,256.37,259.87,270.00,280.57,286.55,292.32,288.11,280.86,286.58,284.88,283.72,296.51,298.25,321.44,324.45,324.71,325.23,319.19,315.83,319.65,318.45,312.80,301.34,308.58,316.83,306.21,302.43,306.85,288.86,295.35,294.31,295.48,308.48,297.82,294.82,291.32
2025-01-05 22:14:42.782000,L9,,,,250.89,254.16,258.10,267.75,281.69,285.80,292.07,286.60,283.58,287.26,284.36,286.04,295.58,295.11,322.77,326.58,326.32,328.62,318.43,318.02,319.43,320.75,313.27,303.25,308.13,312.38,299.94,299.21,309.59,288.61,292.84,293.70,295.95,306.93,293.06,294.38,292.80
2025-01-21 22:14:48.959000,L9,,,254.19,251.35,255.88,262.74,268.29,283.19,287.14,293.18,288.88,284.10,287.11,285.36,283.73,297.93,299.44,321.61,326.38,325.39,328.36,318.62,317.17,318.44,321.35,313.12,304.12,313.24,315.71,308.86,305.82,309.22,290.58,294.64,293.94,295.79,306.67,299.33,293.87,290.39
2025-03-01 22:20:27.163000,L9,,,282.17,298.18,296.93,295.87,298.08,324.53,334.49,313.43,314.68,300.81,301.26,344.00,288.81,327.76,336.23,348.51,298.00,327.26,354.45,347.43,318.97,328.80,349.61,346.14,372.14,323.33,337.02,348.49,338.82,333.24,349.69,300.60,301.64,308.59,348.23,376.81,318.61,353.90
2025-03-09 22:20:38.333000,L8,,,262.87,259.51,259.44,262.23,273.47,284.09,289.58,292.94,290.51,287.24,289.69,291.88,291.00,306.02,304.35,327.33,330.79,330.08,328.28,325.34,319.87,321.13,321.41,314.39,313.02,316.76,327.99,321.15,316.80,308.67,292.36,294.95,292.47,296.36,309.77,306.79,290.87,291.32
2025-03-25 22:20:03.799000,L8,,,300.73,303.95,316.65,311.76,321.72,339.10,344.18,355.62,352.83,337.40,361.85,377.50,361.26,365.91,346.48,338.44,354.67,364.42,337.85,353.57,329.14,358.92,346.31,329.13,325.38,346.06,344.17,365.85,368.35,376.25,354.07,353.03,358.35,363.34,366.38,336.87,347.58,326.73
2025-04-03 22:14:16.015000,L8,334.36,324.02,310.40,298.65,280.98,291.64,296.45,322.07,327.04,328.74,334.87,342.14,339.74,328.95,332.06,336.57,319.54,343.78,345.10,350.54,338.40,338.42,327.64,344.59,335.22,329.63,328.12,334.10,332.98,324.73,332.40,325.97,344.54,334.85,328.30,303.45,336.65,336.81,330.87,326.60
2025-04-10 22:19:58.565000,L8,,,,258.88,255.94,261.65,271.79,284.68,291.87,293.46,291.35,285.01,286.62,288.94,284.11,305.13,301.29,328.75,330.84,329.25,326.57,326.03,318.49,320.91,322.21,314.12,310.99,315.30,322.46,318.03,312.32,305.50,292.89,294.60,289.13,293.83,313.80,305.55,294.19,291.63
2025-04-18 22:20:37.112000,L9,,,,,,,,,,,,,,,,,,,,,,,303.37,311.83,306.75,304.78,298.86,301.60,311.40,305.15,,,,,,,,292.26,,
2025-05-04 22:20:05.371000,L9,,,,,,,,,,,,,,,,,,,,,319.90,323.08,311.32,316.88,313.82,311.05,304.80,304.58,313.21,307.04,,,,,,,,294.76,,
2025-05-05 22:14:00.333000,L8,,,275.32,264.02,262.27,265.76,282.60,296.83,305.31,300.55,302.33,293.98,287.94,288.49,287.25,308.89,303.05,334.41,338.51,334.40,329.93,331.53,324.76,330.65,321.87,321.24,314.55,320.46,325.68,318.43,319.95,309.49,311.36,298.87,291.23,292.26,333.06,307.65,300.16,295.96
2025-05-13 22:14:10.289000,L9,,,256.49,259.86,260.01,259.91,274.50,288.28,301.29,297.10,291.94,280.73,281.32,273.61,288.41,300.47,288.23,338.42,338.59,335.13,330.88,332.65,326.15,330.08,321.77,320.13,314.74,317.50,324.56,316.82,316.54,310.43,298.98,297.83,295.88,278.31,333.99,309.86,296.91,293.05
2025-05-20 22:19:54.234000,L9,,,283.08,264.46,270.04,295.65,318.34,327.42,323.88,301.91,300.90,295.94,291.60,290.47,289.78,310.44,306.72,333.35,337.22,337.45,330.62,336.43,325.90,330.36,323.81,323.54,318.73,328.83,328.50,324.54,323.53,302.81,309.55,298.25,293.71,293.81,323.88,314.10,302.76,298.29
2025-06-06 22:14:06.580000,L8,,,,260.49,258.21,259.88,270.20,282.85,298.76,298.04,293.44,291.13,286.46,286.80,278.44,307.62,301.53,331.88,336.19,335.08,330.04,336.01,325.40,335.77,328.98,326.15,321.54,316.44,316.95,318.33,324.67,295.51,303.60,296.72,286.72,285.32,323.59,304.50,296.70,294.84
2025-06-14 22:14:10.978000,L9,,,,,,,,,271.56,292.96,289.83,283.53,284.81,280.94,,302.87,295.60,326.51,331.38,329.10,327.22,330.13,321.42,327.34,321.28,316.34,306.91,,,,,,293.32,287.41,270.95,285.18,321.56,,289.97,289.90
2025-06-22 22:14:19.462000,L8,,,,,,255.42,266.38,278.20,285.06,297.61,292.38,288.26,285.64,284.80,283.37,300.31,298.08,337.12,340.63,339.55,334.39,334.80,331.07,337.62,328.64,328.41,322.25,323.63,325.29,338.06,287.52,341.19,289.77,292.96,287.85,289.21,328.45,308.57,289.75,290.93
2025-06-30 22:14:19.484000,L9,,,,262.77,258.63,263.71,276.76,292.05,316.49,301.37,293.03,292.98,285.59,286.40,276.62,307.47,300.55,329.82,332.93,335.66,330.16,335.58,326.09,332.46,326.29,323.82,318.35,318.44,322.95,285.01,325.53,297.73,312.15,297.09,282.77,286.45,332.07,302.64,297.80,297.20
2025-07-15 22:20:37.213000,L8,,,,,,,,,,,,,,287.03,282.24,312.27,302.55,328.85,336.74,334.95,330.33,339.34,326.53,333.02,325.71,325.49,321.12,322.55,322.75,315.25,319.04,299.56,,,,287.17,334.10,308.16,,
2025-07-16 22:14:24.715000,L9,,,289.04,265.51,271.39,272.22,278.76,294.21,297.08,320.09,313.90,311.44,292.16,292.95,290.47,317.82,306.86,332.10,335.75,340.61,336.16,343.19,332.23,336.32,334.62,329.17,329.37,327.38,324.98,319.54,321.08,315.73,303.30,309.77,317.21,295.26,329.80,313.13,317.63,312.12
2025-08-25 22:14:39.643000,L8,,,258.57,265.83,264.79,266.94,280.60,302.09,314.02,299.69,300.26,293.96,287.28,288.65,285.75,308.07,300.96,328.63,331.99,331.33,326.91,328.68,320.25,327.59,320.01,318.53,311.81,315.73,319.49,316.54,312.67,307.68,298.40,298.47,296.05,289.39,318.59,304.37,301.28,296.96
2025-09-02 22:14:47.227000,L9,,,259.43,266.39,264.50,274.52,280.18,292.02,305.36,301.46,311.41,297.44,289.48,293.14,288.16,314.01,307.07,330.02,338.91,339.11,332.01,332.88,324.08,340.92,327.52,321.34,315.21,321.25,327.07,323.75,321.32,310.43,311.22,303.63,298.96,295.05,330.49,310.14,330.96,297.45
