dates,nzd0490-0000,nzd0490-0001,nzd0490-0002,nzd0490-0003,nzd0490-0004,nzd0490-0005,nzd0490-0006,nzd0490-0007,nzd0490-0008,nzd0490-0014,nzd0490-0015,nzd0490-0016,nzd0490-0017,nzd0490-0018,nzd0490-0019,nzd0490-0020,nzd0490-0021,nzd0490-0024,nzd0490-0025,nzd0490-0026,nzd0490-0027,nzd0490-0028,nzd0490-0029,nzd0490-0030,nzd0490-0031,nzd0490-0032,nzd0490-0033,nzd0490-0035,nzd0490-0036,nzd0490-0037,nzd0490-0038,nzd0490-0039,nzd0490-0009,nzd0490-0010,nzd0490-0011,nzd0490-0022,nzd0490-0023,nzd0490-0034,nzd0490-0012,nzd0490-0013,satname
2024-01-26 22:20:38+00:00,,,265.086,260.23,260.77000000000004,266.77666666666664,278.2666666666667,288.07599999999996,291.65600000000006,292.665,293.712,288.8357142857143,288.5028571428571,287.93285714285713,288.97166666666664,300.636,299.82399999999996,321.9666666666667,327.1616666666667,328.54714285714283,327.68142857142857,321.7142857142857,318.0775,321.4125,320.46875,315.14875,307.57875,312.79875,320.1825,313.185,309.0325,306.9125,293.004,297.39799999999997,296.34,292.24285714285713,307.85333333333335,301.97625,295.69,291.84,L9
2024-02-04 22:14:55+00:00,,,264.5683333333333,259.4371428571429,260.32142857142856,265.82714285714286,276.71857142857147,286.96999999999997,290.65000000000003,292.5942857142857,293.075,288.4475,288.2975,288.35375,288.7557142857143,301.235,300.20666666666665,321.89428571428573,327.3342857142857,328.36125000000004,327.61125,321.2275,317.87111111111113,320.89,320.2388888888889,314.8088888888889,307.69666666666666,313.14888888888885,320.07,313.4711111111111,308.99222222222227,306.7888888888889,292.29833333333335,296.9783333333333,296.0242857142857,292.55125,308.1928571428571,302.23,294.97666666666663,291.28,L9
2024-02-12 22:14:41+00:00,,,261.812,258.75,259.56,264.01714285714286,273.9157142857143,287.2914285714286,290.8614285714286,292.59125,292.12571428571425,285.67375,287.95375,287.4475,289.1328571428572,301.48857142857145,300.53285714285715,321.55375000000004,327.11625,327.1275,327.12624999999997,319.44750000000005,316.91,318.85333333333335,319.6388888888889,313.46,306.18,311.61888888888893,318.80222222222227,312.1722222222222,307.60333333333335,306.11888888888893,291.83857142857147,296.45285714285717,294.81,292.4675,308.31125000000003,301.5544444444444,294.25857142857143,290.7085714285714,L8
2024-02-19 22:20:51+00:00,,,261.812,258.75,259.56,264.01714285714286,273.9157142857143,287.2914285714286,290.8614285714286,292.59125,292.12571428571425,285.67375,287.95375,287.4475,289.1328571428572,301.48857142857145,300.53285714285715,321.55375000000004,327.11625,326.6555555555555,326.2733333333333,318.2433333333334,316.21,317.896,318.765,312.33399999999995,305.698,311.42900000000003,319.682,313.924,307.654,306.22200000000004,291.83857142857147,296.45285714285717,294.81,292.4675,308.31125000000003,301.21,294.25857142857143,290.7085714285714,L8
2024-03-06 22:20:15+00:00,,,261.95,259.6075,259.79875,264.64875,273.9157142857143,290.61375,294.11125000000004,293.4511111111111,293.63374999999996,286.86777777777775,288.4244444444445,288.66999999999996,289.5625,303.61375000000004,301.42375,322.38444444444445,327.64,327.05499999999995,326.44,319.086,316.744,318.497,319.381,312.679,306.57900000000006,312.519,320.769,314.642,310.224,307.29699999999997,294.845,297.04375,295.63874999999996,293.1122222222222,309.39222222222224,302.125,295.865,293.63,L8
2024-04-16 22:14:07+00:00,,,263.4742857142857,260.16375,259.64625,264.695,274.08857142857147,290.6025,296.02,293.66555555555556,293.66555555555556,287.2611111111111,288.0766666666666,288.4411111111111,289.3125,304.34,302.005,322.12,327.29555555555555,327.273,325.99222222222227,318.4211111111111,316.2633333333333,317.80111111111114,319.15777777777777,312.03333333333336,305.99111111111114,312.2988888888889,320.6166666666667,314.3733333333333,310.0444444444444,307.07444444444445,296.59000000000003,296.53249999999997,294.9325,292.6288888888889,311.38222222222225,301.6333333333333,294.5,293.40875,L8
2024-04-24 22:14:13+00:00,,,263.4742857142857,259.69111111111107,259.2377777777778,264.24333333333334,273.1075,289.6877777777778,295.38111111111107,293.684,293.209,286.972,287.76599999999996,288.439,288.7633333333333,304.77555555555557,302.11333333333334,322.668,327.529,327.73636363636365,326.264,319.274,316.742,318.325,319.415,312.85,306.791,312.97300000000007,320.991,315.068,310.466,307.08299999999997,295.8744444444444,296.20888888888885,294.0711111111111,292.544,311.973,301.94199999999995,294.1377777777778,292.9266666666666,L9
2024-05-01 22:19:59+00:00,,,263.4742857142857,259.69111111111107,259.2377777777778,267.57599999999996,276.6877777777778,291.548,297.813,296.7054545454546,296.21090909090907,286.972,288.33,288.90818181818184,289.168,307.9,302.954,324.12272727272733,328.77454545454543,327.73636363636365,326.264,319.274,316.742,320.3181818181818,319.415,312.85,306.791,312.97300000000007,320.991,315.068,310.466,307.08299999999997,298.68600000000004,299.16299999999995,294.0711111111111,292.8772727272727,314.96727272727276,301.94199999999995,296.422,295.27,L9
2024-06-02 22:19:45+00:00,,,264.64,259.92375,258.28125,267.8622222222223,276.34749999999997,291.99888888888887,299.7066666666667,297.877,296.854,287.6877777777778,288.149,289.325,289.4844444444445,310.7944444444444,304.55,323.9244444444445,329.5,328.475,326.9566666666667,321.90222222222224,318.47888888888895,322.217,320.8644444444445,312.71999999999997,308.99555555555554,314.82222222222225,322.05375,316.51125,311.235,306.7877777777778,300.15999999999997,299.7922222222222,292.90375000000006,291.44399999999996,317.622,303.98222222222216,297.24111111111114,295.9822222222222,L9
2024-06-03 22:13:41+00:00,,,264.64,259.94,257.8611111111111,267.34700000000004,275.5855555555556,291.438,299.759,297.74727272727273,296.5109090909091,287.849,288.0436363636364,289.26272727272726,289.244,310.702,304.679,323.9244444444445,329.5,328.9563636363636,327.096,323.619,319.219,323.6218181818182,321.32800000000003,312.71999999999997,308.99555555555554,315.65200000000004,322.05375,316.51125,311.235,306.341,299.96,299.521,291.9566666666667,291.22090909090906,317.622,304.921,296.798,295.65,L8
2024-06-19 22:13:49+00:00,,,266.84749999999997,258.00874999999996,256.23375,266.05888888888893,273.805,290.5622222222222,299.25444444444446,298.01,297.431,287.09777777777776,287.84499999999997,290.48699999999997,288.179,311.50300000000004,305.151,326.56,331.325,330.29777777777775,327.0211111111111,325.4166666666667,319.9844444444445,324.996,321.4166666666667,312.81666666666666,310.8828571428572,317.3288888888889,324.28499999999997,319.83666666666664,313.68666666666667,303.0411111111111,300.67777777777775,299.1466666666667,289.6875,291.543,320.13111111111107,306.8455555555555,296.03333333333336,295.5811111111111,L8
2024-07-05 22:13:57+00:00,,,266.84749999999997,253.40888888888887,255.68555555555557,265.511,273.0377777777778,289.781,298.548,297.58181818181816,296.79818181818183,287.05,287.60636363636365,290.18363636363637,287.92727272727274,311.24363636363637,305.0945454545454,326.7025,331.3488888888889,330.53000000000003,327.016,325.4166666666667,320.35900000000004,325.5190909090909,321.85900000000004,314.42,310.8828571428572,317.835,324.28499999999997,319.83666666666664,313.68666666666667,301.441,300.212,298.672,289.09,290.84272727272725,320.369,307.019,295.7,295.10900000000004,L8
2024-07-13 22:14:02+00:00,,,266.84749999999997,255.473,257.788,268.53727272727275,277.049,292.6736363636364,299.9227272727273,297.68333333333334,296.93416666666667,287.47090909090906,287.68333333333334,290.13,288.3491666666667,311.42833333333334,305.6625,326.3355555555556,332.62,331.3690909090909,327.69272727272727,325.4166666666667,321.3172727272727,325.5190909090909,321.85900000000004,316.46999999999997,310.8828571428572,319.1054545454545,324.28499999999997,319.83666666666664,313.68666666666667,303.3772727272727,301.01454545454544,299.23,290.18899999999996,291.7341666666667,321.2318181818182,308.3809090909091,296.1281818181819,295.29818181818183,L9
2024-08-29 22:20:33+00:00,,,268.46999999999997,254.66500000000002,257.77000000000004,269.9188888888889,278.69624999999996,294.30555555555554,302.3777777777778,299.6,297.2744444444445,288.7375,287.8277777777778,290.20444444444445,287.74222222222227,313.7677777777778,306.61333333333334,329.05833333333334,335.4428571428571,334.29499999999996,329.0675,332.71999999999997,324.6225,331.38875,325.06,322.87249999999995,317.0166666666667,322.0871428571428,325.8499999999999,321.31000000000006,322.42,301.3357142857143,303.7011111111111,300.3722222222222,289.85249999999996,290.8333333333333,325.555,310.6825,297.3388888888889,296.94666666666666,L8
2024-08-30 22:14:23+00:00,,,269.16249999999997,258.5577777777778,261.31,270.08599999999996,280.8588888888889,295.519,302.3777777777778,301.14500000000004,297.2744444444445,288.7375,287.966,290.348,288.27000000000004,313.889,306.206,329.05833333333334,335.4428571428571,334.59777777777776,329.1433333333333,332.8528571428571,324.70222222222225,331.38222222222225,325.355,323.162,316.97249999999997,322.71999999999997,325.8499999999999,321.31000000000006,321.8733333333333,302.58375,304.65600000000006,301.931,291.15222222222224,290.774,325.555,310.38222222222225,298.949,297.673,L9
2024-09-07 22:14:30+00:00,,,271.33666666666664,258.1633333333333,261.8488888888889,269.88500000000005,281.162,294.33900000000006,300.81999999999994,301.1,299.9422222222222,288.76625,287.733,289.63599999999997,288.068,313.691,305.714,329.064,336.04499999999996,335.1433333333333,329.48222222222216,333.3728571428571,324.97555555555556,332.1588888888889,325.27750000000003,324.21200000000005,316.9675,322.75625,325.93,320.64,318.1466666666667,302.68875,303.554,302.1,290.4888888888889,290.254,326.07875,310.25777777777773,298.703,297.254,L8
2024-09-22 22:20:32+00:00,,,271.33666666666664,258.29,262.301,269.8454545454546,281.1445454545455,294.0736363636364,300.923,300.8790909090909,300.107,288.94444444444446,288.0172727272727,289.7772727272727,288.4045454545454,313.23909090909086,305.54727272727274,329.27000000000004,335.53999999999996,334.76599999999996,329.498,332.83125,324.681,331.495,324.81,322.98,315.712,322.06888888888886,325.27,320.13666666666666,317.08,303.49666666666667,302.7,301.9581818181818,291.158,290.4609090909091,324.73777777777775,309.805,298.79727272727274,297.23454545454547,L9
2024-10-09 22:14:33+00:00,,,270.38,257.9190909090909,261.8990909090909,269.3041666666667,280.62166666666667,293.73833333333334,300.17454545454547,299.7975,298.7581818181818,288.579,288.3433333333333,290.3508333333333,288.7808333333333,312.625,305.22499999999997,329.92,335.97125,334.77909090909094,329.69545454545454,332.64,324.5418181818182,331.26545454545453,324.982,323.0157142857143,315.8616666666667,322.07000000000005,325.765,320.4625,317.524,303.49666666666667,301.7866666666667,301.34666666666664,291.0081818181818,290.7275,325.854,309.7509090909091,297.99916666666667,296.36333333333334,L8
2024-11-17 22:20:50+00:00,,,269.63333333333327,257.29111111111115,262.3877777777777,267.5422222222222,279.59666666666664,293.4822222222222,297.57250000000005,297.54999999999995,297.13625,288.40125,287.9566666666667,290.15111111111105,288.61555555555555,310.6044444444444,304.7811111111111,328.805,336.81800000000004,335.15555555555557,329.794,333.35125,324.89099999999996,331.18111111111114,325.34333333333336,323.485,316.236,322.40666666666664,326.2333333333333,320.3025,318.682,304.75111111111113,299.30222222222227,299.72444444444443,291.18,290.09222222222223,323.54714285714283,310.254,296.98555555555555,295.22555555555556,L8
2024-12-04 22:14:48+00:00,,,264.68666666666667,256.0475,263.39375,267.61,280.82875,293.60875000000004,294.71999999999997,296.80625000000003,296.9328571428572,286.89142857142855,287.85625,289.27125,288.165,308.515,303.38250000000005,327.332,334.31,333.75375,328.9811111111111,329.1828571428572,323.07666666666665,328.24125,323.41375,321.9585714285714,311.798,320.22,323.8825,317.48400000000004,315.97333333333336,305.205,298.085,299.44375,292.84375,291.23875,320.84999999999997,307.6722222222222,297.19125,295.27625,L9
2025-01-05 22:14:42+00:00,,,264.68666666666667,263.5185714285714,266.77714285714285,269.7457142857143,284.11285714285714,296.2628571428572,297.23333333333335,297.8128571428571,298.03333333333336,288.07166666666666,289.17571428571426,289.9428571428572,290.14428571428573,307.3757142857143,302.3014285714286,326.346,333.318,332.96624999999995,330.065,327.7457142857143,322.5725,327.02714285714285,323.4757142857143,320.42,310.37333333333333,318.9957142857143,321.582,314.56,313.5785714285715,312.7642857142857,298.6471428571429,300.9985714285714,295.9714285714286,294.6385714285715,319.5683333333333,306.03249999999997,299.5228571428571,297.03285714285715,L9
2025-01-21 22:14:48+00:00,,,262.0625,260.2757142857143,263.8014285714286,264.5942857142857,277.70428571428573,290.7757142857143,292.81166666666667,297.01000000000005,296.44166666666666,286.80833333333334,288.97285714285715,289.3457142857143,288.82142857142856,305.15714285714284,300.52000000000004,325.98799999999994,329.782,331.17,329.3025,326.605,320.85625,325.95375,323.21000000000004,317.89142857142855,309.48,316.3428571428571,320.6033333333333,313.7457142857143,312.60875,310.8328571428571,296.01000000000005,299.54571428571427,295.0942857142857,293.81714285714287,315.7033333333333,303.19874999999996,298.5885714285714,296.06142857142856,L9
2025-03-09 22:20:38+00:00,,,259.97,254.9466666666667,258.34999999999997,262.62333333333333,272.55833333333334,285.16833333333335,290.60166666666663,292.84666666666664,290.16,285.24,288.90500000000003,289.055,288.19666666666666,301.7716666666667,300.45166666666665,326.21166666666664,329.95,328.7966666666667,328.6333333333333,323.62166666666667,319.34499999999997,322.19,321.5933333333333,315.60499999999996,308.1716666666667,314.22666666666663,320.685,313.9157142857143,311.07,310.45666666666665,291.0516666666667,295.49,293.5183333333334,294.96166666666664,313.62666666666667,301.99,293.81666666666666,291.60833333333335,L8
2025-04-03 22:14:16+00:00,334.36,324.02,259.97,254.05,260.785,261.258,275.1383333333333,283.918,294.8,297.8583333333333,287.874,284.21400000000006,288.514,295.34833333333336,287.482,306.4133333333333,303.06166666666667,325.394,332.04833333333335,331.9916666666667,330.0933333333333,325.185,320.28000000000003,325.36833333333334,323.95166666666665,317.74,311.07666666666665,317.1483333333333,322.19,314.7157142857142,313.71571428571434,313.125,290.43,301.2083333333333,298.705,296.7816666666667,317.40000000000003,307.17,299.005,296.535,L8
2025-04-10 22:19:58+00:00,334.36,324.02,257.4566666666667,254.984,260.46166666666664,260.918,274.62500000000006,282.844,294.66333333333336,298.785,289.09000000000003,284.158,287.45199999999994,294.06166666666667,285.72,306.29,302.99666666666667,324.38,330.69,331.04833333333335,329.24333333333334,324.3383333333333,319.50333333333333,324.02500000000003,323.2316666666667,316.22166666666664,310.14,316.0183333333334,321.39166666666665,314.2285714285714,312.7185714285714,312.0357142857143,290.66,301.205,298.6416666666667,296.81,313.71666666666664,306.56,299.8333333333333,297.3433333333333,L8
2025-04-18 22:20:37+00:00,334.36,324.02,257.4566666666667,254.984,260.46166666666664,260.918,274.62500000000006,282.844,294.66333333333336,298.785,289.09000000000003,284.158,287.45199999999994,294.06166666666667,285.72,306.29,302.99666666666667,324.38,330.69,331.04833333333335,329.24333333333334,324.3383333333333,317.1985714285714,322.28285714285715,320.8771428571428,314.58714285714285,308.5285714285714,313.9585714285714,319.9642857142857,313.09375,312.7185714285714,312.0357142857143,290.66,301.205,298.6416666666667,296.81,313.71666666666664,304.51714285714286,299.8333333333333,297.3433333333333,L9
2025-05-04 22:20:05+00:00,334.36,324.02,257.4566666666667,254.984,260.46166666666664,260.918,274.62500000000006,282.844,294.66333333333336,298.785,289.09000000000003,284.158,287.45199999999994,294.06166666666667,285.72,306.29,302.99666666666667,324.38,330.69,331.04833333333335,327.90857142857146,324.1585714285714,316.46375,321.6075,319.995,314.145,308.0625,312.78625,319.12,312.4211111111111,312.7185714285714,312.0357142857143,290.66,301.205,298.6416666666667,296.81,313.71666666666664,303.2975,299.8333333333333,297.3433333333333,L9
2025-05-05 22:14:00+00:00,334.36,324.02,261.9225,256.49,260.71999999999997,261.725,275.76428571428573,285.175,296.1842857142857,299.0371428571429,291.2966666666667,285.795,287.5333333333333,293.2657142857143,285.975,306.6614285714286,303.00428571428574,326.0516666666667,331.8071428571429,331.52714285714285,328.16125,325.08,317.3855555555555,322.6122222222222,320.2033333333333,314.93333333333334,308.78333333333336,313.6388888888889,319.8488888888889,313.02200000000005,313.6225,311.7175,294.11,300.87142857142857,297.5828571428571,296.15999999999997,316.48,303.7811111111111,299.88,297.1457142857143,L8
2025-05-13 22:14:10+00:00,334.36,324.02,260.836,256.9714285714286,260.63125,261.46571428571434,275.60625000000005,285.61857142857144,296.8225,298.795,291.3885714285714,285.0714285714286,286.6457142857143,290.80875,286.3228571428572,305.8875,301.1575,326.0516666666667,332.655,331.97749999999996,328.46333333333337,325.9211111111111,318.262,323.35900000000004,320.36,315.453,309.379,314.025,320.32,313.36727272727273,313.94666666666666,311.57444444444445,294.8057142857143,300.49125,297.37,293.92875000000004,318.66875,304.389,299.50875,296.63375,L9
2025-06-06 22:14:06+00:00,334.36,324.02,262.2175,257.85714285714283,260.86125000000004,261.46714285714285,275.63125,285.9442857142857,298.34875,299.51,292.15000000000003,286.5385714285714,286.62857142857143,291.04875000000004,285.56857142857143,307.27625,301.5675,326.974,333.82714285714286,333.27374999999995,328.9977777777778,327.78999999999996,319.219,324.971,321.413,316.78799999999995,311.399,314.81100000000004,320.332,313.848,315.96375,309.29749999999996,296.9114285714286,300.6625,296.42125000000004,292.65875,320.5575,305.05699999999996,299.74375,297.07374999999996,L8
2025-06-30 22:14:19+00:00,334.36,324.02,262.2175,258.47125,260.61333333333334,261.7475,275.7566666666667,286.7075,300.3644444444444,299.71666666666664,292.26,287.34375,286.49875,290.53222222222223,284.45,307.2977777777778,301.45444444444445,327.4483333333333,333.82714285714286,333.27374999999995,328.9977777777778,327.78999999999996,319.84363636363634,325.65181818181816,321.413,316.78799999999995,311.399,315.14090909090913,320.332,311.22636363636366,315.96375,308.0122222222222,298.81624999999997,300.2655555555555,294.9044444444445,291.9688888888889,320.5575,304.8372727272727,299.52777777777777,297.0877777777778,L9
2025-07-15 22:20:37+00:00,334.36,324.02,262.2175,259.5542857142857,261.41999999999996,262.2685714285714,276.75750000000005,287.4242857142857,302.185,300.6725,293.0685714285714,287.88142857142856,286.39,290.8288888888889,283.975,309.15222222222224,302.2811111111111,328.46166666666664,335.03499999999997,334.26714285714286,329.045,328.96,320.61727272727273,326.274,321.4866666666667,317.1788888888889,312.3044444444444,316.4518181818182,321.2155555555555,312.355,318.35714285714283,306.8977777777778,300.27428571428567,301.19374999999997,295.055,290.9933333333333,323.95375,306.21,300.17125000000004,297.62375000000003,L8
2025-07-16 22:14:24+00:00,334.36,324.02,267.582,260.29875,262.52777777777777,263.5125,276.98,287.4242857142857,301.61777777777775,302.83000000000004,295.67249999999996,290.82625,287.11125,291.041,284.69666666666666,310.01899999999995,302.739,328.46166666666664,335.03499999999997,334.26714285714286,329.045,328.96,320.61727272727273,326.274,321.4866666666667,317.1788888888889,312.3044444444444,316.4518181818182,321.2155555555555,312.355,318.35714285714283,307.78100000000006,300.6525,302.14666666666665,297.51666666666665,291.41999999999996,324.60333333333335,306.78666666666663,302.1111111111111,299.2344444444445,L9
2025-08-25 22:14:39+00:00,334.36,324.02,268.45799999999997,262.10875,263.51777777777784,264.0375,278.34777777777776,290.1242857142857,304.6044444444444,303.55333333333334,297.095,292.05875,287.1325,291.37,284.9211111111111,311.033,302.89099999999996,329.63166666666666,335.97,335.11571428571426,328.86375,330.21750000000003,320.8972727272727,327.18899999999996,321.3377777777778,317.78,313.1588888888889,316.6781818181818,321.6355555555555,313.123,319.33571428571435,307.627,301.63,302.57222222222225,297.75111111111113,290.78,325.92777777777775,307.20666666666665,302.93444444444447,299.96444444444444,L8
2025-09-02 22:14:47+00:00,334.36,324.02,266.9533333333333,262.58444444444444,263.61600000000004,265.20222222222225,278.53100000000006,290.36125,304.68,303.34399999999994,298.68555555555554,292.65666666666664,287.3933333333333,291.53090909090906,285.245,311.3036363636364,303.2709090909091,329.6871428571429,336.39,335.615,329.21333333333337,330.5133333333333,321.16249999999997,328.4372727272727,321.956,318.13599999999997,313.364,317.05916666666667,322.179,314.0890909090909,319.58375,307.8818181818182,302.69555555555553,302.678,297.872,291.16818181818184,326.384,307.4323076923077,302.93444444444447,299.71299999999997,L9
2025-09-10 22:14:44+00:00,334.36,324.02,267.77,263.24222222222227,264.305,265.9822222222222,279.483,291.5675,306.062,304.32800000000003,301.0544444444444,293.4044444444445,287.28222222222223,291.6190909090909,285.01,311.6009090909091,302.9290909090909,329.8914285714286,336.58,335.69875,329.2011111111112,330.69666666666666,321.3666666666667,329.12909090909085,321.995,318.488,312.921,316.7625,321.264,313.5509090909091,318.91625,307.8572727272727,303.62888888888887,303.161,297.90500000000003,290.62454545454545,326.748,307.12538461538463,304.29555555555555,300.3,L8
2025-09-18 22:14:49+00:00,334.36,324.02,267.77,262.97200000000004,264.2063636363636,266.02,279.47272727272724,291.34444444444443,304.8181818181818,303.62272727272733,300.14,293.034,287.447,291.555,285.21636363636367,310.98583333333335,302.69083333333333,329.81875,335.885,335.20444444444445,329.136,330.405,321.42,328.795,321.9827272727273,318.22272727272724,312.52181818181816,316.5392307692308,321.0,313.6225,317.74666666666667,308.0075,303.066,302.8454545454546,297.6554545454546,290.94416666666666,325.4709090909091,306.8614285714285,303.723,299.6972727272727,L9
2025-11-04 22:20:41+00:00,,,265.8825,263.3525,263.385,266.59875,277.91999999999996,291.5128571428571,303.5975,302.13750000000005,300.965,293.91875,287.48875,288.03111111111116,285.11333333333334,309.02666666666664,300.9344444444444,329.2316666666667,334.526,335.7128571428571,328.4214285714285,325.4414285714286,324.54555555555555,331.36625000000004,324.37857142857143,319.5357142857143,311.7885714285714,316.83000000000004,320.36285714285714,312.45250000000004,316.33,306.38800000000003,303.30125,300.3725,295.69375,289.0877777777778,324.58375,305.90600000000006,301.71571428571434,297.81,L8
2025-11-13 22:14:52+00:00,,,269.0133333333333,263.3775,263.3275,266.98625,278.19875,291.2471428571429,302.2125,301.91999999999996,300.975,294.57375,288.88874999999996,290.0188888888889,285.34444444444443,307.4622222222222,302.12888888888887,328.0828571428571,332.904,334.94571428571425,328.1714285714285,323.67999999999995,323.90111111111105,330.40625,324.4171428571429,318.80428571428575,310.31857142857143,315.9555555555555,318.98,311.1625,314.50857142857143,306.406,302.55625000000003,300.21500000000003,295.615,291.5022222222222,321.31,304.797,301.5157142857143,297.78625,L8
