dates,satname,nzd0575-0000,nzd0575-0001,nzd0575-0002,nzd0575-0003,nzd0575-0004,nzd0575-0005,nzd0575-0006,nzd0575-0007,nzd0575-0008,nzd0575-0009,nzd0575-0010,nzd0575-0011,nzd0575-0012,nzd0575-0013,nzd0575-0014,nzd0575-0015,nzd0575-0016,nzd0575-0017,nzd0575-0018,nzd0575-0019,nzd0575-0020,nzd0575-0021,nzd0575-0022,nzd0575-0023,nzd0575-0024,nzd0575-0025,nzd0575-0026,nzd0575-0027,nzd0575-0028,nzd0575-0029,nzd0575-0030,nzd0575-0031,nzd0575-0032,nzd0575-0033,nzd0575-0034,nzd0575-0035,nzd0575-0039,nzd0575-0040,nzd0575-0043,nzd0575-0044,nzd0575-0045,nzd0575-0059,nzd0575-0060,nzd0575-0061,nzd0575-0062,nzd0575-0063,nzd0575-0064,nzd0575-0066,nzd0575-0067,nzd0575-0068,nzd0575-0069,nzd0575-0036,nzd0575-0037,nzd0575-0041,nzd0575-0042,nzd0575-0048,nzd0575-0049,nzd0575-0050,nzd0575-0038,nzd0575-0046,nzd0575-0047,nzd0575-0051,nzd0575-0052,nzd0575-0053,nzd0575-0054,nzd0575-0055,nzd0575-0056,nzd0575-0057,nzd0575-0058,nzd0575-0065
2015-02-28 22:07:00.305000,L8,253.31,240.11,242.36,238.25,239.89,244.19,239.85,242.20,235.48,236.87,237.95,232.15,231.72,226.34,229.22,229.28,228.49,229.25,226.62,223.19,227.25,218.32,215.51,221.55,215.49,219.71,216.65,214.97,215.63,210.83,216.53,220.03,221.48,228.72,227.94,223.10,227.46,227.20,222.84,226.20,224.33,228.07,231.89,231.30,231.43,230.46,230.20,230.80,229.86,231.86,233.09,223.91,224.41,228.42,228.46,231.55,228.23,232.03,222.39,223.44,231.42,230.16,233.40,232.25,230.64,232.49,230.85,230.38,229.50,236.27
2015-03-07 22:12:42.077000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.19,42.09,176.71,204.48,204.15,207.79,202.21,209.84,210.83,201.04,204.03,209.11,211.35,137.57,160.97,165.66,158.22,30.44,57.70,208.83,203.93,217.16,204.97,212.74,102.54,209.14,213.27,218.40,218.04,219.81,218.78,218.01,218.43,216.11,212.32,209.63
2015-03-23 22:12:32.997000,L8,211.64,200.24,198.57,150.49,154.13,140.94,128.31,110.00,79.54,190.40,192.37,187.26,186.41,195.02,194.20,198.19,197.41,192.92,192.91,191.36,195.93,179.99,148.84,188.34,183.27,172.00,181.72,175.26,173.88,178.68,185.30,181.61,188.34,190.21,201.37,56.22,,,179.14,189.99,176.90,178.51,177.76,166.78,164.82,175.55,185.15,,,,,20.34,,,,175.36,179.90,165.85,,134.50,,155.49,182.01,199.05,199.70,195.45,190.57,194.04,187.54,164.01
2015-03-23 22:12:56.955000,L8,211.20,200.12,198.70,150.25,153.98,140.76,128.22,109.91,79.73,16.66,192.15,187.15,186.21,194.75,194.33,198.00,197.42,192.72,192.49,191.40,195.94,179.96,148.48,188.10,183.16,171.78,181.56,174.88,173.55,178.51,185.08,181.38,188.01,190.26,180.62,56.12,,,178.84,189.97,176.54,178.56,177.45,167.39,164.30,175.62,184.91,,,,,20.48,,,,174.76,179.91,165.92,,134.59,,155.46,181.98,198.84,199.82,195.40,190.57,193.90,187.23,164.12
2015-04-01 22:06:37.659000,L8,212.24,203.43,176.08,208.16,206.76,208.53,203.90,197.41,195.71,189.60,189.93,184.39,181.83,195.86,200.72,198.03,201.48,189.50,190.34,196.62,192.31,185.07,146.37,185.62,184.98,172.92,183.94,175.11,170.56,181.81,193.66,182.78,188.10,202.97,194.89,59.54,,,188.88,191.43,181.93,184.26,180.50,169.07,176.12,177.33,187.63,,,,,20.33,,,,181.06,183.82,123.69,,134.57,,160.93,187.74,198.99,206.10,192.75,196.79,197.40,187.46,164.53
2015-04-24 22:12:20.265000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.00,200.95,212.89,215.77,181.53,201.80,207.74,209.41,123.46,99.06,212.75,214.62,201.13,209.51,213.83,214.81,148.99,170.69,171.21,165.90,196.28,191.10,50.60,147.44,124.77,216.10,221.47,,57.37,136.57,220.60,218.68,216.88,224.11,222.58,222.07,220.35,214.05,215.18
2015-05-26 22:12:05.002000,L8,219.87,215.43,216.74,171.96,167.70,154.51,143.26,129.35,110.80,78.93,48.36,56.84,50.45,76.21,200.54,210.20,211.82,206.58,204.98,202.11,202.22,192.64,162.40,197.67,196.94,185.17,196.57,185.84,180.27,194.42,197.63,187.29,197.42,207.29,210.32,82.35,,,146.98,198.40,195.02,196.19,190.61,182.66,186.24,192.68,197.39,,,,208.07,29.21,,,112.95,196.56,192.38,149.94,,,,,205.48,76.68,212.84,211.52,208.42,208.45,198.43,188.46
2015-05-26 22:12:28.969000,L8,222.95,220.55,220.00,165.98,163.99,150.89,138.78,125.01,103.80,73.31,39.17,50.38,44.38,69.49,203.35,211.97,213.26,208.67,206.71,204.12,204.51,195.67,174.52,199.78,199.65,190.71,92.71,99.17,78.69,82.53,199.86,189.58,200.65,210.25,213.18,92.58,189.41,201.23,92.55,201.39,197.73,199.04,193.97,187.57,190.89,195.93,201.72,,,,210.99,187.44,97.98,102.16,116.93,199.25,195.16,188.77,185.19,,,190.13,212.51,214.82,214.81,213.68,212.04,210.56,200.74,193.55
2015-06-20 22:06:32.847000,L8,214.18,190.43,47.57,214.14,216.58,215.69,150.32,209.39,210.75,195.49,201.23,196.04,201.75,204.59,202.76,214.15,212.65,206.76,203.24,201.07,202.74,189.39,145.39,197.75,120.23,126.80,129.06,122.50,109.49,105.41,89.80,72.04,115.15,139.69,212.01,78.10,,,,,,187.77,188.27,180.23,183.97,191.90,195.67,,,,,30.24,,,,,,,,,,,204.53,205.98,211.55,205.92,202.79,203.31,196.27,181.55
2015-06-27 22:12:22.174000,L8,219.65,217.51,220.08,167.10,164.52,153.51,140.69,128.11,124.20,77.03,51.05,53.61,48.85,76.73,206.57,213.71,215.48,209.70,208.52,206.33,207.58,200.49,174.38,202.56,117.76,109.47,54.32,109.15,96.73,85.92,201.92,192.36,200.79,211.82,213.06,82.14,184.58,202.25,81.50,203.99,194.23,195.88,197.17,185.54,188.74,196.30,201.92,,,,211.31,188.96,165.89,,112.85,201.14,194.99,189.97,181.00,183.60,,190.28,211.37,71.53,216.57,212.43,211.14,210.63,199.80,191.90
2015-07-22 22:06:49.445000,L8,208.68,198.75,63.58,211.60,211.54,213.57,207.32,202.55,199.94,192.10,193.97,189.35,198.47,203.53,201.74,204.98,210.80,199.80,204.50,199.78,200.26,193.30,142.41,193.07,119.06,129.10,121.09,117.38,106.10,101.82,82.83,68.96,35.70,34.10,208.39,56.36,,,,,,183.32,183.01,175.52,176.45,186.82,,,,,,28.38,,,,,,,,,,,,207.24,189.39,201.37,193.25,202.93,193.54,
2015-07-29 22:13:01.696000,L8,176.98,190.09,46.80,205.51,206.33,162.63,206.64,198.34,202.19,189.77,192.82,186.87,192.76,197.12,197.63,200.90,203.84,201.14,197.29,197.30,197.54,183.31,138.22,191.04,188.00,182.46,184.34,179.91,175.13,183.89,188.70,181.35,190.28,174.09,202.57,66.42,,,,,,33.79,,,,,,,,,,23.93,,,,,,,,,,,,,97.21,124.88,182.34,195.70,190.85,
2015-08-23 22:07:00.453000,L8,163.75,186.17,50.30,209.79,202.00,200.49,,,,,,,,,,,,,,,,,,,,,,159.22,170.06,193.85,198.38,189.54,198.41,212.67,212.35,170.36,204.27,213.92,213.12,214.04,209.65,214.73,212.41,185.37,193.81,212.38,215.22,201.92,209.37,213.83,223.33,196.89,199.63,216.11,220.71,221.73,217.41,218.94,192.94,211.66,217.44,220.91,222.89,222.17,224.48,223.44,220.78,221.00,216.50,
2015-09-08 22:07:06.448000,L8,249.21,239.32,244.40,238.57,245.30,245.32,243.74,247.50,237.44,237.57,238.61,232.53,234.25,230.92,232.99,235.44,235.30,234.04,233.15,227.71,233.00,224.33,218.93,228.15,220.01,224.14,218.69,219.57,215.53,216.21,227.58,223.22,223.45,232.19,233.27,227.04,230.14,235.44,229.70,230.05,230.90,229.38,231.34,232.52,230.75,231.70,233.78,231.23,228.56,231.51,235.30,226.30,228.86,232.37,238.07,236.42,233.58,234.74,229.53,227.66,235.52,233.40,235.30,234.95,232.44,236.29,233.02,232.56,231.66,236.34
2015-09-24 22:07:13.635000,L8,242.20,239.50,239.47,238.68,243.08,240.32,241.14,238.92,241.89,236.79,234.38,235.83,227.77,230.83,230.86,228.88,230.77,235.24,227.37,227.37,226.15,221.09,223.20,218.75,215.26,217.33,211.28,213.43,208.85,207.77,217.17,216.43,219.82,229.52,226.07,225.07,229.23,229.91,227.71,229.68,227.82,230.06,234.11,233.38,234.93,231.94,233.57,229.34,228.11,230.01,234.79,227.53,225.86,232.02,233.50,232.34,232.52,232.31,228.09,227.24,232.86,230.61,234.76,232.22,234.09,234.35,231.94,232.83,230.73,235.08
2015-10-10 22:07:14.813000,L8,302.28,294.51,294.02,298.23,300.76,300.51,296.59,294.01,292.50,287.57,285.69,281.10,276.90,277.52,276.17,275.87,275.70,273.73,275.72,272.24,270.10,267.81,264.58,267.06,263.65,262.85,260.23,257.23,257.48,254.21,253.70,261.96,265.10,268.66,271.46,269.53,272.39,272.85,271.03,268.80,270.49,272.38,273.08,273.72,271.08,273.64,271.74,266.86,261.31,265.24,270.58,271.34,271.19,271.04,271.35,270.10,269.35,271.26,270.66,268.64,268.51,271.20,271.32,275.07,275.21,274.83,274.55,272.73,273.82,271.57
2015-11-27 22:07:23.156000,L8,274.47,285.95,284.67,269.64,278.27,279.22,276.68,271.15,267.28,270.98,268.55,259.69,258.14,253.44,254.32,264.00,259.20,261.14,259.65,255.98,252.31,252.44,250.05,249.47,246.79,242.49,240.40,237.17,235.41,234.71,235.50,238.89,246.63,247.79,249.08,246.58,253.23,256.15,250.62,250.39,250.20,258.46,260.66,262.54,257.63,259.92,258.37,258.86,250.22,,,247.65,254.46,253.63,253.31,257.93,258.20,258.71,252.60,246.68,255.64,255.60,256.64,255.19,253.91,255.16,256.47,256.94,263.55,261.21
2015-12-13 22:07:21.432000,L8,231.98,231.49,228.05,219.83,213.00,219.64,211.97,215.55,219.91,221.68,216.49,210.56,202.24,190.02,201.23,192.16,209.42,203.50,205.23,200.44,203.62,204.33,196.12,190.24,172.76,97.22,174.42,179.78,182.49,75.64,41.38,,42.93,179.94,203.77,212.98,205.61,214.97,210.86,212.63,209.31,217.81,214.93,212.68,209.46,212.66,219.07,215.20,216.69,216.71,223.66,205.56,206.36,213.67,211.38,216.77,212.03,217.69,193.21,212.42,214.40,216.22,220.71,222.34,223.59,219.42,224.96,220.46,218.24,217.14
2016-01-05 22:13:05.152000,L8,238.46,234.51,231.71,230.83,232.84,233.00,233.85,230.09,233.91,231.37,229.48,227.08,221.56,220.96,224.49,223.05,222.96,221.12,218.88,217.39,215.38,214.79,214.38,210.18,209.00,210.87,207.65,206.43,207.81,203.05,204.45,213.74,215.47,218.74,219.94,223.08,221.61,224.96,221.49,219.34,220.86,225.73,224.83,227.37,227.77,223.13,225.66,225.56,224.61,227.39,228.57,220.28,220.17,224.12,224.25,230.05,226.56,228.07,219.98,221.54,225.87,228.21,230.02,230.58,228.08,228.88,230.21,228.92,227.16,229.20
2016-01-05 22:13:29.107000,L8,239.10,234.92,232.56,231.43,233.20,233.68,234.21,230.84,234.18,231.96,230.01,227.23,221.98,221.43,224.74,223.64,223.17,221.22,219.35,217.79,216.04,215.21,214.69,210.52,209.18,211.25,208.26,206.79,207.88,203.29,204.77,213.93,215.76,219.10,220.25,223.60,221.88,225.23,221.68,219.44,221.19,225.93,225.11,228.18,228.06,223.52,225.94,225.93,225.01,227.67,229.01,220.43,220.73,224.28,224.72,230.78,227.04,228.51,220.28,222.13,226.01,228.96,230.60,230.87,228.58,229.24,230.50,229.18,227.51,229.48
2016-01-21 22:13:05.936000,L8,305.77,295.07,291.97,300.17,299.91,299.57,300.86,293.17,292.13,290.60,287.15,283.77,279.76,286.58,278.38,280.06,281.25,280.79,275.74,276.11,271.69,264.65,264.11,269.11,260.38,257.17,260.48,254.00,259.57,257.33,266.17,268.11,265.77,272.93,278.80,271.21,271.43,274.18,271.11,268.20,271.13,275.62,274.56,272.32,274.69,273.76,273.54,274.46,274.95,270.46,274.15,269.15,272.39,273.19,271.85,270.67,272.80,274.46,272.99,270.29,269.04,272.90,274.69,274.39,277.44,274.65,277.44,274.46,274.17,274.65
2016-02-06 22:13:01.784000,L8,293.09,282.72,279.72,285.92,285.17,290.66,288.25,280.81,285.97,281.84,275.86,275.95,270.45,273.23,276.74,270.32,268.83,267.16,264.39,260.53,256.90,256.56,252.96,250.13,253.86,250.08,250.35,246.71,247.62,241.72,244.93,251.34,254.45,259.19,259.67,261.27,260.62,258.63,257.85,261.11,261.65,265.90,265.09,269.68,265.80,268.21,270.08,260.88,262.81,264.32,270.92,257.85,261.34,261.36,260.16,264.89,263.25,263.52,261.06,261.48,262.90,265.38,263.89,261.71,270.35,272.36,271.26,270.58,267.85,268.32
2016-02-06 22:13:25.747000,L8,292.92,282.48,279.50,285.43,285.07,290.39,288.00,280.43,285.57,281.78,275.61,275.69,270.60,272.70,276.40,270.27,268.39,267.12,263.98,260.39,256.84,256.23,252.41,249.74,253.32,249.51,249.61,246.86,247.37,240.98,244.95,250.86,254.35,258.72,259.46,260.72,260.32,258.46,257.27,261.24,261.10,265.58,265.10,269.12,265.87,267.91,269.85,260.89,262.25,264.35,270.62,257.38,261.09,260.94,260.29,264.68,263.27,263.29,260.67,260.87,262.74,265.36,263.42,261.66,270.03,271.72,271.27,270.30,267.88,267.90
2016-03-02 22:07:07.398000,L8,264.36,248.35,254.32,238.02,241.03,238.60,242.58,246.36,242.92,239.81,237.14,236.05,231.60,227.93,232.11,232.95,229.44,232.06,227.42,226.67,226.17,220.34,220.75,218.62,216.50,219.30,212.62,214.28,214.74,204.72,211.57,219.96,220.56,224.88,226.41,227.43,228.00,227.97,221.83,227.03,225.42,226.03,229.66,228.07,227.54,227.77,228.32,228.98,229.54,231.54,233.97,227.43,226.22,229.56,231.98,232.92,232.17,232.82,224.95,226.65,232.15,230.26,235.08,232.49,233.48,234.51,231.39,232.36,228.79,232.39
2016-03-18 22:07:01.867000,L8,251.27,246.54,242.32,241.12,243.15,244.23,242.25,238.55,241.25,240.02,237.56,236.89,228.25,233.98,235.18,230.10,232.04,229.91,226.39,228.20,224.13,223.30,222.30,222.67,222.87,217.85,219.17,217.78,214.39,211.12,214.25,220.92,222.86,227.53,228.24,229.76,212.87,229.39,229.37,241.05,236.40,229.50,232.21,231.82,229.68,230.01,232.34,232.53,230.93,231.16,232.91,229.74,226.70,228.60,228.58,236.84,235.08,235.52,217.91,226.81,228.65,238.21,245.30,234.77,240.21,235.50,238.21,233.59,234.36,234.45
2016-04-10 22:12:37.539000,L8,307.99,299.91,310.18,309.24,308.77,306.18,300.25,297.77,293.97,292.30,288.46,283.35,277.52,277.81,276.79,275.05,275.96,273.53,272.30,271.50,270.72,268.04,265.78,264.75,262.96,260.07,258.37,257.23,256.01,253.96,257.69,261.71,265.67,271.43,270.68,271.28,275.90,276.19,275.44,273.75,272.48,280.15,281.50,279.85,279.70,276.53,274.44,270.72,267.33,269.46,279.07,272.68,274.09,275.46,275.85,274.09,274.45,278.40,273.67,272.72,274.01,279.62,280.13,279.82,279.67,278.78,279.04,278.24,275.78,274.17
2016-04-10 22:13:01.493000,L8,309.95,302.72,313.82,311.80,311.63,308.51,303.00,300.56,295.78,295.42,291.00,285.47,279.59,279.61,278.40,276.51,277.92,275.60,274.61,273.80,273.06,270.33,267.71,266.75,265.30,261.87,260.44,259.07,257.82,255.81,259.38,263.55,267.45,273.60,272.52,273.25,277.72,278.21,276.97,275.68,274.07,283.36,283.82,283.18,281.23,278.73,275.89,272.77,270.59,271.75,280.99,274.99,276.03,277.32,277.96,275.44,277.26,280.32,275.90,274.23,275.98,282.55,281.95,281.54,281.19,280.47,280.63,279.95,277.16,276.11
2016-04-19 22:06:46.856000,L8,302.41,291.88,292.17,294.84,296.45,297.74,294.84,296.68,295.06,292.90,289.04,287.80,282.64,286.72,279.10,283.32,283.35,281.53,280.12,274.30,274.94,268.59,268.30,268.05,263.73,264.19,259.13,257.77,257.35,253.67,258.51,257.39,262.51,270.95,268.24,269.11,271.29,269.89,269.88,273.74,271.09,272.00,277.91,271.15,280.01,275.71,271.71,260.20,270.80,266.32,277.18,269.66,269.72,273.62,271.90,269.88,273.17,274.37,271.77,273.16,271.42,278.54,279.11,279.51,279.29,277.88,275.75,278.13,273.37,273.36
2016-04-26 22:12:33.098000,L8,264.31,254.69,254.19,250.27,255.56,256.28,249.97,248.01,250.00,247.37,244.41,241.51,237.40,235.04,236.78,238.19,237.18,235.99,235.10,232.17,231.52,230.59,224.83,228.21,222.80,221.55,220.42,219.45,218.49,213.45,217.67,223.56,223.74,230.10,230.67,231.54,234.63,234.76,233.01,231.24,232.80,238.18,236.45,238.30,236.50,235.16,239.45,236.06,234.66,236.71,240.25,231.10,232.23,236.79,238.12,239.20,237.10,238.08,233.06,235.57,236.66,240.53,240.75,239.27,239.40,238.76,239.65,237.74,238.27,240.01
2016-04-26 22:12:57.053000,L8,262.29,252.75,252.62,248.36,254.20,252.37,248.22,246.45,248.91,245.99,242.70,239.30,235.60,234.09,234.47,236.93,235.79,234.49,233.94,231.15,230.22,228.86,223.28,227.05,221.35,220.44,219.31,218.53,217.29,212.63,216.50,222.89,222.75,229.30,230.07,230.53,233.44,233.64,231.84,230.24,232.01,237.06,235.40,237.30,235.40,234.21,238.22,235.09,233.67,235.90,239.44,230.52,231.18,235.85,237.19,238.29,236.45,237.23,232.06,234.33,235.62,239.38,239.83,238.44,238.68,237.95,238.68,236.92,237.11,238.97
2016-05-05 22:06:50.290000,L8,229.84,220.03,226.89,150.87,151.44,150.03,130.20,175.69,54.80,,,,,,,110.18,165.10,167.48,210.39,204.12,199.10,159.36,,200.95,151.28,92.73,94.89,108.67,89.85,45.06,,,,200.06,214.22,29.13,203.03,214.25,209.23,209.06,204.78,210.39,204.57,69.18,,,,163.39,172.69,209.72,221.42,213.29,210.32,214.39,212.81,220.81,209.65,214.53,193.94,211.81,215.07,218.12,221.29,220.03,224.05,220.12,222.64,218.64,212.00,
2016-05-12 22:12:32.560000,L8,220.23,217.41,173.47,135.55,128.50,114.86,99.21,78.50,49.79,26.87,,,,29.74,162.91,155.25,128.43,81.92,134.03,174.46,171.64,177.94,158.21,165.33,83.46,63.35,73.78,64.05,53.37,18.76,,,,,,,163.19,199.27,180.68,147.77,189.67,,,,,,,,,,,196.47,175.73,200.64,,,,,,,,161.06,201.83,211.82,210.88,211.23,207.03,206.05,199.46,
2016-05-12 22:12:56.523000,L8,220.38,217.92,173.81,135.70,128.46,114.88,99.26,78.72,50.03,27.06,,,,29.59,162.91,155.23,128.43,83.53,133.90,174.69,171.49,178.48,158.16,165.52,83.84,63.50,74.02,64.24,53.48,18.76,,,,,,,163.20,199.47,180.80,194.85,190.04,,,,,,,,,,,196.69,181.41,200.78,,,,,,,,161.06,202.18,133.34,211.03,211.48,207.30,206.16,199.75,
2016-06-06 22:06:54.973000,L8,218.44,207.19,158.90,130.32,121.42,107.95,93.65,71.20,,,,,,,,,,,102.55,161.99,165.10,165.83,148.62,156.46,74.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.76,206.82,211.86,208.70,205.72,204.92,82.47,
2016-06-13 22:12:42.546000,L8,271.64,268.30,266.44,256.37,263.89,258.65,254.92,256.61,255.11,253.15,255.92,248.83,240.01,241.80,246.64,243.84,247.49,241.52,242.54,245.14,241.14,239.32,232.64,237.92,230.12,225.93,224.44,222.79,219.92,214.27,219.19,227.13,226.39,234.66,233.93,238.58,240.31,245.88,243.64,241.88,243.25,243.92,245.73,245.36,244.42,244.14,247.76,245.12,241.08,243.32,249.48,240.44,243.77,244.11,248.35,251.47,248.05,252.65,239.52,245.24,245.47,250.75,253.62,250.81,251.72,250.06,247.83,248.60,245.56,246.92
2016-06-13 22:13:06.505000,L8,245.07,243.26,239.43,229.69,207.82,229.32,140.21,230.51,233.68,232.37,215.00,224.96,223.98,222.62,225.80,225.68,226.37,223.07,221.31,225.40,222.18,221.71,214.56,219.09,212.44,109.93,114.36,116.56,104.08,63.23,4.64,,213.69,221.51,224.65,222.89,223.55,229.32,228.13,226.91,225.93,156.03,161.05,173.52,171.34,171.24,167.71,147.64,223.88,226.11,56.20,226.07,226.76,229.45,231.74,234.94,233.07,235.30,219.31,230.30,232.28,234.39,236.75,237.10,236.45,236.41,234.19,232.82,229.03,174.98
2016-07-08 22:07:08.628000,L8,244.27,244.73,238.71,229.93,157.29,154.79,137.68,115.64,80.53,62.92,33.43,28.20,22.77,224.60,222.51,225.72,228.55,218.87,219.25,226.67,221.11,223.32,214.42,219.22,217.28,108.27,122.70,117.76,102.15,62.99,8.27,,214.20,221.57,225.19,33.07,223.11,227.81,225.84,225.76,225.29,226.10,222.82,222.03,219.20,223.17,227.63,223.76,223.61,223.37,125.99,225.23,224.80,230.08,229.11,233.29,231.83,231.76,221.14,228.92,230.32,234.34,235.23,232.57,237.78,234.16,234.33,231.24,228.42,223.78
2016-07-15 22:12:58.211000,L8,269.26,265.97,263.07,254.63,256.83,258.36,256.53,254.34,254.19,254.06,249.54,247.88,240.64,237.91,244.61,242.66,245.91,241.48,240.92,243.31,239.88,239.41,232.49,235.32,231.38,225.50,223.11,221.53,218.33,211.09,218.81,226.60,226.35,233.10,238.16,236.66,239.38,242.88,242.23,242.54,242.21,240.99,240.59,242.39,239.35,241.28,244.56,241.67,237.54,237.99,245.55,238.60,241.84,245.26,247.08,248.50,245.57,251.24,239.24,244.92,244.05,250.32,252.05,250.31,249.67,249.52,246.49,244.42,244.53,244.37
2016-07-15 22:13:22.170000,L8,269.77,266.54,263.39,254.84,257.42,258.65,257.24,255.01,255.07,254.58,250.32,248.50,240.84,238.55,245.60,243.17,246.43,242.03,241.66,243.87,240.27,239.86,233.09,235.88,231.79,226.03,223.62,221.99,218.79,212.20,219.24,227.05,226.98,233.40,238.59,237.63,240.23,243.26,242.96,243.35,242.89,241.42,240.98,243.15,239.90,241.68,245.38,242.11,238.06,238.72,246.31,239.37,242.34,246.26,247.53,249.50,246.25,251.83,239.89,245.43,244.39,250.89,252.52,250.95,250.09,249.94,246.84,244.74,245.11,244.95
2016-07-24 22:07:13.819000,L8,221.56,221.04,191.42,133.77,129.86,116.79,100.99,81.33,48.94,25.12,,,,28.89,163.92,162.28,83.12,12.59,123.96,178.53,178.10,173.64,163.85,175.55,85.26,64.62,74.25,65.85,58.50,19.14,,,,,,,187.94,102.82,192.57,201.64,195.43,,,,,,,,,,,138.04,192.60,201.86,,208.01,196.47,194.42,173.19,90.43,,198.70,211.64,214.28,217.27,211.97,212.23,210.04,203.58,
2016-07-31 22:13:01.890000,L8,244.03,241.72,238.09,208.79,161.75,154.72,138.16,114.27,79.42,66.56,31.16,28.17,24.16,214.62,220.85,220.57,222.04,216.04,214.93,221.04,218.04,219.05,210.34,217.25,210.57,108.77,108.73,113.55,102.05,61.70,3.14,,,219.10,223.18,220.16,220.43,225.73,219.15,222.79,220.75,219.47,216.51,209.99,209.77,219.36,220.04,216.54,218.05,220.51,230.13,223.94,224.13,225.27,227.77,231.27,227.89,229.84,216.59,226.83,226.66,229.21,232.47,231.79,233.39,232.00,231.96,229.46,225.50,216.98
2016-08-09 22:07:15.795000,L8,258.25,255.59,250.20,248.95,259.84,254.27,255.87,248.43,249.53,243.23,239.14,243.90,232.58,234.88,233.99,235.47,241.01,234.34,230.59,240.15,229.63,234.55,227.01,231.34,227.16,215.28,217.74,215.41,210.94,212.23,206.90,222.58,222.90,231.12,231.97,232.46,233.65,236.78,237.42,234.10,232.94,239.80,237.83,238.26,237.21,234.86,237.42,236.00,232.50,233.51,242.12,234.01,232.12,237.16,237.20,240.92,239.52,237.97,233.52,239.64,241.74,246.12,244.70,240.52,244.69,239.64,241.56,240.30,238.39,237.92
2016-08-16 22:13:05.571000,L8,240.95,237.07,236.27,211.77,156.51,151.82,137.79,111.37,76.55,61.19,28.44,27.20,21.02,216.13,219.69,221.14,220.69,216.18,214.31,217.60,215.29,215.81,208.06,214.04,206.87,105.62,115.63,112.52,99.47,58.72,,,211.19,219.37,220.30,218.85,217.82,224.05,218.11,218.55,217.32,154.18,179.30,184.74,175.89,172.97,169.23,218.13,218.30,221.91,228.55,221.36,221.44,221.98,225.54,229.36,223.86,227.58,217.40,221.33,223.83,227.47,229.61,229.29,228.52,229.87,229.31,226.97,224.91,181.48
2016-08-16 22:13:29.538000,L8,240.77,237.10,236.25,208.16,156.40,151.69,137.36,111.33,76.46,61.12,28.40,27.00,20.94,215.50,219.56,220.98,220.76,216.07,214.04,217.50,215.22,215.69,207.99,213.99,206.80,105.50,115.56,112.48,99.32,58.50,,,210.79,140.83,220.28,218.80,217.71,224.05,218.11,218.52,217.23,219.27,218.39,219.22,215.40,218.59,221.77,218.16,218.32,221.87,228.33,221.19,221.38,221.90,225.22,229.21,223.87,227.54,217.35,221.21,223.73,227.20,229.47,229.21,228.34,229.87,229.21,226.88,224.84,220.33
2016-09-10 22:07:27.365000,L8,256.21,242.36,247.91,238.59,246.63,248.34,242.80,250.44,241.32,238.76,237.63,232.98,232.29,228.30,231.44,232.38,231.44,231.28,227.46,227.63,231.54,222.92,221.67,228.12,219.03,216.90,212.62,209.74,210.37,203.53,206.84,217.87,219.82,228.31,231.75,228.13,232.10,234.12,229.82,229.56,228.44,230.71,230.47,230.59,225.06,228.11,229.38,230.10,228.88,233.34,238.61,229.05,231.50,230.96,237.65,238.27,234.35,236.78,229.12,229.10,236.47,234.55,235.60,238.36,233.85,237.35,234.78,234.55,235.40,232.58
2016-10-03 22:13:40.493000,L8,207.72,193.01,163.00,119.07,113.28,104.09,90.96,70.24,39.31,12.22,,,,,,,,,107.52,154.28,151.74,148.47,135.53,127.51,55.79,,,,,,,,,,,156.87,150.77,194.01,175.68,187.78,45.63,,,,,,,,,,,186.44,147.42,95.24,118.45,175.97,187.52,175.82,43.97,,,161.91,119.16,111.09,146.49,190.93,192.73,193.37,11.25,
2016-10-12 22:07:33.085000,L8,240.63,235.55,237.14,234.23,239.88,240.79,237.80,237.72,235.77,234.99,235.14,228.95,227.71,224.99,228.94,228.77,227.39,227.17,224.53,224.33,222.15,219.61,216.08,222.64,213.79,212.74,214.94,212.06,205.32,202.20,202.25,217.07,219.22,227.14,228.89,226.93,225.83,228.55,223.14,224.47,224.29,227.19,232.64,226.52,225.06,229.05,227.86,227.50,228.67,228.76,228.54,224.63,224.62,225.12,228.85,231.57,228.81,229.70,223.50,222.75,230.34,229.75,229.41,230.42,229.79,232.06,231.59,231.70,230.85,230.20
2016-10-19 22:13:21.341000,L8,320.45,311.32,310.86,314.20,320.09,316.26,313.04,306.97,307.77,301.55,297.19,292.41,287.92,287.83,286.68,287.15,285.37,286.62,283.14,283.40,280.79,276.93,274.94,275.32,272.67,267.09,266.16,264.19,264.69,262.92,264.50,271.94,274.73,275.86,275.11,276.99,280.38,280.50,282.59,279.93,279.26,282.44,284.47,285.61,281.08,279.10,276.73,275.20,275.54,275.71,286.16,276.58,276.76,279.65,281.30,281.78,283.10,284.01,279.02,281.26,282.14,285.09,285.71,284.16,283.44,283.42,282.09,283.85,284.28,278.18
