dates,nzd0575-0000,nzd0575-0001,nzd0575-0002,nzd0575-0003,nzd0575-0004,nzd0575-0005,nzd0575-0006,nzd0575-0007,nzd0575-0008,nzd0575-0009,nzd0575-0010,nzd0575-0011,nzd0575-0012,nzd0575-0013,nzd0575-0014,nzd0575-0015,nzd0575-0016,nzd0575-0017,nzd0575-0018,nzd0575-0019,nzd0575-0020,nzd0575-0021,nzd0575-0022,nzd0575-0023,nzd0575-0024,nzd0575-0025,nzd0575-0026,nzd0575-0027,nzd0575-0028,nzd0575-0029,nzd0575-0030,nzd0575-0031,nzd0575-0032,nzd0575-0033,nzd0575-0034,nzd0575-0035,nzd0575-0039,nzd0575-0040,nzd0575-0043,nzd0575-0044,nzd0575-0045,nzd0575-0059,nzd0575-0060,nzd0575-0061,nzd0575-0062,nzd0575-0063,nzd0575-0064,nzd0575-0066,nzd0575-0067,nzd0575-0068,nzd0575-0069,nzd0575-0036,nzd0575-0037,nzd0575-0041,nzd0575-0042,nzd0575-0048,nzd0575-0049,nzd0575-0050,nzd0575-0038,nzd0575-0046,nzd0575-0047,nzd0575-0051,nzd0575-0052,nzd0575-0053,nzd0575-0054,nzd0575-0055,nzd0575-0056,nzd0575-0057,nzd0575-0058,nzd0575-0065,satname
2018-06-19 22:12:21+00:00,245.40600000000003,240.04299999999998,232.602,235.0622222222222,236.93099999999998,238.60500000000002,235.98444444444445,225.21374999999998,251.91166666666663,251.13666666666666,248.45999999999995,244.32000000000002,239.11833333333334,228.43125,234.908,227.585,229.63625000000002,232.50142857142856,229.34714285714287,214.76100000000002,216.3822222222222,212.21599999999998,207.79000000000002,210.789,225.9,223.47333333333333,221.72333333333333,216.93833333333336,215.635,215.95166666666668,218.12,224.87333333333333,226.97333333333336,231.3066666666667,225.64857142857142,235.02166666666668,221.94625,226.8225,209.935,225.19875000000005,224.63,231.394,237.535,238.60333333333335,235.38833333333332,235.83333333333334,233.01999999999998,233.14799999999997,231.156,234.212,239.334,234.86333333333334,224.41750000000002,238.15,238.3033333333333,220.4214285714286,231.3542857142857,228.29500000000002,232.60500000000002,225.02666666666664,222.57125000000002,241.16,227.09555555555556,228.212,227.39300000000003,226.91199999999998,221.38888888888889,220.93444444444444,223.71300000000002,238.50333333333333,L8
2018-06-28 22:06:16+00:00,242.6609090909091,237.5181818181818,228.31000000000003,231.46599999999998,234.13363636363636,235.81545454545457,231.084,225.21374999999998,251.91166666666663,251.13666666666666,248.45999999999995,244.32000000000002,239.11833333333334,228.43125,234.908,227.585,229.63625000000002,232.50142857142856,229.34714285714287,211.2072727272727,211.82199999999997,208.85636363636365,203.86909090909091,208.3409090909091,225.9,223.47333333333333,221.72333333333333,216.93833333333336,215.635,215.95166666666668,218.12,224.87333333333333,226.97333333333336,231.3066666666667,225.64857142857142,235.02166666666668,218.3511111111111,226.8225,209.935,225.19875000000005,224.63,231.394,237.535,238.60333333333335,235.38833333333332,235.83333333333334,233.01999999999998,233.14799999999997,231.156,234.212,239.334,234.86333333333334,224.41750000000002,233.4442857142857,238.3033333333333,216.495,226.4775,224.0055555555556,232.60500000000002,225.02666666666664,222.57125000000002,241.16,227.09555555555556,226.6518181818182,225.92000000000004,225.18363636363637,219.78699999999998,219.67,221.80090909090907,238.50333333333333,L8
2018-08-31 22:06:47+00:00,234.19375,228.86999999999998,214.81125,218.35500000000002,224.75,225.99125,215.80124999999998,204.96666666666667,250.32999999999993,250.20666666666662,248.7166666666666,244.08333333333334,237.96333333333334,227.56500000000005,240.4533333333333,242.46666666666667,230.37500000000006,226.54500000000002,238.08666666666667,199.235,195.67,198.92374999999998,190.29250000000002,198.18625,225.8166666666667,221.09,219.57666666666668,213.57666666666668,211.90999999999997,214.47000000000003,215.21000000000004,222.57999999999996,225.35666666666668,229.61333333333334,220.44249999999997,233.42999999999998,201.99571428571429,218.904,203.9666666666667,217.71200000000005,217.606,236.13666666666666,236.96000000000004,238.24666666666667,233.84666666666666,234.50000000000003,237.18666666666664,237.86999999999998,235.00666666666663,239.35333333333335,244.3066666666667,234.82000000000002,215.404,222.87600000000003,237.68666666666664,208.38000000000002,213.67499999999998,209.76142857142858,231.85666666666665,235.11333333333332,213.2,241.3066666666667,216.465,224.4257142857143,217.88,216.80374999999998,216.38875000000002,216.19625,214.2425,237.14666666666668,L8
2018-09-07 22:12:36+00:00,234.85444444444445,229.6611111111111,216.79777777777775,219.93,226.04555555555555,227.34222222222223,218.34555555555553,209.14714285714285,246.3525,246.32000000000002,244.17249999999996,239.8175,233.9725,226.574,236.22249999999997,237.88,228.506,225.09,233.06,201.37333333333333,197.8711111111111,200.65333333333334,192.78444444444443,199.7188888888889,221.8825,217.8175,216.2775,209.7825,207.7125,211.365,211.97,218.45,221.9275,225.23499999999999,219.846,230.105,204.1225,219.26166666666666,206.51285714285717,218.26166666666668,217.78,232.675,233.12750000000003,234.32500000000002,230.16250000000002,231.7,233.72,234.30499999999998,231.55249999999998,235.1525,240.4625,231.6375,216.20666666666668,223.0,234.2875,210.09125,215.27857142857144,212.0225,227.14749999999998,231.8175,214.835,237.6875,218.20857142857145,224.83499999999998,218.8166666666667,217.97444444444443,217.61666666666667,217.31444444444443,215.61444444444444,233.82,L8
2018-10-02 22:06:59+00:00,228.115,223.535,208.62,213.52625,219.07625000000002,220.4525,210.45250000000001,197.45333333333335,239.28666666666663,237.79999999999998,234.80333333333328,232.51666666666665,224.45333333333335,219.2075,227.60333333333332,227.44000000000003,220.0175,216.04749999999999,223.26999999999998,195.1375,190.73875,194.47375,187.06,193.21375,215.29666666666665,211.22333333333333,209.5233333333333,203.64,199.4433333333333,204.43666666666664,205.75,209.60666666666665,215.55000000000004,216.70666666666668,212.075,223.86666666666667,197.34285714285713,211.994,199.3033333333333,211.55599999999998,210.512,226.85,225.61,227.28666666666672,225.51333333333332,225.76666666666665,227.75,226.75,225.67333333333332,227.16666666666666,232.87333333333333,226.27666666666664,208.348,217.60399999999998,227.35666666666668,204.03142857142856,209.85833333333332,205.32857142857145,219.34,227.2433333333333,207.308,231.17666666666665,212.23166666666665,219.9,215.36374999999998,213.63125000000002,213.74499999999998,213.32375000000002,211.35,227.73666666666668,L8
2018-10-18 22:07:05+00:00,230.41444444444446,225.17555555555555,212.12666666666667,216.36,221.74333333333334,223.0222222222222,214.16111111111113,203.7642857142857,239.72499999999997,238.1875,235.33749999999998,232.7625,225.5525,221.05,228.2025,228.5175,221.152,218.43800000000002,224.385,198.32777777777775,194.68333333333334,197.29555555555555,190.48,196.4377777777778,215.2825,211.89499999999998,209.98,203.7575,200.295,204.67000000000002,206.04500000000002,210.6475,215.94000000000003,217.415,214.744,224.535,200.86874999999998,214.33833333333334,202.96285714285713,213.76500000000001,212.89833333333334,227.16,226.575,228.32000000000002,226.555,226.9225,228.18,227.8725,226.59249999999997,228.34,232.965,226.25,211.13833333333332,219.32833333333335,228.0325,207.54,213.04857142857142,208.91500000000002,219.24,227.54,211.49666666666667,231.495,215.33999999999997,221.42499999999998,217.17888888888888,215.80777777777777,215.62444444444444,215.36444444444444,213.77222222222224,229.22,L8
2018-11-03 22:07:09+00:00,231.55624999999998,224.25625000000002,213.4175,217.98125,222.82750000000001,224.45250000000001,215.72125,216.95000000000002,238.4175,238.02749999999997,237.59249999999997,231.47,226.5425,225.8475,228.76,229.405,224.7625,224.8425,226.165,199.10125,195.72375,197.84,190.52625,198.49625,214.19,212.13,211.33499999999998,204.0175,200.39499999999998,205.255,206.8375,211.6175,216.24250000000004,217.13,223.18,224.70999999999998,200.70125000000002,213.60500000000002,203.90666666666664,215.998,215.462,225.8775,225.8525,227.46000000000004,225.13750000000002,226.82500000000002,227.005,227.43,225.8825,228.3625,232.1775,225.38,210.8083333333333,218.01999999999998,227.6725,207.2,212.66714285714284,208.53,218.4125,225.4525,220.58399999999997,229.79000000000002,214.71428571428572,221.9457142857143,216.96375,216.30374999999998,215.88875,215.99124999999998,214.8425,228.76000000000002,L8
2018-11-10 22:12:56+00:00,238.58555555555554,224.25625000000002,213.4175,217.98125,222.82750000000001,224.45250000000001,215.72125,216.95000000000002,238.4175,238.02749999999997,246.718,231.47,226.5425,225.8475,228.76,238.06199999999998,224.7625,233.026,233.98199999999997,206.17,202.79666666666668,204.59111111111113,197.7277777777778,204.62666666666667,221.89600000000002,220.08199999999997,218.914,204.0175,200.39499999999998,213.06,215.11800000000002,219.81800000000004,224.42600000000002,217.13,230.82399999999998,232.06,207.58555555555554,220.72571428571428,212.39857142857142,215.998,215.462,225.8775,233.47799999999998,234.70600000000005,225.13750000000002,234.494,227.005,234.792,225.8825,228.3625,232.1775,232.702,218.19571428571427,224.57999999999998,235.72200000000004,213.86444444444442,219.29749999999999,214.92666666666668,227.07600000000002,225.4525,228.06499999999997,236.686,221.17125,227.0025,222.34444444444443,222.1222222222222,221.62777777777777,221.7288888888889,220.67,228.76000000000002,L8
2019-02-07 22:06:59+00:00,244.67285714285714,227.70833333333334,221.76833333333335,225.0966666666667,228.58,233.72000000000003,230.342,228.904,238.4175,238.02749999999997,246.718,231.47,226.5425,225.8475,228.76,238.06199999999998,224.7625,233.026,233.98199999999997,220.88166666666666,216.96333333333337,213.13285714285715,207.16714285714286,210.1442857142857,221.89600000000002,220.08199999999997,218.914,204.0175,200.39499999999998,213.06,215.11800000000002,219.81800000000004,224.42600000000002,217.13,230.82399999999998,232.06,218.2483333333333,224.74666666666667,223.795,215.998,215.462,225.8775,233.47799999999998,234.70600000000005,225.13750000000002,234.494,227.005,234.792,225.8825,228.3625,232.1775,225.24,223.035,227.80833333333337,235.72200000000004,226.46833333333333,228.08166666666668,227.0616666666667,227.07600000000002,225.4525,235.426,236.686,228.25499999999997,236.49999999999994,228.09666666666666,230.14333333333332,229.71,229.48000000000002,223.90428571428575,228.76000000000002,L8
2019-02-14 22:13:09+00:00,243.77125,228.71571428571428,223.17142857142858,226.1857142857143,229.75428571428571,234.32666666666668,231.46333333333337,229.92499999999998,237.5,237.22799999999998,246.718,230.78000000000003,225.43200000000002,225.516,227.4,238.06199999999998,223.98599999999996,233.026,233.98199999999997,220.88166666666666,216.96333333333337,213.48875,207.77125,210.19375,221.89600000000002,217.73166666666665,218.914,203.68800000000002,200.048,213.06,215.11800000000002,219.81800000000004,224.42600000000002,216.502,230.82399999999998,232.06,218.01,224.74666666666667,223.43714285714285,216.53166666666667,215.96166666666667,225.538,233.47799999999998,233.10333333333335,224.64000000000001,234.494,226.276,233.14666666666668,224.942,227.60999999999999,231.68,224.76142857142855,222.37428571428572,227.13857142857142,235.72200000000004,225.93285714285713,228.08166666666668,227.18428571428572,227.07600000000002,224.72999999999996,232.98333333333335,235.08,228.39714285714282,235.26666666666665,228.26571428571427,230.14333333333332,229.53714285714287,229.34714285714287,223.97875000000002,228.392,L8
2019-03-02 22:13:05+00:00,247.45250000000001,233.30714285714288,230.55999999999997,232.4828571428571,234.98285714285717,240.6916666666667,239.93833333333336,237.37166666666667,236.58,236.45333333333335,246.718,229.92,224.26999999999998,224.96,226.18500000000003,238.06199999999998,223.18499999999997,233.026,233.98199999999997,231.51799999999997,229.07000000000002,218.78625,215.29749999999999,215.39249999999998,221.89600000000002,215.82285714285715,218.914,202.88,199.25,213.06,215.11800000000002,219.81800000000004,224.42600000000002,215.77,230.82399999999998,232.06,226.82285714285715,232.426,228.71857142857144,221.15666666666664,221.05499999999998,225.24833333333333,233.47799999999998,231.86428571428573,224.21,234.494,225.8066666666667,231.78857142857143,224.52999999999997,227.01999999999998,231.46666666666667,224.23375,227.57,230.96571428571428,235.72200000000004,231.80285714285714,236.106,235.15285714285716,227.07600000000002,224.4483333333333,231.46714285714285,233.95285714285714,235.44714285714286,234.3442857142857,234.30999999999997,237.98600000000002,234.1542857142857,234.21,227.79375,228.285,L8
2019-03-27 22:06:47+00:00,244.43875,229.45000000000002,225.64285714285714,232.475,229.91000000000003,234.14499999999998,240.186,238.0,237.012,236.81200000000004,250.7625,230.5,224.724,225.43,226.71600000000004,241.54749999999999,223.61599999999999,236.46500000000003,237.98249999999996,234.7775,232.46750000000003,213.9875,210.515,210.79,224.85000000000002,217.12666666666667,222.0475,203.776,200.076,215.81249999999997,218.33500000000004,223.25750000000002,227.6225,216.504,234.16499999999996,235.0425,228.125,235.26999999999998,221.73571428571427,214.35,210.76999999999998,225.84,236.43999999999997,233.41500000000005,225.22999999999996,237.2925,226.30400000000003,233.15166666666664,225.19799999999995,227.914,231.974,224.54,222.4842857142857,232.18999999999997,238.63000000000002,233.42499999999995,238.90749999999997,236.37,230.59000000000003,224.95199999999994,232.87666666666667,235.14000000000001,236.57666666666668,235.45166666666668,235.64333333333332,240.64749999999998,228.61857142857144,235.535,227.96571428571428,229.17399999999998,L8
2019-04-03 22:12:32+00:00,244.4,227.6966666666667,224.1,231.57399999999998,228.04166666666666,232.50799999999998,239.8075,238.14749999999998,236.065,236.69000000000003,262.8075,229.6725,225.15499999999997,225.1125,226.08750000000003,251.9475,222.86499999999998,246.84749999999997,247.885,243.47,243.5025,213.26,208.91,210.04857142857142,235.13750000000002,217.988,232.86499999999998,202.815,199.7575,227.72250000000003,229.5525,234.0725,238.47500000000002,216.04250000000002,244.5,245.44,229.08,244.74,221.16333333333333,212.48600000000002,208.55,225.5275,247.6925,239.5916666666667,231.532,249.34250000000003,225.93000000000004,234.66199999999998,224.60499999999996,228.08249999999998,231.42,223.99166666666665,222.39666666666665,232.654,248.52249999999998,234.68599999999998,248.1325,242.4766666666667,241.0375,224.00749999999996,233.88600000000002,240.99833333333333,241.64166666666668,237.01399999999998,236.294,250.785,228.56000000000003,236.61599999999999,227.80166666666665,237.18199999999996,L8
2019-06-06 22:12:47+00:00,226.12399999999997,220.748,212.67199999999997,217.69,217.054,218.995,236.06000000000003,233.02999999999997,232.90500000000003,233.30500000000004,283.43,226.82,219.72499999999997,223.185,221.03500000000003,269.65,220.02999999999997,266.08,263.33,224.70499999999998,224.40499999999997,196.344,191.83800000000002,190.468,257.13,205.175,253.19,200.60499999999996,196.96000000000004,251.85,254.46,253.82,261.01,213.05000000000004,225.36,181.87,216.54000000000002,262.85,199.275,190.685,196.06750000000002,223.99,271.0,237.6633333333334,234.69000000000003,273.63,223.41000000000005,224.27999999999997,221.82499999999993,224.33499999999992,230.04499999999996,210.11999999999998,206.6,222.92,265.82,213.42,231.085,228.58750000000003,261.63,222.43999999999994,221.57,221.785,231.53250000000003,228.95499999999998,222.40666666666667,237.08999999999997,212.57,220.29333333333332,209.8625,241.13999999999996,L8
2019-06-15 22:07:03+00:00,225.71,219.89166666666668,211.68499999999997,213.76,214.74666666666667,215.37600000000003,236.06000000000003,233.02999999999997,232.90500000000003,233.30500000000004,283.43,226.82,219.72499999999997,223.185,221.03500000000003,269.65,220.02999999999997,266.08,263.33,214.63,212.30999999999997,195.79166666666666,191.87,190.41833333333332,257.13,205.175,253.19,200.60499999999996,196.96000000000004,251.85,254.46,253.82,261.01,213.05000000000004,212.30666666666664,181.87,210.51999999999998,262.85,197.724,190.685,196.228,223.99,271.0,237.6633333333334,234.69000000000003,273.63,223.41000000000005,224.27999999999997,221.82499999999993,224.33499999999992,230.04499999999996,210.11999999999998,206.6,222.92,265.82,208.9525,221.24333333333334,221.12600000000003,261.63,213.7833333333333,211.90333333333334,216.82399999999998,227.738,228.95499999999998,219.755,228.77666666666664,212.196,217.6975,208.73000000000002,241.13999999999996,L8
2019-07-17 22:07:10+00:00,225.71,219.89166666666668,211.68499999999997,213.76,214.74666666666667,215.37600000000003,236.06000000000003,233.02999999999997,232.90500000000003,233.30500000000004,283.43,226.82,219.72499999999997,223.185,221.03500000000003,269.65,220.02999999999997,266.08,263.33,208.76999999999998,212.30999999999997,195.42285714285714,191.75,190.60999999999999,257.13,205.175,209.48999999999995,188.58666666666667,182.65666666666667,210.03,254.46,183.33499999999998,207.495,195.77666666666667,207.4,157.96,207.35,262.85,197.724,178.486,197.53666666666666,214.39666666666668,271.0,237.6633333333334,234.69000000000003,273.63,223.41000000000005,224.27999999999997,221.82499999999993,224.33499999999992,230.04499999999996,208.9975,205.06750000000002,222.92,265.82,208.452,221.24333333333334,221.12600000000003,222.09,198.98749999999998,197.36,216.82399999999998,227.738,224.97333333333333,219.44400000000002,225.5925,212.89166666666665,217.53000000000003,209.21,241.13999999999996,L8
2019-07-24 22:13:24+00:00,225.71,219.89166666666668,211.68499999999997,216.725,217.50571428571428,218.55833333333337,235.72333333333336,232.77666666666667,232.61666666666665,233.11333333333334,283.43,225.36333333333334,219.99666666666667,222.3033333333333,220.47333333333333,269.65,220.02999999999997,240.69,239.14999999999998,211.25,214.01749999999998,198.31,194.69,193.5375,232.385,204.58666666666667,205.97333333333333,189.9525,183.56,202.91666666666666,254.46,171.17999999999998,191.60333333333332,195.77666666666667,207.4,157.96,207.35,262.85,197.724,178.486,197.53666666666666,214.39666666666668,271.0,237.6633333333334,234.69000000000003,273.63,223.41000000000005,224.27999999999997,221.82499999999993,224.33499999999992,230.04499999999996,208.9975,205.06750000000002,222.92,265.82,208.452,221.24333333333334,221.12600000000003,222.09,198.98749999999998,197.36,216.82399999999998,227.738,224.97333333333333,219.44400000000002,225.5925,212.89166666666665,217.53000000000003,209.21,241.13999999999996,L8
2019-08-02 22:07:17+00:00,225.45142857142855,219.8542857142857,211.45000000000002,214.84714285714287,216.40625,217.32857142857142,226.3825,223.3675,232.61666666666665,233.11333333333334,283.43,225.36333333333334,210.3025,214.945,220.47333333333333,269.65,220.02999999999997,240.69,239.14999999999998,208.35166666666666,210.07199999999997,197.97,194.54777777777778,193.48555555555555,211.69666666666663,204.58666666666667,196.9825,186.036,179.18,194.74,254.46,162.28,182.4175,187.76,204.144,146.115,205.18,262.85,197.724,178.486,198.09,205.5825,271.0,237.6633333333334,234.69000000000003,273.63,223.41000000000005,224.27999999999997,211.70666666666668,224.33499999999992,230.04499999999996,207.93400000000003,203.46200000000002,222.92,265.82,208.452,221.24333333333334,221.12600000000003,210.41333333333333,192.344,189.976,216.82399999999998,227.738,221.945,218.49833333333333,222.98199999999997,212.48285714285717,216.53833333333333,209.06,241.13999999999996,L8
2019-08-18 22:07:23+00:00,224.015,218.145,208.62333333333333,210.67999999999998,212.77285714285716,212.9842857142857,214.99,219.48000000000002,232.00999999999993,232.65500000000003,283.43,224.03500000000003,199.9425,205.945,219.73,269.65,219.18,240.69,239.14999999999998,205.2342857142857,206.68166666666664,195.88125000000002,194.23999999999998,193.23499999999999,197.9675,203.89000000000001,190.834,178.05,169.98,189.268,254.46,151.364,176.372,167.1775,201.215,137.842,201.50799999999998,232.12,191.8325,168.3075,194.69500000000002,199.38333333333333,271.0,243.9500000000001,240.71000000000004,273.63,223.46,223.64,202.0,224.07,230.4,208.03250000000003,198.63799999999998,214.555,232.875,203.804,215.23250000000002,214.852,210.41333333333333,187.69199999999998,184.672,212.44,223.44,218.21249999999998,215.78,220.82500000000002,210.27857142857144,213.57000000000002,209.20166666666668,248.24999999999994,L8
2019-09-19 22:07:32+00:00,224.89666666666668,218.93333333333337,209.29166666666666,211.22,213.03142857142856,213.9542857142857,215.83,221.35,235.65499999999997,233.70999999999998,283.43,225.82,201.2625,207.48,221.03999999999996,269.65,225.42,234.18666666666664,232.95333333333335,207.6225,208.3242857142857,196.925,194.99875,194.28625,202.03799999999998,207.03,194.19833333333335,180.316,171.912,192.33333333333334,230.635,161.25,183.45666666666668,167.385,204.51857142857145,152.18833333333333,202.874,229.9766666666667,193.705,169.85750000000002,195.98000000000002,201.07000000000002,249.025,245.97000000000008,243.59,248.815,229.57,228.13,202.9766666666667,226.02,232.13,209.3125,200.362,217.975,230.21333333333334,205.644,218.458,215.02200000000002,213.6975,188.66799999999998,185.754,213.41799999999998,223.63600000000002,218.35750000000002,216.35166666666666,221.84142857142857,210.92000000000002,213.78666666666666,209.95333333333335,249.595,L8
2019-10-05 22:07:36+00:00,231.62333333333333,223.87833333333333,217.03,214.79999999999998,218.96857142857144,220.32571428571427,221.006,227.2125,236.21333333333334,235.28666666666666,,227.42999999999998,207.558,210.954,224.17666666666665,,226.08499999999998,220.64666666666668,220.42999999999998,202.87125,202.8842857142857,202.32999999999998,200.48749999999998,200.5275,193.472,209.51333333333332,187.52166666666665,185.18833333333336,178.30000000000004,184.78333333333333,207.385,154.96333333333334,176.475,177.786,199.06714285714287,145.26166666666666,206.89,218.26999999999998,206.55,181.495,207.65833333333333,208.10750000000002,228.60000000000002,229.27000000000004,227.67000000000002,226.45,229.255,228.38,209.18,228.5,232.98000000000002,213.01,209.15,221.13333333333333,218.92666666666665,210.0716666666667,211.504,208.02000000000004,204.615,195.00666666666666,193.56333333333336,206.38199999999998,217.498,220.652,217.9828571428571,216.66857142857143,216.76142857142855,216.1914285714286,212.88714285714286,231.875,L8
2019-10-12 22:13:48+00:00,231.62333333333333,223.87833333333333,217.03,214.79999999999998,218.96857142857144,220.32571428571427,221.006,227.2125,236.21333333333334,235.28666666666666,278.35,227.42999999999998,207.558,210.954,224.17666666666665,270.29,226.08499999999998,220.64666666666668,230.9825,209.36333333333334,209.90875,208.16222222222223,206.28333333333333,206.93444444444444,203.04666666666665,219.7375,196.44571428571427,193.48428571428573,187.6957142857143,193.05714285714288,220.17333333333332,168.25857142857143,187.24285714285716,191.18999999999997,206.37375,161.33714285714288,214.53142857142856,228.60999999999999,217.52799999999996,197.042,215.22285714285712,218.988,240.0,239.73000000000002,238.99,236.76666666666665,240.89000000000001,239.79,220.6,242.57000000000002,232.98000000000002,220.56000000000003,217.38333333333333,230.48,228.76,217.53,220.13166666666666,217.17500000000004,215.448,204.88285714285712,203.13285714285715,215.41166666666663,224.68500000000003,227.26833333333335,222.99875,222.5675,222.49624999999997,221.70125000000002,219.29125000000002,242.93666666666664,L8
2019-10-21 22:07:37+00:00,233.19142857142856,225.7514285714286,219.93428571428572,217.58375,221.5325,223.10125,224.02166666666668,229.208,235.88,235.785,278.35,227.675,210.46666666666667,213.48,224.84499999999997,248.485,225.02666666666664,221.22,229.988,210.92600000000002,211.1011111111111,209.714,207.35099999999997,208.33,204.77142857142857,218.24200000000002,198.76624999999999,195.38500000000002,189.91875000000002,195.14625,216.6575,173.7825,191.16625,194.32857142857142,208.68666666666667,168.9425,215.78,228.522,218.285,201.135,216.68375,220.365,236.65,236.97250000000003,235.585,233.855,237.7675,236.7375,221.29666666666665,242.57000000000002,231.8166666666667,221.2757142857143,219.00285714285715,230.03199999999998,228.664,219.47125,221.71428571428572,219.14571428571432,216.93166666666664,207.4625,206.26125000000002,217.56714285714284,225.11142857142858,227.79857142857142,223.60444444444445,223.50777777777776,223.39666666666665,222.38111111111112,220.3988888888889,239.5275,L8
2019-11-29 22:13:20+00:00,230.48125,222.89875,217.29375,216.3311111111111,220.41333333333333,221.73,221.21571428571428,224.12,235.88,235.785,278.35,218.712,206.8414285714286,210.44142857142856,224.84499999999997,248.485,225.02666666666664,221.22,229.988,210.92600000000002,211.1011111111111,209.714,207.35099999999997,208.33,204.77142857142857,209.72333333333333,198.76624999999999,191.87,187.16333333333333,192.5511111111111,216.6575,173.7825,191.16625,191.10375,205.786,168.9425,215.78,228.522,212.22571428571428,199.06285714285715,212.18888888888887,220.365,236.65,236.97250000000003,235.585,233.855,237.7675,236.7375,216.9042857142857,242.57000000000002,231.8166666666667,221.2757142857143,219.00285714285715,230.03199999999998,228.664,219.47125,221.71428571428572,219.14571428571432,216.93166666666664,207.4625,206.26125000000002,217.56714285714284,225.11142857142858,227.79857142857142,223.60444444444445,223.50777777777776,223.39666666666665,219.013,217.579,239.5275,L8
2019-12-31 22:13:38+00:00,225.56428571428572,218.76571428571427,221.85333333333332,220.20125000000002,224.2725,225.78375,219.94375,221.46857142857144,228.56,230.158,278.35,215.81166666666664,205.10625,208.74625,224.84499999999997,248.485,225.02666666666664,221.22,229.988,215.93875000000003,218.18714285714282,214.045,211.74124999999998,213.63875000000002,204.77142857142857,206.03571428571428,198.76624999999999,189.848,186.11,192.5511111111111,216.6575,173.7825,191.16625,190.4588888888889,208.62666666666667,179.25571428571428,218.25142857142856,223.02166666666665,215.30499999999998,205.8742857142857,213.51375000000002,220.365,236.65,236.97250000000003,235.585,233.855,237.7675,236.7375,213.185,242.57000000000002,231.8166666666667,218.1825,219.00285714285715,230.03199999999998,228.664,227.62,230.86599999999999,230.45000000000005,216.93166666666664,209.03285714285715,208.21714285714287,231.664,231.47799999999998,227.79857142857142,227.40857142857143,227.93,227.78714285714287,221.8625,221.09375,239.5275,L8
2020-01-16 22:13:34+00:00,225.56428571428572,218.76571428571427,223.89142857142858,222.1955555555556,226.40111111111113,227.52111111111108,222.37555555555556,223.705,230.15166666666664,231.51333333333332,278.35,218.33285714285714,207.25222222222223,211.07888888888888,225.72799999999998,241.86333333333334,224.93,221.606,228.93166666666664,220.04000000000002,218.54375,217.45374999999999,215.00625000000002,217.15249999999997,206.06125,206.79749999999999,204.4175,194.275,191.45300000000003,196.7444444444444,214.94,186.52374999999998,199.23125,196.8711111111111,211.87666666666667,195.72285714285712,221.22142857142856,223.0142857142857,215.95857142857145,218.88285714285712,215.43625,225.635,234.98600000000002,235.292,233.362,232.17199999999997,235.538,235.144,214.64222222222222,242.57000000000002,232.58,220.61625,222.02142857142854,229.04,227.67999999999998,231.16666666666666,230.35500000000002,230.22000000000003,222.71,219.09857142857143,218.47857142857146,231.02833333333334,231.0683333333333,229.4042857142857,229.03714285714287,229.3114285714286,229.49142857142857,223.35,222.8825,237.73200000000003,L8
2020-02-01 22:13:05+00:00,225.8416666666667,218.62166666666667,226.20000000000002,223.51857142857145,227.83428571428573,229.03857142857143,223.99571428571429,227.03833333333333,229.77399999999997,231.26999999999998,278.35,217.64666666666665,209.07285714285715,212.32857142857145,227.32249999999996,241.86333333333334,224.93,223.1825,231.724,224.21500000000003,222.48666666666668,220.97666666666666,218.5616666666667,221.68666666666664,211.755,207.28142857142853,211.06499999999997,197.29125000000002,195.82500000000002,201.68571428571428,214.94,201.6233333333333,213.19499999999996,201.01624999999999,214.47125,209.91333333333333,225.34166666666667,223.0142857142857,215.95857142857145,215.68875,213.06875000000002,234.93400000000003,234.98600000000002,235.292,233.362,232.17199999999997,235.538,235.144,214.24555555555557,242.57000000000002,232.58,223.03571428571428,226.18499999999997,224.67857142857142,227.67999999999998,231.16666666666666,230.35500000000002,230.22000000000003,229.83999999999997,227.98666666666668,228.15166666666667,231.02833333333334,231.0683333333333,232.16166666666663,225.92142857142858,225.97571428571428,226.69714285714284,222.32375,221.15124999999998,237.73200000000003,L8
2020-02-10 22:07:16+00:00,225.8416666666667,218.62166666666667,232.46142857142857,223.51857142857145,233.44500000000002,234.45250000000001,230.7,233.06571428571428,236.79333333333332,238.07833333333335,273.7049999999999,224.25571428571428,214.62625,217.28750000000002,233.53799999999995,244.2825,231.30599999999998,229.558,235.34666666666666,228.24571428571429,226.14857142857142,224.50142857142856,222.33285714285714,224.4857142857143,216.01142857142855,211.58374999999998,214.42,201.6777777777778,200.1588888888889,205.27875,219.47833333333332,206.60999999999999,217.33285714285714,206.51666666666665,217.55555555555554,215.63714285714286,228.75714285714284,226.31875,220.45625,219.42333333333332,216.71777777777777,239.08500000000004,237.28166666666667,238.31500000000003,235.76666666666665,234.1833333333333,237.50666666666666,237.89666666666668,218.20300000000003,246.14249999999998,240.34,225.87875,228.64714285714285,228.04874999999998,230.52714285714288,234.06857142857143,234.22,233.60142857142858,233.87166666666664,231.44857142857146,230.60857142857142,234.3457142857143,233.67714285714285,234.3957142857143,228.595,228.23125,229.00875,225.1888888888889,223.61333333333334,239.275,L8
