dates,nzd0276-0000,nzd0276-0001,nzd0276-0002,nzd0276-0003,nzd0276-0004,nzd0276-0005,nzd0276-0006,nzd0276-0007,nzd0276-0008,nzd0276-0009,nzd0276-0010,nzd0276-0011,nzd0276-0012,nzd0276-0013,nzd0276-0014,nzd0276-0015,nzd0276-0016,nzd0276-0017,nzd0276-0018,nzd0276-0019,nzd0276-0020,nzd0276-0021,nzd0276-0022,nzd0276-0023,nzd0276-0024,nzd0276-0025,nzd0276-0026,nzd0276-0027,nzd0276-0028,nzd0276-0029,nzd0276-0030,nzd0276-0031,nzd0276-0032,nzd0276-0033,nzd0276-0034,nzd0276-0035,nzd0276-0036,nzd0276-0037,nzd0276-0038,nzd0276-0039,nzd0276-0040,nzd0276-0041,nzd0276-0042,nzd0276-0043,nzd0276-0044,nzd0276-0045,nzd0276-0046,nzd0276-0047,nzd0276-0048,nzd0276-0049,nzd0276-0050,nzd0276-0051,nzd0276-0052,nzd0276-0053,nzd0276-0054,nzd0276-0055,nzd0276-0056,nzd0276-0057,nzd0276-0058
2017-07-27 22:06:22+00:00,265.01250000000005,246.09,250.485,255.2475,268.3125,293.5,298.1366666666667,296.25,289.26,282.235,274.61,272.78249999999997,266.415,300.26,258.51,270.91,280.88,274.86,279.70000000000005,291.3033333333333,275.8,278.73,283.1033333333333,283.76,273.07500000000005,291.56,294.33000000000004,272.32000000000005,284.28999999999996,284.545,282.12,281.33,297.21,294.17,316.89,314.12,307.32,295.53,293.29,292.975,267.31999999999994,271.17,288.97666666666663,291.9033333333333,278.8833333333333,316.975,256.0133333333333,269.08,265.92,271.81333333333333,233.28,262.67,258.28,259.20666666666665,262.715,271.41499999999996,286.55999999999995,278.83500000000004,310.56500000000005
2017-11-16 22:06:40+00:00,260.5733333333333,244.40333333333334,248.06333333333336,251.32666666666668,260.7166666666667,289.3933333333334,290.25666666666666,286.52000000000004,280.28333333333336,276.3666666666667,270.71999999999997,264.14,262.27333333333337,272.375,249.885,245.01999999999998,254.055,257.51,246.67000000000002,258.53,262.005,253.31,252.875,243.985,250.325,265.265,263.775,262.83000000000004,255.115,262.505,272.75,272.4,286.71,287.62,302.46500000000003,297.7,295.90999999999997,290.505,288.275,278.40999999999997,255.61,258.42,263.355,250.44,243.96,280.505,222.94,227.91,231.305,227.81,227.235,254.18,245.7,238.81,256.49,258.88,286.79499999999996,274.575,314.45500000000004
2017-12-02 22:06:34+00:00,259.5566666666667,244.22000000000003,244.36666666666667,249.92666666666665,262.02333333333337,290.13000000000005,285.8066666666667,285.17,278.9533333333333,273.23,268.30333333333334,261.29333333333335,264.11,264.79,251.605,243.23000000000002,245.5,247.54000000000002,235.28,249.69,250.33999999999997,242.195,240.595,230.49,233.25,243.26999999999998,250.53500000000003,256.885,242.73000000000002,260.17499999999995,263.245,261.76,277.37,284.52,295.325,291.565,286.65999999999997,286.23,280.385,279.045,250.845,251.39499999999998,257.21,240.95,234.74,280.505,213.07,211.285,221.15,216.74,221.64499999999998,244.34,238.68,224.45,251.8,249.065,276.195,271.83,313.03
2018-05-27 22:05:16+00:00,249.78,234.68,235.5,240.34,260.42,279.62,258.74,261.78999999999996,261.725,246.27,243.075,241.555,253.12,230.67000000000002,255.73,229.965,236.815,253.93,220.96,240.39,239.12,230.175,226.94,230.3,231.96,236.4,251.08,256.71,242.25,260.21,263.11,260.05,269.885,276.875,285.62,284.045,278.55499999999995,282.57000000000005,270.605,270.795,244.005,244.745,234.75,,,,,203.63,221.74,215.29,222.1,234.745,238.96,208.525,233.195,244.26,261.835,262.53999999999996,292.375
2018-06-28 22:05:28+00:00,,,,,,,241.445,240.28,239.815,230.75,227.5,227.59,,211.72,,217.5,225.91,,207.71,230.53,228.79,217.59,213.16,,,,,,,,,,261.24,265.78,275.03,275.74,272.02,278.16,263.7,257.73,234.36,236.74,234.75,,,,,,,,,226.5,,189.83,219.04,242.62,251.34,250.19,275.63
2018-10-18 22:06:17+00:00,260.21,230.36,233.72,245.33,258.38,283.21,252.52999999999997,251.53333333333333,251.65333333333334,246.915,242.06,242.39999999999998,256.08,211.72,,245.95,261.74,,207.71,261.12,228.79,217.59,213.16,,,,,289.29,,289.8,,,261.24,265.78,288.125,275.74,272.02,278.16,263.7,280.35,258.75,262.385,234.75,,,,,,,,,226.5,,189.83,244.70499999999998,258.245,269.095,270.62,290.815
2018-12-21 22:06:18+00:00,251.45,229.385,230.245,238.04000000000002,251.70999999999998,278.0,261.50666666666666,256.8433333333333,255.49,258.585,253.88,250.59499999999997,248.565,239.96,249.61,268.895,277.66499999999996,236.92,231.0,272.37,253.21,255.46,242.57,234.41,234.7,241.09,250.19,270.645,234.72,272.14,263.5,275.8,279.51,287.94,298.20500000000004,289.57,289.04,300.97,280.86,288.94000000000005,265.82,271.52,260.28,250.55,245.5,238.16,226.03,224.64,226.68,228.88,231.82,258.0,247.78,248.59,267.1,268.995,279.16499999999996,280.31,306.53
2019-02-07 22:06:11+00:00,247.28666666666666,225.69333333333336,227.93666666666664,235.4,248.99333333333334,275.02,271.1133333333333,270.93666666666667,269.52666666666664,257.2733333333333,251.33333333333334,252.70333333333335,246.00333333333333,235.62,246.77,258.47999999999996,270.73,244.95499999999998,243.845,268.10333333333335,250.265,249.46,237.805,231.975,233.73,233.28,248.53,265.4066666666667,239.735,266.59999999999997,258.79,271.885,279.94,285.98,297.32,290.85,291.745,298.11,279.89,284.0,260.32666666666665,266.3533333333333,256.14,248.22,242.95,238.265,219.7,214.23,222.78,222.66,227.27499999999998,251.42000000000002,238.695,238.845,259.1333333333333,263.21666666666664,277.8633333333333,280.2,308.54333333333335
2019-02-23 22:06:08+00:00,240.1175,227.2625,221.785,228.935,244.4375,268.895,265.705,265.58,263.9925,252.6725,246.39,247.16750000000002,240.565,233.11,238.92333333333332,254.3875,265.4025,251.55666666666664,254.10333333333332,268.3,259.6466666666667,257.05,250.26666666666665,228.5666666666667,239.15666666666667,218.99333333333334,251.8066666666667,266.2325,239.88,262.125,258.3333333333333,272.4433333333333,283.35999999999996,289.4433333333333,297.5025,291.75666666666666,294.33666666666664,301.90333333333336,286.0833333333333,281.82500000000005,259.8225,265.98749999999995,263.10999999999996,257.92333333333335,259.83666666666664,247.61,225.68999999999997,225.25333333333333,228.95666666666668,229.62666666666667,227.32000000000002,247.5,236.04333333333332,242.51,258.3125,262.0775,277.28999999999996,281.3275,311.6825
2019-03-27 22:05:59+00:00,237.76799999999997,227.27200000000002,218.956,225.03000000000003,241.06,264.998,262.236,261.62399999999997,260.662,248.92199999999997,243.36999999999998,243.67399999999998,237.55599999999998,230.4625,235.1525,249.296,261.4,252.6,255.04250000000002,267.84000000000003,263.225,262.5425,248.0725,233.97,242.3125,210.4975,254.84,264.174,241.235,265.28000000000003,258.3333333333333,275.21500000000003,286.0225,291.075,303.16400000000004,291.33,294.97249999999997,296.3775,281.505,287.712,259.8225,265.98749999999995,263.10999999999996,257.92333333333335,259.83666666666664,247.61,225.68999999999997,225.25333333333333,228.95666666666668,229.62666666666667,230.16,244.5425,226.3725,244.9,258.12399999999997,262.692,276.296,277.658,312.004
2019-04-12 22:05:54+00:00,236.5716666666667,225.88666666666666,217.57333333333335,224.095,241.11166666666668,266.59166666666664,264.68666666666667,261.0,259.13166666666666,247.06333333333336,242.33333333333334,242.35833333333335,236.78333333333333,231.32,232.642,245.34,256.03000000000003,245.69400000000002,255.04250000000002,263.76,258.786,257.846,242.77399999999997,233.97,242.3125,210.4975,254.84,259.03000000000003,237.36999999999998,261.40000000000003,258.68,275.21500000000003,280.67600000000004,286.198,299.5216666666667,290.786,298.33000000000004,292.1,278.698,283.68333333333334,255.298,261.024,257.27,257.92333333333335,259.83666666666664,247.61,225.68999999999997,225.25333333333333,228.95666666666668,229.62666666666667,230.16,242.504,221.67400000000004,244.9,252.52666666666667,258.70166666666665,276.56666666666666,273.12,308.46666666666664
2019-08-02 22:06:29+00:00,229.13250000000002,224.1375,211.2375,212.66799999999998,229.99200000000002,256.21,255.46600000000004,253.052,250.122,241.30250000000004,236.56,238.24000000000004,230.8925,229.15999999999997,228.4,233.5625,245.2125,247.88750000000002,263.0566666666667,259.455,260.18,258.4425,242.825,233.82333333333335,244.85,200.29999999999998,256.39000000000004,253.22250000000003,238.03249999999997,256.03000000000003,257.0733333333333,275.02000000000004,280.96750000000003,285.7625,300.18,291.09000000000003,300.65250000000003,289.8825,278.1575,281.055,248.28333333333333,254.02666666666664,256.26666666666665,261.61,267.005,252.33500000000004,225.51999999999998,225.56,230.095,230.0,229.60666666666665,238.63,215.14750000000004,243.67,245.24,251.57800000000003,275.26750000000004,261.67199999999997,297.858
2019-08-18 22:06:35+00:00,230.735,227.5075,215.97750000000002,213.20999999999998,226.6,257.808,257.85200000000003,253.416,250.69400000000002,243.07250000000002,239.9975,240.20000000000002,234.7975,236.01749999999998,232.6275,236.35000000000002,246.12749999999997,253.51,261.47999999999996,259.7575,261.64500000000004,260.255,248.755,244.82666666666668,250.89333333333332,214.25,263.08666666666664,253.27249999999998,241.67499999999998,257.70500000000004,265.93333333333334,282.0266666666667,283.6475,287.095,304.6775,296.8325,305.32,292.53,283.2375,283.6,252.67999999999998,257.81333333333333,267.0566666666667,274.03999999999996,280.47,260.45000000000005,235.875,242.14,240.76999999999998,243.555,234.08,248.06,226.53750000000002,248.91333333333333,249.165,255.81400000000002,278.7925,264.12800000000004,297.402
2019-09-19 22:06:44+00:00,234.77666666666667,226.01999999999998,232.63,227.094,225.21,259.63,259.94500000000005,264.276,259.56800000000004,256.33750000000003,252.34250000000003,252.655,251.91,251.055,251.2325,251.57750000000001,261.6325,264.755,273.8833333333334,266.345,267.96500000000003,256.2633333333333,252.8925,267.1333333333334,251.33499999999998,226.16500000000002,265.45000000000005,248.12666666666664,242.17666666666665,260.7066666666667,270.19,286.26,281.4633333333333,284.0033333333334,306.8866666666667,297.92,307.25333333333333,286.8766666666666,278.16,286.3666666666667,249.865,254.27499999999998,262.06000000000006,270.75,267.33,254.6,234.08,236.98,240.23,243.55,237.415,250.86,225.13666666666668,248.45,246.93666666666664,255.10250000000002,279.86666666666673,258.9825,291.4775
2019-11-06 22:06:48+00:00,245.715,224.92000000000002,246.54,239.0275,226.085,263.4066666666667,261.9666666666667,270.2325,265.11,270.57666666666665,262.5,265.91,268.79,266.49666666666667,275.5733333333333,279.3666666666667,290.12999999999994,287.64000000000004,279.75,281.24333333333334,273.56333333333333,254.39999999999998,267.2033333333333,270.5566666666667,259.735,280.265,287.91499999999996,255.13,259.32,262.22,280.66,294.24,302.0,294.19500000000005,309.69,308.48,313.83000000000004,305.84,324.53,296.31,268.95,271.105,292.15,280.845,276.135,264.27,245.815,258.07000000000005,236.55,243.55,268.87,297.70500000000004,260.71500000000003,250.29500000000002,263.865,264.55,290.835,274.83,288.6933333333334
2019-11-22 22:06:45+00:00,243.20666666666668,221.76666666666665,240.35250000000002,236.38400000000001,232.65333333333334,265.9425,262.89750000000004,269.42600000000004,265.744,266.14750000000004,259.9575,261.01750000000004,263.2225,261.8375,270.47499999999997,276.57,287.05999999999995,284.45,277.2875,276.16999999999996,272.9425,255.63666666666666,263.0325,268.0175,258.1566666666667,275.5333333333333,291.1466666666667,253.685,254.51999999999998,261.77,283.35,300.79333333333335,306.3666666666667,296.09,306.59,305.3433333333333,314.1766666666667,316.79499999999996,322.7733333333333,289.46666666666664,265.76666666666665,270.31666666666666,289.8066666666667,283.64000000000004,277.4733333333333,265.52,238.51666666666668,260.75333333333333,241.96666666666667,234.405,276.81333333333333,298.44,256.01000000000005,251.0,265.81,267.0675,288.1566666666667,278.0425,292.7425
2019-12-08 22:06:44+00:00,245.185,231.09,244.56599999999997,236.38400000000001,245.7675,265.9425,262.89750000000004,274.0566666666667,269.67833333333334,271.02200000000005,265.27799999999996,263.54,263.2225,258.84000000000003,270.212,275.06,287.05999999999995,284.45,277.2875,276.16999999999996,272.9425,255.63666666666666,263.0325,268.0175,258.1566666666667,275.5333333333333,291.1466666666667,253.685,254.51999999999998,261.77,283.35,300.79333333333335,306.3666666666667,296.09,306.59,305.3433333333333,314.1766666666667,316.79499999999996,322.7733333333333,289.46666666666664,265.76666666666665,274.9075,289.8,283.64000000000004,277.4733333333333,265.52,238.51666666666668,260.75333333333333,241.96666666666667,234.405,276.81333333333333,298.44,256.01000000000005,251.0,265.81,267.0675,286.455,280.396,296.184
2020-03-13 22:06:18+00:00,245.265,231.495,242.21999999999997,246.3725,257.45,273.6766666666667,267.93,280.614,275.24399999999997,270.46799999999996,264.01599999999996,261.36400000000003,260.92,255.64000000000001,268.212,274.36600000000004,286.78999999999996,280.2575,281.495,277.4325,274.06,257.59999999999997,263.245,274.8975,257.6666666666667,270.9533333333333,291.90333333333336,249.32999999999998,265.715,259.935,277.1,299.0366666666667,307.48333333333335,298.62333333333333,300.1033333333333,300.1333333333334,309.54333333333335,318.69,325.12666666666667,288.63999999999993,264.03666666666663,273.5,287.555,283.81333333333333,274.77666666666664,267.4866666666666,240.10666666666665,265.5,244.94666666666663,225.22,293.4766666666667,303.68666666666667,246.43,254.91666666666666,269.76666666666665,276.82666666666665,285.9575,288.875,309.195
2020-03-29 22:06:09+00:00,245.08,230.58800000000002,233.746,234.32999999999998,255.83800000000002,273.905,270.3225,272.95,270.96400000000006,264.93199999999996,259.84399999999994,256.246,249.48000000000002,246.76799999999997,263.916,264.65999999999997,278.57333333333327,270.11,269.69,272.86,264.4175,260.225,253.74666666666667,280.99249999999995,264.115,275.83,285.21,250.82333333333335,264.4066666666667,261.48333333333335,275.54333333333335,298.2825,307.405,301.15999999999997,299.435,299.64,308.3175,315.63666666666666,321.0775,288.17499999999995,263.04999999999995,272.496,284.494,281.205,269.7125,265.6825,240.5675,263.32500000000005,247.115,240.08333333333334,291.145,301.3325,248.09666666666666,254.36499999999998,267.365,279.3675,285.956,287.076,309.28
2020-05-16 22:05:51+00:00,244.83500000000004,233.7225,235.3325,220.9675,247.74200000000002,259.85249999999996,261.185,266.504,264.9,266.6475,254.192,257.16,246.91666666666666,245.325,262.8375,259.255,268.6449999999999,267.58,267.76666666666665,267.91,264.61666666666673,260.9366666666667,254.065,287.84,262.6266666666667,270.03666666666663,277.3233333333333,250.82333333333335,264.4066666666667,261.48333333333335,275.54333333333335,297.88000000000005,305.57,301.8666666666666,297.3,298.9,306.24333333333334,315.63666666666666,311.49666666666667,281.46,258.94333333333327,271.9125,280.635,277.96,264.63666666666666,262.93,234.90666666666667,258.04666666666674,251.86333333333334,240.08333333333334,287.6633333333333,297.49333333333334,249.015,253.89999999999998,266.8766666666667,280.11,284.3675,283.3525,310.53999999999996
2020-06-01 22:05:56+00:00,247.05000000000004,239.81000000000003,227.5675,214.68,242.244,245.8375,254.04250000000002,260.016,258.13800000000003,260.53499999999997,248.612,260.7666666666667,247.115,244.48,265.39000000000004,256.28000000000003,259.44,263.93000000000006,266.70000000000005,271.39000000000004,261.38500000000005,262.3500000000001,257.61,301.55999999999995,266.44000000000005,272.02,267.17999999999995,250.115,271.75,261.56500000000005,270.2950000000001,289.87000000000006,300.80499999999995,302.8599999999999,295.755,298.81499999999994,301.92999999999995,309.58,307.615,284.29999999999995,258.7149999999999,272.97,279.14000000000004,272.32499999999993,256.88,260.38500000000005,240.40000000000003,254.0100000000001,251.39500000000004,247.495,285.145,296.28499999999997,251.43,254.64499999999998,265.46500000000003,282.855,284.89,281.91,312.42333333333335
2020-07-19 22:06:19+00:00,245.01500000000004,230.185,216.28333333333333,210.96599999999998,227.342,244.286,249.994,247.622,247.052,250.53999999999996,239.125,254.33500000000006,247.115,243.295,263.505,249.91000000000005,259.44,263.93000000000006,266.70000000000005,271.39000000000004,261.38500000000005,262.3500000000001,257.61,301.55999999999995,266.44000000000005,272.02,267.17999999999995,250.115,271.75,261.56500000000005,270.2950000000001,289.87000000000006,300.80499999999995,302.8599999999999,295.755,298.81499999999994,301.92999999999995,309.58,307.615,284.29999999999995,258.7149999999999,265.115,273.82000000000005,272.32499999999993,256.88,260.38500000000005,240.40000000000003,254.0100000000001,251.39500000000004,247.495,285.145,296.28499999999997,251.43,254.64499999999998,265.46500000000003,282.855,286.65999999999997,277.96000000000004,313.65999999999997
2021-03-16 22:06:15+00:00,245.7,237.22,238.68,239.79,274.78,297.18,295.01,284.15,276.21,273.85,263.41,270.55,252.39,263.31,270.63,279.43,291.12,289.66,279.09,282.94,289.72,250.7,247.59,244.87,243.56,,269.33,248.5,244.25,271.3,266.45,313.06,311.02,329.98,313.44,293.7,294.26,323.15,292.92,273.58,252.65,253.93,269.19,265.45,273.5,256.75,233.84,246.96,235.59,235.18,,258.42,264.85,245.48,265.73,280.56,283.07,297.49,307.62
2021-05-19 22:06:04+00:00,246.21499999999997,235.755,238.97,243.53,273.07,290.21500000000003,283.905,278.26,268.7,267.26,265.43,264.565,240.81,241.975,252.56,253.305,291.12,277.66,277.42499999999995,281.425,273.19500000000005,249.57999999999998,236.91500000000002,230.215,230.92000000000002,,269.33,243.525,252.94,256.37,266.04499999999996,313.06,311.02,329.98,313.515,293.855,292.46500000000003,323.15,281.155,268.67499999999995,246.65,247.315,261.15,265.45,273.5,256.75,233.84,246.96,221.97,221.47500000000002,,258.42,243.955,245.48,245.28000000000003,259.055,291.655,300.70500000000004,310.85
2022-01-06 22:06:41+00:00,244.0,213.08,220.7,222.67,245.38,271.27,271.39,263.04,258.21,254.26,249.95,251.42,244.12,237.23,266.87,257.21,263.65,264.83,265.19,269.48,246.93,241.15,229.83,229.9,262.46,234.5,,,295.06,273.94,300.55,293.42,321.3,338.01,,285.38,297.21,,,,,,,,,,,,245.3,220.31,,,247.85,247.81,258.31,266.1,280.45,283.23,306.86
2022-01-30 22:06:34+00:00,245.89,223.39,228.35,231.51999999999998,249.59,274.63,271.73,260.75,260.15999999999997,253.29500000000002,253.21,249.22,244.585,241.64499999999998,260.015,247.95999999999998,250.89499999999998,249.81,254.76,264.915,249.31,246.39499999999998,236.41500000000002,228.79500000000002,245.065,229.41,,250.06,273.15,265.225,279.21000000000004,279.61,300.44,307.97,,288.49,293.25,284.62,276.74,,,,,,,,,,234.27,218.535,,244.27,243.09,235.26999999999998,255.51,264.275,278.53499999999997,281.8,311.84000000000003
2022-02-23 22:06:32+00:00,253.46,232.96666666666667,232.09666666666666,238.91333333333333,257.9433333333333,278.90000000000003,285.18,269.53333333333336,269.26666666666665,266.3,256.64000000000004,258.74333333333334,261.62333333333333,257.5266666666667,260.015,247.95999999999998,250.89499999999998,249.81,254.76,264.915,249.31,246.39499999999998,236.41500000000002,228.79500000000002,245.065,229.41,,250.06,273.15,265.225,279.21000000000004,295.27333333333337,305.95666666666665,307.97,,292.6033333333333,304.1933333333333,316.695,306.22,,291.71,307.41,314.1,306.18,309.86,,278.46,,249.57000000000002,218.535,,244.27,243.09,248.5,265.09666666666664,273.1366666666667,282.3533333333333,281.75,311.8433333333333
2022-03-27 22:06:22+00:00,253.255,232.905,238.72,239.9275,257.885,278.105,283.09499999999997,270.72,269.92,268.3975,256.86,259.53,264.8275,265.0425,260.015,247.95999999999998,263.53666666666663,249.81,264.51666666666665,270.25666666666666,254.75,252.48666666666668,244.0533333333333,228.79500000000002,245.065,229.41,,250.06,265.52,265.225,281.44,299.58000000000004,303.36,307.97,,292.905,305.17,320.03,308.6066666666666,295.61,286.76,294.38,306.49,296.005,306.935,,266.40999999999997,275.26,252.7375,218.535,,244.27,251.54,253.5675,267.2075,278.14250000000004,284.435,282.0075,312.48
2022-04-28 22:06:11+00:00,252.296,231.756,238.61999999999998,240.108,257.704,280.168,284.87,273.48,273.024,272.588,259.33000000000004,260.70799999999997,263.206,264.056,258.84666666666664,247.21,263.41499999999996,257.32,261.8125,272.055,256.6825,253.5525,244.20499999999998,229.48333333333335,241.86333333333332,232.72333333333333,247.43,249.51,264.2125,262.43,277.7525,295.312,299.654,299.33666666666664,298.98,292.02799999999996,304.046,313.56,302.9675,280.74,274.8066666666667,281.41,294.79,286.75,306.935,245.92,252.14,275.26,246.81,220.24666666666667,,256.145,253.39249999999998,253.67799999999997,265.796,275.838,283.156,278.65,313.136
2022-05-06 22:06:17+00:00,255.66333333333333,231.756,241.48666666666668,241.88333333333333,256.8016666666667,284.235,286.12333333333333,274.33666666666664,273.94,271.06,260.7033333333333,262.0266666666667,263.2866666666667,269.5733333333333,268.76,247.21,263.41499999999996,257.32,261.8125,272.055,256.6825,253.5525,249.108,229.48333333333335,241.86333333333332,232.72333333333333,247.43,249.51,264.2125,262.43,277.7525,295.312,300.27666666666664,299.365,303.63,292.93333333333334,304.32166666666666,317.616,306.644,280.74,272.0075,277.66,293.645,286.38,300.72333333333336,245.92,253.31,277.21000000000004,246.81,220.24666666666667,303.31,256.145,253.39249999999998,255.57666666666668,266.67833333333334,277.53000000000003,283.44,280.07666666666665,311.87666666666667
2022-05-22 22:06:22+00:00,254.63285714285715,233.19500000000002,240.26714285714283,242.25428571428571,257.6985714285714,284.07714285714286,284.8385714285714,274.43285714285713,274.7085714285714,270.8357142857143,262.1542857142857,262.40999999999997,264.65285714285716,269.5733333333333,270.152,247.21,256.93600000000004,257.32,248.71999999999997,266.822,254.25,253.48600000000002,245.87833333333333,225.7675,235.215,232.72333333333333,246.175,245.08333333333334,259.848,258.03249999999997,274.47200000000004,295.312,295.5571428571429,294.19,295.94,291.3385714285714,299.9371428571429,317.616,306.644,274.42,266.184,270.696,285.682,275.916,300.72333333333336,240.305,253.31,277.21000000000004,240.92499999999998,218.26749999999998,303.31,251.41333333333333,248.0,256.32,268.20142857142855,278.59285714285716,285.93285714285713,283.89714285714285,312.53142857142853
2022-08-10 22:06:56+00:00,256.1616666666667,235.06599999999997,241.62166666666667,244.21666666666667,259.53666666666663,285.87333333333333,287.84666666666664,278.155,279.25666666666666,274.5816666666667,264.08666666666664,264.46166666666664,267.54,283.5375,271.47,241.45,254.6,252.96499999999997,238.98499999999999,265.9175,258.21000000000004,254.83750000000003,248.74200000000002,222.26333333333332,228.26333333333332,235.315,245.57666666666668,242.87,252.6275,254.8733333333333,266.8125,296.4575,291.0933333333333,285.85249999999996,294.0525,292.24,299.41,325.865,307.64,274.0525,262.50166666666667,266.58,281.34166666666664,270.4733333333333,300.72333333333336,240.29666666666665,246.32,259.0266666666667,239.6,218.87666666666667,303.31,252.63,250.325,262.53000000000003,270.4533333333333,280.57666666666665,286.7716666666667,281.70666666666665,312.0566666666667
2022-10-05 22:06:46+00:00,253.9325,230.1633333333333,237.88750000000002,242.15749999999997,256.215,288.02,284.54,276.88749999999993,287.662,279.67400000000004,275.28599999999994,272.60600000000005,258.77500000000003,278.635,271.47,241.45,243.1933333333333,252.96499999999997,223.97,260.91,255.7366666666667,251.56000000000003,246.09500000000003,222.26333333333332,228.26333333333332,235.315,245.57666666666668,242.87,253.41666666666666,254.8733333333333,260.45000000000005,273.36499999999995,283.5,285.85249999999996,294.0525,289.70000000000005,290.57,313.995,296.3733333333334,266.8666666666667,250.3725,252.68,268.7675,257.7075,288.3,240.29666666666665,232.92666666666665,250.91000000000003,218.52999999999997,218.87666666666667,303.31,252.63,244.28666666666666,257.8625,273.956,274.86,284.99,281.4525,311.525
2022-10-21 22:06:53+00:00,254.52200000000002,236.635,241.76999999999998,244.304,257.852,287.61,285.69,281.83599999999996,287.23499999999996,280.8733333333334,274.97166666666664,274.59833333333336,261.3,284.35999999999996,271.47,252.04,243.1933333333333,252.96499999999997,231.015,260.91,255.7366666666667,251.56000000000003,248.046,233.26749999999998,236.075,241.65333333333334,248.1575,253.805,258.27500000000003,257.2075,260.45000000000005,273.36499999999995,283.5,291.65,294.0525,288.10600000000005,292.31,321.59,296.3733333333334,272.8375,252.474,256.43600000000004,272.71,260.698,281.395,248.5975,237.34250000000003,252.72333333333336,228.2,218.87666666666667,301.57,252.63,254.2725,257.07599999999996,273.1166666666667,273.51000000000005,282.48,278.674,311.36199999999997
2022-12-24 22:06:50+00:00,248.46333333333334,233.9766666666667,240.40666666666667,239.97333333333333,254.62333333333333,278.8633333333334,279.5166666666667,279.4533333333333,290.0925,280.81,274.90000000000003,276.2725,255.16,271.59000000000003,250.81,250.87333333333333,237.63,239.05,233.05333333333337,256.0,260.21,243.11,245.6933333333333,238.22666666666666,241.70999999999995,236.91666666666666,250.1,262.08666666666664,260.5366666666667,263.4633333333333,268.79499999999996,263.45000000000005,277.65,294.47999999999996,290.65999999999997,285.5066666666667,289.81666666666666,312.0,282.015,277.24,251.42,254.71333333333328,268.13,254.5333333333334,258.635,251.40333333333334,231.37,234.49666666666667,234.85,222.405,266.21,250.755,265.855,250.42,272.38250000000005,265.8333333333333,273.7633333333334,269.69666666666666,309.26
2023-02-18 22:06:37+00:00,247.07333333333335,233.25333333333333,240.9266666666667,239.85999999999999,251.92,277.3933333333334,279.07,282.1933333333333,293.2275,279.6475,275.0025,272.7975,257.24666666666667,264.63666666666666,253.82,249.78666666666666,241.26999999999998,243.475,238.6966666666667,250.155,,241.655,241.51,240.00666666666666,239.13333333333333,235.5666666666667,251.9333333333333,262.62,257.66,267.0533333333333,269.82,263.685,279.775,291.33,288.83500000000004,281.98,290.4033333333333,302.12666666666667,280.245,274.04999999999995,255.08499999999998,259.06999999999994,272.375,260.1700000000001,258.635,256.96500000000003,237.875,240.41500000000002,241.77999999999997,224.18,266.21,253.59,284.23,249.89,277.7333333333334,267.82,272.56,271.1333333333333,309.90333333333336
2023-03-06 22:06:26+00:00,245.915,231.065,238.06750000000002,237.535,249.6675,275.5975,277.68,277.89,289.946,279.372,272.552,271.474,255.14749999999998,260.3125,255.36,252.0525,246.21666666666667,249.1833333333333,246.2775,252.26,,243.62333333333333,242.4125,237.51999999999998,237.51749999999998,235.4625,249.105,259.855,254.54749999999999,264.33,268.40000000000003,266.5933333333333,278.50333333333333,288.495,289.11333333333334,283.20000000000005,289.45,299.855,282.62,274.3225,252.74666666666667,255.52666666666664,269.31666666666666,256.6366666666667,253.91,252.01333333333332,232.6966666666667,234.22333333333336,236.98333333333332,228.265,254.58333333333334,253.845,266.87,249.89,275.0675,267.84666666666664,275.81666666666666,270.455,309.8275
2023-03-14 22:06:35+00:00,250.98000000000002,236.942,241.23000000000002,237.535,258.084,284.92400000000004,286.306,285.644,293.87666666666667,281.45666666666665,276.2366666666667,275.965,255.14749999999998,260.3125,255.36,252.0525,246.21666666666667,249.1833333333333,246.2775,252.26,,243.62333333333333,242.4125,237.51999999999998,237.51749999999998,235.4625,249.105,259.855,254.54749999999999,264.33,268.40000000000003,266.5933333333333,278.50333333333333,288.495,289.11333333333334,293.448,289.45,299.855,282.62,283.224,252.74666666666667,265.9225,269.31666666666666,256.6366666666667,253.91,252.01333333333332,232.6966666666667,234.22333333333336,236.98333333333332,228.265,254.58333333333334,253.845,266.87,249.89,275.902,267.84666666666664,281.90250000000003,276.168,310.41999999999996
2023-03-22 22:06:16+00:00,249.94500000000002,235.795,238.79833333333332,236.35,258.09499999999997,284.49666666666667,287.30333333333334,285.7583333333333,292.24142857142857,279.89142857142855,274.48857142857145,274.20714285714286,255.012,257.682,255.6725,253.402,250.0675,254.92000000000002,254.112,261.625,,246.0475,243.51,239.91199999999998,238.54000000000002,237.746,250.212,259.12,253.24,264.072,267.81,270.8775,280.2675,292.146,292.5075,293.74666666666667,290.602,302.03000000000003,285.125,283.28666666666663,255.5625,265.392,269.47749999999996,259.735,255.59,251.5875,236.86,236.2675,235.91999999999996,230.8033333333333,250.4525,256.17333333333335,260.81333333333333,251.12333333333333,273.91333333333336,270.65749999999997,281.964,275.66833333333335,310.5416666666667
