dates,satname,nzd0206-0000,nzd0206-0001,nzd0206-0002,nzd0206-0003,nzd0206-0004,nzd0206-0005,nzd0206-0006,nzd0206-0007,nzd0206-0008,nzd0206-0009,nzd0206-0010,nzd0206-0011,nzd0206-0012,nzd0206-0013,nzd0206-0014,nzd0206-0015,nzd0206-0016,nzd0206-0017,nzd0206-0018,nzd0206-0019,nzd0206-0020,nzd0206-0021,nzd0206-0022,nzd0206-0023,nzd0206-0026,nzd0206-0027,nzd0206-0028,nzd0206-0029,nzd0206-0030,nzd0206-0031,nzd0206-0032,nzd0206-0033,nzd0206-0034,nzd0206-0035,nzd0206-0036,nzd0206-0037,nzd0206-0038,nzd0206-0039,nzd0206-0040,nzd0206-0041,nzd0206-0042,nzd0206-0024,nzd0206-0025
2025-01-06 22:06:06.570000,L8,345.53,340.63,341.70,341.47,342.40,340.63,336.60,331.04,322.07,323.77,332.08,331.81,335.89,330.31,331.04,331.70,333.45,334.02,335.65,332.74,327.18,342.16,335.22,312.60,234.11,192.00,255.08,293.47,301.37,309.10,312.93,327.27,336.21,344.33,347.06,363.85,372.78,363.92,373.22,383.93,419.81,311.29,289.53
2025-01-13 22:12:18.471000,L8,,,,,,,,,,,,378.59,372.07,374.01,364.16,366.25,347.92,334.99,332.22,340.31,332.16,327.56,316.87,307.71,271.36,256.74,248.39,260.01,266.05,259.32,266.08,263.35,334.60,342.08,,,,,,,,294.34,285.38
2025-01-21 22:12:25.198000,L9,,,,,,,375.94,370.10,360.81,357.08,352.53,345.99,338.59,337.23,336.83,331.95,332.54,329.33,320.90,323.99,317.69,313.83,286.53,284.84,,,,,,,,,,,,,,,,,,259.43,206.94
2025-01-22 22:06:01.605000,L8,329.04,328.38,330.36,329.87,328.47,324.67,318.44,320.77,319.39,315.89,318.64,329.26,334.04,335.77,336.75,337.57,345.37,337.94,333.70,336.00,333.32,338.65,338.29,333.51,262.57,246.07,285.93,,,,364.41,367.24,349.20,362.13,375.50,389.04,400.14,394.22,386.73,390.59,419.81,323.57,308.05
2025-01-30 22:06:08.189000,L9,296.67,299.11,288.30,291.49,294.35,296.81,280.73,284.49,279.03,270.71,279.21,,,,,,258.84,277.12,282.39,293.63,288.28,278.99,270.66,,,,,226.44,260.86,261.89,259.40,282.32,292.03,288.80,286.98,311.14,326.51,,306.65,339.68,327.92,,
2025-02-07 22:06:05.260000,L8,347.96,330.55,333.77,333.48,335.39,330.99,325.01,321.43,317.21,315.83,323.44,323.06,323.22,323.38,325.04,327.47,329.11,328.88,330.67,,,,379.54,308.81,233.14,187.12,253.93,293.30,297.65,300.92,304.67,310.61,324.06,323.02,331.45,347.84,365.24,335.04,357.37,377.02,393.13,311.53,292.30
2025-02-14 22:12:12.395000,L8,,,,,,375.57,363.40,355.13,349.94,343.92,351.17,337.86,330.08,331.38,322.97,373.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-22 22:12:21.329000,L9,,,,,,,369.76,365.16,361.36,347.77,353.74,342.51,338.96,335.67,335.45,330.34,328.67,326.88,316.41,321.80,306.89,316.16,284.75,281.92,,,,,,,,,,,,,,,,,,260.03,207.04
2025-02-23 22:05:55.493000,L8,317.85,317.56,319.21,324.77,326.01,322.21,310.72,308.58,306.00,300.80,310.78,308.83,305.22,307.09,308.25,313.55,312.56,312.88,312.08,308.82,267.10,,,,216.12,165.80,223.48,267.77,282.39,289.04,290.50,300.83,310.06,317.73,320.49,337.47,352.29,345.64,346.35,366.94,375.60,,217.06
2025-03-02 22:12:04.243000,L8,,,,,,,,,,,341.40,367.60,306.88,305.17,280.90,294.24,281.19,261.70,247.38,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10 22:12:16.235000,L9,376.74,377.90,363.84,373.43,366.31,344.35,343.08,320.97,319.28,314.87,274.15,,,,,,278.33,281.66,285.75,283.35,270.12,272.15,,,,,,,,,,,,,,,,,,,,,
2025-03-19 22:05:54.855000,L9,297.25,304.12,296.01,304.18,307.70,303.94,276.53,288.13,282.12,278.26,287.06,,,,,279.47,285.21,288.77,293.06,301.67,295.23,293.30,291.55,269.82,183.20,147.30,197.21,237.64,261.99,269.60,268.81,286.93,299.64,282.57,305.41,316.04,328.72,,323.97,332.13,335.06,243.15,208.06
2025-03-26 22:12:05.415000,L9,,,,,377.85,363.68,355.53,349.63,346.22,340.62,342.71,339.87,329.98,333.64,330.94,319.00,312.07,303.26,302.49,296.83,283.07,297.29,282.49,,,,,,,,,,,,,,,,,,,,
2025-04-11 22:12:05.634000,L9,,267.78,262.66,295.78,305.13,303.69,300.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12 22:05:36.436000,L8,,,,,,,,,,,,,,,,,282.83,287.60,290.97,296.61,289.17,291.26,292.13,,172.10,133.45,179.90,233.55,247.34,265.20,,,,,,289.31,323.71,333.25,316.42,319.05,,,
2025-04-19 22:11:41.123000,L8,,,,,364.71,349.43,353.01,343.45,336.93,351.63,249.16,252.73,316.80,312.26,342.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-27 22:11:56.775000,L9,,312.61,303.14,298.91,315.63,315.11,303.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 22:05:27.119000,L8,,,,,,,,,,,,,,,,,279.53,282.77,290.72,296.79,287.63,280.00,292.70,251.57,,,,,,,,,,,,310.88,322.36,344.59,319.40,322.32,,240.16,203.68
2025-05-05 22:11:36.589000,L8,,273.38,286.44,294.60,305.26,300.61,294.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 22:11:46.549000,L9,,272.18,272.73,295.53,302.21,298.57,279.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-29 22:11:39.703000,L9,,,,,,369.43,356.56,346.48,349.75,331.67,333.12,310.82,332.87,311.94,301.58,316.89,298.47,298.38,295.76,296.17,298.99,332.03,298.52,289.24,283.82,233.90,220.61,271.89,252.84,272.81,248.66,,,,,,,,,,,271.21,240.56
2025-06-15 22:05:40.693000,L8,,,,,,,,,,,,,,,,,245.51,278.68,285.31,284.52,277.06,,,,,,,,,,,,,,,,,,,,,,
2025-08-01 22:12:06.884000,L9,387.18,383.87,374.61,346.39,379.47,337.57,347.34,298.63,317.31,313.67,288.30,301.17,322.85,327.14,310.08,324.91,326.77,322.05,313.25,313.29,305.18,313.59,285.05,274.12,,,,,,,,,,,,,,,,,,257.31,211.75
2025-08-02 22:05:57.944000,L8,,,,,,,,,,,,,,,,,280.12,289.21,295.46,300.17,293.04,255.70,,,,,,,,,,,,274.51,290.68,297.34,309.01,333.01,314.18,316.02,,,
2025-08-09 22:12:13.485000,L8,369.66,369.95,286.05,294.45,314.17,313.63,320.21,,,,,,,,,260.69,288.63,288.46,289.89,288.15,276.14,279.75,255.40,,,,,,,,,,,,,,,,,,,,
2025-08-25 22:12:15.873000,L8,370.43,280.95,300.72,298.69,307.33,310.80,287.96,,,,,,,,,285.81,290.36,294.80,291.52,289.41,280.74,,,,,,,,,,,,,,,,,,,,,,
2025-09-02 22:12:23.453000,L9,,,,,,378.34,368.67,365.42,355.56,345.22,348.21,341.10,337.68,337.88,332.78,331.91,330.61,325.30,320.58,318.67,307.17,313.38,284.90,280.26,,,,,,,,,,,,,,,,,,257.98,208.66
2025-09-03 22:06:09.070000,L8,323.19,325.63,328.91,331.14,330.99,322.83,318.70,318.81,313.74,305.75,315.17,317.54,313.76,317.36,321.15,322.35,329.49,328.17,329.42,331.08,328.56,329.38,325.23,307.48,234.65,187.52,222.95,271.81,283.87,298.15,303.38,302.31,314.19,318.84,323.17,337.99,363.35,356.62,359.86,373.99,382.44,308.91,280.17
2025-09-18 22:12:25.772000,L9,,,,,,376.09,371.49,365.98,362.59,353.41,351.49,352.04,334.93,337.40,336.59,336.40,333.08,332.46,331.55,358.71,357.80,335.40,320.76,301.64,235.89,179.76,196.45,,,,,,,,,,,,,,,288.07,249.07
2025-09-19 22:06:15.328000,L8,300.28,308.02,315.68,311.69,315.79,302.03,292.46,292.83,285.34,279.53,293.98,275.96,293.02,295.48,298.33,291.92,304.99,304.79,309.47,312.92,309.28,314.40,308.00,273.08,202.19,151.93,205.20,251.05,263.82,274.02,275.60,287.27,292.57,285.52,300.13,323.28,336.83,338.24,318.98,336.52,348.85,256.95,227.43
2025-09-26 22:12:27.052000,L8,368.81,370.37,362.99,364.51,362.35,322.46,333.48,312.94,313.13,268.51,,,,,,,280.64,287.43,287.00,281.19,272.59,276.64,,,,,,,,,,,,,,,,,,,,,
2025-11-05 22:12:34.399000,L9,,,,,,,382.75,368.30,361.44,349.89,355.44,355.27,359.39,345.99,336.27,340.90,335.11,328.85,340.62,345.24,327.99,376.26,355.01,304.99,270.94,239.28,226.02,250.69,236.76,234.91,,,,,,,,,,,,291.07,277.10
2025-11-06 22:06:19.899000,L8,344.64,362.13,373.13,363.00,370.58,361.77,387.48,,,,,352.02,365.21,343.07,338.83,336.65,336.98,341.55,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-21 22:12:31.421000,L9,,,,,,,389.86,381.78,364.83,364.46,369.55,358.61,353.91,352.41,336.38,329.01,335.23,354.78,341.52,338.04,340.80,350.32,352.35,318.83,192.80,174.63,235.09,258.62,240.63,250.64,252.38,,,,,,,,,,,288.21,239.82
