dates,nzd0427-0000,nzd0427-0001,nzd0427-0002,nzd0427-0003,nzd0427-0004,nzd0427-0005,nzd0427-0006,nzd0427-0007,nzd0427-0008,nzd0427-0009,nzd0427-0010,nzd0427-0011,nzd0427-0012,nzd0427-0013,nzd0427-0014,nzd0427-0015,nzd0427-0016,nzd0427-0017,nzd0427-0018,nzd0427-0019,nzd0427-0020,nzd0427-0021,nzd0427-0022,nzd0427-0023,nzd0427-0024,nzd0427-0025,nzd0427-0026,nzd0427-0027,nzd0427-0028,nzd0427-0029,nzd0427-0030,nzd0427-0031,nzd0427-0032,nzd0427-0033,nzd0427-0034,nzd0427-0035,nzd0427-0036,nzd0427-0037,nzd0427-0038,nzd0427-0039,nzd0427-0040,nzd0427-0041,nzd0427-0042,nzd0427-0043,nzd0427-0044,nzd0427-0045,nzd0427-0046,nzd0427-0047,nzd0427-0048,nzd0427-0049,nzd0427-0050,nzd0427-0051,nzd0427-0052,nzd0427-0053,nzd0427-0054,nzd0427-0055,nzd0427-0056,nzd0427-0057,nzd0427-0058,nzd0427-0059,nzd0427-0060,satname
2022-11-04 22:20:24+00:00,311.23,278.025,256.57,207.41500000000002,182.195,175.135,171.33,167.53,233.38,212.88,171.95,187.14499999999998,213.825,237.735,240.785,245.07,253.445,258.02500000000003,261.81,266.41,275.26,279.73,285.395,285.755,286.21,283.615,287.0,286.685,287.53499999999997,291.53499999999997,291.955,293.17499999999995,297.495,292.72,285.985,283.905,285.64,284.635,288.09000000000003,285.53499999999997,286.62,286.255,290.945,297.32,300.81,308.26,285.325,288.605,288.965,287.955,295.51,298.155,297.865,297.65999999999997,294.17499999999995,289.76,283.975,280.86,277.115,278.155,269.385,L9
2022-12-22 22:20:23+00:00,307.97,277.7266666666667,247.86333333333332,204.83666666666667,179.25333333333333,172.12666666666667,171.33,167.53,233.38,212.88,170.62333333333333,185.9433333333333,212.32000000000002,236.57666666666668,240.04666666666665,244.37,252.89,257.41333333333336,260.96666666666664,265.74333333333334,273.87333333333333,278.14,284.3433333333333,285.3966666666667,285.7033333333333,283.01666666666665,284.84,285.55,287.2133333333333,290.0333333333333,291.25666666666666,294.25666666666666,297.77666666666664,293.6933333333333,285.81666666666666,284.57666666666665,286.8966666666667,284.75333333333333,288.8066666666667,285.37,287.1333333333334,287.24333333333334,291.20666666666665,296.0366666666667,298.03000000000003,303.93,285.73,289.35333333333335,288.5733333333333,288.42,294.93333333333334,297.33,298.91,298.44666666666666,297.52,291.9066666666667,287.66333333333336,282.23333333333335,280.3666666666666,280.45,269.78666666666663,L9
2022-12-30 22:20:24+00:00,306.6225,275.1625,244.5525,203.945,177.8225,170.66500000000002,171.33,167.53,233.38,212.88,170.1125,185.20749999999998,211.85750000000002,236.185,239.47,243.795,252.3875,256.7425,260.56,265.3625,272.9425,277.4425,283.475,284.6125,285.1375,282.6825,283.8975,284.60749999999996,286.6725,289.4325,290.3675,293.9425,297.40999999999997,293.1225,285.7925,284.26,286.7825,284.7975,288.4075,285.31,287.14250000000004,287.385,290.83500000000004,294.94,296.535,301.025,286.175,289.61,289.1725,288.5775,295.0775,296.3425,299.3,299.5825,297.6925,293.025,288.455,284.01750000000004,280.995,281.7175,269.84749999999997,L8
2023-01-07 22:20:26+00:00,305.236,273.79200000000003,242.43400000000003,203.5,176.958,169.98200000000003,171.33,167.53,233.38,212.88,169.526,184.66199999999998,211.05,235.78199999999998,238.98600000000002,243.594,251.948,255.91199999999998,260.068,264.86600000000004,272.3,276.618,282.61,284.25,284.77,282.52,283.476,284.298,286.696,289.118,289.89,293.904,297.02,293.096,285.602,283.996,286.58000000000004,284.41999999999996,288.118,284.94,287.086,287.446,290.314,294.36,295.218,299.35,286.052,289.874,289.13800000000003,288.71799999999996,295.348,295.84000000000003,299.582,299.536,298.108,293.158,288.78000000000003,284.202,281.22799999999995,281.82399999999996,270.066,L9
2023-01-15 22:20:17+00:00,304.78000000000003,273.99666666666667,240.41166666666666,202.58,176.33,169.98200000000003,171.33,167.53,233.38,212.88,169.19500000000002,184.1833333333333,210.54999999999998,235.43666666666664,238.60500000000002,243.27166666666665,251.54666666666665,255.33,259.58666666666664,264.47333333333336,271.90333333333336,275.84666666666664,281.97499999999997,283.89166666666665,284.51,282.27500000000003,282.945,283.8933333333333,286.57166666666666,288.75166666666667,289.4216666666667,293.835,296.8183333333333,293.2,285.40166666666664,283.95166666666665,286.40833333333336,284.32666666666665,287.8966666666667,284.7266666666667,287.09,287.3283333333333,289.93666666666667,293.90000000000003,294.06,298.02666666666664,285.6933333333333,290.02833333333336,288.86833333333334,289.185,295.0233333333333,295.65333333333336,299.75666666666666,299.56166666666667,298.28666666666663,293.26666666666665,289.045,284.0316666666667,281.56333333333333,281.75166666666667,270.22999999999996,L8
2023-01-23 22:20:20+00:00,304.73999999999995,273.35857142857145,240.11285714285714,202.08142857142857,176.01142857142855,169.98200000000003,171.33,167.53,233.38,212.88,168.81285714285715,183.8542857142857,210.17857142857142,235.32857142857142,238.46714285714285,242.95285714285714,251.3085714285714,255.1214285714286,259.43,264.47285714285715,271.4685714285714,275.58142857142855,281.6114285714286,283.68571428571425,284.3671428571428,282.01142857142855,282.68857142857144,283.62857142857143,286.3642857142857,288.48285714285714,289.0957142857143,293.65857142857146,296.8542857142857,293.00428571428574,285.39142857142855,283.8228571428571,286.3771428571428,284.3457142857143,287.6871428571429,284.7357142857143,286.95,287.41285714285715,289.81142857142856,293.6457142857143,293.4614285714286,297.1271428571428,285.84714285714284,289.9414285714286,289.5785714285714,289.22285714285715,294.91285714285715,295.1457142857143,299.63714285714286,299.51142857142855,298.04714285714283,293.7557142857143,289.20714285714286,284.5385714285714,281.68285714285713,282.2214285714286,270.21,L9
2023-02-08 22:20:30+00:00,304.62625,273.29125,240.41875,201.60125,175.89,169.98200000000003,171.33,167.53,233.38,212.88,168.5825,183.45374999999999,209.89249999999998,235.0425,238.5225,242.78875,251.16,254.865,259.21125,264.445,271.12,275.09125,281.205,283.225,284.1,281.8075,282.11875,283.35375,286.09375,288.31375,289.13374999999996,293.7275,296.66125,292.8125,285.14875,283.87,286.28125,284.26625,287.6175,284.6675,286.96625,287.1325,289.58375,293.09000000000003,292.985,296.6,285.67375,290.04875000000004,289.11875,289.12624999999997,294.7875,295.045,299.205,299.6075,297.89875,294.47249999999997,289.13625,284.8025,281.77125,282.3925,270.81624999999997,L9
2023-02-16 22:20:13+00:00,304.7366666666667,273.0422222222222,239.89555555555555,201.32444444444445,175.83,169.98200000000003,171.33,167.53,233.38,212.88,168.45666666666668,183.27222222222224,209.64444444444445,234.87555555555556,238.5055555555556,242.65666666666664,251.02555555555557,254.61555555555555,259.04777777777775,264.3077777777778,270.97,275.00666666666666,281.00111111111113,283.15333333333336,284.1377777777777,281.79999999999995,281.77666666666664,283.09666666666664,286.04777777777775,288.29555555555555,288.98333333333335,293.65666666666664,296.6477777777778,292.9322222222222,285.25,283.8955555555556,286.19888888888886,284.2555555555556,287.4511111111111,284.5777777777778,286.98555555555555,287.0777777777778,289.4877777777778,292.8666666666667,292.4433333333333,296.07666666666665,285.5233333333333,289.9877777777778,288.81,289.3511111111111,294.42777777777775,295.0188888888889,298.9177777777778,299.4533333333333,297.94888888888886,294.28444444444443,288.8322222222222,284.47222222222223,281.6188888888889,282.03555555555556,270.7522222222222,L8
2023-02-24 22:20:15+00:00,305.088,273.64099999999996,239.57800000000003,201.60399999999998,175.994,169.72166666666666,166.72500000000002,167.53,233.38,212.88,168.529,183.313,209.843,234.91199999999998,238.68,242.599,251.00799999999998,254.57800000000003,259.043,264.20500000000004,270.896,274.883,280.98699999999997,283.096,284.087,281.661,281.437,283.019,285.95,288.163,288.93199999999996,293.604,296.576,293.06399999999996,285.291,284.01599999999996,286.192,284.323,287.385,284.575,287.054,287.166,289.584,292.83000000000004,292.411,295.802,285.546,290.08000000000004,288.829,289.646,294.20799999999997,294.87399999999997,298.75,299.393,297.76300000000003,294.176,288.77,284.38,281.668,281.94899999999996,271.11199999999997,L9
2023-03-28 22:19:57+00:00,305.52599999999995,273.896,238.65900000000002,200.85500000000002,174.874,168.465,162.20499999999998,,233.38,261.67,168.119,182.68699999999998,209.19400000000002,234.49,238.266,242.06199999999998,250.64499999999998,254.045,258.642,263.80600000000004,270.32399999999996,274.188,280.34399999999994,282.475,283.651,281.369,281.163,282.553,285.43,288.42600000000004,288.703,293.64500000000004,296.71299999999997,293.068,285.334,284.077,286.094,284.275,287.323,284.64700000000005,287.216,287.479,289.86199999999997,293.096,292.468,295.877,285.514,290.033,288.589,289.34000000000003,293.836,294.761,298.28,299.101,297.726,294.209,288.62800000000004,284.164,281.632,281.938,271.03000000000003,L9
2023-04-05 22:19:40+00:00,305.8209090909091,273.90818181818184,239.66272727272727,202.83272727272725,177.7709090909091,170.8457142857143,169.92666666666665,168.62,233.38,253.425,168.119,182.68699999999998,209.19400000000002,235.08727272727273,238.60636363636365,242.62454545454545,251.1681818181818,254.63909090909092,259.1518181818182,264.20272727272726,270.7336363636364,274.5345454545455,280.77,282.96999999999997,284.5709090909091,283.83,283.90636363636366,285.2290909090909,286.1890909090909,290.45909090909095,289.9827272727273,294.98727272727274,297.79272727272723,294.5590909090909,285.57363636363635,284.54272727272723,286.49545454545455,284.87363636363636,288.0690909090909,285.8036363636364,288.1636363636364,288.49727272727273,290.56545454545454,293.4727272727273,292.66818181818184,296.45,285.88,290.5945454545454,289.3863636363636,289.67727272727274,294.4690909090909,294.73818181818183,298.1318181818182,299.1990909090909,297.8527272727273,294.57454545454544,288.3681818181818,284.0763636363636,281.54545454545456,281.97,271.46636363636367,L8
2023-04-13 22:19:50+00:00,306.7325,275.7083333333333,240.37333333333333,203.51333333333332,178.45166666666668,171.93875,169.145,169.0,233.38,253.425,168.45545454545456,183.05090909090907,209.71,235.26916666666668,238.79166666666666,242.7558333333333,251.23583333333332,254.73833333333334,259.26,264.54833333333335,270.74083333333334,274.68333333333334,280.8641666666667,282.9816666666666,284.75333333333333,283.75083333333333,283.82,285.21250000000003,286.3125,290.35083333333336,289.92833333333334,294.9425,297.8125,294.6116666666667,285.7875,284.6308333333333,286.465,285.17333333333335,288.09,285.9066666666667,288.52833333333336,288.47083333333336,290.6133333333333,293.5058333333333,292.8916666666667,296.1858333333333,286.07,290.595,289.3383333333333,289.49083333333334,294.2633333333333,294.68416666666667,297.575,299.1741666666667,297.5216666666667,294.4191666666667,288.1958333333333,283.96416666666664,281.42,281.90666666666664,271.5425,L9
2023-05-23 22:19:17+00:00,306.52727272727276,275.9872727272727,236.97583333333333,202.79749999999999,177.59,172.09571428571425,169.145,169.0,,245.18,168.279,182.855,209.59499999999997,235.21272727272728,238.71,242.71363636363637,251.08545454545455,254.5490909090909,259.15090909090907,264.4418181818182,270.2781818181818,274.27181818181816,277.9558333333333,280.40999999999997,281.71666666666664,281.0108333333333,280.71250000000003,282.26,284.1033333333333,287.7058333333333,287.53749999999997,293.2091666666667,295.82083333333327,292.68416666666667,283.3341666666667,282.28333333333336,283.7183333333333,282.6,284.9325,285.9390909090909,288.6890909090909,285.61833333333334,287.0966666666667,289.3675,288.375,291.045,283.12333333333333,290.8209090909091,289.6118181818182,287.30083333333334,290.66833333333335,293.6972727272727,297.42545454545456,296.12916666666666,294.92833333333334,294.96636363636367,288.7518181818182,284.4736363636364,279.2391666666667,280.1225,270.3541666666667,L8
2023-06-08 22:19:24+00:00,306.52727272727276,275.9872727272727,236.0676923076923,202.03615384615384,176.73461538461535,172.09571428571425,169.145,169.0,,245.18,168.279,182.855,209.59499999999997,235.21272727272728,238.71,242.71363636363637,251.08545454545455,254.5490909090909,259.15090909090907,264.4418181818182,270.2781818181818,274.27181818181816,275.41846153846154,277.9676923076923,278.6484615384615,278.34000000000003,278.09000000000003,279.4892307692308,281.39076923076925,285.17923076923074,285.4476923076923,291.12,293.8353846153846,290.49538461538464,279.94,279.01,283.7183333333333,282.6,284.9325,285.9390909090909,288.6890909090909,285.61833333333334,287.0966666666667,289.3675,288.375,291.045,283.12333333333333,290.8209090909091,289.6118181818182,287.30083333333334,290.66833333333335,293.6972727272727,297.42545454545456,296.12916666666666,294.92833333333334,294.96636363636367,288.7518181818182,284.4736363636364,279.2391666666667,280.1225,270.3541666666667,L8
2023-06-16 22:19:18+00:00,305.81166666666667,275.9872727272727,235.34214285714285,201.29285714285714,175.8842857142857,172.09571428571425,169.145,169.0,,245.18,168.279,181.53181818181818,208.1890909090909,233.66333333333333,237.2458333333333,240.24666666666667,248.87166666666667,252.56166666666664,257.425,262.60583333333335,268.0441666666667,271.9275,273.5142857142857,275.90214285714285,276.2392857142857,276.2642857142857,275.97999999999996,277.3692857142857,279.36,283.10714285714283,283.68642857142856,289.47571428571433,292.23999999999995,288.83142857142855,277.89785714285716,277.04857142857145,280.5276923076923,279.35846153846154,281.38153846153847,285.9390909090909,288.6890909090909,282.16076923076923,282.6176923076923,285.38846153846157,284.2553846153846,288.0546153846154,283.12333333333333,290.8209090909091,289.6118181818182,287.30083333333334,290.66833333333335,293.6972727272727,297.42545454545456,296.12916666666666,294.92833333333334,294.96636363636367,288.7518181818182,284.4736363636364,276.5969230769231,278.0423076923077,268.79076923076923,L9
2023-07-26 22:19:47+00:00,308.43142857142857,279.7333333333333,236.077,201.59900000000002,176.45600000000002,176.2575,169.145,169.0,,245.18,169.0,179.45714285714286,206.25285714285715,231.72,235.405,238.9185714285714,247.74142857142857,251.56285714285715,256.67285714285714,261.8257142857143,266.6814285714286,268.13125,268.675,270.953,270.544,271.94,271.875,272.90099999999995,274.575,279.40299999999996,280.147,285.837,288.985,285.489,273.026,272.18199999999996,274.4288888888889,276.31375,277.54125,287.2083333333333,290.02833333333336,278.58875,278.405,281.14625,280.33875,285.1675,281.02857142857147,291.10833333333335,289.435,285.5657142857143,287.8071428571429,293.49333333333334,294.9916666666666,293.1842857142857,291.5942857142857,294.6433333333334,286.6283333333333,283.1933333333333,272.27625,274.41375,267.6975,L8
2023-08-27 22:19:59+00:00,310.3299999999999,285.16666666666663,235.11142857142858,202.07428571428574,178.04999999999998,178.86999999999998,171.48666666666668,186.17333333333332,206.09,234.71000000000004,172.93666666666664,177.51250000000002,222.83200000000002,230.388,233.142,236.77749999999997,245.8175,250.2525,255.57249999999993,260.51,264.52250000000004,265.05800000000005,264.0228571428571,266.3385714285714,267.89750000000004,270.31,275.85625000000005,276.045,277.14625,280.86375,281.6675,286.89625,291.7375,286.92625,275.5475,274.03375,277.5857142857143,281.06666666666666,279.87,301.03000000000003,301.045,277.41833333333335,275.9783333333333,278.8283333333333,278.57,284.06,281.426,292.155,292.7025,285.52599999999995,287.16,293.4625,304.27,298.186,287.465,303.5925,287.0925,286.3825,269.7,279.82666666666665,273.69166666666666,L8
2023-09-12 22:20:01+00:00,316.02,286.04499999999996,237.95,204.58,182.02444444444444,182.46249999999998,174.805,184.9525,193.39,230.5333333333334,172.93666666666664,177.51250000000002,233.49166666666667,230.388,233.142,236.77749999999997,245.8175,250.2525,258.74799999999993,263.538,269.024,268.87333333333333,267.115,269.20625,267.89750000000004,275.85,279.3555555555556,279.7711111111111,280.43888888888887,282.7811111111111,283.3922222222222,290.7711111111111,294.8977777777778,291.39444444444445,281.0911111111111,279.6611111111111,279.68375,284.38714285714286,284.83,301.65200000000004,301.0,281.13428571428574,280.18,282.2357142857143,282.5157142857143,287.0828571428571,285.025,300.176,295.35,290.7233333333333,289.8966666666667,295.05,304.2,299.5083333333333,290.002,302.224,295.758,289.962,272.51714285714286,281.37428571428575,275.03000000000003,L8
2023-10-06 22:20:06+00:00,316.1775,286.47999999999996,235.8342857142857,201.21857142857144,178.7175,186.41499999999996,175.78000000000003,190.39666666666665,193.39,223.21000000000006,173.02666666666664,177.64249999999998,242.82333333333335,225.17333333333332,228.65333333333334,228.65499999999997,238.25,247.33666666666667,257.4525,263.84,268.19,267.594,264.6457142857143,266.4271428571429,264.47571428571433,272.14125,275.34625,276.8725,283.26875,282.81625,284.0175,293.065,298.4975,295.3525,284.445,283.26875,282.6228571428572,288.9166666666667,289.32166666666666,314.66499999999996,312.7725,275.93,276.79833333333335,278.98333333333335,280.24666666666667,284.8433333333333,284.18600000000004,301.435,294.495,291.344,287.674,295.6375,305.945,299.00200000000007,286.90749999999997,302.1725,297.65,291.5575,270.955,281.11,274.67833333333334,L9
2023-10-30 22:20:12+00:00,313.125,278.36666666666673,233.35,199.18714285714285,176.78625,193.24,184.76,200.90499999999997,193.39,223.21000000000006,172.37,176.6325,248.414,224.38666666666666,228.41333333333333,227.59,238.39,246.5566666666667,256.84749999999997,262.5675,267.8975,266.822,264.05285714285714,266.10857142857145,263.7685714285714,272.21375,274.90125,276.3975,282.91499999999996,286.20625,284.6975,295.24125000000004,298.77124999999995,295.22125,284.6,283.0025,283.0157142857143,287.92833333333334,289.19166666666666,314.495,311.8175,275.76,276.36833333333334,278.1516666666667,279.0783333333333,284.2,283.6,300.5325,294.5525,290.96999999999997,287.796,294.165,306.0075,298.27,285.71999999999997,300.96,296.8075,291.10499999999996,270.32666666666665,280.7,274.01500000000004,L8
2023-11-23 22:20:17+00:00,311.3,276.7225,234.6557142857143,199.70142857142855,177.64249999999998,193.24,184.76,200.90499999999997,193.39,223.21000000000006,171.555,178.534,248.414,227.49,230.965,232.39000000000001,243.08,248.945,257.642,263.258,268.52799999999996,268.46999999999997,268.13,270.5128571428571,269.07,276.38,282.45625,280.5025,287.00125,289.80375000000004,287.90375,299.75125,304.5,298.55375000000004,289.9625,288.90625,291.5242857142857,293.78000000000003,296.52000000000004,310.898,307.45,283.258,283.1266666666667,284.87833333333333,285.59,289.31333333333333,292.148,298.69,294.454,297.37199999999996,297.102,293.756,303.854,305.976,293.48249999999996,299.33599999999996,294.402,289.582,275.27500000000003,284.48,276.59166666666664,L9
2023-12-09 22:20:14+00:00,310.145,280.56800000000004,235.96428571428572,200.81999999999996,178.59125,213.03500000000003,184.76,200.90499999999997,212.26,235.95333333333338,171.555,178.534,253.10500000000002,227.49,230.965,246.51,243.08,248.945,257.642,263.258,268.52799999999996,269.5985714285714,273.26714285714286,275.5214285714286,275.4414285714286,281.43625000000003,286.85,285.5275,292.0625,295.46875,294.99,304.45125,308.6025,303.8425,297.96375,296.075,292.77,294.67428571428576,298.24000000000007,307.9316666666667,305.32166666666666,285.0183333333334,285.1057142857143,286.82142857142856,287.32142857142856,290.4642857142857,291.705,297.58166666666665,294.62,296.33666666666664,297.18333333333334,293.735,302.7083333333333,304.67833333333334,293.832,297.89166666666665,292.87333333333333,288.31,275.88142857142856,283.67857142857144,275.5228571428571,L9
2024-01-26 22:20:14+00:00,313.25166666666667,282.6433333333334,238.442,203.296,182.33833333333334,213.1866666666667,184.76,200.90499999999997,220.23,244.27500000000003,172.054,186.005,269.13399999999996,238.39333333333335,241.27333333333334,256.7625,255.38000000000002,256.6925,263.98199999999997,270.004,276.186,277.904,281.214,283.682,293.03333333333336,290.61,301.17,297.0071428571428,305.36285714285714,308.48285714285714,305.39,315.9428571428571,317.76714285714286,314.1114285714285,311.44714285714286,308.75428571428574,305.88714285714286,302.31428571428575,306.06857142857143,307.1642857142857,304.6171428571429,295.6983333333333,295.74142857142857,296.1042857142857,296.8228571428571,300.26714285714286,292.80285714285714,298.11571428571426,295.65285714285716,297.0157142857143,298.61857142857144,294.7357142857143,303.55,306.0385714285714,296.3883333333333,298.51000000000005,293.4271428571428,288.84714285714284,282.1685714285714,288.0514285714286,279.50142857142856,L9
2024-02-19 22:20:03+00:00,313.25166666666667,282.6433333333334,238.442,203.296,181.80714285714285,204.125,174.925,189.39333333333335,220.23,244.27500000000003,172.47833333333335,186.898,260.52666666666664,238.9575,241.27333333333334,256.7625,255.38000000000002,256.6925,263.98199999999997,270.004,276.186,278.4683333333333,281.8933333333334,284.915,293.14,290.2914285714286,299.71999999999997,295.90749999999997,303.155,306.41375,303.40875,316.7425,316.83,313.88625,311.92875,309.96625,306.86,301.98625000000004,305.8,306.0725,304.22625,298.29714285714283,297.375,298.52375,300.155,302.68625,292.25,297.46875,295.5125,296.6425,298.795,294.82375,303.00125,305.17625,296.61,297.94625,292.68,288.16999999999996,281.97375,287.02625,278.92125,L8
2024-02-27 22:20:07+00:00,312.14,281.5442857142857,237.49666666666667,202.99666666666667,180.4414285714286,204.125,174.925,173.83000000000004,224.9433333333333,250.95333333333338,171.48333333333332,186.29833333333332,246.62666666666667,238.808,241.18,254.586,255.38000000000002,256.6925,263.98199999999997,270.004,276.186,278.4683333333333,281.89142857142855,285.1328571428572,293.03285714285715,290.1457142857143,294.8275,291.4,298.29875000000004,303.20374999999996,299.81875,313.96000000000004,316.6,310.9225,310.42375,309.31875,304.6875,298.54375000000005,305.3025,302.89374999999995,302.68625,300.30428571428575,300.36125,300.78125,303.04375,304.88625,291.6925,297.25750000000005,295.18874999999997,295.30625,298.34499999999997,294.40375,297.82875,300.21999999999997,296.26874999999995,292.67,291.77625,286.05375000000004,281.09,280.8875,272.59875,L9
2024-03-22 22:19:42+00:00,303.4942857142857,280.35499999999996,228.5733333333333,194.04999999999998,174.87833333333333,207.75333333333333,165.09,166.37,247.07,265.34000000000003,171.48333333333332,186.29833333333332,229.52666666666667,233.8116666666667,235.142,247.205,255.38000000000002,251.31400000000002,256.60200000000003,262.88399999999996,267.442,271.6333333333333,276.55285714285714,280.0914285714286,287.73375,281.14428571428573,288.27,284.295,291.9625,297.81,294.8925,306.84625,310.00624999999997,303.4175,308.2785714285714,300.90875,300.5375,292.97499999999997,298.9075,302.7157142857142,298.2325,295.0185714285714,295.5625,296.41875000000005,297.31249999999994,300.28375,286.21125,288.7625,289.5925,288.24375,293.62375,289.22499999999997,293.245,295.59499999999997,291.81374999999997,292.08714285714285,286.2557142857143,283.45000000000005,279.9,279.49142857142857,271.1042857142857,L8
2024-04-07 22:19:35+00:00,302.205,281.74333333333334,227.41799999999998,192.702,174.67400000000004,207.75333333333333,164.775,166.37,247.07,265.34000000000003,171.84833333333336,186.94000000000003,220.97333333333336,234.53,235.92499999999998,246.96,254.4225,251.37000000000003,257.06399999999996,262.462,267.464,271.62666666666667,277.00142857142856,280.8157142857143,287.87874999999997,281.29285714285714,288.77125,283.72375,287.87125,294.34375,291.62,305.29875000000004,305.30125,298.7525,306.8314285714286,296.3075,297.81375,289.06,295.11125,298.4614285714286,294.44624999999996,294.815,296.16375,297.98375,298.17499999999995,301.77875,286.06125,288.725,289.725,287.6975,294.02125,288.79125,293.295,296.00874999999996,292.28625,292.4428571428571,286.8885714285714,283.34000000000003,280.05,279.7042857142857,271.5128571428571,L8
2024-05-01 22:19:35+00:00,301.736,285.88,226.5725,191.6825,177.96800000000002,207.75333333333333,165.93,169.905,247.07,265.34000000000003,173.04,187.798,220.97333333333336,234.46666666666667,235.08800000000002,247.775,255.14333333333335,250.84000000000003,256.8225,262.2625,266.9175,271.46,276.87666666666667,280.805,289.00875,281.80571428571426,289.5625,284.17875,287.83875,290.79499999999996,291.02875,303.09125,305.20000000000005,298.52,307.0,296.58125,301.36375,293.24625000000003,295.64,298.9157142857143,295.13375,295.86125,297.12625,298.61499999999995,299.025,301.98875,286.76625,290.3825,290.0275,288.3425,298.79875000000004,289.5175,293.28999999999996,296.89750000000004,293.65749999999997,292.91285714285715,288.0285714285714,283.6985714285714,280.69142857142856,281.0314285714286,272.02714285714285,L9
2024-05-09 22:19:15+00:00,301.736,285.88,222.31400000000002,188.73600000000002,177.96800000000002,207.75333333333333,165.93,169.905,247.07,265.34000000000003,173.04,187.798,220.97333333333336,234.46666666666667,235.08800000000002,247.775,245.70000000000002,245.36400000000003,251.844,257.756,261.78200000000004,266.65333333333336,272.5342857142857,276.82,284.31333333333333,277.905,285.7033333333333,280.26222222222225,284.24,287.15555555555557,287.43000000000006,298.6022222222222,300.9166666666667,294.37888888888887,300.65875,292.18666666666667,294.72,283.82,286.02555555555557,291.02125,289.6744444444445,290.4944444444444,290.4477777777778,298.61499999999995,299.025,301.98875,286.76625,290.3825,290.0275,288.3425,298.79875000000004,289.5175,293.28999999999996,296.89750000000004,293.65749999999997,292.91285714285715,288.0285714285714,283.6985714285714,280.69142857142856,281.0314285714286,272.02714285714285,L8
2024-05-25 22:19:02+00:00,301.17,288.698,217.32799999999997,185.044,179.445,207.75333333333333,165.93,169.905,247.07,265.34000000000003,173.826,188.2125,215.27285714285716,228.24833333333333,227.906,238.10000000000002,235.81,238.83,245.052,250.862,253.91600000000003,259.275,266.60857142857145,270.61857142857144,279.2966666666667,273.08875,278.2433333333333,275.80777777777774,279.6166666666667,282.84333333333336,283.70000000000005,293.6277777777778,294.8855555555555,290.63222222222225,294.82500000000005,286.18,287.5988888888889,278.9733333333333,280.37111111111113,283.4075,284.49111111111114,286.0433333333333,285.18,292.16999999999996,292.985,296.68,285.98,290.24857142857144,289.45142857142855,287.8228571428571,298.82428571428574,289.1457142857143,293.01142857142855,296.65285714285716,293.53714285714284,292.92499999999995,288.57,283.73333333333335,280.87166666666667,281.4066666666667,272.55,L8
2024-06-10 22:19:04+00:00,300.10333333333335,286.885,215.484,183.908,181.24,195.21499999999997,165.93,169.905,244.14,269.24,173.826,188.2125,205.0583333333333,228.24833333333333,227.906,227.946,235.81,238.83,245.052,250.862,253.91600000000003,255.856,264.2216666666667,268.435,278.405,271.1385714285714,277.8025,274.47875,278.40250000000003,280.67625000000004,277.2611111111111,289.45222222222225,291.38,286.3288888888889,289.2575,281.24666666666667,281.0755555555556,272.9,272.84777777777776,282.02285714285716,278.1011111111111,281.2833333333333,279.65,284.99375,283.9125,291.25375,285.39500000000004,289.95,288.45166666666665,287.26666666666665,299.03000000000003,288.3983333333333,292.34999999999997,296.3966666666667,293.255,293.376,289.238,284.09000000000003,281.142,281.91400000000004,273.238,L8
2024-07-04 22:19:15+00:00,300.10333333333335,286.885,215.484,183.908,181.24,195.21499999999997,165.93,169.905,244.14,269.24,173.826,188.2125,205.0583333333333,228.24833333333333,227.906,227.946,235.81,238.83,245.052,250.862,253.91600000000003,255.856,264.2216666666667,268.435,278.405,271.1385714285714,277.8025,274.47875,278.40250000000003,280.67625000000004,277.2611111111111,289.45222222222225,291.38,286.3288888888889,285.98555555555555,278.66700000000003,277.89,270.24699999999996,269.55,282.02285714285716,273.66999999999996,278.35499999999996,273.652,279.2522222222222,276.2288888888889,291.25375,285.39500000000004,289.95,288.45166666666665,287.26666666666665,299.03000000000003,288.3983333333333,292.34999999999997,296.3966666666667,293.255,293.376,289.238,284.09000000000003,281.142,281.91400000000004,273.238,L9
2024-07-20 22:19:26+00:00,300.10333333333335,286.885,218.55833333333337,183.908,181.24,195.21499999999997,165.93,169.905,244.14,269.24,173.826,188.2125,205.0583333333333,228.24833333333333,227.906,227.946,235.81,238.83,245.052,250.862,253.91600000000003,255.856,264.2216666666667,268.435,278.405,271.1385714285714,277.8025,274.47875,278.40250000000003,280.67625000000004,275.722,287.267,289.62399999999997,284.71000000000004,283.34499999999997,276.78,275.16545454545457,268.0081818181818,266.8790909090909,282.02285714285716,273.66999999999996,278.35499999999996,273.652,279.2522222222222,276.2288888888889,291.25375,285.39500000000004,289.95,288.45166666666665,287.26666666666665,299.03000000000003,288.3983333333333,292.34999999999997,296.3966666666667,293.255,293.376,289.238,284.09000000000003,281.142,281.91400000000004,273.238,L9
