dates,satname,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079
2024-03-06 22:20:39.136000,L8,373.68,357.54,362.81,380.82,382.66,386.69,389.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.02,374.62,370.90,362.68,359.25,357.95,363.47,355.90,358.37,353.79,355.96,353.65,337.97,346.55,349.08,337.38,324.76,320.86,319.35,319.33,320.14,317.44,314.81,315.75,319.16,360.41,368.85,371.02,346.82,351.19,335.05,340.67,318.84,325.69,324.81,328.11,322.62,324.77,317.01,272.07
2024-03-07 22:14:47.781000,L9,355.64,351.37,355.46,374.10,377.84,379.25,385.61,,,,,,387.96,383.27,376.33,369.07,369.95,356.32,366.98,380.27,372.13,362.51,373.97,370.59,375.19,366.46,372.45,375.31,370.26,364.60,364.14,357.46,392.79,367.01,357.17,353.56,358.36,361.27,352.30,358.33,355.29,359.75,353.26,350.29,349.99,349.64,361.66,347.79,358.69,351.69,349.43,347.52,329.59,337.75,337.75,331.88,321.68,311.96,309.41,311.80,314.57,301.93,267.99,291.46,319.05,355.04,361.96,365.59,329.48,339.97,330.97,333.29,300.28,317.02,315.87,317.59,306.14,311.84,312.72,266.55
2024-03-22 22:20:30.323000,L8,362.96,354.23,356.88,380.92,376.10,375.07,384.10,385.98,378.03,392.75,,,,383.91,381.15,371.88,370.19,357.83,370.11,380.88,373.68,363.58,373.75,370.41,375.86,366.90,375.95,378.09,371.89,367.28,366.19,363.40,,369.72,361.16,360.97,369.52,364.65,358.55,361.09,356.13,360.99,360.05,350.23,347.75,347.55,355.17,351.89,355.57,350.37,347.78,342.17,331.40,338.57,339.79,333.14,321.21,317.09,312.74,,,,310.82,311.97,314.82,356.79,363.32,372.86,338.13,340.48,329.43,334.60,317.30,322.55,314.36,318.60,310.95,310.97,308.80,258.53
2024-04-16 22:14:07.010000,L8,359.92,354.38,356.25,377.95,380.73,383.06,389.59,,,,,,,384.67,381.30,373.02,371.11,357.10,370.45,381.72,373.16,364.36,373.97,371.84,376.45,366.79,376.69,378.62,372.23,368.60,365.58,361.13,,367.01,361.93,366.17,368.83,363.50,358.44,365.20,355.91,362.11,358.83,353.02,349.97,351.24,355.32,350.79,353.01,349.47,347.00,343.02,332.77,339.91,343.32,333.79,323.24,316.36,307.37,317.85,317.94,321.17,322.16,324.27,332.52,357.82,366.54,369.52,343.15,342.76,345.47,334.42,328.04,327.75,329.73,328.12,320.25,327.75,321.61,271.44
2024-04-24 22:14:13.960000,L9,358.68,351.84,352.98,375.40,377.19,379.51,385.84,,,,,,387.87,382.32,378.25,369.50,368.77,354.78,368.16,379.37,371.75,362.50,370.77,366.66,373.18,365.96,372.29,377.48,371.83,365.60,363.05,360.06,,365.17,358.51,359.65,365.66,362.03,355.41,360.25,353.65,359.33,358.22,351.32,347.78,347.40,353.04,348.55,351.61,346.74,346.53,340.35,329.36,338.44,337.25,331.82,321.03,316.22,305.29,314.54,318.73,320.21,321.01,321.85,328.37,356.28,363.35,367.05,338.20,340.41,328.85,330.19,329.29,330.27,330.20,325.77,318.08,326.52,316.02,268.02
2024-05-26 22:13:59.921000,L9,361.66,352.97,352.63,379.82,380.38,383.29,388.27,,,,,,,384.21,381.58,370.57,368.59,354.97,367.48,379.31,371.11,361.03,369.66,366.22,370.40,365.35,374.20,374.36,367.69,364.54,362.26,358.41,,364.45,356.54,358.94,370.03,362.79,356.80,360.84,354.07,359.20,356.36,349.53,346.12,346.54,349.31,345.71,349.58,344.61,344.21,338.21,325.51,332.98,333.05,327.85,319.41,314.61,301.12,311.38,314.23,319.58,323.16,323.09,309.01,356.98,368.51,373.36,335.60,337.24,327.19,329.61,329.72,326.66,328.70,331.37,318.60,319.43,315.25,265.52
2024-06-03 22:13:41.381000,L8,356.02,352.32,353.86,377.57,379.20,381.12,388.03,,,,,,,384.47,380.36,370.94,370.17,356.62,369.53,380.24,373.77,362.92,372.01,367.74,376.20,367.95,375.20,380.72,372.33,367.99,364.98,360.22,,368.67,360.07,362.88,374.73,365.82,360.48,363.16,357.41,362.85,360.31,353.33,353.26,349.41,354.99,350.88,352.75,351.55,350.77,342.23,332.74,338.63,339.32,336.27,323.62,318.89,307.05,315.60,318.46,323.41,334.81,333.02,331.31,358.99,367.35,370.71,343.00,342.94,330.95,334.47,335.87,331.89,335.41,331.18,330.85,326.87,320.05,270.66
2024-06-10 22:19:52.303000,L8,,,,,,,,,,277.29,289.00,276.14,369.52,368.26,363.56,347.08,345.40,337.92,351.32,363.10,353.58,346.82,353.82,351.07,353.30,327.08,349.81,360.09,351.83,347.41,295.62,294.20,302.38,,,,269.42,276.77,279.32,319.45,285.45,293.10,317.31,310.49,313.32,315.45,330.84,316.98,319.83,319.18,325.91,324.83,301.03,,,,,,,299.44,304.22,307.12,312.12,312.22,,,,,321.37,320.71,313.41,315.11,319.42,314.88,316.81,314.68,307.79,308.57,302.14,252.66
2024-06-18 22:19:55.612000,L9,353.94,357.93,356.04,373.64,377.27,376.49,382.91,387.90,377.98,378.45,387.66,,,383.22,381.01,373.08,372.72,361.33,372.40,384.99,375.88,365.46,375.87,372.50,374.58,367.42,373.89,376.32,370.59,367.07,360.18,357.77,,369.26,363.20,362.39,373.03,368.21,358.99,365.44,357.31,363.75,361.52,353.28,349.18,350.69,352.88,348.78,352.38,350.01,349.84,341.95,335.52,344.00,342.48,334.43,328.91,328.49,315.87,328.55,328.44,337.69,334.35,336.33,306.56,357.33,364.29,366.42,341.44,345.23,331.64,334.53,340.90,334.45,336.29,336.14,326.99,323.29,320.74,275.35
2024-06-19 22:13:49.014000,L8,,,,,,,,,,,,,334.25,368.25,364.59,353.04,349.57,337.09,351.85,362.99,353.33,347.51,353.70,349.68,351.68,333.78,346.63,359.79,349.32,345.86,,,,,,,,,,,,,311.57,306.65,312.87,310.81,328.01,317.58,319.96,317.28,325.26,320.66,309.33,310.21,317.92,,,,,301.50,306.83,308.53,312.90,313.39,,,,,318.76,320.17,316.09,317.08,319.31,316.56,317.28,314.17,307.62,303.69,298.07,251.98
2024-06-26 22:20:04.343000,L8,355.87,359.51,355.38,378.57,381.42,384.02,391.98,,,,,,,386.88,382.94,374.66,371.15,358.41,371.06,380.97,374.21,364.37,373.17,371.99,375.10,367.45,373.77,379.49,375.01,367.71,364.53,362.91,,366.45,359.30,361.34,369.34,363.87,359.99,362.75,355.64,360.92,358.66,350.69,349.33,347.66,350.35,347.42,351.92,347.96,347.54,340.55,331.37,336.08,335.30,327.83,324.07,320.71,307.60,317.66,321.24,325.66,327.81,327.31,301.93,360.73,369.02,371.90,338.24,340.45,330.98,332.46,334.80,332.92,333.14,330.87,323.39,311.45,314.83,270.36
2024-07-04 22:20:03.802000,L9,355.28,354.18,352.15,377.12,379.07,381.01,388.61,,,,,,,384.18,379.28,371.83,369.31,354.48,368.92,379.04,372.01,362.52,371.05,369.04,372.15,367.19,373.11,376.12,370.80,366.18,362.65,361.38,,365.19,356.42,358.67,369.06,361.06,356.18,362.57,353.33,359.07,356.44,349.06,346.27,346.16,349.77,345.52,352.22,347.29,345.04,338.76,329.66,334.87,335.37,327.11,320.77,317.80,305.71,316.71,318.94,320.48,327.41,327.14,317.46,357.31,367.58,369.27,338.57,338.94,327.98,332.23,330.62,330.08,331.48,329.08,320.84,303.59,311.15,267.60
2024-07-05 22:13:57.118000,L8,352.07,347.67,349.25,370.71,374.08,377.62,385.56,,,,,,,386.41,375.18,373.35,372.02,356.51,366.60,378.58,373.69,376.74,375.42,373.69,372.83,369.64,379.80,383.88,380.76,370.40,367.65,360.11,,396.11,350.52,368.48,362.60,365.11,365.88,359.05,362.68,373.91,345.92,383.30,334.46,,294.35,345.31,360.96,354.92,278.47,267.00,331.74,348.94,352.73,336.07,324.05,333.46,307.42,332.65,304.30,316.55,292.26,280.33,293.68,351.54,314.62,361.51,323.73,334.31,321.04,332.76,,288.64,320.32,326.24,325.32,280.23,299.78,260.57
2024-07-12 22:20:12.667000,L8,,,,,,,,,,,,276.26,343.69,371.87,366.13,350.85,352.30,276.31,353.55,363.24,355.41,348.87,354.93,352.82,358.46,322.76,345.43,358.46,278.98,349.17,,,,,,,,,,,,,305.32,311.04,305.67,311.65,329.30,319.89,320.49,325.61,327.71,,312.27,315.98,321.00,,300.72,304.99,292.67,303.95,310.19,308.31,312.32,312.43,,,,,321.61,323.50,316.21,318.42,317.52,314.29,317.08,313.72,308.24,,,
2024-07-13 22:14:02.265000,L9,,,,,,358.67,368.63,356.71,,,,,364.81,365.50,361.52,274.69,,,331.74,361.46,348.28,344.69,347.72,349.03,348.12,312.22,339.55,332.35,337.47,,,,,,,,,,,,,,308.30,301.96,299.22,310.48,324.58,314.89,315.54,314.84,320.62,,302.24,313.05,315.98,,296.47,301.57,289.98,300.83,306.69,304.79,309.90,310.17,,,,,318.61,320.66,314.01,315.97,315.18,313.15,314.61,310.63,304.02,,,
2024-08-05 22:20:18.332000,L9,359.98,356.93,355.15,378.25,380.49,383.04,391.54,,,,,,,385.36,381.96,372.37,371.57,355.99,370.78,381.03,373.71,363.98,372.91,373.82,374.62,366.98,376.35,378.60,374.82,368.61,366.78,361.31,,367.39,359.24,360.28,371.89,366.37,357.81,362.99,355.97,360.71,359.85,352.56,350.55,349.10,352.11,349.61,352.59,348.05,348.61,339.37,333.03,338.49,339.61,332.12,322.18,325.84,310.34,321.47,325.63,323.60,312.53,327.37,317.03,358.49,368.81,372.05,340.39,342.31,333.93,333.36,332.80,333.83,320.77,329.48,307.64,307.83,306.68,265.66
2024-08-06 22:14:09.174000,L8,365.49,355.40,357.78,377.12,379.28,384.07,390.87,,,,,,,,386.33,374.35,372.71,361.34,371.98,382.69,376.59,364.16,380.07,377.63,379.10,373.96,384.55,387.33,,,,,,373.55,368.03,369.63,379.24,373.21,365.25,375.76,362.33,367.51,368.59,366.30,359.76,373.15,366.02,357.96,362.67,356.16,356.48,348.49,366.02,375.47,374.79,365.21,353.63,346.87,347.51,346.80,348.23,351.08,339.91,347.02,317.65,358.30,366.79,369.35,350.28,358.67,373.26,375.95,349.33,341.53,324.87,347.07,318.64,310.45,312.43,273.10
2024-08-13 22:20:26.422000,L8,366.43,356.65,356.26,379.41,382.00,385.25,,,,,,,,,385.54,375.78,373.12,360.72,373.01,384.00,376.46,366.80,376.58,374.48,375.70,368.35,378.10,380.28,374.76,370.27,366.97,360.25,,368.51,358.99,362.93,373.78,365.48,359.83,363.92,355.61,361.04,361.40,355.08,349.88,348.97,353.53,348.93,353.13,348.62,348.46,340.64,333.08,337.04,339.03,329.05,322.50,324.10,312.15,323.42,324.12,322.53,308.33,328.24,311.13,359.72,367.53,371.44,341.11,342.26,333.50,334.25,321.31,323.44,317.01,328.58,306.23,305.95,305.50,265.50
2024-08-29 22:20:33.674000,L8,366.17,354.19,359.15,375.53,379.59,380.72,389.35,,,,,,,385.98,380.37,371.54,370.51,356.82,369.63,380.45,372.79,362.85,371.86,369.77,374.06,366.38,373.63,376.51,372.01,367.18,363.53,357.50,,368.00,357.12,358.15,369.36,364.33,357.41,362.11,353.39,358.87,356.86,349.83,347.23,345.64,349.97,346.89,350.67,348.44,346.66,338.60,315.89,330.71,330.21,324.14,283.85,302.40,303.49,311.07,310.44,307.71,,,326.08,354.77,364.28,367.83,337.28,342.22,329.61,324.24,,,,,,,,
2024-08-30 22:14:23.037000,L9,363.77,353.24,356.86,373.63,376.87,378.93,387.22,,,,,,,383.79,380.21,370.63,369.80,356.14,368.96,379.30,372.31,362.27,370.18,370.00,373.40,364.54,372.18,375.76,369.26,368.04,361.41,357.82,,364.48,354.76,357.72,365.08,361.67,356.06,359.59,352.14,357.76,354.07,347.66,345.90,344.80,348.53,344.73,349.69,344.45,344.61,337.78,328.76,333.38,334.47,326.51,322.26,317.11,308.88,313.65,316.55,309.81,305.31,306.46,327.22,352.85,361.90,366.04,335.46,339.12,329.77,331.78,310.60,321.48,315.43,320.46,305.90,303.47,305.62,263.70
2024-09-07 22:14:30.806000,L8,372.41,354.80,359.74,375.63,379.59,382.38,389.81,,,,,,,386.38,384.28,374.37,372.36,359.85,372.15,383.77,373.35,365.96,375.08,373.77,376.60,367.72,378.10,379.67,374.29,369.33,364.09,360.14,,369.03,359.75,358.95,369.57,364.65,357.99,363.48,354.79,359.77,360.88,351.74,347.76,348.85,352.91,348.75,365.33,347.95,348.06,341.66,330.50,334.71,335.00,326.76,321.75,317.99,310.75,317.63,317.26,310.79,306.45,310.29,329.00,355.00,364.18,367.89,339.50,342.06,331.17,332.47,314.26,321.09,317.06,323.03,304.87,303.02,305.80,265.59
2024-09-22 22:20:32.853000,L9,368.45,355.80,367.02,377.63,381.22,382.87,390.88,,,,,,,387.12,385.08,374.20,372.77,362.26,372.67,385.61,375.42,366.34,375.39,374.85,378.28,370.11,376.27,380.49,375.26,370.64,365.17,359.95,,367.36,359.50,360.40,368.45,365.34,357.79,363.81,355.50,359.79,357.09,349.66,350.52,348.25,352.60,347.85,352.52,346.75,346.55,340.46,332.24,337.10,336.91,328.70,322.11,317.90,312.18,317.25,316.70,313.58,309.47,313.62,329.30,357.95,364.26,369.14,338.48,343.24,331.68,334.53,319.84,326.41,319.44,,,,,
2024-09-23 22:14:30.418000,L8,377.59,364.36,375.46,377.55,382.64,386.89,,,,,,,,,,363.94,377.25,357.06,368.46,380.98,372.30,362.30,372.66,370.45,378.49,381.97,,,,,,,,,,,,,,,,,386.11,389.77,367.23,375.35,363.32,355.29,356.71,351.97,355.72,344.39,336.79,351.90,345.38,338.68,335.50,317.12,,,,,,,337.98,366.61,378.43,373.29,342.52,347.26,336.80,335.38,,,,,,,,
2024-10-16 22:20:51.445000,L8,368.64,356.42,373.81,376.11,379.39,382.73,390.99,,,,,,,387.83,384.47,374.47,372.82,361.49,373.18,385.21,375.11,369.94,379.59,377.75,379.85,374.53,379.29,384.44,378.44,371.46,365.89,360.66,,369.92,359.88,363.81,371.18,366.65,359.26,365.11,358.34,361.97,360.00,352.52,353.83,350.16,354.85,349.52,353.55,349.23,347.19,341.28,332.47,339.00,339.19,331.22,323.80,317.74,310.35,320.47,318.60,316.87,314.77,319.99,349.14,357.86,364.88,368.31,340.55,342.65,333.40,334.07,323.72,326.89,324.68,321.16,311.91,306.59,307.05,266.24
2024-10-24 22:20:57.649000,L9,364.60,354.23,368.53,376.10,379.55,380.61,388.63,,,,,,,387.56,384.14,373.05,372.25,360.97,371.97,385.15,375.00,364.01,376.18,373.64,377.70,367.95,379.13,380.92,374.53,370.05,364.33,360.20,,368.06,360.35,359.47,369.32,362.26,354.25,360.09,351.51,357.55,355.52,350.09,351.82,349.32,352.30,348.60,351.24,345.50,345.46,338.71,329.99,333.37,336.89,327.11,321.59,316.71,308.57,314.70,318.42,317.20,313.93,315.95,351.29,356.50,363.28,368.92,336.47,339.25,328.24,330.54,321.66,323.99,321.16,317.40,307.84,304.86,,
2024-11-02 22:14:41.503000,L9,368.16,356.77,363.00,376.00,381.23,383.53,390.42,,,,,,,,385.85,375.42,375.15,363.31,373.94,385.91,376.45,365.80,379.87,375.08,378.34,369.99,380.32,381.72,375.73,370.56,366.73,360.49,,368.92,360.31,359.49,367.43,364.79,354.19,360.56,352.60,358.62,358.37,353.29,352.25,349.70,354.19,348.04,349.01,346.07,346.45,338.80,331.26,336.53,337.74,327.77,321.63,316.98,307.63,319.19,316.32,317.65,314.02,316.80,349.82,357.20,365.50,368.02,339.19,341.10,329.41,331.16,323.28,327.09,324.95,320.20,310.84,300.16,,
2024-11-17 22:20:50.529000,L8,366.06,355.41,364.46,375.51,379.93,381.09,389.96,,,,,,,387.52,383.10,373.74,372.16,360.48,372.56,383.64,374.83,365.04,374.24,374.43,376.86,367.87,378.47,380.35,374.86,369.31,365.09,359.37,,368.91,359.12,359.66,367.78,362.48,355.74,360.12,350.75,360.18,357.04,350.97,351.73,348.49,352.21,347.07,349.23,345.73,344.23,338.58,330.74,336.07,337.01,326.67,320.28,314.75,307.18,316.20,314.80,313.58,309.06,313.03,347.63,356.92,365.17,368.62,338.56,339.90,328.78,331.88,316.23,321.11,313.83,315.84,307.20,307.15,308.14,265.83
2024-11-25 22:21:03.583000,L9,365.60,355.16,368.12,375.55,378.69,379.94,388.23,,,,,,,386.50,382.46,372.63,371.17,359.73,371.85,382.29,373.97,363.49,373.72,374.11,380.70,375.74,380.75,380.91,373.50,368.76,367.87,359.53,392.62,368.38,359.94,364.15,370.40,364.61,358.85,361.46,351.22,364.67,368.16,352.60,353.04,349.23,354.12,345.41,355.05,348.59,345.37,341.16,330.72,335.72,336.27,330.44,324.78,317.67,311.24,318.78,316.14,310.15,,,347.83,357.02,363.00,367.10,339.32,341.03,329.81,332.89,,,305.61,312.25,268.67,308.81,310.06,269.25
2024-12-04 22:14:48.196000,L9,366.63,354.77,370.35,374.21,377.57,379.26,387.21,,,,,,,385.33,381.23,371.54,371.17,357.79,371.11,381.64,373.18,363.73,372.86,370.98,375.34,367.29,374.23,378.38,371.46,369.26,363.37,359.01,392.49,366.67,356.88,358.67,366.30,360.72,355.06,359.05,349.91,358.45,356.49,349.09,349.96,347.81,352.09,347.45,349.94,346.73,343.02,339.94,329.71,334.82,335.08,330.29,321.06,313.66,306.40,312.95,314.67,309.81,303.56,306.52,352.63,354.95,362.58,366.36,338.10,338.26,328.75,332.29,,,,,,,,
2024-12-27 22:20:57.717000,L9,361.70,354.70,357.59,375.39,378.41,379.36,385.91,391.57,,,,,,383.22,378.02,371.37,369.60,356.50,369.61,380.48,371.89,362.64,373.24,368.53,373.89,366.71,372.86,376.14,369.80,363.36,361.95,356.61,393.04,365.43,355.15,358.43,365.87,359.46,354.25,358.19,349.14,357.79,355.46,348.99,349.55,346.86,353.44,347.11,349.60,346.80,344.01,342.01,329.62,334.81,334.14,325.60,318.59,313.08,306.18,313.00,314.81,317.51,315.89,317.91,349.57,355.18,363.11,366.95,337.75,336.90,326.84,331.57,319.98,325.41,322.03,320.55,312.80,310.81,311.33,268.84
2025-01-05 22:14:42.782000,L9,362.97,353.37,357.19,373.91,377.18,377.90,384.92,390.61,,,,,,382.09,378.31,369.24,368.17,355.74,369.05,379.02,371.37,361.80,371.50,366.95,373.12,365.25,371.74,375.87,369.04,363.18,362.08,356.46,394.34,363.56,354.58,356.10,365.36,359.10,351.54,358.52,349.41,356.66,355.67,350.14,347.60,347.71,353.65,346.48,350.04,348.83,345.45,344.45,329.12,333.10,334.72,327.20,321.02,315.47,304.72,313.29,314.12,321.09,323.83,325.84,353.06,353.58,360.60,363.55,340.11,337.16,325.36,330.49,327.25,327.68,329.65,324.91,315.73,312.46,311.87,267.12
2025-01-21 22:14:48.959000,L9,,,,,,,,,,,,,388.10,383.24,378.49,368.96,370.74,361.27,371.38,380.59,374.91,365.03,360.94,387.53,375.02,,,,,,,,,376.20,361.10,360.20,368.77,364.07,357.03,361.08,352.21,363.24,363.90,369.30,356.96,351.04,354.21,344.99,349.91,345.34,344.84,343.40,330.90,337.97,338.45,327.64,319.93,318.88,306.94,311.83,313.13,321.75,320.97,322.18,,,,,335.80,337.24,329.87,330.53,329.53,332.46,330.48,330.05,320.50,311.45,311.01,271.25
2025-01-28 22:20:54.198000,L9,362.64,352.55,359.25,376.23,378.93,380.22,386.69,,,,,,,383.61,380.06,370.74,369.10,357.94,369.30,381.82,373.68,364.41,374.20,370.54,376.49,367.31,375.99,378.68,370.49,367.89,363.88,359.20,391.85,365.22,358.25,359.14,365.35,361.09,354.36,357.56,351.03,359.36,356.04,348.97,348.57,349.02,353.19,349.19,350.94,345.53,344.84,340.74,329.82,335.33,335.90,326.73,318.30,313.57,306.27,310.93,314.69,324.46,325.49,327.68,347.00,355.86,362.35,367.32,336.74,337.93,326.79,331.70,334.42,332.58,330.90,326.57,318.69,310.09,310.38,266.22
2025-02-13 22:20:58.575000,L9,,,378.92,386.87,388.88,389.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.72,370.24,379.23,380.78,385.45,375.63,385.49,,,,381.82,376.85,382.80,366.78,368.65,365.30,371.40,371.97,388.47,373.56,,,347.09,363.89,375.63,375.63,,,378.15,387.64,,,,,,,,
2025-03-01 22:20:51.126000,L9,359.84,354.37,356.77,377.41,378.61,379.98,386.55,,,,,,,384.04,380.19,372.11,371.95,358.38,370.59,381.84,375.44,363.18,376.61,370.50,377.02,366.22,373.75,377.36,370.18,367.12,364.78,360.87,,367.25,359.67,358.81,367.00,361.44,354.96,361.29,357.31,366.12,363.76,351.36,353.53,351.21,352.60,349.26,352.14,345.39,344.34,341.21,324.70,332.13,332.20,325.85,315.42,313.04,305.73,310.38,315.62,321.31,321.62,327.86,327.39,356.25,363.29,367.48,334.95,336.59,324.27,327.91,332.80,346.87,342.78,345.69,322.19,309.68,308.33,271.70
2025-03-09 22:20:38.333000,L8,,,,,,,,,,,,,,,,,,,,,,,339.27,372.81,367.37,367.11,378.74,380.07,382.86,364.51,370.23,,,,,,,,,299.58,355.34,367.80,358.87,351.29,350.80,351.28,352.25,347.29,349.65,347.16,342.32,339.58,325.70,333.27,332.56,323.62,318.05,311.36,303.46,312.05,312.25,320.83,322.31,321.21,319.19,358.14,363.43,366.34,334.65,333.84,326.28,329.17,337.05,333.62,330.16,324.27,317.32,307.60,309.34,267.92
2025-04-03 22:14:16.015000,L8,359.93,353.90,358.04,376.61,378.79,379.59,386.89,,,,,,,383.47,377.79,370.88,370.71,355.15,369.24,379.82,372.66,361.59,371.89,366.89,371.92,364.79,372.08,375.73,369.55,365.31,363.42,358.22,,366.41,357.20,356.84,366.97,362.15,353.71,360.67,354.06,360.04,357.08,349.81,347.19,347.43,351.44,347.47,350.29,346.33,344.48,340.22,329.18,333.79,333.00,328.36,321.51,316.42,305.99,313.79,312.95,324.93,328.31,328.64,345.71,355.68,363.42,366.72,335.81,337.67,326.91,330.06,332.29,337.67,337.97,330.03,322.31,318.54,315.26,268.12
2025-04-10 22:20:22.528000,L8,366.16,355.83,365.94,379.79,382.40,382.87,389.99,,,,,,,386.27,383.97,374.10,371.95,358.65,370.05,381.25,374.03,364.35,375.48,370.84,375.01,365.76,375.11,376.88,371.22,369.13,365.84,361.78,,368.88,360.76,359.75,368.43,363.87,356.36,362.80,356.73,360.99,360.04,352.75,352.65,349.90,354.23,350.23,352.96,347.88,346.32,340.86,331.15,336.61,336.44,328.59,322.08,319.62,308.16,315.41,315.95,326.10,328.44,330.51,342.86,358.68,367.26,370.32,336.11,339.25,327.98,332.31,336.52,336.89,340.27,331.09,323.67,313.50,312.47,269.82
2025-04-11 22:14:29.386000,L9,357.76,350.40,354.41,373.19,376.14,376.70,383.89,387.69,373.04,366.06,386.72,388.37,371.86,377.35,377.43,368.55,359.02,351.95,364.80,377.01,371.75,311.03,325.02,343.65,368.90,351.22,,,,318.73,343.99,359.68,368.14,364.79,353.59,354.67,367.66,280.29,,304.08,335.37,358.12,355.93,346.91,345.48,329.61,347.91,341.99,346.75,337.61,337.68,332.86,327.64,327.85,330.02,322.59,320.52,310.95,299.16,305.29,306.13,314.96,316.79,317.09,340.81,351.78,361.19,363.06,328.86,331.08,320.83,323.92,323.21,324.81,323.46,319.61,312.14,304.00,306.30,257.18
2025-04-18 22:20:37.112000,L9,,345.11,350.66,372.74,377.26,378.03,385.26,389.84,,,,,386.88,383.74,378.30,370.59,369.53,353.61,368.21,379.31,372.69,360.72,372.07,369.47,375.28,366.84,375.45,377.20,371.49,368.58,363.82,358.71,,364.51,355.54,359.29,365.79,359.55,352.69,357.31,355.37,362.41,360.01,347.03,345.60,341.90,351.54,345.53,354.89,353.06,353.61,340.12,343.72,350.81,342.36,326.57,324.46,318.64,319.59,324.52,319.69,338.89,334.74,327.71,333.52,353.45,361.81,363.13,337.35,343.83,329.58,333.67,341.15,346.69,360.35,372.92,344.85,331.80,321.45,280.42
2025-05-04 22:20:29.330000,L9,,334.86,339.77,,354.27,359.82,369.57,376.95,281.79,295.64,298.54,290.41,368.96,369.40,365.55,351.76,348.24,338.08,351.82,362.52,356.45,348.14,355.81,352.50,356.24,349.41,355.96,360.80,355.76,350.90,340.08,331.58,345.62,280.71,,264.63,276.10,316.38,310.93,327.05,289.19,305.52,313.05,307.55,319.18,308.44,312.14,313.91,318.48,310.45,309.04,310.76,305.81,311.46,316.86,307.72,304.28,296.13,261.78,289.15,284.37,308.27,308.39,311.93,,,,,314.90,319.95,312.93,314.62,316.90,318.52,318.03,314.31,308.50,305.52,299.72,
2025-05-05 22:14:00.333000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.56,379.01,369.04,375.56,375.49,380.00,369.56,372.39,381.33,369.36,361.05,360.93,368.13,360.38,352.19,347.50,331.68,333.06,336.98,362.27,361.12,366.65,,,,,368.44,369.24,360.25,353.81,386.65,379.92,374.55,361.68,361.84,344.42,353.48,358.14
2025-05-13 22:14:10.289000,L9,360.85,355.23,362.03,380.23,381.91,384.49,390.88,,,,,,,387.10,384.61,374.74,373.41,359.10,371.90,384.30,375.89,366.19,376.81,373.32,376.93,368.59,378.30,381.99,376.49,371.51,368.73,363.35,,369.53,362.75,359.87,370.60,365.20,357.86,363.68,358.99,363.45,362.16,354.67,352.97,350.61,355.34,351.87,354.01,349.85,348.93,341.83,334.38,340.60,339.90,334.10,325.26,321.66,311.38,318.56,320.16,337.74,340.18,350.04,346.03,359.67,367.67,371.05,338.55,342.93,331.06,334.14,354.15,352.70,375.28,358.72,358.11,343.91,325.36,303.96
2025-05-29 22:14:03.472000,L9,363.93,354.47,356.48,382.21,383.58,385.75,,,,,,,,388.04,386.07,375.68,374.80,360.62,374.41,386.46,375.69,366.80,378.57,371.59,376.48,368.47,377.83,380.61,374.80,372.49,367.18,365.89,,369.74,361.60,362.45,371.51,365.73,357.94,364.57,356.96,361.09,360.65,353.47,350.89,351.63,354.72,348.54,353.86,348.65,345.00,340.23,333.86,339.03,338.24,331.55,323.53,319.36,310.16,318.67,324.06,332.16,332.54,333.53,347.02,360.63,368.64,372.50,340.94,341.17,331.07,334.77,341.56,339.47,343.77,344.00,330.85,322.78,317.19,274.59
