dates,satname,nzd0229-0000,nzd0229-0001,nzd0229-0002,nzd0229-0003,nzd0229-0004,nzd0229-0005,nzd0229-0006,nzd0229-0007,nzd0229-0008,nzd0229-0009,nzd0229-0010,nzd0229-0011,nzd0229-0012,nzd0229-0013,nzd0229-0014,nzd0229-0015,nzd0229-0016,nzd0229-0017,nzd0229-0018,nzd0229-0019,nzd0229-0020,nzd0229-0021,nzd0229-0022,nzd0229-0023,nzd0229-0024,nzd0229-0025,nzd0229-0026,nzd0229-0027,nzd0229-0028,nzd0229-0029,nzd0229-0030,nzd0229-0031,nzd0229-0032,nzd0229-0033,nzd0229-0034,nzd0229-0035,nzd0229-0036,nzd0229-0037,nzd0229-0038,nzd0229-0039,nzd0229-0040,nzd0229-0041,nzd0229-0042,nzd0229-0043,nzd0229-0044,nzd0229-0045,nzd0229-0046,nzd0229-0047,nzd0229-0048,nzd0229-0049,nzd0229-0050,nzd0229-0051,nzd0229-0052,nzd0229-0053,nzd0229-0054,nzd0229-0055,nzd0229-0056,nzd0229-0057,nzd0229-0058,nzd0229-0059,nzd0229-0060,nzd0229-0061,nzd0229-0062,nzd0229-0063,nzd0229-0064,nzd0229-0065,nzd0229-0066,nzd0229-0067,nzd0229-0068,nzd0229-0069,nzd0229-0070,nzd0229-0071,nzd0229-0072,nzd0229-0073,nzd0229-0074,nzd0229-0075,nzd0229-0076,nzd0229-0077,nzd0229-0078,nzd0229-0079,nzd0229-0080,nzd0229-0081,nzd0229-0082,nzd0229-0083,nzd0229-0084,nzd0229-0085,nzd0229-0086,nzd0229-0087,nzd0229-0088,nzd0229-0089,nzd0229-0090,nzd0229-0091,nzd0229-0092,nzd0229-0093,nzd0229-0094,nzd0229-0095,nzd0229-0096,nzd0229-0097,nzd0229-0098,nzd0229-0099,nzd0229-0100,nzd0229-0101,nzd0229-0102,nzd0229-0103,nzd0229-0104,nzd0229-0105,nzd0229-0106,nzd0229-0107,nzd0229-0108,nzd0229-0109,nzd0229-0110,nzd0229-0111,nzd0229-0112,nzd0229-0113,nzd0229-0114,nzd0229-0115,nzd0229-0116,nzd0229-0117,nzd0229-0118,nzd0229-0119,nzd0229-0120,nzd0229-0121,nzd0229-0122,nzd0229-0123,nzd0229-0124,nzd0229-0125,nzd0229-0126,nzd0229-0127,nzd0229-0128,nzd0229-0129,nzd0229-0130,nzd0229-0131,nzd0229-0132,nzd0229-0133,nzd0229-0134,nzd0229-0135,nzd0229-0136,nzd0229-0137,nzd0229-0138,nzd0229-0139,nzd0229-0140,nzd0229-0141,nzd0229-0142,nzd0229-0143,nzd0229-0144,nzd0229-0145,nzd0229-0146,nzd0229-0147,nzd0229-0148,nzd0229-0149,nzd0229-0150,nzd0229-0151,nzd0229-0152,nzd0229-0153,nzd0229-0154,nzd0229-0155,nzd0229-0156,nzd0229-0157,nzd0229-0158,nzd0229-0159,nzd0229-0160,nzd0229-0161,nzd0229-0162,nzd0229-0163,nzd0229-0164,nzd0229-0165,nzd0229-0166,nzd0229-0167,nzd0229-0168,nzd0229-0169,nzd0229-0170,nzd0229-0171,nzd0229-0172,nzd0229-0173,nzd0229-0174,nzd0229-0175,nzd0229-0176,nzd0229-0177,nzd0229-0178,nzd0229-0179,nzd0229-0180,nzd0229-0181,nzd0229-0182,nzd0229-0183,nzd0229-0184,nzd0229-0185,nzd0229-0186,nzd0229-0187,nzd0229-0188,nzd0229-0189,nzd0229-0190,nzd0229-0191,nzd0229-0192,nzd0229-0193,nzd0229-0194,nzd0229-0195,nzd0229-0196
2023-07-21 21:59:34.263000,L8,,,399.38,436.21,337.48,337.37,318.12,,,,,,,,,,,317.93,319.88,332.23,345.63,324.12,340.17,335.61,344.33,337.57,329.65,326.35,325.73,325.11,321.19,331.70,331.69,336.47,325.43,313.22,320.44,325.93,330.15,329.22,324.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.36,298.38,302.30,307.76,306.47,310.66,304.11,301.81,310.57,309.02,306.65,329.46,312.47,325.84,315.40,329.18,310.45,312.81,304.59,308.70,321.71,316.09,327.39,319.94,300.27,302.69,304.05,314.49,303.93,311.69,318.89,325.01,296.94,312.27,305.57,309.54,325.52,333.44,334.77,331.27,322.70,319.06,313.10,309.99,306.63,303.44,303.07,297.96,309.82,302.97,299.33,313.25,307.76,309.90,315.50,321.78,325.66,330.07,323.53,305.55,294.87,299.72,282.07,288.04,312.75,316.61,318.19,307.24,301.82,307.42,307.28,301.64,302.31,302.10,296.69,297.07,306.32,312.48,333.65,339.79,319.24,318.40,320.53,317.55,326.19,318.90,320.37,330.72,325.10,320.62,313.10,313.14,308.51,305.74,303.37,306.89,298.78,301.01,301.08,304.96,313.59,317.20,
2023-07-29 21:59:31.367000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.04,285.01,283.09,299.11,292.26,288.78,290.67,288.96,282.70,286.11,296.00,301.35,307.78,309.42,310.27,313.26,310.09,306.98,315.33,313.63,311.47,295.76,308.94,306.14,304.91,308.78,308.29,311.49,307.66,307.19,311.27,302.38,298.29,306.23,300.62,291.85,283.29,296.43,294.27,304.66,310.14,307.31,295.65,298.15,302.69,300.80,305.13,313.26,315.19,315.20,314.98,314.53,313.55,307.95,,300.71,295.19,297.19,294.10,291.87,290.95,291.90,294.89,299.99,301.12,302.99,302.95,304.23,305.55,300.27,289.99,291.16,284.98,283.69,287.79,292.78,296.81,293.16,292.86,295.51,293.42,292.40,290.06,295.04,292.46,295.23,303.35,306.15,309.93,314.13,316.95,310.78,311.68,308.49,305.78,304.11,300.85,307.31,309.37,307.82,306.51,302.64,295.72,300.53,298.30,295.66,294.62,294.00,293.41,297.52,299.22,305.53,
2023-08-14 21:59:37.575000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.43,296.94,293.51,291.80,292.80,290.29,281.06,284.73,294.00,302.82,308.23,310.00,310.48,312.89,311.93,307.22,316.12,313.07,309.33,298.27,304.20,305.00,303.54,307.88,308.23,309.65,304.23,306.79,309.37,299.92,295.50,303.44,300.00,291.16,285.52,291.66,292.72,302.40,309.62,305.02,299.03,300.45,299.97,298.27,303.80,309.71,313.94,315.96,313.18,312.30,311.74,309.63,318.62,315.98,292.47,297.78,293.05,290.84,289.78,290.57,290.88,299.08,298.60,301.69,304.57,302.25,303.32,299.44,289.58,291.98,285.81,283.50,289.09,293.65,293.20,289.96,289.96,294.58,291.17,294.34,288.34,297.01,291.72,294.24,303.32,306.84,311.51,316.05,321.65,311.67,310.91,309.29,306.57,303.81,300.47,304.92,307.96,306.20,306.06,301.84,296.08,298.67,296.23,294.56,294.21,291.41,292.32,296.18,298.86,305.44,
2023-08-22 21:59:50.611000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.70,301.69,293.59,292.47,292.63,287.65,,,293.12,301.66,307.27,308.00,310.02,311.49,308.76,305.47,313.53,313.20,306.42,297.07,297.84,302.81,300.69,305.11,305.09,305.69,302.86,301.50,308.17,297.01,290.00,301.99,296.64,291.83,283.53,289.19,288.65,298.37,304.91,303.14,297.81,294.81,296.53,293.59,297.35,307.43,310.14,312.16,308.79,310.71,307.96,,,,,,,,,,,,,,,,,,,285.84,279.55,282.33,286.18,285.59,288.15,287.51,280.46,285.64,286.38,285.99,282.47,287.85,287.47,290.28,296.74,299.43,305.02,309.06,306.36,305.16,304.53,301.26,303.76,296.60,294.82,299.17,302.09,299.69,299.62,297.73,,,294.51,290.69,288.04,288.71,289.05,291.34,297.50,300.45,
2023-08-30 21:59:47.581000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.15,297.39,300.89,306.06,304.38,309.29,303.52,301.23,310.00,307.08,306.11,291.45,297.61,300.93,301.99,302.92,303.11,308.46,297.70,302.64,307.07,294.48,286.94,300.31,296.18,288.38,283.90,284.49,,,,,286.38,290.48,297.18,294.55,296.20,306.07,309.12,313.76,312.38,310.83,309.21,,,301.09,292.28,296.17,289.91,289.03,287.04,289.53,,,,,,,,,,290.41,285.95,283.06,284.20,284.23,287.93,287.46,282.31,295.39,288.56,296.83,291.34,295.52,294.50,293.82,302.26,299.66,305.03,307.39,313.50,308.04,308.81,303.92,302.85,298.13,293.75,299.16,305.38,303.45,301.21,297.52,295.78,295.25,295.08,292.71,286.71,289.08,292.80,287.70,295.64,299.36,
2023-09-07 21:59:49.917000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.05,292.77,293.62,291.18,296.04,296.09,291.87,301.54,297.36,306.70,290.56,289.91,298.24,299.99,305.01,304.58,308.46,303.71,301.81,310.93,305.63,304.63,292.71,,300.37,297.63,301.71,302.89,304.28,296.63,299.07,306.79,291.61,,,,,,,286.08,297.20,306.05,303.32,288.01,289.96,289.87,291.39,295.86,307.27,310.48,307.28,308.64,309.69,305.90,,,,,,,,,,,,,,,,,,,,,280.71,282.77,283.18,285.88,285.79,280.80,286.44,284.40,285.61,282.95,288.27,284.98,285.48,297.03,298.44,300.75,305.65,306.59,305.62,304.90,,,294.76,294.01,296.64,300.65,301.55,302.96,300.84,,,293.86,290.02,288.65,289.23,288.82,287.82,294.86,296.21,
2023-09-15 21:59:56.151000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.37,288.64,291.95,299.70,303.67,306.42,305.25,309.18,304.22,304.08,310.55,308.07,305.07,294.15,,300.36,303.19,304.06,304.19,303.95,302.16,299.92,306.66,296.00,288.50,300.70,296.02,286.48,281.84,285.08,287.31,298.01,304.96,301.59,293.56,291.30,293.28,294.64,295.49,306.06,308.71,307.88,307.76,308.24,305.69,,,,290.58,288.89,288.48,287.19,286.29,289.88,,,,,,,,,,287.52,279.41,280.86,282.07,283.21,288.79,288.95,282.17,286.29,285.83,286.26,284.27,289.16,286.71,288.47,297.32,304.27,306.86,307.08,308.55,303.98,304.02,301.15,,296.56,296.34,297.72,304.23,300.72,296.54,293.42,,,294.10,292.20,286.84,288.41,288.73,289.95,295.82,301.02,
2023-10-01 21:59:55.343000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.56,297.96,300.76,299.98,302.40,303.71,302.09,,,,,,,,,,,,,,,,,,,,,271.05,274.45,275.07,281.00,282.07,277.54,281.94,277.10,279.28,277.91,279.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-10 21:59:59.383000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.97,303.44,303.25,302.48,307.03,301.40,298.37,313.56,308.69,306.84,,,,297.93,301.30,301.60,301.89,294.55,299.56,302.34,291.76,292.78,299.18,296.27,282.61,,,,,,,,,,,294.87,317.97,310.82,307.23,310.24,306.30,303.08,,,,,,,,,,,,,,,,,,,,,275.66,283.61,290.65,285.26,288.57,281.04,285.31,282.28,285.30,284.02,285.53,282.24,288.27,297.24,299.32,305.49,307.15,308.17,300.32,296.91,,298.61,301.67,297.97,300.11,302.09,298.45,296.11,,,,292.31,291.01,286.23,286.89,288.13,286.04,291.55,296.17,
2023-11-26 22:00:05.887000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.02,299.80,301.96,298.07,293.36,293.11,300.23,289.02,286.69,297.47,294.10,280.31,,,,,,,,,,,289.34,299.91,304.15,303.08,304.69,307.64,303.84,,,,,,,,,,,,,,,,,,,,,276.41,281.36,286.22,286.50,285.13,278.02,282.88,280.64,282.18,282.39,284.04,280.28,281.73,,297.22,304.60,306.42,303.27,298.68,296.23,,,,,,,,,,,,,286.36,283.38,281.69,288.21,283.68,288.58,292.16,
2023-12-20 22:00:11.701000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.10,276.15,280.42,281.92,280.74,275.89,281.61,277.27,278.11,278.02,276.35,,,,,,,,,,,,,,,,,,,,,,283.26,278.05,278.47,280.55,280.89,283.45,287.29,
2024-01-05 22:00:04.390000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.31,297.40,298.69,297.82,292.33,293.35,298.65,287.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.90,282.25,286.55,307.36,304.30,414.57
2024-01-13 21:59:59.046000,L8,393.56,347.64,374.09,379.62,398.54,398.33,387.05,398.17,401.32,409.04,415.75,396.46,396.51,393.94,415.52,413.93,413.53,415.41,404.36,392.13,403.52,408.59,395.76,392.55,329.64,326.69,335.15,330.56,333.10,333.69,386.83,388.65,391.66,389.97,407.44,440.02,392.89,337.72,338.08,336.06,343.90,336.85,340.25,325.99,330.59,373.42,334.51,341.23,346.15,344.23,345.24,334.91,332.46,336.72,337.58,339.84,342.11,342.82,339.39,332.77,325.31,328.91,326.11,324.59,368.50,331.17,319.31,318.85,328.85,339.05,338.22,341.97,326.13,335.71,320.48,321.55,312.15,317.95,325.61,311.53,312.22,307.55,323.42,328.07,319.15,325.79,330.68,339.29,348.95,343.42,337.45,337.16,340.17,342.22,340.33,334.99,333.55,337.53,337.84,346.89,354.54,349.86,345.09,334.23,328.49,324.12,330.18,335.77,334.67,335.68,326.21,320.39,323.18,321.18,333.42,330.41,333.48,320.30,314.42,308.82,306.90,313.40,314.50,332.26,329.69,330.36,329.11,330.97,332.23,333.64,339.89,345.03,338.72,335.13,328.08,327.22,323.92,320.46,315.76,314.13,305.04,301.05,307.86,315.57,320.58,317.28,311.44,317.75,311.44,318.09,324.18,322.24,319.71,310.44,307.99,301.70,309.69,314.25,312.84,324.08,325.90,312.74,304.43,307.90,315.28,305.15,301.46,301.15,295.48,305.18,314.67,322.11,328.70,324.08,323.13,322.81,321.17,325.84,327.20,331.79,332.07,334.88,332.59,315.36,311.88,311.17,313.75,309.27,312.73,309.67,312.13,310.10,312.61,314.64,330.50,341.02,354.11
2024-01-29 21:59:53.657000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.69,293.57,293.99,290.34,292.77,298.21,284.86,,,,,,,,,,,,,,,290.63,326.18,301.08,300.31,304.54,299.26,299.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-14 21:59:55.364000,L8,401.84,408.21,401.54,409.59,395.40,401.41,390.68,367.30,406.29,405.34,419.66,412.44,416.01,404.55,,,,,,,,399.92,387.63,396.68,389.80,397.90,407.14,400.27,383.99,399.94,383.93,377.83,390.80,380.83,411.39,391.69,398.02,370.41,395.12,378.63,381.57,396.97,389.27,385.65,374.86,381.02,370.01,390.28,383.84,391.51,379.49,377.59,385.08,389.92,387.03,390.69,399.56,393.51,433.93,392.95,403.48,395.11,381.00,377.64,370.23,375.88,365.20,368.79,362.85,377.44,387.43,363.16,362.36,364.23,363.64,359.62,360.08,368.54,397.94,373.22,374.57,371.14,375.57,372.73,375.32,377.73,372.40,376.85,387.27,390.22,378.39,366.57,375.82,374.72,373.82,358.43,378.93,366.61,369.75,357.72,362.53,387.07,390.85,380.20,379.97,368.11,324.63,365.64,380.54,362.91,370.16,374.04,367.38,386.56,,,,,391.48,344.60,312.85,322.96,316.52,333.67,339.84,335.14,335.36,332.14,335.35,342.27,363.41,395.84,388.19,331.35,361.47,361.66,362.29,367.36,320.96,307.91,332.81,305.17,343.08,349.29,345.60,346.60,357.87,323.84,321.40,325.54,350.52,,371.40,316.24,306.61,311.39,370.80,349.66,341.43,321.98,359.92,363.80,316.97,317.17,319.19,315.97,311.47,313.67,317.07,325.77,332.48,367.96,371.89,331.09,332.23,324.79,349.83,347.59,330.09,334.69,328.92,329.18,366.27,376.37,361.59,323.84,320.75,350.47,358.81,346.87,334.29,320.09,372.86,359.86,354.35,335.79,342.96
2024-03-01 21:59:48.785000,L8,,391.77,428.27,431.77,421.01,380.72,,,,,,,,,,,,,,,375.51,388.91,383.34,390.94,367.76,365.49,372.46,372.69,380.43,368.81,375.85,387.42,358.27,360.99,377.09,397.63,385.78,370.70,360.59,373.68,373.17,383.96,383.73,,,,,,,,,,,432.76,362.24,362.39,350.85,348.28,356.01,368.39,360.54,358.16,348.72,354.18,351.17,325.24,363.45,340.00,347.24,349.02,374.08,358.63,345.37,357.28,343.13,343.34,330.71,324.22,346.26,362.84,360.26,364.65,360.32,348.87,359.58,356.11,366.82,369.12,350.66,351.93,362.04,367.28,361.86,377.21,373.43,364.20,360.48,354.49,370.68,366.36,399.72,388.39,377.51,350.44,347.98,356.28,351.51,351.00,347.63,347.71,344.40,342.35,344.72,361.26,366.11,394.96,,,,,,358.90,353.76,352.98,355.78,369.29,352.01,327.05,337.34,347.33,344.82,346.83,353.81,358.52,336.34,328.72,339.08,329.98,329.38,329.81,337.67,321.12,311.57,320.80,320.15,327.95,329.72,315.27,334.98,321.75,332.44,331.46,315.27,319.16,307.62,319.51,314.61,337.20,305.96,313.66,330.23,318.81,326.99,311.76,314.67,314.30,313.95,319.03,316.81,320.92,329.60,333.96,336.04,339.40,334.06,327.89,320.82,323.49,335.99,327.01,330.87,337.44,325.56,334.58,329.31,326.53,,,,,,,,,,,343.84
2024-03-09 22:00:02.127000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.53,293.74,295.99,301.78,299.64,306.98,299.70,298.16,308.23,301.25,300.69,,,,298.16,300.59,300.37,297.98,293.33,294.97,302.15,289.34,,,,,,,,,,,,,,,291.31,300.54,303.80,304.88,305.61,306.46,303.29,,,,,,,,,,,,,,,,,,,,,277.22,279.98,282.84,284.73,282.39,277.41,281.54,282.11,286.21,279.18,283.29,282.55,285.19,292.79,293.40,300.90,302.24,302.30,297.03,296.03,,,,,,,,,,,,,288.46,282.16,285.54,287.11,285.31,291.80,293.83,
2024-03-17 21:59:38.997000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.30,295.97,300.93,298.69,304.09,299.37,295.82,306.70,301.03,299.80,,,,294.57,300.87,299.40,299.38,294.80,296.80,303.07,289.58,,,,,,,,,,,,274.20,346.61,387.61,395.87,350.35,,356.09,369.77,350.07,302.37,,,,,,,,,,,310.75,319.97,322.76,313.29,301.14,291.84,288.40,,,,276.20,282.73,283.59,285.73,281.94,278.33,282.46,282.57,286.04,279.18,284.03,282.82,284.85,296.73,292.95,299.97,309.91,313.58,303.69,,,,,,,,,,,,,,,,,,,,,
2024-04-18 21:59:19.043000,L8,391.90,377.39,395.15,400.04,424.72,406.01,394.46,393.21,403.72,416.28,417.62,417.15,392.21,415.68,379.73,439.31,,,,,,,,,392.09,404.01,408.59,404.90,395.40,365.58,349.44,371.40,367.44,333.30,378.07,370.94,374.95,391.76,362.29,384.79,351.60,362.09,370.95,369.78,381.28,352.74,360.91,387.51,394.99,371.40,363.13,364.64,424.22,416.92,414.75,409.85,413.72,414.77,403.40,392.83,418.26,,,,,,,,,,,,,379.90,368.87,375.18,346.46,345.98,376.60,337.97,354.99,358.46,345.33,348.44,348.10,357.23,373.64,365.92,375.71,378.30,355.60,361.75,359.73,353.92,362.59,360.03,363.35,349.40,352.07,363.88,373.71,378.75,390.84,352.53,334.37,346.09,346.15,363.51,362.99,355.88,352.43,347.39,340.50,342.88,348.47,351.97,348.58,357.25,351.05,336.86,329.89,331.75,338.85,347.74,355.67,357.85,356.15,356.27,357.14,358.33,352.11,347.62,363.40,363.20,349.91,336.91,338.44,350.49,342.70,329.00,321.07,321.75,323.94,319.30,324.79,325.47,326.59,315.85,334.55,351.12,345.99,345.92,345.92,350.31,334.76,321.57,333.29,338.65,347.45,338.69,353.91,342.91,345.30,340.53,343.44,329.40,324.38,325.65,331.54,346.81,342.84,348.17,353.22,365.70,368.77,364.34,351.44,352.41,354.58,360.42,372.65,361.96,365.55,343.86,354.94,356.25,357.76,359.81,331.21,360.75,339.01,352.30,339.97,366.80,345.00,349.68,333.84
2024-04-26 21:59:28.878000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.19,297.61,289.98,299.67,291.95,291.70,290.22,283.72,297.48,288.68,301.42,305.34,306.84,310.99,310.38,312.49,310.59,306.20,315.26,309.53,306.33,297.41,295.70,304.61,303.30,307.39,304.23,306.23,299.89,303.21,308.72,300.03,300.87,305.13,299.72,288.67,280.90,284.22,293.29,301.66,317.77,309.24,308.67,298.07,297.94,298.23,300.20,307.58,311.88,311.31,311.62,309.44,306.65,306.94,,,290.82,295.69,294.53,290.01,290.34,289.42,,,,,,,,,,292.88,280.76,283.09,284.16,287.02,294.12,290.18,286.26,289.55,288.15,295.51,286.97,289.93,290.47,295.20,303.32,307.34,313.75,313.78,311.50,308.97,302.10,313.32,304.88,300.66,300.76,304.37,309.73,304.48,297.46,293.56,,,298.99,292.89,291.06,293.71,293.47,292.60,298.81,302.91,
2024-05-04 21:59:10.225000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.87,286.85,283.57,295.21,292.45,287.97,289.99,279.25,296.50,283.15,290.95,302.14,305.83,307.65,305.91,311.23,307.67,304.68,314.96,310.52,306.39,295.41,,303.92,303.58,307.56,305.27,306.40,301.90,304.19,310.58,299.08,299.90,302.13,297.53,287.07,281.00,285.69,287.63,302.17,308.17,310.20,298.13,298.18,296.78,298.53,299.89,310.01,310.34,311.67,311.80,311.92,308.01,,,,291.75,290.32,287.53,286.50,288.11,289.47,,,,,,,,,,288.88,282.37,281.33,283.91,288.15,291.22,287.77,286.55,288.30,288.51,289.18,285.20,288.67,286.05,292.30,301.88,299.17,306.06,309.04,310.16,304.23,305.44,301.84,300.23,300.92,298.21,302.63,306.28,304.38,299.87,295.95,293.38,298.34,296.29,294.74,288.68,295.05,294.81,292.90,297.89,301.03,
2024-05-28 21:59:12.654000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.12,294.56,293.02,290.15,287.88,289.73,297.27,284.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.47,275.15,277.15,279.84,277.42,272.07,279.67,277.91,272.03,270.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21 21:59:05.258000,L8,,,,,,,,,,,,,,,,,,313.02,318.91,321.36,322.21,323.42,322.49,333.58,320.15,326.04,313.89,313.41,315.63,316.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.66,352.04,342.80,,,,,,,,,,,,,,,,,,,,,,301.37,304.21,301.60,298.80,311.52,298.99,291.55,292.28,289.92,309.61,295.47,296.50,305.22,308.66,311.61,311.78,313.87,311.72,307.34,316.86,314.59,311.51,299.20,310.71,309.22,307.75,307.62,307.51,305.71,305.16,304.67,312.55,301.06,300.17,304.35,299.01,288.30,281.64,289.16,295.07,301.57,311.00,308.51,299.03,299.54,305.31,303.66,307.96,308.88,317.81,316.04,317.32,315.68,314.24,314.28,308.33,305.58,299.65,297.16,296.07,292.91,294.19,296.98,297.99,299.99,301.75,305.38,309.26,322.07,311.97,307.24,327.44,346.40,291.34,298.07,290.05,295.99,302.00,298.89,294.02,297.83,295.81,295.62,336.36,328.95,337.48,335.66,321.30,324.30,361.97,404.20,405.77,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 21:58:59.377000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.86,325.80,312.81,322.50,323.33,318.57,317.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.97,289.01,298.40,298.42,299.40,303.18,289.89,291.34,287.64,303.46,286.33,298.26,304.80,311.73,313.70,314.61,318.04,313.06,308.08,317.22,317.19,315.74,299.72,302.01,308.87,307.34,310.79,308.81,309.51,306.66,309.33,312.41,306.18,309.33,307.49,305.45,294.29,287.03,298.03,297.93,305.63,316.67,316.90,306.35,302.22,308.33,302.74,308.81,315.53,321.71,317.72,316.66,313.29,313.92,311.44,309.22,302.97,294.00,297.65,294.69,293.65,291.67,293.46,295.70,298.95,298.19,302.75,302.65,301.85,301.31,303.98,290.45,294.69,289.77,288.10,290.20,297.00,297.45,297.95,291.52,296.75,293.55,294.81,293.43,294.38,292.47,295.76,304.47,306.75,310.11,314.01,314.82,310.06,309.76,309.70,309.77,309.49,304.11,311.31,310.52,308.01,306.07,302.63,299.90,302.63,301.35,297.96,299.03,296.52,297.45,300.27,300.66,306.14,
2024-07-07 21:59:13.270000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.34,324.92,312.50,319.49,325.51,317.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.58,291.76,294.18,298.78,301.87,292.19,291.05,289.31,298.25,285.53,296.79,304.20,308.67,310.94,312.27,314.28,312.76,307.65,317.79,314.85,310.34,298.22,297.35,307.08,305.07,308.65,306.24,308.01,303.23,306.74,312.11,304.37,304.90,303.70,300.12,292.48,283.54,296.65,295.04,307.42,313.22,309.61,300.66,300.89,299.80,301.91,304.92,312.72,315.06,314.93,314.02,312.42,311.99,307.19,,297.33,297.71,295.81,292.47,292.26,290.42,290.37,292.25,297.54,297.55,301.24,297.87,300.08,300.99,298.18,,294.10,286.92,283.44,287.34,293.47,294.30,293.27,288.69,291.27,290.69,292.07,290.04,295.03,290.97,295.50,301.30,301.97,309.15,310.42,312.46,307.70,307.93,307.08,306.40,307.65,305.57,307.43,310.10,307.13,304.03,299.85,297.17,300.54,299.80,296.51,294.96,296.42,298.19,296.24,299.06,304.76,
