dates,satname,nzd0271-0000,nzd0271-0001,nzd0271-0002,nzd0271-0003,nzd0271-0004,nzd0271-0005,nzd0271-0006,nzd0271-0007,nzd0271-0008,nzd0271-0009,nzd0271-0010,nzd0271-0011,nzd0271-0012,nzd0271-0013,nzd0271-0022,nzd0271-0023,nzd0271-0024,nzd0271-0025,nzd0271-0026,nzd0271-0027,nzd0271-0028,nzd0271-0029,nzd0271-0127,nzd0271-0128,nzd0271-0129,nzd0271-0130,nzd0271-0131,nzd0271-0132,nzd0271-0133,nzd0271-0135,nzd0271-0136,nzd0271-0137,nzd0271-0138,nzd0271-0139,nzd0271-0140,nzd0271-0141,nzd0271-0142,nzd0271-0143,nzd0271-0144,nzd0271-0145,nzd0271-0146,nzd0271-0147,nzd0271-0148,nzd0271-0154,nzd0271-0155,nzd0271-0156,nzd0271-0157,nzd0271-0158,nzd0271-0159,nzd0271-0160,nzd0271-0161,nzd0271-0134,nzd0271-0150,nzd0271-0151,nzd0271-0152,nzd0271-0153,nzd0271-0014,nzd0271-0015,nzd0271-0019,nzd0271-0020,nzd0271-0021,nzd0271-0030,nzd0271-0031,nzd0271-0149,nzd0271-0032,nzd0271-0033,nzd0271-0034,nzd0271-0035,nzd0271-0036,nzd0271-0037,nzd0271-0038,nzd0271-0039,nzd0271-0040,nzd0271-0041,nzd0271-0042,nzd0271-0043,nzd0271-0044,nzd0271-0162,nzd0271-0045,nzd0271-0117,nzd0271-0118,nzd0271-0120,nzd0271-0121,nzd0271-0122,nzd0271-0123,nzd0271-0124,nzd0271-0016,nzd0271-0017,nzd0271-0018,nzd0271-0046,nzd0271-0047,nzd0271-0048,nzd0271-0049,nzd0271-0050,nzd0271-0051,nzd0271-0052,nzd0271-0089,nzd0271-0090,nzd0271-0091,nzd0271-0092,nzd0271-0093,nzd0271-0094,nzd0271-0095,nzd0271-0096,nzd0271-0097,nzd0271-0111,nzd0271-0112,nzd0271-0113,nzd0271-0114,nzd0271-0163,nzd0271-0076,nzd0271-0077,nzd0271-0078,nzd0271-0079,nzd0271-0080,nzd0271-0081,nzd0271-0115,nzd0271-0116,nzd0271-0125,nzd0271-0126,nzd0271-0053,nzd0271-0054,nzd0271-0055,nzd0271-0056,nzd0271-0110,nzd0271-0119,nzd0271-0103,nzd0271-0104,nzd0271-0057,nzd0271-0058,nzd0271-0059,nzd0271-0060,nzd0271-0061,nzd0271-0062,nzd0271-0063,nzd0271-0064,nzd0271-0065,nzd0271-0066,nzd0271-0067,nzd0271-0068,nzd0271-0069,nzd0271-0070,nzd0271-0071,nzd0271-0072,nzd0271-0073,nzd0271-0074,nzd0271-0075,nzd0271-0082,nzd0271-0083,nzd0271-0084,nzd0271-0085,nzd0271-0086,nzd0271-0087,nzd0271-0088,nzd0271-0109,nzd0271-0101,nzd0271-0102,nzd0271-0098,nzd0271-0100,nzd0271-0099,nzd0271-0105
2022-02-17 21:54:07.419000,L8,,,,,,,,,,,,,,,266.85,252.98,269.93,260.99,258.00,274.92,292.66,,,393.08,310.34,343.07,326.58,332.05,334.25,354.00,333.19,376.62,,342.05,328.09,337.03,347.58,353.66,367.33,389.13,391.77,429.56,424.74,387.07,400.14,379.05,438.09,,,,,339.10,407.62,409.55,399.43,387.94,,,242.06,239.25,249.20,,,400.20,,322.20,298.91,279.27,311.27,321.12,267.91,296.44,292.56,230.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-25 21:54:08.810000,L9,275.85,260.64,266.15,259.98,259.78,239.28,239.32,223.99,219.22,206.40,226.08,219.99,195.77,200.59,297.80,300.10,298.66,287.93,285.72,282.12,275.39,273.46,,,282.54,298.83,283.34,312.60,314.20,332.05,320.18,314.91,336.12,343.01,333.85,328.62,336.06,337.89,362.07,389.15,390.33,429.14,420.80,384.72,398.52,429.38,,,,,,315.36,403.69,409.79,396.53,386.35,239.65,225.49,273.96,279.34,288.13,274.11,278.21,389.38,318.14,,,,,,,349.82,324.72,327.34,326.89,322.38,320.85,,324.25,,,,,,,,237.91,251.79,264.11,326.01,320.26,331.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 21:54:04.613000,L8,268.00,266.04,260.72,259.98,248.02,239.40,242.53,223.28,205.55,201.39,202.18,,,,301.41,295.40,295.00,286.98,280.42,276.29,265.50,272.43,306.54,298.93,311.37,319.50,325.94,336.68,341.63,,343.27,338.02,351.48,347.05,337.81,343.32,355.38,360.09,377.85,403.37,,,433.10,410.26,407.28,,,,,,,342.82,412.89,420.20,416.74,401.57,,,269.40,276.77,285.65,270.81,272.63,410.61,277.99,268.00,284.89,295.86,305.25,344.95,348.27,330.76,318.26,318.05,319.77,322.67,313.85,,319.72,,,,,,,,242.22,245.77,260.97,317.61,307.09,315.02,319.23,322.32,329.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-14 21:53:55.388000,L9,274.44,265.20,263.68,255.50,252.69,240.71,240.21,228.71,217.47,209.47,206.31,207.34,205.60,206.10,303.60,303.55,307.52,294.30,294.94,289.54,279.28,280.36,292.10,286.52,293.10,304.10,299.83,320.57,322.01,342.87,325.20,330.21,342.58,346.33,338.70,334.23,341.63,345.96,367.45,,,,437.71,404.58,407.99,,,,,,,330.28,410.80,418.40,410.76,396.03,221.73,230.16,278.21,285.34,293.45,279.54,280.62,396.93,292.80,281.77,296.31,303.81,311.30,342.59,341.02,351.37,331.00,330.26,332.21,323.13,329.81,,327.29,,,,,,,,247.49,255.33,272.87,316.66,311.78,327.75,,,,,,,,,,,,,,140.49,60.40,99.79,97.71,,,,,,,,,,,,,,,,74.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.71,,,,,,
2022-04-22 21:53:52.789000,L8,279.11,267.41,261.65,262.05,255.47,251.51,250.34,241.97,231.97,235.56,218.76,219.54,211.92,220.93,320.03,314.83,321.06,311.74,304.62,297.39,296.67,328.48,292.54,290.99,299.36,310.90,316.18,326.65,327.21,347.37,330.82,328.16,338.19,338.70,329.22,332.98,343.03,349.24,360.33,364.39,379.68,389.77,414.47,371.82,377.99,365.74,383.62,379.21,379.71,388.37,370.98,333.63,402.33,399.39,385.87,385.67,227.25,246.80,297.92,308.26,310.28,,,398.74,,,,,,,,,,,,,,332.84,,,,394.10,379.86,321.43,365.23,,270.93,282.92,295.92,,,,,,,,,,,,,,,,,,,,,368.15,,,,,,,,,,,,,,,,391.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 21:53:48.861000,L9,271.40,262.35,260.06,253.75,245.80,239.88,238.37,225.45,214.58,207.77,202.88,199.17,204.27,204.72,301.03,299.10,306.44,292.48,291.00,286.57,278.56,279.92,284.64,281.98,295.72,305.48,309.96,322.05,322.30,347.77,335.61,330.19,342.11,346.74,336.90,330.28,344.32,349.75,367.11,407.24,,,427.25,400.27,405.72,429.65,,,,,,334.99,409.50,415.17,401.12,393.27,220.23,228.78,277.11,282.11,290.81,278.55,283.39,396.70,289.79,287.11,298.37,305.91,312.09,341.39,343.47,347.10,327.27,326.78,331.03,324.82,322.38,,324.95,,,,,,,,243.19,251.05,269.47,324.28,316.49,333.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 21:54:00.511000,L8,276.02,267.29,258.88,260.00,253.20,244.83,240.98,231.20,217.91,214.68,209.50,207.94,210.88,207.76,308.78,314.57,316.25,304.02,302.69,296.88,295.17,296.67,,,,,,315.44,314.15,328.09,316.34,322.08,333.47,339.78,331.57,324.10,335.45,341.68,358.55,380.18,385.17,425.48,418.05,383.69,394.38,373.43,391.36,386.68,445.61,,,317.91,402.19,404.82,388.99,386.65,239.83,236.62,287.91,290.59,301.30,293.63,298.11,392.65,302.44,309.09,315.88,322.67,329.97,344.54,352.16,,,,,,,,,,,,,,,,255.12,267.59,284.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-17 21:53:43.729000,L9,,,,,,,,,,,,,,,270.84,277.54,290.58,279.41,275.80,276.45,271.65,250.05,320.48,316.71,325.19,330.94,334.42,344.90,349.19,364.92,346.32,343.61,357.18,349.51,339.26,349.74,358.82,370.26,385.97,401.78,,,439.35,414.51,417.76,,,,,,,348.66,421.83,428.49,424.85,415.33,,,247.08,254.22,269.16,254.64,259.60,420.22,262.41,262.50,273.70,279.23,290.31,328.51,317.52,331.71,307.19,303.93,289.16,294.62,304.91,,295.93,,,,,,,,,,,301.27,299.01,308.68,309.84,320.88,323.15,330.89,,,,,,,,,,70.37,129.59,244.46,273.10,,,,,,,,,,,294.07,333.05,,,,74.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15,,,,,,
2022-06-25 21:54:18.556000,L8,276.50,267.01,259.96,257.58,248.81,246.53,240.98,229.02,218.54,216.96,207.06,204.30,211.06,208.52,307.98,311.44,314.39,302.08,303.03,295.62,292.85,295.28,,,,,,313.21,314.92,330.06,316.92,318.45,334.85,337.92,333.67,325.80,332.41,340.92,357.60,375.48,384.52,405.50,415.08,385.18,392.56,373.53,389.49,384.95,376.66,395.80,,315.88,403.61,402.00,388.17,385.44,222.45,235.13,282.88,288.35,297.36,290.76,296.54,390.64,300.97,308.13,316.74,320.18,327.81,344.93,343.81,352.57,344.51,344.32,343.32,,,,,,,,,,,,251.66,266.27,281.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 21:53:56.330000,L9,277.44,267.18,260.43,273.08,254.70,245.93,239.46,227.40,216.83,218.32,207.13,198.34,214.61,217.35,305.59,304.72,319.17,299.08,304.58,298.92,290.54,287.74,302.96,299.60,308.35,318.94,324.93,335.16,335.19,356.09,335.69,336.89,346.08,344.61,337.40,338.62,347.24,358.15,365.25,381.63,387.25,407.57,421.31,386.67,395.35,378.03,397.41,395.70,395.91,,,340.83,413.32,405.39,393.89,389.18,229.27,242.87,291.55,287.04,292.78,305.08,295.14,404.29,305.22,316.84,,324.20,320.01,333.88,345.14,347.35,340.64,345.39,340.14,331.95,335.33,,,,,,,,,,256.84,271.17,294.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04 21:54:10.992000,L9,271.53,263.12,257.36,251.40,241.36,238.44,234.46,222.17,205.10,208.25,201.61,198.98,204.30,204.68,298.70,298.46,302.54,292.45,289.65,283.59,280.21,280.89,283.30,281.49,298.46,306.33,314.73,321.79,323.02,353.13,334.42,334.36,346.22,348.33,339.48,335.39,346.53,355.10,364.36,387.36,387.82,428.55,420.98,390.74,398.43,380.07,399.41,,,,,337.66,412.40,407.28,390.64,389.05,215.12,226.38,275.61,280.75,288.93,276.82,281.46,397.86,286.28,290.41,296.14,302.33,324.51,337.30,337.44,,346.11,336.46,327.24,324.31,324.82,,324.34,,,,,,,,246.57,251.99,270.22,324.50,322.66,330.56,334.48,,,,,,,,,,,,,139.00,206.58,265.33,290.50,,,,,,,,,,,,,,,,82.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.03,,,,,,
2022-08-12 21:54:35.240000,L8,279.36,268.65,264.56,258.64,249.97,243.58,242.14,230.38,217.54,213.59,215.25,213.84,228.69,211.80,310.18,313.10,315.12,303.80,301.63,296.45,290.97,293.18,,281.10,298.74,305.56,312.14,322.22,322.87,351.54,329.44,331.76,342.99,344.70,336.61,334.21,343.96,351.63,361.04,375.43,382.97,411.28,416.24,385.74,393.80,372.78,391.60,389.59,386.20,,,335.70,408.70,402.33,387.32,387.40,229.30,239.14,286.66,289.83,301.96,290.64,294.72,393.66,301.39,308.53,317.68,322.23,326.11,345.71,348.28,355.19,346.09,344.63,340.08,,,,,,,,,,,,258.06,266.74,284.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-20 21:54:17.823000,L9,266.52,257.64,252.07,246.17,242.85,235.05,229.43,219.77,204.62,204.33,201.98,199.01,199.18,197.35,297.43,298.95,299.03,290.15,285.76,281.68,276.18,276.20,291.47,280.21,294.03,306.61,307.31,321.77,322.27,345.74,326.13,329.29,344.72,348.00,338.23,337.74,347.80,345.89,,,,,,,,,,,,,,329.22,,,,,209.24,222.05,273.88,278.76,287.78,275.43,279.86,,283.02,286.12,293.00,299.44,308.84,330.68,331.64,335.20,324.66,323.71,323.78,322.78,319.85,,321.79,,,,,,,342.24,240.80,251.25,267.93,322.60,319.07,327.78,329.45,333.03,336.91,,,,,,,,,,,,,,,,,,,,,,,,418.40,405.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-23 21:54:31.869000,L9,273.56,278.14,279.32,253.91,251.56,266.16,258.69,223.08,211.76,208.09,206.49,231.79,230.27,204.65,301.39,302.44,301.81,292.62,290.23,284.83,278.47,277.55,,,,,,312.13,313.40,333.70,316.82,319.35,329.82,336.96,330.66,320.74,333.70,337.63,358.01,377.74,385.45,416.95,415.44,389.08,399.12,378.82,397.20,389.58,381.51,,,320.49,396.53,405.81,399.37,383.83,218.50,223.83,276.49,282.38,290.82,277.12,282.70,381.27,309.84,,,,,,,,327.21,326.44,326.19,327.90,323.07,,326.27,,,,,,,,244.49,252.60,276.82,327.43,325.41,331.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 21:54:43.157000,L8,275.55,271.76,266.47,257.19,254.42,247.89,238.58,227.73,219.01,210.75,207.72,212.72,212.34,206.48,305.11,311.02,307.99,296.81,295.19,291.00,285.19,284.41,299.11,296.17,307.33,312.14,322.31,330.25,332.11,352.56,334.13,334.01,339.87,340.68,335.24,332.89,347.89,357.92,363.40,374.47,385.13,414.83,419.27,388.39,398.00,380.43,397.16,393.73,389.57,,,339.24,409.69,407.30,401.25,391.42,241.03,230.47,281.92,290.73,298.63,283.92,290.04,402.64,291.79,301.50,309.05,309.85,319.12,336.40,342.81,,334.24,332.08,335.08,330.56,330.77,,334.09,,,397.51,375.27,320.51,370.80,383.33,249.76,261.31,278.73,332.90,333.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-24 21:54:31.570000,L9,,,,,,,,,,,,,196.14,197.72,298.68,299.82,309.62,294.71,294.26,287.47,280.64,281.40,296.62,292.58,304.54,312.28,321.62,330.24,332.92,351.86,334.04,332.60,339.82,338.50,331.78,333.62,346.44,354.72,363.73,374.90,385.37,419.89,422.08,389.06,394.32,386.98,397.40,391.86,440.70,,,338.52,406.54,408.42,399.61,388.84,214.53,218.84,276.88,279.46,288.71,282.48,287.24,400.61,293.04,,,,,,,,,,,,,,,,,,,,,,241.97,254.57,277.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19 21:54:22.796000,L8,274.40,280.46,279.83,254.69,269.65,263.11,256.85,224.43,213.72,208.48,207.56,209.42,204.86,201.48,302.43,306.86,309.94,295.57,295.34,285.23,279.78,278.15,,273.31,288.62,298.34,295.44,312.51,310.43,332.53,317.28,317.82,331.78,338.83,332.14,325.43,332.17,338.43,357.69,417.64,391.06,431.96,423.83,388.88,396.98,377.24,441.35,428.46,435.77,,,319.39,399.38,411.10,395.08,386.97,211.29,224.93,276.88,286.87,292.77,279.67,286.54,384.97,286.70,290.60,298.80,301.45,310.08,336.93,339.28,342.80,327.52,325.97,330.97,325.66,323.46,,326.40,,,,,,,,241.60,253.18,268.15,324.74,322.23,332.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-04 21:54:26.970000,L8,,,,,,,,,,,,,,,294.82,299.56,305.93,288.53,294.09,298.49,284.49,282.96,,271.22,288.36,295.24,300.71,312.78,312.81,337.19,325.29,324.39,333.30,337.85,331.51,323.73,336.20,344.65,356.99,370.73,383.91,411.74,413.82,379.46,391.70,377.12,390.12,388.93,443.80,,,325.12,400.34,405.72,389.46,378.02,208.81,255.96,272.10,291.40,288.29,283.24,288.46,385.15,296.00,302.31,306.29,309.75,316.58,342.10,344.32,348.80,330.50,334.13,337.50,329.24,326.73,,330.53,,,,,,,,227.35,246.15,263.21,331.83,333.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-20 21:54:13.700000,L8,273.57,270.84,277.36,256.89,266.71,260.13,239.80,223.13,216.86,206.39,205.18,204.22,200.48,203.37,302.79,306.04,305.88,293.17,291.44,287.54,279.81,278.35,290.41,292.46,302.07,309.34,315.96,324.73,328.37,354.10,334.02,330.86,344.98,345.31,336.62,331.65,345.36,353.19,366.04,410.17,,,434.94,410.30,437.33,,,,,,,337.25,408.95,414.13,394.42,387.01,213.45,225.43,277.12,287.65,292.55,279.06,283.58,398.85,286.40,295.38,299.40,304.93,312.55,341.45,343.23,339.51,326.52,327.92,328.93,326.16,322.66,,327.87,,,,,,,,243.87,251.52,266.78,327.58,323.61,333.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 21:54:20.133000,L9,308.13,299.05,291.54,281.10,273.56,263.65,260.59,257.73,254.83,258.39,258.93,254.06,253.22,,,,,,,,,,,,272.91,286.93,285.87,303.44,305.79,331.10,319.51,319.56,330.89,338.78,334.23,324.38,333.21,341.31,349.11,352.97,378.18,396.91,400.04,360.54,357.75,,,,,,,319.86,409.85,417.15,389.49,357.60,,,,,,,,380.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.14,273.89,,,,,,,,,,,,,,,,,,,,,,180.62,181.07,,,,,,,,,,,,,,,,,,,,,,,,,,,51.57,,292.40,232.53,333.10,295.63,
2023-03-08 21:54:02.815000,L8,269.61,260.55,258.52,251.77,261.94,239.16,236.20,225.37,210.02,204.96,204.48,200.48,196.33,199.68,301.05,302.54,303.48,291.74,288.37,284.25,277.08,275.73,308.08,299.61,309.46,318.97,325.68,336.32,340.56,360.77,341.01,337.28,345.96,346.68,338.79,339.87,353.47,360.81,371.23,406.50,,,438.15,424.05,,,,,,,,343.92,415.09,417.51,413.58,398.88,209.47,222.40,274.55,283.28,290.37,276.64,280.97,409.40,282.46,291.12,294.75,301.72,310.33,,340.01,337.12,323.86,324.48,326.38,323.87,321.24,,324.19,,,,,,,,239.82,249.43,266.61,323.18,320.92,328.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-24 21:53:54.397000,L8,276.34,276.35,275.07,265.46,263.32,258.52,246.11,244.60,229.29,230.57,233.30,234.32,231.79,231.77,338.82,320.06,336.51,334.59,320.86,299.27,284.40,290.22,,278.79,288.75,303.72,312.10,339.54,351.33,340.08,330.15,329.85,344.14,346.51,329.17,328.09,340.60,365.16,383.14,,,,410.39,390.41,402.79,381.54,438.92,,,,,347.58,409.96,420.91,408.06,392.79,242.61,253.84,312.42,312.06,326.53,312.40,323.38,398.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09 21:53:39.455000,L8,,,,,,,,,,,,,,,265.51,247.34,276.97,265.44,257.82,,,,325.46,325.98,332.70,341.27,338.29,351.03,359.41,377.50,354.06,346.50,364.82,350.93,345.11,352.74,361.06,,,,,,,,,,,,,,,380.37,,,,,,,,,254.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.14,138.99,125.80,183.05,,,,,,,,151.65,,,302.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-11 21:53:22.317000,L8,277.98,265.92,262.13,260.39,247.41,242.58,237.89,223.51,215.68,211.33,204.39,203.46,209.34,209.64,305.88,307.55,311.79,297.51,296.64,292.98,284.60,285.39,308.85,301.36,311.71,319.63,325.23,335.09,339.44,357.35,338.31,338.02,348.40,344.42,336.24,340.40,352.32,360.41,369.00,389.08,,,427.93,393.87,401.28,384.23,444.43,441.64,438.91,,,341.80,414.39,414.50,403.72,398.18,221.43,236.52,281.20,289.67,295.98,286.72,288.66,410.15,291.61,299.17,309.11,309.12,317.53,336.82,342.34,346.46,334.86,332.51,336.33,333.33,334.21,,333.98,,,,,,,,246.05,255.44,272.36,,,,,,,,,,,,,,,,,145.15,211.31,262.94,286.07,,,,,,,,,,,,,,,,76.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.26,,,,,,
2023-05-27 21:53:23.179000,L8,271.75,258.23,254.82,250.97,243.03,243.47,236.17,223.10,214.39,211.74,202.81,202.92,207.53,205.44,304.20,308.65,307.78,294.44,293.96,290.19,283.10,284.28,281.03,278.14,288.82,304.02,302.81,316.53,317.35,332.56,321.43,324.76,339.54,344.19,334.48,328.43,342.04,346.08,363.16,378.25,389.38,425.17,423.19,391.10,396.64,378.73,393.52,393.44,442.07,,,324.27,409.34,406.79,394.74,388.29,214.31,227.31,276.49,286.24,292.96,285.19,288.73,394.89,287.95,296.72,304.86,308.88,315.92,340.21,341.02,345.46,331.15,330.72,332.57,329.00,326.47,,329.19,,,403.75,400.30,400.08,,,246.25,254.14,271.40,330.29,331.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-12 21:53:31.189000,L8,,,250.92,242.20,243.60,234.79,226.83,212.54,184.75,189.96,,,187.86,186.00,276.11,268.40,281.39,269.12,266.78,252.46,242.27,222.72,,271.62,277.42,299.78,284.36,316.85,316.22,328.21,318.61,318.88,336.57,339.39,335.13,331.32,336.99,339.07,359.34,370.42,384.15,400.02,412.22,381.72,392.01,374.52,388.90,387.14,379.11,379.74,376.79,311.44,405.07,401.42,391.74,387.75,200.20,212.55,255.32,256.72,269.59,215.37,196.36,391.63,,,,,,,,,,,,,,,,,,,,,,,225.64,224.58,253.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-14 21:53:46.848000,L8,273.64,260.17,257.16,257.52,248.00,246.70,239.63,223.28,217.30,215.49,204.97,204.07,214.36,210.91,311.16,309.75,309.67,300.51,297.32,296.61,286.04,289.07,,273.57,285.28,303.60,293.93,313.75,312.54,325.55,312.52,316.42,331.12,338.29,329.22,324.13,334.72,339.43,358.19,368.40,379.88,408.33,413.45,381.07,389.97,374.62,388.88,384.93,445.39,404.91,,315.20,402.35,397.98,384.26,384.60,231.07,240.41,292.64,289.82,301.42,288.31,292.55,391.13,317.51,,,,,,,,,,,,,,,,,,,,,,268.44,265.79,291.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-30 21:53:54.420000,L8,282.16,277.05,260.29,260.69,250.11,244.70,276.36,278.25,276.57,283.67,224.18,223.46,216.76,212.94,321.71,316.53,318.57,302.15,315.04,297.68,300.41,304.97,,273.76,286.56,303.47,298.39,316.67,316.59,327.76,315.81,317.25,332.23,336.65,332.32,324.96,333.17,338.17,358.12,369.94,382.98,400.46,416.90,382.68,393.51,373.12,389.43,381.82,373.80,425.82,405.72,315.96,401.25,398.51,389.72,385.63,231.97,245.54,289.25,297.99,306.57,291.41,299.85,390.41,316.27,,,,,,,,,,,,,,,,,408.30,405.76,347.11,431.40,,269.07,275.89,290.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-31 21:54:04.186000,L8,260.69,258.68,257.89,246.12,245.11,236.75,232.59,220.38,207.59,206.20,200.72,198.35,203.68,200.22,300.50,301.24,301.16,292.40,288.43,284.84,276.63,278.21,285.10,280.93,298.98,307.23,313.45,321.54,324.04,358.17,334.24,334.10,348.12,347.72,339.92,335.86,347.85,353.05,366.24,391.43,,,424.19,390.79,401.87,428.57,433.85,,,,,334.60,412.14,408.88,395.61,391.13,215.97,225.67,275.07,281.13,289.01,277.38,281.57,395.64,281.63,291.77,298.49,302.68,312.48,,,,,355.20,328.37,324.00,324.26,,324.90,,,,,,,,250.15,250.07,267.26,325.91,324.61,330.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16 21:54:08.428000,L8,260.04,256.56,254.35,241.34,248.05,236.21,231.29,216.94,205.08,204.25,201.49,181.04,195.81,200.52,300.18,303.41,303.53,293.41,289.51,286.14,277.23,278.70,316.48,300.67,329.25,326.18,333.40,340.25,349.64,367.90,345.82,340.27,356.55,349.98,339.95,342.35,354.62,375.08,382.64,,,,,,,,,,,,,348.04,,,,,214.26,227.78,275.99,283.31,291.18,279.13,281.92,,282.81,290.40,298.04,302.04,312.88,332.02,336.08,338.69,326.94,324.70,326.95,324.88,322.91,,323.48,,,,,,,304.74,245.20,251.15,268.90,323.54,322.98,329.40,,,,,,,,,,,,,,11.26,,,,,,,,,,,,,415.01,408.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-18 21:54:12.973000,L8,269.38,272.68,266.98,251.60,258.05,240.93,235.17,220.86,212.41,206.54,204.37,200.87,197.98,200.81,302.83,305.62,305.33,294.03,293.24,293.31,280.23,282.27,311.03,299.85,313.79,320.99,327.22,338.22,340.10,360.71,336.82,337.73,347.35,343.34,335.36,342.37,352.41,362.74,368.34,382.13,390.08,438.43,425.34,391.98,401.53,429.54,438.22,431.60,,,,342.68,414.85,412.56,408.00,397.51,242.97,227.69,277.10,286.87,293.48,283.43,287.73,409.15,287.72,,,,,,,,,,,,,,,,,,,,,,244.84,255.58,274.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-03 21:54:16.690000,L8,271.95,273.65,271.60,260.25,265.00,258.54,259.05,225.06,221.84,211.65,208.68,209.78,205.97,204.57,,,,,,,,251.17,298.75,296.52,308.47,312.78,320.05,328.89,329.63,352.34,332.33,330.15,342.21,330.13,322.21,330.84,345.51,355.33,364.09,374.03,389.36,425.87,419.76,,,,,,440.58,390.57,406.17,337.16,410.41,421.44,,,222.52,232.01,,,,268.21,290.59,404.56,281.78,282.46,302.60,293.91,302.17,321.77,327.60,329.90,305.99,305.62,312.22,316.36,321.01,,329.49,,,,,,,,253.16,265.50,,332.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
