dates,nzd0271-0000,nzd0271-0001,nzd0271-0002,nzd0271-0003,nzd0271-0004,nzd0271-0005,nzd0271-0006,nzd0271-0007,nzd0271-0008,nzd0271-0009,nzd0271-0010,nzd0271-0011,nzd0271-0012,nzd0271-0013,nzd0271-0022,nzd0271-0023,nzd0271-0024,nzd0271-0025,nzd0271-0026,nzd0271-0027,nzd0271-0028,nzd0271-0029,nzd0271-0127,nzd0271-0128,nzd0271-0129,nzd0271-0130,nzd0271-0131,nzd0271-0132,nzd0271-0133,nzd0271-0135,nzd0271-0136,nzd0271-0137,nzd0271-0138,nzd0271-0139,nzd0271-0140,nzd0271-0141,nzd0271-0142,nzd0271-0143,nzd0271-0144,nzd0271-0145,nzd0271-0146,nzd0271-0147,nzd0271-0148,nzd0271-0154,nzd0271-0155,nzd0271-0156,nzd0271-0157,nzd0271-0158,nzd0271-0159,nzd0271-0160,nzd0271-0161,nzd0271-0134,nzd0271-0150,nzd0271-0151,nzd0271-0152,nzd0271-0153,nzd0271-0014,nzd0271-0015,nzd0271-0019,nzd0271-0020,nzd0271-0021,nzd0271-0030,nzd0271-0031,nzd0271-0149,nzd0271-0032,nzd0271-0033,nzd0271-0034,nzd0271-0035,nzd0271-0036,nzd0271-0037,nzd0271-0038,nzd0271-0039,nzd0271-0040,nzd0271-0041,nzd0271-0042,nzd0271-0043,nzd0271-0044,nzd0271-0162,nzd0271-0045,nzd0271-0117,nzd0271-0118,nzd0271-0120,nzd0271-0121,nzd0271-0122,nzd0271-0123,nzd0271-0124,nzd0271-0016,nzd0271-0017,nzd0271-0018,nzd0271-0046,nzd0271-0047,nzd0271-0048,nzd0271-0049,nzd0271-0050,nzd0271-0051,nzd0271-0052,nzd0271-0089,nzd0271-0090,nzd0271-0091,nzd0271-0092,nzd0271-0093,nzd0271-0094,nzd0271-0095,nzd0271-0096,nzd0271-0097,nzd0271-0111,nzd0271-0112,nzd0271-0113,nzd0271-0114,nzd0271-0163,nzd0271-0076,nzd0271-0077,nzd0271-0078,nzd0271-0079,nzd0271-0080,nzd0271-0081,nzd0271-0115,nzd0271-0116,nzd0271-0125,nzd0271-0126,nzd0271-0053,nzd0271-0054,nzd0271-0055,nzd0271-0056,nzd0271-0110,nzd0271-0119,nzd0271-0103,nzd0271-0104,nzd0271-0057,nzd0271-0058,nzd0271-0059,nzd0271-0060,nzd0271-0061,nzd0271-0062,nzd0271-0063,nzd0271-0064,nzd0271-0065,nzd0271-0066,nzd0271-0067,nzd0271-0068,nzd0271-0069,nzd0271-0070,nzd0271-0071,nzd0271-0072,nzd0271-0073,nzd0271-0074,nzd0271-0075,nzd0271-0082,nzd0271-0083,nzd0271-0084,nzd0271-0085,nzd0271-0086,nzd0271-0087,nzd0271-0088,nzd0271-0109,nzd0271-0101,nzd0271-0102,nzd0271-0098,nzd0271-0100,nzd0271-0099,nzd0271-0105,satname
2022-08-12 21:54:35+00:00,274.50444444444446,265.27555555555557,261.3111111111111,258.87888888888887,250.4811111111111,242.06444444444443,239.82777777777775,226.84444444444443,214.7488888888889,210.7588888888889,208.66666666666666,206.2375,206.64142857142858,205.9416666666667,302.45166666666665,303.23375,308.34333333333336,295.13,290.56,285.62166666666667,278.24666666666667,276.67499999999995,293.908,288.27000000000004,298.3257142857143,308.39142857142855,310.1242857142857,320.38,318.57666666666665,,318.54999999999995,314.91,,,,,,339.785,358.55,,385.546,405.5,415.08,385.925,392.56,375.568,393.854,389.23,386.25666666666666,,,321.7025,402.9,402.0,388.71000000000004,387.70000000000005,,225.49,277.69,284.4577777777778,291.67285714285714,275.0725,282.082,395.26375,282.135,281.8225,290.515,299.095,305.25,,,,318.26,318.05,319.77,,313.85,,319.72,,,,,,,,240.06500000000003,250.15,266.19250000000005,,307.09,315.02,319.23,322.32,329.12,,,,,,,,,,,139.745,206.58,265.33,97.71,,,,,,,,,,,,,,,,78.39500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.03,,,,,,,L8
2022-08-20 21:54:17+00:00,273.706,264.512,260.387,257.608,249.718,241.363,238.788,226.137,213.73600000000002,210.11599999999999,207.998,205.43444444444447,205.70875,204.71428571428572,301.7342857142857,302.7577777777778,307.412,294.57666666666665,289.8742857142857,285.0585714285714,277.95142857142855,276.58,293.5016666666667,287.11857142857144,297.78875,308.16875,309.7725,320.53444444444443,319.1042857142857,,318.54999999999995,314.91,,,,,,339.785,358.55,,385.546,405.5,415.08,385.925,392.56,375.568,393.854,389.23,386.25666666666666,,,323.206,402.9,402.0,388.71000000000004,387.70000000000005,209.24,223.77,277.21375,283.88800000000003,291.18625,275.144,281.71166666666664,395.26375,282.43,282.682,291.3433333333333,299.21,307.04499999999996,,,,318.26,318.05,319.77,,313.85,,319.72,,,,,,,342.24,240.31000000000003,250.37000000000003,266.5400000000001,,307.09,315.02,319.23,322.32,329.12,,,,,,,,,,,139.745,206.58,265.33,97.71,,,,,,,,,,,,,,,,78.39500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.03,,,,,,,L9
2022-10-23 21:54:31+00:00,274.04125,266.4225,261.58,256.81624999999997,248.53125,245.05,240.56375,226.05874999999997,213.35999999999999,211.49875,206.48749999999998,206.67125,207.38333333333333,205.16,302.38666666666666,304.03000000000003,309.34375,296.37142857142857,291.654,286.45799999999997,280.79200000000003,278.64,290.59250000000003,284.876,299.06,308.584,313.81399999999996,320.47125,318.98999999999995,,316.92,,,,,,,341.68,358.55,,385.546,405.5,415.08,385.925,392.56,376.10999999999996,394.4116666666667,389.3,385.07,,,324.23199999999997,400.77666666666664,402.0,388.71000000000004,386.44,209.24,222.05,278.7716666666667,284.97625,292.18,276.98,284.426,393.8671428571429,284.65,287.88000000000005,294.57,300.885,308.84,,,,,,,,,,,,,,,,,342.24,240.8,251.7225,271.11,,,,,,,,,,,,,,,,,139.0,206.58,265.33,,,,,,,,,,,,,,,,,82.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.03,,,,,,,L9
2022-10-31 21:54:43+00:00,274.56,267.59875,262.38125,257.24625,249.60875,246.05124999999998,240.58999999999997,226.34375,213.91375,211.87125,207.0925,208.365,208.72833333333332,205.4533333333333,303.06666666666666,305.73285714285714,309.5375,296.98999999999995,292.492,287.344,282.11800000000005,279.7625,294.21000000000004,287.714,301.38199999999995,309.916,316.284,321.49625000000003,320.39142857142855,,316.92,,,,,,,341.68,358.55,,385.546,405.5,415.08,385.925,392.56,376.7271428571429,394.80428571428575,390.03833333333336,385.96999999999997,,,324.23199999999997,400.77666666666664,402.0,388.71000000000004,386.44,209.24,222.05,279.5733333333333,286.05375,293.48333333333335,278.3225,284.685,394.7157142857142,287.03,288.26500000000004,294.57,300.885,308.84,,,,,,,,,,,,,397.51,375.27,320.51,370.8,342.24,240.8,254.28750000000002,273.425,,,,,,,,,,,,,,,,,139.0,206.58,265.33,,,,,,,,,,,,,,,,,82.51,391.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.03,,,,,,,L8
2023-01-19 21:54:22+00:00,273.4866666666667,269.96166666666664,266.6016666666667,253.66666666666666,251.635,249.03833333333333,243.35833333333335,224.59333333333333,211.95833333333334,208.915,206.76833333333332,210.95999999999995,205.17000000000002,204.40666666666664,302.54,305.1383333333334,306.07166666666666,295.23333333333335,292.9666666666667,285.26599999999996,279.966,279.44,291.29333333333335,282.456,297.43600000000004,305.796,310.386,320.1116666666667,320.68333333333334,,,,,,,,,338.43,,,385.395,,,,,377.868,396.34250000000003,390.9666666666667,385.75999999999993,,,326.69,396.53,,388.98,386.44,210.265,223.49,278.5733333333333,284.88666666666666,293.4816666666666,278.592,285.056,392.08000000000004,286.9475,289.04333333333335,295.98,301.0733333333333,309.46,,,,327.52,325.97,,325.66,323.46,,,,,397.51,375.27,320.51,370.8,342.24,241.2,254.06599999999997,272.37,324.74,,,,,,,,,,,,,,,,139.0,206.58,265.33,,,,,,,,,,,,,,,,,82.51,391.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.03,,,,,,,L8
2023-02-04 21:54:26+00:00,273.87800000000004,271.33000000000004,268.45,254.11999999999998,253.69,251.158,245.138,225.07800000000003,213.32999999999998,209.048,207.8,213.35599999999994,205.46,204.35199999999998,301.8933333333333,305.32166666666666,306.63666666666666,294.58,293.70666666666665,288.246,280.822,279.854,295.2900000000001,280.40200000000004,295.416,303.57800000000003,307.582,318.61,318.9816666666667,,,,,,,,,338.43,,,382.97,,,,,377.278,395.32,390.4575,385.75999999999993,,,323.555,396.53,,387.32,380.92499999999995,209.78,223.49,277.98833333333334,286.66166666666663,293.375,279.87600000000003,286.456,389.538,289.3775,293.01,299.36333333333334,303.5466666666667,311.8333333333333,,,,329.01,330.05,,327.45000000000005,325.095,,,,,397.51,375.27,320.51,370.8,342.24,236.58333333333334,252.898,270.96799999999996,324.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-02-20 21:54:13+00:00,274.27,275.3,275.745,255.67000000000002,260.585,259.3225,248.48000000000002,224.5925,215.3375,208.4275,206.7375,214.5375,205.89333333333335,203.995,301.308,305.184,306.31000000000006,293.34000000000003,293.258,289.418,281.548,280.284,294.76,283.29,296.595,303.765,308.60499999999996,318.48,317.1875,,,,,,,,,338.43,,,,,,,,378.40250000000003,397.18,390.7466666666666,385.53999999999996,,,321.6666666666667,396.53,,,380.92499999999995,211.1833333333333,225.18,276.902,287.806,292.61199999999997,280.602,285.32,388.5075,290.22249999999997,296.0966666666667,301.49666666666667,305.37666666666667,313.07,,,339.51,328.18,329.34,328.93,327.02000000000004,324.28333333333336,,327.87,,,397.51,375.27,320.51,370.8,,237.60666666666665,252.952,270.73799999999994,326.15999999999997,323.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-03-08 21:54:02+00:00,273.338,272.35,272.3,254.89000000000001,260.856,255.29000000000002,246.02400000000003,224.748,214.27400000000003,207.734,206.286,211.72599999999997,203.5025,203.132,301.26500000000004,304.74333333333334,305.83833333333337,293.0733333333333,292.4433333333333,288.5566666666667,280.80333333333334,279.52500000000003,299.2,286.554,299.168,306.806,312.02,318.48,317.1875,,,,,,,,,338.43,,,,,,,,378.40250000000003,397.18,390.7466666666666,385.53999999999996,,,321.6666666666667,396.53,,,380.92499999999995,210.755,224.25333333333333,276.51,287.0516666666667,292.23833333333334,279.94166666666666,284.45,388.5075,288.66999999999996,294.8525,299.81,304.4625,312.385,,,338.315,327.1,328.125,327.655,326.2325,323.52250000000004,,326.03,,,397.51,375.27,320.51,370.8,,238.16,252.365,270.04999999999995,325.1666666666667,322.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-05-11 21:53:22+00:00,273.89,269.4425,269.46000000000004,255.935,261.4275,251.245,242.685,224.11,214.07000000000002,207.79,205.4025,204.39499999999998,202.7525,203.5425,301.394,304.51000000000005,307.404,293.304,293.17600000000004,289.698,281.152,280.116,302.44666666666666,287.592,300.044,308.304,312.604,316.67333333333335,311.62,,,,,,,,,338.43,,,,,,,,377.18000000000006,,388.93,,,,322.255,,,,378.02,210.755,224.25333333333333,275.16249999999997,287.774,291.992,281.06600000000003,285.642,385.06,288.634,295.716,299.81,304.4625,312.385,,,338.315,327.1,328.125,327.655,326.2325,323.52250000000004,,326.03,,,,,,,,238.16,250.07,266.18749999999994,325.1666666666667,322.265,,,,,,,,,,,,,,,,,262.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-05-27 21:53:23+00:00,273.462,267.2,266.53200000000004,254.942,257.748,249.69,241.382,223.908,214.13400000000001,208.58,204.88400000000001,204.1,203.708,203.922,301.8616666666667,305.2,307.46666666666664,293.49333333333334,293.3066666666667,289.78000000000003,281.4766666666667,280.81,297.0925,286.01666666666665,298.17333333333335,307.59,310.97166666666664,316.6375,313.53,,,,,,,,,338.43,,,,,,,,377.6966666666667,393.52,391.185,,,,322.9266666666667,,,,378.02,211.46599999999998,225.0175,275.428,287.5183333333333,292.15333333333336,281.75333333333333,286.1566666666667,385.06,288.52,295.8833333333334,300.82,305.346,313.092,,,338.315,327.1,328.125,327.655,326.2325,323.52250000000004,,326.03,,,403.75,,,,,239.77799999999996,250.88400000000001,267.22999999999996,325.1666666666667,322.265,,,,,,,,,,,,,,,,,262.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-06-12 21:53:31+00:00,273.462,267.2,263.93,252.81833333333336,255.39,247.20666666666668,238.95666666666668,222.01333333333332,209.23666666666668,205.4766666666667,204.88400000000001,204.1,201.0666666666667,203.922,298.1828571428572,305.2,303.74142857142857,290.01142857142855,289.51714285714286,284.4485714285714,281.4766666666667,280.81,297.0925,283.96,295.2085714285714,306.47428571428566,307.17,316.68,314.2025,328.21,318.61,,,,,,,338.75,359.34,370.42,,,,,,376.90250000000003,391.21,389.83666666666664,379.11,379.74,376.79,320.055,,,,382.885,211.46599999999998,222.52400000000003,272.07666666666665,283.11857142857144,288.93,281.75333333333333,286.1566666666667,385.06,288.52,295.8833333333334,300.82,305.346,313.092,,,338.315,327.1,328.125,327.655,326.2325,323.52250000000004,,326.03,,,403.75,,,,,237.42166666666665,246.5,264.96666666666664,325.1666666666667,322.265,,,,,,,,,,,,,,,,,262.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-07-14 21:53:46+00:00,273.4916666666667,266.02833333333336,262.96285714285716,253.48999999999998,254.3342857142857,247.1342857142857,239.05285714285714,222.19428571428574,210.38857142857142,206.90714285714284,204.89833333333334,204.095,202.96571428571428,205.08666666666667,299.805,305.85,304.4825,291.32375,290.4925,285.96875,282.12857142857143,281.99,297.0925,282.66125,293.96750000000003,306.115,305.515,316.19166666666666,313.87,326.88,315.565,316.42,,,,324.13,334.72,338.9766666666667,358.765,369.40999999999997,379.88,,,381.07,389.97,376.446,390.43333333333334,388.61,379.11,379.74,376.79,319.084,,,,382.885,211.46599999999998,222.52400000000003,272.07666666666665,283.95624999999995,288.93,282.69,287.07,387.0833333333333,288.52,295.8833333333334,300.82,305.346,313.092,,,338.315,327.1,328.125,327.655,326.2325,323.52250000000004,,326.03,,,403.75,,,,,237.42166666666665,246.5,264.96666666666664,325.1666666666667,322.265,,,,,,,,,,,,,,,,,262.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-07-30 21:53:54+00:00,274.785,265.46,260.1714285714285,254.34714285714284,251.54285714285717,244.5042857142857,241.84,221.8216666666667,209.83333333333334,206.64499999999998,207.66833333333332,206.43499999999997,204.6657142857143,206.99666666666667,299.43,307.2314285714286,305.56125,292.14625,292.955,287.525,282.52000000000004,282.63,297.0925,282.7175,293.71,306.75625,305.88374999999996,316.885,315.10200000000003,327.17333333333335,315.6466666666667,316.42,,,,324.54499999999996,333.94500000000005,338.89,358.55,369.58666666666664,381.43,,,381.07,389.97,375.622,390.1825,387.252,376.45500000000004,379.74,376.79,318.398,,,,382.885,211.51,221.9225,271.11600000000004,283.53999999999996,288.29,284.3671428571429,288.9714285714286,388.8966666666667,288.88399999999996,296.94,301.325,306.32,313.845,,,338.315,326.96000000000004,328.8433333333333,327.655,326.42333333333335,323.54333333333335,,326.03,,,403.75,,347.11,,,236.586,245.16400000000004,264.33000000000004,325.38,322.265,,,,,,,,,,,,,,,,,262.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-08-31 21:54:04+00:00,275.028,263.43333333333334,257.39,252.80857142857144,248.45714285714286,241.16428571428574,240.80999999999997,221.36333333333334,208.28833333333333,206.61333333333334,206.92499999999998,205.45666666666668,205.12285714285716,206.4716666666667,299.81666666666666,307.71,304.8342857142857,292.55285714285714,292.36285714285714,285.5728571428571,281.49,282.53599999999994,295.765,282.71285714285716,294.03285714285715,308.09999999999997,306.2642857142857,317.06800000000004,317.348,327.17333333333335,315.6466666666667,316.42,,,,328.31666666666666,333.94500000000005,338.89,358.55,369.58666666666664,381.43,,,381.07,389.97,375.2475,390.1825,386.8325,376.45500000000004,379.74,376.79,316.7175,,,,387.75,213.25,221.98250000000002,270.3575,281.1433333333334,287.582,284.27500000000003,288.7216666666667,392.3933333333334,285.9125,294.695,299.3666666666667,304.4266666666667,312.91,,,337.12,323.86,324.48,326.38,323.87,321.24,,324.19,,,403.75,,347.11,,,237.23666666666668,244.555,264.73,323.18,320.92,,,,,,,,,,,,,,,,,262.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-10-18 21:54:12+00:00,274.982,265.455,258.59857142857146,252.78428571428572,247.90142857142857,241.41714285714284,240.66285714285712,220.61166666666668,208.68666666666664,206.87666666666667,206.90666666666667,205.52166666666665,205.35857142857142,206.66,300.1133333333333,308.2233333333333,305.09857142857146,292.88,293.0585714285714,286.8671428571428,282.12,283.84399999999994,296.5025,282.7471428571429,294.65142857142854,308.3885714285715,306.4842857142857,317.06800000000004,317.348,327.17333333333335,315.6466666666667,316.42,,,,328.31666666666666,333.94500000000005,338.89,358.55,369.58666666666664,381.43,,,381.07,389.97,375.2475,390.1825,386.8325,376.45500000000004,379.74,376.79,316.7175,,,,387.75,215.14,223.305,270.995,281.7416666666667,288.204,285.4066666666667,289.84833333333336,396.5825,287.22749999999996,295.88666666666666,301.675,305.78,314.20000000000005,,,,,,,,,,,,,403.75,,347.11,,,238.91,246.0925,266.625,,,,,,,,,,,,,,,,,,,262.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-11-11 21:54:15+00:00,273.072,266.38,261.0728571428571,251.72,252.01285714285714,241.33571428571426,240.1157142857143,220.18499999999997,207.9616666666667,206.03666666666663,206.71,206.4083333333333,203.67142857142858,205.4483333333333,299.7416666666667,308.34666666666664,304.3885714285714,292.5285714285714,292.56,286.5242857142857,281.172,282.88800000000003,292.38666666666666,279.07142857142856,290.86285714285714,305.28000000000003,303.20142857142855,317.1983333333333,316.92833333333334,327.17333333333335,316.205,316.53499999999997,,,,328.9,334.44,339.0625,359.5275,369.58666666666664,383.0466666666666,,,384.39,389.97,376.142,390.1825,386.8325,376.45500000000004,379.74,376.79,317.146,402.93,,,387.75,215.14,223.81800000000004,272.212,281.38166666666666,287.876,284.4816666666666,289.91833333333335,394.108,286.395,299.16333333333336,301.675,306.3666666666667,314.20000000000005,,,,,330.94,,,,,,,,401.825,386.14,347.11,378.04,,241.11,248.298,267.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-11-27 21:54:23+00:00,272.014,271.615,264.86285714285714,251.47285714285712,253.9042857142857,243.71714285714285,240.41285714285712,219.395,206.48666666666668,204.4383333333333,206.34,206.115,202.02714285714288,204.11333333333334,299.27,307.3883333333333,303.87857142857143,292.21,295.68142857142857,285.91333333333336,280.69000000000005,282.53999999999996,297.62666666666667,281.86571428571426,294.2,307.15142857142854,306.3385714285714,319.77000000000004,316.844,327.17333333333335,316.205,316.53499999999997,,,,328.9,334.44,339.0625,359.5275,369.58666666666664,383.0466666666666,,,384.39,389.97,375.495,389.07,384.62999999999994,376.45500000000004,379.74,376.79,315.365,402.93,,,387.75,212.055,222.704,271.736,280.96666666666664,287.22200000000004,284.34,289.1933333333333,395.87166666666667,284.78,297.01666666666665,297.82,303.61333333333334,311.63,,,,326.22,328.53999999999996,,,,,,,,399.9,386.14,347.11,378.04,,239.70749999999998,247.496,266.15200000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-12-13 21:54:22+00:00,272.43666666666667,274.71999999999997,270.26714285714286,255.87285714285713,259.2342857142857,248.76285714285714,245.18428571428572,224.9533333333333,212.28166666666667,207.98000000000002,212.15428571428575,206.115,204.38833333333332,204.11333333333334,303.90199999999993,307.3883333333333,307.6266666666667,296.828,300.49833333333333,294.42,280.69000000000005,285.74399999999997,298.855,285.6642857142857,298.6914285714286,309.5057142857143,311.7528571428571,322.8,317.0,326.655,315.4033333333333,316.53499999999997,,,,328.9,334.44,339.06,359.59,369.16999999999996,383.3775,,,384.39,389.97,376.1575,389.15500000000003,383.375,373.8,,,316.67333333333335,402.93,,,,212.055,225.2425,275.84000000000003,285.816,291.63,287.175,289.1933333333333,396.6671428571429,287.90999999999997,297.825,297.82,303.61333333333334,311.63,,,,326.22,328.53999999999996,,,,,,,,399.9,386.14,339.32,375.78,,248.065,257.48400000000004,269.27750000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-02-07 21:54:10+00:00,270.018,274.4166666666667,272.165,254.09333333333336,261.12166666666667,248.42333333333337,239.05166666666665,224.87333333333333,212.30000000000004,207.31166666666664,210.51333333333332,203.502,199.52800000000002,200.83599999999998,301.996,304.76599999999996,304.342,293.4625,295.992,291.68999999999994,278.725,283.428,298.855,287.52666666666664,300.54833333333335,309.16833333333335,314.4266666666667,323.866,317.05333333333334,330.42,317.7,317.325,,,332.44,331.5366666666667,335.395,339.03999999999996,360.92999999999995,378.42,385.4166666666667,415.12,420.26,385.09000000000003,,378.44500000000005,393.96,,,,,317.635,400.195,407.32,,,213.5,225.602,276.026,285.008,291.648,284.31,285.254,396.5933333333333,287.685,296.798,298.8566666666666,303.7375,312.3533333333333,,338.04,,327.26,328.53999999999996,,,326.4,,,,,399.9,386.14,331.53,375.78,,247.346,257.01166666666666,269.32399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-02-23 21:54:07+00:00,270.4033333333333,272.2857142857143,270.00857142857143,253.42714285714285,259.92,247.01428571428573,238.21571428571428,224.55714285714285,213.1157142857143,207.26142857142855,209.97,209.10833333333332,202.90166666666667,205.47833333333332,301.78000000000003,305.14500000000004,304.215,293.258,294.925,290.56666666666666,278.716,282.4866666666666,298.855,285.7057142857143,299.0828571428571,307.9042857142857,313.1257142857143,322.42333333333335,316.81,333.8,320.3833333333333,317.325,,,332.44,330.79,335.395,339.03999999999996,360.92999999999995,378.42,384.9075,415.12,420.26,384.1366666666667,,376.81333333333333,393.96,,,,,320.1566666666667,400.195,407.32,,,217.09,225.73333333333335,276.115,285.05,291.62,283.23499999999996,285.20666666666665,395.7128571428571,287.2357142857143,296.0083333333333,299.52750000000003,303.85,312.97,,338.04,,327.7633333333333,328.87666666666667,329.85,,326.4,,,,,399.9,378.53499999999997,322.1,371.33,,246.78166666666667,256.8885714285714,269.42833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-04-27 21:53:28+00:00,271.18833333333333,272.33500000000004,269.91833333333335,253.5566666666667,259.575,247.9766666666667,237.43500000000003,225.85166666666666,214.49166666666667,207.58833333333337,211.2266666666667,217.48799999999997,209.7,207.262,301.88199999999995,306.31,304.646,293.56,295.648,290.352,279.4225,282.75600000000003,300.62666666666667,285.92833333333334,297.6016666666667,306.59166666666664,312.1716666666667,323.52333333333337,318.86,333.8,320.3833333333333,317.325,,,332.44,329.09999999999997,335.395,339.03999999999996,360.92999999999995,375.12,384.9075,415.12,420.26,384.1366666666667,,376.515,393.96,,,,,324.9925,403.58666666666664,407.32,,,216.4425,225.892,276.47799999999995,285.812,291.906,283.54,285.738,394.0816666666667,288.04333333333335,296.4783333333333,300.365,304.62399999999997,313.635,,338.04,,328.0975,329.095,330.82000000000005,328.17,326.905,,,,,399.9,373.9666666666667,320.8,369.7925,,246.78666666666666,257.9683333333333,269.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-05-05 21:53:40+00:00,273.07428571428574,272.27000000000004,269.3614285714286,255.74714285714285,259.19428571428574,248.14285714285714,238.97714285714284,228.38142857142856,216.6914285714286,209.43,213.1914285714286,219.53166666666664,212.76666666666665,212.0633333333333,305.71666666666664,310.435,304.646,299.108,299.4316666666667,290.352,279.4225,282.75600000000003,300.62666666666667,283.85,294.96857142857147,305.5957142857143,308.86,321.3014285714286,317.136,329.92333333333335,318.84,315.17,,,332.44,327.95,334.06666666666666,338.05333333333334,359.11999999999995,372.1666666666667,383.424,403.45500000000004,411.89,380.8175,,374.54200000000003,393.96,,,,,321.13,402.09000000000003,401.24,382.28,381.39,216.4425,225.892,281.59999999999997,290.4316666666667,291.906,283.54,285.738,393.27571428571434,288.04333333333335,296.4783333333333,300.365,304.62399999999997,313.635,,338.04,,328.0975,329.095,330.82000000000005,328.17,326.905,,,,,399.9,371.68,319.4425,368.43,,246.78666666666666,257.9683333333333,274.7183333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-05-29 21:53:06+00:00,277.34999999999997,269.73499999999996,265.9533333333333,260.01166666666666,257.89500000000004,248.49166666666665,240.77166666666668,232.18999999999997,221.17166666666665,211.98333333333335,217.0533333333333,226.39000000000001,220.308,219.36999999999998,307.31999999999994,312.855,304.06666666666666,300.1225,296.9075,290.29499999999996,279.27666666666664,283.2925,297.7133333333333,283.68333333333334,294.195,305.4783333333333,307.92333333333335,320.59999999999997,319.02200000000005,329.92333333333335,319.15999999999997,314.43,,,332.44,327.05,333.385,337.28999999999996,357.44999999999993,366.3525,380.832,394.90333333333336,410.02,376.1,370.46,372.012,393.96,382.46,378.63,377.89,346.93,321.6975,401.81,401.24,382.28,381.39,219.21,227.28333333333333,284.60249999999996,292.8325,291.8333333333333,284.13250000000005,285.07666666666665,393.10999999999996,290.25600000000003,294.918,296.0075,301.1975,309.75,,332.165,,328.72333333333336,329.6500000000001,330.82000000000005,328.17,326.905,319.58,,,,387.59,366.48249999999996,319.12600000000003,366.02750000000003,,248.09249999999997,260.14,278.1625,,,,,,,,,,,,,,,,,,,,,292.73,,,,,,,,,,,,,,,,390.00666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
