dates,satname,nzd0254-0000,nzd0254-0001,nzd0254-0002,nzd0254-0003,nzd0254-0004,nzd0254-0005,nzd0254-0006,nzd0254-0007,nzd0254-0008,nzd0254-0009,nzd0254-0010,nzd0254-0011,nzd0254-0012,nzd0254-0013,nzd0254-0014,nzd0254-0015,nzd0254-0016,nzd0254-0017,nzd0254-0018,nzd0254-0019,nzd0254-0020,nzd0254-0021,nzd0254-0022,nzd0254-0023,nzd0254-0024,nzd0254-0025,nzd0254-0026,nzd0254-0027,nzd0254-0028,nzd0254-0029,nzd0254-0030,nzd0254-0031,nzd0254-0032,nzd0254-0033,nzd0254-0034,nzd0254-0035,nzd0254-0036
2018-09-02 21:53:38.308000,L8,285.50,266.62,251.56,261.89,269.86,430.50,438.04,410.22,462.12,442.06,439.14,305.90,324.40,333.05,348.74,331.58,328.38,329.62,330.33,313.10,317.32,334.52,340.83,338.23,337.78,344.26,342.66,355.14,347.54,335.74,345.82,348.08,347.57,355.79,360.88,393.72,399.19
2018-10-04 21:53:26.589000,L8,,208.67,219.88,234.46,238.22,301.66,243.54,242.82,263.52,268.21,284.07,281.63,285.87,290.05,298.29,277.89,298.85,295.37,289.95,288.78,285.74,300.91,306.76,307.07,309.46,303.84,301.86,282.10,290.19,307.49,316.17,322.47,316.46,326.46,329.31,354.79,353.90
2018-10-04 21:53:50.552000,L8,,205.99,218.47,232.29,234.77,299.03,241.96,240.49,260.87,264.25,277.67,272.95,283.71,287.65,291.90,275.32,292.51,288.70,287.52,283.86,281.82,296.39,303.78,304.65,290.85,301.49,299.21,280.68,286.66,302.98,313.72,318.73,313.88,322.75,312.36,340.78,348.49
2018-10-20 21:53:32.714000,L8,254.43,242.42,236.40,253.11,270.85,305.90,271.47,272.26,464.04,453.36,453.33,468.79,301.28,308.63,312.51,302.15,307.54,351.52,336.04,312.44,307.97,323.03,333.55,328.99,311.26,326.89,326.77,294.05,305.89,312.33,334.94,341.05,332.07,327.21,340.53,368.80,377.23
2018-10-20 21:53:56.677000,L8,254.84,242.59,236.84,253.80,271.34,306.14,271.68,272.73,464.38,454.27,453.62,460.18,301.61,308.49,313.15,302.57,308.02,351.79,321.56,313.09,307.96,323.76,334.63,329.19,312.51,327.46,327.00,294.46,306.83,312.87,335.28,341.71,332.59,327.90,340.66,369.14,377.89
2018-11-05 21:53:36.088000,L8,252.47,241.09,226.56,238.27,242.98,317.55,255.60,263.64,273.20,278.83,286.35,279.51,286.32,292.16,307.47,282.59,291.84,298.80,293.74,299.65,308.64,303.65,311.82,308.64,291.17,345.02,306.29,290.31,294.88,303.13,326.79,327.93,348.70,325.38,323.52,362.29,376.00
2018-11-05 21:54:00.051000,L8,254.71,243.16,227.17,238.81,245.74,320.15,258.68,265.59,274.39,280.18,287.82,293.18,287.24,293.29,309.21,294.32,292.57,339.70,294.89,304.41,312.56,332.44,314.29,309.64,291.60,348.30,311.66,294.04,295.84,304.53,330.00,331.89,351.97,326.64,330.46,365.02,377.74
2018-12-07 21:53:34.018000,L8,313.02,300.75,303.23,313.26,305.32,321.47,313.81,311.24,321.84,333.17,338.92,341.39,355.93,375.50,391.98,477.85,425.17,420.92,367.98,358.19,353.27,361.13,469.43,475.17,452.37,401.52,466.94,470.30,456.68,453.44,446.55,418.94,427.66,392.56,398.76,400.74,423.61
2018-12-07 21:53:57.973000,L8,312.44,300.96,303.12,312.64,305.51,320.31,313.12,311.23,321.56,333.30,338.67,341.08,356.13,375.94,392.01,379.31,426.96,421.42,368.60,358.31,353.59,361.37,469.90,475.93,452.78,402.39,467.68,469.01,458.22,454.08,448.33,420.26,429.39,394.13,400.39,401.78,425.37
2019-02-25 21:53:22.406000,L8,467.01,364.22,481.95,436.05,269.47,319.30,275.59,274.00,287.30,505.53,481.97,476.64,320.86,337.55,350.15,340.29,515.04,524.54,427.58,324.75,332.58,333.84,350.24,350.76,339.87,338.65,341.89,347.37,327.96,343.89,341.86,339.46,353.53,355.62,357.82,366.39,402.11
2019-03-13 21:53:40.441000,L8,245.87,221.41,218.31,233.16,229.68,284.79,241.65,234.99,244.74,254.22,267.08,274.37,284.07,288.93,285.60,276.64,313.32,319.37,290.50,284.57,285.66,301.12,331.84,312.80,,,527.55,481.74,436.57,507.54,,405.50,317.04,327.10,321.53,344.86,376.27
2019-05-16 21:53:15.907000,L8,277.54,250.44,233.81,248.86,258.46,454.82,473.04,472.99,284.25,291.97,296.41,296.80,319.10,308.34,307.07,293.49,317.66,321.89,293.09,292.87,307.45,308.27,324.36,328.73,316.50,323.90,322.80,291.47,288.54,325.15,334.65,341.31,331.77,348.80,346.47,387.99,417.92
2019-05-16 21:53:39.870000,L8,245.23,218.04,197.98,225.09,223.61,279.77,230.35,222.63,243.30,242.08,254.26,262.28,275.63,278.61,271.19,266.94,283.38,278.56,270.21,267.53,273.52,284.62,292.63,291.14,282.23,284.59,,212.72,241.48,297.27,302.38,,,,,323.97,340.37
2019-06-17 21:53:30.969000,L8,249.69,224.64,201.63,239.26,241.08,282.10,229.83,225.47,238.95,241.46,255.83,266.35,284.34,232.67,282.68,278.80,292.98,290.26,284.56,278.72,283.13,296.78,302.24,306.83,299.56,325.13,297.77,274.12,284.87,324.34,325.56,335.55,326.41,347.11,356.40,342.40,384.50
2019-06-17 21:53:54.928000,L8,253.71,229.32,205.29,242.38,244.55,284.05,231.69,230.30,240.64,244.19,258.02,269.20,286.31,235.77,291.08,280.98,329.10,314.68,288.29,282.30,284.91,301.40,303.92,309.21,322.40,327.34,319.91,278.18,287.71,326.91,332.91,343.38,333.15,358.04,361.78,380.17,405.66
2019-08-04 21:53:45.137000,L8,253.67,233.69,225.28,235.32,233.45,278.69,234.35,230.63,345.54,344.35,341.19,335.90,286.07,281.82,287.73,392.88,387.54,361.11,363.35,346.66,365.11,298.33,306.66,305.72,291.26,309.08,298.06,281.19,280.00,303.45,321.29,329.46,323.93,340.99,323.86,384.69,354.51
2019-08-04 21:54:09.092000,L8,255.04,235.69,229.40,236.09,234.63,279.98,235.38,232.23,346.69,345.20,342.56,337.67,287.11,283.04,289.87,278.54,310.11,294.89,288.14,279.96,283.46,299.46,309.72,306.71,292.48,315.60,299.23,282.45,281.74,303.81,323.37,330.25,325.90,342.26,348.44,387.32,356.03
2019-10-07 21:54:03.049000,L8,468.76,457.19,430.70,240.28,238.43,292.23,237.40,237.23,252.55,257.88,262.01,273.07,279.03,285.16,281.09,274.53,288.72,294.49,285.48,279.48,281.18,296.25,302.88,301.41,286.39,296.91,295.77,286.26,284.73,298.94,310.55,320.85,314.97,322.68,311.25,346.52,351.77
2019-10-07 21:54:27.004000,L8,469.24,457.44,431.00,240.93,239.06,292.55,237.85,237.71,253.35,258.66,262.52,273.57,279.50,285.55,281.50,275.14,288.86,295.14,287.04,280.28,281.60,296.47,303.57,301.87,286.95,297.60,296.21,287.09,285.10,299.30,310.94,321.21,315.52,322.79,311.66,333.12,352.31
2019-11-08 21:54:02.728000,L8,288.96,264.04,256.84,265.25,268.98,330.78,282.49,284.51,289.86,293.57,300.28,307.84,342.88,363.56,333.94,309.96,331.97,335.12,323.55,326.33,323.99,337.94,349.14,530.27,515.46,538.11,508.35,502.41,497.04,337.81,353.03,350.18,352.77,358.89,361.11,392.47,408.59
2019-11-08 21:54:26.682000,L8,369.61,314.99,299.32,431.35,452.30,428.36,470.46,469.97,419.03,483.99,467.34,479.56,472.12,468.85,491.88,523.83,519.00,461.94,476.10,511.58,506.36,505.63,513.16,525.34,502.89,489.93,518.66,513.84,504.85,385.54,394.35,390.54,384.82,384.78,384.90,414.63,421.60
2019-11-24 21:53:59.608000,L8,397.80,223.91,199.89,211.80,226.65,250.03,236.33,247.73,284.28,284.38,259.21,302.28,317.00,284.74,279.25,279.79,292.96,335.46,331.15,322.43,320.09,331.06,333.27,334.86,331.67,332.80,333.61,296.09,293.79,327.02,336.61,341.47,339.33,340.77,347.19,373.39,381.40
2019-12-26 21:53:55.397000,L8,337.39,324.49,317.34,314.18,311.87,325.00,319.43,317.62,315.41,316.19,363.65,355.47,425.19,427.31,502.46,521.27,484.01,533.91,505.84,480.34,523.91,448.71,460.43,463.38,451.16,449.53,445.77,519.38,530.07,529.10,524.81,512.60,412.08,466.57,475.09,417.31,486.65
2019-12-26 21:54:19.351000,L8,336.91,323.64,316.76,313.78,311.26,324.72,318.75,317.45,314.90,315.67,363.57,354.91,423.90,427.39,500.55,521.39,484.00,464.86,448.46,421.09,471.59,449.18,461.56,463.55,451.59,382.98,446.13,518.36,530.27,529.23,525.24,512.53,509.91,467.00,385.19,416.66,494.43
2020-01-11 21:53:51.736000,L8,283.11,255.37,242.12,251.97,255.65,303.52,261.89,233.98,250.99,279.94,281.88,285.20,289.75,287.85,278.38,271.52,289.23,316.68,288.65,275.00,283.97,297.49,304.02,301.64,290.08,304.54,301.31,285.79,282.51,300.81,312.83,333.38,324.34,329.14,311.28,344.23,372.85
2020-01-11 21:54:15.691000,L8,281.88,253.71,238.69,250.51,254.27,301.92,260.74,231.69,244.39,250.45,279.44,281.13,288.29,286.40,277.46,270.65,288.51,312.06,286.89,274.12,282.67,296.38,302.77,300.05,289.43,303.71,300.22,284.78,281.60,300.63,312.77,328.48,320.42,328.95,311.04,342.84,371.23
2020-01-27 21:53:47.263000,L8,330.11,295.21,281.72,371.17,289.22,370.16,350.60,366.42,320.64,335.86,351.60,342.09,336.89,387.96,399.62,454.86,357.64,343.71,351.71,353.02,375.48,381.71,372.82,352.61,393.96,406.51,442.96,447.59,413.54,403.08,389.20,408.59,414.42,429.59,400.50,401.31,433.17
2020-01-27 21:54:11.218000,L8,330.10,294.88,281.26,349.12,313.13,345.00,350.14,366.10,320.40,335.89,351.29,341.89,416.93,387.62,399.22,380.70,357.35,343.72,351.86,352.99,375.59,381.81,372.58,385.78,393.69,406.54,444.28,447.99,413.40,404.40,389.59,408.35,414.46,430.04,400.40,402.29,433.70
2020-02-12 21:53:42.905000,L8,289.13,388.12,333.35,322.19,307.46,372.22,284.03,294.16,295.81,296.83,302.74,368.24,379.73,399.44,450.60,487.84,460.87,460.49,464.26,436.99,420.72,381.99,378.51,414.82,372.42,396.83,404.69,387.49,415.99,391.13,383.27,407.27,393.46,396.70,403.94,415.39,437.73
2020-02-12 21:54:06.855000,L8,371.87,369.02,333.38,263.95,306.99,372.60,483.36,463.07,408.79,468.78,452.98,447.71,380.40,337.55,381.74,459.53,358.55,396.79,426.61,376.13,420.89,382.34,378.75,415.86,372.73,397.57,405.20,386.33,416.56,391.70,384.11,408.13,394.04,398.01,404.60,416.07,438.40
2020-02-28 21:53:38.517000,L8,286.74,246.14,206.81,251.36,260.78,283.19,270.15,214.35,249.03,255.65,262.02,292.35,305.83,284.43,271.84,275.73,292.72,313.16,283.69,277.31,519.70,507.92,526.23,537.60,523.27,332.19,336.00,292.02,287.54,316.08,318.32,325.31,324.97,336.14,313.05,340.80,346.85
2020-03-31 21:53:22.236000,L8,,262.01,267.81,249.19,260.62,234.66,251.98,273.67,272.38,287.49,286.96,275.14,,275.40,313.00,281.74,299.33,322.11,290.07,279.66,283.78,296.84,305.82,305.43,287.13,302.54,245.19,,,450.76,440.08,442.98,329.08,340.75,331.37,371.12,376.90
2020-03-31 21:53:46.191000,L8,415.17,258.09,282.70,251.22,261.83,237.44,338.19,275.62,276.57,288.25,287.84,277.65,,279.70,315.14,282.55,301.33,323.21,291.07,280.61,284.82,297.68,307.07,308.35,309.40,321.51,327.19,,220.86,188.79,442.75,443.47,331.52,342.45,332.96,372.52,378.68
2020-05-18 21:53:06.441000,L8,,,,246.36,265.36,283.95,243.20,245.55,249.40,254.98,278.83,286.04,288.72,296.27,290.27,289.79,316.13,301.19,292.16,285.20,283.61,295.96,304.21,301.58,288.78,298.36,294.92,272.98,270.93,298.50,307.77,315.79,315.34,325.32,200.48,272.62,342.31
2020-05-18 21:53:30.404000,L8,,,,,,,,,235.04,243.52,258.86,256.62,220.11,238.22,279.07,276.82,292.92,293.34,285.57,277.13,276.78,290.32,297.56,294.44,178.32,216.41,191.18,214.96,234.63,,,,,,,,
2020-06-03 21:53:12.345000,L8,275.75,250.74,238.29,252.12,262.70,302.65,247.09,244.12,288.76,294.06,300.06,311.32,314.15,329.70,320.88,310.02,341.84,352.98,344.45,329.29,339.18,345.26,367.78,356.09,341.13,349.42,345.30,352.01,301.58,338.85,352.60,355.75,360.25,371.48,377.31,401.61,429.96
2020-06-03 21:53:36.300000,L8,274.70,250.38,236.37,251.73,262.04,302.58,246.57,243.95,287.11,293.59,299.42,310.66,313.44,328.12,319.90,308.84,340.41,352.35,342.88,328.30,338.00,344.38,365.10,355.30,340.26,347.69,344.46,346.42,300.20,336.69,350.70,354.64,358.64,369.06,375.23,401.03,429.41
2020-07-21 21:53:34.880000,L8,284.05,266.88,261.53,268.23,268.41,304.17,261.34,260.25,278.59,292.93,305.52,319.11,329.50,339.54,353.33,348.50,346.62,345.88,340.98,330.12,336.92,340.67,349.11,354.36,337.65,336.05,343.93,354.05,322.53,356.53,354.66,355.18,359.64,371.07,372.46,395.89,418.49
2020-07-21 21:53:58.839000,L8,285.86,268.75,263.57,269.45,269.77,305.34,262.34,261.57,279.87,294.04,306.90,320.41,331.22,340.67,354.33,349.18,347.37,346.08,434.24,422.44,417.48,463.85,463.01,354.94,338.46,335.91,344.19,354.24,324.62,356.70,354.11,355.10,358.72,369.86,371.28,395.48,416.03
2020-10-25 21:54:00.296000,L8,276.07,227.21,212.46,224.04,239.41,297.68,242.37,242.61,256.92,267.43,273.44,274.99,282.76,289.07,283.79,301.00,292.54,295.97,290.88,282.07,292.27,298.71,306.87,303.80,289.28,300.76,298.51,287.23,273.76,300.80,313.40,324.09,318.30,319.50,309.79,342.47,351.04
2020-10-25 21:54:24.251000,L8,278.39,227.04,212.90,229.83,240.55,297.94,242.50,242.73,258.77,269.29,279.08,275.47,283.21,289.40,284.07,301.50,293.14,296.82,291.62,283.47,305.84,299.31,307.89,304.48,290.01,301.68,298.86,287.92,274.12,301.93,314.34,325.48,318.97,321.16,310.80,344.07,353.24
2020-11-10 21:53:57.133000,L8,286.29,260.53,233.15,264.58,268.45,302.21,285.04,278.24,278.07,292.85,284.19,311.29,300.31,302.45,297.88,316.20,311.46,324.27,315.18,320.45,317.79,327.36,340.41,324.99,299.35,323.39,300.92,296.02,284.04,322.46,337.44,345.39,353.24,340.03,348.82,370.75,387.09
2020-11-26 21:54:00.815000,L8,293.09,235.11,225.83,249.77,249.35,239.94,289.55,286.74,247.65,250.21,259.32,273.70,308.29,297.37,289.20,300.08,297.04,328.37,317.03,310.88,312.26,320.23,327.00,305.04,292.58,324.75,298.16,291.19,277.70,300.53,313.79,338.83,333.96,323.10,332.28,351.04,375.17
2020-11-26 21:54:24.779000,L8,293.41,235.83,226.13,250.15,249.61,300.23,289.99,286.19,247.09,250.40,259.15,274.69,309.01,297.39,289.26,301.52,298.78,330.01,318.47,312.06,313.39,321.94,336.48,305.40,293.16,326.36,298.66,291.81,278.28,301.80,314.88,341.74,336.18,324.85,335.12,357.20,377.22
2020-12-12 21:54:01.522000,L8,256.73,222.28,210.09,220.56,223.89,297.71,243.15,237.91,245.18,252.54,268.46,275.24,284.58,289.37,281.58,279.48,288.18,294.51,287.33,278.84,284.73,297.74,303.35,301.14,287.50,293.75,295.08,284.34,273.29,296.41,309.36,315.03,317.56,317.59,308.06,332.51,351.72
2020-12-12 21:54:25.476000,L8,252.00,219.77,204.32,216.79,221.47,289.08,240.95,236.32,243.34,251.27,266.36,273.57,282.82,287.64,280.31,276.38,287.17,292.36,285.74,277.65,283.50,296.50,302.38,300.12,286.64,292.74,294.31,283.83,270.78,296.19,309.16,314.03,316.29,316.93,307.32,332.27,349.51
2021-01-13 21:54:15.589000,L8,264.47,224.00,210.80,247.15,234.28,299.34,250.37,235.16,248.41,263.99,276.24,286.55,290.76,295.31,283.96,281.74,295.80,300.09,292.58,288.67,302.55,299.73,303.53,303.93,289.23,299.69,299.28,288.48,281.08,303.06,314.05,347.74,353.38,324.42,340.28,345.44,352.31
2021-01-29 21:53:48.540000,L8,233.52,200.68,188.13,185.63,,276.67,240.22,217.02,226.40,235.27,250.66,268.61,281.59,279.33,274.58,266.15,279.56,298.38,292.04,289.67,300.75,314.32,289.15,301.38,312.23,324.38,310.71,292.47,305.74,308.20,333.88,335.73,344.98,343.92,350.19,341.79,352.76
2021-04-03 21:53:26.137000,L8,237.80,209.71,210.35,252.77,231.95,280.89,242.40,232.86,244.34,251.23,269.07,274.80,285.10,293.87,290.44,282.29,298.87,300.70,294.34,287.41,291.79,306.49,311.60,310.85,302.69,307.48,308.00,283.12,277.43,302.28,312.01,323.32,318.05,328.39,310.73,333.57,345.18
2021-04-03 21:53:50.092000,L8,238.82,210.95,213.83,255.15,245.05,281.44,244.43,233.93,245.60,253.02,273.57,275.93,286.05,295.72,292.15,284.32,301.58,302.47,296.19,289.41,295.88,310.05,314.94,318.49,305.72,311.59,310.70,284.53,279.22,304.19,314.06,327.01,319.53,334.91,320.47,338.13,346.29
2021-05-05 21:53:09.749000,L8,256.43,222.45,201.76,244.89,249.41,287.51,235.20,237.25,458.69,469.91,482.43,495.04,521.23,288.71,289.29,290.88,322.38,316.34,296.53,296.38,298.00,311.19,320.06,324.57,317.41,325.98,309.92,288.93,279.23,320.73,321.93,345.93,328.98,341.87,349.71,387.84,349.16
2021-05-05 21:53:33.703000,L8,256.59,222.87,201.97,244.87,249.33,287.90,235.47,237.56,458.65,469.99,482.39,495.12,521.72,288.80,289.16,290.93,322.38,316.67,296.57,296.50,297.95,311.09,320.02,324.43,305.14,325.96,309.94,289.05,279.23,320.11,321.02,345.53,328.94,341.13,349.50,387.33,348.86
2021-07-08 21:53:34.932000,L8,253.94,218.92,202.64,228.83,236.61,282.84,229.56,226.03,242.49,244.94,257.48,268.86,285.95,239.25,281.76,281.23,292.35,292.90,287.39,280.94,284.05,297.27,304.44,304.18,295.18,304.02,303.02,272.54,278.38,306.79,319.03,327.40,318.82,339.08,321.49,338.67,347.07
2021-07-08 21:53:58.887000,L8,255.24,220.74,203.24,229.98,238.96,283.42,230.09,227.05,243.07,245.51,258.10,269.02,286.24,240.33,282.74,281.09,292.55,292.59,287.19,281.08,284.12,297.46,304.27,304.20,295.21,303.91,303.07,272.18,280.43,305.98,318.60,328.22,318.64,338.66,322.94,337.77,346.61
2021-08-09 21:53:47.526000,L8,265.91,249.35,236.70,238.72,252.04,466.50,420.25,391.69,262.06,266.26,286.85,289.91,305.75,318.92,325.70,322.84,327.28,350.54,477.02,470.42,482.27,466.90,336.22,332.36,330.98,330.73,340.24,346.46,314.14,343.29,345.82,346.95,341.88,350.04,357.35,381.34,405.24
2021-08-09 21:54:11.490000,L8,267.48,250.19,237.51,239.81,253.04,466.95,420.81,392.19,262.26,266.84,287.40,290.54,306.13,319.43,327.56,323.85,327.42,350.66,319.26,319.14,317.28,326.14,336.73,332.67,331.19,331.02,340.63,346.84,316.93,343.45,346.04,347.16,342.99,349.89,357.14,381.18,405.64
2021-08-25 21:54:16.007000,L8,252.22,217.28,194.24,214.67,234.17,280.47,236.81,232.29,249.13,248.93,266.06,272.48,285.74,282.89,279.78,274.79,290.25,293.29,285.56,276.88,281.79,294.07,302.05,303.98,292.40,299.17,298.02,273.67,281.92,300.54,311.72,320.21,322.42,325.31,309.13,335.30,344.82
2021-09-10 21:53:56.812000,L8,252.85,222.49,194.02,232.73,238.21,283.77,234.48,235.82,252.16,251.61,266.65,271.50,287.29,280.13,276.24,271.79,289.64,299.48,287.16,275.05,280.75,295.71,306.92,302.57,289.43,298.58,297.59,277.39,266.38,299.96,309.45,318.57,317.92,320.84,308.99,334.89,344.95
2021-09-10 21:54:20.775000,L8,253.23,223.38,194.69,233.52,238.87,284.24,234.83,236.74,253.17,252.53,267.17,272.34,288.02,280.74,276.70,272.56,290.11,301.30,289.04,276.84,281.62,296.48,308.21,304.35,289.98,299.55,298.53,278.07,267.59,300.72,310.22,319.48,318.77,322.66,309.61,335.81,345.43
2021-10-12 21:54:05.415000,L8,263.34,245.34,220.56,239.43,251.59,283.17,244.84,251.19,268.28,277.00,269.58,275.83,300.49,291.06,281.80,281.36,326.27,313.16,288.45,285.57,287.52,303.96,330.49,307.44,296.24,324.07,325.90,319.65,,,,,,,278.26,278.31,380.79
2021-10-12 21:54:29.370000,L8,263.53,245.56,221.11,239.81,251.82,283.34,245.26,251.74,268.82,277.48,269.53,276.34,300.87,291.88,282.29,281.54,326.66,313.61,289.35,286.30,287.64,303.89,331.57,307.73,297.56,324.46,326.88,320.29,,,,,,,279.02,279.62,381.27
2021-12-07 21:54:26.664000,L9,278.07,253.42,242.70,249.61,276.96,322.55,352.15,354.71,361.57,281.95,288.99,293.42,304.94,311.48,324.48,314.17,309.43,319.45,314.50,302.31,310.78,323.02,333.79,332.34,333.27,331.72,331.21,335.70,310.21,336.77,341.79,347.85,343.94,348.60,352.91,368.52,397.17
2021-12-15 21:54:01.028000,L8,263.59,238.01,218.25,236.56,232.86,303.01,286.97,275.80,252.34,256.81,326.58,297.31,338.68,321.92,290.13,298.11,318.30,289.15,282.83,280.06,309.04,296.19,298.86,304.22,287.59,295.94,312.53,325.23,311.16,307.09,315.11,340.32,340.35,343.86,346.77,368.31,393.40
2021-12-15 21:54:24.982000,L8,264.64,239.33,218.54,237.22,233.11,303.58,284.95,232.72,251.16,256.25,325.26,294.15,331.29,322.15,290.32,295.48,315.49,289.28,283.10,279.92,307.93,296.27,298.85,304.07,287.21,295.31,310.40,323.13,310.43,305.29,313.58,338.94,339.53,342.87,345.50,366.61,391.46
2021-12-23 21:53:57.848000,L9,282.39,234.47,198.35,214.42,220.79,282.61,256.76,228.78,245.79,250.94,258.85,272.07,281.13,284.96,280.77,280.01,286.60,285.45,283.25,277.86,282.21,294.55,299.57,297.55,286.97,295.34,299.07,284.85,283.16,292.86,309.27,324.27,324.05,321.09,309.02,330.98,346.30
2021-12-23 21:54:21.811000,L9,280.81,232.08,194.01,211.63,218.86,281.44,255.27,227.13,243.32,249.43,257.75,270.90,280.01,283.88,279.41,277.40,285.62,284.52,282.73,277.14,281.55,293.82,298.44,295.51,286.13,293.85,298.04,284.03,281.45,292.30,309.03,323.11,323.11,319.81,308.37,330.75,345.80
2021-12-31 21:53:55.291000,L8,273.06,236.84,219.56,226.41,229.33,292.00,260.13,233.76,252.21,255.11,259.15,271.02,283.18,287.67,285.83,299.66,289.59,291.77,285.95,281.74,286.38,297.24,303.83,301.81,289.56,300.38,303.00,289.97,280.16,298.93,311.48,322.36,324.60,327.44,311.67,338.93,351.64
2021-12-31 21:54:19.245000,L8,271.62,232.59,217.95,225.61,229.10,289.14,258.80,231.95,251.57,252.98,258.42,269.53,282.62,286.70,284.23,299.17,289.64,291.26,285.07,281.06,286.27,297.02,303.19,301.74,289.69,300.47,302.70,289.08,279.28,300.28,312.55,322.93,324.97,329.21,312.48,342.19,351.83
2022-01-08 21:53:55.798000,L9,312.40,290.31,306.80,306.32,276.47,391.45,400.90,386.21,390.88,400.20,420.84,372.68,406.86,444.45,419.47,475.77,386.59,475.01,435.72,455.83,432.30,416.66,456.08,428.76,450.75,423.52,411.18,468.41,470.50,424.34,398.59,424.42,419.26,404.22,417.57,409.32,436.63
2022-01-08 21:54:19.756000,L9,313.65,291.12,307.00,306.75,300.67,390.97,334.36,321.96,297.26,399.56,420.18,372.52,409.12,443.01,419.17,475.27,502.95,473.17,436.14,455.50,431.11,417.26,455.81,428.69,450.56,422.97,410.71,468.61,470.43,424.14,398.15,424.64,419.30,404.27,417.38,409.56,437.07
2022-02-01 21:53:48.690000,L8,301.78,293.92,236.28,246.45,276.55,312.60,285.72,277.58,280.54,314.90,309.85,309.19,328.51,337.55,375.04,326.12,347.02,353.09,352.06,335.83,335.85,346.59,359.09,350.50,341.31,344.39,362.20,394.60,389.89,382.71,365.99,359.87,372.16,381.64,383.69,395.43,416.50
2022-02-01 21:54:12.645000,L8,301.06,293.60,236.27,246.14,276.49,311.94,285.26,277.00,280.54,314.42,309.50,309.24,328.22,337.16,385.64,326.38,347.37,353.10,351.46,335.81,335.91,346.67,359.00,350.59,341.24,344.81,362.00,394.83,389.99,383.11,366.32,360.30,372.27,382.25,384.76,395.95,417.18
2022-02-17 21:53:43.465000,L8,260.44,228.20,209.57,238.10,230.97,296.05,243.00,232.70,245.63,255.94,258.96,269.49,285.02,286.77,284.61,277.31,291.53,292.83,287.39,282.93,284.12,297.81,304.24,304.52,291.03,299.64,301.87,284.16,281.92,300.13,310.70,318.78,319.67,327.91,311.35,341.79,348.33
2022-02-17 21:54:07.419000,L8,259.77,227.78,204.34,237.83,228.67,283.95,242.11,230.85,244.11,251.37,257.83,268.65,284.33,286.18,283.81,276.20,290.69,291.15,286.69,282.14,282.89,296.93,303.64,303.55,290.21,298.81,300.67,283.58,280.08,298.58,309.66,316.37,318.67,325.89,310.49,339.72,347.18
2022-03-05 21:53:40.654000,L8,263.08,236.90,200.33,239.06,232.70,276.71,240.56,229.29,243.78,251.95,259.03,273.03,287.72,290.10,282.29,276.86,291.11,294.99,283.52,277.92,281.62,296.41,302.03,301.80,291.22,324.24,296.84,281.05,302.93,299.33,308.60,320.54,319.27,324.73,309.82,330.35,345.39
2022-03-05 21:54:04.613000,L8,279.90,258.73,244.84,254.06,260.02,306.19,263.63,265.31,268.43,282.85,315.09,294.63,310.22,324.24,352.24,331.70,335.26,331.02,327.71,393.58,388.88,371.54,346.81,351.38,339.94,347.18,346.03,352.33,324.34,348.33,346.92,347.47,350.83,358.41,366.02,381.66,403.49
2022-04-14 21:53:55.388000,L9,278.94,252.69,229.79,249.63,261.52,286.26,257.47,249.50,183.99,,,220.09,183.17,289.72,304.32,298.29,325.30,322.84,307.44,282.99,299.97,284.64,300.69,,,262.01,254.96,274.14,305.85,301.92,339.01,344.56,344.06,339.87,,,
2022-04-22 21:53:28.835000,L8,266.94,250.45,240.37,245.22,249.81,292.10,242.13,246.02,257.00,260.03,269.62,287.03,309.79,309.49,321.13,317.89,329.10,330.00,311.02,307.25,307.26,317.08,339.24,337.09,322.21,335.07,339.67,335.38,324.44,328.31,334.33,345.16,341.46,352.53,356.54,369.00,396.65
2022-04-22 21:53:52.789000,L8,270.08,253.25,242.76,247.97,253.02,295.97,243.54,248.89,259.09,261.86,271.42,288.97,313.30,313.28,324.33,319.85,331.36,333.74,319.60,312.14,312.56,319.77,343.24,341.61,325.21,339.17,341.97,453.89,464.01,457.09,339.59,347.10,344.27,355.10,384.02,370.92,398.63
2022-04-30 21:53:24.906000,L9,299.52,286.57,278.06,275.76,283.08,345.07,273.85,293.10,293.76,296.12,330.13,356.36,346.63,358.85,373.85,373.69,350.11,359.64,522.23,460.72,509.68,529.63,436.79,461.61,476.30,460.93,501.60,500.98,486.05,461.73,375.00,374.87,380.93,396.83,399.58,401.23,426.07
2022-04-30 21:53:48.861000,L9,239.20,196.49,199.10,209.03,220.89,278.38,184.13,203.23,233.33,236.44,239.27,258.99,274.86,,,168.11,200.82,272.99,271.37,,,,176.91,287.96,,212.41,192.61,245.84,255.13,284.20,,,171.28,186.54,270.36,,
2022-05-24 21:53:36.556000,L8,283.33,268.87,263.65,266.39,271.34,384.69,355.82,266.76,264.43,280.55,310.68,320.36,331.42,351.86,357.66,339.69,332.36,335.86,519.52,513.86,516.34,519.14,520.80,511.68,354.33,369.31,376.84,360.44,372.42,383.10,394.19,382.29,374.79,385.11,395.37,401.49,422.32
