dates,satname,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077
2020-05-25 22:00:06.436000,L8,280.33,301.52,341.50,295.97,332.15,363.54,363.48,348.88,327.17,302.13,280.28,234.87,273.40,272.22,309.01,325.55,335.62,337.25,330.33,339.36,305.89,330.34,338.06,321.70,326.22,327.48,327.56,331.39,352.55,349.37,338.80,336.03,352.25,344.40,341.90,341.85,353.63,349.80,358.10,358.63,369.28,367.58,372.80,375.80,384.51,343.60,379.88,351.06,354.37,368.30,357.23,329.36,354.57,358.67,374.95,380.85,359.39,368.00,380.96,360.62,366.43,370.77,369.38,376.16,359.96,378.97,382.81,390.29,377.80,405.23,395.35,394.79,372.70,368.85,364.94,365.74,360.59,362.13
2020-06-10 22:00:15.501000,L8,,,,243.11,272.56,296.05,318.63,242.97,265.33,255.44,249.37,194.17,,,287.63,302.87,307.56,298.38,294.66,236.78,280.90,312.04,313.33,300.93,312.31,312.91,309.89,311.95,332.27,331.54,297.73,,,,,,,,,,175.01,180.05,231.99,252.73,262.43,263.40,252.23,256.50,257.43,253.80,258.00,257.61,253.36,255.37,242.12,244.01,228.74,228.64,220.72,225.25,227.05,224.92,235.97,245.18,260.25,264.99,266.52,262.56,270.14,261.48,240.05,269.74,278.48,292.91,285.75,295.69,286.01,284.53
2020-07-03 22:06:38.038000,L8,,,,,,,,,263.37,315.94,235.32,,273.47,286.59,293.26,286.15,368.17,352.97,308.27,339.32,304.43,331.43,340.21,323.05,335.41,338.78,362.10,374.16,381.44,378.43,376.71,345.48,371.32,351.52,340.29,358.31,375.81,350.91,368.99,384.14,389.62,393.10,382.26,371.98,379.55,344.13,352.17,336.12,331.54,342.04,345.23,350.75,326.57,340.50,334.19,321.18,327.06,349.88,331.64,361.12,345.22,380.69,400.26,363.82,364.25,390.71,397.99,379.60,389.50,384.17,383.64,401.57,385.39,380.08,393.92,404.53,392.54,402.61
2020-07-28 22:00:35.385000,L8,378.12,341.18,402.34,397.30,336.95,380.00,385.47,394.35,389.18,388.28,370.57,324.66,320.21,396.62,487.52,492.64,477.18,477.48,471.25,430.88,429.74,448.63,430.07,469.41,438.69,451.83,460.43,464.56,514.23,515.42,507.38,,,,,,,,,,393.29,389.85,391.47,446.32,451.88,472.57,503.41,437.72,381.02,382.97,375.92,363.58,371.54,367.05,364.50,364.59,368.14,379.99,415.15,429.38,440.77,428.34,406.68,436.56,393.13,431.69,442.69,465.73,466.84,487.17,490.77,483.27,500.34,494.74,479.51,475.85,413.11,408.62
2020-08-04 22:06:47.638000,L8,,,,244.88,279.50,294.44,322.07,312.10,274.16,255.84,252.36,196.16,,,283.15,295.39,304.87,295.48,291.84,237.80,277.60,307.44,307.62,269.81,311.22,309.88,310.26,301.11,342.58,332.24,,,,,,,,,,,,,218.71,260.21,265.22,265.47,234.17,257.88,260.23,234.39,244.28,261.81,256.60,258.36,196.56,,,,,225.77,224.34,177.29,229.74,245.05,254.49,255.43,269.25,252.76,263.13,247.15,193.18,,,,,172.40,228.49,184.08
2020-08-29 22:00:47.583000,L8,376.26,336.24,350.53,330.88,338.45,372.90,380.64,373.46,360.11,313.90,287.77,253.06,282.73,297.86,351.14,336.33,351.02,354.30,352.29,357.25,315.13,346.00,353.18,335.54,350.09,357.60,359.92,380.63,393.96,393.39,391.14,379.81,382.16,376.90,371.96,370.13,368.08,369.98,386.46,394.54,360.09,385.32,408.65,304.08,351.46,402.54,419.82,350.80,282.48,369.29,368.71,363.44,352.41,360.35,368.79,354.97,375.49,375.03,355.02,401.40,490.61,413.82,379.52,407.75,361.72,402.58,406.08,397.03,400.08,405.51,399.47,413.13,415.38,417.03,417.66,409.79,414.93,420.24
2020-09-30 22:00:57.970000,L8,289.95,304.67,340.85,300.07,,,,,,,,,,,,,,,,,,,,,185.99,336.95,394.78,205.88,210.13,,367.12,393.46,270.08,385.13,388.67,308.53,347.57,365.23,373.98,374.30,380.97,375.85,374.76,381.37,379.80,368.27,364.19,363.09,360.25,365.62,357.35,355.79,353.77,351.10,356.26,352.35,354.97,366.18,361.93,359.71,376.64,373.89,381.44,393.41,397.12,397.67,395.20,391.26,400.98,410.46,408.76,408.43,412.59,409.83,422.07,409.54,412.81,410.91
2020-10-07 22:07:09.706000,L8,283.92,304.77,345.02,281.42,300.58,326.32,341.44,342.10,331.60,270.99,198.61,171.04,270.72,318.50,324.59,328.76,321.66,341.03,318.26,316.61,316.07,348.23,353.97,333.37,340.55,352.32,342.65,375.06,365.38,382.84,376.20,372.48,378.34,413.77,409.53,354.28,360.63,373.10,373.85,367.64,399.92,385.68,374.14,379.37,376.21,361.76,356.45,358.08,357.74,363.95,356.88,354.84,352.24,349.96,353.50,348.09,357.65,362.45,357.53,360.38,370.14,379.89,390.12,389.46,385.23,400.00,400.07,399.21,403.65,408.76,403.81,409.32,415.36,411.24,416.16,416.73,416.75,418.38
2021-01-04 22:00:54.521000,L8,403.32,338.38,362.71,356.91,347.22,396.84,400.67,398.73,395.80,372.54,299.29,276.00,297.56,352.37,381.88,380.06,385.78,380.77,373.10,377.87,363.68,377.67,379.65,375.28,375.51,386.92,378.08,391.19,399.30,400.37,396.35,392.57,387.96,386.82,382.46,378.77,375.75,379.07,384.42,385.37,391.95,390.95,389.81,395.32,390.67,382.28,377.43,377.04,375.01,377.96,376.34,374.52,369.77,365.85,367.23,368.45,372.89,369.94,372.22,372.41,376.30,382.82,385.44,387.54,390.11,396.66,404.79,404.27,402.82,420.33,414.12,413.37,415.31,418.02,417.87,413.37,416.16,437.50
2021-01-11 22:07:02.161000,L8,474.18,509.55,496.44,499.92,479.49,473.73,477.62,481.90,471.91,474.05,473.90,470.21,464.78,469.74,467.53,453.31,490.62,486.96,460.06,474.01,478.49,459.19,427.47,427.15,434.63,464.30,484.55,490.18,490.44,493.00,471.95,508.49,471.91,469.26,447.57,436.82,451.72,486.80,468.92,468.18,467.69,475.35,473.07,476.23,496.64,,450.27,450.01,458.99,455.86,439.88,444.53,432.71,445.01,438.05,454.50,460.86,456.03,448.65,470.50,449.93,437.58,465.10,455.16,441.84,450.15,455.85,460.85,474.15,486.10,480.88,482.92,506.28,495.30,525.08,,,
2021-02-12 22:06:55.266000,L8,275.38,293.80,340.00,298.67,330.76,349.48,360.24,347.30,327.04,293.58,284.95,234.89,277.68,285.88,327.27,331.59,336.51,339.11,327.63,344.66,302.64,333.12,340.48,325.80,337.47,342.78,348.35,361.06,369.44,366.21,360.31,350.38,356.95,351.99,347.56,341.88,346.64,347.28,345.83,347.39,355.34,352.68,359.22,355.50,354.71,341.59,340.23,360.22,359.98,362.02,356.38,334.49,334.39,329.35,333.60,321.54,339.12,333.67,334.49,334.98,342.69,366.67,369.69,376.68,379.10,378.29,382.96,382.52,388.55,398.50,391.92,410.87,401.57,400.68,399.26,392.83,393.59,415.31
2021-03-16 22:06:39.830000,L8,279.38,294.57,343.78,300.23,330.76,354.71,362.29,352.07,328.33,301.16,284.30,239.09,278.05,292.22,331.67,333.51,341.16,342.93,332.21,342.31,302.56,336.27,343.15,326.72,342.01,346.43,351.14,364.47,376.32,369.62,364.06,351.30,362.25,356.55,350.05,346.11,350.38,348.88,351.06,355.15,362.00,361.77,363.42,364.31,361.40,350.92,344.99,348.97,349.00,344.09,344.19,336.49,336.66,331.15,338.95,325.06,340.80,335.89,339.77,337.29,347.30,365.32,370.92,372.34,366.67,385.49,381.91,383.70,386.85,399.90,392.89,395.07,399.16,399.71,395.98,392.52,423.84,398.10
2021-03-25 22:00:27.214000,L8,392.63,335.66,354.29,332.13,338.18,381.65,392.96,395.27,388.36,314.69,288.64,253.46,285.64,314.64,372.73,372.38,370.66,371.31,367.19,370.40,317.42,355.08,371.17,337.66,356.38,365.66,364.63,382.28,394.07,391.93,386.65,379.53,382.22,371.69,371.64,369.94,364.49,371.23,373.68,375.32,379.31,379.01,377.70,381.21,382.98,374.47,373.91,374.40,370.99,371.98,361.56,357.64,356.42,361.18,358.98,357.46,363.00,365.61,362.44,365.31,368.01,379.40,395.09,393.56,389.18,394.51,395.49,397.13,411.31,405.43,400.17,411.23,410.35,412.63,428.02,409.08,417.71,416.44
2021-05-03 22:06:20.673000,L8,,282.92,251.97,255.73,197.63,251.18,327.46,306.37,284.34,265.52,281.48,,,,,,,,,,,,,,,,,,,,,248.81,322.64,349.20,341.51,322.57,337.45,340.52,343.14,337.26,342.96,339.00,335.72,338.70,333.40,322.34,309.16,324.45,312.61,319.31,286.71,298.60,281.25,279.07,265.34,269.33,269.84,291.86,269.62,247.45,284.29,295.05,352.16,380.00,357.67,366.30,362.38,361.13,298.75,381.48,381.25,381.35,382.89,394.67,403.42,368.47,367.03,360.88
2021-05-12 22:00:12.785000,L8,283.59,329.46,345.05,338.23,335.65,366.86,365.55,356.14,333.81,305.05,285.34,240.65,274.23,289.31,338.20,331.20,341.20,344.46,333.32,344.96,307.96,338.69,346.54,330.64,341.70,348.29,353.41,370.73,383.32,380.15,369.73,361.24,369.08,363.29,355.99,355.71,355.72,353.39,359.13,365.02,363.73,365.26,367.82,374.15,372.03,367.05,280.38,279.30,280.41,286.75,280.87,275.60,268.60,278.10,270.60,268.58,255.54,252.24,247.90,245.77,245.92,247.28,255.89,262.63,278.45,287.54,290.07,280.44,285.38,399.18,394.22,400.15,397.49,399.83,306.48,320.13,324.22,331.82
2021-05-19 22:06:28.157000,L8,390.56,339.17,405.10,403.21,400.45,391.95,397.16,394.51,389.78,371.30,292.75,269.25,285.45,339.87,372.16,375.39,381.05,376.45,372.70,371.06,369.63,374.25,375.49,373.68,374.23,374.50,376.05,381.53,393.75,397.36,390.36,384.10,383.88,377.79,377.22,372.77,369.84,373.97,372.10,373.85,380.85,385.29,376.09,381.05,374.58,372.50,374.55,369.55,370.25,367.69,363.33,363.45,354.54,360.35,359.35,347.94,369.30,366.17,367.65,366.50,373.84,380.31,379.91,387.87,385.17,393.55,396.14,397.07,391.20,409.24,406.36,411.80,416.06,411.26,410.56,333.76,342.87,349.05
2021-07-22 22:06:48.834000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.16,219.61,222.03,219.97,,,,,,,,,,,220.19,232.45,238.54,243.79,250.70,236.24,246.22,216.58,,,,,,,,
2021-07-31 22:00:42.563000,L8,,,,,242.42,210.13,280.62,,,,,,,,269.77,241.31,239.05,182.74,228.92,251.03,257.33,,233.77,233.54,217.96,221.80,277.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-23 22:07:01.159000,L8,389.55,337.71,351.76,352.96,343.28,377.44,388.58,384.79,379.88,325.67,293.07,253.50,283.20,310.80,367.97,343.28,370.43,373.43,360.16,360.74,316.85,353.55,369.76,338.32,356.88,367.63,367.63,380.79,394.73,390.33,387.92,379.45,385.84,377.94,374.53,371.05,368.82,372.31,375.18,376.82,380.78,380.84,378.16,384.95,388.43,376.65,370.57,381.89,372.90,378.05,363.70,362.21,360.98,356.80,360.77,358.83,361.81,365.46,366.17,366.56,377.13,381.01,392.37,393.83,392.36,404.06,403.60,406.79,403.06,413.31,408.42,413.88,415.41,413.65,418.65,413.12,386.11,378.48
2021-09-01 22:00:53.143000,L8,391.54,336.55,354.39,353.14,342.38,384.29,389.98,383.64,382.32,326.48,296.77,263.90,288.22,313.17,369.36,344.47,368.31,373.68,364.05,365.29,319.36,363.61,372.77,349.51,359.71,368.88,371.28,381.32,393.70,396.14,393.03,381.68,384.93,377.54,377.95,373.10,369.21,375.39,377.26,377.97,386.88,382.82,381.89,386.49,389.80,376.60,371.49,379.71,371.45,375.51,373.30,362.97,364.21,365.62,360.95,359.27,364.97,367.08,368.25,367.44,374.56,380.89,388.24,398.49,398.70,404.85,405.91,406.29,404.45,412.86,408.64,416.20,421.28,419.82,418.95,417.60,418.44,416.24
2021-09-08 22:07:05.910000,L8,321.40,311.93,352.37,306.46,340.39,,159.03,260.90,234.46,305.33,285.85,250.18,286.82,317.93,351.20,210.29,239.00,294.57,339.50,338.06,318.47,358.26,372.91,344.40,350.57,386.36,366.26,377.46,395.41,422.53,388.44,406.88,404.15,378.60,374.05,375.89,381.56,381.16,388.77,383.46,393.62,393.27,396.70,406.33,362.96,385.65,382.87,372.08,378.73,379.91,369.95,355.18,415.66,391.84,277.89,335.94,373.14,361.13,403.92,369.51,365.58,368.61,383.53,389.68,394.02,400.51,397.41,415.30,409.36,416.40,415.69,418.09,419.10,422.27,419.46,332.76,406.98,402.74
2021-09-17 22:00:56.658000,L8,380.45,334.58,350.19,347.08,337.48,375.16,387.06,383.65,342.94,309.63,296.14,253.65,287.52,310.30,359.85,337.36,360.95,368.32,359.90,362.60,316.10,356.39,365.49,337.24,358.92,367.32,364.57,388.52,399.01,394.27,391.54,380.06,386.17,376.65,374.25,373.21,370.31,371.82,377.12,382.81,382.77,386.28,383.20,385.82,388.15,380.17,372.14,372.66,370.81,376.28,367.40,366.86,360.93,361.24,362.28,360.92,366.61,370.32,368.38,366.96,378.29,383.45,394.43,394.96,394.32,403.17,405.27,405.09,408.61,420.01,409.70,416.70,416.90,415.28,423.74,426.13,420.81,418.73
2021-09-24 22:07:08.765000,L8,396.30,345.39,425.47,415.34,417.18,426.91,411.07,399.63,393.63,392.94,306.22,301.74,307.56,352.25,409.74,386.16,405.48,402.44,413.58,416.18,401.98,416.12,408.16,368.61,414.00,399.69,420.18,421.67,431.51,426.22,420.21,417.17,414.95,398.44,398.58,392.49,397.70,410.63,394.51,401.68,404.30,398.30,408.26,396.65,396.46,393.86,392.05,407.23,389.82,379.78,381.78,378.03,372.85,371.49,377.87,407.88,401.30,385.91,396.22,388.85,386.47,396.96,398.24,406.88,398.82,411.54,414.64,420.04,418.74,419.98,414.66,419.94,417.49,417.46,450.55,424.94,420.02,442.34
2021-12-21 22:07:07.162000,L9,517.64,523.61,508.63,507.78,512.04,504.65,509.50,504.57,502.24,501.49,480.63,506.21,499.98,446.20,489.33,481.43,473.69,498.03,447.74,492.87,487.50,488.15,479.52,416.46,448.88,451.78,434.54,493.21,509.06,515.54,506.10,507.21,511.43,505.46,521.84,507.11,542.37,517.12,508.43,506.19,491.42,510.17,492.09,551.11,417.87,403.08,407.56,499.71,479.20,488.38,485.64,474.02,482.41,499.82,485.60,494.21,481.34,497.71,514.23,494.94,501.44,507.75,506.22,500.44,500.51,510.86,498.77,499.07,450.06,449.67,446.05,465.83,457.52,502.67,486.55,498.17,531.49,523.44
2021-12-22 22:00:57.791000,L8,432.91,439.17,444.08,431.82,428.44,426.86,421.47,418.30,422.37,418.92,412.91,417.62,416.96,417.49,412.57,404.77,394.43,398.66,400.20,407.67,409.54,408.78,413.60,402.85,423.66,408.17,415.81,416.23,418.82,418.61,413.48,414.01,405.56,400.25,405.58,398.62,401.92,405.47,397.06,400.71,401.13,409.21,415.76,421.21,415.26,402.22,402.76,396.17,388.69,393.39,394.66,390.35,387.29,391.96,385.66,389.71,396.53,499.85,478.48,504.27,403.19,399.34,401.72,406.27,413.42,415.37,434.56,430.83,421.35,423.25,417.29,418.61,423.50,429.53,424.75,425.25,426.32,423.41
2021-12-30 22:00:56.398000,L9,297.08,327.99,350.34,307.48,340.02,372.99,386.58,369.05,347.32,309.15,289.04,251.54,290.90,316.75,372.04,340.21,357.04,358.01,356.66,360.91,318.67,349.79,355.97,338.73,353.80,367.28,366.99,386.33,397.56,393.67,389.72,380.91,385.45,376.60,369.62,368.93,368.02,371.31,381.07,384.03,377.74,369.92,357.30,366.57,354.05,388.76,365.50,379.82,379.85,343.48,337.98,328.38,322.00,321.54,316.47,307.58,333.39,322.12,328.05,334.70,348.42,356.67,390.54,388.05,376.07,406.24,410.49,418.62,402.64,403.05,394.91,420.57,,228.24,256.69,300.34,375.62,437.97
2022-01-06 22:07:05.874000,L9,377.00,333.42,358.05,353.05,345.31,387.23,397.65,400.53,396.08,373.71,299.42,269.97,298.83,339.54,384.59,379.73,381.36,379.99,375.03,374.83,328.82,370.22,378.50,348.46,384.20,387.44,376.69,393.50,403.40,408.69,395.95,391.19,391.64,383.89,380.07,379.31,376.78,381.47,386.74,385.55,390.94,389.63,389.53,389.83,389.97,386.24,376.53,379.18,381.79,379.49,385.54,370.05,364.86,369.64,369.06,368.83,373.55,371.12,379.62,372.04,380.65,384.18,395.55,396.91,394.97,406.90,423.83,420.42,416.92,425.88,421.41,424.26,422.50,417.23,419.28,418.06,424.02,424.65
2022-01-07 22:00:53.698000,L8,365.83,333.77,357.57,345.79,344.84,386.22,402.71,404.43,394.85,313.97,297.56,260.03,300.36,347.13,386.50,383.80,385.51,382.59,374.16,376.45,328.59,356.83,384.30,377.77,387.41,390.17,382.04,402.37,404.43,406.63,399.27,394.47,391.82,387.83,381.75,380.55,378.34,383.40,388.21,385.94,391.40,390.47,388.87,392.40,394.74,392.51,379.09,382.81,383.43,379.78,385.63,369.72,370.89,371.69,373.23,370.19,376.75,375.83,380.66,377.29,381.19,385.46,400.37,398.49,393.39,409.14,410.75,415.96,422.60,423.78,421.00,424.32,427.72,424.20,422.35,418.49,428.19,428.20
2022-01-14 22:07:03.358000,L8,504.72,516.64,495.37,511.13,504.72,497.59,485.50,488.71,487.98,475.03,480.12,469.71,477.91,476.68,424.79,503.30,494.94,505.20,507.59,491.14,459.72,483.50,480.08,477.74,472.41,484.36,500.50,490.69,505.28,513.19,507.63,484.73,489.55,488.53,494.97,499.77,490.15,487.41,462.21,505.90,506.06,489.01,480.78,511.34,502.33,488.98,479.45,430.01,473.81,418.82,472.32,465.01,460.31,492.85,476.70,481.33,504.26,488.07,525.19,503.68,515.13,477.32,462.62,487.72,468.49,497.58,486.36,488.98,499.80,438.10,516.21,531.69,530.86,536.42,495.66,505.41,521.55,507.71
2022-01-15 22:00:53.737000,L9,424.27,440.23,438.28,431.66,430.45,428.58,424.17,417.56,421.54,418.20,412.59,418.49,405.15,402.50,402.54,407.03,405.93,404.49,406.42,404.23,406.36,415.34,406.48,408.54,404.26,409.03,413.15,413.85,423.44,427.17,417.57,415.18,416.81,406.80,407.23,416.29,418.60,420.96,415.42,415.22,416.02,418.54,430.66,427.52,413.57,414.21,411.37,410.18,404.43,403.18,402.74,400.72,396.09,399.13,414.20,409.75,411.78,410.15,409.01,424.22,430.78,428.51,428.78,421.10,423.41,425.26,426.31,431.01,424.40,429.33,426.63,429.38,431.60,430.14,431.77,432.76,429.55,429.56
2022-01-22 22:07:06.135000,L9,404.32,336.78,426.01,416.52,409.10,407.82,409.80,403.84,400.10,381.05,306.03,297.41,303.27,347.67,389.28,393.20,392.38,392.04,388.98,387.41,375.19,387.13,382.85,377.62,387.62,398.76,390.05,400.76,407.41,412.94,400.71,398.70,394.48,393.25,391.77,386.41,389.04,386.73,392.40,390.71,391.67,395.61,397.15,397.08,392.53,392.57,386.69,383.70,381.61,346.56,377.81,364.45,377.22,375.05,375.21,364.33,373.33,352.42,339.30,360.14,391.11,396.54,397.84,402.79,393.65,428.33,420.85,418.48,419.23,429.48,416.75,418.19,418.97,425.98,451.56,475.71,471.99,423.68
2022-01-30 22:06:58.274000,L8,281.40,294.27,338.09,298.56,332.34,347.04,356.74,341.86,325.92,294.58,283.76,236.71,277.92,284.19,333.29,329.73,336.92,340.24,330.00,341.16,302.36,336.08,342.64,326.09,337.37,341.70,344.66,355.67,392.74,371.99,364.78,356.31,363.78,357.86,350.57,346.13,349.06,350.90,350.15,354.28,372.51,359.62,362.28,358.04,358.34,346.54,341.39,343.24,371.82,344.64,342.46,332.08,330.08,326.13,330.13,324.10,330.39,329.22,333.64,339.21,344.47,380.17,380.16,388.50,372.71,400.94,399.17,405.94,392.24,404.09,399.69,407.46,403.96,404.45,404.21,410.62,412.86,410.11
2022-02-16 22:00:50.156000,L9,277.54,292.56,335.11,293.11,332.70,337.87,355.79,338.94,324.63,295.19,282.62,234.94,275.23,290.65,330.58,330.27,337.03,340.62,329.91,339.34,304.20,333.60,342.04,326.90,338.14,343.62,344.71,363.95,380.80,376.63,368.77,356.34,367.07,360.78,352.04,346.47,350.79,350.40,350.66,356.35,374.81,360.24,361.65,362.83,358.41,346.17,332.18,344.94,344.43,355.94,340.84,332.53,326.49,324.23,327.06,315.57,328.83,325.17,330.86,334.80,340.27,371.85,385.30,381.89,378.76,390.61,394.46,391.75,390.72,405.00,398.23,405.07,412.31,408.53,404.91,407.90,412.12,407.64
2022-02-23 22:06:56.000000,L9,388.01,334.51,353.21,347.11,344.38,381.67,394.27,394.19,388.99,374.74,293.59,264.85,292.16,317.37,379.19,373.93,378.60,377.14,370.01,371.34,322.05,366.23,373.02,343.24,366.69,376.93,372.71,389.73,398.17,399.23,393.47,385.62,386.40,379.56,380.03,375.14,373.79,376.06,380.11,383.96,384.92,386.99,385.71,387.48,387.19,385.17,377.28,381.53,379.60,376.10,373.29,366.89,363.03,363.76,362.36,364.70,368.85,366.12,367.08,366.23,373.92,384.34,397.11,397.50,398.70,409.05,407.65,412.94,414.61,420.52,415.41,419.73,420.13,418.20,419.02,418.11,421.58,423.90
2022-02-24 22:00:40.815000,L8,401.07,340.37,358.24,326.37,347.46,397.32,403.07,400.27,396.25,383.88,295.53,274.84,299.48,344.38,384.97,382.08,388.87,384.40,382.26,386.98,363.61,375.76,381.54,375.84,375.89,388.26,384.36,393.07,403.61,405.78,396.99,391.30,393.69,387.54,384.61,383.61,385.30,382.33,387.18,390.33,390.84,392.79,396.26,395.49,395.08,393.99,389.46,386.82,384.23,381.14,383.77,376.69,371.35,371.45,369.29,375.01,377.22,376.31,382.87,373.11,386.69,390.77,398.17,399.44,405.83,409.19,411.79,416.40,414.83,425.07,419.51,421.99,419.32,421.43,418.83,419.86,421.64,425.72
2022-04-13 22:00:29.401000,L8,413.19,418.19,416.90,424.92,480.55,475.28,487.08,479.21,486.05,479.78,476.76,482.96,477.94,390.77,492.01,480.71,493.63,401.84,398.06,399.20,399.01,395.90,399.00,400.87,402.06,409.25,406.85,409.48,415.58,420.08,415.67,418.22,419.06,415.98,407.08,401.57,402.36,403.37,405.15,403.91,402.55,400.34,412.75,412.17,413.34,406.09,398.73,395.42,390.48,392.48,392.44,384.23,393.54,391.65,383.61,382.12,388.35,389.14,395.21,393.72,507.70,505.15,509.55,514.49,404.51,412.56,418.17,414.36,418.29,419.00,425.21,421.02,416.11,421.44,419.41,418.22,417.78,414.75
2022-04-28 22:06:34.971000,L9,230.40,248.62,248.09,265.93,322.84,311.58,344.36,327.90,285.11,284.18,269.13,215.38,263.91,230.89,321.89,316.59,328.02,328.33,314.28,329.81,291.32,323.88,333.37,313.47,327.19,331.88,331.41,342.27,362.32,359.77,355.25,343.69,353.98,349.14,341.21,335.91,339.07,338.51,338.36,341.88,344.94,342.02,344.73,267.24,272.66,273.04,273.24,269.18,267.79,279.09,273.16,266.18,263.60,268.42,258.42,258.96,247.05,240.39,239.04,234.11,234.43,237.98,242.58,259.37,268.32,275.44,279.29,270.29,276.16,385.02,381.91,385.07,288.71,293.88,297.03,307.29,311.51,320.55
2022-04-29 22:00:25.301000,L8,255.81,289.26,334.77,290.43,329.28,328.78,349.43,334.50,318.91,297.92,275.71,230.36,268.42,276.97,328.11,319.75,333.72,335.84,319.98,333.43,297.87,330.38,337.47,321.30,333.89,336.53,338.10,348.40,375.44,367.98,360.96,349.51,371.85,356.51,345.48,342.15,346.16,345.49,346.16,349.24,354.80,355.38,357.78,279.10,290.54,279.97,279.85,273.63,285.57,288.90,276.56,271.38,267.67,272.46,271.81,260.85,252.76,247.98,244.34,241.58,242.01,242.41,250.26,263.21,274.34,283.97,286.44,276.03,282.54,393.41,388.50,393.19,399.48,398.72,393.35,313.42,321.02,326.36
2022-05-06 22:06:41.610000,L8,394.63,402.02,403.15,402.39,400.70,393.53,392.91,388.58,386.44,378.62,291.32,252.64,280.21,303.63,375.76,371.86,377.22,376.14,368.79,376.77,353.03,372.52,372.64,371.34,371.78,372.58,367.74,384.58,394.90,396.20,394.87,383.06,385.09,379.88,375.60,374.84,373.79,374.12,377.69,377.77,379.84,384.00,382.23,383.88,384.55,377.23,367.38,370.36,365.69,366.00,366.21,358.69,306.90,328.36,303.96,320.40,298.37,304.82,290.06,296.66,298.61,303.66,387.82,385.76,386.28,395.40,396.15,393.85,388.99,406.08,400.93,408.29,407.85,407.79,407.97,322.31,330.23,342.15
2022-05-07 22:00:20.204000,L9,,196.48,228.85,245.30,244.34,288.88,328.22,315.52,,,,,,,263.59,254.70,256.11,288.20,282.37,239.81,269.96,311.99,319.57,297.67,316.90,320.69,320.45,329.12,344.43,334.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-30 22:06:21.452000,L9,,179.67,218.88,242.37,270.97,248.38,233.60,307.55,258.65,247.43,222.46,,,,,,,,,,,306.05,318.51,299.79,313.76,316.88,310.96,309.35,343.23,337.21,336.40,,,,,,,,,,166.62,246.65,249.65,255.38,258.20,261.99,257.87,255.03,255.41,255.59,260.94,257.29,214.53,,,,227.62,228.52,224.38,224.15,221.86,220.98,233.60,248.79,259.40,262.88,261.63,258.25,263.14,255.89,238.87,266.08,274.95,279.08,281.71,289.51,291.22,295.21
2022-05-31 22:00:38.643000,L8,358.44,341.35,354.75,398.90,401.70,371.36,398.61,397.65,385.90,314.01,291.06,264.47,284.62,312.65,386.62,379.51,379.00,379.40,375.29,380.24,368.85,369.46,375.13,338.44,378.92,377.18,363.91,376.19,393.41,395.47,389.40,383.78,382.30,377.63,375.35,382.41,370.70,378.86,382.57,379.02,389.34,387.19,380.58,383.20,386.20,376.41,374.25,375.38,367.24,359.68,349.61,354.38,331.39,356.72,315.52,312.45,314.51,362.74,371.81,367.66,368.57,384.16,384.46,382.25,362.63,392.26,397.26,396.80,374.08,409.23,405.57,398.86,394.43,386.75,377.58,381.15,376.89,361.35
