dates,nzd0306-0000,nzd0306-0001,nzd0306-0002,nzd0306-0003,nzd0306-0004,nzd0306-0005,nzd0306-0006,nzd0306-0007,nzd0306-0008,nzd0306-0009,nzd0306-0010,nzd0306-0011,nzd0306-0012,nzd0306-0013,nzd0306-0014,nzd0306-0015,nzd0306-0016,nzd0306-0017,nzd0306-0018,nzd0306-0019,nzd0306-0020,nzd0306-0021,nzd0306-0022,nzd0306-0023,nzd0306-0024,nzd0306-0025,nzd0306-0026,nzd0306-0027,nzd0306-0028,nzd0306-0029,nzd0306-0030,nzd0306-0031,nzd0306-0032,nzd0306-0033,nzd0306-0034,nzd0306-0035,nzd0306-0036,nzd0306-0037,nzd0306-0038
2022-07-02 22:00:53+00:00,320.41,315.36999999999995,318.2533333333333,308.08000000000004,334.72,331.43,315.23,320.635,339.68499999999995,353.82,346.635,358.16,,323.8275,311.5,302.63499999999993,286.1400000000001,277.15999999999997,254.06000000000003,231.43,214.28,249.29,255.47,294.61666666666673,310.0675,317.7149999999999,307.1550000000001,316.5466666666667,310.69666666666666,318.74,334.51,323.55999999999995,348.0800000000001,354.30500000000006,327.05000000000007,320.46250000000003,326.2366666666667,332.2533333333334,338.03333333333325
2022-08-03 22:01:06+00:00,327.23,324.00666666666666,318.2533333333333,308.08000000000004,342.395,340.27,331.69500000000005,324.892,339.68499999999995,357.44,349.9866666666667,356.78,359.1,328.73999999999995,320.22799999999995,318.87333333333333,303.52333333333337,294.2,254.06000000000003,231.43,214.28,249.29,255.47,299.09250000000003,315.814,323.926,323.90333333333336,329.30499999999995,310.69666666666666,318.74,334.51,323.55999999999995,353.3866666666667,356.2166666666667,332.422,326.21999999999997,330.59999999999997,336.5475,338.03333333333325
2022-08-04 21:54:34+00:00,331.5,328.47249999999997,325.065,308.08000000000004,342.395,340.27,337.79,328.435,339.68499999999995,358.71999999999997,353.495,359.32,362.685,332.91833333333335,326.7783333333333,327.8875,313.90000000000003,304.025,254.06000000000003,231.43,214.28,249.29,255.47,302.7,320.73,329.2966666666666,333.485,337.85,324.89,335.42333333333335,354.61,331.68,356.14750000000004,358.31,336.7583333333334,330.43666666666667,334.38,339.506,338.03333333333325
2022-08-12 21:54:59+00:00,335.185,328.47249999999997,325.065,318.77750000000003,342.395,340.27,337.79,328.435,339.68499999999995,359.4125,354.18,359.32,362.685,332.91833333333335,326.7783333333333,333.65999999999997,318.02000000000004,302.61199999999997,254.06000000000003,240.71,217.82,249.52499999999998,251.675,302.9483333333333,322.8614285714286,331.25999999999993,339.524,344.01666666666665,333.578,344.545,360.09,335.36400000000003,356.14750000000004,358.31,336.7583333333334,330.43666666666667,334.38,339.506,338.03333333333325
2022-10-22 22:01:15+00:00,342.80600000000004,331.51333333333326,328.01,334.8,342.395,340.27,337.79,334.748,346.65999999999997,361.2766666666667,356.51,359.9,362.685,339.086,332.79999999999995,354.3433333333333,339.27333333333337,325.065,,258.365,218.84,250.18,247.88,316.368,335.485,340.092,360.41,355.3025,351.44750000000005,349.25,371.74333333333334,356.035,363.5375,360.85,345.894,338.126,344.8775,348.61249999999995,348.64
2022-10-31 21:55:07+00:00,342.80600000000004,331.51333333333326,334.0675,339.028,345.7833333333333,343.75333333333333,337.79,337.2633333333333,351.6366666666666,362.71750000000003,356.9,359.7133333333333,362.97333333333336,341.43833333333333,338.23199999999997,353.7175,341.3875,328.61199999999997,,258.365,218.84,250.18,260.39,315.40166666666664,336.0414285714286,341.56333333333333,359.46000000000004,356.72400000000005,354.15400000000005,353.1075,370.0725,356.25000000000006,362.552,359.87,347.0783333333334,339.77166666666665,344.476,347.964,349.605
2022-11-07 22:01:16+00:00,344.555,331.51333333333326,337.472,341.81500000000005,347.0525,344.445,341.68,339.7628571428572,351.6975,362.746,355.865,359.3975,363.39,343.5057142857143,341.86999999999995,352.678,341.3875,327.585,,257.0233333333333,218.29333333333332,249.99,260.18333333333334,313.40285714285716,334.1325,341.23,355.9533333333334,355.43666666666667,354.58833333333337,355.372,367.514,354.2250000000001,361.3633333333334,358.6266666666667,346.75857142857143,339.7271428571429,343.84999999999997,346.87833333333333,349.605
2022-11-15 22:01:07+00:00,344.555,331.51333333333326,337.472,341.81500000000005,347.0525,344.445,341.68,339.7628571428572,351.6975,362.746,355.865,359.3975,363.39,346.985,345.98999999999995,352.678,345.1,331.67571428571426,,257.0233333333333,218.29333333333332,249.99,260.18333333333334,313.40285714285716,336.4455555555556,344.2,357.4742857142857,358.5942857142857,358.33714285714285,358.76,369.26500000000004,357.11285714285714,362.5628571428571,358.6266666666667,346.75857142857143,339.7271428571429,343.84999999999997,348.43571428571425,349.605
2022-11-24 21:54:55+00:00,352.375,341.09666666666664,343.658,350.6016666666667,348.552,344.96,351.94500000000005,345.9485714285714,352.018,361.8333333333333,356.35571428571427,358.75199999999995,361.384,353.31499999999994,358.74285714285713,345.3966666666667,345.1,326.58375,275.89,255.1375,217.9775,249.595,257.7525,311.00625,340.85555555555555,349.41875,355.03125,363.94571428571425,366.25857142857143,365.1133333333334,365.8542857142857,354.2225,359.71250000000003,356.2257142857143,351.1771428571428,345.45,341.44,347.18375,346.89000000000004
2023-02-03 22:01:08+00:00,355.536,346.255,349.245,354.17400000000004,352.6566666666667,348.08666666666664,354.82000000000005,350.0525,356.582,363.626,358.124,358.80499999999995,360.0625,358.46999999999997,359.674,343.066,346.8625,323.63,281.89,255.898,218.16199999999998,249.57600000000002,257.304,303.555,334.44714285714286,347.785,353.34857142857146,361.42,366.49142857142857,363.375,363.3014285714285,351.63142857142856,358.50666666666666,354.566,350.99399999999997,345.538,340.62800000000004,346.5216666666667,346.01500000000004
2023-02-19 22:01:01+00:00,356.742,346.255,350.04200000000003,355.0,352.6566666666667,348.08666666666664,354.82000000000005,351.368,357.70166666666665,364.84399999999994,359.252,359.27599999999995,361.728,358.46999999999997,359.674,342.39,349.69,329.84857142857146,299.1766666666667,272.238,217.35999999999999,249.82600000000002,258.39,302.75,333.65142857142854,347.6266666666666,351.6057142857143,358.58833333333337,365.6457142857143,361.47166666666664,362.0571428571428,351.14,358.6614285714286,355.39166666666665,352.25,346.12166666666667,341.4066666666667,347.07,346.26
2023-02-20 21:54:37+00:00,356.742,346.255,350.89333333333326,355.0,352.6566666666667,348.08666666666664,354.82000000000005,351.368,358.8757142857143,366.0533333333333,360.5133333333333,360.195,361.728,358.46999999999997,359.674,345.1433333333334,350.946,332.68125,309.3225,284.26166666666666,217.57000000000002,248.83833333333334,258.18833333333333,301.8385714285714,333.51375,347.6085714285714,352.01125,360.1028571428572,365.58875,361.4571428571429,362.24375,350.645,359.3825,356.05,354.21714285714285,347.1028571428572,342.0785714285715,347.4375,346.26
2023-03-07 22:00:49+00:00,356.742,346.255,350.89333333333326,355.0,352.6566666666667,348.08666666666664,354.82000000000005,351.368,358.8757142857143,366.0533333333333,360.5133333333333,360.195,361.728,358.46999999999997,359.674,345.1433333333334,350.946,332.68125,309.3225,284.26166666666666,217.57000000000002,248.83833333333334,258.18833333333333,301.8385714285714,337.10999999999996,349.64375,352.01125,360.1028571428572,365.58875,361.4571428571429,362.24375,350.645,359.3825,356.05,354.21714285714285,347.1028571428572,342.0785714285715,347.4375,346.26
2023-03-08 21:54:26+00:00,357.00333333333333,346.255,350.89333333333326,355.0,352.6566666666667,348.08666666666664,354.82000000000005,351.368,358.8757142857143,366.0533333333333,360.5133333333333,360.195,361.728,358.46999999999997,359.674,345.1433333333334,350.946,332.68125,318.554,295.32428571428574,217.57000000000002,248.83833333333334,260.41714285714284,301.8385714285714,339.39099999999996,351.2522222222222,353.5577777777778,360.1028571428572,365.58875,361.4571428571429,362.24375,352.9866666666667,359.3825,357.7975,354.21714285714285,347.1028571428572,344.75625,347.4375,346.26
2023-04-24 22:00:28+00:00,353.60833333333335,341.9266666666667,348.5857142857143,348.59000000000003,348.295,346.4625,354.82000000000005,349.312,359.3566666666666,366.0533333333333,360.5133333333333,360.195,361.728,353.9316666666667,356.4433333333333,344.8128571428571,348.78333333333336,331.80125,318.554,301.87857142857143,217.82000000000002,250.60666666666668,260.1925,303.85714285714283,338.892,351.273,352.8622222222223,359.47,365.26625,362.4475,362.21625,353.44,358.8375,358.0575,354.6914285714286,347.7742857142857,344.92999999999995,347.67375000000004,347.0075
2023-05-11 21:53:46+00:00,351.26833333333326,340.0525,344.30833333333334,341.33500000000004,344.88,344.30499999999995,350.71000000000004,344.00000000000006,360.6675,366.60499999999996,363.48249999999996,360.845,360.15000000000003,352.276,353.728,343.40000000000003,347.4866666666667,332.23857142857145,322.045,314.4771428571429,217.97500000000002,254.13666666666666,263.4757142857143,303.004,341.6233333333333,352.15,354.585,361.3542857142857,366.97428571428566,361.7371428571428,363.07571428571424,354.25,359.44499999999994,359.60714285714283,357.0,349.392,346.99857142857144,349.095,349.175
2023-06-12 21:53:55+00:00,349.66333333333336,340.02333333333337,344.908,332.54,335.21,341.59,345.13,342.50666666666666,363.1233333333334,369.71666666666664,356.98749999999995,362.40333333333336,363.54499999999996,350.11,346.88750000000005,345.5,340.08166666666665,330.4533333333333,331.276,315.9028571428571,218.435,254.48333333333332,265.645,304.086,341.02125,351.16875,353.5171428571429,359.7916666666667,363.62999999999994,360.65500000000003,362.18833333333333,352.115,361.55199999999996,363.3842857142857,360.544,352.428,349.90714285714284,349.8,352.5825
2023-06-20 21:53:48+00:00,349.66333333333336,331.7975,339.78833333333336,317.515,335.21,341.59,345.13,333.0875,363.1233333333334,369.71666666666664,356.98749999999995,362.40333333333336,363.54499999999996,350.11,346.88750000000005,345.5,340.08166666666665,330.4533333333333,331.276,315.9028571428571,218.435,254.48333333333332,265.645,304.086,341.02125,351.16875,353.5171428571429,359.7916666666667,363.62999999999994,360.65500000000003,362.18833333333333,352.115,361.55199999999996,363.3842857142857,351.52,352.428,349.90714285714284,349.8,342.916
2023-06-28 21:54:03+00:00,349.66333333333336,331.7975,339.78833333333336,317.515,335.21,341.59,339.01,333.0875,363.1233333333334,369.71666666666664,353.914,358.075,360.1233333333333,348.944,344.00600000000003,341.76000000000005,335.96714285714285,325.55571428571426,331.276,310.87,219.22200000000004,253.42857142857142,265.645,304.63000000000005,340.1388888888889,350.31111111111113,354.64000000000004,360.31,363.62999999999994,360.65500000000003,362.3085714285714,350.4942857142857,361.55199999999996,363.3842857142857,350.73,352.87833333333333,349.72625,349.8333333333333,342.916
2023-07-05 22:00:18+00:00,349.66333333333336,331.7975,339.78833333333336,317.515,335.21,341.59,339.01,333.0875,363.1233333333334,369.71666666666664,353.914,358.075,360.1233333333333,348.944,344.00600000000003,341.76000000000005,335.96714285714285,325.55571428571426,331.276,310.87,219.22200000000004,253.42857142857142,270.68285714285713,309.36285714285714,340.1388888888889,350.31111111111113,354.64000000000004,360.31,363.62999999999994,360.65500000000003,362.3085714285714,350.4942857142857,361.55199999999996,363.3842857142857,350.73,352.87833333333333,349.72625,349.8333333333333,342.916
2023-07-06 21:54:01+00:00,349.66333333333336,331.7975,339.78833333333336,317.515,335.21,336.28499999999997,339.01,332.406,363.1233333333334,369.71666666666664,350.73499999999996,358.075,360.1233333333333,348.944,344.00600000000003,341.76000000000005,335.96714285714285,327.56125,333.3516666666667,307.65666666666664,220.49333333333334,253.03875,269.7175,310.79125,340.562,351.067,354.66,360.18,363.26714285714286,360.59000000000003,362.51374999999996,350.94,359.885,363.3842857142857,352.7925,352.87833333333333,350.24555555555554,349.92285714285714,342.916
2023-07-14 21:54:10+00:00,349.66333333333336,331.7975,339.78833333333336,317.515,335.21,336.28499999999997,339.01,332.406,363.1233333333334,369.71666666666664,350.73499999999996,358.075,360.1233333333333,348.944,344.00600000000003,341.76000000000005,335.96714285714285,324.7722222222222,327.0014285714286,302.783,219.99285714285716,252.47,269.7175,310.79125,339.89181818181817,350.6036363636363,353.865,360.18,363.26714285714286,360.59000000000003,362.2811111111111,349.82666666666665,359.885,363.3842857142857,352.9,352.96571428571434,349.892,349.92285714285714,342.916
2023-07-29 22:00:19+00:00,348.69,331.7975,339.78833333333336,317.515,335.21,336.28499999999997,339.01,332.406,363.1233333333334,369.71666666666664,350.73499999999996,358.075,360.1233333333333,348.944,344.00600000000003,342.1975,334.0325,322.70500000000004,322.28375,298.6227272727273,219.275,251.27999999999997,267.48555555555555,309.86555555555555,339.125,350.01,352.5890909090909,360.0588888888889,363.26714285714286,360.60875,362.18199999999996,348.973,359.885,363.3842857142857,353.422,352.50875,350.0109090909091,349.92285714285714,342.916
2023-07-30 21:54:18+00:00,347.7275,331.7975,339.78833333333336,317.515,335.21,336.28499999999997,339.01,332.406,363.1233333333334,369.71666666666664,350.73499999999996,358.075,360.1233333333333,346.8866666666667,344.00600000000003,339.49555555555554,332.3066666666667,320.5681818181818,318.3744444444444,294.98499999999996,218.97666666666666,250.80272727272725,265.836,309.51800000000003,338.19615384615383,349.36538461538464,351.80750000000006,359.89,362.91875,360.2688888888889,362.03363636363633,348.0718181818182,359.885,363.3842857142857,353.48727272727274,352.1722222222222,349.97416666666663,349.92285714285714,342.916
2023-08-15 21:54:24+00:00,346.0171428571429,324.94,337.27799999999996,317.515,335.21,336.28499999999997,339.01,332.406,364.61,369.8399999999999,347.832,357.0133333333333,360.835,344.11400000000003,341.62,338.9888888888889,330.68625000000003,321.50545454545454,318.5311111111111,295.0083333333333,219.21777777777777,250.57545454545453,265.49100000000004,309.714,339.21999999999997,349.12461538461537,351.97583333333336,359.8211111111111,362.0357142857143,360.5075,362.553,347.78,360.046,364.155,353.48818181818183,352.8211111111111,350.29999999999995,350.11999999999995,342.916
2023-08-30 22:00:35+00:00,343.74666666666667,324.94,326.00333333333333,317.515,335.21,336.28499999999997,339.01,326.35,,,336.5933333333333,345.09,353.28,344.11400000000003,338.908,334.0885714285714,323.9516666666667,315.9511111111111,313.32428571428574,285.475,219.57,251.2688888888889,266.1677777777778,311.5233333333333,339.7858333333333,349.78416666666664,351.2318181818182,359.1325,361.5316666666667,360.63999999999993,362.5711111111111,347.288,360.21,365.358,352.214,353.97375,350.89799999999997,350.098,341.9575
2023-08-31 21:54:28+00:00,343.74666666666667,324.94,326.00333333333333,317.515,335.21,336.28499999999997,339.01,326.35,,,336.5933333333333,345.09,353.28,344.11400000000003,338.908,334.0885714285714,323.9516666666667,315.9511111111111,313.32428571428574,285.475,219.57,251.2688888888889,266.1677777777778,311.581,339.7858333333333,349.78416666666664,351.2318181818182,359.1325,362.5457142857143,361.38874999999996,363.10699999999997,347.21636363636367,361.11,365.31166666666667,353.2281818181818,354.53666666666663,350.89799999999997,350.8666666666666,341.9575
2023-09-07 22:00:37+00:00,341.62166666666667,324.94,326.00333333333333,317.515,335.21,336.28499999999997,339.01,326.35,,,336.5933333333333,345.09,353.28,344.11400000000003,338.54333333333335,332.2,321.2285714285714,313.961,303.2742857142857,274.548,219.4525,250.169,263.7388888888889,310.2981818181818,334.1109090909091,346.77454545454543,349.2772727272727,358.02,362.25,360.23333333333335,362.38545454545454,344.5681818181818,360.7916666666667,363.8,353.05833333333334,353.831,348.49799999999993,349.74571428571426,341.9575
2023-09-15 22:00:44+00:00,341.62166666666667,324.94,326.00333333333333,317.515,335.21,336.28499999999997,339.01,326.35,,,336.5933333333333,346.635,351.69,344.11400000000003,337.34714285714284,332.75333333333333,320.0725,312.99454545454546,301.6275,273.18454545454546,219.29555555555555,249.35545454545453,262.14099999999996,309.2708333333333,332.87,345.8025,348.19249999999994,356.643,361.17555555555555,359.127,361.5233333333333,344.26500000000004,359.88428571428574,363.1485714285714,352.5792307692308,352.5772727272727,347.4763636363636,348.41249999999997,342.304
2023-11-03 21:54:40+00:00,342.216,320.77500000000003,321.635,302.49,,340.405,342.56333333333333,328.895,,,336.5933333333333,346.635,354.27,350.078,340.40000000000003,334.15,317.51571428571424,310.846,301.6275,270.169,219.29555555555555,248.17,262.53222222222223,308.07272727272726,332.25272727272727,347.28416666666664,349.72333333333336,359.089,362.9822222222222,357.9877777777778,360.8209090909091,343.0845454545455,360.4057142857143,363.04571428571427,352.41769230769233,353.03363636363633,347.90636363636366,348.70125,343.79
2023-11-11 21:54:39+00:00,342.95500000000004,307.12,314.19,302.49,,340.405,341.28000000000003,332.77,,,344.2025,352.48333333333335,354.27,353.352,343.46999999999997,336.12999999999994,313.77666666666664,307.99444444444447,296.21714285714285,262.12888888888887,219.29555555555555,245.65666666666664,258.2033333333333,308.2166666666667,329.54818181818183,348.7516666666666,350.3441666666667,360.264,363.60999999999996,358.9455555555556,361.42636363636365,342.7808333333333,362.01625,364.2471428571429,353.1057142857143,353.03000000000003,347.6818181818182,349.1888888888889,343.194
2023-12-20 22:00:59+00:00,345.7175,338.86,342.46,342.59,,341.56333333333333,341.28000000000003,342.39000000000004,341.6,347.42,346.7725,351.875,353.765,348.83599999999996,341.21999999999997,335.47444444444443,311.49833333333333,306.5288888888889,293.49,260.8133333333333,218.57333333333335,243.98222222222225,258.091,307.00083333333333,327.1736363636364,346.77416666666664,349.70416666666665,359.148,364.3855555555556,358.12666666666667,360.67727272727274,341.6016666666667,359.83625,358.5842857142857,354.60999999999996,350.9866666666667,347.0709090909091,348.2888888888889,350.1775
2024-01-06 21:54:33+00:00,345.536,338.15999999999997,342.645,342.59,,346.81666666666666,349.67,346.6266666666667,341.6,347.42,355.31500000000005,354.1366666666667,352.785,349.952,339.7157142857142,334.4344444444444,309.51666666666665,301.22625,284.53625,254.2975,216.4075,242.365,252.67333333333332,299.16200000000003,322.35900000000004,343.0490909090909,345.33,355.0388888888889,360.34333333333336,354.61555555555555,357.437,338.6454545454545,356.7375,353.695,352.055,348.2691666666667,345.097,345.705,348.192
2024-01-13 22:00:46+00:00,343.28833333333336,337.83666666666664,341.25333333333333,339.0,339.74,346.605,350.175,347.635,347.735,353.875,356.41,356.4825,354.156,350.2966666666666,337.02625,331.592,307.3957142857143,299.045,281.76125,252.22125,215.71125,240.96374999999998,253.217,297.09818181818184,319.152,340.0790909090909,342.72818181818184,351.928,356.569,351.889,354.623,336.93636363636364,353.13,349.9811111111111,349.82666666666665,345.55749999999995,342.98699999999997,344.62111111111113,347.2266666666667
2024-02-06 22:00:58+00:00,344.49,336.9625,341.25333333333333,339.0,339.74,346.605,349.79333333333335,347.796,345.2833333333333,354.6666666666667,355.98,356.61400000000003,354.2516666666667,352.67833333333334,335.07,328.96555555555557,301.3233333333333,296.7485714285714,278.3414285714286,249.78285714285715,214.88857142857142,239.89285714285714,254.4066666666667,294.87700000000007,315.25333333333333,338.294,341.82399999999996,349.45,354.466,349.1688888888889,352.43333333333334,335.394,351.909,347.871,346.6963636363636,345.95454545454544,342.11555555555555,344.048,347.2871428571429
2024-02-07 21:54:34+00:00,342.76500000000004,336.9625,341.25333333333333,339.0,339.74,346.605,349.79333333333335,347.46166666666664,344.97,354.6666666666667,357.37800000000004,357.9433333333333,355.53285714285715,353.59857142857146,334.012,328.96555555555557,305.55285714285714,296.7485714285714,277.84375,249.3825,214.75875000000002,240.30124999999998,255.02200000000002,295.26,314.61199999999997,338.0009090909091,341.93454545454546,349.33299999999997,353.8127272727273,349.294,352.369,335.3627272727273,353.51363636363635,347.871,348.3591666666666,347.1441666666667,343.131,344.53272727272724,348.135
2024-02-14 22:00:43+00:00,340.15857142857146,333.538,337.2075,335.7633333333333,334.76,342.614,345.8725,345.7457142857143,342.648,350.9875,353.71000000000004,356.76714285714286,354.82375,353.02875,332.27272727272725,324.41,303.93375000000003,290.7085714285714,274.91375,247.05375,213.42125,238.905,255.421,293.7427272727273,310.72999999999996,334.64818181818185,338.4154545454545,346.91818181818184,351.1275,347.1809090909091,350.98545454545456,333.05,350.9175,345.2427272727273,345.3858333333333,343.8441666666667,340.92545454545456,343.2441666666667,347.09444444444443
2024-02-23 21:54:31+00:00,338.64625,333.538,336.28000000000003,335.7633333333333,334.76,342.614,346.788,345.82625,344.67,352.11199999999997,352.82142857142856,357.36875,356.96333333333337,351.80333333333334,331.30833333333334,322.805,303.2033333333333,290.41625,274.6466666666667,246.83444444444447,213.4433333333333,239.14000000000001,255.57181818181817,292.915,310.0681818181818,332.93583333333333,336.7633333333333,345.465,349.15076923076924,345.7275,349.5758333333333,332.42,349.1530769230769,343.655,344.0630769230769,342.32230769230773,341.5466666666666,343.02384615384614,347.073
2024-03-01 22:00:36+00:00,337.1977777777778,332.9216666666667,335.82666666666665,334.0675,333.44,341.3533333333333,345.40000000000003,345.06888888888886,344.57428571428574,352.09833333333336,349.17375000000004,355.82444444444445,357.009,350.71500000000003,330.43,321.2290909090909,302.33299999999997,289.9166666666667,273.969,246.51100000000002,213.298,239.15900000000002,255.71454545454546,288.8109090909091,307.2172727272727,329.8725,334.2233333333333,342.3316666666667,344.05916666666667,340.2063636363637,344.45000000000005,329.0772727272727,344.1816666666666,337.99545454545455,339.6716666666667,337.6166666666667,339.03999999999996,340.0566666666667,346.05454545454546
2024-03-17 22:00:26+00:00,335.31333333333333,333.2685714285714,335.9414285714286,335.524,335.085,341.5128571428572,345.40000000000003,345.004,344.61875,353.29714285714283,348.68,355.60999999999996,356.62600000000003,350.4463636363636,329.7127272727273,321.672,300.8075,287.25874999999996,270.7877777777778,244.01444444444445,212.27333333333334,238.7744444444444,256.76300000000003,286.721,303.633,327.74727272727273,331.59363636363634,339.90636363636366,339.76181818181817,337.24699999999996,342.249,325.788,340.10181818181815,335.26300000000003,338.3018181818182,335.0209090909091,338.81636363636363,339.7490909090909,346.06
2024-04-03 21:54:28+00:00,334.62600000000003,333.98,334.69375,335.3866666666667,334.986,341.21375,346.0242857142857,344.6454545454545,345.4166666666667,351.6125,346.246,353.78499999999997,355.0018181818182,348.74,329.2041666666667,320.58636363636367,300.90333333333336,287.4111111111111,270.64,243.935,212.82800000000003,239.24200000000002,256.48545454545456,287.06363636363636,303.50545454545454,326.72583333333336,330.4891666666667,338.9775,338.4141666666667,336.66363636363633,341.46818181818185,325.8509090909091,339.3225,334.8090909090909,337.4533333333333,333.9775,337.49083333333334,338.7091666666667,346.27833333333336
2024-04-18 22:00:06+00:00,335.0327272727273,333.98,334.69375,335.3866666666667,334.986,341.21375,346.22249999999997,344.17249999999996,345.4166666666667,352.53666666666663,347.4018181818182,354.30454545454546,356.0516666666667,348.74,329.2041666666667,320.58636363636367,300.90333333333336,287.4111111111111,270.64,243.935,212.82800000000003,239.24200000000002,256.48545454545456,289.2716666666667,306.50916666666666,328.71384615384613,330.4891666666667,338.9775,338.4141666666667,336.66363636363633,341.46818181818185,328.05083333333334,341.66769230769233,337.40333333333336,337.4533333333333,333.9775,338.3046153846154,340.20384615384614,346.27833333333336
2024-04-26 22:00:16+00:00,334.86083333333335,334.0588888888889,333.69888888888886,334.7814285714286,334.42,340.29,345.21333333333337,342.2807692307692,342.591,350.81,344.8225,351.6133333333333,353.6876923076924,346.3292307692308,328.1146153846154,319.2791666666667,300.07000000000005,287.312,270.5590909090909,243.90727272727273,212.96727272727273,239.01999999999998,256.44083333333333,290.29615384615386,306.0515384615385,327.6107142857143,329.1330769230769,337.73692307692306,337.12461538461537,335.745,340.12916666666666,327.25615384615384,340.495,336.13000000000005,336.4653846153846,332.9861538461538,337.0142857142857,339.81142857142856,346.0846153846154
2024-04-27 21:53:52+00:00,335.00615384615384,334.53499999999997,333.114,334.67375,333.9057142857143,339.428,344.77599999999995,340.9171428571429,340.9990909090909,350.19454545454545,342.9492307692308,349.6107692307692,351.9864285714286,344.46285714285716,327.5307142857143,318.36846153846153,299.7809090909091,287.5263636363636,270.8575,244.31583333333333,213.23749999999998,239.18916666666667,256.60769230769233,291.60285714285715,305.91785714285714,326.76666666666665,328.30642857142857,337.0728571428572,336.2285714285714,335.2053846153846,339.39384615384614,326.75928571428574,341.86266666666666,335.5142857142857,335.8235714285714,332.36785714285713,337.0833333333333,340.27466666666663,346.295
2024-05-04 21:59:58+00:00,335.32785714285717,334.53499999999997,332.7827272727273,334.7611111111111,333.9057142857143,338.27222222222224,344.23222222222216,340.4057142857143,341.56750000000005,350.45666666666665,341.6057142857143,349.55571428571426,351.69714285714286,342.92571428571426,325.4957142857143,315.9146153846154,300.23833333333334,287.99083333333334,271.1446153846154,244.78769230769228,213.53923076923078,239.24692307692308,256.43071428571426,291.856,306.3566666666667,323.61333333333334,324.67285714285714,333.86571428571426,332.17571428571426,336.28999999999996,340.2814285714286,327.0,341.044,334.8257142857143,334.15714285714284,331.6664285714286,336.5146666666667,339.9953333333333,346.22142857142853
2024-05-05 21:54:04+00:00,335.72333333333336,334.53499999999997,333.2133333333333,334.7611111111111,333.9057142857143,338.27222222222224,344.23222222222216,341.26733333333334,341.56750000000005,350.45666666666665,342.08933333333334,350.38866666666667,352.96866666666665,344.09133333333335,328.3633333333334,317.5514285714286,302.96076923076924,291.38846153846157,271.7457142857143,244.78769230769228,213.53923076923078,239.24692307692308,256.3833333333333,292.461875,307.42,326.483125,327.5726666666667,337.1186666666667,335.8806666666667,338.8686666666666,342.384,328.481875,342.93375000000003,334.8257142857143,334.15714285714284,331.6664285714286,337.5925,341.07562499999995,347.1426666666666
2024-05-29 21:53:30+00:00,335.92875000000004,334.49454545454546,333.3530769230769,334.7611111111111,333.9057142857143,338.27222222222224,344.23222222222216,340.6764285714286,341.56750000000005,350.3738461538461,340.30800000000005,350.14733333333334,353.138125,343.89666666666665,327.81199999999995,317.06428571428575,306.67142857142863,295.30357142857144,271.7457142857143,244.78769230769228,214.8942857142857,240.29285714285714,256.8306666666667,291.306,309.793125,326.555,327.60200000000003,336.48133333333334,335.5713333333333,338.64400000000006,342.012,327.7513333333334,340.91,332.15384615384613,334.2328571428571,331.69000000000005,337.40375,340.27466666666663,346.49142857142857
2024-06-05 21:59:44+00:00,336.32882352941175,334.49454545454546,333.15785714285715,334.529,333.9057142857143,338.27222222222224,344.23222222222216,340.6764285714286,341.56750000000005,350.3738461538461,339.048125,350.3725,353.138125,343.89666666666665,327.81199999999995,317.48733333333337,307.4306666666667,296.416,272.2133333333333,245.195,215.05133333333333,240.25799999999998,256.713125,291.306,310.1805882352941,327.5041176470588,328.46000000000004,337.92625,337.483125,340.37187500000005,342.012,328.975,340.91,332.15384615384613,334.2328571428571,331.69000000000005,337.40375,340.27466666666663,347.43000000000006
2024-06-21 21:59:53+00:00,335.4994117647059,334.058,332.04785714285714,332.496,332.53499999999997,337.18,344.23222222222216,339.1907142857143,341.14916666666664,349.7946153846154,337.283125,349.193125,353.17812499999997,342.7353333333333,327.66266666666667,317.25466666666665,307.4053333333333,296.76666666666665,272.4853333333333,245.49928571428572,215.24266666666668,240.60866666666666,256.334375,292.0366666666667,311.0805882352941,328.3405882352941,328.431875,338.39125,336.21375,340.355,342.43999999999994,329.15625,341.53333333333336,334.41153846153844,335.20214285714286,332.8564285714286,337.58187499999997,340.5446666666666,348.36533333333335
2024-07-07 22:00:01+00:00,334.9175,333.68,331.21846153846155,332.496,332.53499999999997,335.985,344.23222222222216,339.1907142857143,341.14916666666664,349.7946153846154,337.283125,349.41411764705884,353.27125,343.29533333333336,330.1553333333333,317.7757142857143,307.9778571428572,297.33428571428567,274.58733333333333,245.5646153846154,215.38000000000002,240.61714285714288,256.2886666666667,295.70866666666666,313.80176470588236,329.26375,331.210625,339.18,336.98066666666665,341.13866666666667,343.05,329.71933333333334,342.5885714285714,335.65666666666664,335.75999999999993,333.6515384615384,337.68399999999997,341.19071428571425,348.945
