dates,satname,nzd0306-0000,nzd0306-0001,nzd0306-0002,nzd0306-0003,nzd0306-0004,nzd0306-0005,nzd0306-0006,nzd0306-0007,nzd0306-0008,nzd0306-0009,nzd0306-0010,nzd0306-0011,nzd0306-0012,nzd0306-0013,nzd0306-0014,nzd0306-0015,nzd0306-0023,nzd0306-0024,nzd0306-0025,nzd0306-0026,nzd0306-0027,nzd0306-0028,nzd0306-0029,nzd0306-0030,nzd0306-0031,nzd0306-0032,nzd0306-0033,nzd0306-0034,nzd0306-0035,nzd0306-0036,nzd0306-0037,nzd0306-0038,nzd0306-0016,nzd0306-0017,nzd0306-0018,nzd0306-0019,nzd0306-0020,nzd0306-0021,nzd0306-0022
2021-07-24 21:54:28.322000,L8,334.21,315.90,305.77,312.11,311.85,315.84,323.47,309.61,316.14,322.45,312.89,315.28,323.35,316.24,311.33,299.15,271.48,296.04,340.49,331.68,331.26,336.11,346.21,332.84,324.11,343.23,340.27,338.78,328.17,326.16,330.25,356.79,287.82,279.13,266.45,237.22,193.12,210.89,217.49
2021-07-31 22:00:42.563000,L8,338.62,326.34,329.38,336.08,333.63,339.25,338.44,327.29,331.95,333.98,331.81,340.64,343.73,342.29,346.17,341.34,,,,,,,,365.37,354.80,350.09,353.32,345.19,341.72,348.56,339.75,342.05,329.80,308.45,,,,,
2021-08-09 21:54:35.453000,L8,346.68,358.33,365.31,361.87,355.81,334.58,330.45,324.77,331.58,342.71,349.22,357.60,343.49,331.93,334.86,344.05,310.73,350.08,352.09,347.01,351.63,352.66,363.10,363.99,373.83,360.00,367.69,358.92,352.30,348.07,342.52,344.17,318.88,312.54,,285.51,194.31,217.02,237.78
2021-08-25 21:54:39.970000,L8,329.83,322.20,309.06,313.50,309.62,317.96,322.40,311.43,314.68,322.66,312.59,311.79,316.39,312.07,309.51,297.88,272.71,297.00,311.77,310.99,316.83,320.12,321.89,319.39,312.26,325.62,328.52,318.28,314.02,310.80,318.52,326.97,285.83,279.86,269.46,242.42,196.58,219.37,227.53
2021-09-01 22:00:53.143000,L8,341.61,342.89,343.48,348.60,342.32,342.39,339.81,330.13,339.02,335.99,341.57,345.91,343.34,333.09,337.31,341.17,308.76,348.26,351.78,356.91,366.00,369.19,358.46,363.90,360.15,361.12,359.98,358.97,346.42,351.95,346.14,341.29,334.44,,,,,,
2021-09-10 21:54:44.730000,L8,328.37,318.33,313.87,322.20,322.05,320.56,323.60,315.45,322.96,322.88,316.78,310.01,316.76,313.89,310.14,294.53,264.43,293.78,306.38,307.77,313.45,315.82,315.15,317.35,308.88,319.53,325.83,317.14,310.59,308.10,316.66,323.16,284.87,276.32,266.71,238.53,195.96,215.95,222.91
2021-09-17 22:00:56.658000,L8,328.66,308.57,303.59,305.99,318.10,321.00,323.33,315.87,319.66,322.85,318.51,314.38,316.95,307.46,308.56,295.73,265.45,298.99,314.87,311.37,321.86,318.41,323.70,330.33,315.58,332.38,330.79,319.23,316.12,314.72,321.53,322.44,286.79,280.08,269.44,242.00,188.46,204.12,218.30
2021-09-26 21:54:48.089000,L8,336.77,324.23,315.35,316.18,310.01,313.90,311.95,303.07,320.30,321.08,311.22,296.28,,,,,277.74,290.38,300.63,308.08,287.89,281.32,311.27,318.72,250.94,,,,,,,,,,,,,,223.61
2021-11-08 21:55:15.392000,L9,348.58,338.35,325.91,329.82,337.60,339.90,339.45,332.08,336.03,336.16,344.83,340.56,335.48,332.11,335.63,334.24,288.95,337.41,345.01,348.30,357.21,361.63,362.55,360.30,354.42,346.50,344.81,348.14,344.47,334.07,337.79,338.46,320.88,,,,,233.19,236.70
2021-11-18 22:00:10.866000,L9,331.34,323.66,309.38,323.73,320.19,324.37,325.50,319.51,315.40,325.88,328.13,317.82,315.46,312.41,305.57,294.34,272.95,293.42,305.20,309.27,316.17,315.94,316.70,320.94,311.76,321.33,323.44,321.36,315.49,318.82,322.72,326.77,284.65,277.12,266.46,241.52,198.22,229.15,217.63
2021-12-07 21:54:50.619000,L9,332.81,331.22,318.62,327.39,324.68,325.32,333.72,331.05,327.32,327.77,328.39,328.06,326.85,322.37,321.01,299.71,274.80,298.60,312.08,317.47,324.20,337.93,327.35,328.29,322.07,338.03,340.18,336.28,337.07,326.38,327.88,336.22,292.43,282.38,271.67,244.98,186.60,213.71,218.42
2021-12-22 22:00:57.791000,L8,331.97,323.39,315.13,324.86,316.12,320.64,326.03,314.00,311.55,324.20,316.21,317.55,316.28,312.01,309.48,297.69,270.91,297.28,308.59,319.37,327.28,327.67,325.04,330.23,318.30,326.74,327.43,324.11,321.79,322.07,323.32,329.54,287.24,280.98,270.13,242.63,204.13,221.59,226.02
2021-12-23 21:54:45.761000,L9,337.45,326.60,314.17,323.49,319.37,318.83,325.74,314.02,312.77,327.07,317.37,319.06,317.39,314.41,309.31,298.35,268.53,292.87,306.93,313.77,317.86,318.81,323.36,326.45,316.65,322.78,325.36,320.87,316.77,318.19,318.14,329.67,288.15,281.32,269.12,241.28,204.20,230.54,230.11
2021-12-30 22:00:56.398000,L9,331.21,325.83,314.88,325.80,309.49,321.61,330.61,318.39,313.79,325.31,312.18,310.59,314.71,313.79,307.63,296.19,271.92,293.96,306.26,310.94,317.15,319.32,319.64,322.40,314.47,321.12,326.04,321.71,333.19,325.81,324.17,329.21,284.63,276.93,267.11,236.59,202.95,228.60,226.90
2021-12-31 21:54:43.208000,L8,342.40,325.67,315.46,333.30,326.28,324.76,329.37,310.84,310.65,329.01,313.35,315.75,315.19,314.44,307.62,297.24,272.82,296.74,309.31,315.28,320.70,321.33,322.77,327.81,316.77,323.93,329.30,338.65,336.34,331.33,329.65,335.56,286.35,280.27,267.14,238.74,204.92,226.48,230.77
2022-01-07 22:00:53.698000,L8,346.56,333.13,333.20,336.06,336.63,335.78,335.13,332.40,336.34,336.82,341.72,337.19,345.40,343.51,341.05,335.21,300.38,337.68,347.67,348.24,354.58,364.06,367.74,366.01,361.62,353.66,349.60,348.89,339.12,337.34,336.74,340.43,326.42,,,,,,237.11
2022-01-08 21:54:43.715000,L9,320.83,324.95,316.52,322.32,321.55,321.47,326.10,327.01,325.58,328.11,315.83,316.15,316.53,313.03,309.63,296.30,270.03,291.56,303.49,310.16,316.72,317.90,319.88,324.04,313.06,321.36,321.92,321.13,316.49,320.30,319.75,328.54,285.61,276.55,263.73,239.40,199.72,227.19,225.62
2022-02-16 22:00:50.156000,L9,321.06,317.71,311.80,319.91,310.21,318.26,323.75,309.45,308.42,324.47,314.38,319.74,314.01,314.18,305.95,294.96,,,,345.02,350.42,320.20,321.29,322.71,331.68,357.50,332.30,324.95,316.64,317.19,319.44,328.63,283.59,276.95,,,,,
2022-02-17 21:54:31.374000,L8,327.01,306.17,305.74,313.99,304.35,323.31,325.18,312.75,308.04,323.03,313.10,315.78,301.37,315.19,306.96,294.83,259.47,290.35,303.76,309.84,317.01,343.87,323.25,328.85,325.17,340.41,326.70,321.69,311.44,312.45,319.01,332.14,254.08,291.82,256.86,239.71,190.11,216.90,219.04
2022-02-25 21:54:32.765000,L9,327.01,322.88,320.25,326.57,322.48,327.25,331.58,321.20,323.22,331.22,321.96,331.00,320.63,322.16,314.03,302.13,272.61,299.46,311.48,313.78,320.82,323.85,322.62,325.53,315.89,324.52,332.76,326.40,322.01,321.48,329.77,335.50,291.65,284.00,270.87,241.99,199.52,237.66,234.74
2022-03-05 21:54:28.568000,L8,328.53,323.99,319.76,327.76,324.10,328.02,332.68,326.81,323.04,331.63,316.71,321.48,318.78,315.85,311.18,298.90,271.87,295.82,306.85,310.57,316.72,318.84,320.70,319.50,313.62,321.79,323.87,319.78,316.42,316.34,321.88,330.61,287.60,281.43,266.98,239.45,196.88,227.20,231.67
2022-04-14 21:54:19.342000,L9,334.13,322.26,324.60,327.51,330.93,330.07,334.08,325.92,328.19,335.82,329.40,335.25,327.58,328.58,322.42,311.84,282.86,309.36,317.49,330.37,329.07,331.31,335.37,333.09,323.03,341.43,338.61,335.53,330.76,323.45,330.61,338.34,298.37,290.17,277.88,244.30,195.13,222.14,229.38
2022-04-22 21:54:16.752000,L8,294.92,290.83,295.82,287.93,,,,,,,,,277.25,281.17,273.20,262.44,,,,,,,,,,282.14,290.64,297.61,256.39,252.64,293.23,297.02,258.80,246.57,214.53,195.45,,,
2022-04-29 22:00:25.301000,L8,333.28,323.27,321.03,325.32,324.50,327.16,336.47,324.01,325.86,333.24,325.78,339.10,322.70,324.68,320.01,309.02,287.34,301.15,319.08,323.49,325.29,338.50,324.55,328.99,324.21,340.45,339.31,333.06,328.85,324.94,333.00,339.45,298.12,292.04,277.58,243.95,208.59,222.50,233.61
2022-04-30 21:54:12.820000,L9,334.12,323.91,321.29,325.20,324.13,330.24,333.88,324.52,326.21,334.94,325.74,334.24,328.35,326.23,322.43,309.87,285.67,305.15,320.51,333.17,329.46,335.14,331.69,331.17,321.04,339.80,336.92,339.77,328.54,324.87,329.96,338.10,299.90,293.00,280.70,244.05,212.75,223.72,234.46
2022-05-07 22:00:20.204000,L9,,,,,,,303.56,292.02,288.42,298.77,283.33,298.22,287.42,282.21,265.73,248.99,202.14,263.95,273.63,284.26,292.06,289.93,,,284.20,296.01,297.51,296.48,269.40,256.22,289.84,303.30,,,,,,,
2022-05-23 22:00:09.789000,L9,,,,,,,,,,297.54,281.91,295.54,285.79,283.41,266.73,251.12,209.64,265.68,282.54,285.36,291.94,291.78,299.06,299.41,293.02,299.26,300.61,,,,,,,,,,,,
2022-05-24 21:54:24.469000,L8,293.60,295.29,301.32,298.34,297.04,297.99,311.76,296.82,299.12,311.02,291.06,304.25,300.32,290.18,273.85,265.28,222.89,274.95,296.36,293.97,302.51,301.99,302.86,308.32,298.84,309.85,305.98,307.19,286.72,294.82,296.93,314.99,256.03,252.82,223.18,206.56,,,
2022-05-31 22:00:38.643000,L8,292.72,292.01,296.75,288.13,285.64,285.72,303.53,293.29,287.44,301.55,284.47,297.81,294.89,284.57,271.05,252.69,229.56,276.08,292.43,288.30,303.11,298.82,301.77,306.56,296.45,309.54,306.53,305.82,293.35,295.62,298.30,315.86,,,,,,,
2022-06-17 21:54:07.692000,L9,325.28,317.65,316.66,323.74,326.56,324.46,336.90,327.25,331.37,341.36,342.50,354.85,341.86,340.96,343.75,351.92,,,,,,,,377.81,355.36,344.82,338.54,337.90,327.71,322.76,330.67,336.41,342.18,,,,,,
2022-07-02 22:00:53.961000,L8,,,,,,,,,,,,,,,,,214.87,275.36,294.57,290.12,302.72,301.36,302.08,308.66,294.45,307.68,305.47,305.10,295.13,297.07,299.53,315.55,,,,,,,
2022-07-03 21:54:20.288000,L9,328.79,322.19,318.07,321.37,317.78,323.22,330.99,313.07,319.10,328.93,313.83,323.00,323.64,316.43,312.57,301.17,276.56,304.19,316.43,312.15,325.30,328.10,326.23,329.30,321.16,338.46,335.38,327.43,327.95,322.70,332.41,336.92,294.49,287.86,276.69,245.06,198.25,227.04,228.12
2022-08-03 22:01:06.229000,L8,341.68,328.10,330.19,342.30,337.58,339.52,338.73,329.40,329.61,345.89,345.75,345.74,345.95,341.03,345.39,338.46,293.54,330.82,338.94,346.51,355.71,359.43,357.45,358.37,348.67,351.78,350.89,345.21,344.62,333.14,338.93,340.40,328.27,318.10,,,,,
2022-08-04 21:54:34.955000,L9,330.75,322.35,317.46,313.44,314.33,327.59,326.62,316.32,314.48,328.87,313.99,322.37,321.62,316.67,312.30,298.57,277.58,301.07,315.58,314.44,320.52,317.09,323.57,326.57,314.66,330.90,332.30,324.30,317.96,319.08,327.08,332.23,286.43,280.02,270.64,243.33,199.29,225.81,227.64
2022-08-11 22:00:49.717000,L9,338.41,330.67,319.37,328.22,326.67,335.01,331.36,320.75,327.07,333.74,325.41,333.96,322.94,327.38,318.72,300.37,281.19,309.67,321.67,332.35,328.67,332.57,331.60,332.99,325.18,333.95,337.62,330.30,323.45,315.84,319.89,331.17,290.66,283.77,273.69,249.06,192.34,221.91,223.43
2022-08-12 21:54:59.203000,L8,336.71,319.41,320.74,322.16,322.19,324.03,332.97,322.24,320.36,337.28,318.06,330.52,322.88,323.21,315.04,301.07,278.23,311.31,321.00,330.57,327.85,333.07,342.99,334.01,324.75,343.27,339.99,335.51,331.47,324.74,332.00,338.59,291.13,283.71,276.98,248.15,199.28,225.33,225.12
2022-08-20 21:54:41.786000,L9,328.96,310.04,316.16,312.91,309.37,318.32,328.10,308.36,305.09,328.27,312.29,312.91,315.20,309.36,309.09,297.16,274.21,300.91,315.48,312.75,319.10,318.25,323.59,327.33,316.02,333.41,335.04,323.66,320.03,316.07,324.18,333.60,284.75,279.14,270.88,242.04,198.70,224.46,226.01
2022-09-12 22:00:55.317000,L9,347.47,327.00,337.49,332.45,338.15,341.57,338.16,337.45,322.24,353.99,,,,,,,300.75,331.72,344.27,340.66,336.10,345.97,347.99,375.11,354.81,,365.71,352.14,347.87,338.41,341.11,336.78,,,,,,,
2022-09-13 21:55:05.897000,L8,320.33,304.69,315.95,314.11,314.03,319.40,326.48,304.17,284.83,291.73,,279.59,290.18,290.41,311.63,294.08,270.16,302.45,319.89,327.98,341.15,329.30,347.11,342.90,329.70,361.78,377.29,337.11,324.93,317.49,322.15,326.72,279.61,275.74,267.24,244.42,190.83,224.57,224.11
2022-10-22 22:01:15.118000,L8,346.43,338.76,342.42,331.38,340.48,341.00,342.36,333.48,329.36,348.63,338.62,339.59,321.68,334.63,323.95,304.41,287.74,309.44,339.55,329.82,341.99,342.99,346.91,342.10,326.84,347.46,343.14,340.36,333.07,327.86,333.62,337.44,291.56,285.83,277.57,250.02,197.07,235.08,230.13
2022-10-23 21:54:55.823000,L9,348.24,336.17,338.84,324.75,341.49,336.47,341.78,331.63,338.33,349.39,342.49,346.04,321.83,337.51,321.40,309.08,315.82,335.10,343.35,335.40,354.40,333.83,350.33,342.51,328.74,349.09,344.87,347.02,337.28,331.48,332.59,333.98,295.34,313.08,281.65,254.09,209.61,238.79,233.63
2022-10-31 21:55:07.112000,L8,326.72,321.16,324.03,324.46,322.00,322.57,333.57,325.93,314.69,332.12,319.11,323.68,317.29,316.63,313.16,301.00,276.07,301.37,319.94,322.70,323.35,324.04,323.55,330.63,315.41,338.44,333.52,324.95,320.45,319.17,325.89,328.20,292.25,283.93,275.04,247.77,207.26,225.75,225.78
2022-11-07 22:01:16.764000,L8,331.95,322.62,321.99,314.72,312.72,323.63,324.37,315.97,307.88,326.26,313.08,313.75,311.90,309.18,308.71,296.09,273.18,297.10,308.65,310.35,317.25,315.55,316.29,322.14,311.72,322.97,320.41,318.60,312.21,314.72,321.60,331.35,286.03,278.72,269.11,242.31,198.67,222.26,212.01
2022-11-15 22:01:07.604000,L9,326.86,320.06,316.08,318.94,315.18,321.02,326.72,313.19,309.60,326.77,314.46,316.22,313.22,311.50,309.32,295.88,271.50,293.44,303.89,307.68,314.19,316.32,316.29,318.55,311.75,318.59,322.97,319.72,313.01,309.68,315.32,325.09,285.08,277.85,267.40,239.20,199.51,219.12,218.18
2022-11-24 21:54:55.524000,L9,337.36,329.85,329.14,337.12,335.07,331.16,337.50,335.15,339.02,343.78,339.61,333.85,327.58,339.79,313.36,303.13,274.57,299.56,327.27,330.47,330.85,344.50,347.90,342.67,323.78,338.97,337.13,335.32,323.77,322.52,339.73,330.83,294.07,283.49,273.50,246.13,197.96,225.12,230.01
2023-01-19 21:54:46.759000,L8,320.70,330.21,313.78,331.86,332.09,334.23,340.35,328.15,328.19,332.34,324.62,327.87,330.61,333.19,309.76,300.85,272.70,299.73,308.83,311.77,316.05,318.67,319.34,318.84,313.31,326.35,332.36,326.24,315.44,317.62,318.81,339.70,290.32,282.75,268.49,240.08,193.85,226.42,230.59
2023-02-03 22:01:08.748000,L9,332.18,324.97,318.03,330.27,330.99,331.29,337.91,328.98,326.42,335.38,330.13,333.87,325.45,330.44,315.36,307.16,277.08,300.22,315.14,314.22,323.10,328.76,323.27,327.71,314.73,323.85,333.42,328.98,321.06,321.48,327.60,335.76,295.57,287.86,272.62,244.22,196.52,222.97,226.83
2023-02-04 21:54:50.925000,L8,320.71,321.85,316.30,321.80,324.49,331.39,332.93,323.39,322.20,329.36,323.15,328.62,322.91,322.29,310.60,301.40,272.58,299.39,309.08,312.29,319.40,318.81,320.76,325.71,313.44,322.23,324.63,322.55,315.39,315.77,322.05,334.42,291.87,284.48,268.61,241.13,195.38,226.00,227.82
2023-02-19 22:01:01.085000,L9,332.38,328.09,320.78,332.00,327.64,332.66,336.25,328.39,329.29,332.88,333.18,333.57,326.76,331.16,316.07,307.73,276.20,300.08,311.59,321.24,323.72,334.72,323.12,329.72,319.31,325.93,333.15,327.28,323.09,320.79,328.83,335.07,294.23,283.68,270.46,242.64,192.43,225.46,224.51
2023-02-20 21:54:37.663000,L8,322.83,331.04,318.40,332.05,333.89,332.10,338.45,330.27,333.29,334.05,335.47,335.96,330.13,334.13,318.36,306.36,274.23,300.57,316.61,313.22,319.85,339.65,324.11,351.68,319.97,338.75,336.77,329.86,320.81,327.49,332.68,332.20,296.06,284.73,271.09,242.93,194.47,226.57,231.22
2023-02-28 21:54:44.096000,L9,334.16,324.38,329.34,330.65,326.58,326.42,333.01,329.60,331.83,337.83,333.76,334.73,334.17,335.50,322.92,309.81,283.64,315.40,321.48,330.02,335.80,335.56,340.70,344.16,328.28,337.22,336.23,336.78,330.74,322.48,332.19,343.99,296.77,290.37,275.32,247.94,219.46,218.00,225.90
2023-03-07 22:00:49.335000,L9,325.74,322.22,322.04,327.42,332.15,329.72,334.88,326.80,328.39,336.61,331.44,335.03,321.64,334.19,318.86,300.99,277.59,301.66,312.05,312.52,317.18,335.58,324.47,331.91,322.31,333.35,336.40,329.65,325.51,324.13,330.14,332.16,287.33,281.85,268.18,240.54,194.79,221.82,228.39
2023-03-08 21:54:26.774000,L8,346.02,331.59,334.17,339.58,336.09,339.37,345.71,344.88,347.94,360.22,360.74,357.33,353.77,350.58,359.20,349.70,319.11,351.09,347.25,351.13,359.04,361.16,359.24,,362.06,356.04,350.57,355.81,346.33,341.63,342.04,338.87,,,,,,,262.19
2023-03-15 22:00:36.469000,L8,327.80,319.05,319.93,320.60,324.76,320.44,327.40,326.52,321.69,332.27,324.26,329.39,322.62,322.71,310.85,300.89,273.92,298.10,307.40,309.07,315.42,317.08,321.95,327.48,315.32,326.20,327.27,322.42,314.81,319.00,323.49,326.72,288.41,282.56,268.93,241.07,193.23,218.33,225.39
2023-03-24 21:54:18.356000,L8,336.56,325.38,333.16,334.46,338.40,330.89,340.12,339.95,338.88,341.71,345.19,347.35,353.68,352.34,349.41,347.12,312.45,326.01,336.18,338.15,354.38,354.81,350.95,359.94,351.05,354.34,350.58,354.21,343.86,343.68,339.53,338.10,328.42,,,,,,274.32
2023-04-24 22:00:28.290000,L9,331.37,321.86,326.93,322.47,323.60,326.01,334.98,328.17,327.78,330.42,327.20,339.68,330.00,323.44,335.79,333.80,314.33,327.41,338.33,336.28,342.38,351.57,353.77,356.09,348.51,347.83,350.53,353.35,340.14,341.31,337.27,337.95,333.53,,,,,,248.85
2023-05-11 21:53:46.267000,L8,331.13,322.59,318.83,320.89,329.78,324.04,333.31,324.12,324.00,330.29,327.20,330.68,329.35,335.51,338.39,337.31,309.80,328.49,332.65,336.48,349.86,347.20,348.73,350.70,341.75,347.89,347.30,352.35,351.65,346.73,350.38,342.91,327.23,,,297.61,214.57,237.48,260.49
2023-05-27 21:53:47.134000,L8,,,,,,305.38,312.07,299.02,296.18,307.97,292.42,305.19,302.55,295.24,269.58,261.65,224.91,272.43,283.34,275.21,286.83,295.10,299.06,,267.79,296.31,301.86,303.99,298.40,295.81,298.47,311.67,261.96,256.12,219.37,198.97,,,
2023-06-12 21:53:55.143000,L8,,295.05,300.54,297.51,298.86,301.84,312.39,296.91,297.95,310.90,295.48,302.80,302.49,292.65,272.12,263.65,235.44,276.30,292.74,284.72,299.76,299.50,301.03,306.63,291.48,302.33,304.47,307.76,303.14,282.31,304.10,316.68,258.76,257.19,221.76,199.31,,,
2023-06-20 21:53:48.080000,L9,,,,,,,,,,,,,,,,,211.96,273.50,278.48,275.81,285.45,291.10,,,269.45,287.25,297.44,298.58,,,294.14,302.17,,,,,,,
2023-06-28 21:54:03.043000,L8,298.23,305.50,310.47,311.80,310.16,315.86,317.70,283.16,308.10,321.29,308.77,312.62,316.32,304.64,296.42,276.86,263.94,289.22,302.96,294.98,310.01,304.28,311.67,317.34,306.74,317.04,321.04,318.48,303.44,311.65,315.94,329.96,274.43,,,,,,
2023-07-05 22:00:18.878000,L8,,,,,,,,,,299.64,285.71,295.53,291.95,284.78,257.76,229.00,219.98,269.33,277.87,281.97,290.77,290.99,,,263.88,294.16,300.81,300.90,289.39,256.79,294.81,307.18,,,,,,,
2023-07-06 21:54:01.348000,L9,,,,,,,,,,,,,,,,,214.10,270.44,280.38,275.30,283.38,290.72,,,262.33,286.57,298.70,299.66,292.30,,,,,,,,,,
2023-07-14 21:54:10.811000,L8,325.22,355.43,316.98,318.07,340.10,322.75,330.97,319.86,329.70,333.45,321.29,337.91,327.22,325.52,314.45,305.02,279.14,307.71,318.48,317.66,324.64,331.35,325.71,331.13,316.84,331.76,339.26,332.00,336.27,327.78,334.23,338.77,292.71,285.62,276.73,246.02,190.89,220.43,229.54
2023-07-29 22:00:19.281000,L9,,,,,,293.58,304.48,294.64,290.04,301.37,286.23,296.46,,,,,216.52,268.22,276.72,265.32,286.82,291.99,,,246.26,281.40,299.53,295.70,259.05,,,,,,,,,,
2023-07-30 21:54:18.379000,L8,326.67,323.71,320.52,324.64,323.42,325.94,331.62,319.89,330.29,335.67,322.79,332.37,330.15,320.33,316.58,304.91,283.62,306.35,319.21,324.17,328.03,333.30,327.72,332.64,316.69,338.58,340.21,333.69,329.09,327.87,331.60,338.23,292.86,285.32,277.21,245.51,192.69,222.99,230.66
2023-08-14 22:00:25.488000,L9,328.26,318.34,317.38,320.90,319.38,322.26,331.85,315.29,321.15,329.63,318.84,331.33,322.89,318.72,311.64,300.72,276.37,302.56,318.56,318.75,324.37,332.56,325.08,330.95,322.93,331.24,338.19,327.75,323.82,322.09,329.24,339.58,288.14,282.68,274.33,245.34,196.44,221.88,222.18
2023-08-15 21:54:24.024000,L8,329.84,320.79,317.79,326.72,325.39,330.71,333.34,319.30,335.19,341.13,323.34,332.52,327.32,323.69,319.09,308.92,278.37,313.30,321.07,320.26,328.08,335.52,332.33,334.33,324.65,340.64,339.51,333.80,330.69,325.61,332.55,338.90,295.46,289.05,278.45,248.19,198.13,225.85,227.62
2023-08-30 22:00:35.499000,L9,327.97,315.04,320.15,316.37,322.78,322.34,329.87,319.03,325.94,334.10,334.44,332.86,340.02,326.87,318.84,303.85,273.86,305.46,317.10,311.46,323.42,327.93,329.11,334.11,321.07,341.71,338.31,321.01,315.97,318.29,329.91,336.02,291.10,284.13,272.92,246.18,193.86,219.32,230.04
2023-08-31 21:54:28.141000,L8,323.72,315.93,317.03,318.30,317.85,322.26,326.73,319.51,333.14,333.07,328.13,327.09,326.00,323.90,319.94,307.21,276.13,302.08,311.91,313.76,323.32,323.77,324.79,330.23,318.29,337.38,335.10,322.89,322.40,319.94,327.53,334.96,294.50,286.02,275.22,247.27,195.46,223.37,230.65
2023-09-07 22:00:37.835000,L8,324.05,311.11,315.76,314.45,313.59,317.79,323.55,311.02,316.01,328.95,315.20,321.05,318.43,322.09,316.11,302.57,270.41,297.70,308.92,309.76,317.86,318.55,323.00,339.38,318.31,337.77,334.18,320.26,313.81,314.08,321.20,330.50,289.37,282.93,274.32,243.21,196.93,222.55,229.83
2023-09-15 22:00:44.069000,L9,325.50,315.70,319.88,321.46,319.16,322.45,328.99,321.80,323.29,333.49,324.30,329.77,322.74,325.48,315.46,306.03,276.37,298.72,317.61,319.36,328.00,331.71,323.02,328.29,318.03,327.05,335.42,323.44,318.33,315.81,324.37,333.76,294.32,286.31,276.65,246.54,197.00,223.19,227.85
2023-09-16 21:54:32.382000,L8,321.53,311.71,317.87,315.84,316.27,319.58,327.54,318.45,317.69,333.94,320.44,324.89,323.78,319.25,312.16,300.05,273.70,297.62,310.04,311.82,319.31,317.38,320.84,325.77,312.31,322.42,327.72,319.19,314.42,313.68,322.52,332.02,289.15,283.19,272.06,241.75,197.26,223.59,227.50
2023-10-09 22:00:48.556000,L8,323.56,311.81,316.95,318.97,321.13,320.62,326.85,318.81,320.61,332.55,323.37,328.00,317.23,317.12,311.79,299.87,275.21,301.08,309.38,311.87,323.29,330.14,323.94,334.08,323.11,335.00,333.26,320.07,314.64,311.71,323.71,335.03,289.04,283.50,274.71,245.23,197.41,224.30,229.58
2023-10-18 21:54:36.936000,L8,324.44,314.57,315.16,318.01,317.50,321.56,324.08,316.70,318.29,329.99,323.15,321.57,322.03,319.99,316.35,304.86,276.97,300.26,312.40,316.14,322.99,318.96,323.76,329.08,319.75,330.49,324.90,321.20,314.89,311.73,319.75,327.30,293.77,287.25,277.47,247.05,198.52,225.88,230.15
2023-11-03 21:54:40.653000,L8,339.04,325.77,328.57,336.28,325.02,334.68,334.63,326.49,331.77,336.87,338.76,342.41,349.61,343.69,349.91,338.01,306.42,351.12,350.27,353.76,358.96,369.66,,,,354.69,358.19,354.05,345.64,349.85,338.65,342.52,334.46,,,,,,244.38
2023-11-11 21:54:39.153000,L9,320.03,318.40,320.44,322.90,320.66,327.03,330.13,318.69,333.89,331.04,322.98,320.53,319.03,316.40,310.86,300.77,269.99,293.19,305.17,309.19,316.24,317.22,318.58,322.84,312.98,318.88,320.41,319.01,311.74,307.98,314.00,329.52,289.75,282.83,271.73,241.66,193.98,223.01,227.42
2023-12-13 21:54:46.314000,L9,318.18,319.47,317.24,327.81,320.64,323.56,329.23,323.05,326.74,331.46,329.74,327.96,322.62,320.91,312.36,300.01,270.14,293.42,305.05,309.56,315.83,322.93,321.13,322.72,315.60,322.02,318.02,320.20,313.82,321.62,324.84,333.45,288.38,280.97,268.97,240.32,193.45,227.04,228.48
2023-12-20 22:00:59.619000,L9,319.92,316.99,320.10,317.51,316.93,318.14,323.80,317.01,322.73,327.56,330.96,331.28,318.64,323.26,311.62,302.13,266.37,296.07,306.84,309.36,318.04,317.47,322.13,324.80,317.76,325.70,323.96,320.12,313.97,317.34,326.45,328.78,288.39,283.10,269.40,241.17,193.14,226.15,229.15
2023-12-29 21:54:47.211000,L9,,,,,,,297.70,299.75,300.59,313.50,302.19,302.52,286.65,,,,,270.86,275.57,282.88,284.14,296.52,,,283.15,291.05,302.25,305.16,295.33,257.68,295.78,306.88,,,,,,,
2024-01-06 21:54:33.617000,L8,318.28,315.84,317.22,318.75,320.40,320.01,327.88,317.13,318.23,329.57,317.31,320.40,317.12,315.42,310.41,300.79,262.74,295.44,306.92,311.00,318.11,317.51,321.08,325.02,314.28,320.15,318.55,321.36,315.87,313.55,318.01,330.86,290.17,281.92,268.83,239.55,202.67,226.18,220.81
2024-01-13 22:00:46.963000,L8,316.99,319.48,319.82,319.91,323.59,328.51,327.61,313.85,317.13,332.53,315.67,319.00,316.51,313.54,308.76,299.68,264.54,297.48,308.60,311.51,317.69,318.11,323.83,326.18,319.10,320.47,321.67,321.69,315.73,313.67,316.98,330.27,287.91,282.12,266.19,239.43,193.57,228.79,227.90
2024-02-06 22:00:58.082000,L9,315.60,314.75,312.03,314.84,316.80,318.75,325.94,312.32,309.17,326.64,314.12,318.66,316.30,314.08,307.36,298.51,266.60,293.46,306.05,310.41,318.81,318.26,322.58,326.38,315.65,321.51,320.62,318.90,312.28,310.80,317.10,330.94,286.02,281.20,266.05,236.02,190.41,228.05,222.39
