dates,satname,nzd0310-0000,nzd0310-0001,nzd0310-0002,nzd0310-0003,nzd0310-0004,nzd0310-0024,nzd0310-0025,nzd0310-0026,nzd0310-0027,nzd0310-0028,nzd0310-0029,nzd0310-0030,nzd0310-0031,nzd0310-0032,nzd0310-0033,nzd0310-0037,nzd0310-0038,nzd0310-0039,nzd0310-0040,nzd0310-0041,nzd0310-0081,nzd0310-0082,nzd0310-0083,nzd0310-0084,nzd0310-0096,nzd0310-0097,nzd0310-0098,nzd0310-0128,nzd0310-0129,nzd0310-0130,nzd0310-0140,nzd0310-0141,nzd0310-0142,nzd0310-0143,nzd0310-0144,nzd0310-0145,nzd0310-0146,nzd0310-0147,nzd0310-0148,nzd0310-0149,nzd0310-0150,nzd0310-0151,nzd0310-0152,nzd0310-0153,nzd0310-0154,nzd0310-0155,nzd0310-0156,nzd0310-0157,nzd0310-0158,nzd0310-0168,nzd0310-0169,nzd0310-0170,nzd0310-0172,nzd0310-0173,nzd0310-0174,nzd0310-0175,nzd0310-0176,nzd0310-0177,nzd0310-0178,nzd0310-0179,nzd0310-0180,nzd0310-0181,nzd0310-0182,nzd0310-0183,nzd0310-0184,nzd0310-0185,nzd0310-0186,nzd0310-0187,nzd0310-0188,nzd0310-0189,nzd0310-0190,nzd0310-0091,nzd0310-0092,nzd0310-0093,nzd0310-0094,nzd0310-0095,nzd0310-0023,nzd0310-0034,nzd0310-0035,nzd0310-0036,nzd0310-0050,nzd0310-0051,nzd0310-0052,nzd0310-0053,nzd0310-0054,nzd0310-0164,nzd0310-0165,nzd0310-0166,nzd0310-0167,nzd0310-0042,nzd0310-0067,nzd0310-0068,nzd0310-0069,nzd0310-0070,nzd0310-0073,nzd0310-0074,nzd0310-0075,nzd0310-0076,nzd0310-0077,nzd0310-0078,nzd0310-0099,nzd0310-0100,nzd0310-0101,nzd0310-0102,nzd0310-0103,nzd0310-0104,nzd0310-0109,nzd0310-0110,nzd0310-0111,nzd0310-0112,nzd0310-0113,nzd0310-0114,nzd0310-0138,nzd0310-0139,nzd0310-0159,nzd0310-0160,nzd0310-0161,nzd0310-0162,nzd0310-0163,nzd0310-0171,nzd0310-0016,nzd0310-0017,nzd0310-0018,nzd0310-0019,nzd0310-0020,nzd0310-0021,nzd0310-0022,nzd0310-0079,nzd0310-0080,nzd0310-0105,nzd0310-0106,nzd0310-0107,nzd0310-0108,nzd0310-0115,nzd0310-0116,nzd0310-0117,nzd0310-0118,nzd0310-0119,nzd0310-0120,nzd0310-0121,nzd0310-0122,nzd0310-0123,nzd0310-0124,nzd0310-0125,nzd0310-0126,nzd0310-0127,nzd0310-0134,nzd0310-0135,nzd0310-0137,nzd0310-0005,nzd0310-0006,nzd0310-0043,nzd0310-0044,nzd0310-0045,nzd0310-0046,nzd0310-0047,nzd0310-0048,nzd0310-0055,nzd0310-0056,nzd0310-0057,nzd0310-0060,nzd0310-0061,nzd0310-0062,nzd0310-0063,nzd0310-0064,nzd0310-0071,nzd0310-0072,nzd0310-0085,nzd0310-0089,nzd0310-0090,nzd0310-0131,nzd0310-0132,nzd0310-0133,nzd0310-0007,nzd0310-0008,nzd0310-0009,nzd0310-0010,nzd0310-0011,nzd0310-0012,nzd0310-0013,nzd0310-0065,nzd0310-0066,nzd0310-0086,nzd0310-0087,nzd0310-0088,nzd0310-0049,nzd0310-0058,nzd0310-0059,nzd0310-0136,nzd0310-0014,nzd0310-0015
2016-07-01 22:00:30.433000,L8,317.71,295.38,261.67,243.11,210.90,267.07,284.57,275.77,254.39,250.45,243.34,234.53,224.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.36,303.89,316.56,304.46,283.29,263.91,262.25,261.71,264.73,271.15,276.61,261.96,268.62,272.99,271.02,,,,,,259.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.66,265.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-17 22:00:37.249000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.37,299.44,311.46,302.03,278.30,258.13,251.88,257.28,261.62,267.77,264.57,250.08,253.77,255.03,254.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-26 21:54:28.635000,L8,317.17,298.24,266.39,245.31,222.22,,,,,,349.26,306.32,318.56,263.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.62,310.05,308.78,,,,,,,,,,,,,,,,,,,,,,,278.95,283.45,,,,,,,,,,,,,,,,,,,,,,,290.26,291.88,282.37,303.23,,,,,,,,,,,,,,
2016-08-11 21:54:30.396000,L8,315.32,294.47,259.47,240.10,209.84,265.32,269.05,277.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.79,309.11,297.48,270.75,253.02,249.38,250.11,253.24,257.91,255.33,259.23,261.02,257.58,256.57,,,,,,259.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.16,235.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-27 21:54:38.045000,L8,314.40,293.26,260.55,241.74,208.12,262.02,264.84,277.68,244.58,237.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.38,310.27,297.18,267.02,253.96,249.22,251.71,253.18,258.35,268.32,258.24,265.29,264.89,273.76,,,,,,257.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.38,258.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-12 21:54:42.081000,L8,307.78,287.53,256.27,233.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.62,308.08,292.08,265.45,251.20,246.51,350.73,369.73,362.40,259.34,244.85,251.02,259.36,253.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-15 21:54:48.578000,L8,,,,,,249.77,281.27,277.24,251.16,245.87,245.01,236.99,301.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.11,303.28,310.96,299.86,274.34,258.07,285.91,285.72,289.52,284.02,290.77,270.90,278.04,280.56,276.83,,,,,,246.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-22 22:00:59.693000,L8,312.92,289.43,263.77,239.78,206.04,272.95,279.34,282.15,259.02,255.62,254.81,244.33,228.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.02,270.05,304.41,315.99,303.54,288.39,274.57,269.28,271.84,285.61,290.45,290.91,266.17,279.76,279.56,282.22,,,,,,271.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.01,246.76,259.47,260.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-17 21:54:43.657000,L8,305.27,283.88,259.15,236.52,,274.83,278.36,279.95,280.61,250.86,254.43,241.16,222.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.02,312.38,318.45,301.60,277.24,262.57,300.06,305.02,308.86,275.22,292.93,281.26,282.56,284.86,289.84,,,,,,273.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.25,248.10,259.03,258.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-09 22:00:50.195000,L8,307.62,286.97,260.27,240.18,,296.43,306.14,280.65,284.06,257.48,254.37,242.15,225.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.22,304.16,304.75,319.25,301.28,275.14,259.42,260.26,258.95,262.65,294.90,296.62,270.33,281.50,284.12,288.41,,,,,,273.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.90,248.61,290.15,264.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-25 22:00:44.753000,L8,305.94,281.00,253.04,232.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.56,299.21,311.85,299.21,267.64,254.55,250.63,252.93,259.09,259.36,255.93,240.64,269.48,254.99,254.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-03 21:54:29.385000,L8,313.56,289.73,262.85,238.67,204.65,287.09,288.88,282.36,288.32,264.73,254.30,239.39,226.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.46,302.24,315.71,301.77,266.76,256.94,252.50,257.79,258.80,257.91,255.47,243.69,284.96,255.65,254.33,,,,,,281.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.52,245.14,245.94,262.94,265.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-10 22:00:36.499000,L8,309.68,286.53,258.82,235.59,,262.06,269.24,278.53,245.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.38,,,,,,,,,,,,234.93,293.25,278.29,294.91,260.36,264.17,268.44,,,,,,261.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.41,,,,,,257.17,253.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-30 22:00:14.213000,L8,310.49,287.30,256.22,233.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.92,305.57,297.95,264.19,252.21,247.48,251.98,251.02,256.33,256.60,240.07,251.17,252.45,254.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-08 21:53:59.259000,L8,315.62,289.36,257.60,236.13,205.77,262.87,264.78,274.78,240.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.47,307.55,311.09,355.36,297.83,364.61,285.71,345.08,308.22,288.98,324.40,322.54,324.98,,,,,,,256.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.58,234.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-15 22:00:06.096000,L8,314.77,288.90,256.68,237.14,213.28,267.06,265.74,273.57,243.54,238.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.73,307.12,303.03,300.79,265.78,268.22,261.38,266.03,274.64,279.19,265.89,266.07,271.84,266.71,,,,,,256.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-01 21:59:55.729000,L8,315.91,291.46,259.21,238.46,213.92,268.21,267.82,275.58,250.53,243.04,240.22,225.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.38,301.00,315.51,302.04,269.50,255.28,251.89,256.84,260.93,266.97,276.10,260.91,248.61,260.76,274.04,,,,,,258.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-11 21:54:09.489000,L8,310.95,288.11,256.79,236.26,211.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.38,307.15,296.49,267.11,254.20,248.92,251.46,254.61,257.52,255.21,241.91,244.76,254.09,260.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-27 21:54:14.417000,L8,319.90,299.47,268.03,247.62,223.91,267.89,289.44,289.12,257.78,258.82,251.48,250.30,230.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.42,273.56,301.99,,,311.55,340.80,348.44,323.23,323.82,291.79,280.37,290.49,295.15,289.46,291.55,275.64,276.71,264.84,266.05,,,,,,286.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.01,,,,,,271.35,269.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-04 22:00:26.578000,L8,318.39,296.92,266.75,247.41,222.58,265.83,292.87,291.87,258.71,250.49,251.63,248.65,227.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.78,309.89,323.47,311.79,291.91,269.19,266.60,292.02,305.57,315.08,307.85,288.67,286.24,292.28,287.62,,,,,,284.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.02,272.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-14 21:54:31.218000,L8,308.04,286.80,251.68,231.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.32,305.49,315.02,301.71,276.74,260.38,254.36,258.05,261.93,264.63,259.77,256.34,253.68,264.25,265.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-21 22:00:43.875000,L8,318.60,302.78,274.36,264.10,223.95,303.68,356.08,370.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.59,396.70,371.14,356.54,345.66,356.89,331.64,311.15,302.85,290.06,264.91,276.06,278.57,272.98,,,,,,292.52,,,,,,,,,,,,,,,,,,287.92,291.56,281.86,266.16,246.91,,,,,,,,,,,,,,,,,,,,,,222.29,214.41,234.58,261.85,268.90,277.99,338.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.37,278.09,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-22 22:00:49.855000,L8,307.52,285.03,260.22,238.10,206.89,312.92,282.22,297.50,329.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.93,304.23,334.98,326.75,317.26,268.13,265.03,268.74,268.85,253.32,263.01,256.38,262.67,,,,,,302.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.20,262.92,254.74,241.03,245.08,260.66,259.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.90,248.57
2017-10-01 21:54:42.738000,L8,316.28,290.68,260.89,237.58,208.18,263.83,266.62,275.64,250.96,238.15,240.57,223.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.12,309.61,315.83,302.68,279.33,265.92,255.55,258.35,263.37,265.41,272.58,264.31,265.35,264.01,267.85,,,,,,262.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.54,242.65,253.62,242.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04 21:54:37.226000,L8,314.84,290.49,264.08,244.36,210.53,285.35,288.44,285.47,290.57,269.08,258.87,246.98,226.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.10,311.93,321.20,303.23,279.23,264.22,258.65,266.99,265.21,269.07,268.81,299.26,301.77,303.17,297.31,,,,,,281.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.81,253.72,266.17,266.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.82,208.88,207.53,201.95,,,,,,,,,,,,,
2017-12-11 22:00:48.493000,L8,313.60,288.44,261.14,242.64,207.58,279.25,288.27,284.21,284.55,252.43,254.80,244.23,221.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.46,312.91,323.19,309.76,280.90,263.63,261.19,265.41,266.39,270.91,269.26,249.31,255.73,257.01,270.04,,,,,,276.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.42,251.30,264.21,261.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20 21:54:40.369000,L8,344.85,327.44,317.48,300.97,204.18,271.06,274.88,277.75,251.37,248.02,246.61,238.64,219.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.99,298.02,,,305.47,324.91,353.67,349.46,332.61,316.79,297.73,293.36,287.15,293.00,293.64,288.34,278.15,281.28,304.58,290.83,,,,,,270.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.92,,,,233.17,246.46,263.26,252.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12 22:00:43.434000,L8,311.59,279.84,256.23,212.05,258.77,,,,,,,,294.55,284.13,280.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.20,304.74,314.58,305.39,276.09,257.10,255.21,262.31,261.83,266.27,260.66,261.75,255.67,260.19,267.75,,,,,,,,,,,,,,,,,,,252.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.44,290.51,281.56,,,,,,,,,,,,,,,,,,,,,,,,,,,313.55,,286.85,249.18,240.16,303.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-22 21:54:13.622000,L8,309.94,288.59,261.89,239.66,207.78,277.08,287.83,280.56,249.63,253.60,255.99,246.72,227.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.79,302.61,315.97,301.30,268.53,259.37,251.54,258.06,260.19,259.03,257.43,283.77,285.63,291.82,292.32,,,,,,278.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.34,244.31,265.70,265.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-10 21:54:04.984000,L8,320.32,290.62,261.57,239.81,248.22,271.38,276.87,278.35,249.82,245.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.12,306.86,300.99,311.27,309.40,302.12,289.44,281.13,261.21,281.84,281.69,282.06,266.02,272.15,277.51,279.76,,,,,,264.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.26,246.55,242.36,244.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-26 21:53:57.680000,L8,313.71,287.40,259.92,238.55,207.99,265.49,274.31,279.02,247.81,238.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.34,298.56,308.29,298.43,267.42,254.13,250.04,254.93,257.79,257.81,256.78,252.40,253.01,258.09,256.04,,,,,,262.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.10,241.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-11 21:53:49.309000,L8,318.05,293.01,265.51,240.96,217.39,267.34,280.13,276.98,251.87,246.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.83,304.23,312.16,302.74,278.95,266.52,271.01,259.31,267.67,269.86,270.93,253.82,258.25,269.43,268.13,,,,,,269.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.92,259.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18 21:59:55.573000,L8,314.59,289.84,260.43,239.10,212.66,270.44,286.22,280.60,249.52,242.13,244.85,223.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.02,302.39,312.63,302.75,274.06,258.31,253.00,258.87,261.32,264.21,264.72,254.70,262.69,253.71,255.88,,,,,,260.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-14 21:53:21.713000,L8,315.91,291.04,262.06,240.76,218.05,264.26,275.79,275.22,255.87,243.51,244.46,224.66,217.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.45,303.93,392.00,330.90,299.26,300.62,275.21,280.28,347.68,331.41,327.70,268.80,263.87,267.60,269.83,,,,,,258.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.50,240.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16 21:53:39.240000,L8,319.29,296.24,267.57,245.73,218.07,264.38,288.14,283.28,258.36,250.13,258.02,251.24,226.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.08,324.84,317.89,271.86,285.04,276.60,277.57,285.84,354.17,316.33,270.59,270.00,314.20,,,,,,282.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.04,296.81,302.66,296.66,281.26,285.38,288.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.62
2018-07-23 21:59:52.623000,L8,312.89,291.05,258.24,241.80,211.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.08,300.01,314.17,301.99,268.01,256.11,249.24,257.46,262.38,265.00,262.49,246.10,255.25,260.23,263.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-01 21:53:46.752000,L8,316.08,292.92,261.79,245.24,217.67,264.49,288.75,282.76,255.02,245.22,251.23,224.98,219.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.50,305.21,314.95,304.13,278.05,260.19,255.33,258.87,262.97,265.80,265.87,258.47,273.73,278.93,289.30,,,,,,285.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.87,267.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24 22:00:09.684000,L8,316.41,293.23,264.76,242.55,211.22,265.29,284.55,282.62,255.63,241.10,248.94,224.67,211.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.42,308.19,318.48,308.01,282.30,267.82,262.04,263.69,265.96,272.09,272.82,259.91,264.10,267.32,270.54,,,,,,263.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.20,244.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-02 21:54:02.263000,L8,311.85,289.27,259.42,235.40,206.61,262.69,264.29,271.03,247.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.67,298.59,311.22,299.21,269.61,256.80,249.81,256.31,255.23,258.57,268.67,259.94,278.01,272.78,280.82,,,,,,259.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.13,234.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-09 22:00:15.248000,L8,315.63,291.88,258.69,238.51,205.84,261.26,264.65,271.26,246.05,235.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.30,302.47,311.41,302.57,290.24,266.98,263.83,262.20,269.41,270.99,272.40,255.11,264.66,268.93,271.36,,,,,,258.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.71,236.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04 21:54:14.507000,L8,312.17,287.06,257.62,254.19,,263.50,269.74,275.83,250.30,238.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.50,302.27,312.21,300.90,272.67,259.66,253.40,257.79,260.37,260.17,256.73,244.05,251.13,255.03,256.68,,,,,,262.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.57,248.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
