dates,nzd0392-0000,nzd0392-0001,nzd0392-0002,nzd0392-0003,nzd0392-0004,nzd0392-0005,nzd0392-0006,nzd0392-0007,nzd0392-0008,nzd0392-0009,nzd0392-0010,nzd0392-0011,nzd0392-0012,nzd0392-0013,nzd0392-0014,nzd0392-0015,nzd0392-0016,nzd0392-0017,nzd0392-0022,nzd0392-0023,nzd0392-0024,nzd0392-0025,nzd0392-0026,nzd0392-0027,nzd0392-0028,nzd0392-0029,nzd0392-0030,nzd0392-0031,nzd0392-0032,nzd0392-0033,nzd0392-0034,nzd0392-0035,nzd0392-0036,nzd0392-0037,nzd0392-0038,nzd0392-0039,nzd0392-0040,nzd0392-0041,nzd0392-0042,nzd0392-0043,nzd0392-0044,nzd0392-0045,nzd0392-0046,nzd0392-0047,nzd0392-0048,nzd0392-0049,nzd0392-0050,nzd0392-0051,nzd0392-0052,nzd0392-0053,nzd0392-0054,nzd0392-0055,nzd0392-0056,nzd0392-0057,nzd0392-0058,nzd0392-0059,nzd0392-0060,nzd0392-0061,nzd0392-0062,nzd0392-0063,nzd0392-0064,nzd0392-0071,nzd0392-0072,nzd0392-0073,nzd0392-0074,nzd0392-0075,nzd0392-0018,nzd0392-0019,nzd0392-0020,nzd0392-0021,nzd0392-0065,nzd0392-0066,nzd0392-0067,nzd0392-0068,nzd0392-0069,nzd0392-0070,satname
2018-09-14 22:19:12+00:00,,,,,,,,,,,,,,,,,,190.8,260.895,267.31,270.525,276.645,278.045,277.25,283.675,279.525,,290.68,280.65999999999997,245.395,310.745,316.18,310.0,270.37,299.185,,304.90999999999997,302.555,299.985,,291.025,,312.71500000000003,279.92999999999995,268.28,257.755,,265.155,253.17000000000002,256.92999999999995,264.80499999999995,267.115,290.625,252.525,251.055,237.04500000000002,245.37500000000003,269.97,262.94000000000005,264.005,223.095,,220.41,251.07,271.04499999999996,262.505,254.44,261.57,268.66,,254.45,251.76,223.72,251.09,,243.86,L8
2018-11-10 22:13:44+00:00,,,,,276.45,,303.84,313.06,,,,,,,,,,190.8,260.895,267.31,270.525,276.645,278.045,277.25,283.675,279.525,,290.68,280.65999999999997,245.395,310.745,316.18,310.0,270.37,299.185,,304.90999999999997,302.555,299.985,,291.025,,330.9533333333333,279.92999999999995,268.28,257.755,,265.155,253.17000000000002,256.92999999999995,264.80499999999995,267.115,290.625,252.525,251.055,237.04500000000002,245.37500000000003,269.97,262.94000000000005,264.005,223.095,,220.41,251.07,271.04499999999996,262.505,254.44,261.57,268.66,,254.45,251.76,223.72,251.09,,243.86,L8
2019-01-04 22:19:27+00:00,,,,,275.70000000000005,,303.84,301.33500000000004,303.59,,,327.08,334.6,346.1,347.3,,,190.8,260.895,267.31,270.525,276.645,278.045,277.25,283.675,279.525,,290.68,280.65999999999997,245.395,310.745,316.18,310.0,270.37,299.185,,304.90999999999997,302.555,299.985,370.26,291.025,,340.8725,279.92999999999995,268.28,257.755,,265.155,253.17000000000002,256.92999999999995,264.80499999999995,267.115,290.625,252.525,251.055,237.04500000000002,245.37500000000003,269.97,262.94000000000005,264.005,223.095,,220.41,251.07,271.04499999999996,262.505,254.44,261.57,268.66,,254.45,251.76,223.72,251.09,,243.86,L8
2019-02-05 22:19:21+00:00,,280.2,,264.8,275.70000000000005,296.24,302.885,299.50333333333333,300.635,308.77,316.63,326.91999999999996,335.63,344.055,343.92,343.26,,190.8,260.895,267.31,270.525,276.645,278.045,277.25,283.675,304.2266666666667,353.68,290.68,280.65999999999997,245.395,310.745,316.18,310.0,270.37,299.185,380.48,304.90999999999997,302.555,299.985,370.83,291.025,,340.8725,279.92999999999995,268.28,257.755,,265.155,253.17000000000002,256.92999999999995,264.80499999999995,267.115,290.625,252.525,251.055,237.04500000000002,245.37500000000003,269.97,262.94000000000005,264.005,223.095,,220.41,251.07,271.04499999999996,262.505,254.44,261.57,268.66,,254.45,251.76,223.72,251.09,,243.86,L8
2019-02-14 22:13:33+00:00,265.5,255.55,227.95,250.96,267.83,283.485,298.8233333333333,289.9875,289.56,293.245,299.89,314.1466666666667,324.03000000000003,337.69,335.09666666666664,324.79499999999996,288.85,190.8,275.4266666666667,278.27,280.9433333333333,288.31,289.35333333333335,286.9066666666667,293.11333333333334,307.22,336.27,305.405,280.65999999999997,245.395,318.24333333333334,323.5233333333333,319.18333333333334,270.37,311.8866666666667,361.095,316.40000000000003,302.555,299.985,357.96000000000004,291.025,,342.864,279.92999999999995,285.68333333333334,257.755,355.56,265.155,253.17000000000002,256.92999999999995,264.80499999999995,267.115,290.625,252.525,251.055,237.04500000000002,245.37500000000003,269.97,262.94000000000005,264.005,238.31000000000003,304.95,220.41,251.07,271.04499999999996,262.505,254.44,281.28499999999997,285.755,,266.895,251.76,223.72,251.09,,243.86,L8
2019-03-02 22:13:29+00:00,265.5,255.55,227.95,254.06000000000003,268.0725,283.485,297.99,288.68,290.5925,296.44,298.52,315.1775,326.2275,339.39,336.035,330.2633333333333,316.475,190.8,275.4266666666667,278.27,280.9433333333333,288.31,289.35333333333335,286.9066666666667,293.11333333333334,307.22,336.27,305.405,280.65999999999997,245.395,318.24333333333334,323.5233333333333,319.18333333333334,270.37,311.8866666666667,361.095,316.40000000000003,302.555,299.985,360.53999999999996,291.025,358.32,345.41166666666663,279.92999999999995,285.68333333333334,257.755,355.56,265.155,253.17000000000002,256.92999999999995,264.80499999999995,267.115,290.625,252.525,251.055,237.04500000000002,245.37500000000003,269.97,262.94000000000005,264.005,238.31000000000003,304.95,220.41,251.07,271.04499999999996,262.505,254.44,281.28499999999997,285.755,,266.895,251.76,223.72,251.09,,243.86,L8
2019-05-05 22:13:16+00:00,265.5,255.55,227.95,246.2425,261.998,271.75666666666666,288.3,282.14166666666665,290.5925,296.44,298.52,315.1775,326.2275,339.39,336.035,330.2633333333333,316.475,171.59,280.81999999999994,282.54499999999996,282.79499999999996,289.9,292.45500000000004,289.54,294.505,316.1566666666667,336.27,304.81499999999994,283.83,261.83,320.045,324.865,322.85,279.07,314.25,343.66,323.565,309.19,303.23,348.384,292.37,322.28,353.956,280.76,299.8,266.16,307.385,271.12,255.15,252.93,259.45,259.68,290.91,251.82,251.98,243.09,243.77,264.26,257.44,267.43,254.60000000000002,251.045,211.34,243.44,265.42,246.15,252.3,279.80999999999995,285.395,250.69,264.69999999999993,251.58,237.54,,,170.08,L8
2019-05-12 22:19:08+00:00,265.5,255.55,227.95,242.144,253.9,263.845,277.772,272.1516666666667,290.5925,296.44,298.52,315.1775,326.2275,339.39,336.035,330.2633333333333,316.475,178.525,272.21,275.86999999999995,275.8433333333333,279.12666666666667,292.45500000000004,280.5,284.4566666666667,303.165,336.27,291.1566666666666,272.37,259.065,305.19666666666666,313.44666666666666,322.85,279.07,314.25,343.66,323.565,309.19,303.23,335.52166666666665,281.355,304.8633333333333,338.86199999999997,277.245,279.7133333333333,266.16,307.385,271.12,255.15,252.93,254.415,258.66499999999996,278.305,249.07999999999998,236.74,241.17000000000002,241.13500000000005,259.38,253.41500000000002,261.785,248.20666666666668,229.18999999999997,203.72500000000002,239.185,260.39,240.72,252.35500000000002,273.30333333333334,278.39000000000004,249.76,264.69999999999993,251.58,237.54,,,170.08,L8
2019-06-06 22:13:35+00:00,265.5,255.55,227.95,239.39499999999998,250.83,261.27000000000004,274.73333333333335,270.26428571428573,290.5925,296.44,298.52,315.1775,326.2275,333.48,336.035,330.2633333333333,316.475,189.1966666666667,269.28499999999997,274.4975,274.9025,278.3375,287.67,279.7025,282.23,298.226,336.27,290.44499999999994,280.3933333333334,259.065,305.095,313.4,318.9866666666667,294.615,314.19666666666666,335.9475,323.565,311.255,302.83500000000004,330.9157142857143,287.68,300.16499999999996,334.06333333333333,276.5366666666667,276.315,268.425,294.4766666666667,273.425,255.42000000000002,255.52,257.8666666666666,264.53999999999996,281.40333333333336,252.07333333333335,242.26999999999998,245.86666666666667,243.07666666666668,262.9633333333333,258.0266666666667,263.50333333333333,248.2025,218.935,203.76333333333332,241.74333333333334,261.79,239.9,253.98000000000002,271.1925,276.125,252.15333333333334,264.69999999999993,250.99499999999998,239.08999999999997,,,170.08,L8
2019-06-29 22:19:29+00:00,265.5,255.55,227.95,234.60999999999999,246.07142857142858,257.385,270.9371428571429,267.16375,290.5925,296.44,298.52,315.1775,326.2275,333.48,336.035,330.2633333333333,316.475,189.1966666666667,265.746,272.402,271.73999999999995,274.44,283.02250000000004,277.16400000000004,278.774,292.455,336.27,290.44499999999994,280.3933333333334,252.86666666666667,299.68600000000004,311.664,308.1175,287.72333333333336,300.1525,329.044,323.565,307.67,302.83500000000004,325.07,287.68,293.87399999999997,327.2328571428571,274.45,273.3,264.6433333333334,284.335,270.8566666666667,252.07666666666668,252.4766666666667,253.245,263.5225,274.045,247.7475,242.5525,240.1725,238.34000000000003,254.51,253.965,261.255,244.502,218.935,203.76333333333332,241.74333333333334,261.79,239.9,253.98000000000002,271.1925,276.125,252.15333333333334,258.40666666666664,247.13333333333333,239.08999999999997,,,170.08,L8
2019-07-24 22:13:24+00:00,265.5,255.55,227.95,233.24875,240.42285714285717,256.49142857142857,268.68375,262.19875,286.26,296.44,298.52,311.21000000000004,323.43666666666667,330.32500000000005,332.28000000000003,330.2633333333333,316.475,189.815,265.1116666666667,272.81666666666666,271.4733333333333,274.27000000000004,281.886,276.9916666666667,278.065,290.74,318.13000000000005,289.39,284.6425,260.3725,300.235,311.9116666666667,308.312,290.2825,299.51,325.3866666666667,318.01,308.7575,301.09666666666664,316.105,283.6925,290.76666666666665,318.36428571428576,276.062,274.8483333333333,266.065,279.634,273.2275,255.42,252.27,250.762,264.546,277.41,248.746,245.546,239.57600000000002,237.046,257.044,255.638,261.652,243.38,213.516,204.5725,242.9275,263.0325,240.4775,253.47250000000003,267.568,272.93,252.0025,257.79249999999996,247.445,240.32333333333335,,,167.99,L8
2019-07-31 22:19:38+00:00,265.5,255.55,227.95,231.98333333333332,238.69125000000003,255.7125,266.82666666666665,262.31444444444446,286.26,290.4575,294.15,305.4975,317.055,330.32500000000005,332.28000000000003,330.2633333333333,316.475,187.752,264.34,272.6014285714286,271.04285714285714,273.4714285714286,280.98833333333334,276.85,277.7642857142857,289.39750000000004,306.2375,289.27166666666665,287.316,258.236,299.8257142857143,311.86285714285714,305.425,290.794,298.69666666666666,322.3771428571428,313.46,307.892,298.9375,316.2577777777778,293.448,296.0414285714286,318.96375,277.15000000000003,274.9814285714286,266.36199999999997,275.885,273.59000000000003,255.91199999999998,252.044,248.30166666666665,264.74333333333334,279.78833333333336,249.18833333333336,247.52166666666668,237.64333333333332,235.12166666666667,259.285,257.87,262.1816666666667,242.76714285714283,209.76333333333332,205.6,244.26999999999998,263.892,241.378,251.796,264.265,270.32166666666666,250.82000000000002,257.11199999999997,247.244,240.9325,,,168.72333333333333,L8
2019-09-17 22:19:53+00:00,270.72,232.5,238.91,223.90142857142857,234.3757142857143,249.6614285714286,255.10142857142856,260.6385714285714,262.75,290.99,281.04,303.795,314.375,322.78999999999996,320.75,320.7,314.07,211.47833333333332,257.6483333333333,278.0985714285714,265.92,278.5971428571429,287.46666666666664,271.955,272.06,286.8985714285715,276.20500000000004,292.76166666666666,297.77500000000003,272.455,305.75714285714287,314.15999999999997,307.9216666666667,302.4116666666667,304.42,316.15833333333336,304.82,319.37833333333333,315.106,295.7366666666667,305.6483333333333,285.6616666666667,307.12166666666667,289.20142857142855,267.39666666666665,266.36199999999997,259.95,273.59000000000003,255.91199999999998,252.044,248.30166666666665,264.74333333333334,279.78833333333336,249.18833333333336,247.52166666666668,237.64333333333332,235.12166666666667,259.285,269.4814285714286,262.1816666666667,238.4383333333333,190.72599999999997,205.6,244.26999999999998,263.892,241.378,261.41333333333336,268.74666666666667,274.00166666666667,261.2583333333334,251.555,247.244,240.9325,,341.0,168.72333333333333,L8
2020-03-04 22:13:44+00:00,269.055,232.16,238.58499999999998,243.98,253.29500000000007,270.475,271.9749999999999,289.0,264.62,297.765,297.74,317.655,330.84,335.74,320.75,320.7,328.1,335.935,306.1,321.29,304.39,328.5,350.84,,,360.05,,341.07,352.005,337.70000000000005,356.40999999999997,348.905,350.005,353.32,355.69,353.605,,376.81,369.07,,366.65,,365.75,361.51,,,,,,,,,,,,,,,339.15,,,,,,,,301.315,313.375,312.68,307.65500000000003,,,,,340.79499999999996,,L8
2020-03-27 22:19:19+00:00,266.17499999999995,228.64999999999998,236.325,244.625,253.25500000000005,270.185,269.69999999999993,271.36,264.15999999999997,287.735,289.53499999999997,300.67499999999995,298.15,314.02,311.46,308.98,325.77,329.48,304.02,301.21000000000004,320.87,308.115,313.95,304.62,310.32,338.785,,313.15,337.155,331.315,335.075,340.53999999999996,341.57500000000005,343.34000000000003,337.515,341.53499999999997,335.34,338.26,347.13,334.79,335.65,349.06,356.345,348.6,,,,,,,,,,,,,,303.01,303.97,,,,,,,,310.315,299.54499999999996,299.44,299.875,,,,,351.5849999999999,,L8
2020-04-28 22:19:04+00:00,267.90000000000003,229.83333333333334,235.71666666666667,244.42,253.36333333333337,269.49666666666667,267.9833333333333,268.78999999999996,262.32666666666665,278.41,284.35999999999996,294.69666666666666,295.6,307.28499999999997,308.7,308.185,312.22333333333336,312.12333333333333,302.74,299.04,320.87,306.44666666666666,310.57,303.77,306.105,328.9166666666667,,313.4549999999999,332.74333333333334,332.7733333333333,334.6933333333333,339.09666666666664,339.03333333333336,341.68333333333334,336.41,340.02,335.945,336.345,343.39000000000004,334.11,350.265,341.505,347.8533333333333,336.805,,,,,,,,,,,,,,301.185,302.50000000000006,300.76,,,,,,,310.315,296.34999999999997,297.82666666666665,291.95666666666665,,,,,351.5849999999999,,L8
2020-05-30 22:19:04+00:00,267.90000000000003,229.83333333333334,235.71666666666667,239.075,248.85250000000002,262.86,262.43499999999995,261.78499999999997,262.32666666666665,278.41,284.35999999999996,294.69666666666666,295.6,307.28499999999997,308.7,308.185,312.22333333333336,312.12333333333333,290.195,290.4625,320.87,296.1275,297.29,293.36,293.5266666666667,314.39750000000004,,297.71,317.3325,332.7733333333333,324.055,331.4275,339.03333333333336,341.68333333333334,336.41,330.9225,324.8,325.1466666666667,332.84000000000003,334.11,350.265,341.505,347.8533333333333,336.805,274.35,262.71,242.43,262.83,249.99,252.49,254.3,262.36,279.67,245.25,248.35,,226.97,301.185,282.89000000000004,300.76,210.73,173.73,194.1,240.65,254.87,,310.315,296.34999999999997,297.82666666666665,291.95666666666665,,,,,351.5849999999999,,L8
2020-06-08 22:12:59+00:00,271.61,232.74,236.20999999999998,240.908,251.91800000000003,266.258,266.7099999999999,266.49399999999997,267.1675,281.6175,288.7175,294.69666666666666,297.10999999999996,304.95,318.27666666666664,308.185,312.22333333333336,312.12333333333333,290.195,290.4625,330.3066666666667,296.1275,297.29,293.36,293.5266666666667,314.39750000000004,,297.71,317.3325,332.7733333333333,324.055,331.4275,339.03333333333336,344.7525,336.41,330.9225,324.8,325.1466666666667,332.84000000000003,345.2033333333334,351.8233333333333,348.31666666666666,350.7675,344.3,274.35,262.71,242.43,262.83,249.99,252.49,254.3,262.36,279.67,245.25,248.35,,226.97,301.185,282.89000000000004,300.76,210.73,194.99,209.60500000000002,250.51999999999998,267.31,,318.7733333333333,296.34999999999997,297.82666666666665,291.95666666666665,,,,,358.1066666666666,,L8
2020-07-01 22:19:22+00:00,271.61,232.74,236.20999999999998,238.19333333333336,249.33500000000004,262.76,263.655,263.4533333333333,267.1675,281.6175,288.7175,294.69666666666666,297.10999999999996,304.95,318.27666666666664,308.185,312.22333333333336,312.12333333333333,282.04,285.054,313.105,289.21999999999997,290.1575,286.76,286.12,305.56,,283.98999999999995,306.616,332.7733333333333,316.722,326.694,339.03333333333336,344.7525,336.41,325.3,324.8,319.475,326.448,331.525,335.95,330.5125,337.438,326.69,273.46500000000003,261.61,239.965,262.245,249.195,251.34,253.195,263.65999999999997,267.935,244.365,247.175,227.97,231.76000000000005,275.43333333333334,270.9225,267.245,218.055,194.99,209.60500000000002,250.51999999999998,267.31,,318.7733333333333,296.34999999999997,297.82666666666665,291.95666666666665,,,,,358.1066666666666,,L8
2020-07-17 22:19:28+00:00,271.61,232.74,236.20999999999998,237.1614285714286,248.22428571428574,261.24285714285713,262.18285714285713,261.3428571428571,267.1675,281.6175,288.7175,294.69666666666666,297.10999999999996,304.95,318.27666666666664,308.185,312.22333333333336,312.12333333333333,278.13,282.68833333333333,304.82,287.09999999999997,287.902,284.832,284.428,300.9016666666667,263.7,283.288,305.23833333333334,332.7733333333333,315.58166666666665,324.8183333333333,332.0975,344.7525,336.41,322.84,321.1625,318.196,323.6066666666666,325.834,329.798,325.584,334.4216666666667,317.562,275.73333333333335,263.73,246.07000000000002,265.21,252.65,254.21,255.17333333333332,266.3633333333333,275.3,247.47666666666666,248.16,229.32,233.9466666666667,271.71000000000004,268.398,266.93,223.75,190.11333333333334,206.21666666666667,248.29333333333332,265.18,237.69,318.7733333333333,285.34,289.5375,280.9425,,247.31,227.26,,358.1066666666666,,L8
2020-07-26 22:13:44+00:00,271.61,232.74,236.20999999999998,234.8025,245.55125,258.47875,258.76,257.7625,267.1675,281.6175,288.7175,294.69666666666666,297.10999999999996,304.95,318.27666666666664,308.185,312.22333333333336,312.12333333333333,272.5542857142857,277.6842857142857,295.8016666666667,281.6257142857143,281.59,280.62333333333333,279.6933333333333,295.05571428571426,263.7,283.288,305.23833333333334,332.7733333333333,309.6085714285714,320.8328571428571,332.0975,344.7525,336.41,317.77,321.1625,318.196,323.6066666666666,325.834,329.798,325.584,323.4157142857143,308.4683333333333,273.93,256.3625,246.07000000000002,265.21,246.69500000000002,250.93,252.66,264.12,275.3,245.64249999999998,241.0875,229.32,233.9466666666667,271.71000000000004,268.398,266.93,223.75,190.11333333333334,206.21666666666667,248.29333333333332,265.18,237.69,318.7733333333333,276.14,282.25,268.76599999999996,,247.31,227.26,,358.1066666666666,,L8
2020-08-11 22:13:23+00:00,273.198,234.064,236.348,235.9888888888889,246.77555555555557,259.5877777777778,259.9733333333333,257.7625,267.1675,281.6175,288.7175,294.69666666666666,297.10999999999996,303.55,313.465,307.00333333333333,306.065,304.9875,276.135,280.025,295.8016666666667,281.6257142857143,281.59,280.62333333333333,279.6933333333333,295.05571428571426,263.7,283.288,305.23833333333334,332.7733333333333,309.6085714285714,320.8328571428571,332.0975,344.7525,336.41,317.77,321.1625,318.196,323.6066666666666,325.834,329.798,325.584,323.4157142857143,308.4683333333333,273.93,256.3625,246.07000000000002,265.21,246.69500000000002,250.93,252.66,264.12,275.3,245.64249999999998,241.0875,229.32,233.9466666666667,271.71000000000004,268.398,266.93,223.75,190.11333333333334,206.21666666666667,248.29333333333332,265.18,237.69,311.2975,279.1766666666667,284.7716666666667,268.76599999999996,,247.31,227.26,,357.11749999999995,,L8
2020-09-28 22:14:07+00:00,277.88000000000005,237.67333333333332,236.36333333333334,233.66125,245.06875000000002,256.7,257.63874999999996,253.9185714285714,268.68666666666667,274.51666666666665,285.39000000000004,281.61,295.0133333333333,299.7525,309.61,306.08,293.77333333333337,273.7333333333333,270.9942857142857,274.36,283.23400000000004,274.62,277.36833333333334,277.3833333333333,276.3883333333334,279.0233333333333,283.23,280.88399999999996,293.476,329.75,302.7316666666666,315.88,324.68333333333334,344.71999999999997,338.19,308.264,323.38,316.752,315.902,326.456,327.83000000000004,317.952,306.2833333333333,295.4116666666667,270.79,256.3625,246.07000000000002,265.21,246.69500000000002,250.93,252.66,264.12,275.3,245.64249999999998,241.0875,229.32,233.9466666666667,261.2766666666667,259.50500000000005,266.93,223.75,190.11333333333334,206.21666666666667,248.29333333333332,265.18,237.69,297.7133333333333,270.75999999999993,277.63,250.32500000000002,,247.31,227.26,,362.6499999999999,,L8
2021-01-25 22:19:43+00:00,297.38,239.36,236.9,240.06,251.32500000000007,263.0699999999999,265.2149999999999,258.05,265.71,272.55,280.37,280.48,291.86,299.09000000000003,308.52000000000004,314.2366666666667,298.095,271.895,298.56,289.575,283.1,292.57,288.62,285.18,290.49,286.32,302.76,301.13,310.26,323.81,319.28,330.53,328.81,341.83,342.18,,344.21,331.04,332.13,337.9,325.81,310.9,286.48,270.26,258.23,,,,,,,,,,,,,,,,,,,,,,278.725,286.0949999999999,287.89,257.22,,,,,354.15,,L8
2021-06-02 22:19:21+00:00,315.21,,,226.6,231.05,250.28,250.21,246.33,,,,,,,330.49,331.86,,,255.96,266.45,264.09,269.84,274.83,276.68,275.91,276.72,265.69,277.68,296.79,306.56,297.69,310.29,304.44,,,303.69,,303.1,299.95,299.98,298.95,299.34,298.03,280.67,279.5,265.76,235.69,269.78,255.37,260.1,260.49,267.27,288.69,256.37,241.71,235.11,240.45,252.84,250.46,261.62,233.18,184.66,197.42,,,,252.31,258.92,239.95,222.03,245.43,242.67,,,,,L8
2021-08-30 22:14:02+00:00,,,,225.015,229.91000000000008,249.54500000000002,230.27499999999995,235.315,,,,,,,,,,,257.355,268.66499999999996,266.115,273.835,277.015,276.875,279.18500000000006,278.015,265.69,276.36499999999995,297.84000000000003,306.56,292.98,312.36,287.825,,,299.09000000000003,,302.28,298.24,301.18,296.6,295.02,304.775,280.26,281.5,260.145,235.69,270.765,256.57,260.34000000000003,265.345,267.23499999999996,289.37,252.445,229.35500000000002,222.77,233.14000000000004,252.9,253.36500000000007,260.86000000000007,233.97,189.20999999999998,206.40499999999997,247.31,266.07,254.64,252.31,258.92,239.95,222.03,249.945,243.73999999999995,238.16,241.09,,,L8
2021-11-16 22:19:19+00:00,269.21,238.31,241.34,233.42999999999998,239.34666666666672,264.45666666666665,230.27499999999995,235.315,295.04,291.91,284.99,294.61,304.76,332.23,320.9,310.12,316.32,,257.355,268.66499999999996,266.115,273.835,277.015,276.875,279.18500000000006,278.015,265.69,276.36499999999995,297.84000000000003,330.22,292.98,312.36,287.825,364.96,375.0,299.09000000000003,380.16,302.28,298.24,301.18,296.6,295.02,321.57,280.26,281.5,290.36,235.69,296.5233333333333,256.57,290.19666666666666,288.79,292.84666666666664,305.0466666666667,285.29333333333335,271.24,265.58,274.8233333333333,252.9,253.36500000000007,260.86000000000007,233.97,189.20999999999998,206.40499999999997,247.31,266.07,254.64,252.31,258.92,239.95,222.03,249.945,243.73999999999995,238.16,241.09,372.78,,L9
2022-01-04 22:19:51+00:00,269.21,238.31,241.34,236.84499999999997,243.4950000000001,271.545,218.32499999999993,219.54000000000002,295.04,291.91,284.99,294.61,304.76,332.23,320.9,310.12,316.32,254.12,274.07,276.315,276.23,285.30499999999995,284.185,282.705,286.94500000000005,281.9,301.98,290.53999999999996,304.09000000000003,337.8,305.01,318.68,285.25,364.96,375.0,298.59000000000003,380.16,289.755,304.91999999999996,309.77,302.47,304.08500000000004,329.62333333333333,296.94,293.5,305.79333333333335,,309.895,257.77,305.245,302.94,305.635,313.225,299.755,286.005,280.815,292.01,261.885,260.43000000000006,268.24500000000006,247.245,246.14499999999998,215.39,278.565,285.17499999999995,287.75,,287.15,253.92,239.98,265.53999999999996,261.85499999999996,251.83499999999998,256.77,372.78,297.76,L9
2022-01-13 22:14:02+00:00,274.975,248.93,260.01,257.0833333333333,264.0700000000001,288.11,253.6633333333333,256.35,295.04,291.91,301.5,318.73,326.07,339.145,320.9,310.12,316.32,254.12,295.06666666666666,298.70666666666665,297.84999999999997,305.6166666666666,306.09666666666664,303.9066666666667,310.7866666666667,308.95,332.78,313.78666666666663,324.73333333333335,348.52333333333337,327.6666666666667,318.68,316.49666666666667,372.765,379.695,325.84,383.04,320.43666666666667,327.88666666666666,332.33666666666664,326.09999999999997,326.62,329.62333333333333,320.81666666666666,319.01666666666665,305.79333333333335,363.4,309.895,309.61,323.20666666666665,322.49333333333334,322.15,326.6433333333334,321.78,312.50333333333333,311.46999999999997,318.3833333333333,300.52333333333337,260.43000000000006,268.24500000000006,247.245,285.58666666666664,215.39,307.7366666666667,310.08666666666664,287.75,,287.15,285.945,283.81,265.53999999999996,298.1066666666666,293.2833333333333,294.55333333333334,371.13,336.48,L9
2022-01-28 22:19:43+00:00,274.975,248.93,260.01,266.68,264.0700000000001,295.98,274.55499999999995,275.345,309.92,291.91,308.1433333333334,322.17333333333335,333.7366666666667,340.73333333333335,330.5,321.84000000000003,316.32,254.12,304.4225,309.0875,308.77,316.1125,317.4,316.48249999999996,323.13250000000005,323.2875,344.66,326.3299999999999,336.17,348.52333333333337,337.73,335.06333333333333,332.36,377.1566666666667,380.90333333333336,340.0725,384.5833333333333,320.43666666666667,342.55,344.34000000000003,336.14750000000004,337.9125,340.08500000000004,333.1575,331.1325,320.88,362.88,326.23333333333335,327.2033333333333,331.685,322.49333333333334,322.15,336.045,321.78,327.7425,311.46999999999997,330.605,319.81,260.43000000000006,268.24500000000006,247.245,306.13,215.39,323.1125,324.8225,287.75,330.0,307.88999999999993,298.12666666666667,299.25666666666666,302.63666666666666,316.78,313.85,314.915,371.75333333333333,349.57,L8
2022-01-29 22:14:05+00:00,276.8533333333333,252.9766666666667,258.52000000000004,266.904,268.43250000000006,296.152,279.36,281.002,307.27333333333337,297.25,306.445,315.39250000000004,331.885,338.7125,325.44666666666666,319.08,309.17499999999995,278.625,306.69,311.726,311.854,318.5,319.51800000000003,318.93,325.05,326.684,345.83500000000004,330.46999999999997,338.6,348.95500000000004,341.356,344.0775,338.646,372.9075,375.3175,345.07,378.625,329.7675,347.464,346.81000000000006,339.832,340.86,342.33000000000004,336.822,334.576,325.642,356.53,331.5825,330.3925,332.854,328.56,328.4225,336.93,327.6425,330.66999999999996,319.9875,333.562,325.688,260.43000000000006,268.24500000000006,247.245,314.714,215.39,330.004,330.954,310.0233333333333,316.5,307.03666666666663,300.09000000000003,301.7125,314.9225,324.83599999999996,320.76,321.814,367.73249999999996,350.9625,L9
2022-02-13 22:19:40+00:00,282.315,257.2375,262.015,266.904,268.43250000000006,296.152,279.36,281.002,307.27333333333337,297.25,306.445,315.39250000000004,331.885,338.7125,325.44666666666666,319.08,309.17499999999995,278.625,306.69,311.726,311.854,318.5,319.51800000000003,318.93,325.05,326.684,345.83500000000004,330.46999999999997,338.6,348.95500000000004,341.356,351.394,338.646,372.9075,375.3175,345.07,378.625,329.7675,347.464,346.81000000000006,339.832,346.7283333333333,347.25333333333333,336.822,334.576,325.642,356.53,331.5825,330.3925,332.854,328.56,328.4225,336.93,327.6425,330.66999999999996,319.9875,333.562,325.688,260.43000000000006,268.24500000000006,247.245,314.714,215.39,330.004,330.954,310.0233333333333,316.5,307.03666666666663,300.09000000000003,301.7125,314.9225,324.83599999999996,320.76,321.814,367.73249999999996,350.9625,L8
2022-03-01 22:19:36+00:00,282.315,258.556,262.36,277.908,285.56250000000006,310.688,301.37399999999997,299.1,310.525,300.84666666666664,304.46,313.01000000000005,327.896,334.784,323.065,317.945,311.9866666666667,290.3,320.552,325.18999999999994,326.512,332.62600000000003,334.464,334.898,339.40600000000006,342.36199999999997,350.174,346.93999999999994,351.30800000000005,351.324,356.432,362.06,359.912,374.51,376.018,360.406,378.326,346.9175,360.1975,362.184,355.396,359.6466666666667,355.675,353.07000000000005,349.36800000000005,346.654,355.7975,350.845,353.2625,351.072,350.8425,352.31499999999994,348.65,355.78499999999997,358.87199999999996,358.1925,361.924,343.87,264.59,276.39,259.73,350.526,,350.6775,350.494,337.715,315.06666666666666,308.63749999999993,304.316,306.94,343.4525,349.432,344.40999999999997,346.736,366.77,354.764,L8
